
[00:00:00.000 --> 00:00:04.000]  今天早上看到有孩子
[00:02:06.000 --> 00:02:09.000]  又可能我們忍耐過更加早前的
[00:02:09.000 --> 00:02:10.000]  同一個小組
[00:02:10.000 --> 00:02:14.000]  同一個家居然因為看法不同
[00:02:14.000 --> 00:02:16.000]  大家反目成仇
[00:02:16.000 --> 00:02:17.000]  大家互相退組
[00:02:17.000 --> 00:02:21.000]  可能這些都是我們幾年裏面很多很多的忍耐
[00:02:21.000 --> 00:02:23.000]  所以在今年復活節的主題裏面
[00:02:23.000 --> 00:02:26.000]  在壽苦節我們講到忍耐到底
[00:02:26.000 --> 00:02:29.000]  在星期五晚的壽苦節聚會裏面
[00:02:29.000 --> 00:02:31.000]  我看到幾個片段
[00:02:31.000 --> 00:02:34.000]  聽到何丹傳道和我們分享
[00:02:34.000 --> 00:02:36.000]  在家人的患病
[00:02:36.000 --> 00:02:38.000]  他心情裏面的忍耐
[00:02:38.000 --> 00:02:39.000]  他提了一個心
[00:02:39.000 --> 00:02:41.000]  我覺得很期望能夠做到的
[00:02:41.000 --> 00:02:42.000]  就是他說
[00:02:42.000 --> 00:02:44.000]  我百不得其望我們教會
[00:02:44.000 --> 00:02:47.000]  是勝在這些孤單心靈的地方
[00:02:47.000 --> 00:02:49.000]  這個是我們彼此的勝在
[00:02:49.000 --> 00:02:50.000]  然後聽到Macy牧師
[00:02:50.000 --> 00:02:53.000]  他講到在他癌症裏面
[00:02:53.000 --> 00:02:54.000]  在他痛風裏面
[00:02:54.000 --> 00:02:56.000]  在他身體的患疾裏面
[00:02:56.000 --> 00:02:57.000]  他忍耐住
[00:02:57.000 --> 00:03:00.000]  一年又一年這樣侍奉住
[00:03:00.000 --> 00:03:04.000]  我們當中亦都可能很多的弟兄姊妹
[00:03:04.000 --> 00:03:06.000]  忍受著不同的痛症
[00:03:06.000 --> 00:03:08.000]  不同的病患
[00:03:08.000 --> 00:03:09.000]  回到我們當中
[00:03:09.000 --> 00:03:12.000]  走上每一級的樓梯都不容易
[00:03:12.000 --> 00:03:14.000]  我們仍然在忍耐裏面
[00:03:14.000 --> 00:03:17.000]  在身體一漸的
[00:03:17.000 --> 00:03:19.000]  我們年齡的老化裏面
[00:03:19.000 --> 00:03:21.000]  我們有很多的忍耐
[00:03:21.000 --> 00:03:23.000]  更加聽到Roger牧師
[00:03:23.000 --> 00:03:26.000]  他講到我們不單止這些的忍耐
[00:03:26.000 --> 00:03:27.000]  在靈裏面忍耐
[00:03:27.000 --> 00:03:30.000]  可能在侍奉裏面被誤解
[00:03:30.000 --> 00:03:32.000]  可能被罪人的攻擊
[00:03:32.000 --> 00:03:34.000]  可能和神的遠離
[00:03:34.000 --> 00:03:36.000]  靈裏面關係的孤單
[00:03:36.000 --> 00:03:38.000]  很多很多的忍耐
[00:03:38.000 --> 00:03:39.000]  在受苦節的聚會裏面
[00:03:39.000 --> 00:03:41.000]  我們一路看到這些忍耐的時候
[00:03:41.000 --> 00:03:43.000]  我們有什麼的出路呢
[00:03:43.000 --> 00:03:44.000]  Frank牧師跟我說
[00:03:44.000 --> 00:03:46.000]  今天忍耐到底
[00:03:46.000 --> 00:03:48.000]  今天必然要得救才行
[00:03:48.000 --> 00:03:50.000]  我覺得都是一個很好的訊息
[00:03:50.000 --> 00:03:52.000]  今天就用了路加福音
[00:03:52.000 --> 00:03:55.000]  一段耶穌基督講末世的訊息
[00:03:55.000 --> 00:03:56.000]  復活的主
[00:03:56.000 --> 00:03:57.000]  將他在復活之後
[00:03:57.000 --> 00:03:58.000]  門徒要走的路
[00:03:58.000 --> 00:04:00.000]  顯示給我們看
[00:04:00.000 --> 00:04:02.000]  今天將會有很多不同的經文
[00:04:02.000 --> 00:04:03.000]  因為我深信主
[00:04:03.000 --> 00:04:05.000]  講這些末世的訊息的時候
[00:04:05.000 --> 00:04:07.000]  是有很強的舊約
[00:04:07.000 --> 00:04:10.000]  漸進式的神學的啟示在背後
[00:04:10.000 --> 00:04:12.000]  以致我們對整個的信仰
[00:04:12.000 --> 00:04:13.000]  有更立體
[00:04:13.000 --> 00:04:15.000]  有根有機的認識
[00:04:15.000 --> 00:04:16.000]  在這一刻我願意我們一起
[00:04:16.000 --> 00:04:18.000]  讀出我們今天的經文
[00:04:18.000 --> 00:04:19.000]  就是主將末後的忍耐
[00:04:19.000 --> 00:04:22.000]  告訴我們的一段經文
[00:04:22.000 --> 00:04:24.000]  我們一起讀出這三段的投影片
[00:04:24.000 --> 00:04:25.000]  好嗎?
[00:04:25.000 --> 00:04:26.000]  1、2、3
[00:04:26.000 --> 00:04:28.000]  有人談論聖殿
[00:04:28.000 --> 00:04:31.000]  是用美石和貢物裝飾的
[00:04:31.000 --> 00:04:33.000]  耶穌就說
[00:04:33.000 --> 00:04:36.000]  你們所看見的這一切
[00:04:36.000 --> 00:04:37.000]  日子將到
[00:04:37.000 --> 00:04:39.000]  沒有一塊石頭
[00:04:39.000 --> 00:04:42.000]  會留在另一塊石頭上
[00:04:42.000 --> 00:04:44.000]  而不被拆毀的
[00:04:44.000 --> 00:04:46.000]  他們問他
[00:04:46.000 --> 00:04:49.000]  老師什麼時候有這些事呢?
[00:04:49.000 --> 00:04:52.000]  這些事將臨到的時候
[00:04:52.000 --> 00:04:54.000]  有什麼預兆呢?
[00:04:54.000 --> 00:04:55.000]  耶穌說
[00:04:55.000 --> 00:04:57.000]  你們要謹慎
[00:04:57.000 --> 00:04:59.000]  不要受迷惑
[00:04:59.000 --> 00:05:01.000]  因為將有好些人
[00:05:01.000 --> 00:05:03.000]  冒我的名來說
[00:05:03.000 --> 00:05:05.000]  我是基督
[00:05:05.000 --> 00:05:07.000]  又說時候近了
[00:05:07.000 --> 00:05:10.000]  你們不要跟從他們
[00:05:10.000 --> 00:05:14.000]  當你們聽見打仗和動亂的事
[00:05:14.000 --> 00:05:16.000]  不要驚慌
[00:05:16.000 --> 00:05:19.000]  因為這些事必須先發生
[00:05:19.000 --> 00:05:22.000]  但終結不會立刻就到
[00:05:22.000 --> 00:05:25.000]  於是耶穌對他們說
[00:05:25.000 --> 00:05:27.000]  民要攻打民
[00:05:27.000 --> 00:05:29.000]  國要攻打國
[00:05:29.000 --> 00:05:31.000]  將有大地震
[00:05:31.000 --> 00:05:34.000]  多處必有饑荒瘟疫
[00:05:34.000 --> 00:05:37.000]  又有可怕的異象和大神跡
[00:05:37.000 --> 00:05:39.000]  從天上顯現
[00:05:39.000 --> 00:05:42.000]  但這一切的事以前
[00:05:42.000 --> 00:05:45.000]  有人要下手拿你們
[00:05:45.000 --> 00:05:46.000]  迫害你們
[00:05:46.000 --> 00:05:49.000]  把你們交給會堂
[00:05:49.000 --> 00:05:51.000]  並且關在監獄裡
[00:05:51.000 --> 00:05:53.000]  又為我名的緣故
[00:05:53.000 --> 00:05:57.000]  拉你們到君王和統治者面前
[00:05:57.000 --> 00:06:00.000]  但這些事終必成為
[00:06:00.000 --> 00:06:03.000]  你們作見證的機會
[00:06:03.000 --> 00:06:06.000]  所以你們要立定心意
[00:06:06.000 --> 00:06:10.000]  不要預先考慮怎樣申辯
[00:06:10.000 --> 00:06:14.000]  因為我必視你們口才和智慧
[00:06:14.000 --> 00:06:17.000]  視你們一切敵人所敵不住
[00:06:17.000 --> 00:06:19.000]  搏不倒的
[00:06:19.000 --> 00:06:23.000]  連你們的父母兄弟親族朋友
[00:06:23.000 --> 00:06:26.000]  也要把你們交給官府
[00:06:26.000 --> 00:06:31.000]  你們中間也將有被他們害死的
[00:06:31.000 --> 00:06:35.000]  你們要為我的名被眾人憎恨
[00:06:35.000 --> 00:06:40.000]  然而你們連一根頭髮也不會損失
[00:06:40.000 --> 00:06:44.000]  你們憑著堅忍就必保存性命
[00:06:44.000 --> 00:06:46.000]  我們一起禱告
[00:06:46.000 --> 00:06:49.000]  七位主我們求祢自己
[00:06:49.000 --> 00:06:51.000]  今日祢繼續向我們講說話
[00:06:51.000 --> 00:06:53.000]  不單當日祢向門徒說
[00:06:53.000 --> 00:06:54.000]  今日藉著祢自己的靈
[00:06:54.000 --> 00:06:56.000]  繼續向我們每一個心中
[00:06:56.000 --> 00:06:59.000]  動祢自己要動的善功
[00:06:59.000 --> 00:07:01.000]  讓我們心裡在復活的早晨
[00:07:01.000 --> 00:07:03.000]  我們被祢自己的靈充滿
[00:07:03.000 --> 00:07:05.000]  我們生命得著慰養
[00:07:05.000 --> 00:07:06.000]  得著能力
[00:07:06.000 --> 00:07:07.000]  我們這樣禱告
[00:07:07.000 --> 00:07:10.000]  奉耶穌基督的名義而求
[00:07:10.000 --> 00:07:12.000]  人在忍耐和困境裡
[00:07:12.000 --> 00:07:15.000]  很想得安慰得盼望
[00:07:15.000 --> 00:07:17.000]  但人往往在錯誤的地方
[00:07:17.000 --> 00:07:20.000]  尋找一些暫時或即時
[00:07:20.000 --> 00:07:22.000]  但不能夠恆久的盼望
[00:07:22.000 --> 00:07:25.000]  很多時候人認為財寶和勢力
[00:07:25.000 --> 00:07:27.000]  就是困境裡的盼望
[00:07:27.000 --> 00:07:28.000]  就如今日的經文
[00:07:28.000 --> 00:07:30.000]  我們看見在二十一章第五節
[00:07:30.000 --> 00:07:32.000]  開首就說到
[00:07:32.000 --> 00:07:34.000]  當在整個世局很黑暗的時候
[00:07:34.000 --> 00:07:37.000]  有人談論聖殿是用
[00:07:37.000 --> 00:07:40.000]  美石和貢物裝飾的
[00:07:40.000 --> 00:07:42.000]  美石是指很大的石頭
[00:07:42.000 --> 00:07:44.000]  一塊大石頭在聖殿建的時候
[00:07:44.000 --> 00:07:47.000]  有二十米可以達到二十米長
[00:07:47.000 --> 00:07:49.000]  六米高和四米深
[00:07:49.000 --> 00:07:50.000]  好像整個台那麼大
[00:07:50.000 --> 00:07:52.000]  大家看著一塊一塊石頭
[00:07:52.000 --> 00:07:54.000]  托起的時候
[00:07:54.000 --> 00:07:57.000]  可以成為一個很大安慰的象徵
[00:07:57.000 --> 00:08:00.000]  而當日希律王在耶穌事後所建的聖殿
[00:08:00.000 --> 00:08:02.000]  建了差不多五十年
[00:08:02.000 --> 00:08:06.000]  而整個規模比所羅門建的聖殿大三至四倍
[00:08:06.000 --> 00:08:09.000]  高度也高三至四倍
[00:08:09.000 --> 00:08:12.000]  是一個相當宏偉的聖殿
[00:08:12.000 --> 00:08:14.000]  亦是五十年來浩大的工程
[00:08:14.000 --> 00:08:16.000]  對當時的猶太人來說
[00:08:16.000 --> 00:08:19.000]  基本上是一個信心的象徵
[00:08:19.000 --> 00:08:22.000]  我剛剛去完大阪城
[00:08:22.000 --> 00:08:23.000]  沒有去耶路撒冷
[00:08:23.000 --> 00:08:27.000]  看見一座叫伊荷爾建宏偉的城堡
[00:08:27.000 --> 00:08:30.000]  那座城堡在外面看去
[00:08:30.000 --> 00:08:32.000]  帶給人很大的安全感
[00:08:32.000 --> 00:08:34.000]  但走進去看的時候
[00:08:34.000 --> 00:08:35.000]  我不斷很感慨
[00:08:35.000 --> 00:08:37.000]  這座建得很辛苦的城堡
[00:08:37.000 --> 00:08:42.000]  不能保護到封神守吉的一家和他的後代
[00:08:42.000 --> 00:08:45.000]  甚至到德川家康的二百年之後
[00:08:45.000 --> 00:08:48.000]  亦都保護不到他這一代的人
[00:08:48.000 --> 00:08:50.000]  我們看過以西傑書
[00:08:50.000 --> 00:08:51.000]  正是同一個訊息
[00:08:51.000 --> 00:08:55.000]  神的保護絕對不是在石頭和城堡的堅固
[00:08:55.000 --> 00:08:59.000]  神的保護永遠在神自己的同在裏面
[00:08:59.000 --> 00:09:02.000]  反而人依賴的石頭和財寶
[00:09:02.000 --> 00:09:07.000]  最後招來的更大的殺戮和更大的黑暗
[00:09:07.000 --> 00:09:10.000]  就正如封神守吉一家所遇到的一樣
[00:09:10.000 --> 00:09:12.000]  信徒忍耐的支柱是甚麼呢?
[00:09:12.000 --> 00:09:15.000]  當人轉眼仰望這塊石頭
[00:09:15.000 --> 00:09:16.000]  這塊貢物的時候
[00:09:16.000 --> 00:09:19.000]  耶穌即時去說話
[00:09:19.000 --> 00:09:21.000]  耶穌即時在人的仰望裏面
[00:09:21.000 --> 00:09:24.000]  再將人的眼光放在正確的焦點
[00:09:24.000 --> 00:09:26.000]  耶穌即時的回應
[00:09:26.000 --> 00:09:31.000]  正是在人世間局勢、生命很多黑暗的裏面
[00:09:31.000 --> 00:09:33.000]  我們看見光的源頭
[00:09:33.000 --> 00:09:36.000]  我想和大家思想在這個經文的正正上一段
[00:09:36.000 --> 00:09:38.000]  其實是大家很熟悉的一段經文
[00:09:38.000 --> 00:09:42.000]  正正上一段正是在展示當時的黑暗
[00:09:42.000 --> 00:09:43.000]  上一段就是大家熟悉
[00:09:43.000 --> 00:09:45.000]  窮寡婦將她一生所有的
[00:09:45.000 --> 00:09:48.000]  擠在殿裏面的奉獻上
[00:09:48.000 --> 00:09:51.000]  這個寡婦一直都是我們奉獻的榜樣
[00:09:51.000 --> 00:09:55.000]  亦都是我們學習將所有放在主面前的一個學習
[00:09:55.000 --> 00:09:57.000]  但正正在同一段裏面
[00:09:57.000 --> 00:09:59.000]  耶穌卻是在窮寡婦之前
[00:09:59.000 --> 00:10:01.000]  祂是斥責民事
[00:10:01.000 --> 00:10:04.000]  祂斥責民事侵吞寡婦的財產
[00:10:04.000 --> 00:10:07.000]  假意作很長的禱告
[00:10:07.000 --> 00:10:09.000]  信仰的虛偽和寡婦傳言的擺上
[00:10:09.000 --> 00:10:11.000]  正正在耶穌面前或者在門徒面前
[00:10:11.000 --> 00:10:14.000]  顯示當時世代的幽暗
[00:10:14.000 --> 00:10:15.000]  原來整個石頭
[00:10:15.000 --> 00:10:17.000]  當時建了五十年的石頭
[00:10:17.000 --> 00:10:20.000]  盛載著一個虛偽的敬拜
[00:10:20.000 --> 00:10:22.000]  很多假意的禱告
[00:10:22.000 --> 00:10:23.000]  很多寡婦的侵吞
[00:10:23.000 --> 00:10:27.000]  正正是猶太人重複著以色列當年的覆轍
[00:10:27.000 --> 00:10:28.000]  一座宏偉的聖殿
[00:10:28.000 --> 00:10:30.000]  最後辛辛苦苦建好
[00:10:30.000 --> 00:10:33.000]  卻是虛假的敬拜
[00:10:33.000 --> 00:10:37.000]  所以上帝真是很真實
[00:10:37.000 --> 00:10:40.000]  這座聖殿在主復活之後再建三十多年
[00:10:40.000 --> 00:10:42.000]  才完全建好
[00:10:42.000 --> 00:10:44.000]  建好打算開光大吉去用
[00:10:44.000 --> 00:10:47.000]  用了七年就被羅馬人摧毀了
[00:10:47.000 --> 00:10:49.000]  正正剛才耶穌所預言
[00:10:49.000 --> 00:10:53.000]  沒有一塊石頭留在另一塊石頭上的光景
[00:10:53.000 --> 00:10:55.000]  我們在當時
[00:10:55.000 --> 00:10:57.000]  如果在耶穌的年代
[00:10:57.000 --> 00:10:59.000]  見到一個無盡的黑暗
[00:10:59.000 --> 00:11:02.000]  在信仰宗教上有一個無盡的黑暗
[00:11:02.000 --> 00:11:07.000]  人的虛偽充滿了神所建的聖殿
[00:11:07.000 --> 00:11:11.000]  政治上羅馬人和猶太人的敵意日益加深
[00:11:11.000 --> 00:11:14.000]  最後以一場血腥的戰役
[00:11:14.000 --> 00:11:17.000]  過百萬人的死亡作為一個終結
[00:11:17.000 --> 00:11:20.000]  如果你在當時從人的角度看
[00:11:20.000 --> 00:11:22.000]  世局只會越來越幽暗
[00:11:22.000 --> 00:11:24.000]  戰爭只會越來越頻繁
[00:11:24.000 --> 00:11:26.000]  但正正在這個時候
[00:11:26.000 --> 00:11:29.000]  耶穌引導門徒在動盪的局勢
[00:11:29.000 --> 00:11:31.000]  看見人所看不到的光
[00:11:31.000 --> 00:11:33.000]  所以耶穌在第六節開始說
[00:11:33.000 --> 00:11:35.000]  你們看見的這一切日子將到
[00:11:35.000 --> 00:11:38.000]  沒有一塊石頭會留在另一塊石頭之上
[00:11:38.000 --> 00:11:40.000]  這是對聖殿的預言
[00:11:40.000 --> 00:11:41.000]  也是主復活之後
[00:11:41.000 --> 00:11:43.000]  三十五年之後就應驗了
[00:11:43.000 --> 00:11:45.000]  但當時耶穌所說的話
[00:11:45.000 --> 00:11:47.000]  不僅是對前面一個預計
[00:11:47.000 --> 00:11:50.000]  也是對過往一個回顧
[00:11:50.000 --> 00:11:51.000]  因為這段說話
[00:11:51.000 --> 00:11:54.000]  一塊石頭不會留在另一塊石頭上
[00:11:54.000 --> 00:11:56.000]  正是對哈該書的一個回應
[00:11:56.000 --> 00:11:59.000]  哈該是主耶穌出生前五百二十年前的先知
[00:11:59.000 --> 00:12:03.000]  在他的時代正是聖殿的重建的開始
[00:12:03.000 --> 00:12:05.000]  聖殿原來是一件美事
[00:12:05.000 --> 00:12:09.000]  當時哈該呼召猶太人重建聖殿
[00:12:09.000 --> 00:12:10.000]  他當時是這樣警告猶太人
[00:12:10.000 --> 00:12:11.000]  如果你不重建聖殿
[00:12:11.000 --> 00:12:13.000]  神的奏坐會跟隨著猶太人
[00:12:13.000 --> 00:12:15.000]  所以哈該書二章十五到十七節
[00:12:15.000 --> 00:12:17.000]  他就說了耶穌所引用的一句話
[00:12:17.000 --> 00:12:19.000]  他說:現在你們心裡要想一想
[00:12:19.000 --> 00:12:21.000]  從今天起耶和華的殿
[00:12:21.000 --> 00:12:27.000]  還沒有一塊石頭放在石頭上的情況
[00:12:27.000 --> 00:12:28.000]  那時你們怎麼了?
[00:12:28.000 --> 00:12:32.000]  有人來到二十斗的谷堆那裡卻只得十斗
[00:12:32.000 --> 00:12:34.000]  有人來到酒池那裡要取五十桶
[00:12:34.000 --> 00:12:36.000]  卻只得二十桶
[00:12:36.000 --> 00:12:39.000]  我以帆風、霉濫、冰雹攻擊你們
[00:12:39.000 --> 00:12:41.000]  和你們手上的各樣工作
[00:12:41.000 --> 00:12:43.000]  你們仍不歸向我
[00:12:43.000 --> 00:12:45.000]  這是耶和華說的
[00:12:45.000 --> 00:12:47.000]  在沒有聖殿的日子
[00:12:47.000 --> 00:12:49.000]  神的子民活在神的奏坐下
[00:12:49.000 --> 00:12:51.000]  他們所經歷的
[00:12:51.000 --> 00:12:55.000]  就好像大家過去一年所經歷的公積金一樣
[00:12:55.000 --> 00:12:59.000]  要五十桶只得二十桶
[00:12:59.000 --> 00:13:03.000]  聖殿當沒有一塊石頭放在另一塊石頭上的時候
[00:13:03.000 --> 00:13:06.000]  這是當日猶太人的警方
[00:13:06.000 --> 00:13:09.000]  但是哈該書是帶來光的先知
[00:13:09.000 --> 00:13:12.000]  哈該的眼目不單是重建地上的聖殿
[00:13:12.000 --> 00:13:14.000]  哈該書短短的兩章
[00:13:14.000 --> 00:13:16.000]  它是說當聖殿重建的時候
[00:13:16.000 --> 00:13:18.000]  只是預表另一件事
[00:13:18.000 --> 00:13:20.000]  神要再一次震動天地
[00:13:20.000 --> 00:13:23.000]  地上的聖殿只是預示神要再一次震動天地
[00:13:23.000 --> 00:13:25.000]  帶來祂最終的審判
[00:13:25.000 --> 00:13:28.000]  哈該書是預示神末後審判的一卷書卷
[00:13:28.000 --> 00:13:30.000]  到了耶穌的日子
[00:13:30.000 --> 00:13:32.000]  猶太人無論從屬靈的光景
[00:13:32.000 --> 00:13:34.000]  政治發展的角度、信仰的角度
[00:13:34.000 --> 00:13:36.000]  都是漆黑一片的未來
[00:13:36.000 --> 00:13:38.000]  就在這片巨大的漆黑裡
[00:13:38.000 --> 00:13:40.000]  耶穌重提哈該書
[00:13:40.000 --> 00:13:44.000]  說神將會再一次震動天地
[00:13:44.000 --> 00:13:49.000]  也重申一次聖殿將會被毀
[00:13:49.000 --> 00:13:51.000]  所以門徒聽得很清楚
[00:13:51.000 --> 00:13:53.000]  門徒也很熟悉舊約聖經
[00:13:53.000 --> 00:13:54.000]  很熟悉哈該書
[00:13:54.000 --> 00:13:56.000]  所以他們意會耶穌所說的是什麼事
[00:13:56.000 --> 00:13:57.000]  所以第七節他們問耶穌說
[00:13:57.000 --> 00:14:00.000]  老師什麼時候有這些事呢?
[00:14:00.000 --> 00:14:03.000]  這些事將臨到的時候有什麼預兆呢?
[00:14:03.000 --> 00:14:05.000]  留意他們不是問什麼時候有這件事
[00:14:05.000 --> 00:14:07.000]  他們問什麼時候有這些事
[00:14:07.000 --> 00:14:10.000]  門徒知道聖殿被毀不是單一事件
[00:14:10.000 --> 00:14:12.000]  聖殿被毀將會隨著
[00:14:12.000 --> 00:14:16.000]  神再一次審判全地的開始
[00:14:16.000 --> 00:14:18.000]  所以他們問這些事
[00:14:18.000 --> 00:14:20.000]  這些事是什麼時候
[00:14:20.000 --> 00:14:25.000]  和之前有什麼預兆呢?
[00:14:25.000 --> 00:14:27.000]  在這裡我們思想
[00:14:27.000 --> 00:14:30.000]  神的審判在臨到的時候
[00:14:30.000 --> 00:14:34.000]  是黎明還是黑暗呢?
[00:14:34.000 --> 00:14:38.000]  這視乎你站在哪一個宿命的山頭上
[00:14:38.000 --> 00:14:41.000]  如果你站在不信的山頭上
[00:14:41.000 --> 00:14:43.000]  神的審判將會是無盡的黑夜
[00:14:43.000 --> 00:14:44.000]  無盡的戰爭
[00:14:44.000 --> 00:14:46.000]  無盡的恐懼
[00:14:46.000 --> 00:14:49.000]  但是如果你站在相信主的山頭上
[00:14:49.000 --> 00:14:52.000]  神的審判是黎明的開始
[00:14:52.000 --> 00:14:56.000]  是永恆救贖的第一道門
[00:14:56.000 --> 00:14:59.000]  所以耶穌基督在祂說完
[00:14:59.000 --> 00:15:01.000]  沒有一塊石頭會留在另一塊石頭
[00:15:01.000 --> 00:15:03.000]  這個哈該書的預言之後
[00:15:03.000 --> 00:15:06.000]  祂展示著審判的黎明
[00:15:06.000 --> 00:15:07.000]  所以耶穌繼續在下面說
[00:15:07.000 --> 00:15:08.000]  你們要謹慎
[00:15:08.000 --> 00:15:10.000]  耶穌說你們要謹慎
[00:15:10.000 --> 00:15:11.000]  不要受迷惑
[00:15:11.000 --> 00:15:13.000]  因為將有好些人冒我的名外
[00:15:13.000 --> 00:15:14.000]  說我是基督
[00:15:14.000 --> 00:15:15.000]  又說時候近了
[00:15:15.000 --> 00:15:16.000]  你們不要跟從他們
[00:15:16.000 --> 00:15:18.000]  當你們聽見打仗和動亂的事
[00:15:18.000 --> 00:15:19.000]  不要驚慌
[00:15:19.000 --> 00:15:21.000]  因為這些事必須先發生
[00:15:21.000 --> 00:15:23.000]  但終結不會立刻就到
[00:15:23.000 --> 00:15:25.000]  於是耶穌對他們說
[00:15:25.000 --> 00:15:26.000]  民要攻打民
[00:15:26.000 --> 00:15:27.000]  國要攻打國
[00:15:27.000 --> 00:15:28.000]  將有大地震
[00:15:28.000 --> 00:15:30.000]  多處必有饑荒瘟疫
[00:15:30.000 --> 00:15:31.000]  又有可怕的異象
[00:15:31.000 --> 00:15:34.000]  和大神跡從天上顯現
[00:15:34.000 --> 00:15:37.000]  耶穌將末後幾千年的歷史
[00:15:37.000 --> 00:15:39.000]  口畫出來
[00:15:39.000 --> 00:15:40.000]  在原文
[00:15:40.000 --> 00:15:42.000]  很多人冒基督的名內說
[00:15:42.000 --> 00:15:43.000]  他們說什麼呢
[00:15:43.000 --> 00:15:45.000]  他說我是
[00:15:45.000 --> 00:15:46.000]  無論在馬太福音
[00:15:46.000 --> 00:15:47.000]  馬克福音
[00:15:47.000 --> 00:15:48.000]  或者路加福音
[00:15:48.000 --> 00:15:49.000]  都是說我是
[00:15:49.000 --> 00:15:52.000]  基督這兩個字是和合本加上去的
[00:15:52.000 --> 00:15:54.000]  他們冒基督的名說我是
[00:15:54.000 --> 00:15:55.000]  他們說什麼呢
[00:15:55.000 --> 00:15:57.000]  他們說Ego,Amy
[00:15:57.000 --> 00:15:58.000]  I am
[00:15:58.000 --> 00:15:59.000]  I am who I am
[00:15:59.000 --> 00:16:01.000]  很多人來
[00:16:01.000 --> 00:16:03.000]  他們用神的名字
[00:16:03.000 --> 00:16:04.000]  說他就是救星
[00:16:04.000 --> 00:16:06.000]  說他就是救主
[00:16:06.000 --> 00:16:08.000]  所以更廣的定義就是
[00:16:08.000 --> 00:16:09.000]  這些人的出現
[00:16:09.000 --> 00:16:11.000]  他們宣稱他們的想法
[00:16:11.000 --> 00:16:12.000]  他們的學說
[00:16:12.000 --> 00:16:13.000]  他們的思想
[00:16:13.000 --> 00:16:16.000]  能夠解決人世間所有的問題
[00:16:16.000 --> 00:16:18.000]  只要你跟著這些想法
