
[00:00:00.000 --> 00:00:02.760]  從《史徒行傳》的21章1至16節
[00:02:05.880 --> 00:02:07.440]  他就在那裡住了七天
[00:02:07.440 --> 00:02:09.000]  當地的信徒
[00:02:09.000 --> 00:02:10.680]  都是好好照顧他的
[00:02:10.680 --> 00:02:12.720]  但是有一點很重要
[00:02:12.720 --> 00:02:14.040]  就是第四節
[00:02:14.040 --> 00:02:16.400]  他是憑著聖靈的指示
[00:02:16.400 --> 00:02:20.160]  叫保羅不要向耶路撒冷
[00:02:20.160 --> 00:02:21.440]  意思是什麼呢?
[00:02:21.440 --> 00:02:22.880]  意思就是說
[00:02:22.880 --> 00:02:24.560]  第四節那裡這麼說
[00:02:24.960 --> 00:02:28.080]  保羅這個回耶路撒冷的行動
[00:02:28.080 --> 00:02:32.920]  其實不一定是跟隨聖靈的指示去做
[00:02:32.920 --> 00:02:34.120]  為什麼呢?
[00:02:34.120 --> 00:02:35.960]  有時候你會想很古怪
[00:02:35.960 --> 00:02:37.800]  因為有其他弟兄姊妹
[00:02:37.800 --> 00:02:39.760]  他們按著聖靈的指示
[00:02:39.760 --> 00:02:41.680]  叫保羅不要去
[00:02:41.680 --> 00:02:43.640]  就是說你不要去
[00:02:43.640 --> 00:02:46.240]  那裡你去到就死定了
[00:02:46.240 --> 00:02:48.160]  但是保羅他一行人
[00:02:48.160 --> 00:02:49.760]  就是堅持要去
[00:02:49.760 --> 00:02:50.720]  看到後面
[00:02:50.720 --> 00:02:52.960]  你會知道其實主要不是一行人
[00:02:52.960 --> 00:02:56.120]  主要是保羅他也堅持要去
[00:02:56.120 --> 00:02:57.800]  但是他雖然是這麼做
[00:02:57.800 --> 00:02:59.120]  但是過了這幾天
[00:02:59.120 --> 00:03:01.800]  這群人其實是很疼愛這個團隊
[00:03:01.800 --> 00:03:04.560]  他們跟保羅的團隊可能不是很相熟
[00:03:04.560 --> 00:03:06.000]  但是又照顧他
[00:03:06.000 --> 00:03:08.320]  又帶著妻兒去送別他到城外
[00:03:08.320 --> 00:03:10.960]  又跪在海灘上禱告互相道別
[00:03:10.960 --> 00:03:12.640]  你也想到他們上船的時候
[00:03:12.640 --> 00:03:13.680]  下面的人都哭了
[00:03:13.680 --> 00:03:14.840]  很慘啊
[00:03:14.840 --> 00:03:15.800]  都揮了手
[00:03:15.800 --> 00:03:16.480]  其實不是很熟
[00:03:16.480 --> 00:03:17.360]  只是認識了幾天而已
[00:03:17.360 --> 00:03:20.560]  但是你就知道他們是多麼的真摯
[00:03:20.560 --> 00:03:24.560]  也憑著性靈的感動去提醒保羅不要去
[00:03:24.560 --> 00:03:27.720]  這是他們不是認識了很久
[00:03:27.720 --> 00:03:29.840]  但是他們有一個真心的交流
[00:03:29.840 --> 00:03:32.200]  所以保羅其實他的行動
[00:03:32.200 --> 00:03:32.680]  第一
[00:03:32.680 --> 00:03:34.440]  他離開了一些熟人
[00:03:34.440 --> 00:03:37.480]  他離開了一些相熟的前線團隊
[00:03:37.480 --> 00:03:40.240]  就翻爺路撒冷的途中
[00:03:40.240 --> 00:03:42.600]  遇上其他的信徒
[00:03:42.600 --> 00:03:44.840]  但是他們相交的過程
[00:03:44.840 --> 00:03:46.000]  我覺得是很真實的
[00:03:46.000 --> 00:03:47.760]  不會因為保羅的地位
[00:03:47.760 --> 00:03:48.640]  就跟他說
[00:03:48.640 --> 00:03:49.800]  我支持你
[00:03:49.800 --> 00:03:51.200]  我盲支持你回去
[00:03:51.200 --> 00:03:51.720]  不是的
[00:03:51.720 --> 00:03:53.640]  因為性靈的感動是給他們
[00:03:53.640 --> 00:03:55.800]  是要阻止保羅不要回去
[00:03:55.800 --> 00:03:58.120]  他們也有很多感情上的交流
[00:03:58.120 --> 00:04:01.520]  是真的真心真意去祝福他的
[00:04:01.520 --> 00:04:05.320]  但是我們今天究竟有什麼會阻礙我們跟隨神
[00:04:05.320 --> 00:04:06.920]  或者我們跟隨耶穌基督
[00:04:06.920 --> 00:04:08.320]  他的腳衝去行呢?
[00:04:08.320 --> 00:04:09.200]  第一件事
[00:04:09.200 --> 00:04:12.280]  可能我們不願意離開我們的同溫層
[00:04:12.280 --> 00:04:14.080]  就是我們聊天的那些朋友
[00:04:14.080 --> 00:04:15.400]  我們不是很想走
[00:04:15.400 --> 00:04:17.560]  其實有時候我們也挺難的
[00:04:17.560 --> 00:04:19.560]  因為我們來教會
[00:04:19.560 --> 00:04:20.320]  回團契
[00:04:20.320 --> 00:04:21.720]  我不知道你怎麼覺得
[00:04:21.720 --> 00:04:24.040]  你第一天回來其實也很害怕
[00:04:24.040 --> 00:04:25.720]  因為你來到團契當中
[00:04:25.720 --> 00:04:26.640]  那些人又不認識
[00:04:26.640 --> 00:04:28.600]  又弄一個不知道什麼新人組
[00:04:28.600 --> 00:04:30.640]  又無緣無故掛一個名牌給你
[00:04:30.640 --> 00:04:33.240]  告訴你我叫梁振偉
[00:04:33.240 --> 00:04:34.560]  每個人都不認識
[00:04:34.560 --> 00:04:35.480]  新朋友才認識
[00:04:35.480 --> 00:04:36.920]  那就是歧視我
[00:04:36.920 --> 00:04:39.400]  其實就是想多些人認識他
[00:04:39.400 --> 00:04:41.840]  但是其實每一次你去到一個教會
[00:04:41.840 --> 00:04:43.360]  去適應一個新的環境
[00:04:43.360 --> 00:04:47.280]  你是有一個很深的勇氣
[00:04:47.280 --> 00:04:50.160]  就是你真的要離開我熟悉的群體
[00:04:50.160 --> 00:04:51.440]  離開我的朋友
[00:04:51.440 --> 00:04:52.960]  去到一個教會
[00:04:52.960 --> 00:04:54.920]  這裡也不是很多人認識的
[00:04:54.920 --> 00:04:57.080]  我也是要憑著這個信心去做
[00:04:57.080 --> 00:05:01.560]  但是最重要一點就是我們要主動去走
[00:05:01.560 --> 00:05:04.160]  還有要真心的交流
[00:05:04.160 --> 00:05:05.560]  就是要主動去走
[00:05:05.560 --> 00:05:07.760]  還有真心的交流很重要
[00:05:07.760 --> 00:05:09.200]  好像有時候跟小組說
[00:05:09.200 --> 00:05:11.640]  你的小組也有十年了
[00:05:11.640 --> 00:05:12.400]  九年了
[00:05:12.400 --> 00:05:13.520]  會不會想想去新人組
[00:05:13.520 --> 00:05:15.080]  或者吸納一下新朋友
[00:05:15.080 --> 00:05:16.360]  我們不行的
[00:05:16.360 --> 00:05:17.640]  我們很差勁的
[00:05:17.640 --> 00:05:20.240]  我們見到人很陌生的
[00:05:20.240 --> 00:05:21.400]  我們很矮的
[00:05:21.400 --> 00:05:22.640]  其實經常說內向的
[00:05:22.640 --> 00:05:23.600]  這些人叫矮人
[00:05:23.600 --> 00:05:25.280]  一個矮字就大了
[00:05:25.280 --> 00:05:26.280]  很矮的
[00:05:26.280 --> 00:05:28.200]  我心想你矮的人你也要賺錢的
[00:05:28.200 --> 00:05:29.160]  你也要跟人交流的
[00:05:29.160 --> 00:05:30.640]  難道你不賺錢嗎
[00:05:30.640 --> 00:05:32.680]  你多矮也好
[00:05:32.680 --> 00:05:35.440]  你也是要主動招呼新朋友
[00:05:35.440 --> 00:05:36.680]  有時候新朋友來到
[00:05:36.680 --> 00:05:38.040]  其實也很可惜的
[00:05:38.040 --> 00:05:39.400]  有時候真的很真心說
[00:05:39.400 --> 00:05:42.000]  有時候介紹了一些弟兄姊妹
[00:05:42.000 --> 00:05:43.080]  就是以前認識的
[00:05:43.080 --> 00:05:44.640]  或者一些新朋友
[00:05:44.640 --> 00:05:45.800]  去到我們團
[00:05:45.800 --> 00:05:46.840]  不是我們團契的
[00:05:46.840 --> 00:05:49.800]  就是我們教會的不同團契裡面
[00:05:49.800 --> 00:05:50.840]  其實有時候去到
[00:05:50.840 --> 00:05:52.000]  他也說進去後
[00:05:52.000 --> 00:05:53.480]  又沒有什麼人歡迎我們
[00:05:53.480 --> 00:05:55.120]  又沒有什麼人介紹
[00:05:55.120 --> 00:05:57.520]  分組的時候又好像很冷淡
[00:05:57.520 --> 00:05:59.560]  其實這些都會構成我們
[00:05:59.560 --> 00:06:03.080]  會不會真的好像保羅遇見弟兄姊妹那樣
[00:06:03.080 --> 00:06:05.840]  招待那些新來的朋友
[00:06:05.840 --> 00:06:08.040]  不相熟是要招待是對的
[00:06:08.040 --> 00:06:09.320]  我們每個人來的時候
[00:06:09.320 --> 00:06:10.800]  其實也不相熟的
[00:06:10.800 --> 00:06:12.320]  也是要招待的
[00:06:12.320 --> 00:06:13.960]  但是我們有時候會想
[00:06:13.960 --> 00:06:15.040]  我來到的時候
[00:06:15.040 --> 00:06:16.000]  又沒有人歡迎
[00:06:16.000 --> 00:06:17.360]  我自己也熬過了
[00:06:17.360 --> 00:06:18.440]  他也熬得過的
[00:06:18.440 --> 00:06:19.240]  你明白嗎?
[00:06:19.240 --> 00:06:21.800]  我們這些很流行就像路埋老
[00:06:21.800 --> 00:06:24.080]  現在這一代哪用這麼多關心
[00:06:24.080 --> 00:06:25.960]  以前我們走難下來的時候
[00:06:25.960 --> 00:06:28.280]  有時候我以前聽弟兄姊妹
[00:06:28.280 --> 00:06:30.480]  說他以前走難的時候是怎麼樣的
[00:06:30.480 --> 00:06:31.440]  現在的人信耶穌
[00:06:31.440 --> 00:06:33.600]  有一點不開心
[00:06:33.600 --> 00:06:35.720]  失戀又說要自殺
[00:06:35.720 --> 00:06:37.280]  但是以前我走難的時候
[00:06:37.280 --> 00:06:39.240]  我也是死不去的
[00:06:39.240 --> 00:06:41.160]  但是你不可以這麼想的
[00:06:41.160 --> 00:06:43.400]  你就是要用真心去交流
[00:06:43.400 --> 00:06:45.560]  關心主動去歡迎這些新朋友
[00:06:45.560 --> 00:06:47.920]  是我們理所當然的事
[00:06:47.920 --> 00:06:48.920]  好像保羅一樣
[00:06:48.920 --> 00:06:50.320]  他的輩分這麼高
[00:06:50.320 --> 00:06:51.520]  其實這群人
[00:06:51.520 --> 00:06:53.200]  他直接跟他說
[00:06:53.200 --> 00:06:54.600]  叫他不要去
[00:06:54.600 --> 00:06:56.160]  就是不要去耶路撒冷
[00:06:56.160 --> 00:06:59.240]  心想你輩分跟保羅差多遠
[00:06:59.240 --> 00:07:00.960]  你敢叫他說
[00:07:00.960 --> 00:07:01.880]  不敢做?
[00:07:01.880 --> 00:07:04.000]  還要說你自己有按聖靈的指示
[00:07:04.000 --> 00:07:05.000]  叫他不要去
[00:07:05.000 --> 00:07:06.280]  其實也很大膽
[00:07:06.280 --> 00:07:08.240]  但是他是真心接待
[00:07:08.240 --> 00:07:10.480]  也是真心勸保羅
[00:07:10.480 --> 00:07:11.880]  不要回去
[00:07:11.880 --> 00:07:14.080]  其實我自己人生回到團契
[00:07:14.080 --> 00:07:16.720]  很感謝有一個真心的弟兄
[00:07:16.720 --> 00:07:18.200]  就是我第一天回到團契的時候
[00:07:18.200 --> 00:07:19.080]  他跟我聊天
[00:07:19.080 --> 00:07:20.080]  聊了很久
[00:07:20.080 --> 00:07:22.400]  他第一個問題就是說
[00:07:22.400 --> 00:07:23.520]  你死了之後
[00:07:23.520 --> 00:07:26.440]  你知不知道自己會落地獄還是上天堂
[00:07:26.440 --> 00:07:27.480]  其實很愕然
[00:07:27.480 --> 00:07:28.840]  正所謂剛剛認識你的名字
[00:07:28.840 --> 00:07:30.360]  那個叫余弟兄
[00:07:30.360 --> 00:07:32.080]  余弟兄馬上跟我說
[00:07:32.080 --> 00:07:34.160]  又說我馬上死了
[00:07:34.160 --> 00:07:34.960]  差不多
[00:07:34.960 --> 00:07:37.280]  就是要去上天堂還是落地獄呢
[00:07:37.280 --> 00:07:38.400]  這些不是很老禮的
[00:07:38.400 --> 00:07:39.800]  不就是剛剛回來
[00:07:39.800 --> 00:07:41.360]  你當我信了耶穌
[00:07:41.360 --> 00:07:43.000]  我也可能有些不太忌妒的
[00:07:43.000 --> 00:07:44.040]  你這麼說
[00:07:44.040 --> 00:07:45.840]  但是為什麼我深刻這麼說呢
[00:07:45.840 --> 00:07:47.640]  因為我是從小到大
[00:07:47.640 --> 00:07:50.160]  回到五六年團契
[00:07:50.160 --> 00:07:51.560]  就是去過不同的教會
[00:07:51.560 --> 00:07:54.800]  從來一去到就跟朋友在那裡玩
[00:07:54.800 --> 00:07:57.000]  去到就沒什麼人理我
[00:07:57.000 --> 00:07:59.160]  但是從來沒有人跟我說
[00:07:59.160 --> 00:08:00.440]  其實傳福音
[00:08:00.440 --> 00:08:02.200]  信耶穌是什麼
[00:08:02.200 --> 00:08:04.040]  他就很不客氣地
[00:08:04.040 --> 00:08:05.360]  很大膽直接
[00:08:05.360 --> 00:08:07.920]  去跟你切入福音的主題
[00:08:07.920 --> 00:08:09.920]  雖然他的轉折是比較古怪
[00:08:09.920 --> 00:08:10.760]  很直接
[00:08:10.760 --> 00:08:12.440]  但是直接得來
[00:08:12.440 --> 00:08:13.800]  就很有幫助
[00:08:13.800 --> 00:08:14.560]  因為說真的
[00:08:14.560 --> 00:08:15.800]  我這麼多年回到團契
[00:08:15.800 --> 00:08:16.920]  什麼都玩夠了
[00:08:16.920 --> 00:08:17.840]  什麼人都見過了
[00:08:17.840 --> 00:08:18.600]  冷淡都見過
[00:08:18.600 --> 00:08:19.560]  熱情都見過
[00:08:19.560 --> 00:08:20.200]  什麼都見過
[00:08:20.200 --> 00:08:21.920]  追女孩的差不多都追過了
[00:08:21.920 --> 00:08:24.560]  但是沒有人跟我傳過福音
[00:08:24.560 --> 00:08:26.360]  但是他就很大膽地
[00:08:26.360 --> 00:08:27.880]  交流支持裡面
[00:08:27.880 --> 00:08:29.480]  講到福音的真理
[00:08:29.480 --> 00:08:31.160]  就是說你信耶穌
[00:08:31.160 --> 00:08:31.800]  是這樣的
[00:08:31.800 --> 00:08:33.120]  還有認識他久了
[00:08:33.120 --> 00:08:34.320]  他又有第二步了
[00:08:34.320 --> 00:08:35.560]  余弟兄就說
[00:08:35.680 --> 00:08:37.040]  喂!曾偉
[00:08:37.040 --> 00:08:38.520]  你會不會想一下
[00:08:38.520 --> 00:08:40.880]  將來全時間讀神學
[00:08:40.880 --> 00:08:42.320]  做傳道人
[00:08:42.320 --> 00:08:43.000]  說真的
[00:08:43.000 --> 00:08:44.640]  我回來還沒一年
[00:08:44.640 --> 00:08:46.640]  一會又剛剛信耶穌無奈
[00:08:46.640 --> 00:08:47.760]  一會又有月級挑戰
[00:08:47.760 --> 00:08:49.000]  又說要我做傳道人
[00:08:49.000 --> 00:08:50.560]  其實都挺古怪的
[00:08:50.560 --> 00:08:52.600]  但是他這樣問一問
[00:08:52.600 --> 00:08:53.760]  都在我心裡面
[00:08:53.760 --> 00:08:55.880]  構成一個落印
[00:08:55.880 --> 00:08:56.480]  就是說
[00:08:56.480 --> 00:08:59.920]  究竟是不是真的自己會考慮這個方向呢?
[00:08:59.920 --> 00:09:03.360]  是不是神都可以主動向神探求呢?
[00:09:03.360 --> 00:09:06.240]  最後我真的會記得他這句話
[00:09:06.240 --> 00:09:07.200]  結果
[00:09:07.200 --> 00:09:08.920]  到了某一個時間
[00:09:08.920 --> 00:09:10.200]  真的有一點感動
[00:09:10.200 --> 00:09:12.120]  說我想回應神的呼召了
[00:09:12.120 --> 00:09:13.880]  不如主動去吧
[00:09:13.880 --> 00:09:14.800]  去什麼呢?
[00:09:14.800 --> 00:09:16.240]  去報那些神學院
[00:09:16.240 --> 00:09:17.600]  通常有什麼營會
[00:09:17.600 --> 00:09:18.600]  什麼獻身營
[00:09:18.600 --> 00:09:19.360]  呼召營
[00:09:19.360 --> 00:09:20.600]  恩福神學院也有
[00:09:20.600 --> 00:09:21.560]  到處都有的
[00:09:21.560 --> 00:09:25.040]  通常都是招攬學生的一個必然手法
[00:09:25.040 --> 00:09:26.360]  但是
[00:09:26.360 --> 00:09:28.120]  去到那些營會
[00:09:28.120 --> 00:09:29.200]  又是沒有個性的
[00:09:29.200 --> 00:09:30.560]  就是我們這些"I"人
[00:09:30.560 --> 00:09:32.000]  那時候不知道自己叫做"I"人
[00:09:32.000 --> 00:09:33.360]  我們這些"I"人去到
[00:09:33.360 --> 00:09:35.200]  其實是厚著臉皮的
[00:09:35.200 --> 00:09:38.320]  跟你說我是必須回哪一間教會的
[00:09:38.320 --> 00:09:39.080]  我是來的
[00:09:39.080 --> 00:09:40.440]  每個人都坐在那裡
[00:09:40.440 --> 00:09:42.160]  最可怕的是什麼呢?
[00:09:42.160 --> 00:09:43.800]  最可怕的是去到下一營會
[00:09:43.800 --> 00:09:46.920]  他會叫你單對單見一下神學院老師
[00:09:46.920 --> 00:09:47.920]  聊聊天
[00:09:47.920 --> 00:09:49.520]  大哥三九不識七
[00:09:49.520 --> 00:09:51.160]  又要跟我聊聊天
[00:09:51.160 --> 00:09:52.520]  他又問得很深入的
[00:09:52.520 --> 00:09:55.360]  你有沒有想過讀神學呢?
[00:09:55.360 --> 00:09:56.880]  我說一點點吧
[00:09:56.880 --> 00:10:00.160]  那你有沒有存錢呢?
[00:10:00.160 --> 00:10:03.560]  我猜他很擔心你有沒有錢交學費
[00:10:03.560 --> 00:10:05.160]  他很婉轉的
[00:10:05.160 --> 00:10:06.080]  沒有說得這麼直接的
[00:10:06.080 --> 00:10:07.560]  他中間說了很多話
[00:10:07.560 --> 00:10:08.760]  才說到這個問題而已
[00:10:08.760 --> 00:10:10.240]  哈哈
[00:10:10.240 --> 00:10:12.000]  我就說存在
[00:10:12.000 --> 00:10:13.560]  不過暫時還沒有交
[00:10:13.560 --> 00:10:15.520]  如果你有心讀就存多一點
[00:10:15.520 --> 00:10:16.920]  我猜很多人拿學費了
[00:10:16.920 --> 00:10:19.080]  哈哈
[00:10:19.080 --> 00:10:19.840]  但是
[00:10:19.840 --> 00:10:21.200]  他這樣問一問
[00:10:21.200 --> 00:10:22.760]  又真的差很遠
[00:10:22.760 --> 00:10:23.520]  因為我真的想
[00:10:23.520 --> 00:10:25.240]  真的要存錢的
[00:10:25.240 --> 00:10:27.480]  不是借彭信心進神學院的
[00:10:27.480 --> 00:10:29.720]  當然神學院也會幫你籌募經費的
[00:10:29.720 --> 00:10:31.720]  他走投無路之際
[00:10:31.720 --> 00:10:33.480]  但是你也要存一下錢
[00:10:33.480 --> 00:10:36.240]  有準備才可以去到的
[00:10:36.240 --> 00:10:39.560]  其實我覺得很多的交流
[00:10:39.560 --> 00:10:41.160]  都是很真誠的
[00:10:41.160 --> 00:10:42.240]  很深刻的
[00:10:42.240 --> 00:10:44.520]  雖然你會覺得很唐突
[00:10:44.520 --> 00:10:48.000]  但是他真的按著真理和愛心去交流
[00:10:48.000 --> 00:10:50.800]  去主動給你支持
[00:10:50.800 --> 00:10:54.520]  你發現不是跟你去寒暄這麼簡單
[00:10:54.520 --> 00:10:56.680]  不是只是說愛心令你舒服
[00:10:56.680 --> 00:10:59.480]  現在我們有一個時代是挺可怕的
[00:10:59.480 --> 00:11:01.280]  可能我們下一代
[00:11:01.280 --> 00:11:03.120]  就跟AI做朋友
[00:11:03.120 --> 00:11:06.200]  AI只是說你喜歡聽的話
[00:11:06.200 --> 00:11:10.240]  但是是不是按真理會告訴你一些你不喜歡的話
[00:11:10.240 --> 00:11:11.240]  其實未必
[00:11:11.240 --> 00:11:15.440]  所以我們要愛心主動離開我們的同溫層
[00:11:15.440 --> 00:11:16.520]  離開熟人
[00:11:16.520 --> 00:11:18.040]  對新朋友也是
[00:11:18.040 --> 00:11:19.560]  去侍奉也是
[00:11:19.560 --> 00:11:22.400]  我們真心和身邊的人交流支持
[00:11:22.400 --> 00:11:23.320]  其實很重要
[00:11:23.320 --> 00:11:24.520]  而支持裡面
[00:11:24.520 --> 00:11:26.040]  我們是要放心
[00:11:26.040 --> 00:11:28.560]  以及直接講真理
[00:11:28.560 --> 00:11:30.840]  我們也要保持著這個精神
[00:11:30.840 --> 00:11:32.240]  去到第七節
[00:11:32.240 --> 00:11:35.640]  講到路加、保羅一行人繼續走了
[00:11:35.640 --> 00:11:38.440]  「我們從推羅繼續航行
[00:11:38.440 --> 00:11:39.840]  到了多利買
[00:11:39.840 --> 00:11:43.080]  問候那裡的弟兄與他們同住了一天
[00:11:43.080 --> 00:11:43.920]  第八
[00:11:43.920 --> 00:11:45.640]  第二天我們離開那裡
[00:11:45.640 --> 00:11:47.160]  來到該撒尼亞
[00:11:47.160 --> 00:11:50.080]  到了傳福音的菲利加裡
[00:11:50.080 --> 00:11:51.920]  與他住在一起
[00:11:51.920 --> 00:11:54.680]  他是那七位執事中的一位
[00:11:54.680 --> 00:11:56.280]  他有四個女兒
[00:11:56.280 --> 00:11:57.160]  都是同女兒
[00:11:57.160 --> 00:11:58.560]  都是說喻言的
[00:11:58.560 --> 00:12:00.240]  我們住了幾天之後
[00:12:00.240 --> 00:12:03.960]  有一位先知名叫阿加布從猶太下來
[00:12:03.960 --> 00:12:06.480]  他們繼續航程
[00:12:06.480 --> 00:12:08.520]  由推羅到多利買
[00:12:08.520 --> 00:12:11.400]  然後到問候那裡的弟兄住了一天
[00:12:11.400 --> 00:12:13.320]  第二天他又來到該撒尼亞
[00:12:13.320 --> 00:12:16.120]  去到很出名的傳福音的菲利
[00:12:16.120 --> 00:12:19.800]  他這個家庭其實在其他聖經也記載了很多
[00:12:19.800 --> 00:12:21.000]  這裡不多講了
[00:12:21.000 --> 00:12:23.400]  他就是七位執事中其中一位
[00:12:23.400 --> 00:12:25.840]  他有四個女兒都是同女兒說喻言
[00:12:25.840 --> 00:12:28.400]  其實暗示著這四個女兒
[00:12:28.400 --> 00:12:32.080]  應該是全職服侍神而沒有嫁出去
[00:12:32.080 --> 00:12:34.800]  他們主要是為神說喻言
[00:12:34.800 --> 00:12:37.040]  這些喻言我想不只是指
[00:12:37.040 --> 00:12:38.000]  好像舊約那樣
[00:12:38.000 --> 00:12:40.360]  喻之理未來會發生什麼事
[00:12:40.360 --> 00:12:43.480]  而這些喻言就是為神說話
[00:12:43.480 --> 00:12:47.160]  他教導人信耶穌和親近人
[00:12:47.160 --> 00:12:48.600]  過了幾天
[00:12:48.600 --> 00:12:50.400]  這個重要的角色出場了
[00:12:50.400 --> 00:12:51.800]  他叫阿加布
[00:12:51.800 --> 00:12:53.600]  從猶太那裡來
[00:12:53.600 --> 00:12:56.360]  就是特意在猶太人的地方
[00:12:56.360 --> 00:12:59.680]  相信應該是鄰近耶路撒冷的地方
[00:12:59.680 --> 00:13:03.040]  來到當中是接住保羅的
[00:13:03.040 --> 00:13:05.440]  他這個也是很出名的人
[00:13:05.440 --> 00:13:06.880]  好了,去到十一節
[00:13:06.880 --> 00:13:08.600]  他來見我們
[00:13:08.600 --> 00:13:10.560]  把保羅的腰帶拿過來
[00:13:10.560 --> 00:13:12.080]  綁住自己的手說
[00:13:12.080 --> 00:13:12.840]  聖靈說
[00:13:12.840 --> 00:13:14.600]  猶太人在耶路撒冷
[00:13:14.600 --> 00:13:17.200]  要這樣捆綁你這腰帶的主人
[00:13:17.200 --> 00:13:20.160]  把他交在外族人的手裡
[00:13:20.960 --> 00:13:24.600]  他這個有七情上面的演技
[00:13:24.600 --> 00:13:27.360]  他很投入的
[00:13:27.360 --> 00:13:28.640]  他說聖靈這樣說
[00:13:28.640 --> 00:13:29.920]  你知道跟保羅說
[00:13:29.920 --> 00:13:31.680]  聖靈這樣說也挺大膽的
[00:13:31.680 --> 00:13:34.840]  保羅一向都聽聖靈的指示去傳福音
[00:13:34.840 --> 00:13:35.960]  但是聖靈就說
[00:13:35.960 --> 00:13:39.240]  猶太人在耶路撒冷就等著你去捆綁你
[00:13:39.240 --> 00:13:40.680]  最棒的地方是什麼呢?
[00:13:40.680 --> 00:13:42.440]  他拿了別人的腰帶
[00:13:42.440 --> 00:13:43.840]  我和你聊天
[00:13:43.840 --> 00:13:45.040]  你把腰帶脫下來
[00:13:45.040 --> 00:13:47.120]  就自己綁在你的手上
[00:13:47.120 --> 00:13:48.720]  好像傻傻的一樣
[00:13:48.720 --> 00:13:50.280]  過程就像精神病一樣
[00:13:50.280 --> 00:13:52.760]  你試試找個人拿你的腰帶
[00:13:52.760 --> 00:13:53.840]  你也會覺得
[00:13:53.840 --> 00:13:54.680]  警察啊
