
[00:00:00.000 --> 00:00:03.480]  大家好 再次介紹一下自己
[00:05:25.480 --> 00:05:27.480]  願主去拖大
[00:05:27.480 --> 00:05:28.480]  你聽我們禱告
[00:05:28.480 --> 00:05:29.480]  耶信禱告
[00:05:29.480 --> 00:05:31.480]  奉主耶穌基督聖名求
[00:05:31.480 --> 00:05:32.480]  阿們
[00:05:32.480 --> 00:05:35.480]  我們先有一點前文提要
[00:05:35.480 --> 00:05:37.480]  如果大家熟悉摩西的生平
[00:05:37.480 --> 00:05:38.480]  她40歲
[00:05:38.480 --> 00:05:40.480]  上次跟大家說
[00:05:40.480 --> 00:05:42.480]  她因為殺了埃及人
[00:05:42.480 --> 00:05:43.480]  所以被法老追殺
[00:05:43.480 --> 00:05:45.480]  逃亡到米甸
[00:05:45.480 --> 00:05:48.480]  之後她在米甸住了40年的時間
[00:05:48.480 --> 00:05:51.480]  她成為了一個牧羊人
[00:05:51.480 --> 00:05:53.480]  今天她看的經文
[00:05:53.480 --> 00:05:54.480]  發生在摩西
[00:05:54.480 --> 00:05:56.480]  在荊棘火焰裡
[00:05:56.480 --> 00:05:57.480]  她遇見上帝
[00:05:57.480 --> 00:05:59.480]  上帝直接呼召摩西
[00:05:59.480 --> 00:06:01.480]  你要回到埃及
[00:06:01.480 --> 00:06:03.480]  要去拯救以色列人
[00:06:03.480 --> 00:06:06.480]  下面《出埃及記》三章九節十一節
[00:06:06.480 --> 00:06:08.480]  是一個前奏
[00:06:08.480 --> 00:06:12.480]  當時摩西聽到上帝呼召她的時候
[00:06:12.480 --> 00:06:15.480]  她知道她要見法老
[00:06:15.480 --> 00:06:17.480]  以至她要帶以色列人出埃及的時候
[00:06:17.480 --> 00:06:19.480]  摩西很快就說
[00:06:19.480 --> 00:06:20.480]  我是誰
[00:06:20.480 --> 00:06:22.480]  我竟然能夠去見法老
[00:06:22.480 --> 00:06:23.480]  不可能的
[00:06:23.480 --> 00:06:26.480]  其實在《出埃及記》第三章九節
[00:06:26.480 --> 00:06:28.480]  到今天我們所看的
[00:06:28.480 --> 00:06:30.480]  四章十到十七節
[00:06:30.480 --> 00:06:32.480]  其實這一段經文裡
[00:06:32.480 --> 00:06:35.480]  摩西一而再再而三
[00:06:35.480 --> 00:06:37.480]  向上帝推搪
[00:06:37.480 --> 00:06:38.480]  我是誰
[00:06:38.480 --> 00:06:39.480]  我沒可能
[00:06:39.480 --> 00:06:42.480]  我不能夠勝任上帝給我這個使命
[00:06:42.480 --> 00:06:45.480]  我們接下來也會一起再去看
[00:06:45.480 --> 00:06:47.480]  慢慢細讀當中的經文
[00:06:47.480 --> 00:06:50.480]  看看上帝對我們有什麼說話
[00:06:50.480 --> 00:06:53.480]  我們先看第十節
[00:06:53.480 --> 00:06:55.480]  摩西在這一節裡
[00:06:55.480 --> 00:06:57.480]  其實她不斷強調
[00:06:57.480 --> 00:06:59.480]  她自己口才不好
[00:06:59.480 --> 00:07:00.480]  她不斷推搪
[00:07:00.480 --> 00:07:01.480]  我不能夠的
[00:07:01.480 --> 00:07:03.480]  我沒有口才去說服法老
[00:07:03.480 --> 00:07:05.480]  我不是那個對的人
[00:07:05.480 --> 00:07:07.480]  當我們再仔細看第十節
[00:07:07.480 --> 00:07:09.480]  其實她不斷重複
[00:07:09.480 --> 00:07:10.480]  這句話很長
[00:07:10.480 --> 00:07:12.480]  但摩西就是在重複
[00:07:12.480 --> 00:07:13.480]  她說
[00:07:13.480 --> 00:07:16.480]  我以前是絕口不洩
[00:07:16.480 --> 00:07:18.480]  就算上帝你現在
[00:07:18.480 --> 00:07:20.480]  在我面前呼召我
[00:07:20.480 --> 00:07:22.480]  我也是絕口不洩
[00:07:22.480 --> 00:07:25.480]  以後我也是絕口不洩
[00:07:25.480 --> 00:07:27.480]  因為我就是絕口不洩
[00:07:27.480 --> 00:07:30.480]  聽起來是不斷重複
[00:07:30.480 --> 00:07:32.480]  她覺得自己是不能改變
[00:07:32.480 --> 00:07:34.480]  如果再直白一點說
[00:07:34.480 --> 00:07:35.480]  或者今天我不知道身邊有沒有人
[00:07:35.480 --> 00:07:36.480]  這樣跟你說過
[00:07:36.480 --> 00:07:37.480]  她說
[00:07:37.480 --> 00:07:39.480]  我以前是這樣
[00:07:39.480 --> 00:07:40.480]  現在是這樣
[00:07:40.480 --> 00:07:41.480]  以後也是這樣
[00:07:41.480 --> 00:07:43.480]  我這一世也是這樣
[00:07:43.480 --> 00:07:45.480]  不能改變
[00:07:45.480 --> 00:07:46.480]  不知道你有沒有聽過
[00:07:46.480 --> 00:07:49.480]  身邊有人這樣跟你說過
[00:07:49.480 --> 00:07:52.480]  其實摩西說這句話
[00:07:52.480 --> 00:07:54.480]  暗示在說什麼呢
[00:07:54.480 --> 00:07:55.480]  摩西認為
[00:07:55.480 --> 00:07:57.480]  我就是她自己本人
[00:07:57.480 --> 00:07:59.480]  最認識她自己
[00:07:59.480 --> 00:08:00.480]  她一口咬定
[00:08:00.480 --> 00:08:03.480]  她說我一定是沒有口才
[00:08:03.480 --> 00:08:06.480]  上帝你看我過重了
[00:08:06.480 --> 00:08:10.480]  其實摩西這個深深對自己的認知
[00:08:10.480 --> 00:08:11.480]  自我的認知
[00:08:11.480 --> 00:08:13.480]  其實是一種自我的標籤
[00:08:13.480 --> 00:08:16.480]  她覺得自己一定是能力不足
[00:08:16.480 --> 00:08:17.480]  條件不足
[00:08:17.480 --> 00:08:21.480]  去完成上帝給她的使命
[00:08:21.480 --> 00:08:24.480]  其實這種強烈的自卑感
[00:08:24.480 --> 00:08:25.480]  可以看得出
[00:08:25.480 --> 00:08:26.480]  是很牢牢地去罩著
[00:08:26.480 --> 00:08:28.480]  捆綁著摩西
[00:08:28.480 --> 00:08:30.480]  我們去問
[00:08:30.480 --> 00:08:32.480]  究竟摩西的自卑感
[00:08:32.480 --> 00:08:33.480]  是來自什麼呢
[00:08:33.480 --> 00:08:36.480]  我想如果大家看過《出拉喀基》
[00:08:36.480 --> 00:08:38.480]  或者摩西的生平
[00:08:38.480 --> 00:08:40.480]  都知道摩西的自卑感
[00:08:40.480 --> 00:08:44.480]  很可能是源於她過去一些挫敗的經歷
[00:08:44.480 --> 00:08:46.480]  正如上次和大家分享
[00:08:46.480 --> 00:08:48.480]  其實摩西四十歲的時候
[00:08:48.480 --> 00:08:50.480]  她很想雄心壯志
[00:08:50.480 --> 00:08:52.480]  很想為她的同胞以色列人
[00:08:52.480 --> 00:08:53.480]  出一分力的時候
[00:08:53.480 --> 00:08:56.480]  她反而被同胞拒絕
[00:08:56.480 --> 00:08:57.480]  還被人說
[00:08:57.480 --> 00:08:59.480]  誰要你做我們的首領
[00:08:59.480 --> 00:09:02.480]  誰要你做我們的領袖 審判官
[00:09:02.480 --> 00:09:04.480]  之後她也因為殺了埃及人
[00:09:04.480 --> 00:09:08.480]  她就被褫奪了埃及王子的身份
[00:09:08.480 --> 00:09:10.480]  被法律通緝
[00:09:10.480 --> 00:09:12.480]  甚至成為一個流亡者
[00:09:12.480 --> 00:09:16.480]  在米甸寄居四十年
[00:09:16.480 --> 00:09:17.480]  她做了什麼呢
[00:09:17.480 --> 00:09:19.480]  她是做一個牧羊人
[00:09:19.480 --> 00:09:21.480]  一個寂寂無名的人
[00:09:21.480 --> 00:09:23.480]  我想在米甸那裡
[00:09:23.480 --> 00:09:24.480]  她成為一個牧羊人
[00:09:24.480 --> 00:09:26.480]  可能她每天對著羊
[00:09:26.480 --> 00:09:28.480]  她會畫的是什麼呢
[00:09:28.480 --> 00:09:29.480]  就是什麼畫
[00:09:29.480 --> 00:09:31.480]  我相信多於會人畫
[00:09:31.480 --> 00:09:34.480]  所以她要回到法老面前
[00:09:34.480 --> 00:09:36.480]  去和他辯論
[00:09:36.480 --> 00:09:38.480]  她可能真的不太記得
[00:09:38.480 --> 00:09:39.480]  怎麼說話
[00:09:39.480 --> 00:09:41.480]  所以她會覺得自己不能夠
[00:09:41.480 --> 00:09:43.480]  和法老去談判
[00:09:43.480 --> 00:09:46.480]  去帶領一群以色列人出埃及
[00:09:46.480 --> 00:09:50.480]  我們看到她因著過去種種的經歷
[00:09:50.480 --> 00:09:53.480]  認定 摩西認定說
[00:09:53.480 --> 00:09:54.480]  我就是這樣
[00:09:54.480 --> 00:09:56.480]  這個我不能夠改變
[00:09:56.480 --> 00:09:58.480]  不能夠被更新
[00:09:58.480 --> 00:10:01.480]  其實這種自我的想法
[00:10:01.480 --> 00:10:04.480]  是令她很大自我的聲音
[00:10:04.480 --> 00:10:05.480]  意思是
[00:10:05.480 --> 00:10:07.480]  即使上帝臨在她面前
[00:10:07.480 --> 00:10:10.480]  去邀請 去給她一個使命
[00:10:10.480 --> 00:10:12.480]  她都不願意去聽
[00:10:12.480 --> 00:10:13.480]  不願意去相信
[00:10:13.480 --> 00:10:15.480]  不願意去信服
[00:10:15.480 --> 00:10:17.480]  其實當我們再看
[00:10:17.480 --> 00:10:20.480]  剛剛這裡第十三節
[00:10:20.480 --> 00:10:21.480]  或者第十節
[00:10:21.480 --> 00:10:23.480]  十節那裡摩西說到
[00:10:23.480 --> 00:10:25.480]  她稱呼上帝為什麼
[00:10:25.480 --> 00:10:27.480]  她說你是我的主
[00:10:27.480 --> 00:10:28.480]  她也叫自己做
[00:10:28.480 --> 00:10:30.480]  我是主你的僕人
[00:10:30.480 --> 00:10:31.480]  但實質我們看得見
[00:10:31.480 --> 00:10:33.480]  她是不聽上帝的吩咐
[00:10:33.480 --> 00:10:34.480]  因為十三節
[00:10:34.480 --> 00:10:39.480]  當摩西去回應上帝的召喚的時候
[00:10:39.480 --> 00:10:40.480]  她就說
[00:10:40.480 --> 00:10:41.480]  求求你
[00:10:41.480 --> 00:10:43.480]  你要藉著哪一個人的手
[00:10:43.480 --> 00:10:45.480]  就猜牌誰去吧
[00:10:45.480 --> 00:10:46.480]  其實就是在說
[00:10:46.480 --> 00:10:47.480]  上帝
[00:10:47.480 --> 00:10:48.480]  你要猜誰都可以
[00:10:48.480 --> 00:10:49.480]  你隨便猜
[00:10:49.480 --> 00:10:51.480]  但是不要猜我
[00:10:51.480 --> 00:10:54.480]  我不接受你的猜牌
[00:10:54.480 --> 00:10:56.480]  我們看得見
[00:10:56.480 --> 00:10:57.480]  原來這種自卑
[00:10:57.480 --> 00:10:59.480]  很強烈的感受
[00:10:59.480 --> 00:11:01.480]  因著過去的經歷
[00:11:01.480 --> 00:11:03.480]  令摩西覺得相信自己
[00:11:03.480 --> 00:11:05.480]  她覺得自己是最知道
[00:11:05.480 --> 00:11:07.480]  明白 認識自己
[00:11:07.480 --> 00:11:10.480]  多過去相信上帝
[00:11:10.480 --> 00:11:11.480]  或者信服上帝
[00:11:11.480 --> 00:11:13.480]  她的猜險
[00:11:13.480 --> 00:11:15.480]  但很微妙的是
[00:11:15.480 --> 00:11:17.480]  上帝是之後
[00:11:17.480 --> 00:11:18.480]  當摩西用了兩個我
[00:11:18.480 --> 00:11:19.480]  我是絕口不說的
[00:11:19.480 --> 00:11:21.480]  我是不能夠能言善道
[00:11:21.480 --> 00:11:22.480]  之後
[00:11:22.480 --> 00:11:26.480]  上帝很溫柔地回應她
[00:11:26.480 --> 00:11:28.480]  又是用兩個我字
[00:11:28.480 --> 00:11:30.480]  去回應摩西
[00:11:30.480 --> 00:11:31.480]  摩西呢
[00:11:31.480 --> 00:11:32.480]  神就問摩西
[00:11:32.480 --> 00:11:33.480]  他說
[00:11:33.480 --> 00:11:35.480]  哪一個做人的口
[00:11:35.480 --> 00:11:37.480]  哪一個做人的
[00:11:37.480 --> 00:11:39.480]  令人口啞耳聾
[00:11:39.480 --> 00:11:42.480]  目明和眼瞎的
[00:11:42.480 --> 00:11:44.480]  豈不是我耶和華嗎
[00:11:44.480 --> 00:11:46.480]  她也再說
[00:11:46.480 --> 00:11:47.480]  現在去吧
[00:11:47.480 --> 00:11:49.480]  我必賜你口才
[00:11:49.480 --> 00:11:50.480]  這裡呢
[00:11:50.480 --> 00:11:53.480]  其實上帝是很想跟摩西說
[00:11:53.480 --> 00:11:54.480]  我呢
[00:11:54.480 --> 00:11:56.480]  其實才是那位創造主
[00:11:56.480 --> 00:11:58.480]  我呢 是能夠使人有能力
[00:11:58.480 --> 00:12:01.480]  也使人失去能力的上帝
[00:12:01.480 --> 00:12:02.480]  更甚的是
[00:12:02.480 --> 00:12:05.480]  她要讓摩西去看見
[00:12:05.480 --> 00:12:06.480]  放心吧
[00:12:06.480 --> 00:12:08.480]  你很擔心自己沒有口才嗎
[00:12:08.480 --> 00:12:09.480]  她說呢
[00:12:09.480 --> 00:12:11.480]  我會與你的口同在
[00:12:11.480 --> 00:12:13.480]  我必賜你口才的意思
[00:12:13.480 --> 00:12:14.480]  就是上帝說
[00:12:14.480 --> 00:12:15.480]  我與你的口同在
[00:12:15.480 --> 00:12:16.480]  摩西
[00:12:16.480 --> 00:12:17.480]  你從今以後
[00:12:17.480 --> 00:12:18.480]  你口所出的
[00:12:18.480 --> 00:12:20.480]  就是上帝的口
[00:12:20.480 --> 00:12:23.480]  她會賜給她適合的語言
[00:12:23.480 --> 00:12:25.480]  去跟法老有辯論
[00:12:25.480 --> 00:12:27.480]  去談判的時間
[00:12:27.480 --> 00:12:29.480]  我想呢
[00:12:29.480 --> 00:12:33.480]  其實當我們再看10到13節當中
[00:12:33.480 --> 00:12:35.480]  摩西就用兩個的我
[00:12:35.480 --> 00:12:36.480]  去跟上帝爭辯
[00:12:36.480 --> 00:12:37.480]  我是不行的
[00:12:37.480 --> 00:12:39.480]  我不能夠去勝任
[00:12:39.480 --> 00:12:42.480]  而耶和華上帝就用兩個的我
[00:12:42.480 --> 00:12:44.480]  去回應摩西
[00:12:44.480 --> 00:12:46.480]  要摩西去看清楚
[00:12:46.480 --> 00:12:48.480]  在這個對話裏面
[00:12:48.480 --> 00:12:49.480]  哪一個的我
[00:12:49.480 --> 00:12:52.480]  才是焦點所在
[00:12:52.480 --> 00:12:56.480]  其實上帝很想去回應摩西的就是
[00:12:56.480 --> 00:12:59.480]  你要知道你是被造的
[00:12:59.480 --> 00:13:00.480]  唯有我
[00:13:00.480 --> 00:13:02.480]  上帝才是那位創造主
[00:13:02.480 --> 00:13:03.480]  我是最認識你
[00:13:03.480 --> 00:13:05.480]  甚或你覺得你自己不可能
[00:13:05.480 --> 00:13:07.480]  因著過往的經歷
[00:13:07.480 --> 00:13:08.480]  但是呢
[00:13:08.480 --> 00:13:10.480]  上帝很想告訴摩西
[00:13:10.480 --> 00:13:11.480]  我呢
[00:13:11.480 --> 00:13:12.480]  上帝是凡事都能
[00:13:12.480 --> 00:13:15.480]  甚至是能夠使有變為無
[00:13:15.480 --> 00:13:16.480]  無變為有
[00:13:16.480 --> 00:13:18.480]  上帝要與摩西同在
[00:13:18.480 --> 00:13:20.480]  讓他有能力去更新
[00:13:20.480 --> 00:13:22.480]  改變他
[00:13:22.480 --> 00:13:23.480]  我相信呢
[00:13:23.480 --> 00:13:25.480]  上帝的臨在
[00:13:25.480 --> 00:13:28.480]  甚或他主動去與摩西有相遇
[00:13:28.480 --> 00:13:30.480]  去面對面對話呢
[00:13:30.480 --> 00:13:32.480]  是要摩西有一個全新的經歷
[00:13:32.480 --> 00:13:34.480]  和體會
[00:13:34.480 --> 00:13:36.480]  上帝要讓摩西藉著
[00:13:36.480 --> 00:13:38.480]  遇見神這個經歷
[00:13:38.480 --> 00:13:40.480]  去更新摩西對於他過往的一些經歷
[00:13:40.480 --> 00:13:42.480]  的一些自我理解
[00:13:42.480 --> 00:13:44.480]  或是那種自卑感
[00:13:44.480 --> 00:13:46.480]  上帝要讓摩西知道
[00:13:46.480 --> 00:13:50.480]  他不是他所認為的一個失敗者
[00:13:50.480 --> 00:13:52.480]  而是一個得勝者
[00:13:52.480 --> 00:13:53.480]  要怎樣做呢
[00:13:53.480 --> 00:13:55.480]  就是靠著這位創造主
[00:13:55.480 --> 00:13:57.480]  與他的同在的應許
[00:13:57.480 --> 00:14:00.480]  讓摩西能夠勝過過去經歷
[00:14:00.480 --> 00:14:02.480]  要給他的一些挫敗
[00:14:02.480 --> 00:14:03.480]  羞恥
[00:14:03.480 --> 00:14:04.480]  甚或是恐懼
[00:14:04.480 --> 00:14:05.480]  因為呢
[00:14:05.480 --> 00:14:07.480]  上帝很想跟摩西說
[00:14:07.480 --> 00:14:09.480]  我這位創造的主
[00:14:09.480 --> 00:14:10.480]  是沒有能力
[00:14:10.480 --> 00:14:13.480]  甚或我能夠使你的生命得著
[00:14:13.480 --> 00:14:16.480]  所有的一切都更新和改變
[00:14:16.480 --> 00:14:19.480]  不知道在座的你呢
[00:14:19.480 --> 00:14:20.480]  在你們的心目中
[00:14:20.480 --> 00:14:21.480]  會不會有些自我的聲音
[00:14:21.480 --> 00:14:23.480]  都是很強大
[00:14:23.480 --> 00:14:25.480]  甚或是你一種信念
[00:14:25.480 --> 00:14:27.480]  那些可能是自卑的聲音
[00:14:27.480 --> 00:14:29.480]  甚或可以是自大
[00:14:29.480 --> 00:14:31.480]  因為正如我們剛剛所說
[00:14:31.480 --> 00:14:35.480]  自大和自卑都是一種自我中心的表現
[00:14:35.480 --> 00:14:37.480]  不知道這些自我的認知
[00:14:37.480 --> 00:14:40.480]  又是怎樣去塑造出來的呢
[00:14:40.480 --> 00:14:43.480]  不知道會不會是生命裏面的一些經歷
[00:14:43.480 --> 00:14:45.480]  甚或是有人一句說話
[00:14:45.480 --> 00:14:48.480]  甚至是你被人忽略
[00:14:48.480 --> 00:14:50.480]  遺棄
[00:14:50.480 --> 00:14:51.480]  甚或是被人攻擊
[00:14:51.480 --> 00:14:53.480]  受傷的一個經歷
[00:14:53.480 --> 00:14:55.480]  會不會這些經歷
[00:14:55.480 --> 00:14:56.480]  讓你覺得
[00:14:56.480 --> 00:14:57.480]  唉 我的生命
[00:14:57.480 --> 00:14:59.480]  我的性格
[00:14:59.480 --> 00:15:00.480]  改不了
[00:15:00.480 --> 00:15:02.480]  不能夠改變
[00:15:02.480 --> 00:15:03.480]  我自己呢
[00:15:03.480 --> 00:15:07.480]  曾經都是一個很強自卑感的女孩
[00:15:07.480 --> 00:15:10.480]  上一次和大家輕輕分享過
[00:15:10.480 --> 00:15:12.480]  我的家庭背景
[00:15:12.480 --> 00:15:14.480]  因為我家庭的緣故
[00:15:14.480 --> 00:15:16.480]  我經常都覺得比別人差
[00:15:16.480 --> 00:15:18.480]  甚或覺得家庭是
[00:15:18.480 --> 00:15:21.480]  能否擺脫的陰影的地方
[00:15:21.480 --> 00:15:23.480]  上次也輕輕說過
[00:15:23.480 --> 00:15:25.480]  我父母離婚
[00:15:25.480 --> 00:15:26.480]  中四的時候
[00:15:26.480 --> 00:15:28.480]  媽媽突然中風要入護老院
[00:15:28.480 --> 00:15:31.480]  我還有一個有特別需要照顧的小孩
[00:15:31.480 --> 00:15:34.480]  這些一切在我求學的時間
[00:15:34.480 --> 00:15:38.480]  無論是小學 中學 甚至大專的時候
[00:15:38.480 --> 00:15:39.480]  這些都讓我覺得
[00:15:39.480 --> 00:15:41.480]  和我身邊的同學 朋友
[00:15:41.480 --> 00:15:42.480]  很不一樣
[00:15:42.480 --> 00:15:44.480]  有很大的對比
[00:15:44.480 --> 00:15:45.480]  甚或我對於我自己
[00:15:45.480 --> 00:15:47.480]  和對於我家庭
[00:15:47.480 --> 00:15:49.480]  是有一種很羞恥的感覺
[00:15:49.480 --> 00:15:50.480]  和朋友一起
