
[00:00:00.000 --> 00:00:02.600]  各位丁姐妹早安
[00:05:52.600 --> 00:05:57.400]  正如神在基督裡饒恕了你們一樣
[00:05:57.400 --> 00:06:01.400]  大家看到新人在哪裏嗎?
[00:06:01.400 --> 00:06:03.600]  其實不單是《耳筆所書》第四章
[00:06:03.600 --> 00:06:07.600]  如果大家翻閱《耳筆所書》前年的經文
[00:06:07.600 --> 00:06:11.000]  出生一直是《耳筆所書》一個很重要的主題
[00:06:11.000 --> 00:06:15.200]  雖然我們知道聖經的標題不是聖經的一部分
[00:06:15.200 --> 00:06:19.000]  但有時候也很能幫助我們總結那段經文
[00:06:19.000 --> 00:06:22.600]  不知道大家有沒有印象《耳筆所書》第二章的標題是甚麼?
[00:06:22.600 --> 00:06:25.800]  看了很多年和學本在頂部有沒有看到?
[00:06:25.800 --> 00:06:29.600]  就是「出死入生」有沒有印象?
[00:06:29.600 --> 00:06:31.800]  《耳筆所書》二章一至三節
[00:06:31.800 --> 00:06:35.600]  保祿提到外邦人和猶太人
[00:06:35.600 --> 00:06:37.400]  從前都在死亡
[00:06:37.400 --> 00:06:39.600]  《耳筆所書》二章一至三節我讀給大家聽
[00:06:39.600 --> 00:06:42.800]  從前你們,因為你們是在說外邦人
[00:06:42.800 --> 00:06:45.800]  不是猶太人就是外邦人
[00:06:45.800 --> 00:06:48.200]  就好像不是中國人就是外國人
[00:06:48.200 --> 00:06:52.800]  從前你們因著自己的過犯罪惡而死了
[00:06:52.800 --> 00:06:55.400]  那時你們在過犯罪惡中生活
[00:06:55.400 --> 00:06:57.400]  這個「活」字是一個walk,即是行的字
[00:06:57.400 --> 00:06:59.800]  和學本是用行事為人去翻譯的
[00:06:59.800 --> 00:07:01.400]  隨從今世的風俗
[00:07:01.400 --> 00:07:03.600]  信服空中掌權者的領袖
[00:07:03.600 --> 00:07:07.000]  就是現今在活人心中運行的邪靈
[00:07:07.000 --> 00:07:08.600]  第三節就說
[00:07:08.600 --> 00:07:10.400]  我們,即是這班猶太人
[00:07:10.400 --> 00:07:13.400]  從前也是,也都生活在他們當中
[00:07:13.400 --> 00:07:15.000]  方中肉體的私慾
[00:07:15.000 --> 00:07:17.800]  隨著肉體和心中的意念去做
[00:07:17.800 --> 00:07:21.400]  和別人一樣,生來就是該受懲罰的人
[00:07:21.400 --> 00:07:23.400]  原來在罪的下面
[00:07:23.400 --> 00:07:27.000]  外邦人和猶太人都是怎樣的?
[00:07:27.000 --> 00:07:29.000]  這裡說到都是死人
[00:07:29.000 --> 00:07:32.200]  死人,但經文又有個walk字,原來是會行的
[00:07:32.200 --> 00:07:36.000]  我自己想像的圖像就好像有些僵屍
[00:07:36.000 --> 00:07:38.000]  我們看電視,小時候跳著跳著
[00:07:38.000 --> 00:07:39.400]  一個跟著一個跳
[00:07:39.400 --> 00:07:41.000]  一個隨從一個
[00:07:41.000 --> 00:07:43.800]  跟著空中掌權的首領在走
[00:07:43.800 --> 00:07:46.600]  但接著二弗所書二章第四至五節
[00:07:46.600 --> 00:07:48.600]  就有一個很美麗很震撼的經文
[00:07:48.600 --> 00:07:50.200]  我們一起讀出來,好嗎?
[00:07:50.200 --> 00:07:53.200]  然而,神有豐富的憐憫
[00:07:53.200 --> 00:07:56.000]  因著他愛我們的大愛
[00:07:56.000 --> 00:07:59.400]  竟在我們因過犯而死了的時候
[00:07:59.400 --> 00:08:02.400]  使我們與基督一同活過來
[00:08:02.400 --> 00:08:05.800]  可見你們得救是本福恩
[00:08:05.800 --> 00:08:07.600]  可見我們出生了嗎?
[00:08:07.600 --> 00:08:09.600]  他說因著神的大愛
[00:08:09.600 --> 00:08:11.200]  這一點憐憫
[00:08:11.200 --> 00:08:13.000]  耶穌不單出生了
[00:08:13.000 --> 00:08:15.800]  他還釘在十字架,我後面有個十字架
[00:08:15.800 --> 00:08:17.800]  釘在十字架為我們的罪死
[00:08:17.800 --> 00:08:20.400]  以致救了我們這群本來死的人
[00:08:20.400 --> 00:08:22.600]  現在可以與基督一同活過來
[00:08:22.600 --> 00:08:24.600]  猶太人,外邦人兩邊
[00:08:24.600 --> 00:08:26.800]  一齊都能夠在基督裡面
[00:08:26.800 --> 00:08:28.800]  出死入生
[00:08:28.800 --> 00:08:30.800]  而到了第二章第十節的時候
[00:08:30.800 --> 00:08:34.800]  他說:我們是他所做的,在基督耶穌裡創造的
[00:08:34.800 --> 00:08:38.800]  為使我們行善,就是神早已預備好要我們做的
[00:08:38.800 --> 00:08:40.800]  看到嗎?做啊,創造啊
[00:08:40.800 --> 00:08:43.800]  就好像一個全新生出來的嬰兒一樣
[00:08:43.800 --> 00:08:47.800]  是神創造的新人,這裡提到,已不所書
[00:08:47.800 --> 00:08:50.800]  嬰兒走出人生的第一步,父母都很雀躍
[00:08:50.800 --> 00:08:52.800]  不知道大家有沒有見過子女
[00:08:52.800 --> 00:08:55.800]  或者朋友的嬰兒,或者孫兒在走路
[00:08:55.800 --> 00:08:57.800]  我自己就一直印象很深刻
[00:08:57.800 --> 00:09:00.800]  我三個兒子人生走第一步是在哪個位置
[00:09:00.800 --> 00:09:02.800]  我都可以告訴你們
[00:09:02.800 --> 00:09:04.800]  看著新的生命走出人生的第一步
[00:09:04.800 --> 00:09:07.800]  很多父母都很有雀躍和稀奇的
[00:09:07.800 --> 00:09:09.800]  這裡來到第十節
[00:09:09.800 --> 00:09:12.800]  講到神對基督裡面全新的生命
[00:09:12.800 --> 00:09:15.800]  他的走路,他的第一步不是稀奇
[00:09:15.800 --> 00:09:17.800]  因為他說:神早已立定旨意
[00:09:17.800 --> 00:09:19.800]  新的生命,他行善
[00:09:19.800 --> 00:09:21.800]  這個行,walk,另一次出現了
[00:09:21.800 --> 00:09:24.800]  新人不再walk在罪惡
[00:09:24.800 --> 00:09:26.800]  今世的風俗,行事為人裡面
[00:09:26.800 --> 00:09:30.800]  去放縱自己,私慾,隨喜好去行
[00:09:30.800 --> 00:09:33.800]  跟從基督的每一個新的生命
[00:09:33.800 --> 00:09:36.800]  不單是扭轉了人生的方向
[00:09:36.800 --> 00:09:39.800]  要不走惡,走在新的路上,行善的路
[00:09:39.800 --> 00:09:41.800]  還要在這條新的路上
[00:09:41.800 --> 00:09:44.800]  有一個新的方式去走路
[00:09:44.800 --> 00:09:46.800]  有一個new manner of walking
[00:09:46.800 --> 00:09:49.800]  大家不知道有沒有問過什麼叫做行善
[00:09:49.800 --> 00:09:52.800]  他不是說要捐錢的意思
[00:09:52.800 --> 00:09:53.800]  當然可以包含
[00:09:53.800 --> 00:09:55.800]  但行善就是在新的路上
[00:09:55.800 --> 00:09:58.800]  行出新的行事為人方式
[00:09:58.800 --> 00:10:00.800]  要配合到這個行法
[00:10:00.800 --> 00:10:02.800]  跟我們夢召的恩相稱
[00:10:02.800 --> 00:10:06.800]  這個就是good,這個就是神為我們所預備的
[00:10:06.800 --> 00:10:09.800]  在二章裡面有兩句經文
[00:10:09.800 --> 00:10:11.800]  很熟悉的,所以我沒有打出來給大家聽
[00:10:11.800 --> 00:10:12.800]  你們得救是什麼?
[00:10:12.800 --> 00:10:13.800]  父丈一起背
[00:10:13.800 --> 00:10:16.800]  「本父恩也恩著信,
[00:10:16.800 --> 00:10:20.800]  這並不是出於自己,乃是神所賜的」
[00:10:20.800 --> 00:10:23.800]  我們的恩,恩著神的恩
[00:10:23.800 --> 00:10:27.800]  我們的神賜下了救恩給我們
[00:10:27.800 --> 00:10:30.800]  因為神的恩,加上人的信
[00:10:30.800 --> 00:10:31.800]  在愛的結合下
[00:10:31.800 --> 00:10:34.800]  這個新的嬰兒,新人就出生了
[00:10:34.800 --> 00:10:36.800]  大家知道除了我們是新人
[00:10:36.800 --> 00:10:38.800]  以弗所書我們聽了一年
[00:10:38.800 --> 00:10:40.800]  我們也知道他不單只是說我們個人
[00:10:40.800 --> 00:10:43.800]  他還有一個很重要的訊息是說什麼?
[00:10:43.800 --> 00:10:45.800]  就是猶太人和外邦人
[00:10:45.800 --> 00:10:47.800]  他們都合體了,成為一個新人
[00:10:47.800 --> 00:10:50.800]  讀給大家聽,以弗所書二章十四至十六節
[00:10:50.800 --> 00:10:53.800]  「因為他自己是我們的和平
[00:10:53.800 --> 00:10:54.800]  使雙方」
[00:10:54.800 --> 00:10:56.800]  即是猶太人和外邦人
[00:10:56.800 --> 00:10:59.800]  「合二為一拆毀了中間隔絕的牆
[00:10:59.800 --> 00:11:01.800]  而且以自己的身體終止了冤仇
[00:11:01.800 --> 00:11:03.800]  廢掉既在律法上的規條
[00:11:03.800 --> 00:11:08.800]  為要使兩方藉著自己造成一個新人」
[00:11:08.800 --> 00:11:09.800]  經文說
[00:11:09.800 --> 00:11:11.800]  「To create into one new man
[00:11:11.800 --> 00:11:12.800]  促成了和平
[00:11:12.800 --> 00:11:14.800]  既在十字架上消滅了冤仇
[00:11:14.800 --> 00:11:18.800]  就藉著這個十字架使雙方歸為一體
[00:11:18.800 --> 00:11:20.800]  與神和好」
[00:11:20.800 --> 00:11:22.800]  我剛才說過
[00:11:22.800 --> 00:11:23.800]  今天聖誕節
[00:11:23.800 --> 00:11:24.800]  我們想看到寶寶的出生
[00:11:24.800 --> 00:11:25.800]  耶穌寶寶的出生
[00:11:25.800 --> 00:11:27.800]  又想到人的出生
[00:11:27.800 --> 00:11:29.800]  也想到以弗所書裡說到的出生
[00:11:29.800 --> 00:11:32.800]  除了每一個信徒出死入生之外
[00:11:32.800 --> 00:11:34.800]  猶太人和外邦人
[00:11:34.800 --> 00:11:37.800]  他們的冤仇泯滅了合體出生
[00:11:37.800 --> 00:11:40.800]  這是聖經裡一個很大的奧秘
[00:11:40.800 --> 00:11:42.800]  到三章五至六節
[00:11:42.800 --> 00:11:43.800]  我想大家一起讀
[00:11:43.800 --> 00:11:48.800]  「這奧秘在以前的世代沒有讓人知道
[00:11:48.800 --> 00:11:50.800]  像如今藉著聖靈
[00:11:50.800 --> 00:11:54.800]  向他的聖徒和先知啟示一樣
[00:11:54.800 --> 00:11:57.800]  就是外邦人在耶穌基督裡
[00:11:57.800 --> 00:12:00.800]  藉著福音得以同為後製
[00:12:00.800 --> 00:12:02.800]  同為一體
[00:12:02.800 --> 00:12:04.800]  同為蒙應許的人」
[00:12:04.800 --> 00:12:07.800]  其實這段經文
[00:12:07.800 --> 00:12:09.800]  大家不知道看到的時候想到什麼
[00:12:09.800 --> 00:12:11.800]  我就想起日本的機械人
[00:12:11.800 --> 00:12:13.800]  合體的機械人
[00:12:13.800 --> 00:12:14.800]  它會變形
[00:12:14.800 --> 00:12:16.800]  很多機械人變成一個機械人
[00:12:16.800 --> 00:12:18.800]  但這次很特別
[00:12:18.800 --> 00:12:21.800]  這是對壘的雙方今天合體
[00:12:21.800 --> 00:12:24.800]  在神的奧秘下這麼不可思議
[00:12:24.800 --> 00:12:26.800]  本來是有冤仇的
[00:12:26.800 --> 00:12:28.800]  現在他們成為一體
[00:12:28.800 --> 00:12:30.800]  而一體去到上次我們說的四張頭
[00:12:30.800 --> 00:12:32.800]  就是成為一個身體
[00:12:32.800 --> 00:12:33.800]  我們的元首是誰?
[00:12:33.800 --> 00:12:34.800]  基督
[00:12:34.800 --> 00:12:36.800]  元首其實是頭的字
[00:12:36.800 --> 00:12:38.800]  大家可以想像一下
[00:12:38.800 --> 00:12:39.800]  大家今天要用很多想像
[00:12:39.800 --> 00:12:40.800]  頭就是基督
[00:12:40.800 --> 00:12:44.800]  身體就是猶太人和外邦人合成為
[00:12:44.800 --> 00:12:47.800]  而我們也是一個新人在神的裡面
[00:12:47.800 --> 00:12:48.800]  剛才我說過
[00:12:48.800 --> 00:12:51.800]  一個嬰兒走第一步是很興奮的
[00:12:51.800 --> 00:12:55.800]  因為他身體有很多配合才能夠走
[00:12:55.800 --> 00:12:56.800]  所以大家可以想像
[00:12:56.800 --> 00:12:57.800]  一個新的合體的新人
[00:12:57.800 --> 00:12:59.800]  在二佛所書來到我們今天那一張
[00:12:59.800 --> 00:13:01.800]  要一起合一走
[00:13:01.800 --> 00:13:02.800]  容易嗎?
[00:13:02.800 --> 00:13:03.800]  你想想吧
[00:13:03.800 --> 00:13:05.800]  二人三足容易嗎?
[00:13:05.800 --> 00:13:07.800]  大家沒有什麼反應
[00:13:07.800 --> 00:13:08.800]  我和大家想想
[00:13:08.800 --> 00:13:10.800]  如果大家一千個人綁在一起
[00:13:10.800 --> 00:13:11.800]  一千零一個人
[00:13:11.800 --> 00:13:12.800]  一千隻腳一起走容易嗎?
[00:13:12.800 --> 00:13:13.800]  不容易吧
[00:13:13.800 --> 00:13:14.800]  我們這裡坐著
[00:13:14.800 --> 00:13:15.800]  這麼多人坐在一起
[00:13:15.800 --> 00:13:16.800]  其實不容易
[00:13:16.800 --> 00:13:17.800]  就是很難
[00:13:17.800 --> 00:13:18.800]  一個新的合體機械人
[00:13:18.800 --> 00:13:20.800]  他也要走一個新的步伐
[00:13:20.800 --> 00:13:22.800]  不是各自的超人自己走的步伐
[00:13:22.800 --> 00:13:24.800]  所以為什麼我們改到四張的時候
[00:13:24.800 --> 00:13:25.800]  說到這麼難去走
[00:13:25.800 --> 00:13:28.800]  而我們這次第二張出現了兩次走之後
[00:13:28.800 --> 00:13:29.800]  第四張一至上次
[00:13:29.800 --> 00:13:31.800]  我們提到第三次的走
[00:13:31.800 --> 00:13:32.800]  在二佛所書出現
[00:13:32.800 --> 00:13:34.800]  就是保羅他也要用他自己坐牢來勸他們
[00:13:34.800 --> 00:13:37.800]  他說我為主作酬的勸你們
[00:13:37.800 --> 00:13:38.800]  既然蒙著walk
[00:13:38.800 --> 00:13:39.800]  行事為人
[00:13:39.800 --> 00:13:41.800]  就要與你們所蒙的呼召相稱
[00:13:41.800 --> 00:13:43.800]  凡事謙虛溫柔忍耐
[00:13:43.800 --> 00:13:44.800]  用愛心互相寬容
[00:13:44.800 --> 00:13:46.800]  用和平彼此聯繫
[00:13:46.800 --> 00:13:49.800]  竭力保守聖靈所賜的合一
[00:13:49.800 --> 00:13:50.800]  看到BB走第一步
[00:13:50.800 --> 00:13:51.800]  我們當然興奮
[00:13:51.800 --> 00:13:53.800]  但不知道大家有沒有記得過
[00:13:53.800 --> 00:13:55.800]  看著BB走完第一步之後會怎樣
[00:13:55.800 --> 00:13:56.800]  就很辛苦
[00:13:56.800 --> 00:13:58.800]  一天到晚要追著他
[00:13:58.800 --> 00:13:59.800]  不要去廚房門口
[00:13:59.800 --> 00:14:01.800]  不要去露台邊
[00:14:01.800 --> 00:14:02.800]  不要走近火那裡
[00:14:02.800 --> 00:14:03.800]  電視機也不要走近
[00:14:03.800 --> 00:14:04.800]  轉角位要看緊
[00:14:04.800 --> 00:14:05.800]  要按著那個角
[00:14:05.800 --> 00:14:07.800]  每次他們走過的時候
[00:14:07.800 --> 00:14:10.800]  我們要用心用力去看著BB走路
[00:14:10.800 --> 00:14:12.800]  而保羅在這裡也是盡他的力
[00:14:12.800 --> 00:14:14.800]  去看著這個新人走路
[00:14:14.800 --> 00:14:16.800]  他勸導重新的基督徒
[00:14:16.800 --> 00:14:19.800]  一起要走出新的行事為人方式
[00:14:19.800 --> 00:14:21.800]  如果大家再看17節
[00:14:21.800 --> 00:14:23.800]  終於去到我們今天的經文
[00:14:23.800 --> 00:14:24.800]  去到17節那裡
[00:14:24.800 --> 00:14:26.800]  保羅苦口婆心
[00:14:26.800 --> 00:14:27.800]  所以我這樣說
[00:14:27.800 --> 00:14:29.800]  且在主裡鄭重地說
[00:14:29.800 --> 00:14:30.800]  你們walk
[00:14:30.800 --> 00:14:31.800]  行事為人
[00:14:31.800 --> 00:14:32.800]  不要再仗外邦人
[00:14:32.800 --> 00:14:34.800]  全虛妄的心而活
[00:14:34.800 --> 00:14:36.800]  保羅說我要這樣說
[00:14:36.800 --> 00:14:38.800]  而且是鄭重地說
[00:14:38.800 --> 00:14:40.800]  而且我在主裡面有權柄地說
[00:14:40.800 --> 00:14:41.800]  我發誓地說
[00:14:41.800 --> 00:14:43.800]  我在主裡面有權柄地說
[00:14:43.800 --> 00:14:45.800]  說什麼大家聽不聽得到
[00:14:45.800 --> 00:14:46.800]  我再讀給大家聽
[00:14:46.800 --> 00:14:47.800]  他說你們行事為人
[00:14:47.800 --> 00:14:48.800]  不要再仗外邦人
[00:14:48.800 --> 00:14:50.800]  全虛妄的心而活
[00:14:50.800 --> 00:14:52.800]  而這句經文裡很有趣
[00:14:52.800 --> 00:14:53.800]  有兩個walk字
[00:14:53.800 --> 00:14:54.800]  他說
[00:14:54.800 --> 00:14:56.800]  walk no longer walk as a gentiles walk
[00:14:56.800 --> 00:14:58.800]  就是你不要再像外邦人那樣走
[00:14:58.800 --> 00:15:00.800]  保羅勸勉這班
[00:15:00.800 --> 00:15:02.800]  以弗所的外邦信徒
[00:15:02.800 --> 00:15:04.800]  雖然他們不用做猶太人
[00:15:04.800 --> 00:15:05.800]  去成為基督徒
[00:15:05.800 --> 00:15:07.800]  但是他們不能夠再做回
[00:15:07.800 --> 00:15:09.800]  外邦人的行事為人的方式
[00:15:09.800 --> 00:15:10.800]  相信我們坐在這裡
[00:15:10.800 --> 00:15:11.800]  這班基督徒
[00:15:11.800 --> 00:15:12.800]  我們有很多基督徒
