
[00:00:00.000 --> 00:00:02.320]  耶穌帶領我們的生命
[00:06:00.080 --> 00:06:03.080]  原來他是加拿大原居民
[00:06:03.080 --> 00:06:05.080]  他們分佈在加拿大一帶的地方
[00:06:05.080 --> 00:06:08.080]  其實剛才也說了
[00:06:08.080 --> 00:06:13.080]  這個地方早就已經賜給了以色列人
[00:06:13.080 --> 00:06:14.080]  甚至允許了
[00:06:14.080 --> 00:06:16.080]  其實這個地方是屬於你的
[00:06:16.080 --> 00:06:18.080]  這些人你也是屬於你的
[00:06:18.080 --> 00:06:19.080]  你不會輸給他們的
[00:06:19.080 --> 00:06:21.080]  你會將他們一一滅盡
[00:06:21.080 --> 00:06:23.080]  把他們趕走
[00:06:23.080 --> 00:06:27.080]  甚至耶和華也同樣警告過以色列人
[00:06:27.080 --> 00:06:29.080]  那班人你不要和他們納約
[00:06:29.080 --> 00:06:34.080]  因為那班人會引誘你們犯罪離開上帝
[00:06:34.080 --> 00:06:41.080]  所以又說千千萬萬地去吩咐他們
[00:06:41.080 --> 00:06:42.080]  吩咐以色列人
[00:06:42.080 --> 00:06:45.080]  不可以和加拿大人納約
[00:06:45.080 --> 00:06:48.080]  剛才說了利美人是什麼人
[00:06:48.080 --> 00:06:50.080]  基片城的人就是利美人
[00:06:50.080 --> 00:06:51.080]  基片城在哪裡呢
[00:06:51.080 --> 00:06:52.080]  我們先看看地圖
[00:06:52.080 --> 00:06:55.080]  你會看到艾城就在上面
[00:06:55.080 --> 00:06:56.080]  箭嘴
[00:06:56.080 --> 00:06:58.080]  基片就在下面
[00:06:58.080 --> 00:06:59.080]  其實相距有什麼呢
[00:06:59.080 --> 00:07:02.080]  大概就是恩福去到APM
[00:07:02.080 --> 00:07:04.080]  也沒有去到將軍澳
[00:07:04.080 --> 00:07:06.080]  我量度地圖
[00:07:06.080 --> 00:07:08.080]  大概十公里左右
[00:07:08.080 --> 00:07:10.080]  十公里是什麼概念呢
[00:07:10.080 --> 00:07:12.080]  十公里就是我們大概走四至五個小時
[00:07:12.080 --> 00:07:14.080]  走就這樣走
[00:07:14.080 --> 00:07:17.080]  四至五個小時怎樣也能去到
[00:07:17.080 --> 00:07:19.080]  根據地理環境
[00:07:19.080 --> 00:07:24.080]  基片城就很大機會成為下一個以色列人攻擊的目標
[00:07:24.080 --> 00:07:27.080]  所以基片城的人很清楚
[00:07:27.080 --> 00:07:29.080]  他們身處的險境是什麼
[00:07:29.080 --> 00:07:34.080]  所以他們就設計去想一些方法
[00:07:34.080 --> 00:07:39.080]  怎樣和以色列人講和協同
[00:07:39.080 --> 00:07:41.080]  不過在經文裡面
[00:07:41.080 --> 00:07:42.080]  我們也會看到
[00:07:42.080 --> 00:07:46.080]  那些基片城的欺民人
[00:07:46.080 --> 00:07:48.080]  他們想到一個方法
[00:07:48.080 --> 00:07:52.080]  他們偽裝自己是來自一個很遠的地方
[00:07:52.080 --> 00:07:54.080]  我們回到經文
[00:07:54.080 --> 00:07:56.080]  經文他們說什麼
[00:07:56.080 --> 00:07:58.080]  他們穿著舊鞋舊衣服
[00:07:58.080 --> 00:08:01.080]  甚至乎他們很細心
[00:08:01.080 --> 00:08:04.080]  他們拿著一些發霉的餅
[00:08:04.080 --> 00:08:06.080]  和爛了的舊皮袋
[00:08:06.080 --> 00:08:08.080]  你不會拿一個爛的水壺
[00:08:08.080 --> 00:08:13.080]  你不會拿一個發霉的餅在路上吃
[00:08:13.080 --> 00:08:15.080]  剛剛也說了
[00:08:15.080 --> 00:08:19.080]  四至五個小時怎樣也走到基片城
[00:08:19.080 --> 00:08:22.080]  一個新鮮的餅
[00:08:22.080 --> 00:08:25.080]  要發霉大概要多久
[00:08:26.080 --> 00:08:28.080]  快到三四天
[00:08:28.080 --> 00:08:32.080]  他們的偽裝是三四天的距離
[00:08:32.080 --> 00:08:37.080]  可能他們會這樣想
[00:08:37.080 --> 00:08:42.080]  如果我拿了這些道具和以色列人講
[00:08:42.080 --> 00:08:44.080]  他們可能會相信
[00:08:44.080 --> 00:08:46.080]  不過這樣
[00:08:46.080 --> 00:08:49.080]  以色列人也沒有那麼蠢
[00:08:49.080 --> 00:08:52.080]  當那些欺民人拿出道具的時候
[00:08:52.080 --> 00:08:55.080]  其實那些以色列人也有懷疑過
[00:08:55.080 --> 00:08:57.080]  他們有說一句話
[00:08:57.080 --> 00:09:01.080]  你會不會住在我們中間
[00:09:01.080 --> 00:09:03.080]  如果我們是這樣的話
[00:09:03.080 --> 00:09:05.080]  我怎樣跟你們納約
[00:09:05.080 --> 00:09:07.080]  不過那些欺民人剛才也說過
[00:09:07.080 --> 00:09:09.080]  他們精心策劃
[00:09:09.080 --> 00:09:11.080]  他們怎樣回答
[00:09:11.080 --> 00:09:13.080]  他們第一件事
[00:09:13.080 --> 00:09:15.080]  我是你的僕人
[00:09:15.080 --> 00:09:18.080]  我們是服侍你的
[00:09:18.080 --> 00:09:20.080]  還說了一些很好聽的話
[00:09:20.080 --> 00:09:25.080]  那些欺民人一來就認大佬
[00:09:25.080 --> 00:09:29.080]  你會不會住在我隔壁的房子
[00:09:29.080 --> 00:09:31.080]  他就跟他說
[00:09:31.080 --> 00:09:34.080]  大佬我們是跟你的
[00:09:34.080 --> 00:09:36.080]  我們不是來對付你的
[00:09:36.080 --> 00:09:38.080]  我們住在很遠很遠的地方
[00:09:38.080 --> 00:09:42.080]  我們一心跟你跟著你去工作
[00:09:42.080 --> 00:09:45.080]  看著我看著弟弟
[00:09:45.080 --> 00:09:47.080]  就是這樣
[00:09:47.080 --> 00:09:50.080]  那些以色列人就想都沒有想
[00:09:50.080 --> 00:09:52.080]  就截納了他們
[00:09:52.080 --> 00:09:59.080]  甚至乎很主動的跟他們納約
[00:09:59.080 --> 00:10:02.080]  因為你會看到第十一節的尾句
[00:10:02.080 --> 00:10:06.080]  就是說那些欺民人現在求你跟他們納約
[00:10:06.080 --> 00:10:09.080]  那些欺民人不只是那幾個嘍囉那麼簡單
[00:10:09.080 --> 00:10:10.080]  你看看經文
[00:10:10.080 --> 00:10:12.080]  它是代表著整個民族那麼重要
[00:10:12.080 --> 00:10:16.080]  他們是說我們的長老和當地的所有居民
[00:10:16.080 --> 00:10:19.080]  他們是居民代表
[00:10:19.080 --> 00:10:23.080]  他們代表著幾條村出來求以色列人
[00:10:23.080 --> 00:10:26.080]  如果你是以色列人
[00:10:26.080 --> 00:10:27.080]  你會怎樣呢
[00:10:27.080 --> 00:10:29.080]  幾條村的人跟你一起吃飯
[00:10:29.080 --> 00:10:31.080]  你會怎樣呢
[00:10:31.080 --> 00:10:33.080]  就是這樣
[00:10:33.080 --> 00:10:40.080]  那些以色列人就這樣立刻收起他們的食物
[00:10:40.080 --> 00:10:43.080]  甚至乎跟他們納約
[00:10:43.080 --> 00:10:44.080]  他們不只是納約那麼簡單
[00:10:44.080 --> 00:10:47.080]  他們甚至乎起誓納約
[00:10:47.080 --> 00:10:50.080]  不過你會看到第十四節
[00:10:50.080 --> 00:10:54.080]  第十四節你會看到有一句零碎的說話
[00:10:54.080 --> 00:10:56.080]  就是說下一章
[00:10:56.080 --> 00:11:01.080]  上一章可能是
[00:11:01.080 --> 00:11:03.080]  沒有了
[00:11:03.080 --> 00:11:04.080]  不要緊
[00:11:04.080 --> 00:11:07.080]  第十四節很明顯有一句第三者的說話
[00:11:07.080 --> 00:11:08.080]  他說什麼
[00:11:08.080 --> 00:11:11.080]  他們沒有求民過耶和華
[00:11:11.080 --> 00:11:13.080]  沒有求民過耶和華
[00:11:13.080 --> 00:11:15.080]  不是以色列人說的
[00:11:15.080 --> 00:11:16.080]  不是約書亞說的
[00:11:16.080 --> 00:11:18.080]  是作者的描述
[00:11:18.080 --> 00:11:21.080]  是描述他們沒有求民過耶和華
[00:11:21.080 --> 00:11:23.080]  那你又會問
[00:11:23.080 --> 00:11:25.080]  為什麼會這樣
[00:11:25.080 --> 00:11:28.080]  那些以色列人明明就跟著耶和華走到加拿大
[00:11:28.080 --> 00:11:31.080]  一直都很聽話
[00:11:31.080 --> 00:11:33.080]  為什麼到了這一刻
[00:11:33.080 --> 00:11:36.080]  突然之間沒有了這件事
[00:11:36.080 --> 00:11:38.080]  很明顯
[00:11:38.080 --> 00:11:42.080]  作者很想強調給我們知道
[00:11:42.080 --> 00:11:45.080]  沒有求民過耶和華是一個問題
[00:11:45.080 --> 00:11:49.080]  當時以色列人就自己做了一個決定
[00:11:49.080 --> 00:11:51.080]  跟希美人去納約
[00:11:51.080 --> 00:11:55.080]  這些其實我們經常都會遇到
[00:11:55.080 --> 00:11:57.080]  這些就好像我們經常說的
[00:11:57.080 --> 00:11:59.080]  基督徒就不像基督徒
[00:11:59.080 --> 00:12:03.080]  不是基督徒就好像基督徒
[00:12:03.080 --> 00:12:08.080]  當時那群以色列人忘記了
[00:12:08.080 --> 00:12:10.080]  忘記了上帝是誰
[00:12:10.080 --> 00:12:14.080]  忘記了上帝在他們的生命裡面是誰
[00:12:14.080 --> 00:12:18.080]  其實沒有求民耶和華是很簡單的
[00:12:18.080 --> 00:12:21.080]  就是在說他們心裡面
[00:12:21.080 --> 00:12:23.080]  他們在想什麼
[00:12:23.080 --> 00:12:25.080]  他們在渴想什麼
[00:12:25.080 --> 00:12:27.080]  很明顯
[00:12:27.080 --> 00:12:29.080]  在經文裡面
[00:12:29.080 --> 00:12:33.080]  那群以色列人想都沒有想過耶和華的吩咐
[00:12:33.080 --> 00:12:37.080]  就算他們面對當時有懷疑的地方
[00:12:37.080 --> 00:12:40.080]  他們都沒有想過去問一聲耶和華
[00:12:40.080 --> 00:12:42.080]  究竟這群人是不是真的
[00:12:42.080 --> 00:12:46.080]  究竟這群人是不是住在我們旁邊
[00:12:46.080 --> 00:12:48.080]  他們想都沒有想過
[00:12:48.080 --> 00:12:54.080]  以色列人面對這個似是而非的選擇
[00:12:54.080 --> 00:13:01.080]  正正就擊中了以色列人心裡面的渴想是什麼
[00:13:01.080 --> 00:13:07.080]  很想跟大家再深入一個層次去想想以色列人在想什麼
[00:13:07.080 --> 00:13:10.080]  你想想以色列人在約書亞記裡面
[00:13:10.080 --> 00:13:12.080]  他們經歷了第二代
[00:13:12.080 --> 00:13:14.080]  在曠野地方流浪
[00:13:14.080 --> 00:13:17.080]  終於都可以進入加拿大
[00:13:17.080 --> 00:13:20.080]  他們很想成為一個很重要的民族
[00:13:20.080 --> 00:13:22.080]  他們攻陷了兩個城
[00:13:22.080 --> 00:13:24.080]  他們成為了勝利者
[00:13:24.080 --> 00:13:25.080]  每個人都看他們
[00:13:25.080 --> 00:13:28.080]  現在幾條村的人都去追
[00:13:28.080 --> 00:13:32.080]  他們心裡面突然之間想
[00:13:32.080 --> 00:13:35.080]  我們成功了
[00:13:35.080 --> 00:13:38.080]  以色列民族成功了
[00:13:38.080 --> 00:13:41.080]  我們終於都成為民族最重要的人
[00:13:41.080 --> 00:13:45.080]  我終於成為加勒底最重要的人
[00:13:45.080 --> 00:13:56.080]  這個心裡面的渴想成為了他們心裡面的地方
[00:13:56.080 --> 00:13:59.080]  其實我們生活裡面
[00:13:59.080 --> 00:14:02.080]  有時候我們是以色列人
[00:14:02.080 --> 00:14:03.080]  是信徒
[00:14:03.080 --> 00:14:10.080]  有時候我們自己都成為了欺騙以色列人的那群氣味人
[00:14:10.080 --> 00:14:17.080]  我們很多時候心裡面都自圓其說了一些可以或者不可以的地方
[00:14:17.080 --> 00:14:21.080]  那些可以不可以的背後其實是在問
[00:14:21.080 --> 00:14:24.080]  其實你心裡面渴想著什麼
[00:14:24.080 --> 00:14:27.080]  我等一下再討論這個問題
[00:14:27.080 --> 00:14:28.080]  舉一個例子
[00:14:28.080 --> 00:14:35.080]  我上幾個星期放假在家裡看了一套港產片
[00:14:35.080 --> 00:14:37.080]  那套港產片很搞笑
[00:14:37.080 --> 00:14:39.080]  有沒有人看過這套戲
[00:14:39.080 --> 00:14:40.080]  有沒有人看過
[00:14:40.080 --> 00:14:42.080]  很少人看
[00:14:42.080 --> 00:14:51.080]  這套戲其實是說一個很荒誕的故事內容
[00:14:51.080 --> 00:14:53.080]  那個故事內容不重要
[00:14:53.080 --> 00:14:55.080]  我今天不是想說那個故事內容
[00:14:55.080 --> 00:14:59.080]  是說他們有一座大廈
[00:14:59.080 --> 00:15:01.080]  他當中發現了一條死屍
[00:15:01.080 --> 00:15:04.080]  在其中一層樓的一家人的門口
[00:15:04.080 --> 00:15:08.080]  他們香港人的文化是什麼
[00:15:08.080 --> 00:15:10.080]  樓價最重要
[00:15:10.080 --> 00:15:13.080]  他們一發現屍體
[00:15:13.080 --> 00:15:14.080]  他們第一件事
[00:15:14.080 --> 00:15:19.080]  你會做什麼
[00:15:19.080 --> 00:15:20.080]  報警
[00:15:20.080 --> 00:15:21.080]  正常
[00:15:21.080 --> 00:15:24.080]  這個故事荒誕到不得了
[00:15:24.080 --> 00:15:26.080]  他們第一件事就立刻想起
[00:15:26.080 --> 00:15:27.080]  如果我報警
[00:15:27.080 --> 00:15:30.080]  我一層樓樓價就跌
[00:15:30.080 --> 00:15:32.080]  我不是負資產
[00:15:32.080 --> 00:15:34.080]  我買不到樓
[00:15:34.080 --> 00:15:36.080]  睡一會兒就睡街
[00:15:36.080 --> 00:15:41.080]  他們就將這條屍體送去隔壁屋
[00:15:41.080 --> 00:15:44.080]  都幾搞笑
[00:15:44.080 --> 00:15:48.080]  然後隔壁屋又同樣發生了
[00:15:48.080 --> 00:15:49.080]  一開門
[00:15:49.080 --> 00:15:50.080]  為什麼這條屍體
[00:15:50.080 --> 00:15:52.080]  原本那屋就賴他
[00:15:52.080 --> 00:15:57.080]  然後第二個住戶
[00:15:57.080 --> 00:16:01.080]  竟然有同樣的想法
[00:16:01.080 --> 00:16:02.080]  同樣的想法
[00:16:02.080 --> 00:16:03.080]  報警
[00:16:03.080 --> 00:16:05.080]  我那層樓不是大一點
[00:16:05.080 --> 00:16:06.080]  我們不要報警
[00:16:06.080 --> 00:16:07.080]  這層樓
[00:16:07.080 --> 00:16:09.080]  第十八樓
[00:16:09.080 --> 00:16:11.080]  全部單位都跌
[00:16:11.080 --> 00:16:12.080]  我們不行
[00:16:12.080 --> 00:16:14.080]  我們一起想辦法去解決
[00:16:14.080 --> 00:16:15.080]  如此類推
[00:16:15.080 --> 00:16:17.080]  整層十八樓的人
[00:16:17.080 --> 00:16:20.080]  都在做同一件事
[00:16:20.080 --> 00:16:22.080]  我想這個現實
[00:16:22.080 --> 00:16:26.080]  是不符合現實
[00:16:26.080 --> 00:16:28.080]  其實根本方向無論
[00:16:28.080 --> 00:16:29.080]  不過我覺得
[00:16:29.080 --> 00:16:31.080]  他很擊中了一個位
[00:16:31.080 --> 00:16:33.080]  擊中了香港人
[00:16:33.080 --> 00:16:35.080]  對樓價的執著
[00:16:35.080 --> 00:16:39.080]  他不單是諷刺香港的社會現象
[00:16:39.080 --> 00:16:40.080]  不過我想說
[00:16:40.080 --> 00:16:42.080]  其實我想帶出
[00:16:42.080 --> 00:16:44.080]  其實他同樣擊中了
[00:16:44.080 --> 00:16:46.080]  每一個人的內心
[00:16:46.080 --> 00:16:49.080]  都很著緊某些東西
[00:16:49.080 --> 00:16:51.080]  可能我剛才說樓價
[00:16:51.080 --> 00:16:52.080]  可能在這個階段
[00:16:52.080 --> 00:16:54.080]  有些人都很著緊
[00:16:54.080 --> 00:16:56.080]  樓價跌我就買一層
[00:16:56.080 --> 00:16:58.080]  可能都與你無關
[00:16:58.080 --> 00:17:00.080]  但樓價對你來說
[00:17:00.080 --> 00:17:02.080]  都未必是這麼近的地方
[00:17:02.080 --> 00:17:04.080]  這麼近的事
[00:17:04.080 --> 00:17:06.080]  不過很想問問
[00:17:06.080 --> 00:17:08.080]  弟兄姊妹
[00:17:08.080 --> 00:17:09.080]  你心裏面
[00:17:09.080 --> 00:17:12.080]  其實現在這個生活
[00:17:12.080 --> 00:17:14.080]  有沒有些東西
[00:17:14.080 --> 00:17:17.080]  比你的上帝大
[00:17:17.080 --> 00:17:19.080]  有沒有些東西
[00:17:19.080 --> 00:17:21.080]  很想要
[00:17:21.080 --> 00:17:24.080]  甚至忘記了上帝在哪
[00:17:24.080 --> 00:17:26.080]  有沒有這些東西
[00:17:26.080 --> 00:17:27.080]  剛才你都說
[00:17:27.080 --> 00:17:29.080]  這套戲的確是
[00:17:29.080 --> 00:17:31.080]  很多很荒誕的東西
[00:17:31.080 --> 00:17:33.080]  但的確表露了
[00:17:33.080 --> 00:17:36.080]  人性裏面的軟弱在哪裏
[00:17:36.080 --> 00:17:39.080]  人為了滿足心裏的想法
[00:17:39.080 --> 00:17:41.080]  達到自己的目的
[00:17:41.080 --> 00:17:43.080]  很多時候選擇自己喜歡聽
[00:17:43.080 --> 00:17:45.080]  甚至自圓其說
[00:17:45.080 --> 00:17:46.080]  對呀
[00:17:46.080 --> 00:17:47.080]  對呀
[00:17:47.080 --> 00:17:51.080]  都不是說得和不得的問題
[00:17:51.080 --> 00:17:52.080]  得和不得背後
[00:17:52.080 --> 00:17:54.080]  是在想甚麼的問題
[00:17:54.080 --> 00:17:56.080]  因為就好像這樣說
[00:17:56.080 --> 00:17:57.080]  對呀
[00:17:57.080 --> 00:17:58.080]  拍拖
[00:17:58.080 --> 00:18:00.080]  拍拖我就是想
[00:18:00.080 --> 00:18:04.080]  其實和一個未信的拍拖都可以
[00:18:04.080 --> 00:18:06.080]  可能他都會信主
[00:18:06.080 --> 00:18:07.080]  是吧
[00:18:07.080 --> 00:18:08.080]  可能我
[00:18:08.080 --> 00:18:10.080]  這個就是傳福音的機會
[00:18:10.080 --> 00:18:11.080]  不錯
[00:18:11.080 --> 00:18:12.080]  是吧
[00:18:12.080 --> 00:18:13.080]  甚至
[00:18:13.080 --> 00:18:14.080]  其實
[00:18:14.080 --> 00:18:15.080]  吃毒品
[00:18:15.080 --> 00:18:16.080]  大麻
[00:18:16.080 --> 00:18:19.080]  大麻在其他地方都合法
[00:18:19.080 --> 00:18:20.080]  是吧
[00:18:20.080 --> 00:18:22.080]  這裏不合法
[00:18:22.080 --> 00:18:24.080]  荷蘭都合法
[00:18:24.080 --> 00:18:25.080]  那為甚麼不可以
[00:18:25.080 --> 00:18:26.080]  加拿大都合法
[00:18:26.080 --> 00:18:28.080]  加拿大有多少香港人
[00:18:28.080 --> 00:18:29.080]  是吧
[00:18:29.080 --> 00:18:30.080]  香港不可以
[00:18:30.080 --> 00:18:32.080]  不代表這件事不對
[00:18:32.080 --> 00:18:36.080]  同性戀婚姻一樣是這樣
