
[00:00:00.000 --> 00:00:02.320]  今天跟大家講的題目
[00:02:06.840 --> 00:02:10.160]  我們禱告奉耶穌名求,阿們
[00:02:10.160 --> 00:02:16.000]  我記得在七月一日公眾假期
[00:02:16.000 --> 00:02:18.240]  那天黃昏的時候
[00:02:18.240 --> 00:02:21.280]  我和師母去了廣華醫院
[00:02:21.280 --> 00:02:23.880]  探訪一位姐妹
[00:02:24.120 --> 00:02:28.560]  因為這位姐妹將會第二天要做骨科手術
[00:02:28.560 --> 00:02:30.960]  在廣華醫院探訪之後
[00:02:30.960 --> 00:02:32.440]  黃昏六、七時
[00:02:32.440 --> 00:02:35.040]  我們想去旺角吃飯
[00:02:35.040 --> 00:02:37.720]  你知道旺角吃飯很難拿位置
[00:02:37.720 --> 00:02:43.320]  我們膽小去了旺角所稍為最多人
[00:02:43.320 --> 00:02:45.800]  吃東西的「瓊華中心」
[00:02:45.800 --> 00:02:46.880]  你知道是哪裏吧?
[00:02:46.880 --> 00:02:50.040]  平時那裏排隊等電梯
[00:02:50.040 --> 00:02:52.880]  那天七月一日上去的時候
[00:02:52.880 --> 00:02:53.680]  不用排隊
[00:02:54.040 --> 00:02:58.840]  上去之後發現各層餐廳只有一半人坐
[00:02:58.840 --> 00:03:04.120]  我們覺得世界變了
[00:03:04.120 --> 00:03:07.200]  整個旺角都沒有人光顧
[00:03:07.200 --> 00:03:12.560]  原來七月一日大部分香港人不想消費
[00:03:12.560 --> 00:03:20.200]  你知道大陸的遊客來香港都很冷清
[00:03:20.600 --> 00:03:24.400]  我們發現這幾年疫症之後
[00:03:24.400 --> 00:03:26.600]  香港的消費模式都改變了
[00:03:26.600 --> 00:03:30.480]  甚至很多人不想消費下
[00:03:30.480 --> 00:03:33.000]  香港很多店鋪都倒閉了
[00:03:33.000 --> 00:03:36.640]  我們最近聽到的新聞是結業潮
[00:03:36.640 --> 00:03:41.000]  甚至看到很多店鋪倒閉的時候
[00:03:41.000 --> 00:03:47.200]  什麼舒適寶、華潤堂都要倒閉
[00:03:47.280 --> 00:03:50.840]  於是我們想世界變得很恐怖
[00:03:50.840 --> 00:03:54.360]  甚至我們對香港的經濟都有很多憂慮
[00:03:54.360 --> 00:03:58.360]  我們說食肆捱得過三年疫情
[00:03:58.360 --> 00:04:00.240]  卻捱不過不想消費
[00:04:00.240 --> 00:04:02.360]  看到樓價下跌
[00:04:02.360 --> 00:04:05.720]  現在地產商都各價出銷
[00:04:05.720 --> 00:04:07.840]  甚至這個時候沒有人敢買樓
[00:04:07.840 --> 00:04:08.600]  為什麼?
[00:04:08.600 --> 00:04:09.880]  遲些再跌
[00:04:09.880 --> 00:04:14.440]  我們好像活在一個沒有什麼盼望的
[00:04:14.640 --> 00:04:17.520]  或者經濟低迷的環境
[00:04:17.520 --> 00:04:19.520]  我們對未來有很多恐懼
[00:04:19.520 --> 00:04:22.440]  甚至當我們看新聞的時候
[00:04:22.440 --> 00:04:26.680]  看到俄烏大戰打了兩年多
[00:04:26.680 --> 00:04:32.240]  還沒有停戰的曙光
[00:04:32.240 --> 00:04:35.320]  甚至最近北韓都派兵過去打
[00:04:35.320 --> 00:04:37.840]  甚至我們看新聞的時候
[00:04:37.840 --> 00:04:41.480]  以色列他們都醞釀戰爭
[00:04:41.480 --> 00:04:43.960]  當以色列和哈馬斯打
[00:04:43.960 --> 00:04:45.160]  又和真主黨打
[00:04:45.160 --> 00:04:47.520]  又和伊朗有些飛彈飛來飛去
[00:04:47.520 --> 00:04:52.440]  好像世界走入一個世界大戰的邊緣
[00:04:52.440 --> 00:04:54.440]  在這個時候
[00:04:54.440 --> 00:04:57.280]  剛剛最近諾貝爾的和平獎
[00:04:57.280 --> 00:04:58.640]  知道頒給誰嗎?
[00:04:58.640 --> 00:05:04.280]  頒給日本元爆倖存者組織
[00:05:04.280 --> 00:05:05.360]  為什麼呢?
[00:05:05.360 --> 00:05:10.880]  因為諾貝爾這個基金好像提醒世人
[00:05:11.560 --> 00:05:14.320]  世界大戰、核子戰爭
[00:05:14.320 --> 00:05:16.520]  不是離我們很遠的
[00:05:16.520 --> 00:05:19.880]  是我們有生之年經歷過的事
[00:05:19.880 --> 00:05:23.840]  甚至好像去到一個世界大戰
[00:05:23.840 --> 00:05:25.840]  將要滅亡的邊緣一樣
[00:05:25.840 --> 00:05:27.160]  你知道嗎?
[00:05:27.160 --> 00:05:28.600]  戰爭沒那麼嚴重
[00:05:28.600 --> 00:05:30.200]  因為每個人有核子彈的時候
[00:05:30.200 --> 00:05:31.520]  你爆炸,我又爆炸
[00:05:31.520 --> 00:05:33.840]  肯定回不了頭
[00:05:33.840 --> 00:05:35.760]  最恐怖的時候就是
[00:05:35.760 --> 00:05:37.760]  我們這個世界劍拔弩張
[00:05:37.760 --> 00:05:40.680]  甚至失控癲狂的時候
[00:05:40.680 --> 00:05:43.760]  好像失去了我們以前所謂的理性、科學
[00:05:43.760 --> 00:05:45.120]  甚至智慧
[00:05:45.120 --> 00:05:47.600]  在一個這麼扭曲的世代裡面
[00:05:47.600 --> 00:05:49.680]  這麼瘋狂的世代裡面
[00:05:49.680 --> 00:05:51.320]  我們如何自處呢?
[00:05:51.320 --> 00:05:53.120]  如何面對明天呢?
[00:05:53.120 --> 00:05:54.800]  如何面對今天呢?
[00:05:54.800 --> 00:05:59.960]  於是今天我很想透過《聖經》一個案例
[00:05:59.960 --> 00:06:02.840]  一個以利亞的故事
[00:06:02.840 --> 00:06:04.000]  去提醒我們
[00:06:04.000 --> 00:06:05.800]  在面對一個扭曲的世代
[00:06:05.800 --> 00:06:07.120]  一個失控的世代
[00:06:07.120 --> 00:06:08.480]  我們如何自處
[00:06:08.840 --> 00:06:12.440]  首先我們看回一段經文
[00:06:12.440 --> 00:06:17.160]  當時就說到以色列王亞哈王
[00:06:17.160 --> 00:06:19.480]  這個皇帝很特別的
[00:06:19.480 --> 00:06:21.640]  這個皇帝貪錢
[00:06:21.640 --> 00:06:24.400]  娶了當時最有錢的國家
[00:06:24.400 --> 00:06:26.320]  西頓國王國的女兒
[00:06:26.320 --> 00:06:27.960]  公主耶洗別
[00:06:27.960 --> 00:06:30.240]  耶洗別有公主病的
[00:06:30.240 --> 00:06:33.880]  於是乎他瘋到一個地步
[00:06:33.880 --> 00:06:35.600]  除了做皇后之外
[00:06:35.600 --> 00:06:37.000]  到了以色列國的時候
[00:06:37.000 --> 00:06:41.440]  我們要剷走所有敬拜耶和華的地方
[00:06:41.440 --> 00:06:43.880]  開始你們要拜巴力
[00:06:43.880 --> 00:06:46.080]  就是拜他們西頓國的國
[00:06:46.080 --> 00:06:48.840]  你知道以色列國去納國是什麼嗎?
[00:06:48.840 --> 00:06:51.640]  是上帝帶領以色列人出埃及
[00:06:51.640 --> 00:06:53.360]  去建國的
[00:06:53.360 --> 00:06:56.880]  居然亡早亡中
[00:06:56.880 --> 00:06:59.360]  甚至到瘋狂的地步
[00:06:59.360 --> 00:07:01.560]  要殺耶和華的先知
[00:07:01.560 --> 00:07:03.840]  誰反抗就死了
[00:07:04.160 --> 00:07:05.400]  在這個時候
[00:07:05.400 --> 00:07:11.280]  先知以利亞就走到亞哈面前
[00:07:11.280 --> 00:07:12.480]  宣告
[00:07:12.480 --> 00:07:16.280]  我只是侍奉永生的耶和華以色列的神起誓
[00:07:16.280 --> 00:07:18.200]  這幾年我不禱告
[00:07:18.200 --> 00:07:19.960]  必不降奴
[00:07:19.960 --> 00:07:21.400]  不下雨
[00:07:21.400 --> 00:07:24.160]  這句話有什麼特別的地方呢?
[00:07:24.160 --> 00:07:26.400]  因為在古代的世界
[00:07:26.400 --> 00:07:29.200]  下雨是代表農作物收成
[00:07:29.200 --> 00:07:31.760]  旱災很大一件事
[00:07:31.760 --> 00:07:33.280]  特別是在沙漠邊緣
[00:07:33.280 --> 00:07:38.400]  當時他們在迦南的信仰
[00:07:38.400 --> 00:07:39.400]  拜巴力
[00:07:39.400 --> 00:07:40.360]  巴力是什麼?
[00:07:40.360 --> 00:07:42.240]  是來掌管風雨的神
[00:07:42.240 --> 00:07:44.240]  和掌管新玉之神
[00:07:44.240 --> 00:07:45.760]  就是告訴你
[00:07:45.760 --> 00:07:48.160]  誰真正掌管風雨
[00:07:48.160 --> 00:07:49.960]  誰真正降雨水
[00:07:49.960 --> 00:07:52.080]  就是有些叫做挑機的感覺
[00:07:52.080 --> 00:07:53.880]  於是就說
[00:07:53.880 --> 00:07:55.240]  我不禱告
[00:07:55.240 --> 00:07:57.240]  這幾年必不下雨
[00:07:57.240 --> 00:08:01.720]  於是你正在經歷幾年的旱災
[00:08:01.720 --> 00:08:05.480]  當然先知在宣告的時候
[00:08:05.480 --> 00:08:08.560]  一定要有些時間的驗證
[00:08:08.560 --> 00:08:09.560]  這幾年
[00:08:09.560 --> 00:08:13.560]  於是以色列先知就上帝吩咐他
[00:08:13.560 --> 00:08:14.760]  你把地方撕掉
[00:08:14.760 --> 00:08:16.920]  他就等了三年連六個月
[00:08:16.920 --> 00:08:18.240]  撕掉的時候
[00:08:18.240 --> 00:08:20.320]  就好像剛才所讀的經文
[00:08:20.320 --> 00:08:25.720]  上帝就安排他去約旦河東的基納溪旁
[00:08:25.720 --> 00:08:27.160]  在那裡喝過水
[00:08:27.160 --> 00:08:29.880]  但是有件事我不太明白
[00:08:29.880 --> 00:08:33.880]  上帝說可以吩咐烏鴉在那裡供養你
[00:08:33.880 --> 00:08:37.600]  上帝旱災歸旱災
[00:08:37.600 --> 00:08:40.920]  你不用這樣找烏鴉供養我
[00:08:40.920 --> 00:08:42.480]  你知道烏鴉擔什麼嗎?
[00:08:42.480 --> 00:08:44.280]  擔餅和肉
[00:08:44.280 --> 00:08:46.280]  這些是什麼餅?
[00:08:46.280 --> 00:08:48.080]  這些是什麼肉?
[00:08:48.080 --> 00:08:48.880]  你想想
[00:08:48.880 --> 00:08:50.320]  一隻小鳥擔一塊肉給你吃
[00:08:50.320 --> 00:08:51.320]  你敢不敢吃?
[00:08:51.320 --> 00:08:54.200]  可能那時候旱災
[00:08:54.200 --> 00:08:58.800]  可能是屍體的附肉
[00:08:58.800 --> 00:09:00.600]  如果我是以利亞就說
[00:09:00.600 --> 00:09:02.000]  上帝啊,你有沒有搞錯?
[00:09:02.000 --> 00:09:05.360]  根據舊約利未記生命的記載
[00:09:05.360 --> 00:09:07.120]  烏鴉是不潔之物
[00:09:07.120 --> 00:09:08.960]  為什麼上帝要我碰不潔之物?
[00:09:08.960 --> 00:09:09.960]  你找笨嗎?
[00:09:09.960 --> 00:09:12.240]  可能很多不滿
[00:09:12.240 --> 00:09:13.880]  以利亞給我的話
[00:09:13.880 --> 00:09:15.880]  吃這些東西?
[00:09:15.880 --> 00:09:17.760]  很多時候
[00:09:17.760 --> 00:09:19.600]  在人世間裡
[00:09:19.600 --> 00:09:21.040]  我們不太明白
[00:09:21.040 --> 00:09:23.360]  上帝要我們接觸不潔的東西
[00:09:23.360 --> 00:09:25.360]  或者一些骯髒的東西
[00:09:25.360 --> 00:09:27.840]  但是他發現一件事
[00:09:27.840 --> 00:09:31.000]  人生當中出現一些骯髒的東西
[00:09:31.000 --> 00:09:33.000]  也是彰顯美麗的地方
[00:09:33.000 --> 00:09:34.920]  為什麼這麼說呢?
[00:09:34.920 --> 00:09:37.120]  最近看電影《城寨》
[00:09:37.120 --> 00:09:38.320]  大家開始說起
[00:09:38.320 --> 00:09:40.320]  城寨以前有一位傳道人
[00:09:40.320 --> 00:09:41.840]  有一位宣教士
[00:09:41.840 --> 00:09:42.880]  潘寧卓
[00:09:42.880 --> 00:09:45.360]  去到那裡帶領很多人信耶穌
[00:09:45.360 --> 00:09:48.000]  帶領很多吸毒的人
[00:09:48.000 --> 00:09:48.680]  戒毒
[00:09:48.680 --> 00:09:49.920]  帶領妓女
[00:09:49.920 --> 00:09:52.600]  他們過新生的生活
[00:09:52.600 --> 00:09:54.200]  那裡骯髒的
[00:09:54.200 --> 00:09:55.480]  藏污垃舊的
[00:09:55.480 --> 00:09:57.480]  上帝就在裡面工作
[00:09:57.800 --> 00:10:00.960]  或者過去我們聽過很多德蘭修女的故事
[00:10:00.960 --> 00:10:02.960]  她在印度加以過達的時候
[00:10:02.960 --> 00:10:04.960]  接觸那些垂死的病人
[00:10:04.960 --> 00:10:08.160]  甚至有追蟲的傷口
[00:10:08.160 --> 00:10:09.480]  幫她洗傷口
[00:10:09.480 --> 00:10:11.280]  一條蟲一條蟲拔出來
[00:10:11.280 --> 00:10:14.000]  然後讓她有尊嚴的過生
[00:10:14.000 --> 00:10:15.480]  很骯髒的
[00:10:15.480 --> 00:10:16.480]  很骯髒的
[00:10:16.480 --> 00:10:18.800]  卻是美麗的地方
[00:10:18.800 --> 00:10:21.200]  今天有時候我們不明白
[00:10:21.200 --> 00:10:23.680]  為什麼上帝讓我們遇到骯髒的東西
[00:10:23.680 --> 00:10:26.880]  或者上帝讓我們遇到不如意的東西
[00:10:26.880 --> 00:10:30.680]  上帝是不是在當中讓我們經歷乾淨
[00:10:30.680 --> 00:10:32.680]  還是經歷美麗
[00:10:32.680 --> 00:10:34.680]  經歷上帝的榮耀呢?
[00:10:34.680 --> 00:10:37.480]  我記得1986年
[00:10:37.480 --> 00:10:39.680]  那年我和黃永康牧師
[00:10:39.680 --> 00:10:42.480]  他們一起讀「阮木賦道」
[00:10:42.480 --> 00:10:45.680]  去寧實醫院探望病人
[00:10:45.680 --> 00:10:47.680]  誰知道我們第一堂的時候
[00:10:47.680 --> 00:10:49.080]  沒有聽師父教導
[00:10:49.080 --> 00:10:52.280]  通常原來探病有一個座位坐法的
[00:10:52.280 --> 00:10:54.680]  千萬不要在病人前面聊天
[00:10:54.680 --> 00:10:55.680]  要打側聊
[00:10:55.680 --> 00:10:56.680]  知道為什麼嗎?
[00:10:57.680 --> 00:11:00.480]  那天好像是黃永康牧師
[00:11:00.480 --> 00:11:01.680]  我記得
[00:11:01.680 --> 00:11:03.680]  他對著病人聊天
[00:11:03.680 --> 00:11:05.680]  病人說話的時候吐血
[00:11:05.680 --> 00:11:07.680]  一大堆血噴到他身上
[00:11:07.680 --> 00:11:09.480]  所以要打側
[00:11:09.480 --> 00:11:11.080]  免得他噴下來
[00:11:11.080 --> 00:11:13.080]  無論如何
[00:11:13.080 --> 00:11:15.480]  我們在病床裡
[00:11:15.480 --> 00:11:19.080]  和垂死或者重病的病人禱告
[00:11:19.080 --> 00:11:20.680]  「但你信耶穌」
[00:11:20.680 --> 00:11:22.880]  這是很美麗的圖畫
[00:11:22.880 --> 00:11:25.080]  我不知道你們有沒有這個經歷
[00:11:25.080 --> 00:11:26.680]  人世間很多東西
[00:11:26.680 --> 00:11:27.480]  骯髒垃圾
[00:11:27.480 --> 00:11:29.080]  卻是美麗的彰顯
[00:11:29.080 --> 00:11:30.880]  以利亞經歷了這件事
[00:11:30.880 --> 00:11:32.480]  接著我們看
[00:11:32.480 --> 00:11:33.080]  上帝
[00:11:33.080 --> 00:11:34.680]  接著水乾了
[00:11:34.680 --> 00:11:35.680]  溪水乾了
[00:11:35.680 --> 00:11:37.280]  上帝有另一個
[00:11:37.280 --> 00:11:39.080]  好像不合理的吩咐
[00:11:39.080 --> 00:11:40.680]  這個不合理的吩咐是
[00:11:40.680 --> 00:11:41.880]  「你起身」
[00:11:41.880 --> 00:11:44.080]  「往西頓撒納法去」
[00:11:44.080 --> 00:11:45.480]  「住在那裡」
[00:11:45.480 --> 00:11:48.280]  「我吩咐一個寡婦供養你」
[00:11:48.280 --> 00:11:49.280]  什麼?
[00:11:49.280 --> 00:11:52.480]  「吩咐一個寡婦供養你」
[00:11:53.480 --> 00:11:55.080]  以寡婦來說
[00:11:55.080 --> 00:11:58.080]  是那時候最貧窮的人
[00:11:58.080 --> 00:12:00.080]  那時候沒有社會福利
[00:12:00.080 --> 00:12:03.080]  我們廣東話叫「先都不先下」的人
[00:12:03.080 --> 00:12:03.880]  最慘的是
[00:12:03.880 --> 00:12:05.080]  以利亞去到那裡
[00:12:05.080 --> 00:12:06.280]  「你給我吃東西」
[00:12:06.280 --> 00:12:07.080]  寡婦說
[00:12:07.080 --> 00:12:09.080]  「我最後只能吃一碗麵」
[00:12:09.080 --> 00:12:10.480]  「我吃完就死了」
[00:12:10.480 --> 00:12:12.280]  「死就死吧」
[00:12:12.280 --> 00:12:15.080]  哇!乞丐鬥拿飯死?
[00:12:15.080 --> 00:12:16.880]  有時候我不明白
[00:12:16.880 --> 00:12:18.280]  上帝為什麼
[00:12:18.280 --> 00:12:20.480]  讓以利亞遇到這麼扭曲的事情
[00:12:20.480 --> 00:12:21.680]  依靠寡婦
[00:12:21.680 --> 00:12:23.880]  你說依靠蘇牧師就好了
[00:12:23.880 --> 00:12:25.680]  依靠寡婦
[00:12:25.680 --> 00:12:27.880]  就是先都不先下
[00:12:27.880 --> 00:12:30.280]  大家互不相伯仲嗎?
[00:12:30.280 --> 00:12:32.680]  人世間就是這樣的
[00:12:32.680 --> 00:12:34.880]  有時候我們覺得
[00:12:34.880 --> 00:12:36.680]  沒有可能的地方
[00:12:36.680 --> 00:12:39.080]  原來是上帝的工作地方
[00:12:39.080 --> 00:12:40.880]  後來看回以利亞的神蹟
[00:12:40.880 --> 00:12:44.480]  後來的坑裡的油、麵粉
[00:12:44.480 --> 00:12:46.280]  是不斷地供應的
[00:12:46.280 --> 00:12:48.880]  我記得
[00:12:48.880 --> 00:12:52.080]  我1984年讀神學
[00:12:52.080 --> 00:12:54.080]  很多年前
[00:12:54.080 --> 00:12:55.880]  那一年讀神學
[00:12:55.880 --> 00:12:58.680]  那時候神學院沒有什麼實習系統
[00:12:58.680 --> 00:13:01.080]  要自己找工場去實習
[00:13:01.080 --> 00:13:06.280]  那一年我認識了大磡村
[00:13:06.280 --> 00:13:08.880]  即鑽石山以前木屋區那裡
[00:13:08.880 --> 00:13:10.280]  有一個傳道人
[00:13:10.280 --> 00:13:11.080]  有間教會
[00:13:11.080 --> 00:13:12.680]  也是朝語浸信會的
[00:13:12.680 --> 00:13:14.280]  有傳道人認識我
[00:13:14.280 --> 00:13:16.480]  「阿詹,你過來我教會實習」
[00:13:16.480 --> 00:13:19.080]  「我有一個兒童團契需要一個導師」
[00:13:19.080 --> 00:13:20.680]  我膽子很大
[00:13:20.680 --> 00:13:23.080]  讀神學第一年就去實習
[00:13:23.080 --> 00:13:25.880]  誰知道去到兒童團契的時候
[00:13:25.880 --> 00:13:28.280]  發現只有一個團友
[00:13:28.280 --> 00:13:31.280]  上了賊船
[00:13:31.280 --> 00:13:33.680]  我心想這麼大一股子
[00:13:33.680 --> 00:13:36.080]  本來人生美好實習的階段
[00:13:36.080 --> 00:13:37.280]  你不是打算經歷神
[00:13:37.280 --> 00:13:38.480]  只有一個人
[00:13:38.480 --> 00:13:40.680]  誰知道那個人下星期都不回來
[00:13:40.680 --> 00:13:43.080]  我真的暈倒了
[00:13:43.080 --> 00:13:46.280]  我就說搞成這樣
[00:13:46.280 --> 00:13:49.680]  又辭退
[00:13:49.680 --> 00:13:51.080]  好像很難看
[00:13:51.080 --> 00:13:52.480]  後來發現
[00:13:52.480 --> 00:13:54.880]  那時候大磡村木屋區
[00:13:54.880 --> 00:13:56.880]  那裡有很多小朋友
[00:13:56.880 --> 00:13:59.080]  在教會門口的空地玩
[00:13:59.080 --> 00:14:02.480]  因為小朋友的父母出去工作
[00:14:02.480 --> 00:14:03.480]  沒有人理會他們
[00:14:03.480 --> 00:14:07.480]  於是我就招聚教會門口的小朋友
[00:14:07.480 --> 00:14:09.680]  「來教會吧,一起聚會吧」
[00:14:09.680 --> 00:14:12.480]  當然團契復興之道
[00:14:12.480 --> 00:14:14.680]  就是男踢球,女唱歌
[00:14:14.680 --> 00:14:17.880]  於是我就跟他們踢球,又唱歌
[00:14:17.880 --> 00:14:19.280]  慢慢招聚招聚
[00:14:19.280 --> 00:14:21.480]  立了二十多人
[00:14:21.480 --> 00:14:25.480]  記得在過程中
[00:14:25.480 --> 00:14:26.680]  他們那群人
[00:14:26.680 --> 00:14:28.080]  後來很有趣
[00:14:28.080 --> 00:14:31.080]  因為我成立了這群小朋友
[00:14:31.080 --> 00:14:32.880]  幫他們搞領會
[00:14:32.880 --> 00:14:35.280]  後來居然實習了四年
[00:14:35.280 --> 00:14:37.080]  很少一間教會實習四年
[00:14:37.080 --> 00:14:38.680]  最近教會實習了四年
[00:14:38.680 --> 00:14:41.880]  實習四年的過程中
[00:14:41.880 --> 00:14:43.680]  我記得有一位小朋友
[00:14:43.680 --> 00:14:45.880]  好像是小學一年級的
[00:14:45.880 --> 00:14:47.280]  她叫做阿良
[00:14:47.280 --> 00:14:49.080]  她穿著開朗褲
[00:14:49.080 --> 00:14:52.080]  但因為家人疏忽照顧
[00:14:52.080 --> 00:14:54.480]  手被滾水滾傷了
[00:14:54.480 --> 00:14:57.680]  整塊疤痕
[00:14:57.680 --> 00:14:59.880]  她都頗自卑
[00:14:59.880 --> 00:15:03.080]  人們說她爛手
[00:15:03.080 --> 00:15:05.080]  後來二十多年之後
[00:15:05.080 --> 00:15:06.880]  阿良找我
[00:15:06.880 --> 00:15:09.280]  他說後來她讀完大學
[00:15:09.280 --> 00:15:11.480]  後來做了小學老師
[00:15:11.480 --> 00:15:14.080]  他帶著太太找我
[00:15:14.080 --> 00:15:16.680]  他說他仍然相信耶穌
[00:15:16.680 --> 00:15:18.280]  有回教會
[00:15:18.280 --> 00:15:19.680]  這是其中一個故事
[00:15:19.680 --> 00:15:23.080]  後來那群小朋友仍然在信仰裡
[00:15:23.080 --> 00:15:25.880]  那時開始人多了
[00:15:25.880 --> 00:15:29.280]  我要找教會的人來幫忙彈琴
[00:15:29.280 --> 00:15:33.080]  我認識一位肥妹仔懂得彈琴
[00:15:33.080 --> 00:15:35.280]  她說幫我彈琴
[00:15:35.280 --> 00:15:37.480]  這就是日後的詹斯姆了
[00:15:37.680 --> 00:15:42.480]  (笑聲)
[00:15:42.480 --> 00:15:47.480]  這就叫做又吃又拎了
[00:15:47.480 --> 00:15:49.480]  有時人世間是這樣的
[00:15:49.480 --> 00:15:50.680]  不可能的
[00:15:50.680 --> 00:15:51.480]  混蛋的
[00:15:51.480 --> 00:15:54.280]  一個人的團契是怎樣做的
[00:15:54.280 --> 00:15:57.480]  上帝就在裡面工作了
[00:15:57.480 --> 00:15:59.280]  有時人世間是不明白的
[00:15:59.280 --> 00:16:03.080]  上帝為何讓我遇到這樣的際遇
[00:16:03.080 --> 00:16:05.080]  找些烏鴉擔肉給我
[00:16:05.080 --> 00:16:07.680]  找個仙都不仙的寡婦幫我
[00:16:07.680 --> 00:16:08.680]  怎樣幫得了
[00:16:08.680 --> 00:16:11.080]  上帝在這裡給你訓練
[00:16:11.080 --> 00:16:13.680]  學習倚靠
[00:16:13.680 --> 00:16:15.480]  學習相信上帝
[00:16:15.480 --> 00:16:20.280]  這就是上帝給他的成長功課
[00:16:20.280 --> 00:16:22.480]  當然三年半之後
[00:16:22.480 --> 00:16:26.680]  上帝呼召以利亞
[00:16:26.680 --> 00:16:27.880]  是時候了
[00:16:27.880 --> 00:16:28.680]  夠鐘了
[00:16:28.680 --> 00:16:30.880]  你跟阿哈王說
[00:16:30.880 --> 00:16:33.680]  阿哈,我們要跟你有個了斷
[00:16:33.680 --> 00:16:36.280]  於是他就約了阿哈王
[00:16:36.280 --> 00:16:38.280]  你安排些巴力仙芝
[00:16:38.280 --> 00:16:41.080]  去加密山跟我決鬥
[00:16:41.080 --> 00:16:44.080]  那時候決鬥不是比試武功
[00:16:44.080 --> 00:16:46.480]  決鬥是誰是真神
[00:16:46.480 --> 00:16:49.080]  於是他們在加密山
[00:16:49.080 --> 00:16:51.080]  巴力仙芝有四百五十個
[00:16:51.080 --> 00:16:52.480]  人多勢眾
[00:16:52.480 --> 00:16:53.880]  你起座彈
[00:16:53.880 --> 00:16:55.480]  我又起座彈
[00:16:55.480 --> 00:16:57.680]  然後你求你的神明
[00:16:57.680 --> 00:16:59.280]  我求我的神
[00:16:59.280 --> 00:17:01.280]  誰降火燒個炭
[00:17:01.280 --> 00:17:03.080]  誰是真神
[00:17:03.080 --> 00:17:05.280]  那班巴力仙芝又刮山
[00:17:05.280 --> 00:17:06.280]  又揼心口
[00:17:06.280 --> 00:17:08.280]  又割大腿
[00:17:08.280 --> 00:17:11.680]  但是一點影兒也沒有
[00:17:11.680 --> 00:17:12.680]  然後以利亞笑他
[00:17:12.680 --> 00:17:14.680]  你的巴力睡著了
[00:17:14.680 --> 00:17:16.680]  叫大聲一點
[00:17:16.680 --> 00:17:18.680]  當以利亞去的時候
[00:17:18.680 --> 00:17:21.880]  他就馬上很笑
[00:17:21.880 --> 00:17:23.280]  好了,到我來了
[00:17:23.280 --> 00:17:25.280]  到我起了座彈之後
[00:17:25.280 --> 00:17:27.280]  倒些水
