
[00:00:00.000 --> 00:00:02.240]  其實排隊也是我們人生中
[00:02:00.440 --> 00:02:04.040]  令到你整個生命很害怕被淘汰
[00:02:04.040 --> 00:02:05.320]  其實也有很多東西被淘汰
[00:02:05.320 --> 00:02:06.520]  你年紀大了
[00:02:06.520 --> 00:02:09.040]  又怕被年輕人淘汰
[00:02:09.040 --> 00:02:10.920]  你的子女日後長大
[00:02:10.920 --> 00:02:12.120]  小時候經常黏著你
[00:02:12.120 --> 00:02:13.680]  長大後黏著男朋友
[00:02:13.680 --> 00:02:14.480]  結婚了
[00:02:14.480 --> 00:02:15.600]  移民了
[00:02:15.600 --> 00:02:17.360]  自己也被淘汰了
[00:02:17.360 --> 00:02:18.240]  然後你就很害怕
[00:02:18.240 --> 00:02:19.600]  很慘
[00:02:19.600 --> 00:02:21.760]  但怎樣才令到生命裡面
[00:02:21.760 --> 00:02:23.240]  真的有那份平安
[00:02:23.240 --> 00:02:24.920]  又不怕被淘汰呢
[00:02:24.920 --> 00:02:26.360]  我們今天在《斷經文》
[00:02:26.360 --> 00:02:27.680]  主耶穌也教了我們
[00:02:27.680 --> 00:02:29.200]  我們低頭有個祈禱
[00:02:29.200 --> 00:02:45.960]  其實也說一點
[00:02:45.960 --> 00:02:47.600]  為什麼我們會說《麻河福音》呢
[00:02:47.600 --> 00:02:50.440]  其實教會有一個五年的方向
[00:02:50.440 --> 00:02:52.920]  第一個方向就是轉化生命
[00:02:52.920 --> 00:02:54.760]  透過說《麻河福音》
[00:02:54.760 --> 00:02:57.360]  也會說一點我們怎樣轉化生命
[00:02:57.360 --> 00:02:58.320]  特別今天也會說一下
[00:02:58.320 --> 00:03:00.920]  為什麼我們的生命是改變不了呢
[00:03:00.920 --> 00:03:04.320]  《麻河福音》對我們也有一點提醒
[00:03:04.320 --> 00:03:05.800]  第二就是回應時代
[00:03:05.800 --> 00:03:07.480]  怎樣去outward
[00:03:07.480 --> 00:03:09.000]  第一個inward就是內在
[00:03:09.000 --> 00:03:09.840]  第二個就是出去
[00:03:09.840 --> 00:03:11.360]  怎樣回應這個時代呢
[00:03:11.360 --> 00:03:12.280]  第三就是upward
[00:03:12.280 --> 00:03:13.800]  就是我們怎樣承傳這個福音
[00:03:13.800 --> 00:03:15.920]  一代一代傳下去呢
[00:03:15.920 --> 00:03:17.360]  今天說《麻河福音》
[00:03:17.360 --> 00:03:18.760]  其實它最特別之處
[00:03:18.760 --> 00:03:21.600]  《麻河》其實它是主要據記載
[00:03:21.600 --> 00:03:22.840]  也是口述
[00:03:22.840 --> 00:03:25.160]  就是彼得說
[00:03:25.160 --> 00:03:28.440]  說一下耶穌和他的生平是怎樣
[00:03:28.440 --> 00:03:30.520]  說一個和耶穌的經歷
[00:03:30.520 --> 00:03:33.280]  而《麻河》就用筆寫下
[00:03:33.280 --> 00:03:35.280]  彼得怎樣看耶穌的生命呢
[00:03:35.280 --> 00:03:36.720]  你一看《麻河福音》就知道了
[00:03:36.720 --> 00:03:38.600]  因為相比於其他福音書
[00:03:38.600 --> 00:03:39.800]  它是比較短的
[00:03:39.800 --> 00:03:43.240]  就是彼得不是很記得耶穌說過什麼
[00:03:43.240 --> 00:03:46.000]  所以寫起來是比較短的
[00:03:46.000 --> 00:03:47.680]  你就會發現《麻河福音》裡面
[00:03:47.680 --> 00:03:49.560]  耶穌就好像說話很精簡
[00:03:49.560 --> 00:03:50.520]  以及行動很快
[00:03:50.520 --> 00:03:52.960]  很快說兩句就去下一個場景了
[00:03:52.960 --> 00:03:55.200]  所以有些人就說《麻河福音》
[00:03:55.200 --> 00:03:58.040]  主要是說耶穌是一個僕人的身份
[00:03:58.040 --> 00:04:00.000]  其實就美化了一點
[00:04:00.000 --> 00:04:03.240]  我猜彼得不是太記得耶穌說了什麼
[00:04:03.240 --> 00:04:07.600]  但是彼得就看著耶穌怎樣做人
[00:04:07.600 --> 00:04:09.800]  就是他去哪裡做過什麼
[00:04:09.800 --> 00:04:12.440]  他就真的記下了在《麻河福音》
[00:04:12.440 --> 00:04:15.040]  以至於耶穌在表達上
[00:04:15.040 --> 00:04:17.720]  在《麻河福音》是以行動為主的
[00:04:17.720 --> 00:04:20.680]  以及他怎樣表達出生命的轉化
[00:04:20.680 --> 00:04:23.040]  他在第一章的第一節也說了
[00:04:23.040 --> 00:04:27.480]  轉化就是定位在耶穌身上都是清晰的
[00:04:27.480 --> 00:04:30.400]  我們看《麻河福音》第一章的一至八節
[00:04:30.400 --> 00:04:32.120]  我們先看第一二節
[00:04:32.120 --> 00:04:33.160]  這裡這麼說
[00:04:33.160 --> 00:04:36.720]  「神的兒子耶穌基督,福音的開始」
[00:04:36.720 --> 00:04:38.160]  這裡說得很清楚
[00:04:38.160 --> 00:04:39.640]  《麻河福音》
[00:04:39.640 --> 00:04:43.360]  就是彼得說耶穌生平的第一件事
[00:04:43.360 --> 00:04:44.200]  就是定位
[00:04:44.200 --> 00:04:47.200]  就是神的兒子耶穌基督
[00:04:47.200 --> 00:04:50.000]  基督耶穌就是受高者
[00:04:50.000 --> 00:04:51.000]  就是王者
[00:04:51.000 --> 00:04:53.640]  就是說耶穌基督是神的兒子
[00:04:53.640 --> 00:04:55.000]  他是一個王者
[00:04:55.000 --> 00:04:56.600]  而最重要的他的身份
[00:04:56.600 --> 00:04:58.200]  他的生命要表達什麼呢?
[00:04:58.200 --> 00:04:59.480]  就是一個福音
[00:04:59.480 --> 00:05:02.720]  而這裡就是福音的開始
[00:05:02.720 --> 00:05:06.560]  就是說其實耶穌基督的人生的定位很清楚
[00:05:06.560 --> 00:05:09.400]  就是他生存三十多年
[00:05:09.400 --> 00:05:11.120]  有三年主要的傳道
[00:05:11.120 --> 00:05:14.720]  但是最後是為了完成福音的計劃
[00:05:14.720 --> 00:05:16.680]  去擺上他自己的生命
[00:05:16.680 --> 00:05:21.200]  所以其實我們每個人都要找到我們人生的定位在哪裡
[00:05:21.200 --> 00:05:25.840]  這個定位通常在哪裡是比較容易調教
[00:05:25.840 --> 00:05:27.360]  或者是比較容易知道呢?
[00:05:27.360 --> 00:05:28.440]  就是從聖經
[00:05:28.440 --> 00:05:29.960]  特別是以前的人
[00:05:29.960 --> 00:05:31.360]  他寫新約聖經的時候
[00:05:31.360 --> 00:05:34.880]  他會參考和思考舊約的聖經
[00:05:34.880 --> 00:05:36.080]  在第二節就說
[00:05:36.080 --> 00:05:38.640]  「正如以賽亞先知的書上寫著
[00:05:38.640 --> 00:05:41.480]  看!我差遣我的使者在你面前
[00:05:41.480 --> 00:05:43.160]  預備你的道路」
[00:05:43.160 --> 00:05:45.480]  其實這段以賽亞先知的經文
[00:05:45.480 --> 00:05:47.400]  他不是完全這樣寫的
[00:05:47.400 --> 00:05:51.160]  他包含了《出埃及記》二十三章二十節
[00:05:51.160 --> 00:05:52.600]  你喜歡的話可以寫下來
[00:05:52.600 --> 00:05:54.800]  《出埃及記》二十三章二十節
[00:05:54.800 --> 00:05:55.880]  《以賽亞書》
[00:05:55.880 --> 00:05:57.920]  就是他本身主要說的那一段
[00:05:57.920 --> 00:05:59.360]  就是四十章三節
[00:05:59.360 --> 00:06:01.200]  《以賽亞書》四十章三節
[00:06:01.200 --> 00:06:03.640]  和《馬拉基書》的三章一節
[00:06:03.640 --> 00:06:07.320]  因為以前他們是靠背誦去取得經文的意思
[00:06:07.320 --> 00:06:08.760]  有時候他說一件事
[00:06:08.760 --> 00:06:11.160]  他就未必能夠說出那一章經節
[00:06:11.160 --> 00:06:12.120]  因為他那時候
[00:06:12.120 --> 00:06:13.320]  第幾章、第幾節
[00:06:13.320 --> 00:06:14.320]  他們沒有這些東西
[00:06:14.320 --> 00:06:15.440]  他們全部是靠背誦的
[00:06:15.440 --> 00:06:16.960]  所以他就說到
[00:06:16.960 --> 00:06:18.560]  聖經他記得的
[00:06:18.560 --> 00:06:19.720]  就是因為他說
[00:06:19.720 --> 00:06:22.480]  「看!我差遣我的使者在你面前
[00:06:22.480 --> 00:06:23.760]  預備你的道路」
[00:06:23.760 --> 00:06:26.640]  這個是說施洗約翰
[00:06:26.640 --> 00:06:28.120]  明明是說耶穌的
[00:06:28.120 --> 00:06:29.640]  為什麼說施洗約翰呢?
[00:06:29.640 --> 00:06:33.080]  因為施洗約翰的人生定位
[00:06:33.080 --> 00:06:35.160]  就是預備耶穌的出場
[00:06:35.160 --> 00:06:37.920]  而耶穌的出場就是要完成福音
[00:06:37.920 --> 00:06:39.400]  定位很清晰
[00:06:39.400 --> 00:06:41.040]  所以施洗約翰一出場
[00:06:41.040 --> 00:06:43.680]  他就說他自己在聖經裡面
[00:06:43.680 --> 00:06:44.960]  舊約聖經的根據
[00:06:44.960 --> 00:06:46.600]  就是以賽亞先知說了
[00:06:46.600 --> 00:06:47.880]  我是預備
[00:06:47.880 --> 00:06:50.040]  我差遣我的使者來你面前
[00:06:50.040 --> 00:06:51.280]  預備你的道路
[00:06:51.280 --> 00:06:54.800]  就是說施洗約翰是被神差遣
[00:06:54.800 --> 00:06:57.280]  預備耶穌道路的那一位
[00:06:57.280 --> 00:07:00.960]  所以第三節就說到施洗約翰出場
[00:07:00.960 --> 00:07:02.880]  「在曠野有呼喊聲的聲音
[00:07:02.880 --> 00:07:05.920]  預備主的道修正他的路」
[00:07:05.920 --> 00:07:06.760]  第四節
[00:07:06.760 --> 00:07:10.720]  「照這話施洗的約翰在曠野出現了
[00:07:10.720 --> 00:07:14.360]  全講悔改的洗禮使罪得赦」
[00:07:14.360 --> 00:07:16.560]  因為以前其實很多約翰
[00:07:16.560 --> 00:07:17.560]  他們沒有姓
[00:07:17.560 --> 00:07:19.560]  譬如我們這些叫梁振偉
[00:07:19.560 --> 00:07:22.520]  以前整條村很多都叫振偉
[00:07:22.520 --> 00:07:25.160]  振偉在那裡叫河側邊
[00:07:25.160 --> 00:07:26.680]  所以就叫河邊振偉
[00:07:26.680 --> 00:07:27.680]  類似這樣
[00:07:27.680 --> 00:07:30.520]  振偉在山下就叫山下振偉
[00:07:30.520 --> 00:07:32.720]  日本人就發現很多這些名字
[00:07:32.720 --> 00:07:34.400]  因為他那時候沒有姓
[00:07:34.400 --> 00:07:36.560]  所以他們大概在哪裡
[00:07:36.560 --> 00:07:37.640]  他爸爸是誰
[00:07:37.640 --> 00:07:38.680]  他做什麼
[00:07:38.680 --> 00:07:41.280]  就把那件事放在他的名字前面
[00:07:41.280 --> 00:07:43.520]  就知道原來山下的振偉
[00:07:43.520 --> 00:07:45.320]  山下振偉就是指這個
[00:07:45.320 --> 00:07:46.880]  施洗約翰是什麼呢?
[00:07:46.880 --> 00:07:47.960]  因為太多約翰了
[00:07:47.960 --> 00:07:49.600]  所以其實這個約翰
[00:07:49.600 --> 00:07:51.520]  就不一定不是寫約翰福音的那個
[00:07:51.520 --> 00:07:52.920]  他就叫施洗約翰
[00:07:52.920 --> 00:07:54.120]  為什麼這麼清楚呢?
[00:07:54.120 --> 00:07:55.640]  因為他不斷跟人施洗
[00:07:55.640 --> 00:07:57.280]  不斷跟人洗禮
[00:07:57.280 --> 00:07:58.600]  不斷叫人悔改
[00:07:58.600 --> 00:08:00.000]  不斷叫人罪得赦
[00:08:00.000 --> 00:08:00.600]  比神得赦
[00:08:00.600 --> 00:08:02.400]  所以他叫施洗約翰
[00:08:02.400 --> 00:08:04.320]  就一定沒有搞錯這個約翰
[00:08:04.320 --> 00:08:07.400]  因為他施洗叫人悔改的程度
[00:08:07.400 --> 00:08:10.560]  是生命經常常態發生的
[00:08:10.560 --> 00:08:13.400]  所以整個見證定位是很配合的
[00:08:13.400 --> 00:08:14.680]  好了,下一件事
[00:08:14.680 --> 00:08:15.720]  第五節
[00:08:15.720 --> 00:08:17.320]  猶太全地
[00:08:17.320 --> 00:08:18.400]  全耶路撒冷的人
[00:08:18.400 --> 00:08:19.600]  也很出名的
[00:08:19.600 --> 00:08:20.960]  整個民族的人
[00:08:20.960 --> 00:08:22.160]  聖神的人
[00:08:22.160 --> 00:08:23.600]  都出來到他那裡
[00:08:23.600 --> 00:08:24.680]  承認自己的罪
[00:08:24.680 --> 00:08:26.200]  在約旦河裡面
[00:08:26.200 --> 00:08:27.480]  受了他的洗
[00:08:27.480 --> 00:08:30.000]  在約旦河裡面是很多人受洗
[00:08:30.000 --> 00:08:31.760]  難怪他叫施洗約翰
[00:08:31.760 --> 00:08:33.200]  但是施洗約翰
[00:08:33.200 --> 00:08:34.400]  他人生的定位
[00:08:34.400 --> 00:08:35.800]  由於真的叫人悔改
[00:08:35.800 --> 00:08:37.600]  和預備耶穌出場
[00:08:37.600 --> 00:08:38.680]  他其他事情
[00:08:38.680 --> 00:08:40.280]  是很簡樸的
[00:08:40.280 --> 00:08:42.320]  生命裡面也表現了出來
[00:08:42.320 --> 00:08:43.280]  也簡樸得來
[00:08:43.280 --> 00:08:44.080]  很平安的
[00:08:44.080 --> 00:08:44.960]  第六
[00:08:44.960 --> 00:08:48.080]  約翰身穿落駝毛的衣服
[00:08:48.080 --> 00:08:50.000]  腰束皮帶
[00:08:50.000 --> 00:08:52.280]  吃的是蝗蟲和野蜜
[00:08:52.280 --> 00:08:53.800]  你說他好像也有一條皮帶
[00:08:53.800 --> 00:08:55.000]  應該也不太窮吧
[00:08:55.000 --> 00:08:56.000]  但其實不是的
[00:08:56.000 --> 00:08:57.480]  其實他這裡寫
[00:08:57.480 --> 00:08:59.400]  他這裡說他的落駝毛的衣服
[00:08:59.400 --> 00:09:00.080]  皮帶
[00:09:00.080 --> 00:09:01.600]  和吃的蝗蟲野蜜
[00:09:01.600 --> 00:09:03.080]  他很窮的
[00:09:03.080 --> 00:09:04.800]  他整個人的衣著
[00:09:04.800 --> 00:09:06.280]  不是一些很漂亮的衣服
[00:09:06.280 --> 00:09:07.960]  都是動物剝出來的皮
[00:09:07.960 --> 00:09:08.800]  還有皮帶
[00:09:08.800 --> 00:09:09.960]  為什麼要有一條皮帶呢
[00:09:09.960 --> 00:09:12.800]  因為他們不會裁一件衣服很清新的衣服
[00:09:12.800 --> 00:09:16.520]  最後要怎樣令布和皮固定在身上呢
[00:09:16.520 --> 00:09:18.480]  就是無端端束一條帶上去
[00:09:18.480 --> 00:09:19.280]  就綁著綁著
[00:09:19.280 --> 00:09:20.080]  就變窄了
[00:09:20.080 --> 00:09:20.600]  很有趣的
[00:09:20.600 --> 00:09:22.400]  你看梅艷芳以前的衣服就是這樣
[00:09:22.400 --> 00:09:23.920]  很大件
[00:09:23.920 --> 00:09:26.200]  不知道為什麼會固定在身上
[00:09:26.200 --> 00:09:28.240]  就是突然間束一條很緊的帶在裡面
[00:09:28.240 --> 00:09:29.200]  就束住了
[00:09:29.200 --> 00:09:30.480]  簡單來說
[00:09:30.480 --> 00:09:31.400]  就是窮
[00:09:31.400 --> 00:09:33.000]  但是他窮得來
[00:09:33.000 --> 00:09:35.160]  他也不停地說一句話
[00:09:35.160 --> 00:09:36.280]  他全說
[00:09:36.280 --> 00:09:39.840]  有一位在我耳後來的能力比我大
[00:09:39.840 --> 00:09:42.760]  我就是彎腰給他解鞋帶
[00:09:42.760 --> 00:09:44.000]  都沒有資格
[00:09:44.000 --> 00:09:45.360]  他在說耶穌
[00:09:45.360 --> 00:09:47.040]  他雖然是很厲害
[00:09:47.040 --> 00:09:48.440]  令很多人折服
[00:09:48.440 --> 00:09:49.440]  受洗
[00:09:49.440 --> 00:09:50.720]  認罪歸向神
[00:09:50.720 --> 00:09:52.680]  也覺得很貧窮
[00:09:52.680 --> 00:09:54.040]  或者很清廉
[00:09:54.040 --> 00:09:55.200]  不是為錢的
[00:09:55.200 --> 00:09:56.280]  但是他說
[00:09:56.280 --> 00:09:58.320]  我都不是神預備的一個
[00:09:58.320 --> 00:10:00.240]  我是預備有一個在我耳後來
[00:10:00.240 --> 00:10:01.840]  他能力比我還大
[00:10:01.840 --> 00:10:03.280]  我彎腰給他解鞋帶
[00:10:03.280 --> 00:10:04.200]  都沒有資格
[00:10:04.200 --> 00:10:05.120]  他在說
[00:10:05.120 --> 00:10:07.800]  他在預備介紹耶穌的出場
[00:10:07.800 --> 00:10:11.080]  所以他整個生命就介紹耶穌出場
[00:10:11.080 --> 00:10:12.800]  我用水給你施洗
[00:10:12.800 --> 00:10:15.400]  他卻要用聖靈給你們施洗
[00:10:15.400 --> 00:10:16.840]  他也帶出了分別
[00:10:16.840 --> 00:10:17.600]  就是說
[00:10:17.600 --> 00:10:21.080]  他是用水叫大家去悔改洗禮
[00:10:21.080 --> 00:10:22.920]  但是最厲害的耶穌基督
[00:10:22.920 --> 00:10:25.400]  他來到是要用聖靈讓你們施洗
[00:10:25.400 --> 00:10:27.800]  因為用水是洗不乾淨你們的罪
[00:10:27.800 --> 00:10:29.040]  唯獨耶穌基督
[00:10:29.040 --> 00:10:31.000]  他最後為我們釘死十字架上
[00:10:31.000 --> 00:10:33.400]  他的補血才能洗淨我們的罪
[00:10:33.400 --> 00:10:34.160]  所以他說
[00:10:34.160 --> 00:10:36.680]  他的補血也是連帶著聖靈的能力
[00:10:36.680 --> 00:10:39.000]  才能洗去我們一生的罪
[00:10:39.000 --> 00:10:40.480]  這個人不是我
[00:10:40.480 --> 00:10:42.080]  這個人是耶穌基督
[00:10:42.080 --> 00:10:44.760]  所以你讀到最後第一章尾段的時候
[00:10:44.760 --> 00:10:45.440]  你就會發現
[00:10:45.440 --> 00:10:46.960]  其實施西約翰最後
[00:10:46.960 --> 00:10:48.560]  也是被人害死了
[00:10:48.560 --> 00:10:50.080]  他也是被處死的
[00:10:50.080 --> 00:10:51.280]  但是他的人生
[00:10:51.280 --> 00:10:52.600]  雖然在地上
[00:10:52.600 --> 00:10:54.080]  你覺得是被淘汰
[00:10:54.080 --> 00:10:55.480]  但是在他的人生裡面
[00:10:55.480 --> 00:10:57.280]  他完成了他的使命
[00:10:57.280 --> 00:10:59.400]  就是幫助耶穌基督
[00:10:59.400 --> 00:11:01.400]  去介紹和出場
[00:11:01.400 --> 00:11:03.560]  所以人生為什麼我們亂衝
[00:11:03.560 --> 00:11:05.840]  因為你不知道自己在哪裡
[00:11:05.840 --> 00:11:07.960]  很多事情很害怕
[00:11:07.960 --> 00:11:09.400]  我又怕這個又怕那個
[00:11:09.400 --> 00:11:10.200]  又怕被淘汰
[00:11:10.200 --> 00:11:11.200]  最後告訴你
[00:11:11.200 --> 00:11:13.160]  哪些人可以跟AI競爭
[00:11:13.160 --> 00:11:14.720]  其實是蟑螂
[00:11:14.720 --> 00:11:17.320]  因為當溫室效應上升
[00:11:17.320 --> 00:11:18.360]  最後人都死光了
[00:11:18.360 --> 00:11:19.000]  人都死光了
[00:11:19.000 --> 00:11:20.960]  也未必有電力給AI運作
[00:11:20.960 --> 00:11:22.520]  但是蟑螂也還沒死
[00:11:22.520 --> 00:11:23.520]  除非你是蟑螂
[00:11:23.520 --> 00:11:25.400]  你才可以跟AI鬥一鬥
[00:11:25.400 --> 00:11:26.400]  如果你不是蟑螂
[00:11:26.400 --> 00:11:28.120]  你應該鬥不過他
[00:11:28.120 --> 00:11:30.320]  但是人生你真的衝到哪裡
[00:11:30.320 --> 00:11:32.400]  其實很靠聖經
[00:11:32.400 --> 00:11:34.800]  每天可能你看聖經祈禱
[00:11:34.800 --> 00:11:36.240]  也經常上崇拜
[00:11:36.240 --> 00:11:37.000]  上主日學
[00:11:37.000 --> 00:11:38.280]  或者我們看聖經
[00:11:38.280 --> 00:11:40.600]  在團契裡面查考聖經
[00:11:40.600 --> 00:11:42.640]  其實我們整個人生裡面
[00:11:42.640 --> 00:11:44.880]  你真的找到你的方向
[00:11:44.880 --> 00:11:46.800]  其實神是想我們怎麼做
[00:11:46.800 --> 00:11:48.680]  以什麼為依歸
[00:11:48.680 --> 00:11:50.280]  這件事是很重要的
[00:11:50.280 --> 00:11:53.280]  譬如我們經常說一段經文
[00:11:53.280 --> 00:11:55.160]  其實也會提醒我們
[00:11:55.160 --> 00:11:56.520]  就是這段經文是什麼呢?
[00:11:56.520 --> 00:11:58.600]  就是說信與不信
[00:11:58.600 --> 00:12:00.400]  是不能同父一家的
[00:12:00.400 --> 00:12:02.200]  我很感恩那個導師
[00:12:02.200 --> 00:12:03.240]  我一上教會
[00:12:03.240 --> 00:12:05.640]  我大概是中六、中七上教會
[00:12:05.640 --> 00:12:06.600]  中七到
[00:12:06.600 --> 00:12:09.320]  有一個導師第一天不是帶我信耶穌
[00:12:09.320 --> 00:12:10.000]  他跟我說
[00:12:10.000 --> 00:12:10.800]  記住了
[00:12:10.800 --> 00:12:12.960]  信與不信不能同父一家
[00:12:12.960 --> 00:12:15.080]  我心想你想騙我什麼呢?
[00:12:15.080 --> 00:12:17.720]  騙字是車字邊
[00:12:17.720 --> 00:12:18.800]  原來是一頭牛
[00:12:18.800 --> 00:12:20.520]  後來說抬著泥棒
[00:12:20.520 --> 00:12:21.320]  我心想
[00:12:21.320 --> 00:12:22.920]  什麼騙啊?
[00:12:22.920 --> 00:12:23.960]  是不是怕騙徒啊?
[00:12:23.960 --> 00:12:24.920]  很多騙徒啊
[00:12:24.920 --> 00:12:26.160]  很多邪教那些
[00:12:26.160 --> 00:12:27.200]  我不知道是什麼
[00:12:27.200 --> 00:12:29.440]  可能他看到太多人拍拖
[00:12:29.440 --> 00:12:30.720]  跟一個未信主拍拖
[00:12:30.720 --> 00:12:31.760]  就離開了教會
[00:12:31.760 --> 00:12:33.160]  所以我也未信耶穌的教
[00:12:33.160 --> 00:12:35.760]  我信與不信不能同父一家
[00:12:35.760 --> 00:12:37.080]  你不要這麼說
[00:12:37.080 --> 00:12:39.200]  他這樣打了聖經在這裡
[00:12:39.200 --> 00:12:40.320]  我也還沒懂得信耶穌
[00:12:40.320 --> 00:12:42.360]  就知道信與不信不能同父一家
[00:12:42.360 --> 00:12:43.960]  長大了有幫助了
[00:12:43.960 --> 00:12:45.360]  但是當我出來工作的時候
[00:12:45.360 --> 00:12:47.480]  我真的喜歡了一個女同事
[00:12:47.480 --> 00:12:49.240]  那個女同事真的挺好的
[00:12:49.240 --> 00:12:52.240]  跟她有些出外約會
[00:12:52.240 --> 00:12:54.200]  但是有一個問題
[00:12:54.200 --> 00:12:56.040]  就是跟那個女同事聊天
[00:12:56.040 --> 00:12:57.560]  暗示明示也好
[00:12:57.560 --> 00:13:00.240]  她說我打死也不信耶穌
[00:13:00.240 --> 00:13:01.760]  她是有這個傾向的
[00:13:01.760 --> 00:13:02.760]  然後我心想
[00:13:02.760 --> 00:13:03.760]  唉,真的
[00:13:03.760 --> 00:13:06.600]  究竟跟她拍拖好還是怎麼樣呢?
[00:13:06.600 --> 00:13:08.360]  而且當時我也沒有什麼回教會
[00:13:08.360 --> 00:13:08.960]  我心想
[00:13:08.960 --> 00:13:10.760]  唉,跟她拍拖就算了
[00:13:10.760 --> 00:13:12.760]  反正自己也沒有什麼回教會
[00:13:12.760 --> 00:13:14.320]  總之偶爾騎騎肚子
[00:13:14.320 --> 00:13:15.680]  有空奉獻一下就行了
[00:13:15.680 --> 00:13:18.600]  做一些良心的安排就算了
[00:13:18.600 --> 00:13:20.280]  但是呢
[00:13:20.280 --> 00:13:22.080]  突然間腦子裡就想起
[00:13:22.080 --> 00:13:22.760]  就是什麼?
[00:13:22.760 --> 00:13:25.720]  信與不信不能同父一家
[00:13:26.720 --> 00:13:28.800]  你想起一段經文心寒一寒
[00:13:28.800 --> 00:13:31.720]  就是說神說了你不應該這麼做
[00:13:31.720 --> 00:13:33.120]  你就偏偏這麼做
[00:13:33.120 --> 00:13:34.120]  還有那時候想
[00:13:34.120 --> 00:13:35.640]  唉,真的跟她拍拖了
[00:13:35.640 --> 00:13:37.640]  或者將來不小心結婚
[00:13:37.640 --> 00:13:39.160]  那真的沒有回頭路了
