
[00:00:00.000 --> 00:00:04.540]  我們亦感恩神今天讓我們可以回到崇拜當中
[00:02:20.640 --> 00:02:23.640]  以色列人出埃及到曠野
[00:02:23.640 --> 00:02:27.640]  很幸福有神提醒
[00:02:27.640 --> 00:02:28.640]  不知為何
[00:02:28.640 --> 00:02:33.640]  他們沒有認真跟隨神的指引和忠告
[00:02:33.640 --> 00:02:37.640]  否則他們就不用花四十年時間
[00:02:37.640 --> 00:02:39.640]  走十一天的路程
[00:02:39.640 --> 00:02:45.640]  甚至大部分人都不能進入應許之地
[00:02:45.640 --> 00:02:49.640]  最後還是走了很多冤枉路
[00:02:49.640 --> 00:02:52.640]  今天我們來看文素記
[00:02:52.640 --> 00:02:54.640]  在曠野起行之前
[00:02:54.640 --> 00:02:56.640]  神如何預備以色列人的心
[00:02:56.640 --> 00:02:59.640]  免得他們走冤枉路
[00:02:59.640 --> 00:03:05.640]  今天是第四子堂崇拜文素記講道系列第五講
[00:03:05.640 --> 00:03:09.640]  文素記講到耶和華神在曠野裡
[00:03:09.640 --> 00:03:11.640]  如何去熬煉祂的子民
[00:03:11.640 --> 00:03:13.640]  在一至十章中
[00:03:13.640 --> 00:03:16.640]  主要講到以色列民在西內曠野
[00:03:16.640 --> 00:03:19.640]  還未起行之前
[00:03:19.640 --> 00:03:21.640]  神如何預備他們
[00:03:21.640 --> 00:03:23.640]  預備百姓
[00:03:23.640 --> 00:03:27.640]  為他們建立一個以神為中心的秩序
[00:03:27.640 --> 00:03:30.640]  教他們在營裡
[00:03:30.640 --> 00:03:34.640]  無論內外都要保持聖潔和信服
[00:03:34.640 --> 00:03:35.640]  而且告訴他們
[00:03:35.640 --> 00:03:39.640]  神會一直引導和紀念他們
[00:03:39.640 --> 00:03:43.640]  今天跟大家宣講的經文
[00:03:43.640 --> 00:03:46.640]  在九章至十章的十節
[00:03:46.640 --> 00:03:48.640]  好像很多,但並不是
[00:03:48.640 --> 00:03:55.640]  這章回顧以色列人出埃及後第二年所發生的事
[00:03:55.640 --> 00:03:58.640]  以色列人準備離開西奈山
[00:03:58.640 --> 00:04:02.640]  重新踏上應許之地的旅程
[00:04:02.640 --> 00:04:06.640]  神對以色列人提出了幾方面的提醒
[00:04:06.640 --> 00:04:08.640]  希望他們不要走冤枉路
[00:04:08.640 --> 00:04:12.640]  第一,以色列人要守如月節
[00:04:12.640 --> 00:04:15.640]  如何處理一些特別的情況
[00:04:15.640 --> 00:04:19.640]  第二,神在雲彩中帶領和指導
[00:04:19.640 --> 00:04:22.640]  第三,吹號的指引
[00:04:22.640 --> 00:04:25.640]  盼望透過今天的訊息
[00:04:25.640 --> 00:04:27.640]  提醒我們面對挑戰
[00:04:27.640 --> 00:04:32.640]  無論在工作上、家庭上、侍奉上
[00:04:32.640 --> 00:04:34.640]  甚至我們進入第四子堂上
[00:04:34.640 --> 00:04:39.640]  如何預備自己的心靈、心態、心境
[00:04:39.640 --> 00:04:43.640]  希望我們不要走太多冤枉路
[00:04:43.640 --> 00:04:48.640]  我邀請大家一起讀九章一至五節
[00:04:48.640 --> 00:04:54.640]  以色列人出埃及地以後第二年正月
[00:04:54.640 --> 00:04:58.640]  耶和華在西奈的曠野吩咐摩西說
[00:04:58.640 --> 00:05:02.640]  以色列人應當在所定的日期守如月節
[00:05:02.640 --> 00:05:06.640]  你們要在本月十四日黃昏的時候
[00:05:06.640 --> 00:05:09.640]  在所定的日期守這節
[00:05:09.640 --> 00:05:12.640]  按照一切的律例典章守節
[00:05:12.640 --> 00:05:16.640]  於是,摩西吩咐以色列人守如月節
[00:05:16.640 --> 00:05:19.640]  正月十四日黃昏的時候
[00:05:19.640 --> 00:05:23.640]  他們就在西奈的曠野守如月節
[00:05:23.640 --> 00:05:26.640]  凡耶和華所吩咐摩西的
[00:05:26.640 --> 00:05:29.640]  以色列人都照樣做了
[00:05:29.640 --> 00:05:32.640]  第一,要預備心靈
[00:05:32.640 --> 00:05:36.640]  要有以神為首的心
[00:05:36.640 --> 00:05:40.640]  這一段說到以色列人出埃及的第二年
[00:05:40.640 --> 00:05:45.640]  耶和華吩咐摩西叫以色列人守如月節
[00:05:45.640 --> 00:05:47.640]  如果大家留意
[00:05:47.640 --> 00:05:52.640]  這一段一開始不是以時間順序來記錄
[00:05:52.640 --> 00:05:55.640]  這段講話的時間是正月
[00:05:55.640 --> 00:05:59.640]  很明顯比第一章早
[00:05:59.640 --> 00:06:01.640]  第一章數點人數的時候
[00:06:01.640 --> 00:06:03.640]  大家還記得是何時嗎?
[00:06:03.640 --> 00:06:05.640]  是二月初一
[00:06:05.640 --> 00:06:08.640]  經文會順序地說
[00:06:08.640 --> 00:06:13.640]  如月節可以說是以色列人一個很重要的節日
[00:06:13.640 --> 00:06:19.640]  是紀念神以大能的手去拯救以色列人出埃及
[00:06:19.640 --> 00:06:21.640]  這是事蹟
[00:06:21.640 --> 00:06:26.640]  當時的以色列人已經出埃及到曠野
[00:06:26.640 --> 00:06:28.640]  這件事很重要
[00:06:28.640 --> 00:06:31.640]  所以神提醒他們
[00:06:31.640 --> 00:06:35.640]  在所定的日子一定要守節日
[00:06:35.640 --> 00:06:39.640]  這是很重要的
[00:06:39.640 --> 00:06:43.640]  第二年正月十四日黃昏的時候
[00:06:43.640 --> 00:06:46.640]  要宰殺如月節的羔羊
[00:06:46.640 --> 00:06:49.640]  要按慣例去守節
[00:06:49.640 --> 00:06:54.640]  不知道當時的百姓心裡有什麼感受
[00:06:54.640 --> 00:06:57.640]  可能中間有人會想
[00:06:57.640 --> 00:07:01.640]  這裡是曠野,這麼荒蕪
[00:07:01.640 --> 00:07:03.640]  資源又這麼短缺
[00:07:03.640 --> 00:07:05.640]  為什麼還要守如月節
[00:07:05.640 --> 00:07:08.640]  不如進了迦南再說吧
[00:07:08.640 --> 00:07:10.640]  可能又有人會想
[00:07:10.640 --> 00:07:14.640]  守如月節要吃了羊
[00:07:14.640 --> 00:07:16.640]  又要搞一大堆事
[00:07:16.640 --> 00:07:18.640]  很煩的
[00:07:18.640 --> 00:07:22.640]  在曠野吃一隻就沒有一隻
[00:07:22.640 --> 00:07:28.640]  如果還要跟足條例、規矩、要求
[00:07:28.640 --> 00:07:32.640]  曠野和埃及的環境其實很不同
[00:07:32.640 --> 00:07:36.640]  我們是帳篷,沒有門框
[00:07:36.640 --> 00:07:39.640]  那些羊血要踩在哪裡呢?
[00:07:39.640 --> 00:07:42.640]  踩在帳篷上就臭了
[00:07:42.640 --> 00:07:44.640]  也可能有人會想
[00:07:44.640 --> 00:07:46.640]  紀念神的拯救
[00:07:46.640 --> 00:07:49.640]  在心中就可以了
[00:07:49.640 --> 00:07:51.640]  不過無論如何
[00:07:51.640 --> 00:07:53.640]  總之耶和華的吩咐
[00:07:53.640 --> 00:07:56.640]  以色列人都一律照跟
[00:07:56.640 --> 00:08:00.640]  以色列人從埃及到曠野
[00:08:00.640 --> 00:08:02.640]  神吩咐他們第一件事
[00:08:02.640 --> 00:08:04.640]  就是要守如月節
[00:08:04.640 --> 00:08:07.640]  要紀念神的拯救恩典
[00:08:07.640 --> 00:08:12.640]  要將神放在重要的位置
[00:08:12.640 --> 00:08:14.640]  各位影子們
[00:08:14.640 --> 00:08:19.640]  今天我們將我們的心思放在哪裡呢?
[00:08:19.640 --> 00:08:25.640]  我們的工作、家庭、個人進修、健康
[00:08:25.640 --> 00:08:29.640]  甚至我們空閒的時間
[00:08:29.640 --> 00:08:32.640]  很多事,全部都很重要
[00:08:32.640 --> 00:08:36.640]  這些事不是不好的,也不是罪
[00:08:36.640 --> 00:08:39.640]  甚至這些都是神給我們生命中
[00:08:39.640 --> 00:08:42.640]  很重要的責任
[00:08:42.640 --> 00:08:45.640]  但是神的事呢?
[00:08:45.640 --> 00:08:47.640]  教會的事呢?
[00:08:47.640 --> 00:08:51.640]  我們有沒有放在心上呢?
[00:08:51.640 --> 00:08:54.640]  我們是否只是將我們生命中
[00:08:54.640 --> 00:08:57.640]  生活中多餘的時間
[00:08:57.640 --> 00:08:59.640]  先給神呢?
[00:08:59.640 --> 00:09:03.640]  讓我退休後才去服侍
[00:09:03.640 --> 00:09:06.640]  讓我有空才來幫忙
[00:09:06.640 --> 00:09:09.640]  或者找天才來參與
[00:09:09.640 --> 00:09:11.640]  這裡提醒我們
[00:09:11.640 --> 00:09:15.640]  今天我們就要將神放在首位
[00:09:15.640 --> 00:09:19.640]  我們要將生命的焦點放在神那裡
[00:09:19.640 --> 00:09:22.640]  既然如月節這麼重要
[00:09:22.640 --> 00:09:25.640]  每個人都應該要遵守
[00:09:25.640 --> 00:09:28.640]  不過在第六至八節
[00:09:28.640 --> 00:09:31.640]  我已經披述了有幾個人
[00:09:31.640 --> 00:09:33.640]  來找摩西和阿倫
[00:09:33.640 --> 00:09:36.640]  談他們守不住節的問題
[00:09:36.640 --> 00:09:39.640]  他們大概的意思是
[00:09:39.640 --> 00:09:42.640]  我假裝一下他們
[00:09:42.640 --> 00:09:45.640]  我們幾個人近日碰到屍體
[00:09:45.640 --> 00:09:47.640]  那些死人
[00:09:47.640 --> 00:09:51.640]  在禮儀上我們知道是不潔的
[00:09:51.640 --> 00:09:55.640]  在規例上我們需要等一段時間
[00:09:55.640 --> 00:09:58.640]  才可以得到潔淨
[00:09:58.640 --> 00:10:00.640]  到時我們應該趕不及
[00:10:00.640 --> 00:10:04.640]  在正月十四那天守節
[00:10:04.640 --> 00:10:07.640]  我們都害怕守不到節
[00:10:07.640 --> 00:10:10.640]  會有什麼懲罰
[00:10:10.640 --> 00:10:13.640]  其實我們都很想和他們一起去守節
[00:10:13.640 --> 00:10:17.640]  我們都想獻祭給神
[00:10:17.640 --> 00:10:22.640]  究竟在什麼情況下會碰到屍體呢?
[00:10:22.640 --> 00:10:25.640]  無端端怎會碰到呢?
[00:10:25.640 --> 00:10:29.640]  最有機會是家人過世
[00:10:29.640 --> 00:10:31.640]  他死在你面前
[00:10:31.640 --> 00:10:34.640]  難道你都不會碰到嗎?
[00:10:34.640 --> 00:10:37.640]  或者你要去搬屍體
[00:10:37.640 --> 00:10:40.640]  處理屍體你都會碰到他
[00:10:40.640 --> 00:10:43.640]  究竟摩西怎樣處理呢?
[00:10:43.640 --> 00:10:46.640]  摩西的態度非常清楚
[00:10:46.640 --> 00:10:50.640]  他說我們首先尋求神的心意
[00:10:50.640 --> 00:10:53.640]  在九至十四節
[00:10:53.640 --> 00:10:56.640]  為了特殊的情況
[00:10:56.640 --> 00:11:00.640]  他提出了一個解決方法
[00:11:00.640 --> 00:11:03.640]  同時也提到幾個情況下
[00:11:03.640 --> 00:11:05.640]  可以怎樣處理
[00:11:05.640 --> 00:11:08.640]  第一,有人碰到屍體
[00:11:08.640 --> 00:11:11.640]  成為不潔的時候可以怎樣處理
[00:11:11.640 --> 00:11:14.640]  第二,有人出外遠行
[00:11:14.640 --> 00:11:17.640]  趕不及回來守節,那怎麼辦呢?
[00:11:17.640 --> 00:11:20.640]  第三,在曠野寄居的人
[00:11:20.640 --> 00:11:23.640]  他又很想獻祭,那怎麼辦呢?
[00:11:23.640 --> 00:11:28.640]  這幾類人士可以延後一個月守節
[00:11:28.640 --> 00:11:32.640]  即是二月十四日黃昏的時候守節
[00:11:32.640 --> 00:11:34.640]  禮數全部都要做足
[00:11:34.640 --> 00:11:38.640]  都要殺羊、無教餅、苦菜
[00:11:38.640 --> 00:11:40.640]  全部都要去預備
[00:11:40.640 --> 00:11:43.640]  這裡讓我們看到
[00:11:43.640 --> 00:11:48.640]  律法是死的,但人是生的
[00:11:48.640 --> 00:11:53.640]  還有神對守節的要求是有彈性的
[00:11:53.640 --> 00:11:58.640]  守節的意義比守節的日期更加重要
[00:11:58.640 --> 00:12:02.640]  神從生,無論怎樣的情況
[00:12:02.640 --> 00:12:04.640]  如月節一定要守
[00:12:04.640 --> 00:12:08.640]  不過,祂願意給人額外的恩典
[00:12:08.640 --> 00:12:10.640]  就是在例外的情況下
[00:12:10.640 --> 00:12:14.640]  在下一個月,即是二月十四日
[00:12:14.640 --> 00:12:17.640]  他們可以守月月節
[00:12:17.640 --> 00:12:20.640]  神給人有第二次的機會
[00:12:20.640 --> 00:12:23.640]  我們看到節期的設立
[00:12:23.640 --> 00:12:26.640]  是想人領受到神的恩惠
[00:12:26.640 --> 00:12:30.640]  而不是加重人的負擔
[00:12:30.640 --> 00:12:34.640]  我想起在恩福多年的服侍
[00:12:34.640 --> 00:12:37.640]  有時有些艱難的位置
[00:12:37.640 --> 00:12:40.640]  就是在規矩和人情之間
[00:12:40.640 --> 00:12:42.640]  要取得平衡
[00:12:42.640 --> 00:12:45.640]  大家應該有上過EBS吧?
[00:12:45.640 --> 00:12:47.640]  有沒有上過?
[00:12:47.640 --> 00:12:49.640]  我感覺到
[00:12:49.640 --> 00:12:53.640]  其實很多人的出席率都不足夠
[00:12:53.640 --> 00:12:55.640]  上了幾次
[00:12:55.640 --> 00:13:01.640]  確實有規定要有足夠的出席率
[00:13:01.640 --> 00:13:03.640]  才可以升班
[00:13:03.640 --> 00:13:05.640]  我在想
[00:13:05.640 --> 00:13:08.640]  有些人經常出差
[00:13:08.640 --> 00:13:10.640]  他們就不能回到團契
[00:13:10.640 --> 00:13:14.640]  開的士、上船、服務性行業
[00:13:14.640 --> 00:13:16.640]  或一些特殊的情況
[00:13:16.640 --> 00:13:19.640]  他們就不能回到團契
[00:13:19.640 --> 00:13:21.640]  他們都很想回到
[00:13:21.640 --> 00:13:24.640]  面對這樣的朋友,我會鼓勵他們
[00:13:24.640 --> 00:13:27.640]  總之,你能回到就回吧
[00:13:27.640 --> 00:13:31.640]  我們一定會彈性地處理
[00:13:31.640 --> 00:13:34.640]  彈性地處理,所以不用怕
[00:13:34.640 --> 00:13:37.640]  神其實很有彈性
[00:13:37.640 --> 00:13:40.640]  祂不是死守一些條例
[00:13:40.640 --> 00:13:42.640]  我們呢?
[00:13:42.640 --> 00:13:45.640]  我們是不是有時都沒有什麼彈性?
[00:13:45.640 --> 00:13:48.640]  譬如我們工作
[00:13:48.640 --> 00:13:50.640]  我們不行,一定要這樣
[00:13:50.640 --> 00:13:52.640]  不可以過了這條界
[00:13:52.640 --> 00:13:54.640]  教兒子、侍奉
[00:13:54.640 --> 00:13:56.640]  我們做一些管理
[00:13:56.640 --> 00:13:58.640]  或者跟人相處
[00:13:58.640 --> 00:14:00.640]  待人接物
[00:14:00.640 --> 00:14:01.640]  這麼多方面
[00:14:01.640 --> 00:14:03.640]  我們能否像天父一樣
[00:14:03.640 --> 00:14:05.640]  這麼有彈性
[00:14:05.640 --> 00:14:08.640]  能夠體恤別人的限制呢?
[00:14:08.640 --> 00:14:13.640]  神准許不潔的、軟痕的
[00:14:13.640 --> 00:14:17.640]  可以給他們有第二次守節的機會
[00:14:17.640 --> 00:14:22.640]  就是代表神其實很願意給人有機會
[00:14:22.640 --> 00:14:27.640]  今天,我們又願不願意給人有第二次的機會呢?
[00:14:27.640 --> 00:14:30.640]  可能那個人,你很不喜歡他
[00:14:30.640 --> 00:14:32.640]  或者他之前得罪過你
[00:14:32.640 --> 00:14:34.640]  他做錯一次
[00:14:34.640 --> 00:14:37.640]  你就覺得他不會改好的
[00:14:37.640 --> 00:14:38.640]  接著你就說
[00:14:38.640 --> 00:14:40.640]  我不再給他機會了
[00:14:40.640 --> 00:14:44.640]  我們會不會比神更加嚴厲
[00:14:44.640 --> 00:14:47.640]  永遠定性了別人覺得
[00:14:47.640 --> 00:14:49.640]  這個人不能翻身
[00:14:49.640 --> 00:14:51.640]  不會再給他機會
[00:14:51.640 --> 00:14:53.640]  我們會不會扮演神
[00:14:53.640 --> 00:14:55.640]  我們去審判別人
[00:14:55.640 --> 00:14:57.640]  不放過別人呢?
[00:14:57.640 --> 00:15:02.640]  盼望我們能夠學習到神的彈性
[00:15:02.640 --> 00:15:04.640]  願意給別人
[00:15:04.640 --> 00:15:08.640]  同樣給自己第二次的機會
[00:15:08.640 --> 00:15:10.640]  預備心靈
[00:15:10.640 --> 00:15:12.640]  以神為首之後
[00:15:12.640 --> 00:15:14.640]  我們就要調整心態
[00:15:14.640 --> 00:15:17.640]  我們一起讀15至18節
[00:15:17.640 --> 00:15:20.640]  立起帳幕的那日
[00:15:20.640 --> 00:15:22.640]  有雲彩遮蓋帳幕
[00:15:22.640 --> 00:15:25.640]  就是發貴的帳幕
[00:15:25.640 --> 00:15:27.640]  從晚上到早晨
[00:15:27.640 --> 00:15:29.640]  雲彩在帳幕上
[00:15:29.640 --> 00:15:31.640]  形狀如火
[00:15:31.640 --> 00:15:33.640]  經常都是這樣
[00:15:33.640 --> 00:15:35.640]  雲彩遮蓋帳幕
[00:15:35.640 --> 00:15:38.640]  夜間雲彩形狀如火
[00:15:38.640 --> 00:15:41.640]  雲彩幾時從帳幕上升
[00:15:41.640 --> 00:15:43.640]  以色列人就幾時起行
[00:15:43.640 --> 00:15:46.640]  雲彩在那裡停住
[00:15:46.640 --> 00:15:49.640]  以色列人就在那裡安寧
[00:15:49.640 --> 00:15:53.640]  以色列人遵照耶和華的指示起行
[00:15:53.640 --> 00:15:56.640]  雲彩在帳幕上停留幾時
[00:15:56.640 --> 00:15:59.640]  他們就留在營裡多久
[00:15:59.640 --> 00:16:02.640]  第二點我們要調整心態
[00:16:02.640 --> 00:16:03.640]  隨時聽命
[00:16:03.640 --> 00:16:05.640]  這段經文主要提到
[00:16:05.640 --> 00:16:09.640]  神的帳幕對以色列人的帶領
[00:16:09.640 --> 00:16:11.640]  經文首先複述
[00:16:11.640 --> 00:16:13.640]  雲彩的出現在哪裡
[00:16:13.640 --> 00:16:16.640]  在帳幕立起的時候
[00:16:16.640 --> 00:16:19.640]  帳幕就是發貴的帳幕
[00:16:19.640 --> 00:16:23.640]  雲彩就是神榮耀的同在
[00:16:23.640 --> 00:16:24.640]  日間有雲彩
[00:16:24.640 --> 00:16:28.640]  夜間的形狀就像火一樣
[00:16:28.640 --> 00:16:31.640]  這段經文裡有一個公式的字句
[00:16:31.640 --> 00:16:34.640]  就是遵照耶和華的指示
[00:16:34.640 --> 00:16:36.640]  他們就……
[00:16:36.640 --> 00:16:40.640]  在這段出現了七次
[00:16:40.640 --> 00:16:45.640]  分別在第十八節、二十節和第二十三節
[00:16:45.640 --> 00:16:49.640]  用來結束這三個小段落
[00:16:49.640 --> 00:16:53.640]  這三個小段落又重複出現一些很重要的字
[00:16:53.640 --> 00:16:57.640]  就是雲彩、帳幕、起行、安寧
[00:16:57.640 --> 00:17:00.640]  這些字常常出現
[00:17:00.640 --> 00:17:06.640]  而帳幕這個字同樣出現了七次
[00:17:06.640 --> 00:17:09.640]  這裡講出了一個重點
[00:17:09.640 --> 00:17:14.640]  帳幕就是代表神的同在和同在
[00:17:14.640 --> 00:17:15.640]  和同行
[00:17:15.640 --> 00:17:19.640]  人之所以能夠和神同行
[00:17:19.640 --> 00:17:25.640]  就是因為他能夠遵照耶和華的指示去行
[00:17:25.640 --> 00:17:26.640]  弟兄姊妹
[00:17:26.640 --> 00:17:30.640]  我們有沒有遵照神的指示去行
[00:17:30.640 --> 00:17:32.640]  可能你會問
[00:17:32.640 --> 00:17:34.640]  我都不知道神的指示是什麼
[00:17:34.640 --> 00:17:36.640]  我怎樣去遵行呢
[00:17:36.640 --> 00:17:39.640]  經常聽到弟兄姊妹在問
[00:17:39.640 --> 00:17:43.640]  究竟這份工作是不是神的心意
[00:17:43.640 --> 00:17:45.640]  已經預備好了
[00:17:45.640 --> 00:17:49.640]  究竟神是否想我和這個男孩一起
[00:17:49.640 --> 00:17:50.640]  我找到他了
[00:17:50.640 --> 00:17:52.640]  不過還未相信
[00:17:52.640 --> 00:17:54.640]  是不是和這個女孩一起
[00:17:54.640 --> 00:17:58.640]  我做這個決定是不是神的心意
[00:17:58.640 --> 00:18:03.640]  怎樣分辨神的聲音還是人的聲音
[00:18:03.640 --> 00:18:06.640]  這裡給我們很重要的提醒
[00:18:06.640 --> 00:18:11.640]  如果我們經常和神有好的關係
[00:18:11.640 --> 00:18:13.640]  我們與神同行
[00:18:13.640 --> 00:18:16.640]  我們跟隨神的步伐的時候
[00:18:16.640 --> 00:18:20.640]  我們就應該知道神的心意是什麼
[00:18:20.640 --> 00:18:23.640]  不過我們要小心
[00:18:23.640 --> 00:18:25.640]  千萬不要將自己的心意
[00:18:25.640 --> 00:18:28.640]  加諸於上帝的心意
[00:18:28.640 --> 00:18:30.640]  你去支持、肯定
[00:18:30.640 --> 00:18:34.640]  或者合理化自己做的一些決定
[00:18:34.640 --> 00:18:36.640]  扭曲了神的心意
[00:18:36.640 --> 00:18:38.640]  弟兄姊妹
[00:18:38.640 --> 00:18:41.640]  神的心意其實在聖經裡
[00:18:41.640 --> 00:18:43.640]  已經很清晰地看到
[00:18:43.640 --> 00:18:46.640]  重點是我們有沒有跟從
[00:18:46.640 --> 00:18:48.640]  有沒有信服神的心意
[00:18:48.640 --> 00:18:52.640]  跟隨神的指引帶領
[00:18:52.640 --> 00:18:55.640]  在19至23節裡
[00:18:55.640 --> 00:18:58.640]  看了一段很長的經文
[00:18:58.640 --> 00:18:59.640]  我不讀了
[00:18:59.640 --> 00:19:02.640]  不知道大家看這段經文的時候
[00:19:02.640 --> 00:19:05.640]  會不會覺得有點累贅呢
[00:19:05.640 --> 00:19:07.640]  下一頁19至23節
[00:19:07.640 --> 00:19:09.640]  重重複複地
[00:19:09.640 --> 00:19:12.640]  其實這裡很巧妙地
[00:19:12.640 --> 00:19:15.640]  用了充滿詩意的散文
[00:19:15.640 --> 00:19:18.640]  很多重複的語句
[00:19:18.640 --> 00:19:23.640]  將《出埃及記》40章34至38節
[00:19:23.640 --> 00:19:24.640]  很簡短的記載
[00:19:24.640 --> 00:19:27.640]  發揮得淋漓盡致
[00:19:27.640 --> 00:19:29.640]  得出一個總結
[00:19:29.640 --> 00:19:33.640]  他說雲彩在漲幕上升的時候
[00:19:33.640 --> 00:19:35.640]  以色列人幾時起行
[00:19:35.640 --> 00:19:37.640]  雲彩在哪裡停住
[00:19:37.640 --> 00:19:40.640]  以色列人就在哪裡安營
[00:19:40.640 --> 00:19:42.640]  其實只講這一句
[00:19:42.640 --> 00:19:44.640]  會幕之上的雲彩
[00:19:44.640 --> 00:19:48.640]  就成為了耶和華神身的媒介
[00:19:48.640 --> 00:19:53.640]  繼續引導百姓進入英許之地
[00:19:53.640 --> 00:19:55.640]  剛才我們提到
[00:19:55.640 --> 00:19:57.640]  在經文裡經常出現
[00:19:57.640 --> 00:20:01.640]  出現了七次那句片語
[00:20:01.640 --> 00:20:06.640]  「遵照耶和華的指示」
[00:20:06.640 --> 00:20:08.640]  其實這句字含有
[00:20:08.640 --> 00:20:12.640]  「完全遵守」的意思
[00:20:12.640 --> 00:20:14.640]  「吩咐」這句字
[00:20:14.640 --> 00:20:17.640]  在《段經文》也出現了很多次
[00:20:17.640 --> 00:20:20.640]  所以真正引導以色列人
[00:20:20.640 --> 00:20:22.640]  不是漲幕
[00:20:22.640 --> 00:20:24.640]  也不是雲彩
[00:20:24.640 --> 00:20:27.640]  而是耶和華的吩咐
[00:20:27.640 --> 00:20:29.640]  而神要以色列人的回應
[00:20:29.640 --> 00:20:32.640]  就是要「完全遵行」
[00:20:32.640 --> 00:20:34.640]  不過我在想
[00:20:34.640 --> 00:20:36.640]  這群以色列人對於
[00:20:36.640 --> 00:20:38.640]  耶和華神的吩咐
[00:20:38.640 --> 00:20:40.640]  不知道有什麼想法呢?
[00:20:40.640 --> 00:20:43.640]  他們經常要拆營
[00:20:43.640 --> 00:20:44.640]  又要搭營
[00:20:44.640 --> 00:20:46.640]  會不會覺得很煩呢?
[00:20:46.640 --> 00:20:48.640]  想問問大家
[00:20:48.640 --> 00:20:51.640]  有沒有人喜歡搬屋?
[00:20:51.640 --> 00:20:53.640]  有沒有人很喜歡搬屋?
[00:20:53.640 --> 00:20:55.640]  我相信沒有人喜歡搬屋
[00:20:55.640 --> 00:20:57.640]  我也試過搬屋
[00:20:57.640 --> 00:20:59.640]  又要收拾
[00:20:59.640 --> 00:21:01.640]  收拾完要扔掉
[00:21:01.640 --> 00:21:03.640]  扔掉又要扔掉
[00:21:03.640 --> 00:21:06.640]  扔掉搬到整個屋子都是箱子
[00:21:06.640 --> 00:21:07.640]  走也走不了
[00:21:07.640 --> 00:21:09.640]  搬也搬不了
[00:21:09.640 --> 00:21:12.640]  搬到新屋又要扔掉
[00:21:12.640 --> 00:21:14.640]  又要收拾
