
[00:00:00.000 --> 00:00:06.000]  我想問一個問題,在座有沒有人被人問過的?
[00:06:29.000 --> 00:06:33.000]  這個詞語含義更加廣泛
[00:06:33.000 --> 00:06:37.000]  包含了全講耶穌基督在十字架上受苦
[00:06:37.000 --> 00:06:40.000]  帶給世人永恆的救恩
[00:06:40.000 --> 00:06:43.000]  而耶穌基督從死裡復活
[00:06:43.000 --> 00:06:46.000]  坐在上帝的右邊
[00:06:46.000 --> 00:06:49.000]  將來要再次榮耀地上的時候
[00:06:49.000 --> 00:06:52.000]  建立永遠的國度
[00:06:52.000 --> 00:06:54.000]  簡而言之
[00:06:54.000 --> 00:06:57.000]  福音的中心用七個字可以說完
[00:06:57.000 --> 00:07:01.000]  就是耶穌基督的救恩
[00:07:01.000 --> 00:07:04.000]  馬可福音一開始用了三個見證
[00:07:04.000 --> 00:07:09.000]  來告訴我們耶穌基督是誰
[00:07:09.000 --> 00:07:13.000]  首先,有施洗約翰的見證
[00:07:13.000 --> 00:07:15.000]  在二到八節
[00:07:15.000 --> 00:07:17.000]  其中第七節這樣說
[00:07:17.000 --> 00:07:22.000]  約翰說:有一位在我以後來的能力比我更大
[00:07:22.000 --> 00:07:25.000]  我就是彎腰給他解鞋帶也不配
[00:07:25.000 --> 00:07:28.000]  我用水給你們施洗
[00:07:28.000 --> 00:07:32.000]  他卻要用聖靈給你們施洗
[00:07:32.000 --> 00:07:38.000]  耶穌的到來應驗了舊約聖經裡先知的預言
[00:07:38.000 --> 00:07:41.000]  耶和華請救來到
[00:07:41.000 --> 00:07:47.000]  耶穌的名字本身在舊約聖經希伯來文裡
[00:07:47.000 --> 00:07:51.000]  就是指到耶和華請救
[00:07:51.000 --> 00:07:55.000]  另外第二個見證是天父的見證
[00:07:55.000 --> 00:07:57.000]  在九到十一節
[00:07:57.000 --> 00:08:00.000]  耶穌從加里利的拿撒勒來到
[00:08:00.000 --> 00:08:03.000]  在約旦河裡受約翰的洗
[00:08:03.000 --> 00:08:05.000]  祂從水裡上來
[00:08:05.000 --> 00:08:08.000]  天就裂開了
[00:08:08.000 --> 00:08:11.000]  聖靈彷彿甲子降臨在耶穌基督的身上
[00:08:11.000 --> 00:08:13.000]  有聲音從天上來說:
[00:08:13.000 --> 00:08:17.000]  「你是我的愛子,我喜悅你」
[00:08:17.000 --> 00:08:19.000]  這是天父親自見證
[00:08:19.000 --> 00:08:22.000]  耶穌是他的愛子
[00:08:22.000 --> 00:08:25.000]  神喜悅耶穌
[00:08:25.000 --> 00:08:27.000]  另外第三個見證
[00:08:27.000 --> 00:08:29.000]  在十二到十三節
[00:08:29.000 --> 00:08:31.000]  是聖靈的見證
[00:08:31.000 --> 00:08:33.000]  特別留意
[00:08:33.000 --> 00:08:35.000]  耶穌接受約翰的施洗之後
[00:08:35.000 --> 00:08:40.000]  聖靈立刻將耶穌催促到曠野
[00:08:40.000 --> 00:08:44.000]  耶穌在曠野受魔鬼的試探四十晝夜
[00:08:44.000 --> 00:08:47.000]  有天使來侍候祂
[00:08:47.000 --> 00:08:51.000]  以上三個見證告訴我們
[00:08:51.000 --> 00:08:54.000]  讓我們知道耶穌是誰
[00:08:54.000 --> 00:08:58.000]  祂是舊約聖經預言要來到的尼塞亞
[00:08:58.000 --> 00:09:01.000]  祂是天父的愛子
[00:09:01.000 --> 00:09:04.000]  祂的身份很獨特
[00:09:04.000 --> 00:09:07.000]  祂彰顯了神兒子的特質
[00:09:07.000 --> 00:09:09.000]  在祂裡面沒有罪
[00:09:09.000 --> 00:09:13.000]  祂受試探都不犯罪
[00:09:13.000 --> 00:09:15.000]  這裡有人會問
[00:09:15.000 --> 00:09:17.000]  我知道耶穌是誰
[00:09:17.000 --> 00:09:20.000]  那和我究竟有什麼關係呢?
[00:09:20.000 --> 00:09:22.000]  關係就大了
[00:09:22.000 --> 00:09:27.000]  正正因為耶穌有這個身份和獨特性
[00:09:27.000 --> 00:09:31.000]  世人能夠因信耶穌基督而得永恆的生命
[00:09:31.000 --> 00:09:34.000]  脫離了死的困所
[00:09:34.000 --> 00:09:36.000]  這個就是福音
[00:09:36.000 --> 00:09:42.000]  希伯來書二章十四到十五節
[00:09:42.000 --> 00:09:44.000]  讓我們一起讀出
[00:09:44.000 --> 00:09:47.000]  既然兒女同有血肉之軀
[00:09:47.000 --> 00:09:51.000]  他也照樣親自成了血肉之軀
[00:09:51.000 --> 00:09:56.000]  來能藉著死敗壞那掌死死權的
[00:09:56.000 --> 00:09:58.000]  就是魔鬼
[00:09:58.000 --> 00:10:04.000]  並要釋放那些一生因怕死而作奴僕的人
[00:10:04.000 --> 00:10:08.000]  以上三個見證
[00:10:08.000 --> 00:10:13.000]  一步一步讓人能夠認識耶穌基督的福音
[00:10:13.000 --> 00:10:17.000]  帶領人脫離死亡的困所
[00:10:17.000 --> 00:10:20.000]  因為耶穌基督道成肉身
[00:10:20.000 --> 00:10:22.000]  祂為我們死在十字架上
[00:10:22.000 --> 00:10:25.000]  流出補血洗淨了我們的罪
[00:10:25.000 --> 00:10:30.000]  所以人能因著信耶穌而得永生
[00:10:30.000 --> 00:10:35.000]  但是在《馬漢福音》這段經文裡
[00:10:35.000 --> 00:10:37.000]  如果你留心的話
[00:10:37.000 --> 00:10:40.000]  你會發現有兩個難解釋的地方
[00:10:40.000 --> 00:10:44.000]  這段經文並不明顯
[00:10:44.000 --> 00:10:46.000]  但是在《婦女福音》裡
[00:10:46.000 --> 00:10:48.000]  《馬太福音》和《路加福音》
[00:10:48.000 --> 00:10:50.000]  就凸顯了這兩個問題
[00:10:50.000 --> 00:10:54.000]  第一個難題是在第九節
[00:10:54.000 --> 00:10:58.000]  為什麼耶穌要接受施洗約翰的洗呢?
[00:10:58.000 --> 00:11:01.000]  就好像約翰自己所說
[00:11:01.000 --> 00:11:06.000]  他連給主耶穌解鞋帶都不配
[00:11:06.000 --> 00:11:10.000]  為什麼耶穌要接受他的洗禮?
[00:11:10.000 --> 00:11:12.000]  就好像一個老師
[00:11:12.000 --> 00:11:17.000]  他要他的學生教他做功課
[00:11:17.000 --> 00:11:20.000]  是不是本末倒置呢?
[00:11:20.000 --> 00:11:23.000]  另外第二個難題
[00:11:23.000 --> 00:11:25.000]  第十二節
[00:11:25.000 --> 00:11:27.000]  耶穌受洗之後
[00:11:27.000 --> 00:11:30.000]  聖靈立刻吹出耶穌到曠野裡
[00:11:30.000 --> 00:11:33.000]  去受魔鬼的試探
[00:11:33.000 --> 00:11:37.000]  為什麼聖靈神的靈要這樣做呢?
[00:11:37.000 --> 00:11:39.000]  《亞各書》不是說到
[00:11:39.000 --> 00:11:42.000]  神不能被惡試探
[00:11:42.000 --> 00:11:44.000]  他也不試探人嗎?
[00:11:44.000 --> 00:11:49.000]  為什麼聖靈要催促耶穌去面對魔鬼的試探?
[00:11:49.000 --> 00:11:52.000]  要解開這兩個難題
[00:11:52.000 --> 00:11:55.000]  我們要從第一個見證
[00:11:55.000 --> 00:11:59.000]  施洗約翰的見證去明白
[00:11:59.000 --> 00:12:01.000]  讓我們看看施洗約翰
[00:12:01.000 --> 00:12:05.000]  帶給我們一些什麼重要信息
[00:12:05.000 --> 00:12:07.000]  在進入之前
[00:12:07.000 --> 00:12:09.000]  我想問問弟兄姊妹
[00:12:09.000 --> 00:12:13.000]  為什麼世人不知道自己有永生?
[00:12:13.000 --> 00:12:17.000]  如果你們比較熟悉聖經的話
[00:12:17.000 --> 00:12:20.000]  都知道是因為罪
[00:12:20.000 --> 00:12:24.000]  罪使我們盲了
[00:12:24.000 --> 00:12:27.000]  不單單我們的眼睛好像盲了一樣
[00:12:27.000 --> 00:12:30.000]  連我們的心都被蒙蔽了
[00:12:30.000 --> 00:12:35.000]  使我們看不到神的恩賜乃是永生
[00:12:35.000 --> 00:12:38.000]  所以認罪悔改
[00:12:38.000 --> 00:12:41.000]  明白什麼為福音
[00:12:41.000 --> 00:12:44.000]  就是進入神國的首要一步
[00:12:44.000 --> 00:12:51.000]  認罪
[00:12:51.000 --> 00:12:53.000]  經文的第一節
[00:12:53.000 --> 00:12:57.000]  神的兒子耶穌基督福音的起頭
[00:12:57.000 --> 00:13:00.000]  正如以塞亞先知書上記著
[00:13:00.000 --> 00:13:04.000]  「漢啊,我要差遣我的使者在你面前
[00:13:04.000 --> 00:13:06.000]  他要為你預備道路
[00:13:06.000 --> 00:13:08.000]  在曠野有聲音喊著說
[00:13:08.000 --> 00:13:12.000]  預備主的道收直他的路」
[00:13:12.000 --> 00:13:13.000]  照者說
[00:13:13.000 --> 00:13:15.000]  施洗約翰來到曠野
[00:13:15.000 --> 00:13:17.000]  宣講悔改的洗禮
[00:13:17.000 --> 00:13:19.000]  使罪得赦
[00:13:19.000 --> 00:13:21.000]  我們讀到第四節
[00:13:21.000 --> 00:13:24.000]  經文裡面第三節
[00:13:24.000 --> 00:13:26.000]  有兩個命令式動詞
[00:13:26.000 --> 00:13:28.000]  預備
[00:13:28.000 --> 00:13:30.000]  收直
[00:13:30.000 --> 00:13:35.000]  意思是要準備人的心智
[00:13:35.000 --> 00:13:41.000]  收是要有產生成就或者預備的意思
[00:13:41.000 --> 00:13:44.000]  兩個命令式的動詞
[00:13:44.000 --> 00:13:48.000]  中間用一個連接的句子連接著
[00:13:48.000 --> 00:13:49.000]  重不重要
[00:13:49.000 --> 00:13:51.000]  非常之重要
[00:13:51.000 --> 00:13:54.000]  是重要加上重要
[00:13:55.000 --> 00:13:57.000]  舊約聖經
[00:13:57.000 --> 00:13:59.000]  瑪利基書和以塞亞書
[00:13:59.000 --> 00:14:01.000]  同時預言有一位使者
[00:14:01.000 --> 00:14:03.000]  在基督已先要來
[00:14:03.000 --> 00:14:05.000]  他呼籲神的百姓
[00:14:05.000 --> 00:14:08.000]  要在道德和屬靈的生命上
[00:14:08.000 --> 00:14:11.000]  預備好接受耶穌基督的彌留
[00:14:11.000 --> 00:14:15.000]  施洗約翰應驗了這個預言
[00:14:15.000 --> 00:14:19.000]  他是耶穌基督的先鋒
[00:14:19.000 --> 00:14:22.000]  他要叫神的百姓悔改
[00:14:22.000 --> 00:14:24.000]  將心思改變
[00:14:24.000 --> 00:14:26.000]  撇棄罪
[00:14:26.000 --> 00:14:29.000]  使他們的罪得赦免
[00:14:29.000 --> 00:14:32.000]  否則他們無法接受主耶穌
[00:14:32.000 --> 00:14:35.000]  唯有聖潔的百姓
[00:14:35.000 --> 00:14:38.000]  才能夠認識聖潔的神
[00:14:38.000 --> 00:14:41.000]  當聽眾悔改
[00:14:41.000 --> 00:14:44.000]  約翰就幫他們施洗禮
[00:14:44.000 --> 00:14:48.000]  作為他們回轉公開的表徵
[00:14:49.000 --> 00:14:54.000]  洗禮使受信者和受洗者
[00:14:54.000 --> 00:14:56.000]  能夠公開地
[00:14:56.000 --> 00:14:58.000]  和大部分棄主耶穌基督的
[00:14:58.000 --> 00:15:00.000]  以色列民分別出來
[00:15:00.000 --> 00:15:04.000]  讓他們能夠預備好自己去接受基督
[00:15:04.000 --> 00:15:09.000]  和在基督裡面的會眾一同聯合
[00:15:09.000 --> 00:15:13.000]  約翰是一個怎樣的人呢?
[00:15:13.000 --> 00:15:15.000]  如果按今天的說話去講
[00:15:15.000 --> 00:15:17.000]  他是一個宗教狂熱分子
[00:15:17.000 --> 00:15:20.000]  和一個禁慾主義者
[00:15:20.000 --> 00:15:22.000]  聽起來好像不太好
[00:15:22.000 --> 00:15:25.000]  但事實上按照聖經所說
[00:15:25.000 --> 00:15:27.000]  他是忠心的僕人
[00:15:27.000 --> 00:15:29.000]  他的家鄉曠野
[00:15:29.000 --> 00:15:31.000]  他的衣著好像伊利亞一樣
[00:15:31.000 --> 00:15:32.000]  粗衣麻布
[00:15:32.000 --> 00:15:36.000]  看上去可能覺得他像一個黑衣多一點
[00:15:36.000 --> 00:15:40.000]  他的飲食足夠衛生就夠了
[00:15:40.000 --> 00:15:45.000]  他有一個崇高榮耀的使命
[00:15:45.000 --> 00:15:48.000]  就是將基督傳揚
[00:15:48.000 --> 00:15:50.000]  而興翰一切
[00:15:50.000 --> 00:15:54.000]  在約翰身上我們學會了
[00:15:54.000 --> 00:15:58.000]  樸素是所有僕人的記號
[00:15:58.000 --> 00:16:02.000]  經文第七節
[00:16:02.000 --> 00:16:04.000]  約翰說:
[00:16:04.000 --> 00:16:07.000]  「有一位在我耳後來的,能力比我更大,
[00:16:07.000 --> 00:16:10.000]  我就是彎腰給他解鞋大也不配。」
[00:16:10.000 --> 00:16:14.000]  約翰指出耶穌基督的超凡
[00:16:14.000 --> 00:16:16.000]  他指出耶穌的能力
[00:16:16.000 --> 00:16:19.000]  個人美德和他的職事
[00:16:19.000 --> 00:16:22.000]  都遠遠比他高
[00:16:22.000 --> 00:16:28.000]  約翰知道自己連幫耶穌解鞋大都不配
[00:16:28.000 --> 00:16:31.000]  一個被聖靈充滿的人
[00:16:31.000 --> 00:16:34.000]  他會經常去高舉主的聖名
[00:16:34.000 --> 00:16:36.000]  而謙卑自己
[00:16:36.000 --> 00:16:39.000]  約翰是用水施洗
[00:16:39.000 --> 00:16:42.000]  這是外表的記號
[00:16:42.000 --> 00:16:45.000]  不能改變人心
[00:16:45.000 --> 00:16:47.000]  但是我們的主耶穌基督
[00:16:47.000 --> 00:16:49.000]  是用什麼施洗呢?
[00:16:49.000 --> 00:16:51.000]  聖靈
[00:16:51.000 --> 00:16:55.000]  耶穌基督今天仍然以聖靈為道
[00:16:55.000 --> 00:16:57.000]  信眾施洗
[00:16:57.000 --> 00:17:01.000]  耶穌將聖靈注入
[00:17:01.000 --> 00:17:03.000]  信主的人生命裏面
[00:17:03.000 --> 00:17:08.000]  這個生命能夠得到能力而改變
[00:17:10.000 --> 00:17:14.000]  信眾能夠因著耶穌基督注入聖靈的生命
[00:17:14.000 --> 00:17:17.000]  使他們能夠與基督聯合
[00:17:17.000 --> 00:17:21.000]  在基督的家裏面一同成長
[00:17:21.000 --> 00:17:24.000]  來到這裏
[00:17:24.000 --> 00:17:25.000]  我們要問
[00:17:25.000 --> 00:17:29.000]  我們怎知道一個人真心認罪悔改呢?
[00:17:29.000 --> 00:17:33.000]  如果按《馬太福音》和《路加福音》指出
[00:17:33.000 --> 00:17:36.000]  真心認罪悔改的人
[00:17:36.000 --> 00:17:38.000]  他有一些特點
[00:17:38.000 --> 00:17:40.000]  他們的行事為人
[00:17:40.000 --> 00:17:42.000]  會與悔改的心相稱
[00:17:42.000 --> 00:17:45.000]  聖經裏面
[00:17:45.000 --> 00:17:49.000]  瑞利薩該的悔改
[00:17:49.000 --> 00:17:51.000]  可以說是表證
[00:17:51.000 --> 00:17:53.000]  告訴我們這一點
[00:17:53.000 --> 00:17:55.000]  薩該是一個怎樣的人
[00:17:55.000 --> 00:17:57.000]  他是一個瑞利
[00:17:57.000 --> 00:17:58.000]  又是一個財主
[00:17:58.000 --> 00:18:00.000]  在一般情況之下
[00:18:00.000 --> 00:18:02.000]  財主根本沒有可能進天國
[00:18:02.000 --> 00:18:05.000]  但是在人是不能
[00:18:05.000 --> 00:18:07.000]  在神凡事都能
[00:18:08.000 --> 00:18:11.000]  薩該在救主面前謙卑自己
[00:18:11.000 --> 00:18:14.000]  他不讓自己的財富
[00:18:14.000 --> 00:18:17.000]  成為他的靈魂和神的阻隔
[00:18:17.000 --> 00:18:21.000]  當主耶穌最後一次到耶路撒冷
[00:18:21.000 --> 00:18:23.000]  要進入耶利哥
[00:18:23.000 --> 00:18:25.000]  正經過的時候
[00:18:25.000 --> 00:18:27.000]  薩該要見主
[00:18:27.000 --> 00:18:30.000]  但是他知道自己很矮小
[00:18:30.000 --> 00:18:32.000]  有多高呢?我沒有量度過
[00:18:32.000 --> 00:18:34.000]  我相信可能是這麼高
[00:18:36.000 --> 00:18:38.000]  很難看到主耶穌
[00:18:38.000 --> 00:18:40.000]  每個人都在前面阻礙著
[00:18:40.000 --> 00:18:42.000]  結果薩該怎樣呢?
[00:18:42.000 --> 00:18:44.000]  他跑到前頭
[00:18:44.000 --> 00:18:47.000]  爬上一棵桑樹上
[00:18:47.000 --> 00:18:49.000]  他為的是什麼呢?
[00:18:49.000 --> 00:18:51.000]  是要見主耶穌的面
[00:18:51.000 --> 00:18:56.000]  薩該這個信心的行動
[00:18:56.000 --> 00:18:58.000]  沒有被忽略
[00:18:58.000 --> 00:19:00.000]  耶穌走近的時候
[00:19:00.000 --> 00:19:02.000]  他向樹一望
[00:19:02.000 --> 00:19:04.000]  他說:薩該
[00:19:04.000 --> 00:19:06.000]  快快下來
[00:19:06.000 --> 00:19:10.000]  主耶穌更加說
[00:19:10.000 --> 00:19:13.000]  今天要住在薩該的家裡
[00:19:13.000 --> 00:19:16.000]  薩該進行主命
[00:19:16.000 --> 00:19:18.000]  歡歡喜喜地接待主
[00:19:18.000 --> 00:19:19.000]  幾乎可以這麼說
[00:19:19.000 --> 00:19:23.000]  他肯定在那一刻已經歸主了
[00:19:23.000 --> 00:19:28.000]  救恩使薩該的生命急劇地轉變
[00:19:28.000 --> 00:19:32.000]  薩該對主說
[00:19:32.000 --> 00:19:34.000]  他願意將所有的一半
[00:19:34.000 --> 00:19:36.000]  分給窮人
[00:19:36.000 --> 00:19:41.000]  薩該之前一直欺壓窮人
[00:19:41.000 --> 00:19:43.000]  因為他是稅吏
[00:19:43.000 --> 00:19:45.000]  他搜刮民脂民膏
[00:19:45.000 --> 00:19:47.000]  中飽私囊
[00:19:47.000 --> 00:19:50.000]  但是他竟然願意
[00:19:50.000 --> 00:19:52.000]  將一半分給窮人
[00:19:52.000 --> 00:19:54.000]  大不大的改變?
[00:19:54.000 --> 00:19:56.000]  非常之大
[00:19:56.000 --> 00:19:58.000]  接著他又計劃
[00:19:58.000 --> 00:20:02.000]  用四倍償還那些不誠實得來的錢
[00:20:02.000 --> 00:20:06.000]  這個超出了律法的要求
[00:20:06.000 --> 00:20:08.000]  律法也不用償還這麼多
[00:20:08.000 --> 00:20:11.000]  如果你是欠人錢或是欺騙人錢
[00:20:11.000 --> 00:20:13.000]  但是薩該說
[00:20:13.000 --> 00:20:14.000]  用四倍償還
[00:20:14.000 --> 00:20:19.000]  這個顯明了薩該認識到主的愛和接納之後
[00:20:19.000 --> 00:20:24.000]  他願意捨棄以往的生命
[00:20:24.000 --> 00:20:27.000]  以往貪婪縱慾的生命
[00:20:27.000 --> 00:20:29.000]  他願意放下
[00:20:29.000 --> 00:20:32.000]  從此跟從主耶穌
[00:20:32.000 --> 00:20:34.000]  在基督裡的新生命
[00:20:34.000 --> 00:20:36.000]  叫薩該想到賠償
[00:20:36.000 --> 00:20:39.000]  也因為感謝神
[00:20:39.000 --> 00:20:41.000]  他願意用自己的金錢
[00:20:41.000 --> 00:20:44.000]  建設在祝福市民
[00:20:44.000 --> 00:20:46.000]  榮耀神的事上
[00:20:46.000 --> 00:20:50.000]  救恩沒有叫一個人
[00:20:50.000 --> 00:20:53.000]  不用為以往的事改正
[00:20:54.000 --> 00:20:56.000]  新生的生命
[00:20:56.000 --> 00:20:59.000]  也沒有令到信主的人
[00:20:59.000 --> 00:21:01.000]  以前的債不需要還
[00:21:01.000 --> 00:21:04.000]  如果在得救之前
[00:21:04.000 --> 00:21:06.000]  你偷了人錢
[00:21:06.000 --> 00:21:09.000]  這個人他成為神兒女之後
[00:21:09.000 --> 00:21:11.000]  仍然要真誠地
[00:21:11.000 --> 00:21:13.000]  真心樂意
[00:21:13.000 --> 00:21:15.000]  將你欠人的債償還
[00:21:15.000 --> 00:21:19.000]  所以耶穌宣告
[00:21:19.000 --> 00:21:21.000]  救恩臨到薩該的家
[00:21:21.000 --> 00:21:24.000]  是因為他是阿伯拉罕的子孫
[00:21:24.000 --> 00:21:28.000]  主的意思不是說
[00:21:28.000 --> 00:21:30.000]  薩該是猶太人
