
[00:00:00.000 --> 00:00:01.200]  慈悲恩愛的父神
[00:03:04.800 --> 00:03:07.240]  其實你會變得更加差
[00:03:07.240 --> 00:03:08.800]  變得好像罪人一樣
[00:03:08.800 --> 00:03:11.440]  甚至你變成一個更加差的罪人
[00:03:11.440 --> 00:03:13.360]  你會用神的
[00:03:13.360 --> 00:03:16.240]  就是神聖去包裝自己一些醜惡
[00:03:16.240 --> 00:03:19.800]  所以他這段經文特別說他自己
[00:03:19.800 --> 00:03:21.880]  然後才繼續教提摩太
[00:03:21.880 --> 00:03:24.720]  怎樣去面對教會上一些困難
[00:03:24.720 --> 00:03:27.480]  我們讀一讀提摩太前書
[00:03:27.480 --> 00:03:28.720]  12至15節
[00:03:28.720 --> 00:03:29.600]  我讀一節
[00:03:29.600 --> 00:03:30.720]  大家讀一節
[00:03:30.720 --> 00:03:33.160]  我感謝那似我能力的
[00:03:33.160 --> 00:03:35.480]  我們的主基督耶穌
[00:03:35.480 --> 00:03:36.840]  因為祂認識我
[00:03:36.840 --> 00:03:39.200]  有忠心派我服侍祂
[00:03:39.680 --> 00:03:42.120]  我們以使主的恩典
[00:03:42.120 --> 00:03:43.600]  在我們身上
[00:03:43.600 --> 00:03:47.480]  並不等於以我來賦予祂
[00:03:47.480 --> 00:03:48.480]  在我身上
[00:03:48.480 --> 00:03:52.480]  也不等於以我賦予祂
[00:03:52.480 --> 00:03:54.880]  我們主的恩典
[00:03:54.880 --> 00:03:58.240]  隨著在基督耶穌裡的信心和愛心
[00:03:58.240 --> 00:04:00.920]  在我身上越發增加
[00:04:00.920 --> 00:04:03.200]  基督在耶穌和我之間
[00:04:03.200 --> 00:04:05.040]  在我面前所有的東西
[00:04:05.040 --> 00:04:07.040]  在我眼前所有的信念
[00:04:07.040 --> 00:04:09.240]  自得而賦予祂的
[00:04:09.240 --> 00:04:12.240]  所有人都可賦予祂的
[00:04:12.240 --> 00:04:13.440]  這裡提到
[00:04:13.440 --> 00:04:16.560]  其實保羅有一種自知之明
[00:04:16.560 --> 00:04:18.760]  所以人需要有自知
[00:04:18.760 --> 00:04:19.840]  以及知道
[00:04:19.840 --> 00:04:21.840]  就算你信了耶穌之後
[00:04:21.840 --> 00:04:23.040]  你要記得這些東西
[00:04:23.040 --> 00:04:25.040]  你才不會變壞
[00:04:25.040 --> 00:04:27.440]  因為人可以變好
[00:04:27.440 --> 00:04:28.640]  也可以變壞
[00:04:28.640 --> 00:04:31.440]  不是信了耶穌就直線上升
[00:04:31.440 --> 00:04:33.840]  我只會變好,不會變壞
[00:04:33.840 --> 00:04:36.800]  我們回到12至13節
[00:04:37.000 --> 00:04:39.000]  這裡提到保羅說
[00:04:39.000 --> 00:04:41.360]  他常常都會感謝
[00:04:41.360 --> 00:04:43.360]  他賜他能力的主耶穌基督
[00:04:43.360 --> 00:04:46.800]  因為他認為我有忠心
[00:04:46.800 --> 00:04:47.920]  派我服侍他
[00:04:47.920 --> 00:04:49.200]  他也頗有自信
[00:04:49.200 --> 00:04:52.600]  他那時候雖然是迫害基督徒的人
[00:04:52.600 --> 00:04:53.800]  在他還沒有認識耶穌之前
[00:04:53.800 --> 00:04:55.800]  但其實他對猶太教
[00:04:55.800 --> 00:04:57.200]  對舊約聖經
[00:04:57.200 --> 00:05:00.000]  其實是相當忠誠和忠心的
[00:05:00.000 --> 00:05:02.000]  所以他視信耶穌的人
[00:05:02.000 --> 00:05:02.800]  即基督教
[00:05:02.800 --> 00:05:03.800]  他是一個異端
[00:05:03.800 --> 00:05:06.000]  所以極力迫害基督徒
[00:05:06.000 --> 00:05:07.600]  他這種忠心
[00:05:07.600 --> 00:05:10.600]  他也頗知道和頗肯定
[00:05:10.600 --> 00:05:12.000]  他是沒有變過的
[00:05:12.000 --> 00:05:16.400]  但也有些壞事他也肯定自己做錯
[00:05:16.400 --> 00:05:17.400]  第13節
[00:05:17.400 --> 00:05:19.000]  他從事褻瀆神
[00:05:19.000 --> 00:05:20.800]  特別是褻瀆耶穌基督
[00:05:20.800 --> 00:05:22.400]  因為他迫害很多基督徒
[00:05:22.400 --> 00:05:24.800]  就覺得信耶穌的都是異端
[00:05:24.800 --> 00:05:25.800]  迫害人的
[00:05:25.800 --> 00:05:28.000]  抓很多基督徒去坐牢
[00:05:28.000 --> 00:05:30.600]  甚至乎看著他們被人打死
[00:05:30.600 --> 00:05:32.400]  其實那時候他的心態就是覺得
[00:05:32.400 --> 00:05:35.200]  這些基督徒死其實是應該的
[00:05:35.200 --> 00:05:36.800]  因為他們在褻瀆神
[00:05:36.800 --> 00:05:38.000]  凌辱人的
[00:05:38.000 --> 00:05:39.800]  所以他也是凌辱人
[00:05:39.800 --> 00:05:41.200]  然而
[00:05:41.200 --> 00:05:43.200]  但是他記得一件事
[00:05:43.200 --> 00:05:46.000]  就好像他這麼壞的人
[00:05:46.000 --> 00:05:48.000]  害死那麼多基督徒的人
[00:05:48.000 --> 00:05:49.600]  都蒙了憐憫
[00:05:49.600 --> 00:05:51.800]  這件事是他記得的事
[00:05:51.800 --> 00:05:53.400]  即使信了耶穌
[00:05:53.400 --> 00:05:54.800]  我們有時有一個錯覺
[00:05:54.800 --> 00:05:56.000]  就是我信了耶穌
[00:05:56.000 --> 00:05:57.800]  我就是因信稱義
[00:05:57.800 --> 00:05:59.800]  我就卸去那個罪疚感
[00:05:59.800 --> 00:06:01.000]  我不是罪人
[00:06:01.000 --> 00:06:02.600]  我是一個聖人
[00:06:02.600 --> 00:06:04.200]  但這個是錯誤的
[00:06:04.200 --> 00:06:07.000]  因信稱義是稱你為一個義人
[00:06:07.000 --> 00:06:08.400]  是神的恩典下
[00:06:08.400 --> 00:06:12.600]  你不用再受神的一些永遠的刑罰
[00:06:12.600 --> 00:06:15.600]  但是你本質基本上有些東西是沒有變的
[00:06:15.600 --> 00:06:17.600]  你都是一個欠了神
[00:06:17.600 --> 00:06:18.800]  沒有神
[00:06:18.800 --> 00:06:21.400]  你根本就是什麼都不是的一個人
[00:06:21.400 --> 00:06:22.600]  保羅很記得
[00:06:22.600 --> 00:06:25.000]  他雖然有他的忠心
[00:06:25.000 --> 00:06:27.600]  被耶穌派他去服侍他
[00:06:27.600 --> 00:06:30.000]  但他也是一個罪人
[00:06:30.000 --> 00:06:32.800]  他因為迫害過、凌辱過很多基督徒
[00:06:32.800 --> 00:06:34.800]  但是他也是蒙了憐憫
[00:06:34.800 --> 00:06:37.400]  但他也記得他為什麼會這樣做
[00:06:37.400 --> 00:06:39.200]  是因為他無知而作
[00:06:39.200 --> 00:06:41.800]  因為是我誤信的時候無知而作
[00:06:41.800 --> 00:06:43.800]  他記得自己曾經無知
[00:06:43.800 --> 00:06:45.800]  所以他就很珍惜
[00:06:45.800 --> 00:06:49.000]  他今天認識到耶穌基督這個恩典
[00:06:49.000 --> 00:06:50.600]  就令他整個人
[00:06:50.600 --> 00:06:53.800]  開通了他自己的生命和信仰
[00:06:53.800 --> 00:06:57.000]  所以他為什麼這麼恨異端
[00:06:57.000 --> 00:07:02.000]  就是因為那些異端還是不珍惜耶穌基督的救恩和福音
[00:07:02.000 --> 00:07:04.000]  反而做一些無知的事情
[00:07:04.000 --> 00:07:05.400]  他就很恨
[00:07:05.400 --> 00:07:08.400]  因為他自己曾經因為無知犯下這麼大的錯
[00:07:08.400 --> 00:07:12.400]  他一生都記得他一定要抓緊耶穌基督的救恩
[00:07:12.400 --> 00:07:13.800]  單單抓緊它
[00:07:13.800 --> 00:07:17.600]  才能夠冒付耶穌基督拯救他的恩典
[00:07:17.600 --> 00:07:19.600]  到了14、15節
[00:07:19.600 --> 00:07:23.200]  他也重提耶穌的恩典
[00:07:23.200 --> 00:07:24.400]  「我們主的恩典
[00:07:24.400 --> 00:07:27.800]  隨著在耶穌基督裡面的信心和愛心
[00:07:27.800 --> 00:07:30.200]  在我身上就越發增加了」
[00:07:30.200 --> 00:07:33.000]  這個恩典隨著他們真的
[00:07:33.000 --> 00:07:35.000]  普羅認識了耶穌之後
[00:07:35.000 --> 00:07:39.200]  他的信心和愛心是越發增加的
[00:07:39.200 --> 00:07:41.600]  這個是有了耶穌這個基礎
[00:07:41.600 --> 00:07:43.600]  他才可以變好的
[00:07:43.600 --> 00:07:46.600]  所以我們很多時候信了耶穌之後要記得一件事
[00:07:46.600 --> 00:07:48.200]  是因為有了耶穌
[00:07:48.200 --> 00:07:50.800]  你今天才會坐在這裡敬拜
[00:07:50.800 --> 00:07:53.200]  或者你才會轉變了你的生命
[00:07:53.200 --> 00:07:55.200]  但是不要因為你的生命轉變了
[00:07:55.200 --> 00:07:57.200]  回想起來是自己有什麼厲害
[00:07:57.200 --> 00:07:59.600]  其實如果你不是認識了耶穌
[00:07:59.600 --> 00:08:02.200]  或者不是耶穌給你機會認識他
[00:08:02.200 --> 00:08:03.800]  你什麼都不是
[00:08:03.800 --> 00:08:06.600]  所以一刻如果你離開了耶穌的話
[00:08:06.600 --> 00:08:08.200]  就算你曾經信過
[00:08:08.200 --> 00:08:10.200]  你也可以變回以前那樣
[00:08:10.200 --> 00:08:13.000]  變成一個罪人去犯罪
[00:08:13.000 --> 00:08:14.200]  特別是15節
[00:08:14.200 --> 00:08:17.600]  就是普羅他很堅持的一件事
[00:08:17.600 --> 00:08:19.800]  就是基督耶穌降世
[00:08:19.800 --> 00:08:21.600]  為要拯救罪人
[00:08:21.600 --> 00:08:24.400]  所以這句話他經常都會引用的意思
[00:08:24.400 --> 00:08:26.800]  就是因為這句話是可信的
[00:08:26.800 --> 00:08:30.400]  是他整個生命的本質最重要的
[00:08:30.400 --> 00:08:32.600]  就是耶穌基督降世
[00:08:32.600 --> 00:08:34.200]  為要拯救罪人
[00:08:34.200 --> 00:08:37.000]  第二件事他一生都記得的
[00:08:37.000 --> 00:08:40.400]  就是在罪人中我試過什麼
[00:08:40.400 --> 00:08:41.400]  罪魁
[00:08:41.400 --> 00:08:43.400]  不是因為信了耶穌
[00:08:43.400 --> 00:08:44.800]  我就聖人了
[00:08:44.800 --> 00:08:47.000]  信了耶穌之後我記得
[00:08:47.000 --> 00:08:48.800]  其實我也是一個罪魁
[00:08:48.800 --> 00:08:51.400]  只是耶穌稱我為異
[00:08:51.400 --> 00:08:54.000]  但是我本質其實也是一個罪魁
[00:08:54.000 --> 00:08:55.800]  很多時候我們在人裡面
[00:08:55.800 --> 00:08:58.600]  我們為什麼會信了耶穌之後
[00:08:58.600 --> 00:09:01.200]  都不能夠變得更加像耶穌
[00:09:01.200 --> 00:09:03.000]  甚至有時候會倒退
[00:09:03.000 --> 00:09:06.600]  變回一個更加像罪人
[00:09:06.600 --> 00:09:08.000]  通常我觀察
[00:09:08.000 --> 00:09:09.200]  包括我自己
[00:09:09.200 --> 00:09:10.600]  通常有一個趨勢
[00:09:10.600 --> 00:09:12.400]  就是你剛剛信耶穌的時候
[00:09:12.400 --> 00:09:13.600]  就很熱心
[00:09:13.600 --> 00:09:15.400]  有些人可能信了耶穌之後
[00:09:15.400 --> 00:09:18.400]  就說整個人在罪裡面得釋放
[00:09:18.400 --> 00:09:19.800]  又哭著信耶穌
[00:09:19.800 --> 00:09:21.600]  又一生要追求祂
[00:09:21.600 --> 00:09:23.600]  然後耶穌叫我去哪裡就去哪裡
[00:09:23.600 --> 00:09:25.400]  回團是有準時
[00:09:25.400 --> 00:09:27.200]  查經又認真
[00:09:27.200 --> 00:09:29.200]  組長說話又不會駁嘴
[00:09:29.200 --> 00:09:30.200]  諸如此類
[00:09:30.200 --> 00:09:32.200]  開頭是這樣的
[00:09:32.200 --> 00:09:34.000]  但是隨著自己
[00:09:34.000 --> 00:09:35.800]  好像知道的東西又多了
[00:09:35.800 --> 00:09:37.200]  侍奉又來
[00:09:37.200 --> 00:09:38.400]  又有些功績
[00:09:38.400 --> 00:09:39.800]  又帶個人信主
[00:09:39.800 --> 00:09:41.400]  然後又有些
[00:09:41.400 --> 00:09:45.600]  看到這個傳道人說話也不合聖經
[00:09:45.600 --> 00:09:49.400]  自己也會覺得評論一下其他人也OK
[00:09:49.400 --> 00:09:51.000]  也沒問題
[00:09:51.000 --> 00:09:52.000]  忘記了
[00:09:52.200 --> 00:09:55.400]  其實自己為什麼會在這裡呢?
[00:09:55.400 --> 00:09:58.200]  原本我們每個人
[00:09:58.200 --> 00:10:00.000]  沒有了耶穌基督
[00:10:00.000 --> 00:10:01.600]  也是一個罪魁
[00:10:01.600 --> 00:10:03.200]  如果你忘記了這件事
[00:10:03.200 --> 00:10:05.200]  你就很容易會變壞
[00:10:05.200 --> 00:10:08.200]  因為你將本質離棄了耶穌
[00:10:08.200 --> 00:10:10.000]  你放在自己那裡
[00:10:10.000 --> 00:10:11.200]  和罪人一樣
[00:10:11.200 --> 00:10:14.000]  用自我中心去看待那件事
[00:10:14.000 --> 00:10:15.400]  只是你轉換了
[00:10:15.400 --> 00:10:18.200]  用耶穌基督的名號去犯罪
[00:10:18.200 --> 00:10:19.200]  或者去驕傲
[00:10:19.200 --> 00:10:20.400]  但是人呢
[00:10:20.400 --> 00:10:23.400]  其實就算你怎樣在主裡面成長了
[00:10:23.400 --> 00:10:25.000]  你也要記得一件事
[00:10:25.000 --> 00:10:28.000]  就是我們本來也是罪魁
[00:10:28.000 --> 00:10:30.600]  本來我們的弱點
[00:10:30.600 --> 00:10:32.200]  可能也沒有變過
[00:10:32.200 --> 00:10:34.200]  但是耶穌基督拯救了我們
[00:10:34.200 --> 00:10:36.000]  令我們有了新的開始
[00:10:36.000 --> 00:10:37.200]  我記得
[00:10:37.200 --> 00:10:41.800]  在侍奉上其實出現過幾次特別的地方
[00:10:41.800 --> 00:10:42.800]  例如
[00:10:42.800 --> 00:10:45.200]  我們那時候學傳福音
[00:10:45.200 --> 00:10:49.200]  特別在恩福堂就會鼓勵大家參加三福
[00:10:49.200 --> 00:10:52.800]  即是三元福音培進報道計劃
[00:10:52.800 --> 00:10:54.400]  其實他第一層
[00:10:54.400 --> 00:10:56.000]  第一次參加
[00:10:56.000 --> 00:10:57.200]  他就叫第一階段
[00:10:57.200 --> 00:11:01.600]  第一階段其實就是一個隊員
[00:11:01.600 --> 00:11:03.200]  隊員做什麼呢?
[00:11:03.200 --> 00:11:07.400]  進去後他最大的貢獻就是邀請十個朋友
[00:11:07.400 --> 00:11:09.000]  去和他傳福音
[00:11:09.000 --> 00:11:10.400]  通常隊長就會說
[00:11:10.400 --> 00:11:12.200]  你交不到十個也交五個吧
[00:11:12.200 --> 00:11:14.200]  其實就是交數的一個主力
[00:11:14.200 --> 00:11:15.600]  因為傳了福音久了
[00:11:15.600 --> 00:11:17.200]  越是參加久的人
[00:11:17.200 --> 00:11:19.800]  其實他和身邊的人邀請得差不多了
[00:11:19.800 --> 00:11:24.200]  就靠新隊員去提供新的隊長
[00:11:24.200 --> 00:11:25.000]  第二
[00:11:25.000 --> 00:11:27.000]  這個隊員也是做什麼呢?
[00:11:27.000 --> 00:11:29.200]  其實主要是背書
[00:11:29.200 --> 00:11:31.600]  每一個課就背一點點
[00:11:31.600 --> 00:11:34.200]  最後就要整個福音內容
[00:11:34.200 --> 00:11:35.600]  包括自己見證
[00:11:35.600 --> 00:11:37.800]  背得滾瓜爛熟
[00:11:37.800 --> 00:11:39.200]  其實你也想到
[00:11:39.200 --> 00:11:40.200]  隨著一個
[00:11:40.200 --> 00:11:43.200]  第一階段就叫隊員
[00:11:43.200 --> 00:11:44.200]  背書
[00:11:44.200 --> 00:11:46.800]  第二階段又開始帶著一個隊員
[00:11:46.800 --> 00:11:48.400]  然後又學習怎樣做隊長
[00:11:48.400 --> 00:11:51.400]  第三階段就叫做隊長
[00:11:51.400 --> 00:11:53.000]  這個隊長就很厲害了
[00:11:53.000 --> 00:11:55.600]  其實他說的話就少一點
[00:11:55.600 --> 00:11:58.400]  他看著副隊長說多
[00:11:58.400 --> 00:12:01.000]  然後又看著隊員越說越多
[00:12:01.000 --> 00:12:03.600]  然後有什麼困難的福音問題
[00:12:03.600 --> 00:12:05.000]  他就解答一下
[00:12:05.000 --> 00:12:06.800]  所以去到一個隊長
[00:12:06.800 --> 00:12:07.800]  我覺得
[00:12:07.800 --> 00:12:09.800]  剛剛開始發現
[00:12:09.800 --> 00:12:13.200]  是一個高風險的職份
[00:12:13.200 --> 00:12:14.200]  為什麼這麼說呢?
[00:12:14.200 --> 00:12:16.000]  因為去到隊長的時候
[00:12:16.000 --> 00:12:20.000]  我記得我好像是做第五階段的隊長
[00:12:20.000 --> 00:12:22.000]  去到第五階段的隊長
[00:12:22.000 --> 00:12:25.400]  就開始心靈有些離開了耶穌基督
[00:12:25.400 --> 00:12:27.200]  那個救恩的本質
[00:12:27.200 --> 00:12:28.600]  心靈就開始覺得
[00:12:28.600 --> 00:12:30.600]  其實今天面對什麼隊長
[00:12:30.600 --> 00:12:32.000]  什麼隊員都好
[00:12:32.000 --> 00:12:33.600]  都是這樣做的
[00:12:33.600 --> 00:12:35.400]  做了隊長有什麼沒見過
[00:12:35.400 --> 00:12:36.200]  你明白嗎?
[00:12:36.200 --> 00:12:38.400]  其實什麼情況
[00:12:38.400 --> 00:12:41.400]  什麼福音問題都答得圓滿
[00:12:41.400 --> 00:12:43.600]  但是就開始發現一個問題是什麼呢?
[00:12:43.600 --> 00:12:48.600]  就是原來神會給你一些教訓
[00:12:48.600 --> 00:12:50.200]  教訓是什麼呢?
[00:12:50.200 --> 00:12:54.400]  就是每一次來到的一些朋友
[00:12:54.400 --> 00:12:57.200]  都會有一些不同的問題
[00:12:57.200 --> 00:12:58.200]  但是那些問題
[00:12:58.200 --> 00:13:00.800]  最後我又不太懂得怎麼去解答
[00:13:00.800 --> 00:13:02.800]  又好像幫不到他
[00:13:02.800 --> 00:13:04.600]  也試過出過一次錯
[00:13:04.600 --> 00:13:06.800]  就是可能有一些隊長
[00:13:06.800 --> 00:13:08.200]  就是他們說
[00:13:08.200 --> 00:13:11.600]  隊員背一些福音內容說的時候
[00:13:11.600 --> 00:13:14.200]  我就說好像這樣說又不是很好
[00:13:14.200 --> 00:13:16.200]  那個隊員又說
[00:13:16.200 --> 00:13:17.000]  不是的
[00:13:17.000 --> 00:13:21.000]  其實我也是跟那些筆記那樣說的
[00:13:21.000 --> 00:13:22.600]  然後我就說不是的
[00:13:22.600 --> 00:13:23.600]  說了一段時間
[00:13:23.600 --> 00:13:24.600]  最後回去查了
[00:13:24.600 --> 00:13:26.400]  原來是那個隊員說得對
[00:13:26.400 --> 00:13:27.600]  就是自己弄錯了
[00:13:27.600 --> 00:13:30.000]  但是那個問題在哪裡呢?
[00:13:30.000 --> 00:13:31.600]  其實最大的問題
[00:13:31.600 --> 00:13:33.800]  就是自己覺得
[00:13:33.800 --> 00:13:36.600]  慢慢取代了神的位置
[00:13:36.600 --> 00:13:38.000]  雖然掛著一個名字
[00:13:38.000 --> 00:13:41.000]  好像是一個隊長那樣
[00:13:41.000 --> 00:13:44.400]  但是其實是慢慢靠了自己
[00:13:44.400 --> 00:13:46.800]  還有最危險的地方
[00:13:46.800 --> 00:13:49.600]  就是你用了一個好像很神聖的積分
[00:13:49.600 --> 00:13:53.200]  去包裝著你一個罪性的本質
[00:13:53.200 --> 00:13:55.200]  哇,這個是很危險的
[00:13:55.200 --> 00:13:56.600]  然後我就跟那個隊員說
[00:13:56.600 --> 00:13:57.400]  真的對不起
[00:13:57.400 --> 00:13:59.000]  自己弄錯了
[00:13:59.000 --> 00:14:00.800]  其實是有點沒面子的
[00:14:00.800 --> 00:14:02.400]  但是沒面子之餘
[00:14:02.400 --> 00:14:03.800]  知錯能改
[00:14:03.800 --> 00:14:07.800]  幫助我自己回到神的本質裡面
[00:14:07.800 --> 00:14:09.200]  是更加容易的
[00:14:09.200 --> 00:14:11.000]  這件事我還很記得
[00:14:11.000 --> 00:14:12.800]  也到了某一個地步
[00:14:12.800 --> 00:14:15.200]  我就真的發現了一個問題
[00:14:15.200 --> 00:14:16.800]  就是開始醒覺的時候
[00:14:16.800 --> 00:14:18.600]  有一次去傳福音
[00:14:18.600 --> 00:14:20.200]  約了一個隊長
[00:14:20.200 --> 00:14:24.000]  帶著副隊和隊員去傳福音
[00:14:24.000 --> 00:14:26.000]  然後就想了一個問題
[00:14:26.000 --> 00:14:30.400]  究竟自己在傳福音的帶領上
[00:14:30.400 --> 00:14:32.000]  有什麼缺陷了呢?
[00:14:32.000 --> 00:14:34.200]  那一次就開始謙卑一點
[00:14:34.200 --> 00:14:36.000]  就回到神去祈禱
[00:14:36.000 --> 00:14:39.000]  然後後來神就好像回答了我一點
[00:14:39.000 --> 00:14:42.400]  透過聖經和一些提醒之後
[00:14:42.400 --> 00:14:46.200]  主要是這樣說的
[00:14:46.200 --> 00:14:49.600]  可能自己失去了一個依靠神的心
[00:14:49.600 --> 00:14:52.800]  很多時候想著自己已經很有經驗
[00:14:52.800 --> 00:14:54.400]  或者你很有天分
[00:14:54.400 --> 00:14:56.800]  但是其實這些東西只是準備
[00:14:56.800 --> 00:15:00.200]  去奉獻給神的一個準備
[00:15:00.200 --> 00:15:03.400]  但是這件事是否成功其實要看神的
[00:15:03.400 --> 00:15:05.600]  還有我們為什麼會懂這些東西
[00:15:05.600 --> 00:15:07.400]  其實是因為神給我機會
[00:15:07.400 --> 00:15:09.200]  我學我才會的
[00:15:09.200 --> 00:15:10.800]  如果神給我又看不到
[00:15:10.800 --> 00:15:12.400]  又說不到聽不到的時候
[00:15:12.400 --> 00:15:13.600]  其實我怎麼會懂呢?
[00:15:13.600 --> 00:15:14.400]  就好像保羅一樣
[00:15:14.400 --> 00:15:15.800]  如果他是無知的
[00:15:15.800 --> 00:15:18.400]  耶穌基督沒有在他面前顯現
[00:15:18.400 --> 00:15:19.200]  告訴他
[00:15:19.200 --> 00:15:20.400]  其實他一生都不知道
[00:15:20.400 --> 00:15:22.400]  他還在罪裡面打滾
[00:15:22.400 --> 00:15:24.400]  但是今天我們知道
[00:15:24.400 --> 00:15:25.800]  就是因典
[00:15:25.800 --> 00:15:27.600]  所以我們要很記得
[00:15:27.600 --> 00:15:28.600]  失去了神
[00:15:28.600 --> 00:15:30.400]  我們什麼都不是
[00:15:30.400 --> 00:15:32.200]  我還記得有一個組長跟我說過
