
[00:00:00.000 --> 00:00:01.720]  大宇兄姐妹很高興
[00:08:35.080 --> 00:08:37.720]  永遠重用你奇妙的作為
[00:08:37.720 --> 00:08:40.960]  最後感謝你,祈禱交託
[00:08:40.960 --> 00:08:43.880]  奉著耶穌基督的名義祈求,阿們
[00:08:43.880 --> 00:08:46.560]  好,現在一室間裡
[00:08:46.560 --> 00:08:49.520]  我們會有報告和奉獻時間
[00:08:49.520 --> 00:08:51.280]  我們把時間交給Esther
[00:08:51.280 --> 00:08:56.760]  其實我覺得新歌試唱
[00:08:56.840 --> 00:08:59.400]  已經很想敬拜和感動
[00:08:59.400 --> 00:09:01.280]  不知道大家有沒有這個感覺
[00:09:01.280 --> 00:09:03.000]  不過始終這只是一個崇拜
[00:09:03.000 --> 00:09:05.040]  我們也要收奉獻
[00:09:05.040 --> 00:09:10.280]  我的報告可以在私時開始收奉獻
[00:09:10.280 --> 00:09:14.160]  第一個報告
[00:09:14.160 --> 00:09:17.280]  我想問,剛才有否歡迎不同的派對
[00:09:17.280 --> 00:09:19.280]  我想問,當中有否第一次
[00:09:19.280 --> 00:09:21.240]  來到我們標稱崇拜的新朋友
[00:09:21.240 --> 00:09:23.720]  有否第一次來參與敬拜、讚美
[00:09:23.720 --> 00:09:25.800]  有,歡迎你
[00:09:25.880 --> 00:09:28.360]  這邊也有,這邊也有
[00:09:28.360 --> 00:09:30.280]  可以再舉手嗎
[00:09:30.280 --> 00:09:34.840]  我們私事可以送你一份小禮物
[00:09:34.840 --> 00:09:39.040]  大師兄這邊也有
[00:09:39.040 --> 00:09:40.400]  這邊也有一個
[00:09:40.400 --> 00:09:42.240]  幸好沒有
[00:09:42.240 --> 00:09:44.400]  新來賓的禮物
[00:09:44.400 --> 00:09:46.480]  後面也有,後面也有一個新朋友
[00:09:46.480 --> 00:09:48.080]  第一次來到當中
[00:09:54.240 --> 00:09:57.640]  稍後新朋友會送一份禮物給你
[00:09:57.640 --> 00:10:01.440]  禮物包裡有一張新來賓的留名表
[00:10:01.440 --> 00:10:03.000]  你可以簡單填寫資料
[00:10:03.000 --> 00:10:06.160]  完成後交給我們在場的詩詩就可以了
[00:10:06.160 --> 00:10:07.840]  第一個報告
[00:10:07.840 --> 00:10:08.720]  因為時間關係
[00:10:08.720 --> 00:10:11.640]  我們就不分享經文的奉獻
[00:10:11.640 --> 00:10:13.240]  第一個報告就是
[00:10:13.240 --> 00:10:17.200]  恩福北區唐大埔弘福院的特別祈禱會
[00:10:17.200 --> 00:10:21.400]  明天下午12時
[00:10:21.400 --> 00:10:23.000]  中午12時在14樓
[00:10:23.080 --> 00:10:25.200]  我們也會有一個特別的祈禱會
[00:10:25.200 --> 00:10:27.440]  如果弟兄姊妹有
[00:10:27.440 --> 00:10:29.040]  也鼓勵你們可以出席
[00:10:29.040 --> 00:10:31.800]  其實昨晚我們教會也有一個祈禱會
[00:10:31.800 --> 00:10:34.920]  也是為了火災而禱告的
[00:10:34.920 --> 00:10:38.440]  第二個報告是關於主一學
[00:10:38.440 --> 00:10:41.880]  春季的主一學已經開始報名了
[00:10:41.880 --> 00:10:47.360]  詳情可以留意這裡
[00:10:47.360 --> 00:10:50.880]  放心,因為團契也會把這些資料給大家
[00:10:50.960 --> 00:10:53.480]  第三個報告是關於教會的書展
[00:10:53.480 --> 00:10:55.600]  下星期六
[00:10:55.600 --> 00:10:57.840]  即是12月6日和7日
[00:10:57.840 --> 00:11:01.000]  都會在地下停車場舉行書展
[00:11:01.000 --> 00:11:04.600]  大家可以參觀和購買一些屬靈的書籍
[00:11:04.600 --> 00:11:07.160]  第四個報告就是恩福街的月土會
[00:11:07.160 --> 00:11:10.680]  12月7日2時半在14樓舉行
[00:11:10.680 --> 00:11:15.160]  鼓勵大家繼續為教會和世界去守望
[00:11:15.160 --> 00:11:18.600]  第五個報告是關於基督使聯軍
[00:11:18.600 --> 00:11:20.840]  基督使聯軍已經成立了20週年
[00:11:20.920 --> 00:11:23.160]  他們有一個感恩會和檢閱禮
[00:11:23.160 --> 00:11:25.920]  在12月13日3時
[00:11:25.920 --> 00:11:28.960]  歡迎大家一同參與
[00:11:28.960 --> 00:11:30.920]  第六個報告是關於水禮
[00:11:30.920 --> 00:11:33.040]  12月14日就是水禮
[00:11:33.040 --> 00:11:34.800]  我知道REACT和EXIT
[00:11:34.800 --> 00:11:37.360]  也有好幾位弟兄姊妹參與
[00:11:37.360 --> 00:11:41.240]  鼓勵大家一同見證他們,好嗎
[00:11:41.240 --> 00:11:43.080]  好,最後一個報告
[00:11:43.080 --> 00:11:48.560]  就是恩福神學院的冬季課程招生
[00:11:48.640 --> 00:11:52.120]  大家可以參考詳情
[00:11:52.120 --> 00:11:56.440]  好,我最想說的是甚麼呢
[00:11:56.440 --> 00:11:58.040]  當然報告我也是想說的
[00:11:58.040 --> 00:12:01.840]  不過想說的是甚麼呢
[00:12:01.840 --> 00:12:06.800]  我知道我們一班同工都在想
[00:12:06.800 --> 00:12:09.720]  今晚的敬拜讚美會怎樣
[00:12:09.720 --> 00:12:14.000]  我們有想過是否不舉行
[00:12:14.080 --> 00:12:18.960]  這個星期大家都覺得不容易
[00:12:18.960 --> 00:12:21.880]  可能身邊有親人遇到這些事情
[00:12:21.880 --> 00:12:24.840]  就算我們遠距離看電視
[00:12:24.840 --> 00:12:25.960]  WhatsApp也好
[00:12:25.960 --> 00:12:28.760]  其實這些都是很傷痛的時間
[00:12:28.760 --> 00:12:30.360]  我們真的這樣想
[00:12:30.360 --> 00:12:31.760]  正正因為很傷痛
[00:12:31.760 --> 00:12:33.480]  我們心裡也有很多無奈
[00:12:33.480 --> 00:12:35.520]  就像剛才Watchman也說
[00:12:35.520 --> 00:12:37.600]  我們有很多無奈和無力
[00:12:37.600 --> 00:12:38.960]  我們也不知道該怎麼辦
[00:12:38.960 --> 00:12:40.160]  正正因為這樣
[00:12:40.160 --> 00:12:43.360]  我覺得我們更加需要回到神的面前
[00:12:43.440 --> 00:12:46.120]  我們更加需要找到上帝
[00:12:46.120 --> 00:12:49.280]  將我們困難的事情都交給神
[00:12:49.280 --> 00:12:53.000]  將我們掛慮的、憂心的、處理不了的
[00:12:53.000 --> 00:12:55.040]  交給這位全能的上帝
[00:12:55.040 --> 00:12:56.960]  讓祂帶著我們的生命
[00:12:56.960 --> 00:13:01.600]  很期望今天你來到敬拜讚美會
[00:13:01.600 --> 00:13:03.480]  我很希望你遇見上帝
[00:13:03.480 --> 00:13:06.320]  很想上帝親自和你同在
[00:13:06.320 --> 00:13:07.560]  親自安慰你
[00:13:07.560 --> 00:13:09.040]  抹去你的憂傷
[00:13:09.040 --> 00:13:11.520]  扶持你,繼續讓你看見
[00:13:11.600 --> 00:13:14.640]  在神的面前是可以有出路的
[00:13:14.640 --> 00:13:15.280]  好嗎?
[00:13:15.280 --> 00:13:16.320]  我們一起禱告吧
[00:13:16.320 --> 00:13:18.440]  我們也為奉獻禱告
[00:13:18.440 --> 00:13:20.880]  真愛的天父上帝
[00:13:20.880 --> 00:13:25.840]  我們獻上的金錢都交給你
[00:13:25.840 --> 00:13:29.760]  願你祝福這些金錢用在你的成功上
[00:13:29.760 --> 00:13:35.120]  我們更願意將我們的生命交給你
[00:13:35.120 --> 00:13:38.640]  我們知道靠自己很難找到出路
[00:13:38.720 --> 00:13:42.480]  我們很難梳理自己的感受
[00:13:42.480 --> 00:13:46.080]  甚至看到受災的人都很無力
[00:13:46.080 --> 00:13:48.080]  我們不知道可以怎樣幫助
[00:13:48.080 --> 00:13:50.000]  但我們有你,上帝
[00:13:50.000 --> 00:13:51.280]  我們有你,天父
[00:13:51.280 --> 00:13:57.520]  天父,我願你親自紀念災禍中所有人
[00:13:57.520 --> 00:13:59.680]  不論是受傷的人
[00:13:59.680 --> 00:14:01.560]  不論是一群消防
[00:14:01.560 --> 00:14:03.600]  甚至是一群醫護人員
[00:14:03.680 --> 00:14:09.120]  他們在前世都很努力地付出生命
[00:14:09.120 --> 00:14:10.280]  願祝你紀念
[00:14:10.280 --> 00:14:13.520]  也親自安慰有親人離世的人
[00:14:13.520 --> 00:14:15.760]  願你親自持下大大的憐憫
[00:14:15.760 --> 00:14:17.120]  大大的安慰
[00:14:17.120 --> 00:14:20.680]  陪伴他們度過這麼不容易的時間
[00:14:20.680 --> 00:14:22.480]  主,多謝你聽我們禱告
[00:14:22.480 --> 00:14:23.640]  我們同心禱告
[00:14:23.640 --> 00:14:25.600]  奉耶穌基督命其求
[00:14:25.600 --> 00:14:26.640]  阿們
[00:14:26.640 --> 00:14:32.400]  好,弟兄姊妹
[00:14:33.400 --> 00:14:34.640]  在《勁怪開始》中
[00:14:34.640 --> 00:14:37.200]  很想跟大家分享一節經文
[00:14:37.200 --> 00:14:39.640]  經文在詩篇23篇
[00:14:39.640 --> 00:14:43.480]  大家很熟悉的詩篇中
[00:14:43.480 --> 00:14:46.640]  投放了兩節,一節和兩節
[00:14:46.640 --> 00:14:48.280]  我慢慢讀給大家聽
[00:14:48.280 --> 00:14:49.920]  大家可以感受一下
[00:14:49.920 --> 00:14:54.200]  耶和華是我的目者
[00:14:54.200 --> 00:14:55.800]  我必不自缺乏
[00:14:55.800 --> 00:14:58.880]  他使我躺在青草地上
[00:14:58.880 --> 00:15:01.880]  令我在可安歇的水邊
[00:15:04.160 --> 00:15:05.520]  大家可以閉上眼
[00:15:05.520 --> 00:15:10.280]  一起進入這段經文中
[00:15:10.280 --> 00:15:14.000]  耶和華是我的目者
[00:15:14.000 --> 00:15:17.680]  我必不自缺乏
[00:15:17.680 --> 00:15:21.120]  他使我躺在青草地上
[00:15:21.120 --> 00:15:24.400]  令我在可安歇的水邊
[00:15:24.400 --> 00:15:31.640]  這段經文寫的時候
[00:15:33.240 --> 00:15:38.240]  詩人未必能真正看到那個景象
[00:15:38.240 --> 00:15:43.040]  因為往後幾節中
[00:15:43.040 --> 00:15:46.640]  他已經說到他正面對死因幽谷
[00:15:46.640 --> 00:15:49.920]  這兩節的經文
[00:15:49.920 --> 00:15:53.000]  他未必能體會到
[00:15:53.000 --> 00:15:57.000]  將來上帝帶我們去
[00:15:57.000 --> 00:15:59.960]  那個千禧年新天國道
[00:15:59.960 --> 00:16:01.920]  新天新地的裡面
[00:16:02.480 --> 00:16:04.000]  那個平靜安穩
[00:16:04.000 --> 00:16:08.840]  但詩人是願意相信
[00:16:08.840 --> 00:16:17.240]  相信上帝會帶我們進入祂的安息裡
[00:16:17.240 --> 00:16:19.200]  弟兄姊妹
[00:16:19.200 --> 00:16:24.600]  就讓我們進入上帝的安息裡
[00:16:29.080 --> 00:16:35.560]  讓我們可以平靜地躺在青草地上
[00:16:35.560 --> 00:16:41.280]  放鬆地
[00:16:41.280 --> 00:16:45.120]  沒有東西可以傷害我們
[00:16:45.120 --> 00:16:51.400]  他的青草部門也在告訴我們
[00:16:51.400 --> 00:16:54.280]  他的供應是永遠足夠
[00:16:55.440 --> 00:17:03.120]  他的溪水一直流,就像上帝的生命河
[00:17:03.120 --> 00:17:05.440]  在我們的生命裡出現
[00:17:05.440 --> 00:17:10.240]  叫我們永不自息,永遠不渴望
[00:17:10.240 --> 00:17:15.600]  生命河的兩邊有生命樹
[00:17:15.600 --> 00:17:18.080]  葉子可以醫病
[00:17:18.080 --> 00:17:23.200]  生命樹的果子叫我們得著永恆的生命
[00:17:26.440 --> 00:17:28.040]  在那個世界裡
[00:17:28.040 --> 00:17:32.160]  再沒有眼淚
[00:17:32.160 --> 00:17:37.600]  再沒有傷痛
[00:17:37.600 --> 00:17:40.280]  再沒有恐懼
[00:17:40.280 --> 00:17:44.960]  再沒有擔憂
[00:17:44.960 --> 00:17:49.440]  獅子和綿羊可以共眠
[00:17:54.040 --> 00:17:59.080]  這就是上帝為我們預留的安息
[00:17:59.080 --> 00:18:03.520]  弟兄姊妹,你渴望嗎
[00:18:03.520 --> 00:18:13.560]  就像詩人一樣
[00:18:13.560 --> 00:18:20.080]  我們現在未必可以完全體會到這件事是怎樣的事
[00:18:21.040 --> 00:18:24.560]  但詩人其實正在勉勵我們要相信
[00:18:24.560 --> 00:18:27.600]  你要相信
[00:18:27.600 --> 00:18:31.240]  天父是我們的依靠
[00:18:31.240 --> 00:18:34.480]  他要賜予我們盼望
[00:18:34.480 --> 00:18:38.800]  他要賜予我們安息
[00:18:38.800 --> 00:18:41.480]  你願意相信嗎
[00:18:41.480 --> 00:18:50.440]  跟天父禱告吧
[00:18:51.560 --> 00:18:54.360]  將你心裡的重擔交託
[00:18:54.360 --> 00:18:56.720]  尋求他的安息
[00:18:56.720 --> 00:19:03.240]  天父,我們這一刻就將我們心裡的重擔交上
[00:19:03.240 --> 00:19:09.440]  我們將我們正在面對的死因幽谷交上
[00:19:09.440 --> 00:19:11.360]  因為我們知道你和我們同在
[00:19:11.360 --> 00:19:14.240]  你將來的光都會安慰我們
[00:19:14.240 --> 00:19:17.400]  在我們敵人面前為我們擺設筵席
[00:19:17.400 --> 00:19:21.040]  還有一切我們都相信,你是我們的依靠
[00:19:21.040 --> 00:19:23.800]  我們的供應,我們的盆石,我們的高台
[00:19:23.800 --> 00:19:29.680]  世間沒有一切的事可以否定你的好
[00:19:29.680 --> 00:19:35.720]  只要你今晚帶領我們回到你的好當中
[00:19:35.720 --> 00:19:37.880]  帶領我們回到你的美善當中
[00:19:37.880 --> 00:19:40.800]  帶領我們回到你的安息當中
[00:19:40.800 --> 00:19:41.840]  只要我們感謝你
[00:19:41.840 --> 00:19:44.640]  祈禱交託,奉著耶穌基督的名義祈求
