
[00:00:00.000 --> 00:00:04.000]  早晨各位大英姐妹、各位會眾
[00:04:50.000 --> 00:04:53.000]  信徒同心合一學校的榜樣
[00:04:53.000 --> 00:04:55.000]  當中帶出屬靈的原則
[00:04:55.000 --> 00:05:00.000]  如何成為我們今天的提醒呢?
[00:05:00.000 --> 00:05:02.000]  大有大綱是愛公
[00:05:02.000 --> 00:05:05.000]  操練在基督裡面的一至
[00:05:05.000 --> 00:05:07.000]  我們一起讀出經文吧
[00:05:07.000 --> 00:05:09.000]  首先讀一至四節
[00:05:09.000 --> 00:05:10.000]  請
[00:05:10.000 --> 00:05:14.000]  所以在基督裡若有任何怨念
[00:05:14.000 --> 00:05:17.000]  若有任何愛心的安慰
[00:05:17.000 --> 00:05:20.000]  若有任何聖靈的團契
[00:05:20.000 --> 00:05:22.000]  若有任何慈悲憐憫
[00:05:22.000 --> 00:05:25.000]  你們就要義志相同
[00:05:25.000 --> 00:05:27.000]  愛心相同
[00:05:27.000 --> 00:05:29.000]  有一致的心思
[00:05:29.000 --> 00:05:30.000]  一致的想法
[00:05:30.000 --> 00:05:33.000]  使我的喜樂得以滿足
[00:05:33.000 --> 00:05:36.000]  凡事不可自私自利
[00:05:36.000 --> 00:05:38.000]  不可貪圖虛榮
[00:05:38.000 --> 00:05:40.000]  只要心存謙卑
[00:05:40.000 --> 00:05:43.000]  各人看別人比自己強
[00:05:43.000 --> 00:05:46.000]  各人不要單顧自己的事
[00:05:46.000 --> 00:05:49.000]  也要顧別人的事
[00:05:49.000 --> 00:05:51.000]  好,謝謝
[00:05:51.000 --> 00:05:53.000]  在第一節
[00:05:53.000 --> 00:05:56.000]  大家有沒有留意到
[00:05:56.000 --> 00:05:59.000]  若有任何出現多少次?
[00:05:59.000 --> 00:06:01.000]  四次吧
[00:06:01.000 --> 00:06:04.000]  若字在原文是沒有假設而畫的意思
[00:06:04.000 --> 00:06:07.000]  而是既有的事實
[00:06:07.000 --> 00:06:11.000]  故此若有任何可以易作既然有了
[00:06:11.000 --> 00:06:13.000]  保羅提出信徒生命裡
[00:06:13.000 --> 00:06:16.000]  四種很重要很基本的屬靈經歷
[00:06:16.000 --> 00:06:20.000]  作為他對菲律賓信徒呼籲的基礎
[00:06:20.000 --> 00:06:24.000]  這四種屬靈經歷是什麼呢?
[00:06:24.000 --> 00:06:26.000]  第一是什麼?
[00:06:26.000 --> 00:06:29.000]  在基督裡的怨念
[00:06:29.000 --> 00:06:31.000]  指到信徒和基督聯合
[00:06:31.000 --> 00:06:34.000]  享受和基督相交的生命
[00:06:34.000 --> 00:06:37.000]  有此而得的鼓勵
[00:06:37.000 --> 00:06:40.000]  教會就像一間醫院
[00:06:40.000 --> 00:06:44.000]  擠滿了很多受傷身病的人
[00:06:44.000 --> 00:06:47.000]  每一個基督徒是完美的
[00:06:47.000 --> 00:06:50.000]  連所有侍奉的人都不會完美
[00:06:50.000 --> 00:06:53.000]  想想當所有不完美的人聚在一起
[00:06:53.000 --> 00:06:55.000]  會怎樣?
[00:06:55.000 --> 00:06:58.000]  分歧誤會傷害
[00:06:58.000 --> 00:07:01.000]  有時總是難以避免
[00:07:01.000 --> 00:07:05.000]  基督的怨念就是在這種情況下發揮作用
[00:07:05.000 --> 00:07:09.000]  給予我們提醒、督責、糾正
[00:07:09.000 --> 00:07:11.000]  成為我們的幫助
[00:07:11.000 --> 00:07:17.000]  弟兄姊妹,你們有沒有這樣的經歷呢?
[00:07:17.000 --> 00:07:21.000]  第二個基礎是愛心的安慰
[00:07:21.000 --> 00:07:24.000]  意思是基督對信徒的愛
[00:07:24.000 --> 00:07:27.000]  也就是羅馬書八章三十九節
[00:07:27.000 --> 00:07:29.000]  是主耶穌基督所給予的愛
[00:07:29.000 --> 00:07:32.000]  所帶給我們的安慰
[00:07:32.000 --> 00:07:35.000]  當我們熱心、剛強時
[00:07:35.000 --> 00:07:37.000]  容易覺得主是愛我們
[00:07:37.000 --> 00:07:40.000]  但在軟弱、低沉的時候
[00:07:40.000 --> 00:07:43.000]  往往會懷疑主到底是不是愛我們
[00:07:43.000 --> 00:07:47.000]  甚至會不想、不敢親近神
[00:07:47.000 --> 00:07:48.000]  但主耶穌說
[00:07:48.000 --> 00:07:51.000]  祂既然愛世間屬自己的人
[00:07:51.000 --> 00:07:55.000]  就是愛他們到底
[00:07:55.000 --> 00:07:59.000]  基督愛心的安慰使我們堅強起來
[00:07:59.000 --> 00:08:05.000]  弟兄姊妹,你們有經歷過主愛的安慰嗎?
[00:08:05.000 --> 00:08:09.000]  第三重屬靈的經歷是甚麼呢?
[00:08:09.000 --> 00:08:11.000]  聖靈的團契
[00:08:11.000 --> 00:08:14.000]  原文靈字前面沒有指定的貫詞
[00:08:14.000 --> 00:08:19.000]  一般學者都同意這處的靈指的是聖靈
[00:08:19.000 --> 00:08:20.000]  聖靈的團契
[00:08:20.000 --> 00:08:23.000]  意思是指信徒一同有份於聖靈
[00:08:23.000 --> 00:08:26.000]  或在聖靈裡彼此相交
[00:08:26.000 --> 00:08:32.000]  所以我們的團契不是一般的社交聯誼會
[00:08:32.000 --> 00:08:36.000]  不是因為大家興趣、愛好相同而走在一起
[00:08:36.000 --> 00:08:40.000]  而是藉著聖靈的使成為一個新字
[00:08:40.000 --> 00:08:44.000]  團契是屬天生命關係裡的相交
[00:08:44.000 --> 00:08:49.000]  弟兄姊妹,你們有經歷過嗎?
[00:08:49.000 --> 00:08:52.000]  最後就是慈悲憐憫
[00:08:52.000 --> 00:08:55.000]  慈悲在同一張八字的心牆
[00:08:55.000 --> 00:08:57.000]  是一樣意思,是愛
[00:08:57.000 --> 00:09:00.000]  而憐憫可譯為同情人詞連述
[00:09:00.000 --> 00:09:05.000]  是指神或基督的慈愛和憐憫
[00:09:05.000 --> 00:09:11.000]  因著信徒,我們對上帝在基督裡的慈愛和憐憫有所經歷
[00:09:11.000 --> 00:09:18.000]  所以我們可以彼此以慈悲憐憫相待
[00:09:18.000 --> 00:09:21.000]  弟兄姊妹,今天你們是否已經經歷
[00:09:21.000 --> 00:09:26.000]  享受過主的慈愛和憐憫呢?
[00:09:26.000 --> 00:09:28.000]  保羅在這裡提醒修信人
[00:09:28.000 --> 00:09:35.000]  以上四樣屬靈經歷都確實是他們在主裡面所領受的
[00:09:35.000 --> 00:09:38.000]  是他們信主歸向基督的時候
[00:09:38.000 --> 00:09:43.000]  已經在基督裡面為他們建立同心合一的基礎
[00:09:43.000 --> 00:09:50.000]  要達到合一的屬靈資源、條件都已經對比了
[00:09:50.000 --> 00:09:56.000]  基督的生命既然有了這些基本屬靈的經歷和合一的基礎
[00:09:56.000 --> 00:09:59.000]  已經領受了這麼多的恩典祝福
[00:09:59.000 --> 00:10:03.000]  就應該做什麼呢?
[00:10:03.000 --> 00:10:08.000]  第一,義志相同
[00:10:08.000 --> 00:10:10.000]  義志在希臘原文是一個動詞
[00:10:10.000 --> 00:10:15.000]  可以解作體法、思想、見解等等
[00:10:15.000 --> 00:10:18.000]  義志相同不是指我們只有單一的思想
[00:10:18.000 --> 00:10:21.000]  而是強調一種追求合一的心智
[00:10:21.000 --> 00:10:25.000]  大家朝向一件事,尋求同意
[00:10:25.000 --> 00:10:32.000]  換言之,各人都可以有不同的見解和意見表達
[00:10:32.000 --> 00:10:35.000]  家序想去哪裡?團契下年?
[00:10:35.000 --> 00:10:37.000]  教會下年有什麼主題?
[00:10:37.000 --> 00:10:39.000]  茶經用什麼模式?
[00:10:39.000 --> 00:10:43.000]  團契可不可以談政治議題等等?
[00:10:43.000 --> 00:10:45.000]  但大家不要爭拗
[00:10:45.000 --> 00:10:49.000]  尋求共識,或者求同存異
[00:10:49.000 --> 00:10:55.000]  這才是成熟、健康的相處、合作關係
[00:10:55.000 --> 00:10:58.000]  第二,我們要怎樣?
[00:10:58.000 --> 00:11:00.000]  愛心相同
[00:11:00.000 --> 00:11:04.000]  這是彼此相愛的表現
[00:11:04.000 --> 00:11:09.000]  基督徒的愛是源於基督社稷的愛
[00:11:09.000 --> 00:11:13.000]  故此我們要有這種意識和其他信徒相處、交往
[00:11:13.000 --> 00:11:15.000]  不要帶著條件
[00:11:15.000 --> 00:11:18.000]  要以寬宏的胸襟去接納其他人
[00:11:18.000 --> 00:11:23.000]  即使對方不可愛,但我們仍然去愛
[00:11:23.000 --> 00:11:27.000]  這才是基督徒愛心的標記
[00:11:27.000 --> 00:11:30.000]  此外,保羅所說的愛心相同
[00:11:30.000 --> 00:11:34.000]  亦可以指出信徒必須具有同樣的愛心
[00:11:34.000 --> 00:11:37.000]  也就是我們希望別人怎樣愛、關心我
[00:11:37.000 --> 00:11:42.000]  我就先以同樣的愛去愛、關心別人
[00:11:42.000 --> 00:11:46.000]  有時會聽到信徒對教會沒有歸屬感
[00:11:46.000 --> 00:11:51.000]  我們已經不夠愛心,沒有人來關心自己
[00:11:51.000 --> 00:11:54.000]  如果是這樣,我們會否問問自己
[00:11:54.000 --> 00:11:58.000]  我們有沒有以這種對人的期望要求
[00:11:58.000 --> 00:12:02.000]  才要求過自己呢?
[00:12:02.000 --> 00:12:05.000]  第三,有一致的心思
[00:12:05.000 --> 00:12:07.000]  節亦為零在一起
[00:12:07.000 --> 00:12:09.000]  是等於一張二十七字齊心的意思
[00:12:09.000 --> 00:12:11.000]  英文譯作accord
[00:12:11.000 --> 00:12:13.000]  表示同心同調
[00:12:13.000 --> 00:12:15.000]  心靈的協調、協奏
[00:12:15.000 --> 00:12:18.000]  產生共同的目標
[00:12:18.000 --> 00:12:21.000]  最後一個,是一致的想法
[00:12:21.000 --> 00:12:25.000]  是齊心的思想同一件事
[00:12:25.000 --> 00:12:27.000]  信徒我們共同目標就是
[00:12:27.000 --> 00:12:31.000]  藉著團結一致去從事神家庫我們的事工
[00:12:31.000 --> 00:12:38.000]  就是推展基督的福音、事工、大使命
[00:12:38.000 --> 00:12:42.000]  保羅在此感恩吩咐我們
[00:12:42.000 --> 00:12:45.000]  為何要我們知道同心合一
[00:12:45.000 --> 00:12:48.000]  在教會的增長上、在福音的講傳上
[00:12:48.000 --> 00:12:53.000]  在勝過受敵的攻擊上是何等重要
[00:12:53.000 --> 00:12:56.000]  正如《阿摩斯書》三章十三節所說
[00:12:56.000 --> 00:12:58.000]  我們一起讀
[00:12:58.000 --> 00:13:04.000]  「二人若不同心,豈能同行?」
[00:13:04.000 --> 00:13:07.000]  每一個人在思想、意志、愛心上相近
[00:13:07.000 --> 00:13:12.000]  就可以建立一個鞏固的愛心群體
[00:13:12.000 --> 00:13:14.000]  合一並不是統一
[00:13:14.000 --> 00:13:17.000]  而是大家有相同的價值觀
[00:13:17.000 --> 00:13:20.000]  即使看法不相同、意見不合
[00:13:20.000 --> 00:13:24.000]  亦不會破壞合一的靈
[00:13:24.000 --> 00:13:28.000]  奧古斯丁曾經說過,大家是很熟的
[00:13:28.000 --> 00:13:33.000]  我們一起讀吧
[00:13:33.000 --> 00:13:36.000]  在機要的事上要合一
[00:13:36.000 --> 00:13:39.000]  在飛機的事上要有自由
[00:13:39.000 --> 00:13:42.000]  在一切的事上要有愛
[00:13:42.000 --> 00:13:46.000]  你做得到嗎?
[00:13:46.000 --> 00:13:48.000]  「一洗喜樂得以滿足」
[00:13:48.000 --> 00:13:52.000]  是二章一至四至全句的主要動詞
[00:13:52.000 --> 00:13:55.000]  但保羅真正關注的、在意的
[00:13:55.000 --> 00:13:57.000]  並不是他得不得到滿足
[00:13:57.000 --> 00:13:59.000]  是否完全的喜樂
[00:13:59.000 --> 00:14:04.000]  而是菲律賓信徒要和諧一致
[00:14:04.000 --> 00:14:07.000]  信徒擅彼此相愛、合一的生活
[00:14:07.000 --> 00:14:09.000]  大家同心侍奉主
[00:14:09.000 --> 00:14:11.000]  齊心努力、興旺福音
[00:14:11.000 --> 00:14:15.000]  就能使保羅感到快樂滿足
[00:14:15.000 --> 00:14:19.000]  教會的同心不單叫主的工人喜樂
[00:14:19.000 --> 00:14:24.000]  而是能叫神有滿足的喜樂
[00:14:24.000 --> 00:14:27.000]  為使能達到以上的目標
[00:14:27.000 --> 00:14:29.000]  保羅在第三及四節
[00:14:29.000 --> 00:14:32.000]  向菲律賓信徒教會發出三個消極的命令
[00:14:32.000 --> 00:14:36.000]  以及在第三節發出積極的命令
[00:14:36.000 --> 00:14:39.000]  消極的命令是甚麼?
[00:14:39.000 --> 00:14:44.000]  第一,凡事不可自私自利
[00:14:44.000 --> 00:14:46.000]  這句原文的意思是
[00:14:46.000 --> 00:14:51.000]  每一件事是按照自私的野心
[00:14:51.000 --> 00:14:53.000]  毋庸置疑
[00:14:53.000 --> 00:14:57.000]  有自私野心的人在教會工作會怎樣?
[00:14:57.000 --> 00:14:59.000]  若非為福音的進展
[00:14:59.000 --> 00:15:03.000]  拿為個人利益、地位和權力
[00:15:03.000 --> 00:15:05.000]  想要別人尊重
[00:15:05.000 --> 00:15:11.000]  結果只會令教會出現紛爭甚至分裂
[00:15:11.000 --> 00:15:16.000]  第二,不可貪圖虛榮
[00:15:16.000 --> 00:15:18.000]  貪圖虛榮的原文直譯是
[00:15:18.000 --> 00:15:23.000]  按虛榮,即以虛浮、無意義的事物
[00:15:23.000 --> 00:15:25.000]  為誇耀、吹噓
[00:15:25.000 --> 00:15:27.000]  換句話,就是提醒
[00:15:27.000 --> 00:15:32.000]  不要出風頭,不要自負
[00:15:32.000 --> 00:15:35.000]  你有沒有認識一些人
[00:15:35.000 --> 00:15:37.000]  他成績、家境都不錯
[00:15:37.000 --> 00:15:41.000]  處事能力高,反應快,很聰明
[00:15:41.000 --> 00:15:44.000]  但你不是很欣賞他嗎?
[00:15:44.000 --> 00:15:46.000]  你不是很想這麼近他嗎?
[00:15:46.000 --> 00:15:49.000]  是不是很想跟他合作同工?
[00:15:49.000 --> 00:15:51.000]  為甚麼?
[00:15:51.000 --> 00:15:53.000]  因為他很驕傲、自大
[00:15:53.000 --> 00:15:55.000]  他不斷地花時間、花力氣
[00:15:55.000 --> 00:15:57.000]  誇耀自己的成就
[00:15:57.000 --> 00:16:00.000]  令人不舒服
[00:16:00.000 --> 00:16:03.000]  自私自利、貪圖虛榮
[00:16:03.000 --> 00:16:07.000]  同樣都是破壞教會合一的根源
[00:16:07.000 --> 00:16:11.000]  第三個消極的命令是甚麼?
[00:16:11.000 --> 00:16:14.000]  不要單顧自己的事
[00:16:14.000 --> 00:16:17.000]  也要顧別人的事
[00:16:17.000 --> 00:16:20.000]  人不能完全不顧自己的事
[00:16:20.000 --> 00:16:24.000]  不能收身,不能齊家治國
[00:16:24.000 --> 00:16:27.000]  一個人只顧自己,厭顧別人
[00:16:27.000 --> 00:16:29.000]  只圖謀自己的利益
[00:16:29.000 --> 00:16:33.000]  就是最自私的表現
[00:16:33.000 --> 00:16:36.000]  有人說,成熟和幼稚的人
[00:16:36.000 --> 00:16:39.000]  分別在於他有沒有顧其他人
[00:16:39.000 --> 00:16:42.000]  幼稚的人凡事只想自己
[00:16:42.000 --> 00:16:46.000]  只想自己的意見有沒有被接納、被重視
[00:16:46.000 --> 00:16:50.000]  一遇到別人的反對就很容易動氣、動怒
[00:16:50.000 --> 00:16:53.000]  造成彼此間的傷害
[00:16:53.000 --> 00:16:57.000]  反之,成熟的人會想到別人
[00:16:57.000 --> 00:17:00.000]  會顧別人的感受、考慮別人的意見
[00:17:00.000 --> 00:17:04.000]  不會隨便說傷害別人的話
[00:17:04.000 --> 00:17:08.000]  成熟的人會看下觀的事實
[00:17:08.000 --> 00:17:10.000]  會衡量是非對錯
[00:17:10.000 --> 00:17:14.000]  不會一意孤行造成紛爭
[00:17:14.000 --> 00:17:19.000]  你呢?你是否成熟的人?
[00:17:19.000 --> 00:17:21.000]  奧古斯丁又這樣說
[00:17:21.000 --> 00:17:24.000]  人若只愛自己,就會喪失自己
[00:17:24.000 --> 00:17:28.000]  愛他人的時候就會找回自我
[00:17:28.000 --> 00:17:32.000]  自私自利、貪圖虛榮、單顧自己的事
[00:17:32.000 --> 00:17:35.000]  這三樣破壞我們合一的事
[00:17:35.000 --> 00:17:37.000]  都是出於敗壞的自我
[00:17:37.000 --> 00:17:41.000]  以自我為中心
[00:17:41.000 --> 00:17:44.000]  說完負面的命令之後
[00:17:44.000 --> 00:17:48.000]  保羅提出這段最重要的教導
[00:17:48.000 --> 00:17:53.000]  積極的命令,就是
[00:17:53.000 --> 00:17:58.000]  只要心存謙卑,各人看別人比自己強
[00:17:58.000 --> 00:18:01.000]  心存謙卑,在原文只有一個字
[00:18:01.000 --> 00:18:04.000]  就是心裡卑微的意思
[00:18:04.000 --> 00:18:08.000]  這個原來是形容奴隸的心理狀況
[00:18:08.000 --> 00:18:11.000]  是不配的意思
[00:18:11.000 --> 00:18:15.000]  謙卑與當時希臘文化強調強勢
[00:18:15.000 --> 00:18:19.000]  針對的觀念完全背道而馳
[00:18:19.000 --> 00:18:24.000]  弟兄姊妹,你是否一個謙卑的人?
[00:18:24.000 --> 00:18:31.000]  對你來說,謙卑的功課容易嗎?
[00:18:31.000 --> 00:18:34.000]  看到一篇文章說
[00:18:34.000 --> 00:18:39.000]  同一件事,別人做與你自己做感覺很不同
[00:18:39.000 --> 00:18:41.000]  別人做是拖泥帶水
[00:18:41.000 --> 00:18:45.000]  你做是細心謹慎
[00:18:45.000 --> 00:18:47.000]  別人做是奢侈浪費
[00:18:47.000 --> 00:18:50.000]  你做是瘋狂慷慨大方
[00:18:50.000 --> 00:18:52.000]  別人做是吹毛求疵
[00:18:52.000 --> 00:18:55.000]  你做是正義求正
[00:18:55.000 --> 00:18:57.000]  別人的小孩是百艷倒彈
[00:18:57.000 --> 00:19:03.000]  自己的小孩是精靈活潑醒目
[00:19:03.000 --> 00:19:06.000]  謙卑可能是人最難學的功課
[00:19:06.000 --> 00:19:09.000]  人的本性其實一點都不謙卑
[00:19:09.000 --> 00:19:11.000]  反之容易自大自誇
[00:19:11.000 --> 00:19:14.000]  自命不犯,只為事只為了不起
[00:19:14.000 --> 00:19:17.000]  沒有乖父,奧古斯丁又這樣說
[00:19:17.000 --> 00:19:18.000]  基督徒的美德
[00:19:18.000 --> 00:19:20.000]  第一是謙卑,第二是謙卑
[00:19:20.000 --> 00:19:24.000]  第三都是謙卑
[00:19:24.000 --> 00:19:27.000]  只有心裏謙卑的人才會發覺別人的長處
[00:19:27.000 --> 00:19:32.000]  知道自己有不及人的地方
[00:19:32.000 --> 00:19:34.000]  在加拿大讀神學的時候
[00:19:34.000 --> 00:19:36.000]  有一個韓國同學
[00:19:36.000 --> 00:19:39.000]  說到在加拿大當地的韓國人的教會
[00:19:39.000 --> 00:19:43.000]  不少都只有二三十人
[00:19:43.000 --> 00:19:46.000]  原因是教友信道信了主
[00:19:46.000 --> 00:19:50.000]  讀了神學之後就想自己做領導
[00:19:50.000 --> 00:19:52.000]  他們挑剔別人的弱項
[00:19:52.000 --> 00:19:54.000]  不足的地方
[00:19:54.000 --> 00:19:56.000]  覺得別人不及自己
[00:19:56.000 --> 00:19:59.000]  相信自己當然有能力帶領教會
[00:19:59.000 --> 00:20:03.000]  於是就拉攏一班弟兄姊妹出去凌駕教會
[00:20:03.000 --> 00:20:06.000]  韓國同學即是蓋譚
[00:20:06.000 --> 00:20:08.000]  這樣其實非常影響教會的合一
[00:20:08.000 --> 00:20:15.000]  影響阻礙事局的發展
[00:20:15.000 --> 00:20:18.000]  個人看別人比自己強
[00:20:18.000 --> 00:20:21.000]  這不是在說低估自己的才能
[00:20:21.000 --> 00:20:24.000]  而是虛心接納別人
[00:20:24.000 --> 00:20:27.000]  彼此欣賞
[00:20:27.000 --> 00:20:29.000]  人際相處之道
[00:20:29.000 --> 00:20:32.000]  是互相接納和欣賞
[00:20:32.000 --> 00:20:36.000]  如果我們能夠欣賞別人與我們不同的地方
[00:20:36.000 --> 00:20:39.000]  就好像有些人喜歡提早規劃
[00:20:39.000 --> 00:20:42.000]  就沒那麼容易臨時出狀況
[00:20:42.000 --> 00:20:44.000]  有些人喜歡隨機應變
[00:20:44.000 --> 00:20:48.000]  就處事教他彈繩
[00:20:48.000 --> 00:20:51.000]  我們能夠牽扯學習對方的優點
[00:20:51.000 --> 00:20:54.000]  大家的不同就不會變成傷害
[00:20:54.000 --> 00:20:56.000]  也可以是很開心的
[00:20:56.000 --> 00:21:00.000]  成為我們學習成長的機會
[00:21:00.000 --> 00:21:05.000]  中國人也說三人行必有我師
[00:21:05.000 --> 00:21:08.000]  無論別人與你有多不同
[00:21:08.000 --> 00:21:09.000]  有多卑微弱小
[00:21:09.000 --> 00:21:11.000]  沒錢沒地位沒勢力
[00:21:11.000 --> 00:21:14.000]  我們總能從他身上學到功課
[00:21:14.000 --> 00:21:16.000]  從每一個人的說話處事
[00:21:16.000 --> 00:21:19.000]  看到他的智慧
[00:21:19.000 --> 00:21:21.000]  鼓勵你弟兄姊妹各位會眾
