
[00:00:00.000 --> 00:00:04.000]  很高興能夠見到每一位來到星期六晚堂
[00:03:13.000 --> 00:03:17.000]  不夠鼓手,我經常要彈琴,要領事,要這樣那樣
[00:03:18.000 --> 00:03:23.000]  忙的,牧者負責團契,都很忙,我相信你也是
[00:03:23.000 --> 00:03:27.000]  工作,走了一個之後,還請不請回來
[00:03:27.000 --> 00:03:29.000]  多數不請,算了,省一點
[00:03:29.000 --> 00:03:32.000]  大家都面對著很多的困難
[00:03:32.000 --> 00:03:34.000]  究竟留下來好一點,還是移民好一點
[00:03:34.000 --> 00:03:37.000]  還是面對這三年的疫症
[00:03:37.000 --> 00:03:42.000]  給我們,現在這個狀況,究竟要怎樣呢
[00:03:42.000 --> 00:03:44.000]  其實是很無奈的
[00:03:44.000 --> 00:03:46.000]  不過我很想你真的去想一想
[00:03:47.000 --> 00:03:50.000]  今天4月1號不用打口罩,4月1號我們復上
[00:03:50.000 --> 00:03:53.000]  你今天又剛好坐在這裡
[00:03:53.000 --> 00:03:58.000]  我覺得你真的要聽清楚,神今天想跟你說什麼
[00:03:58.000 --> 00:04:02.000]  神今天其實想你怎樣去回應這個時代
[00:04:02.000 --> 00:04:05.000]  現在的狀況就是這樣
[00:04:05.000 --> 00:04:10.000]  你回想一下,神在你身上想做什麼
[00:04:10.000 --> 00:04:12.000]  我不知道你現在的光景是怎樣
[00:04:12.000 --> 00:04:16.000]  但我相信神一定有祂的工作,有祂的計劃
[00:04:16.000 --> 00:04:18.000]  在舊約有一個很重要的人物
[00:04:18.000 --> 00:04:20.000]  就是今天我們要看的,以斯拉
[00:04:20.000 --> 00:04:23.000]  大家知道我們一直在看以斯拉
[00:04:23.000 --> 00:04:25.000]  不過以斯拉之前還沒有出場
[00:04:25.000 --> 00:04:27.000]  現在終於出場了
[00:04:27.000 --> 00:04:32.000]  今天我們就看看他,究竟神在他身上有什麼工作,有什麼計劃
[00:04:32.000 --> 00:04:35.000]  我們就會看第七章
[00:04:35.000 --> 00:04:38.000]  一開始第一節和第七節是很特別的
[00:04:38.000 --> 00:04:43.000]  第七章第一節說
[00:04:44.000 --> 00:04:48.000]  「這些事以後,阿達舍西再為的時候」
[00:04:48.000 --> 00:04:52.000]  到第七節就說明了阿達舍西王的第幾年
[00:04:52.000 --> 00:04:54.000]  第七年
[00:04:54.000 --> 00:04:57.000]  這些重要的資料我們就看看,究竟是說什麼
[00:04:57.000 --> 00:05:01.000]  這裡「這些事」是說第六章發生的事情
[00:05:01.000 --> 00:05:04.000]  第六章是什麼呢?就是一幅很漂亮的圖畫
[00:05:04.000 --> 00:05:08.000]  聖殿工程完畢,他們一起奉獻禮
[00:05:08.000 --> 00:05:12.000]  全民又一起守禦節,恢復遵行摩西的律法
[00:05:13.000 --> 00:05:16.000]  這是第六章,你聽到是不是很棒?
[00:05:16.000 --> 00:05:20.000]  聖殿又完成了,大家又有回復禦節
[00:05:20.000 --> 00:05:23.000]  但實際情況是怎樣呢?
[00:05:23.000 --> 00:05:29.000]  我們來看看,阿達舍西王的第七年是516年
[00:05:29.000 --> 00:05:34.000]  是458年,之前的第六章是516年
[00:05:34.000 --> 00:05:36.000]  中間隔了多少年呢?
[00:05:36.000 --> 00:05:40.000]  我們來看看,就是隔了58年
[00:05:41.000 --> 00:05:43.000]  第二批猶太人回歸之前
[00:05:43.000 --> 00:05:48.000]  第一批猶太人回歸後,就能夠恢復宗教生活
[00:05:48.000 --> 00:05:51.000]  直至第二批,中間的58年
[00:05:51.000 --> 00:05:53.000]  發生了什麼事呢?
[00:05:53.000 --> 00:05:56.000]  我們來看看,以斯帖記給了我們一個補充
[00:05:56.000 --> 00:06:00.000]  以斯帖記告訴我們,公元484年的時候
[00:06:00.000 --> 00:06:03.000]  就是阿哈徐老王的第三年的時候
[00:06:03.000 --> 00:06:05.000]  大家知道了,在那個地方
[00:06:05.000 --> 00:06:08.000]  有人想殺光猶太人
[00:06:09.000 --> 00:06:12.000]  所以以斯帖為了神的原告,進去見皇帝
[00:06:12.000 --> 00:06:14.000]  救回他們
[00:06:14.000 --> 00:06:19.000]  剛才說了,耶路撒冷好像很好的求華
[00:06:19.000 --> 00:06:22.000]  有如意節,聖殿又建好
[00:06:22.000 --> 00:06:28.000]  但在書山城就很慘,差點被滅族
[00:06:28.000 --> 00:06:33.000]  其實當日在耶路撒冷也好,在外邦地也好
[00:06:33.000 --> 00:06:35.000]  其實大家也不是很好過
[00:06:35.000 --> 00:06:38.000]  在外邦地就好像要做二等公民
[00:06:38.000 --> 00:06:43.000]  生活好像穩定了,但又沒什麼機會公開去敬拜
[00:06:43.000 --> 00:06:45.000]  很害怕
[00:06:45.000 --> 00:06:51.000]  但在耶路撒冷,就好像有機會去敬拜,有聖殿
[00:06:51.000 --> 00:06:53.000]  但其實不是的
[00:06:53.000 --> 00:06:55.000]  很快,我們一路看下去
[00:06:55.000 --> 00:06:57.000]  以斯帖記第九章,你們看到
[00:06:57.000 --> 00:07:00.000]  他們娶了很多外邦女子
[00:07:00.000 --> 00:07:04.000]  說是恢復敬拜生活,守夜和華的節期
[00:07:04.000 --> 00:07:07.000]  但他們慢慢疏離,遠離神
[00:07:07.000 --> 00:07:10.000]  就好像以色列亡國之前一樣,去拜偶像
[00:07:10.000 --> 00:07:12.000]  和外邦人通婚
[00:07:12.000 --> 00:07:16.000]  這裡還寫明,以斯帖記第九章
[00:07:16.000 --> 00:07:20.000]  他們還要領袖以身洩法
[00:07:20.000 --> 00:07:24.000]  也不是很好,在兩個狀況,無論外邦地也好
[00:07:24.000 --> 00:07:28.000]  在耶路撒冷,其實狀況也不好
[00:07:28.000 --> 00:07:32.000]  這幅圖畫好像很美
[00:07:32.000 --> 00:07:35.000]  剛才說了,3月1日不用戴口罩
[00:07:36.000 --> 00:07:39.000]  4月1日服上崇拜,好呀
[00:07:39.000 --> 00:07:45.000]  但骨子裡,心裡,是否真的很好呢?
[00:07:45.000 --> 00:07:50.000]  這幅是甚麼光景?可能你有崇拜,但其實你也沒有領袖
[00:07:50.000 --> 00:07:54.000]  你的靈敏度可能很低
[00:07:54.000 --> 00:07:59.000]  我們不知道,有人會選擇移民,有人選擇留下
[00:07:59.000 --> 00:08:03.000]  有人選擇繼續看直播,有人選擇回到實體崇拜
[00:08:04.000 --> 00:08:08.000]  剛才問了,神想你在這個時代,經歷甚麼呢?
[00:08:08.000 --> 00:08:13.000]  以斯拉在這個重要的時代,他又如何經歷呢?
[00:08:13.000 --> 00:08:18.000]  我們看第七章,第一至五節,就是以斯拉的族譜
[00:08:18.000 --> 00:08:23.000]  在波斯王阿達薩西在位時,有一個人叫做以斯拉
[00:08:23.000 --> 00:08:27.000]  然後他就數他的族譜,我不太重複地說
[00:08:28.000 --> 00:08:40.000]  他就由以斯拉去西奈瓦、阿薩尼亞、希臘加、沙龍、薩都、阿希特、阿瑪利亞、阿薩尼亞、米拉約
[00:08:40.000 --> 00:08:48.000]  西拉、希瓦、烏西、布基、阿比舒、菲尼哈、以利亞薩、阿倫
[00:08:48.000 --> 00:08:51.000]  你說字這麼小看不到,不要緊
[00:08:51.000 --> 00:08:56.000]  族譜很多都不是最重要,有三個比較重要
[00:08:56.000 --> 00:09:04.000]  希臘加是約西亞王時的大祭司,薩都是大胃王時的祭司
[00:09:04.000 --> 00:09:09.000]  一直數到最後,阿倫是甚麼時候的大祭司呢?
[00:09:09.000 --> 00:09:16.000]  摩西的時候,他為甚麼要用這麼長的五節來記載以斯拉的族譜呢?
[00:09:16.000 --> 00:09:25.000]  就是因為他是祭司血統,以斯拉是由阿倫這個祭司血統一直來到他那裡
[00:09:25.000 --> 00:09:29.000]  是直屬血緣的關係,好像很厲害吧?
[00:09:29.000 --> 00:09:36.000]  他屬於大祭司的血統,名正言順、名望滿族,很厲害的
[00:09:36.000 --> 00:09:42.000]  但祭司的後代是不是一定是經位神?
[00:09:42.000 --> 00:09:47.000]  就是牧師的子女是不是一定是聽話的?
[00:09:47.000 --> 00:09:53.000]  大家懂笑了吧?不一定的,那為甚麼他要數這個族譜呢?
[00:09:54.000 --> 00:09:57.000]  數完是不是說,總之阿倫出來就厲害了?
[00:09:57.000 --> 00:10:02.000]  不一定,剛才有很多名字我們都不知道是誰,可能只有這三個比較出名
[00:10:02.000 --> 00:10:07.000]  其實當時秘魯前,耶路撒冷的祭司都不見得好很多
[00:10:07.000 --> 00:10:10.000]  在獵王記下,大家看一看就知道了
[00:10:10.000 --> 00:10:17.000]  當時猶太王拜偶像的祭司向巴力、向日月行星來燒香
[00:10:17.000 --> 00:10:22.000]  這是秘魯前發生的事,都不見得好很多了
[00:10:23.000 --> 00:10:27.000]  在秘魯後,剛才說了更加差,跟外族通婚
[00:10:27.000 --> 00:10:33.000]  你說祭司的家族會好一點嗎?我不覺得
[00:10:33.000 --> 00:10:37.000]  但為甚麼作者要在這裡寫這個族譜呢?
[00:10:37.000 --> 00:10:41.000]  很明顯是想說神的揀選,神揀選以色列
[00:10:41.000 --> 00:10:46.000]  是因為阿倫這個血統的家族,所以要選擇他
[00:10:47.000 --> 00:10:53.000]  在摩西時代,尼美人負責會幕、升殿、阿倫的後裔、祭司
[00:10:53.000 --> 00:10:59.000]  到了以色列時,他就要帶領以色列人回到耶路撒冷
[00:10:59.000 --> 00:11:10.000]  他是一個改革者,但因為選擇以色列不是因為他這個血統的家族
[00:11:10.000 --> 00:11:14.000]  而是因為他在這個時代是神適合的人
[00:11:15.000 --> 00:11:17.000]  所以神選擇他,是這個時代選擇他
[00:11:17.000 --> 00:11:23.000]  神的揀選不是個人,而是整個家族,是整個家族裡的其中一個
[00:11:23.000 --> 00:11:27.000]  今天神就選擇他,去帶領以色列人
[00:11:27.000 --> 00:11:31.000]  其實來到新約,大家很熟悉的彼得前書二章九節
[00:11:31.000 --> 00:11:35.000]  你們都是被揀選的一族,都是君尊的祭司
[00:11:35.000 --> 00:11:42.000]  所以我們每一個都是神揀選,每一個都是神要用的人
[00:11:43.000 --> 00:11:49.000]  所以不要去看,讀過書的那些人比較好,有機會回教會的那些人比較好
[00:11:49.000 --> 00:11:54.000]  幾代都是基督徒的那些人比較好,神會呼召他們的
[00:11:54.000 --> 00:12:02.000]  不一定的,我自己,我爸爸都是牧師,我也是牧師的兒子
[00:12:02.000 --> 00:12:09.000]  他說,對呀,你現在做牧師吧,不然整個家庭都不行了
[00:12:10.000 --> 00:12:17.000]  我也背叛過,反叛過,離家出走過,我頑皮過,神的恩典
[00:12:17.000 --> 00:12:25.000]  就是神去揀選每一個人,在適當的時候,他會揀選你,培育你,成為侍奉他的
[00:12:25.000 --> 00:12:30.000]  神不會因為你是正統的血統,去揀選你
[00:12:30.000 --> 00:12:36.000]  無論什麼血統,你的成長背景是怎樣,你的家庭背景是怎樣,你的經歷是怎樣
[00:12:37.000 --> 00:12:40.000]  神都要去揀選你,在這個時代,他就是要揀選你
[00:12:40.000 --> 00:12:49.000]  因為你獨特的經歷,你獨特的背景,所以神就揀選你,成為今天新約的祭司,去服侍他
[00:12:49.000 --> 00:12:57.000]  剛才說了,我爸爸是牧師,很容易就會變成牧師
[00:12:57.000 --> 00:13:04.000]  雖然這是我爸爸的禱告,一直這麼多年都是他的禱告,但不一定的
[00:13:05.000 --> 00:13:12.000]  我和我爸爸在一間教會很多年,我都想在那裡很多年,會一直下去的
[00:13:12.000 --> 00:13:19.000]  誰知道教會發生一些事情,我要離開教會,我想都沒想過,我要離開我爸爸自己那間教會
[00:13:19.000 --> 00:13:26.000]  就因為這樣,要離開教會,我就到處去找教會,最後就找了黎恩福堂
[00:13:26.000 --> 00:13:31.000]  中間整個過程,很多恩典,很多神的帶領,我今天不夠時間說
[00:13:32.000 --> 00:13:44.000]  簡單說,因為神要我離開母會,到處去找,找到恩福堂,我就在這裡,來到聚會的時候,神就在這裡呼召我
[00:13:44.000 --> 00:14:00.000]  在我母會有一個傳道人,徐牧師,他帶我幾年,很投契,我和他都很像,他最後都像我一樣留兩撇鬍子
[00:14:01.000 --> 00:14:05.000]  所以我都越來越像他,我和他很投契,因為他的生命很影響我
[00:14:05.000 --> 00:14:18.000]  我記得他剛剛去到大埔,我教會的時候,他原來在九龍住,但因為工作關係,要在新界上班
[00:14:18.000 --> 00:14:22.000]  所以他搬去大埔住,因為要回到家裡上班,搬到大埔之後,他就去找教會
[00:14:23.000 --> 00:14:35.000]  又不知道為什麼神就帶他來到我們這間世界的教會,他就來了這裡聚會,神就在這裡呼召他,他就奉獻,作為傳道,作為牧師
[00:14:35.000 --> 00:14:46.000]  神就在適當的時候,適當的地方,他會呼召你,去成為他的工人,會成為去回應他,在這個時代的簡算
[00:14:47.000 --> 00:14:55.000]  所以無論你說,我快要離開了,可以甄福了,你留意,可能你去到另一個教會,神就呼召你
[00:14:55.000 --> 00:15:05.000]  你說我離開了,我沒有回,很亂,或者疫症倒閉了,我現在過來甄福了,那你就留心,神有可能呼召你
[00:15:05.000 --> 00:15:13.000]  無論我們面對什麼環境,無論你現在什麼光景都好,你今天的光景就是神給你的簡算
[00:15:14.000 --> 00:15:17.000]  神就是簡算你現在的光景
[00:15:17.000 --> 00:15:25.000]  以色列就是當日,就是這樣,在這個時代,神就在這個位置來簡算他
[00:15:25.000 --> 00:15:28.000]  我們跳去第十節看一下
[00:15:28.000 --> 00:15:37.000]  那裡說以色列立志來考究遵行耶和華的律法,又將律例典章教導以色列人
[00:15:37.000 --> 00:15:42.000]  這裡就是在說以色列怎樣來回應神
[00:15:43.000 --> 00:15:48.000]  他知道神簡算他,他有什麼特質呢?我們看新譯本,可能容易一點去看到
[00:15:48.000 --> 00:16:01.000]  原文有一個連接詞,是因為,因為以色列願意專心尋求,研究耶和華的律法,並且進行在以色列中來教導律例典章
[00:16:01.000 --> 00:16:07.000]  這是新譯本的翻譯,我們可以看到,從這個翻譯我們就看得很清楚
[00:16:08.000 --> 00:16:18.000]  以色列有一個立志,有三個行動,研究神的律法,遵行和教導律例和典章
[00:16:18.000 --> 00:16:26.000]  立志就是第一個,專心尋求,他立志準備好,他決意要做
[00:16:26.000 --> 00:16:36.000]  原文有一個因果的關係,就是神親自出手帶領他,引領他,讓他能夠去決意追求神
[00:16:37.000 --> 00:16:43.000]  神令他去追求,神令他去立志
[00:16:43.000 --> 00:16:51.000]  說起立志,恩福堂是最流行的,經常都問誰要,舉手,有沒有舉過手?
[00:16:51.000 --> 00:16:58.000]  你舉過手的,你舉過手的,舉手的,沒有理由沒有舉過手的
[00:16:59.000 --> 00:17:05.000]  恩福堂就是經常叫人舉手的,我想這是我們的文化
[00:17:05.000 --> 00:17:12.000]  不過你有沒有看過,久而久之,你做了基督徒久了,每年都要立志
[00:17:12.000 --> 00:17:19.000]  12月31日我們就祈禱,一起立志,改過自新,明年又投泥過,做好一點
[00:17:19.000 --> 00:17:25.000]  是不是每年都要做?有沒有半年,你31日回望,對呀我做到了,感謝主
[00:17:26.000 --> 00:17:30.000]  多數都說,主我重新來過,你幫我
[00:17:30.000 --> 00:17:36.000]  不知為何我們的立志總是這麼差
[00:17:36.000 --> 00:17:41.000]  那以斯拉是怎麼做的呢?他立志背後是怎麼做的呢?
[00:17:41.000 --> 00:17:45.000]  我們來看看,他立志有三個行動,我們來看看這三個行動是什麼
[00:17:45.000 --> 00:17:51.000]  第一個是他去研究神的律法,原文就是尋找
[00:17:52.000 --> 00:17:56.000]  深入去研究,以斯拉是怎麼研究神的律法呢?
[00:17:56.000 --> 00:18:01.000]  我們來看看第十六十七節,我們可能也找到一些東西
[00:18:01.000 --> 00:18:06.000]  當時他從十月初一開始,他們就來查辦這件事
[00:18:06.000 --> 00:18:11.000]  到正月初一,他們就查清楚了所有取外邦女子的人數
[00:18:11.000 --> 00:18:17.000]  用了足足三個月去做這件事,這個查辦正正就是尋找
[00:18:18.000 --> 00:18:24.000]  他尋找神的話語,他研究神的話語就像他做事這麼仔細
[00:18:24.000 --> 00:18:27.000]  這麼用心,這麼願意花時間上去
[00:18:27.000 --> 00:18:33.000]  由他怎麼做這件事,我們可以知道他怎麼認真去看神的話語
[00:18:33.000 --> 00:18:38.000]  他怎麼對待神話語的態度,他願意花時間下去
[00:18:38.000 --> 00:18:43.000]  他願意立志花時間和神建立關係
[00:18:44.000 --> 00:18:48.000]  第二件事我們看到,他願意去留心
[00:18:48.000 --> 00:18:52.000]  在查考神的話語的時候,他留心神的計劃
[00:18:52.000 --> 00:19:00.000]  在傳道書一章有講述所羅門王的智慧
[00:19:00.000 --> 00:19:03.000]  他說我用智慧來專心去探究
[00:19:03.000 --> 00:19:10.000]  最後第一章在傳道書中,你會看到德國的虛空,全是虛空
[00:19:11.000 --> 00:19:16.000]  一開始他用智慧去尋找,去尋找的時候,原來全部都是虛空
[00:19:16.000 --> 00:19:24.000]  這個一國之君本來他很有智慧,在以色列最興盛的時候
[00:19:24.000 --> 00:19:29.000]  其實他可以享盡美好時光,但他願意花時間去看神的話語
[00:19:29.000 --> 00:19:33.000]  去看神的計劃,到第十二章的時候
[00:19:33.000 --> 00:19:38.000]  他就知道如何離開人生的虛空,遵守神的話語
[00:19:39.000 --> 00:19:42.000]  第十二章第十三節,他就說結論
[00:19:42.000 --> 00:19:46.000]  所羅門自己說,敬畏上帝,遵守他的誡命
[00:19:46.000 --> 00:19:52.000]  所以我估計,以色列就是一直去看聖經,救約,看著看著
[00:19:52.000 --> 00:19:58.000]  看到原來所羅門王到最後這麼厲害,他也知道要敬畏神
[00:19:58.000 --> 00:20:01.000]  他找到生命裡面最重要的東西
[00:20:01.000 --> 00:20:04.000]  當他在查考,他願意花時間去找的時候
[00:20:04.000 --> 00:20:07.000]  他就找到人生最重要的東西是什麼
[00:20:08.000 --> 00:20:10.000]  他就決定去做
[00:20:10.000 --> 00:20:15.000]  我想起我岳母未信主的時候
[00:20:15.000 --> 00:20:18.000]  她是一個女強人,什麼都靠自己
[00:20:18.000 --> 00:20:22.000]  她做了一門小生意,什麼都靠自己
[00:20:22.000 --> 00:20:26.000]  所以她說,不用靠誰,靠我自己雙手就行了
[00:20:26.000 --> 00:20:30.000]  她覺得靠自己雙手就是成功之道
[00:20:30.000 --> 00:20:34.000]  到她後來病了的時候,她就開始看聖經
[00:20:35.000 --> 00:20:39.000]  那本聖經其實我早就送給她了,不過她就丟在一旁,沒有理會
[00:20:39.000 --> 00:20:42.000]  到她病了的時候,她就拿出來看
[00:20:42.000 --> 00:20:46.000]  她很喜歡看,她知道我是信主的
[00:20:46.000 --> 00:20:49.000]  她就經常找我問我很多好心的神學問題
[00:20:49.000 --> 00:20:53.000]  她真的很厲害,當時我真的不懂得回答
[00:20:53.000 --> 00:20:59.000]  那時候我剛剛讀神學,經常回去找書,才回答她的問題
[00:21:00.000 --> 00:21:05.000]  她專心花時間去看聖經,去問問題
[00:21:05.000 --> 00:21:13.000]  她就在查考,一邊看的時候,她找到人生最重要的決定
[00:21:13.000 --> 00:21:17.000]  我記得東九堂第一堂崇拜
[00:21:17.000 --> 00:21:21.000]  因為她住在觀塘附近,她又回去崇拜
[00:21:21.000 --> 00:21:24.000]  她就走出去決志,蘇木斯呼召
[00:21:24.000 --> 00:21:29.000]  因為她在查考,她經常說話,她花時間看的時候
[00:21:29.000 --> 00:21:32.000]  她找到人生最重要的決定,就是信耶穌
[00:21:32.000 --> 00:21:35.000]  她就願意決志去信耶穌
[00:21:35.000 --> 00:21:40.000]  以色列就是這樣,願意花時間去查考神的話語
[00:21:40.000 --> 00:21:45.000]  第二第三個行動是進行和教導
[00:21:45.000 --> 00:21:51.000]  這兩個字在原文會黏在一起的時候有不同的意思
[00:21:51.000 --> 00:21:56.000]  本來以色列在猶太人中間進行和教導,律例和典章
[00:21:57.000 --> 00:22:07.000]  但在修辭學中,就變成了以色列在猶太人中間有效地教導,律例和典章
[00:22:07.000 --> 00:22:13.000]  當然,她教別人的律例典章,她一定要自己去進行
[00:22:13.000 --> 00:22:18.000]  這裡說她有效地就是以身作則,言教身教
[00:22:18.000 --> 00:22:21.000]  所以她說的話有說服力,有感染力
[00:22:21.000 --> 00:22:25.000]  這就是她的特質,她不是說一套做一套
[00:22:26.000 --> 00:22:32.000]  她說得出就要做,以身作則讓別人能夠說服
[00:22:32.000 --> 00:22:40.000]  我估計,以色列猶太人的家庭教育都很重要
[00:22:40.000 --> 00:22:44.000]  大家知道,猶太人在家庭中有一段很重要的經文
[00:22:44.000 --> 00:22:47.000]  我讀給你聽,他們早晚都要讀
[00:22:47.000 --> 00:22:51.000]  在家中,家長要和小朋友每天都要讀
[00:22:51.000 --> 00:22:53.000]  我讀一小段而已
[00:22:54.000 --> 00:22:56.000]  她說,以色列,你要聽
[00:22:56.000 --> 00:22:59.000]  耶和華我們的上帝是獨一的主
[00:22:59.000 --> 00:23:03.000]  你要盡心盡力愛耶和華你的上帝
[00:23:03.000 --> 00:23:07.000]  我今日吩咐你的,這些話都要記在心上
[00:23:07.000 --> 00:23:16.000]  也要殷勤教導你的兒女,無論你坐在家裡,走在路上,躺下起來都要唸讀
[00:23:16.000 --> 00:23:23.000]  這就是她當日,每天早晚都要聽
[00:23:23.000 --> 00:23:30.000]  我知道現在猶太人早晚都會用這段經文來禱告
[00:23:30.000 --> 00:23:35.000]  我相信以色列家庭很著重教導
[00:23:35.000 --> 00:23:38.000]  以至以色列體寵神的話語
[00:23:38.000 --> 00:23:43.000]  她學習、查考、花時間,也願意去進行
[00:23:43.000 --> 00:23:47.000]  以身作則來教導
[00:23:47.000 --> 00:23:50.000]  我們再看一次這三個行動
[00:23:51.000 --> 00:23:55.000]  以色列就是這樣立志去認識明白神的話
[00:23:55.000 --> 00:23:58.000]  所以她知道神在她身上的使命
[00:23:58.000 --> 00:24:06.000]  她立志要實踐,作好榜樣,以身作則來教導猶太人神的話
[00:24:06.000 --> 00:24:11.000]  剛才問了,如何可以持續,立志持續
[00:24:11.000 --> 00:24:13.000]  就是在這裡
[00:24:13.000 --> 00:24:19.000]  在她願意花時間的時候,她教導,她看到人的生命的改變
[00:24:20.000 --> 00:24:21.000]  生命影響生命
[00:24:21.000 --> 00:24:25.000]  她的生命,她如何以身作則去影響其他人的生命
[00:24:25.000 --> 00:24:33.000]  她立志去研讀神的話的時候,她能夠活出這些信仰,活出神的話語
[00:24:33.000 --> 00:24:39.000]  去年十月我有機會放了安息連假,有兩個月
[00:24:39.000 --> 00:24:43.000]  我就去了紐西蘭,放了假,一個人很開心
[00:24:44.000 --> 00:24:51.000]  很多時間,不用練勁拜隊,不用預備查經資料,不用預備講章
[00:24:51.000 --> 00:25:00.000]  就提聖經,聽歌,祈禱,太多東西了,我不在這裡會講太多得著
[00:25:00.000 --> 00:25:08.000]  但我想講一件事,當我願意去花時間去讀聖經,去禱告,去靈修
[00:25:09.000 --> 00:25:14.000]  我很多詩歌,我經常聽歌唱歌,在安息假的時候
[00:25:14.000 --> 00:25:18.000]  神就給我很多感動,很多靈感去寫了很多詩歌
[00:25:18.000 --> 00:25:22.000]  我意想不到的,我都沒想過會寫這麼多
[00:25:22.000 --> 00:25:24.000]  神就是這樣感動我不斷去寫
[00:25:24.000 --> 00:25:28.000]  我在紐西蘭的時候,我去了一間遊華人教會聚會
[00:25:28.000 --> 00:25:36.000]  跟弟姐妹都有點認識,所以去了聚會,去敬拜隊幫忙,跟他們一起聊天
[00:25:37.000 --> 00:25:43.000]  我有分享我在放假的時候寫了很多歌,我心裡有很多反省,很多悔改,很多得著
[00:25:43.000 --> 00:25:51.000]  我寫了很多詩歌,我跟他們分享,我真的好,神在這段時間寫了很多歌,很多感動,很多更新
[00:25:51.000 --> 00:25:56.000]  寫了歌,我意想不到會發生這種效果
