
[00:00:00.000 --> 00:00:04.000]  各位頂姐妹主內平安
[00:01:12.000 --> 00:01:15.000]  即係圖文並謀啦彩色啦係咪當然
[00:01:15.000 --> 00:01:18.000]  咁呢而且呢啲課書裏面通常後面呢
[00:01:18.000 --> 00:01:20.000]  都會有一個chapter summary
[00:01:20.000 --> 00:01:21.000]  就係每課嘅總綱
[00:01:21.000 --> 00:01:23.000]  而家呢note都唔使自己寫㗎
[00:01:23.000 --> 00:01:25.000]  啲總綱呢好清楚㗎
[00:01:25.000 --> 00:01:27.000]  好似通常一個圖咁樣啦
[00:01:27.000 --> 00:01:30.000]  咁你望落去咁就睇到佢前面嘅課文呢
[00:01:30.000 --> 00:01:31.000]  其實講咗啲咩
[00:01:31.000 --> 00:01:34.000]  有時一句句子呢可能呢佢係跳返去前面課文
[00:01:34.000 --> 00:01:38.000]  可能七八九張紙嘅內容跟住但係有個撮要㗎喎
[00:01:38.000 --> 00:01:40.000]  就畀我哋呢雖然係咁簡單
[00:01:40.000 --> 00:01:44.000]  但係好容易呢就可以跳返去裏面課文嘅內容去記
[00:01:44.000 --> 00:01:47.000]  今日呢同大家正道嘅題目呢係約翰
[00:01:47.000 --> 00:01:49.000]  嘅經文係約翰二書呀
[00:01:49.000 --> 00:01:51.000]  喺我預備嘅過程嘅時候呢
[00:01:51.000 --> 00:01:55.000]  其實我有啲感覺呢一個短短十三節嘅聖經嘅書信呢
[00:01:55.000 --> 00:01:57.000]  就好似一個chapter summary咁嘅
[00:01:57.000 --> 00:02:00.000]  佢唔係呢唔好睇佢就得十三節喎
[00:02:00.000 --> 00:02:04.000]  每一節呢都會帶你去閃返呢去前面約翰一書啦
[00:02:04.000 --> 00:02:07.000]  甚至呢係約翰福音嘅裏面嘅內容
[00:02:07.000 --> 00:02:11.000]  呢個呢就係我哋今朝早一齊呢一次過睇完一卷書
[00:02:11.000 --> 00:02:13.000]  就係約翰二書嘅美麗同埋挑戰
[00:02:13.000 --> 00:02:17.000]  雖然好呃要但係呢背後呢個內容又好豐富
[00:02:17.000 --> 00:02:19.000]  從溫書嘅角度呢大家都知道啦
[00:02:19.000 --> 00:02:23.000]  我哋返中堂呢我哋一齊完成咗約翰一書呀嘛係咪呀大家
[00:02:23.000 --> 00:02:25.000]  我哋一齊完成一項一書
[00:02:25.000 --> 00:02:28.000]  今日學習二書呢就好似一個精讀嘅雞精一樣
[00:02:28.000 --> 00:02:32.000]  有濃縮嘅精華嘅智慧幫助呢我哋呢直住
[00:02:32.000 --> 00:02:36.000]  即係呢一個神留低喺約翰裏面留低嘅訊息
[00:02:36.000 --> 00:02:39.000]  通過約翰留低嘅訊息畀我哋
[00:02:39.000 --> 00:02:42.000]  約翰二書呢係好短嘅我哋人都知嘅係咪
[00:02:42.000 --> 00:02:46.000]  但係呢其實係最短嘅大家知唔知係聖經裏面
[00:02:46.000 --> 00:02:48.000]  記得呢上個月嘅又係走主餐呢日呢
[00:02:48.000 --> 00:02:50.000]  阿加其牧師同我哋分享肥理門書呀係咪呀
[00:02:50.000 --> 00:02:54.000]  咁肥理門書呢亦都係一張嘅聖經嘅就係完成咗
[00:02:54.000 --> 00:02:57.000]  呢本書但係呢佢裏面呢我哋今日讀嘅經文呢
[00:02:57.000 --> 00:02:59.000]  足足呢畀佢短咗成十節㗎
[00:02:59.000 --> 00:03:03.000]  而字數計呢其實三書呢係畀二書呢係少
[00:03:03.000 --> 00:03:05.000]  即係約翰三書係畀二書少咗少少字㗎
[00:03:05.000 --> 00:03:08.000]  但係經節計呢二書都係最少嘅
[00:03:08.000 --> 00:03:10.000]  而且結構係好簡單㗎喎
[00:03:10.000 --> 00:03:14.000]  約翰二書呢就係一個開前係一個問候啦
[00:03:14.000 --> 00:03:16.000]  跟住呢有一個問安嘅結束啦
[00:03:16.000 --> 00:03:20.000]  中間裏面呢即係得一個命令同埋呢一個警告嘅啫
[00:03:20.000 --> 00:03:23.000]  一個命令嘅請求同埋警告嘅教導
[00:03:23.000 --> 00:03:25.000]  咁我而家就將呢封信讀畀大家聽
[00:03:25.000 --> 00:03:27.000]  我想大家聽嘅時候呢就聽下四樣嘢㗎
[00:03:27.000 --> 00:03:31.000]  約翰呢日嘅時候係開始嘅時候係點樣問安嘅呢
[00:03:31.000 --> 00:03:33.000]  佢提出咗一個乜嘢嘅請求呢
[00:03:33.000 --> 00:03:37.000]  一個咩嘅警告同埋呢佢點樣問安結束㗎
[00:03:37.000 --> 00:03:39.000]  不過讀之前呢就要同大家提下呢
[00:03:39.000 --> 00:03:42.000]  約翰呢係以長老嘅身份去寫呢封信嘅
[00:03:42.000 --> 00:03:46.000]  記住當時初期教會目者嘅身份呢
[00:03:46.000 --> 00:03:52.000]  初期教會目者嘅身份呢就係用長老呢個名字去形容㗎
[00:03:52.000 --> 00:03:55.000]  咁咩唔代表佢唔係信使徒嚟㗎
[00:03:55.000 --> 00:03:58.000]  因為呢我哋喺彼得前書啦同樣五章都聽到呢
[00:03:58.000 --> 00:04:01.000]  彼得稱呼自己係同作長老
[00:04:01.000 --> 00:04:05.000]  長老呢即係表示呢佢同呢個修信人呢有好親密嘅母養關係
[00:04:05.000 --> 00:04:11.000]  另外呢我哋見到修信人嘅名字呢就寫住係蒙簡選夫人同佢嘅女兒
[00:04:11.000 --> 00:04:13.000]  但係呢如果我哋由信嘅內容啦
[00:04:13.000 --> 00:04:17.000]  聖經裏面佢會用去撫人身附去翻譯教會
[00:04:17.000 --> 00:04:19.000]  同埋呢喺教會嘅傳統裏面呢
[00:04:19.000 --> 00:04:23.000]  我哋可以肯定呢封信呢係唔係寫畀一個女士同佢嘅兒女㗎
[00:04:23.000 --> 00:04:28.000]  因為如果咁呢一開始大家聽到第一節呢就已經睇到呢個係一個情信嚟㗎
[00:04:28.000 --> 00:04:29.000]  如果咁樣讀
[00:04:29.000 --> 00:04:32.000]  而係寫畀蒙教會蒙簡選嘅教會
[00:04:32.000 --> 00:04:35.000]  兒女呢就係神嘅兒女神家嘅弟兄姊妹
[00:04:35.000 --> 00:04:37.000]  住喺裏面嘅你同我
[00:04:37.000 --> 00:04:39.000]  好啦咁我請我哋呢一齊大家先禱告好嗎
[00:04:39.000 --> 00:04:43.000]  再去領受呢神藉住耳書對我哋嘅提醒同教導
[00:04:43.000 --> 00:04:48.000]  父神求你嘅靈工作
[00:04:48.000 --> 00:04:51.000]  叫聽到嘅每一個都見到你嘅大愛大恩
[00:04:51.000 --> 00:04:53.000]  真係身心嘅體會
[00:04:53.000 --> 00:04:55.000]  神喺基督裏面揀選嘅愛
[00:04:55.000 --> 00:04:57.000]  係何等嘅長闊高深
[00:04:57.000 --> 00:04:59.000]  體驗聖子道成肉身
[00:04:59.000 --> 00:05:01.000]  住喺我哋中間嘅恩典
[00:05:01.000 --> 00:05:04.000]  係真係何等嘅滿滿湧流
[00:05:04.000 --> 00:05:06.000]  天父求你嘅愛激勵我哋
[00:05:06.000 --> 00:05:08.000]  請我哋信服
[00:05:08.000 --> 00:05:09.000]  順從真理而行
[00:05:09.000 --> 00:05:10.000]  彼此相愛
[00:05:10.000 --> 00:05:12.000]  奉主明求
[00:05:12.000 --> 00:05:13.000]  阿門
[00:05:13.000 --> 00:05:15.000]  請大家收信
[00:05:15.000 --> 00:05:17.000]  我讀出約翰二書一章一至十三節
[00:05:17.000 --> 00:05:23.000]  我作長老的寫信給蒙簡選的夫人和她的兒女
[00:05:23.000 --> 00:05:25.000]  就是我真心所愛的
[00:05:25.000 --> 00:05:29.000]  不但我愛也是一切認識真理的人所愛的
[00:05:29.000 --> 00:05:33.000]  這是因為真理住在我們裏面
[00:05:33.000 --> 00:05:35.000]  也必與我們同在直到永遠
[00:05:35.000 --> 00:05:37.000]  願因為憐憫平安
[00:05:37.000 --> 00:05:39.000]  從父神和他兒子耶穌基督
[00:05:39.000 --> 00:05:43.000]  在真理和愛中必與我們同在
[00:05:43.000 --> 00:05:46.000]  我非常喜歡見到你的兒女
[00:05:46.000 --> 00:05:51.000]  有召我們從父所授之命令進行真理的
[00:05:51.000 --> 00:05:53.000]  夫人啊
[00:05:53.000 --> 00:05:54.000]  我現在請求你
[00:05:54.000 --> 00:05:56.000]  我們大家要彼此相愛
[00:05:56.000 --> 00:05:58.000]  我寫給你們的並不是一條新命令
[00:05:58.000 --> 00:06:01.000]  而是我們從起初就有的
[00:06:01.000 --> 00:06:02.000]  這就是愛
[00:06:02.000 --> 00:06:04.000]  就是照他的命令行事
[00:06:04.000 --> 00:06:08.000]  這就是命令你們要照這命令行
[00:06:08.000 --> 00:06:12.000]  正如你們從起初所聽見的
[00:06:12.000 --> 00:06:15.000]  有許多迷惑人的已經來到世上
[00:06:15.000 --> 00:06:19.000]  他們不相信耶穌基督是成了肉身來的
[00:06:19.000 --> 00:06:21.000]  這樣的人是迷惑人的
[00:06:21.000 --> 00:06:23.000]  是極敵基督的
[00:06:23.000 --> 00:06:24.000]  你們要小心
[00:06:24.000 --> 00:06:26.000]  不要失去你們所完成的工作
[00:06:26.000 --> 00:06:29.000]  而要得到充足的賞賜
[00:06:29.000 --> 00:06:32.000]  凡越過基督的教導而不辭手的
[00:06:32.000 --> 00:06:34.000]  就沒有神
[00:06:34.000 --> 00:06:35.000]  凡辭手者教導的
[00:06:35.000 --> 00:06:38.000]  就有父又有子
[00:06:38.000 --> 00:06:41.000]  若有人到你們那裡而不傳者教導
[00:06:41.000 --> 00:06:43.000]  不要接他到家裡
[00:06:43.000 --> 00:06:44.000]  也不要向他問安
[00:06:44.000 --> 00:06:46.000]  因為向他問安的
[00:06:46.000 --> 00:06:49.000]  就在他的惡行上有份
[00:06:49.000 --> 00:06:51.000]  我還有許多的事要寫給你們
[00:06:51.000 --> 00:06:53.000]  他不願意用紙用墨
[00:06:53.000 --> 00:06:55.000]  但盼望到你們那裡
[00:06:55.000 --> 00:06:57.000]  與你們面對面談論
[00:06:57.000 --> 00:07:00.000]  使我們的喜樂得以滿足
[00:07:00.000 --> 00:07:04.000]  你那蒙簡選的姊妹的兒女向你問安
[00:07:04.000 --> 00:07:07.000]  我想大家想像一下
[00:07:07.000 --> 00:07:08.000]  有一天
[00:07:08.000 --> 00:07:10.000]  你很疼愛的兒女
[00:07:10.000 --> 00:07:12.000]  或者你親人
[00:07:12.000 --> 00:07:13.000]  親戚的朋友
[00:07:13.000 --> 00:07:15.000]  或者是愛的弟兄姊妹
[00:07:15.000 --> 00:07:18.000]  他們移居到內地或外地
[00:07:18.000 --> 00:07:22.000]  你想寫一個十幾句的WhatsApp給他們
[00:07:22.000 --> 00:07:25.000]  一開始你連你好嗎都不寫了
[00:07:25.000 --> 00:07:27.000]  你直接就說你真是我真心所愛的
[00:07:27.000 --> 00:07:28.000]  不單我愛你
[00:07:28.000 --> 00:07:30.000]  全部人都愛你
[00:07:30.000 --> 00:07:31.000]  公公婆婆奶奶爺爺
[00:07:31.000 --> 00:07:32.000]  姑媽表姐表弟
[00:07:32.000 --> 00:07:33.000]  全部人都愛你
[00:07:33.000 --> 00:07:35.000]  你這樣寫下去
[00:07:35.000 --> 00:07:37.000]  我想大家想像一下
[00:07:37.000 --> 00:07:39.000]  你嘗試著表達一個
[00:07:39.000 --> 00:07:40.000]  多麼澎湃的愛
[00:07:40.000 --> 00:07:42.000]  強烈的愛
[00:07:42.000 --> 00:07:44.000]  不能抗拒的愛
[00:07:44.000 --> 00:07:50.000]  一項不單沒有用他仕途高高在位的身份來起筆
[00:07:50.000 --> 00:07:52.000]  他說我作長老的寫信
[00:07:52.000 --> 00:07:54.000]  他強調他只是一個目者
[00:07:54.000 --> 00:07:56.000]  他是一個目者的關係去寫這封信
[00:07:56.000 --> 00:07:58.000]  而且他沒有轉彎回角
[00:07:58.000 --> 00:08:00.000]  一開始就跟親愛的弟兄姊妹說
[00:08:00.000 --> 00:08:02.000]  你是無選擇的
[00:08:02.000 --> 00:08:04.000]  是我真心所愛的
[00:08:04.000 --> 00:08:07.000]  是一切真理裡的人所愛的
[00:08:07.000 --> 00:08:12.000]  如果你用這份心去看這封信
[00:08:12.000 --> 00:08:15.000]  其實這個澎湃的愛覆蓋了整封信
[00:08:15.000 --> 00:08:16.000]  第四節約翰說
[00:08:16.000 --> 00:08:18.000]  令他非常欣慰歡喜的
[00:08:18.000 --> 00:08:22.000]  是見到神的兒女去進行真理
[00:08:22.000 --> 00:08:23.000]  而結束這封信的時候
[00:08:23.000 --> 00:08:28.000]  約翰說到他的盼望是能夠跟他們實體的見面
[00:08:28.000 --> 00:08:30.000]  能夠面對面談
[00:08:30.000 --> 00:08:34.000]  令他有喜樂和滿足
[00:08:34.000 --> 00:08:35.000]  我想你想像一下
[00:08:35.000 --> 00:08:37.000]  如果有人跟你說
[00:08:37.000 --> 00:08:38.000]  他以你的生命裡
[00:08:38.000 --> 00:08:40.000]  單單你做的行事為人
[00:08:40.000 --> 00:08:42.000]  引以為傲
[00:08:42.000 --> 00:08:43.000]  他又說見到你
[00:08:43.000 --> 00:08:45.000]  他就心滿意足
[00:08:45.000 --> 00:08:47.000]  這個我老公經常跟我說的
[00:08:47.000 --> 00:08:49.000]  見到你就心滿意足
[00:08:49.000 --> 00:08:51.000]  當中的愛是何等的大
[00:08:51.000 --> 00:08:52.000]  是不是很大
[00:08:52.000 --> 00:08:53.000]  他見到你就心滿意足
[00:08:53.000 --> 00:08:54.000]  他引以為傲
[00:08:54.000 --> 00:08:55.000]  你做的事
[00:08:55.000 --> 00:08:58.000]  剛才說的約翰的意思結構很簡單
[00:08:58.000 --> 00:08:59.000]  除了開首和結尾
[00:08:59.000 --> 00:09:01.000]  中間就只有一個命令的警告
[00:09:01.000 --> 00:09:02.000]  這個警告是什麼
[00:09:02.000 --> 00:09:03.000]  大家看到嗎
[00:09:03.000 --> 00:09:04.000]  命令
[00:09:04.000 --> 00:09:06.000]  剛才有沒有聽到
[00:09:06.000 --> 00:09:07.000]  彼此相愛
[00:09:07.000 --> 00:09:09.000]  一會兒我會說多一點
[00:09:09.000 --> 00:09:10.000]  但這裡我想說的是
[00:09:10.000 --> 00:09:14.000]  彷彿長老在他研究彼此相愛的意思
[00:09:14.000 --> 00:09:17.000]  他是用這份愛在新教
[00:09:17.000 --> 00:09:18.000]  他以身作則
[00:09:18.000 --> 00:09:20.000]  以他愛的生命去牧養他們
[00:09:20.000 --> 00:09:23.000]  活出彼此相愛的榜樣
[00:09:23.000 --> 00:09:26.000]  叫我們有板看著彼此相愛
[00:09:26.000 --> 00:09:30.000]  其實愛從來都是我們基督信仰的核心
[00:09:30.000 --> 00:09:33.000]  但這份愛究竟這麼長闊高深
[00:09:33.000 --> 00:09:36.000]  不是憑空說的
[00:09:36.000 --> 00:09:39.000]  而是緊緊扣著真理而來
[00:09:39.000 --> 00:09:41.000]  我們回到信的一至三節開始的時候
[00:09:41.000 --> 00:09:43.000]  這三節經文裡
[00:09:43.000 --> 00:09:45.000]  真理總共出現了四次
[00:09:45.000 --> 00:09:47.000]  而且是扣著這個愛字
[00:09:47.000 --> 00:09:50.000]  我請大家一起讀一至三節
[00:09:50.000 --> 00:09:52.000]  消化一下裡面的意思
[00:09:52.000 --> 00:09:53.000]  一二三
[00:09:53.000 --> 00:09:59.000]  我作長老的寫信給蒙簡選的夫人和她的兒女
[00:09:59.000 --> 00:10:02.000]  就是我真心所愛的
[00:10:02.000 --> 00:10:03.000]  不但我愛
[00:10:03.000 --> 00:10:07.000]  也是一切認識真理的人所愛的
[00:10:07.000 --> 00:10:11.000]  這是因為真理住在我們裡面
[00:10:11.000 --> 00:10:15.000]  也必與我們同在直到永遠
[00:10:15.000 --> 00:10:21.000]  願因為憐憫平安從父神和他兒子耶穌基督
[00:10:21.000 --> 00:10:25.000]  在真理和愛中必與我們同在
[00:10:25.000 --> 00:10:28.000]  一起讀聖經的聲音很好聽
[00:10:28.000 --> 00:10:30.000]  好像唱詩一樣好聽
[00:10:30.000 --> 00:10:34.000]  約翰提到這份愛是在真理裡面的愛
[00:10:34.000 --> 00:10:36.000]  而且是一切認識真理的人
[00:10:36.000 --> 00:10:40.000]  因著有真理在裡面而有的愛
[00:10:40.000 --> 00:10:42.000]  不知道大家聽下去會不會覺得有點複雜
[00:10:42.000 --> 00:10:43.000]  不要緊
[00:10:43.000 --> 00:10:44.000]  我問大家一個問題
[00:10:44.000 --> 00:10:46.000]  可能大家會閃到一書的理解
[00:10:46.000 --> 00:10:49.000]  開始明白二書的精華
[00:10:49.000 --> 00:10:51.000]  因為剛才我們讀了三節
[00:10:51.000 --> 00:10:55.000]  其實可以跳到約翰一書十幾節的經文
[00:10:55.000 --> 00:10:57.000]  我要問的問題是
[00:10:57.000 --> 00:10:59.000]  你認識真理嗎?
[00:10:59.000 --> 00:11:04.000]  經文說愛是從認識真理的人而來
[00:11:04.000 --> 00:11:08.000]  那你說自己是不是一個認識真理的人呢?
[00:11:08.000 --> 00:11:11.000]  當日比拉多問耶穌
[00:11:11.000 --> 00:11:12.000]  真理是什麼?
[00:11:12.000 --> 00:11:15.000]  今天你能不能給一個答案呢?
[00:11:15.000 --> 00:11:17.000]  我想給大家幾秒時間
[00:11:17.000 --> 00:11:18.000]  給自己一個答案
[00:11:18.000 --> 00:11:19.000]  你要回答的問題是
[00:11:19.000 --> 00:11:21.000]  你認識真理嗎?
[00:11:21.000 --> 00:11:24.000]  你是不是一個認識真理的人?
[00:11:24.000 --> 00:11:29.000]  真理是什麼呢?
[00:11:29.000 --> 00:11:33.000]  給自己一個答案就行了
[00:11:33.000 --> 00:11:36.000]  早在約翰福音十八章記載
[00:11:36.000 --> 00:11:38.000]  比拉多問這個問題之前
[00:11:38.000 --> 00:11:39.000]  其實在八章
[00:11:39.000 --> 00:11:42.000]  約翰已經寫下了耶穌講解認識真理
[00:11:42.000 --> 00:11:46.000]  我讀約翰福音的八章31至35節給大家聽
[00:11:46.000 --> 00:11:48.000]  大家對自己的答案
[00:11:48.000 --> 00:11:50.000]  耶穌對信許的猶太人說
[00:11:50.000 --> 00:11:54.000]  你們若繼續遵行我的道
[00:11:54.000 --> 00:11:56.000]  則真是我的門徒了
[00:11:56.000 --> 00:11:58.000]  你們將認識真理
[00:11:58.000 --> 00:12:00.000]  真理會使你們自由
[00:12:00.000 --> 00:12:01.000]  他們回答說
[00:12:01.000 --> 00:12:03.000]  我們是阿伯拉罕的後裔
[00:12:03.000 --> 00:12:04.000]  從來沒有作過誰的奴僕
[00:12:04.000 --> 00:12:08.000]  你怎麼說會使你們自由呢?
[00:12:08.000 --> 00:12:09.000]  耶穌回答他們
[00:12:09.000 --> 00:12:11.000]  我實實在在地告訴你們
[00:12:11.000 --> 00:12:14.000]  所有犯罪的人就是罪的奴僕
[00:12:14.000 --> 00:12:17.000]  奴隸不能永遠住在家裡
[00:12:17.000 --> 00:12:19.000]  兒子才永遠住在家裡
[00:12:19.000 --> 00:12:22.000]  所以臣的兒子若使你們自由
[00:12:22.000 --> 00:12:25.000]  你們就真正自由了
[00:12:25.000 --> 00:12:27.000]  好了,耶穌說認識真理
[00:12:27.000 --> 00:12:30.000]  即是什麼?
[00:12:30.000 --> 00:12:31.000]  沒什麼聲音
[00:12:31.000 --> 00:12:32.000]  根據耶穌的說法
[00:12:32.000 --> 00:12:36.000]  你知不知道自己認識真理?
[00:12:36.000 --> 00:12:37.000]  是不是有點複雜呢?
[00:12:37.000 --> 00:12:39.000]  其實越說越複雜
[00:12:39.000 --> 00:12:41.000]  約翰福音的風格就是這樣
[00:12:41.000 --> 00:12:43.000]  我們看起來好像很複雜
[00:12:43.000 --> 00:12:45.000]  但其實拆開它
[00:12:45.000 --> 00:12:46.000]  其實也很簡單
[00:12:46.000 --> 00:12:48.000]  這是一個閱讀理解題
[00:12:48.000 --> 00:12:49.000]  好像溫書一樣
[00:12:49.000 --> 00:12:51.000]  上句是認識真理
[00:12:51.000 --> 00:12:53.000]  真理會使你們自由
[00:12:53.000 --> 00:12:54.000]  然後結尾又說
[00:12:54.000 --> 00:12:56.000]  臣的兒子若使你們自由
[00:12:56.000 --> 00:12:58.000]  你們就真正自由
[00:12:58.000 --> 00:13:01.000]  認識真理即是什麼?
[00:13:01.000 --> 00:13:02.000]  認識什麼?
[00:13:02.000 --> 00:13:03.000]  認識臣的兒子
[00:13:03.000 --> 00:13:04.000]  大家很厲害
[00:13:04.000 --> 00:13:05.000]  可以溫書
[00:13:05.000 --> 00:13:08.000]  認識真理就是認識臣的兒子
[00:13:08.000 --> 00:13:09.000]  就是認識耶穌
[00:13:09.000 --> 00:13:12.000]  原來約翰福音說到
[00:13:12.000 --> 00:13:14.000]  約翰一二三書
[00:13:14.000 --> 00:13:15.000]  所說的認識真理
[00:13:15.000 --> 00:13:18.000]  不是頭腦上的道理或教理
[00:13:18.000 --> 00:13:22.000]  認識真理是認識耶穌為基督為救主
[00:13:22.000 --> 00:13:24.000]  約翰一書早前不斷提到
[00:13:24.000 --> 00:13:28.000]  認識真理其實是認識一份關係
[00:13:28.000 --> 00:13:30.000]  我想大家一起讀
[00:13:30.000 --> 00:13:33.000]  約翰一書二章二十至二十三節
[00:13:33.000 --> 00:13:35.000]  一二三
[00:13:35.000 --> 00:13:52.000]  (閩南語)
[00:13:52.000 --> 00:13:55.000]  誰是說方話的呢?
[00:13:55.000 --> 00:13:59.000]  不就是那不認識耶穌為基督的嗎?
[00:13:59.000 --> 00:14:01.000]  那不認父與子的
[00:14:01.000 --> 00:14:04.000]  這個人就是嫡基督的
[00:14:04.000 --> 00:14:12.000]  (閩南語)
[00:14:12.000 --> 00:14:18.000]  不認識真理就是不認識耶穌為基督
[00:14:18.000 --> 00:14:19.000]  沒有耶穌這條路
[00:14:19.000 --> 00:14:21.000]  人就不認識天父
[00:14:21.000 --> 00:14:23.000]  只有因為當人孫應子
[00:14:23.000 --> 00:14:24.000]  才會認識父
[00:14:24.000 --> 00:14:27.000]  人只有單單藉著耶穌的死而復活的救贖
[00:14:27.000 --> 00:14:33.000]  才能夠重建人犯罪與神失落的關係
[00:14:33.000 --> 00:14:37.000]  認識真理在約翰一書的詞彙就是
[00:14:37.000 --> 00:14:38.000]  與神有團契
[00:14:38.000 --> 00:14:40.000]  我們經常聽到的
[00:14:40.000 --> 00:14:41.000]  與神有團契
[00:14:41.000 --> 00:14:43.000]  今天大家問自己的問題是
[00:14:43.000 --> 00:14:45.000]  我是否認識真理呢?
[00:14:45.000 --> 00:14:46.000]  回到教會這麼久
[00:14:46.000 --> 00:14:48.000]  你聽了很多
[00:14:48.000 --> 00:14:50.000]  明白了很多道理
[00:14:50.000 --> 00:14:52.000]  但你認不認識耶穌為基督
[00:14:52.000 --> 00:14:54.000]  為你個人的救主
[00:14:54.000 --> 00:14:55.000]  在今天的字眼
[00:14:55.000 --> 00:14:56.000]  祂是否你的頭
[00:14:56.000 --> 00:14:58.000]  是否你的話事人呢?
[00:14:58.000 --> 00:15:00.000]  你憑信接受了耶穌基督
[00:15:00.000 --> 00:15:03.000]  以祂的血洗淨你的罪
[00:15:03.000 --> 00:15:05.000]  你行在光明裏
[00:15:05.000 --> 00:15:07.000]  與神在光明裏
[00:15:07.000 --> 00:15:10.000]  是否彼此有團契的關係呢?
[00:15:10.000 --> 00:15:12.000]  我們可以上google
[00:15:12.000 --> 00:15:14.000]  可以心目中想著一個人物
[00:15:14.000 --> 00:15:16.000]  將他所有的背景和資料搜羅了
[00:15:16.000 --> 00:15:17.000]  每一件事
[00:15:17.000 --> 00:15:18.000]  他的事蹟
[00:15:18.000 --> 00:15:19.000]  他做過什麼事
[00:15:19.000 --> 00:15:20.000]  你都去找出來
[00:15:20.000 --> 00:15:21.000]  知道了
[00:15:21.000 --> 00:15:23.000]  那算不算認識一個人呢?
[00:15:23.000 --> 00:15:26.000]  算不算認識一個人呢?
[00:15:26.000 --> 00:15:27.000]  有些零頭了
[00:15:27.000 --> 00:15:28.000]  不認識一個人
[00:15:28.000 --> 00:15:30.000]  認識是一份關係
[00:15:30.000 --> 00:15:31.000]  就是約翰所說
[00:15:31.000 --> 00:15:32.000]  所聽過
[00:15:32.000 --> 00:15:33.000]  所看見
[00:15:33.000 --> 00:15:34.000]  親眼看過
[00:15:34.000 --> 00:15:35.000]  親手摸過
[00:15:35.000 --> 00:15:36.000]  認識就是一份團契
[00:15:36.000 --> 00:15:38.000]  分享生命
[00:15:38.000 --> 00:15:39.000]  拍檔
[00:15:39.000 --> 00:15:41.000]  約翰一直要我們知道
[00:15:41.000 --> 00:15:44.000]  與神的親密認識團契
[00:15:44.000 --> 00:15:46.000]  不單單是使徒獨有
[00:15:46.000 --> 00:15:47.000]  所以他把所看見
[00:15:47.000 --> 00:15:49.000]  所聽見的傳揚
[00:15:49.000 --> 00:15:51.000]  就是要為世上所有同樣的人
[00:15:51.000 --> 00:15:52.000]  與他一樣
[00:15:52.000 --> 00:15:53.000]  都跟父
[00:15:53.000 --> 00:15:54.000]  跟子
[00:15:54.000 --> 00:15:56.000]  跟耶穌基督有團契
[00:15:56.000 --> 00:15:59.000]  這個我們在約翰一書頭時已經聽過
[00:15:59.000 --> 00:16:01.000]  約翰在全卷的一書
[00:16:01.000 --> 00:16:03.000]  一次又一次重複的表達
[00:16:03.000 --> 00:16:05.000]  認識真理的人
[00:16:05.000 --> 00:16:07.000]  是與主有一個親密關係
