
[00:00:00.000 --> 00:00:02.240]  今天講題是「我要榮耀」
[00:04:14.880 --> 00:04:17.880]  我長期三個月在這裡,不能離開
[00:04:17.880 --> 00:04:20.680]  我也試過抱我的女兒
[00:04:20.680 --> 00:04:22.040]  我女兒還是嬰兒的時候
[00:04:22.040 --> 00:04:22.920]  嘩,真的
[00:04:22.920 --> 00:04:24.480]  尤其是剛出生
[00:04:24.480 --> 00:04:27.800]  這麼大的時候
[00:04:27.800 --> 00:04:30.000]  我覺得好像抱了一個很輕的公仔
[00:04:30.000 --> 00:04:33.720]  很害怕她跌倒,很虛弱
[00:04:33.720 --> 00:04:37.600]  赫拉也是很小的小朋友
[00:04:37.600 --> 00:04:39.160]  可能比英械大一點
[00:04:39.160 --> 00:04:40.920]  但還是很小的小朋友
[00:04:40.920 --> 00:04:43.160]  可能是不會說話的
[00:04:43.160 --> 00:04:45.680]  我將這兩班人統稱
[00:04:45.680 --> 00:04:47.880]  這兩班比小朋友還小的
[00:04:47.880 --> 00:04:50.600]  就叫做「小小朋友」
[00:04:50.600 --> 00:04:52.680]  這班人叫「小小朋友」
[00:04:52.680 --> 00:04:56.640]  他們都未懂得怎樣開口來求神
[00:04:56.640 --> 00:05:00.040]  去拯救他們,面對敵人
[00:05:00.040 --> 00:05:02.880]  只能發出一些很沒意義的聲音
[00:05:02.880 --> 00:05:05.920]  「啊啊啊」,類似是這樣
[00:05:05.920 --> 00:05:08.200]  我不知道能否模仿得準確
[00:05:08.200 --> 00:05:14.720]  總之是很軟弱、很無助的一班群體
[00:05:14.720 --> 00:05:19.120]  為甚麼經文要這樣說呢
[00:05:19.120 --> 00:05:23.240]  為甚麼在英械和赫拉的口中
[00:05:23.240 --> 00:05:25.800]  就建立了能力呢
[00:05:25.800 --> 00:05:28.760]  我嘗試用一個比喻跟大家說
[00:05:28.760 --> 00:05:33.560]  假設有一個廚藝比賽
[00:05:33.560 --> 00:05:37.880]  我和一個專業的廚師去參賽
[00:05:37.880 --> 00:05:41.400]  專業廚師當然很厲害
[00:05:41.400 --> 00:05:43.880]  而我就是一個普通的平民
[00:05:43.880 --> 00:05:47.000]  我是很普通的廚藝,真的一般般
[00:05:47.000 --> 00:05:50.120]  聽起來我應該會輸的
[00:05:50.120 --> 00:05:53.320]  但如果我想想辦法去贏的話
[00:05:53.320 --> 00:05:58.160]  可能我會想煮一些很複雜的菜式
[00:05:58.160 --> 00:06:02.520]  很厲害的菜式來嘗試去贏他
[00:06:02.520 --> 00:06:05.680]  例如好像這樣
[00:06:05.680 --> 00:06:08.000]  其實也不是很厲害
[00:06:08.000 --> 00:06:11.640]  看起來很豐富,對吧?看起來也很厲害
[00:06:11.640 --> 00:06:13.960]  只是找張照片給大家看
[00:06:13.960 --> 00:06:19.960]  但那個專業廚師要贏我
[00:06:19.960 --> 00:06:22.520]  其實很簡單,是相反的
[00:06:22.520 --> 00:06:27.680]  可能他炒一碟青菜也已經贏了我
[00:06:27.680 --> 00:06:30.080]  已經比我好吃很多
[00:06:30.080 --> 00:06:36.280]  其實剛才說到為甚麼在英械和赫拉的
[00:06:36.280 --> 00:06:39.040]  小朋友中顯出神的能力
[00:06:39.040 --> 00:06:40.960]  其實就像專業廚師一樣
[00:06:40.960 --> 00:06:43.960]  他用一個最簡單、不需要複雜的
[00:06:43.960 --> 00:06:46.720]  甚至很卑微的一碟炒青菜
[00:06:46.720 --> 00:06:49.760]  就可以贏過一些受敵
[00:06:49.760 --> 00:06:52.280]  那個廚師這樣煮一碟青菜
[00:06:52.280 --> 00:06:56.560]  就已經令我閉口無言
[00:06:56.560 --> 00:06:57.440]  先用一下
[00:06:57.440 --> 00:07:00.480]  閉口無言,令我無話可說
[00:07:00.480 --> 00:07:01.760]  對於神來說也是
[00:07:01.760 --> 00:07:05.600]  其實他要用英械去對付受敵
[00:07:05.600 --> 00:07:08.480]  也是小菜一碟
[00:07:08.480 --> 00:07:11.040]  所以我們在這段經文看到
[00:07:11.040 --> 00:07:12.800]  神是一個怎樣的神呢?
[00:07:12.800 --> 00:07:17.680]  他是一個很樂意去使用軟弱無助的人
[00:07:17.680 --> 00:07:19.600]  來彰顯他的能力
[00:07:19.600 --> 00:07:24.920]  使得敵人閉口無言、無話可說
[00:07:24.920 --> 00:07:26.160]  我們繼續看的時候
[00:07:26.160 --> 00:07:27.240]  第三節
[00:07:27.240 --> 00:07:29.760]  「我觀看你指頭所造的天
[00:07:29.760 --> 00:07:32.360]  並你所陳設的月亮星宿」
[00:07:32.360 --> 00:07:33.240]  第四節
[00:07:33.240 --> 00:07:36.440]  「便說人算甚麼理竟顧念他
[00:07:36.440 --> 00:07:40.080]  世人算甚麼理竟眷顧他」
[00:07:40.080 --> 00:07:44.040]  到這裡,詩人就抬頭望天
[00:07:44.040 --> 00:07:47.120]  從地上開始轉到天上
[00:07:47.120 --> 00:07:48.800]  而他望天的時候發覺
[00:07:48.800 --> 00:07:54.000]  可能天這個宇宙其實真的很廣大
[00:07:54.000 --> 00:08:00.040]  相比之下,他就覺得人其實真的很渺小
[00:08:00.040 --> 00:08:01.720]  以我所知
[00:08:01.720 --> 00:08:08.320]  青少部過往的暑假都舉辦過一些營地和短宣
[00:08:08.320 --> 00:08:10.320]  我不知道大家有沒有去過
[00:08:10.320 --> 00:08:11.640]  或者不一定是這個暑假
[00:08:11.640 --> 00:08:13.800]  可能是過往的日子
[00:08:13.800 --> 00:08:16.040]  你有沒有去過一些營地、短宣
[00:08:16.040 --> 00:08:17.240]  甚至你去旅行
[00:08:17.240 --> 00:08:19.800]  或者自己去郊外的時候
[00:08:19.800 --> 00:08:22.440]  有沒有機會在晚上的時候
[00:08:22.440 --> 00:08:24.960]  除了跟朋友聊天之外
[00:08:24.960 --> 00:08:27.600]  你會不會也嘗試出去看天空
[00:08:27.600 --> 00:08:29.920]  不知道大家有沒有試過這個經歷
[00:08:29.920 --> 00:08:31.440]  有的,對吧
[00:08:31.440 --> 00:08:35.000]  特別在郊外、遠離市區的地方的時候
[00:08:35.000 --> 00:08:36.600]  其實望向天空上
[00:08:36.600 --> 00:08:39.880]  可能真的會看到一些星星
[00:08:39.880 --> 00:08:43.200]  話說以前當我高中的時候
[00:08:43.200 --> 00:08:45.840]  我也試過跟同學去露營
[00:08:45.840 --> 00:08:47.680]  我去露營的時候
[00:08:47.680 --> 00:08:48.840]  去到哪裡呢?
[00:08:48.840 --> 00:08:50.320]  就去西貢
[00:08:50.320 --> 00:08:51.840]  乘車去西貢
[00:08:51.840 --> 00:08:54.200]  乘車去西貢其實去不到露營
[00:08:54.200 --> 00:08:56.120]  露營嘛
[00:08:56.120 --> 00:08:58.400]  去到西貢下車之後
[00:08:58.400 --> 00:09:00.680]  是要再走幾個小時的路
[00:09:00.680 --> 00:09:02.640]  那些車去不到的地方
[00:09:02.640 --> 00:09:05.040]  才可以去到露營
[00:09:05.040 --> 00:09:07.920]  我記得當時晚上的時候
[00:09:07.920 --> 00:09:09.320]  望向天空上
[00:09:09.320 --> 00:09:11.880]  是真的看到星星的
[00:09:11.880 --> 00:09:16.840]  我沒有想過在書本裡面看到的那些照片
[00:09:16.840 --> 00:09:20.280]  在那一刻在我的眼前就出現了
[00:09:20.280 --> 00:09:22.080]  在我望向天空的時候
[00:09:22.080 --> 00:09:22.840]  真的
[00:09:22.840 --> 00:09:25.240]  真的嘩
[00:09:25.240 --> 00:09:28.200]  心裡面嘩一聲的
[00:09:28.200 --> 00:09:29.880]  雖然其實我現在因為
[00:09:29.880 --> 00:09:32.400]  高中距離我現在也很多年前了
[00:09:32.400 --> 00:09:33.760]  所以我都不是很記得
[00:09:33.760 --> 00:09:35.680]  也都當時好像沒有拍到照片
[00:09:35.680 --> 00:09:40.000]  但是我想大概就是這樣
[00:09:40.000 --> 00:09:41.800]  這個就是我上網找回來的
[00:09:41.800 --> 00:09:44.720]  但是應該真的是在西貢拍的
[00:09:44.720 --> 00:09:47.320]  我不知道大家有沒有去過這個地方
[00:09:47.320 --> 00:09:48.640]  我認不出來
[00:09:48.640 --> 00:09:51.520]  但是總之
[00:09:51.520 --> 00:09:55.280]  我不知道是不是合成的
[00:09:55.280 --> 00:09:56.920]  但是我記得當時我望向天空
[00:09:56.920 --> 00:09:58.200]  真的
[00:09:58.200 --> 00:09:59.800]  就算沒有那麼光
[00:09:59.800 --> 00:10:02.160]  都應該看到很多星星的
[00:10:02.160 --> 00:10:04.920]  我記得是這樣的
[00:10:04.920 --> 00:10:08.120]  我本身以前是讀理科的
[00:10:08.120 --> 00:10:11.160]  所以我望向天空嘩一聲之後
[00:10:11.160 --> 00:10:13.040]  其實我是不太懂得怎樣形容的
[00:10:13.040 --> 00:10:14.160]  不懂得用一些很藝術
[00:10:14.160 --> 00:10:17.200]  或者用一些很感性的形容詞去形容
[00:10:17.200 --> 00:10:19.640]  但是因為我的理科的知識告訴我
[00:10:19.640 --> 00:10:21.120]  這一堆星星
[00:10:21.120 --> 00:10:24.240]  全部都是好像太陽一樣的行星
[00:10:24.240 --> 00:10:27.120]  在散落在整個宇宙偏胞
[00:10:27.120 --> 00:10:29.120]  整個宇宙不同的角落
[00:10:29.120 --> 00:10:32.600]  它的光要經過無數的連日
[00:10:32.600 --> 00:10:36.200]  才來到地球給我的眼睛看到
[00:10:36.200 --> 00:10:39.480]  我就是可以用這個形容詞去形容
[00:10:39.480 --> 00:10:41.880]  但是其實當我想到這樣的時候
[00:10:41.880 --> 00:10:42.800]  我就已經覺得
[00:10:42.800 --> 00:10:45.320]  嘩 神的創造真的很偉大
[00:10:45.320 --> 00:10:47.480]  神的創造真的很奇妙
[00:10:47.480 --> 00:10:51.520]  這一幕真的讓我感受到
[00:10:51.520 --> 00:10:53.200]  神的偉大的時候
[00:10:53.200 --> 00:10:57.120]  也讓我感受到自己是何等的渺小呢
[00:10:57.120 --> 00:11:04.840]  有一首詩歌我都很喜歡的
[00:11:04.840 --> 00:11:06.800]  詩歌的歌名叫做《讓我》
[00:11:06.800 --> 00:11:08.440]  是一首普通話的詩歌
[00:11:08.440 --> 00:11:11.200]  不知道大家有沒有唱過或者聽過
[00:11:11.200 --> 00:11:12.200]  也有的
[00:11:12.200 --> 00:11:16.640]  它副歌裡面頭兩句的歌詞就是這樣的
[00:11:16.640 --> 00:11:19.000]  「讓我讚美飛緊美馳」
[00:11:19.000 --> 00:11:22.040]  「讓我敬拜飛緊方式」
[00:11:22.040 --> 00:11:25.160]  我對於這兩句歌詞的理解就是
[00:11:25.160 --> 00:11:26.440]  我們讚美的時候
[00:11:26.440 --> 00:11:32.160]  不應該只是很空洞地去說一些美麗的詞句
[00:11:32.160 --> 00:11:36.040]  而在心裡面是要有同樣的感受的
[00:11:36.040 --> 00:11:37.760]  而當我們敬拜的時候
[00:11:37.760 --> 00:11:41.800]  就不應該只有外在的方式來表現出來
[00:11:41.800 --> 00:11:44.640]  而我們心裡面是要體會到
[00:11:44.640 --> 00:11:48.920]  神的偉大和榮美才去敬拜神的
[00:11:48.920 --> 00:11:51.840]  換句話說其實敬拜讚美
[00:11:51.840 --> 00:11:54.400]  是應該由心而發
[00:11:54.400 --> 00:11:57.760]  不應該只有外在的行為
[00:11:57.760 --> 00:11:59.960]  純粹做給別人看
[00:11:59.960 --> 00:12:02.160]  也可能做給自己看
[00:12:02.160 --> 00:12:04.800]  我回想起剛才也說過
[00:12:04.800 --> 00:12:08.320]  以往我在敬拜隊的侍奉裡面是怎樣的
[00:12:08.320 --> 00:12:13.520]  我其實也很著重音樂上的表達和表現
[00:12:13.520 --> 00:12:18.160]  是否好聽 是否很美
[00:12:18.160 --> 00:12:20.480]  是否很有要求的
[00:12:20.480 --> 00:12:22.560]  後來回想起
[00:12:22.560 --> 00:12:26.920]  可能當時我也是著重音樂上的表現多一點
[00:12:26.920 --> 00:12:30.040]  多於我有沒有由心而發
[00:12:30.040 --> 00:12:32.840]  或者我的隊員或是會眾
[00:12:32.840 --> 00:12:38.160]  是否真的由心而發地對神的敬拜讚美祂
[00:12:38.160 --> 00:12:42.720]  弟兄姊妹 我不知道你們回教會多久了
[00:12:42.720 --> 00:12:44.440]  可能很多都回了很久了
[00:12:44.440 --> 00:12:47.520]  甚至我也知道有些是從小回到大
[00:12:47.520 --> 00:12:50.680]  有些可能是信二代或者信N代
[00:12:50.680 --> 00:12:54.240]  就是都回了很久
[00:12:54.240 --> 00:12:56.960]  可能也唱過不少詩歌
[00:12:56.960 --> 00:12:59.960]  我想問一下 你們不用回答我
[00:12:59.960 --> 00:13:02.760]  這個不用回答我
[00:13:02.760 --> 00:13:05.040]  你們唱的時候
[00:13:05.040 --> 00:13:08.320]  收到的歌真的可以每一次都很由心而發地唱
[00:13:08.320 --> 00:13:10.600]  還是有時候會不會唱得太多
[00:13:10.600 --> 00:13:14.000]  歌曲太熟悉了 可能會很自動波
[00:13:14.000 --> 00:13:18.240]  甚至有些空洞地唱出來呢
[00:13:18.240 --> 00:13:22.760]  又或者可能你和弟兄姊妹聊天的時候
[00:13:22.760 --> 00:13:26.160]  會不會有時候都是很空洞地
[00:13:26.160 --> 00:13:28.960]  很自動波地說一些
[00:13:28.960 --> 00:13:33.200]  讚美主 感謝主 很感恩
[00:13:33.200 --> 00:13:37.560]  這些話語呢 你們不用回答我
[00:13:37.560 --> 00:13:40.320]  甚至可能你心裏面隱隱都
[00:13:40.320 --> 00:13:43.280]  或者不是隱隱 都很明顯地去抗拒這些
[00:13:43.280 --> 00:13:46.160]  所謂教會的術語呢
[00:13:46.160 --> 00:13:50.960]  有一個詞語叫做「不知不覺」
[00:13:50.960 --> 00:13:53.160]  其實很多時候我們可能不是不知的
[00:13:53.160 --> 00:13:54.640]  我們可能很多東西都知道的
[00:13:54.640 --> 00:13:57.840]  甚至回到教會很久都一定是知道的
[00:13:57.840 --> 00:14:00.240]  但是我們知道怎樣去榮耀神
[00:14:00.240 --> 00:14:02.560]  我們知道怎樣去讚美神
[00:14:02.560 --> 00:14:05.200]  但我們可能有時候就是不覺
[00:14:05.200 --> 00:14:07.880]  我想起我自己可能那時候敬拜的時候
[00:14:07.880 --> 00:14:09.960]  我自己都是不覺的
[00:14:09.960 --> 00:14:11.000]  甚麼叫不覺呢
[00:14:11.000 --> 00:14:13.600]  就是不是地方那個不覺
[00:14:13.600 --> 00:14:17.600]  就是沒有感覺
[00:14:17.600 --> 00:14:19.800]  不會有感覺
[00:14:19.800 --> 00:14:24.080]  可能對於神已經沒有那個感覺了
[00:14:24.080 --> 00:14:27.600]  可能只懂得去唱歌 去組樂隊
[00:14:27.600 --> 00:14:30.280]  去沉醉在音樂裏
[00:14:30.280 --> 00:14:33.840]  但是對於去讚美神呢
[00:14:33.840 --> 00:14:35.840]  可能已經沒有甚麼感覺
[00:14:35.840 --> 00:14:40.800]  沒有甚麼可以用由心來去讚美祂的感覺
[00:14:40.800 --> 00:14:46.760]  再說一次 今天的講題呢
[00:14:46.760 --> 00:14:48.320]  是「我要榮耀」
[00:14:48.320 --> 00:14:51.600]  我真的想清楚不要再說錯了
[00:14:51.600 --> 00:14:52.440]  「我要榮耀」
[00:14:52.440 --> 00:14:56.680]  這個第一點就是人給神榮耀
[00:14:56.680 --> 00:15:00.200]  所以我們是要給神榮耀
[00:15:00.200 --> 00:15:01.680]  而我想說的就是
[00:15:01.680 --> 00:15:03.200]  我們「我要榮耀」
[00:15:03.200 --> 00:15:06.280]  我要開口去榮耀神
[00:15:06.280 --> 00:15:08.400]  這個就是第一點想跟大家說的
[00:15:08.400 --> 00:15:11.400]  我要開口榮耀神
[00:15:14.960 --> 00:15:19.280]  剛才說到 詩人分別在地上和天上
[00:15:19.280 --> 00:15:22.920]  也就是全地都看到神的大能
[00:15:22.920 --> 00:15:27.200]  也都看到人的渺小
[00:15:27.200 --> 00:15:30.560]  人在神面前真的不算甚麼
[00:15:30.560 --> 00:15:34.840]  但是神就很願意去眷顧 去顧念人
[00:15:34.840 --> 00:15:36.360]  我們在第四節都看到
[00:15:36.360 --> 00:15:38.600]  「人算甚麼你竟顧念他」
[00:15:38.600 --> 00:15:41.640]  「世人算甚麼你竟眷顧他」
[00:15:41.640 --> 00:15:43.040]  為甚麼呢
[00:15:43.040 --> 00:15:44.080]  我們要問的問題就是
[00:15:44.080 --> 00:15:47.080]  為甚麼神會顧念呢
[00:15:47.080 --> 00:15:48.480]  為甚麼會眷顧人呢
[00:15:48.480 --> 00:15:51.160]  正如詩人都好像很讚嘆地說
[00:15:51.160 --> 00:15:53.160]  「為甚麼呢」
[00:15:53.160 --> 00:15:56.080]  接下來我們在下半部分
[00:15:56.080 --> 00:15:57.480]  這句話好像是
[00:15:57.480 --> 00:15:58.320]  「我先去廣告」
[00:15:58.320 --> 00:16:00.360]  「然後在下半部分說下一部分」
[00:16:00.360 --> 00:16:01.360]  沒有廣告的就放心了
[00:16:01.360 --> 00:16:02.080]  馬上下來
[00:16:02.080 --> 00:16:03.640]  下半部分就是
[00:16:03.640 --> 00:16:08.000]  說神給人榮耀
[00:16:08.000 --> 00:16:09.720]  剛才是人給神榮耀
[00:16:09.720 --> 00:16:13.120]  而我們現在是神給人榮耀
[00:16:13.120 --> 00:16:14.400]  第五節說到
[00:16:14.400 --> 00:16:17.320]  「你叫他比天使微小一點」
[00:16:17.320 --> 00:16:21.600]  「並賜他榮耀尊貴為冠冕」
[00:16:21.600 --> 00:16:26.040]  偉大的神本來應該當得榮耀
[00:16:26.040 --> 00:16:28.560]  我們人榮耀是很正常的事
[00:16:28.560 --> 00:16:33.680]  但是神卻願意去賜人一個很高的位置
[00:16:33.680 --> 00:16:37.120]  並且賜榮耀給人
[00:16:37.120 --> 00:16:39.280]  既然人本身是很渺小的
[00:16:39.280 --> 00:16:40.440]  剛才都說到
[00:16:40.440 --> 00:16:43.200]  為甚麼神會賜人尊貴的身分
[00:16:43.200 --> 00:16:45.800]  並且給我們使命呢
[00:16:45.800 --> 00:16:48.680]  我們回看第五節這裡
[00:16:48.680 --> 00:16:51.760]  其實「比天使微小一點」這一句
[00:16:51.760 --> 00:16:54.520]  在原文中如果直譯的時候
[00:16:54.520 --> 00:16:59.800]  就是「比神少一點」
[00:16:59.800 --> 00:17:01.960]  其實是一個很高的位置
[00:17:01.960 --> 00:17:05.000]  原來神真的給人一個很高很高的位置
[00:17:05.000 --> 00:17:09.280]  只是比神少一點而已
[00:17:09.280 --> 00:17:12.800]  而「冠冕」這個字其實是代表權柄
[00:17:12.800 --> 00:17:15.440]  所以神是給人權柄的
[00:17:15.440 --> 00:17:17.120]  原本是神自己榮耀
[00:17:17.120 --> 00:17:23.680]  但是神竟然讓人來享受從祂而來的榮耀
[00:17:23.680 --> 00:17:31.280]  我剛才說到我是一個玩音樂的人
[00:17:31.280 --> 00:17:31.920]  除了在敬拜隊
[00:17:31.920 --> 00:17:36.360]  我自己也有玩樂隊、寫歌
[00:17:36.360 --> 00:17:39.640]  但是我有一個堂哥
[00:17:39.640 --> 00:17:41.640]  他跟我不同
[00:17:41.640 --> 00:17:44.920]  他是一個全職音樂人
[00:17:44.920 --> 00:17:48.840]  他是會幫歌星寫歌
[00:17:48.840 --> 00:17:52.320]  在唱片公司工作的音樂人
[00:17:52.320 --> 00:17:57.800]  也曾經在香港樂壇頒獎典禮中獲獎
[00:17:57.800 --> 00:18:00.120]  應該是獲得N級的獎項
[00:18:00.120 --> 00:18:03.400]  他的名字可以在維基百科找到
[00:18:03.400 --> 00:18:06.760]  整個名單上的獎項很多
[00:18:06.760 --> 00:18:09.920]  他本身也是一個基督徒
[00:18:09.920 --> 00:18:13.600]  我不知道他在頒獎典禮中
[00:18:13.600 --> 00:18:14.880]  不如問問大家
[00:18:14.880 --> 00:18:17.160]  通常在頒獎典禮中
[00:18:17.160 --> 00:18:19.880]  基督徒得獎時
[00:18:19.880 --> 00:18:24.640]  他們第一句得獎感受會說甚麼
[00:18:24.640 --> 00:18:26.680]  「感謝主、感謝神、感謝天父」
[00:18:26.680 --> 00:18:27.880]  我聽到
[00:18:27.880 --> 00:18:30.960]  類似這些說話
[00:18:31.600 --> 00:18:33.880]  我不知道我堂哥在頒獎典禮中
[00:18:33.880 --> 00:18:35.160]  有沒有說過這句說話
[00:18:35.160 --> 00:18:39.920]  但我只知道他曾經在教會中說見證
[00:18:39.920 --> 00:18:42.480]  為了得獎而說見證
[00:18:42.480 --> 00:18:44.560]  我怎樣知道呢
[00:18:44.560 --> 00:18:47.000]  其實我本身跟他不熟悉
[00:18:47.000 --> 00:18:50.240]  但是我聽他媽媽
[00:18:50.240 --> 00:18:53.400]  即是我的伯娘說的
[00:18:53.400 --> 00:18:56.920]  我還記得我伯娘說的時候
[00:18:56.920 --> 00:18:59.440]  大概是這樣
[00:18:59.440 --> 00:19:01.560]  「哎呀,我兒子」
[00:19:01.560 --> 00:19:07.240]  「他說要在教會講得獎感受」
[00:19:07.240 --> 00:19:10.160]  「他還叫我回去」
[00:19:10.160 --> 00:19:12.320]  「回去的時候,怎知道」
[00:19:12.320 --> 00:19:15.120]  「他不斷說感謝神、感謝主」
[00:19:15.120 --> 00:19:17.240]  「讓我得到這個獎」
[00:19:17.240 --> 00:19:19.040]  「真是不知為何這樣」
[00:19:19.040 --> 00:19:22.200]  「真是搞錯」
[00:19:22.200 --> 00:19:23.640]  我不知道能否模仿
[00:19:23.640 --> 00:19:27.720]  但是大家知不知道
[00:19:27.720 --> 00:19:31.200]  能否猜到他為何這樣說
[00:19:31.200 --> 00:19:34.880]  首先,你覺得他是否基督徒
[00:19:34.880 --> 00:19:36.360]  (不是)
[00:19:36.360 --> 00:19:37.640]  嗯?
[00:19:37.640 --> 00:19:39.880]  應該不是吧
[00:19:39.880 --> 00:19:43.280]  說見證有甚麼理由給這些反應呢
[00:19:43.280 --> 00:19:44.120]  可能大家聽得出
[00:19:44.120 --> 00:19:46.960]  其實他可能都很不高興
[00:19:46.960 --> 00:19:48.440]  對於他的兒子
[00:19:48.440 --> 00:19:51.000]  即是我堂哥說見證很不高興
[00:19:51.000 --> 00:19:53.520]  沒錯,其實他
[00:19:53.520 --> 00:19:54.800]  因為他未信主
[00:19:54.800 --> 00:19:56.600]  所以可能他不太明白
[00:19:56.600 --> 00:19:58.840]  為何我們得獎的時候
[00:19:58.840 --> 00:20:00.160]  要感謝神
