
[00:00:00.000 --> 00:00:02.000]  祝神弟子們
[00:01:58.000 --> 00:02:01.000]  我們必須要按著神的吩咐
[00:02:01.000 --> 00:02:03.000]  在當中而去活
[00:02:03.000 --> 00:02:07.000]  今天我們是否每一個人都知道
[00:02:07.000 --> 00:02:09.000]  神給我們的吩咐呢?
[00:02:09.000 --> 00:02:13.000]  今天會和大家透過一句經文
[00:02:13.000 --> 00:02:15.000]  其實是很熟悉的經文
[00:02:15.000 --> 00:02:18.000]  《羅馬書》十二章一到二節
[00:02:18.000 --> 00:02:21.000]  很希望和大家一起看看
[00:02:21.000 --> 00:02:23.000]  我們今天的生命
[00:02:23.000 --> 00:02:25.000]  究竟應該怎樣活出來的時候
[00:02:25.000 --> 00:02:29.000]  才能夠更加討神的喜悅呢?
[00:02:29.000 --> 00:02:32.000]  我們一起讀一下這段經文吧
[00:02:32.000 --> 00:02:34.000]  《羅馬書》十二章一到二節
[00:02:34.000 --> 00:02:36.000]  「所以弟兄們
[00:02:36.000 --> 00:02:39.000]  我以神的慈悲勸你們
[00:02:39.000 --> 00:02:42.000]  將身體獻上當作活祭
[00:02:42.000 --> 00:02:43.000]  是聖潔的
[00:02:43.000 --> 00:02:45.000]  是神所喜悅的
[00:02:45.000 --> 00:02:47.000]  你們如此侍奉
[00:02:47.000 --> 00:02:49.000]  乃是理所當然的
[00:02:49.000 --> 00:02:51.000]  不要效法這個世界
[00:02:51.000 --> 00:02:54.000]  只要心意根深而變化
[00:02:54.000 --> 00:02:57.000]  叫你們測驗何謂神的善良
[00:02:57.000 --> 00:03:00.000]  順傳所喜悅的旨意」
[00:03:00.000 --> 00:03:04.000]  首先我們重溫《羅馬書》一國的大綱
[00:03:04.000 --> 00:03:05.000]  整本書裡面
[00:03:05.000 --> 00:03:08.000]  其實主要分開三個大段
[00:03:08.000 --> 00:03:12.000]  第一段講及在一章到第八章
[00:03:12.000 --> 00:03:13.000]  講到神的救恩
[00:03:13.000 --> 00:03:16.000]  其實是給予全國的萬民
[00:03:16.000 --> 00:03:19.000]  但是整個世界也都充滿罪惡
[00:03:19.000 --> 00:03:23.000]  神希望整個救恩能夠淋到萬民當中
[00:03:23.000 --> 00:03:25.000]  第二段是九到十一節
[00:03:25.000 --> 00:03:27.000]  講到神的救恩
[00:03:27.000 --> 00:03:31.000]  繼續在猶太人當中繼續
[00:03:31.000 --> 00:03:35.000]  第三段是今天我們信了耶穌之後
[00:03:35.000 --> 00:03:37.000]  我們已經得到這個救恩
[00:03:37.000 --> 00:03:39.000]  究竟我們基督徒的生活
[00:03:39.000 --> 00:03:41.000]  是如何在當中活出來的呢?
[00:03:41.000 --> 00:03:44.000]  所以《羅馬書》第十二章開始的時候
[00:03:44.000 --> 00:03:47.000]  不會再跟大家在當中討論
[00:03:47.000 --> 00:03:50.000]  當中的教義、神學的問題
[00:03:50.000 --> 00:03:52.000]  反而保羅很想指出
[00:03:52.000 --> 00:03:55.000]  羅馬教會的信徒應該怎樣去回應
[00:03:55.000 --> 00:03:58.000]  這個福音的大能
[00:03:58.000 --> 00:04:01.000]  就是一起獻上這個生命
[00:04:01.000 --> 00:04:04.000]  這個身體為活祭
[00:04:04.000 --> 00:04:07.000]  最重要就是回報這個十誡的救恩
[00:04:07.000 --> 00:04:09.000]  希望能夠在當中
[00:04:09.000 --> 00:04:13.000]  每一個都能夠效法基督的位身
[00:04:13.000 --> 00:04:15.000]  在十二章第一節的時候
[00:04:15.000 --> 00:04:19.000]  保羅開始說「所以」
[00:04:19.000 --> 00:04:21.000]  「所以」作為一個開始
[00:04:21.000 --> 00:04:23.000]  既然有一個「所以」的話
[00:04:23.000 --> 00:04:26.000]  當然應該有一個「因為」
[00:04:26.000 --> 00:04:28.000]  當我們仔細看《羅馬書》的時候
[00:04:28.000 --> 00:04:30.000]  前面一章到十一章
[00:04:30.000 --> 00:04:34.000]  其實就是保羅在說「因為」的原因
[00:04:34.000 --> 00:04:36.000]  在第一到第二章
[00:04:36.000 --> 00:04:38.000]  其實是講到人的罪
[00:04:38.000 --> 00:04:41.000]  使人和神在當中隔絕
[00:04:41.000 --> 00:04:44.000]  而福音就是神的大能要拯救他們
[00:04:44.000 --> 00:04:47.000]  要救一切相信的每一位
[00:04:47.000 --> 00:04:49.000]  而第三到第五章
[00:04:49.000 --> 00:04:51.000]  其實就是講到福音的內容
[00:04:51.000 --> 00:04:53.000]  就是恩信稱義
[00:04:53.000 --> 00:04:56.000]  唯有就是憑著信心來到神的面前
[00:04:56.000 --> 00:05:00.000]  才能夠從神那裡領受這個救恩
[00:05:00.000 --> 00:05:05.000]  所以有人說我們今天通往天堂這條路
[00:05:05.000 --> 00:05:07.000]  不是再走樓梯
[00:05:07.000 --> 00:05:09.000]  而是坐電梯
[00:05:09.000 --> 00:05:12.000]  因為我們不能夠靠著自己的能力
[00:05:12.000 --> 00:05:15.000]  而是要靠著神的大能
[00:05:15.000 --> 00:05:18.000]  只要憑著信心去接受耶穌基督
[00:05:18.000 --> 00:05:20.000]  進入我們生命的時候
[00:05:20.000 --> 00:05:25.000]  就能夠擁有從神而來那份戰勝的生命
[00:05:25.000 --> 00:05:28.000]  去到第六到八章的時候
[00:05:28.000 --> 00:05:30.000]  我們看到神的心意
[00:05:30.000 --> 00:05:32.000]  其實是要每一位信徒
[00:05:32.000 --> 00:05:34.000]  都能夠在當中去成聖
[00:05:34.000 --> 00:05:36.000]  活出基督的信仰
[00:05:36.000 --> 00:05:40.000]  雖然有很多的難處或者限制
[00:05:40.000 --> 00:05:44.000]  其中一個就是納至為善由得我
[00:05:44.000 --> 00:05:47.000]  只是行出來由不得我
[00:05:47.000 --> 00:05:50.000]  但是保羅在第七章結尾的時候就說
[00:05:50.000 --> 00:05:51.000]  感謝神
[00:05:51.000 --> 00:05:53.000]  我們能夠靠著耶穌基督
[00:05:53.000 --> 00:05:55.000]  我們就能夠得勝
[00:05:55.000 --> 00:05:58.000]  去到第九到十一章的時候
[00:05:58.000 --> 00:06:00.000]  看到神的憐憫和揀選
[00:06:00.000 --> 00:06:04.000]  今天我們能夠成為神的兒女
[00:06:04.000 --> 00:06:06.000]  不是因為我們配得
[00:06:06.000 --> 00:06:08.000]  而是神的拯救我們
[00:06:08.000 --> 00:06:12.000]  完全是因著神這份憐憫和恩典
[00:06:12.000 --> 00:06:15.000]  正正就是這份憐憫
[00:06:15.000 --> 00:06:19.000]  保羅勸告羅馬教會的信徒
[00:06:19.000 --> 00:06:21.000]  要將身體的獻上
[00:06:21.000 --> 00:06:23.000]  當作活祭
[00:06:23.000 --> 00:06:25.000]  這個獻祭很特別
[00:06:25.000 --> 00:06:27.000]  不像舊約的獻祭
[00:06:27.000 --> 00:06:29.000]  有兩個單位
[00:06:29.000 --> 00:06:31.000]  有祭司和祭物
[00:06:31.000 --> 00:06:35.000]  這次獻祭是同一個人
[00:06:35.000 --> 00:06:37.000]  你就是那個祭司
[00:06:37.000 --> 00:06:40.000]  你同時也是那個祭物
[00:06:40.000 --> 00:06:44.000]  是要主動的在當中獻上
[00:06:44.000 --> 00:06:46.000]  不是被迫的
[00:06:46.000 --> 00:06:48.000]  在新約當中只有一個人
[00:06:48.000 --> 00:06:50.000]  去擔當祭司
[00:06:50.000 --> 00:06:54.000]  同樣是被獻為祭物
[00:06:54.000 --> 00:06:56.000]  也是甘心情願的
[00:06:56.000 --> 00:06:58.000]  在當中獻上
[00:06:58.000 --> 00:07:00.000]  你們知不知道是誰?
[00:07:00.000 --> 00:07:02.000]  耶穌基督
[00:07:02.000 --> 00:07:04.000]  是呀,大家很聰明
[00:07:04.000 --> 00:07:06.000]  是主耶穌基督
[00:07:06.000 --> 00:07:08.000]  主耶穌基督在聖餐的時候
[00:07:08.000 --> 00:07:10.000]  他更加具體的
[00:07:10.000 --> 00:07:12.000]  他表達這個餅
[00:07:12.000 --> 00:07:14.000]  就是代表他的身體
[00:07:14.000 --> 00:07:17.000]  葡萄汁也代表他的血
[00:07:17.000 --> 00:07:20.000]  身體就是整個的祭物
[00:07:20.000 --> 00:07:22.000]  他主動將自己
[00:07:22.000 --> 00:07:25.000]  在當中獻上為祭物
[00:07:25.000 --> 00:07:27.000]  而他自己也是
[00:07:27.000 --> 00:07:29.000]  整個的獻祭裏面
[00:07:29.000 --> 00:07:31.000]  那位的祭司
[00:07:31.000 --> 00:07:34.000]  為了要完成天父的使命
[00:07:34.000 --> 00:07:37.000]  保羅勸勉羅馬教會的信徒
[00:07:37.000 --> 00:07:39.000]  雖然外面的環境
[00:07:39.000 --> 00:07:41.000]  充滿了很多的挑戰
[00:07:41.000 --> 00:07:45.000]  教會仍然受到很多的迫害
[00:07:45.000 --> 00:07:48.000]  但是不要效法這個世界
[00:07:48.000 --> 00:07:51.000]  要心意根深而變化
[00:07:51.000 --> 00:07:53.000]  更加要效法
[00:07:53.000 --> 00:07:56.000]  耶穌基督獻上身體為一個活祭
[00:07:56.000 --> 00:07:59.000]  在十二章下半部的時候
[00:07:59.000 --> 00:08:01.000]  教導信徒更加以生命
[00:08:01.000 --> 00:08:04.000]  去見證這個福音的大能
[00:08:04.000 --> 00:08:05.000]  除此之外
[00:08:05.000 --> 00:08:09.000]  保羅更加形容這個祭是活的
[00:08:09.000 --> 00:08:11.000]  是有生命力的
[00:08:11.000 --> 00:08:13.000]  由此可見這個祭
[00:08:13.000 --> 00:08:16.000]  和舊約的祭是很不同的
[00:08:16.000 --> 00:08:20.000]  舊約的祭的祭物是死的
[00:08:20.000 --> 00:08:23.000]  為了要藉著死去擔當人的罪
[00:08:23.000 --> 00:08:26.000]  但新約教徒不能夠藉著死
[00:08:26.000 --> 00:08:28.000]  去擔當任何人的罪
[00:08:28.000 --> 00:08:31.000]  因為基督已經替人死了
[00:08:31.000 --> 00:08:33.000]  擔當了世人的罪
[00:08:33.000 --> 00:08:36.000]  所以基督徒不再獻上身畜為祭
[00:08:36.000 --> 00:08:38.000]  如今要獻上的
[00:08:38.000 --> 00:08:41.000]  就是身體作為一個活祭
[00:08:41.000 --> 00:08:43.000]  正如保羅在《羅馬書》
[00:08:43.000 --> 00:08:45.000]  六章十三節裡說
[00:08:45.000 --> 00:08:47.000]  也不要把你們的屍體
[00:08:47.000 --> 00:08:52.000]  獻給罪作不義的工具
[00:08:52.000 --> 00:08:55.000]  都要將死人中活著的人
[00:08:55.000 --> 00:08:58.000]  將自己獻給神
[00:08:58.000 --> 00:09:01.000]  並把你們的肢體獻給神
[00:09:01.000 --> 00:09:04.000]  作義的工具
[00:09:04.000 --> 00:09:06.000]  因著耶穌的拯救
[00:09:06.000 --> 00:09:10.000]  基督徒已經向罪死了
[00:09:10.000 --> 00:09:13.000]  要把自己的身體在當中獻給神
[00:09:13.000 --> 00:09:16.000]  因為信徒已經出死入生
[00:09:16.000 --> 00:09:20.000]  要為神的榮耀而在當中活出來
[00:09:20.000 --> 00:09:22.000]  第二方面我們看見
[00:09:22.000 --> 00:09:24.000]  這個祭形容為聖潔的
[00:09:24.000 --> 00:09:28.000]  聖潔並非是告訴我們
[00:09:28.000 --> 00:09:30.000]  我們如何在當中要乾淨
[00:09:30.000 --> 00:09:32.000]  聖潔的意思是解作
[00:09:32.000 --> 00:09:33.000]  我們是屬於神的
[00:09:33.000 --> 00:09:35.000]  所以獻上的祭物
[00:09:35.000 --> 00:09:37.000]  是要分別為聖給神
[00:09:37.000 --> 00:09:39.000]  第三方面我們看見
[00:09:39.000 --> 00:09:42.000]  這個祭是神所喜悅的
[00:09:42.000 --> 00:09:45.000]  當信徒將自己當成祭物
[00:09:45.000 --> 00:09:47.000]  奉獻給神的時候
[00:09:47.000 --> 00:09:50.000]  其實是要放下我們自己的主權
[00:09:50.000 --> 00:09:53.000]  認定自己的生命是屬於神
[00:09:53.000 --> 00:09:56.000]  按著神的旨意在當中而活
[00:09:56.000 --> 00:09:58.000]  這樣的生活態度
[00:09:58.000 --> 00:10:01.000]  就是蒙神越立
[00:10:01.000 --> 00:10:03.000]  為何保羅會這樣說呢
[00:10:03.000 --> 00:10:06.000]  其實原來在古代的社會裏面
[00:10:06.000 --> 00:10:09.000]  人很熱衷在當中去獻祭
[00:10:09.000 --> 00:10:13.000]  他們敬拜的焦點就是宰殺那些的祭身
[00:10:13.000 --> 00:10:16.000]  獻給他們所相信的神
[00:10:16.000 --> 00:10:20.000]  他們認為想能夠取悅自己的神的話
[00:10:20.000 --> 00:10:22.000]  獻祭越多就越好
[00:10:22.000 --> 00:10:25.000]  所以他們不理會自己獻祭
[00:10:25.000 --> 00:10:28.000]  生命的態度是否虔誠
[00:10:28.000 --> 00:10:32.000]  所以保羅提醒羅馬教會的信徒
[00:10:32.000 --> 00:10:33.000]  要討神喜悅
[00:10:33.000 --> 00:10:37.000]  正確敬拜的態度應該是怎樣
[00:10:37.000 --> 00:10:41.000]  不能夠像過往其他世人一樣
[00:10:41.000 --> 00:10:42.000]  說到這裏
[00:10:42.000 --> 00:10:44.000]  不知道大家有沒有發現
[00:10:44.000 --> 00:10:48.000]  保羅好像沒有提及要獻什麼祭
[00:10:48.000 --> 00:10:50.000]  不知道大家有沒有想過呢
[00:10:50.000 --> 00:10:52.000]  因為在舊約當中
[00:10:52.000 --> 00:10:55.000]  其實記載了很多不同種類的祭
[00:10:55.000 --> 00:10:58.000]  有凡祭 有掃祭 有感恩祭
[00:10:58.000 --> 00:11:01.000]  究竟要獻什麼祭呢
[00:11:01.000 --> 00:11:03.000]  要明白要獻什麼祭
[00:11:03.000 --> 00:11:07.000]  我們必須要看羅馬書第一章的經文
[00:11:07.000 --> 00:11:10.000]  因為聖經學者指出
[00:11:10.000 --> 00:11:15.000]  十二章其實和第一章的內容是一個對照
[00:11:15.000 --> 00:11:17.000]  你不明白第一章的內容
[00:11:17.000 --> 00:11:20.000]  你就不能夠完全明白
[00:11:20.000 --> 00:11:23.000]  第十二章的內容是說什麼
[00:11:23.000 --> 00:11:28.000]  我們一起看看第一章二十一節說什麼
[00:11:28.000 --> 00:11:33.000]  二十一節是對一班愛邦人
[00:11:33.000 --> 00:11:36.000]  描寫他們生命的狀況
[00:11:36.000 --> 00:11:37.000]  這裏說
[00:11:37.000 --> 00:11:38.000]  雖然他知道神
[00:11:38.000 --> 00:11:42.000]  卻不把他當作神榮耀他
[00:11:42.000 --> 00:11:44.000]  也不感謝他
[00:11:44.000 --> 00:11:46.000]  他們的思想變為虛妄
[00:11:46.000 --> 00:11:49.000]  無知的心昏暗了
[00:11:49.000 --> 00:11:51.000]  所以在十二章的時候
[00:11:51.000 --> 00:11:55.000]  保羅就要提及心意今生已變化
[00:11:55.000 --> 00:11:57.000]  要測驗何謂神的善良
[00:11:57.000 --> 00:12:00.000]  純存可喜悅的旨意
[00:12:00.000 --> 00:12:04.000]  就是要回應第一章的問題
[00:12:04.000 --> 00:12:05.000]  當人犯罪之後
[00:12:05.000 --> 00:12:09.000]  人的心思意念已經被虧損
[00:12:09.000 --> 00:12:11.000]  我們所想的
[00:12:11.000 --> 00:12:14.000]  我們都以自己為中心
[00:12:14.000 --> 00:12:19.000]  心思意念已經變為虛妄昏暗
[00:12:19.000 --> 00:12:22.000]  不再敬拜真神
[00:12:22.000 --> 00:12:24.000]  自以為聰明
[00:12:24.000 --> 00:12:26.000]  反而去敬拜偶像
[00:12:26.000 --> 00:12:28.000]  所以在一章二十四節
[00:12:28.000 --> 00:12:30.000]  保羅就這樣說
[00:12:30.000 --> 00:12:32.000]  神就任憑他們
[00:12:32.000 --> 00:12:34.000]  隨著心裡的情慾
[00:12:34.000 --> 00:12:35.000]  行污穢的事
[00:12:35.000 --> 00:12:40.000]  以致彼此羞辱自己的身體
[00:12:40.000 --> 00:12:42.000]  當你看見這裏的時候
[00:12:42.000 --> 00:12:43.000]  你會發覺
[00:12:43.000 --> 00:12:46.000]  第一章也提及身體
[00:12:46.000 --> 00:12:50.000]  心思意念也有提及敬拜
[00:12:50.000 --> 00:12:54.000]  正正是第十二章有提及的內容
[00:12:54.000 --> 00:12:59.000]  當人心思昏暗的時候
[00:12:59.000 --> 00:13:02.000]  神就很希望每一個
[00:13:02.000 --> 00:13:06.000]  我們能夠轉化我們的心思意念
[00:13:06.000 --> 00:13:10.000]  當人去將身體行污穢的時候
[00:13:10.000 --> 00:13:13.000]  保羅就要提醒一班信徒
[00:13:13.000 --> 00:13:15.000]  他們要將身體獻上
[00:13:15.000 --> 00:13:17.000]  當作活祭
[00:13:17.000 --> 00:13:20.000]  在一章二十五節的時候
[00:13:20.000 --> 00:13:24.000]  同樣地去談及敬拜侍奉的問題
[00:13:24.000 --> 00:13:27.000]  說到敬拜侍奉受造之物
[00:13:27.000 --> 00:13:29.000]  第十二章也提及
[00:13:29.000 --> 00:13:31.000]  要成為一個活祭
[00:13:31.000 --> 00:13:33.000]  你們如此的侍奉
[00:13:33.000 --> 00:13:36.000]  乃是理所當然
[00:13:36.000 --> 00:13:38.000]  第一章同樣有提及
[00:13:38.000 --> 00:13:40.000]  合乎情理的問題
[00:13:40.000 --> 00:13:42.000]  在第二十八節裏面說
[00:13:42.000 --> 00:13:45.000]  他們既然故意不認識神
[00:13:45.000 --> 00:13:49.000]  神就任憑他們扭曲的心
[00:13:49.000 --> 00:13:52.000]  做那不該做的事
[00:13:52.000 --> 00:13:54.000]  第十二章也提及
[00:13:54.000 --> 00:13:58.000]  如此侍奉乃是理所當然
[00:13:58.000 --> 00:14:01.000]  其實理所當然這幾個字
[00:14:01.000 --> 00:14:03.000]  不是提及我們應份的意思
[00:14:03.000 --> 00:14:05.000]  照著余文來看
[00:14:05.000 --> 00:14:10.000]  我們可以將這句經文翻譯為
[00:14:10.000 --> 00:14:14.000]  你們如此的敬拜乃是合理
[00:14:14.000 --> 00:14:16.000]  或者是理性
[00:14:16.000 --> 00:14:18.000]  神所喜悅的敬拜
[00:14:18.000 --> 00:14:22.000]  是出於我們的理性和合理
[00:14:22.000 --> 00:14:24.000]  聖經學者在當中說
[00:14:24.000 --> 00:14:26.000]  其實神所喜歡的敬拜
[00:14:26.000 --> 00:14:28.000]  是出於理性
[00:14:28.000 --> 00:14:30.000]  就是說
[00:14:30.000 --> 00:14:31.000]  獻祭的基督徒
[00:14:31.000 --> 00:14:34.000]  我們心裏面去明白
[00:14:34.000 --> 00:14:36.000]  我們要獻祭的時候
[00:14:36.000 --> 00:14:39.000]  我們要認識神是一位怎樣的神
[00:14:39.000 --> 00:14:42.000]  祂在福音裏賜給我們
[00:14:42.000 --> 00:14:43.000]  有些什麼
[00:14:43.000 --> 00:14:47.000]  並且我們清楚祂對我們的要求
[00:14:47.000 --> 00:14:50.000]  所以出於理性合理的敬拜
[00:14:50.000 --> 00:14:53.000]  和獻祭有什麼關係呢?
[00:14:53.000 --> 00:14:56.000]  問題就是我們要獻什麼祭
[00:14:56.000 --> 00:15:00.000]  第一章其實已經給了我們答案
[00:15:00.000 --> 00:15:02.000]  我們看看第一章
[00:15:02.000 --> 00:15:04.000]  我們最初讀的經文
[00:15:04.000 --> 00:15:06.000]  一章二十一節
[00:15:06.000 --> 00:15:08.000]  保羅最終在當中指出
[00:15:08.000 --> 00:15:11.000]  外邦人的問題是什麼呢?
[00:15:11.000 --> 00:15:14.000]  是沒有榮耀神
[00:15:14.000 --> 00:15:17.000]  更加是沒有感謝神
[00:15:17.000 --> 00:15:19.000]  所以在十二章一開始的時候
[00:15:19.000 --> 00:15:22.000]  我們要以自己的身體
[00:15:22.000 --> 00:15:26.000]  去成為一個祭物獻給神的時候
[00:15:26.000 --> 00:15:27.000]  是獻什麼祭呢?
[00:15:27.000 --> 00:15:31.000]  最直接我們要獻一個感恩的祭
[00:15:31.000 --> 00:15:34.000]  聖經裏面有很多很多的經文
[00:15:34.000 --> 00:15:39.000]  其實提及以感恩為祭去獻給神
[00:15:39.000 --> 00:15:41.000]  我們一起去讀出
[00:15:41.000 --> 00:15:44.000]  詩篇一八一十六篇
[00:15:44.000 --> 00:15:46.000]  第十六到第十七節
[00:15:46.000 --> 00:15:52.000]  耶和華,我是你的僕人
[00:15:52.000 --> 00:15:54.000]  是你子女的兒子
[00:15:54.000 --> 00:15:57.000]  你已經解開我的困鎖
[00:15:57.000 --> 00:16:00.000]  我要以感謝為祭獻給你
[00:16:00.000 --> 00:16:04.000]  又要求告耶和華的名
[00:16:04.000 --> 00:16:06.000]  以感謝為祭
[00:16:06.000 --> 00:16:09.000]  給你的意思就是說
[00:16:09.000 --> 00:16:10.000]  因為你拯救了我
[00:16:10.000 --> 00:16:13.000]  所以我們要在當中去感謝你
[00:16:13.000 --> 00:16:16.000]  你給我們這份恩典
[00:16:16.000 --> 00:16:19.000]  這份你在我身上所作的一切
[00:16:19.000 --> 00:16:23.000]  所以我們要獻祭一個感恩的祭給神
[00:16:23.000 --> 00:16:25.000]  外邦人最終的問題
[00:16:25.000 --> 00:16:27.000]  就是明明知道神
[00:16:27.000 --> 00:16:31.000]  是沒有以一個感謝的心
[00:16:31.000 --> 00:16:33.000]  在當中去獻祭
[00:16:33.000 --> 00:16:34.000]  所以十二章
[00:16:34.000 --> 00:16:37.000]  本來就以一個感謝為祭
[00:16:37.000 --> 00:16:38.000]  去作出回應
[00:16:38.000 --> 00:16:41.000]  在舊約的經文裏面
[00:16:41.000 --> 00:16:43.000]  感謝是有一個敬拜的意思
[00:16:43.000 --> 00:16:45.000]  即是我們要記住
[00:16:45.000 --> 00:16:48.000]  神在我們身上所作的一切
[00:16:48.000 --> 00:16:51.000]  我們要以一個合適的行動
[00:16:51.000 --> 00:16:52.000]  作為回應
[00:16:52.000 --> 00:16:55.000]  這個就是感謝的定義
[00:16:55.000 --> 00:16:58.000]  為何感謝這麼重要呢?
[00:16:58.000 --> 00:16:59.000]  感謝的意思
[00:16:59.000 --> 00:17:02.000]  不是單單跟祂說多謝這麼簡單
[00:17:02.000 --> 00:17:06.000]  是記得神為我們做過什麼
[00:17:06.000 --> 00:17:09.000]  明白神是一位怎樣的神
[00:17:09.000 --> 00:17:12.000]  清楚神對我們的要求
[00:17:12.000 --> 00:17:14.000]  我們就能夠以理性
[00:17:14.000 --> 00:17:17.000]  以合理的心去作出回應
[00:17:17.000 --> 00:17:21.000]  就向神獻上這個感謝為祭
[00:17:21.000 --> 00:17:26.000]  在詩篇五十篇二十三節裏面
[00:17:26.000 --> 00:17:27.000]  亦都這樣說
[00:17:27.000 --> 00:17:29.000]  告訴我們
[00:17:29.000 --> 00:17:32.000]  凡以感謝獻祭的
[00:17:32.000 --> 00:17:35.000]  就是榮耀我
[00:17:35.000 --> 00:17:37.000]  正正這個就是針對
[00:17:37.000 --> 00:17:39.000]  羅馬書第一章
[00:17:39.000 --> 00:17:41.000]  談及外邦人的問題
[00:17:41.000 --> 00:17:44.000]  他們不單止不榮耀神
[00:17:44.000 --> 00:17:46.000]  亦都不感謝神
[00:17:46.000 --> 00:17:49.000]  有一次我的屬靈導師跟我分享
[00:17:49.000 --> 00:17:52.000]  有一段時間他在生命裏
[00:17:52.000 --> 00:17:55.000]  覺得自己不太想禱告
[00:17:55.000 --> 00:17:56.000]  不知為何
[00:17:56.000 --> 00:17:58.000]  覺得生命裏悶悶不樂
[00:17:58.000 --> 00:18:00.000]  聖靈提醒他
[00:18:00.000 --> 00:18:02.000]  要為神的作為
[00:18:02.000 --> 00:18:04.000]  神給他的供應
[00:18:04.000 --> 00:18:07.000]  神的同在在當中去感謝他
[00:18:07.000 --> 00:18:08.000]  感謝神
[00:18:08.000 --> 00:18:10.000]  要在當中去讚美神
[00:18:10.000 --> 00:18:13.000]  我的導師嘗試安靜下來
[00:18:13.000 --> 00:18:14.000]  在神面前互相
[00:18:14.000 --> 00:18:17.000]  在疫情的時候
[00:18:17.000 --> 00:18:19.000]  神給他豐富的供應
[00:18:19.000 --> 00:18:21.000]  使他仍然有濕日
[00:18:21.000 --> 00:18:24.000]  仍然可以在網上帶小組
[00:18:24.000 --> 00:18:26.000]  當他想起這些事情的時候
[00:18:26.000 --> 00:18:29.000]  他實在很感謝神給他的供應
[00:18:29.000 --> 00:18:31.000]  他又想起神
[00:18:31.000 --> 00:18:34.000]  如何在當中去預備一塊地方
[00:18:34.000 --> 00:18:38.000]  使他能夠開辦一個退休中心
[00:18:38.000 --> 00:18:39.000]  可以開辦這些課程
[00:18:39.000 --> 00:18:41.000]  和帶領弟兄姊妹
[00:18:41.000 --> 00:18:44.000]  有退休的時間
[00:18:44.000 --> 00:18:47.000]  想起這些神的作為的時候
[00:18:47.000 --> 00:18:48.000]  導師告訴他
[00:18:48.000 --> 00:18:53.000]  他在心裏向神發出讚美和感謝
[00:18:53.000 --> 00:18:54.000]  就是在這時候
[00:18:54.000 --> 00:18:56.000]  他說當他這樣做
[00:18:56.000 --> 00:18:59.000]  心裏重新有喜樂
[00:18:59.000 --> 00:19:00.000]  重新去經歷
