
[00:00:00.000 --> 00:00:03.000]  今日我們講的題目就是
[00:03:01.480 --> 00:03:04.480]  都學會了
[00:03:04.480 --> 00:03:07.480]  很多東西都是抱著一個觀望的態度
[00:03:07.480 --> 00:03:10.480]  因為中國人有句話說
[00:03:10.480 --> 00:03:13.480]  希望越大,失望越大
[00:03:13.480 --> 00:03:16.480]  所以久而久之
[00:03:16.480 --> 00:03:19.480]  我們這種自我保護的思想模式
[00:03:19.480 --> 00:03:22.480]  就會慢慢地
[00:03:22.480 --> 00:03:25.480]  滲透進入我們每一個人生活的層面
[00:03:25.480 --> 00:03:28.480]  甚至會影響我們的屬靈生命
[00:03:28.480 --> 00:03:34.480]  讓我們對聖經的真理
[00:03:34.480 --> 00:03:37.480]  在潛意識之下的驅使
[00:03:37.480 --> 00:03:40.480]  也是抱著觀望的態度
[00:03:40.480 --> 00:03:43.480]  不能夠全情投入
[00:03:43.480 --> 00:03:46.480]  不能夠完全相信
[00:03:46.480 --> 00:03:49.480]  很多時候我們說
[00:03:49.480 --> 00:03:52.480]  口是說相信
[00:03:52.480 --> 00:03:55.480]  但有多少神的話語
[00:03:55.480 --> 00:03:58.480]  真是心悅誠服呢?
[00:03:58.480 --> 00:04:01.480]  我自己問自己的時候
[00:04:01.480 --> 00:04:04.480]  都覺得很多時候都是口說
[00:04:04.480 --> 00:04:07.480]  沒有真正的想清楚,沒有完全的相信
[00:04:07.480 --> 00:04:10.480]  今天很想和大家分享一下羅馬書一段的經文
[00:04:10.480 --> 00:04:13.480]  是我們頗熟悉的
[00:04:13.480 --> 00:04:16.480]  但情感上覺得很難去協調的一段經文
[00:04:16.480 --> 00:04:19.480]  開始之前,我們一起祈禱
[00:04:19.480 --> 00:04:27.480]  天上附身你的話氣,何等寶貴
[00:04:27.480 --> 00:04:30.480]  你都是那位信實的神
[00:04:30.480 --> 00:04:36.480]  很多時候,不知為何
[00:04:36.480 --> 00:04:39.480]  可能是經驗,可能是罪
[00:04:39.480 --> 00:04:42.480]  可能是我們的恐懼
[00:04:42.480 --> 00:04:45.480]  我們真的沒辦法完全相信
[00:04:45.480 --> 00:04:48.480]  你的應許
[00:04:48.480 --> 00:04:51.480]  而且很多時候,本來我們可以
[00:04:51.480 --> 00:04:54.480]  真的經歷在你裡面的豐盛
[00:04:54.480 --> 00:04:57.480]  但每次都打折
[00:04:57.480 --> 00:05:00.480]  八折,五折,甚至是三折
[00:05:00.480 --> 00:05:03.480]  我相信不單是我們覺得艱難
[00:05:03.480 --> 00:05:06.480]  其實神也覺得很可惜
[00:05:06.480 --> 00:05:09.480]  今天要用你的經文
[00:05:09.480 --> 00:05:12.480]  去提醒我們
[00:05:12.480 --> 00:05:15.480]  我們可以怎樣捉緊你的應許
[00:05:15.480 --> 00:05:18.480]  以致我們有著榮耀的盼望
[00:05:18.480 --> 00:05:21.480]  開我們的心,開我們的耳朵
[00:05:21.480 --> 00:05:24.480]  我們感謝神你聽我們的祈禱
[00:05:24.480 --> 00:05:27.480]  祈禱他奉主耶穌特性的命求
[00:05:27.480 --> 00:05:33.480]  我們開始之前,要我們一起讀今天的經文
[00:05:33.480 --> 00:05:36.480]  我們一起讀,一二三
[00:05:37.480 --> 00:05:40.480]  所以,我們既因順清而
[00:05:40.480 --> 00:05:43.480]  就藉著我們的主耶穌基督
[00:05:43.480 --> 00:05:46.480]  得以與神和好
[00:05:46.480 --> 00:05:49.480]  我們又藉著他
[00:05:49.480 --> 00:05:52.480]  因順得以進入現在所站立的
[00:05:52.480 --> 00:05:55.480]  這恩典中,並且歡歡喜喜
[00:05:55.480 --> 00:05:58.480]  盼望神的榮耀
[00:05:58.480 --> 00:06:01.480]  不但如此,就是在患難中
[00:06:01.480 --> 00:06:04.480]  也是歡歡喜喜的
[00:06:04.480 --> 00:06:07.480]  因為知道患難生忍耐
[00:06:07.480 --> 00:06:10.480]  忍耐生勞煉,勞煉生盼望
[00:06:10.480 --> 00:06:13.480]  盼望不至於落空
[00:06:13.480 --> 00:06:16.480]  因為神的愛
[00:06:16.480 --> 00:06:19.480]  以藉著所賜給我們的聖靈
[00:06:19.480 --> 00:06:22.480]  囂觀在我們心裡
[00:06:22.480 --> 00:06:25.480]  我們患軟弱的時候
[00:06:25.480 --> 00:06:28.480]  基督就在特定的時刻
[00:06:28.480 --> 00:06:31.480]  為不敬虔之人死
[00:06:31.480 --> 00:06:34.480]  為二人死是少有的
[00:06:34.480 --> 00:06:37.480]  為人人死,或有敢做的
[00:06:37.480 --> 00:06:41.480]  唯有基督在我們還作罪人的時候
[00:06:41.480 --> 00:06:44.480]  為我們死
[00:06:44.480 --> 00:06:47.480]  神的愛就在此向我們顯明了
[00:06:47.480 --> 00:06:52.480]  現在,我們既靠著他的血清而
[00:06:52.480 --> 00:06:56.480]  就更要靠著他得救
[00:06:56.480 --> 00:06:59.480]  免受神的憤怒
[00:06:59.480 --> 00:07:02.480]  因為我們作仇敵的時候
[00:07:02.480 --> 00:07:05.480]  尚且藉著神兒子的死
[00:07:05.480 --> 00:07:08.480]  得以與神和好
[00:07:08.480 --> 00:07:13.480]  既已和好,就更要因他的生得救了
[00:07:13.480 --> 00:07:16.480]  不但如此,我們既藉著
[00:07:16.480 --> 00:07:19.480]  我們的主耶穌基督
[00:07:19.480 --> 00:07:21.480]  得以與神和好
[00:07:21.480 --> 00:07:25.480]  也就藉著他以神為樂
[00:07:25.480 --> 00:07:32.480]  弟兄姊妹,剛才我們提過
[00:07:32.480 --> 00:07:38.480]  我們經常聽到人們將羅馬書和恩順清二連在一起說
[00:07:38.480 --> 00:07:41.480]  一傳十,十傳八
[00:07:41.480 --> 00:07:44.480]  大家慢慢都以為羅馬書的核心教導
[00:07:44.480 --> 00:07:47.480]  就只是說恩順清二
[00:07:47.480 --> 00:07:49.480]  有沒有試過有人問羅馬書說什麼
[00:07:49.480 --> 00:07:52.480]  答是恩順清二
[00:07:52.480 --> 00:07:57.480]  沒錯,恩順清二確實是這本書其中一個很重要的教義
[00:07:57.480 --> 00:08:00.480]  但它不是在主在來審判之前
[00:08:00.480 --> 00:08:06.480]  唯一神用來幫助信徒持守盼望的教義
[00:08:06.480 --> 00:08:10.480]  因為基督的福音,神的恩典
[00:08:10.480 --> 00:08:14.480]  不止於讓我們清二
[00:08:14.480 --> 00:08:22.480]  想問問大家,你們是在什麼情況下缺志信主呢?
[00:08:22.480 --> 00:08:27.480]  自己說給自己聽,或者說給隔壁的人聽
[00:08:27.480 --> 00:08:29.480]  我想邀請大家
[00:08:29.480 --> 00:08:31.480]  現在在這個位置
[00:08:31.480 --> 00:08:40.480]  回想一下你那時候信主的情景
[00:08:40.480 --> 00:08:47.480]  你信主的時候是基於你已經完全明白神救贖的計劃
[00:08:47.480 --> 00:08:52.480]  清楚知道祂要怎樣救你
[00:08:52.480 --> 00:08:57.480]  還是因為當時你剛剛在生命上遇到一些難題
[00:08:57.480 --> 00:09:01.480]  卡住了,不知道要怎樣繼續走
[00:09:01.480 --> 00:09:05.480]  又或者被祂的愛,祂的創造奇妙吸引著
[00:09:05.480 --> 00:09:09.480]  就信了耶穌呢?
[00:09:09.480 --> 00:09:14.480]  誰在前者的清楚明白神的救贖計劃
[00:09:14.480 --> 00:09:18.480]  去決定信耶穌呢?
[00:09:18.480 --> 00:09:21.480]  我想我們這裡沒有一個人敢說
[00:09:21.480 --> 00:09:23.480]  因為我們不可能完全明白
[00:09:23.480 --> 00:09:27.480]  神就算在聖經裡啟示我們
[00:09:27.480 --> 00:09:31.480]  我們也無法完全明白
[00:09:31.480 --> 00:09:35.480]  可能我們在那時候真的找不到其他方法
[00:09:35.480 --> 00:09:37.480]  幫助我們解決眼前的問題
[00:09:37.480 --> 00:09:40.480]  也接受我們雖然沒有犯法
[00:09:40.480 --> 00:09:43.480]  但仍然有很多不可告人的罪
[00:09:43.480 --> 00:09:47.480]  譬如貪婪、驕傲、嫉妒、憤怒
[00:09:47.480 --> 00:09:51.480]  所做和所想的有很多的矛盾
[00:09:51.480 --> 00:09:55.480]  覺得很不自由等等
[00:09:55.480 --> 00:10:02.480]  所以我們就這樣信了主
[00:10:02.480 --> 00:10:05.480]  但估計我們大部分的信徒
[00:10:05.480 --> 00:10:08.480]  在初信的時候也不一定明白
[00:10:08.480 --> 00:10:13.480]  神將要在我們身上成就什麼
[00:10:13.480 --> 00:10:15.480]  或者在接下來的日子
[00:10:15.480 --> 00:10:17.480]  祂要怎樣改造我們
[00:10:17.480 --> 00:10:19.480]  回想一下
[00:10:19.480 --> 00:10:22.480]  今天的你和你剛剛信主的你
[00:10:22.480 --> 00:10:26.480]  你有沒有想過今天會自己是這樣呢?
[00:10:26.480 --> 00:10:29.480]  可能也未必想到吧
[00:10:29.480 --> 00:10:31.480]  在哥倫多後書五章十七節
[00:10:31.480 --> 00:10:32.480]  大家都很熟悉的
[00:10:32.480 --> 00:10:34.480]  讀三寶的時候也讀過
[00:10:34.480 --> 00:10:37.480]  有人在基督裡他就是新造的人
[00:10:37.480 --> 00:10:40.480]  舊事已過都變成新的了
[00:10:40.480 --> 00:10:42.480]  我們也很喜歡這段經文
[00:10:42.480 --> 00:10:44.480]  因為意味著一個新的開始
[00:10:44.480 --> 00:10:48.480]  就好像按一個重啟的按鈕一樣
[00:10:48.480 --> 00:10:50.480]  讓我們可以重新開始
[00:10:50.480 --> 00:10:54.480]  抹走我們以前不開心不好的事
[00:10:54.480 --> 00:10:56.480]  但這個新的開始
[00:10:56.480 --> 00:10:58.480]  要帶我們去到哪裡
[00:10:58.480 --> 00:11:00.480]  相信我們初信的時候
[00:11:00.480 --> 00:11:04.480]  也不會有機會去搞清楚
[00:11:04.480 --> 00:11:05.480]  弟兄姊妹
[00:11:05.480 --> 00:11:09.480]  我並不是要批評現代傳福音的方式
[00:11:09.480 --> 00:11:12.480]  加上我們缺志的人也不一定會知道
[00:11:12.480 --> 00:11:15.480]  在同時或之前
[00:11:15.480 --> 00:11:19.480]  神有沒有派過其他人和我們講解過
[00:11:19.480 --> 00:11:21.480]  或者講了多少
[00:11:21.480 --> 00:11:26.480]  因為叫人信的是神自己
[00:11:26.480 --> 00:11:28.480]  所以在有限的接觸之下
[00:11:28.480 --> 00:11:31.480]  我們實在沒有辦法在初信的時候
[00:11:31.480 --> 00:11:34.480]  把神的救贖計劃搞清楚
[00:11:34.480 --> 00:11:36.480]  否則我們信了之後
[00:11:36.480 --> 00:11:40.480]  就不需要繼續尋求明白聖經的真理
[00:11:40.480 --> 00:11:42.480]  因此很有可能
[00:11:42.480 --> 00:11:46.480]  有些人是被信耶穌得永生
[00:11:46.480 --> 00:11:50.480]  這個應去吸引著而接受福音
[00:11:50.480 --> 00:11:53.480]  因為知道雖然不可能長生不老
[00:11:53.480 --> 00:11:56.480]  但最少也不需要落地獄
[00:11:56.480 --> 00:11:58.480]  雖然我們也未必明白
[00:11:58.480 --> 00:12:00.480]  其實地獄的概念是什麼
[00:12:00.480 --> 00:12:02.480]  可能也是猜測一下
[00:12:02.480 --> 00:12:07.480]  可能我們所想的都是來自中國人的傳統鬼神的說法
[00:12:07.480 --> 00:12:09.480]  又或者是來自一些名著
[00:12:09.480 --> 00:12:12.480]  像《鳥齋》《封神榜》的小說內容
[00:12:12.480 --> 00:12:17.480]  讓我們去想像死了之後的世界是怎樣
[00:12:17.480 --> 00:12:21.480]  可能有些人好像我初信的時候
[00:12:21.480 --> 00:12:23.480]  是因為人而相信
[00:12:23.480 --> 00:12:25.480]  因為遇到一些很好的人
[00:12:25.480 --> 00:12:27.480]  很有愛心的基督徒
[00:12:27.480 --> 00:12:29.480]  就很願意回教會
[00:12:29.480 --> 00:12:31.480]  但過了一段時間
[00:12:31.480 --> 00:12:36.480]  慢慢發現原來不是每個基督徒都那麼友善
[00:12:36.480 --> 00:12:40.480]  和我們剛剛所想的
[00:12:40.480 --> 00:12:43.480]  有很大的差別
[00:12:43.480 --> 00:12:45.480]  所以感到失望
[00:12:45.480 --> 00:12:46.480]  又覺得好像
[00:12:46.480 --> 00:12:49.480]  我記得我那時候就離開了教會
[00:12:49.480 --> 00:12:52.480]  相信有些人未必選擇離開教會
[00:12:52.480 --> 00:12:55.480]  但也會覺得好像雞肋一樣
[00:12:55.480 --> 00:12:56.480]  什麼意思呢
[00:12:56.480 --> 00:12:57.480]  食之無味
[00:12:57.480 --> 00:12:59.480]  棄之可惜
[00:12:59.480 --> 00:13:02.480]  因為外面的社會更不友善
[00:13:02.480 --> 00:13:04.480]  更傷人
[00:13:04.480 --> 00:13:07.480]  所以最後就退而求其次
[00:13:07.480 --> 00:13:10.480]  接受了習慣式的重拜
[00:13:10.480 --> 00:13:11.480]  翻傳契
[00:13:11.480 --> 00:13:19.480]  對教會的生活也漸漸地失去了我們剛信主那時候的喜樂和積極
[00:13:19.480 --> 00:13:25.480]  我統稱這一類型的喜樂為
[00:13:25.480 --> 00:13:27.480]  傾客的喜樂
[00:13:27.480 --> 00:13:31.480]  就好像小朋友學興趣班的時候
[00:13:31.480 --> 00:13:33.480]  或者剛剛學溜冰
[00:13:33.480 --> 00:13:34.480]  學游泳
[00:13:34.480 --> 00:13:36.480]  學音樂的時候
[00:13:36.480 --> 00:13:39.480]  還前一陣子流行劍擊
[00:13:39.480 --> 00:13:42.480]  可能小朋友也開始學劍擊
[00:13:42.480 --> 00:13:45.480]  通常都是被安排的
[00:13:45.480 --> 00:13:50.480]  所以很多父母為了他們在升小學和升中學的時候
[00:13:50.480 --> 00:13:52.480]  有一個好的計劃書
[00:13:52.480 --> 00:13:55.480]  就要他們去學
[00:13:55.480 --> 00:13:57.480]  但因為這樣的時候
[00:13:57.480 --> 00:14:00.480]  很多時候沒有足夠的時間
[00:14:00.480 --> 00:14:03.480]  讓小朋友去了解他們的興趣
[00:14:03.480 --> 00:14:06.480]  和發揮他們天賦的潛能
[00:14:06.480 --> 00:14:07.480]  再加上讀書
[00:14:07.480 --> 00:14:09.480]  要補習
[00:14:09.480 --> 00:14:12.480]  好像每樣東西都要懂得
[00:14:12.480 --> 00:14:14.480]  因為這樣的時候
[00:14:14.480 --> 00:14:18.480]  最後小朋友雖然學了很多東西
[00:14:18.480 --> 00:14:20.480]  我們說周身都
[00:14:20.480 --> 00:14:23.480]  但是沒有將來
[00:14:23.480 --> 00:14:26.480]  因為沒有辦法真正去發掘自己的潛能
[00:14:26.480 --> 00:14:30.480]  沒有辦法真正去享受
[00:14:30.480 --> 00:14:34.480]  原因是因為錯誤的學習目標
[00:14:34.480 --> 00:14:37.480]  以致他們不能夠專注
[00:14:37.480 --> 00:14:41.480]  父母的目標和小朋友的目標不一樣
[00:14:41.480 --> 00:14:44.480]  但小朋友不知道是什麼目標
[00:14:44.480 --> 00:14:45.480]  有時候我覺得
[00:14:45.480 --> 00:14:47.480]  我剛剛信主的時候也是
[00:14:47.480 --> 00:14:49.480]  好像我剛才說的
[00:14:49.480 --> 00:14:51.480]  因為人的關係
[00:14:51.480 --> 00:14:52.480]  其實我都沒有什麼目標
[00:14:52.480 --> 00:14:56.480]  只希望回到這個家
[00:14:56.480 --> 00:14:58.480]  小朋友在過程當中
[00:14:58.480 --> 00:15:00.480]  在學習的過程當中
[00:15:00.480 --> 00:15:02.480]  有時候如果要學得好一點
[00:15:02.480 --> 00:15:03.480]  做得好一點的時候
[00:15:03.480 --> 00:15:06.480]  又需要更多的努力和堅持
[00:15:06.480 --> 00:15:08.480]  才可以獲得滿足感
[00:15:08.480 --> 00:15:10.480]  但因為不夠時間
[00:15:10.480 --> 00:15:12.480]  或者不夠毅力
[00:15:12.480 --> 00:15:15.480]  所以到最後還是放棄
[00:15:15.480 --> 00:15:18.480]  或者沒有辦法真正去享受
[00:15:18.480 --> 00:15:20.480]  那個運動或者那個興趣班
[00:15:20.480 --> 00:15:24.480]  裡面可以給到他們真正的滿足感
[00:15:24.480 --> 00:15:25.480]  同樣的
[00:15:25.480 --> 00:15:27.480]  對於信徒來說
[00:15:27.480 --> 00:15:29.480]  錯誤地了解
[00:15:29.480 --> 00:15:31.480]  接受了福音的目的
[00:15:31.480 --> 00:15:33.480]  自然也不能夠讓我們
[00:15:33.480 --> 00:15:35.480]  經歷到福音的大能
[00:15:35.480 --> 00:15:37.480]  和享受不到
[00:15:37.480 --> 00:15:38.480]  接受了福音之後
[00:15:38.480 --> 00:15:43.480]  新生命的那份滿足感和喜樂
[00:15:43.480 --> 00:15:44.480]  慢慢地
[00:15:44.480 --> 00:15:47.480]  我們的信仰生活就會變得很公式化
[00:15:47.480 --> 00:15:48.480]  沒有什麼突破
[00:15:48.480 --> 00:15:50.480]  沒有什麼方向感
[00:15:50.480 --> 00:15:55.480]  甚至會覺得很矛盾
[00:15:55.480 --> 00:15:57.480]  偏離了主的目標
[00:15:57.480 --> 00:15:59.480]  讓我們只能夠在初信的時候
[00:15:59.480 --> 00:16:03.480]  才感覺到那個傾克的喜樂
[00:16:03.480 --> 00:16:04.480]  卻不能夠讓我們得到
[00:16:04.480 --> 00:16:09.480]  持續的滿足感和喜樂
[00:16:09.480 --> 00:16:10.480]  慢慢地
[00:16:10.480 --> 00:16:11.480]  可能我們為了
[00:16:11.480 --> 00:16:13.480]  希望自己可以積極一點
[00:16:13.480 --> 00:16:15.480]  可以持久一點
[00:16:15.480 --> 00:16:17.480]  我們找很多的侍奉
[00:16:17.480 --> 00:16:19.480]  侍奉是好
[00:16:19.480 --> 00:16:24.480]  但侍奉不是我們信主的目標
[00:16:24.480 --> 00:16:26.480]  這個不是真理
[00:16:26.480 --> 00:16:28.480]  也不是神的計劃
[00:16:28.480 --> 00:16:30.480]  所以在第二節那裡
[00:16:30.480 --> 00:16:32.480]  保羅告訴信徒
[00:16:32.480 --> 00:16:34.480]  我們藉著基督進入
[00:16:34.480 --> 00:16:37.480]  現在所站的恩典當中
[00:16:37.480 --> 00:16:40.480]  並且要歡歡喜喜地
[00:16:40.480 --> 00:16:43.480]  盼望神的榮耀
[00:16:43.480 --> 00:16:45.480]  所以按著神的旨意
[00:16:45.480 --> 00:16:47.480]  信徒恩信稱義
[00:16:47.480 --> 00:16:49.480]  與神和好
[00:16:49.480 --> 00:16:51.480]  進入了神的恩典之後
[00:16:51.480 --> 00:16:53.480]  就是他的救贖計劃之後
[00:16:53.480 --> 00:16:56.480]  是可以得到延續的喜樂
[00:16:56.480 --> 00:16:58.480]  是可以帶著盼望
[00:16:58.480 --> 00:17:02.480]  歡歡喜喜地過每一天
[00:17:02.480 --> 00:17:04.480]  如果真的是這樣的時候
[00:17:04.480 --> 00:17:07.480]  那麼這個盼望和喜樂的基礎
[00:17:07.480 --> 00:17:09.480]  又是什麼呢?
[00:17:09.480 --> 00:17:11.480]  那就讓我們首先了解一下
[00:17:11.480 --> 00:17:13.480]  在這裡保羅所說的
[00:17:13.480 --> 00:17:15.480]  歡歡喜喜盼望神的榮耀
[00:17:15.480 --> 00:17:18.480]  是什麼意思
[00:17:18.480 --> 00:17:21.480]  原來歡歡喜喜的原文
[00:17:21.480 --> 00:17:25.480]  並不是指一般開心和高興
[00:17:25.480 --> 00:17:28.480]  或者是因為一些事而引發的
[00:17:28.480 --> 00:17:31.480]  正面情緒的反應
[00:17:31.480 --> 00:17:33.480]  這裡的歡歡喜喜
[00:17:33.480 --> 00:17:37.480]  是代表著一種引以為榮
[00:17:37.480 --> 00:17:39.480]  覺得可以誇口
[00:17:39.480 --> 00:17:42.480]  讓人感到自豪的心境
[00:17:42.480 --> 00:17:44.480]  是指著信徒
[00:17:44.480 --> 00:17:46.480]  在盼望主再來的時候
[00:17:46.480 --> 00:17:49.480]  能夠和主一起同享榮耀
[00:17:49.480 --> 00:17:53.480]  就是得著神要賞賜他們的榮耀
[00:17:53.480 --> 00:17:57.480]  感到驕傲和光榮
[00:17:57.480 --> 00:18:01.480]  所以中文新譯本就將它翻譯成這樣
[00:18:01.480 --> 00:18:07.480]  並且以盼望得向神的榮耀為榮
[00:18:07.480 --> 00:18:11.480]  就是因為知道自己沒有信錯
[00:18:11.480 --> 00:18:14.480]  期待著將來耶穌再來的時候
[00:18:14.480 --> 00:18:17.480]  要得到神的榮耀而引以為榮
[00:18:17.480 --> 00:18:20.480]  感到可以在人的面前誇口
[00:18:20.480 --> 00:18:23.480]  你看看我信了耶穌的時候
[00:18:23.480 --> 00:18:26.480]  真是耶穌帶著我經歷了這一生的事
[00:18:26.480 --> 00:18:28.480]  我知道如何去面對
[00:18:28.480 --> 00:18:30.480]  我知道如何去選擇
[00:18:30.480 --> 00:18:32.480]  我知道如何將優秀交給祂
[00:18:32.480 --> 00:18:35.480]  我可以誇口
[00:18:35.480 --> 00:18:38.480]  當然,這裡的誇口並不是指那種
[00:18:38.480 --> 00:18:40.480]  覺得自己很厲害
[00:18:40.480 --> 00:18:42.480]  或者很了不起的心態
[00:18:42.480 --> 00:18:44.480]  而是因為我們所相信的神
[00:18:44.480 --> 00:18:47.480]  因為很肯定祂所應許的
[00:18:47.480 --> 00:18:51.480]  一定會兌現而感到自豪
[00:18:51.480 --> 00:18:57.480]  所以,可以不像那些不認識神的人一樣
[00:18:57.480 --> 00:19:00.480]  事事都要靠自己
[00:19:00.480 --> 00:19:05.480]  為了我們根本控制不了將來的憂慮
[00:19:05.480 --> 00:19:07.480]  而去擔心
[00:19:07.480 --> 00:19:11.480]  反而可以歡歡喜喜地等候神
[00:19:11.480 --> 00:19:15.480]  所以保羅在第五章一至二節告訴我們
[00:19:15.480 --> 00:19:20.480]  我們因信稱義是神救贖計劃的第一步
[00:19:20.480 --> 00:19:23.480]  目的是要我們與神和好
[00:19:23.480 --> 00:19:26.480]  讓我們進入他的恩典裡
[00:19:26.480 --> 00:19:29.480]  以致我們可以繼續憑著信
[00:19:29.480 --> 00:19:31.480]  帶著盼望
[00:19:31.480 --> 00:19:34.480]  歡歡喜喜地等候耶穌的再來
[00:19:34.480 --> 00:19:37.480]  是不是很清晰?
[00:19:37.480 --> 00:19:39.480]  如果是這樣的時候
[00:19:39.480 --> 00:19:41.480]  為什麼很多信徒
[00:19:41.480 --> 00:19:43.480]  明白了這件事
[00:19:43.480 --> 00:19:49.480]  仍然不能夠因為已經得到神這麼大的恩典和應許
[00:19:49.480 --> 00:19:53.480]  而經常覺得很憂愁
[00:19:53.480 --> 00:19:56.480]  不可以為了這份榮耀的盼望
[00:19:56.480 --> 00:20:00.480]  而每天歡歡喜喜地等候呢?
[00:20:00.480 --> 00:20:09.480]  我想,除了因為時間上的挑戰
[00:20:09.480 --> 00:20:14.480]  讓我們很容易陷入現今的速食文化的試探
[00:20:14.480 --> 00:20:18.480]  讓我們有時忘記了這份盼望
[00:20:18.480 --> 00:20:22.480]  還有就是環境上的試探
[00:20:22.480 --> 00:20:25.480]  對於第一世紀保羅時代的信徒來說
[00:20:25.480 --> 00:20:28.480]  可能就是受到不信的人
[00:20:28.480 --> 00:20:32.480]  包括當時的猶太教的人的攻擊
[00:20:32.480 --> 00:20:36.480]  而當時的攻擊可能是在往來交易上
[00:20:36.480 --> 00:20:40.480]  或者一些不公平的對待和生活上的壓迫
[00:20:40.480 --> 00:20:45.480]  至於今天21世紀的信徒來說
[00:20:45.480 --> 00:20:51.480]  可能我們受到的不是肉體上的逼迫
[00:20:51.480 --> 00:20:54.480]  可能是言語上的攻擊
[00:20:54.480 --> 00:20:57.480]  例如被恥笑
[00:20:57.480 --> 00:20:59.480]  說我們不懂得變通
[00:20:59.480 --> 00:21:03.480]  說我們的價值觀已經過時
[00:21:03.480 --> 00:21:06.480]  說我們已經很蠢鈍
[00:21:06.480 --> 00:21:09.480]  說我們為了服侍神,回教會
[00:21:09.480 --> 00:21:12.480]  而願意放棄晉升的機會
[00:21:12.480 --> 00:21:16.480]  為了服侍神的教導
[00:21:16.480 --> 00:21:20.480]  而不肯埋堆,而被排斥
