
[00:00:00.000 --> 00:00:06.560]  KOL是否真心覺得好吃推介給別人
[00:01:34.200 --> 00:01:37.000]  真的用耶穌的說話
[00:01:37.000 --> 00:01:40.520]  用聖經為我們生活的基礎呢
[00:01:40.520 --> 00:01:42.600]  我們所做的一切
[00:01:42.600 --> 00:01:47.400]  都是否跟我們所信的一致呢
[00:01:47.400 --> 00:01:49.120]  我們可不可以在別人面前
[00:01:49.120 --> 00:01:50.920]  做一個很好的見證呢
[00:01:50.920 --> 00:01:52.920]  我覺得進入經文之前
[00:01:52.920 --> 00:01:54.360]  很想大家先去祈禱
[00:01:54.360 --> 00:01:55.720]  安靜一下自己
[00:01:55.720 --> 00:01:56.720]  進入經文
[00:01:56.720 --> 00:01:58.520]  一起安靜一下
[00:01:58.520 --> 00:01:59.520]  低頭
[00:01:59.520 --> 00:02:00.520]  安靜一下
[00:02:00.520 --> 00:02:03.520]  慈悲的天父
[00:02:03.520 --> 00:02:04.520]  感謝你
[00:02:04.520 --> 00:02:06.520]  感謝你招待我們一起去敬拜你
[00:02:06.520 --> 00:02:07.520]  聽你的說話
[00:02:07.520 --> 00:02:08.520]  聽你的話語
[00:02:08.520 --> 00:02:13.520]  我們今天也能夠在這裡
[00:02:13.520 --> 00:02:16.520]  感恩能夠一起去敬拜你
[00:02:16.520 --> 00:02:18.520]  就用聖靈去帶動弟兄姊妹
[00:02:18.520 --> 00:02:20.520]  去聽你所教導的
[00:02:20.680 --> 00:02:26.680]  讓孩子能夠從你的靈去說話
[00:02:26.680 --> 00:02:28.680]  他們應該要聽的
[00:02:28.680 --> 00:02:30.680]  感謝你願聖靈大靈
[00:02:30.680 --> 00:02:31.680]  感謝你奉主明求
[00:02:31.680 --> 00:02:32.680]  阿們
[00:02:32.680 --> 00:02:35.680]  今天我們要看的經文是馬可福音第七章
[00:02:35.680 --> 00:02:39.680]  我們也看看馬可福音
[00:02:39.680 --> 00:02:41.680]  對我們剛才所說的
[00:02:41.680 --> 00:02:43.680]  有什麼提醒和教導
[00:02:43.680 --> 00:02:45.680]  我們先看看背景
[00:02:45.680 --> 00:02:47.680]  按照教會的傳統
[00:02:47.680 --> 00:02:50.680]  馬可福音的作者叫馬可
[00:02:50.680 --> 00:02:54.680]  他跟彼得很熟悉
[00:02:54.680 --> 00:02:56.680]  很多耶穌的事蹟
[00:02:56.680 --> 00:02:58.680]  都從彼得聽回來
[00:02:58.680 --> 00:03:00.680]  因為彼得是使徒
[00:03:00.680 --> 00:03:02.680]  他跟從耶穌也很貼近
[00:03:02.680 --> 00:03:04.680]  所以他的可信性也很高
[00:03:04.680 --> 00:03:06.680]  為什麼他會寫馬可福音呢
[00:03:06.680 --> 00:03:10.680]  因為當時羅馬發生了一場很大的火
[00:03:10.680 --> 00:03:12.680]  為什麼呢
[00:03:12.680 --> 00:03:13.680]  因為有學者研究
[00:03:13.680 --> 00:03:16.680]  相信當時羅馬皇帝尼祿
[00:03:16.680 --> 00:03:18.680]  因為要重建羅馬城
[00:03:18.680 --> 00:03:24.680]  他想按照自己的心意去建造一個羅馬城
[00:03:24.680 --> 00:03:26.680]  放火燒毀這個地方
[00:03:26.680 --> 00:03:30.680]  放完火之後就嫁禍給一班基督徒
[00:03:30.680 --> 00:03:35.680]  以至基督徒在羅馬各地遭受到各樣的逼迫
[00:03:35.680 --> 00:03:36.680]  當時很慘
[00:03:36.680 --> 00:03:39.680]  很多人都覺得是他們搞事
[00:03:39.680 --> 00:03:42.680]  是他們所以就針對他們
[00:03:42.680 --> 00:03:45.680]  馬可可能因為這些緣故
[00:03:45.680 --> 00:03:49.680]  很清楚基督徒在當時遭受各樣的逼迫
[00:03:49.680 --> 00:03:52.680]  他用讀者去明白
[00:03:52.680 --> 00:03:54.680]  耶穌基督就是那位基督
[00:03:54.680 --> 00:03:56.680]  耶穌基督就是那位彌賽亞
[00:03:56.680 --> 00:04:00.680]  但與此同時他除了記錄了耶穌的心平之外
[00:04:00.680 --> 00:04:04.680]  他更加說明了門徒是要為主受苦
[00:04:04.680 --> 00:04:07.680]  作門徒的意義是什麼
[00:04:07.680 --> 00:04:09.680]  他從而鼓勵信徒
[00:04:09.680 --> 00:04:12.680]  就算面對當時的逼迫或者現在的逼迫都好
[00:04:12.680 --> 00:04:17.680]  他都能夠從福音中建立起來去堅定自己
[00:04:17.680 --> 00:04:20.680]  我們一起讀一下經文
[00:04:20.680 --> 00:04:25.680]  我將《馬可福音》七章一至二十三節分開了兩個重點
[00:04:25.680 --> 00:04:32.680]  第一個重點我會是由第一節到第十三節
[00:04:32.680 --> 00:04:34.680]  我們一起讀
[00:04:34.680 --> 00:04:36.680]  好,一二三起
[00:04:36.680 --> 00:04:38.680]  法例草案
[00:04:38.680 --> 00:04:40.680]  法例草案
[00:04:40.680 --> 00:04:42.680]  法例草案
[00:04:42.680 --> 00:04:44.680]  法例草案
[00:04:44.680 --> 00:04:49.680]  (剩餘時間)
[00:04:49.680 --> 00:04:54.680]  (廣播)
[00:04:54.680 --> 00:04:59.680]  (廣播)
[00:04:59.680 --> 00:05:04.680]  (廣播)
[00:05:04.680 --> 00:05:09.680]  (廣播)
[00:05:09.680 --> 00:05:14.680]  (廣播)
[00:05:14.680 --> 00:05:19.680]  (廣播)
[00:05:19.680 --> 00:05:24.680]  (廣播)
[00:05:24.680 --> 00:05:29.680]  (廣播)
[00:05:29.680 --> 00:05:34.680]  (廣播)
[00:05:34.680 --> 00:05:39.680]  (廣播)
[00:05:39.680 --> 00:05:44.680]  (廣播)
[00:05:44.680 --> 00:05:49.680]  (廣播)
[00:05:49.680 --> 00:05:54.680]  (廣播)
[00:05:54.680 --> 00:05:59.680]  (廣播)
[00:05:59.680 --> 00:06:04.680]  (廣播)
[00:06:04.680 --> 00:06:09.680]  (廣播)
[00:06:09.680 --> 00:06:14.680]  (廣播)
[00:06:14.680 --> 00:06:19.680]  (廣播)
[00:06:19.680 --> 00:06:20.680]  好,讀到第十三節
[00:06:20.680 --> 00:06:25.680]  之後我們由第二個重點是第十四節到二十三節
[00:06:25.680 --> 00:06:28.680]  我們看回第七章一開始這樣說
[00:06:28.680 --> 00:06:32.680]  有法利塞人和幾個民事從耶路撒冷來找耶穌
[00:06:32.680 --> 00:06:35.680]  法利塞人和那些民事是什麼人呢?
[00:06:35.680 --> 00:06:37.680]  其實在當時的時代
[00:06:37.680 --> 00:06:42.680]  他們是掌握著猶太,就是政治
[00:06:42.680 --> 00:06:43.680]  他們是猶太人
[00:06:43.680 --> 00:06:45.680]  無論政治和宗教
[00:06:45.680 --> 00:06:48.680]  他們都在社會裡面是一班領袖
[00:06:48.680 --> 00:06:50.680]  他們非常具影響力
[00:06:50.680 --> 00:06:52.680]  法利塞人有一樣東西出名
[00:06:52.680 --> 00:06:54.680]  就是嚴守律法
[00:06:54.680 --> 00:06:55.680]  嚴守規條
[00:06:55.680 --> 00:06:58.680]  甚至乎在規條、律法外面
[00:06:58.680 --> 00:07:01.680]  再加很多傳統的規條
[00:07:01.680 --> 00:07:07.680]  成為了他們猶太人所進行的傳統規則
[00:07:07.680 --> 00:07:10.680]  其實這班宗教領袖
[00:07:10.680 --> 00:07:13.680]  在馬可福音第三章已經開始跟著耶穌
[00:07:13.680 --> 00:07:15.680]  開始挑戰耶穌
[00:07:15.680 --> 00:07:17.680]  去到耶穌的地方去挑剔他
[00:07:17.680 --> 00:07:19.680]  目的當然只有一件事
[00:07:19.680 --> 00:07:21.680]  就是想剷除耶穌
[00:07:21.680 --> 00:07:23.680]  第七章這段經文
[00:07:23.680 --> 00:07:27.680]  就去到描述那班法利塞人和民事
[00:07:27.680 --> 00:07:29.680]  去耶穌聚會的地方
[00:07:29.680 --> 00:07:31.680]  向耶穌提出
[00:07:31.680 --> 00:07:35.680]  他們看到耶穌那班門徒
[00:07:35.680 --> 00:07:37.680]  吃飯之前沒有洗手
[00:07:37.680 --> 00:07:39.680]  很大件事沒有洗手
[00:07:39.680 --> 00:07:42.680]  你們吃飯之前有沒有洗手?
[00:07:42.680 --> 00:07:45.680]  你們吃飯之前有沒有洗手?
[00:07:45.680 --> 00:07:47.680]  你們吃飯之前沒有洗手
[00:07:47.680 --> 00:07:49.680]  都是因為衛生問題
[00:07:49.680 --> 00:07:53.680]  但當時不只是衛生問題
[00:07:53.680 --> 00:07:57.680]  是一個傳統的規條
[00:07:57.680 --> 00:08:02.680]  不只是說你吃東西不洗手就髒
[00:08:02.680 --> 00:08:05.680]  他簡直是說你不可以不洗手
[00:08:05.680 --> 00:08:08.680]  不洗手就不可以吃飯
[00:08:08.680 --> 00:08:10.680]  甚至可能被抓
[00:08:10.680 --> 00:08:16.680]  被抓去會堂受到刑罰
[00:08:16.680 --> 00:08:20.680]  馬可就專門在這裡解釋給我們聽
[00:08:20.680 --> 00:08:22.680]  因為馬可的對象
[00:08:22.680 --> 00:08:24.680]  很多時候按照我們
[00:08:24.680 --> 00:08:26.680]  他是寫給羅馬人
[00:08:26.680 --> 00:08:28.680]  不是寫給猶太人
[00:08:28.680 --> 00:08:30.680]  類似我們這樣
[00:08:30.680 --> 00:08:31.680]  我們是外邦人
[00:08:31.680 --> 00:08:32.680]  他都有說
[00:08:32.680 --> 00:08:35.680]  因為法利塞人和所有猶太人
[00:08:35.680 --> 00:08:37.680]  都很拘守古人的傳統
[00:08:37.680 --> 00:08:43.680]  若果不按照規矩去洗手就不可以吃飯
[00:08:43.680 --> 00:08:45.680]  剛才也說了
[00:08:45.680 --> 00:08:47.680]  因為他們是這些規條
[00:08:47.680 --> 00:08:49.680]  在當時耶穌的年代
[00:08:49.680 --> 00:08:51.680]  洗手不只是衛生問題
[00:08:51.680 --> 00:08:53.680]  猶太人去外出
[00:08:53.680 --> 00:08:56.680]  回家之後
[00:08:56.680 --> 00:09:00.680]  他們必然用清水洗自己的手
[00:09:00.680 --> 00:09:03.680]  甚至有些人會洗澡去潔淨自己
[00:09:03.680 --> 00:09:07.680]  因為他們會覺得去到外面
[00:09:07.680 --> 00:09:10.680]  特別是市場街市的地方
[00:09:10.680 --> 00:09:11.680]  去接觸一些外邦人
[00:09:11.680 --> 00:09:13.680]  甚至外邦人所接觸的東西
[00:09:13.680 --> 00:09:15.680]  會沾污到外邦人的筆記
[00:09:15.680 --> 00:09:17.680]  所以他們回家後
[00:09:17.680 --> 00:09:19.680]  必然會做這件事
[00:09:19.680 --> 00:09:20.680]  就是洗手
[00:09:20.680 --> 00:09:21.680]  甚至在吃飯之前
[00:09:21.680 --> 00:09:22.680]  他們都會洗手
[00:09:22.680 --> 00:09:23.680]  甚至剛才也說了
[00:09:23.680 --> 00:09:25.680]  法利塞人是將所有的規條
[00:09:25.680 --> 00:09:27.680]  再加一些規條
[00:09:27.680 --> 00:09:29.680]  去保護他們
[00:09:29.680 --> 00:09:33.680]  甚至連他們用過的家具
[00:09:33.680 --> 00:09:35.680]  物件、物品
[00:09:35.680 --> 00:09:37.680]  他們都會用清水去清潔
[00:09:37.680 --> 00:09:39.680]  以免得罪神
[00:09:39.680 --> 00:09:41.680]  他們有這樣的觀念
[00:09:41.680 --> 00:09:43.680]  其實這些律法
[00:09:43.680 --> 00:09:45.680]  這些規條是如何衍生出來的呢?
[00:09:45.680 --> 00:09:47.680]  其實是在摩西五經裡面
[00:09:47.680 --> 00:09:49.680]  是出現的
[00:09:49.680 --> 00:09:52.680]  當時上帝就和一群祭司說
[00:09:52.680 --> 00:09:54.680]  他們獻祭之前
[00:09:54.680 --> 00:09:56.680]  他們要進行潔淨
[00:09:56.680 --> 00:10:00.680]  才可以接觸到聖殿裡面的所有物件
[00:10:00.680 --> 00:10:02.680]  以及去做一個奉獻
[00:10:02.680 --> 00:10:04.680]  一個獻祭一個敬拜
[00:10:04.680 --> 00:10:06.680]  但是這些傳統
[00:10:06.680 --> 00:10:10.680]  就由摩西五經裡面
[00:10:10.680 --> 00:10:12.680]  一代傳一代
[00:10:12.680 --> 00:10:15.680]  再加上一些額外的律法
[00:10:15.680 --> 00:10:17.680]  去接傳了
[00:10:17.680 --> 00:10:19.680]  去到耶穌基督當時
[00:10:19.680 --> 00:10:22.680]  成為了一般普遍的文化
[00:10:22.680 --> 00:10:24.680]  甚至乎後來成為了
[00:10:24.680 --> 00:10:26.680]  猶太人文獻裡面
[00:10:26.680 --> 00:10:29.680]  必須要進行的傳統規條
[00:10:29.680 --> 00:10:31.680]  不過耶穌基督
[00:10:31.680 --> 00:10:33.680]  在經文裡面也有這樣說
[00:10:33.680 --> 00:10:35.680]  他提出了這些規條只是人的傳統
[00:10:35.680 --> 00:10:40.680]  並不是上帝原本所頒佈的一些吩咐
[00:10:40.680 --> 00:10:42.680]  所以在第五節裡面
[00:10:42.680 --> 00:10:45.680]  法系賽人再用一次的提問
[00:10:45.680 --> 00:10:47.680]  向耶穌提問
[00:10:47.680 --> 00:10:49.680]  為什麼你們不跟這些規條
[00:10:49.680 --> 00:10:52.680]  為什麼你們吃飯不去洗手呢?
[00:10:52.680 --> 00:10:55.680]  耶穌沒有直接回答
[00:10:55.680 --> 00:10:58.680]  那些門徒做得對還是錯
[00:10:58.680 --> 00:10:59.680]  相反耶穌基督
[00:10:59.680 --> 00:11:00.680]  你看看經文裡面
[00:11:00.680 --> 00:11:02.680]  耶穌基督引用了一個
[00:11:02.680 --> 00:11:04.680]  以塞亞書的一段經文
[00:11:04.680 --> 00:11:06.680]  直接指向那些法系賽人
[00:11:06.680 --> 00:11:08.680]  他們怎麼說呢?
[00:11:08.680 --> 00:11:10.680]  下一張
[00:11:10.680 --> 00:11:14.680]  下一張
[00:11:14.680 --> 00:11:18.680]  好,我們一起讀下一張
[00:11:18.680 --> 00:11:20.680]  下一張
[00:11:20.680 --> 00:11:28.680]  對了,這裡
[00:11:28.680 --> 00:11:29.680]  以塞亞先知怎麼說呢?
[00:11:29.680 --> 00:11:30.680]  不如我們一起讀
[00:11:30.680 --> 00:11:32.680]  讀上面的以塞亞先知那段
[00:11:32.680 --> 00:11:33.680]  好嗎?
[00:11:33.680 --> 00:11:34.680]  1,2,3
[00:11:34.680 --> 00:11:36.680]  花聲中
[00:11:36.680 --> 00:11:38.680]  親近我
[00:11:47.680 --> 00:11:50.680]  對了,耶穌用了這段經文
[00:11:50.680 --> 00:11:52.680]  去直指那些法理賽人
[00:11:52.680 --> 00:11:56.680]  是假冒為善的一群人
[00:11:56.680 --> 00:11:59.680]  假冒為善是什麼說法呢?
[00:11:59.680 --> 00:12:01.680]  其實假冒為善的意思
[00:12:01.680 --> 00:12:03.680]  在原文的解釋就是
[00:12:03.680 --> 00:12:05.680]  你們是偽君子
[00:12:05.680 --> 00:12:07.680]  哇,很厲害,很有章節
[00:12:07.680 --> 00:12:08.680]  你聽到
[00:12:08.680 --> 00:12:11.680]  你是演員,你扮演的
[00:12:11.680 --> 00:12:13.680]  他們這樣去形容
[00:12:13.680 --> 00:12:15.680]  這群法理賽人
[00:12:15.680 --> 00:12:17.680]  其實很坦白的說
[00:12:17.680 --> 00:12:19.680]  我們作為基督徒也好
[00:12:19.680 --> 00:12:21.680]  並不代表我們完美
[00:12:21.680 --> 00:12:25.680]  我們裡面仍然有很多罪性
[00:12:25.680 --> 00:12:26.680]  纏繞著我們
[00:12:26.680 --> 00:12:28.680]  我們仍然犯罪
[00:12:28.680 --> 00:12:30.680]  但耶穌基督所指的假冒為善
[00:12:30.680 --> 00:12:35.680]  並不是因為人不能夠遵從聖經的標準
[00:12:35.680 --> 00:12:38.680]  反而是因為那群法理賽人的行為
[00:12:38.680 --> 00:12:41.680]  和內心不真實
[00:12:41.680 --> 00:12:43.680]  以敬畏上帝的行為
[00:12:43.680 --> 00:12:47.680]  假裝自己很敬虔的內在生命
[00:12:47.680 --> 00:12:49.680]  說真的
[00:12:49.680 --> 00:12:51.680]  他們的內心是不是這樣呢?
[00:12:51.680 --> 00:12:53.680]  耶穌基督跟他們說
[00:12:53.680 --> 00:12:55.680]  你們口不對心
[00:12:55.680 --> 00:12:57.680]  你們假冒為善
[00:12:57.680 --> 00:12:59.680]  耶穌基督在經文裡面
[00:12:59.680 --> 00:13:00.680]  舉了一個例子
[00:13:00.680 --> 00:13:02.680]  我們看看經文
[00:13:02.680 --> 00:13:04.680]  舉了一個例子
[00:13:04.680 --> 00:13:06.680]  就是供養父母的例子
[00:13:06.680 --> 00:13:08.680]  其實在經文裡面
[00:13:08.680 --> 00:13:10.680]  供養父母的例子
[00:13:10.680 --> 00:13:14.680]  是出埃及記裡面的十誡的規條
[00:13:14.680 --> 00:13:16.680]  當孝敬父母
[00:13:16.680 --> 00:13:19.680]  就說父母必須處死
[00:13:19.680 --> 00:13:24.680]  耶穌反而指出他們這樣說
[00:13:24.680 --> 00:13:26.680]  你們這樣說
[00:13:26.680 --> 00:13:28.680]  你們這些法理賽人是這樣的
[00:13:28.680 --> 00:13:29.680]  人若對父母說
[00:13:29.680 --> 00:13:32.680]  我所當供奉你的已作了國義板
[00:13:32.680 --> 00:13:35.680]  你們就不用再去供養父母了
[00:13:35.680 --> 00:13:37.680]  國義板是什麼呢?
[00:13:37.680 --> 00:13:38.680]  國義板
[00:13:38.680 --> 00:13:40.680]  用我們現在的說法就是奉獻
[00:13:40.680 --> 00:13:41.680]  就是奉獻
[00:13:41.680 --> 00:13:43.680]  奉獻的禮物
[00:13:43.680 --> 00:13:44.680]  奉獻給上帝
[00:13:44.680 --> 00:13:47.680]  國義板是一個希伯來的譯音
[00:13:47.680 --> 00:13:48.680]  在當時
[00:13:48.680 --> 00:13:50.680]  如果你有些東西
[00:13:50.680 --> 00:13:51.680]  舉例
[00:13:51.680 --> 00:13:53.680]  我有一樣東西
[00:13:53.680 --> 00:13:56.680]  我有輛車
[00:13:56.680 --> 00:13:59.680]  喂!可不可以給我一輛車?
[00:13:59.680 --> 00:14:00.680]  可不可以捐一輛車給我?
[00:14:00.680 --> 00:14:01.680]  不是啊
[00:14:01.680 --> 00:14:03.680]  我的車是國義板
[00:14:03.680 --> 00:14:04.680]  代表什麼?
[00:14:04.680 --> 00:14:07.680]  代表這輛車已經奉獻給上帝了
[00:14:07.680 --> 00:14:11.680]  我不會給你的
[00:14:11.680 --> 00:14:12.680]  又假若
[00:14:12.680 --> 00:14:13.680]  可能你說
[00:14:13.680 --> 00:14:15.680]  用這個例子
[00:14:15.680 --> 00:14:17.680]  可能說我出來工作
[00:14:17.680 --> 00:14:19.680]  可能我也有些收入
[00:14:19.680 --> 00:14:21.680]  父母說不如你給些家用
[00:14:21.680 --> 00:14:24.680]  我的家用是奉獻來的
[00:14:24.680 --> 00:14:25.680]  我已經分別為性
[00:14:25.680 --> 00:14:26.680]  變成了國義板
[00:14:26.680 --> 00:14:28.680]  我不可以給你的
[00:14:28.680 --> 00:14:30.680]  國義板就是這個意思
[00:14:30.680 --> 00:14:34.680]  他只要說出這是國義板
[00:14:34.680 --> 00:14:36.680]  他就不需要跟別人分享
[00:14:36.680 --> 00:14:38.680]  他去留作
[00:14:38.680 --> 00:14:39.680]  留給
[00:14:39.680 --> 00:14:40.680]  留給
[00:14:40.680 --> 00:14:41.680]  留
[00:14:41.680 --> 00:14:43.680]  對不起
[00:14:43.680 --> 00:14:44.680]  我知道你們在想我
[00:14:44.680 --> 00:14:45.680]  我在想什麼
[00:14:45.680 --> 00:14:46.680]  是的
[00:14:46.680 --> 00:14:47.680]  是的
[00:14:47.680 --> 00:14:48.680]  是的
[00:14:48.680 --> 00:14:50.680]  是的
[00:14:50.680 --> 00:14:51.680]  留給
[00:14:51.680 --> 00:14:52.680]  留給上帝
[00:14:52.680 --> 00:14:54.680]  做奉獻這樣用的
[00:14:54.680 --> 00:14:57.680]  他就可以免除了供養父母的責任
[00:14:57.680 --> 00:15:01.680]  他們就可以將錢代代平安
[00:15:01.680 --> 00:15:02.680]  是吧
[00:15:02.680 --> 00:15:03.680]  但是很特別
[00:15:03.680 --> 00:15:08.680]  不是說了留給奉獻嗎
[00:15:08.680 --> 00:15:11.680]  但是當時國義板有一樣東西很特別
[00:15:11.680 --> 00:15:13.680]  雖然他說分別為性
[00:15:13.680 --> 00:15:15.680]  做了奉獻的禮物
[00:15:15.680 --> 00:15:17.680]  但是不代表一定要奉獻
[00:15:17.680 --> 00:15:19.680]  有些彈弓手
[00:15:19.680 --> 00:15:21.680]  有些搬龍門
[00:15:21.680 --> 00:15:23.680]  他不一定要奉獻
[00:15:23.680 --> 00:15:24.680]  他可以留給自己用
[00:15:24.680 --> 00:15:26.680]  但是他不需要跟別人分享
[00:15:26.680 --> 00:15:28.680]  很明顯
[00:15:28.680 --> 00:15:29.680]  很明顯
[00:15:29.680 --> 00:15:32.680]  十誡裡面要孝敬父母的誡命
[00:15:32.680 --> 00:15:35.680]  即是原初上帝所頒佈的誡命
[00:15:35.680 --> 00:15:36.680]  有所出入
[00:15:36.680 --> 00:15:37.680]  是吧
[00:15:37.680 --> 00:15:41.680]  即是父母需要我們盡責任去孝敬
[00:15:41.680 --> 00:15:45.680]  並不是我們用一些搬龍門的語言
[00:15:45.680 --> 00:15:49.680]  去取代了上帝對我們孝敬父母的一個命令
[00:15:49.680 --> 00:15:52.680]  當時的確是這樣
[00:15:52.680 --> 00:15:53.680]  猶太領袖
[00:15:53.680 --> 00:15:55.680]  當時的文化
[00:15:55.680 --> 00:15:58.680]  很尊重猶太的傳統
[00:15:58.680 --> 00:16:02.680]  甚至遠遠超過上帝的說話
[00:16:02.680 --> 00:16:04.680]  所以耶穌這樣說
[00:16:04.680 --> 00:16:06.680]  你們用人的說話
[00:16:06.680 --> 00:16:08.680]  去取代了聖經裡面的說話
[00:16:08.680 --> 00:16:10.680]  取代了上帝的說話
[00:16:10.680 --> 00:16:12.680]  當時法理塞人
[00:16:12.680 --> 00:16:14.680]  這兩個舉例
[00:16:14.680 --> 00:16:16.680]  一個洗手,一個國義版的規條
[00:16:16.680 --> 00:16:20.680]  都成為了當時猶太人普遍的觀念
[00:16:20.680 --> 00:16:22.680]  一個傳統的觀念
[00:16:22.680 --> 00:16:24.680]  甚至乎
[00:16:24.680 --> 00:16:28.680]  很視為理所當然的一些生活的規條
[00:16:28.680 --> 00:16:30.680]  甚至乎
[00:16:30.680 --> 00:16:34.680]  視為當時猶太人生活的標準
[00:16:34.680 --> 00:16:35.680]  你不敢跟進
[00:16:35.680 --> 00:16:37.680]  你就是不對的
[00:16:37.680 --> 00:16:40.680]  你就要去工會那裡被人受審
[00:16:40.680 --> 00:16:41.680]  你會被人指責
[00:16:41.680 --> 00:16:44.680]  你會被人排斥
[00:16:44.680 --> 00:16:46.680]  你會被人憤斥
[00:16:46.680 --> 00:16:51.680]  成為當時社會裡面一個價值的標準
[00:16:51.680 --> 00:16:52.680]  但是
[00:16:52.680 --> 00:16:54.680]  耶穌就這樣說
[00:16:54.680 --> 00:16:57.680]  這些說話只不過是人的說話
[00:16:57.680 --> 00:16:59.680]  離開了上帝的心意
[00:16:59.680 --> 00:17:01.680]  你都不知道
[00:17:01.680 --> 00:17:04.680]  上帝的說話
[00:17:04.680 --> 00:17:05.680]  很直接地
[00:17:05.680 --> 00:17:09.680]  跟猶太人的傳統成為了很大的對比
[00:17:09.680 --> 00:17:12.680]  拉比通過了
[00:17:12.680 --> 00:17:15.680]  應該做,什麼應該做,什麼不應該做
[00:17:15.680 --> 00:17:18.680]  設立了很多周邊的律法
[00:17:18.680 --> 00:17:20.680]  他本身其實是好的
[00:17:20.680 --> 00:17:22.680]  想鞏固了上帝的律法
[00:17:22.680 --> 00:17:24.680]  去保護上帝的律法
[00:17:24.680 --> 00:17:26.680]  以免別人去觸及
[00:17:26.680 --> 00:17:29.680]  但是他們忽略了一件事
[00:17:29.680 --> 00:17:33.680]  他們違背了原初所定的律法
[00:17:33.680 --> 00:17:35.680]  就好像洗手和國語版
[00:17:35.680 --> 00:17:38.680]  這些傳統的觀念
[00:17:38.680 --> 00:17:40.680]  反而成為了
[00:17:40.680 --> 00:17:42.680]  一般猶太人
[00:17:42.680 --> 00:17:45.680]  所信奉的多於上帝的說話
[00:17:45.680 --> 00:17:49.680]  成為了他們日常之間的信仰
[00:17:49.680 --> 00:17:51.680]  弟兄姊妹
[00:17:51.680 --> 00:17:54.680]  其實我們生活裏面
[00:17:54.680 --> 00:17:56.680]  都很多傳統
[00:17:56.680 --> 00:17:58.680]  我們傳統不是說
[00:17:58.680 --> 00:18:00.680]  父母教你的那些
[00:18:00.680 --> 00:18:02.680]  很坦白地說
[00:18:02.680 --> 00:18:04.680]  你們在中學、大學裏面
[00:18:04.680 --> 00:18:06.680]  有沒有傳統
[00:18:06.680 --> 00:18:08.680]  當然有
[00:18:08.680 --> 00:18:10.680]  OCam也已經是一個傳統
[00:18:10.680 --> 00:18:15.680]  在日常裏面都很多這些例子
[00:18:15.680 --> 00:18:17.680]  很坦白地說
[00:18:17.680 --> 00:18:19.680]  很直接地說
[00:18:19.680 --> 00:18:21.680]  我聽弟兄姊妹也有說
[00:18:21.680 --> 00:18:25.680]  上帝生我們出來設計人
[00:18:25.680 --> 00:18:27.680]  都有性慾的
[00:18:27.680 --> 00:18:31.680]  有性慾就要解決的
[00:18:31.680 --> 00:18:33.680]  有什麼問題
[00:18:33.680 --> 00:18:36.680]  他們就會用很多不同的方法
[00:18:36.680 --> 00:18:39.680]  去色情
[00:18:39.680 --> 00:18:43.680]  不應該看的東西
