
[00:00:00.000 --> 00:00:04.160]  今天的講題叫做「不要再G.I.DOL了」
[00:06:46.720 --> 00:06:50.320]  以致他們被其他外邦帝國
[00:06:50.320 --> 00:06:52.920]  這裡是說亞述國侵佔
[00:06:52.920 --> 00:06:54.320]  打敗了它
[00:06:54.320 --> 00:06:59.920]  這裡是說亞述王擊敗了當時以色列的北國
[00:06:59.920 --> 00:07:02.920]  並且剛剛提到撒瑪利亞
[00:07:02.920 --> 00:07:05.920]  撒瑪利亞是以色列的北國
[00:07:05.920 --> 00:07:08.320]  當時淪陷了亞述王
[00:07:08.320 --> 00:07:11.920]  讓很多人進入撒瑪利亞這個地方
[00:07:11.920 --> 00:07:15.120]  其實這裡提到亞述帝國
[00:07:15.120 --> 00:07:18.520]  當時它征服了很多地區
[00:07:18.520 --> 00:07:21.520]  如果你們過去讀過中史和西史
[00:07:21.520 --> 00:07:26.920]  基本上歷代當一個帝國要管理一個這麼遼闊的國土
[00:07:26.920 --> 00:07:30.720]  他們最想的是民生安定
[00:07:30.720 --> 00:07:34.920]  讓每一個地方都能夠得到統治
[00:07:34.920 --> 00:07:38.320]  他們用的方法可能就是大遷徙
[00:07:38.320 --> 00:07:40.120]  讓每一個勢力的人
[00:07:40.120 --> 00:07:42.720]  原本的原住民會聚集起來
[00:07:42.720 --> 00:07:46.520]  去對抗剛剛新興的帝國
[00:07:46.520 --> 00:07:48.120]  正如這裡所說
[00:07:48.120 --> 00:07:50.320]  亞述王想到的策略
[00:07:50.320 --> 00:07:54.120]  我稱呼它為種族文化的大混雜
[00:07:54.120 --> 00:08:00.320]  他就遷徙到巴比倫、古他、瓦瓦、哈瑪等地方
[00:08:00.320 --> 00:08:03.920]  遷移這些百姓到不同的佔領地
[00:08:03.920 --> 00:08:08.520]  目的是要他們失去原有種族的特性
[00:08:08.520 --> 00:08:09.920]  以及他們的文化
[00:08:09.920 --> 00:08:11.320]  以至剛剛所說
[00:08:11.320 --> 00:08:14.920]  方便亞述王管治這些不同的地區
[00:08:14.920 --> 00:08:16.120]  因為他們分散了
[00:08:16.120 --> 00:08:17.520]  不會有強大的勢力
[00:08:17.520 --> 00:08:19.920]  或者不會組織到很強大的軍隊
[00:08:19.920 --> 00:08:22.320]  去對抗亞述帝國
[00:08:22.320 --> 00:08:24.920]  另外在二十五節
[00:08:24.920 --> 00:08:26.320]  又提到一個很特別的
[00:08:26.320 --> 00:08:28.120]  在聖經裡面作者提及
[00:08:28.120 --> 00:08:29.520]  亞述王就想
[00:08:29.520 --> 00:08:32.720]  在亞述王聽到一個消息
[00:08:32.720 --> 00:08:35.120]  就是說當這些不同的民族
[00:08:35.120 --> 00:08:38.320]  進入到撒瑪利亞以色列北國的時候
[00:08:38.320 --> 00:08:42.120]  就發生了耶和華讓獅子審判人的事情
[00:08:42.120 --> 00:08:43.920]  並且重複了兩次
[00:08:43.920 --> 00:08:44.920]  說什麼呢?
[00:08:44.920 --> 00:08:46.320]  他們的想法是怎樣呢?
[00:08:46.320 --> 00:08:47.720]  俄國人的想法是
[00:08:47.720 --> 00:08:49.720]  那些獅子會出來咬人
[00:08:49.720 --> 00:08:52.920]  是因為不知道那地之神的規矩
[00:08:52.920 --> 00:08:55.320]  跟大家補充一點
[00:08:55.320 --> 00:08:57.320]  當時的古晉東文化
[00:08:57.320 --> 00:09:00.920]  是一個多元神論的宗教體系
[00:09:00.920 --> 00:09:02.720]  當時的人覺得
[00:09:02.720 --> 00:09:03.720]  不同的神明
[00:09:03.720 --> 00:09:05.120]  住在不同的地區
[00:09:05.120 --> 00:09:07.320]  掌管的東西都不一樣
[00:09:07.320 --> 00:09:09.520]  稍後我會介紹多一點
[00:09:09.520 --> 00:09:11.520]  關於他們掌管什麼方面
[00:09:11.520 --> 00:09:12.720]  所以在這裡說
[00:09:12.720 --> 00:09:14.920]  外邦人一下子認定
[00:09:14.920 --> 00:09:18.320]  這個獅子出來咬人
[00:09:18.320 --> 00:09:19.520]  是因為激怒了
[00:09:19.520 --> 00:09:21.120]  撒瑪利亞這個地區
[00:09:21.120 --> 00:09:22.720]  這個地域的上帝
[00:09:22.720 --> 00:09:24.520]  之後這裡就說
[00:09:24.520 --> 00:09:27.320]  亞瑞王決定派一個
[00:09:27.320 --> 00:09:28.120]  剛剛被擄
[00:09:28.120 --> 00:09:31.320]  就是戰敗的以色列國的祭司回去
[00:09:31.320 --> 00:09:34.120]  很想將敬畏上帝的規矩
[00:09:34.120 --> 00:09:36.720]  去指導這群外邦人
[00:09:36.720 --> 00:09:38.320]  其實他背後的目的
[00:09:38.320 --> 00:09:41.120]  絕對不是為了讓人認識這位
[00:09:41.120 --> 00:09:42.720]  又真又活的上帝
[00:09:42.720 --> 00:09:44.120]  其實他的目的是
[00:09:44.120 --> 00:09:46.120]  想消災解憂
[00:09:46.120 --> 00:09:47.320]  因為當時
[00:09:47.320 --> 00:09:48.120]  可能是
[00:09:48.120 --> 00:09:49.720]  其實經文說到這個獅子
[00:09:49.720 --> 00:09:52.320]  是長年累月地咬死不同的人
[00:09:52.320 --> 00:09:54.520]  是帶來這個國家很不穩定
[00:09:54.520 --> 00:09:58.120]  所以他要這個以色列的祭司回去教導
[00:09:58.120 --> 00:10:01.320]  純粹是很想釋去神明的震怒
[00:10:01.320 --> 00:10:05.520]  其實這裡看到一樣很特別的事情
[00:10:05.520 --> 00:10:07.120]  就是原來古代人
[00:10:07.120 --> 00:10:09.320]  在宗教意識的層面裡面
[00:10:09.320 --> 00:10:11.320]  他們敬拜很多不同的神明
[00:10:11.320 --> 00:10:12.520]  這種多神論
[00:10:12.520 --> 00:10:16.120]  其實背後是源於一種不安和恐懼
[00:10:16.120 --> 00:10:18.520]  他很怕觸犯了一些神明
[00:10:18.520 --> 00:10:21.320]  以致他很想去拜不同的神明
[00:10:21.320 --> 00:10:22.520]  他掌管不同的地方
[00:10:22.520 --> 00:10:23.720]  掌管不同的範疇
[00:10:23.720 --> 00:10:25.120]  我就去拜他
[00:10:25.120 --> 00:10:28.120]  以致他的心能夠得到安穩
[00:10:28.120 --> 00:10:31.920]  不會讓神明受傷害
[00:10:31.920 --> 00:10:33.920]  或者令到國家不穩定
[00:10:33.920 --> 00:10:38.720]  來到經文的29到31節
[00:10:38.720 --> 00:10:40.320]  經文很特別
[00:10:40.320 --> 00:10:42.720]  《神話》聖經的作者很有趣地
[00:10:42.720 --> 00:10:43.920]  很詳細地列出
[00:10:43.920 --> 00:10:45.120]  來到撒馬利亞
[00:10:45.120 --> 00:10:47.120]  被遷徙到撒馬利亞的外邦人
[00:10:47.120 --> 00:10:49.520]  他們的宗教神明有些什麼
[00:10:49.520 --> 00:10:51.520]  不特別重複
[00:10:51.520 --> 00:10:54.320]  例如他說巴比倫人做梭葛比納像
[00:10:54.320 --> 00:10:57.120]  古他人做力甲像等等的事
[00:10:57.120 --> 00:11:00.320]  當我去廣島
[00:11:00.320 --> 00:11:01.920]  去研讀這篇經文的時候
[00:11:01.920 --> 00:11:03.520]  我真的去看看
[00:11:03.520 --> 00:11:05.920]  這麼特別地列出這些神明的時候
[00:11:05.920 --> 00:11:07.520]  就想一下他們是什麼
[00:11:07.520 --> 00:11:10.120]  當研究這些神明的時候
[00:11:10.120 --> 00:11:14.920]  就發現當時遷徙到撒馬利亞這些地方
[00:11:14.920 --> 00:11:16.720]  他們所侍奉的這些偶像
[00:11:16.720 --> 00:11:19.320]  的確是在掌管不同的領域
[00:11:19.320 --> 00:11:22.720]  所以列出來是有它的特別之處
[00:11:22.720 --> 00:11:26.120]  當中簡單一點去形容
[00:11:26.120 --> 00:11:29.320]  就是這裡不同的偶像或者神像
[00:11:29.320 --> 00:11:31.320]  在掌管的是一些什麼呢
[00:11:31.320 --> 00:11:34.320]  可能是繁殖生育的神
[00:11:34.320 --> 00:11:38.120]  也有一些是土地豐收盛產的神
[00:11:38.120 --> 00:11:40.120]  甚至有些是戰爭的神
[00:11:40.120 --> 00:11:43.520]  有一些是死亡甚至是瘟疫的神
[00:11:43.520 --> 00:11:47.920]  特別29節在他說這些神像
[00:11:47.920 --> 00:11:49.520]  這些神明之前
[00:11:49.520 --> 00:11:51.720]  《聖經》作者給了他一個命題
[00:11:51.720 --> 00:11:57.120]  他說這些神明是各國的人
[00:11:57.120 --> 00:12:01.120]  在所住的城內為自己製造偶像
[00:12:01.120 --> 00:12:03.120]  製造神像
[00:12:03.120 --> 00:12:04.520]  很特別
[00:12:04.520 --> 00:12:06.920]  原來《聖經》的作者很想讓我們知道
[00:12:06.920 --> 00:12:09.120]  原來這些神明這些偶像
[00:12:09.120 --> 00:12:14.320]  其實是人按照自己的需要去創造出來的
[00:12:14.320 --> 00:12:15.720]  為什麼這樣說呢
[00:12:15.720 --> 00:12:18.520]  當時剛剛說到他們所信奉的偶像
[00:12:18.520 --> 00:12:19.920]  其實跟他們的慾望
[00:12:19.920 --> 00:12:23.720]  甚至當時的渴求其實息息相關
[00:12:23.720 --> 00:12:28.120]  剛剛說到有繁殖土地戰爭死亡的神
[00:12:28.120 --> 00:12:31.120]  想像一下當時的古近東文化
[00:12:31.120 --> 00:12:33.720]  不像我們現在金融商業的社會
[00:12:33.720 --> 00:12:36.520]  當時的古近東文化是一個什麼文化呢
[00:12:36.520 --> 00:12:38.120]  是一個農業社會
[00:12:38.120 --> 00:12:40.120]  所以他們會拜很多
[00:12:40.120 --> 00:12:43.920]  或者製造很多掌管繁殖生育的偶像
[00:12:43.920 --> 00:12:45.920]  祈求這個神明想怎樣呢
[00:12:45.920 --> 00:12:48.120]  拜祂多一點就生多一點兒子
[00:12:48.120 --> 00:12:50.120]  生多一點兒子就有更多勞動力
[00:12:50.120 --> 00:12:51.720]  可以生產更多
[00:12:51.720 --> 00:12:54.920]  甚至他們會去拜一些土地的偶像
[00:12:54.920 --> 00:12:58.120]  當然農業的社會當然想土地豐收
[00:12:58.120 --> 00:12:59.920]  土地出產很好
[00:12:59.920 --> 00:13:03.920]  甚至他們的財富都可以財源滾滾來
[00:13:03.920 --> 00:13:05.920]  又或者正如剛剛說到
[00:13:05.920 --> 00:13:09.720]  亞述是一個戰亂的時代
[00:13:09.720 --> 00:13:13.720]  亞述或者其他的帝國不斷去攻打不同的邊界
[00:13:13.720 --> 00:13:16.720]  很多的領地都發生了很多的衝突
[00:13:16.720 --> 00:13:19.720]  當時的人就做了一些偶像出來
[00:13:19.720 --> 00:13:23.520]  就是掌管著戰爭死亡的偶像
[00:13:23.520 --> 00:13:25.520]  祈求自己的國家
[00:13:25.520 --> 00:13:28.320]  拜完這些偶像可以打勝仗
[00:13:28.320 --> 00:13:31.320]  甚至如果他的家人要上戰場的時候
[00:13:31.320 --> 00:13:34.520]  當然就很想保佑他的丈夫和兒子
[00:13:34.520 --> 00:13:36.520]  可以脫離這些死亡
[00:13:36.520 --> 00:13:39.720]  再一次去體會的是
[00:13:39.720 --> 00:13:43.520]  人類會去製造自己的偶像
[00:13:43.520 --> 00:13:45.520]  偶像是人所做的
[00:13:45.520 --> 00:13:49.520]  但一方面其實是反映人心中的渴求
[00:13:49.520 --> 00:13:53.520]  同樣更多的是反映人心中的恐懼不安
[00:13:53.520 --> 00:13:55.520]  他很怕戰爭
[00:13:55.520 --> 00:13:56.520]  很怕沒有財富
[00:13:56.520 --> 00:13:58.520]  很怕很多的東西
[00:13:58.520 --> 00:14:00.520]  正正是因為這些原因
[00:14:00.520 --> 00:14:03.520]  人心中的恐懼、不安
[00:14:03.520 --> 00:14:06.520]  以致很多不同的偶像被創造出來
[00:14:06.520 --> 00:14:07.520]  去製造出來
[00:14:07.520 --> 00:14:11.520]  而人製造完又去拜這些偶像的時候
[00:14:11.520 --> 00:14:12.520]  很想怎樣呢?
[00:14:12.520 --> 00:14:16.520]  是很想靠自己的力量去控制自己生命
[00:14:16.520 --> 00:14:18.520]  或者不能夠掌控的一些範疇
[00:14:18.520 --> 00:14:21.520]  希望透過這樣去捉住這些偶像
[00:14:21.520 --> 00:14:23.520]  去拜這些偶像
[00:14:23.520 --> 00:14:26.520]  去消除他心中的不安和恐懼
[00:14:26.520 --> 00:14:30.520]  正如你一開始在引言的時候說到
[00:14:30.520 --> 00:14:32.520]  我想到了今天
[00:14:32.520 --> 00:14:33.520]  偶像崇拜
[00:14:33.520 --> 00:14:37.520]  可能你會馬上想起的是那些王大仙
[00:14:37.520 --> 00:14:39.520]  或者是那些觀音
[00:14:39.520 --> 00:14:41.520]  或者其他不同的異教的神明
[00:14:41.520 --> 00:14:44.520]  不過原來偶像的出現
[00:14:44.520 --> 00:14:47.520]  是會因著人的慾望、人的需求
[00:14:47.520 --> 00:14:50.520]  甚至人的恐懼、不安而誕生的
[00:14:50.520 --> 00:14:54.520]  最近也看到一本書
[00:14:54.520 --> 00:14:56.520]  它叫做《山寨版的上帝》
[00:14:56.520 --> 00:14:59.520]  我覺得它裡面對偶像敬拜
[00:14:59.520 --> 00:15:02.520]  或者偶像崇拜的定義也很有意思
[00:15:02.520 --> 00:15:04.520]  它說到
[00:15:04.520 --> 00:15:06.520]  當任何的東西
[00:15:06.520 --> 00:15:09.520]  當你認為你一定要得到
[00:15:09.520 --> 00:15:10.520]  一定要擁有到
[00:15:10.520 --> 00:15:14.520]  才讓你有安全感、成就感、價值感的時候
[00:15:14.520 --> 00:15:17.520]  其實那樣東西已經可以成為你的偶像
[00:15:17.520 --> 00:15:21.520]  成為你心中的山寨版的上帝
[00:15:21.520 --> 00:15:24.520]  正如剛剛經文所說
[00:15:24.520 --> 00:15:26.520]  偶像是由人的慾望
[00:15:26.520 --> 00:15:29.520]  甚或是渴求製造出來的
[00:15:29.520 --> 00:15:32.520]  我想今天對於我們在座的基督徒
[00:15:32.520 --> 00:15:33.520]  我們一班的信徒
[00:15:33.520 --> 00:15:37.520]  偶像神明不是單單說那些
[00:15:37.520 --> 00:15:40.520]  說你去拜異教的神明
[00:15:40.520 --> 00:15:42.520]  更加多可能是我們心中的一些
[00:15:42.520 --> 00:15:45.520]  我稱呼它做隱形的偶像
[00:15:45.520 --> 00:15:47.520]  這些隱形的偶像
[00:15:47.520 --> 00:15:50.520]  甚或未必可以觸摸得到
[00:15:50.520 --> 00:15:51.520]  可以是甚麼呢
[00:15:51.520 --> 00:15:54.520]  可能是一些社會推崇的風氣
[00:15:54.520 --> 00:15:56.520]  或者一些人生的哲理
[00:15:56.520 --> 00:15:57.520]  甚或可能是一些
[00:15:57.520 --> 00:16:00.520]  在世界看起來很理所當然的文化價值觀
[00:16:00.520 --> 00:16:02.520]  可能是你公司裡面的潛規則
[00:16:02.520 --> 00:16:04.520]  一些文化、一些說話
[00:16:04.520 --> 00:16:06.520]  甚或可能是在IG上
[00:16:06.520 --> 00:16:09.520]  很多人的心靈雞湯這些東西
[00:16:09.520 --> 00:16:12.520]  不知道你有沒有聽過
[00:16:12.520 --> 00:16:13.520]  或者你同不同意
[00:16:13.520 --> 00:16:15.520]  或者你身邊會不會都覺得
[00:16:15.520 --> 00:16:18.520]  這件事是你很認同的事
[00:16:18.520 --> 00:16:20.520]  會不會你都覺得
[00:16:20.520 --> 00:16:23.520]  工作的成就比一切都重要
[00:16:23.520 --> 00:16:25.520]  影響著我的人生
[00:16:25.520 --> 00:16:27.520]  當然這裡要戴個頭盔
[00:16:27.520 --> 00:16:30.520]  我不是說追求工作成就是不好
[00:16:30.520 --> 00:16:33.520]  你去努力工作去被表揚是好事
[00:16:33.520 --> 00:16:35.520]  但如果當你覺得工作的高低
[00:16:35.520 --> 00:16:37.520]  成為了阻礙你的人生
[00:16:37.520 --> 00:16:39.520]  其實不知不覺你會投放更加多
[00:16:39.520 --> 00:16:41.520]  更加多、更加多的時間
[00:16:41.520 --> 00:16:45.520]  甚或這個工作會控制了你很多的生活
[00:16:45.520 --> 00:16:48.520]  慢慢你犧牲的是很多其他的
[00:16:48.520 --> 00:16:50.520]  在生活的一些時間
[00:16:50.520 --> 00:16:53.520]  只是專注在工作
[00:16:53.520 --> 00:16:55.520]  甚或會不會你都很同意
[00:16:55.520 --> 00:16:57.520]  就是個人感覺
[00:16:57.520 --> 00:17:00.520]  個人感覺、感受比一切都重要
[00:17:00.520 --> 00:17:02.520]  當然這裡同樣不是說
[00:17:02.520 --> 00:17:04.520]  叫你不要理會自己的情緒
[00:17:04.520 --> 00:17:06.520]  但當你個人的感覺
[00:17:06.520 --> 00:17:09.520]  超越了你很多很多的決定
[00:17:09.520 --> 00:17:11.520]  你只顧自己的感受
[00:17:11.520 --> 00:17:13.520]  而因為這樣不介意
[00:17:13.520 --> 00:17:16.520]  就算顧完自己的感受會傷害到別人
[00:17:16.520 --> 00:17:17.520]  你都去做的時候
[00:17:17.520 --> 00:17:19.520]  這件事可能就是過了龍
[00:17:19.520 --> 00:17:21.520]  甚或我想都有一些叫做
[00:17:21.520 --> 00:17:23.520]  享樂主義的人生觀
[00:17:23.520 --> 00:17:25.520]  說真的是一種覺得
[00:17:25.520 --> 00:17:28.520]  工作的意義單單
[00:17:28.520 --> 00:17:31.520]  單單只是為了賺更加多的錢
[00:17:31.520 --> 00:17:32.520]  賺完更加多的錢
[00:17:32.520 --> 00:17:34.520]  就去買更加多的東西
[00:17:34.520 --> 00:17:37.520]  去享受更加多的玩樂等等
[00:17:37.520 --> 00:17:42.520]  但如果工作的意義只是停留在賺錢的話
[00:17:42.520 --> 00:17:46.520]  你會覺得這是不是上帝要讓你去工作的意義呢?
[00:17:46.520 --> 00:17:47.520]  還是會?
[00:17:47.520 --> 00:17:50.520]  不知道這些社會的文化
[00:17:50.520 --> 00:17:52.520]  社會推崇的風氣
[00:17:52.520 --> 00:17:54.520]  人生的哲理、價值觀
[00:17:54.520 --> 00:17:56.520]  對你們的影響有多大?
[00:17:56.520 --> 00:18:00.520]  再回到經文第33節
[00:18:00.520 --> 00:18:01.520]  有一個很特別的形容
[00:18:01.520 --> 00:18:04.520]  或者一個很特別的評論
[00:18:04.520 --> 00:18:07.520]  當他列了很多人拜不同的偶像的時候
[00:18:07.520 --> 00:18:08.520]  說的是這群人
[00:18:08.520 --> 00:18:11.520]  他們在這個情況
[00:18:11.520 --> 00:18:14.520]  在這個混雜的信仰系統裡面
[00:18:14.520 --> 00:18:16.520]  說到這群撒瑪利亞人
[00:18:16.520 --> 00:18:18.520]  一方面是那群外族人
[00:18:18.520 --> 00:18:19.520]  遷徙在當中的
