
[00:00:00.000 --> 00:00:03.560]  很感恩可以在這裡跟大家分享神的話語
[00:01:49.800 --> 00:01:52.800]  原來智慧人的人生目標
[00:01:52.800 --> 00:01:55.800]  就是尋求智慧
[00:01:55.800 --> 00:01:57.800]  那你說有沒有搞錯
[00:01:57.800 --> 00:01:59.800]  他已經有了還要找
[00:01:59.800 --> 00:02:01.800]  那些有錢人你問一問他
[00:02:01.800 --> 00:02:03.800]  他還要找
[00:02:03.800 --> 00:02:05.800]  越有就越有
[00:02:05.800 --> 00:02:08.800]  越沒有就越沒有
[00:02:08.800 --> 00:02:10.800]  原來智慧也是這樣的
[00:02:10.800 --> 00:02:11.800]  沒有終點
[00:02:11.800 --> 00:02:14.800]  如果我們去尋求智慧是沒有止境的
[00:02:14.800 --> 00:02:17.800]  就好像那些人在玩耍是沒有止境的
[00:02:17.800 --> 00:02:20.800]  可以一輩子這樣扔下去
[00:02:20.800 --> 00:02:22.800]  在你的生命裡面尋求
[00:02:22.800 --> 00:02:24.800]  在這裡想挑戰大家
[00:02:24.800 --> 00:02:25.800]  在你的生命裡面
[00:02:25.800 --> 00:02:28.800]  很多年輕人在我們當中
[00:02:28.800 --> 00:02:31.800]  你生命的目標是什麼呢
[00:02:31.800 --> 00:02:33.800]  你在尋找什麼呢
[00:02:33.800 --> 00:02:36.800]  今天想跟大家用阿古爾
[00:02:36.800 --> 00:02:40.800]  在《心言三十篇》一至三節的經文
[00:02:40.800 --> 00:02:42.800]  來去反思
[00:02:42.800 --> 00:02:44.800]  分三點來跟大家看
[00:02:44.800 --> 00:02:46.800]  三節的經文
[00:02:46.800 --> 00:02:50.800]  第一點就是人生疲憊的反思
[00:02:50.800 --> 00:02:52.800]  我不知道大家有沒有很累
[00:02:52.800 --> 00:02:54.800]  我看到有人很累的
[00:02:54.800 --> 00:02:55.800]  可不可以舉手
[00:02:55.800 --> 00:02:57.800]  按小手不是吧
[00:02:57.800 --> 00:02:59.800]  睡覺的都不止
[00:02:59.800 --> 00:03:00.800]  對不對
[00:03:00.800 --> 00:03:01.800]  有什麼理由按小手
[00:03:01.800 --> 00:03:02.800]  沒有理由的
[00:03:02.800 --> 00:03:07.800]  第二點就是察覺自己的餘患
[00:03:07.800 --> 00:03:10.800]  我們發覺我們自己是餘患
[00:03:10.800 --> 00:03:14.800]  第三點就是尋求認識神的智慧
[00:03:14.800 --> 00:03:16.800]  這三節經文定為
[00:03:16.800 --> 00:03:20.800]  阿古爾尋找智慧的指南
[00:03:20.800 --> 00:03:23.800]  指南是一個很重要的圖片
[00:03:23.800 --> 00:03:25.800]  其實這三節只不過是
[00:03:25.800 --> 00:03:28.800]  阿古爾尋求智慧的第一部分
[00:03:28.800 --> 00:03:30.800]  第二部分是說什麼
[00:03:30.800 --> 00:03:31.800]  第二部分四至六節
[00:03:31.800 --> 00:03:33.800]  是說他自己的見證
[00:03:33.800 --> 00:03:35.800]  他經歷了什麼
[00:03:35.800 --> 00:03:36.800]  又上天下海
[00:03:36.800 --> 00:03:38.800]  來找他的智慧
[00:03:38.800 --> 00:03:41.800]  到第三部分
[00:03:41.800 --> 00:03:44.800]  他在人生智慧總結問了兩條問題
[00:03:44.800 --> 00:03:46.800]  求神兩件事
[00:03:46.800 --> 00:03:49.800]  這就是最高境界
[00:03:49.800 --> 00:03:51.800]  我們來問
[00:03:51.800 --> 00:03:53.800]  究竟阿古爾是誰
[00:03:53.800 --> 00:03:55.800]  有沒有人知道阿古爾是誰
[00:03:55.800 --> 00:03:57.800]  有沒有人聽過阿古爾的
[00:03:57.800 --> 00:03:58.800]  可不可以舉手
[00:03:58.800 --> 00:03:59.800]  沒有人舉手
[00:03:59.800 --> 00:04:01.800]  我也猜到沒有人舉手
[00:04:01.800 --> 00:04:03.800]  是外國人
[00:04:03.800 --> 00:04:04.800]  不認識他
[00:04:04.800 --> 00:04:07.800]  阿古爾不是以色列人
[00:04:07.800 --> 00:04:09.800]  他是外邦人
[00:04:09.800 --> 00:04:14.800]  誰不怪得知我們不認識他
[00:04:14.800 --> 00:04:18.800]  外邦人是不認識耶和華的
[00:04:18.800 --> 00:04:20.800]  為什麼在《針研》裡
[00:04:20.800 --> 00:04:22.800]  會把外邦人的說話
[00:04:22.800 --> 00:04:24.800]  加進去《針研》
[00:04:24.800 --> 00:04:27.800]  還要放在《針研》最後那裡
[00:04:27.800 --> 00:04:31.800]  當然《針研》裡還有另外22到24章
[00:04:31.800 --> 00:04:33.800]  都是埃及人的智慧
[00:04:33.800 --> 00:04:35.800]  都放進去《針研》裡
[00:04:35.800 --> 00:04:38.800]  但這幾節經文是極度困難的
[00:04:38.800 --> 00:04:40.800]  因為在翻譯和解經上
[00:04:40.800 --> 00:04:42.800]  所以要先處理
[00:04:42.800 --> 00:04:44.800]  第一節說
[00:04:44.800 --> 00:04:46.800]  雅基的兒子阿古爾的話
[00:04:46.800 --> 00:04:48.800]  是神的默示
[00:04:48.800 --> 00:04:52.800]  這人對以鐵和烏鴿宣講
[00:04:52.800 --> 00:04:59.800]  就是說阿古爾和以鐵和烏鴿說話
[00:04:59.800 --> 00:05:04.800]  跟我第一點的翻譯理解完全不一樣
[00:05:04.800 --> 00:05:07.800]  這裡我選了三個英文翻譯
[00:05:07.800 --> 00:05:09.800]  免得你以為是我老作
[00:05:09.800 --> 00:05:11.800]  怎麼理
[00:05:11.800 --> 00:05:12.800]  不是
[00:05:12.800 --> 00:05:14.800]  在翻譯上很困難
[00:05:14.800 --> 00:05:16.800]  Net Bible說什麼
[00:05:16.800 --> 00:05:17.800]  Net Bible說Oracle
[00:05:17.800 --> 00:05:18.800]  This man says
[00:05:18.800 --> 00:05:19.800]  這個人說
[00:05:19.800 --> 00:05:22.800]  To etiel etiel and to uqal
[00:05:22.800 --> 00:05:24.800]  跟中文一樣
[00:05:24.800 --> 00:05:28.800]  最後把那幾個希伯來文字變成名字
[00:05:28.800 --> 00:05:30.800]  然後ESV不是這樣算
[00:05:30.800 --> 00:05:34.800]  ESV就是我用來講道的經文
[00:05:34.800 --> 00:05:35.800]  他說什麼
[00:05:35.800 --> 00:05:37.800]  The man declares
[00:05:37.800 --> 00:05:44.800]  I am weary, O God, and worn out
[00:05:44.800 --> 00:05:47.800]  很疲憊
[00:05:47.800 --> 00:05:49.800]  然後NIV是什麼
[00:05:49.800 --> 00:05:53.800]  NIV說This man's utterance to etiel
[00:05:53.800 --> 00:05:58.800]  I am weary, O God, but I can prevail
[00:05:58.800 --> 00:06:00.800]  所以其實我翻譯的解讀
[00:06:00.800 --> 00:06:04.800]  是選了ESV和NIV後面的部分
[00:06:04.800 --> 00:06:06.800]  為什麼會有這樣的現象
[00:06:06.800 --> 00:06:08.800]  其實在原文上
[00:06:08.800 --> 00:06:11.800]  我嘗試了一個原文的直譯
[00:06:11.800 --> 00:06:13.800]  原文的直譯是說什麼
[00:06:13.800 --> 00:06:17.800]  中文是阿基的兒子阿古爾的話
[00:06:17.800 --> 00:06:19.800]  默示是一個問題
[00:06:19.800 --> 00:06:20.800]  默示是怎樣
[00:06:20.800 --> 00:06:23.800]  新譯本是說是神的默示
[00:06:23.800 --> 00:06:27.800]  我現在的和合本
[00:06:27.800 --> 00:06:30.800]  我的翻譯原文是這默示
[00:06:30.800 --> 00:06:31.800]  是沒有神的
[00:06:31.800 --> 00:06:34.800]  這人對以鐵說
[00:06:34.800 --> 00:06:38.800]  原文是這人如此說
[00:06:38.800 --> 00:06:41.800]  如此說是獨有名詞
[00:06:41.800 --> 00:06:43.800]  不是普通說
[00:06:43.800 --> 00:06:46.800]  有沒有讀過舊約的人知道
[00:06:46.800 --> 00:06:48.800]  耶和華如此說
[00:06:48.800 --> 00:06:52.800]  英文是Thus says the Lord
[00:06:52.800 --> 00:06:55.800]  如此說是一個專詞
[00:06:55.800 --> 00:06:57.800]  是用來講神說的話
[00:06:57.800 --> 00:07:01.800]  所以就加了神的默示
[00:07:01.800 --> 00:07:03.800]  所以原本是沒有神
[00:07:03.800 --> 00:07:06.800]  只有神的話才會用如此說
[00:07:06.800 --> 00:07:07.800]  但這裡吊詭的地方
[00:07:07.800 --> 00:07:09.800]  是說這人如此說
[00:07:09.800 --> 00:07:14.800]  和我們在先知書裡見到的經文是相反的
[00:07:14.800 --> 00:07:16.800]  所以其實是什麼意思
[00:07:16.800 --> 00:07:20.800]  其實是說阿古爾的話
[00:07:20.800 --> 00:07:22.800]  成為神的話語
[00:07:22.800 --> 00:07:24.800]  放在聖經裡
[00:07:24.800 --> 00:07:27.800]  很厲害,他不是先知
[00:07:27.800 --> 00:07:29.800]  但他竟然說的話
[00:07:29.800 --> 00:07:34.800]  是被神的話語放在了真言裡
[00:07:34.800 --> 00:07:36.800]  我等一下會解釋為什麼會放在這裡
[00:07:36.800 --> 00:07:38.800]  剩下的就是
[00:07:38.800 --> 00:07:41.800]  The etl是什麼
[00:07:41.800 --> 00:07:43.800]  以鐵對以鐵說
[00:07:43.800 --> 00:07:44.800]  其實是怎樣
[00:07:44.800 --> 00:07:46.800]  其實可以當一個名字
[00:07:46.800 --> 00:07:49.800]  或者是把字分開
[00:07:49.800 --> 00:07:53.800]  希伯來文古卷是沒有那些vow
[00:07:53.800 --> 00:07:56.800]  所以分開了就變成兩個意思
[00:07:56.800 --> 00:07:59.800]  神啊,神啊是什麼
[00:07:59.800 --> 00:08:01.800]  L是什麼,L就是神
[00:08:01.800 --> 00:08:03.800]  etl
[00:08:03.800 --> 00:08:07.800]  神啊,我疲倦了
[00:08:07.800 --> 00:08:10.800]  為什麼不把它當名字
[00:08:10.800 --> 00:08:12.800]  原因就是
[00:08:12.800 --> 00:08:14.800]  A say to B
[00:08:14.800 --> 00:08:16.800]  不會說say to B to B
[00:08:16.800 --> 00:08:18.800]  除非抄錯
[00:08:18.800 --> 00:08:20.800]  所以有兩個可能性
[00:08:20.800 --> 00:08:22.800]  一個是say to etl
[00:08:22.800 --> 00:08:24.800]  第一個是名字
[00:08:24.800 --> 00:08:26.800]  第二個是神啊,我疲倦了
[00:08:26.800 --> 00:08:28.800]  一些翻譯就是
[00:08:28.800 --> 00:08:30.800]  這人如此說
[00:08:30.800 --> 00:08:33.800]  神啊,我疲倦了
[00:08:33.800 --> 00:08:36.800]  重複兩次說神啊,我疲倦了
[00:08:36.800 --> 00:08:38.800]  這樣就合理了
[00:08:38.800 --> 00:08:40.800]  最後一個難處就是烏鴿
[00:08:40.800 --> 00:08:42.800]  烏鴿的烏鴿
[00:08:42.800 --> 00:08:45.800]  這個字的音譯就是烏鴿
[00:08:45.800 --> 00:08:47.800]  但如果譯成意思
[00:08:47.800 --> 00:08:50.800]  就可以有兩個意思
[00:08:50.800 --> 00:08:52.800]  一個是德性
[00:08:52.800 --> 00:08:54.800]  德性就是用字根
[00:08:54.800 --> 00:08:58.800]  如果用字就可以譯成疲倦
[00:08:58.800 --> 00:09:02.800]  所以用字根的解法就比較好
[00:09:02.800 --> 00:09:06.800]  所以重新翻譯就變成怎樣呢
[00:09:06.800 --> 00:09:08.800]  重新翻譯就是
[00:09:08.800 --> 00:09:12.800]  雅基的兒子阿古義說
[00:09:12.800 --> 00:09:15.800]  這麥氏,這人如此說
[00:09:15.800 --> 00:09:17.800]  神啊,我疲倦了
[00:09:17.800 --> 00:09:19.800]  神啊,我疲倦了
[00:09:19.800 --> 00:09:22.800]  但我能得勝
[00:09:22.800 --> 00:09:24.800]  上下文是說什麼呢
[00:09:24.800 --> 00:09:26.800]  阿古義為何如此疲倦
[00:09:26.800 --> 00:09:28.800]  他就是我剛才說過
[00:09:28.800 --> 00:09:32.800]  他用了一生的精力去尋找智慧
[00:09:32.800 --> 00:09:34.800]  最後他找到嗎
[00:09:34.800 --> 00:09:36.800]  但我能得勝
[00:09:36.800 --> 00:09:37.800]  整段經文就告訴你
[00:09:37.800 --> 00:09:41.800]  到最後他找到神給他的智慧
[00:09:41.800 --> 00:09:44.800]  之後那段經文就說
[00:09:44.800 --> 00:09:46.800]  他承認自己的不足
[00:09:46.800 --> 00:09:48.800]  原來人是很有限的
[00:09:48.800 --> 00:09:50.800]  尋找智慧是軟弱的
[00:09:50.800 --> 00:09:52.800]  但他沒有放棄
[00:09:52.800 --> 00:09:54.800]  所以到他年老的時候
[00:09:54.800 --> 00:09:56.800]  其實為何是年老呢
[00:09:56.800 --> 00:09:58.800]  到第七節,他說在我未死之前
[00:09:58.800 --> 00:10:00.800]  求神應允,這兩件事
[00:10:00.800 --> 00:10:02.800]  到他晚年的時候
[00:10:02.800 --> 00:10:04.800]  諷刺的地方是
[00:10:04.800 --> 00:10:06.800]  剛才不是很多人舉手很累嗎
[00:10:06.800 --> 00:10:08.800]  你又沒有去尋找
[00:10:08.800 --> 00:10:10.800]  又沒有人生目標
[00:10:10.800 --> 00:10:12.800]  我不是說你沒有
[00:10:12.800 --> 00:10:13.800]  就是沒有去尋找
[00:10:13.800 --> 00:10:15.800]  那為何會這麼累呢
[00:10:15.800 --> 00:10:17.800]  更加不會找到
[00:10:17.800 --> 00:10:19.800]  人家這麼累
[00:10:19.800 --> 00:10:21.800]  找不到真的值得
[00:10:21.800 --> 00:10:23.800]  你又怎樣
[00:10:23.800 --> 00:10:25.800]  每天都過日子
[00:10:25.800 --> 00:10:27.800]  但又是這麼累
[00:10:27.800 --> 00:10:29.800]  所以我們問一個問題
[00:10:29.800 --> 00:10:31.800]  阿古意為何這麼累呢
[00:10:31.800 --> 00:10:33.800]  而他又能勝過甚麼呢
[00:10:33.800 --> 00:10:35.800]  剛才已經回答了
[00:10:35.800 --> 00:10:37.800]  阿古意為何這麼累
[00:10:37.800 --> 00:10:39.800]  是因為他尋找智慧
[00:10:39.800 --> 00:10:41.800]  而第二個原因
[00:10:41.800 --> 00:10:43.800]  他為何這麼累
[00:10:43.800 --> 00:10:45.800]  因為他老了
[00:10:45.800 --> 00:10:47.800]  你的精力是有限的
[00:10:47.800 --> 00:10:49.800]  他回到我們身上
[00:10:49.800 --> 00:10:51.800]  你為何這麼累
[00:10:51.800 --> 00:10:53.800]  有問過為何你這麼累嗎
[00:10:53.800 --> 00:10:55.800]  你工作
[00:10:55.800 --> 00:10:57.800]  做兩份工
[00:10:57.800 --> 00:10:59.800]  拼命
[00:10:59.800 --> 00:11:01.800]  我們將我們的精力
[00:11:01.800 --> 00:11:03.800]  花在哪裏呢
[00:11:03.800 --> 00:11:05.800]  他希望和大家反思
[00:11:05.800 --> 00:11:07.800]  其實答案是
[00:11:07.800 --> 00:11:09.800]  你追求甚麼
[00:11:09.800 --> 00:11:11.800]  就是那件事
[00:11:11.800 --> 00:11:13.800]  令你累
[00:11:13.800 --> 00:11:15.800]  有人追求愛情
[00:11:15.800 --> 00:11:17.800]  有人追求事業
[00:11:17.800 --> 00:11:19.800]  有人追求成功
[00:11:19.800 --> 00:11:21.800]  有人追求財富
[00:11:21.800 --> 00:11:23.800]  其實原來我們在生命裏
[00:11:23.800 --> 00:11:25.800]  我們追求不同的東西
[00:11:25.800 --> 00:11:27.800]  我們所追求的東西
[00:11:27.800 --> 00:11:29.800]  都會令我們疲乏
[00:11:29.800 --> 00:11:31.800]  但最後我們問一個問題
[00:11:31.800 --> 00:11:33.800]  最後我們追求
[00:11:33.800 --> 00:11:35.800]  我們是否會拿到我們追求的東西
[00:11:35.800 --> 00:11:37.800]  第二個問題
[00:11:37.800 --> 00:11:39.800]  你拿到你追求的東西
[00:11:39.800 --> 00:11:41.800]  你是否會滿足呢
[00:11:41.800 --> 00:11:43.800]  我們人生是否就是這樣
[00:11:43.800 --> 00:11:45.800]  所以第一個反思
[00:11:45.800 --> 00:11:47.800]  就是年紀的問題
[00:11:47.800 --> 00:11:49.800]  在古代
[00:11:49.800 --> 00:11:51.800]  年紀代表智慧
[00:11:51.800 --> 00:11:53.800]  阿古義這麼大年紀的時候
[00:11:53.800 --> 00:11:55.800]  在古代近東的時候
[00:11:55.800 --> 00:11:57.800]  竟然我們讀下去
[00:11:57.800 --> 00:11:59.800]  他說他沒有智慧
[00:11:59.800 --> 00:12:01.800]  我們很震撼
[00:12:01.800 --> 00:12:03.800]  而神的話語
[00:12:03.800 --> 00:12:05.800]  在他年老的時候
[00:12:05.800 --> 00:12:07.800]  假設他最後找到
[00:12:07.800 --> 00:12:09.800]  神的話語在年老的時候
[00:12:09.800 --> 00:12:11.800]  你可不可以想像得到
[00:12:11.800 --> 00:12:13.800]  如果你人生去追求
[00:12:13.800 --> 00:12:15.800]  一樣東西或是你去追求神
[00:12:15.800 --> 00:12:17.800]  或是認識神
[00:12:17.800 --> 00:12:19.800]  聖經裏面不知道有沒有
[00:12:19.800 --> 00:12:21.800]  聖經裏面有多少人物
[00:12:21.800 --> 00:12:23.800]  是神的話語在他年老的時候
[00:12:23.800 --> 00:12:25.800]  才想到他
[00:12:25.800 --> 00:12:27.800]  讓大家想一想
[00:12:27.800 --> 00:12:29.800]  不多的
[00:12:29.800 --> 00:12:31.800]  不過有
[00:12:31.800 --> 00:12:33.800]  我給幾個例子
[00:12:33.800 --> 00:12:35.800]  給我們作為一個生命的借鏡
[00:12:35.800 --> 00:12:37.800]  第一個是
[00:12:37.800 --> 00:12:39.800]  有些人
[00:12:39.800 --> 00:12:41.800]  他年老的時候
[00:12:41.800 --> 00:12:43.800]  神是不跟他說話的
[00:12:43.800 --> 00:12:45.800]  有些人
[00:12:45.800 --> 00:12:47.800]  年老的時候
[00:12:47.800 --> 00:12:49.800]  神是跟他說話的
[00:12:49.800 --> 00:12:51.800]  有些人
[00:12:51.800 --> 00:12:53.800]  年老的時候神還繼續
[00:12:53.800 --> 00:12:55.800]  使用他,藉著他
[00:12:55.800 --> 00:12:57.800]  來跟別人說話
[00:12:57.800 --> 00:12:59.800]  有三種情況
[00:12:59.800 --> 00:13:01.800]  三種情況在
[00:13:01.800 --> 00:13:03.800]  聖經裏面都有
[00:13:03.800 --> 00:13:05.800]  在這裏
[00:13:05.800 --> 00:13:07.800]  在這裏我先不說
[00:13:07.800 --> 00:13:09.800]  先說為什麼
[00:13:09.800 --> 00:13:11.800]  在神學上非常重要
[00:13:11.800 --> 00:13:13.800]  為什麼阿古爾
[00:13:13.800 --> 00:13:15.800]  第30章這幾節經文
[00:13:15.800 --> 00:13:17.800]  來總結真言
[00:13:17.800 --> 00:13:19.800]  真言30章是總結
[00:13:19.800 --> 00:13:21.800]  其實目的是要對照
[00:13:21.800 --> 00:13:23.800]  所羅門
[00:13:23.800 --> 00:13:25.800]  所羅門的起步點是怎樣
[00:13:25.800 --> 00:13:27.800]  所羅門開始的時候
[00:13:27.800 --> 00:13:29.800]  有沒有智慧
[00:13:29.800 --> 00:13:31.800]  有沒有智慧
[00:13:31.800 --> 00:13:33.800]  沒有人反應的,當然有智慧
[00:13:33.800 --> 00:13:35.800]  贏了通街
[00:13:35.800 --> 00:13:37.800]  所羅門的智慧在哪裏
[00:13:37.800 --> 00:13:39.800]  是甚麼
[00:13:39.800 --> 00:13:41.800]  有沒有人知道
[00:13:41.800 --> 00:13:43.800]  所羅門的智慧
[00:13:43.800 --> 00:13:45.800]  就是他求神
[00:13:45.800 --> 00:13:47.800]  給他智慧
[00:13:47.800 --> 00:13:49.800]  記不記得
[00:13:49.800 --> 00:13:51.800]  他被他選擇
[00:13:51.800 --> 00:13:53.800]  他最智慧的地方就是
[00:13:53.800 --> 00:13:55.800]  求神給他智慧
[00:13:55.800 --> 00:13:57.800]  其實是跟阿古爾一樣
[00:13:57.800 --> 00:13:59.800]  但所羅門年輕已經得到智慧
[00:13:59.800 --> 00:14:01.800]  諷刺的地方就是
[00:14:01.800 --> 00:14:03.800]  所羅門晚年的時候
[00:14:03.800 --> 00:14:05.800]  是怎樣
[00:14:05.800 --> 00:14:07.800]  失去了神給他的智慧
[00:14:07.800 --> 00:14:09.800]  阿古爾是怎樣
[00:14:09.800 --> 00:14:11.800]  年輕的時候
[00:14:11.800 --> 00:14:13.800]  是不認識神
[00:14:13.800 --> 00:14:15.800]  沒有智慧
[00:14:15.800 --> 00:14:17.800]  到晚年的時候
[00:14:17.800 --> 00:14:19.800]  神賜給他智慧
[00:14:19.800 --> 00:14:21.800]  這個很深層反思人生
[00:14:21.800 --> 00:14:23.800]  有些人是怎樣
[00:14:23.800 --> 00:14:25.800]  他在基督教家庭長大
[00:14:25.800 --> 00:14:27.800]  信主
[00:14:27.800 --> 00:14:29.800]  不過離開了神
[00:14:29.800 --> 00:14:31.800]  有些人在未信主的家庭長大
[00:14:31.800 --> 00:14:33.800]  到最後他信主
[00:14:33.800 --> 00:14:35.800]  他服侍神
[00:14:35.800 --> 00:14:37.800]  被神使用
[00:14:37.800 --> 00:14:39.800]  原來人生就是這樣諷刺
[00:14:39.800 --> 00:14:43.800]  究竟我們是追求甚麼
[00:14:43.800 --> 00:14:47.800]  所以阿古爾在他年長的時候
[00:14:47.800 --> 00:14:49.800]  年紀大的時候找到智慧
[00:14:49.800 --> 00:14:51.800]  這個是最高階的智慧
[00:14:51.800 --> 00:14:53.800]  所以阿古爾
[00:14:53.800 --> 00:14:55.800]  甚麼是最高階的智慧
[00:14:55.800 --> 00:14:57.800]  他的智慧是贏了所羅門
[00:14:57.800 --> 00:14:59.800]  贏了所羅門
[00:14:59.800 --> 00:15:01.800]  所以用阿古爾的智慧
[00:15:01.800 --> 00:15:03.800]  來完成真言
[00:15:03.800 --> 00:15:05.800]  是甚麼意思
[00:15:05.800 --> 00:15:07.800]  告訴他
[00:15:07.800 --> 00:15:09.800]  如果真言贏了所羅門
[00:15:09.800 --> 00:15:11.800]  所羅門也要收尾的時候
[00:15:11.800 --> 00:15:13.800]  為甚麼還要讀所羅門
[00:15:13.800 --> 00:15:15.800]  不是,用阿古爾來包
[00:15:15.800 --> 00:15:17.800]  原來真言的智慧
[00:15:17.800 --> 00:15:19.800]  是怎樣
[00:15:19.800 --> 00:15:21.800]  其實應該像阿古爾
[00:15:21.800 --> 00:15:23.800]  用一生來追求智慧
[00:15:23.800 --> 00:15:25.800]  而到最後
[00:15:25.800 --> 00:15:27.800]  就完成了
[00:15:27.800 --> 00:15:29.800]  所以有三個例子
[00:15:29.800 --> 00:15:31.800]  第一個例子就是
[00:15:31.800 --> 00:15:33.800]  所羅
[00:15:33.800 --> 00:15:35.800]  晚年的時候去尋求神
[00:15:35.800 --> 00:15:37.800]  記不記得
[00:15:37.800 --> 00:15:39.800]  神有沒有理會他
[00:15:39.800 --> 00:15:41.800]  沒有,然後他去問米
[00:15:41.800 --> 00:15:43.800]  多悲哀
[00:15:43.800 --> 00:15:45.800]  第二個是誰呢,第二個就是以利
[00:15:45.800 --> 00:15:47.800]  神的話語臨到
[00:15:47.800 --> 00:15:49.800]  以利,他老老老的時候
[00:15:49.800 --> 00:15:51.800]  可能不臨到
[00:15:51.800 --> 00:15:53.800]  還好
[00:15:53.800 --> 00:15:55.800]  他去判他
[00:15:55.800 --> 00:15:57.800]  他只算沒有一個可以過到中年
[00:15:57.800 --> 00:15:59.800]  神的話語臨到
[00:15:59.800 --> 00:16:01.800]  不等於好東西
[00:16:01.800 --> 00:16:03.800]  第三個最高階
[00:16:03.800 --> 00:16:05.800]  第三個是大衛
[00:16:05.800 --> 00:16:07.800]  沒想到大衛是最高階
[00:16:07.800 --> 00:16:09.800]  大衛就有一點像阿古爾
[00:16:09.800 --> 00:16:11.800]  大衛年輕的時候
[00:16:11.800 --> 00:16:13.800]  犯罪,不事巴
[00:16:13.800 --> 00:16:15.800]  跟所羅門剛剛相反
[00:16:15.800 --> 00:16:17.800]  到晚年的時候
[00:16:17.800 --> 00:16:19.800]  神使用他
[00:16:19.800 --> 00:16:21.800]  為甚麼這裡這樣說
[00:16:21.800 --> 00:16:23.800]  撒姆爾記下
[00:16:23.800 --> 00:16:25.800]  23章一節說大衛沒了的話
[00:16:25.800 --> 00:16:27.800]  第二節說
[00:16:27.800 --> 00:16:29.800]  耶和華的靈藉著我
[00:16:29.800 --> 00:16:31.800]  說話,他的話在
[00:16:31.800 --> 00:16:33.800]  我的舌頭上,大衛寫了
[00:16:33.800 --> 00:16:35.800]  多少詩篇,知不知道
[00:16:35.800 --> 00:16:37.800]  神是使用
[00:16:37.800 --> 00:16:39.800]  大衛,大衛可能
[00:16:39.800 --> 00:16:41.800]  很多詩篇都是他晚年寫的
[00:16:41.800 --> 00:16:43.800]  所以這裡給我們一個
[00:16:43.800 --> 00:16:45.800]  反思和應用
[00:16:45.800 --> 00:16:47.800]  原來我們的生命疲累
[00:16:47.800 --> 00:16:49.800]  就是我們追求什麼
[00:16:49.800 --> 00:16:51.800]  應用是甚麼
[00:16:51.800 --> 00:16:53.800]  當你知道你累的時候
[00:16:53.800 --> 00:16:55.800]  或者
[00:16:55.800 --> 00:16:57.800]  可能已經中年
[00:16:57.800 --> 00:16:59.800]  所以中年危機就是這樣來的
[00:16:59.800 --> 00:17:01.800]  趁你年輕的時候
[00:17:01.800 --> 00:17:03.800]  人生定一個目標
[00:17:03.800 --> 00:17:05.800]  目標是甚麼
[00:17:05.800 --> 00:17:07.800]  我們基督徒如果跟未信主的人
[00:17:07.800 --> 00:17:09.800]  一樣在這個世界打滾追求的時候
[00:17:09.800 --> 00:17:11.800]  有甚麼分別
