
[00:00:00.000 --> 00:00:04.400]  大家有沒有想過怎樣才能得到祝福呢?
[00:07:28.320 --> 00:07:30.320]  去了另一個地方
[00:07:30.320 --> 00:07:36.320]  他的心去了他很忙亂的工作事務的裡面
[00:07:36.320 --> 00:07:39.320]  不知道各位弟兄姊妹你們有沒有感同身受呢
[00:07:39.320 --> 00:07:42.320]  其實原來當我們在服侍的裡面
[00:07:42.320 --> 00:07:46.320]  我們的內心都會很想很用心地去做
[00:07:46.320 --> 00:07:50.320]  我們都很想將我們最好的獻給神
[00:07:50.320 --> 00:07:53.320]  所以我們都會很盡力去預備
[00:07:53.320 --> 00:07:58.320]  我們會很努力地將事情做到最好
[00:07:58.320 --> 00:08:00.320]  但其實我們不期然
[00:08:00.320 --> 00:08:02.320]  我們就好像馬大那樣
[00:08:02.320 --> 00:08:05.320]  我們原來心裡不知不覺之間
[00:08:05.320 --> 00:08:10.320]  原來我們就被這些很想做好的事拉走了
[00:08:10.320 --> 00:08:15.320]  我們開始很想按我們自己的想法去做好這個服侍
[00:08:15.320 --> 00:08:19.320]  所以很想令到那件事有果效
[00:08:19.320 --> 00:08:22.320]  能夠成為他的目標
[00:08:22.320 --> 00:08:24.320]  當我們的心被拉走的時候
[00:08:24.320 --> 00:08:30.320]  我們就會開始對我們身邊的人越來越多不滿
[00:08:30.320 --> 00:08:33.320]  馬大的心就是這樣
[00:08:33.320 --> 00:08:36.320]  他的內心將自己的忙碌和努力
[00:08:36.320 --> 00:08:44.320]  跟他坐在耶穌旁邊的妹妹去做一個比較
[00:08:44.320 --> 00:08:48.320]  他的內心被這些不滿和煩躁充滿了
[00:08:48.320 --> 00:08:54.320]  所以他被負面情緒推動到現在要選擇去做一個行動
[00:08:54.320 --> 00:08:56.320]  這個行動是做什麼的呢?
[00:08:56.320 --> 00:09:01.320]  他由很忙亂的裡面走到耶穌的面前
[00:09:01.320 --> 00:09:05.320]  他跟耶穌作出一個投訴
[00:09:05.320 --> 00:09:07.320]  其實經文40有說
[00:09:07.320 --> 00:09:09.320]  馬大因為忙碌的工作
[00:09:09.320 --> 00:09:12.320]  他的心情就變得越來越激動
[00:09:12.320 --> 00:09:15.320]  他覺得只有他一個人默默地去努力為主工作
[00:09:15.320 --> 00:09:18.320]  他內心那種負面的情緒
[00:09:18.320 --> 00:09:21.320]  令到他不單單在投訴瑪利亞
[00:09:21.320 --> 00:09:24.320]  他更加連耶穌也投訴
[00:09:24.320 --> 00:09:26.320]  他跟耶穌說
[00:09:26.320 --> 00:09:29.320]  主啊,祢不在意的嗎?
[00:09:29.320 --> 00:09:32.320]  其實這句話的含義似乎是
[00:09:32.320 --> 00:09:36.320]  主啊,祢看不到我一個人很辛苦地在做嗎?
[00:09:36.320 --> 00:09:38.320]  祢根本就不在意我
[00:09:38.320 --> 00:09:41.320]  瑪利亞她什麼都不做,坐在你身邊
[00:09:41.320 --> 00:09:44.320]  為什麼她這麼舒服,為什麼我這麼辛苦?
[00:09:44.320 --> 00:09:50.320]  馬大的內心不單單對他身邊的妹妹有很多不滿
[00:09:50.320 --> 00:09:54.320]  他甚至覺得神似乎什麼都不理
[00:09:54.320 --> 00:09:59.320]  所以他要選擇為自己去發聲
[00:09:59.320 --> 00:10:01.320]  我們再看經文
[00:10:01.320 --> 00:10:05.320]  經文說,馬大他跟耶穌作出了一個請求
[00:10:05.320 --> 00:10:08.320]  請吩咐他來幫我
[00:10:08.320 --> 00:10:12.320]  其實這個吩咐原文是一個命令語氣動詞
[00:10:12.320 --> 00:10:16.320]  而在由下而上使用的時候
[00:10:16.320 --> 00:10:19.320]  是一個帶著強烈的期望的請求
[00:10:19.320 --> 00:10:22.320]  而命令語氣動詞其實帶有
[00:10:22.320 --> 00:10:26.320]  將自己的想法強加在別人身上的意思
[00:10:26.320 --> 00:10:32.320]  所以馬大此刻要將自己的想法加在耶穌身上
[00:10:32.320 --> 00:10:37.320]  他很強烈地期望耶穌按照他的想法去做
[00:10:37.320 --> 00:10:43.320]  馬大雖然此刻他在耶穌的身邊
[00:10:43.320 --> 00:10:46.320]  他面對面對著耶穌
[00:10:46.320 --> 00:10:49.320]  但他的心卻被拉走了
[00:10:49.320 --> 00:10:53.320]  他的心離耶穌越來越遠
[00:10:53.320 --> 00:10:59.320]  他不單單忘記了耶穌才是他很努力侍奉的對象
[00:10:59.320 --> 00:11:04.320]  他更加不自覺地覺得自己就是神
[00:11:04.320 --> 00:11:08.320]  他要神按照他的想法去做
[00:11:08.320 --> 00:11:10.320]  各位兄弟姐妹
[00:11:10.320 --> 00:11:12.320]  我們在生活當中
[00:11:12.320 --> 00:11:17.320]  可能是我們的家庭、工作、讀書、關係等等
[00:11:17.320 --> 00:11:21.320]  是不是我們內心也有很多嘈雜的聲音
[00:11:21.320 --> 00:11:23.320]  我們就像馬大一樣
[00:11:23.320 --> 00:11:24.320]  我們被拉走
[00:11:24.320 --> 00:11:28.320]  我們開始對神有很多埋怨和不滿
[00:11:28.320 --> 00:11:30.320]  我們經常內心都會問
[00:11:30.320 --> 00:11:32.320]  神啊,你去了哪裡?
[00:11:32.320 --> 00:11:34.320]  你為什麼什麼都不理?
[00:11:34.320 --> 00:11:36.320]  為什麼人們會這樣?
[00:11:36.320 --> 00:11:38.320]  你看不到嗎?
[00:11:38.320 --> 00:11:40.320]  其實我們內心不期然地
[00:11:40.320 --> 00:11:45.320]  以自己的想法去理解神在不在意我們
[00:11:45.320 --> 00:11:50.320]  我們不自覺地成為了那個話事的主
[00:11:50.320 --> 00:11:52.320]  所以各位兄弟姐妹
[00:11:52.320 --> 00:11:54.320]  馬大的選擇為他帶來了
[00:11:54.320 --> 00:11:58.320]  把焦點放在很多事的身上
[00:11:58.320 --> 00:12:02.320]  所以他的選擇為他帶來的是焦慮和煩躁
[00:12:02.320 --> 00:12:04.320]  因為他的心被拉走了
[00:12:04.320 --> 00:12:07.320]  他和神的關係越來越遠
[00:12:07.320 --> 00:12:12.320]  不知道你想不想像馬大那樣去選擇呢?
[00:12:12.320 --> 00:12:13.320]  如果不想的話
[00:12:13.320 --> 00:12:16.320]  我們又去看看馬利亞的選擇
[00:12:16.320 --> 00:12:19.320]  去幫我們把焦點調教到神身上
[00:12:19.320 --> 00:12:22.320]  其實在這個事件發生的過程中
[00:12:22.320 --> 00:12:24.320]  我們剛才一直在說的是馬大
[00:12:24.320 --> 00:12:28.320]  但其實妹妹馬利亞一直都坐在耶穌旁邊
[00:12:28.320 --> 00:12:31.320]  她看著整件事的發生
[00:12:31.320 --> 00:12:36.320]  她同樣地和馬大一起迎接耶穌的腳
[00:12:36.320 --> 00:12:39.320]  但當她看到耶穌坐下的時候
[00:12:39.320 --> 00:12:43.320]  馬利亞就選擇坐在耶穌的腳前
[00:12:43.320 --> 00:12:45.320]  去聽耶穌的說話
[00:12:45.320 --> 00:12:50.320]  同時對於姐姐在耶穌面前對他的投訴
[00:12:50.320 --> 00:12:53.320]  其實馬利亞聽得一清二楚
[00:12:53.320 --> 00:12:55.320]  知道姐姐在說什麼
[00:12:55.320 --> 00:12:57.320]  但經文裡卻沒有記載
[00:12:57.320 --> 00:13:01.320]  記載馬利亞沒有任何一句對白出現
[00:13:01.320 --> 00:13:03.320]  她只有一個動作
[00:13:03.320 --> 00:13:09.320]  這個動作就是她坐在耶穌的腳前聽他說道
[00:13:09.320 --> 00:13:12.320]  那是不是說我們應該什麼都不做
[00:13:12.320 --> 00:13:15.320]  我們只聽神的話就夠了呢?
[00:13:15.320 --> 00:13:16.320]  當然不是
[00:13:16.320 --> 00:13:19.320]  我們繼續在經文裡找找答案
[00:13:19.320 --> 00:13:22.320]  其實在41至42節當中
[00:13:22.320 --> 00:13:25.320]  耶穌在回應馬大的時候
[00:13:25.320 --> 00:13:30.320]  他很刻意地用了許多的事和只有一件事作為對比
[00:13:30.320 --> 00:13:35.320]  馬大因為眼前許多的事而令他內心很煩躁不安
[00:13:35.320 --> 00:13:39.320]  負面的情緒充滿令他人很躁底
[00:13:39.320 --> 00:13:41.320]  最終他的心被拉走
[00:13:41.320 --> 00:13:45.320]  忘記了自己侍奉的對象是主
[00:13:45.320 --> 00:13:48.320]  但耶穌這一刻卻強調
[00:13:48.320 --> 00:13:51.320]  不可以少的只有一件事
[00:13:51.320 --> 00:13:53.320]  意思是說每樣都可以沒有
[00:13:53.320 --> 00:13:55.320]  只有一件事是不可以沒有
[00:13:55.320 --> 00:14:00.320]  耶穌用了馬利亞的選擇作為回應
[00:14:00.320 --> 00:14:05.320]  耶穌指馬利亞已經選擇了上好的福分
[00:14:05.320 --> 00:14:09.320]  馬利亞已經選擇了不可以少的事
[00:14:09.320 --> 00:14:13.320]  而不可以少的事就是上好的福分
[00:14:13.320 --> 00:14:18.320]  其實NET的譯本是說最好的部分
[00:14:18.320 --> 00:14:21.320]  即是說整體的最好
[00:14:21.320 --> 00:14:27.320]  耶穌所說的不是說整體的最好
[00:14:27.320 --> 00:14:31.320]  並不是否定整體不重要
[00:14:31.320 --> 00:14:33.320]  我用一個比喻
[00:14:33.320 --> 00:14:35.320]  我很喜歡吃文記車仔麵
[00:14:35.320 --> 00:14:37.320]  我知道有人和我一樣很喜歡吃
[00:14:37.320 --> 00:14:40.320]  文記車仔麵裏面的菜式
[00:14:40.320 --> 00:14:42.320]  米芝蓮也有,所以很好吃
[00:14:42.320 --> 00:14:50.320]  它裏面的豬腸、牛肚、雞翼
[00:14:50.320 --> 00:14:51.320]  全部都很好吃
[00:14:51.320 --> 00:14:54.320]  再加上兩顆辣,更加棒
[00:14:54.320 --> 00:14:56.320]  但我想說對我來說
[00:14:56.320 --> 00:14:59.320]  還有一樣東西是一定要加的
[00:14:59.320 --> 00:15:01.320]  就是花椒油
[00:15:01.320 --> 00:15:02.320]  不是每間車仔麵都有的
[00:15:02.320 --> 00:15:04.320]  花椒油是一定要加的
[00:15:04.320 --> 00:15:06.320]  是很好吃的,是精髓
[00:15:06.320 --> 00:15:08.320]  在我的體會裏
[00:15:08.320 --> 00:15:11.320]  花椒油就是不可少的部分
[00:15:11.320 --> 00:15:13.320]  但在耶穌裏面
[00:15:13.320 --> 00:15:15.320]  祂的不可少的部分
[00:15:15.320 --> 00:15:19.320]  就是神最喜歡的那樣東西
[00:15:19.320 --> 00:15:20.320]  到底是什麼呢?
[00:15:20.320 --> 00:15:22.320]  瑪利亞很厲害
[00:15:22.320 --> 00:15:25.320]  在耶穌未說之前,她已經選擇了
[00:15:25.320 --> 00:15:26.320]  你有沒有想過
[00:15:26.320 --> 00:15:28.320]  為什麼瑪利亞會選擇最好的部分呢?
[00:15:28.320 --> 00:15:30.320]  那最好的部分又是什麼呢?
[00:15:30.320 --> 00:15:32.320]  好像說到現在都還不知道
[00:15:32.320 --> 00:15:35.320]  其實在耶穌的回應裏面
[00:15:35.320 --> 00:15:36.320]  透過選擇
[00:15:36.320 --> 00:15:38.320]  我們就可以知道
[00:15:38.320 --> 00:15:43.320]  瑪利亞最喜歡的部分是什麼
[00:15:43.320 --> 00:15:44.320]  其實選擇
[00:15:44.320 --> 00:15:50.320]  原文是按照自己的喜好去作出選擇
[00:15:50.320 --> 00:15:51.320]  而瑪利亞
[00:15:51.320 --> 00:15:55.320]  她按照自己的喜好去作出這個選擇
[00:15:55.320 --> 00:15:57.320]  而選擇這個字
[00:15:57.320 --> 00:15:59.320]  在七十事譯本裏面
[00:15:59.320 --> 00:16:00.320]  我查過
[00:16:00.320 --> 00:16:01.320]  七十事譯本裏面
[00:16:01.320 --> 00:16:02.320]  出現得最多
[00:16:02.320 --> 00:16:04.320]  就是在生命記裏面
[00:16:04.320 --> 00:16:08.320]  其實在生命記裏面出現了一共有29次
[00:16:08.320 --> 00:16:13.320]  而其中28次的選擇都是神作主導的
[00:16:13.320 --> 00:16:14.320]  就是神的揀選
[00:16:14.320 --> 00:16:16.320]  唯獨只有一次
[00:16:16.320 --> 00:16:18.320]  是在說人的選擇
[00:16:18.320 --> 00:16:21.320]  這個就是三十章一至十九節
[00:16:21.320 --> 00:16:25.320]  神透過摩西去跟他的子民作出一個提醒
[00:16:25.320 --> 00:16:28.320]  屬神的子民要選擇生命
[00:16:28.320 --> 00:16:31.320]  而在三十二節、四十六節、四十七節說到
[00:16:31.320 --> 00:16:33.320]  神的一道就是生命
[00:16:33.320 --> 00:16:35.320]  認識耶穌
[00:16:35.320 --> 00:16:38.320]  神的一道就是生命
[00:16:38.320 --> 00:16:42.320]  而認識耶穌的道帶來就會有幾個目的
[00:16:42.320 --> 00:16:45.320]  那幾個目的就是二十節那裏說
[00:16:45.320 --> 00:16:47.320]  讓人去愛神
[00:16:47.320 --> 00:16:49.320]  讓人去信服神
[00:16:49.320 --> 00:16:50.320]  和信靠神
[00:16:50.320 --> 00:16:52.320]  所以各位弟兄姊妹
[00:16:52.320 --> 00:16:54.320]  我們要記住
[00:16:54.320 --> 00:16:56.320]  我們要認識神的話語
[00:16:56.320 --> 00:16:57.320]  為我們的選擇
[00:16:57.320 --> 00:17:00.320]  因為這個選擇最終帶來的
[00:17:00.320 --> 00:17:02.320]  就是讓我們能夠去愛神
[00:17:02.320 --> 00:17:03.320]  信服神
[00:17:03.320 --> 00:17:05.320]  和信靠神
[00:17:05.320 --> 00:17:06.320]  剛才說
[00:17:06.320 --> 00:17:12.320]  瑪利亞是按照自己的內心去作出這個選擇
[00:17:12.320 --> 00:17:15.320]  她的心對於能夠去聽耶穌的說道
[00:17:15.320 --> 00:17:17.320]  比一切都重要
[00:17:17.320 --> 00:17:21.320]  所以因為其實在猶太人的文化裏面
[00:17:21.320 --> 00:17:26.320]  一個女性能夠有機會去聽拉比的說道
[00:17:26.320 --> 00:17:29.320]  這是一件很難能可貴的事
[00:17:29.320 --> 00:17:31.320]  所以更何況她現在是甚麼
[00:17:31.320 --> 00:17:35.320]  她親身去聽耶穌說天國的道理
[00:17:35.320 --> 00:17:39.320]  更加是一件不可能發生的事
[00:17:39.320 --> 00:17:43.320]  所以她選擇放下她手上的東西
[00:17:43.320 --> 00:17:46.320]  她以聽耶穌說道為她的優先
[00:17:46.320 --> 00:17:50.320]  瑪利亞這個選擇帶來的結果
[00:17:50.320 --> 00:17:52.320]  就是讓她更加愛神
[00:17:52.320 --> 00:17:53.320]  信服神
[00:17:53.320 --> 00:17:55.320]  和信靠神
[00:17:55.320 --> 00:17:57.320]  因為因此瑪利亞的生命
[00:17:57.320 --> 00:18:00.320]  就因著認識神而被祝福
[00:18:00.320 --> 00:18:06.320]  瑪利亞從心而發的選擇就是她的道
[00:18:06.320 --> 00:18:12.320]  而瑪大選擇就是為很多事而憂慮
[00:18:12.320 --> 00:18:17.320]  其實這兩個字都是在耶穌在十八章的十一至十五節
[00:18:17.320 --> 00:18:20.320]  撒種比喻當中出現過
[00:18:20.320 --> 00:18:24.320]  而其中這兩個字正正回應了
[00:18:24.320 --> 00:18:28.320]  去亞瑪大和瑪利亞此刻的狀況
[00:18:28.320 --> 00:18:31.320]  其實種子的比喻是主的道
[00:18:31.320 --> 00:18:35.320]  而土壤的比喻就是人的心靈
[00:18:35.320 --> 00:18:36.320]  在這段經文中
[00:18:36.320 --> 00:18:38.320]  種子不是重點
[00:18:38.320 --> 00:18:42.320]  重點是人的心靈如何去回應
[00:18:42.320 --> 00:18:45.320]  瑪大為了很多事
[00:18:45.320 --> 00:18:49.320]  心裡感到煩躁和憂慮
[00:18:49.320 --> 00:18:51.320]  就像第八章十四節所說
[00:18:51.320 --> 00:18:54.320]  種子落在荊棘裡
[00:18:54.320 --> 00:18:56.320]  當種子落在荊棘的時候
[00:18:56.320 --> 00:18:58.320]  就被荊棘去擠壓
[00:18:58.320 --> 00:19:02.320]  讓它無法吸收足夠的養分
[00:19:02.320 --> 00:19:07.320]  所以種子在這個環境下根本不能夠健康成長
[00:19:07.320 --> 00:19:10.320]  更何況結出果子呢
[00:19:10.320 --> 00:19:14.320]  我們人的心就像剛才所說
[00:19:14.320 --> 00:19:17.320]  我們因為生活當中有很多憂慮
[00:19:17.320 --> 00:19:20.320]  還有我們有很多很多想望的拉扯
[00:19:20.320 --> 00:19:24.320]  最終人的心靈就被世界上的憂慮拉走了
[00:19:24.320 --> 00:19:27.320]  我們內心根本就沒有任何的空間
[00:19:27.320 --> 00:19:30.320]  去容納一些屬靈的事
