
[00:00:00.000 --> 00:00:02.000]  等待節目後一起祈禱
[00:06:20.000 --> 00:06:22.000]  但約書下沒有這樣做
[00:06:22.000 --> 00:06:27.000]  他看到那班和他們納了藥的基片人
[00:06:27.000 --> 00:06:30.000]  他聽到他們有困難就立即出發幫忙
[00:06:30.000 --> 00:06:36.000]  因為他不稀罕用耶和華的名和他們納的藥
[00:06:36.000 --> 00:06:38.000]  這個很重要
[00:06:38.000 --> 00:06:42.000]  所以約書下出了一班很強的精銳部隊
[00:06:42.000 --> 00:06:46.000]  去回應摩利亞人聯軍
[00:06:46.000 --> 00:06:48.000]  打到這裏
[00:06:48.000 --> 00:06:54.000]  那班以色列人的領袖躲在山洞裏面
[00:06:54.000 --> 00:06:58.000]  其實你都會想已經贏了
[00:06:58.000 --> 00:07:02.000]  已經領袖都逃跑了
[00:07:02.000 --> 00:07:09.000]  那班摩利亞人其實都已經打贏了
[00:07:09.000 --> 00:07:12.000]  不過約書下沒有留手
[00:07:12.000 --> 00:07:16.000]  因為曾經耶和華同樣有這樣的吩咐
[00:07:16.000 --> 00:07:23.000]  他要以色列人將摩利亞人通通趕走
[00:07:23.000 --> 00:07:27.000]  出迦南地甚至要將他們滅絕
[00:07:27.000 --> 00:07:30.000]  所以他沒有敷衍了事
[00:07:30.000 --> 00:07:35.000]  他仍然吩咐一班以色列人不要停下
[00:07:35.000 --> 00:07:37.000]  經文這樣說
[00:07:37.000 --> 00:07:40.000]  你們要追趕你的仇敵在後面攻擊他們
[00:07:40.000 --> 00:07:43.000]  不要就這樣放過他們回到自己的城鎮
[00:07:43.000 --> 00:07:47.000]  因為耶和華已經將他們交在你們手裏
[00:07:47.000 --> 00:07:50.000]  意思是你不要讓他們翻身
[00:07:50.000 --> 00:07:55.000]  因為上帝已經允許他們已經交在我們手裏
[00:07:55.000 --> 00:07:57.000]  我們已經贏了
[00:07:57.000 --> 00:08:00.000]  重要的是這是耶和華吩咐
[00:08:00.000 --> 00:08:02.000]  我們要將他們趕走出迦南地
[00:08:02.000 --> 00:08:04.000]  我們要將他們滅絕
[00:08:04.000 --> 00:08:07.000]  所以約書下並沒有敷衍
[00:08:07.000 --> 00:08:09.000]  覺得已經贏了
[00:08:09.000 --> 00:08:12.000]  上帝已經說我們都贏了
[00:08:12.000 --> 00:08:15.000]  那就隨便他們
[00:08:15.000 --> 00:08:17.000]  我想說一件事
[00:08:17.000 --> 00:08:20.000]  其實很值得我們學習
[00:08:20.000 --> 00:08:26.000]  約書下面對一個好像都不太關他的事
[00:08:26.000 --> 00:08:29.000]  地理位置的一個戰爭的場景
[00:08:29.000 --> 00:08:34.000]  他都不是派幾個嘍囉去應付就算了
[00:08:34.000 --> 00:08:36.000]  因為很久都沒有打到你
[00:08:36.000 --> 00:08:44.000]  他將以色列最好的精銳部隊派出去應戰
[00:08:44.000 --> 00:08:47.000]  更加重要的是已經打完了
[00:08:47.000 --> 00:08:50.000]  那班領袖已經躲在山洞
[00:08:50.000 --> 00:08:54.000]  他都不是覺得就這樣算了都打贏了
[00:08:54.000 --> 00:08:58.000]  我們只處理那五個領袖就算了
[00:08:58.000 --> 00:08:59.000]  他不是的
[00:08:59.000 --> 00:09:01.000]  他仍然跟隨著上帝的吩咐
[00:09:01.000 --> 00:09:04.000]  去將摩利亞人滅絕
[00:09:04.000 --> 00:09:06.000]  去追趕他們不要讓他們翻身
[00:09:06.000 --> 00:09:11.000]  不要讓他們再有機會去引誘他們
[00:09:11.000 --> 00:09:13.000]  我們很值得學習
[00:09:13.000 --> 00:09:19.000]  就是約書下積極地回應上帝對他的吩咐
[00:09:19.000 --> 00:09:23.000]  很積極地回應上帝給他的使命
[00:09:23.000 --> 00:09:26.000]  他不是敷衍了事
[00:09:26.000 --> 00:09:29.000]  他就算面對著眼前高
[00:09:29.000 --> 00:09:32.000]  眼前之中不同的挑戰
[00:09:32.000 --> 00:09:34.000]  他都積極地去面對
[00:09:34.000 --> 00:09:37.000]  上一次已經說了他願意去承擔
[00:09:37.000 --> 00:09:41.000]  這次他願意去面對眼前的挑戰
[00:09:41.000 --> 00:09:44.000]  更加緊隨著上帝的吩咐
[00:09:44.000 --> 00:09:46.000]  很想問問你
[00:09:46.000 --> 00:09:49.000]  你對上帝的說話
[00:09:49.000 --> 00:09:54.000]  你對眼前上帝給你的使命
[00:09:54.000 --> 00:09:56.000]  你是不是覺得與你無關
[00:09:56.000 --> 00:10:00.000]  你是不是覺得上帝給你的東西
[00:10:00.000 --> 00:10:02.000]  其實上帝什麼都可以
[00:10:02.000 --> 00:10:04.000]  什麼都做到
[00:10:04.000 --> 00:10:06.000]  我坐在這裡已經可以了
[00:10:06.000 --> 00:10:08.000]  是不是這樣
[00:10:08.000 --> 00:10:10.000]  你會積極回應嗎
[00:10:10.000 --> 00:10:12.000]  不如挑戰一下他們
[00:10:12.000 --> 00:10:14.000]  最近青少主日
[00:10:14.000 --> 00:10:18.000]  我們有很多服侍的崗位
[00:10:18.000 --> 00:10:20.000]  有師事團隊
[00:10:20.000 --> 00:10:22.000]  又有AV team
[00:10:22.000 --> 00:10:25.000]  你聽到這些需要
[00:10:25.000 --> 00:10:27.000]  你是不是積極回應
[00:10:27.000 --> 00:10:29.000]  是不是
[00:10:29.000 --> 00:10:30.000]  你是不是積極地參與
[00:10:30.000 --> 00:10:33.000]  好啊,我們一起去
[00:10:33.000 --> 00:10:37.000]  教會是需要我們的
[00:10:37.000 --> 00:10:40.000]  最重要那天還去青少主日
[00:10:40.000 --> 00:10:42.000]  關我們事
[00:10:42.000 --> 00:10:43.000]  不是不關我們事
[00:10:43.000 --> 00:10:47.000]  平時都未必會回應
[00:10:47.000 --> 00:10:48.000]  做師事
[00:10:48.000 --> 00:10:49.000]  今次關我們事
[00:10:49.000 --> 00:10:52.000]  青少主日你是不是積極地回應
[00:10:52.000 --> 00:10:54.000]  弟兄姊妹
[00:10:54.000 --> 00:10:57.000]  可能你心裡有很多
[00:10:57.000 --> 00:11:00.000]  覺得回來教會
[00:11:00.000 --> 00:11:04.000]  可能對你未必很明白
[00:11:04.000 --> 00:11:07.000]  不過很想挑戰一下你們
[00:11:07.000 --> 00:11:09.000]  你呢
[00:11:09.000 --> 00:11:10.000]  願不願意去學習
[00:11:10.000 --> 00:11:12.000]  好像Share這樣
[00:11:12.000 --> 00:11:15.000]  積極地回應上帝的吩咐
[00:11:15.000 --> 00:11:20.000]  可能你心裡有很多不想或害怕的地方
[00:11:20.000 --> 00:11:22.000]  成為一個勇士
[00:11:22.000 --> 00:11:24.000]  成為約書亞這樣的勇士
[00:11:24.000 --> 00:11:26.000]  不會自然地這樣發生
[00:11:26.000 --> 00:11:28.000]  是需要選擇
[00:11:28.000 --> 00:11:29.000]  需要決心
[00:11:29.000 --> 00:11:32.000]  是要用行動去回應
[00:11:32.000 --> 00:11:34.000]  是吧
[00:11:34.000 --> 00:11:35.000]  不過這樣說
[00:11:35.000 --> 00:11:37.000]  而決心和勇氣
[00:11:37.000 --> 00:11:39.000]  都不是自然地這樣發生
[00:11:39.000 --> 00:11:41.000]  也不是一件容易的事
[00:11:41.000 --> 00:11:43.000]  不是說有就有
[00:11:43.000 --> 00:11:46.000]  不過約書亞會讓我們看到
[00:11:46.000 --> 00:11:48.000]  你會再看前面的經文
[00:11:48.000 --> 00:11:50.000]  他面對打仗
[00:11:50.000 --> 00:11:52.000]  他面對摩利亞人這隊聯軍
[00:11:52.000 --> 00:11:54.000]  他不夠時間去打
[00:11:54.000 --> 00:11:56.000]  他和上帝去祈禱
[00:11:56.000 --> 00:11:57.000]  神蹟
[00:11:57.000 --> 00:11:58.000]  超自然的神蹟
[00:11:58.000 --> 00:12:00.000]  在他身上
[00:12:00.000 --> 00:12:03.000]  在整班以色列人的身上發生
[00:12:03.000 --> 00:12:04.000]  是吧
[00:12:04.000 --> 00:12:05.000]  說少少
[00:12:05.000 --> 00:12:07.000]  他整個白天都停頓了
[00:12:07.000 --> 00:12:09.000]  月亮都停頓了
[00:12:09.000 --> 00:12:11.000]  直至打完場仗
[00:12:11.000 --> 00:12:13.000]  自然才會發生
[00:12:13.000 --> 00:12:15.000]  日落才會發生
[00:12:15.000 --> 00:12:17.000]  弟兄姊妹
[00:12:17.000 --> 00:12:18.000]  你回到教會裏面
[00:12:18.000 --> 00:12:19.000]  我們說相信上帝
[00:12:19.000 --> 00:12:21.000]  相信耶穌基督
[00:12:21.000 --> 00:12:23.000]  你相不相信這些事
[00:12:23.000 --> 00:12:25.000]  同樣都在你身上發生
[00:12:25.000 --> 00:12:27.000]  你相不相信
[00:12:27.000 --> 00:12:29.000]  你能夠轉變
[00:12:29.000 --> 00:12:31.000]  你相不相信
[00:12:31.000 --> 00:12:33.000]  弟兄姊妹
[00:12:33.000 --> 00:12:35.000]  很想
[00:12:35.000 --> 00:12:37.000]  很想你去想一想
[00:12:37.000 --> 00:12:39.000]  你心裏面其實懷疑什麼呢
[00:12:39.000 --> 00:12:45.000]  你心裏面相不相信上帝和你同在呢
[00:12:45.000 --> 00:12:47.000]  更加重要的是
[00:12:47.000 --> 00:12:49.000]  你心裏面
[00:12:49.000 --> 00:12:51.000]  現在這個情況
[00:12:51.000 --> 00:12:53.000]  剛才我說的
[00:12:53.000 --> 00:12:55.000]  可能是一些青少主日的伏事
[00:12:55.000 --> 00:12:57.000]  不過在你生命裏面
[00:12:57.000 --> 00:12:59.000]  在你這一刻
[00:12:59.000 --> 00:13:01.000]  你又面對著什麼挑戰
[00:13:01.000 --> 00:13:03.000]  令你和上帝的關係
[00:13:03.000 --> 00:13:05.000]  未必這麼親近呢
[00:13:05.000 --> 00:13:07.000]  近期我看了一篇文章
[00:13:07.000 --> 00:13:09.000]  我看了一篇文章
[00:13:09.000 --> 00:13:11.000]  我看了一篇文章
[00:13:11.000 --> 00:13:13.000]  它講述了
[00:13:13.000 --> 00:13:15.000]  大多數人內心的挑戰
[00:13:15.000 --> 00:13:17.000]  都會源於恐懼
[00:13:17.000 --> 00:13:19.000]  而大多數人的恐懼
[00:13:19.000 --> 00:13:21.000]  都會分為三種
[00:13:21.000 --> 00:13:23.000]  我不知道你心裏面
[00:13:23.000 --> 00:13:25.000]  在想哪一種
[00:13:25.000 --> 00:13:27.000]  第一種就是憂慮和悲觀
[00:13:27.000 --> 00:13:29.000]  第一種就是憂慮和悲觀
[00:13:29.000 --> 00:13:31.000]  那些人會這樣想
[00:13:31.000 --> 00:13:33.000]  為什麼不好的事
[00:13:33.000 --> 00:13:35.000]  總會在我身上發生呢
[00:13:35.000 --> 00:13:37.000]  總會在我身上發生呢
[00:13:37.000 --> 00:13:39.000]  為什麼不好的事
[00:13:39.000 --> 00:13:41.000]  好的事又不見出現
[00:13:41.000 --> 00:13:43.000]  不好的事
[00:13:43.000 --> 00:13:45.000]  就會經常在我身上發生呢
[00:13:45.000 --> 00:13:47.000]  可能你會見到
[00:13:47.000 --> 00:13:49.000]  讀書很困難
[00:13:49.000 --> 00:13:51.000]  和朋友相處很困難
[00:13:51.000 --> 00:13:53.000]  和朋友相處很困難
[00:13:53.000 --> 00:13:55.000]  家裏和家人相處都很困難
[00:13:55.000 --> 00:13:57.000]  家裏和家人相處都很困難
[00:13:57.000 --> 00:13:59.000]  感覺很悲觀
[00:13:59.000 --> 00:14:01.000]  對將來好像失去了方向
[00:14:01.000 --> 00:14:03.000]  甚至失去了盼望
[00:14:03.000 --> 00:14:05.000]  甚至失去了盼望
[00:14:05.000 --> 00:14:07.000]  讀什麼書好呢
[00:14:07.000 --> 00:14:09.000]  選什麼科目好呢
[00:14:09.000 --> 00:14:11.000]  其實很多東西都看不到
[00:14:11.000 --> 00:14:13.000]  第二種恐懼就是懷疑
[00:14:13.000 --> 00:14:15.000]  第二種恐懼就是懷疑
[00:14:15.000 --> 00:14:17.000]  可能你都會想
[00:14:17.000 --> 00:14:19.000]  我已經很努力了
[00:14:19.000 --> 00:14:21.000]  為什麼努力極
[00:14:21.000 --> 00:14:23.000]  很期待的事都不輪到我呢
[00:14:23.000 --> 00:14:25.000]  面對生活上的壓力
[00:14:25.000 --> 00:14:27.000]  面對生活上的壓力
[00:14:27.000 --> 00:14:29.000]  你都會這樣想
[00:14:29.000 --> 00:14:31.000]  我真的能力都不行
[00:14:31.000 --> 00:14:33.000]  無論我怎樣努力都好
[00:14:33.000 --> 00:14:35.000]  都沒有用
[00:14:35.000 --> 00:14:37.000]  所以你會更加努力
[00:14:37.000 --> 00:14:39.000]  你會不回教會
[00:14:39.000 --> 00:14:41.000]  去讀書
[00:14:41.000 --> 00:14:43.000]  選擇了更加努力
[00:14:43.000 --> 00:14:45.000]  令到努力
[00:14:45.000 --> 00:14:47.000]  將懷疑不斷沖淡
[00:14:47.000 --> 00:14:49.000]  將懷疑不斷沖淡
[00:14:49.000 --> 00:14:51.000]  不過問真一點
[00:14:51.000 --> 00:14:53.000]  是否能沖淡呢
[00:14:53.000 --> 00:14:55.000]  有沖到多淡呢
[00:14:55.000 --> 00:14:57.000]  第三種恐懼就是不安全感
[00:14:57.000 --> 00:14:59.000]  不安全感
[00:14:59.000 --> 00:15:01.000]  你經常都會感覺到
[00:15:01.000 --> 00:15:03.000]  為什麼好像沒有人愛自己
[00:15:03.000 --> 00:15:05.000]  為什麼好像經常都一個人
[00:15:05.000 --> 00:15:07.000]  為什麼好像經常都一個人
[00:15:07.000 --> 00:15:09.000]  孤獨感很大
[00:15:09.000 --> 00:15:11.000]  甚至乎不斷滿足別人的期望
[00:15:11.000 --> 00:15:13.000]  甚至乎不斷滿足別人的期望
[00:15:13.000 --> 00:15:15.000]  你覺得滿足到
[00:15:15.000 --> 00:15:17.000]  別人就會愛你
[00:15:17.000 --> 00:15:19.000]  兄弟姐妹
[00:15:19.000 --> 00:15:21.000]  這些恐懼會令到你更加困難
[00:15:21.000 --> 00:15:23.000]  這些恐懼會令到你更加困難
[00:15:23.000 --> 00:15:25.000]  去親近上帝
[00:15:25.000 --> 00:15:27.000]  會把你拉走離開上帝
[00:15:27.000 --> 00:15:29.000]  會更加令到你
[00:15:29.000 --> 00:15:31.000]  很想靠自己的能力
[00:15:31.000 --> 00:15:33.000]  不去依靠上帝
[00:15:33.000 --> 00:15:35.000]  甚至乎離開上帝
[00:15:35.000 --> 00:15:37.000]  有一個神學家這樣說
[00:15:37.000 --> 00:15:39.000]  恐懼會令到我們
[00:15:39.000 --> 00:15:41.000]  落入了人生裏面
[00:15:41.000 --> 00:15:43.000]  四個偶像
[00:15:43.000 --> 00:15:45.000]  四個偶像,我不行
[00:15:45.000 --> 00:15:47.000]  第一個就是
[00:15:47.000 --> 00:15:49.000]  別人的認同
[00:15:49.000 --> 00:15:51.000]  第二個偶像
[00:15:51.000 --> 00:15:53.000]  就是安逸
[00:15:53.000 --> 00:15:55.000]  第二個偶像
[00:15:55.000 --> 00:15:57.000]  就是權力
[00:15:57.000 --> 00:15:59.000]  第四個偶像就是控制
[00:15:59.000 --> 00:16:01.000]  掌控
[00:16:01.000 --> 00:16:03.000]  我不深入
[00:16:03.000 --> 00:16:05.000]  去討論這幾個
[00:16:05.000 --> 00:16:07.000]  這幾樣東西在你心靈裏面
[00:16:07.000 --> 00:16:09.000]  不過有個神學家這樣提出
[00:16:09.000 --> 00:16:11.000]  四個偶像
[00:16:11.000 --> 00:16:13.000]  偶像是會怎樣
[00:16:13.000 --> 00:16:15.000]  聖經不斷這樣說
[00:16:15.000 --> 00:16:17.000]  偶像是會令到我們
[00:16:17.000 --> 00:16:19.000]  離開上帝
[00:16:19.000 --> 00:16:21.000]  你會跟隨這些偶像
[00:16:21.000 --> 00:16:23.000]  很難
[00:16:23.000 --> 00:16:25.000]  這樣回到上帝身邊
[00:16:25.000 --> 00:16:27.000]  上帝想我們離開
[00:16:27.000 --> 00:16:29.000]  這幾個偶像
[00:16:29.000 --> 00:16:31.000]  不過這樣
[00:16:31.000 --> 00:16:33.000]  要正義性偶像有一個方法
[00:16:33.000 --> 00:16:35.000]  就是要操練
[00:16:35.000 --> 00:16:37.000]  對上帝的信心
[00:16:37.000 --> 00:16:39.000]  要踏出一步,積極地回應
[00:16:39.000 --> 00:16:41.000]  要依靠上帝
[00:16:41.000 --> 00:16:43.000]  要宣告
[00:16:43.000 --> 00:16:45.000]  和認定上帝的應許
[00:16:45.000 --> 00:16:47.000]  是真實,不會變
[00:16:47.000 --> 00:16:49.000]  上帝的應許是甚麼
[00:16:49.000 --> 00:16:51.000]  約書亞記
[00:16:51.000 --> 00:16:53.000]  經常提到一句經文
[00:16:53.000 --> 00:16:55.000]  耶和華和以色列人說
[00:16:55.000 --> 00:16:57.000]  和約書亞說
[00:16:57.000 --> 00:16:59.000]  不要懼怕,也不要驚慌
[00:16:59.000 --> 00:17:01.000]  因為無論你往那裏去
[00:17:01.000 --> 00:17:03.000]  耶和華
[00:17:03.000 --> 00:17:05.000]  你的上帝必與你同在
[00:17:05.000 --> 00:17:09.000]  新約提摩太后書也會提到
[00:17:09.000 --> 00:17:11.000]  因為上帝賜給我們的
[00:17:11.000 --> 00:17:13.000]  不是膽怯的心
