
[00:00:00.000 --> 00:00:03.200]  大家來到第四子堂崇拜
[00:05:31.240 --> 00:05:35.240]  而在文數記的第十章第一到十節
[00:05:35.240 --> 00:05:39.240]  如果大家記得埃里克牧師的講道裏面有提到
[00:05:39.240 --> 00:05:42.240]  就是上帝吩咐摩西用銀
[00:05:42.240 --> 00:05:45.240]  去做了兩支號筒
[00:05:45.240 --> 00:05:48.240]  而這個號筒當祭司去吹的時候
[00:05:48.240 --> 00:05:53.240]  就代表著對以色列人一個吩咐
[00:05:53.240 --> 00:05:56.240]  而當中在經文裏面也提到
[00:05:56.240 --> 00:06:00.240]  就是那兩支號筒所吹的聲音
[00:06:00.240 --> 00:06:03.240]  或者是用一支號筒或者兩支號筒
[00:06:03.240 --> 00:06:07.240]  其實背後都代表著不同的訊息
[00:06:07.240 --> 00:06:08.240]  在經文裏面提到
[00:06:08.240 --> 00:06:11.240]  文數記第十章裏面提到
[00:06:11.240 --> 00:06:16.240]  這個吹響這個號筒有幾個意思
[00:06:16.240 --> 00:06:17.240]  有打仗的意思
[00:06:17.240 --> 00:06:19.240]  有慶祝的意思
[00:06:19.240 --> 00:06:22.240]  甚至是有紀念的意思
[00:06:22.240 --> 00:06:26.240]  而號筒只是一個發聲的工具
[00:06:26.240 --> 00:06:32.240]  而最重要的是這些聲音背後所帶來的訊息是甚麼
[00:06:32.240 --> 00:06:37.240]  而以色列人就按著祭司的吹號發出的聲音
[00:06:37.240 --> 00:06:40.240]  去成為給他們一個很重要的訊息
[00:06:40.240 --> 00:06:42.240]  而去到第十章的時候
[00:06:42.240 --> 00:06:47.240]  上帝吩咐摩西做這個號筒去吹響這個號角
[00:06:47.240 --> 00:06:50.240]  其中一個很重要的訊息就是
[00:06:50.240 --> 00:06:53.240]  預備他們起行了
[00:06:53.240 --> 00:06:57.240]  因為這段經文其實在8月18日的時候
[00:06:57.240 --> 00:07:00.240]  埃里克·摩西已經說過這段經文
[00:07:00.240 --> 00:07:03.240]  今天我們就不花太多時間
[00:07:03.240 --> 00:07:06.240]  在第十章的第一到第十節
[00:07:06.240 --> 00:07:10.240]  今天我會用比較多時間進入第十章
[00:07:10.240 --> 00:07:15.240]  第十一節到二十八節和往後的經文
[00:07:15.240 --> 00:07:21.240]  所以今天我們會一起進入第十章的十一到二十八節這段經文
[00:07:21.240 --> 00:07:23.240]  我們先讀一次這段經文
[00:07:23.240 --> 00:07:27.240]  我很想弟兄幫我們讀經文的單節
[00:07:27.240 --> 00:07:30.240]  姐妹讀雙節
[00:07:30.240 --> 00:07:33.240]  我們準備好去重讀這段經文
[00:07:33.240 --> 00:07:34.240]  請弟兄
[00:07:34.240 --> 00:07:37.240]  第二年二月二十日
[00:07:37.240 --> 00:07:41.240]  雲彩從法季的帳幕上升
[00:07:41.240 --> 00:07:44.240]  以色列人離開西奈的曠野
[00:07:44.240 --> 00:07:46.240]  一段一段地往前行
[00:07:46.240 --> 00:07:49.240]  雲彩仍在巴辣的曠野
[00:07:49.240 --> 00:07:55.240]  他們遵照耶和華籍摩西所指示的初次往前行
[00:07:55.240 --> 00:08:05.240]  (主持人說話)
[00:08:05.240 --> 00:08:10.240]  以撒迦之派帶隊的是蘇雅的兒子拿坦葉
[00:08:10.240 --> 00:08:16.240]  (主持人說話)
[00:08:16.240 --> 00:08:18.240]  帳幕拆卸了
[00:08:18.240 --> 00:08:24.240]  革順的子孫王米拉尼的子孫就抬著帳幕往前行
[00:08:24.240 --> 00:08:34.240]  (主持人說話)
[00:08:34.240 --> 00:08:40.240]  西面之派帶隊的是蘇利沙袋的兒子是路滅
[00:08:40.240 --> 00:08:45.240]  (主持人說話)
[00:08:45.240 --> 00:08:48.240]  哥核人抬著聖物往前行
[00:08:48.240 --> 00:08:50.240]  他們未到以前
[00:08:50.240 --> 00:08:53.240]  帳幕已經立好了
[00:08:53.240 --> 00:09:02.240]  (主持人說話)
[00:09:02.240 --> 00:09:08.240]  馬來西亞之派帶隊的是比大叔的兒子加瑪烈
[00:09:08.240 --> 00:09:13.240]  (主持人說話)
[00:09:13.240 --> 00:09:20.240]  作全形後衛按對五往前行的是但形其次下的人
[00:09:20.240 --> 00:09:25.240]  帶隊的是亞米沙袋的兒子阿希爾者
[00:09:25.240 --> 00:09:30.240]  (主持人說話)
[00:09:30.240 --> 00:09:35.240]  拿忽他利之派帶隊的是以南的兒子阿希拉
[00:09:35.240 --> 00:09:40.240]  (主持人說話)
[00:09:40.240 --> 00:09:41.240]  好,謝謝
[00:09:41.240 --> 00:09:45.240]  大家看到這段經文其實有很多的人名
[00:09:45.240 --> 00:09:49.240]  都是十二支派的一些領袖
[00:09:49.240 --> 00:09:53.240]  其實在整個第九章和第十章裏面
[00:09:53.240 --> 00:09:58.240]  都先後出現了很多次這個字就是起行
[00:09:58.240 --> 00:10:03.240]  有些的譯本就會將它譯作前行
[00:10:03.240 --> 00:10:08.240]  我們看到在第九章十章裏面多次出現這個字
[00:10:08.240 --> 00:10:12.240]  而起行原文的意思有拔出的意思
[00:10:12.240 --> 00:10:18.240]  這個可能就是和他們當時一個遊牧民族的旅程有關
[00:10:18.240 --> 00:10:21.240]  因為他們一個旅程的開始的時候
[00:10:21.240 --> 00:10:25.240]  需要拔出帳幕的那個木樁
[00:10:25.240 --> 00:10:29.240]  而在以色列人中間我們知道更加有一個回望
[00:10:29.240 --> 00:10:32.240]  所以當整個以色列人起行的時候
[00:10:32.240 --> 00:10:37.240]  他們都需要拔起他們的營去起行
[00:10:37.240 --> 00:10:41.240]  我們看到經文裏面亦都提到在起行的過程裏面
[00:10:41.240 --> 00:10:45.240]  有格遜的子孫和米拉尼的子孫
[00:10:45.240 --> 00:10:48.240]  是負責去抬那些拆卸的帳幕
[00:10:48.240 --> 00:10:53.240]  而哥核人就是負責抬聖物向前行
[00:10:53.240 --> 00:10:56.240]  所以當時整個以色列
[00:10:56.240 --> 00:10:59.240]  即是出埃及的以色列整個群體
[00:10:59.240 --> 00:11:03.240]  他們由一個地方向前行去到另一個站停下
[00:11:03.240 --> 00:11:05.240]  中間可能距離不是很遠
[00:11:05.240 --> 00:11:10.240]  但整個過程裏面都是一件非常複雜的事件
[00:11:10.240 --> 00:11:12.240]  因為他們要動用很多人
[00:11:12.240 --> 00:11:14.240]  要很齊全
[00:11:14.240 --> 00:11:19.240]  各個的分工要很清楚
[00:11:19.240 --> 00:11:23.240]  這樣才能夠很有秩序地整個群體向前行
[00:11:23.240 --> 00:11:26.240]  而我們在經文裏面亦都見到
[00:11:26.240 --> 00:11:31.240]  當時的以色列人是聽從上帝的吩咐
[00:11:31.240 --> 00:11:34.240]  在當中很有秩序地前行
[00:11:34.240 --> 00:11:38.240]  在引導以色列人起行和安迎的上
[00:11:38.240 --> 00:11:42.240]  就是用吹號和運彩這兩樣東西
[00:11:42.240 --> 00:11:47.240]  去成為以色列人起行的一個很重要的訊息
[00:11:47.240 --> 00:11:52.240]  剛才我們說吹號是一個很重要的訊號
[00:11:52.240 --> 00:11:54.240]  因為當祭司吹號的時候
[00:11:54.240 --> 00:12:00.240]  就代表著他們需要準備拔起他們的刑去前行
[00:12:00.240 --> 00:12:05.240]  而運彩就是當上帝在他們的刑上有運彩的時候
[00:12:05.240 --> 00:12:08.240]  亦都代表著他們要起行
[00:12:08.240 --> 00:12:11.240]  聲音和運彩是代表什麼?
[00:12:11.240 --> 00:12:15.240]  就是影像和聲音的伴隨
[00:12:15.240 --> 00:12:19.240]  所以我們見到在整個以色列人起行的過程裏面
[00:12:19.240 --> 00:12:24.240]  上帝透過聲音和影像成為他們的提醒和幫助
[00:12:24.240 --> 00:12:30.240]  讓他們很清楚知道他們那一刻需要準備和要做的事是什麼
[00:12:30.240 --> 00:12:37.240]  我們見到上帝很細心地為當時的以色列人去預備這些事情
[00:12:37.240 --> 00:12:42.240]  而當時經文提到那個日期是指到幾號呢?
[00:12:42.240 --> 00:12:47.240]  就是出埃及的第二年的二月二十日
[00:12:47.240 --> 00:12:50.240]  由這班以色列人出埃及
[00:12:50.240 --> 00:12:58.240]  離開埃及一直到西內的曠野停留的時間已經有足足十二個月的時間
[00:12:58.240 --> 00:13:01.240]  出埃及記第十九章一節提到
[00:13:01.240 --> 00:13:06.240]  以色列人出埃及地以後第三個月的初一
[00:13:06.240 --> 00:13:10.240]  就在那一天他們來到西內的曠野
[00:13:10.240 --> 00:13:12.240]  這裏是出埃及記的記載
[00:13:12.240 --> 00:13:18.240]  由第三個月的初一到第二年的二月二十日
[00:13:18.240 --> 00:13:21.240]  在這期間已經相隔了十一個月
[00:13:21.240 --> 00:13:27.240]  上帝用這十一個月的時間就是要凝聚這班以色列人
[00:13:27.240 --> 00:13:31.240]  和預備這班以色列人進入迦南地
[00:13:31.240 --> 00:13:33.240]  是一個很重要的十一個月
[00:13:33.240 --> 00:13:39.240]  我們在經文裏面見到他們前行的方法和次序
[00:13:39.240 --> 00:13:44.240]  都是遵照耶和華籍摩西所指示的方法前行
[00:13:44.240 --> 00:13:49.240]  剛才我們讀的經文由文素記十章十四到二十八節
[00:13:49.240 --> 00:13:53.240]  記錄了十二個支派由支派的領袖帶領
[00:13:53.240 --> 00:13:56.240]  按次序很有秩序地前行
[00:13:56.240 --> 00:14:03.240]  這支派領袖的名字和文素記第一章五到十五節和第二章三到三十一節
[00:14:03.240 --> 00:14:07.240]  記載的名字是完全一樣的名單
[00:14:07.240 --> 00:14:12.240]  所以我們見到這班領袖在十二支派裏面不是一班陌生人
[00:14:12.240 --> 00:14:19.240]  是十二支派裏面的以色列人很認識的十二個很重要的領袖
[00:14:19.240 --> 00:14:24.240]  我們見到在曠野的道路上
[00:14:24.240 --> 00:14:30.240]  十二支派的領袖其實在當中擔當著一個非常重要的角色
[00:14:30.240 --> 00:14:35.240]  因為當這班領袖聽到覺聲見到雲彩的時候
[00:14:35.240 --> 00:14:37.240]  他們就知道做什麼事
[00:14:37.240 --> 00:14:41.240]  而這班人就跟著這班領袖向前行
[00:14:41.240 --> 00:14:46.240]  所以這是一個很有秩序很有步驟的一個過程
[00:14:46.240 --> 00:14:51.240]  也是按著上帝的吩咐和領袖當中的指示
[00:14:51.240 --> 00:14:56.240]  而整個群體就一路一段一段向前行
[00:14:56.240 --> 00:14:58.240]  弟兄姊妹當你聽到這裡的時候
[00:14:58.240 --> 00:15:03.240]  我不知道你會不會覺得其實我們現在好像在做當時以色列人在做的一樣
[00:15:03.240 --> 00:15:09.240]  未來我們在北區直堂其實有很多未知的因素在裏面
[00:15:09.240 --> 00:15:16.240]  我們需要清楚領受上帝的吩咐和他給我們人生的召命
[00:15:16.240 --> 00:15:22.240]  在過程裏面我們去學習怎樣去做一個跟隨上帝的一個門徒
[00:15:22.240 --> 00:15:25.240]  聲音是需要聆聽的
[00:15:25.240 --> 00:15:28.240]  我們經常說我們要聆聽上帝的聲音
[00:15:28.240 --> 00:15:32.240]  其實當時的以色列人都要很小心去聽
[00:15:32.240 --> 00:15:35.240]  上帝何時藉著祭司去吹響的號角
[00:15:35.240 --> 00:15:37.240]  他們都要很小心聽
[00:15:37.240 --> 00:15:39.240]  他們當聽到這個號角
[00:15:39.240 --> 00:15:42.240]  他們就知道他們有些事要去準備
[00:15:42.240 --> 00:15:44.240]  同樣今天我們也是
[00:15:44.240 --> 00:15:47.240]  當我們今天聽到上帝的吩咐
[00:15:47.240 --> 00:15:51.240]  要我們去離開安書區去踏進北區的時候
[00:15:51.240 --> 00:15:54.240]  我們要仔細聆聽上帝的聲音
[00:15:54.240 --> 00:15:59.240]  在過程裏面去學上帝要我們學的功課
[00:15:59.240 --> 00:16:05.240]  今天我們仍然在恩福中心這裏去崇拜去凝聚大家
[00:16:05.240 --> 00:16:10.240]  這個地方仍然是一個我們覺得很舒適的地方
[00:16:10.240 --> 00:16:17.240]  恩福仍然在當中為我們提供很多在崇拜裏面需要的資源
[00:16:17.240 --> 00:16:21.240]  我們需要的地方、人手等等
[00:16:21.240 --> 00:16:25.240]  這些都是在武堂裏面提供給我們很多的支持
[00:16:25.240 --> 00:16:28.240]  但當我們有一天離開這個地方
[00:16:28.240 --> 00:16:34.240]  去到北區一個新的環境裏面去敬拜
[00:16:34.240 --> 00:16:36.240]  去到團契的時候
[00:16:36.240 --> 00:16:42.240]  可能這些資源就會一瞬間會沒有了
[00:16:42.240 --> 00:16:45.240]  沒有了會不會很害怕呢?
[00:16:45.240 --> 00:16:48.240]  會不會呢?都可能會有些擔心
[00:16:48.240 --> 00:16:52.240]  這裏當然容易,你要什麼就有什麼,很方便
[00:16:52.240 --> 00:16:56.240]  今早在崇拜裏面突然間沒有冷氣
[00:16:56.240 --> 00:16:57.240]  我們都不是太擔心
[00:16:57.240 --> 00:17:00.240]  因為都知道應該會很快有冷氣
[00:17:00.240 --> 00:17:06.240]  但去到北區的時候可能沒有了冷氣就真的沒有冷氣去崇拜
[00:17:06.240 --> 00:17:10.240]  很多這些事情在未來可能會發生
[00:17:10.240 --> 00:17:13.240]  因為我們會去到一個新的地方
[00:17:13.240 --> 00:17:16.240]  在新的地方就會出現很多不同的變數
[00:17:16.240 --> 00:17:21.240]  而在裏面一個很小的問題或者我們有一些不適應的話
[00:17:21.240 --> 00:17:25.240]  其實我們心裏面都會有一些不好的感受
[00:17:25.240 --> 00:17:27.240]  這些是人很自然會出現
[00:17:27.240 --> 00:17:31.240]  但我們要記住當我們去到出現這些問題的時候
[00:17:31.240 --> 00:17:36.240]  我們要記得是誰叫我們去那個地方的呢?
[00:17:36.240 --> 00:17:38.240]  是上帝的召喚
[00:17:38.240 --> 00:17:41.240]  亦都在過程裏面我們要學習
[00:17:41.240 --> 00:17:44.240]  即是作門徒究竟是一回什麼事
[00:17:44.240 --> 00:17:47.240]  我相信今日耶穌要我們作他的門徒
[00:17:47.240 --> 00:17:52.240]  並不是要我們在一個很安全很舒服的地方裏面去敬拜
[00:17:52.240 --> 00:17:55.240]  而是要把我們在一個地方裏面去學習
[00:17:55.240 --> 00:17:59.240]  即使面對很多前面的挑戰或者困難都好
[00:17:59.240 --> 00:18:03.240]  究竟耶穌怎樣會面對怎樣去回應這些事呢?
[00:18:03.240 --> 00:18:08.240]  這些都是在未來我們可能需要很多學習的地方
[00:18:08.240 --> 00:18:11.240]  以色列人在西內抗疫的十一個月
[00:18:11.240 --> 00:18:14.240]  其實我們見到是一個蜜月期
[00:18:14.240 --> 00:18:19.240]  我們見到在文述的第一章去到第十章裏面
[00:18:19.240 --> 00:18:21.240]  上帝怎樣吩咐摩西
[00:18:21.240 --> 00:18:24.240]  以色列人就照摩西的吩咐去到向前行
[00:18:24.240 --> 00:18:30.240]  我們見到以色列人當時對上帝表現一種很大的信服和聽命
[00:18:30.240 --> 00:18:34.240]  但我們知道這個只是故事的開始
[00:18:34.240 --> 00:18:38.240]  當我們繼續去看文述的經文裏面
[00:18:38.240 --> 00:18:43.240]  發覺故事發展下去會有不同的體現
[00:18:43.240 --> 00:18:46.240]  我們進入經文的第三個部分
[00:18:46.240 --> 00:18:49.240]  第十章的二十九到三十六節
[00:18:49.240 --> 00:18:52.240]  題目叫做路程的困頓
[00:18:52.240 --> 00:18:55.240]  我們一起讀這幾節經文
[00:18:55.240 --> 00:18:57.240]  第二十九到三十六節我們一起讀
[00:18:57.240 --> 00:19:03.240]  摩西對他岳父米顛人留意的兒子何巴說
[00:19:03.240 --> 00:19:07.240]  我們要往前行到耶和華所說的地方
[00:19:07.240 --> 00:19:11.240]  他曾說我要將這地賜給你們
[00:19:11.240 --> 00:19:14.240]  現在請你和我們同去
[00:19:14.240 --> 00:19:16.240]  我們必善待你
[00:19:16.240 --> 00:19:21.240]  因為耶和華已經允許賜福器給以色列人
[00:19:21.240 --> 00:19:23.240]  何巴對他說
[00:19:23.240 --> 00:19:26.240]  我不去我要回本地本族去
[00:19:26.240 --> 00:19:30.240]  摩西說請你不要離開我們
[00:19:30.240 --> 00:19:34.240]  因為你知道我們要在曠野安營
[00:19:34.240 --> 00:19:36.240]  你可以當我們的眼目
[00:19:36.240 --> 00:19:39.240]  你約和我們同去
[00:19:39.240 --> 00:19:43.240]  將來耶和華以什麼福器恩待我們
[00:19:43.240 --> 00:19:46.240]  我們也必這樣善待你
[00:19:46.240 --> 00:19:49.240]  以色列人離開耶和華的山
[00:19:49.240 --> 00:19:52.240]  往前行了三天的路程
[00:19:52.240 --> 00:19:56.240]  耶和華的約會在前面行了三天的路程
[00:19:56.240 --> 00:19:59.240]  為他們尋找安潔的地方
[00:19:59.240 --> 00:20:02.240]  他們不迎往前行
[00:20:02.240 --> 00:20:06.240]  日間有耶和華的雲彩在他們上面
[00:20:06.240 --> 00:20:09.240]  約會往前行的時候
[00:20:09.240 --> 00:20:12.240]  摩西說耶和華求你興起
[00:20:12.240 --> 00:20:15.240]  願你的仇敵潰散
[00:20:15.240 --> 00:20:18.240]  願恨你的人從你面前逃跑
[00:20:18.240 --> 00:20:21.240]  約會停住的時候
[00:20:21.240 --> 00:20:25.240]  他說以色列千萬人的耶和華
[00:20:25.240 --> 00:20:27.240]  求你回來
[00:20:27.240 --> 00:20:32.240]  這段經文記載了一個挺特別的情況
[00:20:32.240 --> 00:20:34.240]  出現了一個人物
[00:20:34.240 --> 00:20:35.240]  這個人物是誰呢?
[00:20:35.240 --> 00:20:38.240]  大家知道摩西的岳父是葉蒂羅
[00:20:38.240 --> 00:20:40.240]  他是米顛的祭司
[00:20:40.240 --> 00:20:46.240]  這裡文素記提到這個人有另一個名字叫劉爾
[00:20:46.240 --> 00:20:49.240]  這個應該是同一個人
[00:20:49.240 --> 00:20:51.240]  聖經學者提出
[00:20:51.240 --> 00:20:54.240]  為什麼同一個人有兩個不同的名字
[00:20:54.240 --> 00:20:56.240]  一個叫葉蒂羅一個叫劉爾呢?
[00:20:56.240 --> 00:20:58.240]  有很多不同的解釋
[00:20:58.240 --> 00:21:00.240]  其中一個解釋是
[00:21:00.240 --> 00:21:03.240]  可能葉蒂羅是這個人的別名
[00:21:03.240 --> 00:21:06.240]  而劉爾才是這個人的正名
[00:21:06.240 --> 00:21:09.240]  又或者有些學者提到
[00:21:09.240 --> 00:21:12.240]  可能是文素記的作者
[00:21:12.240 --> 00:21:14.240]  用了不同的傳統資料
[00:21:14.240 --> 00:21:17.240]  而寫他們的文素記
[00:21:17.240 --> 00:21:20.240]  所以名字可能會有出入
[00:21:20.240 --> 00:21:22.240]  但我們看到這個人
[00:21:22.240 --> 00:21:25.240]  即是摩西的岳父葉蒂羅或者劉爾
[00:21:25.240 --> 00:21:27.240]  他當時已經離開了摩西
[00:21:27.240 --> 00:21:29.240]  回到他的地方
[00:21:29.240 --> 00:21:30.240]  就是米顛
[00:21:30.240 --> 00:21:33.240]  這個在《初開及記》的十八章裏
[00:21:33.240 --> 00:21:36.240]  有記載這個紀錄
[00:21:36.240 --> 00:21:40.240]  但我們看到摩西的岳父葉蒂羅的兒子
[00:21:40.240 --> 00:21:44.240]  何巴仍然留在以色列人中間
[00:21:45.240 --> 00:21:48.240]  如果我們看回《士詩記》的第一章
[00:21:48.240 --> 00:21:52.240]  和第四章裏面提到一個經文
[00:21:52.240 --> 00:21:54.240]  第一章十六節裏說
[00:21:54.240 --> 00:21:56.240]  摩西的內卿是基利人
[00:21:56.240 --> 00:22:00.240]  他的子孫和猶太人一同離開了中樹城
[00:22:00.240 --> 00:22:03.240]  往阿拉德爾南的猶大曠野去
[00:22:03.240 --> 00:22:05.240]  就住在民中
[00:22:05.240 --> 00:22:07.240]  《士詩記》第四章十一節說
[00:22:07.240 --> 00:22:12.240]  摩西岳父或者內卿何巴的後裔
[00:22:12.240 --> 00:22:15.240]  基利人希伯曾經離開基利族
[00:22:15.240 --> 00:22:19.240]  到靠近基底斯撒拿欽的橡樹旁
[00:22:19.240 --> 00:22:21.240]  知達橡柏
[00:22:21.240 --> 00:22:24.240]  我們看到《士詩記》提到
[00:22:24.240 --> 00:22:27.240]  摩西的內卿是甚麼人
[00:22:27.240 --> 00:22:28.240]  是基利人
[00:22:28.240 --> 00:22:30.240]  又不是說他是米顛人
[00:22:30.240 --> 00:22:31.240]  很特別
[00:22:31.240 --> 00:22:35.240]  和《文素記》第十章提到何巴是米顛人
