
[00:00:00.000 --> 00:00:03.000]  好,聽到嗎?
[00:05:34.000 --> 00:05:35.000]  你吃茶餐廳都知道
[00:05:35.000 --> 00:05:37.000]  我喜歡怎樣配搭
[00:05:37.000 --> 00:05:39.000]  很多menu
[00:05:39.000 --> 00:05:41.000]  你按手機
[00:05:41.000 --> 00:05:42.000]  跳來跳去
[00:05:42.000 --> 00:05:44.000]  怎樣按
[00:05:44.000 --> 00:05:46.000]  信仰
[00:05:46.000 --> 00:05:48.000]  個人化
[00:05:48.000 --> 00:05:49.000]  最慘是
[00:05:49.000 --> 00:05:51.000]  對未來
[00:05:51.000 --> 00:05:52.000]  什麼
[00:05:52.000 --> 00:05:53.000]  悲觀化
[00:05:53.000 --> 00:05:54.000]  如果有這個感覺
[00:05:54.000 --> 00:05:56.000]  未來你覺得悲觀
[00:05:56.000 --> 00:05:58.000]  身邊人覺得悲觀
[00:05:58.000 --> 00:05:59.000]  你拍手
[00:05:59.000 --> 00:06:00.000]  1,2,3
[00:06:00.000 --> 00:06:01.000]  哎呀
[00:06:01.000 --> 00:06:02.000]  不悲觀
[00:06:02.000 --> 00:06:03.000]  哎呀
[00:06:03.000 --> 00:06:05.000]  那個很悲觀
[00:06:05.000 --> 00:06:07.000]  不停拍手
[00:06:07.000 --> 00:06:09.000]  未來是悲觀
[00:06:09.000 --> 00:06:11.000]  我經歷15歲
[00:06:11.000 --> 00:06:12.000]  工業意外
[00:06:12.000 --> 00:06:13.000]  沒得受治
[00:06:13.000 --> 00:06:16.000]  其實我家在牛頭角當年做小販
[00:06:16.000 --> 00:06:18.000]  我十幾歲的時候
[00:06:18.000 --> 00:06:20.000]  我七歲就做小販
[00:06:20.000 --> 00:06:21.000]  我媽媽做小販
[00:06:21.000 --> 00:06:23.000]  我做小販助理
[00:06:23.000 --> 00:06:26.000]  我爸爸在油塘村做小販管理隊
[00:06:26.000 --> 00:06:28.000]  屋村管理員
[00:06:28.000 --> 00:06:30.000]  所以我很明白他們工作的環境
[00:06:30.000 --> 00:06:32.000]  兩方面我都很明白
[00:06:32.000 --> 00:06:34.000]  但是直到十五歲那年
[00:06:34.000 --> 00:06:38.000]  政府不讓我媽媽在街邊牛頭角擺熟食檔
[00:06:38.000 --> 00:06:40.000]  我十五歲
[00:06:40.000 --> 00:06:43.000]  我剛去做鼠期工
[00:06:43.000 --> 00:06:46.000]  做了第四天
[00:06:46.000 --> 00:06:48.000]  就被機器夾到右手
[00:06:48.000 --> 00:06:49.000]  沒有了四隻手指
[00:06:49.000 --> 00:06:50.000]  很痛楚
[00:06:50.000 --> 00:06:52.000]  所以我經歷人生
[00:06:52.000 --> 00:06:55.000]  失去對未來悲觀
[00:06:55.000 --> 00:06:58.000]  我感受到人生有三種空虛
[00:06:58.000 --> 00:06:59.000]  第一種就是
[00:06:59.000 --> 00:07:01.000]  你想得到的東西得不到
[00:07:01.000 --> 00:07:03.000]  我們叫求之不得
[00:07:03.000 --> 00:07:04.000]  理由吧
[00:07:04.000 --> 00:07:06.000]  雖然我聽到我知道你點頭
[00:07:06.000 --> 00:07:08.000]  第二
[00:07:08.000 --> 00:07:10.000]  得而復失
[00:07:10.000 --> 00:07:11.000]  你擁有的東西
[00:07:11.000 --> 00:07:12.000]  工作多好
[00:07:12.000 --> 00:07:13.000]  公司多好
[00:07:13.000 --> 00:07:14.000]  突然財源
[00:07:14.000 --> 00:07:17.000]  我沒考
[00:07:17.000 --> 00:07:19.000]  11月1號星期六晚
[00:07:19.000 --> 00:07:22.000]  我訂了金鐘的名都酒樓
[00:07:22.000 --> 00:07:24.000]  擺60週年
[00:07:24.000 --> 00:07:25.000]  通知我
[00:07:25.000 --> 00:07:26.000]  收工了
[00:07:26.000 --> 00:07:29.000]  賣了給科大
[00:07:29.000 --> 00:07:32.000]  幸好他退錢給我們
[00:07:32.000 --> 00:07:35.000]  人生第一種就是
[00:07:35.000 --> 00:07:36.000]  你想得
[00:07:36.000 --> 00:07:37.000]  求之不得
[00:07:37.000 --> 00:07:38.000]  得不到
[00:07:38.000 --> 00:07:39.000]  第二
[00:07:39.000 --> 00:07:40.000]  就所得
[00:07:40.000 --> 00:07:42.000]  得而復失
[00:07:42.000 --> 00:07:43.000]  你擁有的東西好好的
[00:07:43.000 --> 00:07:45.000]  我以前有十隻手指
[00:07:45.000 --> 00:07:47.000]  我喜歡用拉耳會吹笛子
[00:07:47.000 --> 00:07:50.000]  但我媽媽不讓我拉耳說我隱晦
[00:07:50.000 --> 00:07:52.000]  最後受傷
[00:07:52.000 --> 00:07:55.000]  沒有了
[00:07:55.000 --> 00:07:58.000]  但人生最大的痛楚
[00:07:58.000 --> 00:08:00.000]  是你本來擁有
[00:08:00.000 --> 00:08:02.000]  好好的
[00:08:02.000 --> 00:08:03.000]  失去
[00:08:03.000 --> 00:08:05.000]  失去人生重要的東西
[00:08:05.000 --> 00:08:06.000]  就是痛苦
[00:08:06.000 --> 00:08:07.000]  失戀、失學、失業
[00:08:07.000 --> 00:08:09.000]  失去健康、失去親人
[00:08:09.000 --> 00:08:11.000]  但凡你重要的東西失去
[00:08:11.000 --> 00:08:12.000]  就是痛苦
[00:08:12.000 --> 00:08:14.000]  這種是很痛苦
[00:08:14.000 --> 00:08:17.000]  但更深層次的痛苦
[00:08:17.000 --> 00:08:19.000]  叫做第三類空虛
[00:08:19.000 --> 00:08:21.000]  就是所得非所求
[00:08:21.000 --> 00:08:23.000]  你以為你讀完大學
[00:08:23.000 --> 00:08:24.000]  碩士、博士
[00:08:24.000 --> 00:08:26.000]  你以為你上到樓
[00:08:26.000 --> 00:08:27.000]  以為有兒女
[00:08:27.000 --> 00:08:28.000]  一家人很好
[00:08:28.000 --> 00:08:29.000]  以為還
[00:08:29.000 --> 00:08:33.000]  突然在法國擁有這些東西
[00:08:33.000 --> 00:08:36.000]  但都很空虛
[00:08:36.000 --> 00:08:37.000]  沒有滿足
[00:08:37.000 --> 00:08:39.000]  你聽過那些很有錢的
[00:08:39.000 --> 00:08:41.000]  這次暑假
[00:08:41.000 --> 00:08:42.000]  都不知道去哪裡玩
[00:08:42.000 --> 00:08:43.000]  很悶
[00:08:43.000 --> 00:08:45.000]  歐洲都去過
[00:08:45.000 --> 00:08:47.000]  東歐、南歐、西歐、北歐、東歐
[00:08:47.000 --> 00:08:49.000]  沒有
[00:08:49.000 --> 00:08:54.000]  接著我們想一棍打過去
[00:08:54.000 --> 00:08:57.000]  李嘉誠以前在金融風暴說的話
[00:08:57.000 --> 00:08:58.000]  我還記得
[00:08:58.000 --> 00:08:59.000]  六點半新聞
[00:08:59.000 --> 00:09:01.000]  他說如果百佳減價
[00:09:01.000 --> 00:09:03.000]  我和霍建寧都沒有糧出
[00:09:03.000 --> 00:09:07.000]  我和霍建寧都沒有糧出
[00:09:07.000 --> 00:09:10.000]  他還說他富貴
[00:09:10.000 --> 00:09:13.000]  我貴於我要浮雲
[00:09:13.000 --> 00:09:17.000]  那些擁有很多的人
[00:09:17.000 --> 00:09:19.000]  他們會告訴你
[00:09:19.000 --> 00:09:21.000]  財富是保證不了快樂
[00:09:21.000 --> 00:09:25.000]  這三種空虛我們都經歷
[00:09:25.000 --> 00:09:26.000]  但猶太人
[00:09:26.000 --> 00:09:28.000]  聖經說
[00:09:28.000 --> 00:09:30.000]  他們一直教兒子
[00:09:30.000 --> 00:09:33.000]  他們以前是一個流散的民族
[00:09:33.000 --> 00:09:34.000]  他們教兒子
[00:09:34.000 --> 00:09:36.000]  有什麼人搶不走
[00:09:36.000 --> 00:09:39.000]  除非他奪去你的生命
[00:09:39.000 --> 00:09:41.000]  有三樣東西是搶不走的
[00:09:41.000 --> 00:09:43.000]  加上我記得聖經說的第四樣
[00:09:43.000 --> 00:09:45.000]  第一樣就是你的知識
[00:09:45.000 --> 00:09:47.000]  如果你今天離開了福堂被人打劫
[00:09:47.000 --> 00:09:49.000]  因為你走到後面坐小巴
[00:09:49.000 --> 00:09:51.000]  被人打劫
[00:09:51.000 --> 00:09:53.000]  有把刀反光的
[00:09:53.000 --> 00:09:55.000]  你當然要給他
[00:09:55.000 --> 00:09:57.000]  他搶不走你的知識
[00:09:57.000 --> 00:09:59.000]  第二
[00:09:59.000 --> 00:10:00.000]  他搶不走你的技能
[00:10:00.000 --> 00:10:02.000]  你回家還會煮飯
[00:10:02.000 --> 00:10:03.000]  第三
[00:10:03.000 --> 00:10:04.000]  你的品格和志向
[00:10:04.000 --> 00:10:05.000]  人家搶不走
[00:10:05.000 --> 00:10:07.000]  人生這三樣東西是搶不走的
[00:10:07.000 --> 00:10:09.000]  所以很多猶太人
[00:10:09.000 --> 00:10:10.000]  他們就算流散
[00:10:10.000 --> 00:10:11.000]  分散在各地
[00:10:11.000 --> 00:10:12.000]  他自己會做家務
[00:10:12.000 --> 00:10:13.000]  做木工
[00:10:13.000 --> 00:10:14.000]  做竇木
[00:10:14.000 --> 00:10:16.000]  每個人都會玩一門樂器
[00:10:16.000 --> 00:10:17.000]  讀書又厲害
[00:10:17.000 --> 00:10:18.000]  諾貝爾獎又多
[00:10:18.000 --> 00:10:21.000]  是很特別的民族
[00:10:21.000 --> 00:10:23.000]  但最近我們不喜歡他
[00:10:23.000 --> 00:10:26.000]  他經常屠殺平民
[00:10:26.000 --> 00:10:29.000]  戰爭不應該波及平民
[00:10:29.000 --> 00:10:32.000]  但這個世界已經不理性
[00:10:32.000 --> 00:10:34.000]  你還未悲觀
[00:10:34.000 --> 00:10:36.000]  你未來應該很悲觀
[00:10:36.000 --> 00:10:37.000]  你今天聽完我說
[00:10:37.000 --> 00:10:39.000]  你還悲觀
[00:10:39.000 --> 00:10:43.000]  但還有第四樣
[00:10:43.000 --> 00:10:45.000]  聖經說沒有人搶得走
[00:10:45.000 --> 00:10:49.000]  就是我們人與人之間的關係
[00:10:49.000 --> 00:10:53.000]  不是死了兩夫妻就分了一個月
[00:10:53.000 --> 00:10:55.000]  但那份愛的關係
[00:10:55.000 --> 00:10:58.000]  是不會拿走的
[00:10:58.000 --> 00:11:00.000]  所以有些什麼是不會失去的
[00:11:00.000 --> 00:11:02.000]  今天我們想起未來
[00:11:02.000 --> 00:11:03.000]  其實人生最痛苦
[00:11:03.000 --> 00:11:05.000]  不是過去有包袱
[00:11:05.000 --> 00:11:08.000]  不是現在很無助
[00:11:08.000 --> 00:11:13.000]  最痛苦是將來覺得沒有了
[00:11:13.000 --> 00:11:15.000]  一個人為什麼會死呢
[00:11:15.000 --> 00:11:17.000]  或者想死呢
[00:11:17.000 --> 00:11:18.000]  就是他沒有盼望
[00:11:18.000 --> 00:11:19.000]  我試過在恩福堂傳道
[00:11:19.000 --> 00:11:21.000]  有人打電話來求死
[00:11:21.000 --> 00:11:23.000]  我以前讀過社工知識
[00:11:23.000 --> 00:11:24.000]  就問他
[00:11:24.000 --> 00:11:26.000]  他還有什麼流亂
[00:11:26.000 --> 00:11:28.000]  有什麼盼望
[00:11:28.000 --> 00:11:29.000]  我跟他說
[00:11:29.000 --> 00:11:30.000]  他說令他痛苦的
[00:11:30.000 --> 00:11:32.000]  就是他身邊的親人朋友
[00:11:32.000 --> 00:11:36.000]  我說人是你的毒藥
[00:11:36.000 --> 00:11:38.000]  也是你的解藥
[00:11:38.000 --> 00:11:42.000]  沒有了愛與被愛的關係
[00:11:42.000 --> 00:11:43.000]  我們會乾的
[00:11:43.000 --> 00:11:45.000]  我們會沉淪的
[00:11:45.000 --> 00:11:46.000]  我們需要愛
[00:11:46.000 --> 00:11:49.000]  你生命有多厲害
[00:11:49.000 --> 00:11:50.000]  你沒有經歷愛與被愛
[00:11:50.000 --> 00:11:54.000]  你的人生是枯乾的
[00:11:54.000 --> 00:11:56.000]  接著我想和大家進入
[00:11:56.000 --> 00:11:58.000]  今天我選了一段聖經
[00:11:58.000 --> 00:11:59.000]  聖經給我們智慧
[00:11:59.000 --> 00:12:01.000]  怎樣有智慧的人生
[00:12:01.000 --> 00:12:03.000]  我請大家和我一起讀
[00:12:03.000 --> 00:12:08.000]  傳道書三章的九到十一節
[00:12:08.000 --> 00:12:10.000]  大家check一下
[00:12:10.000 --> 00:12:12.000]  一開始就預備
[00:12:12.000 --> 00:12:13.000]  這樣看來
[00:12:13.000 --> 00:12:16.000]  做事的人在他一生中
[00:12:16.000 --> 00:12:19.000]  有什麼益處呢
[00:12:19.000 --> 00:12:21.000]  可看見神叫世人
[00:12:21.000 --> 00:12:25.000]  十月一日期中受經煉
[00:12:25.000 --> 00:12:27.000]  神造萬物
[00:12:27.000 --> 00:12:30.000]  各按其時成為美好
[00:12:30.000 --> 00:12:34.000]  又將永恆安置在世人心裡
[00:12:34.000 --> 00:12:37.000]  然而神從此至終的作為
[00:12:37.000 --> 00:12:40.000]  人不能參透
[00:12:40.000 --> 00:12:43.000]  我做了一個撮要
[00:12:43.000 --> 00:12:45.000]  下一章就是
[00:12:45.000 --> 00:12:47.000]  傳道書第三章第九節
[00:12:47.000 --> 00:12:48.000]  他說這案內做事的人
[00:12:48.000 --> 00:12:50.000]  在一切的勞碌上
[00:12:50.000 --> 00:12:51.000]  有什麼得著
[00:12:51.000 --> 00:12:53.000]  有什麼好處呢
[00:12:53.000 --> 00:12:56.000]  人生既然我們沒有選擇出世
[00:12:56.000 --> 00:12:58.000]  我們出世了
[00:12:58.000 --> 00:13:02.000]  你如果要問我有沒有選擇出世
[00:13:02.000 --> 00:13:04.000]  遲了
[00:13:04.000 --> 00:13:06.000]  預先批核了
[00:13:06.000 --> 00:13:11.000]  他說我看神叫世人在期中受經煉
[00:13:11.000 --> 00:13:12.000]  第一個註要就是
[00:13:12.000 --> 00:13:16.000]  世人人生的勞苦有何益
[00:13:16.000 --> 00:13:18.000]  你想這個問題
[00:13:18.000 --> 00:13:20.000]  你對了
[00:13:20.000 --> 00:13:23.000]  不要等到結束才想
[00:13:23.000 --> 00:13:25.000]  早點想
[00:13:25.000 --> 00:13:27.000]  早點想一想
[00:13:27.000 --> 00:13:29.000]  不要等保險經紀那麼辛苦
[00:13:29.000 --> 00:13:33.000]  其實時光不再
[00:13:33.000 --> 00:13:35.000]  早點想
[00:13:35.000 --> 00:13:38.000]  他說神叫世人在期中受經煉
[00:13:38.000 --> 00:13:39.000]  大罪妙益
[00:13:39.000 --> 00:13:41.000]  既然人生要捱苦
[00:13:41.000 --> 00:13:43.000]  第十一節他說
[00:13:43.000 --> 00:13:47.000]  神做萬物各按其時成為美好
[00:13:47.000 --> 00:13:49.000]  有什麼美好呢
[00:13:49.000 --> 00:13:54.000]  不如已是十常八九
[00:13:54.000 --> 00:13:55.000]  聖經也是這樣說的
[00:13:55.000 --> 00:13:57.000]  人生那麼多磨煉
[00:13:57.000 --> 00:14:01.000]  神說要人受經煉的意思是
[00:14:01.000 --> 00:14:03.000]  要人經歷苦楚
[00:14:03.000 --> 00:14:05.000]  而叫一個人謙卑
[00:14:05.000 --> 00:14:08.000]  叫一個人看到自己是有限
[00:14:08.000 --> 00:14:10.000]  是有罪
[00:14:10.000 --> 00:14:11.000]  有時說
[00:14:11.000 --> 00:14:13.000]  為什麼我不可以是神
[00:14:13.000 --> 00:14:15.000]  你一問為什麼你就不是神
[00:14:15.000 --> 00:14:17.000]  神怎會問為什麼
[00:14:17.000 --> 00:14:19.000]  這裡所說
[00:14:19.000 --> 00:14:21.000]  聖經說
[00:14:21.000 --> 00:14:23.000]  人生的寫照
[00:14:23.000 --> 00:14:25.000]  就是神託付
[00:14:25.000 --> 00:14:27.000]  人生有三個特色
[00:14:27.000 --> 00:14:28.000]  三個T
[00:14:28.000 --> 00:14:30.000]  第一人生是考驗
[00:14:30.000 --> 00:14:33.000]  神叫我們在勞苦中受經煉
[00:14:33.000 --> 00:14:34.000]  事實是
[00:14:34.000 --> 00:14:37.000]  第二人生是託付
[00:14:37.000 --> 00:14:41.000]  神給我們人生有無時無刻
[00:14:41.000 --> 00:14:44.000]  無時無刻都要有責任
[00:14:44.000 --> 00:14:45.000]  有我們的角色
[00:14:45.000 --> 00:14:47.000]  有我們的任務
[00:14:47.000 --> 00:14:49.000]  人生是託付
[00:14:49.000 --> 00:14:52.000]  我們總有些事要完成
[00:14:52.000 --> 00:14:54.000]  第三人生是在短暫中
[00:14:54.000 --> 00:14:56.000]  認識什麼是永恆
[00:14:56.000 --> 00:14:59.000]  神將永恆放在我們心中
[00:14:59.000 --> 00:15:01.000]  不過神從始至終
[00:15:01.000 --> 00:15:05.000]  作為我們人是參透不到
[00:15:05.000 --> 00:15:07.000]  所以你不明白
[00:15:07.000 --> 00:15:10.000]  人生特別是未來
[00:15:10.000 --> 00:15:11.000]  是很正常
[00:15:11.000 --> 00:15:12.000]  但神就說
[00:15:12.000 --> 00:15:13.000]  神在裡面
[00:15:13.000 --> 00:15:14.000]  祂有祂的目的
[00:15:14.000 --> 00:15:16.000]  怎樣是美好的人生呢
[00:15:16.000 --> 00:15:17.000]  剛才我們讀
[00:15:17.000 --> 00:15:19.000]  剛才跳上去
[00:15:19.000 --> 00:15:21.000]  讀第十二到十四節
[00:15:21.000 --> 00:15:23.000]  十二到十四節
[00:15:23.000 --> 00:15:25.000]  Continue
[00:15:25.000 --> 00:15:27.000]  好 預備起
[00:15:27.000 --> 00:15:32.000]  我知道世人莫強於終身喜樂行善
[00:15:32.000 --> 00:15:37.000]  並且人人吃喝在勞碌中享福
[00:15:37.000 --> 00:15:40.000]  這也是神的恩賜
[00:15:40.000 --> 00:15:45.000]  我知道一切所做的都必永存
[00:15:45.000 --> 00:15:48.000]  無所增添無所減少
[00:15:48.000 --> 00:15:53.000]  世人行事要若生而生而死
[00:15:53.000 --> 00:15:57.000]  這裡聖經說
[00:15:57.000 --> 00:15:59.000]  既然人生的描述
[00:15:59.000 --> 00:16:01.000]  在前面九到十一節說了
[00:16:01.000 --> 00:16:02.000]  神做萬物
[00:16:02.000 --> 00:16:03.000]  國安其事
[00:16:03.000 --> 00:16:04.000]  是要成為美好
[00:16:04.000 --> 00:16:06.000]  所以我們人生受經年
[00:16:06.000 --> 00:16:08.000]  但人生未完
[00:16:08.000 --> 00:16:11.000]  因為神有永恆放在我們心中
[00:16:11.000 --> 00:16:14.000]  沒有永恆沒有盼望的人生
[00:16:14.000 --> 00:16:15.000]  就搞不定
[00:16:15.000 --> 00:16:17.000]  不單看不通
[00:16:17.000 --> 00:16:20.000]  人生會越來越灰
[00:16:20.000 --> 00:16:22.000]  所以你見很多文學家
[00:16:22.000 --> 00:16:24.000]  對人生越看得透
[00:16:24.000 --> 00:16:26.000]  就死了
[00:16:26.000 --> 00:16:29.000]  你有沒有聽過川端康成切腹
[00:16:29.000 --> 00:16:30.000]  有沒有聽過
[00:16:30.000 --> 00:16:32.000]  不是 是三島油脂夫切腹
[00:16:32.000 --> 00:16:34.000]  川端康成是開煤氣
[00:16:34.000 --> 00:16:37.000]  這些不要學
[00:16:37.000 --> 00:16:39.000]  還有呢
[00:16:39.000 --> 00:16:41.000]  三無自殺
[00:16:41.000 --> 00:16:46.000]  海明威開槍
[00:16:46.000 --> 00:16:49.000]  這些文學家因為對人生
[00:16:49.000 --> 00:16:53.000]  放盡心靈體會人生的苦
[00:16:53.000 --> 00:16:56.000]  他們越明白生命的痛苦
[00:16:56.000 --> 00:16:58.000]  是越灰
[00:16:58.000 --> 00:17:02.000]  所以不要看太多太好的文學作品
[00:17:02.000 --> 00:17:05.000]  特別是很灰的
[00:17:05.000 --> 00:17:07.000]  你會沉不下去
