
[00:00:00.000 --> 00:00:02.000]  會和大家分享
[00:01:58.560 --> 00:02:01.360]  父憑著自己的權柄
[00:02:01.360 --> 00:02:03.760]  所定的時候和日期
[00:02:03.760 --> 00:02:06.360]  不是你們可以知道的
[00:02:06.360 --> 00:02:09.760]  但聖靈降臨在你們身上
[00:02:09.760 --> 00:02:12.360]  你們就必得著能力
[00:02:12.360 --> 00:02:14.360]  並要在耶路撒冷
[00:02:14.360 --> 00:02:17.560]  猶太傳地和撒瑪利亞
[00:02:17.560 --> 00:02:20.960]  直到地極作我的見證
[00:02:20.960 --> 00:02:22.960]  說了這些話
[00:02:22.960 --> 00:02:25.360]  他們靜看的時候
[00:02:25.360 --> 00:02:27.160]  他被接上升
[00:02:27.160 --> 00:02:29.160]  有一朵雲彩
[00:02:29.160 --> 00:02:32.560]  從他們眼前把他接去
[00:02:32.560 --> 00:02:34.760]  他升上去的時候
[00:02:34.760 --> 00:02:37.160]  他們定睜望天
[00:02:37.160 --> 00:02:40.560]  看啊,有兩個人身穿白衣
[00:02:40.560 --> 00:02:42.760]  站在他們旁邊
[00:02:42.760 --> 00:02:45.160]  說:加里利人啊
[00:02:45.160 --> 00:02:48.360]  你們為什麼站著望天呢?
[00:02:48.360 --> 00:02:52.360]  這離開你們,被接升天的耶穌
[00:02:52.360 --> 00:02:55.960]  你們見他怎樣升上天去
[00:02:55.960 --> 00:02:59.360]  他也要怎樣來臨
[00:02:59.360 --> 00:03:05.760]  在宗教改革的期間
[00:03:05.760 --> 00:03:08.560]  宗教家馬丁路德
[00:03:08.560 --> 00:03:11.160]  當年改革的時候
[00:03:11.160 --> 00:03:15.760]  他遭受到羅馬教廷很大的逼迫
[00:03:15.760 --> 00:03:19.160]  甚至視他為異端
[00:03:19.160 --> 00:03:20.560]  有一段時間
[00:03:20.560 --> 00:03:25.360]  來自四方八面的反對和責難的聲音
[00:03:25.360 --> 00:03:29.560]  使馬丁路德灰心到極點
[00:03:29.560 --> 00:03:34.160]  他的妻子用很多的鼓勵、勉勵
[00:03:34.160 --> 00:03:37.560]  都沒有辦法來鼓勵他
[00:03:37.560 --> 00:03:39.760]  有一天的清晨
[00:03:39.760 --> 00:03:44.360]  馬丁路德的妻子就穿著一套黑色的衣服
[00:03:44.360 --> 00:03:47.560]  頭上披著黑紗
[00:03:47.560 --> 00:03:51.560]  是一個奔喪的打扮
[00:03:51.560 --> 00:03:54.760]  馬丁路德見到妻子這樣的打扮衣著
[00:03:54.760 --> 00:03:56.360]  就大吃一驚
[00:03:56.360 --> 00:04:00.160]  就問他的太太:是誰死了?
[00:04:00.160 --> 00:04:03.360]  他的太太就說:上帝死了
[00:04:03.360 --> 00:04:06.760]  馬丁路德頓時就很生氣
[00:04:06.760 --> 00:04:09.560]  就說:你亂說話
[00:04:09.560 --> 00:04:11.360]  上帝怎麼會死呢?
[00:04:11.360 --> 00:04:15.560]  他是色在、金在、永在的神
[00:04:15.560 --> 00:04:19.560]  馬丁路德的妻子很鎮定地說:
[00:04:19.560 --> 00:04:21.360]  既然上帝沒有死
[00:04:21.360 --> 00:04:27.760]  你為什麼看著一副灰心絕望的樣子?
[00:04:27.760 --> 00:04:30.160]  因著妻子這一句話
[00:04:30.160 --> 00:04:33.160]  馬丁路德就重拾信心
[00:04:33.160 --> 00:04:35.960]  繼續致力改教
[00:04:35.960 --> 00:04:38.760]  雖然歷盡千辛萬苦
[00:04:38.760 --> 00:04:41.560]  甚至遭受到很多的威脅
[00:04:41.560 --> 00:04:44.160]  但是他都沒有放棄
[00:04:44.160 --> 00:04:49.960]  最終使得改教成功
[00:04:49.960 --> 00:04:52.960]  建立了基督新教
[00:04:52.960 --> 00:04:54.360]  弟子們
[00:04:54.360 --> 00:05:00.760]  你所信的是不是真實可靠?
[00:05:00.760 --> 00:05:03.560]  耶穌基督的復活
[00:05:03.560 --> 00:05:05.760]  是不是真實的?
[00:05:05.760 --> 00:05:08.760]  耶穌基督是不是復活的救主
[00:05:08.760 --> 00:05:11.360]  和生命的主?
[00:05:11.360 --> 00:05:12.360]  你信祂
[00:05:12.360 --> 00:05:17.760]  是不是仍然活著呢?
[00:05:17.760 --> 00:05:20.760]  你仍然聽到祂
[00:05:20.760 --> 00:05:24.560]  你猜主耶穌仍然聽不聽到你的禱告呢?
[00:05:24.560 --> 00:05:27.560]  我看到很多人都點頭
[00:05:27.560 --> 00:05:32.360]  你有沒有讓主耶穌仍然活在你的生活裡面
[00:05:32.360 --> 00:05:36.160]  與祂同行呢?
[00:05:36.160 --> 00:05:39.960]  今天跟大家分享的經文是出自《史徒行傳》
[00:05:39.960 --> 00:05:44.160]  是路加醫生寫給神所愛的人
[00:05:44.160 --> 00:05:46.760]  提亞菲羅的信
[00:05:46.760 --> 00:05:50.160]  《史徒行傳》一章第一節說
[00:05:50.160 --> 00:05:52.160]  我在第一本書中
[00:05:52.160 --> 00:05:55.160]  已論到耶穌從開頭所做
[00:05:55.160 --> 00:05:57.960]  和所教訓的一切事
[00:05:57.960 --> 00:06:01.960]  路加醫生寫了第一本書
[00:06:01.960 --> 00:06:04.160]  就是《路加福音》
[00:06:04.160 --> 00:06:07.160]  記載了耶穌基督的誕生
[00:06:07.160 --> 00:06:08.760]  祂成為人
[00:06:08.760 --> 00:06:11.760]  祂做小孩子的時候的情形
[00:06:11.760 --> 00:06:17.760]  祂公開出來侍奉的時候所受的印證
[00:06:17.760 --> 00:06:22.560]  被告和受試探的時候的經過
[00:06:22.560 --> 00:06:25.760]  都在《路加福音》裡面記載
[00:06:25.760 --> 00:06:28.160]  《路加福音》也記載了
[00:06:28.160 --> 00:06:32.760]  耶穌的教訓和登山改變的相貌
[00:06:32.760 --> 00:06:34.560]  另外也記載了耶穌
[00:06:34.560 --> 00:06:36.960]  祂怎樣下到山谷
[00:06:36.960 --> 00:06:38.760]  走向十字架
[00:06:38.760 --> 00:06:41.360]  復活和升天
[00:06:41.360 --> 00:06:44.760]  《路加福音》記載了耶穌的事蹟
[00:06:44.760 --> 00:06:50.360]  直到祂被接上升的日子為止
[00:06:50.360 --> 00:06:54.960]  福音書的終結就是《史徒行傳》的開始
[00:06:54.960 --> 00:06:58.760]  今天我們來看《史徒行傳》
[00:06:58.760 --> 00:07:00.560]  《史徒行傳》第一章第一節
[00:07:00.560 --> 00:07:02.160]  我們要留意
[00:07:02.160 --> 00:07:08.960]  福音書記述的只是一個起頭
[00:07:08.960 --> 00:07:13.760]  而不是全部耶穌基督所做、所教訓的
[00:07:13.760 --> 00:07:18.160]  不是耶穌全部所做的事
[00:07:18.160 --> 00:07:21.560]  《史徒行傳》記載了耶穌
[00:07:21.560 --> 00:07:26.360]  透過祂的靈去引導使徒和神的子民
[00:07:26.360 --> 00:07:29.960]  繼續工作和教導人
[00:07:29.960 --> 00:07:32.960]  我們在《啟示錄》也看到
[00:07:32.960 --> 00:07:35.960]  《啟示錄》裡面記載著很多義務
[00:07:35.960 --> 00:07:39.760]  啟示、笑頭、表象、奧秘
[00:07:39.760 --> 00:07:43.360]  這些都是耶穌基督透過聖靈
[00:07:43.360 --> 00:07:49.560]  繼續向使徒約翰啟示將來要做的事
[00:07:49.560 --> 00:07:51.560]  而到現在
[00:07:51.560 --> 00:07:56.760]  復活的主仍然透過聖靈繼續工作和教導人
[00:07:56.760 --> 00:07:58.160]  弟兄姊妹
[00:07:58.160 --> 00:08:00.360]  在你們的生命裡
[00:08:00.360 --> 00:08:04.560]  都經歷過耶穌的工作嗎?
[00:08:04.560 --> 00:08:05.360]  是的
[00:08:05.360 --> 00:08:08.160]  我們都有經歷過耶穌的工作
[00:08:08.160 --> 00:08:09.360]  復活的主
[00:08:09.360 --> 00:08:14.160]  祂工作的足跡仍然在我們中間經常可見
[00:08:14.160 --> 00:08:17.560]  你察覺得到嗎?
[00:08:17.560 --> 00:08:19.560]  上星期是復活節
[00:08:19.560 --> 00:08:22.760]  《馬克福音》最後一章
[00:08:22.760 --> 00:08:25.560]  講到主耶穌復活之後
[00:08:25.560 --> 00:08:30.760]  向不同的人顯現
[00:08:30.760 --> 00:08:35.760]  門徒在當中有些初期是不信
[00:08:35.760 --> 00:08:37.760]  不信耶穌復活
[00:08:37.760 --> 00:08:42.360]  上星期鄧全道在講道裡
[00:08:42.360 --> 00:08:45.360]  也講到門徒的不信
[00:08:45.360 --> 00:08:49.760]  信息令我們有擇心的反思
[00:08:49.760 --> 00:08:53.360]  但是主耶穌就是這樣一而再的
[00:08:53.360 --> 00:08:56.160]  向門徒顯現
[00:08:56.160 --> 00:09:00.760]  在第三節
[00:09:00.760 --> 00:09:03.960]  主耶穌在第三節的聖經裡
[00:09:03.960 --> 00:09:07.560]  就講到主耶穌用很多的確據
[00:09:07.560 --> 00:09:11.560]  向使徒顯明自己是活著的
[00:09:11.560 --> 00:09:13.960]  復活的主
[00:09:13.960 --> 00:09:18.360]  給當時的人很多的證據
[00:09:18.360 --> 00:09:20.560]  祂復活的證據
[00:09:20.560 --> 00:09:22.960]  給當時的人看到
[00:09:22.960 --> 00:09:26.960]  目的是要令他們確信主耶穌的身份
[00:09:26.960 --> 00:09:30.160]  和祂是已經從死裡復活
[00:09:30.160 --> 00:09:32.760]  也是為了防範有些人
[00:09:32.760 --> 00:09:37.560]  說那些門徒是被騙的
[00:09:37.560 --> 00:09:40.360]  以下我想和大家來看看
[00:09:40.360 --> 00:09:43.360]  主耶穌向門徒顯現的
[00:09:43.360 --> 00:09:46.760]  很多確實的記載
[00:09:46.760 --> 00:09:48.560]  在復活的清晨
[00:09:48.560 --> 00:09:52.560]  有幾個婦女帶著香膏
[00:09:52.560 --> 00:09:55.360]  去勾耶穌的身體
[00:09:55.360 --> 00:09:57.160]  她們去到
[00:09:57.160 --> 00:10:00.560]  看到門是打開的
[00:10:00.560 --> 00:10:02.160]  她們進去
[00:10:02.160 --> 00:10:04.160]  看不到耶穌的身體
[00:10:04.160 --> 00:10:06.960]  有個先人對她們說
[00:10:06.960 --> 00:10:09.960]  你們尋找那個釘十字架的拿撒勒耶穌
[00:10:09.960 --> 00:10:11.360]  祂已經復活了
[00:10:11.360 --> 00:10:13.160]  不在了
[00:10:13.160 --> 00:10:16.560]  於是她們就很害怕地離開
[00:10:16.560 --> 00:10:19.760]  耶穌也曾經向
[00:10:19.760 --> 00:10:22.360]  在祂身上趕走七個污鬼的
[00:10:22.360 --> 00:10:26.760]  茉黛拉瑪利亞來顯現
[00:10:26.760 --> 00:10:29.760]  彼得也跑到耶穌的墓前
[00:10:29.760 --> 00:10:31.960]  低頭去看
[00:10:31.960 --> 00:10:35.360]  看到細麻布放在一邊
[00:10:35.360 --> 00:10:36.760]  耶穌的身體
[00:10:36.760 --> 00:10:38.560]  屍體已經不見了
[00:10:38.560 --> 00:10:42.160]  祂就很稀奇地承受了
[00:10:42.160 --> 00:10:45.360]  耶穌再向
[00:10:45.360 --> 00:10:48.160]  往鄉下去的兩個門徒顯現
[00:10:48.160 --> 00:10:49.760]  和他們一邊走
[00:10:49.760 --> 00:10:51.960]  一邊來談論
[00:10:51.960 --> 00:10:55.760]  最後他們的心裡是火熱的
[00:10:55.760 --> 00:10:59.360]  後來耶穌也向十一個門徒顯現
[00:10:59.360 --> 00:11:00.960]  主責被他們不順
[00:11:00.960 --> 00:11:02.360]  心裡僵硬
[00:11:02.360 --> 00:11:05.760]  耶穌就把釘人的手給門徒看
[00:11:05.760 --> 00:11:08.760]  也把穿破的肋旁
[00:11:08.760 --> 00:11:14.960]  給多瑪來捉摸
[00:11:14.960 --> 00:11:18.960]  耶穌也曾經到提比利亞海邊
[00:11:18.960 --> 00:11:22.160]  與彼得和門徒相聚
[00:11:22.160 --> 00:11:24.360]  挽回彼得
[00:11:24.360 --> 00:11:26.560]  在《哥倫多前書》五章六節
[00:11:26.560 --> 00:11:27.760]  保羅說
[00:11:27.760 --> 00:11:33.760]  主耶穌後來一次顯給五百多個弟兄看
[00:11:33.760 --> 00:11:37.160]  主耶穌在四十天之中
[00:11:37.160 --> 00:11:41.760]  向門徒和信祂的人顯現
[00:11:41.760 --> 00:11:47.360]  表明主耶穌的復活絕對不是錯覺
[00:11:47.360 --> 00:11:52.760]  在第三節的第一句說到
[00:11:52.760 --> 00:11:55.960]  「他受害之後」
[00:11:55.960 --> 00:12:00.960]  主耶穌是受害之後復活的
[00:12:00.960 --> 00:12:03.360]  他復活回到人世間
[00:12:03.360 --> 00:12:07.560]  不是要報復害祂的人
[00:12:07.560 --> 00:12:08.960]  祂向門徒顯現
[00:12:08.960 --> 00:12:11.960]  也不是要追究門徒
[00:12:11.960 --> 00:12:14.360]  特別是彼得
[00:12:14.360 --> 00:12:19.960]  因為彼得在耶穌最艱難的時候不認祂
[00:12:19.960 --> 00:12:22.560]  大家看剛才的圖片的時候
[00:12:22.560 --> 00:12:26.760]  有沒有留意到主耶穌的樣貌
[00:12:26.760 --> 00:12:29.360]  可能這麼遠未必看得到
[00:12:29.360 --> 00:12:33.560]  但是從遠看到祂的身體形態
[00:12:33.560 --> 00:12:37.960]  我們都知道主耶穌復活的樣貌是很安詳的
[00:12:37.960 --> 00:12:42.360]  是無怨無恨地活現在門徒的中間
[00:12:42.360 --> 00:12:44.560]  復活主的生命的樣式
[00:12:44.560 --> 00:12:47.160]  真的很吸引人
[00:12:47.160 --> 00:12:49.160]  令人感到很舒服
[00:12:49.160 --> 00:12:51.160]  和充滿和平
[00:12:51.160 --> 00:12:55.360]  主耶穌的生命就是這麼美麗
[00:12:55.360 --> 00:12:57.960]  究竟主耶穌復活了這四十天
[00:12:57.960 --> 00:13:01.360]  祂向門徒顯現的時候做了什麼呢?
[00:13:01.360 --> 00:13:03.560]  在第三節的下半節就說
[00:13:03.560 --> 00:13:07.360]  主耶穌是講述神國的事
[00:13:07.360 --> 00:13:10.160]  神國是指神的統治
[00:13:10.160 --> 00:13:12.560]  就是指彌賽亞的國度
[00:13:12.560 --> 00:13:14.160]  耶穌基督在復活之後
[00:13:14.160 --> 00:13:16.960]  曾經向門徒一再去解釋聖經
[00:13:16.960 --> 00:13:21.360]  指出祂的受死和復活是必須的
[00:13:21.360 --> 00:13:25.160]  也吩咐門徒去全悔改的道
[00:13:25.160 --> 00:13:28.560]  直到萬磅
[00:13:28.560 --> 00:13:31.960]  在第四、第五節
[00:13:31.960 --> 00:13:38.160]  就是講述主耶穌祂其中一次的顯現
[00:13:38.160 --> 00:13:43.360]  我們再來讀一次第四和第五節
[00:13:43.360 --> 00:13:45.960]  「耶穌和他們聚集的時候
[00:13:45.960 --> 00:13:49.960]  祝福他們不要離開耶路撒冷
[00:13:49.960 --> 00:13:52.360]  但要等候父的應許
[00:13:52.360 --> 00:13:55.760]  就是你們所我說過的
[00:13:55.760 --> 00:13:58.160]  一漢是用水施洗
[00:13:58.160 --> 00:14:00.160]  但過了不多幾天
[00:14:00.160 --> 00:14:03.760]  你們要在聖靈裡受洗」
[00:14:03.760 --> 00:14:08.560]  耶穌吩咐門徒不要離開耶路撒冷
[00:14:08.560 --> 00:14:11.360]  直到領受父的應許
[00:14:11.360 --> 00:14:13.160]  在聖靈裡受洗
[00:14:13.160 --> 00:14:17.160]  即是得著聖靈充滿
[00:14:17.160 --> 00:14:20.360]  其實主耶穌在世的時候
[00:14:20.360 --> 00:14:23.760]  也說到聖靈會來
[00:14:23.760 --> 00:14:27.160]  在約翰福音第十六章第七節記載了
[00:14:27.160 --> 00:14:29.560]  耶穌對門徒說
[00:14:29.560 --> 00:14:32.560]  「然而我把真情告訴你們
[00:14:32.560 --> 00:14:35.360]  我去對你們是有益的
[00:14:35.360 --> 00:14:36.560]  我若不去
[00:14:36.560 --> 00:14:39.960]  保衛師就不會到你們這裡來
[00:14:39.960 --> 00:14:40.960]  我若去
[00:14:40.960 --> 00:14:43.760]  就差他到你們這裡來」
[00:14:43.760 --> 00:14:45.360]  耶穌對門徒說
[00:14:45.360 --> 00:14:46.160]  「我去」
[00:14:46.160 --> 00:14:48.760]  即是耶穌會離開這個世界
[00:14:48.760 --> 00:14:52.160]  耶穌去是對你們有益
[00:14:52.160 --> 00:14:56.360]  意思是對你們更好
[00:14:56.360 --> 00:14:59.960]  主耶穌彷彿對使徒約翰說
[00:14:59.960 --> 00:15:04.160]  「以後我不會把我的手放在你的頭上
[00:15:04.160 --> 00:15:10.160]  也不會把你的頭靠近我的胸膛
[00:15:10.160 --> 00:15:12.160]  這樣對你更好
[00:15:12.160 --> 00:15:15.160]  因為如果主耶穌不去
[00:15:15.160 --> 00:15:17.760]  保衛師聖靈就不會來
[00:15:17.760 --> 00:15:19.960]  所以更好的事就是
[00:15:19.960 --> 00:15:24.560]  基督藉著聖靈與門徒同在
[00:15:24.560 --> 00:15:26.760]  住在門徒的心中
[00:15:26.760 --> 00:15:29.360]  以及在他們的生命裡面」
[00:15:29.360 --> 00:15:30.360]  有人說
[00:15:30.360 --> 00:15:32.960]  如果耶穌仍然活在地上
[00:15:32.960 --> 00:15:35.160]  用他人的身體
[00:15:35.160 --> 00:15:36.960]  在人的層面
[00:15:36.960 --> 00:15:40.360]  來活出永恆的生命
[00:15:40.360 --> 00:15:42.360]  也很難的
[00:15:42.360 --> 00:15:45.960]  因為如果主耶穌住在以色列
[00:15:45.960 --> 00:15:47.960]  他就去不了中國
[00:15:47.960 --> 00:15:49.360]  如果他在倫敦
[00:15:49.360 --> 00:15:50.360]  他又去不了
[00:15:50.360 --> 00:15:52.160]  即是在倫敦跟人相聚
[00:15:52.160 --> 00:15:54.960]  他又無法去到其他地區
[00:15:54.960 --> 00:15:56.760]  跟人在一起
[00:15:56.760 --> 00:15:58.360]  但是感謝神
[00:15:58.360 --> 00:16:02.360]  現在主耶穌無所不在
[00:16:02.360 --> 00:16:05.560]  無論是在堂皇的教堂
[00:16:05.560 --> 00:16:08.560]  或者是在聖卡拉的小教會
[00:16:08.560 --> 00:16:10.160]  只要有兩三個人
[00:16:10.160 --> 00:16:12.160]  奉耶穌的名聚集
[00:16:12.160 --> 00:16:15.360]  他就在他們當中了
[00:16:15.360 --> 00:16:19.760]  第四第五節說到
[00:16:19.760 --> 00:16:22.160]  主次下聖靈的應許
[00:16:22.160 --> 00:16:25.160]  是有三方面的描述的
[00:16:25.160 --> 00:16:26.160]  第一
[00:16:26.160 --> 00:16:28.960]  聖靈是父的應許
[00:16:28.960 --> 00:16:31.960]  在舊約先知約爾
[00:16:31.960 --> 00:16:33.760]  他早已經說過
[00:16:33.760 --> 00:16:35.960]  在約爾斯第二章二十八節
[00:16:35.960 --> 00:16:36.560]  那裡說
[00:16:36.560 --> 00:16:38.560]  「以後我要將我的靈
[00:16:38.560 --> 00:16:41.960]  囂冠凡有血肉之軀的
[00:16:41.960 --> 00:16:44.360]  你們的兒女要說預言
[00:16:44.360 --> 00:16:46.760]  你們的老年人要作夷夢
[00:16:46.760 --> 00:16:49.560]  你們的少年人要見異象」
[00:16:49.560 --> 00:16:51.160]  約爾這個預言
[00:16:51.160 --> 00:16:53.160]  就是預言神的靈
[00:16:53.160 --> 00:16:54.760]  囂冠的應許
[00:16:54.760 --> 00:16:55.760]  的源頭
[00:16:55.760 --> 00:16:57.760]  是出於天父
[00:16:57.760 --> 00:16:59.360]  意思就是說
[00:16:59.360 --> 00:17:03.560]  聖靈是從父而來的
[00:17:03.560 --> 00:17:06.560]  這是第一樣對聖靈的描述
[00:17:06.560 --> 00:17:07.560]  第二
[00:17:07.560 --> 00:17:10.360]  主次下聖靈這個應許的描述
[00:17:10.360 --> 00:17:11.360]  第二
[00:17:11.360 --> 00:17:12.760]  就是
[00:17:12.760 --> 00:17:16.160]  你們要在聖靈裡受洗
[00:17:16.160 --> 00:17:19.160]  父神這個應許是藉著聖靈的洗
[00:17:19.160 --> 00:17:20.960]  來實現出來
[00:17:20.960 --> 00:17:22.360]  施洗約翰
[00:17:22.360 --> 00:17:24.760]  就用水吸引施洗
[00:17:24.760 --> 00:17:26.560]  但主耶穌就以
[00:17:26.560 --> 00:17:28.560]  聖靈吸引施洗
[00:17:28.560 --> 00:17:29.960]  所以基督徒
[00:17:29.960 --> 00:17:34.160]  都是從一個聖靈來受洗
[00:17:34.160 --> 00:17:36.360]  而受洗在這裡的意思就是說
[00:17:36.360 --> 00:17:38.960]  是很豐富的供應
[00:17:38.960 --> 00:17:41.760]  就是說聖靈大大的充滿
[00:17:41.760 --> 00:17:43.760]  這樣的意思
[00:17:43.760 --> 00:17:45.760]  主次下聖靈的應許的描述
[00:17:45.760 --> 00:17:46.760]  第三
[00:17:46.760 --> 00:17:49.360]  說到什麼時候呢?
[00:17:49.360 --> 00:17:50.760]  第五節說
[00:17:50.760 --> 00:17:53.960]  不多幾天
[00:17:53.960 --> 00:17:54.960]  是的
[00:17:54.960 --> 00:17:57.360]  主耶穌說完這番話之後
[00:17:57.360 --> 00:17:59.160]  再過十天
[00:17:59.160 --> 00:18:01.160]  就是五旬節了
[00:18:01.160 --> 00:18:02.560]  聖靈降臨
[00:18:02.560 --> 00:18:04.160]  就在五旬節
[00:18:04.160 --> 00:18:06.160]  應驗了
[00:18:06.160 --> 00:18:07.360]  弟子們
[00:18:07.360 --> 00:18:10.160]  我們今天聚集敬拜的時候
[00:18:10.160 --> 00:18:14.560]  不是紀念一位已經死去的領袖
[00:18:14.560 --> 00:18:18.760]  而是面對一位活著的救主
[00:18:18.760 --> 00:18:20.360]  我們仍然都是圍繞在
[00:18:20.360 --> 00:18:23.360]  這個永活的基督身邊
[00:18:23.360 --> 00:18:24.760]  基督的觸摸
[00:18:24.760 --> 00:18:29.760]  仍然帶著古時那樣的大能
[00:18:29.760 --> 00:18:31.360]  我們藉著聖靈
[00:18:31.360 --> 00:18:33.960]  與主耶穌相交的時候
[00:18:33.960 --> 00:18:38.560]  仍然會感受到聖靈的熱切的觸動
[00:18:38.560 --> 00:18:42.760]  也都會帶著新的能力
[00:18:42.760 --> 00:18:43.960]  神的愛
[00:18:43.960 --> 00:18:45.560]  激勵我們的心
[00:18:45.560 --> 00:18:47.960]  使我們被醫治
[00:18:47.960 --> 00:18:49.560]  被更新
[00:18:49.560 --> 00:18:51.360]  使我們甘願犧牲
[00:18:51.360 --> 00:18:53.760]  去服侍人
[00:18:53.760 --> 00:18:57.360]  我想起昔日奧古斯丁
[00:18:57.360 --> 00:18:59.960]  是一位屬靈的偉人
[00:18:59.960 --> 00:19:01.960]  神學家
[00:19:01.960 --> 00:19:05.160]  有一天他在米蘭的花園裏面
[00:19:05.160 --> 00:19:07.360]  聽到有一個小孩子
[00:19:07.360 --> 00:19:09.760]  有一個小孩子在唱歌
[00:19:09.760 --> 00:19:13.760]  那個歌聲就是「拿起來讀吧」
[00:19:13.760 --> 00:19:16.360]  於是奧古斯丁
[00:19:16.360 --> 00:19:18.360]  他就拿起聖經來讀
[00:19:18.360 --> 00:19:21.560]  當時奧古斯丁還未歸向基督
[00:19:21.560 --> 00:19:24.160]  生活還是很老倒
[00:19:24.160 --> 00:19:27.560]  他就拿起聖經來讀
[00:19:27.560 --> 00:19:31.560]  讀到羅馬書十三章十三十四節
[00:19:31.560 --> 00:19:32.960]  那裏說到
[00:19:32.960 --> 00:19:35.160]  行事為人要端正
[00:19:35.160 --> 00:19:37.960]  好將在白晝行走
[00:19:37.960 --> 00:19:39.960]  不要方言醉酒
[00:19:39.960 --> 00:19:41.960]  不可好色淫蕩
[00:19:41.960 --> 00:19:44.760]  不可紛爭嫉妒
[00:19:44.760 --> 00:19:47.160]  總要披戴主基督
[00:19:47.160 --> 00:19:49.560]  不要只顧滿足肉體
[00:19:49.560 --> 00:19:52.160]  去放縱私慾
[00:19:52.160 --> 00:19:54.760]  奧古斯丁感到聖經的話語
[00:19:54.760 --> 00:19:57.560]  令到他很宅心
[00:19:57.560 --> 00:19:59.360]  他不能夠讀下去
[00:19:59.360 --> 00:20:02.560]  他就向神認罪悔改
[00:20:02.560 --> 00:20:03.560]  在那一刻
[00:20:03.560 --> 00:20:06.960]  他內心豁然開朗
[00:20:06.960 --> 00:20:10.760]  神赦罪的平安立刻進入到他的心裏
[00:20:10.760 --> 00:20:12.160]  他感覺到
[00:20:12.160 --> 00:20:15.960]  神好像賜給他能力去勝過罪惡
[00:20:15.960 --> 00:20:17.560]  這就是奧古斯丁
[00:20:17.560 --> 00:20:24.360]  他重生受聖靈的感動的經歷
[00:20:24.360 --> 00:20:25.560]  奧古斯丁
[00:20:25.560 --> 00:20:27.960]  他在三十四歲就回到非洲
[00:20:27.960 --> 00:20:29.960]  收到教育的生活
[00:20:29.960 --> 00:20:30.960]  四十二歲
[00:20:30.960 --> 00:20:35.960]  他就在北非希波做主教三十年
[00:20:35.960 --> 00:20:39.160]  甘心來服侍
[00:20:39.160 --> 00:20:40.360]  到現今
[00:20:40.360 --> 00:20:42.360]  我服侍的團契
[00:20:42.360 --> 00:20:43.760]  有一位姐妹
[00:20:43.760 --> 00:20:45.760]  她為人很內向
[00:20:45.760 --> 00:20:47.360]  她很喜歡讀聖經
[00:20:47.360 --> 00:20:48.760]  受洗之後
