
[00:00:00.000 --> 00:00:03.120]  好,感謝敬拜隊帶領我們敬拜
[00:06:27.280 --> 00:06:29.400]  其實他們的信心就會軟弱
[00:06:29.400 --> 00:06:32.720]  為什麼上帝會拯救以色列人出埃及
[00:06:32.720 --> 00:06:35.480]  我現在什麼時候能出埃及
[00:06:35.480 --> 00:06:37.320]  又或者可能第二件事就是
[00:06:37.320 --> 00:06:39.520]  他們覺得自己認識了神很多的東西
[00:06:39.520 --> 00:06:40.720]  他看不起其他那些
[00:06:40.720 --> 00:06:42.800]  外邦人那些他們看不起
[00:06:42.800 --> 00:06:44.800]  所以內心裡面有些驕傲
[00:06:44.800 --> 00:06:48.920]  當時的猶太人就面對著這兩樣問題
[00:06:48.920 --> 00:06:50.120]  以致到
[00:06:50.120 --> 00:06:53.680]  雅各寫了整本書最後的時候
[00:06:53.680 --> 00:06:54.800]  他也在提醒他們
[00:06:54.800 --> 00:06:57.000]  哇,主耶穌會再回來的
[00:06:57.000 --> 00:06:59.480]  所以你們要忍耐
[00:06:59.480 --> 00:07:00.680]  堅固你們的心
[00:07:00.680 --> 00:07:02.040]  不要給錢埋怨
[00:07:02.040 --> 00:07:03.080]  不要有驕傲
[00:07:03.080 --> 00:07:05.680]  也要在試煉裡面有信心
[00:07:05.680 --> 00:07:09.200]  以致到我們可以回到主的根前的時候
[00:07:09.200 --> 00:07:10.720]  拿成績表的時候
[00:07:10.720 --> 00:07:12.240]  可以好好看看
[00:07:12.240 --> 00:07:18.080]  這是雅各對猶太人的提醒
[00:07:18.080 --> 00:07:19.960]  所以我們就要知道一件事
[00:07:19.960 --> 00:07:20.680]  就是說
[00:07:20.680 --> 00:07:23.880]  我們生命裡面怎麼能活到一個正直的生命
[00:07:23.880 --> 00:07:25.680]  是得蒙神的月立的呢
[00:07:25.680 --> 00:07:29.000]  而今天我們就會看第三章了
[00:07:29.000 --> 00:07:31.240]  特別是說到驕傲這件事
[00:07:31.840 --> 00:07:34.040]  驕傲這件事有很大的影響
[00:07:34.040 --> 00:07:35.520]  一開始他就說到
[00:07:35.520 --> 00:07:37.440]  哇,不要那麼多人做領導
[00:07:37.440 --> 00:07:39.960]  不要那麼多人做帶領者
[00:07:39.960 --> 00:07:42.960]  因為大家的口不是很好
[00:07:42.960 --> 00:07:45.880]  他在這裡就說到口有多危險
[00:07:45.880 --> 00:07:48.840]  一節到十二節就說到
[00:07:48.840 --> 00:07:52.720]  你講一句話已經可以令整個群體塌下來
[00:07:52.720 --> 00:07:55.240]  但是其實說到底
[00:07:55.240 --> 00:07:58.160]  影響的不是你的舌頭
[00:07:58.160 --> 00:07:59.440]  是你的心思意念
[00:07:59.440 --> 00:08:00.880]  因為你說話的時候
[00:08:00.880 --> 00:08:04.080]  你也是要想過、度過才會說出來的
[00:08:04.080 --> 00:08:07.080]  所以其實最重要面對的
[00:08:07.080 --> 00:08:09.240]  就是我們心裡面想的
[00:08:09.240 --> 00:08:10.720]  怎麼可以保守到
[00:08:10.720 --> 00:08:13.640]  以至不會說錯話傷害到群體呢
[00:08:13.640 --> 00:08:15.240]  今天就會說這件事
[00:08:15.240 --> 00:08:16.400]  所以在當中
[00:08:16.400 --> 00:08:18.640]  雅各就用一個假的智慧
[00:08:18.640 --> 00:08:21.200]  告訴我們原來那件事會令我們說錯話
[00:08:21.200 --> 00:08:22.600]  會傷害群體
[00:08:22.600 --> 00:08:24.560]  而一個真的智慧就會帶領我們
[00:08:24.560 --> 00:08:26.760]  去保守我們的群體
[00:08:26.760 --> 00:08:29.160]  假的智慧是什麼呢
[00:08:29.160 --> 00:08:33.360]  假的智慧就是一個以自我為考量中心的一個服事
[00:08:33.360 --> 00:08:36.720]  當我們的焦點只是放在自己那裡的話
[00:08:36.720 --> 00:08:38.280]  很容易我們會說錯話
[00:08:38.280 --> 00:08:39.560]  你試想想
[00:08:39.560 --> 00:08:41.560]  當我們的焦點放在自己那裡
[00:08:41.560 --> 00:08:43.160]  別人說的話不合我意的話
[00:08:43.160 --> 00:08:43.920]  我會怎樣呢
[00:08:43.920 --> 00:08:45.280]  我會還擊
[00:08:45.280 --> 00:08:47.280]  我會說我不舒服
[00:08:47.280 --> 00:08:48.560]  你這樣說
[00:08:48.560 --> 00:08:50.800]  你加罪的時候
[00:08:50.800 --> 00:08:52.080]  你想去打保齡球
[00:08:52.080 --> 00:08:53.040]  我不喜歡
[00:08:53.040 --> 00:08:53.720]  我不開心
[00:08:53.720 --> 00:08:55.120]  你就會反抗
[00:08:55.120 --> 00:08:56.040]  你反抗
[00:08:56.040 --> 00:08:57.200]  別人又堅持
[00:08:57.200 --> 00:08:58.640]  我喜歡打保齡球
[00:08:58.640 --> 00:09:00.480]  你怎樣
[00:09:00.480 --> 00:09:01.480]  你奈我何
[00:09:01.480 --> 00:09:03.000]  就會吵架
[00:09:03.000 --> 00:09:06.920]  或者當你去服事的時候
[00:09:06.920 --> 00:09:07.560]  你彈結他
[00:09:07.560 --> 00:09:09.160]  很想去表現自己
[00:09:09.160 --> 00:09:10.360]  彈電結他
[00:09:10.360 --> 00:09:11.840]  彈得超厲害
[00:09:11.840 --> 00:09:13.400]  然後每個人都看著你
[00:09:13.400 --> 00:09:15.360]  其他人就會妒忌你
[00:09:15.360 --> 00:09:16.840]  或者你的隊友妒忌你
[00:09:16.840 --> 00:09:19.080]  為什麼現在每個人都只看著你
[00:09:19.080 --> 00:09:20.440]  你現在表演嗎
[00:09:20.440 --> 00:09:22.040]  我的琴很厲害
[00:09:22.040 --> 00:09:22.920]  你不要小看我
[00:09:22.920 --> 00:09:23.920]  然後彈
[00:09:23.920 --> 00:09:26.480]  然後整隊就全部解僱
[00:09:26.480 --> 00:09:30.160]  所以其實一個自我中心的服事
[00:09:30.160 --> 00:09:31.920]  其實全部都會撞上
[00:09:31.920 --> 00:09:33.560]  很容易會起紛爭
[00:09:33.560 --> 00:09:36.680]  這正正就是經文裡面告訴我們
[00:09:36.680 --> 00:09:38.440]  不如我們一起讀經文
[00:09:38.440 --> 00:09:40.640]  我們由13節讀到16節
[00:09:40.640 --> 00:09:41.760]  再加上18節
[00:09:41.760 --> 00:09:42.360]  一起讀
[00:09:42.360 --> 00:09:45.280]  請你們中間睡時
[00:09:45.280 --> 00:09:45.920]  好了
[00:09:45.920 --> 00:09:51.200]  一開始的經文分了什麼為之真智慧
[00:09:51.200 --> 00:09:52.320]  真智慧
[00:09:52.320 --> 00:09:54.480]  真智慧和假智慧
[00:09:54.480 --> 00:09:56.960]  假智慧和真智慧
[00:09:56.960 --> 00:09:58.040]  究竟有什麼分別呢
[00:09:58.040 --> 00:09:59.600]  就是溫柔這個字
[00:09:59.600 --> 00:10:01.880]  這個笑話很好笑
[00:10:01.880 --> 00:10:03.240]  我們每一場都笑
[00:10:03.240 --> 00:10:04.440]  真智慧
[00:10:04.440 --> 00:10:07.920]  原來當中的分別在哪裡呢
[00:10:07.920 --> 00:10:09.680]  就是溫柔這件事
[00:10:09.680 --> 00:10:12.400]  所以假的智慧就沒有溫柔
[00:10:12.400 --> 00:10:14.080]  真的智慧就有溫柔
[00:10:14.080 --> 00:10:15.320]  溫柔這個字是什麼
[00:10:15.320 --> 00:10:16.400]  是不是林志志
[00:10:16.400 --> 00:10:18.000]  很容易被人欺負
[00:10:18.000 --> 00:10:21.120]  好像熊伯伯
[00:10:21.120 --> 00:10:21.920]  不是
[00:10:21.920 --> 00:10:23.920]  原來溫柔這個字是在說
[00:10:23.920 --> 00:10:26.920]  不在意自己自身的重要性
[00:10:26.920 --> 00:10:27.920]  你不會覺得
[00:10:27.920 --> 00:10:28.920]  哇我很重要
[00:10:28.920 --> 00:10:30.840]  世界圍著我轉
[00:10:30.840 --> 00:10:33.920]  當你覺得世界圍著你轉
[00:10:33.920 --> 00:10:35.080]  那叫不溫柔
[00:10:35.080 --> 00:10:37.600]  而當你放下自己
[00:10:37.600 --> 00:10:39.400]  你覺得你要去服侍別人的話
[00:10:39.400 --> 00:10:40.680]  這就是真正的溫柔
[00:10:40.680 --> 00:10:44.200]  也正正主耶穌正在做這件事
[00:10:44.200 --> 00:10:45.240]  Meekness這個字
[00:10:45.240 --> 00:10:47.360]  通常都是用來形容主耶穌
[00:10:47.360 --> 00:10:49.800]  好像要伏人的心態去服侍別人
[00:10:49.800 --> 00:10:51.560]  所以我們就要知道
[00:10:51.560 --> 00:10:52.720]  原來有時候
[00:10:52.720 --> 00:10:55.440]  當我們很在意自己的重要
[00:10:55.440 --> 00:10:57.200]  世界圍著我轉的時候
[00:10:57.200 --> 00:10:59.240]  那是一個假的智慧
[00:10:59.240 --> 00:11:01.480]  會讓我們帶來傷害
[00:11:01.480 --> 00:11:02.600]  他就說到
[00:11:02.600 --> 00:11:04.480]  假的智慧會帶來四樣東西
[00:11:04.480 --> 00:11:06.480]  例子就是
[00:11:06.480 --> 00:11:07.880]  譬如說你會疾到
[00:11:07.880 --> 00:11:09.040]  你會自私
[00:11:09.040 --> 00:11:10.040]  會自誇
[00:11:10.040 --> 00:11:12.920]  以及會說謊話抵擋你
[00:11:12.920 --> 00:11:15.240]  其實很容易明白
[00:11:15.240 --> 00:11:16.720]  疾到就是
[00:11:16.720 --> 00:11:18.040]  當世界圍著我轉
[00:11:18.040 --> 00:11:19.840]  別人強一點我就妒忌他
[00:11:19.840 --> 00:11:21.840]  當我強一點我就自誇
[00:11:21.840 --> 00:11:24.240]  當我不夠的時候我就自私
[00:11:24.240 --> 00:11:26.520]  當別人說我做錯的時候
[00:11:26.520 --> 00:11:27.840]  我就會擋他
[00:11:27.840 --> 00:11:29.440]  所以其實是很自然的
[00:11:29.440 --> 00:11:31.240]  當世界圍著你轉的時候
[00:11:31.240 --> 00:11:34.680]  這四個特質是會很自然地發生
[00:11:34.680 --> 00:11:38.080]  但是在經文裡面就告訴我們
[00:11:38.080 --> 00:11:39.800]  為什麼問題這麼嚴重
[00:11:39.800 --> 00:11:41.200]  因為
[00:11:41.200 --> 00:11:43.280]  沒有溫柔
[00:11:43.280 --> 00:11:45.160]  原來是有三層的
[00:11:45.160 --> 00:11:46.440]  是屬於地的
[00:11:46.440 --> 00:11:47.960]  是沒有聖靈在裡面的
[00:11:47.960 --> 00:11:50.560]  以及第三就是從撒旦而來的
[00:11:50.560 --> 00:11:51.600]  哇
[00:11:51.600 --> 00:11:55.560]  原來當我們覺得世界圍著我們自己轉
[00:11:55.560 --> 00:11:58.360]  這是從撒旦而來的一句句子
[00:11:58.360 --> 00:12:00.560]  我特別也想告訴你
[00:12:00.560 --> 00:12:01.600]  因為譬如說
[00:12:01.600 --> 00:12:02.640]  《雅各書》裡面
[00:12:02.640 --> 00:12:04.320]  它是猶太人背景
[00:12:04.320 --> 00:12:07.160]  所以其實它說的很多猶太人都明白
[00:12:07.160 --> 00:12:08.960]  一開始創世紀的裡面
[00:12:08.960 --> 00:12:10.440]  其實不就是正正就是這樣
[00:12:10.440 --> 00:12:12.160]  撒旦如何引誘人犯罪
[00:12:12.160 --> 00:12:12.720]  就是說
[00:12:12.720 --> 00:12:13.360]  哇
[00:12:13.360 --> 00:12:14.800]  你看你很重要
[00:12:14.800 --> 00:12:16.320]  你只要吃了這個禁果
[00:12:16.320 --> 00:12:18.200]  你就好像神一樣這麼重要
[00:12:18.200 --> 00:12:18.720]  是不是
[00:12:18.720 --> 00:12:21.640]  甚至分辨善惡的能力都是由你而來的
[00:12:21.640 --> 00:12:23.160]  人很重要
[00:12:23.160 --> 00:12:26.800]  這一句是撒旦用來引誘人犯罪的方式
[00:12:26.800 --> 00:12:28.800]  以至於當人犯了罪之後
[00:12:28.800 --> 00:12:31.640]  甚至連侍奉都變成了一個增敬
[00:12:31.640 --> 00:12:32.320]  一個嫉妒
[00:12:32.320 --> 00:12:32.840]  你看
[00:12:32.840 --> 00:12:33.760]  該人
[00:12:33.760 --> 00:12:34.200]  是
[00:12:34.200 --> 00:12:34.920]  什麼
[00:12:34.920 --> 00:12:36.880]  有讀過是嗎
[00:12:36.880 --> 00:12:37.080]  是啊
[00:12:37.080 --> 00:12:37.360]  對了
[00:12:37.360 --> 00:12:38.000]  那就好了
[00:12:38.000 --> 00:12:38.400]  對了
[00:12:38.400 --> 00:12:40.160]  該人為什麼要殺阿伯
[00:12:40.160 --> 00:12:43.560]  因為神閱立阿伯的公物嘛
[00:12:43.560 --> 00:12:45.160]  所以他就開始有嫉妒了
[00:12:45.160 --> 00:12:47.760]  以至於人的罪性就會出來
[00:12:47.760 --> 00:12:50.120]  因為人不再以神為他的中心
[00:12:50.120 --> 00:12:51.880]  而是以自己為我們的中心
[00:12:51.880 --> 00:12:53.600]  對了
[00:12:53.600 --> 00:12:53.920]  那麼
[00:12:53.920 --> 00:12:54.240]  喂
[00:12:54.240 --> 00:12:55.240]  先回去
[00:12:55.240 --> 00:12:58.040]  在這裡特別想跟大家說
[00:12:58.040 --> 00:13:02.720]  過去有一個撒旦教的人出來了
[00:13:02.720 --> 00:13:03.920]  就是他離開了
[00:13:03.920 --> 00:13:05.520]  脫離了撒旦教
[00:13:05.520 --> 00:13:08.240]  他在當中告訴我們一件事
[00:13:08.240 --> 00:13:08.720]  就是
[00:13:08.720 --> 00:13:10.440]  原來在撒旦教裡面
[00:13:10.440 --> 00:13:13.160]  他不是叫你要跪下拜撒旦的
[00:13:13.160 --> 00:13:14.960]  其實很多時候他們的句子
[00:13:14.960 --> 00:13:16.800]  流出來教你的
[00:13:16.800 --> 00:13:18.680]  是說你是自己的神
[00:13:18.680 --> 00:13:20.160]  所以原來很多時候
[00:13:20.160 --> 00:13:22.480]  這個世界很多時候教育我們
[00:13:22.480 --> 00:13:24.360]  就是說你很重要的
[00:13:24.360 --> 00:13:25.400]  你要擁抱自己
[00:13:25.400 --> 00:13:27.160]  你的真性情
[00:13:27.160 --> 00:13:30.120]  你的感受一定要是最重要的那些
[00:13:30.120 --> 00:13:32.360]  這些句子其實很多時候
[00:13:32.360 --> 00:13:33.800]  會帶動到我們
[00:13:33.800 --> 00:13:36.000]  反而離神越來越遠
[00:13:36.000 --> 00:13:38.040]  當然我們知道我們自己
[00:13:38.040 --> 00:13:39.920]  生命是很寶貴有價值的
[00:13:40.080 --> 00:13:43.440]  但是原來當我們覺得世界圍著我們轉的時候
[00:13:43.440 --> 00:13:45.920]  我們正正中了撒旦的圈套
[00:13:45.920 --> 00:13:47.680]  昨天
[00:13:47.680 --> 00:13:50.600]  以前是青少年
[00:13:50.600 --> 00:13:51.280]  長大了
[00:13:51.280 --> 00:13:53.560]  他跟我分享
[00:13:53.560 --> 00:13:54.800]  他也跟我說
[00:13:54.800 --> 00:13:57.520]  原來他過去在聽歌的裡面
[00:13:57.520 --> 00:14:00.760]  有很多歌詞對他來說都很大影響
[00:14:00.760 --> 00:14:02.400]  其中一首就是這首
[00:14:02.400 --> 00:14:04.080]  就是《五月天的倔強》
[00:14:04.080 --> 00:14:04.720]  你看
[00:14:04.720 --> 00:14:05.440]  嘩
[00:14:05.440 --> 00:14:06.800]  有聽過嗎
[00:14:06.800 --> 00:14:07.960]  厲害
[00:14:07.960 --> 00:14:08.880]  你也聽過
[00:14:08.880 --> 00:14:11.000]  他說如果我對自己妥協
[00:14:11.000 --> 00:14:11.840]  對自己說謊
[00:14:11.840 --> 00:14:13.480]  別人原諒我我也不原諒我
[00:14:13.480 --> 00:14:14.120]  是不是
[00:14:14.120 --> 00:14:16.160]  最美的願望就是最瘋狂的
[00:14:16.160 --> 00:14:17.680]  我就是我自己的神
[00:14:17.680 --> 00:14:19.320]  在我活的地方裡面
[00:14:19.320 --> 00:14:20.800]  這就是我的倔強
[00:14:20.800 --> 00:14:21.440]  所以
[00:14:21.440 --> 00:14:23.800]  《五月天》在這首歌裡面的表達
[00:14:23.800 --> 00:14:25.080]  其實就是說
[00:14:25.080 --> 00:14:26.120]  別人怎麼看我
[00:14:26.120 --> 00:14:28.120]  別人怎麼說我都不重要
[00:14:28.120 --> 00:14:30.640]  最重要是我堅持我想要的東西
[00:14:30.640 --> 00:14:33.600]  這就是他們的生活態度
[00:14:33.600 --> 00:14:34.880]  他們的生存觀
[00:14:34.880 --> 00:14:36.520]  我哥哥的青少年
[00:14:36.520 --> 00:14:38.640]  其實過去被這首歌很大影響
[00:14:38.640 --> 00:14:40.560]  以致到他跟別人
[00:14:40.560 --> 00:14:43.000]  可能跟他有些提點
