
[00:00:00.000 --> 00:00:05.000]  今天很想和大家一起觀世界
[00:05:27.000 --> 00:05:29.000]  這個大聯軍
[00:05:29.000 --> 00:05:32.000]  要攻擊中間的那裏
[00:05:32.000 --> 00:05:35.000]  以色列
[00:05:35.000 --> 00:05:40.000]  不同的學者對馬各地和哥格
[00:05:40.000 --> 00:05:42.000]  作出了不同的理解
[00:05:42.000 --> 00:05:44.000]  不過一直都沒有共識
[00:05:44.000 --> 00:05:49.000]  有些人認為是暗指當時的帝國
[00:05:49.000 --> 00:05:52.000]  即是巴比倫帝國
[00:05:52.000 --> 00:05:56.000]  有些人說是後期的希臘帝國
[00:05:56.000 --> 00:06:00.000]  更加有人說是近代的俄羅斯
[00:06:00.000 --> 00:06:03.000]  但是這一切都沒有共識
[00:06:03.000 --> 00:06:06.000]  唯一一個最有的共識就是
[00:06:06.000 --> 00:06:10.000]  哥格是象徵要攻擊以色列的敵人
[00:06:10.000 --> 00:06:14.000]  亦都是指向世界中末的一場戰爭
[00:06:14.000 --> 00:06:17.000]  那些攻擊聖子民的全球勢力
[00:06:17.000 --> 00:06:20.000]  因為在第八節提到
[00:06:20.000 --> 00:06:23.000]  戰爭的日期是在末後之年
[00:06:23.000 --> 00:06:26.000]  而這個詞語在舊約先知書裏
[00:06:26.000 --> 00:06:30.000]  是用在以色列最後的復興和耶穌基督會
[00:06:30.000 --> 00:06:33.000]  來到地上作王的時候
[00:06:33.000 --> 00:06:36.000]  回到這個七國聯軍
[00:06:36.000 --> 00:06:39.000]  他們的軍事裝備有很多
[00:06:39.000 --> 00:06:44.000]  有軍兵、馬匹、騎兵、大小盾牌、刀劍、頭盔
[00:06:44.000 --> 00:06:48.000]  還有弓箭、棍棒、槍矛
[00:06:48.000 --> 00:06:52.000]  經文說他們全都披掛整齊
[00:06:52.000 --> 00:06:56.000]  整齊原來是有盡善盡美的意思
[00:06:56.000 --> 00:07:01.000]  即是說他們擁有當時很全備
[00:07:01.000 --> 00:07:04.000]  最精銳的武器和部隊
[00:07:04.000 --> 00:07:07.000]  而且人數之多聲勢之大
[00:07:07.000 --> 00:07:11.000]  在第九章更加說他們好像暴風刮起
[00:07:11.000 --> 00:07:13.000]  勿雲蓋地
[00:07:13.000 --> 00:07:16.000]  還記得山竹嗎?很厲害
[00:07:16.000 --> 00:07:21.000]  為何哥格要侵略以色列呢?
[00:07:21.000 --> 00:07:27.000]  我們一起請弟兄姊妹輪流讀出以下三章的投影片
[00:07:27.000 --> 00:07:29.000]  請姊妹先讀
[00:07:29.000 --> 00:07:49.000]  (中文)
[00:07:49.000 --> 00:08:18.000]  (中文)
[00:08:18.000 --> 00:08:31.000]  (中文)
[00:08:31.000 --> 00:08:33.000]  最後一起
[00:08:33.000 --> 00:09:00.000]  (中文)
[00:09:00.000 --> 00:09:15.000]  (中文)
[00:09:15.000 --> 00:09:17.000]  經文很清楚
[00:09:17.000 --> 00:09:19.000]  哥格入侵的不軌意圖
[00:09:19.000 --> 00:09:24.000]  就是要趁著以色列人無牆無門無山三毛
[00:09:24.000 --> 00:09:27.000]  安然居住的時候
[00:09:27.000 --> 00:09:30.000]  即是說他們手無寸鐵
[00:09:30.000 --> 00:09:32.000]  沒有任何防衛防範
[00:09:32.000 --> 00:09:35.000]  在他們最安居樂業的一刻
[00:09:35.000 --> 00:09:37.000]  哥格就來襲擊他們
[00:09:37.000 --> 00:09:38.000]  大事的搶掠
[00:09:38.000 --> 00:09:41.000]  金銀財寶貨物生畜
[00:09:41.000 --> 00:09:44.000]  就是為了眼前這些利益
[00:09:44.000 --> 00:09:47.000]  他不惜發動戰爭
[00:09:47.000 --> 00:09:48.000]  第十二節
[00:09:48.000 --> 00:09:52.000]  哥格攻擊住在地的高處的百姓
[00:09:52.000 --> 00:09:54.000]  地的高處
[00:09:54.000 --> 00:09:57.000]  原來是世界中心的意思
[00:09:57.000 --> 00:10:02.000]  之前第五章第五節提到耶路撒冷是列國的中心
[00:10:02.000 --> 00:10:06.000]  神將以色列安置在列國的中心
[00:10:06.000 --> 00:10:10.000]  意思就是要讓以色列在世界各地
[00:10:10.000 --> 00:10:14.000]  顯明他們是神所分別為性的百姓
[00:10:14.000 --> 00:10:16.000]  透過以色列
[00:10:16.000 --> 00:10:19.000]  人能夠認識以色列的神
[00:10:19.000 --> 00:10:20.000]  所以神說
[00:10:20.000 --> 00:10:23.000]  哥格攻擊我的子民我的地
[00:10:23.000 --> 00:10:24.000]  換言之
[00:10:24.000 --> 00:10:30.000]  哥格攻擊以色列就是向以色列的神宣戰
[00:10:30.000 --> 00:10:33.000]  哥格率領精銳的七國聯軍
[00:10:33.000 --> 00:10:36.000]  要攻入毫無防禦力的以色列
[00:10:36.000 --> 00:10:40.000]  一定是勢如破竹
[00:10:40.000 --> 00:10:43.000]  穩壓勝券
[00:10:43.000 --> 00:10:47.000]  實在強弱懸殊
[00:10:47.000 --> 00:10:50.000]  我們一起看看戰果
[00:10:50.000 --> 00:10:52.000]  請弟兄跟我讀
[00:10:52.000 --> 00:10:56.000]  我要打落你右手的弓
[00:10:56.000 --> 00:10:58.000]  打掉你右手的箭
[00:10:58.000 --> 00:11:00.000]  你和你的全軍
[00:11:00.000 --> 00:11:03.000]  並跟隨你的列國的人
[00:11:03.000 --> 00:11:06.000]  都必倒在以色列的群山上
[00:11:06.000 --> 00:11:09.000]  我要將你各類
[00:11:09.000 --> 00:11:14.000]  伐食的非了和野地的走獸作食物
[00:11:14.000 --> 00:11:16.000]  你必倒在田野
[00:11:16.000 --> 00:11:18.000]  因為我曾說過
[00:11:18.000 --> 00:11:20.000]  這是主耶和華說的
[00:11:20.000 --> 00:11:23.000]  我要降火在馬國和海島
[00:11:23.000 --> 00:11:26.000]  安然居住的人身上
[00:11:26.000 --> 00:11:29.000]  他們就知道我是耶和華
[00:11:29.000 --> 00:11:34.000]  哇 戰果完全不似預期
[00:11:34.000 --> 00:11:36.000]  第三節到第八節
[00:11:36.000 --> 00:11:41.000]  就好像一個新聞的戰果提要
[00:11:41.000 --> 00:11:45.000]  接著有三段經文
[00:11:45.000 --> 00:11:49.000]  將戰果更詳細地顯露出來
[00:11:49.000 --> 00:11:53.000]  第三節 他們的弓箭完全被打落
[00:11:53.000 --> 00:11:56.000]  第九至十節更說
[00:11:56.000 --> 00:11:59.000]  以色列人用哥格的軍器
[00:11:59.000 --> 00:12:01.000]  當作柴燒
[00:12:01.000 --> 00:12:04.000]  還要燒足七年
[00:12:04.000 --> 00:12:08.000]  七年裡他們不再需要斬木執柴
[00:12:08.000 --> 00:12:10.000]  原本哥格引以為傲的軍器
[00:12:10.000 --> 00:12:12.000]  最精銳的軍器
[00:12:12.000 --> 00:12:17.000]  竟然最後被以色列人當柴燒
[00:12:17.000 --> 00:12:20.000]  第四節說他們全軍覆沒
[00:12:20.000 --> 00:12:22.000]  死在以色列的山上
[00:12:22.000 --> 00:12:24.000]  接著十一至十六節
[00:12:24.000 --> 00:12:28.000]  就說以色列人要用七個月的時間
[00:12:28.000 --> 00:12:33.000]  才能將他們所有的屍體埋葬
[00:12:33.000 --> 00:12:37.000]  因為他們的軍隊是千軍萬馬
[00:12:37.000 --> 00:12:41.000]  原本他們要奪取戰利品的戰場
[00:12:41.000 --> 00:12:47.000]  竟然最後成為了他們的葬身之地
[00:12:47.000 --> 00:12:53.000]  第五節 哥格的屍體會被丟在以色列的田野
[00:12:53.000 --> 00:12:56.000]  任由飛鳥和走獸來做食物
[00:12:56.000 --> 00:12:58.000]  接著十七至二十節就說
[00:12:58.000 --> 00:13:00.000]  整個聯軍的屍體
[00:13:00.000 --> 00:13:05.000]  都會成為飛鳥和野獸的盛宴
[00:13:05.000 --> 00:13:07.000]  這個象徵性的描述
[00:13:07.000 --> 00:13:10.000]  是比喻到哥格最終的下場
[00:13:10.000 --> 00:13:12.000]  慘絕人寰
[00:13:12.000 --> 00:13:16.000]  而且極度的羞辱
[00:13:16.000 --> 00:13:18.000]  最後第六節
[00:13:18.000 --> 00:13:22.000]  神要降火在哥格的家鄉馬國
[00:13:22.000 --> 00:13:26.000]  和所屬的安然居住的人身上
[00:13:26.000 --> 00:13:28.000]  為什麼會這樣?
[00:13:28.000 --> 00:13:30.000]  正正就是要回敬他們
[00:13:30.000 --> 00:13:33.000]  對待安然居住的以色列人
[00:13:33.000 --> 00:13:38.000]  所進行的一切暴行
[00:13:38.000 --> 00:13:40.000]  充滿野心又自負的哥格
[00:13:40.000 --> 00:13:44.000]  以為他去到以色列地就可以搶奪
[00:13:44.000 --> 00:13:48.000]  但現在他反而被搶奪
[00:13:48.000 --> 00:13:50.000]  以為能夠滿載而歸
[00:13:50.000 --> 00:13:52.000]  最後全軍覆沒
[00:13:52.000 --> 00:13:53.000]  以為勝券在握
[00:13:53.000 --> 00:13:55.000]  結果一敗塗地
[00:13:55.000 --> 00:13:58.000]  甚至自取其辱
[00:13:58.000 --> 00:14:02.000]  公義的神竟然以一個對等性的懲罰
[00:14:02.000 --> 00:14:09.000]  去回敬罪有應得的哥格
[00:14:09.000 --> 00:14:12.000]  哥格出人意表的收場
[00:14:12.000 --> 00:14:14.000]  帶給我們什麼反思?
[00:14:14.000 --> 00:14:18.000]  大英姐妹
[00:14:18.000 --> 00:14:21.000]  我們有時候會否也像哥格一樣
[00:14:21.000 --> 00:14:25.000]  以為自己過去擁有很多不同的經驗
[00:14:25.000 --> 00:14:27.000]  成就
[00:14:27.000 --> 00:14:31.000]  以現在所擁有的財力實力
[00:14:31.000 --> 00:14:33.000]  在幹地位
[00:14:33.000 --> 00:14:35.000]  靠著這些龐大的資源
[00:14:35.000 --> 00:14:39.000]  我們就以為自己可以重新所育
[00:14:39.000 --> 00:14:44.000]  志在必得勝券在握
[00:14:44.000 --> 00:14:48.000]  我們忘記了我們人生的一切成敗
[00:14:48.000 --> 00:14:50.000]  其實不是在乎我們
[00:14:50.000 --> 00:14:53.000]  是在乎上帝
[00:14:53.000 --> 00:14:56.000]  直到有一天我們好像哥格一樣
[00:14:56.000 --> 00:14:58.000]  倒下了
[00:14:58.000 --> 00:15:00.000]  我們才發現原來我們的資材
[00:15:00.000 --> 00:15:02.000]  或者我們的力量
[00:15:02.000 --> 00:15:05.000]  真的不一定可靠
[00:15:05.000 --> 00:15:10.000]  甚至可以一夜消散
[00:15:10.000 --> 00:15:15.000]  我在恩福堂裡侍奉了23年
[00:15:15.000 --> 00:15:17.000]  很長吧?
[00:15:17.000 --> 00:15:19.000]  很感恩
[00:15:19.000 --> 00:15:21.000]  累積了很多不同的經驗
[00:15:21.000 --> 00:15:23.000]  實戰
[00:15:23.000 --> 00:15:28.000]  侍奉不時也帶給我一種成就感
[00:15:28.000 --> 00:15:32.000]  當我想到我距離退休還有幾年
[00:15:32.000 --> 00:15:34.000]  我就預計自己
[00:15:34.000 --> 00:15:37.000]  應該到時可以畫上一個完美的句號
[00:15:37.000 --> 00:15:41.000]  相信你們也會這樣祝福我吧
[00:15:41.000 --> 00:15:44.000]  不過過去兩年
[00:15:44.000 --> 00:15:50.000]  神就把我放在一個自以為可以應付到的新崗位上
[00:15:50.000 --> 00:15:53.000]  我真的想都想不到
[00:15:53.000 --> 00:15:59.000]  會帶來給自己前所未有的焦慮
[00:15:59.000 --> 00:16:01.000]  去年六月
[00:16:01.000 --> 00:16:04.000]  我還跌斷了一隻右手腕的腕骨
[00:16:04.000 --> 00:16:07.000]  打了六個星期石膏
[00:16:07.000 --> 00:16:09.000]  當時連拿筷子
[00:16:09.000 --> 00:16:11.000]  剪指甲都做不到
[00:16:11.000 --> 00:16:13.000]  要求助於人
[00:16:13.000 --> 00:16:21.000]  令我更深體會原來人的無力感是這麼真實
[00:16:21.000 --> 00:16:23.000]  但我很感恩
[00:16:23.000 --> 00:16:25.000]  也覺得很奇妙
[00:16:25.000 --> 00:16:27.000]  當神讓我
[00:16:27.000 --> 00:16:29.000]  醒察到自己
[00:16:29.000 --> 00:16:33.000]  是一無可跨、軟弱無力的時候
[00:16:33.000 --> 00:16:38.000]  反而帶我去一個全新的境地
[00:16:38.000 --> 00:16:41.000]  可以經歷到
[00:16:41.000 --> 00:16:48.000]  單單依靠神而來的能力和平安
[00:16:48.000 --> 00:16:53.000]  在這場戰役裡被襲擊的以色列是三無的
[00:16:53.000 --> 00:16:55.000]  記不記得?
[00:16:55.000 --> 00:16:57.000]  無牆無門無山
[00:16:57.000 --> 00:17:02.000]  他們沒有兵馬、沒有城牆也沒有盟國
[00:17:02.000 --> 00:17:04.000]  但他們有誰?
[00:17:04.000 --> 00:17:06.000]  有耶和華神
[00:17:06.000 --> 00:17:10.000]  只有耶和華神就能夠讓他們安然居住
[00:17:10.000 --> 00:17:13.000]  神成為他們的防衛
[00:17:13.000 --> 00:17:16.000]  親自為他們去征戰
[00:17:16.000 --> 00:17:19.000]  也為他們帶來聖像
[00:17:19.000 --> 00:17:21.000]  因為事後到了
[00:17:21.000 --> 00:17:23.000]  神的應許必然成就
[00:17:23.000 --> 00:17:28.000]  神說我要在我的指紋以色列中彰顯我的聖名
[00:17:28.000 --> 00:17:31.000]  不用我的聖名再被褻瀆
[00:17:31.000 --> 00:17:38.000]  列國就知道我耶和華是以色列中的聖者
[00:17:38.000 --> 00:17:43.000]  當時以西傑和秘魯的以色列人
[00:17:43.000 --> 00:17:48.000]  正正就是處於無牆無門無山的時刻
[00:17:48.000 --> 00:17:53.000]  在強勁的巴比倫帝國底下
[00:17:53.000 --> 00:17:56.000]  他們無權無勢、軟弱無力
[00:17:56.000 --> 00:18:01.000]  自然就會感覺到恐怖和絕望
[00:18:01.000 --> 00:18:05.000]  哥格的預言要告訴他們
[00:18:05.000 --> 00:18:10.000]  神是他們在危難和無助裡完全的保障
[00:18:10.000 --> 00:18:13.000]  弟妹們
[00:18:13.000 --> 00:18:19.000]  今天我們未必能到達三無的境地
[00:18:19.000 --> 00:18:22.000]  但是作為主的門徒
[00:18:22.000 --> 00:18:26.000]  我們不能夠免於受敵的攻擊
[00:18:26.000 --> 00:18:31.000]  可能有一天我們都會覺得自己手無寸鐵
[00:18:31.000 --> 00:18:35.000]  但是經文告訴我們
[00:18:35.000 --> 00:18:39.000]  我們的軟弱可以成為一道向神敞開的門
[00:18:39.000 --> 00:18:44.000]  進入神自己的保護和能力的裡面
[00:18:44.000 --> 00:18:48.000]  你相不相信呢?
[00:18:48.000 --> 00:18:52.000]  難怪傅保羅這樣說
[00:18:52.000 --> 00:18:55.000]  他說我更喜歡誇耀自己的軟弱
[00:18:55.000 --> 00:18:58.000]  好使基督的能力浮避我
[00:18:58.000 --> 00:19:00.000]  為基督的緣故
[00:19:00.000 --> 00:19:04.000]  我以軟弱、凌辱、艱難、迫害、困苦為可喜樂的事
[00:19:04.000 --> 00:19:07.000]  因為我什麼時候軟弱
[00:19:07.000 --> 00:19:10.000]  什麼時候就剛強
[00:19:10.000 --> 00:19:14.000]  弟妹們你們有沒有經歷過什麼時候軟弱
[00:19:14.000 --> 00:19:18.000]  反而什麼時候就是真的剛強
[00:19:18.000 --> 00:19:27.000]  敞開的門是一個服侍因為信仰而被迫的基督徒的機構
[00:19:27.000 --> 00:19:34.000]  在超過60個國家為他們提供聖經、培訓和實際的生活支援
[00:19:34.000 --> 00:19:39.000]  近期有一位服侍北韓婦女的童工
[00:19:39.000 --> 00:19:43.000]  在網上有這個分享
[00:19:43.000 --> 00:19:48.000]  他說我要去很遠的地方去探望這班婦女
[00:19:48.000 --> 00:19:51.000]  路途很艱險、陌生
[00:19:51.000 --> 00:19:54.000]  但是我知道神會保護我
[00:19:54.000 --> 00:19:57.000]  有很多次我需要獨自出行
[00:19:57.000 --> 00:20:00.000]  那些時刻非常不安全
[00:20:00.000 --> 00:20:07.000]  但一直以來我從來沒有發生過意外或任何事故
[00:20:07.000 --> 00:20:13.000]  又有一位被服侍的北韓的姐妹
[00:20:13.000 --> 00:20:16.000]  她曾經成功脫北
[00:20:16.000 --> 00:20:23.000]  但她最後竟然選擇帶著一些食物、藥物和一本聖經
[00:20:23.000 --> 00:20:29.000]  回到北韓過著流放、很窮的生活
[00:20:29.000 --> 00:20:35.000]  但她卻很滿足於能夠和同胞分享她帶回來的禮物
[00:20:35.000 --> 00:20:39.000]  每一天她都感受到神的同在
[00:20:39.000 --> 00:20:43.000]  在無牆無門無山的日子
[00:20:43.000 --> 00:20:46.000]  她能夠安然居住
[00:20:46.000 --> 00:20:54.000]  現在我們去到第二個部分
[00:20:54.000 --> 00:20:58.000]  將焦點由哥格轉向耶和華
[00:20:59.000 --> 00:21:04.000]  主題是從號召敵軍到毀滅敵軍
[00:21:04.000 --> 00:21:10.000]  這場戰爭哥格以為是自己的陰謀
[00:21:10.000 --> 00:21:13.000]  但他誤會了
[00:21:13.000 --> 00:21:18.000]  其實他的陰謀成為了神的全盤計劃
[00:21:18.000 --> 00:21:24.000]  請聽我讀出第四至第九節
[00:21:25.000 --> 00:21:28.000]  我要把你調轉過來
[00:21:28.000 --> 00:21:30.000]  用鉤子鉤住你的腮甲
[00:21:30.000 --> 00:21:35.000]  把你和你的軍兵、馬匹、騎馬、騎兵都帶走
[00:21:35.000 --> 00:21:39.000]  我和聚集到你那裡的軍隊都要預備
[00:21:39.000 --> 00:21:41.000]  預備妥當
[00:21:41.000 --> 00:21:43.000]  你要作他們的守衛
[00:21:43.000 --> 00:21:45.000]  過了多日
[00:21:45.000 --> 00:21:48.000]  你必被差派到末後之年
[00:21:48.000 --> 00:21:51.000]  你要來到那脫離刀劍
[00:21:51.000 --> 00:21:55.000]  從列國召集回來的人所住之地
[00:21:55.000 --> 00:21:58.000]  來到以色列常久芳良的山上
[00:21:58.000 --> 00:22:01.000]  他們都從列國中被領來
[00:22:01.000 --> 00:22:04.000]  在那裡安然居住
[00:22:04.000 --> 00:22:07.000]  你和你的全軍並跟隨你的許多民族
[00:22:07.000 --> 00:22:09.000]  都要上來
[00:22:09.000 --> 00:22:11.000]  如暴風刮來
[00:22:11.000 --> 00:22:14.000]  如蜜雲遮蓋地面
[00:22:14.000 --> 00:22:19.000]  原本所向無敵的哥格
[00:22:19.000 --> 00:22:22.000]  曾軍以為自己可以為所欲為
[00:22:22.000 --> 00:22:24.000]  但是第四節說
[00:22:24.000 --> 00:22:27.000]  用鉤子鉤住你的腮甲
[00:22:27.000 --> 00:22:30.000]  其實這句說話早在第29章
[00:22:30.000 --> 00:22:34.000]  神審判當時軍事強國埃及的時候
[00:22:34.000 --> 00:22:36.000]  已經出現過
[00:22:36.000 --> 00:22:40.000]  原來無論多強大的勢力或者軍力
[00:22:40.000 --> 00:22:44.000]  在神的手裡都只不過是一隻被馴服的猛獸
[00:22:44.000 --> 00:22:46.000]  受制於神
[00:22:46.000 --> 00:22:49.000]  第七節神命令哥格的軍隊
[00:22:49.000 --> 00:22:52.000]  要預備而且要預備妥當
[00:22:52.000 --> 00:22:55.000]  必被差派到以色列
[00:22:55.000 --> 00:22:59.000]  所以真正的七國聯軍總司令是誰?
[00:22:59.000 --> 00:23:02.000]  是耶和華神不是哥格
[00:23:02.000 --> 00:23:05.000]  戰事的進展和結局
[00:23:05.000 --> 00:23:08.000]  全部都在哥格的意料之外
[00:23:08.000 --> 00:23:11.000]  但是完全在神的意料之中
[00:23:11.000 --> 00:23:15.000]  因為耶和華就是這場戰爭的
[00:23:15.000 --> 00:23:18.000]  幕後推手
[00:23:18.000 --> 00:23:23.000]  神將哥格聯軍帶到以色列
[00:23:23.000 --> 00:23:26.000]  他的聖山上有一個目的
[00:23:26.000 --> 00:23:29.000]  就是要毀滅他們
[00:23:29.000 --> 00:23:33.000]  神怎樣毀滅他們呢?
[00:23:33.000 --> 00:23:36.000]  請大家輪流讀出以下三段經文
[00:23:36.000 --> 00:23:38.000]  請弟兄先讀
[00:23:38.000 --> 00:23:41.000]  主耶和華如此說
[00:23:41.000 --> 00:23:46.000]  我在古時直我僕人以色列眾先知所說的
[00:23:46.000 --> 00:23:48.000]  不就是你嗎?
[00:23:48.000 --> 00:23:51.000]  他們在那些日子多年說如言
[00:23:51.000 --> 00:23:55.000]  我必領你來攻擊以色列人
[00:23:55.000 --> 00:23:56.000]  主耶和華說
[00:23:56.000 --> 00:24:00.000]  哥格上來攻擊以色列地的時候
[00:24:00.000 --> 00:24:03.000]  我的怒氣要從鼻孔裡發出
[00:24:03.000 --> 00:24:05.000]  姐妹
[00:24:05.000 --> 00:24:09.000]  我在妒忌和如火的烈路中說
[00:24:09.000 --> 00:24:13.000]  那日在以色列地必有大震動
[00:24:13.000 --> 00:24:15.000]  甚至海中的雨
[00:24:15.000 --> 00:24:16.000]  天空的鳥
[00:24:16.000 --> 00:24:17.000]  野地的獸
[00:24:17.000 --> 00:24:21.000]  和地上爬的各種爬行動物
[00:24:21.000 --> 00:24:23.000]  被地面上的眾人
[00:24:23.000 --> 00:24:26.000]  因見我的面就都震動
[00:24:26.000 --> 00:24:28.000]  山嶺崩裂
[00:24:28.000 --> 00:24:29.000]  斗岩
[00:24:29.000 --> 00:24:30.000]  塔嵌
[00:24:30.000 --> 00:24:34.000]  一切的牆都必坍塌
[00:24:34.000 --> 00:24:35.000]  一起啊
[00:24:35.000 --> 00:24:39.000]  我必令刀劍在我眾山攻擊哥格
[00:24:39.000 --> 00:24:42.000]  人要用刀劍殺害弟兄
