
[00:00:00.000 --> 00:00:02.680]  今天的經文叫做《起來》
[00:02:06.760 --> 00:02:13.000]  不僅宣佈了自己的身份這麼簡單
[00:02:13.000 --> 00:02:15.920]  而且為了耶穌自己
[00:02:15.920 --> 00:02:18.760]  帶來了很多反對的聲音
[00:02:18.760 --> 00:02:21.320]  甚至乎被人動了殺機
[00:02:21.320 --> 00:02:24.440]  經文再一次這麼說
[00:02:24.440 --> 00:02:27.840]  就是說到了猶太人的一個節期
[00:02:27.840 --> 00:02:30.080]  耶穌上耶路撒冷去
[00:02:30.080 --> 00:02:35.360]  猶太人每年都會上去耶路撒冷過節三次
[00:02:35.360 --> 00:02:37.440]  第一個就是愉節
[00:02:37.440 --> 00:02:39.440]  第二個就是五旬節
[00:02:39.440 --> 00:02:41.880]  第三個就是主膀節
[00:02:41.880 --> 00:02:44.600]  大部分的色經家都認為
[00:02:44.600 --> 00:02:47.720]  第五章這個節期
[00:02:47.720 --> 00:02:50.760]  是直指到五旬節這個時間
[00:02:50.760 --> 00:02:54.120]  那麼我們今天的地方是什麼呢?
[00:02:54.120 --> 00:02:56.480]  就是耶路撒冷附近
[00:02:56.480 --> 00:02:59.440]  靠近陽門的一個水池
[00:02:59.440 --> 00:03:01.680]  希伯來話叫做畢氏大
[00:03:01.680 --> 00:03:04.920]  畢氏大的意思是憐憫之家
[00:03:04.920 --> 00:03:11.240]  憐憫之家的確在旁邊住了很多不同的病人
[00:03:11.240 --> 00:03:15.080]  不過那些病人未必得到憐憫
[00:03:16.680 --> 00:03:21.040]  這個水池裡面有一個很特別的
[00:03:21.040 --> 00:03:25.400]  附加的一個傳說
[00:03:25.400 --> 00:03:28.720]  我們看看經文裡面的括弧說什麼
[00:03:28.720 --> 00:03:30.720]  下一張泡沫
[00:03:30.720 --> 00:03:33.760]  它這麼說
[00:03:33.760 --> 00:03:35.280]  有古卷說
[00:03:35.280 --> 00:03:37.480]  等候水凍的時候
[00:03:37.480 --> 00:03:42.960]  因為有天使按時下池子攪凍那水
[00:03:42.960 --> 00:03:45.840]  水凍之後先下水的人
[00:03:45.840 --> 00:03:48.600]  無論患什麼病都能夠痊癒
[00:03:48.600 --> 00:03:53.960]  所以這個池的旁邊住滿了病人
[00:03:53.960 --> 00:03:55.200]  經文這麼說
[00:03:55.200 --> 00:03:57.520]  這裡住了失明的
[00:03:57.520 --> 00:03:58.320]  就是盲的
[00:03:58.320 --> 00:03:59.280]  跛腳的
[00:03:59.280 --> 00:04:00.360]  癱瘓的
[00:04:00.360 --> 00:04:02.040]  就是走都走不了的人
[00:04:02.040 --> 00:04:06.440]  在池的周邊佈滿了這些病人
[00:04:06.440 --> 00:04:11.200]  他們都很想得到這個傳說裡面的神話
[00:04:11.200 --> 00:04:15.240]  這個神話的確是一個傳說
[00:04:15.240 --> 00:04:16.840]  究竟是怎麼樣的呢
[00:04:16.840 --> 00:04:18.200]  我會這麼說
[00:04:18.200 --> 00:04:20.920]  好像我們現在香港也有
[00:04:20.920 --> 00:04:22.720]  新聞也有賣
[00:04:22.720 --> 00:04:25.080]  每年一到
[00:04:25.080 --> 00:04:26.720]  就會訪問一群人
[00:04:26.720 --> 00:04:29.040]  去到一些寺廟裡面
[00:04:29.040 --> 00:04:30.680]  去借庫
[00:04:30.680 --> 00:04:31.600]  有沒有聽過
[00:04:31.600 --> 00:04:32.480]  借庫
[00:04:32.480 --> 00:04:34.160]  他們不知道怎麼回事
[00:04:34.160 --> 00:04:35.400]  就會拿了一張紙
[00:04:35.400 --> 00:04:36.640]  裡面有幾十億
[00:04:36.640 --> 00:04:38.320]  然後你拿了之後
[00:04:38.320 --> 00:04:40.080]  就好像發了達一樣
[00:04:40.080 --> 00:04:40.680]  是不是?
[00:04:40.680 --> 00:04:41.920]  的確
[00:04:41.920 --> 00:04:46.440]  這件事是一個傳說
[00:04:46.440 --> 00:04:47.640]  我們不知道
[00:04:47.640 --> 00:04:50.880]  究竟這些事情是不是真的呢
[00:04:50.880 --> 00:04:52.160]  的確
[00:04:52.160 --> 00:04:53.360]  我這麼說
[00:04:53.360 --> 00:04:55.200]  當然不是真的
[00:04:55.200 --> 00:04:56.600]  去到這裡
[00:04:56.600 --> 00:04:58.160]  在這裡的病人
[00:04:58.160 --> 00:05:01.320]  但也的確在等候
[00:05:01.320 --> 00:05:04.760]  這個傳說裡面很奇蹟的發生
[00:05:04.760 --> 00:05:08.760]  去到經文裡面所說
[00:05:08.760 --> 00:05:11.640]  那群人佈滿了周圍
[00:05:11.640 --> 00:05:13.440]  為什麼佈滿了周圍呢
[00:05:13.440 --> 00:05:16.080]  他們很想得到一個奇蹟的醫治
[00:05:16.080 --> 00:05:18.320]  那些病人因為沒辦法
[00:05:18.320 --> 00:05:19.840]  正常的工作
[00:05:19.840 --> 00:05:22.000]  當時在社會裡面
[00:05:22.000 --> 00:05:24.440]  不期然被人標籤著什麼
[00:05:24.440 --> 00:05:25.920]  沒價值
[00:05:25.920 --> 00:05:27.200]  沒用
[00:05:27.200 --> 00:05:27.840]  是不是?
[00:05:27.840 --> 00:05:29.640]  廢人的一樣
[00:05:29.640 --> 00:05:32.200]  他們被人唾棄
[00:05:32.200 --> 00:05:34.400]  被人邊緣化
[00:05:34.400 --> 00:05:36.960]  甚至有些病被視為不潔
[00:05:36.960 --> 00:05:40.200]  甚至是犯罪帶來的後果
[00:05:40.200 --> 00:05:42.560]  去到經文裡面第五次會提到
[00:05:42.560 --> 00:05:45.840]  那裡有一個病了38年的病人
[00:05:45.840 --> 00:05:47.840]  耶穌撞見了他
[00:05:47.840 --> 00:05:49.040]  他遇見他
[00:05:49.040 --> 00:05:50.280]  看到他躺在那裡
[00:05:50.280 --> 00:05:51.640]  就問他
[00:05:51.640 --> 00:05:55.880]  你想不想得到醫治呢
[00:05:55.880 --> 00:05:57.720]  當時
[00:05:57.720 --> 00:05:59.920]  那個癱瘓的人
[00:05:59.920 --> 00:06:00.920]  那個癱子
[00:06:00.920 --> 00:06:02.520]  的確不知道
[00:06:02.520 --> 00:06:04.840]  問他那個是誰
[00:06:04.840 --> 00:06:06.760]  他不知道耶穌的身份是誰
[00:06:06.760 --> 00:06:07.600]  他就這樣說
[00:06:07.600 --> 00:06:11.160]  先生因為水洞的時候沒人幫我
[00:06:11.160 --> 00:06:12.440]  沒人幫我
[00:06:12.440 --> 00:06:13.880]  將我放在池裡面
[00:06:13.880 --> 00:06:14.920]  當我正上去
[00:06:14.920 --> 00:06:17.120]  已經有人搶先了一步
[00:06:17.120 --> 00:06:20.680]  癱子根本不知道
[00:06:20.680 --> 00:06:22.000]  耶穌在問什麼
[00:06:22.000 --> 00:06:24.400]  更加不知道耶穌的身份
[00:06:24.400 --> 00:06:25.720]  就是神的兒子
[00:06:25.720 --> 00:06:27.520]  能夠改變一切的神
[00:06:27.520 --> 00:06:30.440]  那個癱子
[00:06:30.440 --> 00:06:34.440]  他沒有正式地回答耶穌的問題
[00:06:34.440 --> 00:06:36.440]  因為他也不知道是誰
[00:06:36.440 --> 00:06:37.040]  是不是?
[00:06:37.040 --> 00:06:39.120]  他只知道唯一的方法
[00:06:39.120 --> 00:06:42.200]  就是哪一個最快下到池裡面
[00:06:42.200 --> 00:06:44.200]  那個能夠痊癒
[00:06:44.200 --> 00:06:46.560]  但是
[00:06:46.560 --> 00:06:47.560]  你會看到
[00:06:47.560 --> 00:06:51.240]  那個癱瘓的人
[00:06:51.240 --> 00:06:52.240]  那個癱子
[00:06:52.240 --> 00:06:53.120]  在這裡
[00:06:53.120 --> 00:06:53.960]  他說什麼呢?
[00:06:53.960 --> 00:06:55.200]  因為沒有人幫我
[00:06:55.200 --> 00:06:56.400]  我首先下去
[00:06:56.400 --> 00:07:00.920]  他無助得到什麼後果呢?
[00:07:00.920 --> 00:07:02.680]  有時候我想像
[00:07:02.680 --> 00:07:04.000]  我讀《伊甸經文》的時候
[00:07:04.000 --> 00:07:04.960]  我們也想像
[00:07:04.960 --> 00:07:06.480]  其實有時候我們
[00:07:06.480 --> 00:07:07.600]  在這個社會
[00:07:07.600 --> 00:07:09.080]  在這個世界裡面
[00:07:09.080 --> 00:07:10.880]  也好像他一樣
[00:07:10.880 --> 00:07:11.440]  是不是?
[00:07:11.440 --> 00:07:14.480]  被那些制度壓迫著
[00:07:14.480 --> 00:07:15.560]  工作的時間
[00:07:15.560 --> 00:07:16.120]  工時
[00:07:16.120 --> 00:07:18.320]  很多不同的價值觀衝擊著我們
[00:07:18.320 --> 00:07:20.600]  有時候只可以無助
[00:07:20.600 --> 00:07:21.280]  是不是?
[00:07:21.280 --> 00:07:23.720]  我們的盼望只有一件事
[00:07:23.720 --> 00:07:25.720]  就好像那個癱子一樣
[00:07:25.720 --> 00:07:26.720]  贏
[00:07:26.720 --> 00:07:29.280]  成功
[00:07:29.280 --> 00:07:31.720]  那個癱子
[00:07:31.720 --> 00:07:32.920]  成功
[00:07:32.920 --> 00:07:33.960]  能夠痊癒
[00:07:33.960 --> 00:07:35.080]  只有一個來源
[00:07:35.640 --> 00:07:36.960]  你的說話就是說
[00:07:36.960 --> 00:07:39.840]  哪一個先到池裡面
[00:07:39.840 --> 00:07:42.720]  哪一個比任何人快
[00:07:42.720 --> 00:07:44.720]  那個就能夠成功
[00:07:44.720 --> 00:07:46.960]  那個癱子
[00:07:46.960 --> 00:07:48.160]  一個盼望
[00:07:48.160 --> 00:07:49.360]  就是成功
[00:07:49.360 --> 00:07:50.880]  就會帶來轉機
[00:07:50.880 --> 00:07:52.480]  就會帶來痊癒
[00:07:52.480 --> 00:07:55.200]  我們在這個社會裡面
[00:07:55.200 --> 00:07:56.520]  也是一樣的
[00:07:56.520 --> 00:07:58.640]  我們也很想成功
[00:07:58.640 --> 00:07:59.440]  是不是?
[00:07:59.440 --> 00:08:01.880]  成功比任何人
[00:08:01.880 --> 00:08:03.040]  是不是?
[00:08:03.040 --> 00:08:05.720]  比任何事情都來得更加好
[00:08:05.720 --> 00:08:06.360]  是不是?
[00:08:06.360 --> 00:08:07.400]  我不知道
[00:08:07.400 --> 00:08:09.400]  這是不是你心裡面
[00:08:09.400 --> 00:08:11.120]  同樣也在想這件事
[00:08:11.120 --> 00:08:11.640]  喂!
[00:08:11.640 --> 00:08:12.360]  是啊
[00:08:12.360 --> 00:08:14.760]  如果我能夠成功
[00:08:14.760 --> 00:08:15.880]  成功什麼?
[00:08:15.880 --> 00:08:17.000]  找到一份好工作
[00:08:17.000 --> 00:08:18.000]  這樣就行了
[00:08:18.000 --> 00:08:18.640]  是不是?
[00:08:18.640 --> 00:08:20.120]  如果我成功
[00:08:20.120 --> 00:08:22.240]  進到一間很好的公司
[00:08:22.240 --> 00:08:23.240]  這樣就好了
[00:08:23.240 --> 00:08:25.240]  如果我成功
[00:08:25.240 --> 00:08:29.360]  找到一個拍拖的伴侶
[00:08:29.360 --> 00:08:30.880]  這樣我就好了
[00:08:30.880 --> 00:08:32.600]  這樣我就開心了
[00:08:33.160 --> 00:08:35.520]  如果我成功在公司裡面
[00:08:35.520 --> 00:08:36.680]  升職到
[00:08:36.680 --> 00:08:37.080]  哇!
[00:08:37.080 --> 00:08:38.360]  導師級
[00:08:38.360 --> 00:08:40.240]  伴侶級這個職位
[00:08:40.240 --> 00:08:40.680]  哇!
[00:08:40.680 --> 00:08:42.160]  這樣我就開心了
[00:08:42.160 --> 00:08:47.240]  我們認為開心來自於成功
[00:08:47.240 --> 00:08:51.320]  我們以為自己的成功
[00:08:51.320 --> 00:08:57.800]  能夠克服到我們不足夠空虛的感受
[00:08:57.800 --> 00:09:02.320]  我們錯誤理解我們真正令我們快樂
[00:09:02.320 --> 00:09:03.640]  令我們康復
[00:09:03.640 --> 00:09:04.960]  是哪一個?
[00:09:04.960 --> 00:09:10.320]  究竟什麼才能夠令我們轉變呢?
[00:09:10.320 --> 00:09:13.440]  是不是靠著成功就會轉變呢?
[00:09:13.440 --> 00:09:15.760]  的確
[00:09:15.760 --> 00:09:18.680]  成功、優越、優勝
[00:09:18.680 --> 00:09:20.480]  在我們這個社會
[00:09:20.480 --> 00:09:22.720]  甚至乎在我的心目中
[00:09:22.720 --> 00:09:24.960]  的確佔一個很大的職位
[00:09:24.960 --> 00:09:29.240]  這個世界令我們認為成功
[00:09:29.240 --> 00:09:30.760]  優越
[00:09:31.200 --> 00:09:32.400]  優勝
[00:09:32.400 --> 00:09:35.720]  就是解決所有問題的方法
[00:09:35.720 --> 00:09:37.000]  是不是?
[00:09:37.000 --> 00:09:38.520]  小時候我們都聽的
[00:09:38.520 --> 00:09:39.360]  是不是?
[00:09:39.360 --> 00:09:41.200]  仍然在起跑線
[00:09:41.200 --> 00:09:42.120]  是不是?
[00:09:42.120 --> 00:09:43.880]  小時候我們已經在聽
[00:09:43.880 --> 00:09:47.080]  不過起跑線好像越退越後
[00:09:47.080 --> 00:09:50.480]  我們以為成功
[00:09:50.480 --> 00:09:53.880]  就是唯一的出路
[00:09:53.880 --> 00:09:56.400]  慢慢地
[00:09:56.400 --> 00:09:57.320]  成功
[00:09:57.320 --> 00:10:01.000]  就會成為我們心中的渴望
[00:10:01.680 --> 00:10:04.680]  甚至乎成為我們生命的價值
[00:10:04.680 --> 00:10:08.320]  最恐怖的是
[00:10:08.320 --> 00:10:10.560]  成功、優越
[00:10:10.560 --> 00:10:12.160]  慢慢地
[00:10:12.160 --> 00:10:16.400]  變成我們生命中唯一追求的目標
[00:10:16.400 --> 00:10:20.480]  剛才我聽柏希弟兄分享
[00:10:20.480 --> 00:10:22.160]  很真實
[00:10:22.160 --> 00:10:23.040]  是不是?
[00:10:23.040 --> 00:10:25.280]  特別在賭博中
[00:10:25.280 --> 00:10:26.720]  是不是?
[00:10:26.720 --> 00:10:27.960]  成功就是贏
[00:10:27.960 --> 00:10:29.480]  贏
[00:10:29.480 --> 00:10:31.000]  我就能夠翻身
[00:10:31.440 --> 00:10:32.840]  我就能夠改變
[00:10:32.840 --> 00:10:35.840]  我心中一直輸
[00:10:35.840 --> 00:10:38.120]  想追求的那種滿足感
[00:10:38.120 --> 00:10:39.400]  不過
[00:10:39.400 --> 00:10:41.640]  柏希弟兄剛才的分享
[00:10:41.640 --> 00:10:42.960]  的確很真實
[00:10:42.960 --> 00:10:45.240]  不僅是柏希弟兄
[00:10:45.240 --> 00:10:48.400]  我前陣子看到一個作者的訪問
[00:10:48.400 --> 00:10:50.520]  這是一個香港的作者
[00:10:50.520 --> 00:10:52.640]  他的訪問很真實
[00:10:52.640 --> 00:10:54.240]  這個故事
[00:10:54.240 --> 00:10:55.920]  是講述他的家庭
[00:10:55.920 --> 00:10:58.160]  原生家庭二、三十年的事
[00:10:59.560 --> 00:11:01.320]  作者是一位女士
[00:11:01.320 --> 00:11:05.720]  她有一個哥哥和父母
[00:11:05.720 --> 00:11:06.720]  一家四口
[00:11:06.720 --> 00:11:09.440]  她在外人的眼中
[00:11:09.440 --> 00:11:11.920]  是一個模範幸福的家庭
[00:11:11.920 --> 00:11:16.280]  父母的中產能力非常高
[00:11:16.280 --> 00:11:18.560]  子女
[00:11:18.560 --> 00:11:21.760]  從小被栽培成績優異
[00:11:21.760 --> 00:11:23.720]  甚至標題寫什麼呢?
[00:11:23.720 --> 00:11:25.920]  「錄優狀元」
[00:11:25.920 --> 00:11:29.200]  子女在公開試的成績
[00:11:29.200 --> 00:11:31.360]  的確非常彪炳
[00:11:31.360 --> 00:11:34.800]  她各樣的優越條件
[00:11:34.800 --> 00:11:36.720]  成為了她父母
[00:11:36.720 --> 00:11:40.440]  一直很自豪的一個象徵
[00:11:40.440 --> 00:11:41.360]  一個標誌
[00:11:41.360 --> 00:11:42.880]  不過
[00:11:42.880 --> 00:11:47.520]  她哥哥在考獲「錄優狀元」之後
[00:11:47.520 --> 00:11:49.600]  進了香港其中一間大學
[00:11:49.600 --> 00:11:52.400]  可能因為局處的壓力
[00:11:52.400 --> 00:11:53.240]  家人的壓力
[00:11:53.240 --> 00:11:55.360]  各種方面的問題
[00:11:55.360 --> 00:11:58.680]  哥哥很不幸地患上了精神病
[00:11:59.480 --> 00:12:01.600]  患上了思覺失調
[00:12:01.600 --> 00:12:05.800]  本來父親看到兒子
[00:12:05.800 --> 00:12:08.560]  本身前途無可限量
[00:12:08.560 --> 00:12:12.520]  但是因為那一兩年的事
[00:12:12.520 --> 00:12:16.000]  變為了無法獨立生活的精神病人
[00:12:16.000 --> 00:12:18.800]  那種由成功
[00:12:18.800 --> 00:12:22.400]  爸爸這樣去看
[00:12:22.400 --> 00:12:26.560]  那種成功一下子掉下去失敗
[00:12:26.560 --> 00:12:28.680]  那種成功消失了
[00:12:29.520 --> 00:12:31.800]  父親根本沒有辦法去接受
[00:12:31.800 --> 00:12:37.200]  不僅不接受自己的兒子變為一個精神病人
[00:12:37.200 --> 00:12:39.400]  更加接受不到
[00:12:39.400 --> 00:12:43.480]  家人被認為成功
[00:12:43.480 --> 00:12:45.840]  別人眼中成功的家庭
[00:12:45.840 --> 00:12:48.080]  變為一個有問題的家庭
[00:12:48.080 --> 00:12:53.120]  這件事足足纏繞了這個家庭二、三十年
[00:12:53.120 --> 00:12:55.800]  當中很多不同的困難
[00:12:55.800 --> 00:12:57.320]  在她的家庭裏面發生
[00:12:58.000 --> 00:13:00.840]  去到最後作者有一個提要
[00:13:00.840 --> 00:13:04.160]  去講到她跟父親的一個對話
[00:13:04.160 --> 00:13:07.720]  父親其實一直很驕傲
[00:13:07.720 --> 00:13:10.240]  他兩個子女的成績
[00:13:10.240 --> 00:13:13.680]  很驕傲作者裏面有很多專業的表現
[00:13:13.680 --> 00:13:15.160]  拿了很多不同的獎
[00:13:15.160 --> 00:13:17.840]  但是他有一個要求
[00:13:17.840 --> 00:13:22.080]  就是不要在他的文章裏面
[00:13:22.080 --> 00:13:24.280]  去提到家庭的狀況
[00:13:24.280 --> 00:13:26.080]  以及哥哥的病情
[00:13:27.640 --> 00:13:30.600]  在父母的眼中裏面
[00:13:30.600 --> 00:13:32.800]  他仍然接受不到
[00:13:32.800 --> 00:13:36.880]  兒子發生了這件事
[00:13:36.880 --> 00:13:39.560]  在他眼中的成功
[00:13:39.560 --> 00:13:41.440]  在世人眼中的成功
[00:13:41.440 --> 00:13:44.840]  慢慢被拉下來
[00:13:44.840 --> 00:13:51.240]  可能這些事情有時候好像很戲劇性
[00:13:51.240 --> 00:13:52.840]  很多不同的事情
[00:13:52.840 --> 00:13:53.840]  在這些事情
[00:13:53.840 --> 00:13:56.200]  在弟兄一些公開見證
[00:13:56.200 --> 00:13:59.000]  在一些很傳奇的作者身上發生
[00:13:59.000 --> 00:14:01.760]  不過我們其實心裏面
[00:14:01.760 --> 00:14:04.800]  又何況不是很想去改變呢
[00:14:04.800 --> 00:14:08.160]  我們又何況不是很想去變好呢
[00:14:08.160 --> 00:14:11.320]  我們都自己問心一層
[00:14:11.320 --> 00:14:13.520]  我們都以為靠著成功
[00:14:13.520 --> 00:14:15.040]  可以帶來改變的
[00:14:15.040 --> 00:14:16.320]  不是嗎
[00:14:16.320 --> 00:14:18.840]  我們都帶著了不同的期望
[00:14:18.840 --> 00:14:19.480]  是吧
[00:14:19.480 --> 00:14:21.120]  靠著自己的方法
[00:14:21.120 --> 00:14:22.360]  世界的方法
[00:14:22.360 --> 00:14:24.680]  去做很多不同的事情
[00:14:24.680 --> 00:14:26.040]  想自己去成功
[00:14:27.040 --> 00:14:29.440]  以為這些觀點
[00:14:29.440 --> 00:14:30.720]  這個目標
[00:14:30.720 --> 00:14:35.560]  就是面對我們生命課題的一個方法
[00:14:35.560 --> 00:14:38.760]  但我們沒有了解到
[00:14:38.760 --> 00:14:40.760]  我們自己
[00:14:40.760 --> 00:14:42.720]  神創造我們
[00:14:42.720 --> 00:14:45.000]  究竟是怎樣的呢
[00:14:45.000 --> 00:14:48.280]  我們真正想要
[00:14:48.280 --> 00:14:51.640]  甚至乎真正要改變的是什麼呢
[00:14:51.640 --> 00:14:55.040]  回到信仰的上高
[00:14:55.040 --> 00:14:59.240]  我們真正要依靠的是否成功呢
[00:14:59.240 --> 00:15:00.720]  還是上帝呢
[00:15:00.720 --> 00:15:04.120]  我們回到教會裏面
[00:15:04.120 --> 00:15:05.640]  我們跟隨耶穌
[00:15:05.640 --> 00:15:09.960]  我們都很想祂幫我們解決很多不同的困難
[00:15:09.960 --> 00:15:10.600]  是吧
[00:15:10.600 --> 00:15:11.800]  幫我們找工作
[00:15:11.800 --> 00:15:13.680]  幫我們找男女朋友
[00:15:13.680 --> 00:15:16.880]  幫我去解決我人際的問題
[00:15:16.880 --> 00:15:19.640]  很想祂幫我們去解決一切
[00:15:19.640 --> 00:15:21.760]  不過告訴你
[00:15:22.520 --> 00:15:26.720]  跟從耶穌不只是幫我們去解決問題
[00:15:26.720 --> 00:15:30.840]  耶穌基督有一句很重要的說話
[00:15:30.840 --> 00:15:38.200]  「不要再犯免得你的病情更加重」
[00:15:38.200 --> 00:15:40.680]  我們唯一的方法
[00:15:40.680 --> 00:15:42.880]  是悔改去改變
[00:15:42.880 --> 00:15:46.680]  跟從上帝不單止
[00:15:46.680 --> 00:15:48.760]  我們的目光去改變
[00:15:48.760 --> 00:15:52.320]  我們生命同樣需要得到改變
[00:15:52.320 --> 00:15:53.800]  下一章
[00:15:53.800 --> 00:15:56.240]  我們要改變什麼呢
[00:15:56.240 --> 00:15:59.000]  我們要改變我們生命裏面的價值
[00:15:59.000 --> 00:16:00.120]  我們的目光
[00:16:00.120 --> 00:16:01.280]  我們要回到上帝
[00:16:01.280 --> 00:16:02.960]  我們要認識耶穌基督
[00:16:02.960 --> 00:16:04.560]  我們要聽祂的話
[00:16:04.560 --> 00:16:07.840]  用祂的話改變我們生命裏面的一切
[00:16:07.840 --> 00:16:10.280]  生命才能夠得到更新
[00:16:10.280 --> 00:16:13.600]  然後經文裏面提到
[00:16:13.600 --> 00:16:16.600]  耶穌對著那個毯子這樣說
[00:16:16.600 --> 00:16:20.600]  「起來,拿起你的玉子走吧」
[00:16:21.480 --> 00:16:23.840]  那個毯子就立刻康復了
[00:16:23.840 --> 00:16:26.760]  拿起他的玉子走了
[00:16:26.760 --> 00:16:30.560]  剛才我們聽到帕希弟兄這樣說
[00:16:30.560 --> 00:16:32.240]  都很神奇
[00:16:32.240 --> 00:16:34.520]  為他祈禱
[00:16:34.520 --> 00:16:36.640]  雖然是惡性的腫瘤
[00:16:36.640 --> 00:16:37.640]  第四期
[00:16:37.640 --> 00:16:39.640]  但是在他生命裏面
[00:16:39.640 --> 00:16:41.440]  很安然地去面對
[00:16:41.440 --> 00:16:43.440]  很坦然地去面對
[00:16:43.440 --> 00:16:46.200]  他知道發現得早
[00:16:46.200 --> 00:16:48.200]  原來是值得去感恩
[00:16:48.200 --> 00:16:50.720]  不過相反
[00:16:50.720 --> 00:16:52.480]  在經文裏面的毯子
[00:16:52.480 --> 00:16:54.720]  完全沒有感恩的狀況
[00:16:54.720 --> 00:16:57.280]  沒有感恩的表達
[00:16:57.280 --> 00:16:59.280]  特別提到
[00:16:59.280 --> 00:17:01.400]  以下的對話
[00:17:01.400 --> 00:17:04.880]  作者很特別地提到一件事
[00:17:04.880 --> 00:17:06.000]  就是當日
[00:17:06.000 --> 00:17:08.360]  那一天剛好是安息日
[00:17:08.360 --> 00:17:10.560]  因為這樣
[00:17:10.560 --> 00:17:14.480]  那群猶太宗教的領袖就去問那個毯子
[00:17:14.480 --> 00:17:16.240]  今天是安息日
[00:17:16.240 --> 00:17:20.200]  你拿著那張玉子到處走
[00:17:20.200 --> 00:17:21.520]  是不合法的
[00:17:21.520 --> 00:17:23.960]  那個毯子這樣回答
[00:17:23.960 --> 00:17:26.280]  那個醫好那個人
[00:17:26.280 --> 00:17:27.920]  他吩咐我這樣去做
[00:17:27.920 --> 00:17:29.680]  他不但不感恩
[00:17:29.680 --> 00:17:31.400]  甚至直指
[00:17:31.400 --> 00:17:34.680]  就是耶穌叫我去做的
[00:17:34.680 --> 00:17:38.440]  那個人叫我拿著這張玉子回家
[00:17:38.440 --> 00:17:41.040]  那群宗教領袖就問他
[00:17:41.040 --> 00:17:44.640]  那個人是誰呢?
