
[00:00:00.000 --> 00:00:04.120]  (主持人:好,弟兄姊妹們,你們好)
[00:05:13.600 --> 00:05:15.800]  那是怎樣呢?為什麼他們不想上船呢?
[00:05:15.800 --> 00:05:19.000]  五餅二魚的故事有什麼特別呢?
[00:05:19.000 --> 00:05:21.800]  試想一下,如果你在場的話
[00:05:21.800 --> 00:05:24.400]  看著剛剛那些人吃飽了
[00:05:24.400 --> 00:05:27.000]  看著那五個餅、兩條魚
[00:05:27.000 --> 00:05:29.600]  餵飽了在場的五千個人
[00:05:29.600 --> 00:05:32.000]  在草地上,撕下撕下
[00:05:32.000 --> 00:05:36.200]  吃完剩下的,全部的肚腩都大了
[00:05:36.200 --> 00:05:39.000]  然後還剩下十二個男子的食物
[00:05:39.000 --> 00:05:42.200]  哇,接著門徒和群眾會怎樣呢?
[00:05:42.200 --> 00:05:43.800]  他們就沉醉在一個
[00:05:43.800 --> 00:05:45.800]  哇,這麼厲害的
[00:05:45.800 --> 00:05:47.800]  這麼棒的氣氛裡面
[00:05:47.800 --> 00:05:49.200]  在這個氣氛裡面
[00:05:49.200 --> 00:05:54.200]  你猜猜這些人對耶穌會有一個什麼想像或者想法
[00:05:54.200 --> 00:05:55.600]  讓你試一下這個場景
[00:05:55.600 --> 00:05:57.000]  可能你會多一點知道
[00:05:57.000 --> 00:05:57.800]  他們想怎樣
[00:05:57.800 --> 00:06:00.200]  他們為什麼很想留在這裡呢?
[00:06:00.200 --> 00:06:01.200]  你想像一下
[00:06:01.200 --> 00:06:03.200]  你是一個足球員
[00:06:03.200 --> 00:06:04.600]  你呢,很厲害
[00:06:04.600 --> 00:06:07.400]  哇,入選了國家隊
[00:06:07.400 --> 00:06:10.000]  現在第一場比賽
[00:06:10.000 --> 00:06:12.600]  世界盃初賽
[00:06:12.600 --> 00:06:14.800]  哇,一開始的時候
[00:06:14.800 --> 00:06:16.600]  隊長是前鋒
[00:06:16.600 --> 00:06:19.800]  神乎其技,他叫馮前鋒
[00:06:19.800 --> 00:06:21.400]  哇,一碰球的時候
[00:06:21.400 --> 00:06:22.400]  這個人很厲害
[00:06:22.400 --> 00:06:25.200]  一場球打多久?90分鐘嘛,是不是?
[00:06:25.200 --> 00:06:26.400]  他輕輕一踢
[00:06:26.400 --> 00:06:29.400]  哦,入了
[00:06:29.400 --> 00:06:31.200]  哇,一場球90分鐘
[00:06:31.200 --> 00:06:33.000]  他每一秒入一球
[00:06:33.000 --> 00:06:35.800]  哇,總數5400比0
[00:06:35.800 --> 00:06:36.800]  完場
[00:06:36.800 --> 00:06:39.000]  哇,你看到馮前鋒的時候
[00:06:39.000 --> 00:06:40.600]  哇,神乎其技
[00:06:40.600 --> 00:06:42.200]  厲害,是波神
[00:06:42.200 --> 00:06:44.000]  心裡想,哇,厲害
[00:06:44.000 --> 00:06:45.400]  這個足球之神
[00:06:45.400 --> 00:06:46.800]  在我這個國家裡面
[00:06:46.800 --> 00:06:48.800]  很棒,帶領我們國家隊
[00:06:48.800 --> 00:06:50.200]  不僅贏世界盃
[00:06:50.200 --> 00:06:53.000]  甚至宇宙盃打外星人我們都不怕
[00:06:53.000 --> 00:06:54.400]  國家有希望了
[00:06:54.400 --> 00:06:55.800]  大概是這樣的反應
[00:06:55.800 --> 00:06:57.600]  你是吃飽了那幾個
[00:06:57.600 --> 00:06:58.400]  不過
[00:06:58.400 --> 00:07:00.200]  記住你現在的身份是什麼
[00:07:00.200 --> 00:07:01.400]  你是足球員
[00:07:01.400 --> 00:07:03.000]  你和他同一隊
[00:07:03.000 --> 00:07:04.800]  你也有份下場踢
[00:07:04.800 --> 00:07:08.400]  你會不會陶醉在這個勝利的畫面呢?
[00:07:08.400 --> 00:07:09.800]  當然會
[00:07:09.800 --> 00:07:11.800]  你心想,哇,拍到好碼頭
[00:07:11.800 --> 00:07:14.000]  他一定會帶領我們
[00:07:14.000 --> 00:07:17.200]  我差不多看到那個大力神杯
[00:07:17.200 --> 00:07:19.200]  慶祝的樣子圍著他
[00:07:19.200 --> 00:07:22.800]  很多人圍著我一起去慶祝
[00:07:22.800 --> 00:07:25.800]  差不多想到這個畫面
[00:07:25.800 --> 00:07:28.400]  回到伍炳議員這個現場
[00:07:28.400 --> 00:07:31.600]  現況其實的確是這樣的
[00:07:31.600 --> 00:07:35.400]  《日王福音》在記載伍炳議員的故事的經文裡面
[00:07:35.400 --> 00:07:38.000]  他講出這群人裡面的聲音
[00:07:38.000 --> 00:07:40.400]  請幫我多按一下powerpoint
[00:07:40.400 --> 00:07:41.600]  他在這裡說
[00:07:41.600 --> 00:07:44.600]  耶穌既知道眾人要來強迫他做王
[00:07:44.600 --> 00:07:47.200]  就獨自退到山上去了
[00:07:47.200 --> 00:07:49.200]  哇,當時的群眾是怎麼想的?
[00:07:49.200 --> 00:07:50.400]  吃飽了
[00:07:50.400 --> 00:07:51.800]  哇,耶穌,你這麼厲害
[00:07:51.800 --> 00:07:54.600]  不如你來做我們的王吧
[00:07:54.600 --> 00:07:56.200]  哇,還要不要交稅?
[00:07:56.200 --> 00:07:58.600]  他會變餅,會變魚
[00:07:58.600 --> 00:08:00.200]  以後都不會餓了
[00:08:00.200 --> 00:08:03.600]  吃飽了的群眾很想耶穌做他的王
[00:08:03.600 --> 00:08:04.600]  你想想
[00:08:04.600 --> 00:08:06.200]  如果這群有份的
[00:08:06.200 --> 00:08:08.600]  門徒,那群隊友
[00:08:08.600 --> 00:08:11.400]  有份傳這些餅,這些魚的門徒
[00:08:11.400 --> 00:08:12.600]  都應該會這樣想
[00:08:12.600 --> 00:08:14.200]  哇,跟著一個好大哥
[00:08:14.200 --> 00:08:15.200]  發達了
[00:08:15.200 --> 00:08:17.000]  榮耀滾滾來
[00:08:17.000 --> 00:08:19.800]  這一刻的門徒,他不想上船
[00:08:19.800 --> 00:08:23.200]  不過這一刻耶穌又要催促他們上船
[00:08:23.200 --> 00:08:26.200]  迫門徒離開人群的擁戴
[00:08:26.200 --> 00:08:28.800]  進入一個未知的航程裡面
[00:08:28.800 --> 00:08:30.600]  當然,剛才我們讀的時候
[00:08:30.600 --> 00:08:32.200]  或者我們知道故事發展
[00:08:32.200 --> 00:08:34.800]  就是原來中間有風浪等著他們
[00:08:34.800 --> 00:08:36.200]  耶穌是知道的
[00:08:36.200 --> 00:08:39.600]  而且,剛才第三節說
[00:08:39.600 --> 00:08:42.400]  基督徒說,耶穌獨自走在山上
[00:08:42.400 --> 00:08:45.000]  只有祂一個人在山上
[00:08:45.000 --> 00:08:47.200]  耶穌面對群眾的擁戴
[00:08:47.200 --> 00:08:50.600]  其實祂只想祂一個人上山上禱告
[00:08:50.600 --> 00:08:52.200]  不過這一趟的行程
[00:08:52.200 --> 00:08:53.400]  這一次的挑戰
[00:08:53.400 --> 00:08:56.200]  門徒上了船
[00:08:56.200 --> 00:08:58.000]  耶穌沒有刻意地同行
[00:08:58.000 --> 00:09:00.800]  讓門徒親自到船上
[00:09:00.800 --> 00:09:02.200]  其實為什麼呢?
[00:09:02.200 --> 00:09:06.000]  因為耶穌好像要讓門徒知道一個消息
[00:09:06.000 --> 00:09:08.000]  知道一個訊息,一個教導
[00:09:08.000 --> 00:09:10.800]  其實跟隨耶穌是什麼呢?
[00:09:10.800 --> 00:09:15.200]  耶穌來到地上不是來被推舉為地上的王
[00:09:15.200 --> 00:09:17.600]  而是預備為人而死
[00:09:17.600 --> 00:09:19.600]  同樣,跟隨耶穌的人
[00:09:19.600 --> 00:09:23.200]  在地上不是要沾耶穌的光來得榮耀
[00:09:23.200 --> 00:09:24.600]  不是來享福
[00:09:24.600 --> 00:09:27.600]  而是來面對困難和挑戰
[00:09:27.600 --> 00:09:29.800]  或者,這就是這一趟行程
[00:09:29.800 --> 00:09:31.800]  耶穌想去教導門徒
[00:09:31.800 --> 00:09:34.000]  這個挑戰和困難是什麼呢?
[00:09:34.000 --> 00:09:36.000]  讓我們繼續看下去
[00:09:36.000 --> 00:09:37.400]  第24節裡
[00:09:37.400 --> 00:09:41.800]  我們看到他們遇上了突如其來的大風浪
[00:09:41.800 --> 00:09:43.000]  他們在哪裡呢?
[00:09:43.000 --> 00:09:44.400]  他們在加利利海
[00:09:44.400 --> 00:09:46.400]  加利利海其實是一個湖
[00:09:46.400 --> 00:09:53.000]  這個湖是一個被高山環繞的低窪裡的湖
[00:09:53.000 --> 00:09:55.000]  (請幫我按一個PowerPoint)
[00:09:55.000 --> 00:09:59.600]  它是一個環繞的湖
[00:09:59.600 --> 00:10:01.800]  如果當旁邊的黑門山
[00:10:01.800 --> 00:10:02.800]  這是一個很高的山
[00:10:02.800 --> 00:10:05.800]  山上的冷空氣形成下坡峰
[00:10:05.800 --> 00:10:06.800]  其實我不知道是什麼
[00:10:06.800 --> 00:10:07.800]  但應該是這樣
[00:10:07.800 --> 00:10:09.200]  是他這樣寫,我這樣讀
[00:10:09.200 --> 00:10:10.200]  其實我不懂
[00:10:10.200 --> 00:10:12.600]  不過我想告訴大家大概是什麼呢?
[00:10:12.600 --> 00:10:14.200]  那個湖真的可能
[00:10:14.200 --> 00:10:15.000]  雖然它是一個湖
[00:10:15.000 --> 00:10:18.600]  但是它可能形成一個很巨大
[00:10:18.600 --> 00:10:22.000]  而且很具殺傷力的風浪風暴
[00:10:22.000 --> 00:10:23.800]  如果你記得在另一個
[00:10:23.800 --> 00:10:26.800]  在加利利湖上遇上風浪的事件
[00:10:26.800 --> 00:10:29.200]  那個平靜風和浪的事件裡
[00:10:29.200 --> 00:10:31.800]  當時的門徒在船上
[00:10:31.800 --> 00:10:33.000]  耶穌也在船上
[00:10:33.000 --> 00:10:34.000]  門徒就說
[00:10:34.000 --> 00:10:37.000]  「夫子,我們喪命了,你不顧嗎?」
[00:10:37.000 --> 00:10:40.200]  即是代表那些風浪大到
[00:10:40.200 --> 00:10:42.200]  連一群漁夫都可以覺得
[00:10:42.200 --> 00:10:45.600]  「我快要死了,船會不會反船啊?」
[00:10:45.600 --> 00:10:49.400]  這一次同樣遇上這麼大的風浪
[00:10:49.400 --> 00:10:53.600]  令到門徒和暴風搏鬥
[00:10:53.600 --> 00:10:56.200]  再下一頁,不好意思,那篇是
[00:10:57.000 --> 00:10:59.600]  他讓門徒和風浪搏鬥
[00:10:59.600 --> 00:11:03.000]  這裡原來他說被浪搖撼
[00:11:03.000 --> 00:11:04.000]  「搖撼」這個字
[00:11:04.000 --> 00:11:06.200]  在原文來說是折磨的意思
[00:11:06.200 --> 00:11:09.400]  說他被浪折磨足足九小時
[00:11:09.400 --> 00:11:11.400]  我們當他們天黑就上船
[00:11:11.400 --> 00:11:12.800]  即是六點左右
[00:11:12.800 --> 00:11:15.200]  四更天,即是三點至六點
[00:11:15.200 --> 00:11:17.200]  他們足足和浪
[00:11:17.200 --> 00:11:19.600]  即是一群很出色的漁夫
[00:11:19.600 --> 00:11:20.800]  他們當中有很多漁夫
[00:11:20.800 --> 00:11:24.200]  他們被浪折磨了九小時
[00:11:24.200 --> 00:11:26.800]  就是這個很緊張
[00:11:26.800 --> 00:11:28.800]  很緊張的時候,筋疲力竭
[00:11:28.800 --> 00:11:31.400]  他們的船很小,足足載十多人
[00:11:31.400 --> 00:11:34.000]  「水呀,整不來」的時候
[00:11:34.000 --> 00:11:36.000]  他們突然在這個時候
[00:11:36.000 --> 00:11:38.000]  見到一件很恐怖的事
[00:11:38.000 --> 00:11:41.000]  就是有一個人在這個很黑暗的裡面
[00:11:41.000 --> 00:11:44.400]  那時沒有燈,沒有那麼多船
[00:11:44.400 --> 00:11:47.400]  很黑暗的裡面,很大風大浪的裡面
[00:11:47.400 --> 00:11:50.000]  有一個人在水上行走
[00:11:50.000 --> 00:11:51.800]  正常的反應是
[00:11:51.800 --> 00:11:54.600]  大家看到這個水上移動的人形物體
[00:11:54.600 --> 00:11:56.000]  他不知道是耶穌
[00:11:56.000 --> 00:11:58.200]  然後就會有人大叫
[00:11:58.200 --> 00:11:59.800]  「有鬼呀」
[00:11:59.800 --> 00:12:01.600]  「嘩,啊」
[00:12:01.600 --> 00:12:06.800]  原來說「雪」和「呼喊」這兩個動詞
[00:12:06.800 --> 00:12:08.400]  都是眾數
[00:12:08.400 --> 00:12:09.200]  表示甚麼?
[00:12:09.200 --> 00:12:10.000]  真的是這樣的
[00:12:10.000 --> 00:12:11.800]  「啊,有鬼呀」
[00:12:11.800 --> 00:12:13.600]  「啊,有水呀」
[00:12:13.600 --> 00:12:14.600]  「啊,啊」
[00:12:14.600 --> 00:12:16.800]  現場的場面是怎樣?
[00:12:16.800 --> 00:12:18.400]  是很混亂
[00:12:18.400 --> 00:12:20.600]  人心惶惶
[00:12:20.600 --> 00:12:22.600]  你們現在也很混亂吧?
[00:12:22.600 --> 00:12:25.000]  不好意思,我一個人在叫你們也很害怕
[00:12:25.000 --> 00:12:27.400]  那時想像可以很害怕
[00:12:27.400 --> 00:12:30.200]  那時的狀況就是這樣
[00:12:30.200 --> 00:12:32.000]  不過在27節
[00:12:32.000 --> 00:12:35.800]  耶穌就連忙地對他們說
[00:12:35.800 --> 00:12:39.200]  「你們放心,是我,不用怕」
[00:12:39.200 --> 00:12:41.400]  他這樣一說的時候
[00:12:41.400 --> 00:12:43.200]  大家好像就能夠安心
[00:12:43.200 --> 00:12:45.000]  原來「是我」這個字
[00:12:45.000 --> 00:12:46.200]  是在…
[00:12:46.200 --> 00:12:47.200]  耶穌說「是我」
[00:12:47.200 --> 00:12:49.400]  他沒有說「我是耶穌」
[00:12:49.400 --> 00:12:51.000]  而是用「是我」這個字
[00:12:51.000 --> 00:12:53.800]  原來「是我」這個詞在埃及記中
[00:12:53.800 --> 00:12:55.000]  摩西去問神
[00:12:55.000 --> 00:12:57.400]  耶和華這個神的名字的時候
[00:12:57.400 --> 00:12:59.000]  神就是這樣回應
[00:12:59.000 --> 00:13:00.600]  祂說「是我」
[00:13:00.600 --> 00:13:03.600]  祂說「你叫甚麼名字?是我」
[00:13:03.600 --> 00:13:05.800]  這是神回應的自稱
[00:13:05.800 --> 00:13:07.600]  耶穌此刻表明
[00:13:07.600 --> 00:13:10.200]  「是我,我是一個神」
[00:13:10.200 --> 00:13:11.800]  「我不是甚麼鬼怪」
[00:13:11.800 --> 00:13:14.400]  祂用這句話來安定他們
[00:13:14.400 --> 00:13:19.000]  耶穌這一刻去迫門徒上船
[00:13:19.000 --> 00:13:21.000]  讓他們憑著己力
[00:13:21.000 --> 00:13:23.800]  面對風浪九個小時
[00:13:23.800 --> 00:13:27.000]  然後在門徒慌亂的時候
[00:13:27.000 --> 00:13:30.200]  耶穌在一個刮著風暴的海面上
[00:13:30.200 --> 00:13:31.600]  去走近他們
[00:13:31.600 --> 00:13:34.400]  原來祂的目的不是要
[00:13:34.400 --> 00:13:37.000]  門徒很害怕
[00:13:37.000 --> 00:13:41.600]  而是當他們遇上難處的時候
[00:13:41.600 --> 00:13:43.800]  向這一群遇上難處的門徒
[00:13:43.800 --> 00:13:45.800]  表明一件很重要的事
[00:13:45.800 --> 00:13:49.000]  祂是能夠凌駕風浪的神
[00:13:49.000 --> 00:13:53.400]  祂是主動走近患難的門徒的神
[00:13:53.400 --> 00:13:56.000]  祂很想激勵門徒
[00:13:56.000 --> 00:13:59.000]  以祂來面對惡劣環境
[00:13:59.000 --> 00:14:01.800]  去跟他們說不用怕
[00:14:01.800 --> 00:14:04.600]  這個時候在28節
[00:14:04.600 --> 00:14:06.400]  這次第一個
[00:14:06.400 --> 00:14:08.800]  也是唯一一個衝出來的人
[00:14:08.800 --> 00:14:10.200]  又是彼得
[00:14:10.200 --> 00:14:12.800]  彼得聽到耶穌的聲音的時候
[00:14:12.800 --> 00:14:15.600]  就在同樣的風暴裡說
[00:14:15.600 --> 00:14:17.600]  主啊 如果是祢
[00:14:17.600 --> 00:14:22.200]  請叫我從水面上走到祢那裡去
[00:14:22.200 --> 00:14:24.200]  原來原文的叫字
[00:14:24.200 --> 00:14:27.400]  請你叫我去是吩咐命令的意思
[00:14:27.400 --> 00:14:28.600]  彼得說
[00:14:28.600 --> 00:14:29.600]  主啊 如果是祢
[00:14:29.600 --> 00:14:32.800]  祢吩咐我從水面上去祢那裡
[00:14:32.800 --> 00:14:35.000]  然後耶穌就這樣回答他
[00:14:35.000 --> 00:14:36.800]  耶穌說 你來吧
[00:14:36.800 --> 00:14:41.000]  於是彼得就把腳離開船
[00:14:41.000 --> 00:14:43.000]  走出去
[00:14:43.000 --> 00:14:44.400]  踏在水面上
[00:14:44.400 --> 00:14:47.200]  一步一步離開了船
[00:14:47.200 --> 00:14:48.800]  走在水面上
[00:14:48.800 --> 00:14:51.600]  向耶穌的方向走
[00:14:51.600 --> 00:14:55.000]  彼得成為了除了耶穌以外
[00:14:55.000 --> 00:15:00.000]  唯一一個在波濤洶湧的水面上行走的人
[00:15:00.000 --> 00:15:01.600]  看到這裡的時候
[00:15:01.600 --> 00:15:02.400]  我會想
[00:15:02.400 --> 00:15:04.400]  或者有時候我們會覺得
[00:15:04.400 --> 00:15:06.400]  彼得真是傻傻的
[00:15:06.400 --> 00:15:09.400]  經常在奇怪的時候衝出來
[00:15:09.400 --> 00:15:10.800]  我們有時候會覺得
[00:15:10.800 --> 00:15:12.400]  彼得很衝動
[00:15:12.400 --> 00:15:13.800]  很傻
[00:15:13.800 --> 00:15:14.600]  大風大浪
[00:15:14.600 --> 00:15:17.800]  你無端端要走出去做什麼呢
[00:15:17.800 --> 00:15:20.600]  你會覺得為何會提出這個要求呢
[00:15:20.600 --> 00:15:24.000]  尤其是我們都知道這個故事的發展是什麼
[00:15:24.000 --> 00:15:26.400]  右臂跌下水
[00:15:26.400 --> 00:15:28.200]  一會兒他就會跳下水
[00:15:28.200 --> 00:15:30.800]  他這樣做又要問
[00:15:30.800 --> 00:15:32.800]  又要害怕
[00:15:32.800 --> 00:15:34.000]  不過我想
[00:15:34.000 --> 00:15:38.000]  其實彼得的回應是我們應該要學習的
[00:15:38.000 --> 00:15:41.200]  因為他有勇氣去提出這個問題
[00:15:41.200 --> 00:15:44.200]  他有膽量離開這條船
[00:15:44.200 --> 00:15:46.200]  雖然這條船不是很穩固
[00:15:46.200 --> 00:15:50.000]  不過這條船確實是載著他和他的兄弟
[00:15:50.000 --> 00:15:52.200]  他們很努力地在這條船上
[00:15:52.200 --> 00:15:55.200]  九個小時面對大風大浪都未沉
[00:15:55.200 --> 00:15:58.200]  但是他有勇氣離開這條船
[00:15:58.200 --> 00:16:01.400]  他有信心將腳踏出去
[00:16:01.400 --> 00:16:04.400]  這個其實仍然是大風大浪的海面
[00:16:04.400 --> 00:16:06.200]  水面上
[00:16:06.200 --> 00:16:09.600]  有一個福音教的作者
