
[00:00:00.000 --> 00:00:03.480]  多謝敬拜隊帶領我們一起去敬拜
[00:01:31.200 --> 00:01:33.200]  一起去找一些方法
[00:01:33.200 --> 00:01:37.200]  來面對我們可能會見到的挑戰
[00:01:37.200 --> 00:01:39.200]  而我見到有一個挑戰
[00:01:39.200 --> 00:01:40.400]  我給它一個名字
[00:01:40.400 --> 00:01:43.000]  就叫做可不可以的挑戰
[00:01:43.000 --> 00:01:44.400]  那是什麼呢
[00:01:44.400 --> 00:01:50.600]  這些對基督徒的挑戰究竟是怎樣的呢
[00:01:50.600 --> 00:01:52.400]  不知道你有沒有聽過一些這樣的想法
[00:01:52.400 --> 00:01:54.200]  或者是來自你自己的
[00:01:54.200 --> 00:01:56.600]  可能來自你的朋友、同學
[00:01:56.600 --> 00:01:58.600]  甚至是你身邊的姐妹
[00:01:58.600 --> 00:02:01.000]  可能有些朋友會說
[00:02:01.000 --> 00:02:05.000]  我男朋友說如果是真愛
[00:02:05.000 --> 00:02:07.800]  我們就應該發生關係
[00:02:07.800 --> 00:02:11.200]  那我可不可以
[00:02:11.200 --> 00:02:13.400]  有些人又說
[00:02:13.400 --> 00:02:19.000]  我女朋友想在旅行的時候
[00:02:19.000 --> 00:02:23.200]  她說我們兩個單獨一起住那裡
[00:02:23.200 --> 00:02:26.400]  不知道可不可以
[00:02:26.400 --> 00:02:28.000]  有些人這樣說
[00:02:28.000 --> 00:02:32.400]  她說我喜歡了同性
[00:02:32.400 --> 00:02:35.000]  那有錯嗎?都是愛而已
[00:02:35.000 --> 00:02:37.000]  昨天她跟我表白
[00:02:37.000 --> 00:02:38.800]  我沉船了
[00:02:38.800 --> 00:02:41.600]  可不可以
[00:02:41.600 --> 00:02:44.000]  今天我沒有逐一要去
[00:02:44.000 --> 00:02:47.200]  將一個標準答案來回答這些可不可以
[00:02:47.200 --> 00:02:50.000]  不過很想和你一起去聖經裏面看
[00:02:50.000 --> 00:02:54.200]  耶穌怎樣去回答這些所謂的難題
[00:02:54.200 --> 00:02:56.000]  我們今天會看的是某一封音
[00:02:56.000 --> 00:02:58.400]  第十章第二至第九節
[00:02:58.400 --> 00:03:01.000]  我們一起去讀這一段經文
[00:03:01.000 --> 00:03:02.800]  來準備一二三
[00:03:02.800 --> 00:03:05.400]  有法利塞人來問他說
[00:03:05.400 --> 00:03:08.200]  人優妻可不可
[00:03:08.200 --> 00:03:10.200]  二師要試探他
[00:03:10.200 --> 00:03:11.800]  耶穌回答說
[00:03:11.800 --> 00:03:14.600]  摩西吩咐你們的是什麼
[00:03:14.600 --> 00:03:19.600]  他們說摩西許人寫了優書便可以優妻
[00:03:19.600 --> 00:03:23.000]  耶穌說摩西因為你們的心眼
[00:03:23.000 --> 00:03:25.600]  所以寫這條例給你們
[00:03:25.600 --> 00:03:28.400]  但從起初的時候
[00:03:28.400 --> 00:03:31.000]  神做人自立做女
[00:03:31.000 --> 00:03:33.800]  因此人要離開父母
[00:03:33.800 --> 00:03:35.400]  與妻子聯合
[00:03:35.400 --> 00:03:38.400]  以人成為一體
[00:03:38.400 --> 00:03:40.800]  夫妻不再是兩個人
[00:03:40.800 --> 00:03:42.400]  乃是一體了
[00:03:42.400 --> 00:03:46.200]  所以神配合的人不能分開
[00:03:46.200 --> 00:03:48.800]  我們一起去土谷
[00:03:48.800 --> 00:03:52.000]  主感謝你賜下你寶貴的說話
[00:03:52.000 --> 00:03:55.200]  我們請你用你的說話來裝備我們
[00:03:55.200 --> 00:03:57.600]  幫助我們去面對世界的挑戰
[00:03:57.600 --> 00:04:00.000]  我們這樣土告奉主耶穌名求
[00:04:00.000 --> 00:04:00.800]  阿們
[00:04:00.800 --> 00:04:03.000]  我第一點給一個分題
[00:04:03.000 --> 00:04:04.000]  今天會分兩點
[00:04:04.000 --> 00:04:05.200]  第一點我給一個分題
[00:04:05.200 --> 00:04:08.200]  叫做人人都喜歡問可不可以
[00:04:08.200 --> 00:04:10.600]  經文是在第二至第五節
[00:04:10.600 --> 00:04:13.000]  故事我們一進入這個故事的時候
[00:04:13.000 --> 00:04:16.000]  一看就已經有一個可不可以的問題
[00:04:16.000 --> 00:04:18.400]  原來從古到今
[00:04:18.400 --> 00:04:21.600]  人人都喜歡問可不可以
[00:04:21.600 --> 00:04:24.000]  第二節法利賽人來問耶穌
[00:04:24.000 --> 00:04:25.000]  他問什麼呢
[00:04:25.000 --> 00:04:26.200]  他就說男人
[00:04:26.200 --> 00:04:28.000]  人也要說人優妻
[00:04:28.000 --> 00:04:29.000]  肯定是男人
[00:04:29.000 --> 00:04:30.600]  男人要提出離婚
[00:04:30.600 --> 00:04:32.200]  將妻子休了
[00:04:32.200 --> 00:04:34.000]  可不可以呢
[00:04:34.000 --> 00:04:36.000]  經文裡面其實一些的字詞
[00:04:36.000 --> 00:04:40.200]  表示了這一班來自耶路撒冷總部的
[00:04:40.200 --> 00:04:41.600]  這班法利賽人
[00:04:41.600 --> 00:04:45.400]  其實在問問題的時候的語氣和動機
[00:04:45.400 --> 00:04:47.200]  這裡的字他說問
[00:04:47.200 --> 00:04:48.600]  其實問在原文來說
[00:04:48.600 --> 00:04:51.200]  有一個詢問質問的意思
[00:04:51.200 --> 00:04:53.200]  查詢質問的意思
[00:04:53.200 --> 00:04:54.800]  而另外就是試探
[00:04:54.800 --> 00:04:57.800]  試探就是找出他的把柄的意思
[00:04:57.800 --> 00:05:01.400]  說明的就是他們所問的不是禮禮貌貌
[00:05:01.400 --> 00:05:03.600]  請問你可不可以呢
[00:05:03.600 --> 00:05:06.600]  而是他們所問的不是要問出一個答案
[00:05:06.600 --> 00:05:08.200]  而是要來挑戰耶穌
[00:05:08.200 --> 00:05:10.600]  要令耶穌難堪而問
[00:05:10.600 --> 00:05:13.000]  廣東話的說法就是
[00:05:13.000 --> 00:05:16.000]  他們是為了挑釁耶穌基而來的
[00:05:16.000 --> 00:05:19.000]  這個問題為什麼會是一個陷阱
[00:05:19.000 --> 00:05:22.200]  要在眾人面前回答可不可以休妻的問題
[00:05:22.200 --> 00:05:24.200]  為什麼會讓耶穌難堪呢
[00:05:24.200 --> 00:05:28.800]  其實是因為耶穌當時自稱是神的兒子
[00:05:28.800 --> 00:05:31.200]  他已經說我是神的兒子耶穌
[00:05:31.200 --> 00:05:34.600]  然後耶穌當時在猶太的社區裡面
[00:05:34.600 --> 00:05:36.200]  已經是一個很有名氣
[00:05:36.200 --> 00:05:39.600]  有很多追隨者的一個宗教的明星
[00:05:39.600 --> 00:05:43.200]  他的影響力和他的宗教地位
[00:05:43.200 --> 00:05:46.200]  甚至讓這一班來自耶路撒冷的高層
[00:05:46.200 --> 00:05:48.200]  感到被威脅
[00:05:48.200 --> 00:05:51.400]  所以他們很想耶穌在眾目睽睽之下
[00:05:51.400 --> 00:05:54.200]  說一些令到這班群眾覺得反感
[00:05:54.200 --> 00:05:56.200]  令到他們質疑的話
[00:05:56.200 --> 00:06:00.000]  讓這班群眾對耶穌失望
[00:06:00.000 --> 00:06:03.200]  而法利塞人提出關於休妻的問題
[00:06:03.200 --> 00:06:04.000]  為什麼呢
[00:06:04.000 --> 00:06:08.400]  是因為當時社會大部分人對這個問題的答案的實踐就是
[00:06:08.400 --> 00:06:12.200]  當然可以啦 只要我不滿意
[00:06:12.200 --> 00:06:15.200]  就算是那些妻子煮壞了
[00:06:15.200 --> 00:06:17.600]  就是煲燶了一道菜
[00:06:17.600 --> 00:06:22.400]  或者說我丈夫看到另一個女人覺得比較吸引
[00:06:22.400 --> 00:06:24.200]  覺得那個妻子不可愛
[00:06:24.200 --> 00:06:26.200]  那我寫封休書就可以了
[00:06:26.200 --> 00:06:28.200]  當時的人就是這樣實踐的
[00:06:28.200 --> 00:06:30.800]  原來在那個男權的社會
[00:06:30.800 --> 00:06:32.600]  就是男權至上的社會
[00:06:32.600 --> 00:06:35.600]  那些丈夫是可以隨便休了他的妻子
[00:06:35.600 --> 00:06:38.000]  男人可以按紀易破壞
[00:06:38.000 --> 00:06:42.800]  曾經向妻子許下的婚姻的民誓
[00:06:42.800 --> 00:06:44.400]  當時來說是一個潮流
[00:06:44.400 --> 00:06:46.400]  也是一個大趨勢
[00:06:46.400 --> 00:06:49.000]  法利塞人知道耶穌的教導
[00:06:49.000 --> 00:06:51.400]  平時也聽到他的教導其實很堅定的
[00:06:51.400 --> 00:06:53.400]  耶穌一定反對別人結婚的
[00:06:53.400 --> 00:06:54.400]  不是
[00:06:54.400 --> 00:06:55.800]  (笑)
[00:06:55.800 --> 00:06:57.000]  專心非常好
[00:06:57.000 --> 00:06:59.800]  我說錯了是離婚
[00:06:59.800 --> 00:07:00.800]  對嗎
[00:07:00.800 --> 00:07:02.800]  耶穌一定是反對別人離婚的
[00:07:02.800 --> 00:07:06.000]  那他就要這樣去挑戰耶穌
[00:07:06.000 --> 00:07:08.600]  目的其實就是要讓耶穌回答
[00:07:08.600 --> 00:07:10.400]  不行的你們全部都不好
[00:07:10.400 --> 00:07:11.600]  然後要他跌粉
[00:07:11.600 --> 00:07:14.000]  成為不受歡迎的人物
[00:07:14.000 --> 00:07:16.000]  那就進入了三字五節
[00:07:16.000 --> 00:07:19.200]  耶穌如何回應他們這個可不可以呢
[00:07:19.200 --> 00:07:24.400]  耶穌沒有直接地去回答他們的可以或不可以
[00:07:24.400 --> 00:07:26.200]  而是反問他
[00:07:26.200 --> 00:07:27.200]  喂
[00:07:27.200 --> 00:07:29.800]  摩西的吩咐是什麼呢
[00:07:29.800 --> 00:07:33.000]  律法書的經文又寫了些什麼
[00:07:33.000 --> 00:07:35.000]  然後法利塞人就回答了
[00:07:35.000 --> 00:07:40.000]  摩西人寫了休書就可以休妻了
[00:07:40.000 --> 00:07:41.200]  咦
[00:07:41.200 --> 00:07:43.200]  法利塞人拿出來的是什麼
[00:07:43.200 --> 00:07:45.400]  的確原來在舊約生命記裏面
[00:07:45.400 --> 00:07:48.800]  第24章第一節明明這樣寫的
[00:07:48.800 --> 00:07:51.200]  他說人若娶妻之後
[00:07:51.200 --> 00:07:54.600]  見到他有什麼不合理的事不喜悅他
[00:07:54.600 --> 00:07:57.200]  就可以寫休書交在他的手中
[00:07:57.200 --> 00:07:59.400]  打發他離開夫家的了
[00:07:59.400 --> 00:08:03.000]  而當時其實不同的猶太拉比
[00:08:03.000 --> 00:08:05.000]  即是老師他們講經家
[00:08:05.000 --> 00:08:08.000]  他們著眼的不是可不可以娶妻
[00:08:08.000 --> 00:08:11.000]  他們著眼的是什麼叫做不合理的事
[00:08:11.000 --> 00:08:12.400]  他們有不同的立場
[00:08:12.400 --> 00:08:15.000]  來自於他們對這段經文不同的解釋
[00:08:15.000 --> 00:08:16.200]  他就會有
[00:08:16.200 --> 00:08:22.200]  而將不合理的事解釋得最闊最極致的
[00:08:22.200 --> 00:08:24.800]  那個拉比叫做希烈
[00:08:24.800 --> 00:08:26.400]  他的說法就是
[00:08:26.400 --> 00:08:28.600]  無論丈夫認為妻子
[00:08:28.600 --> 00:08:32.800]  只要丈夫認為妻子有些不合他心水的事
[00:08:32.800 --> 00:08:34.600]  就是不合理的事
[00:08:34.600 --> 00:08:37.000]  所以這個立場就令到當時的人
[00:08:37.000 --> 00:08:40.600]  又這樣去接納了然後去採用了
[00:08:40.600 --> 00:08:45.600]  於是就出現了當時可以隨意休妻離婚的風氣
[00:08:45.600 --> 00:08:47.000]  法利賽人以為
[00:08:47.000 --> 00:08:49.000]  我拿聖經出來回答你
[00:08:49.000 --> 00:08:50.600]  那就萬無一失
[00:08:50.600 --> 00:08:55.000]  不過結果是得到耶穌一個寸爆的回應
[00:08:55.000 --> 00:08:56.600]  耶穌第五節說
[00:08:56.600 --> 00:08:59.000]  摩西是因為你們心硬
[00:08:59.000 --> 00:09:01.400]  所以這樣寫這個條例給你
[00:09:01.400 --> 00:09:03.200]  用現在的說法就是
[00:09:03.200 --> 00:09:07.200]  摩西知道你們廢才讓你們離婚
[00:09:07.200 --> 00:09:10.600]  人面對著婚姻關係上的困難
[00:09:10.600 --> 00:09:12.600]  很多時候就是不肯付出
[00:09:12.600 --> 00:09:15.200]  不肯提升自己生命的品質
[00:09:15.200 --> 00:09:17.400]  不肯克服自己的罪性
[00:09:17.400 --> 00:09:19.600]  堅持用離婚來解決
[00:09:19.600 --> 00:09:21.000]  這樣的心硬
[00:09:21.000 --> 00:09:23.600]  所以摩西才讓步
[00:09:23.600 --> 00:09:26.000]  面對人性的軟弱的現實
[00:09:26.000 --> 00:09:28.800]  摩西才願意去作出讓步
[00:09:28.800 --> 00:09:30.400]  不過耶穌要表明的
[00:09:30.400 --> 00:09:33.400]  這不是神最初的心意
[00:09:33.400 --> 00:09:35.000]  所以當法利賽人
[00:09:35.000 --> 00:09:39.000]  其實當法利賽人拿著生命記第21章第一節出來
[00:09:39.000 --> 00:09:41.000]  要和耶穌辯論的時候
[00:09:41.000 --> 00:09:42.600]  我感覺就好像
[00:09:42.600 --> 00:09:44.600]  我們回來現在像什麼呢
[00:09:44.600 --> 00:09:47.600]  好像有人去搭巴士
[00:09:47.600 --> 00:09:49.400]  後面很擠的巴士
[00:09:49.400 --> 00:09:52.200]  然後他因為趕著下車很擠
[00:09:52.200 --> 00:09:53.000]  那怎麼辦呢
[00:09:53.000 --> 00:09:54.800]  拿著鎚子撲破了巴士
[00:09:54.800 --> 00:09:56.200]  然後跳下去
[00:09:56.200 --> 00:09:57.400]  然後他就說
[00:09:57.400 --> 00:10:01.000]  喂,這裡寫明緊急時可以湧
[00:10:01.000 --> 00:10:02.400]  我現在急了,下車
[00:10:02.400 --> 00:10:04.000]  那我還不可以湧
[00:10:04.000 --> 00:10:06.400]  有沒有搞錯,有什麼問題
[00:10:06.400 --> 00:10:08.800]  一樣的橫蠻無理
[00:10:08.800 --> 00:10:11.200]  為什麼呢?我們又問
[00:10:11.200 --> 00:10:14.600]  為什麼耶穌不直接去回答
[00:10:14.600 --> 00:10:16.600]  可以或者不可以呢
[00:10:16.600 --> 00:10:19.800]  是不是因為怕法利賽人呢
[00:10:19.800 --> 00:10:21.200]  應該不是
[00:10:21.200 --> 00:10:23.200]  耶穌要串爆他們
[00:10:23.200 --> 00:10:26.000]  要反擊他們從來都不是很遠的
[00:10:26.000 --> 00:10:29.400]  是不是真的好像法利賽人所設的陷阱
[00:10:29.400 --> 00:10:32.000]  他怕這群群眾不喜歡他呢
[00:10:32.000 --> 00:10:33.400]  應該都不是
[00:10:33.400 --> 00:10:36.400]  耶穌很強硬地說你們心硬,你們廢
[00:10:36.400 --> 00:10:38.400]  他沒有要討好這群群眾
[00:10:38.400 --> 00:10:41.200]  耶穌不直接回答可不可以呢
[00:10:41.200 --> 00:10:43.800]  是因為人在問神可不可以
[00:10:43.800 --> 00:10:46.400]  只不過是一個表面的行為
[00:10:46.400 --> 00:10:48.200]  你和我都明白
[00:10:48.200 --> 00:10:50.000]  我們問可不可以之前
[00:10:50.000 --> 00:10:53.200]  其實我們自己已經有答案和選擇
[00:10:53.200 --> 00:10:55.600]  如果我們跳回剛才開頭問的問題
[00:10:55.600 --> 00:10:56.600]  他想怎樣
[00:10:56.600 --> 00:10:59.400]  他就想去想去和想去
[00:10:59.400 --> 00:11:03.800]  原來耶穌不單要處理表面的可不可以
[00:11:03.800 --> 00:11:08.200]  而更關心的是你為什麼會這樣問呢
[00:11:08.200 --> 00:11:11.000]  耶穌先帶人進入自己的心
[00:11:11.000 --> 00:11:13.800]  反思為什麼你要這樣問呢
[00:11:13.800 --> 00:11:18.200]  為什麼人人都會這麼喜歡問可不可以呢
[00:11:18.200 --> 00:11:22.600]  我也曾經聽過很多很多可不可以的問題
[00:11:22.600 --> 00:11:24.200]  有些是我自己問的
[00:11:24.200 --> 00:11:26.400]  有些是別人問的
[00:11:26.400 --> 00:11:27.600]  例如是怎樣
[00:11:27.600 --> 00:11:30.000]  可不可以不上學呀
[00:11:30.000 --> 00:11:33.000]  可不可以課金呀
[00:11:33.000 --> 00:11:36.400]  可不可以不上教會呀,真是很悶呀
[00:11:36.400 --> 00:11:38.800]  可不可以拍拖呀
[00:11:38.800 --> 00:11:40.600]  可不可以分手呀
[00:11:40.600 --> 00:11:45.800]  可不可以同時有兩個拍拖的對象
[00:11:45.800 --> 00:11:47.600]  一個正選一個後備
[00:11:47.600 --> 00:11:48.200]  為什麼呢
[00:11:48.200 --> 00:11:53.400]  因為很多教導都要我們兩手準備
[00:11:53.400 --> 00:11:55.000]  可不可以可不可以
[00:11:55.000 --> 00:11:56.800]  喂喂喂喂
[00:11:56.800 --> 00:11:59.800]  可不可以摸一下這裡呀
[00:11:59.800 --> 00:12:01.400]  可不可以摸一下這裡呀
[00:12:01.400 --> 00:12:03.400]  可以的了,我會點到即止
[00:12:03.400 --> 00:12:05.800]  明白的明白的,可以的了
[00:12:05.800 --> 00:12:08.400]  可不可以試一下
[00:12:08.400 --> 00:12:13.600]  其實婚前我們都親密一點
[00:12:13.600 --> 00:12:15.600]  反正我們已經認定對方了
[00:12:15.600 --> 00:12:18.600]  我們只是差結婚那一步而已
[00:12:18.600 --> 00:12:20.400]  問這些問題的人
[00:12:20.400 --> 00:12:24.600]  其實真正想滿足的是什麼呢
[00:12:24.600 --> 00:12:27.800]  法利賽人想用一個好像技術性的問題
[00:12:27.800 --> 00:12:29.200]  去困住耶穌
[00:12:29.200 --> 00:12:31.600]  但耶穌就直指核心
[00:12:31.600 --> 00:12:33.000]  是你們心硬
[00:12:33.000 --> 00:12:34.800]  這個才是問題
[00:12:34.800 --> 00:12:37.000]  耶穌示範了在挑戰之下
[00:12:37.000 --> 00:12:38.000]  沒有跌下去
[00:12:38.000 --> 00:12:40.800]  可以不可以這個意願的回答
[00:12:40.800 --> 00:12:43.400]  而是揭露提問的人的動機
[00:12:43.400 --> 00:12:45.200]  喂,你為什麼會這樣問呢
[00:12:45.200 --> 00:12:49.600]  讓人先察覺、測驗自己的心意
[00:12:49.600 --> 00:12:52.400]  及後在第六至第九節
[00:12:52.400 --> 00:12:53.600]  其實他會將我們
[00:12:53.600 --> 00:12:55.400]  既然不是這樣
[00:12:55.400 --> 00:12:56.400]  我們會帶回真理
[00:12:56.400 --> 00:12:59.800]  就是我們要真正跟從神的心意
[00:12:59.800 --> 00:13:02.600]  不過在這裡我們才可以學習
[00:13:02.600 --> 00:13:04.600]  面對可不可以這個問題
[00:13:04.600 --> 00:13:08.000]  我們也可以這樣學習耶穌
[00:13:08.000 --> 00:13:09.600]  如果當朋友問
[00:13:09.600 --> 00:13:12.200]  我可不可以,我應不應該分手
[00:13:12.200 --> 00:13:13.600]  那你會問他什麼
[00:13:13.600 --> 00:13:16.200]  為什麼你想分手
[00:13:16.200 --> 00:13:17.400]  當你自己掙扎
[00:13:17.400 --> 00:13:19.400]  我可不可以進一步呢
[00:13:19.400 --> 00:13:20.200]  你問問自己
[00:13:20.200 --> 00:13:22.400]  為什麼你這麼想進一步呢
[00:13:22.400 --> 00:13:26.600]  究竟神對親密關係的心意是什麼呢
[00:13:26.600 --> 00:13:29.000]  原來問題不是在可不可以
[00:13:29.000 --> 00:13:32.200]  而是你的心究竟在想什麼
[00:13:32.200 --> 00:13:34.000]  今天如果我們心裡
[00:13:34.000 --> 00:13:36.600]  都有很多很多可不可以的時候
[00:13:36.600 --> 00:13:38.800]  我們是不是都應該要去反省
[00:13:38.800 --> 00:13:40.800]  其實我們的動機是什麼
[00:13:40.800 --> 00:13:43.400]  我們的心究竟是柔軟馴服
[00:13:43.400 --> 00:13:45.000]  還是像經文所說
[00:13:45.000 --> 00:13:47.000]  我們是剛硬自我呢
[00:13:47.000 --> 00:13:49.800]  進入第二點
[00:13:49.800 --> 00:13:52.400]  第二點我會給他分題
[00:13:52.400 --> 00:13:54.400]  叫做回到創造的原意
[00:13:54.400 --> 00:13:56.400]  經文是第六至第九節
[00:13:56.400 --> 00:13:57.600]  這裡說
[00:13:57.600 --> 00:13:59.200]  但起初的時候
[00:13:59.200 --> 00:14:01.400]  神做人是做男做女的
[00:14:01.400 --> 00:14:02.600]  那怎樣呢
[00:14:02.600 --> 00:14:03.800]  起初的時候
[00:14:03.800 --> 00:14:07.800]  神做人是要怎樣
[00:14:07.800 --> 00:14:09.000]  神就是怎樣
[00:14:09.000 --> 00:14:10.000]  人就是要怎樣
[00:14:10.000 --> 00:14:11.200]  夫妻就是怎樣
[00:14:11.200 --> 00:14:12.400]  這裡在做什麼呢
[00:14:12.400 --> 00:14:16.200]  原來耶穌帶他們回到創世的時候
[00:14:16.200 --> 00:14:17.600]  為什麼呢
[00:14:17.600 --> 00:14:19.400]  耶穌面對法利塞人
[00:14:19.400 --> 00:14:23.000]  關於離婚可不可以的提問
[00:14:23.000 --> 00:14:26.400]  並沒有停留在摩西的律法裡的容許
[00:14:26.400 --> 00:14:29.400]  而是直接帶他們回到起初的時候
[00:14:29.400 --> 00:14:31.800]  神創造這個世界的時候
[00:14:31.800 --> 00:14:35.400]  對人對婚姻究竟是怎樣設計
[00:14:35.400 --> 00:14:37.400]  在最開頭的經文的時候
[00:14:37.400 --> 00:14:38.600]  法利塞文的
[00:14:38.600 --> 00:14:40.000]  法利塞文
[00:14:41.600 --> 00:14:44.600]  法利塞人問的是離婚
[00:14:44.600 --> 00:14:47.600]  不過耶穌回答的是結婚
[00:14:47.600 --> 00:14:51.000]  耶穌這句句子裡有一個彈字
[00:14:51.000 --> 00:14:55.800]  這個彈字就好像iPhone彈出來的一個訊息
[00:14:55.800 --> 00:14:58.800]  你要重置你的整部機了
[00:14:58.800 --> 00:15:02.600]  回到原廠設定裡去找答案
[00:15:02.600 --> 00:15:08.200]  耶穌直接翻開人類說明書裡的產品介紹
[00:15:08.200 --> 00:15:09.400]  創世紀的這裡
[00:15:09.400 --> 00:15:11.000]  究竟怎樣介紹呢
[00:15:11.000 --> 00:15:12.800]  這個婚姻戀愛的產品
[00:15:12.800 --> 00:15:15.200]  耶穌叫我們去看看
[00:15:15.200 --> 00:15:18.600]  神創造這個產品的時候設計的用途
[00:15:18.600 --> 00:15:21.800]  耶穌提醒我們真正的問題不是問可不可以
[00:15:21.800 --> 00:15:26.600]  而是去問上帝創造最初的心意是什麼
[00:15:26.600 --> 00:15:30.600]  讓我們一起來看看上帝創造人的使用說明
[00:15:30.600 --> 00:15:32.400]  婚姻原來親密關係
[00:15:32.400 --> 00:15:34.800]  戀愛結婚是什麼來的
[00:15:34.800 --> 00:15:37.800]  我們試試看這個功能介紹
[00:15:37.800 --> 00:15:38.800]  第六節說
[00:15:38.800 --> 00:15:41.800]  要做男做女
[00:15:41.800 --> 00:15:46.400]  原來神創造做男做女是平等的
[00:15:46.400 --> 00:15:48.800]  兩個都是按照神的形象來做的
[00:15:48.800 --> 00:15:50.800]  雖然可能時間點有些不一樣
[00:15:50.800 --> 00:15:52.800]  可能有些方法
[00:15:52.800 --> 00:15:55.000]  上帝聖經記載
[00:15:55.000 --> 00:15:59.400]  不過兩者都是神所創造而是平等的
[00:15:59.400 --> 00:16:01.400]  為什麼這件事這麼重要呢
[00:16:01.400 --> 00:16:02.600]  耶穌回應的是
[00:16:02.600 --> 00:16:05.000]  原來在耶穌的時代
[00:16:05.000 --> 00:16:09.400]  剛才也說了是一個男性主導的年代
[00:16:09.400 --> 00:16:13.400]  原來女性的生計和保護
[00:16:13.400 --> 00:16:15.800]  只有靠她的丈夫
[00:16:15.800 --> 00:16:17.600]  耶穌重生兩性的平等
[00:16:17.600 --> 00:16:19.600]  就是要保護當時的婦女
[00:16:19.600 --> 00:16:22.600]  即是這群弱者不會被任意拋棄
[00:16:22.600 --> 00:16:25.400]  如果男人說不喜歡就丟掉這個女人
[00:16:25.400 --> 00:16:28.400]  其實這個女人就失去了依靠
[00:16:28.400 --> 00:16:31.200]  原來跟隨創造的原意
[00:16:31.200 --> 00:16:33.200]  因為男女是公平的
[00:16:33.200 --> 00:16:34.800]  所以不可以
[00:16:34.800 --> 00:16:36.600]  不可以隨自己的心意
[00:16:36.600 --> 00:16:40.000]  因為對方令我不開心就離婚
[00:16:40.000 --> 00:16:41.600]  第七第八節說
[00:16:41.600 --> 00:16:45.000]  離開父母和妻子聯合二人成為一體
[00:16:45.000 --> 00:16:47.200]  原來婚姻是一件什麼事
[00:16:47.200 --> 00:16:48.200]  他又告訴你
[00:16:48.200 --> 00:16:50.200]  婚姻是兩個個體
[00:16:50.200 --> 00:16:52.600]  各自離開自己的原生家庭
[00:16:52.600 --> 00:16:55.000]  離開這個原生家庭
[00:16:55.000 --> 00:16:57.200]  包括我未結婚前
[00:16:57.200 --> 00:16:59.800]  父母供養和保護我
[00:16:59.800 --> 00:17:01.200]  我離開這個家庭
[00:17:01.200 --> 00:17:03.400]  這兩個人結為一個家
[00:17:03.400 --> 00:17:04.400]  成為一體
[00:17:04.400 --> 00:17:06.400]  彼此依賴照顧
[00:17:06.400 --> 00:17:09.600]  這是一個人生的重大決定
[00:17:09.600 --> 00:17:14.000]  而這個結合是需要承諾和責任的
[00:17:14.000 --> 00:17:15.200]  第九節說
[00:17:15.200 --> 00:17:17.800]  神配合的人不能分開
[00:17:17.800 --> 00:17:20.200]  原來婚姻是神所定的
[00:17:20.200 --> 00:17:24.400]  是獲得官方終身授權的認證
[00:17:24.400 --> 00:17:26.000]  是獨身訂造的
[00:17:26.000 --> 00:17:27.400]  不是試用版
[00:17:27.400 --> 00:17:29.000]  不是我試試就可以離開
[00:17:29.000 --> 00:17:31.000]  不是這樣的
