
[00:00:00.000 --> 00:00:05.000]  今日出面陽光溫暖
[00:08:45.000 --> 00:08:47.000]  作為主的得人漁夫
[00:08:47.000 --> 00:08:50.000]  彼得抓住眾人的好奇觸動
[00:08:50.000 --> 00:08:52.000]  抓住福音的契機
[00:08:52.000 --> 00:08:57.000]  勇敢地勸勉他的同胞悔改歸主
[00:08:57.000 --> 00:08:58.000]  在這一刻
[00:08:58.000 --> 00:09:01.000]  彼得看見數以千計的同胞
[00:09:01.000 --> 00:09:04.000]  舉手決戰
[00:09:04.000 --> 00:09:06.000]  彷彿無數的如意
[00:09:06.000 --> 00:09:10.000]  在他的心湖活崩亂跳
[00:09:10.000 --> 00:09:12.000]  你想不想像到他的心
[00:09:12.000 --> 00:09:15.000]  何等的激動,何等的感恩
[00:09:15.000 --> 00:09:20.000]  你感不感受到他心跳加速
[00:09:20.000 --> 00:09:24.000]  彼得和約翰正向百姓說話的時候
[00:09:24.000 --> 00:09:26.000]  倫班的祭司長
[00:09:26.000 --> 00:09:29.000]  守衛聖殿的守殿官
[00:09:29.000 --> 00:09:31.000]  和殺刀戈人
[00:09:31.000 --> 00:09:33.000]  氣沖沖地走過來
[00:09:33.000 --> 00:09:35.000]  他們一念煩惱
[00:09:35.000 --> 00:09:37.000]  迅速地驅散人群
[00:09:37.000 --> 00:09:39.000]  展開清場行動
[00:09:39.000 --> 00:09:42.000]  衝向兩個手無寸鐵的使徒
[00:09:42.000 --> 00:09:45.000]  毫不留情地逮捕他們
[00:09:45.000 --> 00:09:48.000]  很煩惱
[00:09:48.000 --> 00:09:52.000]  煩惱到忍無可忍的地步
[00:09:52.000 --> 00:09:54.000]  為什麼這些宗教領袖
[00:09:54.000 --> 00:09:57.000]  煩惱到忍無可忍
[00:09:57.000 --> 00:09:59.000]  因為使徒們教導百姓
[00:09:59.000 --> 00:10:01.000]  傳揚在耶穌的事上
[00:10:01.000 --> 00:10:05.000]  證明有死人復活
[00:10:05.000 --> 00:10:08.000]  為什麼使徒傳揚耶穌死而復活
[00:10:08.000 --> 00:10:12.000]  就觸怒了殺刀戈人呢
[00:10:12.000 --> 00:10:16.000]  我相信你對殺刀戈人這個名字毫不陌生
[00:10:16.000 --> 00:10:19.000]  那你知不知道他們是什麼來頭呢
[00:10:19.000 --> 00:10:21.000]  他們來自祭司家族
[00:10:21.000 --> 00:10:25.000]  大部分是地主貴族階層
[00:10:25.000 --> 00:10:29.000]  和羅馬政府有勾結
[00:10:29.000 --> 00:10:32.000]  所以他們可以獲委任為大祭司
[00:10:32.000 --> 00:10:34.000]  管轄聖殿
[00:10:34.000 --> 00:10:36.000]  耶路撒冷的公議會
[00:10:36.000 --> 00:10:38.000]  是猶太人的最高法庭
[00:10:38.000 --> 00:10:40.000]  擁有很大的權力
[00:10:40.000 --> 00:10:43.000]  由大祭司擔任會長
[00:10:43.000 --> 00:10:45.000]  殺刀戈人是大祭司
[00:10:45.000 --> 00:10:49.000]  自然就會成為公議會的會長
[00:10:49.000 --> 00:10:52.000]  為了維持猶太社區的安定
[00:10:52.000 --> 00:10:55.000]  羅馬政府賦予他們地方自治權
[00:10:55.000 --> 00:10:58.000]  他們可以隨意捉拿審判人
[00:10:58.000 --> 00:11:03.000]  不過他們沒有權判決死刑
[00:11:03.000 --> 00:11:05.000]  在這個時候
[00:11:05.000 --> 00:11:08.000]  在聖殿的所羅門廊下
[00:11:08.000 --> 00:11:11.000]  彼得約翰教導百姓
[00:11:11.000 --> 00:11:15.000]  拿撒勒的耶穌
[00:11:15.000 --> 00:11:21.000]  就是猶太人引頸以待的基督尼塞亞救世主
[00:11:21.000 --> 00:11:24.000]  想清楚一點
[00:11:24.000 --> 00:11:28.000]  司道全說復活的耶穌為主為王
[00:11:28.000 --> 00:11:30.000]  在當時的場景
[00:11:30.000 --> 00:11:34.000]  殺刀戈人會不會以為他們反抗羅馬帝國
[00:11:34.000 --> 00:11:39.000]  要重建大衛王朝的獨立國家
[00:11:39.000 --> 00:11:42.000]  不知道你熟不熟悉司道行傳
[00:11:42.000 --> 00:11:45.000]  最初耶穌升天之後
[00:11:45.000 --> 00:11:47.000]  在耶路撒冷的流房
[00:11:47.000 --> 00:11:50.000]  有多少信徒聚會
[00:11:50.000 --> 00:11:52.000]  120個
[00:11:52.000 --> 00:11:55.000]  在五旬節聖靈降臨
[00:11:55.000 --> 00:11:57.000]  彼得第一次公開報道
[00:11:57.000 --> 00:11:59.000]  門徒約添鳥
[00:11:59.000 --> 00:12:01.000]  3000人
[00:12:01.000 --> 00:12:04.000]  今天在聖殿的所羅門廊下
[00:12:04.000 --> 00:12:06.000]  彼得第二次公開報道
[00:12:06.000 --> 00:12:08.000]  信主的藍丁
[00:12:08.000 --> 00:12:10.000]  正是藍丁
[00:12:10.000 --> 00:12:13.000]  大概有5000人
[00:12:13.000 --> 00:12:16.000]  短短五六十天
[00:12:16.000 --> 00:12:19.000]  耶穌復活升天
[00:12:19.000 --> 00:12:21.000]  到這一刻
[00:12:21.000 --> 00:12:24.000]  殺到戈人手下的十架死囚
[00:12:24.000 --> 00:12:26.000]  短短五六十天
[00:12:26.000 --> 00:12:30.000]  成為多少人心裏的救主尼塞亞
[00:12:30.000 --> 00:12:33.000]  你懂不懂計算
[00:12:33.000 --> 00:12:36.000]  原來已經超過8000人
[00:12:36.000 --> 00:12:38.000]  8000人
[00:12:38.000 --> 00:12:42.000]  會不會觸動殺到戈人的神經
[00:12:42.000 --> 00:12:46.000]  何況這麼大批群眾聚集在聖殿範圍
[00:12:46.000 --> 00:12:48.000]  聖殿是什麼地方
[00:12:48.000 --> 00:12:52.000]  正是殺到戈人管轄的宗教聖地
[00:12:52.000 --> 00:12:55.000]  他們會不會以為這班使徒
[00:12:55.000 --> 00:13:00.000]  在宗教領袖的地盤踩牆
[00:13:00.000 --> 00:13:04.000]  而且殺到戈人只是相信摩世不敬
[00:13:04.000 --> 00:13:07.000]  不相信死人復活
[00:13:07.000 --> 00:13:09.000]  使徒在這一刻相信
[00:13:09.000 --> 00:13:12.000]  又宣揚耶穌死而復活
[00:13:12.000 --> 00:13:17.000]  是否挑戰他們的神學信念
[00:13:17.000 --> 00:13:20.000]  信不信耶穌
[00:13:20.000 --> 00:13:22.000]  本來已經成為使徒
[00:13:22.000 --> 00:13:27.000]  宗教領袖兩大陣營的矛盾
[00:13:27.000 --> 00:13:32.000]  使徒在大庭廣眾宣揚耶穌是復活的救主
[00:13:32.000 --> 00:13:36.000]  更加加劇了兩大陣營的對立
[00:13:36.000 --> 00:13:39.000]  在殺到戈人的眼裏
[00:13:39.000 --> 00:13:42.000]  使徒是抵擋真理的敵人
[00:13:42.000 --> 00:13:45.000]  擾亂社會安寧的知識份子
[00:13:45.000 --> 00:13:49.000]  專和他們搞對抗
[00:13:49.000 --> 00:13:52.000]  兩陣對壘
[00:13:52.000 --> 00:13:58.000]  你覺得哪一邊更加害怕更加懼怕
[00:13:58.000 --> 00:14:02.000]  是否手無寸鐵的使徒呢
[00:14:02.000 --> 00:14:06.000]  諷刺的是強勢的宗教領袖
[00:14:06.000 --> 00:14:10.000]  其實才是真正害怕到震的
[00:14:10.000 --> 00:14:13.000]  他們懼怕什麼
[00:14:13.000 --> 00:14:16.000]  他們懼怕群眾騷亂甚至暴動
[00:14:16.000 --> 00:14:19.000]  使社會安寧觸發羅馬軍事鎮壓
[00:14:19.000 --> 00:14:24.000]  褫奪他們維持地方治安的特權
[00:14:24.000 --> 00:14:27.000]  他們懼怕使徒的言行
[00:14:27.000 --> 00:14:30.000]  直接威脅他們的經濟效益
[00:14:30.000 --> 00:14:33.000]  危害他們的安逸生活
[00:14:33.000 --> 00:14:36.000]  甚至挑戰他們的宗教權威
[00:14:36.000 --> 00:14:43.000]  難怪作者說他們煩惱到忍無可忍的地步
[00:14:43.000 --> 00:14:48.000]  有時候懼怕忌恨
[00:14:48.000 --> 00:14:51.000]  往往會令人為求自保
[00:14:51.000 --> 00:14:54.000]  不惜損人利己
[00:14:54.000 --> 00:14:58.000]  昔日宗教領袖殘酷地逮捕主耶穌
[00:14:58.000 --> 00:15:01.000]  如今案件重現
[00:15:01.000 --> 00:15:05.000]  他們無情地拘捕耶穌的門徒
[00:15:05.000 --> 00:15:08.000]  由於天已經晚了
[00:15:08.000 --> 00:15:12.000]  宗教領袖只好將他們押在拘留所
[00:15:12.000 --> 00:15:17.000]  翌日才帶到耶路撒冷的猶太公議會
[00:15:17.000 --> 00:15:23.000]  官長、長老、文士等議會成員
[00:15:23.000 --> 00:15:27.000]  退休大祭司亞拿、現任大祭司戈亞發
[00:15:27.000 --> 00:15:31.000]  和其他宗教領袖混雜一起
[00:15:31.000 --> 00:15:38.000]  為了審問兩個手無寸鐵的小市民
[00:15:38.000 --> 00:15:42.000]  這麼大陣仗、這麼陣容鼎盛
[00:15:42.000 --> 00:15:45.000]  反映他們多麼畏懼
[00:15:45.000 --> 00:15:48.000]  五十多日前主耶穌被捕
[00:15:48.000 --> 00:15:52.000]  解送到亞拿面前
[00:15:52.000 --> 00:15:54.000]  耶穌被釘十戒時
[00:15:54.000 --> 00:16:00.000]  亞拿的女婿戈亞發大祭司擔任大祭司
[00:16:00.000 --> 00:16:06.000]  你們憑什麼能力奉誰的名做這事呢?
[00:16:06.000 --> 00:16:09.000]  我嚴肅質問使徒的宗教領袖
[00:16:09.000 --> 00:16:14.000]  五十多日前就是判死釘死耶穌
[00:16:14.000 --> 00:16:19.000]  還派兵丁看守耶穌的墳墓的人
[00:16:19.000 --> 00:16:24.000]  如今使徒力斥猶太人釘死耶穌
[00:16:24.000 --> 00:16:28.000]  豈不是揭穿眼前人初判耶穌嗎?
[00:16:28.000 --> 00:16:33.000]  豈不是指責他們殺害尼塞亞救世主嗎?
[00:16:33.000 --> 00:16:38.000]  如果猶太民眾相信使徒的一派胡言
[00:16:38.000 --> 00:16:44.000]  豈不是集體認同宗教領袖就是千古罪人?
[00:16:44.000 --> 00:16:47.000]  宗教領袖心虛心驚
[00:16:47.000 --> 00:16:51.000]  他們懼怕自己的明星受損
[00:16:51.000 --> 00:16:54.000]  他們越懼怕就越自保
[00:16:54.000 --> 00:16:59.000]  自保的表現往往是會反擊
[00:16:59.000 --> 00:17:07.000]  他們越懼怕使徒的處境就岌岌可危
[00:17:07.000 --> 00:17:11.000]  在耶路撒冷的猶太公議會
[00:17:11.000 --> 00:17:15.000]  看見一張張偽善的面孔
[00:17:15.000 --> 00:17:18.000]  聽到一聲聲無情的質問
[00:17:18.000 --> 00:17:20.000]  弟兄姊妹如果你是彼得
[00:17:20.000 --> 00:17:23.000]  你有什麼感受?
[00:17:23.000 --> 00:17:27.000]  你會不會好像我所想像的
[00:17:27.000 --> 00:17:30.000]  彼得很可能腦海浮現一幕幕
[00:17:30.000 --> 00:17:34.000]  昔日耶穌被捕被審被羞辱的片段
[00:17:34.000 --> 00:17:37.000]  因為在五六十日之前耶穌被捕
[00:17:37.000 --> 00:17:41.000]  彼得正正在大祭司的院子裡
[00:17:41.000 --> 00:17:45.000]  彼得連相應恩師的勇氣都沒有
[00:17:45.000 --> 00:17:47.000]  他怎麼做?
[00:17:47.000 --> 00:17:54.000]  接二連三否認自己和耶穌同火同黨同鄉
[00:17:54.000 --> 00:17:59.000]  他唯一做的就是遠遠地跟著
[00:17:59.000 --> 00:18:01.000]  當時他害怕得三次不認主
[00:18:01.000 --> 00:18:03.000]  畏縮脅弱
[00:18:03.000 --> 00:18:06.000]  由加利利海開始
[00:18:06.000 --> 00:18:10.000]  彼得已經跟從耶穌足足三年
[00:18:10.000 --> 00:18:13.000]  即使耶穌三番
[00:18:13.000 --> 00:18:15.000]  沒有四次的連續三次
[00:18:15.000 --> 00:18:18.000]  預言自己受苦受害
[00:18:18.000 --> 00:18:21.000]  然後會復活
[00:18:21.000 --> 00:18:24.000]  不過彼得好像聽不明白
[00:18:24.000 --> 00:18:26.000]  聽不入腦
[00:18:26.000 --> 00:18:28.000]  他的心靈未甦醒
[00:18:28.000 --> 00:18:31.000]  他只知道耶穌會被捕
[00:18:31.000 --> 00:18:36.000]  他不知道不相信耶穌會復活
[00:18:36.000 --> 00:18:39.000]  但是在這個猶太公議會
[00:18:39.000 --> 00:18:42.000]  此情此景
[00:18:42.000 --> 00:18:45.000]  彷彿案件重演
[00:18:45.000 --> 00:18:50.000]  彼得手上恩師被捕受審的舊錄
[00:18:50.000 --> 00:18:53.000]  他從一個旁觀者
[00:18:53.000 --> 00:18:56.000]  變成第一身的受害者
[00:18:56.000 --> 00:18:59.000]  受審者
[00:18:59.000 --> 00:19:03.000]  置身差不多的審判場景
[00:19:03.000 --> 00:19:06.000]  面對當年的劊子手
[00:19:06.000 --> 00:19:09.000]  眼前的人景
[00:19:09.000 --> 00:19:14.000]  很可能觸碰彼得生命的痛點
[00:19:14.000 --> 00:19:20.000]  顯示他的痛悔、內疚、隱藏傷口
[00:19:20.000 --> 00:19:22.000]  此時此刻
[00:19:22.000 --> 00:19:26.000]  在謀害恩師的宗教首腦面前
[00:19:26.000 --> 00:19:29.000]  成為被捕受審者
[00:19:29.000 --> 00:19:32.000]  彼得會否更惶恐不安
[00:19:32.000 --> 00:19:34.000]  更畏縮脅弱
[00:19:34.000 --> 00:19:37.000]  好像五、六十天前
[00:19:37.000 --> 00:19:41.000]  彼得如何面對、如何應對
[00:19:41.000 --> 00:19:44.000]  弟兄請你幫我們讀第十節
[00:19:44.000 --> 00:19:45.000]  1、2、3
[00:19:45.000 --> 00:20:05.000]  從宗教領袖所關注的
[00:20:05.000 --> 00:20:07.000]  「窮退得醫治」
[00:20:07.000 --> 00:20:09.000]  彼得直指他們所迴避
[00:20:09.000 --> 00:20:11.000]  耶穌基督的名字
[00:20:11.000 --> 00:20:12.000]  在群眾面前
[00:20:12.000 --> 00:20:14.000]  到現在
[00:20:14.000 --> 00:20:16.000]  在宗教領袖面前
[00:20:16.000 --> 00:20:20.000]  彼得依然口徑一致
[00:20:20.000 --> 00:20:22.000]  仍然宣告認信
[00:20:22.000 --> 00:20:26.000]  耶穌是死而復活的救贖主
[00:20:26.000 --> 00:20:28.000]  置身危險地帶
[00:20:28.000 --> 00:20:33.000]  彼得信仰的核心毫不動搖
[00:20:33.000 --> 00:20:35.000]  再請姐妹讀第十一節
[00:20:35.000 --> 00:20:36.000]  1、2、3
[00:20:37.000 --> 00:20:40.000]  你們將人所丟棄的石頭
[00:20:40.000 --> 00:20:44.000]  以成了房閣的頭塊石
[00:20:44.000 --> 00:20:45.000]  彼得理直氣壯
[00:20:45.000 --> 00:20:50.000]  引用詩篇118篇22節
[00:20:50.000 --> 00:20:53.000]  藉著這個著名的尼塞亞語言詩
[00:20:53.000 --> 00:20:57.000]  高舉被遭棄受害的耶穌
[00:20:57.000 --> 00:20:59.000]  是建築物重要的基石
[00:20:59.000 --> 00:21:01.000]  是神所體重的尼塞亞
[00:21:01.000 --> 00:21:03.000]  直斥宗教領袖
[00:21:03.000 --> 00:21:05.000]  丟棄耶穌的惡行
[00:21:05.000 --> 00:21:09.000]  我們再一起宣告12節
[00:21:09.000 --> 00:21:12.000]  除他以外別無拯救
[00:21:12.000 --> 00:21:14.000]  因為在天下人間
[00:21:14.000 --> 00:21:16.000]  沒有次下別的名
[00:21:16.000 --> 00:21:19.000]  我們可以靠著得救
[00:21:19.000 --> 00:21:22.000]  這是彼得的認信
[00:21:22.000 --> 00:21:24.000]  親愛的兄弟姐妹
[00:21:24.000 --> 00:21:26.000]  今天你坐在這裡
[00:21:26.000 --> 00:21:29.000]  坐了多少年年月月呢
[00:21:29.000 --> 00:21:31.000]  彼得的認信
[00:21:31.000 --> 00:21:34.000]  是不是你的認信呢
[00:21:34.000 --> 00:21:36.000]  你認信主耶穌
[00:21:36.000 --> 00:21:39.000]  是你生命唯一的救主嗎
[00:21:39.000 --> 00:21:42.000]  彼得跟從耶穌三年
[00:21:42.000 --> 00:21:44.000]  他的心靈還沒有甦醒
[00:21:44.000 --> 00:21:46.000]  耶穌死了之後
[00:21:46.000 --> 00:21:48.000]  只是短短五六十天
[00:21:48.000 --> 00:21:51.000]  為什麼他會變得無畏無懼
[00:21:51.000 --> 00:21:54.000]  忽然覺醒呢
[00:21:54.000 --> 00:21:59.000]  我們試試看彼得的心路歷程
[00:21:59.000 --> 00:22:02.000]  昔日他為求自保
[00:22:02.000 --> 00:22:05.000]  三次不認主
[00:22:05.000 --> 00:22:07.000]  換來的是生命的
[00:22:07.000 --> 00:22:12.000]  創痛 愧疚 羞恥 痛不欲生
[00:22:12.000 --> 00:22:15.000]  因主死而復活
[00:22:15.000 --> 00:22:18.000]  卻竟然主動向他顯現
[00:22:18.000 --> 00:22:20.000]  既往不咎
[00:22:20.000 --> 00:22:21.000]  沒有遺棄他
[00:22:21.000 --> 00:22:25.000]  甚至向他委以重任
[00:22:25.000 --> 00:22:28.000]  重回加利利海邊
[00:22:28.000 --> 00:22:30.000]  復活主祝福他
[00:22:30.000 --> 00:22:33.000]  為養主很寶貝的羊
[00:22:33.000 --> 00:22:35.000]  在橄欖山升天之前
[00:22:35.000 --> 00:22:38.000]  復活主差遣彼得和其他使徒
[00:22:38.000 --> 00:22:40.000]  向主所愛的世人
[00:22:40.000 --> 00:22:42.000]  講傳福音
[00:22:42.000 --> 00:22:45.000]  從耶路撒冷直到地極
[00:22:45.000 --> 00:22:47.000]  在這一刻
[00:22:47.000 --> 00:22:49.000]  在猶太公議會
[00:22:49.000 --> 00:22:50.000]  彼得口中
[00:22:50.000 --> 00:22:53.000]  瘸腿的人得全愚
[00:22:53.000 --> 00:22:55.000]  別無拯救
[00:22:55.000 --> 00:22:59.000]  人可以靠著耶穌得救
[00:22:59.000 --> 00:23:01.000]  這幾個動詞名詞
[00:23:01.000 --> 00:23:03.000]  原本的意思
[00:23:03.000 --> 00:23:06.000]  希臘文其實都是同一個詞
[00:23:06.000 --> 00:23:08.000]  就是拯救
[00:23:08.000 --> 00:23:09.000]  的而且確
[00:23:09.000 --> 00:23:11.000]  耶穌基督的救恩
[00:23:11.000 --> 00:23:13.000]  蘊含了很多層的意義
[00:23:13.000 --> 00:23:14.000]  瘸腿的
[00:23:14.000 --> 00:23:17.000]  經歷肉身的醫治
