
[00:00:00.000 --> 00:00:06.080]  今天的主題是「返教會為了什麼?」
[00:03:25.600 --> 00:03:27.360]  那降下的
[00:03:27.360 --> 00:03:31.280]  就是高升遠超諸天之上的
[00:03:31.280 --> 00:03:34.080]  為要充滿萬遊」
[00:03:34.080 --> 00:03:35.200]  好 麻煩大家
[00:03:35.200 --> 00:03:39.280]  這段經文說我們所以是一個蒙恩的人
[00:03:39.280 --> 00:03:42.000]  原因就是因為主耶穌基督
[00:03:42.000 --> 00:03:43.600]  用不同的量度
[00:03:43.600 --> 00:03:46.240]  賜給我們每個人不同的恩賜
[00:03:46.240 --> 00:03:47.360]  所以這裡也說到
[00:03:47.360 --> 00:03:50.960]  為什麼每個人的恩賜都是不同的呢?
[00:03:50.960 --> 00:03:52.000]  但最重要
[00:03:52.000 --> 00:03:54.640]  都是每個人都有耶穌所賜的恩賜
[00:03:54.640 --> 00:03:57.360]  可謂叫做「人人有份
[00:03:57.360 --> 00:03:59.120]  永不落空」
[00:03:59.120 --> 00:04:02.400]  所以你們每個人都是有神所賜的恩賜
[00:04:02.400 --> 00:04:03.440]  第八節說到
[00:04:03.440 --> 00:04:04.880]  「所以有話說
[00:04:04.880 --> 00:04:06.640]  他升上高天的時候
[00:04:06.640 --> 00:04:07.920]  努力了呼嚕
[00:04:07.920 --> 00:04:10.880]  將各樣的恩賜賞賜給人」
[00:04:10.880 --> 00:04:13.360]  經文說到「所以有話說」
[00:04:13.360 --> 00:04:15.920]  其實「有話說」在哪裡說呢?
[00:04:15.920 --> 00:04:19.200]  原來這句話是來自《詩篇60拍篇》
[00:04:19.200 --> 00:04:20.160]  已經說過
[00:04:20.160 --> 00:04:22.800]  預言耶穌基督將來完成了救恩
[00:04:22.800 --> 00:04:24.160]  升上天的時候
[00:04:24.160 --> 00:04:25.520]  回到父神的身邊
[00:04:25.520 --> 00:04:29.600]  祂會將一切的恩賜賜給信徒
[00:04:29.600 --> 00:04:31.760]  其實什麼叫做「恩賜」呢?
[00:04:31.760 --> 00:04:33.760]  其實根據原文來說
[00:04:33.760 --> 00:04:34.960]  「恩賜」是禮物
[00:04:34.960 --> 00:04:36.240]  是一個「gift」
[00:04:36.240 --> 00:04:37.120]  而一般來說
[00:04:37.120 --> 00:04:40.320]  這個「恩賜」都是上帝給每一個人
[00:04:40.320 --> 00:04:44.240]  就是一個建立教會的特別功能
[00:04:44.240 --> 00:04:46.160]  但是這個「恩賜」這份禮物
[00:04:46.160 --> 00:04:47.840]  其實也幫助我們成長
[00:04:47.840 --> 00:04:49.840]  更加幫助我們如何在世上
[00:04:49.840 --> 00:04:51.600]  完成神給我們的使命
[00:04:51.600 --> 00:04:54.640]  以致在完成使命的過程當中
[00:04:54.640 --> 00:04:56.720]  生命可以得到豐盛
[00:04:56.720 --> 00:05:00.480]  甚至是一個更加有意義的人生
[00:05:00.480 --> 00:05:03.600]  經文說到
[00:05:03.600 --> 00:05:05.840]  「即是說祂升上去
[00:05:05.840 --> 00:05:09.600]  豈不是祂也曾降到地底下?」
[00:05:09.600 --> 00:05:13.520]  「地底下」其實是指什麼意思呢?
[00:05:13.520 --> 00:05:15.760]  「地底下」其實按照原文來說
[00:05:15.760 --> 00:05:19.600]  主要是指耶穌埋葬在墳墓之下
[00:05:19.600 --> 00:05:21.840]  但原來根據原文的意思
[00:05:21.840 --> 00:05:23.360]  這個「地底下」
[00:05:23.360 --> 00:05:28.000]  其實也有解作地的比較低處的地方
[00:05:28.000 --> 00:05:30.640]  所以也說到在地上
[00:05:30.640 --> 00:05:33.520]  所以新學院是如何去翻譯的呢?
[00:05:33.520 --> 00:05:37.680]  新學院是翻譯為「地上的低處」
[00:05:37.680 --> 00:05:41.680]  無論主耶穌基督是在地上還是地底下
[00:05:41.680 --> 00:05:42.960]  其實這也要表明
[00:05:42.960 --> 00:05:45.600]  耶穌基督曾經降世為人
[00:05:45.600 --> 00:05:48.080]  在地上完成了救恩
[00:05:48.080 --> 00:05:50.640]  因此耶穌基督完成了之後
[00:05:50.640 --> 00:05:52.240]  就上到天上
[00:05:52.240 --> 00:05:54.160]  有這件事情
[00:05:54.160 --> 00:05:56.720]  其實如果看回詩篇第68篇
[00:05:56.720 --> 00:05:59.040]  其實這篇經文主要的內容
[00:05:59.040 --> 00:06:01.920]  是說神戰勝了周圍的仇敵
[00:06:01.920 --> 00:06:03.040]  戰勝的情形像什麼呢?
[00:06:03.040 --> 00:06:04.560]  就好像打仗一樣
[00:06:04.560 --> 00:06:06.880]  當他打成了聖像之後
[00:06:06.880 --> 00:06:09.200]  除了有很多俘虜之外
[00:06:09.200 --> 00:06:13.360]  同時間這些戰敗國也給了很多的貢物
[00:06:13.360 --> 00:06:15.120]  和有很多的戰利品
[00:06:15.120 --> 00:06:16.960]  所以其實神是很富有
[00:06:16.960 --> 00:06:19.360]  但不過神沒有懼為己
[00:06:19.360 --> 00:06:22.720]  依然將這些戰利品分給他的子民
[00:06:22.720 --> 00:06:24.640]  如果套用今天的情況
[00:06:24.640 --> 00:06:26.240]  做一個有趣的比喻
[00:06:26.240 --> 00:06:29.120]  神其實是一個很富有的父親
[00:06:29.120 --> 00:06:31.520]  而我們就是富二代
[00:06:31.520 --> 00:06:32.720]  其實這個富有的父親
[00:06:32.720 --> 00:06:36.720]  給了很多寶貴的財寶、恩賜、禮物給我們
[00:06:36.720 --> 00:06:38.560]  如果我們願意去洗的話
[00:06:38.560 --> 00:06:40.800]  用這些財寶作投資的話
[00:06:40.800 --> 00:06:44.800]  其實我們也可以成為一個很富有的人
[00:06:44.800 --> 00:06:48.320]  有時候偶爾我們也會聽到一些新聞
[00:06:48.320 --> 00:06:50.400]  說有些公公婆婆
[00:06:50.400 --> 00:06:51.680]  他們很貧窮的
[00:06:51.680 --> 00:06:54.080]  要撿垃圾為生
[00:06:54.080 --> 00:06:56.880]  但當這些公公婆婆離開世界的時候
[00:06:56.880 --> 00:07:01.040]  在家裡又賺到一百多萬的銀子
[00:07:01.040 --> 00:07:02.080]  其實我們聽到
[00:07:02.080 --> 00:07:02.880]  真是可惜
[00:07:02.880 --> 00:07:04.160]  為什麼這些公公婆婆
[00:07:04.160 --> 00:07:07.360]  不花錢要過一些貧窮的生活呢?
[00:07:07.360 --> 00:07:08.640]  其實同樣地也是
[00:07:08.640 --> 00:07:10.080]  我們作為基督徒
[00:07:10.080 --> 00:07:12.640]  我們作為有很多恩賜的信徒
[00:07:12.640 --> 00:07:14.880]  如果我們不用神的恩賜
[00:07:14.880 --> 00:07:16.640]  其實不用神的財寶
[00:07:16.640 --> 00:07:18.640]  其實這些都是爛銅爛鐵
[00:07:18.640 --> 00:07:21.520]  對於我們來說都是沒有用的
[00:07:21.520 --> 00:07:23.520]  好了,可能大家會問
[00:07:23.520 --> 00:07:26.080]  其實我有什麼恩賜呢?
[00:07:26.080 --> 00:07:28.480]  神給了我什麼禮物呢?
[00:07:28.480 --> 00:07:32.640]  其實坊間有一個叫做「恩賜測試表」
[00:07:32.640 --> 00:07:33.840]  你們可以去做一下
[00:07:33.840 --> 00:07:35.360]  看看自己有什麼恩賜
[00:07:35.360 --> 00:07:36.640]  又或者你可以回團契
[00:07:36.640 --> 00:07:39.040]  問一下你的團契的目者
[00:07:39.040 --> 00:07:41.280]  他可能可以給你一些意見
[00:07:41.280 --> 00:07:43.760]  甚至或者叫你參加多一些的侍奉
[00:07:43.760 --> 00:07:46.720]  而從中你可以發掘到這些恩賜
[00:07:46.720 --> 00:07:50.080]  好了,來到講道第二部分
[00:07:50.080 --> 00:07:53.200]  很想大家邀請大家一起去讀以下經文
[00:07:53.200 --> 00:07:56.320]  今天的題目叫做「返教會為了什麼?」
[00:07:56.320 --> 00:07:58.880]  我們一起看看以下的經文
[00:07:58.880 --> 00:08:02.560]  好,我們一起去讀這幾節經文
[00:08:02.560 --> 00:08:04.080]  預備起
[00:08:04.080 --> 00:08:09.360]  「他所賜的有使徒,有先知,有傳福音的
[00:08:09.360 --> 00:08:13.840]  有目者和教師,為要裝備聖徒
[00:08:13.840 --> 00:08:17.840]  作為使徒的善徒,建立基督的身體
[00:08:17.840 --> 00:08:22.320]  直到我們眾人在信仰上同歸於一
[00:08:22.320 --> 00:08:26.080]  認識神的兒子,得以長大成人
[00:08:26.080 --> 00:08:29.680]  達到基督完全的新娘
[00:08:29.680 --> 00:08:32.880]  即使我們多了三十年
[00:08:32.880 --> 00:08:36.480]  都依然會在他身邊依靠
[00:08:36.480 --> 00:08:41.120]  被一切邪說之風搖動,飄來飄去」
[00:08:41.120 --> 00:08:46.480]  剛才我們看到耶穌基督賜禮物給信徒
[00:08:46.480 --> 00:08:48.400]  其中當中有什麼禮物呢?
[00:08:48.400 --> 00:08:50.400]  當中的禮物是說到
[00:08:50.400 --> 00:08:55.920]  基督真的有賜使徒、先知、傳福音、有目者和教師
[00:08:55.920 --> 00:08:58.880]  在初期教會來說,這幾個即使都是很重要
[00:08:58.880 --> 00:09:05.520]  因為他們主要的功用就是將知識、真理教導給信徒
[00:09:05.520 --> 00:09:08.800]  說到使徒,什麼叫使徒呢?
[00:09:08.800 --> 00:09:14.640]  在教會傳統來說,使徒應該是純粹指耶穌基督的十二個門徒
[00:09:14.640 --> 00:09:18.160]  凡親眼見過耶穌的信徒
[00:09:18.160 --> 00:09:23.920]  而耶穌亦都親自將使命交給那些門徒,稱為使徒
[00:09:23.920 --> 00:09:26.320]  今天其實已經沒有使徒了
[00:09:26.320 --> 00:09:29.280]  雖然沒有使徒,但我們作為耶穌基督的門徒
[00:09:29.280 --> 00:09:31.760]  我們都要好像昔日的使徒一樣
[00:09:31.760 --> 00:09:38.000]  要歌著有使命的生活,去見證耶穌基督
[00:09:38.000 --> 00:09:43.040]  除了像使徒之外,亦有像先知
[00:09:43.040 --> 00:09:46.960]  很多人會想,先知是否那些未卜先知呢?
[00:09:46.960 --> 00:09:49.600]  有預知能力的人就叫先知呢?
[00:09:49.600 --> 00:09:53.520]  其實根據聖經來說,根據神所說的原文
[00:09:53.520 --> 00:09:57.120]  其實先知的原文就是神的代言人
[00:09:57.120 --> 00:09:59.920]  就是神將一句說話告訴先知
[00:09:59.920 --> 00:10:03.200]  然後先知就將神的說話告訴以色列人
[00:10:03.200 --> 00:10:06.720]  在舊約裏面,摩西和撒姆爾就是先知
[00:10:06.720 --> 00:10:12.000]  就是將神所吩咐的說話告訴以色列的百姓
[00:10:12.000 --> 00:10:15.200]  其實今天有沒有先知呢?
[00:10:15.200 --> 00:10:19.120]  其實按照高林多前書第十三章所說
[00:10:19.120 --> 00:10:22.240]  其實先知有講道的能力
[00:10:22.240 --> 00:10:26.000]  亦有分享真理
[00:10:26.000 --> 00:10:29.760]  在神學院裏面,其實老師都說應該沒有先知
[00:10:29.760 --> 00:10:33.680]  如果有先知的即時,或是今天的傳道
[00:10:33.680 --> 00:10:36.320]  或是今天的教目,為何這樣說呢?
[00:10:36.320 --> 00:10:40.800]  因為像我今天在台上,就是向大家分享神的話語
[00:10:40.800 --> 00:10:42.160]  分享真理
[00:10:42.160 --> 00:10:45.760]  所以有一段時間,形容教目、傳道人
[00:10:45.760 --> 00:10:49.200]  為這個時代的先知,就是這樣
[00:10:49.200 --> 00:10:52.720]  但我絕對沒有未卜先知的能力
[00:10:52.720 --> 00:10:56.320]  不要問我,將來結婚會和誰結婚
[00:10:56.320 --> 00:11:00.240]  將來做生意應該選擇哪個舖位或去哪個地方
[00:11:00.240 --> 00:11:02.400]  我是沒有這樣的能力
[00:11:02.400 --> 00:11:07.200]  另一個即時所說的就是傳福音
[00:11:07.200 --> 00:11:10.080]  這個傳福音的即時,就是講到這一班人
[00:11:10.080 --> 00:11:12.240]  傳福音是特別有能力的
[00:11:12.240 --> 00:11:16.080]  他們通常傳福音,人都是很容易相信的
[00:11:16.080 --> 00:11:20.240]  最近我認識了一位很有傳福音恩賜的姐妹
[00:11:20.240 --> 00:11:23.360]  她家裏所有的家人,差不多都是傳福音
[00:11:23.360 --> 00:11:25.280]  都是信了主的
[00:11:25.280 --> 00:11:28.240]  我想讓大家去看一件事
[00:11:28.240 --> 00:11:32.320]  好,大家不知道有沒有見過這件事呢?
[00:11:32.320 --> 00:11:35.920]  這是一個五色鎖匙扣
[00:11:35.920 --> 00:11:40.160]  傳福音的原理就是按照這個五色珠
[00:11:40.160 --> 00:11:44.400]  都想問一下,有多少人用過五色珠?
[00:11:44.400 --> 00:11:45.760]  都見到,有些人用過
[00:11:45.760 --> 00:11:47.440]  其實它的原理是怎樣呢?
[00:11:47.440 --> 00:11:50.640]  它同樣地都有綠色、黑色和紅色
[00:11:50.640 --> 00:11:53.200]  綠色代表甚麼呢?代表神的創造
[00:11:53.200 --> 00:11:55.440]  黑色代表罪入了世界
[00:11:55.440 --> 00:11:59.280]  而紅色代表耶穌基督的救恩
[00:11:59.280 --> 00:12:03.280]  其實這個五色鎖匙扣是改良的
[00:12:03.280 --> 00:12:05.520]  改良到現在大家看黑色的部分
[00:12:05.520 --> 00:12:08.480]  大家看不看到黑色的是甚麼?
[00:12:08.480 --> 00:12:10.480]  厲害,你們的眼力的確很好
[00:12:10.480 --> 00:12:12.000]  不用我放大
[00:12:12.000 --> 00:12:14.400]  黑色是甚麼呢?其實是一個雀籠
[00:12:14.400 --> 00:12:18.880]  代表世界被罪侵佔了
[00:12:18.880 --> 00:12:20.640]  罪入了這個世界
[00:12:20.640 --> 00:12:25.440]  由於有罪的緣故,人就沒有自由
[00:12:25.440 --> 00:12:26.960]  那怎樣形容人沒有自由呢?
[00:12:26.960 --> 00:12:28.960]  就形容裡面的小鳥
[00:12:28.960 --> 00:12:30.720]  小鳥的籠袋是沒有自由的
[00:12:30.720 --> 00:12:33.360]  甚至細心留意,有兩隻小鳥
[00:12:33.360 --> 00:12:35.520]  兩隻小鳥都是背對背
[00:12:35.520 --> 00:12:38.320]  是代表人的關係的破裂
[00:12:38.320 --> 00:12:40.480]  都是因為人的罪的緣故
[00:12:40.480 --> 00:12:44.240]  導致人的關係破裂
[00:12:44.240 --> 00:12:47.600]  這位姐妹除了設計了這個五色鎖匙扣之外
[00:12:47.600 --> 00:12:51.520]  還設計了一個探病很好的工具
[00:12:51.520 --> 00:12:54.240]  當我聽到的時候,我真的覺得很厲害
[00:12:54.240 --> 00:12:55.600]  有時候我們探病
[00:12:55.600 --> 00:13:00.320]  可能去到病床跟親友說了幾句安慰的話
[00:13:00.320 --> 00:13:01.680]  然後我們不知道說甚麼
[00:13:01.680 --> 00:13:04.960]  又或者不知道怎樣進入福音的話題
[00:13:04.960 --> 00:13:07.360]  姐妹設計了一個很特別的工具
[00:13:07.360 --> 00:13:09.360]  這是甚麼工具呢?
[00:13:09.360 --> 00:13:13.040]  就是一個…
[00:13:13.040 --> 00:13:15.280]  咦,調快了
[00:13:15.280 --> 00:13:18.640]  就是一個五色音樂盒
[00:13:18.640 --> 00:13:20.720]  這個音樂盒其實有幾面
[00:13:20.720 --> 00:13:24.320]  每一面都有五色鎖匙扣的圖案
[00:13:24.320 --> 00:13:26.000]  所以大家探病的時候
[00:13:26.000 --> 00:13:27.520]  就可以跟病人說
[00:13:27.520 --> 00:13:30.160]  這個五色是甚麼東西?
[00:13:30.160 --> 00:13:31.680]  這個公仔代表甚麼東西?
[00:13:31.680 --> 00:13:33.440]  說完之後還有一樣最棒的東西
[00:13:33.440 --> 00:13:36.320]  就是你可以拿這個音樂盒的音樂
[00:13:36.320 --> 00:13:39.520]  就是一些很好聽的奇異音典
[00:13:39.520 --> 00:13:41.120]  舒不舒服呢?
[00:13:41.120 --> 00:13:42.160]  我覺得很棒
[00:13:42.160 --> 00:13:43.200]  甚至你完成之後
[00:13:43.200 --> 00:13:45.440]  你可以將這個禮物送給病人
[00:13:45.440 --> 00:13:47.280]  這個病人就可以無時無刻
[00:13:47.280 --> 00:13:48.560]  都可以看著這個音樂盒
[00:13:48.560 --> 00:13:50.800]  思想一下人生的意義
[00:13:50.800 --> 00:13:52.320]  人生的生命
[00:13:52.320 --> 00:13:53.520]  或者很不舒服的時候
[00:13:53.520 --> 00:13:55.440]  聽一下奇異音典
[00:13:55.440 --> 00:13:57.200]  應該會感覺很舒暢
[00:13:57.200 --> 00:13:58.960]  特別不知道神會不會在這一刻
[00:13:58.960 --> 00:14:00.240]  都會使用這首詩歌
[00:14:00.240 --> 00:14:04.000]  真的可以去安慰這些未信主的朋友
[00:14:04.000 --> 00:14:05.520]  所以其實我看到這個設計
[00:14:05.520 --> 00:14:07.520]  的確是一個很厲害的設計
[00:14:07.520 --> 00:14:10.320]  其實這個姐妹有這個報道的恩賜
[00:14:10.320 --> 00:14:12.240]  她除了去報道之外
[00:14:12.240 --> 00:14:14.960]  也設計了一些工具
[00:14:14.960 --> 00:14:18.640]  去幫助信徒更加容易地傳福音
[00:14:18.640 --> 00:14:22.640]  到最後保羅提到有兩個的職事
[00:14:22.640 --> 00:14:24.640]  就是教師和牧師
[00:14:24.640 --> 00:14:27.200]  我想這兩個職事大家都已經很認識了
[00:14:27.200 --> 00:14:28.640]  所以我都不多說了
[00:14:28.640 --> 00:14:33.680]  教會設下了有使徒、有先知、有傳福音
[00:14:33.680 --> 00:14:34.720]  有信徒的
[00:14:34.720 --> 00:14:36.720]  有比較教會
[00:14:36.720 --> 00:14:41.280]  其實耶穌基督將這些禮物
[00:14:41.280 --> 00:14:42.320]  賜給我們
[00:14:42.320 --> 00:14:44.320]  其實有什麼作用呢?
[00:14:44.320 --> 00:14:47.360]  其實如果看回這個和合本
[00:14:47.360 --> 00:14:49.760]  作用的目的是為了什麼呢?
[00:14:49.760 --> 00:14:52.160]  就是為了成全聖徒
[00:14:52.160 --> 00:14:53.600]  各盡其職
[00:14:53.600 --> 00:14:56.320]  建立基督的身體
[00:14:56.320 --> 00:14:57.680]  但是我很想問
[00:14:57.680 --> 00:15:00.640]  其實為了要成全聖徒
[00:15:00.640 --> 00:15:04.640]  那成全聖徒做什麼呢?
[00:15:04.640 --> 00:15:06.640]  為了什麼呢?
[00:15:06.640 --> 00:15:08.880]  成全聖徒的心裡面所想
[00:15:08.880 --> 00:15:10.640]  例如考試合格
[00:15:10.640 --> 00:15:12.640]  還是上班
[00:15:12.640 --> 00:15:15.280]  升官發財
[00:15:15.280 --> 00:15:18.000]  還是找到一份好工作
[00:15:18.000 --> 00:15:20.880]  甚至會不會是病得醫治呢?
[00:15:20.880 --> 00:15:24.080]  其實為了成全聖徒是什麼呢?
[00:15:24.080 --> 00:15:26.480]  就是為了要各盡其職
[00:15:26.480 --> 00:15:28.800]  建立基督的身體
[00:15:28.800 --> 00:15:32.240]  其實如果看回和合本的修訂版
[00:15:32.240 --> 00:15:33.280]  可能會好一點
[00:15:33.280 --> 00:15:35.440]  就說到為了要裝備聖徒
[00:15:35.440 --> 00:15:37.440]  做侍奉的工作
[00:15:37.440 --> 00:15:40.560]  建立基督的身體
[00:15:40.560 --> 00:15:41.840]  其實做侍奉的工作
[00:15:41.840 --> 00:15:44.240]  也說到做聖公
[00:15:44.240 --> 00:15:47.200]  所以神賜給這些牧師
[00:15:47.200 --> 00:15:49.440]  先知、使徒、傳福音教師
[00:15:49.440 --> 00:15:50.880]  目的是為了什麼呢?
[00:15:50.880 --> 00:15:52.720]  就是為了要裝備我們
[00:15:52.720 --> 00:15:54.080]  我們全部都是聖徒
[00:15:54.080 --> 00:15:55.680]  就是各盡其職
[00:15:55.680 --> 00:15:58.480]  去做侍奉的工作
[00:15:58.480 --> 00:16:00.000]  又問問大家
[00:16:00.000 --> 00:16:02.160]  其實各盡其職
[00:16:02.160 --> 00:16:04.720]  成全聖徒這一句金句
[00:16:04.720 --> 00:16:09.680]  在教會哪個地方會看到呢?
[00:16:09.680 --> 00:16:10.960]  不要跟我說聖經
[00:16:10.960 --> 00:16:12.480]  聖經一定有的
[00:16:12.480 --> 00:16:13.440]  其實在教會裡面
[00:16:13.440 --> 00:16:15.200]  大大隻打了出來的
[00:16:15.200 --> 00:16:17.920]  在哪裡呢?
[00:16:17.920 --> 00:16:19.360]  有沒有印象?
[00:16:19.360 --> 00:16:20.880]  就是教會的入口
[00:16:20.880 --> 00:16:22.080]  那條柱子
[00:16:22.080 --> 00:16:23.280]  成全聖徒
[00:16:23.280 --> 00:16:24.560]  各盡其職
[00:16:24.560 --> 00:16:26.000]  立足香港
[00:16:26.000 --> 00:16:26.960]  胸懷普世
[00:16:26.960 --> 00:16:29.120]  這就是蘇牧師的心意
[00:16:29.120 --> 00:16:30.320]  也很想我們每個人
[00:16:30.320 --> 00:16:31.760]  回音福堂的
[00:16:31.760 --> 00:16:32.640]  都明白到
[00:16:32.640 --> 00:16:34.160]  為了成全聖徒
[00:16:34.160 --> 00:16:37.200]  就各盡其職這件事
[00:16:37.200 --> 00:16:39.040]  所以教會有傳福音
[00:16:39.040 --> 00:16:40.480]  有牧師有教師的存在
[00:16:40.480 --> 00:16:42.240]  其實不是單單為了我們
[00:16:42.240 --> 00:16:43.920]  聽一堂很好的道
[00:16:43.920 --> 00:16:46.080]  又或者在聽到的當中
[00:16:46.080 --> 00:16:47.520]  心靈得到安慰
[00:16:47.520 --> 00:16:48.880]  甚至在團契查經
[00:16:48.880 --> 00:16:52.080]  都不是為了增加我們的聖經知識
[00:16:52.080 --> 00:16:53.440]  這些一切一切
[00:16:53.440 --> 00:16:54.960]  其實都為了裝備我們
[00:16:54.960 --> 00:16:56.480]  參與侍奉
[00:16:56.480 --> 00:16:58.480]  去建立基督的身體
[00:16:58.480 --> 00:16:59.840]  如果大家不能夠掌握到
[00:16:59.840 --> 00:17:01.840]  這個屬靈的真相
[00:17:01.840 --> 00:17:03.440]  這個返教會的目的
[00:17:03.440 --> 00:17:05.840]  其實人返教會越來越沒味
[00:17:05.840 --> 00:17:08.320]  甚至屬靈的生命都很枯乾
[00:17:08.320 --> 00:17:09.920]  我為什麼這樣說呢?
[00:17:09.920 --> 00:17:12.080]  大家記不記得初信主的時候
[00:17:12.080 --> 00:17:13.680]  你每次崇拜聽到
[00:17:13.680 --> 00:17:15.520]  都會有很多得著
[00:17:15.520 --> 00:17:16.960]  又或者在團契查經
[00:17:16.960 --> 00:17:19.200]  你發覺有很多聖經的亮光
[00:17:19.200 --> 00:17:21.680]  令你明白到聖經真是厲害了
[00:17:21.680 --> 00:17:24.160]  覺得神的話語是很有意思
