
[00:00:00.000 --> 00:00:02.560]  用著這支鮮和
[00:05:28.520 --> 00:05:30.440]  當時的尼希米是怎樣的呢?
[00:05:30.440 --> 00:05:34.600]  他是阿達洩西王身邊的酒政王
[00:05:34.600 --> 00:05:38.200]  當尼希米知道耶路撒冷受攻擊
[00:05:38.200 --> 00:05:41.240]  建城的事受到破壞,他很心痛
[00:05:41.240 --> 00:05:43.080]  他為這件事祈禱
[00:05:43.080 --> 00:05:45.720]  如果我們有機會看第一章就知道
[00:05:45.720 --> 00:05:48.280]  當他祈禱時,神感動他
[00:05:48.280 --> 00:05:52.120]  帶領一群人回耶路撒冷重建城牆
[00:05:52.120 --> 00:05:55.320]  不僅如此,還得到波斯王的協助
[00:05:55.320 --> 00:05:58.040]  波斯王竟然批准他回到城牆
[00:05:58.040 --> 00:06:01.560]  還送了材料給他建城牆
[00:06:01.560 --> 00:06:06.120]  尼希米雖然帶著波斯王贈送的材料
[00:06:06.120 --> 00:06:07.960]  甚至乎王的詔書
[00:06:07.960 --> 00:06:11.080]  簡單來說是通行證
[00:06:11.080 --> 00:06:14.200]  應該是通行無阻,一定成功
[00:06:14.200 --> 00:06:15.640]  誰知不是
[00:06:15.640 --> 00:06:18.280]  尼希米回到耶路撒冷時
[00:06:18.280 --> 00:06:21.720]  同樣發現很多困難、很多挑戰
[00:06:21.720 --> 00:06:25.720]  很多敵人要破壞他建城牆的事
[00:06:25.720 --> 00:06:27.240]  但又很有趣
[00:06:27.240 --> 00:06:30.120]  剛才讀15字時也提到
[00:06:30.120 --> 00:06:32.520]  神卻是怎樣?
[00:06:32.520 --> 00:06:36.280]  破壞了攻擊他人的計謀
[00:06:36.280 --> 00:06:37.400]  神的保守
[00:06:37.400 --> 00:06:41.880]  以至各人可以回到自己的崗位繼續工作
[00:06:41.880 --> 00:06:46.280]  16字提到尼希米和他的僕人是怎樣的?
[00:06:46.280 --> 00:06:48.760]  一邊建城牆的工作
[00:06:48.760 --> 00:06:50.920]  一邊拿兵器
[00:06:50.920 --> 00:06:55.000]  一邊建城,一邊做防衛的工作
[00:06:55.000 --> 00:06:59.400]  尼希米不僅是叫百姓這樣做
[00:06:59.400 --> 00:07:04.680]  他帶領的僕人也一起去做
[00:07:04.680 --> 00:07:08.040]  下手下腳一起建城牆
[00:07:08.040 --> 00:07:12.760]  尼希米身邊的這班僕人其實是甚麼人呢?
[00:07:12.760 --> 00:07:14.520]  聖經提到他們是怎樣的?
[00:07:14.520 --> 00:07:19.320]  拿槍、拿盾牌、拿弓、穿海甲
[00:07:19.320 --> 00:07:21.560]  槍、盾牌、弓、盔甲
[00:07:21.560 --> 00:07:24.920]  其實是正規軍人的裝備
[00:07:24.920 --> 00:07:30.360]  所以這班僕人不是買菜、煮飯、洗地、洗碗的那些僕人
[00:07:30.360 --> 00:07:31.640]  不是的
[00:07:31.640 --> 00:07:35.160]  其實是一班精通的特種部隊
[00:07:35.160 --> 00:07:38.120]  尼希米是酒精,對吧?
[00:07:38.120 --> 00:07:40.920]  你不要以為酒精就是在皇帝旁邊
[00:07:40.920 --> 00:07:42.200]  試試酒有沒有毒
[00:07:42.200 --> 00:07:44.360]  好像試試飯菜有沒有毒那麼簡單
[00:07:44.360 --> 00:07:45.560]  其實不是的
[00:07:45.560 --> 00:07:48.520]  他是當時皇帝身邊的大紅人
[00:07:48.520 --> 00:07:52.040]  是一個高官,舉足輕重的人物
[00:07:52.040 --> 00:07:55.240]  甚至當時很多人會巴結他
[00:07:55.240 --> 00:07:59.800]  如果用現代的說法,這班是甚麼人呢?
[00:07:59.800 --> 00:08:05.720]  這班可以說是職場上食物鏈頂層的人
[00:08:05.720 --> 00:08:09.000]  如果正在讀書,這班其實是一班學霸
[00:08:09.000 --> 00:08:11.000]  是一班很厲害的人
[00:08:11.000 --> 00:08:13.000]  不過,尼希米
[00:08:13.000 --> 00:08:15.880]  甚至他一班的僕人
[00:08:15.880 --> 00:08:18.600]  不只是專注在自己的事業
[00:08:18.600 --> 00:08:22.280]  因為他知道他們有另一個身份
[00:08:22.280 --> 00:08:24.360]  他另一個身份就是神的僕人
[00:08:24.360 --> 00:08:27.080]  要去完成上帝的事情
[00:08:27.080 --> 00:08:30.040]  在第一章10至11節是這樣說
[00:08:30.040 --> 00:08:32.040]  這是尼希米的禱告
[00:08:32.040 --> 00:08:34.440]  我邀請大家一起讀,預備起
[00:08:34.440 --> 00:08:42.360]  「是你用大能和大能的手所救贖的」
[00:08:42.360 --> 00:08:46.760]  「哎,主啊,求你質以聽你僕人的祈禱」
[00:08:46.760 --> 00:08:50.360]  「聽喜愛敬畏理明眾僕人的祈禱」
[00:08:50.360 --> 00:08:54.760]  「使你僕人今日亨通,在這人面前無恩」
[00:08:54.760 --> 00:08:56.760]  「我是王的酒精」
[00:08:56.760 --> 00:09:00.120]  哇,兩節都上上提
[00:09:00.120 --> 00:09:01.880]  「我是神的僕人」
[00:09:01.880 --> 00:09:04.520]  尼希米不是只有一個酒精
[00:09:04.520 --> 00:09:06.520]  他很清楚他也是神的僕人
[00:09:06.520 --> 00:09:08.520]  他有另一個身份
[00:09:08.520 --> 00:09:10.520]  一個屬天的身份
[00:09:10.520 --> 00:09:13.160]  他領受從神而來的意象
[00:09:13.160 --> 00:09:15.160]  要完成上帝給他的工作
[00:09:15.160 --> 00:09:18.040]  頂姐妹,坐在這裡的
[00:09:18.040 --> 00:09:20.040]  可能大部分的都在讀書
[00:09:20.040 --> 00:09:22.040]  你是一個學生
[00:09:22.040 --> 00:09:24.040]  不知道呢
[00:09:24.040 --> 00:09:27.560]  可能你都有很多身份
[00:09:27.560 --> 00:09:29.560]  但是除了這些身份
[00:09:29.560 --> 00:09:30.840]  是一個學生之外
[00:09:30.840 --> 00:09:34.360]  上帝也給了一個基督徒的身份給我們
[00:09:34.360 --> 00:09:36.360]  我們是一群基督的跟隨者
[00:09:36.360 --> 00:09:39.080]  今天作為基督徒的我們
[00:09:39.080 --> 00:09:41.320]  我們在我們的校園
[00:09:41.320 --> 00:09:43.560]  家庭,甚至職場裡面
[00:09:43.560 --> 00:09:45.880]  我們又可以做一個怎樣的基督徒呢
[00:09:45.880 --> 00:09:48.520]  神又給了一個什麼使命給我們呢
[00:09:48.520 --> 00:09:52.600]  領姐妹,你知道上帝有什麼使命給了你嗎
[00:09:52.600 --> 00:09:54.600]  你清不清楚
[00:09:54.600 --> 00:09:58.680]  為什麼尼希米可以這麼清楚神給他的使命
[00:09:58.680 --> 00:10:00.680]  為什麼可以這麼能夠活出
[00:10:00.680 --> 00:10:03.560]  神僕人這個身份和使命
[00:10:03.560 --> 00:10:06.040]  我們再看前一點
[00:10:06.040 --> 00:10:08.520]  在第二章的四字悟節
[00:10:08.520 --> 00:10:11.240]  我又請大家一起讀
[00:10:11.240 --> 00:10:13.240]  預備起
[00:10:13.240 --> 00:10:33.080]  (念念不忘,念念不忘,念念不忘,念念不忘)
[00:10:33.080 --> 00:10:37.720]  尼希米做到因為他是一個常常祈禱的人
[00:10:37.720 --> 00:10:41.400]  祈禱不是說跟上帝聊天
[00:10:41.400 --> 00:10:45.160]  或者只是求上帝幫我這樣幫我那樣
[00:10:45.160 --> 00:10:48.440]  其實祈禱是表達一種態度
[00:10:48.440 --> 00:10:50.440]  在神面前的態度
[00:10:50.440 --> 00:10:51.880]  是一個謙卑的態度
[00:10:51.880 --> 00:10:54.440]  承認自己的不足和限制
[00:10:54.440 --> 00:10:57.320]  願意讓上帝進入自己的生命
[00:10:57.320 --> 00:10:59.560]  願意將主權交給上帝
[00:10:59.560 --> 00:11:01.880]  讓上帝帶領我們的人生
[00:11:01.880 --> 00:11:03.880]  讓上帝作主
[00:11:03.880 --> 00:11:06.200]  就好像尼希米一樣
[00:11:06.200 --> 00:11:09.160]  皇帝問他,尼希米你想要什麼
[00:11:09.160 --> 00:11:11.800]  他就說,他祈禱
[00:11:11.800 --> 00:11:14.920]  他祈禱問上帝可以怎樣做
[00:11:14.920 --> 00:11:18.920]  尼希米不是說我想走自己期望的路
[00:11:18.920 --> 00:11:20.680]  我當然想升官發財
[00:11:20.680 --> 00:11:21.960]  早點加我的工資
[00:11:21.960 --> 00:11:24.760]  又想賜多點金銀財寶給我
[00:11:24.760 --> 00:11:25.480]  不是的
[00:11:25.480 --> 00:11:29.160]  尼希米是問上帝究竟怎樣走
[00:11:29.160 --> 00:11:30.840]  讓上帝作主
[00:11:30.840 --> 00:11:33.800]  讓上帝參與他的人生
[00:11:33.800 --> 00:11:35.000]  頂姐妹
[00:11:35.000 --> 00:11:37.960]  今天我們有基督徒的身份
[00:11:37.960 --> 00:11:42.840]  但是我們有沒有讓上帝參與我們的人生
[00:11:42.840 --> 00:11:45.640]  參與我們的生命呢
[00:11:45.640 --> 00:11:48.520]  我們很需要讓上帝參與我們的生命
[00:11:48.520 --> 00:11:50.760]  讓我們生命的主權交給上帝
[00:11:50.760 --> 00:11:52.040]  讓上帝作主
[00:11:52.040 --> 00:11:57.960]  帶領我們一起尋找從神而來的使命
[00:11:57.960 --> 00:11:59.400]  作為學生的大家
[00:11:59.400 --> 00:12:01.160]  大家都很努力讀書,是嗎?
[00:12:01.160 --> 00:12:04.840]  甚至我知道這些都是運動健將
[00:12:04.840 --> 00:12:07.160]  這些都是很正確的事
[00:12:07.160 --> 00:12:08.200]  沒有問題的
[00:12:08.200 --> 00:12:10.760]  大家不要以為聽完這篇導讀就不用讀書
[00:12:10.760 --> 00:12:12.680]  不用上學,不是的
[00:12:12.680 --> 00:12:15.480]  不過我們是不是只有這些呢?
[00:12:15.480 --> 00:12:19.720]  是不是只有讀書,只向上爬呢?
[00:12:19.720 --> 00:12:22.760]  青少部今年的年度主題是
[00:12:22.760 --> 00:12:25.720]  Transform Our Lives, Growing for Christ
[00:12:25.720 --> 00:12:28.920]  要成為一個吸引眼球的生命
[00:12:28.920 --> 00:12:33.960]  如果我們的生命都沒有容讓上帝進入我們的生命裏面
[00:12:33.960 --> 00:12:37.560]  人生的主權仍然是由我們作主
[00:12:37.560 --> 00:12:41.400]  其實我們的生命很難被上帝轉化
[00:12:41.400 --> 00:12:44.200]  我們很難吸引人
[00:12:44.200 --> 00:12:47.800]  要讓上帝、天父參與我們的人生
[00:12:47.800 --> 00:12:50.600]  我們才能活出一個屬天的使命
[00:12:50.600 --> 00:12:53.400]  生命才會不一樣
[00:12:53.400 --> 00:12:57.640]  我們繼續看下去,18至20節
[00:12:57.640 --> 00:13:01.480]  說到尼熙米身邊有一個吹角的人
[00:13:01.480 --> 00:13:04.040]  當他吹角,所有人聽到的時候
[00:13:04.040 --> 00:13:05.800]  就會聚集在一起
[00:13:05.800 --> 00:13:08.600]  其實吹角除了有聚集的意思
[00:13:08.600 --> 00:13:11.880]  其實也與打仗有關
[00:13:11.880 --> 00:13:18.600]  吹角是指召集軍人準備打仗
[00:13:18.600 --> 00:13:19.640]  不單止這樣
[00:13:19.640 --> 00:13:25.160]  吹角是指上帝會為以色列人出戰的信號
[00:13:25.160 --> 00:13:29.560]  吹角是指上帝會為以色列人出戰
[00:13:29.560 --> 00:13:31.800]  也是指神的同在
[00:13:31.800 --> 00:13:34.280]  原來在打仗的裏面
[00:13:34.280 --> 00:13:36.440]  在打仗的裏面
[00:13:36.440 --> 00:13:41.240]  神的同在就是一場必贏的仗
[00:13:41.240 --> 00:13:44.520]  吹角的人也是在人群裏面
[00:13:44.520 --> 00:13:47.240]  並且提醒一班百姓
[00:13:47.240 --> 00:13:48.600]  甚至乎一班軍人
[00:13:48.600 --> 00:13:50.680]  「是呀,一路建成,但我們也要準備」
[00:13:50.680 --> 00:13:53.320]  「可能隨時有敵人的時候,我們也要去爭戰」
[00:13:53.320 --> 00:13:58.680]  但放心,這場仗有神同在,是一定會贏的
[00:13:58.680 --> 00:14:00.360]  在此我們再次看到
[00:14:00.360 --> 00:14:06.200]  尼熙米很榮讓上帝參與他生命不同的事情
[00:14:06.200 --> 00:14:10.920]  他不單單是用人的智慧去對抗敵人
[00:14:10.920 --> 00:14:12.920]  他更加是一個倚靠上帝的人
[00:14:12.920 --> 00:14:16.680]  他很清楚,唯有神的同在才會得勝
[00:14:16.680 --> 00:14:18.760]  一切都是在乎耶穌說的
[00:14:18.760 --> 00:14:21.800]  出路都在神那裏
[00:14:21.800 --> 00:14:26.760]  但為甚麼尼熙米這麼有信心
[00:14:26.760 --> 00:14:28.760]  吹角就會贏?
[00:14:28.760 --> 00:14:30.760]  是否真的可以?
[00:14:30.760 --> 00:14:34.760]  就好像我們知道要依靠神
[00:14:34.760 --> 00:14:36.760]  我們也要祈禱
[00:14:36.760 --> 00:14:38.760]  但有時我們也會質疑
[00:14:38.760 --> 00:14:40.760]  祈禱是否真的可以?
[00:14:40.760 --> 00:14:42.760]  是否真的可以?
[00:14:42.760 --> 00:14:44.760]  假如有一天
[00:14:44.760 --> 00:14:46.760]  可能最近你們也是這樣
[00:14:46.760 --> 00:14:48.760]  考試的週期
[00:14:48.760 --> 00:14:50.760]  要溫習,但你很沒有精神
[00:14:50.760 --> 00:14:54.760]  很睏,你會怎樣?
[00:14:54.760 --> 00:14:58.760]  我猜你會睡一會
[00:14:58.760 --> 00:15:00.760]  可能你沒有精神
[00:15:00.760 --> 00:15:02.760]  就喝Red Bull
[00:15:02.760 --> 00:15:04.760]  喝杯咖啡
[00:15:04.760 --> 00:15:06.760]  我們很少會說
[00:15:06.760 --> 00:15:08.760]  沒有精神,先祈禱
[00:15:08.760 --> 00:15:10.760]  我們很少會這樣
[00:15:10.760 --> 00:15:12.760]  有時我們信Red Bull
[00:15:12.760 --> 00:15:14.760]  信杯咖啡
[00:15:14.760 --> 00:15:16.760]  多於信祈禱
[00:15:16.760 --> 00:15:18.760]  為甚麼?
[00:15:18.760 --> 00:15:20.760]  因為經驗告訴我
[00:15:20.760 --> 00:15:22.760]  喝完咖啡真的精神了
[00:15:22.760 --> 00:15:24.760]  是有效的
[00:15:24.760 --> 00:15:26.760]  我有位同工
[00:15:26.760 --> 00:15:28.760]  他的房間有很多咖啡
[00:15:28.760 --> 00:15:30.760]  我有問他
[00:15:30.760 --> 00:15:32.760]  你是否吊著喝?
[00:15:32.760 --> 00:15:34.760]  其實他是看著
[00:15:34.760 --> 00:15:38.760]  他很需要精神
[00:15:38.760 --> 00:15:40.760]  有很多咖啡
[00:15:40.760 --> 00:15:42.760]  原來我們試過喝咖啡
[00:15:42.760 --> 00:15:44.760]  是有效的
[00:15:44.760 --> 00:15:46.760]  精神一點,我們就會選擇
[00:15:46.760 --> 00:15:48.760]  原來經驗很重要
[00:15:48.760 --> 00:15:50.760]  黎希敏也一樣
[00:15:50.760 --> 00:15:52.760]  黎希敏的信心
[00:15:52.760 --> 00:15:54.760]  都是來自她的經驗
[00:15:54.760 --> 00:15:56.760]  她和上帝的經歷
[00:15:56.760 --> 00:15:58.760]  剛才提過
[00:15:58.760 --> 00:16:00.760]  黎希敏祈禱
[00:16:00.760 --> 00:16:02.760]  她祈禱的時候
[00:16:02.760 --> 00:16:04.760]  皇帝竟然批價給她
[00:16:04.760 --> 00:16:06.760]  回到耶路撒冷建城
[00:16:06.760 --> 00:16:08.760]  還給她材料
[00:16:08.760 --> 00:16:10.760]  雖然回到去未必是一帆風順
[00:16:10.760 --> 00:16:12.760]  但她又祈禱
[00:16:12.760 --> 00:16:14.760]  其實你一直看下去
[00:16:14.760 --> 00:16:16.760]  黎希敏經常都祈禱
[00:16:16.760 --> 00:16:18.760]  一祈禱敵人又不會攻擊她
[00:16:18.760 --> 00:16:20.760]  敵人就會全都離開
[00:16:20.760 --> 00:16:22.760]  很神奇
[00:16:22.760 --> 00:16:24.760]  黎希敏每次遇到困難
[00:16:24.760 --> 00:16:26.760]  她都會去祈禱
[00:16:26.760 --> 00:16:28.760]  每次祈禱她就經歷上帝的大能
[00:16:28.760 --> 00:16:30.760]  困難一一地跨過
[00:16:30.760 --> 00:16:32.760]  這些累積回來
[00:16:32.760 --> 00:16:34.760]  和神之間的經歷
[00:16:34.760 --> 00:16:36.760]  經驗
[00:16:36.760 --> 00:16:38.760]  以致她能夠有這麼大的信心
[00:16:38.760 --> 00:16:40.760]  相信上帝的同在
[00:16:40.760 --> 00:16:42.760]  她不用擔心有挑戰
[00:16:42.760 --> 00:16:44.760]  她相信上帝的同在
[00:16:44.760 --> 00:16:46.760]  困難是能夠跨過
[00:16:46.760 --> 00:16:48.760]  黎希敏透過禱告
[00:16:48.760 --> 00:16:49.760]  經歷神
[00:16:49.760 --> 00:16:51.760]  她就得到最大的幫助
[00:16:51.760 --> 00:16:53.760]  體會上帝的能力和同在
[00:16:53.760 --> 00:16:56.760]  所以黎希敏不會選擇咖啡
[00:16:56.760 --> 00:16:58.760]  她會選擇祈禱
[00:16:58.760 --> 00:17:00.760]  因為更加有效
[00:17:00.760 --> 00:17:02.760]  靈姐妹
[00:17:02.760 --> 00:17:04.760]  今天我們有基督徒的身份
[00:17:04.760 --> 00:17:06.760]  但是
[00:17:06.760 --> 00:17:08.760]  原來做一個跟隨基督徒
[00:17:08.760 --> 00:17:10.760]  或者跟隨上帝的人
[00:17:10.760 --> 00:17:12.760]  都有挑戰的
[00:17:12.760 --> 00:17:14.760]  未必一帆風順
[00:17:14.760 --> 00:17:16.760]  有信心
[00:17:16.760 --> 00:17:18.760]  知道上帝會看顧和保守
[00:17:18.760 --> 00:17:20.760]  而信心是很需要透過
[00:17:20.760 --> 00:17:24.760]  我們跟上帝累積回來的經驗和經歷
[00:17:24.760 --> 00:17:26.760]  為什麼
[00:17:26.760 --> 00:17:29.760]  我們有時這麼少跟上帝的經歷呢?
[00:17:29.760 --> 00:17:30.760]  我相信
[00:17:30.760 --> 00:17:32.760]  因為我們很多時候
[00:17:32.760 --> 00:17:33.760]  相信自己
[00:17:33.760 --> 00:17:34.760]  靠自己多一點
[00:17:34.760 --> 00:17:36.760]  很少去祈禱
[00:17:36.760 --> 00:17:38.760]  依靠上帝
[00:17:38.760 --> 00:17:40.760]  又或者
[00:17:40.760 --> 00:17:42.760]  很可能因為這幾年的疫情
[00:17:42.760 --> 00:17:44.760]  大家也有幾年沒有回來青少埔
[00:17:44.760 --> 00:17:46.760]  12樓
[00:17:46.760 --> 00:17:48.760]  我們也少了回來
[00:17:48.760 --> 00:17:50.760]  一起聚會
[00:17:50.760 --> 00:17:52.760]  一起崇拜
[00:17:52.760 --> 00:17:54.760]  崇拜即是在網上見到
[00:17:54.760 --> 00:17:56.760]  一起小組
[00:17:56.760 --> 00:17:58.760]  不要說去營地
[00:17:58.760 --> 00:18:00.760]  不要說去文化交流
[00:18:00.760 --> 00:18:02.760]  連回來這裡開一個組
[00:18:02.760 --> 00:18:04.760]  見下弟兄姊妹
[00:18:04.760 --> 00:18:06.760]  面對面見都少了很多
[00:18:06.760 --> 00:18:10.760]  以前中三已經可以去文化交流
[00:18:10.760 --> 00:18:12.760]  中三已經可以參與
[00:18:12.760 --> 00:18:14.760]  在過程中去服侍
[00:18:14.760 --> 00:18:16.760]  很神奇
[00:18:16.760 --> 00:18:18.760]  在文化交流中
[00:18:18.760 --> 00:18:20.760]  我經常聽弟兄姊妹這樣說
[00:18:20.760 --> 00:18:22.760]  很害怕不懂得教英文
[00:18:22.760 --> 00:18:24.760]  很害怕又不懂得跟當地的小朋友
[00:18:24.760 --> 00:18:26.760]  去建立關係
[00:18:26.760 --> 00:18:28.760]  不過很多時候
[00:18:28.760 --> 00:18:30.760]  每晚的debriefing
[00:18:30.760 --> 00:18:32.760]  每晚圍圍圖告之後
[00:18:32.760 --> 00:18:34.760]  第二天神奇的事就會發生
[00:18:34.760 --> 00:18:36.760]  就會說到英文
[00:18:36.760 --> 00:18:38.760]  就會教到英文
[00:18:38.760 --> 00:18:40.760]  又可以跟小朋友建立關係
[00:18:40.760 --> 00:18:42.760]  還有
[00:18:42.760 --> 00:18:44.760]  暑假的營會
