
[00:00:00.000 --> 00:00:05.800]  今天我們進入教會主題講道系列《馬學福音》
[00:02:36.760 --> 00:02:38.680]  帶壞了舊衣服
[00:02:38.680 --> 00:02:40.680]  破的就更大了
[00:02:40.680 --> 00:02:44.840]  也沒有人把身肘裝在舊皮袋裡
[00:02:44.840 --> 00:02:47.480]  恐怕就把皮袋裂開
[00:02:47.480 --> 00:02:50.280]  走和皮袋就都壞了
[00:02:50.280 --> 00:02:54.040]  唯把身肘裝在新皮袋裡
[00:02:54.040 --> 00:02:55.320]  好了,聖經獨筆
[00:02:55.320 --> 00:02:56.840]  我們一起禱告
[00:02:56.840 --> 00:02:59.600]  沒有恩典
[00:02:59.600 --> 00:03:01.720]  沒有慈愛天賦
[00:03:01.720 --> 00:03:03.760]  你知道我們世人的軟弱
[00:03:03.760 --> 00:03:06.040]  甚至有多少的不濟
[00:03:06.040 --> 00:03:08.240]  上帝祢透過聖經的話語
[00:03:08.240 --> 00:03:10.160]  受過主耶穌的啟示
[00:03:10.160 --> 00:03:11.560]  讓我們重新思考
[00:03:11.560 --> 00:03:14.000]  今天我們與上帝的關係
[00:03:14.000 --> 00:03:15.400]  今天我們有沒有空間
[00:03:15.400 --> 00:03:18.480]  被上帝去充滿、去使用
[00:03:18.480 --> 00:03:19.640]  主啊聖靈啊
[00:03:19.640 --> 00:03:21.440]  求祢在我們裡面工作
[00:03:21.440 --> 00:03:23.000]  讓我們明白真理
[00:03:23.000 --> 00:03:24.440]  行在其中
[00:03:24.440 --> 00:03:25.760]  以上的禱告
[00:03:25.760 --> 00:03:27.240]  奉耶穌名求
[00:03:27.240 --> 00:03:28.240]  阿們
[00:03:28.240 --> 00:03:31.360]  首先大家有沒有留意
[00:03:31.360 --> 00:03:34.280]  最近教會出現了一個新的標誌
[00:03:34.280 --> 00:03:36.600]  這個標誌你有沒有看到
[00:03:36.600 --> 00:03:39.720]  就是一些秩序表、程序表
[00:03:39.720 --> 00:03:43.240]  這個就是我們教會五年計劃
[00:03:43.240 --> 00:03:46.360]  這五年計劃第一個就是
[00:03:46.360 --> 00:03:47.840]  轉化生命
[00:03:47.840 --> 00:03:49.440]  回應時代
[00:03:49.440 --> 00:03:50.720]  承傳福音
[00:03:50.720 --> 00:03:53.840]  今天或者是頭一年多
[00:03:53.840 --> 00:03:55.840]  就是第一個部分的計劃
[00:03:55.840 --> 00:03:57.640]  就是轉化生命
[00:03:57.640 --> 00:03:58.960]  就是在問
[00:03:58.960 --> 00:04:00.360]  今天在座的信徒
[00:04:00.360 --> 00:04:02.040]  在座的弟兄姊妹
[00:04:02.040 --> 00:04:03.360]  或者初信耶穌
[00:04:03.360 --> 00:04:05.240]  初回來教會的朋友們
[00:04:05.240 --> 00:04:07.760]  你們願不願意生命轉化
[00:04:07.760 --> 00:04:09.560]  讓上帝改變你呢?
[00:04:09.560 --> 00:04:10.520]  很簡單
[00:04:10.520 --> 00:04:12.680]  你讀過價值觀重整的
[00:04:12.680 --> 00:04:15.160]  你的價值觀有沒有重整過呢?
[00:04:15.160 --> 00:04:16.760]  坦白說
[00:04:16.760 --> 00:04:18.840]  小弟在恩福十幾年
[00:04:18.840 --> 00:04:21.680]  都見過一些人價值觀依然顧我
[00:04:21.680 --> 00:04:23.880]  我是這樣的,怎麼辦?
[00:04:23.880 --> 00:04:27.520]  有時候說得牙血都出來了
[00:04:27.520 --> 00:04:29.560]  都還沒有轉化人生
[00:04:29.560 --> 00:04:31.080]  但真的
[00:04:31.080 --> 00:04:33.600]  你成為一個有力的信徒
[00:04:33.600 --> 00:04:34.680]  第一個問題
[00:04:34.680 --> 00:04:38.000]  你的生命是否願意被轉化
[00:04:38.000 --> 00:04:40.160]  而當說到生命轉化的時候
[00:04:40.160 --> 00:04:42.200]  我們就想起馬可福音
[00:04:42.200 --> 00:04:46.000]  原來馬可福音是一個很重要的主題
[00:04:46.000 --> 00:04:48.840]  不單記載耶穌生平之外
[00:04:48.840 --> 00:04:51.280]  是記載了耶穌面對一群
[00:04:51.280 --> 00:04:55.160]  不願轉化生命的猶太人
[00:04:55.160 --> 00:04:57.480]  所以馬可福音由頭到尾都有一個訊息
[00:04:57.480 --> 00:04:59.920]  不斷挑戰閱讀馬可福音的人
[00:04:59.920 --> 00:05:02.520]  你願不願意轉變呢?
[00:05:02.520 --> 00:05:05.920]  你願不願意為上帝緣故作出改變呢?
[00:05:05.920 --> 00:05:07.280]  無論初信主的人
[00:05:07.280 --> 00:05:09.520]  或者這些信了主的猶太人
[00:05:09.520 --> 00:05:11.440]  不斷作出挑戰
[00:05:11.440 --> 00:05:12.720]  故此在這一年度
[00:05:12.720 --> 00:05:14.000]  我們會看馬可福音
[00:05:14.000 --> 00:05:17.080]  在教會主題式第四週講道的時候
[00:05:17.080 --> 00:05:18.000]  看馬可福音
[00:05:18.000 --> 00:05:22.400]  不斷問今天我們願不願意轉化
[00:05:22.400 --> 00:05:26.280]  剛才我們看到耶穌呼召利美的故事
[00:05:26.280 --> 00:05:27.200]  大家很熟悉
[00:05:27.200 --> 00:05:29.040]  我以前講道時也講過
[00:05:29.040 --> 00:05:31.960]  接著講到耶穌呼召利美
[00:05:31.960 --> 00:05:34.160]  跟猶太人有衝突之後
[00:05:34.160 --> 00:05:36.160]  講了三個比喻
[00:05:36.160 --> 00:05:38.000]  在那時候我想起兩個
[00:05:38.000 --> 00:05:40.280]  自己親身經歷的故事
[00:05:40.280 --> 00:05:43.640]  這是我生平的一部分
[00:05:43.640 --> 00:05:45.160]  第一個故事就是
[00:05:45.160 --> 00:05:49.920]  我的小弟在中四升中五那年夏令會
[00:05:49.920 --> 00:05:52.120]  那時候張無海講道
[00:05:52.120 --> 00:05:53.760]  「我好受感動」
[00:05:53.760 --> 00:05:56.000]  「我就蒙不照做傳道人」
[00:05:56.000 --> 00:05:56.920]  中四啊
[00:05:56.920 --> 00:05:58.280]  叫做死小孩年代
[00:05:58.280 --> 00:05:59.920]  什麼都不懂的年代
[00:05:59.920 --> 00:06:01.640]  我說「我受感動」
[00:06:01.640 --> 00:06:02.560]  「在夏令會獻心」
[00:06:02.560 --> 00:06:04.040]  「我要做事奉主」
[00:06:04.040 --> 00:06:04.880]  那些人就說
[00:06:04.880 --> 00:06:07.240]  「阿占,你不要這麼衝動」
[00:06:07.240 --> 00:06:08.680]  「先想清楚」
[00:06:08.680 --> 00:06:09.960]  接著有一個更壞的
[00:06:09.960 --> 00:06:12.600]  「你是不是走投無路去讀神學?」
[00:06:12.600 --> 00:06:14.160]  有一個更壞的
[00:06:14.160 --> 00:06:16.040]  「是不是讀書不成讀神學?」
[00:06:16.040 --> 00:06:18.200]  很多這樣的挑戰
[00:06:18.200 --> 00:06:18.880]  我不管
[00:06:18.880 --> 00:06:19.960]  我說「上帝呼召我」
[00:06:19.960 --> 00:06:21.240]  「我就跟隨到底」
[00:06:21.240 --> 00:06:23.200]  於是我真的很勇敢
[00:06:23.200 --> 00:06:26.240]  我讀完御科就馬上讀神學
[00:06:26.240 --> 00:06:27.960]  二十歲的讀神學
[00:06:27.960 --> 00:06:32.120]  所以我小弟的年代已經做傳道人
[00:06:32.120 --> 00:06:35.920]  這是我一生忍耳自豪的地方
[00:06:35.920 --> 00:06:37.200]  上帝呼召我
[00:06:37.200 --> 00:06:39.760]  我就跟隨到底
[00:06:39.760 --> 00:06:42.160]  我1988年募會
[00:06:42.160 --> 00:06:43.760]  到現在三十多年了
[00:06:43.760 --> 00:06:45.200]  雖然樣子不像
[00:06:45.200 --> 00:06:47.160]  但是我自己覺得
[00:06:47.160 --> 00:06:48.240]  這幾十年
[00:06:48.240 --> 00:06:49.680]  我問自己
[00:06:49.680 --> 00:06:52.880]  一生不枉過
[00:06:52.880 --> 00:06:54.080]  這是我第一次
[00:06:54.080 --> 00:06:56.600]  我自己的生平一個很重要的故事
[00:06:56.600 --> 00:06:58.040]  另外在募會期間
[00:06:58.040 --> 00:06:59.800]  又遇到第二個故事
[00:06:59.800 --> 00:07:02.720]  那時我在教會聚會的時候
[00:07:02.720 --> 00:07:05.000]  教會有位弟兄
[00:07:05.000 --> 00:07:07.240]  每個星期回來教會崇拜
[00:07:07.240 --> 00:07:09.760]  每個星期都很熱心聚會
[00:07:09.760 --> 00:07:13.400]  但是每次都不肯洗禮
[00:07:13.400 --> 00:07:14.200]  我們就問
[00:07:14.200 --> 00:07:17.200]  「弟兄,你為什麼不洗禮?洗禮吧」
[00:07:17.200 --> 00:07:18.840]  「遲一點吧」
[00:07:18.840 --> 00:07:21.120]  我當時不知道他是什麼背景
[00:07:21.120 --> 00:07:22.480]  就這樣說
[00:07:22.480 --> 00:07:26.360]  後來有一天他就肯洗禮
[00:07:26.360 --> 00:07:28.240]  就是退休那天洗禮
[00:07:28.240 --> 00:07:31.400]  知道為什麼嗎?
[00:07:31.400 --> 00:07:33.080]  有沒有人猜到?
[00:07:33.080 --> 00:07:38.480]  原來他當時在澳門賭場工作
[00:07:38.480 --> 00:07:40.600]  當然不是做荷官
[00:07:40.600 --> 00:07:43.840]  但是做賭場的管掃
[00:07:43.840 --> 00:07:48.240]  於是他有些衝突
[00:07:48.240 --> 00:07:50.440]  在信仰和工作上
[00:07:50.440 --> 00:07:51.840]  因為這個緣故
[00:07:51.840 --> 00:07:53.680]  他遲遲都不肯洗禮
[00:07:53.680 --> 00:07:55.960]  到他退休那天
[00:07:55.960 --> 00:07:58.440]  他放下重擔
[00:07:58.440 --> 00:08:00.440]  終於洗禮了
[00:08:00.440 --> 00:08:02.840]  我為他感恩
[00:08:02.840 --> 00:08:06.280]  人生不知生命長短
[00:08:06.280 --> 00:08:09.720]  你被退休或主接去洗禮
[00:08:09.720 --> 00:08:11.560]  你不就很不值?
[00:08:11.560 --> 00:08:14.320]  原來有些人在信仰的道路上
[00:08:14.320 --> 00:08:16.640]  拖拖拉拉、兜兜前前
[00:08:16.640 --> 00:08:17.840]  有些人很爽快
[00:08:17.840 --> 00:08:19.840]  說去就去,就像我這樣
[00:08:19.840 --> 00:08:22.400]  但是當我這麼口渴的時候
[00:08:22.400 --> 00:08:25.440]  我再想深一層
[00:08:25.440 --> 00:08:27.920]  我和他有很大的分別
[00:08:27.920 --> 00:08:29.240]  分別是什麼?
[00:08:29.240 --> 00:08:32.200]  那時候我年輕時沒有東西可以輸
[00:08:32.200 --> 00:08:32.880]  什麼都沒有
[00:08:32.880 --> 00:08:36.280]  沒有錢、沒有人、沒有女朋友
[00:08:36.280 --> 00:08:37.400]  什麼都沒有
[00:08:37.400 --> 00:08:38.960]  有什麼可以輸?
[00:08:38.960 --> 00:08:40.960]  我說跟隨主很簡單
[00:08:40.960 --> 00:08:42.040]  但是這位弟兄
[00:08:42.040 --> 00:08:43.840]  他說全心跟隨主
[00:08:43.840 --> 00:08:46.440]  他要放下很多養妻活兒
[00:08:46.440 --> 00:08:48.160]  整家的生活
[00:08:48.160 --> 00:08:50.840]  對他來說很大壓力
[00:08:50.840 --> 00:08:52.360]  我明白他的困難
[00:08:52.360 --> 00:08:54.320]  所以後來我就問一個問題
[00:08:54.320 --> 00:08:56.200]  原來跟隨主
[00:08:56.200 --> 00:08:58.960]  不是喝茶、吃飯的事
[00:08:58.960 --> 00:09:02.480]  是一個生命的完全擺上的事
[00:09:02.480 --> 00:09:06.520]  當然我們重擔越多
[00:09:06.520 --> 00:09:08.800]  我們就越吃心
[00:09:08.800 --> 00:09:11.640]  我們身光頸靚
[00:09:11.640 --> 00:09:13.680]  我們就沒那麼願意擺上
[00:09:13.680 --> 00:09:16.320]  這就是我們今天人的現象
[00:09:16.320 --> 00:09:18.040]  好了,回看經文
[00:09:18.040 --> 00:09:21.280]  剛才經文提到一個很有趣的事
[00:09:21.280 --> 00:09:22.800]  一個很特別的事
[00:09:22.800 --> 00:09:25.480]  就是當耶穌經過水關的時候
[00:09:25.480 --> 00:09:28.760]  看到一個叫利美的人
[00:09:28.760 --> 00:09:30.280]  他坐在水關上
[00:09:30.280 --> 00:09:32.360]  耶穌就說
[00:09:32.360 --> 00:09:34.120]  你跟隨我吧
[00:09:34.120 --> 00:09:34.840]  好笑
[00:09:34.840 --> 00:09:36.160]  一句話
[00:09:36.160 --> 00:09:37.440]  一二三四五
[00:09:37.440 --> 00:09:38.560]  五個字
[00:09:38.560 --> 00:09:39.760]  這個人就很爽
[00:09:39.760 --> 00:09:41.880]  就是起來跟隨耶穌
[00:09:41.880 --> 00:09:44.400]  這個經文描述得很簡單
[00:09:44.400 --> 00:09:46.160]  但是背後說了很多東西
[00:09:46.160 --> 00:09:49.360]  你知道做稅利的工作有什麼特點嗎?
[00:09:49.360 --> 00:09:51.240]  做稅利是討人厭的
[00:09:51.240 --> 00:09:52.960]  因為那時候的散發
[00:09:52.960 --> 00:09:55.800]  那時候的平稅機制沒有現在那麼好
[00:09:55.800 --> 00:09:59.360]  那時候的政府還政報檢
[00:09:59.360 --> 00:10:02.000]  而且當時的稅利是承包制的
[00:10:02.000 --> 00:10:03.880]  比如我上繳一筆錢
[00:10:03.880 --> 00:10:07.280]  其他賺的就是我們的收入
[00:10:07.280 --> 00:10:10.000]  有得賺多少就賺多少
[00:10:10.000 --> 00:10:13.840]  就好像有些國家的城管
[00:10:13.840 --> 00:10:15.440]  能納多少就納多少
[00:10:15.440 --> 00:10:18.320]  於是做稅利已經讓人覺得
[00:10:18.320 --> 00:10:19.880]  這群人貪心
[00:10:19.880 --> 00:10:21.160]  但是收入高
[00:10:21.160 --> 00:10:23.280]  第二樣東西是幫羅馬人打工
[00:10:23.280 --> 00:10:24.640]  覺得是賣國賊
[00:10:24.640 --> 00:10:26.040]  猶太人奸細
[00:10:26.040 --> 00:10:27.200]  以前說漢奸
[00:10:27.200 --> 00:10:29.560]  當年擺明是猶奸
[00:10:29.560 --> 00:10:30.400]  壞一點說
[00:10:30.400 --> 00:10:31.680]  不是走投無路的
[00:10:31.680 --> 00:10:32.800]  也不會做稅利的
[00:10:32.800 --> 00:10:34.840]  俗稱偏門
[00:10:34.840 --> 00:10:36.320]  做了偏門
[00:10:36.320 --> 00:10:38.360]  你知道喝茶
[00:10:38.360 --> 00:10:41.640]  人家也不想跟你搭檯
[00:10:41.640 --> 00:10:44.000]  但是耶穌走到稅利面前
[00:10:44.000 --> 00:10:45.240]  利未就說
[00:10:45.240 --> 00:10:46.880]  「你跟從我」
[00:10:46.880 --> 00:10:47.720]  很有趣
[00:10:47.720 --> 00:10:50.920]  聖經描述是怎樣的?
[00:10:50.920 --> 00:10:53.440]  「他就起來跟從耶穌」
[00:10:53.440 --> 00:10:55.280]  整件事很爽快
[00:10:55.280 --> 00:10:57.360]  但是背後說了很多東西
[00:10:57.360 --> 00:10:59.720]  「他就起來跟從耶穌」是怎樣的?
[00:10:59.720 --> 00:11:01.520]  今天我坦白說
[00:11:01.520 --> 00:11:02.960]  耶穌說「你跟從我」
[00:11:02.960 --> 00:11:04.040]  「你就起來跟從耶穌」
[00:11:04.040 --> 00:11:05.040]  最低限度說
[00:11:05.040 --> 00:11:07.120]  「耶穌給我三個月」
[00:11:07.120 --> 00:11:10.760]  「寫遞辭職信」
[00:11:10.760 --> 00:11:12.440]  「如果早點辭工」
[00:11:12.440 --> 00:11:14.880]  「我要罰錢」
[00:11:14.880 --> 00:11:16.280]  或者有些人說
[00:11:16.280 --> 00:11:17.520]  我聽過弟兄說
[00:11:17.520 --> 00:11:18.280]  很幸福
[00:11:18.280 --> 00:11:21.120]  他說「我有呼召臂做傳導人」
[00:11:21.120 --> 00:11:24.320]  「但是我想先賺第一桶金」
[00:11:24.320 --> 00:11:26.280]  真的有人這樣說
[00:11:26.280 --> 00:11:29.080]  原來有很多重擔
[00:11:29.080 --> 00:11:30.480]  但是利未就說
[00:11:30.480 --> 00:11:33.040]  「他就起來跟從耶穌」
[00:11:33.040 --> 00:11:34.280]  完全不想
[00:11:34.280 --> 00:11:35.760]  放下所有收入
[00:11:35.760 --> 00:11:37.600]  所有的高薪厚職
[00:11:37.600 --> 00:11:39.400]  我就跟從耶穌
[00:11:39.400 --> 00:11:41.440]  當然了
[00:11:41.440 --> 00:11:44.320]  他也知道做稅利不是一份好的工作
[00:11:44.320 --> 00:11:47.960]  做稅利也是有些人
[00:11:47.960 --> 00:11:50.480]  當做罪人的角色
[00:11:50.480 --> 00:11:52.080]  離開罪的工作
[00:11:52.080 --> 00:11:53.840]  事實上很幸福
[00:11:53.840 --> 00:11:57.040]  我又看到弟兄姐妹有個故事很有趣
[00:11:57.040 --> 00:11:58.480]  那時候我記得
[00:11:58.480 --> 00:12:01.400]  在新人組CBS的時候
[00:12:01.400 --> 00:12:04.920]  有一對夫婦
[00:12:04.920 --> 00:12:07.080]  我姑且叫夫婦
[00:12:07.080 --> 00:12:09.080]  來到教會聚會
[00:12:09.080 --> 00:12:10.920]  第一次聚會的時候
[00:12:10.920 --> 00:12:12.320]  我們當然還問
[00:12:12.320 --> 00:12:13.040]  「你信了主病嗎?」
[00:12:13.040 --> 00:12:13.640]  「我沒有」
[00:12:13.640 --> 00:12:14.920]  「只不過很想回教會」
[00:12:14.920 --> 00:12:15.960]  「來坐坐」
[00:12:15.960 --> 00:12:16.640]  「好啊」
[00:12:16.640 --> 00:12:18.040]  「你一來教會坐一坐」
[00:12:18.040 --> 00:12:19.040]  「這對夫婦」
[00:12:19.040 --> 00:12:22.560]  「我們立刻找三福隊跟他們傳福音」
[00:12:22.560 --> 00:12:24.080]  「很好啊」
[00:12:24.080 --> 00:12:25.000]  「三福隊跟他們傳福音」
[00:12:25.000 --> 00:12:26.160]  「他們信了主」
[00:12:26.160 --> 00:12:27.640]  「但是有個問題」
[00:12:27.640 --> 00:12:30.280]  「我為什麼叫姑且夫婦呢?」
[00:12:30.280 --> 00:12:33.080]  「原來這對情侶」
[00:12:33.080 --> 00:12:34.880]  「他們同居了十年」
[00:12:34.880 --> 00:12:37.400]  「還沒有註冊結婚」
[00:12:37.400 --> 00:12:41.080]  「我們說同居不合神的心意」
[00:12:41.080 --> 00:12:43.320]  「我們反對婚前性行為」
[00:12:43.320 --> 00:12:45.640]  「這對姑且夫婦」
[00:12:45.640 --> 00:12:46.240]  「弟兄姐妹」
[00:12:46.240 --> 00:12:47.920]  「這對姑且夫婦信了主」
[00:12:47.920 --> 00:12:48.440]  「好」
[00:12:48.440 --> 00:12:49.800]  「牧師」
[00:12:49.800 --> 00:12:51.640]  「我們立刻排期結婚」
[00:12:51.640 --> 00:12:52.520]  「你幫我們」
[00:12:52.520 --> 00:12:55.400]  「你知道不能申請恩福」
[00:12:55.400 --> 00:12:56.560]  「還沒有洗禮書」
[00:12:56.560 --> 00:12:59.000]  「你幫我們見證」
[00:12:59.000 --> 00:13:00.960]  「我們政府註冊結婚」
[00:13:00.960 --> 00:13:01.320]  「好」
[00:13:01.320 --> 00:13:02.880]  「我們立刻幫他們見證」
[00:13:02.880 --> 00:13:05.320]  「於是他們立刻結婚了」
[00:13:05.320 --> 00:13:07.360]  「而且是名正言順的夫婦」
[00:13:07.360 --> 00:13:08.320]  「回了我們恩福」
[00:13:08.320 --> 00:13:10.280]  「後來過了一段時間洗了禮」
[00:13:10.280 --> 00:13:13.240]  「而且今天在教會有一個聚會」
[00:13:13.240 --> 00:13:15.600]  「我聽到一些很美的圖畫」
[00:13:15.600 --> 00:13:16.840]  「當我信耶穌」
[00:13:16.840 --> 00:13:18.920]  「我放棄以前舊的生活」
[00:13:18.920 --> 00:13:20.120]  「我放棄以前」
[00:13:20.120 --> 00:13:22.760]  「不合神心意的事」
[00:13:22.760 --> 00:13:24.320]  「弟兄姊妹」
[00:13:24.320 --> 00:13:25.160]  「今天你有沒有什麼」
[00:13:25.160 --> 00:13:27.000]  「綁住你、拖住你」
[00:13:27.000 --> 00:13:28.400]  「令你不能夠」
[00:13:28.400 --> 00:13:29.360]  「叫做什麼」
[00:13:29.360 --> 00:13:32.280]  「左頭左勢跟隨上帝呢?」
[00:13:32.280 --> 00:13:34.600]  「有沒有什麼阻礙你呢?」
[00:13:34.600 --> 00:13:35.360]  「弟兄姊妹」
[00:13:35.360 --> 00:13:36.640]  「願意希望」
[00:13:36.640 --> 00:13:39.080]  「你未他就起來跟隨耶穌」
[00:13:39.080 --> 00:13:42.600]  「是我們很好的提醒」
[00:13:42.600 --> 00:13:43.240]  「當然了」
[00:13:43.240 --> 00:13:45.240]  「你未跟隨耶穌之後」
[00:13:45.240 --> 00:13:47.560]  「去引來的」
[00:13:47.560 --> 00:13:48.840]  「是不是好的結果呢?」
[00:13:48.840 --> 00:13:49.680]  「不是」
[00:13:49.680 --> 00:13:51.880]  「那時候」
[00:13:51.880 --> 00:13:53.800]  「利未就馬上請耶穌去家裡吃飯」
[00:13:53.800 --> 00:13:55.000]  「請同事吃飯」
[00:13:55.000 --> 00:13:56.560]  「我聽人說」
[00:13:56.560 --> 00:13:57.800]  「是不是金盆洗手」
[00:13:57.800 --> 00:13:58.920]  「我不做瑞利了」
[00:13:58.920 --> 00:14:00.520]  「你們不要再找我了」
[00:14:00.520 --> 00:14:01.440]  「什麼都好」
[00:14:01.440 --> 00:14:03.280]  「但是當利未請耶穌」
[00:14:03.280 --> 00:14:04.920]  「和同事吃飯的時候」
[00:14:04.920 --> 00:14:06.360]  「那些法利塞人就說」
[00:14:06.360 --> 00:14:11.280]  「耶穌和罪人瑞利一同吃飯」
[00:14:11.280 --> 00:14:13.480]  「還要貼一些五三五四」
[00:14:13.480 --> 00:14:17.040]  「那些八婆說話很難聽」
[00:14:17.040 --> 00:14:18.080]  「很有趣」
[00:14:18.080 --> 00:14:18.880]  「這句話」
[00:14:18.880 --> 00:14:21.520]  「耶穌和罪人瑞利一同吃飯」
[00:14:21.520 --> 00:14:22.360]  「你們是瑞利」
[00:14:22.360 --> 00:14:23.280]  「你們未聽完」
[00:14:23.280 --> 00:14:25.080]  「你們有什麼感覺呢?」
[00:14:25.080 --> 00:14:26.720]  「哇!你挑釁我們」
[00:14:26.720 --> 00:14:27.920]  「你說我們是瑞人」
[00:14:27.920 --> 00:14:28.920]  「說我們是瑞利」
[00:14:28.920 --> 00:14:30.720]  「很激氣」
[00:14:30.720 --> 00:14:32.960]  但是耶穌就馬上說了一句
[00:14:32.960 --> 00:14:34.880]  很經典的說話
[00:14:34.880 --> 00:14:37.040]  「康健的人用不著醫生」
[00:14:37.040 --> 00:14:39.000]  「有病的人才用得著」
[00:14:39.000 --> 00:14:41.320]  「我來本不是召義人」
[00:14:41.320 --> 00:14:43.360]  「乃是召罪人」
[00:14:43.360 --> 00:14:44.640]  在這句話當中
[00:14:44.640 --> 00:14:47.080]  祂說出兩個很重要的信息
[00:14:47.080 --> 00:14:49.200]  很重要的信息就是
[00:14:49.200 --> 00:14:50.000]  第一
[00:14:50.000 --> 00:14:51.120]  你要知道
[00:14:51.120 --> 00:14:52.240]  你有需要
[00:14:52.240 --> 00:14:55.240]  你才會尋求上帝
[00:14:55.240 --> 00:14:56.040]  真的
[00:14:56.040 --> 00:14:57.240]  你康健的人
[00:14:57.240 --> 00:14:58.200]  「我沒有病、沒有痛」
[00:14:58.200 --> 00:14:59.880]  「我用不著看醫生」
[00:14:59.880 --> 00:15:00.680]  這樣的人
[00:15:00.680 --> 00:15:02.480]  「我沒有需要上帝」
[00:15:02.480 --> 00:15:04.360]  「我自己能處理」
[00:15:04.360 --> 00:15:05.160]  這樣
[00:15:05.160 --> 00:15:07.880]  你就不需要上帝
[00:15:07.880 --> 00:15:09.320]  很有趣的一件事
[00:15:09.320 --> 00:15:10.760]  當這位法利塞人
[00:15:10.760 --> 00:15:12.760]  他指責人的同時
