
[00:00:00.000 --> 00:00:09.000]  我想問大家,你對人性的了解或動機知道多少呢?
[00:07:53.000 --> 00:07:57.000]  因為大衛其實一開始出現,
[00:07:57.000 --> 00:08:01.000]  就是為了傑克斯·索爾去打哥利亞。
[00:08:01.000 --> 00:08:03.000]  然後大衛完全,
[00:08:03.000 --> 00:08:05.000]  你要先看一下那些書才行,
[00:08:05.000 --> 00:08:08.000]  100%是負面地評價大衛。
[00:08:08.000 --> 00:08:09.000]  我不是這樣讀的,
[00:08:09.000 --> 00:08:11.000]  我覺得大衛是非常正面的。
[00:08:11.000 --> 00:08:15.000]  所以如果你比較兩段經文的時候,
[00:08:15.000 --> 00:08:17.000]  就非常重要了。
[00:08:17.000 --> 00:08:18.000]  所以我們看,
[00:08:18.000 --> 00:08:20.000]  這裡的比例是怎樣呢?
[00:08:20.000 --> 00:08:21.000]  這個比例就是,
[00:08:21.000 --> 00:08:24.000]  如果有人擊殺哥利亞,
[00:08:24.000 --> 00:08:27.000]  王必賜他大財富。
[00:08:27.000 --> 00:08:29.000]  賜他大財富原文是什麼呢?
[00:08:29.000 --> 00:08:31.000]  To reach him with riches,
[00:08:31.000 --> 00:08:33.000]  將財富變成動詞,
[00:08:33.000 --> 00:08:36.000]  就非常強調那個財富。
[00:08:36.000 --> 00:08:39.000]  整個presentation的highlight在哪裡呢?
[00:08:39.000 --> 00:08:41.000]  是財富積數,
[00:08:41.000 --> 00:08:42.000]  不用納糧。
[00:08:42.000 --> 00:08:45.000]  這個就是任何一個人聽到,
[00:08:45.000 --> 00:08:47.000]  索羅的offer的時候都是這樣讀。
[00:08:47.000 --> 00:08:49.000]  然後當我們去看,
[00:08:49.000 --> 00:08:51.000]  大衛去問他旁邊的人,
[00:08:51.000 --> 00:08:53.000]  大衛是怎樣說的呢?
[00:08:53.000 --> 00:08:54.000]  大衛就說,
[00:08:54.000 --> 00:08:56.000]  也是擊殺菲利斯人一樣,
[00:08:56.000 --> 00:08:57.000]  然後他說,
[00:08:57.000 --> 00:08:59.000]  除去以色列人的恥辱。
[00:08:59.000 --> 00:09:00.000]  然後他說,
[00:09:00.000 --> 00:09:01.000]  得到什麼對待,
[00:09:01.000 --> 00:09:05.000]  就是總結了前面說的那些不用納糧,
[00:09:05.000 --> 00:09:06.000]  將女兒嫁給他,
[00:09:06.000 --> 00:09:08.000]  一件事都沒有重複,
[00:09:08.000 --> 00:09:11.000]  只是說那個人會得到什麼,
[00:09:11.000 --> 00:09:14.000]  會有什麼事情發生在他身上,
[00:09:14.000 --> 00:09:16.000]  然後他加了什麼?
[00:09:16.000 --> 00:09:18.000]  他加了原文是什麼呢?
[00:09:18.000 --> 00:09:20.000]  原文是發生在他身上,
[00:09:20.000 --> 00:09:25.000]  才是這個人除去以色列人的恥辱,
[00:09:25.000 --> 00:09:28.000]  這個未受過禮的菲利斯人是誰?
[00:09:28.000 --> 00:09:32.000]  竟然向永生神的軍隊罵陣,
[00:09:32.000 --> 00:09:34.000]  是加了三句,
[00:09:34.000 --> 00:09:36.000]  所以在百分比上,
[00:09:36.000 --> 00:09:39.000]  前面擊殺菲利斯人,
[00:09:39.000 --> 00:09:42.000]  只用了三個字,
[00:09:42.000 --> 00:09:45.000]  其他有12個字,
[00:09:45.000 --> 00:09:46.000]  如希伯來文字,
[00:09:46.000 --> 00:09:49.000]  形容不用納糧,
[00:09:49.000 --> 00:09:51.000]  完全不合比例,
[00:09:51.000 --> 00:09:53.000]  而大衛的回答,
[00:09:53.000 --> 00:09:55.000]  就剛剛相反,
[00:09:55.000 --> 00:09:56.000]  用了六個字,
[00:09:56.000 --> 00:09:59.000]  說菲利斯人會得到什麼對待,
[00:09:59.000 --> 00:10:01.000]  然後用了15個字,
[00:10:01.000 --> 00:10:04.000]  說他如何得罪耶和華,
[00:10:04.000 --> 00:10:06.000]  比例完全不一樣,
[00:10:06.000 --> 00:10:09.000]  大衛的焦點不是看著,
[00:10:09.000 --> 00:10:12.000]  但他的動機不是拿著Jesu,
[00:10:12.000 --> 00:10:16.000]  而是因為哥利亞侮辱了耶和華,
[00:10:16.000 --> 00:10:19.000]  而大衛是絕對不能看,
[00:10:19.000 --> 00:10:24.000]  所以要出來擺平哥利亞,
[00:10:24.000 --> 00:10:27.000]  我們看經文,
[00:10:27.000 --> 00:10:32.000]  28節大衛與那些人說話,
[00:10:32.000 --> 00:10:34.000]  即是剛才的對話,
[00:10:34.000 --> 00:10:37.000]  經文不再重覆上次的,
[00:10:37.000 --> 00:10:38.000]  因為那不是重點,
[00:10:38.000 --> 00:10:39.000]  如果是重點,
[00:10:39.000 --> 00:10:41.000]  作者有聖經是這樣,
[00:10:41.000 --> 00:10:42.000]  再重覆一次,
[00:10:42.000 --> 00:10:44.000]  沒有重覆圖,
[00:10:44.000 --> 00:10:45.000]  就轉移角度,
[00:10:45.000 --> 00:10:47.000]  其實這三節經文,
[00:10:47.000 --> 00:10:49.000]  可以絕對不放在聖經,
[00:10:49.000 --> 00:10:51.000]  為什麼有這麼多東西忘記了,
[00:10:51.000 --> 00:10:53.000]  要記在以利亞呢?
[00:10:53.000 --> 00:10:54.000]  所以這幾節經文,
[00:10:54.000 --> 00:10:56.000]  小人文是很重要,
[00:10:56.000 --> 00:10:58.000]  他說的時候,
[00:10:58.000 --> 00:11:00.000]  大哥以利亞聽到,
[00:11:00.000 --> 00:11:02.000]  就向大衛發怒,
[00:11:02.000 --> 00:11:05.000]  一聽到就發怒,
[00:11:05.000 --> 00:11:06.000]  引據,
[00:11:06.000 --> 00:11:07.000]  引據什麼?
[00:11:07.000 --> 00:11:09.000]  罵大衛,
[00:11:09.000 --> 00:11:10.000]  他是哥,
[00:11:10.000 --> 00:11:12.000]  當然可以罵大衛,
[00:11:12.000 --> 00:11:15.000]  你為什麼下者裡來,
[00:11:15.000 --> 00:11:16.000]  曠野那幾隻羊,
[00:11:16.000 --> 00:11:18.000]  你托給誰了?
[00:11:18.000 --> 00:11:20.000]  可能加重語氣不夠重,
[00:11:20.000 --> 00:11:22.000]  我知道你的驕傲,
[00:11:22.000 --> 00:11:23.000]  心裡的惡意,
[00:11:23.000 --> 00:11:26.000]  你是下來要看打仗的,
[00:11:26.000 --> 00:11:28.000]  我的說話看到,
[00:11:28.000 --> 00:11:30.000]  極其憤怒,
[00:11:30.000 --> 00:11:31.000]  在原文的表達,
[00:11:31.000 --> 00:11:34.000]  是聽見就憤怒,
[00:11:34.000 --> 00:11:36.000]  他的憤怒是什麼?
[00:11:36.000 --> 00:11:38.000]  憤怒是因為聽到,
[00:11:38.000 --> 00:11:40.000]  而憤怒,
[00:11:40.000 --> 00:11:43.000]  這句字是非常強調的表達,
[00:11:43.000 --> 00:11:46.000]  His anger burns,
[00:11:46.000 --> 00:11:49.000]  這一個在希伯來文聖經裡面,
[00:11:49.000 --> 00:11:52.000]  大部分時間是什麼?
[00:11:52.000 --> 00:11:54.000]  是形容誰的憤怒?
[00:11:54.000 --> 00:11:56.000]  耶和華的憤怒才用,
[00:11:56.000 --> 00:11:57.000]  人的憤怒是有用,
[00:11:57.000 --> 00:11:59.000]  不過很少,
[00:11:59.000 --> 00:12:02.000]  所以我覺得作者這樣去表達,
[00:12:02.000 --> 00:12:04.000]  伊利亞和耶和華的憤怒,
[00:12:04.000 --> 00:12:07.000]  是一個superior,
[00:12:07.000 --> 00:12:09.000]  一個更高有權柄的,
[00:12:09.000 --> 00:12:12.000]  來責備下面那個,
[00:12:12.000 --> 00:12:15.000]  神責備犯罪的以色列人,
[00:12:15.000 --> 00:12:18.000]  在伊利亞的角度來說,
[00:12:18.000 --> 00:12:21.000]  他好像覺得大衛犯罪,
[00:12:21.000 --> 00:12:23.000]  而這樣發憤怒,
[00:12:23.000 --> 00:12:25.000]  來責備大衛,
[00:12:25.000 --> 00:12:27.000]  而在寫作的時候,
[00:12:27.000 --> 00:12:30.000]  這裡已經轉了從伊利亞的角度,
[00:12:30.000 --> 00:12:33.000]  來看整件事,
[00:12:33.000 --> 00:12:36.000]  我們問一個色經的問題,
[00:12:36.000 --> 00:12:39.000]  大衛做錯了什麼?
[00:12:39.000 --> 00:12:44.000]  值得伊利亞這樣去罵他?
[00:12:44.000 --> 00:12:47.000]  我們不認識伊利亞,
[00:12:47.000 --> 00:12:48.000]  你也不認識,
[00:12:48.000 --> 00:12:50.000]  剛剛沒有人舉手,
[00:12:50.000 --> 00:12:52.000]  不舉手就是我們不認識,
[00:12:52.000 --> 00:12:56.000]  所以聖經裡面有沒有說過伊利亞?
[00:12:56.000 --> 00:12:58.000]  其實是有說過的,
[00:12:58.000 --> 00:13:00.000]  這裡22節是什麼?
[00:13:00.000 --> 00:13:02.000]  22節是,
[00:13:02.000 --> 00:13:04.000]  前面22節是這樣,
[00:13:04.000 --> 00:13:08.000]  你為什麼到這裡來?
[00:13:08.000 --> 00:13:11.000]  我先解釋上下文,
[00:13:11.000 --> 00:13:14.000]  為什麼大衛下去?
[00:13:14.000 --> 00:13:16.000]  大衛是去送外賣,
[00:13:16.000 --> 00:13:18.000]  他送外賣的時候,
[00:13:18.000 --> 00:13:20.000]  前面一定要看回22節,
[00:13:20.000 --> 00:13:22.000]  大衛送了外賣沒有?
[00:13:22.000 --> 00:13:23.000]  送了,
[00:13:23.000 --> 00:13:24.000]  然後他說,
[00:13:24.000 --> 00:13:28.000]  大衛把身上的東西留給看守物件的人手中,
[00:13:28.000 --> 00:13:30.000]  跑到戰場去,
[00:13:30.000 --> 00:13:32.000]  向他哥哥門問開,
[00:13:32.000 --> 00:13:34.000]  大衛一到戰場,
[00:13:34.000 --> 00:13:37.000]  第一件事就是滿足了他的obligation,
[00:13:37.000 --> 00:13:39.000]  是誰派他送外賣的?
[00:13:39.000 --> 00:13:40.000]  他老爸,
[00:13:40.000 --> 00:13:42.000]  伊利亞知不知道他來?
[00:13:42.000 --> 00:13:43.000]  知道,
[00:13:43.000 --> 00:13:44.000]  他哥哥,
[00:13:44.000 --> 00:13:45.000]  伊利亞是他哥哥,
[00:13:45.000 --> 00:13:47.000]  這裡說什麼?
[00:13:47.000 --> 00:13:49.000]  伊利亞哥哥門問安,
[00:13:49.000 --> 00:13:51.000]  他見了他哥哥,
[00:13:51.000 --> 00:13:52.000]  問了安,
[00:13:52.000 --> 00:13:55.000]  吃了foodpanda,
[00:13:55.000 --> 00:13:56.000]  現在反過來,
[00:13:56.000 --> 00:13:57.000]  你來做什麼?
[00:13:57.000 --> 00:14:00.000]  我來送外賣,
[00:14:00.000 --> 00:14:01.000]  這個人,
[00:14:01.000 --> 00:14:02.000]  你來做什麼?
[00:14:02.000 --> 00:14:04.000]  你下班,
[00:14:04.000 --> 00:14:06.000]  你去叫媽媽拿些湯給兒子,
[00:14:06.000 --> 00:14:07.000]  喝了湯之後,
[00:14:07.000 --> 00:14:09.000]  媽媽你來做什麼?
[00:14:09.000 --> 00:14:12.000]  趕媽媽走,
[00:14:12.000 --> 00:14:14.000]  吃完茶禮趕人走,
[00:14:14.000 --> 00:14:16.000]  這樣都可以,
[00:14:16.000 --> 00:14:19.000]  所以這裡難解的地方,
[00:14:19.000 --> 00:14:24.000]  就是為什麼大衛,
[00:14:24.000 --> 00:14:26.000]  以利亞這麼生氣?
[00:14:26.000 --> 00:14:28.000]  為什麼以利亞這麼生氣大衛?
[00:14:28.000 --> 00:14:30.000]  在《釋經》上有兩個解讀,
[00:14:30.000 --> 00:14:33.000]  第一就是他聽到大衛說的話,
[00:14:33.000 --> 00:14:34.000]  我們知道他怎麼生氣,
[00:14:34.000 --> 00:14:37.000]  第二就是基於他說的話,
[00:14:37.000 --> 00:14:40.000]  來看他為什麼這麼生氣,
[00:14:40.000 --> 00:14:43.000]  如果基於他聽到,
[00:14:43.000 --> 00:14:45.000]  就是前面他問上次,
[00:14:45.000 --> 00:14:47.000]  基於以下是怎樣?
[00:14:47.000 --> 00:14:48.000]  他生氣大衛,
[00:14:48.000 --> 00:14:52.000]  因為大衛沒有回家,
[00:14:52.000 --> 00:14:54.000]  送完外賣之後,
[00:14:54.000 --> 00:14:57.000]  第二就是大衛是不負責任,
[00:14:57.000 --> 00:14:59.000]  他扔下你的羊,
[00:14:59.000 --> 00:15:00.000]  不理,
[00:15:00.000 --> 00:15:02.000]  第三是什麼?
[00:15:02.000 --> 00:15:07.000]  大衛心裡的驕傲和惡意,
[00:15:07.000 --> 00:15:10.000]  究竟誰是誰非?
[00:15:10.000 --> 00:15:12.000]  我們未看答案之前,
[00:15:12.000 --> 00:15:14.000]  想和大家,
[00:15:14.000 --> 00:15:15.000]  忘記按這張,
[00:15:15.000 --> 00:15:17.000]  就問他,
[00:15:17.000 --> 00:15:18.000]  就問他,
[00:15:18.000 --> 00:15:19.000]  就問他,
[00:15:19.000 --> 00:15:21.000]  《聖經》唯一另一個地方,
[00:15:21.000 --> 00:15:23.000]  講關於以利亞,
[00:15:23.000 --> 00:15:25.000]  就是前面那一章,
[00:15:25.000 --> 00:15:27.000]  就是薩姆爾記上十六章,
[00:15:27.000 --> 00:15:30.000]  薩姆爾記上十六章是講什麼?
[00:15:30.000 --> 00:15:34.000]  神命令薩姆爾,
[00:15:34.000 --> 00:15:36.000]  去高納大衛,
[00:15:36.000 --> 00:15:38.000]  薩姆爾去高納大衛的時候,
[00:15:38.000 --> 00:15:41.000]  就有一個小插曲,
[00:15:41.000 --> 00:15:42.000]  這個小插曲是怎樣?
[00:15:42.000 --> 00:15:45.000]  薩姆爾叫耶西的兒子出來,
[00:15:45.000 --> 00:15:46.000]  記不記得?
[00:15:46.000 --> 00:15:48.000]  大兒子一見到以利亞,
[00:15:48.000 --> 00:15:50.000]  高大威猛,
[00:15:50.000 --> 00:15:51.000]  他就想,
[00:15:51.000 --> 00:15:54.000]  一定是這個,
[00:15:54.000 --> 00:15:56.000]  之後呢?
[00:15:56.000 --> 00:16:00.000]  所以薩姆爾看見以利亞,
[00:16:00.000 --> 00:16:02.000]  就心裡想,
[00:16:02.000 --> 00:16:03.000]  有沒有說出來?
[00:16:03.000 --> 00:16:04.000]  沒有,
[00:16:04.000 --> 00:16:05.000]  想,
[00:16:05.000 --> 00:16:08.000]  在耶和華面前的,
[00:16:08.000 --> 00:16:11.000]  必是他所要高納的,
[00:16:11.000 --> 00:16:15.000]  他見到以利亞高大威猛,
[00:16:15.000 --> 00:16:17.000]  接著第七節說,
[00:16:17.000 --> 00:16:19.000]  但耶和華對薩姆爾說,
[00:16:19.000 --> 00:16:22.000]  不要看他的外貌,
[00:16:22.000 --> 00:16:25.000]  和他高大的身材,
[00:16:25.000 --> 00:16:27.000]  因為我不揀選他,
[00:16:27.000 --> 00:16:29.000]  接著後面就出了,
[00:16:29.000 --> 00:16:33.000]  非常重要的神學聖經金句,
[00:16:33.000 --> 00:16:38.000]  耶和華看人不像人看人,
[00:16:38.000 --> 00:16:40.000]  人是看外表,
[00:16:40.000 --> 00:16:43.000]  耶和華是看內心,
[00:16:43.000 --> 00:16:45.000]  人是看不到人的動機,
[00:16:45.000 --> 00:16:48.000]  唯有神才看到人的動機,
[00:16:48.000 --> 00:16:50.000]  所以以利亞的故事,
[00:16:50.000 --> 00:16:53.000]  以利亞的故事來看動機,
[00:16:53.000 --> 00:16:55.000]  是有聖經根據的,
[00:16:55.000 --> 00:16:57.000]  這裡我們怎樣讀呢?
[00:16:57.000 --> 00:16:59.000]  想指出一句詞,
[00:16:59.000 --> 00:17:01.000]  我覺得不應該這樣翻譯,
[00:17:01.000 --> 00:17:03.000]  耶和華不揀選,
[00:17:03.000 --> 00:17:05.000]  不揀選原文不是不揀選原文,
[00:17:05.000 --> 00:17:07.000]  是棄絕,
[00:17:07.000 --> 00:17:09.000]  如果這樣譯棄絕,
[00:17:09.000 --> 00:17:11.000]  我讀聖經讀不明白,
[00:17:11.000 --> 00:17:13.000]  無端端神為何要棄絕以利亞,
[00:17:13.000 --> 00:17:16.000]  以利亞做了甚麼錯事,
[00:17:16.000 --> 00:17:17.000]  這個拒絕,
[00:17:17.000 --> 00:17:19.000]  這個前面是甚麼,
[00:17:19.000 --> 00:17:20.000]  這個字何時出現過,
[00:17:20.000 --> 00:17:22.000]  第十六章一節,
[00:17:22.000 --> 00:17:24.000]  一開始整張聖經,
[00:17:24.000 --> 00:17:28.000]  為何撒姆爾要去告大衛,
[00:17:28.000 --> 00:17:30.000]  神棄絕蘇羅,
[00:17:30.000 --> 00:17:33.000]  所以揀選大衛,
[00:17:33.000 --> 00:17:36.000]  所以你為蘇羅悲哀要到何時,
[00:17:36.000 --> 00:17:37.000]  我已經甚麼,
[00:17:37.000 --> 00:17:40.000]  棄絕蘇羅作以色列王,
[00:17:40.000 --> 00:17:43.000]  然後出現以利亞的時候,
[00:17:43.000 --> 00:17:46.000]  神又對撒姆爾說,
[00:17:46.000 --> 00:17:49.000]  我棄絕以利亞,
[00:17:49.000 --> 00:17:52.000]  所以這裡對照,
[00:17:52.000 --> 00:17:55.000]  以利亞出現了甚麼問題呢,
[00:17:55.000 --> 00:17:56.000]  根據上下文,
[00:17:56.000 --> 00:17:59.000]  耶和華是看內心,
[00:17:59.000 --> 00:18:06.000]  以利亞的外表和內心相差很遠,
[00:18:06.000 --> 00:18:08.000]  即是甚麼意思,
[00:18:08.000 --> 00:18:13.000]  即是法利賽人是假冒偽善,
[00:18:13.000 --> 00:18:16.000]  外表和內心是兩回事,
[00:18:16.000 --> 00:18:18.000]  神怎能揀選他,
[00:18:18.000 --> 00:18:23.000]  所以這裡藉著以利亞帶出了內心問題,
[00:18:23.000 --> 00:18:25.000]  聖經裏面有沒有神曾經,
[00:18:25.000 --> 00:18:27.000]  你找一節經文給我看,
