
[00:00:00.000 --> 00:00:02.720]  五安大英姐妹
[00:01:18.200 --> 00:01:20.680]  別人問你今年青少部主題是什麼都不知道
[00:01:20.680 --> 00:01:21.400]  就失禮了
[00:01:21.400 --> 00:01:22.600]  所以我們大家一起讀
[00:01:22.600 --> 00:01:23.600]  1、2、3
[00:01:23.600 --> 00:01:26.960]  Let's go and try
[00:01:26.960 --> 00:01:29.520]  這個就是我們今年青少部的主題
[00:01:29.520 --> 00:01:31.280]  其實今年青少部很想
[00:01:31.280 --> 00:01:34.920]  這個方向是Let's go and try
[00:01:34.920 --> 00:01:37.880]  這個方向是很想帶領我們走出去
[00:01:37.880 --> 00:01:41.720]  帶著基督的光走出去照亮這個世界
[00:01:41.720 --> 00:01:43.640]  而且我們在團體裡面
[00:01:43.640 --> 00:01:45.160]  無論是團體大組
[00:01:45.160 --> 00:01:48.360]  我們都安排了不少有關宣教
[00:01:48.360 --> 00:01:49.840]  關懷社區
[00:01:49.840 --> 00:01:51.040]  走出去的事情
[00:01:51.040 --> 00:01:52.720]  我們有報道會
[00:01:52.720 --> 00:01:54.960]  其實青少部的同工很想
[00:01:55.400 --> 00:01:57.480]  鼓勵我們當中的年青人
[00:01:57.480 --> 00:02:00.800]  走出去向人分享耶穌基督的愛
[00:02:00.800 --> 00:02:03.880]  不過當我們推推推的時候
[00:02:03.880 --> 00:02:05.680]  有年青人這樣跟我說
[00:02:05.680 --> 00:02:11.600]  他說有時候我覺得教會經常叫我們邀請朋友回教會
[00:02:11.600 --> 00:02:14.320]  但是又不太覺你們會教我
[00:02:14.320 --> 00:02:16.400]  究竟怎樣去邀請呢?
[00:02:16.400 --> 00:02:18.080]  怎樣才能夠去邀請呢?
[00:02:18.080 --> 00:02:18.960]  很害怕
[00:02:18.960 --> 00:02:20.480]  怎麼辦呢?
[00:02:20.480 --> 00:02:23.800]  因此我今天很想跟大家一起去看
[00:02:23.800 --> 00:02:26.000]  看耶穌怎樣去教導我們
[00:02:26.000 --> 00:02:28.920]  其實是怎樣去做邀請的
[00:02:28.920 --> 00:02:30.840]  今天會看的是經文
[00:02:30.840 --> 00:02:34.760]  我們會看《路加福音》第十四章十五至二十四節
[00:02:34.760 --> 00:02:36.160]  其實這是一個比喻
[00:02:36.160 --> 00:02:37.600]  是一個大言直的比喻
[00:02:37.600 --> 00:02:39.920]  讓我們先去讀一次經文
[00:02:39.920 --> 00:02:40.800]  我們準備
[00:02:40.800 --> 00:02:41.880]  一、二、三
[00:02:41.880 --> 00:02:45.280]  「同直的有一人聽者說
[00:02:45.280 --> 00:02:46.920]  就對耶穌說
[00:02:46.920 --> 00:02:49.320]  在神國裡吃飯的人
[00:02:49.320 --> 00:02:50.560]  (聽不清)
[00:02:50.560 --> 00:02:52.120]  耶穌對他說
[00:02:52.120 --> 00:02:54.680]  有一人擺設大言直
[00:02:54.680 --> 00:02:56.280]  請了許多客
[00:02:56.280 --> 00:02:58.280]  到了坐直的時候
[00:02:58.280 --> 00:03:00.760]  打發僕人去對請
[00:03:00.760 --> 00:03:02.920]  (聽不清)
[00:03:02.920 --> 00:03:04.840]  樣樣都齊備了
[00:03:04.840 --> 00:03:07.840]  眾人一口同音地推辭
[00:03:07.840 --> 00:03:09.000]  頭一個說
[00:03:09.000 --> 00:03:10.720]  我買了一塊地
[00:03:10.720 --> 00:03:12.280]  必須去看看
[00:03:12.280 --> 00:03:14.160]  請你准我馳了
[00:03:14.160 --> 00:03:15.800]  又有一個說
[00:03:15.800 --> 00:03:17.600]  我買了五對牛
[00:03:17.600 --> 00:03:19.200]  去試一試
[00:03:19.200 --> 00:03:21.120]  請你准我馳了
[00:03:21.120 --> 00:03:22.520]  又有一個說
[00:03:22.520 --> 00:03:24.000]  我才娶了妻
[00:03:24.000 --> 00:03:25.520]  所以不能去
[00:03:25.520 --> 00:03:27.640]  那僕人回來
[00:03:27.640 --> 00:03:30.120]  把這事都告訴了主人
[00:03:30.120 --> 00:03:31.840]  家主就動腦
[00:03:31.840 --> 00:03:33.120]  對僕人說
[00:03:33.120 --> 00:03:34.080]  快出去
[00:03:34.080 --> 00:03:36.320]  到城裡大街小巷
[00:03:36.320 --> 00:03:38.000]  領那貧窮的
[00:03:38.000 --> 00:03:39.040]  殘廢的
[00:03:39.040 --> 00:03:40.120]  乞眼的
[00:03:40.120 --> 00:03:41.440]  瘸腿的來
[00:03:41.440 --> 00:03:42.440]  僕人說
[00:03:42.440 --> 00:03:43.080]  主啊
[00:03:43.080 --> 00:03:45.480]  你所吩咐的已經辦了
[00:03:45.480 --> 00:03:46.800]  還有空座
[00:03:46.800 --> 00:03:48.520]  主人對僕人說
[00:03:48.520 --> 00:03:53.200]  你出去道路上和尼巴那裡勉強人進來
[00:03:53.200 --> 00:03:54.920]  坐滿我的屋子
[00:03:54.920 --> 00:03:56.080]  我告訴你
[00:03:56.080 --> 00:03:59.280]  (聽不清)
[00:03:59.280 --> 00:04:01.160]  尚我的賢直
[00:04:01.160 --> 00:04:02.520]  我們一起禱告
[00:04:02.520 --> 00:04:04.240]  求主幫助我們
[00:04:04.240 --> 00:04:05.960]  能夠去領受你的說話
[00:04:05.960 --> 00:04:06.840]  你的吩咐
[00:04:06.840 --> 00:04:10.040]  讓我們能夠去回應你給我們的使命
[00:04:10.040 --> 00:04:11.440]  禱告奉主耶穌
[00:04:11.440 --> 00:04:12.600]  基督明治祈求
[00:04:12.600 --> 00:04:13.320]  阿們
[00:04:13.320 --> 00:04:17.600]  我們先去看經文的背景
[00:04:17.800 --> 00:04:20.920]  耶穌說大賢直的比喻
[00:04:20.920 --> 00:04:23.320]  其實祂的人身處在哪裡呢?
[00:04:23.320 --> 00:04:25.440]  祂本身都在賢直
[00:04:25.440 --> 00:04:27.640]  或者叫飯局裡面
[00:04:27.640 --> 00:04:29.200]  時間是什麼時候呢?
[00:04:29.200 --> 00:04:31.320]  其實都是安息日的時候
[00:04:31.320 --> 00:04:32.720]  地點在哪裡呢?
[00:04:32.720 --> 00:04:37.200]  是在一個法利塞人首領的家裡吃飯
[00:04:37.200 --> 00:04:42.440]  這個法利塞人首領請耶穌到他家裡作客
[00:04:42.440 --> 00:04:46.040]  不過似乎這一場並不是很歡欣
[00:04:46.040 --> 00:04:47.600]  很喜慶的宴會
[00:04:47.800 --> 00:04:48.440]  為什麼呢?
[00:04:48.440 --> 00:04:51.320]  因為經文第14章第1節說
[00:04:51.320 --> 00:04:53.840]  他們就窺探他
[00:04:53.840 --> 00:04:56.160]  賢直裡面這一群法利塞人
[00:04:56.160 --> 00:04:57.800]  或者我們叫宗教領袖
[00:04:57.800 --> 00:04:59.400]  在窺探耶穌
[00:04:59.400 --> 00:05:01.240]  窺探這個字在原文來說
[00:05:01.240 --> 00:05:02.080]  是在說什麼呢?
[00:05:02.080 --> 00:05:04.000]  窺探不是看他
[00:05:04.000 --> 00:05:06.640]  是有陰謀地觀察
[00:05:06.640 --> 00:05:08.080]  等候機會
[00:05:08.080 --> 00:05:09.520]  踩他生豬肉
[00:05:09.520 --> 00:05:10.800]  就是等候機會做什麼
[00:05:10.800 --> 00:05:12.080]  踩他生豬肉
[00:05:12.080 --> 00:05:16.640]  因為當時看第1章至第13章
[00:05:16.640 --> 00:05:19.600]  其實耶穌已經行了很多神蹟騎士
[00:05:19.600 --> 00:05:22.320]  深受民眾的愛戴和歡迎
[00:05:22.320 --> 00:05:27.360]  耶穌的影響力甚至威脅到這一群宗教領袖的權威
[00:05:27.360 --> 00:05:30.840]  所以這一群宗教領袖就在等候機會
[00:05:30.840 --> 00:05:33.360]  抓住耶穌的犯錯、失禮的機會
[00:05:33.360 --> 00:05:34.720]  要抓住他的痛覺
[00:05:34.720 --> 00:05:36.840]  腳、腳、腳、腳
[00:05:36.840 --> 00:05:38.720]  然後想摧毀他的人氣
[00:05:38.720 --> 00:05:39.400]  我有痰
[00:05:39.400 --> 00:05:41.920]  所以不知道音調去了哪裡
[00:05:41.920 --> 00:05:43.120]  隨便聽吧
[00:05:43.120 --> 00:05:44.720]  可想而知
[00:05:44.720 --> 00:05:45.520]  你想一下
[00:05:45.520 --> 00:05:47.120]  這樣的飯局裡面
[00:05:47.120 --> 00:05:49.040]  這樣的氣氛
[00:05:49.040 --> 00:05:51.840]  相信耶穌在這一頓飯裡面
[00:05:51.840 --> 00:05:54.880]  應該是吃到背脊骨裂
[00:05:54.880 --> 00:05:57.760]  不過其實耶穌在這一頓飯裡面
[00:05:57.760 --> 00:06:00.080]  他的表現都相當強勢
[00:06:00.080 --> 00:06:01.760]  他在14章這裡
[00:06:01.760 --> 00:06:03.400]  他在這頓宴會裡面
[00:06:03.400 --> 00:06:07.200]  分別跟這群人做了三個教訓
[00:06:07.200 --> 00:06:09.120]  在第1章和第6節
[00:06:09.120 --> 00:06:11.520]  首先他在安息日的宴會裡面
[00:06:11.520 --> 00:06:12.560]  做了一件事
[00:06:12.560 --> 00:06:12.960]  做什麼呢?
[00:06:12.960 --> 00:06:15.480]  醫治了一個鼓脹的人
[00:06:15.480 --> 00:06:16.800]  即是一個病人
[00:06:16.800 --> 00:06:19.120]  然後他在故事裡面
[00:06:19.120 --> 00:06:20.880]  還繼續問法利賽人
[00:06:20.880 --> 00:06:24.360]  你們中間有沒有人掉了一隻驢或牛
[00:06:24.360 --> 00:06:25.280]  在井裡
[00:06:25.280 --> 00:06:26.280]  在安息日的時候
[00:06:26.280 --> 00:06:28.280]  你們不把他拉上來的嗎?
[00:06:28.280 --> 00:06:33.760]  那時候那群法利賽人就沒有說話
[00:06:33.760 --> 00:06:35.480]  這樣真的會的
[00:06:35.480 --> 00:06:36.960]  然後第二個故事
[00:06:36.960 --> 00:06:40.240]  就是耶穌在筵席裡面
[00:06:40.240 --> 00:06:42.040]  他看到那些客人
[00:06:42.040 --> 00:06:44.520]  那群宗教領袖繼續爭位坐
[00:06:44.520 --> 00:06:46.480]  然後他又再說一個故事
[00:06:46.480 --> 00:06:48.760]  教訓這群爭位坐的人
[00:06:48.760 --> 00:06:50.200]  「搞錯了,爭位坐」
[00:06:50.200 --> 00:06:52.600]  還有他順便教訓主人
[00:06:52.600 --> 00:06:58.960]  你不要經常請一些有身份的人來
[00:06:58.960 --> 00:07:03.120]  你也要請低下階層的人來做客
[00:07:03.120 --> 00:07:05.600]  最後他就說第三個教訓
[00:07:05.600 --> 00:07:08.960]  就是我們剛才讀第15至24節
[00:07:08.960 --> 00:07:10.800]  大筵席的比喻
[00:07:10.800 --> 00:07:13.400]  當中其實耶穌教導的
[00:07:13.400 --> 00:07:15.080]  作為天國僕人
[00:07:15.080 --> 00:07:19.320]  其實是替主人請客的方式和態度
[00:07:19.320 --> 00:07:20.520]  讓我們一起去看
[00:07:20.520 --> 00:07:22.360]  今天的經文會分成兩點
[00:07:22.360 --> 00:07:23.800]  第一點我給它的主題
[00:07:23.800 --> 00:07:26.440]  就叫做「借絕靈磚的客」
[00:07:26.440 --> 00:07:28.680]  靈磚
[00:07:28.680 --> 00:07:32.640]  經文在第15至21節上
[00:07:32.640 --> 00:07:34.480]  回到現場
[00:07:34.480 --> 00:07:38.520]  這個宴會的氣氛是怎樣的呢?
[00:07:38.520 --> 00:07:41.600]  剛才說了眾人窺探耶穌
[00:07:41.600 --> 00:07:43.080]  耶穌也很厲害
[00:07:43.080 --> 00:07:45.720]  正面挑起眾人的機
[00:07:45.720 --> 00:07:47.240]  連珠爆發
[00:07:47.240 --> 00:07:50.080]  「你這群宗教領袖,你這群客人」
[00:07:50.080 --> 00:07:53.280]  我們看到是火藥味甚重
[00:07:53.280 --> 00:07:55.480]  不過想大家試一下想像
[00:07:55.480 --> 00:07:56.800]  如果你在場
[00:07:56.800 --> 00:07:58.600]  你在這個宴會裏面
[00:07:58.600 --> 00:08:01.080]  你會有什麼反應呢?
[00:08:01.080 --> 00:08:02.640]  我的反應會是怎樣呢?
[00:08:02.640 --> 00:08:03.560]  我就會想
[00:08:03.560 --> 00:08:06.280]  嘩,砰砰砰砰砰砰
[00:08:06.280 --> 00:08:10.080]  可否麻煩有個人出來緩和一下氣氛
[00:08:10.080 --> 00:08:11.680]  我會這樣想
[00:08:11.680 --> 00:08:14.280]  幸好在第15節裏面
[00:08:14.280 --> 00:08:16.800]  這個人就出現了
[00:08:16.800 --> 00:08:17.880]  第15節裏說
[00:08:17.880 --> 00:08:20.360]  同夕有一個人對耶穌說
[00:08:20.360 --> 00:08:23.560]  在神國裏面吃飯的有福了
[00:08:23.560 --> 00:08:25.360]  其實這句說話原文裏面
[00:08:25.360 --> 00:08:26.360]  直譯還有幾個字
[00:08:26.360 --> 00:08:27.640]  他這樣說
[00:08:27.640 --> 00:08:31.240]  無論誰在上帝的國裏面吃飯
[00:08:31.240 --> 00:08:32.800]  就有福了
[00:08:32.800 --> 00:08:34.720]  我想這句話的語氣
[00:08:34.720 --> 00:08:38.000]  無端端有個人怎會說這句話呢?
[00:08:38.000 --> 00:08:40.400]  這句話的語氣應該是怎樣呢?
[00:08:40.400 --> 00:08:41.400]  我猜是這樣
[00:08:41.400 --> 00:08:44.120]  好了好了
[00:08:44.120 --> 00:08:45.240]  不要太生氣
[00:08:45.240 --> 00:08:46.520]  耶穌,不要太生氣
[00:08:46.520 --> 00:08:47.440]  無論如何
[00:08:47.440 --> 00:08:48.360]  你看看
[00:08:48.360 --> 00:08:49.480]  無論是誰
[00:08:49.480 --> 00:08:50.760]  耶穌也好
[00:08:50.760 --> 00:08:52.440]  那群法利塞人也好
[00:08:52.440 --> 00:08:53.920]  我們是宗教領袖
[00:08:53.920 --> 00:08:56.280]  我們都在上帝的國裏面
[00:08:56.280 --> 00:08:58.920]  在上帝的國裏面吃飯
[00:08:58.920 --> 00:09:00.200]  人人都有福
[00:09:00.200 --> 00:09:00.720]  好不好?
[00:09:00.720 --> 00:09:01.800]  吃飯吧
[00:09:01.800 --> 00:09:06.280]  大概我猜是這樣的和諧的一句話
[00:09:06.280 --> 00:09:09.240]  原來當時的飲宴文化
[00:09:09.240 --> 00:09:11.760]  是很注重階層的
[00:09:11.760 --> 00:09:12.280]  說甚麼呢?
[00:09:12.280 --> 00:09:16.720]  差不多身份的人才可以一同聚餐
[00:09:16.720 --> 00:09:17.480]  說甚麼呢?
[00:09:17.480 --> 00:09:19.600]  其實這餐飯是一個宗教
[00:09:19.600 --> 00:09:23.040]  我們可以說是一個宗教領袖的工會飯局
[00:09:23.040 --> 00:09:24.040]  大概是這樣
[00:09:24.040 --> 00:09:26.640]  所以其實同席的這個人
[00:09:26.640 --> 00:09:27.840]  會是甚麼人呢?
[00:09:27.840 --> 00:09:29.760]  這個開聲和諧的
[00:09:29.760 --> 00:09:31.760]  當時一個緊張氣氛的
[00:09:31.760 --> 00:09:35.080]  應該其實都是當時的一個律法師
[00:09:35.080 --> 00:09:37.920]  或者法利塞人的其中一個
[00:09:37.920 --> 00:09:39.320]  而這句話
[00:09:39.320 --> 00:09:40.560]  我們看到的是
[00:09:40.560 --> 00:09:42.080]  除了和諧
[00:09:42.080 --> 00:09:43.680]  其實也包括了
[00:09:43.680 --> 00:09:45.920]  同席的這個人
[00:09:45.920 --> 00:09:49.920]  對耶穌在宗教領袖上地位的認同
[00:09:49.920 --> 00:09:50.440]  為甚麼呢?
[00:09:50.440 --> 00:09:51.760]  因為他表達的是
[00:09:51.760 --> 00:09:54.000]  無論耶穌還是法利塞人
[00:09:54.000 --> 00:09:56.520]  其實耶穌也是神的國裏面
[00:09:57.080 --> 00:09:59.880]  耶穌你也是宗教領袖
[00:09:59.880 --> 00:10:01.280]  不過我們這樣看的時候
[00:10:01.280 --> 00:10:02.040]  我們看到
[00:10:02.040 --> 00:10:03.600]  原來宗教領袖裏面
[00:10:03.600 --> 00:10:06.000]  都不是全部和耶穌為敵的
[00:10:06.000 --> 00:10:08.120]  而回到這個故事
[00:10:08.120 --> 00:10:09.760]  因為這句話
[00:10:09.760 --> 00:10:13.320]  耶穌的強悍態度似乎軟化了一點
[00:10:13.320 --> 00:10:15.720]  他就轉向和這個人說
[00:10:15.720 --> 00:10:18.520]  開始說起比喻的故事
[00:10:18.520 --> 00:10:20.000]  我們進入比喻
[00:10:20.000 --> 00:10:21.440]  第十六、第十七節
[00:10:21.440 --> 00:10:23.040]  這個比喻是這樣說的
[00:10:23.160 --> 00:10:26.720]  他說有一個人擺了一個大筵席
[00:10:26.720 --> 00:10:28.400]  這個人是甚麼人呢?
[00:10:28.400 --> 00:10:30.120]  我們不知道
[00:10:30.120 --> 00:10:33.080]  他為甚麼又要擺一個筵席呢?
[00:10:33.080 --> 00:10:34.920]  是否慶功宴?
[00:10:34.920 --> 00:10:36.440]  是否和頭酒?
[00:10:36.440 --> 00:10:38.280]  是否生日飯?
[00:10:38.280 --> 00:10:39.160]  我們不知道
[00:10:39.160 --> 00:10:40.800]  因為耶穌沒有說
[00:10:40.800 --> 00:10:44.280]  不過耶穌在這裡說明這個筵席有一個特別
[00:10:44.280 --> 00:10:46.280]  就是一個大的筵席
[00:10:46.280 --> 00:10:47.360]  大的意思是甚麼?
[00:10:47.360 --> 00:10:48.880]  請了很多的客人
[00:10:48.880 --> 00:10:51.120]  很多很多很多的賓客在這裏
[00:10:51.120 --> 00:10:54.800]  而且從第十六和十七節我們看到
[00:10:54.800 --> 00:10:56.600]  其實當時去設宴
[00:10:56.600 --> 00:10:58.160]  如果我要擺一個筵席
[00:10:58.160 --> 00:11:00.240]  去設宴的流程會是怎樣呢?
[00:11:00.240 --> 00:11:03.840]  會有兩次宴會的邀請
[00:11:03.840 --> 00:11:05.960]  先是由主人家
[00:11:05.960 --> 00:11:07.480]  如果要辦一個宴會
[00:11:07.480 --> 00:11:12.400]  主人家會先制定一個賓客的名單
[00:11:12.400 --> 00:11:13.240]  日期
[00:11:13.240 --> 00:11:16.000]  然後向賓客做第一次的邀請
[00:11:16.000 --> 00:11:17.800]  誰知好像我們現在的婚禮
[00:11:17.800 --> 00:11:19.480]  我想請十位
[00:11:19.480 --> 00:11:22.040]  阿君結婚了,我想請二十位
[00:11:22.040 --> 00:11:23.720]  不知道有沒有你的名單
[00:11:23.720 --> 00:11:26.000]  首先我會寫下名單
[00:11:26.000 --> 00:11:27.800]  然後第一次邀請後
[00:11:27.800 --> 00:11:28.880]  我會再問你
[00:11:28.880 --> 00:11:30.640]  你來嗎?
[00:11:30.640 --> 00:11:31.680]  很多人想來
[00:11:31.680 --> 00:11:33.680]  有些人不來,你出聲
[00:11:33.680 --> 00:11:34.960]  其實大概是這樣
[00:11:34.960 --> 00:11:36.440]  所以在第一次邀請後
[00:11:36.440 --> 00:11:37.360]  這個故事裏面
[00:11:37.360 --> 00:11:40.960]  客人會預先答覆主人家是否出席
[00:11:40.960 --> 00:11:44.760]  然後主人家按著回覆的人數來預備
[00:11:44.760 --> 00:11:48.320]  食物、酒席、場地、人手
[00:11:48.320 --> 00:11:50.320]  等待預備好
[00:11:50.320 --> 00:11:51.520]  日期到了
[00:11:51.520 --> 00:11:54.040]  當日他們在宴會的當日
[00:11:54.040 --> 00:11:56.480]  會再派人去叫他們
[00:11:56.480 --> 00:11:58.680]  喂,開飯了,來吧
[00:11:58.680 --> 00:12:00.760]  這個就是第二次的邀請
[00:12:00.760 --> 00:12:02.600]  你可以想像為何會這樣
[00:12:02.600 --> 00:12:04.480]  因為當時沒有標
[00:12:04.480 --> 00:12:05.760]  或者沒有鐘
[00:12:05.760 --> 00:12:06.600]  你不能夠說
[00:12:06.600 --> 00:12:08.200]  喂,幾號幾號
[00:12:08.200 --> 00:12:09.120]  2月15號
[00:12:09.120 --> 00:12:11.240]  即是七時公後,八時入席
[00:12:11.240 --> 00:12:12.960]  那些人都不知道何時是八時
[00:12:12.960 --> 00:12:13.680]  何時是七時
[00:12:13.680 --> 00:12:15.760]  所以他必須再派一個人
[00:12:15.760 --> 00:12:16.960]  去邀請他們來
[00:12:16.960 --> 00:12:18.680]  喂,開飯了,一起來吧
[00:12:18.680 --> 00:12:21.680]  太陽下山了,開飯了,一起來吧
[00:12:21.680 --> 00:12:23.320]  大概就是這樣
[00:12:23.320 --> 00:12:25.680]  而第十八節
[00:12:25.680 --> 00:12:27.600]  就在這個開飯
[00:12:27.600 --> 00:12:29.560]  開飯的時候
[00:12:29.560 --> 00:12:33.840]  來接那班賓客的僕人來到門口的時候
[00:12:33.840 --> 00:12:35.800]  嘩,這班朋友
[00:12:35.800 --> 00:12:40.040]  這班一口同音地推辭的眾人
[00:12:40.040 --> 00:12:40.880]  去到門口
[00:12:40.880 --> 00:12:43.440]  全部反口說他們不來
[00:12:43.440 --> 00:12:44.600]  我看到這裡的時候
[00:12:44.600 --> 00:12:45.280]  我心想
[00:12:45.280 --> 00:12:48.400]  嘩,一個字
[00:12:48.400 --> 00:12:51.280]  這班人全部都放飛機
[00:12:51.280 --> 00:12:54.200]  一個集體放飛機事件
[00:12:54.200 --> 00:12:55.360]  不過這裡說
[00:12:55.360 --> 00:12:57.880]  然後他們說完之後
[00:12:57.880 --> 00:13:00.440]  他們各人都為自己的放飛機
[00:13:00.440 --> 00:13:02.120]  提供了一個理由
[00:13:02.120 --> 00:13:03.840]  不過問題就是
[00:13:03.840 --> 00:13:06.720]  這些理由其實合理嗎
[00:13:06.720 --> 00:13:07.720]  我們一起看看
[00:13:07.720 --> 00:13:10.960]  這些理由其實是否合理
[00:13:10.960 --> 00:13:12.480]  英文是不是越來越好
[00:13:12.480 --> 00:13:14.360]  我們一起看看吧
[00:13:15.360 --> 00:13:17.280]  第十八節
[00:13:17.280 --> 00:13:19.360]  他說頭一個人說了甚麼
[00:13:19.360 --> 00:13:20.200]  他說
[00:13:20.200 --> 00:13:22.080]  我買了一塊地
[00:13:22.080 --> 00:13:23.480]  必須去看一看
[00:13:23.480 --> 00:13:25.920]  請你准我辭職
[00:13:25.920 --> 00:13:28.080]  另外一個辭不是辭到
[00:13:28.080 --> 00:13:31.160]  是推辭的意思
[00:13:31.160 --> 00:13:32.360]  有一個人又說
[00:13:32.360 --> 00:13:33.840]  我買了五對牛
[00:13:33.840 --> 00:13:35.480]  又需要去試一試
[00:13:35.480 --> 00:13:37.800]  請你准我辭職
[00:13:37.800 --> 00:13:42.160]  頭兩個聽起來理由都很相似
[00:13:42.160 --> 00:13:44.280]  一個買了地要去看
[00:13:44.280 --> 00:13:47.280]  一個買了牛要去試
[00:13:47.280 --> 00:13:48.960]  我們在這裡看到的時候
[00:13:48.960 --> 00:13:50.560]  我們可以很肯定一件事
[00:13:50.560 --> 00:13:53.280]  剛才說宴會的通常都是同等級
[00:13:53.280 --> 00:13:55.120]  這個宴會的嘉賓
[00:13:55.120 --> 00:13:57.040]  應該是非富則貴的
[00:13:57.040 --> 00:13:57.720]  為甚麼
[00:13:57.720 --> 00:14:00.480]  因為當時能買到地的人
[00:14:00.480 --> 00:14:02.320]  已經很富有
[00:14:02.320 --> 00:14:03.560]  而買牛
[00:14:03.560 --> 00:14:05.480]  因為當時是農耕的社會
[00:14:05.480 --> 00:14:07.360]  買牛都可以的
[00:14:07.360 --> 00:14:08.040]  都有人有
[00:14:08.040 --> 00:14:10.720]  但是普通人家有一對牛
[00:14:10.720 --> 00:14:11.880]  已經算很不錯
[00:14:11.880 --> 00:14:12.440]  為甚麼一對
[00:14:12.440 --> 00:14:13.880]  因為他們要拉車
[00:14:13.880 --> 00:14:15.160]  差不多要夠力
[00:14:15.160 --> 00:14:16.200]  所以要一對
[00:14:16.200 --> 00:14:16.840]  已經很不錯
[00:14:16.840 --> 00:14:18.320]  但是這個人
[00:14:18.320 --> 00:14:21.000]  說買了五對牛
[00:14:21.000 --> 00:14:23.040]  其實我們驟眼聽的時候
[00:14:23.040 --> 00:14:24.640]  驟耳聽不是驟眼聽
[00:14:24.640 --> 00:14:25.920]  驟耳聽的時候
[00:14:25.920 --> 00:14:26.720]  我們會想
[00:14:26.720 --> 00:14:29.440]  這兩個人的理由都算充分
[00:14:29.440 --> 00:14:31.400]  都算有些苦衷
[00:14:31.400 --> 00:14:33.320]  買地 買牛
[00:14:33.320 --> 00:14:34.480]  好像我們今天怎樣
[00:14:34.480 --> 00:14:36.280]  買樓 買車
[00:14:36.280 --> 00:14:37.520]  這麼大件事
[00:14:37.520 --> 00:14:40.680]  你缺席一次飲宴都很合理
[00:14:40.680 --> 00:14:43.560]  不過仔細去想的話
[00:14:43.560 --> 00:14:44.840]  我們又會看到
[00:14:44.840 --> 00:14:46.160]  老實說
[00:14:46.160 --> 00:14:49.600]  其實地和牛都已經買了
[00:14:49.600 --> 00:14:52.160]  為甚麼要現在去試去看
[00:14:52.160 --> 00:14:52.800]  你想一下
[00:14:52.800 --> 00:14:54.520]  就算你今天買樓 買車
[00:14:54.520 --> 00:14:56.200]  你不用了 你買鞋
[00:14:56.200 --> 00:14:58.320]  你都試半個小時
[00:14:58.320 --> 00:15:00.200]  看一看 爽一看 跑一跑
[00:15:00.200 --> 00:15:01.280]  你才買的
[00:15:01.280 --> 00:15:02.280]  你買了回去
[00:15:02.280 --> 00:15:03.560]  你為甚麼要現在這一刻
[00:15:03.560 --> 00:15:05.720]  突然間急著去試
[00:15:05.720 --> 00:15:07.320]  所以我們看到的是
[00:15:07.320 --> 00:15:09.000]  這兩個人的理由
[00:15:09.000 --> 00:15:11.440]  其實是不成理由的
[00:15:11.440 --> 00:15:13.760]  不過還算好的就是
[00:15:13.760 --> 00:15:17.240]  他們總算是為自己的失場而致歉
[00:15:17.240 --> 00:15:19.600]  他說請你准我辭職
[00:15:19.600 --> 00:15:21.080]  到第三個
[00:15:21.080 --> 00:15:22.680]  他說
[00:15:22.680 --> 00:15:24.240]  我才娶了妻
[00:15:24.240 --> 00:15:26.400]  所以不能去
[00:15:26.400 --> 00:15:29.360]  第三個更加連協議都沒有
