
[00:00:00.000 --> 00:00:04.000]  我一直覺得自己很榮幸
[00:04:51.160 --> 00:04:53.160]  願你大大的同在
[00:04:53.160 --> 00:04:55.160]  祝福以下的時間
[00:04:55.160 --> 00:04:57.160]  我們這樣祈禱
[00:04:57.160 --> 00:04:59.160]  阿們
[00:04:59.160 --> 00:05:02.160]  經文一開始就有不過這個字
[00:05:02.160 --> 00:05:05.160]  不過這個字其實原文是爹這個字
[00:05:05.160 --> 00:05:07.160]  這個什麼意思呢?
[00:05:07.160 --> 00:05:09.160]  以下下來說的話
[00:05:09.160 --> 00:05:12.160]  和上文說的話是一個很強烈的對比
[00:05:12.160 --> 00:05:14.160]  我們又要問一下
[00:05:14.160 --> 00:05:16.160]  上文說什麼呢?
[00:05:16.160 --> 00:05:18.160]  上文就是說
[00:05:18.160 --> 00:05:20.160]  這節經文之前說了什麼呢?
[00:05:20.160 --> 00:05:22.160]  說很多不順從的人
[00:05:22.160 --> 00:05:24.160]  拒絕福音的人
[00:05:24.160 --> 00:05:26.160]  不接受救恩的人
[00:05:26.160 --> 00:05:28.160]  他們的結局是死亡
[00:05:28.160 --> 00:05:31.160]  他們的結局是滅亡和審判
[00:05:31.160 --> 00:05:34.160]  甚至經文也形容這些滅亡的人
[00:05:34.160 --> 00:05:36.160]  他們的生命充滿了很多
[00:05:36.160 --> 00:05:39.160]  惡毒、詭詐、假善、嫉妒
[00:05:39.160 --> 00:05:42.160]  這些不好的東西
[00:05:42.160 --> 00:05:44.160]  接著就到我們這節經文第九節
[00:05:44.160 --> 00:05:45.160]  不過
[00:05:45.160 --> 00:05:47.160]  就是說你們不同
[00:05:47.160 --> 00:05:50.160]  和上面那些人是一個很大的對比
[00:05:50.160 --> 00:05:52.160]  你們這些人是怎樣的呢?
[00:05:52.160 --> 00:05:53.160]  你們這些基督徒
[00:05:53.160 --> 00:05:54.160]  所有耶穌的人
[00:05:54.160 --> 00:05:56.160]  是被揀選的一族
[00:05:56.160 --> 00:05:58.160]  是君尊的祭司
[00:05:58.160 --> 00:06:01.160]  在神聖的國度屬神的子民
[00:06:01.160 --> 00:06:05.160]  你們和剛才那些滅亡的人很不一樣
[00:06:05.160 --> 00:06:09.160]  而這群被揀選的族類
[00:06:09.160 --> 00:06:10.160]  君尊的祭司
[00:06:10.160 --> 00:06:12.160]  神聖的國度屬神的子民
[00:06:12.160 --> 00:06:15.160]  這群人好像有幾群人
[00:06:15.160 --> 00:06:17.160]  但這幾群人有一個共通點
[00:06:17.160 --> 00:06:19.160]  就是說
[00:06:19.160 --> 00:06:21.160]  這群都是上帝分別為聖
[00:06:21.160 --> 00:06:23.160]  歸自己的人
[00:06:23.160 --> 00:06:25.160]  什麼叫分別為聖呢?
[00:06:25.160 --> 00:06:27.160]  意思是separate
[00:06:27.160 --> 00:06:29.160]  意思是分開了
[00:06:29.160 --> 00:06:30.160]  就是說
[00:06:30.160 --> 00:06:33.160]  屬神的人和未信主的人
[00:06:33.160 --> 00:06:35.160]  是有點不同的
[00:06:35.160 --> 00:06:37.160]  是有點分別的
[00:06:37.160 --> 00:06:39.160]  有些事情我們不會做的
[00:06:39.160 --> 00:06:40.160]  可能這個世界
[00:06:40.160 --> 00:06:42.160]  每個人都是這樣
[00:06:42.160 --> 00:06:44.160]  人人都是這樣做的
[00:06:44.160 --> 00:06:46.160]  不過信徒是特別的
[00:06:46.160 --> 00:06:47.160]  因為屬神的人
[00:06:47.160 --> 00:06:50.160]  有些事情我們是不會做的
[00:06:50.160 --> 00:06:53.160]  有些事情我們和未信主的人是不一樣的
[00:06:53.160 --> 00:06:56.160]  我不知道大家是否熟悉聖經
[00:06:56.160 --> 00:06:58.160]  不過應該是兒童和學生
[00:06:58.160 --> 00:07:00.160]  應該是有記憶的
[00:07:00.160 --> 00:07:03.160]  摩西帶領以色列人出埃及
[00:07:03.160 --> 00:07:05.160]  過紅海
[00:07:05.160 --> 00:07:07.160]  很多神蹟騎士
[00:07:07.160 --> 00:07:08.160]  然後進入迦南
[00:07:08.160 --> 00:07:10.160]  不過進入迦南之前
[00:07:10.160 --> 00:07:14.160]  摩西要上山領受十誡
[00:07:14.160 --> 00:07:17.160]  其實不只是十條誡例這麼少
[00:07:17.160 --> 00:07:18.160]  還有很多東西
[00:07:18.160 --> 00:07:21.160]  很多律例和典章要遵守
[00:07:21.160 --> 00:07:27.160]  其實上帝要以色列人這麼多規條遵守
[00:07:27.160 --> 00:07:29.160]  不是要他們奴役以色列人
[00:07:29.160 --> 00:07:31.160]  這麼多指令和要求
[00:07:31.160 --> 00:07:33.160]  和埃及人的分別
[00:07:33.160 --> 00:07:34.160]  埃及人是遺奴
[00:07:34.160 --> 00:07:36.160]  要收命令做人
[00:07:36.160 --> 00:07:37.160]  要做很多很多事
[00:07:37.160 --> 00:07:39.160]  現在又要收上帝的命令
[00:07:39.160 --> 00:07:40.160]  又要做很多事
[00:07:40.160 --> 00:07:41.160]  不是的
[00:07:41.160 --> 00:07:43.160]  上帝的用意不是這樣
[00:07:43.160 --> 00:07:45.160]  上帝頒佈這些律例和典章
[00:07:45.160 --> 00:07:47.160]  是很想讓以色列人知道
[00:07:47.160 --> 00:07:49.160]  他們有些事情是不做的
[00:07:49.160 --> 00:07:51.160]  有些事情和微信主人
[00:07:51.160 --> 00:07:53.160]  和外邦人和迦南人不一樣
[00:07:53.160 --> 00:07:56.160]  他們是一群分別為性的人
[00:07:56.160 --> 00:07:58.160]  還有在十誡裡
[00:07:58.160 --> 00:08:00.160]  有一條誡命是很重要的
[00:08:00.160 --> 00:08:02.160]  叫做守安息日
[00:08:02.160 --> 00:08:03.160]  說什麼呢
[00:08:03.160 --> 00:08:05.160]  說那天不用工作
[00:08:05.160 --> 00:08:08.160]  但是以色列人在埃及的時候是怎樣
[00:08:08.160 --> 00:08:09.160]  是遺奴的
[00:08:09.160 --> 00:08:11.160]  是七成二十四的
[00:08:11.160 --> 00:08:13.160]  只知道他們是七成二十四
[00:08:13.160 --> 00:08:14.160]  做了七天
[00:08:14.160 --> 00:08:16.160]  每天做了二十四小時
[00:08:16.160 --> 00:08:18.160]  很不一樣
[00:08:18.160 --> 00:08:21.160]  上帝要以色列人分別為性歸神
[00:08:21.160 --> 00:08:24.160]  和他以前的生命很不一樣
[00:08:24.160 --> 00:08:28.160]  和迦南人的生活行為都很不一樣
[00:08:28.160 --> 00:08:31.160]  所以上帝今天
[00:08:31.160 --> 00:08:33.160]  都是要我們這個生命
[00:08:33.160 --> 00:08:35.160]  和微信的人很不一樣
[00:08:35.160 --> 00:08:39.160]  我們再看回這個身份
[00:08:39.160 --> 00:08:40.160]  揀選的族裔
[00:08:40.160 --> 00:08:42.160]  軍專的祭司
[00:08:42.160 --> 00:08:43.160]  神聖的國度
[00:08:43.160 --> 00:08:45.160]  屬神的子民
[00:08:45.160 --> 00:08:47.160]  在這幾個身份裡
[00:08:47.160 --> 00:08:49.160]  其實實際一點
[00:08:49.160 --> 00:08:51.160]  有事要做的是什麼呢
[00:08:51.160 --> 00:08:53.160]  是祭司
[00:08:53.160 --> 00:08:56.160]  祭司是負責獻祭
[00:08:56.160 --> 00:08:57.160]  教導神的話
[00:08:57.160 --> 00:09:00.160]  亦都打理當時會幕
[00:09:00.160 --> 00:09:02.160]  或者聖所的一些事情
[00:09:02.160 --> 00:09:04.160]  簡單來說
[00:09:04.160 --> 00:09:07.160]  其實祭司都是一個侍奉神的人
[00:09:07.160 --> 00:09:08.160]  不過很有趣
[00:09:08.160 --> 00:09:10.160]  侍奉這個字
[00:09:10.160 --> 00:09:12.160]  和敬拜這個字
[00:09:12.160 --> 00:09:14.160]  原文是一樣的
[00:09:14.160 --> 00:09:16.160]  即是說
[00:09:16.160 --> 00:09:19.160]  祭司的工作其實都是去敬拜神
[00:09:19.160 --> 00:09:23.160]  甚至是帶領人去敬拜上帝
[00:09:23.160 --> 00:09:25.160]  是一群敬拜者
[00:09:25.160 --> 00:09:28.160]  信徒
[00:09:28.160 --> 00:09:29.160]  是分別為性的
[00:09:29.160 --> 00:09:31.160]  歸上帝的一群人
[00:09:31.160 --> 00:09:33.160]  是特別的一群
[00:09:33.160 --> 00:09:34.160]  我們要做的
[00:09:34.160 --> 00:09:36.160]  不是要做很多事
[00:09:36.160 --> 00:09:37.160]  要做的是什麼
[00:09:37.160 --> 00:09:38.160]  最重要的是什麼
[00:09:38.160 --> 00:09:39.160]  去敬拜上帝
[00:09:39.160 --> 00:09:40.160]  去侍奉上帝
[00:09:40.160 --> 00:09:43.160]  不是真的要日做夜做
[00:09:43.160 --> 00:09:45.160]  好像以色列人
[00:09:45.160 --> 00:09:46.160]  是埃及那樣
[00:09:46.160 --> 00:09:48.160]  被奴役的做法
[00:09:48.160 --> 00:09:51.160]  雖然我們聽了
[00:09:51.160 --> 00:09:54.160]  最重要的是敬拜上帝
[00:09:54.160 --> 00:09:58.160]  但為什麼我們人生都好像很忙
[00:09:58.160 --> 00:10:00.160]  你覺得你忙不忙
[00:10:00.160 --> 00:10:03.160]  我看到有些人點頭
[00:10:03.160 --> 00:10:04.160]  這麼忙
[00:10:04.160 --> 00:10:06.160]  你有什麼要做
[00:10:06.160 --> 00:10:07.160]  上班
[00:10:07.160 --> 00:10:08.160]  上學
[00:10:08.160 --> 00:10:09.160]  補習
[00:10:09.160 --> 00:10:10.160]  學習
[00:10:10.160 --> 00:10:12.160]  你們有很多東西要學嗎
[00:10:12.160 --> 00:10:14.160]  你們有很多東西要補習嗎
[00:10:14.160 --> 00:10:16.160]  有些人點頭
[00:10:16.160 --> 00:10:17.160]  這樣挺好的
[00:10:17.160 --> 00:10:18.160]  我不知道
[00:10:18.160 --> 00:10:19.160]  我聽聞
[00:10:19.160 --> 00:10:20.160]  現在學習
[00:10:20.160 --> 00:10:22.160]  學習一些很特別的東西
[00:10:22.160 --> 00:10:23.160]  昨天
[00:10:23.160 --> 00:10:24.160]  高中
[00:10:24.160 --> 00:10:25.160]  大專
[00:10:25.160 --> 00:10:27.160]  他們說學跳傘
[00:10:27.160 --> 00:10:30.160]  學跳傘
[00:10:30.160 --> 00:10:31.160]  很重要
[00:10:31.160 --> 00:10:32.160]  是嗎
[00:10:32.160 --> 00:10:33.160]  不過我聽聞
[00:10:33.160 --> 00:10:36.160]  你們有些都要學西班牙語
[00:10:36.160 --> 00:10:37.160]  很厲害
[00:10:37.160 --> 00:10:38.160]  不是學英文
[00:10:38.160 --> 00:10:40.160]  英文已經是最基本
[00:10:40.160 --> 00:10:41.160]  國語這些
[00:10:41.160 --> 00:10:42.160]  很基本
[00:10:42.160 --> 00:10:44.160]  學西班牙語
[00:10:44.160 --> 00:10:45.160]  我聽聞
[00:10:45.160 --> 00:10:47.160]  有時看你們的IG
[00:10:47.160 --> 00:10:49.160]  你們去學抱石
[00:10:49.160 --> 00:10:51.160]  我又不知道
[00:10:51.160 --> 00:10:52.160]  可能你學校
[00:10:52.160 --> 00:10:53.160]  校隊
[00:10:53.160 --> 00:10:55.160]  你都有很多訓練
[00:10:55.160 --> 00:10:57.160]  很多練習
[00:10:57.160 --> 00:10:59.160]  很多東西要做
[00:10:59.160 --> 00:11:00.160]  每個星期
[00:11:00.160 --> 00:11:02.160]  每天都很忙
[00:11:02.160 --> 00:11:04.160]  甚至每四個星期
[00:11:04.160 --> 00:11:06.160]  很多東西要追趕
[00:11:06.160 --> 00:11:07.160]  要完成
[00:11:07.160 --> 00:11:08.160]  問心那句
[00:11:08.160 --> 00:11:10.160]  其實你累不累
[00:11:10.160 --> 00:11:11.160]  有甚麼要做
[00:11:11.160 --> 00:11:13.160]  累不累
[00:11:13.160 --> 00:11:15.160]  你們有大壓力嗎
[00:11:15.160 --> 00:11:16.160]  挺好的
[00:11:16.160 --> 00:11:18.160]  如果你們沒甚麼壓力
[00:11:18.160 --> 00:11:20.160]  心理質素很好
[00:11:20.160 --> 00:11:22.160]  不過我估計
[00:11:22.160 --> 00:11:23.160]  不多不少
[00:11:23.160 --> 00:11:25.160]  我們生命裏面都有點壓力
[00:11:25.160 --> 00:11:26.160]  是嗎
[00:11:26.160 --> 00:11:29.160]  雖然你們是初中的弟兄姊妹
[00:11:29.160 --> 00:11:31.160]  不過可能從小到大
[00:11:31.160 --> 00:11:35.160]  我們都是一個壓力的環境成長
[00:11:35.160 --> 00:11:37.160]  我不知道你還記不記得
[00:11:37.160 --> 00:11:38.160]  可能你幼稚園的時候
[00:11:38.160 --> 00:11:40.160]  已經要上很多訓練
[00:11:40.160 --> 00:11:42.160]  因為要面試
[00:11:42.160 --> 00:11:44.160]  不可能說太小了
[00:11:44.160 --> 00:11:46.160]  不記得了
[00:11:46.160 --> 00:11:47.160]  可能小時候
[00:11:47.160 --> 00:11:50.160]  我們已經要學怎樣面試
[00:11:50.160 --> 00:11:53.160]  以至我們進了一間好的幼稚園
[00:11:53.160 --> 00:11:55.160]  贏在起跑線
[00:11:55.160 --> 00:11:59.160]  接著才可以進一間好的小學
[00:11:59.160 --> 00:12:00.160]  進了好的小學
[00:12:00.160 --> 00:12:02.160]  就會怎樣
[00:12:02.160 --> 00:12:05.160]  自然去到一間好的中學
[00:12:05.160 --> 00:12:07.160]  當你在一間好的中學
[00:12:07.160 --> 00:12:11.160]  期望進到一間好的大學
[00:12:11.160 --> 00:12:12.160]  是嗎
[00:12:12.160 --> 00:12:16.160]  當你以為進大學很輕鬆
[00:12:16.160 --> 00:12:20.160]  我不知道有沒有大專的導師在你身邊
[00:12:20.160 --> 00:12:21.160]  如果有的話
[00:12:21.160 --> 00:12:24.160]  你可以問問你的大專導師
[00:12:24.160 --> 00:12:26.160]  其實進大學都不是很輕鬆
[00:12:26.160 --> 00:12:27.160]  進大學要怎樣
[00:12:27.160 --> 00:12:29.160]  追GPA
[00:12:29.160 --> 00:12:31.160]  是的
[00:12:31.160 --> 00:12:33.160]  接著大學畢業了
[00:12:33.160 --> 00:12:35.160]  終於脫離讀書考試
[00:12:35.160 --> 00:12:37.160]  出來工作了
[00:12:37.160 --> 00:12:40.160]  其實工作更加大壓力
[00:12:40.160 --> 00:12:42.160]  你看看你旁邊上班的導師的樣子
[00:12:42.160 --> 00:12:46.160]  他的樣子是不是很大壓力
[00:12:46.160 --> 00:12:49.160]  他的眼袋有沒有掉到下巴
[00:12:49.160 --> 00:12:54.160]  你不要以為出來工作就很輕鬆
[00:12:54.160 --> 00:12:56.160]  上班出來工作做錯事
[00:12:56.160 --> 00:12:59.160]  會被人罵被人開除
[00:12:59.160 --> 00:13:03.160]  所以我們都要體恤我們的爸爸媽媽
[00:13:03.160 --> 00:13:05.160]  他們工作都很辛苦
[00:13:05.160 --> 00:13:07.160]  對了
[00:13:07.160 --> 00:13:09.160]  由讀書到工作
[00:13:09.160 --> 00:13:12.160]  好像壓力的指數都一直上升
[00:13:12.160 --> 00:13:14.160]  好像沒有停過
[00:13:14.160 --> 00:13:17.160]  可能周圍的環境都好像不斷催逼我們
[00:13:17.160 --> 00:13:20.160]  要做好一點 做好一點 做多一點 做多一點
[00:13:20.160 --> 00:13:24.160]  讓我們能夠生存
[00:13:24.160 --> 00:13:28.160]  正在讀書的我們就是學校的奴隸
[00:13:28.160 --> 00:13:32.160]  出來工作我們就是職場的奴隸
[00:13:32.160 --> 00:13:34.160]  為什麼信仰講的那種
[00:13:34.160 --> 00:13:37.160]  在信仰裡面能夠有自由的生命
[00:13:37.160 --> 00:13:38.160]  熟天的生命
[00:13:38.160 --> 00:13:40.160]  好像我不太感受到
[00:13:40.160 --> 00:13:43.160]  好像有很多壓力
[00:13:43.160 --> 00:13:46.160]  很多困難在我們生命裡面
[00:13:46.160 --> 00:13:48.160]  甚至我不知道你會不會覺得
[00:13:48.160 --> 00:13:51.160]  上教會都很大壓力
[00:13:51.160 --> 00:13:53.160]  又要大敬拜
[00:13:53.160 --> 00:13:55.160]  又要回來做師事
[00:13:55.160 --> 00:13:57.160]  又要AV
[00:13:57.160 --> 00:13:59.160]  還要約我吃早餐
[00:13:59.160 --> 00:14:03.160]  我現在想說初中遲半小時可以睡得更晚
[00:14:03.160 --> 00:14:07.160]  有時候上教會都覺得很大壓力
[00:14:07.160 --> 00:14:08.160]  為什麼呢?
[00:14:08.160 --> 00:14:12.160]  為什麼我們的人生會變成這樣?
[00:14:12.160 --> 00:14:16.160]  我猜可能有些東西我們都看錯了
[00:14:16.160 --> 00:14:21.160]  可能我們用熟世的眼光去看熟齡的事情
[00:14:21.160 --> 00:14:23.160]  我們在熟世的時候
[00:14:23.160 --> 00:14:26.160]  或者熟世的眼光 熟世的觀念
[00:14:26.160 --> 00:14:28.160]  要我們不斷做很多事情
[00:14:28.160 --> 00:14:30.160]  可能我們都覺得
[00:14:30.160 --> 00:14:33.160]  回來教會都要做很多事情
[00:14:33.160 --> 00:14:35.160]  不過 頂姐妹
[00:14:35.160 --> 00:14:39.160]  我想說你們是被上帝揀選的一群
[00:14:39.160 --> 00:14:41.160]  是分別為聖 蜀神的人
[00:14:41.160 --> 00:14:43.160]  而你被上帝揀選
[00:14:43.160 --> 00:14:45.160]  是你沒有做過任何事情的
[00:14:45.160 --> 00:14:47.160]  你能夠得救
[00:14:47.160 --> 00:14:50.160]  是你什麼都沒有做過的
[00:14:50.160 --> 00:14:52.160]  得救是恩典
[00:14:52.160 --> 00:14:54.160]  是伯伯的
[00:14:54.160 --> 00:14:57.160]  而得到這個伯伯的恩典的時候
[00:14:57.160 --> 00:14:59.160]  我們就能夠和這位神的親近
[00:14:59.160 --> 00:15:03.160]  我們就能夠活出這個屬天的生命
[00:15:03.160 --> 00:15:07.160]  不過有時候我們拋不下這個救我
[00:15:07.160 --> 00:15:11.160]  我們很想繼續用自己的努力去換取這個身份
[00:15:11.160 --> 00:15:13.160]  因為世界的方法是這樣
[00:15:13.160 --> 00:15:16.160]  要不斷努力 不斷追求
[00:15:16.160 --> 00:15:19.160]  今天要打倒昨天的我
[00:15:19.160 --> 00:15:21.160]  明天又要打倒今天的我
[00:15:21.160 --> 00:15:23.160]  我們要想成功
[00:15:23.160 --> 00:15:25.160]  我們很想卓越
[00:15:25.160 --> 00:15:29.160]  我們不斷被世界的標準帶著我們走
[00:15:29.160 --> 00:15:31.160]  原來不斷追求
[00:15:31.160 --> 00:15:34.160]  我們生命裏面出現了很多壓力和焦慮
[00:15:34.160 --> 00:15:38.160]  我不知道你的焦慮指數高不高
[00:15:38.160 --> 00:15:41.160]  會不會有時候考試你睡不著覺
[00:15:41.160 --> 00:15:43.160]  可能我們也會
[00:15:43.160 --> 00:15:46.160]  在焦慮和壓力裏面
[00:15:46.160 --> 00:15:49.160]  其實我們生命裏面會多了很多
[00:15:49.160 --> 00:15:53.160]  產生很多懷疑 疾度 比較 憎恨
[00:15:53.160 --> 00:15:56.160]  這些東西出現在我們的生命裏面
[00:15:56.160 --> 00:15:58.160]  在這樣的狀態裏
[00:15:58.160 --> 00:16:01.160]  我們又怎樣可以有屬天的生命呢
[00:16:01.160 --> 00:16:04.160]  屬天的果子說了很多忍耐 溫柔 愛心
[00:16:04.160 --> 00:16:06.160]  這些東西我們真的很難有
[00:16:06.160 --> 00:16:08.160]  我猜在這麼大的壓力下
[00:16:08.160 --> 00:16:13.160]  我們只會有暴躁 憤怒 不安 埋怨
[00:16:13.160 --> 00:16:17.160]  這些東西在我們的生命裏面
[00:16:17.160 --> 00:16:21.160]  鄧梓媚 我們活在這個世界
[00:16:21.160 --> 00:16:24.160]  難免會被這個世界的文化觀念影響
[00:16:24.160 --> 00:16:26.160]  令我們不斷追追追追追
[00:16:26.160 --> 00:16:29.160]  趕趕趕趕趕 要成功
[00:16:29.160 --> 00:16:31.160]  可能也會令我們有很大的壓力
[00:16:31.160 --> 00:16:35.160]  其實我們也不是比以色列人好很多
[00:16:35.160 --> 00:16:37.160]  以色列人出了埃及
[00:16:37.160 --> 00:16:40.160]  仍然拋不下這個奴隸的身份
[00:16:40.160 --> 00:16:42.160]  不懂得享受安息
[00:16:42.160 --> 00:16:44.160]  我們有時候也是
[00:16:44.160 --> 00:16:46.160]  我們懂不懂得享受安息
[00:16:46.160 --> 00:16:48.160]  我們懂不懂得去到神的面前
[00:16:48.160 --> 00:16:51.160]  去親近他 好像剛才那首詩歌
[00:16:51.160 --> 00:16:55.160]  讓我們能夠和上帝親近 上帝靠近
[00:16:55.160 --> 00:16:57.160]  和上帝親近的時候
[00:16:57.160 --> 00:17:00.160]  讓我們知道 神才是我們的供應者
[00:17:00.160 --> 00:17:03.160]  我們不用那麼多擔心 不用那麼多憂慮
[00:17:03.160 --> 00:17:06.160]  我們信不信 我們不用做任何事
[00:17:06.160 --> 00:17:08.160]  天父也愛我們
