
[00:00:00.000 --> 00:00:02.000]  今天的送擺就開始了
[00:01:25.400 --> 00:01:28.400]  結果飛機就撞了
[00:01:28.400 --> 00:01:33.400]  這個聽上去好像很搞笑很奇怪
[00:01:33.400 --> 00:01:35.400]  但是我想告訴大家
[00:01:35.400 --> 00:01:37.400]  很遺憾這是一個真實的事情
[00:01:37.400 --> 00:01:40.000]  這是1972年的一件事
[00:01:40.000 --> 00:01:43.000]  所以其實在當中有一個很大的提醒
[00:01:43.000 --> 00:01:45.000]  告訴我們有時候
[00:01:45.000 --> 00:01:47.000]  那盞燈是什麼來的
[00:01:47.000 --> 00:01:50.000]  那盞燈其實是一個警報燈
[00:01:50.000 --> 00:01:53.000]  告訴機師
[00:01:53.000 --> 00:01:55.000]  那個landing gears
[00:01:55.000 --> 00:01:57.000]  即是輪子出來的那些
[00:01:57.000 --> 00:01:58.000]  出不到
[00:01:58.000 --> 00:02:02.000]  所以他們其實將焦點放錯了
[00:02:02.000 --> 00:02:04.000]  那盞燈是告訴他們
[00:02:04.000 --> 00:02:07.000]  有危險的事 更加危險的事在發生
[00:02:07.000 --> 00:02:08.000]  他們要小心
[00:02:08.000 --> 00:02:11.000]  所以要避免這件事發生
[00:02:11.000 --> 00:02:14.000]  但是他們將焦點放在那個
[00:02:14.000 --> 00:02:16.000]  告訴他們有警告那盞燈那裡
[00:02:16.000 --> 00:02:19.000]  以致很遺憾有這件事發生
[00:02:19.000 --> 00:02:22.000]  不知道我們生命裡面會不會有時候也是這樣
[00:02:22.000 --> 00:02:24.000]  我們放很多精力去阻止
[00:02:24.000 --> 00:02:26.000]  阻止一些警報
[00:02:26.000 --> 00:02:27.000]  有些人說你
[00:02:27.000 --> 00:02:29.000]  有些人提醒你 督察你
[00:02:29.000 --> 00:02:32.000]  覺得很辛苦 很難受 很不舒服
[00:02:32.000 --> 00:02:34.000]  我不喜歡別人在說我
[00:02:34.000 --> 00:02:36.000]  或者我很怕別人看不起我
[00:02:36.000 --> 00:02:38.000]  或者不喜歡我
[00:02:38.000 --> 00:02:41.000]  然後我就很努力去防止
[00:02:41.000 --> 00:02:42.000]  做好自己
[00:02:42.000 --> 00:02:44.000]  但其實很多時候
[00:02:44.000 --> 00:02:46.000]  這些是一些警報
[00:02:46.000 --> 00:02:48.000]  告訴我們我們的盲點
[00:02:48.000 --> 00:02:51.000]  我們看不到自己原來有更大的問題
[00:02:51.000 --> 00:02:53.000]  以致我們的屬靈生命
[00:02:53.000 --> 00:02:54.000]  就好像這樣
[00:02:54.000 --> 00:02:56.000]  好像聚了機一樣
[00:02:56.000 --> 00:03:04.000]  屬靈生命好像撞了機一樣
[00:03:04.000 --> 00:03:06.000]  因為我們體會不到原來
[00:03:06.000 --> 00:03:09.000]  那個警報系統在提醒我們
[00:03:09.000 --> 00:03:10.000]  究竟我們生命裡面
[00:03:10.000 --> 00:03:12.000]  怎樣可以去面對軟弱
[00:03:12.000 --> 00:03:14.000]  以致我們可以更加有效
[00:03:14.000 --> 00:03:16.000]  可以去根治一些軟弱
[00:03:16.000 --> 00:03:18.000]  甚至可以說我們可以
[00:03:18.000 --> 00:03:21.000]  小心翼翼去保護自己
[00:03:21.000 --> 00:03:23.000]  今天的經文裡面
[00:03:23.000 --> 00:03:25.000]  其實告訴我們這件事
[00:03:25.000 --> 00:03:27.000]  我們看的經文就是希伯來書
[00:03:27.000 --> 00:03:32.000]  五章 一節 六章八節
[00:03:32.000 --> 00:03:34.000]  我們先說一下希伯來書是甚麼
[00:03:34.000 --> 00:03:36.000]  希伯來書其實是作者
[00:03:36.000 --> 00:03:38.000]  不知道是誰
[00:03:38.000 --> 00:03:41.000]  有些猜是保羅 巴拿巴 或者是彼得
[00:03:41.000 --> 00:03:45.000]  但知道他跟十二使徒很熟
[00:03:45.000 --> 00:03:48.000]  但我們一樣很清楚的東西
[00:03:48.000 --> 00:03:52.000]  希伯來書其實是寫給猶太人聽的
[00:03:52.000 --> 00:03:56.000]  為甚麼我們會知道呢
[00:03:56.000 --> 00:03:58.000]  因為當中有很多元素
[00:03:58.000 --> 00:04:01.000]  都是有關猶太人的事
[00:04:01.000 --> 00:04:04.000]  譬如當中說天使
[00:04:04.000 --> 00:04:05.000]  為甚麼說天使
[00:04:05.000 --> 00:04:07.000]  因為他們說天使將摩西五經
[00:04:07.000 --> 00:04:09.000]  帶來給摩西 所以很厲害
[00:04:09.000 --> 00:04:13.000]  但作者故意說主耶穌更厲害
[00:04:13.000 --> 00:04:15.000]  天使你都這麼緊張
[00:04:15.000 --> 00:04:18.000]  主耶穌你真的派到都像
[00:04:18.000 --> 00:04:21.000]  第二件事 他們說摩西很厲害
[00:04:21.000 --> 00:04:23.000]  帶以色列人出埃及
[00:04:23.000 --> 00:04:25.000]  但當中作者又比較
[00:04:25.000 --> 00:04:27.000]  主耶穌更厲害
[00:04:27.000 --> 00:04:31.000]  所以你看那些以色列人不肯入迦蘭地
[00:04:31.000 --> 00:04:34.000]  那個結果我們更加應該去馴服主耶穌
[00:04:34.000 --> 00:04:37.000]  而我們今天看的經文
[00:04:37.000 --> 00:04:40.000]  其實就是說主耶穌跟大祭司
[00:04:40.000 --> 00:04:43.000]  大祭司萬人景仰
[00:04:43.000 --> 00:04:45.000]  很厲害很耳熟
[00:04:45.000 --> 00:04:48.000]  好像救世主
[00:04:48.000 --> 00:04:50.000]  但在這裡他在說給我們聽
[00:04:50.000 --> 00:04:52.000]  主耶穌才是我們的倚靠
[00:04:52.000 --> 00:04:57.000]  今天這段經文其實正正就要告訴我們
[00:04:57.000 --> 00:05:00.000]  就是我們生命裏有時候很追求
[00:05:00.000 --> 00:05:03.000]  外顯的 表面的
[00:05:03.000 --> 00:05:06.000]  表面的聖潔 表面很威風
[00:05:06.000 --> 00:05:08.000]  別人看了覺得很好的
[00:05:08.000 --> 00:05:10.000]  我們很想追求這件事
[00:05:10.000 --> 00:05:14.000]  有時候我們很擔心
[00:05:14.000 --> 00:05:17.000]  我們表面外表被人怎樣看的時候
[00:05:17.000 --> 00:05:21.000]  我們很容易將我們內裏的一些腐化
[00:05:21.000 --> 00:05:24.000]  收藏起來 以至它腐化得越來越厲害
[00:05:24.000 --> 00:05:26.000]  金玉其外敗碎其中
[00:05:26.000 --> 00:05:28.000]  大家有聽過這句
[00:05:28.000 --> 00:05:30.000]  這個橙
[00:05:30.000 --> 00:05:32.000]  金玉其外是橙
[00:05:32.000 --> 00:05:35.000]  當它內在不斷腐化的時候
[00:05:35.000 --> 00:05:39.000]  如果我們只是在外表裏不斷幫它整頓
[00:05:39.000 --> 00:05:40.000]  畫好它
[00:05:40.000 --> 00:05:43.000]  其實它腐化的程度會越來越嚴重
[00:05:43.000 --> 00:05:46.000]  或者我們生命裏正正就是在學這件事
[00:05:46.000 --> 00:05:48.000]  所以我們今天看經文之前
[00:05:48.000 --> 00:05:50.000]  我們一起去禱告
[00:05:50.000 --> 00:05:53.000]  親愛的天父我們很感謝你
[00:05:53.000 --> 00:05:57.000]  帶領我們可以回到你的華語裏面
[00:05:57.000 --> 00:06:00.000]  你的華語是我們腳前的燈 路上的光
[00:06:00.000 --> 00:06:02.000]  它光照我們並且幫我們
[00:06:02.000 --> 00:06:04.000]  可以去面對我們生命裏的軟弱
[00:06:04.000 --> 00:06:06.000]  我們感謝你 祈禱交托
[00:06:06.000 --> 00:06:08.000]  奉主耶穌基督的名義祈求 阿門
[00:06:08.000 --> 00:06:11.000]  所以其實頭一部分的經文
[00:06:11.000 --> 00:06:13.000]  正正就是告訴我們這件事
[00:06:13.000 --> 00:06:16.000]  就是我們生命裏面一些表面的性結
[00:06:16.000 --> 00:06:18.000]  其實是一件很危險的事
[00:06:18.000 --> 00:06:20.000]  當我們聚焦在那裏的時候
[00:06:20.000 --> 00:06:22.000]  有時候它會讓我們
[00:06:22.000 --> 00:06:25.000]  否定了我們生命救贖的需要
[00:06:25.000 --> 00:06:27.000]  當然我在這裏
[00:06:27.000 --> 00:06:29.000]  我相信大家很多都相信了
[00:06:29.000 --> 00:06:31.000]  救贖的需要
[00:06:31.000 --> 00:06:34.000]  我講得好像很遠 很抽象
[00:06:34.000 --> 00:06:36.000]  和未信的人會聽
[00:06:36.000 --> 00:06:38.000]  但其實我相信一件事
[00:06:38.000 --> 00:06:40.000]  是人的救贖
[00:06:40.000 --> 00:06:44.000]  是有分我們新生命被救贖
[00:06:44.000 --> 00:06:46.000]  和我們整全的救贖
[00:06:46.000 --> 00:06:48.000]  也就是說我們生命裏面
[00:06:48.000 --> 00:06:50.000]  可能我們有些部份
[00:06:50.000 --> 00:06:54.000]  其實都要去成性 去轉化 去改變
[00:06:54.000 --> 00:06:56.000]  我們生命裏面有些部份
[00:06:56.000 --> 00:06:58.000]  都要去被救贖
[00:06:58.000 --> 00:07:00.000]  究竟我們生命裏面怎樣去被救贖
[00:07:00.000 --> 00:07:03.000]  原來有時候和我們怎樣去看待
[00:07:03.000 --> 00:07:06.000]  面對我們的外顯的我們有關
[00:07:06.000 --> 00:07:08.000]  我們很著重我們的外顯
[00:07:08.000 --> 00:07:12.000]  以致我們很怕被人觸碰我們的內在
[00:07:12.000 --> 00:07:15.000]  所以今天讓我們一起去看這段經文
[00:07:15.000 --> 00:07:16.000]  我們去認識一下 好嗎
[00:07:16.000 --> 00:07:18.000]  我們一起讀這段經文吧
[00:07:18.000 --> 00:07:20.000]  希伯來書 五章11節起
[00:07:20.000 --> 00:07:22.000]  請 論道者是
[00:07:22.000 --> 00:07:42.000]  (英文)
[00:07:42.000 --> 00:07:44.000]  不能吃乾糧的人
[00:07:44.000 --> 00:07:46.000]  只能吃奶的
[00:07:46.000 --> 00:07:48.000]  就不熟練人意的道理
[00:07:48.000 --> 00:07:50.000]  因為他是英械
[00:07:50.000 --> 00:07:52.000]  唯獨長大成人的
[00:07:52.000 --> 00:07:54.000]  才能吃乾糧
[00:07:54.000 --> 00:07:57.000]  他心跳因練習而靈活
[00:07:57.000 --> 00:08:00.000]  能分別善惡了
[00:08:00.000 --> 00:08:04.000]  我們應當離開基督道理的基礎
[00:08:04.000 --> 00:08:07.000]  竭力進到成熟的地步
[00:08:07.000 --> 00:08:09.000]  再立根基
[00:08:09.000 --> 00:08:12.000]  就如懊悔致死的行為
[00:08:12.000 --> 00:08:16.000]  順靠神 各樣洗禮 安守禮
[00:08:16.000 --> 00:08:18.000]  死人復活
[00:08:18.000 --> 00:08:21.000]  以及永遠的審判等教導
[00:08:21.000 --> 00:08:23.000]  神若准許
[00:08:23.000 --> 00:08:25.000]  我們就這樣做
[00:08:25.000 --> 00:08:28.000]  論到那些已經蒙了光照
[00:08:28.000 --> 00:08:30.000]  嘗過天恩的滋味
[00:08:30.000 --> 00:08:32.000]  有於聖靈有份
[00:08:32.000 --> 00:08:35.000]  並嘗過神的華美味
[00:08:35.000 --> 00:08:37.000]  和來世權能的人
[00:08:37.000 --> 00:08:39.000]  若再離棄真道
[00:08:39.000 --> 00:08:43.000]  就不可能使他們重新懊悔了
[00:08:43.000 --> 00:08:46.000]  因為他們親自把神的兒子
[00:08:46.000 --> 00:08:50.000]  從釘十字架公然羞辱他
[00:08:50.000 --> 00:08:52.000]  就如一塊田地
[00:08:52.000 --> 00:08:55.000]  吸收過屢次下的雨水
[00:08:55.000 --> 00:08:57.000]  生長蔬菜
[00:08:57.000 --> 00:08:59.000]  合乎耕種的人用
[00:08:59.000 --> 00:09:01.000]  就從神得福
[00:09:01.000 --> 00:09:05.000]  這塊田地若長荊棘或窒泥
[00:09:05.000 --> 00:09:07.000]  就必被廢棄
[00:09:07.000 --> 00:09:08.000]  近於奏作
[00:09:08.000 --> 00:09:10.000]  結局就是焚燒
[00:09:10.000 --> 00:09:14.000]  經文裡面的作者其實都挺囂張
[00:09:14.000 --> 00:09:17.000]  一來到就像嬰兒一樣
[00:09:17.000 --> 00:09:19.000]  人家在吃乾糧
[00:09:19.000 --> 00:09:20.000]  你卻在吃奶
[00:09:20.000 --> 00:09:23.000]  就像在幻想中學生
[00:09:23.000 --> 00:09:26.000]  進到中學還拿著奶瓶在啜啜
[00:09:26.000 --> 00:09:28.000]  真的有點醜
[00:09:28.000 --> 00:09:30.000]  慢慢地你會留意到
[00:09:30.000 --> 00:09:32.000]  這群人其實不是傻的
[00:09:32.000 --> 00:09:35.000]  不是精神有問題
[00:09:35.000 --> 00:09:38.000]  他們其實是一群挺厲害的人
[00:09:38.000 --> 00:09:40.000]  有智慧的
[00:09:40.000 --> 00:09:41.000]  做教師的
[00:09:41.000 --> 00:09:43.000]  有知識有經驗的人
[00:09:43.000 --> 00:09:45.000]  但為什麼會這樣呢
[00:09:45.000 --> 00:09:47.000]  為什麼會變成像在吃奶
[00:09:47.000 --> 00:09:51.000]  甚至經文形容他們不斷在立根基
[00:09:51.000 --> 00:09:54.000]  他們回家還在想哪種奶粉好喝
[00:09:54.000 --> 00:09:56.000]  在選擇那些瓶子
[00:09:56.000 --> 00:09:59.000]  這群人很有經驗很有智慧
[00:09:59.000 --> 00:10:02.000]  但他們在屬靈生命的層面裡
[00:10:02.000 --> 00:10:04.000]  仍然像在吃奶
[00:10:04.000 --> 00:10:05.000]  像嬰兒一樣
[00:10:05.000 --> 00:10:07.000]  究竟當中有什麼問題呢
[00:10:07.000 --> 00:10:09.000]  我們先去認識這群人
[00:10:09.000 --> 00:10:11.000]  這群人在聖經裡
[00:10:11.000 --> 00:10:13.000]  形容他們第一樣是蒙光照
[00:10:13.000 --> 00:10:16.000]  他們經歷過神的揭示
[00:10:16.000 --> 00:10:18.000]  去認識到上帝
[00:10:18.000 --> 00:10:20.000]  第二樣是嘗過天恩的滋味
[00:10:20.000 --> 00:10:24.000]  也就是恩賜
[00:10:24.000 --> 00:10:26.000]  他們體會過恩賜的大能
[00:10:26.000 --> 00:10:28.000]  可能是醫治、趕鬼
[00:10:28.000 --> 00:10:30.000]  很厲害的
[00:10:30.000 --> 00:10:31.000]  在聖靈裡有份
[00:10:31.000 --> 00:10:33.000]  他也在用一些食物的詞語
[00:10:33.000 --> 00:10:35.000]  好像分餅
[00:10:35.000 --> 00:10:37.000]  他吃過聖靈的東西
[00:10:37.000 --> 00:10:39.000]  聖靈餵過他吃東西
[00:10:39.000 --> 00:10:41.000]  嘗過神的話語
[00:10:41.000 --> 00:10:42.000]  聽過福音
[00:10:42.000 --> 00:10:44.000]  所以這群人
[00:10:44.000 --> 00:10:47.000]  好像平時你去教會
[00:10:47.000 --> 00:10:48.000]  你旁邊那個
[00:10:48.000 --> 00:10:50.000]  很平常也會去
[00:10:50.000 --> 00:10:51.000]  也聽過什麼都聽過
[00:10:51.000 --> 00:10:52.000]  什麼都見過
[00:10:52.000 --> 00:10:54.000]  去營裡也哭過
[00:10:54.000 --> 00:10:56.000]  見過人哭過
[00:10:56.000 --> 00:11:01.000]  但他心裡是左耳入右耳出
[00:11:01.000 --> 00:11:02.000]  聽不進去
[00:11:02.000 --> 00:11:03.000]  這個字原文
[00:11:03.000 --> 00:11:04.000]  door of hearing
[00:11:04.000 --> 00:11:05.000]  左耳入右耳出
[00:11:05.000 --> 00:11:07.000]  聽完之後好像無動於衷
[00:11:07.000 --> 00:11:09.000]  很厲害
[00:11:09.000 --> 00:11:10.000]  神跡醫治了
[00:11:10.000 --> 00:11:11.000]  你看神多厲害
[00:11:11.000 --> 00:11:12.000]  是嗎?
[00:11:12.000 --> 00:11:13.000]  好啊
[00:11:13.000 --> 00:11:14.000]  完全沒有感受
[00:11:14.000 --> 00:11:16.000]  沒有感覺
[00:11:16.000 --> 00:11:17.000]  為什麼會這樣呢?
[00:11:17.000 --> 00:11:19.000]  為什麼這麼多
[00:11:19.000 --> 00:11:21.000]  上帝去揭示他這麼好的東西
[00:11:21.000 --> 00:11:23.000]  他們卻是無動於衷呢?
[00:11:23.000 --> 00:11:24.000]  在經文裡
[00:11:24.000 --> 00:11:25.000]  告訴我們
[00:11:25.000 --> 00:11:27.000]  他原來有三樣東西
[00:11:27.000 --> 00:11:31.000]  在當中影響他決定的
[00:11:31.000 --> 00:11:32.000]  第一樣東西
[00:11:32.000 --> 00:11:33.000]  他靠守律法
[00:11:33.000 --> 00:11:36.000]  自懊悔、自死的行為
[00:11:36.000 --> 00:11:38.000]  他不斷覺得
[00:11:38.000 --> 00:11:40.000]  我靠這個律法就行了
[00:11:40.000 --> 00:11:41.000]  我做事做得很好
[00:11:41.000 --> 00:11:44.000]  我這個人很乖、很聽話
[00:11:44.000 --> 00:11:46.000]  全部那些應該做的我都做
[00:11:46.000 --> 00:11:48.000]  不應該做的我都沒有做
[00:11:48.000 --> 00:11:50.000]  我是一個好人
[00:11:50.000 --> 00:11:53.000]  但作者在這裡
[00:11:53.000 --> 00:11:54.000]  就勸他們
[00:11:54.000 --> 00:11:56.000]  你跟律法跟得很好
[00:11:56.000 --> 00:11:58.000]  但其實你沒有信靠過神
[00:11:58.000 --> 00:11:59.000]  跟神的關係很遠
[00:11:59.000 --> 00:12:00.000]  他們又說
[00:12:00.000 --> 00:12:03.000]  我全部的禮節都做得很好
[00:12:03.000 --> 00:12:04.000]  很得體的
[00:12:04.000 --> 00:12:06.000]  洗禮就是洗手之禮
[00:12:06.000 --> 00:12:09.000]  全部儀式我都做得很好
[00:12:09.000 --> 00:12:11.000]  但作者又勸他們
[00:12:11.000 --> 00:12:12.000]  你洗手的禮好
[00:12:12.000 --> 00:12:13.000]  但你按手的禮沒有
[00:12:13.000 --> 00:12:14.000]  按手的禮就是
[00:12:14.000 --> 00:12:16.000]  他們得著聖靈的時候
[00:12:16.000 --> 00:12:18.000]  有一個習俗
[00:12:18.000 --> 00:12:21.000]  按手之禮去得著聖靈
[00:12:21.000 --> 00:12:23.000]  所以其實就是說
[00:12:23.000 --> 00:12:26.000]  就算他們表面做得很好
[00:12:26.000 --> 00:12:29.000]  他們其實在內在都沒有聖靈
[00:12:29.000 --> 00:12:30.000]  而去到最後
[00:12:30.000 --> 00:12:31.000]  等待死人復活
[00:12:31.000 --> 00:12:33.000]  當時猶太人很相信
[00:12:33.000 --> 00:12:35.000]  將來的世界
[00:12:35.000 --> 00:12:37.000]  他們會死人復活
[00:12:37.000 --> 00:12:39.000]  但的確是
[00:12:39.000 --> 00:12:41.000]  如果你看啟示錄就會知道
[00:12:41.000 --> 00:12:43.000]  死人復活
[00:12:43.000 --> 00:12:45.000]  不過死人復活完之後
[00:12:45.000 --> 00:12:47.000]  其實會有審判
[00:12:47.000 --> 00:12:49.000]  審判裡面會再分
[00:12:49.000 --> 00:12:51.000]  究竟誰是跟隨主
[00:12:51.000 --> 00:12:53.000]  誰是完全不跟隨主
[00:12:53.000 --> 00:12:54.000]  敵黨神
[00:12:54.000 --> 00:12:56.000]  所以他們其實
[00:12:56.000 --> 00:12:58.000]  就好像作者在勸他們
[00:12:58.000 --> 00:12:59.000]  死人復活又怎樣
[00:12:59.000 --> 00:13:03.000]  你出來就永遠是審判裡面
[00:13:03.000 --> 00:13:06.000]  所以作者不斷在玩給他們聽
[00:13:06.000 --> 00:13:07.000]  他們靠的東西
[00:13:07.000 --> 00:13:10.000]  他們靠左手邊的東西
[00:13:10.000 --> 00:13:12.000]  其實完全都沒有意思
[00:13:12.000 --> 00:13:14.000]  甚至其實是阻礙他們
[00:13:14.000 --> 00:13:16.000]  回到上帝的裡面
[00:13:16.000 --> 00:13:20.000]  因為他們其實是離棄了
[00:13:20.000 --> 00:13:22.000]  就好像圖片一樣
[00:13:22.000 --> 00:13:24.000]  將十字架扔進垃圾桶
[00:13:24.000 --> 00:13:26.000]  他們蓄意的
[00:13:26.000 --> 00:13:29.000]  堅決的公開宣告否定主耶穌基督
[00:13:29.000 --> 00:13:31.000]  不信的人
[00:13:31.000 --> 00:13:33.000]  他們離棄了真道
[00:13:33.000 --> 00:13:36.000]  很多東西上帝已經展現給他們看
[00:13:36.000 --> 00:13:37.000]  他們認識過
[00:13:37.000 --> 00:13:39.000]  但他們卻不願意跟
[00:13:39.000 --> 00:13:41.000]  因為他們覺得自己愛顯的東西
[00:13:41.000 --> 00:13:43.000]  我們已經做得很好
[00:13:43.000 --> 00:13:45.000]  我們的知識又很好
[00:13:45.000 --> 00:13:47.000]  我們跟規矩又做得很好
[00:13:47.000 --> 00:13:49.000]  我們的包裝又包裝得很好
[00:13:49.000 --> 00:13:51.000]  甚至血統都很好
[00:13:51.000 --> 00:13:53.000]  將來我可以復活
[00:13:53.000 --> 00:13:55.000]  但他們卻體會不到
[00:13:55.000 --> 00:13:57.000]  他們跟神離得越來越遠
[00:13:57.000 --> 00:14:00.000]  不過我開始在想
[00:14:00.000 --> 00:14:02.000]  我會去理解為什麼他們這樣想
[00:14:02.000 --> 00:14:04.000]  為什麼那樣東西這麼重要
[00:14:04.000 --> 00:14:07.000]  我在這段經文裡
[00:14:07.000 --> 00:14:09.000]  我會分兩個
[00:14:09.000 --> 00:14:11.000]  一個叫做
[00:14:11.000 --> 00:14:13.000]  突然間沒有了字
[00:14:13.000 --> 00:14:15.000]  一個叫做
[00:14:15.000 --> 00:14:18.000]  在社群中看到一個相處的方式
[00:14:18.000 --> 00:14:20.000]  我忘記了字
[00:14:20.000 --> 00:14:24.000]  其實有兩個社會的相處方式
[00:14:24.000 --> 00:14:26.000]  今天會給大家看到
[00:14:26.000 --> 00:14:28.000]  現在先看第一個
[00:14:28.000 --> 00:14:30.000]  猶太人的生活方式
[00:14:30.000 --> 00:14:33.000]  他們怎樣去相處
[00:14:33.000 --> 00:14:37.000]  在當中他們渴求什麼
[00:14:37.000 --> 00:14:39.000]  其實他們不斷渴求
[00:14:39.000 --> 00:14:42.000]  讓自己可以去完美
[00:14:42.000 --> 00:14:43.000]  做得很好
[00:14:43.000 --> 00:14:44.000]  好好看
[00:14:44.000 --> 00:14:46.000]  以至他們的安全感
[00:14:46.000 --> 00:14:48.000]  所以為什麼猶太人這麼緊張
[00:14:48.000 --> 00:14:50.000]  要守律法
[00:14:50.000 --> 00:14:53.000]  為什麼他們要做那麼多儀式
[00:14:53.000 --> 00:14:56.000]  其實因為他們內在有恐懼
[00:14:56.000 --> 00:14:58.000]  做不到會怎樣
[00:14:58.000 --> 00:15:00.000]  做不到的東西會被人排斥
[00:15:00.000 --> 00:15:01.000]  做不到的話
[00:15:01.000 --> 00:15:02.000]  他會告訴你
[00:15:02.000 --> 00:15:04.000]  神永遠不要你
[00:15:04.000 --> 00:15:06.000]  這件事很恐怖
[00:15:06.000 --> 00:15:08.000]  所以其實對每一個猶太人來說
[00:15:08.000 --> 00:15:10.000]  他們的生活只是在想
[00:15:10.000 --> 00:15:12.000]  我怎樣去完美
[00:15:12.000 --> 00:15:14.000]  我生命裡的外顯的一切
[00:15:14.000 --> 00:15:16.000]  甚至去到一個地步
[00:15:16.000 --> 00:15:18.000]  只要外顯的東西沒有問題
[00:15:18.000 --> 00:15:21.000]  那我內在的東西就不要理我
[00:15:21.000 --> 00:15:23.000]  主耶穌也說過
[00:15:23.000 --> 00:15:25.000]  有些人可以說
[00:15:25.000 --> 00:15:27.000]  我奉獻一切
[00:15:27.000 --> 00:15:30.000]  但我連父母也不理
[00:15:30.000 --> 00:15:32.000]  他們老了我也不照顧他們
[00:15:32.000 --> 00:15:34.000]  有些這樣的人
[00:15:34.000 --> 00:15:37.000]  猶太人正在活在這樣的世界裡
[00:15:37.000 --> 00:15:41.000]  一個世界只是為了包裝外顯
[00:15:41.000 --> 00:15:43.000]  表面的聖潔
[00:15:43.000 --> 00:15:46.000]  但其實他內在需要上帝的救贖
[00:15:46.000 --> 00:15:48.000]  他卻看不到
[00:15:48.000 --> 00:15:53.000]  這正正就是猶太人當中的問題
[00:15:53.000 --> 00:15:55.000]  並且其實這件事
[00:15:55.000 --> 00:15:57.000]  正在蠶食他們的內心
[00:15:57.000 --> 00:15:59.000]  以至他們回不到上帝那裡
[00:15:59.000 --> 00:16:02.000]  但作者在裡面仍有撲朔迷離
[00:16:02.000 --> 00:16:04.000]  在最後當中的那句
[00:16:04.000 --> 00:16:05.000]  他也說到
[00:16:05.000 --> 00:16:09.000]  其實他相信他們會回到上帝那裡
[00:16:09.000 --> 00:16:11.000]  他們是很接近救恩的
[00:16:11.000 --> 00:16:16.000]  表面的聖潔會讓人否定了救贖的需要
[00:16:16.000 --> 00:16:20.000]  當然今天我們很多當中的都是相信主
[00:16:20.000 --> 00:16:22.000]  但其實會不會有時候
[00:16:22.000 --> 00:16:24.000]  我們也好像他們的心態
[00:16:24.000 --> 00:16:28.000]  我們包裝外面做得很足夠
[00:16:28.000 --> 00:16:34.000]  但我們其實不願意被上帝觸碰我們內在的壞
[00:16:34.000 --> 00:16:37.000]  可能我們有很多事情其實我們做得不好
[00:16:37.000 --> 00:16:39.000]  可能我們有很多苦毒
[00:16:39.000 --> 00:16:42.000]  可能我們有很多的纏綿
[00:16:42.000 --> 00:16:44.000]  背後說人壞話
[00:16:44.000 --> 00:16:49.000]  可能我們心裡有很多貪婪慾望和私慾
[00:16:49.000 --> 00:16:52.000]  但我們在外面做得很好看
[00:16:52.000 --> 00:16:54.000]  回到公司
[00:16:54.000 --> 00:16:56.000]  很友善地對待別人
[00:16:56.000 --> 00:16:58.000]  但背後就善言一腳
[00:16:58.000 --> 00:17:00.000]  其實可能我們心裡
[00:17:00.000 --> 00:17:02.000]  有一些部分
[00:17:02.000 --> 00:17:04.000]  慢慢就融入黑暗
[00:17:04.000 --> 00:17:07.000]  好像佔據了我們的內心
[00:17:07.000 --> 00:17:10.000]  最近有件事令我也很沉重
[00:17:10.000 --> 00:17:12.000]  就是這個囂傷
[00:17:12.000 --> 00:17:15.000]  其實我已經很喜歡敬拜團
