
[00:00:00.000 --> 00:00:06.000]  早前看了一篇文章
[00:05:26.000 --> 00:05:30.000]  愚昧人結果落到萬劫不復的地步
[00:05:30.000 --> 00:05:31.000]  這個智慧人是怎樣
[00:05:31.000 --> 00:05:33.000]  智慧人是怎樣
[00:05:33.000 --> 00:05:36.000]  就會留心聽智慧
[00:05:36.000 --> 00:05:38.000]  智力求聰明
[00:05:38.000 --> 00:05:39.000]  這是一個什麼
[00:05:39.000 --> 00:05:40.000]  是一個回應
[00:05:40.000 --> 00:05:41.000]  就好像一個小朋友
[00:05:41.000 --> 00:05:43.000]  有沒有見到小朋友
[00:05:43.000 --> 00:05:45.000]  不見了媽媽
[00:05:45.000 --> 00:05:47.000]  就會叫
[00:05:47.000 --> 00:05:48.000]  媽媽聽到的時候
[00:05:48.000 --> 00:05:49.000]  很嘈的聲音
[00:05:49.000 --> 00:05:50.000]  又叫兒子的時候
[00:05:50.000 --> 00:05:52.000]  結果會怎樣
[00:05:52.000 --> 00:05:53.000]  就會相遇
[00:05:53.000 --> 00:05:55.000]  兒子就向著媽媽
[00:05:55.000 --> 00:05:58.000]  聽到媽媽的聲音
[00:05:58.000 --> 00:06:00.000]  就越叫越大聲
[00:06:00.000 --> 00:06:02.000]  這裡用一個比喻
[00:06:02.000 --> 00:06:06.000]  這是一個非常強烈的需求的呼喊
[00:06:06.000 --> 00:06:09.000]  如果你為求哲理而呼喊
[00:06:09.000 --> 00:06:11.000]  為求聰明而揚聲
[00:06:11.000 --> 00:06:13.000]  這裡是說什麼
[00:06:13.000 --> 00:06:15.000]  這裡是說一個認知
[00:06:15.000 --> 00:06:17.000]  雖然經文沒有說
[00:06:17.000 --> 00:06:19.000]  認察各自智慧的需要
[00:06:19.000 --> 00:06:22.000]  來大聲呼求智慧
[00:06:22.000 --> 00:06:24.000]  我給大家一個例子
[00:06:24.000 --> 00:06:25.000]  我以為我做電腦
[00:06:25.000 --> 00:06:30.000]  我都不會那麼容易被電腦網上的東西騙到
[00:06:30.000 --> 00:06:32.000]  有一次我真的被騙了
[00:06:32.000 --> 00:06:33.000]  那怎麼辦呢
[00:06:33.000 --> 00:06:34.000]  我收到電郵
[00:06:34.000 --> 00:06:36.000]  他說你的iPhone
[00:06:36.000 --> 00:06:40.000]  早前我剛剛弄了一些音樂的東西
[00:06:40.000 --> 00:06:44.000]  他說現在我們會兌換你的月費
[00:06:44.000 --> 00:06:45.000]  那怎麼辦呢
[00:06:45.000 --> 00:06:47.000]  如果你要停止
[00:06:47.000 --> 00:06:50.000]  我已經自動訂閱了這個月費
[00:06:50.000 --> 00:06:53.000]  如果你要停止我們兌換你的時候
[00:06:53.000 --> 00:06:58.000]  你就要登入你的iPhone的密碼
[00:06:58.000 --> 00:07:00.000]  然後我們就可以取消你的訂閱
[00:07:00.000 --> 00:07:01.000]  那我怎樣
[00:07:01.000 --> 00:07:02.000]  我按進去
[00:07:02.000 --> 00:07:03.000]  打了密碼
[00:07:03.000 --> 00:07:05.000]  然後他問我取消訂閱
[00:07:05.000 --> 00:07:07.000]  我馬上醒覺
[00:07:07.000 --> 00:07:09.000]  但已經太遲了
[00:07:09.000 --> 00:07:10.000]  還沒太遲
[00:07:10.000 --> 00:07:12.000]  那怎麼辦呢
[00:07:12.000 --> 00:07:15.000]  我沒有被他騙取訂閱
[00:07:15.000 --> 00:07:17.000]  馬上改密碼
[00:07:17.000 --> 00:07:18.000]  我比他快
[00:07:18.000 --> 00:07:19.000]  一分鐘之後
[00:07:19.000 --> 00:07:20.000]  告訴他美國Orlando
[00:07:20.000 --> 00:07:23.000]  哪裡人嘗試登入我的帳戶
[00:07:23.000 --> 00:07:25.000]  如果我不改密碼
[00:07:25.000 --> 00:07:27.000]  他就改我的密碼
[00:07:27.000 --> 00:07:29.000]  我察覺需要之後我做什麼
[00:07:29.000 --> 00:07:30.000]  我下次就是這樣
[00:07:30.000 --> 00:07:31.000]  不是
[00:07:31.000 --> 00:07:33.000]  如果有類似的情況下
[00:07:33.000 --> 00:07:36.000]  我怎樣才能保護到我自己呢
[00:07:36.000 --> 00:07:38.000]  我想到一條計策
[00:07:38.000 --> 00:07:39.000]  教你們
[00:07:39.000 --> 00:07:43.000]  以後懷疑他是不是fishing的時候
[00:07:43.000 --> 00:07:45.000]  我專門打一個錯的密碼
[00:07:45.000 --> 00:07:47.000]  看看他給我什麼
[00:07:47.000 --> 00:07:49.000]  那我就知道究竟那個是真的還是假的
[00:07:49.000 --> 00:07:51.000]  對不對
[00:07:51.000 --> 00:07:54.000]  你察覺需要智慧的時候
[00:07:54.000 --> 00:07:57.000]  你不是坐著做同一樣東西
[00:07:57.000 --> 00:07:59.000]  在屬靈生命上
[00:07:59.000 --> 00:08:02.000]  我們是不是撞了一次板
[00:08:02.000 --> 00:08:04.000]  第二次也是這樣撞板
[00:08:04.000 --> 00:08:06.000]  還是我們坐下來
[00:08:06.000 --> 00:08:10.000]  或者上課程教你怎樣保護手機
[00:08:10.000 --> 00:08:13.000]  怎樣不要那麼容易受騙呢
[00:08:13.000 --> 00:08:15.000]  所以第三節
[00:08:15.000 --> 00:08:17.000]  他說
[00:08:17.000 --> 00:08:19.000]  第三節
[00:08:19.000 --> 00:08:21.000]  他說這裡要解釋經文
[00:08:21.000 --> 00:08:22.000]  第三節
[00:08:22.000 --> 00:08:25.000]  你要為求哲理而呼喊
[00:08:25.000 --> 00:08:27.000]  為聰明而揚聲
[00:08:27.000 --> 00:08:29.000]  原文這裡
[00:08:29.000 --> 00:08:30.000]  哲理和聰明
[00:08:30.000 --> 00:08:31.000]  哲理就是Bena
[00:08:31.000 --> 00:08:34.000]  聰明就是Tubuna
[00:08:34.000 --> 00:08:38.000]  這兩個是在句子裡的第一個字
[00:08:38.000 --> 00:08:39.000]  第一個字是什麼
[00:08:39.000 --> 00:08:41.000]  在希伯來文裡最重要
[00:08:41.000 --> 00:08:43.000]  這一個最值錢的東西
[00:08:43.000 --> 00:08:45.000]  你找到最值錢的東西
[00:08:45.000 --> 00:08:47.000]  你就要叫
[00:08:47.000 --> 00:08:49.000]  為什麼要叫
[00:08:49.000 --> 00:08:51.000]  前面智慧在街上呼喊
[00:08:51.000 --> 00:08:53.000]  回應智慧
[00:08:53.000 --> 00:08:54.000]  那個呼喊
[00:08:54.000 --> 00:08:55.000]  呼喊
[00:08:55.000 --> 00:08:56.000]  為什麼要重複
[00:08:56.000 --> 00:08:59.000]  呼喊大聲還是揚聲大聲
[00:08:59.000 --> 00:09:00.000]  揚聲
[00:09:00.000 --> 00:09:02.000]  原文是用了兩個字
[00:09:02.000 --> 00:09:04.000]  你要追求那樣東西
[00:09:04.000 --> 00:09:06.000]  你拼命叫
[00:09:06.000 --> 00:09:09.000]  來想要追求那樣東西
[00:09:09.000 --> 00:09:12.000]  這個是認知到你的需要的時候
[00:09:12.000 --> 00:09:14.000]  是頭腦知識
[00:09:14.000 --> 00:09:15.000]  Cognitive
[00:09:15.000 --> 00:09:18.000]  這裡其實引含了一個轉化
[00:09:18.000 --> 00:09:20.000]  前面是說什麼
[00:09:20.000 --> 00:09:21.000]  叫都不要
[00:09:21.000 --> 00:09:22.000]  給你都不要
[00:09:22.000 --> 00:09:24.000]  但當你發覺你需要的時候
[00:09:24.000 --> 00:09:25.000]  你就會追求
[00:09:25.000 --> 00:09:27.000]  我剛剛出營地
[00:09:27.000 --> 00:09:29.000]  學院有開學營
[00:09:29.000 --> 00:09:31.000]  我走了20分鐘
[00:09:31.000 --> 00:09:33.000]  已經幾十年沒有去過煤窩
[00:09:33.000 --> 00:09:36.000]  然後下巴士之後
[00:09:36.000 --> 00:09:37.000]  走去衛理員那裡
[00:09:37.000 --> 00:09:39.000]  要走20分鐘
[00:09:39.000 --> 00:09:41.000]  走出來的時候
[00:09:41.000 --> 00:09:42.000]  我拿一把傘出來
[00:09:42.000 --> 00:09:44.000]  受不了年紀大
[00:09:44.000 --> 00:09:46.000]  有個同學跟我差不多年紀
[00:09:46.000 --> 00:09:47.000]  他有傘
[00:09:47.000 --> 00:09:48.000]  他問要不要傘
[00:09:48.000 --> 00:09:49.000]  我說我不要傘
[00:09:49.000 --> 00:09:50.000]  為什麼你不要傘
[00:09:50.000 --> 00:09:52.000]  我要維他命D
[00:09:52.000 --> 00:09:54.000]  突然定了我
[00:09:54.000 --> 00:09:57.000]  他察覺他需要維他命D
[00:09:57.000 --> 00:09:59.000]  原本很怕曬
[00:09:59.000 --> 00:10:01.000]  接著會怎樣
[00:10:01.000 --> 00:10:04.000]  任由他曬到滿身大汗
[00:10:04.000 --> 00:10:05.000]  為了要怎樣
[00:10:05.000 --> 00:10:07.000]  我要拿維他命D
[00:10:07.000 --> 00:10:09.000]  有沒有代價
[00:10:09.000 --> 00:10:10.000]  有
[00:10:10.000 --> 00:10:13.000]  當我們察覺需要的時候
[00:10:13.000 --> 00:10:15.000]  這個就是轉化
[00:10:15.000 --> 00:10:19.000]  當你察覺需要智慧的時候
[00:10:19.000 --> 00:10:21.000]  你就轉化
[00:10:21.000 --> 00:10:24.000]  第二點是怎樣
[00:10:24.000 --> 00:10:26.000]  追求智慧的動力
[00:10:26.000 --> 00:10:29.000]  怎樣才會有動力去追求智慧
[00:10:29.000 --> 00:10:32.000]  智慧就是神的話語
[00:10:32.000 --> 00:10:36.000]  如果你尋找他如同尋找銀紙
[00:10:36.000 --> 00:10:39.000]  所以原本給你都不要
[00:10:39.000 --> 00:10:43.000]  現在是主動去追尋
[00:10:43.000 --> 00:10:45.000]  不過這裡用一個很好的比喻
[00:10:45.000 --> 00:10:47.000]  有沒有人不喜歡錢
[00:10:47.000 --> 00:10:48.000]  可不可以舉手
[00:10:48.000 --> 00:10:49.000]  我要認識你
[00:10:49.000 --> 00:10:50.000]  向你學習
[00:10:50.000 --> 00:10:52.000]  這個世界沒有人不喜歡錢
[00:10:52.000 --> 00:10:53.000]  接著他就說
[00:10:53.000 --> 00:10:55.000]  你好像要賺錢
[00:10:55.000 --> 00:10:57.000]  你好像追求財富
[00:10:57.000 --> 00:10:59.000]  追求智慧
[00:10:59.000 --> 00:11:00.000]  不過還沒讀完
[00:11:00.000 --> 00:11:01.000]  接著他說
[00:11:01.000 --> 00:11:04.000]  尋找他好像是尋找寶藏
[00:11:04.000 --> 00:11:06.000]  什麼叫寶藏
[00:11:06.000 --> 00:11:08.000]  有沒有玩過尋寶遊戲
[00:11:08.000 --> 00:11:10.000]  用了兩個比喻
[00:11:10.000 --> 00:11:11.000]  找銀紙
[00:11:11.000 --> 00:11:13.000]  銀紙是可以看到的
[00:11:13.000 --> 00:11:15.000]  寶藏是看不看到的
[00:11:15.000 --> 00:11:16.000]  看不到的
[00:11:16.000 --> 00:11:17.000]  隱藏
[00:11:17.000 --> 00:11:20.000]  隱藏的東西才是最值錢的
[00:11:20.000 --> 00:11:23.000]  但我要解釋尋找這個字
[00:11:23.000 --> 00:11:25.000]  原文有好幾個尋找的字
[00:11:25.000 --> 00:11:27.000]  這個尋找的字是什麼
[00:11:27.000 --> 00:11:29.000]  是我知道找什麼
[00:11:29.000 --> 00:11:32.000]  和我找了那東西是為了擁有那東西
[00:11:32.000 --> 00:11:35.000]  我不是單是為了找而找
[00:11:35.000 --> 00:11:37.000]  所以這個尋找
[00:11:37.000 --> 00:11:38.000]  我給個例子
[00:11:38.000 --> 00:11:40.000]  我經常用這個例子
[00:11:40.000 --> 00:11:41.000]  有沒有見過那些師奶
[00:11:41.000 --> 00:11:43.000]  在減價特攤
[00:11:43.000 --> 00:11:44.000]  一張很大
[00:11:44.000 --> 00:11:46.000]  七八尺的桌子
[00:11:46.000 --> 00:11:48.000]  七八尺的桌子
[00:11:48.000 --> 00:11:49.000]  圍著
[00:11:49.000 --> 00:11:51.000]  那些斷碼很厲害
[00:11:51.000 --> 00:11:52.000]  他拿完之後
[00:11:52.000 --> 00:11:55.000]  零點一秒就知道適不適合他
[00:11:55.000 --> 00:11:57.000]  不適合他就扔掉
[00:11:57.000 --> 00:12:00.000]  適合他就夾在腋下
[00:12:00.000 --> 00:12:02.000]  為什麼要夾在腋下
[00:12:02.000 --> 00:12:03.000]  擁有
[00:12:03.000 --> 00:12:05.000]  他找得那麼辛苦
[00:12:05.000 --> 00:12:07.000]  就是他要擁有那東西
[00:12:07.000 --> 00:12:08.000]  所以這裡說
[00:12:08.000 --> 00:12:10.000]  有沒有人找到錢之後不要
[00:12:10.000 --> 00:12:11.000]  不會
[00:12:11.000 --> 00:12:13.000]  第二個
[00:12:13.000 --> 00:12:14.000]  第二個
[00:12:14.000 --> 00:12:16.000]  搜尋不是這個意思
[00:12:16.000 --> 00:12:18.000]  搜尋是怎樣
[00:12:18.000 --> 00:12:19.000]  是追尋
[00:12:19.000 --> 00:12:21.000]  是examine
[00:12:21.000 --> 00:12:23.000]  是有系統的
[00:12:23.000 --> 00:12:25.000]  就是說跟著線索
[00:12:25.000 --> 00:12:27.000]  一步一步下
[00:12:27.000 --> 00:12:29.000]  我們查經是怎樣
[00:12:29.000 --> 00:12:30.000]  搜尋
[00:12:30.000 --> 00:12:32.000]  你去找這段經文
[00:12:32.000 --> 00:12:35.000]  你要讀一下整段的意思
[00:12:35.000 --> 00:12:36.000]  然後讀一下字的意思
[00:12:36.000 --> 00:12:38.000]  再讀那一節
[00:12:38.000 --> 00:12:40.000]  裡面究竟和我們說什麼
[00:12:40.000 --> 00:12:44.000]  今天跟大家分享的針研就是搜尋
[00:12:44.000 --> 00:12:47.000]  很細微的去看那段經文
[00:12:47.000 --> 00:12:49.000]  那是什麼意思
[00:12:49.000 --> 00:12:54.000]  搜尋的代價大還是尋找的代價大
[00:12:54.000 --> 00:12:56.000]  當然搜尋的代價大
[00:12:56.000 --> 00:12:59.000]  但代價大得著也大
[00:12:59.000 --> 00:13:01.000]  查經最大的樂趣就是
[00:13:01.000 --> 00:13:03.000]  當你看到亮光的時候
[00:13:03.000 --> 00:13:08.000]  所以這裡其實用搜尋
[00:13:08.000 --> 00:13:10.000]  這個叫做寶藏的比喻
[00:13:10.000 --> 00:13:12.000]  有兩方面的意思
[00:13:12.000 --> 00:13:14.000]  第一是怎樣
[00:13:14.000 --> 00:13:16.000]  是有察覺到需要
[00:13:16.000 --> 00:13:18.000]  第二就是找到之後
[00:13:18.000 --> 00:13:21.000]  給我們一個極大的喜樂
[00:13:21.000 --> 00:13:24.000]  不過是需要付代價
[00:13:24.000 --> 00:13:26.000]  當我們讀到這裡的時候
[00:13:26.000 --> 00:13:27.000]  我們問一個問題
[00:13:27.000 --> 00:13:29.000]  怎樣才找到呢
[00:13:29.000 --> 00:13:31.000]  在哪裡找呢
[00:13:31.000 --> 00:13:33.000]  所以這裡怎樣呢
[00:13:33.000 --> 00:13:35.000]  下面那一節
[00:13:35.000 --> 00:13:39.000]  這裡我引了針研三章十四節
[00:13:39.000 --> 00:13:41.000]  你要明白
[00:13:41.000 --> 00:13:44.000]  有某一些針研要一起讀
[00:13:44.000 --> 00:13:46.000]  你才讀得明白
[00:13:46.000 --> 00:13:48.000]  所以二章那段經文
[00:13:48.000 --> 00:13:50.000]  是要和三章十四節
[00:13:50.000 --> 00:13:52.000]  為什麼要和三章十四節一樣呢
[00:13:52.000 --> 00:13:55.000]  這裡也是用錢來做一個比喻
[00:13:55.000 --> 00:14:00.000]  用錢來吸引追求智慧的人
[00:14:00.000 --> 00:14:02.000]  其實是說
[00:14:02.000 --> 00:14:06.000]  因為智慧的利潤勝過銀紙的利潤
[00:14:06.000 --> 00:14:10.000]  智慧的收益勝過黃金的收益
[00:14:10.000 --> 00:14:11.000]  是什麼意思呢
[00:14:11.000 --> 00:14:14.000]  究竟智慧的價值有多高呢
[00:14:14.000 --> 00:14:16.000]  這段經文幫我們明白
[00:14:16.000 --> 00:14:19.000]  智慧的價值有多高
[00:14:19.000 --> 00:14:22.000]  利潤這個字是商業盈利
[00:14:22.000 --> 00:14:25.000]  這裡其實是用投資的方法
[00:14:25.000 --> 00:14:27.000]  我一說到投資就睡著了
[00:14:27.000 --> 00:14:29.000]  起床了
[00:14:29.000 --> 00:14:32.000]  投資怎樣才是回報最高呢
[00:14:32.000 --> 00:14:33.000]  第一
[00:14:33.000 --> 00:14:36.000]  你投資的東西價值越高
[00:14:36.000 --> 00:14:38.000]  你的回報越高
[00:14:38.000 --> 00:14:39.000]  你投資銀紙
[00:14:39.000 --> 00:14:41.000]  你的回報也是銀紙
[00:14:41.000 --> 00:14:42.000]  一比一
[00:14:42.000 --> 00:14:43.000]  你投資金
[00:14:43.000 --> 00:14:47.000]  一兩金你的回報是一兩金
[00:14:47.000 --> 00:14:51.000]  你投資的東西本身的價值越高
[00:14:51.000 --> 00:14:53.000]  你的回報越高
[00:14:53.000 --> 00:14:54.000]  這是第一點
[00:14:54.000 --> 00:14:55.000]  第二點就是
[00:14:55.000 --> 00:14:57.000]  你投資的比率
[00:14:57.000 --> 00:14:59.000]  有些是一比一的回報
[00:14:59.000 --> 00:15:02.000]  有些是一比二的回報
[00:15:02.000 --> 00:15:06.000]  這兩個是投資的原則
[00:15:06.000 --> 00:15:07.000]  用了兩個字
[00:15:07.000 --> 00:15:09.000]  接著說收益
[00:15:09.000 --> 00:15:11.000]  用了兩個字來告訴你
[00:15:11.000 --> 00:15:13.000]  究竟我們應該怎樣投資
[00:15:13.000 --> 00:15:17.000]  你要投資智慧還是投資財富呢
[00:15:17.000 --> 00:15:20.000]  還是投資你的健康呢
[00:15:20.000 --> 00:15:21.000]  你在年輕的時候
[00:15:21.000 --> 00:15:25.000]  你可以選擇怎樣投資你的時間
[00:15:25.000 --> 00:15:27.000]  時間就是生命
[00:15:27.000 --> 00:15:30.000]  你選擇投資甚麼
[00:15:30.000 --> 00:15:34.000]  到你二十年三十年四十年之後
[00:15:34.000 --> 00:15:37.000]  你的回報就是甚麼
[00:15:37.000 --> 00:15:39.000]  所以這個智慧的道理
[00:15:39.000 --> 00:15:41.000]  這就是你的選擇
[00:15:41.000 --> 00:15:42.000]  所以這裡說甚麼
[00:15:42.000 --> 00:15:45.000]  這裡說最有智慧的投資是甚麼
[00:15:45.000 --> 00:15:47.000]  智慧
[00:15:47.000 --> 00:15:51.000]  投資智慧就是最有智慧的投資
[00:15:51.000 --> 00:15:53.000]  希望大家考慮這件事
[00:15:53.000 --> 00:15:56.000]  其實我今天選這篇道理來跟大家說
[00:15:56.000 --> 00:15:58.000]  因為我接下來會教主一學
[00:15:58.000 --> 00:16:00.000]  星期六晚的
[00:16:00.000 --> 00:16:02.000]  沒有人教六點半鐘
[00:16:02.000 --> 00:16:04.000]  是鼓勵你們來讀主一學
[00:16:04.000 --> 00:16:05.000]  因為我說甚麼
[00:16:05.000 --> 00:16:07.000]  講智慧
[00:16:07.000 --> 00:16:08.000]  講智慧
[00:16:08.000 --> 00:16:09.000]  希望吸引來讀
[00:16:09.000 --> 00:16:11.000]  不過現在已經沒辦法了
[00:16:11.000 --> 00:16:12.000]  已經爆了
[00:16:12.000 --> 00:16:16.000]  所以怎樣尋找的時候已經太遲了
