
[00:00:00.000 --> 00:00:02.820]  我想問下呢,大家知唔知道呢
[00:08:34.680 --> 00:08:37.520]  主人家會花好多嘅時間去準備
[00:08:37.520 --> 00:08:40.280]  可能以年計去準備一場婚事
[00:08:40.280 --> 00:08:42.360]  佢哋畀咗好多嘅時間
[00:08:42.360 --> 00:08:44.800]  甚至乎資源去準備食物
[00:08:44.800 --> 00:08:47.160]  酒水同埋所需要嘅物資
[00:08:47.160 --> 00:08:48.240]  佢哋會請一個
[00:08:48.240 --> 00:08:51.160]  好似我哋而家所請嘅wedding planner一樣
[00:08:51.160 --> 00:08:53.160]  即係經文都會有講到
[00:08:53.160 --> 00:08:55.280]  有一個婚宴嘅總管喺裏面
[00:08:55.280 --> 00:08:56.960]  去幫手去籌備
[00:08:56.960 --> 00:08:59.080]  喺第三節裏面佢提到
[00:08:59.080 --> 00:09:01.240]  喺婚宴進行嗰陣時
[00:09:01.240 --> 00:09:03.920]  可能有啲失預算
[00:09:03.920 --> 00:09:07.080]  直上嘅賓客比預期多咗
[00:09:07.080 --> 00:09:08.320]  可能係多咗
[00:09:08.320 --> 00:09:10.160]  甚至乎可能婚宴裏面
[00:09:10.160 --> 00:09:12.240]  嗰啲人好開心
[00:09:12.240 --> 00:09:14.280]  即係好高興
[00:09:14.280 --> 00:09:15.840]  一時之間飲多兩杯
[00:09:15.840 --> 00:09:18.200]  可能啲酒量特別可能犀利
[00:09:18.200 --> 00:09:20.680]  婚宴上嗰個酒水
[00:09:20.680 --> 00:09:22.680]  都被飲得七七八八
[00:09:22.680 --> 00:09:24.680]  就喺呢個時候
[00:09:24.680 --> 00:09:26.680]  耶穌母親瑪利亞
[00:09:26.680 --> 00:09:29.080]  向耶穌提出一件事
[00:09:29.080 --> 00:09:31.080]  佢講咩
[00:09:31.080 --> 00:09:32.680]  酒用完咗
[00:09:32.680 --> 00:09:34.680]  佢哋冇酒
[00:09:34.680 --> 00:09:36.680]  表示喺婚宴裏面
[00:09:36.680 --> 00:09:39.160]  主人家突然之間失去預算
[00:09:39.160 --> 00:09:41.680]  發生咗缺酒水嘅問題
[00:09:41.680 --> 00:09:43.480]  咁我哋就問
[00:09:43.480 --> 00:09:44.680]  冇咪買
[00:09:44.680 --> 00:09:46.200]  點樣重要
[00:09:46.200 --> 00:09:49.240]  瑪利亞做咩需要耶穌去解決
[00:09:49.240 --> 00:09:51.680]  缺酒水有咩問題
[00:09:51.680 --> 00:09:53.680]  你而家就話
[00:09:53.680 --> 00:09:55.680]  去超市買
[00:09:55.680 --> 00:09:57.680]  就算你冇超市
[00:09:57.680 --> 00:09:59.680]  7-11都會附近有一間
[00:09:59.680 --> 00:10:01.680]  你都會買得到
[00:10:01.680 --> 00:10:03.680]  當其時佢哋籌備一個婚宴
[00:10:03.680 --> 00:10:05.680]  去準備酒水
[00:10:05.680 --> 00:10:07.680]  係要自己去讓制
[00:10:07.680 --> 00:10:09.680]  頭先都講
[00:10:09.680 --> 00:10:11.680]  以年去準備
[00:10:11.680 --> 00:10:13.680]  突然之間冇酒水
[00:10:13.680 --> 00:10:15.680]  係一件當其時好大嘅事
[00:10:15.680 --> 00:10:17.680]  點解呢
[00:10:17.680 --> 00:10:19.680]  因為當其時耶穌嘅年代
[00:10:19.680 --> 00:10:21.680]  頭先都講
[00:10:21.680 --> 00:10:23.680]  缺酒水缺食物
[00:10:23.680 --> 00:10:25.680]  其實係好少見
[00:10:25.680 --> 00:10:27.680]  因為呢件事唔單止
[00:10:27.680 --> 00:10:29.680]  失禮咁簡單
[00:10:29.680 --> 00:10:31.680]  仲好可能喺個社區裏面
[00:10:31.680 --> 00:10:33.680]  去負起法律
[00:10:33.680 --> 00:10:35.680]  同埋一個社區嘅問題
[00:10:35.680 --> 00:10:37.680]  個後果非常之嚴重
[00:10:37.680 --> 00:10:39.680]  因為喺婚禮裏面
[00:10:39.680 --> 00:10:41.680]  賓客喺猶太人文化裏面
[00:10:41.680 --> 00:10:43.680]  賓客同埋主人家
[00:10:43.680 --> 00:10:45.680]  嗰啲禮尚往來
[00:10:45.680 --> 00:10:47.680]  非常之重要
[00:10:47.680 --> 00:10:49.680]  喺某啲情況裏面
[00:10:49.680 --> 00:10:53.680]  賓客畀賀禮太輕
[00:10:53.680 --> 00:10:55.680]  都可能被起訴
[00:10:55.680 --> 00:10:57.680]  而家我哋都會
[00:10:57.680 --> 00:10:59.680]  而家去飲
[00:10:59.680 --> 00:11:01.680]  網上有去飲嘅公價
[00:11:01.680 --> 00:11:03.680]  而家幾多錢
[00:11:03.680 --> 00:11:05.680]  而家幾多錢
[00:11:05.680 --> 00:11:07.680]  有冇做research
[00:11:07.680 --> 00:11:09.680]  我哋呢個群體好多人結婚
[00:11:09.680 --> 00:11:11.680]  做定research
[00:11:11.680 --> 00:11:13.680]  佢哋非常之重視
[00:11:13.680 --> 00:11:15.680]  主人家去款待不周
[00:11:15.680 --> 00:11:17.680]  同樣
[00:11:17.680 --> 00:11:19.680]  唔係淨係失禮咁簡單
[00:11:19.680 --> 00:11:21.680]  可能被起訴甚至乎要賠錢
[00:11:21.680 --> 00:11:25.680]  更加唔簡單嘅係
[00:11:25.680 --> 00:11:27.680]  主人家可能受住
[00:11:27.680 --> 00:11:29.680]  其他村民嘅
[00:11:29.680 --> 00:11:31.680]  閒言閒語
[00:11:31.680 --> 00:11:33.680]  佢招呼唔好
[00:11:33.680 --> 00:11:35.680]  佢招呼唔好
[00:11:35.680 --> 00:11:37.680]  預備啲嘢
[00:11:37.680 --> 00:11:39.680]  預備得唔好
[00:11:39.680 --> 00:11:41.680]  唔夠
[00:11:41.680 --> 00:11:43.680]  將呢件事成為佢哋村裏面嘅笑柄
[00:11:43.680 --> 00:11:45.680]  如果一旦
[00:11:45.680 --> 00:11:47.680]  其他
[00:11:47.680 --> 00:11:49.680]  冇其他嘢發生嘅話
[00:11:49.680 --> 00:11:51.680]  條村冇其他特別事嘅發生
[00:11:51.680 --> 00:11:53.680]  可能呢個留言就畀人講一世
[00:11:53.680 --> 00:11:55.680]  主人家唔單止
[00:11:55.680 --> 00:11:57.680]  受住金錢嘅損失
[00:11:57.680 --> 00:11:59.680]  甚至乎可能喺個社區裏面
[00:11:59.680 --> 00:12:01.680]  個明星都可能
[00:12:01.680 --> 00:12:03.680]  被羞辱
[00:12:03.680 --> 00:12:05.680]  就係呢啲原因裏面
[00:12:05.680 --> 00:12:07.680]  瑪麗亞就咁緊張主人家
[00:12:07.680 --> 00:12:09.680]  走衰唔夠嘅問題
[00:12:09.680 --> 00:12:11.680]  當其時你會諗下
[00:12:11.680 --> 00:12:13.680]  係咪呀
[00:12:13.680 --> 00:12:15.680]  如果你結婚
[00:12:15.680 --> 00:12:17.680]  係咪呀
[00:12:17.680 --> 00:12:19.680]  即係你去請人
[00:12:19.680 --> 00:12:21.680]  你有統計嘅
[00:12:21.680 --> 00:12:23.680]  你請十位
[00:12:23.680 --> 00:12:25.680]  幾多人呀? 八二人
[00:12:25.680 --> 00:12:27.680]  突然之間嚟咗百五人
[00:12:27.680 --> 00:12:29.680]  咁點呀?
[00:12:29.680 --> 00:12:31.680]  你去邊度攞個十幾三十個位出嚟呢
[00:12:31.680 --> 00:12:33.680]  當其時面對嘅壓力
[00:12:33.680 --> 00:12:35.680]  主人家非常之大
[00:12:35.680 --> 00:12:37.680]  所以主人家
[00:12:37.680 --> 00:12:39.680]  喺呢啲事上不會掉以輕心
[00:12:39.680 --> 00:12:41.680]  喺當其時出現啲問題
[00:12:41.680 --> 00:12:43.680]  真係係冇可能發生
[00:12:43.680 --> 00:12:45.680]  但係往往
[00:12:45.680 --> 00:12:47.680]  主人家所準備嘅
[00:12:47.680 --> 00:12:49.680]  可能呢
[00:12:49.680 --> 00:12:51.680]  精心去計算嘅
[00:12:51.680 --> 00:12:53.680]  去計劃嘅
[00:12:53.680 --> 00:12:55.680]  可能就係咁樣失去咗預算
[00:12:55.680 --> 00:12:57.680]  一啲
[00:12:57.680 --> 00:12:59.680]  冇遇到嘅事
[00:12:59.680 --> 00:13:01.680]  喺佢嘅婚宴裏面發生
[00:13:01.680 --> 00:13:03.680]  去俾到佢哋無形之中
[00:13:03.680 --> 00:13:05.680]  好大嘅困難
[00:13:05.680 --> 00:13:07.680]  反思呢
[00:13:07.680 --> 00:13:09.680]  呢一度我反思我哋
[00:13:09.680 --> 00:13:11.680]  自己嘅生活裏面
[00:13:11.680 --> 00:13:13.680]  頭先都講啦
[00:13:13.680 --> 00:13:15.680]  我哋都會為自己去計劃將來
[00:13:15.680 --> 00:13:17.680]  計劃前路
[00:13:17.680 --> 00:13:19.680]  好多嘢我哋都精心計算過
[00:13:19.680 --> 00:13:21.680]  掌控之中好有把握
[00:13:21.680 --> 00:13:23.680]  但係成日都會講
[00:13:23.680 --> 00:13:25.680]  天氣都不似預期
[00:13:25.680 --> 00:13:27.680]  現實就更加不似預期
[00:13:27.680 --> 00:13:29.680]  我哋都會好似呢一個婚宴裏面
[00:13:29.680 --> 00:13:31.680]  我哋有陣時
[00:13:31.680 --> 00:13:33.680]  都會有走勇進嘅時候
[00:13:33.680 --> 00:13:35.680]  我哋都會有光堂嘅時候
[00:13:37.680 --> 00:13:39.680]  例如面對職場
[00:13:39.680 --> 00:13:41.680]  我哋喺人際關係裏面
[00:13:41.680 --> 00:13:43.680]  我哋可能都會有
[00:13:43.680 --> 00:13:45.680]  走勇進嘅時候
[00:13:45.680 --> 00:13:47.680]  可能
[00:13:47.680 --> 00:13:49.680]  返緊學嘅你
[00:13:49.680 --> 00:13:51.680]  喺學業上高
[00:13:51.680 --> 00:13:53.680]  同樣都係有走勇完嘅時候
[00:13:53.680 --> 00:13:55.680]  可能
[00:13:55.680 --> 00:13:57.680]  喺侍奉裏面
[00:13:57.680 --> 00:13:59.680]  面對各種嘅挑戰
[00:13:59.680 --> 00:14:01.680]  可能我哋用咗好多嘅力
[00:14:01.680 --> 00:14:03.680]  其實往往
[00:14:03.680 --> 00:14:05.680]  有啲意外出嚟
[00:14:05.680 --> 00:14:07.680]  令到我哋好大壓力
[00:14:07.680 --> 00:14:09.680]  我哋同樣都有走勇進嘅時候
[00:14:09.680 --> 00:14:13.680]  可能喺關係
[00:14:13.680 --> 00:14:15.680]  婚姻
[00:14:15.680 --> 00:14:17.680]  家庭裏面我哋都會有
[00:14:17.680 --> 00:14:19.680]  走勇進嘅時候
[00:14:19.680 --> 00:14:21.680]  呢啲不似預期
[00:14:21.680 --> 00:14:23.680]  一切計劃
[00:14:23.680 --> 00:14:25.680]  可能就係咁樣
[00:14:25.680 --> 00:14:27.680]  被人打差咗
[00:14:27.680 --> 00:14:29.680]  弟兄姊妹
[00:14:29.680 --> 00:14:31.680]  當你走勇進嘅時候
[00:14:33.680 --> 00:14:35.680]  有束手無策嘅時候
[00:14:35.680 --> 00:14:37.680]  你會
[00:14:37.680 --> 00:14:39.680]  有咩反應呢
[00:14:39.680 --> 00:14:41.680]  你會點樣面對呢
[00:14:41.680 --> 00:14:43.680]  喺呢一個時候
[00:14:43.680 --> 00:14:45.680]  你有冇諗過
[00:14:45.680 --> 00:14:47.680]  最能夠倚靠嘅
[00:14:47.680 --> 00:14:49.680]  又係邊個呢
[00:14:49.680 --> 00:14:53.680]  耶穌基督唔單止出席婚宴
[00:14:53.680 --> 00:14:55.680]  喺我哋最開心
[00:14:55.680 --> 00:14:57.680]  最快樂
[00:14:57.680 --> 00:14:59.680]  阿利路亞嘅時候去同我哋一齊
[00:14:59.680 --> 00:15:01.680]  耶穌基督喺呢度
[00:15:01.680 --> 00:15:03.680]  更加話到畀我哋聽
[00:15:03.680 --> 00:15:05.680]  佢更加願意
[00:15:05.680 --> 00:15:07.680]  喺我哋走勇完嘅時候
[00:15:07.680 --> 00:15:09.680]  肝膛嘅時候
[00:15:09.680 --> 00:15:11.680]  最無助嘅時候
[00:15:11.680 --> 00:15:13.680]  同我哋一齊
[00:15:13.680 --> 00:15:15.680]  因為佢永遠都唔會留低
[00:15:15.680 --> 00:15:17.680]  走勇進嘅人
[00:15:17.680 --> 00:15:21.680]  弟兄姊妹
[00:15:21.680 --> 00:15:23.680]  唔知道你
[00:15:23.680 --> 00:15:25.680]  有冇呢啲時候呢
[00:15:25.680 --> 00:15:27.680]  會唔會喺呢段時間
[00:15:27.680 --> 00:15:29.680]  就係你正經歷
[00:15:29.680 --> 00:15:31.680]  走勇完嘅時候
[00:15:31.680 --> 00:15:37.680]  喺呢個時刻
[00:15:37.680 --> 00:15:39.680]  接落嚟
[00:15:39.680 --> 00:15:41.680]  耶穌講出咗一句非常之特別
[00:15:41.680 --> 00:15:43.680]  嘅說話去回應
[00:15:43.680 --> 00:15:45.680]  佢母親
[00:15:45.680 --> 00:15:47.680]  佢話咩呀
[00:15:47.680 --> 00:15:49.680]  母親呀
[00:15:49.680 --> 00:15:51.680]  我與你何干呢
[00:15:51.680 --> 00:15:55.680]  我咁睇呢句說話
[00:15:55.680 --> 00:15:57.680]  都覺得非常之大膽
[00:15:57.680 --> 00:15:59.680]  你會唔會有膽量
[00:15:59.680 --> 00:16:01.680]  當你媽咪
[00:16:01.680 --> 00:16:03.680]  當你老婆
[00:16:03.680 --> 00:16:05.680]  甚至乎你女朋友
[00:16:05.680 --> 00:16:07.680]  同你講
[00:16:07.680 --> 00:16:09.680]  唔好講得多
[00:16:09.680 --> 00:16:11.680]  我好渴可唔可以斟杯水
[00:16:11.680 --> 00:16:13.680]  你試下
[00:16:13.680 --> 00:16:15.680]  夫人
[00:16:15.680 --> 00:16:19.680]  你與我何干呢
[00:16:19.680 --> 00:16:21.680]  你試下你講咗之後
[00:16:21.680 --> 00:16:23.680]  你下個禮拜話畀我聽
[00:16:23.680 --> 00:16:25.680]  你有咩後果
[00:16:25.680 --> 00:16:27.680]  真係匪夷所思
[00:16:27.680 --> 00:16:29.680]  耶穌先講得出
[00:16:29.680 --> 00:16:31.680]  好多色經家都係咁講
[00:16:31.680 --> 00:16:33.680]  耶穌將母親
[00:16:33.680 --> 00:16:35.680]  即係原文咁講
[00:16:35.680 --> 00:16:37.680]  佢講婦人嘅稱呼
[00:16:37.680 --> 00:16:39.680]  其實好多解英家都會咁講
[00:16:39.680 --> 00:16:41.680]  其實婦人嘅稱呼
[00:16:41.680 --> 00:16:43.680]  都係一個好禮貌
[00:16:43.680 --> 00:16:45.680]  好尊貴嘅稱呼
[00:16:45.680 --> 00:16:47.680]  不過點都好
[00:16:47.680 --> 00:16:49.680]  你睇到呢句說話無論係中國人都好
[00:16:49.680 --> 00:16:51.680]  希伯來人
[00:16:51.680 --> 00:16:53.680]  猶太人甚至乎希臘文文化裏面
[00:16:53.680 --> 00:16:57.680]  個仔點都唔會咁樣去稱呼自己媽咪
[00:16:57.680 --> 00:16:59.680]  不過呢
[00:16:59.680 --> 00:17:01.680]  在約翰福音出現過兩次
