
[00:00:00.000 --> 00:00:03.120]  我相信大家有手機的話
[00:03:21.200 --> 00:03:25.280]  我請弟兄姊妹我們重讀上帝的說話
[00:03:25.280 --> 00:03:27.440]  十章七節
[00:03:27.440 --> 00:03:29.040]  一樣福音到十節
[00:03:29.040 --> 00:03:30.960]  我們看完再一起讀
[00:03:30.960 --> 00:03:31.920]  所以
[00:03:31.920 --> 00:03:34.240]  耶穌又對他們說
[00:03:34.240 --> 00:03:37.280]  「我實實在在地告訴你們
[00:03:37.280 --> 00:03:39.600]  我就是羊的門
[00:03:39.600 --> 00:03:42.960]  凡在我耳前來的都是賊
[00:03:42.960 --> 00:03:44.080]  是強盜
[00:03:44.080 --> 00:03:46.640]  羊沒有聽從他們
[00:03:46.640 --> 00:03:48.240]  我就是門
[00:03:48.240 --> 00:03:52.400]  凡從我進來的必得安全
[00:03:52.400 --> 00:03:54.320]  並且可進出
[00:03:54.320 --> 00:03:56.320]  找到草吃
[00:03:56.320 --> 00:03:57.520]  到賊來
[00:03:57.520 --> 00:03:59.520]  無非要偷竊
[00:03:59.520 --> 00:04:00.560]  毀壞
[00:04:00.560 --> 00:04:01.760]  我來了
[00:04:01.760 --> 00:04:05.120]  是要飄揚得生命
[00:04:05.120 --> 00:04:08.080]  並且得的更豐盛」
[00:04:08.080 --> 00:04:11.760]  得到生命固然好
[00:04:11.760 --> 00:04:13.360]  耶穌還要加碼
[00:04:13.360 --> 00:04:15.200]  得到更豐盛
[00:04:15.200 --> 00:04:17.200]  有飯吃固然好
[00:04:17.200 --> 00:04:20.160]  菜好吃又更好
[00:04:20.160 --> 00:04:24.480]  在一樣福音十章一到七節
[00:04:24.480 --> 00:04:29.520]  耶穌用了「我實實在在地告訴你們」
[00:04:29.520 --> 00:04:32.400]  「實實在在地告訴你們」
[00:04:32.400 --> 00:04:34.240]  當耶穌這樣說的時候
[00:04:34.240 --> 00:04:36.160]  在聖經裡面「實實在在」
[00:04:36.160 --> 00:04:38.800]  是代表一段很重要的說話
[00:04:38.800 --> 00:04:39.840]  祂要宣告
[00:04:39.840 --> 00:04:42.800]  「我告訴你」
[00:04:42.800 --> 00:04:44.160]  有時我們也會這樣說
[00:04:44.160 --> 00:04:46.640]  這句話不要走雞
[00:04:46.640 --> 00:04:49.120]  要聽清楚、站穩
[00:04:49.120 --> 00:04:50.400]  對你有益
[00:04:50.400 --> 00:04:54.400]  祂說什麼呢?
[00:04:54.400 --> 00:04:57.760]  這句話就是「實實在在」
[00:04:57.760 --> 00:04:59.760]  其實等於「阿門」
[00:04:59.760 --> 00:05:02.880]  很多時候我們祈禱完也說「阿門」
[00:05:02.880 --> 00:05:04.320]  就算禱告最後
[00:05:04.320 --> 00:05:05.840]  我們一定說「阿門」
[00:05:05.840 --> 00:05:07.040]  就是「實實在在」
[00:05:07.040 --> 00:05:09.040]  我這樣來祈禱
[00:05:09.040 --> 00:05:11.760]  也就是誠心所願
[00:05:11.760 --> 00:05:13.040]  心有所想
[00:05:13.040 --> 00:05:14.320]  口說出來
[00:05:14.320 --> 00:05:15.760]  這樣去求
[00:05:15.760 --> 00:05:20.160]  耶穌很誠心地說
[00:05:20.160 --> 00:05:22.320]  「人進入洋圈
[00:05:22.320 --> 00:05:24.880]  就是從別處爬進來的
[00:05:24.880 --> 00:05:26.880]  這人都是賊」
[00:05:26.880 --> 00:05:28.400]  如果有人進入洋圈
[00:05:28.400 --> 00:05:29.760]  他在別的地方進來
[00:05:29.760 --> 00:05:31.600]  這些人是強盜
[00:05:31.600 --> 00:05:35.200]  就是要來破壞神的工作
[00:05:35.200 --> 00:05:39.600]  偷竊人的靈魂、生命
[00:05:39.600 --> 00:05:41.920]  他要毀壞、殺害
[00:05:41.920 --> 00:05:44.720]  讓人進入永世
[00:05:44.720 --> 00:05:47.600]  就像我們香港很容易明白
[00:05:47.600 --> 00:05:52.480]  我們很多人都住在大廈
[00:05:52.480 --> 00:05:57.200]  你想不想住在一間無掩雞籠的大廈
[00:05:57.200 --> 00:05:59.280]  你當然想有管理員
[00:05:59.280 --> 00:06:00.560]  有個大閘
[00:06:00.560 --> 00:06:03.200]  甚至貴些管理費
[00:06:03.200 --> 00:06:04.400]  不一定安全
[00:06:04.400 --> 00:06:06.400]  只是貴些管理費
[00:06:06.400 --> 00:06:08.400]  有個密碼
[00:06:08.400 --> 00:06:09.920]  有閉路電視
[00:06:09.920 --> 00:06:10.560]  為甚麼?
[00:06:10.560 --> 00:06:11.840]  看緊門口
[00:06:11.840 --> 00:06:14.160]  在那裡出入就安全了
[00:06:14.160 --> 00:06:16.480]  你一進去就有自由了
[00:06:16.480 --> 00:06:19.120]  但如果那些人
[00:06:19.120 --> 00:06:21.120]  他不是在大門口進去
[00:06:21.120 --> 00:06:22.480]  去爬圍牆
[00:06:22.480 --> 00:06:24.480]  爬棵樹跳進去
[00:06:24.480 --> 00:06:25.920]  爬過鐵絲網
[00:06:25.920 --> 00:06:28.480]  或者挖鐵絲網下面鑽進去
[00:06:28.480 --> 00:06:31.200]  這些就是多多不好人
[00:06:31.200 --> 00:06:33.040]  他當然是躲起來
[00:06:33.040 --> 00:06:35.600]  今晚就來犯案了
[00:06:35.600 --> 00:06:36.480]  是不是這樣?
[00:06:36.480 --> 00:06:37.440]  同不同意?
[00:06:37.440 --> 00:06:39.440]  所以耶穌就是這麼白的
[00:06:39.440 --> 00:06:40.800]  祂的說話
[00:06:40.800 --> 00:06:44.480]  今天你都可以用在你所住的屋裡面
[00:06:44.480 --> 00:06:47.120]  耶穌說:我就是那扇門
[00:06:47.120 --> 00:06:49.440]  你要經過我進到的陽圈
[00:06:49.440 --> 00:06:51.040]  你就有平安
[00:06:51.040 --> 00:06:52.640]  你又有供應
[00:06:52.640 --> 00:06:53.840]  有自由
[00:06:53.840 --> 00:06:55.840]  你可以在我那裡進出
[00:06:55.840 --> 00:06:58.320]  帶著我們
[00:06:58.320 --> 00:07:03.680]  耶穌說:主是陽的門
[00:07:03.680 --> 00:07:05.280]  祂攬上身
[00:07:05.280 --> 00:07:07.600]  成為我們最大的保障
[00:07:07.600 --> 00:07:14.240]  耶穌說了有兩樣關於祂很重要的說話
[00:07:14.240 --> 00:07:17.440]  第一,祂說祂就是陽的門
[00:07:17.440 --> 00:07:19.920]  陽要經過耶穌進去
[00:07:19.920 --> 00:07:20.880]  我們信主
[00:07:20.880 --> 00:07:21.840]  我們信什麼呢?
[00:07:21.840 --> 00:07:23.040]  就是信耶穌
[00:07:23.040 --> 00:07:24.320]  信耶穌就是信什麼呢?
[00:07:24.320 --> 00:07:25.520]  信祂的救恩
[00:07:25.520 --> 00:07:26.720]  信祂的憐憫
[00:07:26.720 --> 00:07:27.680]  信祂的愛
[00:07:27.680 --> 00:07:29.440]  信祂的赦罪能力
[00:07:29.440 --> 00:07:32.160]  信祂為我們罪死去而犧牲
[00:07:32.160 --> 00:07:34.640]  而且信祂是第三天復活的一神
[00:07:35.600 --> 00:07:38.160]  那個加上了就是主的門
[00:07:38.160 --> 00:07:40.640]  你是經過這裡的認信
[00:07:40.640 --> 00:07:42.640]  你就得到平安
[00:07:42.640 --> 00:07:46.160]  得到祂的看顧和供應
[00:07:46.160 --> 00:07:48.800]  祂甚至說到自己的角色
[00:07:48.800 --> 00:07:50.320]  我是好木人
[00:07:50.320 --> 00:07:54.640]  門是通往陽圈必經的路
[00:07:54.640 --> 00:07:57.120]  你看這個圖也很具體
[00:07:57.120 --> 00:07:59.040]  耶穌是強調
[00:07:59.040 --> 00:08:03.280]  祂本人就是通往天國必經的管道
[00:08:03.280 --> 00:08:06.000]  很多時候我們在安息禮都用這句經文
[00:08:06.000 --> 00:08:07.840]  耶穌說
[00:08:07.840 --> 00:08:12.320]  我就是暴露真理生命
[00:08:12.320 --> 00:08:17.120]  跟著那句是很徹底的說了祂的角色
[00:08:17.120 --> 00:08:18.800]  若不藉著我
[00:08:18.800 --> 00:08:20.720]  沒有了
[00:08:20.720 --> 00:08:24.960]  沒有人能夠到乎那裡去
[00:08:24.960 --> 00:08:26.960]  你想要永生嗎?
[00:08:26.960 --> 00:08:29.600]  藉著其他任何的手段
[00:08:29.600 --> 00:08:34.240]  功德、善事都是不行的
[00:08:34.240 --> 00:08:36.480]  但是藉著耶穌就行了
[00:08:36.480 --> 00:08:38.480]  祂就是通往天國的任務
[00:08:38.480 --> 00:08:41.760]  所以凡進入這個門的都得到救恩
[00:08:41.760 --> 00:08:45.280]  耶穌就很清楚說了自己的角色
[00:08:45.280 --> 00:08:49.680]  又說到祂自己的作用
[00:08:49.680 --> 00:08:55.680]  所以我們知道當主耶穌說祂自己是誰的時候
[00:08:55.680 --> 00:08:59.200]  是表示祂說出了祂跟我們的關係
[00:08:59.920 --> 00:09:01.600]  我是羊的門
[00:09:01.600 --> 00:09:03.520]  這個關係很緊密
[00:09:03.520 --> 00:09:04.720]  記住
[00:09:04.720 --> 00:09:07.520]  而這個關係
[00:09:07.520 --> 00:09:11.200]  耶穌宣稱了是對我們有益的
[00:09:11.200 --> 00:09:12.720]  是拯救的意思
[00:09:12.720 --> 00:09:14.080]  而且是獨一的
[00:09:14.080 --> 00:09:19.520]  一個大廈最重要的主要入口是獨一的
[00:09:19.520 --> 00:09:25.280]  我們在裡面居住不是無掩雞籠
[00:09:25.280 --> 00:09:26.480]  自出自入
[00:09:26.480 --> 00:09:27.920]  你也害怕
[00:09:28.720 --> 00:09:31.040]  以前的洗字區就差不多了
[00:09:31.040 --> 00:09:34.640]  或者現在人很過氣很舊的唐樓
[00:09:34.640 --> 00:09:37.440]  我很多時候在旺角遊蕩地走走
[00:09:37.440 --> 00:09:39.120]  真的看到那些舊的唐樓
[00:09:39.120 --> 00:09:40.880]  那些大閘沒有人關的
[00:09:40.880 --> 00:09:43.920]  甚至關了用得多
[00:09:43.920 --> 00:09:45.120]  那些鎖壞了
[00:09:45.120 --> 00:09:46.480]  叫人夾錢
[00:09:46.480 --> 00:09:47.760]  他們不夾了
[00:09:47.760 --> 00:09:49.760]  我又年輕又強壯
[00:09:49.760 --> 00:09:51.840]  三兩毛我走到三樓
[00:09:51.840 --> 00:09:53.280]  沒有閘就沒有閘
[00:09:53.280 --> 00:09:55.840]  但是難為裡面住的婦女
[00:09:55.840 --> 00:09:57.840]  她們怎可以走得這麼快
[00:09:58.800 --> 00:10:00.640]  晚上夜歸的時間
[00:10:00.640 --> 00:10:01.520]  真的很害怕
[00:10:01.520 --> 00:10:02.880]  看看後面有沒有人
[00:10:02.880 --> 00:10:04.640]  沒有意衝上去
[00:10:04.640 --> 00:10:05.760]  是不是
[00:10:05.760 --> 00:10:07.520]  那個門很重要
[00:10:07.520 --> 00:10:14.000]  我曾經二十多歲的時候
[00:10:14.000 --> 00:10:15.200]  來到香港
[00:10:15.200 --> 00:10:17.520]  只有兩三年日子
[00:10:17.520 --> 00:10:20.080]  我住在洗衣街81號
[00:10:20.080 --> 00:10:21.040]  三樓
[00:10:21.040 --> 00:10:23.280]  我有一晚放學了
[00:10:23.280 --> 00:10:26.320]  在對面的美怡廉那裡吃完
[00:10:26.320 --> 00:10:28.320]  三元左右的晚餐
[00:10:28.320 --> 00:10:31.600]  我拿著幾本讀書的書
[00:10:31.600 --> 00:10:32.560]  我就上樓
[00:10:32.560 --> 00:10:33.600]  對面就是
[00:10:33.600 --> 00:10:36.400]  進了唐樓上樓
[00:10:36.400 --> 00:10:39.040]  剛好有幾個年輕人
[00:10:39.040 --> 00:10:40.800]  橫行走過在行人路
[00:10:40.800 --> 00:10:41.920]  看到我上去
[00:10:41.920 --> 00:10:43.120]  我都不為意
[00:10:43.120 --> 00:10:44.640]  沒有門的
[00:10:44.640 --> 00:10:46.240]  接著他們上來
[00:10:46.240 --> 00:10:49.280]  上來有兩個走得比我快
[00:10:49.280 --> 00:10:50.960]  他們特意的
[00:10:50.960 --> 00:10:52.000]  可能趕時間
[00:10:52.000 --> 00:10:54.720]  爬了我的頭上去轉彎的位置
[00:10:54.720 --> 00:10:56.000]  後面兩個又上來
[00:10:56.000 --> 00:10:58.720]  再轉一個8級樓梯之後轉彎
[00:10:58.720 --> 00:11:01.520]  在街下面網上都不見我們
[00:11:01.520 --> 00:11:02.560]  我們這五個人
[00:11:02.560 --> 00:11:03.920]  包括我五個人
[00:11:03.920 --> 00:11:05.040]  前面兩個
[00:11:05.040 --> 00:11:05.600]  後面兩個
[00:11:05.600 --> 00:11:06.560]  我在中間
[00:11:06.560 --> 00:11:07.760]  他們停在那裡
[00:11:07.760 --> 00:11:08.480]  做什麼呢
[00:11:08.480 --> 00:11:09.360]  又不是問路
[00:11:09.360 --> 00:11:10.000]  是不是
[00:11:10.000 --> 00:11:11.360]  大家都年輕人
[00:11:11.360 --> 00:11:13.920]  接著有一個稍微高大一點的
[00:11:13.920 --> 00:11:14.400]  喂
[00:11:14.400 --> 00:11:15.280]  識做
[00:11:15.280 --> 00:11:16.720]  識做什麼
[00:11:16.720 --> 00:11:18.320]  我識做鬥木而已
[00:11:18.320 --> 00:11:21.920]  我真的沒有反應
[00:11:21.920 --> 00:11:24.320]  我不會想人會被人打劫
[00:11:24.320 --> 00:11:25.680]  我已經一窮二白了
[00:11:25.680 --> 00:11:26.960]  你還找我幹什麼
[00:11:26.960 --> 00:11:28.480]  這麼低收入
[00:11:28.480 --> 00:11:29.440]  你找我的身份
[00:11:29.440 --> 00:11:30.800]  連我的身份證都沒有
[00:11:30.800 --> 00:11:32.000]  我有什麼給你偷
[00:11:32.000 --> 00:11:34.400]  接著他又叫我沒有反應
[00:11:34.400 --> 00:11:36.400]  拔了我的錢包
[00:11:36.400 --> 00:11:37.440]  裡面有10塊
[00:11:37.440 --> 00:11:38.640]  一張學生證
[00:11:38.640 --> 00:11:39.440]  就這麼多
[00:11:39.440 --> 00:11:41.040]  接著
[00:11:41.040 --> 00:11:42.080]  脫了我的鞋
[00:11:42.080 --> 00:11:43.760]  脫身丟到樓下
[00:11:43.760 --> 00:11:46.160]  在舊樓的棋櫈那裡
[00:11:46.160 --> 00:11:47.840]  外牆那裡有些縫隙
[00:11:47.840 --> 00:11:49.040]  那些鬥木丟了出去
[00:11:49.040 --> 00:11:50.240]  你不要追我
[00:11:50.240 --> 00:11:51.200]  我們
[00:11:51.200 --> 00:11:52.640]  我說得是你走吧
[00:11:52.640 --> 00:11:54.560]  我覺得你比我還慘
[00:11:54.800 --> 00:11:56.800]  (笑)
[00:11:56.800 --> 00:11:58.720]  我有志氣我出去讀書
[00:11:58.720 --> 00:12:00.000]  你跟我差不多高大
[00:12:00.000 --> 00:12:00.960]  你出去打劫
[00:12:00.960 --> 00:12:02.720]  你有身份證在這裡打劫
[00:12:02.720 --> 00:12:04.160]  你是香港人
[00:12:04.160 --> 00:12:06.800]  我沒有身份證也不用打劫
[00:12:06.800 --> 00:12:08.320]  是不是我比他幸福
[00:12:08.320 --> 00:12:11.120]  那種自傲
[00:12:11.120 --> 00:12:12.080]  自以為是
[00:12:12.080 --> 00:12:13.600]  那些正氣都出來了
[00:12:13.600 --> 00:12:15.440]  連文許
[00:12:15.440 --> 00:12:16.800]  我還沒信耶穌
[00:12:16.800 --> 00:12:18.160]  我覺得他很可憐
[00:12:18.160 --> 00:12:19.920]  我白天有鬥木做
[00:12:19.920 --> 00:12:20.800]  做個小工
[00:12:20.800 --> 00:12:22.240]  晚上我讀大專
[00:12:22.240 --> 00:12:25.120]  我覺得我前途一片光明
[00:12:25.120 --> 00:12:28.320]  那時候是被街燈照著
[00:12:28.320 --> 00:12:29.360]  知不知道
[00:12:29.360 --> 00:12:31.920]  我就原諒了他
[00:12:31.920 --> 00:12:33.600]  然後下樓撿回那雙鞋
[00:12:33.600 --> 00:12:35.200]  慢慢上樓
[00:12:35.200 --> 00:12:37.200]  所以當我看經文看到這裡
[00:12:37.200 --> 00:12:39.760]  耶穌說我就是楊的門的時間
[00:12:39.760 --> 00:12:42.240]  我知道那個保障是多麼好
[00:12:42.240 --> 00:12:44.960]  如果耶穌在那裡幫我把關
[00:12:44.960 --> 00:12:47.120]  我那天就不用不見了十元
[00:12:47.120 --> 00:12:49.200]  也不用嚇到懵
[00:12:49.200 --> 00:12:51.040]  雖然我又不很怕
[00:12:51.040 --> 00:12:52.640]  我可以拼回來
[00:12:52.640 --> 00:12:53.760]  不過我真的憐憫他
[00:12:53.760 --> 00:12:55.360]  我不還手
[00:12:55.360 --> 00:12:58.080]  兩個人站在我後面
[00:12:58.080 --> 00:12:58.720]  你按我
[00:12:58.720 --> 00:13:00.400]  我一腳踢他就掉到後面
[00:13:00.400 --> 00:13:02.400]  前面兩個小一點的就打他兩下
[00:13:02.400 --> 00:13:03.440]  就掉下來了
[00:13:03.440 --> 00:13:05.280]  有這個信心
[00:13:05.280 --> 00:13:06.400]  但我憐憫他
[00:13:06.400 --> 00:13:10.720]  這個就看你怎麼看逆境了
[00:13:10.720 --> 00:13:14.000]  所以我們知道了
[00:13:14.000 --> 00:13:15.360]  主耶穌是這麼獨特
[00:13:15.360 --> 00:13:17.040]  祂是獨一的拯救
[00:13:17.040 --> 00:13:20.800]  就好像當我們餓的時候
[00:13:20.800 --> 00:13:23.600]  又沒有店舖可以買到麵包
[00:13:23.600 --> 00:13:25.760]  就有人遞一件麵包給你
[00:13:25.760 --> 00:13:26.960]  你餓到透的時候
[00:13:26.960 --> 00:13:29.200]  那件麵包就是你的拯救
[00:13:29.200 --> 00:13:32.160]  我們的主在我們的逆境裡面
[00:13:32.160 --> 00:13:34.080]  祂隨時是我們的幫助
[00:13:34.080 --> 00:13:35.280]  你呼求祂
[00:13:35.280 --> 00:13:36.720]  你進入祂的門
[00:13:36.720 --> 00:13:38.240]  祂就給你有保障
[00:13:38.240 --> 00:13:42.240]  在經文的前面第九節那裡說
[00:13:42.240 --> 00:13:44.000]  耶穌說我就是門
[00:13:44.000 --> 00:13:48.000]  凡從我進來的必得安全
[00:13:48.000 --> 00:13:51.600]  並且可以進出找到草吃
[00:13:51.600 --> 00:13:52.640]  第九節
[00:13:52.640 --> 00:13:57.040]  在《光復教育經文》第九節說得這麼清楚
[00:13:57.040 --> 00:14:01.600]  所以耶穌祂不僅領導我們有永生
[00:14:01.600 --> 00:14:05.200]  祂還帶我們有一個美好平穩
[00:14:05.200 --> 00:14:08.000]  去到一個充實的人生
[00:14:08.000 --> 00:14:11.760]  使我們進入真正安全的地帶
[00:14:11.760 --> 00:14:14.080]  第十節祂很肯定說
[00:14:14.080 --> 00:14:16.640]  盜賊來無非要偷竊
[00:14:16.640 --> 00:14:18.080]  講了他們的本相
[00:14:18.080 --> 00:14:19.840]  他們的目的殺害
[00:14:19.840 --> 00:14:22.240]  毀壞我來
[00:14:22.240 --> 00:14:24.320]  是要揚得生命
[00:14:24.320 --> 00:14:26.080]  變得更豐盛
[00:14:26.080 --> 00:14:27.840]  就是這個意思
[00:14:27.840 --> 00:14:30.240]  弟子們記住一句
[00:14:30.240 --> 00:14:31.360]  這麼有力
[00:14:31.360 --> 00:14:34.320]  這麼有應許的簡單的經文
[00:14:34.320 --> 00:14:36.320]  成為你的力量
[00:14:36.320 --> 00:14:39.280]  接著
[00:14:39.280 --> 00:14:41.680]  《約翰福音》十章的十一到十八節
[00:14:41.680 --> 00:14:43.040]  我都請大家讀一讀
[00:14:43.040 --> 00:14:45.600]  這裡的題目主要是「好木人」
[00:14:45.600 --> 00:14:46.720]  你看它好到怎樣
[00:14:46.720 --> 00:14:48.080]  我們來看看它說的
[00:14:48.400 --> 00:14:50.880]  「我是好木人
[00:14:50.880 --> 00:14:53.520]  好木人為羊寫命
[00:14:53.520 --> 00:14:55.520]  故宮不是木人
[00:14:55.520 --> 00:14:57.680]  羊不是他自己的
[00:14:57.680 --> 00:14:59.360]  他一看見狼來
[00:14:59.360 --> 00:15:02.480]  就撇下羊群逃跑
[00:15:02.480 --> 00:15:03.920]  狼抓住羊
[00:15:03.920 --> 00:15:05.840]  把他趕散
[00:15:05.840 --> 00:15:07.200]  故宮逃走
[00:15:07.200 --> 00:15:09.120]  因為他是故宮
[00:15:09.120 --> 00:15:11.360]  對羊毫不關心
[00:15:11.360 --> 00:15:12.960]  我是好木人
[00:15:12.960 --> 00:15:14.960]  我認識我的羊
[00:15:14.960 --> 00:15:17.120]  我的羊也認識我
[00:15:17.120 --> 00:15:19.440]  正如父認識我
[00:15:19.440 --> 00:15:21.680]  我也認識父一樣
[00:15:21.680 --> 00:15:25.200]  並且我為羊寫命
[00:15:25.200 --> 00:15:29.280]  我另外有羊
[00:15:29.280 --> 00:15:31.520]  不屬這圈裡的
[00:15:31.520 --> 00:15:40.720]  並且要合成一群
[00:15:40.720 --> 00:15:43.280]  為此我父愛我
[00:15:43.280 --> 00:15:46.080]  因為我把命寫去
[00:15:46.080 --> 00:15:47.680]  好在取回來
[00:15:47.680 --> 00:15:50.160]  沒有人奪去我的命
[00:15:50.160 --> 00:15:52.320]  是我自己寫的
[00:15:52.320 --> 00:15:54.080]  我有權捨棄
[00:15:54.080 --> 00:15:56.480]  也有權再取回
[00:15:56.480 --> 00:16:00.560]  這是我從父所授的命令」
[00:16:00.560 --> 00:16:02.880]  很清楚
[00:16:02.880 --> 00:16:05.920]  耶穌說了他的角色之餘
[00:16:05.920 --> 00:16:07.920]  說了他的特性
[00:16:07.920 --> 00:16:11.040]  他敢說自己是一個好木人
[00:16:11.040 --> 00:16:13.280]  即是很有承擔
[00:16:13.280 --> 00:16:15.520]  來牧養我們的人
[00:16:15.520 --> 00:16:16.800]  一個牧羊人
[00:16:16.800 --> 00:16:20.000]  我們用羊來形容
[00:16:20.000 --> 00:16:22.000]  好木人
[00:16:22.000 --> 00:16:23.520]  有誰做父母的
[00:16:23.520 --> 00:16:25.040]  對子女說
[00:16:25.040 --> 00:16:27.520]  不要說我是你的好爸爸
[00:16:27.520 --> 00:16:29.120]  不要說我是你的壞爸爸
[00:16:29.120 --> 00:16:30.080]  沒有的
[00:16:30.080 --> 00:16:31.600]  就算做不到
[00:16:31.600 --> 00:16:32.720]  你也會跟他說
[00:16:32.720 --> 00:16:34.160]  你給我讀書
[00:16:34.160 --> 00:16:35.440]  爸爸有供應
[00:16:35.440 --> 00:16:37.440]  我去上班賺錢給你
[00:16:37.440 --> 00:16:40.800]  讀書有飯吃有屋住
[00:16:40.800 --> 00:16:42.800]  雖然接著你失業
[00:16:42.800 --> 00:16:45.120]  但是你也是這樣說
[00:16:45.120 --> 00:16:47.120]  你也是這樣希望願意
[00:16:47.120 --> 00:16:48.720]  人有時做不到
[00:16:48.720 --> 00:16:51.200]  但是主耶穌一定做到
[00:16:51.200 --> 00:16:55.520]  祂很願意領導羊群
[00:16:55.520 --> 00:16:57.840]  來對你加以照顧
[00:16:57.840 --> 00:16:59.120]  這個好處
[00:16:59.120 --> 00:17:00.720]  祂說我是好木人
[00:17:00.720 --> 00:17:03.280]  可以解作祂是一個很高尚
[00:17:03.280 --> 00:17:04.560]  很可敬
[00:17:04.560 --> 00:17:06.320]  也有承擔
[00:17:06.320 --> 00:17:08.320]  你跟隨主耶穌
[00:17:08.320 --> 00:17:11.680]  原來祂居然跟我們說到祂的責任
[00:17:11.680 --> 00:17:14.240]  好像那份合約是祂給我們簽
[00:17:14.240 --> 00:17:16.800]  但是好條件都在我們這邊
[00:17:16.800 --> 00:17:18.800]  你要知道
[00:17:18.800 --> 00:17:22.160]  我們信耶穌不是犧牲我們的時間
[00:17:22.160 --> 00:17:23.920]  出來教會坐一會
