
[00:00:00.000 --> 00:00:04.800]  多謝敬拜隊帶領我們向神獻上的敬拜
[00:03:54.400 --> 00:03:58.800]  是雅各對於主內的肢體發出的三個命令
[00:03:58.800 --> 00:04:02.200]  而第一節裏面就有其中的兩個命令
[00:04:02.200 --> 00:04:07.400]  是「要彼此認罪」和「要互相代求」
[00:04:07.400 --> 00:04:09.400]  我們先講認罪
[00:04:09.400 --> 00:04:13.000]  罪字在這五節經文裏面出現了三次
[00:04:13.000 --> 00:04:17.400]  可以見到在這五節經文裏面的一個關心課題
[00:04:17.400 --> 00:04:20.800]  認罪是指承認自己的罪
[00:04:20.800 --> 00:04:23.200]  是confess your sins
[00:04:23.200 --> 00:04:27.400]  認這個動詞的詞態在希臘文裏面
[00:04:27.400 --> 00:04:30.000]  是一個大家可能比較少聽到的語態
[00:04:30.000 --> 00:04:33.000]  它不是active,不是主動的語態
[00:04:33.000 --> 00:04:35.400]  亦都不是passive,被動的語態
[00:04:35.400 --> 00:04:39.200]  而是一個叫做middle voice,關心的語態
[00:04:39.200 --> 00:04:45.200]  關心語態是代表這個動詞的動作是做在自己身上
[00:04:45.200 --> 00:04:48.800]  即是認的是自己的罪
[00:04:48.800 --> 00:04:51.800]  在詩篇32篇,三至五節
[00:04:51.800 --> 00:04:56.600]  大衛就講出了他不認罪的狀態是怎樣的
[00:04:56.600 --> 00:05:02.400]  「我閉口不認罪的時候,因終日新淫而骨頭枯乾,黑夜白日,
[00:05:02.400 --> 00:05:09.800]  你的手握在我的身上沉重,我的精力耗盡,如同夏天的乾旱。
[00:05:09.800 --> 00:05:13.000]  我向你尋明我的罪,不隱瞞我的惡。
[00:05:13.000 --> 00:05:19.200]  我住,我要向耶和華承認我的過犯,你就赦免我的罪惡。」
[00:05:19.200 --> 00:05:25.400]  原來不認罪,人是會在沉重和耗盡的那種痛苦裏面
[00:05:25.400 --> 00:05:31.000]  認罪反而會得到神的赦免,得到釋放
[00:05:31.000 --> 00:05:34.400]  雅各在這裏不單止是講認罪
[00:05:34.400 --> 00:05:38.600]  更加講的是要比似認罪
[00:05:38.600 --> 00:05:41.800]  「比似」英文即是to each other
[00:05:41.800 --> 00:05:45.800]  即不是對自己,也不是單單對神
[00:05:45.800 --> 00:05:48.800]  而是對屬靈群體,在屬靈群體裏面
[00:05:48.800 --> 00:05:53.400]  人和人,以及弟兄姊妹之間的認罪
[00:05:53.400 --> 00:05:57.000]  這個認罪不是單向的,是雙向的
[00:05:57.000 --> 00:06:01.000]  「比似」向對方去承認自己的罪
[00:06:01.000 --> 00:06:05.000]  是confess your sins to each other
[00:06:05.000 --> 00:06:08.600]  向對方去承認自己的罪
[00:06:08.600 --> 00:06:13.200]  是否即是說你有事得罪了對方呢?
[00:06:13.200 --> 00:06:17.800]  可以是,亦都可以是你得罪了另一個人
[00:06:17.800 --> 00:06:21.400]  或者是做了一些沒有人知,但得罪神的事情
[00:06:21.400 --> 00:06:26.200]  但你選擇向屬靈群體,可能是公開的
[00:06:26.200 --> 00:06:29.600]  可能是在團契小組,或者某一位的肢體
[00:06:29.600 --> 00:06:32.400]  去承認自己的罪
[00:06:32.400 --> 00:06:35.200]  弟兄姊妹,不知道有沒有人曾經向你
[00:06:35.200 --> 00:06:39.200]  或者在你面前去承認自己的罪呢?
[00:06:39.200 --> 00:06:40.600]  有沒有?
[00:06:40.600 --> 00:06:43.200]  都有人點頭,感謝主
[00:06:43.200 --> 00:06:49.600]  因為如果點頭很少,就證明我們平時沒有這樣做
[00:06:49.600 --> 00:06:54.000]  例如當有主來的肢體向你去承認自己的罪的時候
[00:06:54.000 --> 00:06:56.800]  我們又應該怎樣回應呢?
[00:06:56.800 --> 00:07:00.600]  經文命令我們要互相代求
[00:07:00.600 --> 00:07:04.600]  這個互相和前面的彼此原文是同一個字
[00:07:04.600 --> 00:07:08.800]  互相代求亦都即是說相向
[00:07:08.800 --> 00:07:12.600]  彼此是要為大家所承認的罪去禱告
[00:07:12.600 --> 00:07:15.800]  是pray for each other
[00:07:15.800 --> 00:07:20.600]  互相代求是代表一個怎樣的態度呢?
[00:07:20.600 --> 00:07:25.600]  是一份彼此接納,彼此紀念並且同行的態度
[00:07:25.600 --> 00:07:29.200]  當然接納就不等於接受
[00:07:29.200 --> 00:07:33.800]  因為我們最終的目標是要想對方的靈性得到醫治
[00:07:33.800 --> 00:07:35.800]  在16節的下半節
[00:07:35.800 --> 00:07:39.400]  二人祈禱所發的力量是大有功效的
[00:07:39.400 --> 00:07:41.800]  講完這句宣告
[00:07:41.800 --> 00:07:48.000]  雅各就用以利亞做例子去講禱告的力量
[00:07:48.000 --> 00:07:51.000]  以利亞是什麼人?是什麼身份?
[00:07:51.000 --> 00:07:52.600]  戰志,沒錯了
[00:07:52.600 --> 00:07:55.600]  在14-15節中,講禱告醫治的時候
[00:07:55.600 --> 00:07:59.200]  亦都講到另一個職份,就是長老
[00:07:59.200 --> 00:08:05.800]  但雅各正正不是想講禱告是某種特別即時的人的專利
[00:08:05.800 --> 00:08:10.800]  而是想講每個屬神的人的屬靈權柄和資源
[00:08:10.800 --> 00:08:17.000]  所以經文強調以利亞是和我們同樣性情的人
[00:08:17.000 --> 00:08:20.000]  以利亞可以很有信心很有能力
[00:08:20.000 --> 00:08:23.600]  一個人只抽450個巴力仙師
[00:08:23.600 --> 00:08:27.600]  但他都會灰心會耗盡甚至是求死
[00:08:27.600 --> 00:08:31.600]  以利亞和我們是同樣性情的人
[00:08:31.600 --> 00:08:35.000]  雅各是想指出平凡的人
[00:08:35.000 --> 00:08:39.000]  但因為禱告是可以有非凡的結果
[00:08:39.000 --> 00:08:43.600]  當然雅各也特別提到一個條件就是二人
[00:08:43.600 --> 00:08:46.400]  二人不是指完美的人
[00:08:46.400 --> 00:08:49.000]  而是合神心意的人
[00:08:49.000 --> 00:08:52.000]  是和神關係正確的人
[00:08:52.000 --> 00:08:56.000]  經文命令我們要過彼此認罪
[00:08:56.000 --> 00:09:00.000]  互相代求的屬靈生活和同行的關係
[00:09:00.000 --> 00:09:04.000]  頂子們,這兩個命令難不難?
[00:09:04.000 --> 00:09:06.000]  難不難?
[00:09:06.000 --> 00:09:08.000]  沒有答案
[00:09:08.000 --> 00:09:11.000]  我覺得很難,兩個都很難
[00:09:11.000 --> 00:09:14.000]  認罪真心是不容易的
[00:09:14.000 --> 00:09:17.600]  如果是因為我們和人的關係問題
[00:09:17.600 --> 00:09:19.600]  很多時候都會調戲不順
[00:09:19.600 --> 00:09:21.600]  為什麼我要先去認罪?
[00:09:21.600 --> 00:09:23.600]  誰先認罪才對?
[00:09:23.600 --> 00:09:27.600]  就算我們向人坦承自己的罪
[00:09:27.600 --> 00:09:30.600]  要揭開自己隱藏的
[00:09:30.600 --> 00:09:33.600]  不漂亮的不光彩的東西
[00:09:33.600 --> 00:09:36.600]  其實都會擔心不好看
[00:09:36.600 --> 00:09:40.600]  會被看低,可能會失去一些關係或尊重
[00:09:40.600 --> 00:09:42.600]  甚至我們會擔心被人懲罰
[00:09:42.600 --> 00:09:44.600]  會不會?頂子們
[00:09:44.600 --> 00:09:49.600]  但神學家潘博華在《團契生活》
[00:09:49.600 --> 00:09:51.600]  《Live Together》這本書裏提到
[00:09:51.600 --> 00:09:53.600]  你們要彼此認罪
[00:09:53.600 --> 00:09:55.600]  這句經文時他講得很好
[00:09:55.600 --> 00:10:00.600]  他說:一個人若要和自己所犯的罪獨處
[00:10:00.600 --> 00:10:02.600]  那真是孤單透頂了
[00:10:02.600 --> 00:10:06.600]  也許盡管有共同的靈修
[00:10:06.600 --> 00:10:07.600]  共同的禱告
[00:10:07.600 --> 00:10:09.600]  在服事中有交通
[00:10:09.600 --> 00:10:13.600]  那時仍然會處於孤單
[00:10:13.600 --> 00:10:16.600]  因為他們未能作最後的突破
[00:10:16.600 --> 00:10:18.600]  而享有真正的團契
[00:10:18.600 --> 00:10:20.600]  是因為他們雖然彼此有團契
[00:10:20.600 --> 00:10:25.600]  但以信徒和敬虔者的身份去參加
[00:10:25.600 --> 00:10:28.600]  不是以不信者和罪人的身份
[00:10:28.600 --> 00:10:31.600]  倒轉來說,如果我們一旦認罪
[00:10:31.600 --> 00:10:37.600]  福音的光就會射進我們內心的陰暗和封閉的地方
[00:10:37.600 --> 00:10:40.600]  罪必須暴露在光明之中
[00:10:40.600 --> 00:10:42.600]  潘博華鼓勵我們
[00:10:42.600 --> 00:10:44.600]  要透過彼此認罪
[00:10:44.600 --> 00:10:46.600]  得著福音的光照
[00:10:46.600 --> 00:10:49.600]  並且享受真正的團契
[00:10:49.600 --> 00:10:51.600]  還有一段也很棒
[00:10:51.600 --> 00:10:56.600]  他說:現在弟兄的罪已經由整個團契所承擔
[00:10:56.600 --> 00:10:59.600]  他無需再和罪獨處
[00:10:59.600 --> 00:11:00.600]  因為在認罪裏面
[00:11:00.600 --> 00:11:02.600]  他已經將罪放下
[00:11:02.600 --> 00:11:03.600]  交給上帝
[00:11:03.600 --> 00:11:06.600]  現在他站在罪人的團契裏
[00:11:06.600 --> 00:11:10.600]  在耶穌基督的十字架裏靠賴上帝的恩去過活
[00:11:10.600 --> 00:11:13.600]  他可以承認自己的罪
[00:11:13.600 --> 00:11:15.600]  並且因為這個緣故
[00:11:15.600 --> 00:11:19.600]  他才第一次找到真正的團契
[00:11:19.600 --> 00:11:20.600]  弟兄姊妹
[00:11:20.600 --> 00:11:24.600]  真正的團契是面對肢體的罪的時候
[00:11:24.600 --> 00:11:27.600]  一同承擔和同行
[00:11:27.600 --> 00:11:28.600]  弟兄姊妹
[00:11:28.600 --> 00:11:33.600]  或許有些罪你是不方便向整個團契公開承認
[00:11:33.600 --> 00:11:37.600]  鼓勵你在團契裏找到可以彼此信任
[00:11:37.600 --> 00:11:41.600]  以及可以彼此認罪的同行者
[00:11:41.600 --> 00:11:44.600]  我認識有幾位弟兄
[00:11:44.600 --> 00:11:45.600]  他們是年青人
[00:11:45.600 --> 00:11:46.600]  血氣方剛
[00:11:46.600 --> 00:11:49.600]  而網上的色情資訊很氾濫
[00:11:49.600 --> 00:11:53.600]  所以很容易受到引誘
[00:11:53.600 --> 00:11:54.600]  但很感恩
[00:11:54.600 --> 00:11:55.600]  這幾位弟兄
[00:11:55.600 --> 00:11:58.600]  他們知道這件事不是神所喜悅的
[00:11:58.600 --> 00:12:01.600]  所以他們開了一個WhatsApp群組
[00:12:01.600 --> 00:12:04.600]  叫做抗戰群組
[00:12:04.600 --> 00:12:08.600]  當其中一個弟兄感受到自己有危險
[00:12:08.600 --> 00:12:11.600]  要去接觸這些色情資訊的時候
[00:12:11.600 --> 00:12:13.600]  他就在群組裏求救
[00:12:13.600 --> 00:12:15.600]  請大家為他禱告
[00:12:15.600 --> 00:12:20.600]  這就是屬靈同伴的彼此守望和同行
[00:12:20.600 --> 00:12:23.600]  我們幾年前在標青的講壇上
[00:12:23.600 --> 00:12:26.600]  有一個叫做「攞命」系列的講道
[00:12:26.600 --> 00:12:29.600]  都是鼓勵弟兄姊妹赤露躺開
[00:12:29.600 --> 00:12:32.600]  分享自己的生命
[00:12:32.600 --> 00:12:34.600]  我預備這篇道的時候
[00:12:34.600 --> 00:12:36.600]  過程中有一個感動
[00:12:36.600 --> 00:12:42.600]  是想向我的同工迪全道道歉
[00:12:42.600 --> 00:12:45.600]  我初初來到教會服事的時候
[00:12:45.600 --> 00:12:47.600]  加入了以樂團契
[00:12:47.600 --> 00:12:50.600]  當時是和迪哥拍檔的
[00:12:50.600 --> 00:12:53.600]  當時我雖然已經不是年少
[00:12:53.600 --> 00:12:55.600]  但仍然是很氣盛的
[00:12:55.600 --> 00:12:58.600]  加上心裏有一個火熱
[00:12:58.600 --> 00:13:00.600]  有種屬靈的不滿足
[00:13:00.600 --> 00:13:02.600]  所以有很多事情想去做去拓展
[00:13:02.600 --> 00:13:06.600]  但有時沒有和我的拍檔迪好好溝通
[00:13:06.600 --> 00:13:10.600]  和照顧我拍檔迪的感受去推動
[00:13:10.600 --> 00:13:12.600]  雖然我不是壞心腸
[00:13:12.600 --> 00:13:14.600]  甚至乎是熱心
[00:13:14.600 --> 00:13:18.600]  但在過程中可能會令到我的拍檔不舒服
[00:13:18.600 --> 00:13:20.600]  不開心
[00:13:20.600 --> 00:13:24.600]  所以我很想和迪哥說對不起
[00:13:24.600 --> 00:13:26.600]  其實兩個星期前
[00:13:26.600 --> 00:13:28.600]  在標青講這篇道的時候
[00:13:28.600 --> 00:13:30.600]  迪哥在場
[00:13:30.600 --> 00:13:32.600]  我已經當面向他道歉
[00:13:32.600 --> 00:13:34.600]  講完這篇道之後
[00:13:34.600 --> 00:13:37.600]  迪哥上台回應我
[00:13:37.600 --> 00:13:43.600]  他說「你想多了」
[00:13:43.600 --> 00:13:47.600]  他說他沒有因為我做了什麼而不開心
[00:13:47.600 --> 00:13:49.600]  但我回家途中
[00:13:49.600 --> 00:13:51.600]  在思想的時候
[00:13:51.600 --> 00:13:53.600]  領袖說「就算你的同伴」
[00:13:53.600 --> 00:13:56.600]  「你的弟兄姊妹是很寬宏大量的人」
[00:13:56.600 --> 00:13:58.600]  「如果你有性靈的責備」
[00:13:58.600 --> 00:14:02.600]  「不代表你不用認罪」
[00:14:02.600 --> 00:14:04.600]  兩件事來的
[00:14:04.600 --> 00:14:06.600]  弟兄姊妹認不認同
[00:14:06.600 --> 00:14:08.600]  多謝大家的點頭
[00:14:08.600 --> 00:14:11.600]  要彼此認罪不容易
[00:14:11.600 --> 00:14:14.600]  要互相代求難不難呢
[00:14:14.600 --> 00:14:16.600]  也是很不容易
[00:14:16.600 --> 00:14:19.600]  第一個難處就是無論認罪的人
[00:14:19.600 --> 00:14:21.600]  是得罪你的人
[00:14:21.600 --> 00:14:23.600]  還是得罪神
[00:14:23.600 --> 00:14:25.600]  得罪其他人的人
[00:14:25.600 --> 00:14:27.600]  你聽了他的認罪
[00:14:27.600 --> 00:14:29.600]  在你願意為他代求之前
[00:14:29.600 --> 00:14:35.600]  可能要先經過寬恕和接納才行
[00:14:35.600 --> 00:14:37.600]  學者J.A.Motter說得很好
[00:14:37.600 --> 00:14:40.600]  他說「一方面驕傲抗拒」
[00:14:40.600 --> 00:14:42.600]  「不肯認錯」
[00:14:42.600 --> 00:14:44.600]  「另一方面驕傲」
[00:14:44.600 --> 00:14:46.600]  「同樣橫抗」
[00:14:46.600 --> 00:14:48.600]  「簡單伸出寬恕的手」
[00:14:48.600 --> 00:14:50.600]  「寬恕和接納」
[00:14:50.600 --> 00:14:53.600]  「都是一種願意放下自己的表現」
[00:14:53.600 --> 00:14:55.600]  「有了寬恕」
[00:14:55.600 --> 00:14:58.600]  「還要為有罪的人代求」
[00:14:58.600 --> 00:15:00.600]  「求神幫助肢體」
[00:15:00.600 --> 00:15:02.600]  「不受罪的合制」
[00:15:02.600 --> 00:15:06.600]  「是可以得罪釋放」
[00:15:06.600 --> 00:15:08.600]  記得
[00:15:08.600 --> 00:15:11.600]  賈國的命令是彼此和互相的
[00:15:11.600 --> 00:15:13.600]  所以我們每一個成員
[00:15:13.600 --> 00:15:14.600]  每一個弟兄姊妹
[00:15:14.600 --> 00:15:16.600]  都是要經歷到自己認罪
[00:15:16.600 --> 00:15:19.600]  被寬恕和接納
[00:15:19.600 --> 00:15:21.600]  第二個難處
[00:15:21.600 --> 00:15:23.600]  就是其他人認罪
[00:15:23.600 --> 00:15:24.600]  我們可能會覺得
[00:15:24.600 --> 00:15:25.600]  「關我什麼事」
[00:15:25.600 --> 00:15:27.600]  「你認就認吧」
[00:15:27.600 --> 00:15:28.600]  但弟兄姊妹
[00:15:28.600 --> 00:15:30.600]  屬靈群體
[00:15:30.600 --> 00:15:31.600]  應該是同歡樂
[00:15:31.600 --> 00:15:32.600]  同哀傷
[00:15:32.600 --> 00:15:34.600]  同承擔
[00:15:34.600 --> 00:15:35.600]  幾年前
[00:15:35.600 --> 00:15:37.600]  我和以樂團契的組長Adrian
[00:15:37.600 --> 00:15:38.600]  聊天的時候
[00:15:38.600 --> 00:15:40.600]  我們在談一個話題
[00:15:40.600 --> 00:15:43.600]  有人在教會裡受到傷害
[00:15:43.600 --> 00:15:44.600]  我就說
[00:15:44.600 --> 00:15:47.600]  教會也有令我受到傷害
[00:15:47.600 --> 00:15:50.600]  Adrian即時回應
[00:15:50.600 --> 00:15:53.600]  「我都要向你道歉」
[00:15:53.600 --> 00:15:56.600]  「因為我也是教會的一份子」
[00:15:56.600 --> 00:15:57.600]  弟兄姊妹
[00:15:57.600 --> 00:15:59.600]  你又能不能夠
[00:15:59.600 --> 00:16:02.600]  如同一人去看我們的團契
[00:16:02.600 --> 00:16:06.600]  看我們的教會群體呢?
[00:16:06.600 --> 00:16:09.600]  互相代求的第三個難處
[00:16:09.600 --> 00:16:12.600]  是禱告很容易不被重視
[00:16:12.600 --> 00:16:14.600]  我講其中兩個原因
[00:16:14.600 --> 00:16:15.600]  第一
[00:16:15.600 --> 00:16:18.600]  我們很想事情在我們期待的方式和時間發生
[00:16:18.600 --> 00:16:21.600]  但結果的主權不是我們手上
[00:16:21.600 --> 00:16:23.600]  所以我們不在控制之中
[00:16:23.600 --> 00:16:26.600]  所以很多時候會有期望的落差
[00:16:26.600 --> 00:16:28.600]  很多時候結果相同的時候
[00:16:28.600 --> 00:16:29.600]  我們才會覺得
[00:16:29.600 --> 00:16:30.600]  神回應了
[00:16:30.600 --> 00:16:31.600]  但弟兄姊妹
[00:16:31.600 --> 00:16:32.600]  神的回應
[00:16:32.600 --> 00:16:33.600]  我們知道的
[00:16:33.600 --> 00:16:37.600]  神的回應可以超乎我們的禱告
[00:16:37.600 --> 00:16:39.600]  剛才在17和18節裡提到
[00:16:39.600 --> 00:16:44.600]  神完全是按照以利亞所求的去回應
[00:16:44.600 --> 00:16:46.600]  但在另一處的地方
[00:16:46.600 --> 00:16:48.600]  在聶王紀上19章
[00:16:48.600 --> 00:16:50.600]  以利亞當他燒燒身
[00:16:50.600 --> 00:16:52.600]  當他耗盡向神禱告
[00:16:52.600 --> 00:16:54.600]  去求死的時候
[00:16:54.600 --> 00:16:56.600]  神對他禱告的回應是什麼?
[00:16:56.600 --> 00:16:59.600]  是叫他「你起來吃吧」
[00:16:59.600 --> 00:17:00.600]  並且告訴他
[00:17:00.600 --> 00:17:04.600]  你前面還有很長的路要走
[00:17:04.600 --> 00:17:06.600]  以利亞最後的結局
[00:17:06.600 --> 00:17:09.600]  是他永遠都沒有死
[00:17:09.600 --> 00:17:15.600]  因為以利亞最後是乘著旋風升天走了
[00:17:15.600 --> 00:17:17.600]  第二個原因就是
[00:17:17.600 --> 00:17:19.600]  就算禱告有合乎預期的回應
[00:17:19.600 --> 00:17:21.600]  人都很容易當是巧合
[00:17:21.600 --> 00:17:23.600]  誤入神數
[00:17:23.600 --> 00:17:26.600]  所以禱告經常都會被忽略
[00:17:26.600 --> 00:17:31.600]  我鼓勵大家認真持久去操練禱告
[00:17:31.600 --> 00:17:34.600]  並且求聖靈賜我們有謙卑的心
[00:17:34.600 --> 00:17:36.600]  敏銳的靈
[00:17:36.600 --> 00:17:39.600]  去分辨上帝的回應
[00:17:39.600 --> 00:17:41.600]  我也鼓勵大家
[00:17:41.600 --> 00:17:43.600]  要操練彼此認罪
[00:17:43.600 --> 00:17:47.600]  並且為所認罪互相代求
[00:17:47.600 --> 00:17:50.600]  我很喜歡The Message的譯本
[00:17:50.600 --> 00:17:52.600]  對五章十六節的翻譯
[00:17:52.600 --> 00:17:53.600]  是這樣譯的
[00:17:53.600 --> 00:17:56.600]  「Make this your common practice
[00:17:56.600 --> 00:17:58.600]  Confess your sins to each other
[00:17:58.600 --> 00:18:00.600]  and pray for each other
[00:18:00.600 --> 00:18:03.600]  so that you can live together
[00:18:03.600 --> 00:18:05.600]  hold and heal
[00:18:05.600 --> 00:18:06.600]  頂姊妹
[00:18:06.600 --> 00:18:08.600]  讓我們記住這兩個命令
[00:18:08.600 --> 00:18:10.600]  並且在團契裏
[00:18:10.600 --> 00:18:13.600]  Make this your common practice
[00:18:13.600 --> 00:18:16.600]  讓彼此的認罪互相代求
[00:18:16.600 --> 00:18:18.600]  成為團契的常態
[00:18:18.600 --> 00:18:20.600]  成為屬靈群體的習慣
[00:18:20.600 --> 00:18:25.600]  去建立靈性上互相守望的同行
[00:18:25.600 --> 00:18:29.600]  一開始的時候
[00:18:29.600 --> 00:18:32.600]  我們說到這五節經文有三個命令
[00:18:32.600 --> 00:18:34.600]  現在我們說了其中兩個
[00:18:34.600 --> 00:18:36.600]  第三個命令是什麼呢?
[00:18:36.600 --> 00:18:38.600]  和團契生活又有沒有關係呢?
[00:18:38.600 --> 00:18:41.600]  我們一起來讀19-20節
[00:18:41.600 --> 00:18:42.600]  1 2 3
[00:18:42.600 --> 00:18:44.600]  我的弟兄們
[00:18:44.600 --> 00:18:47.600]  你們中間若有人迷失了真理
[00:18:47.600 --> 00:18:49.600]  而有人使他迴轉
[00:18:49.600 --> 00:18:51.600]  這人該知道
[00:18:51.600 --> 00:18:54.600]  使一個罪人從迷途中迴轉
[00:18:54.600 --> 00:18:57.600]  會從死亡中把他的靈魂救回來
[00:18:57.600 --> 00:19:00.600]  而且遮蓋許多的罪
[00:19:00.600 --> 00:19:01.600]  剛才說過
[00:19:01.600 --> 00:19:04.600]  雅各的目標讀者是屬靈群體
[00:19:04.600 --> 00:19:07.600]  這裡我們看到他直接用什麼稱呼呢?
[00:19:07.600 --> 00:19:09.600]  弟兄們
[00:19:09.600 --> 00:19:13.600]  這個稱呼在整篇雅各書中出現了14次
[00:19:13.600 --> 00:19:14.600]  而在結束段落
[00:19:14.600 --> 00:19:16.600]  五章七至二十節中
[00:19:16.600 --> 00:19:18.600]  都出現了五次
[00:19:18.600 --> 00:19:20.600]  是雅各在結尾的時候
[00:19:20.600 --> 00:19:23.600]  對屬靈群體的切切教導
[00:19:23.600 --> 00:19:27.600]  還有你們中間的說法
[00:19:27.600 --> 00:19:29.600]  在13-14-19節都出現
[00:19:29.600 --> 00:19:32.600]  強調一種群體性
[00:19:32.600 --> 00:19:35.600]  19節說的內容
[00:19:35.600 --> 00:19:36.600]  說的問題就是
[00:19:36.600 --> 00:19:39.600]  有人迷失了真理
[00:19:39.600 --> 00:19:42.600]  真理當然是指神的心意
[00:19:42.600 --> 00:19:43.600]  神的道
[00:19:43.600 --> 00:19:44.600]  迷失了真理
[00:19:44.600 --> 00:19:48.600]  就是指走向與神的真理相反的方向
[00:19:48.600 --> 00:19:49.600]  不同的方向
[00:19:49.600 --> 00:19:52.600]  迷失這個字的原文
[00:19:52.600 --> 00:19:54.600]  是一個被動的語態
[00:19:54.600 --> 00:19:55.600]  passive voice
[00:19:55.600 --> 00:19:57.600]  即是什麼?
[00:19:57.600 --> 00:19:59.600]  就是被迷失
[00:19:59.600 --> 00:20:00.600]  被引入了歧途
[00:20:00.600 --> 00:20:06.600]  相信雅各是指向與撒旦的屬靈爭戰
[00:20:06.600 --> 00:20:08.600]  是一個邪惡的力量來自撒旦
[00:20:08.600 --> 00:20:11.600]  要將人帶來真理
[00:20:11.600 --> 00:20:13.600]  就好像雅各書中
[00:20:13.600 --> 00:20:16.600]  他有三章十五節都這樣說
