
[00:00:00.000 --> 00:00:07.280]  今日我想和大家一起通過《少林傳》第八章一到八節去思想
[00:01:57.000 --> 00:02:01.160]  一年有13.3次旅行
[00:02:01.160 --> 00:02:03.080]  旅行對香港人來說
[00:02:03.080 --> 00:02:06.280]  就成為他們生活的一部分
[00:02:06.280 --> 00:02:09.240]  在這裡我想做一個民意調查
[00:02:09.240 --> 00:02:15.120]  去了解一下大家怎樣去看旅行
[00:02:15.120 --> 00:02:17.320]  如果你一年裡
[00:02:17.320 --> 00:02:21.320]  去過一至兩次的請你舉手
[00:02:21.320 --> 00:02:23.920]  在一年裡去過一至兩次
[00:02:23.920 --> 00:02:25.480]  並不是太多
[00:02:25.480 --> 00:02:26.680]  好
[00:02:26.680 --> 00:02:28.200]  在一年裡
[00:02:28.200 --> 00:02:30.400]  你去過兩至三次
[00:02:30.400 --> 00:02:33.680]  包括北上都算
[00:02:33.680 --> 00:02:37.280]  兩至三次的請舉手
[00:02:37.280 --> 00:02:39.280]  好像不是很多
[00:02:39.280 --> 00:02:42.760]  一年去過四次以上的呢
[00:02:42.760 --> 00:02:44.760]  有多少請舉手
[00:02:44.760 --> 00:02:46.520]  比較多一點
[00:02:46.520 --> 00:02:51.200]  我們見到比較多人喜歡去旅行
[00:02:51.200 --> 00:02:53.880]  不知道當你去旅行的時候
[00:02:53.880 --> 00:02:55.400]  你有沒有想過
[00:02:55.400 --> 00:02:58.880]  向你在旅程裡所遇見的人
[00:02:58.880 --> 00:03:01.880]  去分享福音或者見證呢
[00:03:01.880 --> 00:03:05.480]  如果有的請舉手
[00:03:05.480 --> 00:03:06.400]  有
[00:03:06.400 --> 00:03:07.320]  很感恩
[00:03:07.320 --> 00:03:08.960]  你們感恩
[00:03:08.960 --> 00:03:10.640]  其實
[00:03:10.640 --> 00:03:12.360]  我們去旅行的時候
[00:03:12.360 --> 00:03:14.760]  我們都會遇到很多當地人
[00:03:14.760 --> 00:03:18.200]  他們大多數是很好客
[00:03:18.200 --> 00:03:20.200]  對旅客是不抗拒的
[00:03:20.200 --> 00:03:22.880]  只要我們把握好機會
[00:03:22.880 --> 00:03:27.320]  跟他們分享耶穌基督在我們身上的恩典
[00:03:27.320 --> 00:03:29.160]  福音的種子
[00:03:29.160 --> 00:03:32.120]  就會散落在他們的心田裡
[00:03:32.120 --> 00:03:36.400]  就好像我在祖堂崇拜裡也分享過
[00:03:36.400 --> 00:03:38.600]  我一次去台灣旅行
[00:03:38.600 --> 00:03:43.480]  跟我一對舊同學夫婦吃飯
[00:03:43.480 --> 00:03:45.760]  我就跟他們分享福音
[00:03:45.760 --> 00:03:48.800]  想不到在那次分享的福音裡
[00:03:48.800 --> 00:03:51.720]  他們夫婦就相信了耶穌
[00:03:51.720 --> 00:03:55.600]  所以其實只要我們能夠把握機會的話
[00:03:55.600 --> 00:03:59.680]  我們都可以跟別人分享福音
[00:03:59.680 --> 00:04:01.040]  在以前
[00:04:01.040 --> 00:04:04.560]  人口流動是一件很不容易的事
[00:04:04.560 --> 00:04:06.200]  去坐一次飛機
[00:04:06.200 --> 00:04:07.880]  或者去一次旅行
[00:04:07.880 --> 00:04:09.680]  都是十分隆重
[00:04:09.680 --> 00:04:12.360]  以及很昂貴的
[00:04:12.360 --> 00:04:13.720]  就好像我這樣
[00:04:13.720 --> 00:04:16.880]  我記得我第一次坐飛機是什麼時候呢
[00:04:16.880 --> 00:04:19.360]  就是我去台灣讀大學的時候
[00:04:19.360 --> 00:04:21.880]  那時候是我第一次坐飛機
[00:04:21.880 --> 00:04:25.280]  但是到二十世紀末期的時候
[00:04:25.280 --> 00:04:27.560]  空中交通的發達
[00:04:27.560 --> 00:04:30.760]  航空公司如雨後春筍那樣
[00:04:30.760 --> 00:04:34.800]  成立、廉航多之又多
[00:04:34.800 --> 00:04:39.120]  於是機票的價格大為降低
[00:04:39.120 --> 00:04:43.200]  去旅行不再是高昂的消費
[00:04:43.200 --> 00:04:46.520]  加上人們的收入增加
[00:04:46.520 --> 00:04:50.040]  對生活的質素改善的要求
[00:04:50.040 --> 00:04:52.320]  大家都希望出外面去
[00:04:52.320 --> 00:04:53.960]  看看外面的世界
[00:04:53.960 --> 00:04:56.200]  去增廣見聞
[00:04:56.200 --> 00:05:01.200]  加上可能有些人的家人移居海外
[00:05:01.200 --> 00:05:03.880]  一年或者幾年去探望他們一次
[00:05:03.880 --> 00:05:06.200]  也是很常有的事
[00:05:06.200 --> 00:05:10.320]  於是旅遊業就十分的發達
[00:05:10.320 --> 00:05:12.360]  有些國家或者地方
[00:05:12.360 --> 00:05:18.160]  他們甚至將旅遊業視為他們國家重要的收入
[00:05:18.160 --> 00:05:22.680]  今天很多人將旅行視為一種享受
[00:05:22.680 --> 00:05:28.200]  一種消除疲勞工作壓力的一個方法
[00:05:28.200 --> 00:05:30.440]  以致我們去旅行的時候
[00:05:30.440 --> 00:05:32.800]  只是希望放鬆
[00:05:32.800 --> 00:05:38.680]  很少人會將它視為一種福音的契機
[00:05:38.680 --> 00:05:41.280]  但作為基督徒的我們
[00:05:41.280 --> 00:05:44.240]  是否也受到世俗的影響
[00:05:44.240 --> 00:05:47.200]  將旅行視為休息
[00:05:47.200 --> 00:05:48.920]  放鬆的機會
[00:05:48.920 --> 00:05:54.440]  而不是將它視為傳福音的機會呢?
[00:05:54.440 --> 00:05:55.840]  在十幾年前
[00:05:55.840 --> 00:05:58.080]  當我在讀神學的時候
[00:05:58.080 --> 00:05:59.680]  在一個暑假
[00:05:59.680 --> 00:06:04.040]  我被派到中東去短孫
[00:06:04.040 --> 00:06:06.840]  在那次的短孫裏面
[00:06:06.840 --> 00:06:10.240]  神讓我認識到回教的世界
[00:06:10.240 --> 00:06:12.040]  但也讓我發現
[00:06:12.040 --> 00:06:19.520]  神並沒有不去理會在異教世界裏面的人
[00:06:19.520 --> 00:06:21.120]  在回教世界裏面
[00:06:21.120 --> 00:06:22.760]  神仍然在工作
[00:06:22.760 --> 00:06:25.520]  仍然有人在傳福音
[00:06:25.520 --> 00:06:27.680]  而且給我的感覺
[00:06:27.680 --> 00:06:31.160]  就是那裏有著無限的機會
[00:06:31.160 --> 00:06:37.760]  特別是那些來到中東打工賺外快的外國外勞
[00:06:37.760 --> 00:06:42.160]  神竟然為他們開了一扇福音的門
[00:06:42.160 --> 00:06:45.840]  以致他們在離鄉別井的地方
[00:06:45.840 --> 00:06:47.640]  可以聽到福音
[00:06:47.640 --> 00:06:50.960]  甚至接觸基督的信仰
[00:06:50.960 --> 00:06:52.760]  所以今天的世代
[00:06:52.760 --> 00:06:56.600]  神為我們去預備了一片很遼闊
[00:06:56.600 --> 00:06:58.760]  很廣大的和田
[00:06:58.760 --> 00:07:01.080]  只要我們能夠好好把握機會
[00:07:01.080 --> 00:07:03.800]  我們就可以去撒種
[00:07:03.800 --> 00:07:06.000]  去耕種
[00:07:06.000 --> 00:07:09.640]  回望教會發展的初期
[00:07:09.640 --> 00:07:13.520]  教會和信徒所面對的種種的艱難
[00:07:13.520 --> 00:07:14.640]  逼迫
[00:07:14.640 --> 00:07:16.440]  有來自宗教的
[00:07:16.440 --> 00:07:18.240]  有來自政治的
[00:07:18.240 --> 00:07:20.120]  有來自經濟的
[00:07:20.120 --> 00:07:23.680]  但是他們並沒有因為這樣就退縮
[00:07:23.680 --> 00:07:24.960]  相反
[00:07:24.960 --> 00:07:26.600]  逼迫越大
[00:07:26.600 --> 00:07:29.400]  福音就越廣傳
[00:07:29.400 --> 00:07:32.440]  信主的人就越多
[00:07:32.440 --> 00:07:36.400]  在耶穌基督降世二百年之後
[00:07:36.400 --> 00:07:40.440]  福音已經從猶大地傳到歐洲
[00:07:40.440 --> 00:07:44.000]  甚至北非沿海的國家
[00:07:44.000 --> 00:07:47.960]  信主的人數增長得很快
[00:07:47.960 --> 00:07:51.520]  就以今天我們所讀的一段經文
[00:07:51.520 --> 00:07:54.840]  可以說是一個真實的見證
[00:07:54.840 --> 00:07:58.280]  我今天很希望通過這一段經文
[00:07:58.280 --> 00:08:00.360]  我們能夠彼此激勵
[00:08:00.360 --> 00:08:04.840]  去把大使命付諸行動
[00:08:04.840 --> 00:08:07.640]  將福音傳遍天下
[00:08:07.640 --> 00:08:11.520]  我給大家看的第一段題目
[00:08:11.520 --> 00:08:13.520]  是不得已的分散
[00:08:13.520 --> 00:08:17.040]  是八章一到三節
[00:08:17.040 --> 00:08:19.000]  一開始的時候
[00:08:19.000 --> 00:08:22.160]  經文就說從這一天起
[00:08:22.160 --> 00:08:26.000]  究竟是哪一天呢?
[00:08:26.240 --> 00:08:28.560]  如果我們看回前面
[00:08:28.560 --> 00:08:30.920]  少林傳第七章的時候
[00:08:30.920 --> 00:08:32.400]  從這一天起
[00:08:32.400 --> 00:08:34.240]  就應該是指到
[00:08:34.240 --> 00:08:37.240]  司提反殉道那天開始
[00:08:37.240 --> 00:08:43.240]  那些信奉猶太教的猶太人
[00:08:43.240 --> 00:08:48.000]  瘋狂地迫害信奉耶穌的人
[00:08:48.000 --> 00:08:51.880]  那些信耶穌的人
[00:08:51.880 --> 00:08:53.520]  他們大受迫迫
[00:08:53.520 --> 00:08:55.520]  路加是這樣描述的
[00:08:55.520 --> 00:08:58.640]  他說耶路撒冷的教會大遭迫迫
[00:08:58.640 --> 00:09:00.320]  除了使徒以外
[00:09:00.320 --> 00:09:05.920]  門徒都分散在猶太和撒瑪利亞各處
[00:09:05.920 --> 00:09:08.560]  在他描述的裏面
[00:09:08.560 --> 00:09:10.400]  路加讓我們知道
[00:09:10.400 --> 00:09:15.520]  耶路撒冷信奉耶穌基督之名的教會
[00:09:15.520 --> 00:09:16.960]  被迫迫
[00:09:16.960 --> 00:09:19.920]  雖然路加沒有深入描述
[00:09:19.920 --> 00:09:23.640]  他們如何迫迫當時的教會和信徒
[00:09:24.040 --> 00:09:27.000]  但從後面的補述裏面
[00:09:27.000 --> 00:09:28.400]  我們可以肯定
[00:09:28.400 --> 00:09:31.120]  這次的迫迫絕對不簡單
[00:09:31.120 --> 00:09:35.240]  除了跟隨耶穌的使徒之外
[00:09:35.240 --> 00:09:38.960]  連那些信耶穌之名的信徒
[00:09:38.960 --> 00:09:40.600]  都被迫害
[00:09:40.600 --> 00:09:42.600]  他們為了求存
[00:09:42.600 --> 00:09:45.680]  唯有離開耶路撒冷
[00:09:45.680 --> 00:09:50.000]  而不是選擇放棄自己的信仰
[00:09:50.640 --> 00:09:55.360]  其實只要他們不承認自己信耶穌
[00:09:55.360 --> 00:09:58.000]  他們就可以不受這些迫迫
[00:09:58.000 --> 00:10:03.760]  但是他們卻是選擇離開
[00:10:03.760 --> 00:10:08.920]  因為他們覺得這個信仰對他們來說很重要
[00:10:08.920 --> 00:10:13.840]  假如你是活在當下的時候
[00:10:13.840 --> 00:10:16.320]  你又會怎樣選擇呢?
[00:10:17.440 --> 00:10:22.080]  其實當我們看回教會的發展史的時候
[00:10:22.080 --> 00:10:26.480]  我們不難發現福音得以傳播
[00:10:26.480 --> 00:10:30.000]  往往就是因為教會受到迫迫
[00:10:30.000 --> 00:10:34.440]  在原有的地方受到很多的迫害
[00:10:34.440 --> 00:10:40.280]  於是信徒不能夠再在原居地生活
[00:10:40.280 --> 00:10:42.280]  迫不得已的情況下
[00:10:42.280 --> 00:10:45.040]  他們就離開自己的原居地
[00:10:45.040 --> 00:10:47.520]  去到原處去
[00:10:47.520 --> 00:10:50.520]  當他們移居外地的時候
[00:10:50.520 --> 00:10:54.520]  他們將福音也都帶到外面去
[00:10:54.520 --> 00:10:57.520]  從一處帶到另一處
[00:10:57.520 --> 00:11:02.040]  就正如我們宣教學所說的
[00:11:02.040 --> 00:11:04.040]  就是被迫的去
[00:11:04.040 --> 00:11:06.520]  當然也都有自願的去
[00:11:06.520 --> 00:11:11.040]  如果原居地的生活條件改變
[00:11:11.040 --> 00:11:15.520]  為了生計、為了下一代的教育
[00:11:15.520 --> 00:11:19.040]  可能他們就會遷移到別的地方
[00:11:19.040 --> 00:11:21.520]  在這個遷移的地方
[00:11:21.520 --> 00:11:26.520]  也都將他們的信仰帶到他們新移居的地方
[00:11:26.520 --> 00:11:29.520]  福音就是這樣傳到當地
[00:11:29.520 --> 00:11:34.520]  有時候當生活過於安逸的時候
[00:11:34.520 --> 00:11:39.520]  我們就容易沉醉在自己的生活裡面
[00:11:39.520 --> 00:11:41.520]  而不懂得進取
[00:11:41.520 --> 00:11:50.520]  但神的計劃卻是要迫使我們去完成祂的計劃
[00:11:50.520 --> 00:11:54.520]  當人慢慢忘卻神的使命的時候
[00:11:54.520 --> 00:11:59.520]  神就會用周遭的環境來教導我們
[00:11:59.520 --> 00:12:02.520]  迫使信徒去配合祂的計劃
[00:12:02.520 --> 00:12:07.520]  初期教會每天都很多人信主
[00:12:07.520 --> 00:12:14.520]  於是耶路撒冷教會和信徒都很滿足他們自己的剛勁
[00:12:14.520 --> 00:12:19.520]  對耶穌所給他們的大使命慢慢的冷卻
[00:12:19.520 --> 00:12:22.520]  因為眼前的發展不錯
[00:12:22.520 --> 00:12:27.520]  於是神就通過迫迫或者戰亂
[00:12:27.520 --> 00:12:31.520]  來使信徒回應祂的召命
[00:12:31.520 --> 00:12:34.520]  路加形容那個時候的情況是
[00:12:34.520 --> 00:12:39.520]  有虔誠的人把屍體犯埋葬了
[00:12:39.520 --> 00:12:42.520]  為他除凶戴凶
[00:12:42.520 --> 00:12:47.520]  掃羅卻殘害教會進國人的家
[00:12:47.520 --> 00:12:51.520]  拉著男女下在監獄
[00:12:51.520 --> 00:12:55.520]  被選為執事的屍體犯
[00:12:55.520 --> 00:13:00.520]  為自己的信仰和一群死硬派猶太教的猶太人
[00:13:00.520 --> 00:13:03.520]  展開了一場的激辯
[00:13:03.520 --> 00:13:08.520]  當猶太人沒有辦法去搏倒屍體犯的時候
[00:13:08.520 --> 00:13:11.520]  他們就說屍體犯褻瀆他們的信仰
[00:13:11.520 --> 00:13:15.520]  於是他們就鼓動猶太人
[00:13:15.520 --> 00:13:19.520]  把屍體犯拉到耶路撒冷的城外
[00:13:19.520 --> 00:13:21.520]  用石頭將他打死
[00:13:21.520 --> 00:13:25.520]  見到這個情景的信徒
[00:13:25.520 --> 00:13:27.520]  除凶戴凶
[00:13:27.520 --> 00:13:30.520]  但這個只是迫不得已的開始
[00:13:30.520 --> 00:13:35.520]  帶頭鼓動猶太人的掃羅卻變本加厲
[00:13:35.520 --> 00:13:37.520]  殘害教會不止
[00:13:37.520 --> 00:13:40.520]  還進到國人的家裏
[00:13:40.520 --> 00:13:44.520]  將那些信奉耶穌基督之名的男女
[00:13:44.520 --> 00:13:46.520]  拉到監獄裏去
[00:13:46.520 --> 00:13:51.520]  這一場排除異己的大清洗
[00:13:51.520 --> 00:13:54.520]  在面對如此的逼迫下
[00:13:55.520 --> 00:13:58.520]  如果你活在當時
[00:13:58.520 --> 00:14:00.520]  你會怎樣去面對?
[00:14:00.520 --> 00:14:03.520]  你仍然堅守你的信仰?
[00:14:03.520 --> 00:14:07.520]  還是做一個隱藏的基督徒?
[00:14:07.520 --> 00:14:11.520]  接著我們可以從第二段
[00:14:11.520 --> 00:14:13.520]  八到第五節
[00:14:13.520 --> 00:14:16.520]  來看看他們是怎樣
[00:14:16.520 --> 00:14:19.520]  「戴著福音遠走他方」
[00:14:19.520 --> 00:14:24.520]  當面對一個沒有安全感
[00:14:25.520 --> 00:14:28.520]  又失去信仰自由的情況
[00:14:28.520 --> 00:14:33.520]  信徒在沒有選擇的底下
[00:14:33.520 --> 00:14:35.520]  放棄耶穌的信仰
[00:14:35.520 --> 00:14:38.520]  他們是可以的
[00:14:38.520 --> 00:14:42.520]  但是他們寧願選擇離開
[00:14:42.520 --> 00:14:45.520]  這個可以說是人之常情
[00:14:45.520 --> 00:14:49.520]  路加接著在八章四節說
[00:14:49.520 --> 00:14:53.520]  那些分散的人往各處去傳道
[00:14:54.520 --> 00:14:56.520]  不知道大家讀到這裏的時候
[00:14:56.520 --> 00:14:59.520]  有沒有覺得一些不合理的情況
[00:14:59.520 --> 00:15:03.520]  那些被迫遠走他方的基督徒
[00:15:03.520 --> 00:15:09.520]  他們的重點不是怎樣去為自己
[00:15:09.520 --> 00:15:11.520]  尋找另一個的安樂窩
[00:15:11.520 --> 00:15:16.520]  而是去到各處去傳道
[00:15:16.520 --> 00:15:22.520]  這個是不是也很不合常理?
[00:15:22.520 --> 00:15:24.520]  舉個例子
[00:15:24.520 --> 00:15:29.520]  假如今天你從深水埗搬到屯門
[00:15:29.520 --> 00:15:33.520]  搬到屯門之後
[00:15:33.520 --> 00:15:35.520]  你第一件事要做什麼?
[00:15:35.520 --> 00:15:37.520]  很自然的
[00:15:37.520 --> 00:15:39.520]  一定是收拾好屋子
[00:15:39.520 --> 00:15:42.520]  起碼晚上可以睡
[00:15:42.520 --> 00:15:44.520]  收拾好自己的屋子
[00:15:44.520 --> 00:15:47.520]  然後看看屋子裏有什麼缺點
[00:15:47.520 --> 00:15:48.520]  去買
[00:15:48.520 --> 00:15:51.520]  但是這班人卻不是
[00:15:51.520 --> 00:15:56.520]  這班人被迫分散到各地的基督徒
[00:15:56.520 --> 00:15:59.520]  他們卻去傳道
[00:15:59.520 --> 00:16:00.520]  什麼叫傳道?
[00:16:00.520 --> 00:16:02.520]  傳道原來是一個動詞
[00:16:02.520 --> 00:16:04.520]  可以譯作為傳福音
[00:16:04.520 --> 00:16:08.520]  或者向人宣佈好消息
[00:16:08.520 --> 00:16:13.520]  是什麼原因驅使這群信徒這樣做?
[00:16:13.520 --> 00:16:17.520]  他們應該收起自己基督徒的身份
[00:16:17.520 --> 00:16:19.520]  免得繼續被人迫害
[00:16:19.520 --> 00:16:22.520]  但是他們並沒有這樣做
[00:16:22.520 --> 00:16:23.520]  相反
[00:16:23.520 --> 00:16:27.520]  他們繼續向人傳揚自己的信仰
[00:16:27.520 --> 00:16:30.520]  讓人認識他們所信的神
[00:16:30.520 --> 00:16:35.520]  為什麼這群分散到各地去的信徒
[00:16:35.520 --> 00:16:38.520]  會這麼熱衷地向人傳福音
[00:16:38.520 --> 00:16:40.520]  分享好消息?
[00:16:40.520 --> 00:16:43.520]  這是因為他們知道
[00:16:43.520 --> 00:16:47.520]  他們所信的耶穌是真神
[00:16:47.520 --> 00:16:52.520]  是神為他們預備的救主
[00:16:52.520 --> 00:16:57.520]  正如當我們有機會去到一間酒樓
[00:16:57.520 --> 00:16:59.520]  或者一間餐廳
[00:16:59.520 --> 00:17:01.520]  去用膳的時候
[00:17:01.520 --> 00:17:07.520]  我們發覺那間酒樓餐廳的菜式很好吃
[00:17:07.520 --> 00:17:09.520]  價錢又很便宜
[00:17:09.520 --> 00:17:12.520]  而且服務又很一流
[00:17:12.520 --> 00:17:14.520]  你吃完之後
[00:17:14.520 --> 00:17:16.520]  你會不會收起來?
[00:17:16.520 --> 00:17:17.520]  你不會
[00:17:17.520 --> 00:17:19.520]  你一定會回來
[00:17:19.520 --> 00:17:20.520]  跟你的家人
[00:17:20.520 --> 00:17:22.520]  跟你的好朋友
[00:17:22.520 --> 00:17:23.520]  甚至回來教會
[00:17:23.520 --> 00:17:25.520]  跟弟兄姊妹分享
[00:17:25.520 --> 00:17:26.520]  介紹他們去
[00:17:26.520 --> 00:17:28.520]  告訴你那裡很便宜
[00:17:28.520 --> 00:17:30.520]  你們去看看吧
[00:17:30.520 --> 00:17:36.520]  這是我們很多時候都會做的事
[00:17:36.520 --> 00:17:39.520]  那時候信徒雖然被迫
[00:17:39.520 --> 00:17:42.520]  他們被迫分散到各地去
[00:17:42.520 --> 00:17:45.520]  但是他們經歷耶穌的拯救
[00:17:45.520 --> 00:17:49.520]  他們會在基督裡面的平安和保守
[00:17:49.520 --> 00:17:54.520]  而且他們距離耶穌復活升天的日子
[00:17:54.520 --> 00:17:56.520]  並不是太久
[00:17:56.520 --> 00:17:58.520]  耶穌臨升天的時候
[00:17:58.520 --> 00:17:59.520]  對信徒的命令
[00:17:59.520 --> 00:18:02.520]  他們仍然言猶在耳
[00:18:02.520 --> 00:18:06.520]  所以他們把握每個人能夠跟人分享
[00:18:06.520 --> 00:18:08.520]  耶穌救恩的機會
[00:18:08.520 --> 00:18:12.520]  為的是忠於耶穌的託付
[00:18:12.520 --> 00:18:15.520]  今天我們又如何呢?
[00:18:15.520 --> 00:18:19.520]  我們對於耶穌所交付給我們
[00:18:19.520 --> 00:18:22.520]  每一個信徒的大使命
[00:18:22.520 --> 00:18:25.520]  我們又保持什麼態度呢?
[00:18:25.520 --> 00:18:28.520]  可能你說傳福音
[00:18:28.520 --> 00:18:30.520]  我不傳
[00:18:30.520 --> 00:18:32.520]  還有人去傳的
[00:18:32.520 --> 00:18:37.520]  交給願意肯去回應的人
[00:18:37.520 --> 00:18:39.520]  又或者我們心裡會想
[00:18:39.520 --> 00:18:41.520]  我又沒有口才
[00:18:41.520 --> 00:18:42.520]  又沒有恩賜
[00:18:42.520 --> 00:18:44.520]  又沒有訓練
[00:18:44.520 --> 00:18:46.520]  留給那些有恩賜
[00:18:46.520 --> 00:18:47.520]  有訓練
[00:18:47.520 --> 00:18:50.520]  有口才的人去做
[00:18:50.520 --> 00:18:53.520]  其實這是推搪
[00:18:53.520 --> 00:18:57.520]  這是一種不負責任的行為
[00:18:57.520 --> 00:18:59.520]  當我們缺志信耶穌那一刻
[00:18:59.520 --> 00:19:00.520]  我們就知道
[00:19:00.520 --> 00:19:04.520]  這是每一個基督徒不可以推卸的責任
[00:19:04.520 --> 00:19:08.520]  最重要的是我們如何去看待這個責任
[00:19:08.520 --> 00:19:12.520]  我們願不願意去承擔這個責任
[00:19:12.520 --> 00:19:19.520]  因為這個並不是我們能不能救的問題
[00:19:19.520 --> 00:19:23.520]  而是我們願不願意的問題
[00:19:23.520 --> 00:19:26.520]  只要我們有這樣的心
[00:19:26.520 --> 00:19:28.520]  聖靈就會幫助我們
[00:19:28.520 --> 00:19:33.520]  帶領我們去說合宜的話
[00:19:33.520 --> 00:19:35.520]  至於勞教福音
[00:19:35.520 --> 00:19:38.520]  至於勞教在第八章第五節說
[00:19:38.520 --> 00:19:43.520]  「肥尼撻撒瑪利亞城去宣講基督」
[00:19:43.520 --> 00:19:48.520]  就是為了八章四節所提到的傳道
[00:19:48.520 --> 00:19:51.520]  作為一個更加清晰的註腳
[00:19:51.520 --> 00:19:55.520]  就是去宣講基督
[00:19:55.520 --> 00:20:00.520]  這就是我們一定要有一個很清晰的定見
[00:20:00.520 --> 00:20:03.520]  就是我們去傳福音的時候
[00:20:03.520 --> 00:20:07.520]  就是我們要讓人看見耶穌基督
[00:20:07.520 --> 00:20:10.520]  因為耶穌是福音的核心
[00:20:10.520 --> 00:20:13.520]  我們去向人分享福音的時候
[00:20:13.520 --> 00:20:16.520]  或者我們向人見證的時候
[00:20:16.520 --> 00:20:18.520]  並不是要人看見我們
[00:20:18.520 --> 00:20:23.520]  而是要讓人看見我們背後的基督
[00:20:23.520 --> 00:20:26.520]  祂在我們生命裡面的工作
[00:20:26.520 --> 00:20:31.520]  祂如何帶領、保守、看顧、引導我們
[00:20:31.520 --> 00:20:34.520]  大家可能心裡面會有一個疑問
[00:20:34.520 --> 00:20:38.520]  初期教會那些被迫分散到各處去的人
[00:20:38.520 --> 00:20:42.520]  他們都是在同文化、同語言的地方
[00:20:42.520 --> 00:20:45.520]  他們溝通應該問題不大
[00:20:45.520 --> 00:20:48.520]  但現今我們去旅行
[00:20:48.520 --> 00:20:52.520]  大多是去一些不同的文化、不同語言的地區
[00:20:52.520 --> 00:20:55.520]  我們怎樣去跟他們溝通
[00:20:55.520 --> 00:20:58.520]  將福音帶給他們
[00:20:58.520 --> 00:21:03.520]  這樣就要我們早有準備
[00:21:03.520 --> 00:21:06.520]  其實假如你去日本旅行
[00:21:06.520 --> 00:21:10.520]  你早點去找一些日文的福音單張
[00:21:10.520 --> 00:21:13.520]  當你有機會跟當地人接觸的時候
[00:21:13.520 --> 00:21:16.520]  你給他們就可以傳福音
[00:21:16.520 --> 00:21:21.520]  還有今天英文對很多人來說
[00:21:21.520 --> 00:21:26.520]  很簡單的英文都是一個可以傳福音的機會
[00:21:26.520 --> 00:21:29.520]  當你給人一張單張的時候跟他們說
[00:21:29.520 --> 00:21:31.520]  God bless you
[00:21:31.520 --> 00:21:34.520]  或者說Jesus loves you
[00:21:34.520 --> 00:21:37.520]  然後笑笑口
[00:21:37.520 --> 00:21:39.520]  他們就已經收到那張單張
[00:21:39.520 --> 00:21:43.520]  其實你就可以將福音帶給他們
[00:21:43.520 --> 00:21:46.520]  然後你默默地為他們祈禱
[00:21:46.520 --> 00:21:49.520]  求聖靈在他們心裡面動功
[00:21:49.520 --> 00:21:53.520]  就如剛才Victor姐妹分享到
[00:21:53.520 --> 00:21:56.520]  保羅說什麼?
[00:21:56.520 --> 00:21:58.520]  他說:我栽種了阿波羅囂冠了
[00:21:58.520 --> 00:22:02.520]  但使他們成長的是神
[00:22:02.520 --> 00:22:06.520]  福音不是靠我們去說的
[00:22:06.520 --> 00:22:09.520]  我們說得多麼天花亂墜都好
[00:22:09.520 --> 00:22:10.520]  最重要的是什麼?
[00:22:10.520 --> 00:22:14.520]  神在他們的心裡面去搞動他們
[00:22:14.520 --> 00:22:17.520]  去令他們改變
[00:22:17.520 --> 00:22:19.520]  我們將福音的種子
[00:22:19.520 --> 00:22:22.520]  實在某些人的心裡面
[00:22:22.520 --> 00:22:26.520]  叫福音種子成長的是神
