
[00:00:00.000 --> 00:00:04.000]  今天敬拜真的很感動
[00:01:34.000 --> 00:01:36.000]  可以擁留那份喜樂
[00:01:36.000 --> 00:01:38.000]  就好像全元一樣擁留出來
[00:01:38.000 --> 00:01:39.000]  我們感謝你
[00:01:39.000 --> 00:01:40.000]  基督教託
[00:01:40.000 --> 00:01:41.000]  向主耶穌基督的名義祈求
[00:01:41.000 --> 00:01:42.000]  阿門
[00:01:42.000 --> 00:01:45.000]  過去標稱的崇拜
[00:01:45.000 --> 00:01:48.000]  我們一直當中都有一個年度的主題
[00:01:48.000 --> 00:01:49.000]  這個年度的主題就是
[00:01:49.000 --> 00:01:51.000]  全福音其實很清晰
[00:01:51.000 --> 00:01:53.000]  全福音
[00:01:53.000 --> 00:01:55.000]  我們每一個人都知道
[00:01:55.000 --> 00:01:57.000]  我們作為門徒
[00:01:57.000 --> 00:01:59.000]  我們要去做大使命
[00:01:59.000 --> 00:02:01.000]  但有時候
[00:02:01.000 --> 00:02:02.000]  我們在生命裡面
[00:02:02.000 --> 00:02:05.000]  都會有很多東西阻礙我們去做這件事
[00:02:05.000 --> 00:02:07.000]  我心裡面都在想
[00:02:07.000 --> 00:02:09.000]  有時候都會時不時去想
[00:02:09.000 --> 00:02:12.000]  全福音為什麼找我
[00:02:12.000 --> 00:02:14.000]  不知道大家有沒有問過這個問題
[00:02:14.000 --> 00:02:16.000]  全福音當然是找那些
[00:02:16.000 --> 00:02:18.000]  口才很好
[00:02:18.000 --> 00:02:20.000]  那些很喜歡說話
[00:02:20.000 --> 00:02:21.000]  很厲害
[00:02:21.000 --> 00:02:22.000]  很口才的人
[00:02:22.000 --> 00:02:24.000]  才去全福音
[00:02:24.000 --> 00:02:26.000]  我這些怕怕醜醜的人
[00:02:26.000 --> 00:02:28.000]  或者不太聰明的人
[00:02:28.000 --> 00:02:30.000]  不應該找我去全福音
[00:02:30.000 --> 00:02:32.000]  很多時候我們生命裡面
[00:02:32.000 --> 00:02:34.000]  有時候去看全福音
[00:02:34.000 --> 00:02:36.000]  或者去侍奉
[00:02:36.000 --> 00:02:38.000]  當中我們都有很多
[00:02:38.000 --> 00:02:39.000]  固有的想法
[00:02:39.000 --> 00:02:42.000]  一些枷鎖去想著這件事
[00:02:42.000 --> 00:02:43.000]  我們會覺得
[00:02:43.000 --> 00:02:45.000]  全福音應該找一些
[00:02:45.000 --> 00:02:46.000]  很有魅力
[00:02:46.000 --> 00:02:47.000]  很有口才
[00:02:47.000 --> 00:02:49.000]  哲學 科學 神學 什麼都通的
[00:02:49.000 --> 00:02:51.000]  那些人就去全
[00:02:51.000 --> 00:02:53.000]  我們這些就做一下支持
[00:02:53.000 --> 00:02:54.000]  很多時候
[00:02:54.000 --> 00:02:56.000]  我們心裡面的這些想法
[00:02:56.000 --> 00:02:59.000]  都會阻礙我們去擁抱這個大使命
[00:02:59.000 --> 00:03:03.000]  大使命當然是給大人物去做的使命
[00:03:03.000 --> 00:03:06.000]  為什麼找我們每一個門徒去做呢
[00:03:06.000 --> 00:03:09.000]  但其實GSO當中
[00:03:09.000 --> 00:03:11.000]  大使命是交給我們每一個
[00:03:11.000 --> 00:03:14.000]  我們每一個都有責任
[00:03:14.000 --> 00:03:16.000]  去全福音
[00:03:16.000 --> 00:03:18.000]  究竟我們在全福音裡面
[00:03:18.000 --> 00:03:20.000]  我們怎樣才可以找到出路
[00:03:20.000 --> 00:03:23.000]  以致我們可以衝破我們內心的關口
[00:03:23.000 --> 00:03:27.000]  以致我們可以真真實實地承擔起
[00:03:27.000 --> 00:03:29.000]  主耶穌給我們的使命
[00:03:29.000 --> 00:03:32.000]  今天給我們一個經文有很大的提醒
[00:03:32.000 --> 00:03:34.000]  盼望我們透過今天的經文
[00:03:34.000 --> 00:03:36.000]  我們可以兼顧我們的信心
[00:03:36.000 --> 00:03:40.000]  以致我們可以承擔主給我們的使命更多
[00:03:40.000 --> 00:03:42.000]  不是去怕著這樣去
[00:03:42.000 --> 00:03:45.000]  而是我們知道我們當中是有盼望的
[00:03:45.000 --> 00:03:47.000]  今天我們看的經文就是《使徒行傳》
[00:03:47.000 --> 00:03:49.000]  八章四至二十四節
[00:03:49.000 --> 00:03:53.000]  經文先會告訴我們當中我們一個的盼望
[00:03:53.000 --> 00:03:55.000]  並且我們得著盼望之後
[00:03:55.000 --> 00:03:57.000]  當中也有一個提醒
[00:03:57.000 --> 00:04:00.000]  給大家一點背景資料
[00:04:00.000 --> 00:04:03.000]  《使徒行傳》是路加醫生所寫的
[00:04:03.000 --> 00:04:06.000]  當中是講到記載到主耶穌基督被釘死
[00:04:06.000 --> 00:04:08.000]  埋葬復活之後升天
[00:04:08.000 --> 00:04:13.000]  升天之後交託給初期教會一些使命
[00:04:13.000 --> 00:04:17.000]  而當中他給了一個應許給初期教會
[00:04:17.000 --> 00:04:20.000]  就說到聖靈會降臨在他們身上
[00:04:20.000 --> 00:04:40.000]  (廣東話)
[00:04:40.000 --> 00:04:42.000]  聖靈會降臨在他們身上
[00:04:42.000 --> 00:04:44.000]  你們必得著能力
[00:04:44.000 --> 00:04:46.000]  這是主耶穌基督和當時的門徒所說的
[00:04:46.000 --> 00:04:48.000]  也是因著這件事
[00:04:48.000 --> 00:04:53.000]  他們可以將神賜給他們的恩賜
[00:04:53.000 --> 00:04:55.000]  帶到耶路撒冷
[00:04:55.000 --> 00:04:57.000]  帶到猶太傳地
[00:04:57.000 --> 00:04:59.000]  帶到薩瑪利亞地方
[00:04:59.000 --> 00:05:01.000]  甚至到地極
[00:05:01.000 --> 00:05:03.000]  所以也有人說
[00:05:03.000 --> 00:05:07.000]  這本書可以被稱為一本聖靈行傳
[00:05:07.000 --> 00:05:10.000]  也就是聖靈透過當中的門徒
[00:05:10.000 --> 00:05:16.000]  可以將福音帶到地極的故事
[00:05:16.000 --> 00:05:19.000]  當時初期教會受到很多迫迫
[00:05:19.000 --> 00:05:21.000]  面對很多困難
[00:05:21.000 --> 00:05:23.000]  但也沒有辦法阻擋
[00:05:23.000 --> 00:05:28.000]  聖靈將福音帶到每一個地區
[00:05:28.000 --> 00:05:31.000]  因為聖靈的大能就在當中彰顯了
[00:05:31.000 --> 00:05:33.000]  到了第八章的時候
[00:05:33.000 --> 00:05:37.000]  正正就是門徒要將福音帶到薩瑪利亞地區
[00:05:37.000 --> 00:05:40.000]  究竟上帝想透過這個故事
[00:05:40.000 --> 00:05:43.000]  讓我們認識到一個什麼道理呢?
[00:05:43.000 --> 00:05:44.000]  第一部分的經文
[00:05:44.000 --> 00:05:46.000]  《使徒行傳》八章四至十三節
[00:05:46.000 --> 00:05:49.000]  當中就告訴我們一個盼望
[00:05:49.000 --> 00:05:52.000]  這個盼望就是上帝的大能的靈
[00:05:52.000 --> 00:05:55.000]  會與人同工
[00:05:55.000 --> 00:05:57.000]  所以我們要知道一件事
[00:05:57.000 --> 00:05:59.000]  當我們去承擔神賜給我們的使命
[00:05:59.000 --> 00:06:02.000]  承擔神賜給我們的職份的時候
[00:06:02.000 --> 00:06:03.000]  我們不需要害怕
[00:06:03.000 --> 00:06:06.000]  我們不需要將焦點放在自己有什麼不足
[00:06:06.000 --> 00:06:08.000]  因為我們知道一件事
[00:06:08.000 --> 00:06:10.000]  上帝的靈與我們同在
[00:06:10.000 --> 00:06:12.000]  並且祂會與我們同工
[00:06:12.000 --> 00:06:15.000]  上帝會親自去完成
[00:06:15.000 --> 00:06:17.000]  祂賜給我們的職份
[00:06:17.000 --> 00:06:18.000]  福音的工作
[00:06:18.000 --> 00:06:21.000]  上帝會與我們一起去完成
[00:06:21.000 --> 00:06:24.000]  所以當中其實我們可以因著這個盼望
[00:06:24.000 --> 00:06:27.000]  我們可以心裡有堅毅的信心
[00:06:27.000 --> 00:06:29.000]  我們可以去願意去承擔
[00:06:29.000 --> 00:06:31.000]  因為不是我們自己去做
[00:06:31.000 --> 00:06:33.000]  我們有多厲害有多不厲害
[00:06:33.000 --> 00:06:34.000]  都不是重點
[00:06:34.000 --> 00:06:36.000]  神與我們一起
[00:06:36.000 --> 00:06:37.000]  我們有什麼需要害怕
[00:06:37.000 --> 00:06:38.000]  就讓我們一起去讀
[00:06:38.000 --> 00:06:41.000]  《使徒行傳》八章四至十三節
[00:06:41.000 --> 00:06:42.000]  我們一起去讀
[00:06:42.000 --> 00:06:43.000]  請
[00:06:43.000 --> 00:06:45.000]  那些分散的人
[00:06:45.000 --> 00:06:48.000]  往各地去傳福音的道
[00:06:48.000 --> 00:06:51.000]  肥利下撒瑪利亞城去
[00:06:51.000 --> 00:06:53.000]  向當地人宣講基督
[00:06:53.000 --> 00:06:55.000]  眾人都聚精會神
[00:06:55.000 --> 00:06:59.000]  同心合二地聽肥利所說的話
[00:06:59.000 --> 00:07:01.000]  一邊聽他的話
[00:07:01.000 --> 00:07:03.000]  一邊看他所說的
[00:07:03.000 --> 00:07:05.000]  一邊看他所行的神蹟
[00:07:05.000 --> 00:07:08.000]  因為有許多人被污鬼附著
[00:07:08.000 --> 00:07:11.000]  那些污靈大聲呼叫
[00:07:11.000 --> 00:07:13.000]  從他們身上出來
[00:07:13.000 --> 00:07:15.000]  還有許多癱瘓的
[00:07:15.000 --> 00:07:18.000]  虛退的都得了醫治
[00:07:18.000 --> 00:07:21.000]  那城裡有極大的喜樂
[00:07:21.000 --> 00:07:23.000]  有一個人名叫西門
[00:07:23.000 --> 00:07:26.000]  向來在那城裡行邪術
[00:07:26.000 --> 00:07:28.000]  自命為大人物
[00:07:28.000 --> 00:07:31.000]  使撒瑪利亞的居民驚奇
[00:07:31.000 --> 00:07:35.000]  所有的人從小到大都聽從他
[00:07:35.000 --> 00:07:38.000]  說這個人就是神的能力
[00:07:38.000 --> 00:07:41.000]  那稱為大能力者的
[00:07:41.000 --> 00:07:42.000]  他們聽從他
[00:07:42.000 --> 00:07:45.000]  因他很久以來用邪術
[00:07:45.000 --> 00:07:47.000]  使他們驚奇
[00:07:47.000 --> 00:07:51.000]  當他們信了肥利所傳神國的福音
[00:07:51.000 --> 00:07:53.000]  和耶穌基督的名
[00:07:53.000 --> 00:07:56.000]  連男大女都受了洗
[00:07:56.000 --> 00:07:58.000]  西門自己也信了
[00:07:58.000 --> 00:07:59.000]  既受了洗
[00:07:59.000 --> 00:08:02.000]  就尚與肥利在一處
[00:08:02.000 --> 00:08:04.000]  看見他所行的神蹟
[00:08:04.000 --> 00:08:05.000]  和大異能
[00:08:05.000 --> 00:08:07.000]  就覺得很驚奇
[00:08:07.000 --> 00:08:09.000]  經文在第四節裡
[00:08:09.000 --> 00:08:11.000]  說到給我們聽一個背景
[00:08:11.000 --> 00:08:13.000]  就是當時初期的教會
[00:08:13.000 --> 00:08:15.000]  因著對信仰的忠誠
[00:08:15.000 --> 00:08:17.000]  縱然那時候受到迫迫
[00:08:17.000 --> 00:08:19.000]  但他們也沒有阻礙到他們
[00:08:19.000 --> 00:08:22.000]  將福音帶到不同的地方
[00:08:22.000 --> 00:08:24.000]  而當時就是剛剛帶到
[00:08:24.000 --> 00:08:26.000]  撒瑪利亞這個地方
[00:08:26.000 --> 00:08:28.000]  當時撒瑪利亞人
[00:08:28.000 --> 00:08:32.000]  聽到肥利所講的福音的時候
[00:08:32.000 --> 00:08:35.000]  和一直見證著神的工作
[00:08:35.000 --> 00:08:38.000]  就是聖靈藉著肥利
[00:08:38.000 --> 00:08:40.000]  去做出很多神蹟
[00:08:40.000 --> 00:08:43.000]  以至當地人都嘩然
[00:08:43.000 --> 00:08:45.000]  甚至他們聽到
[00:08:45.000 --> 00:08:47.000]  聽到好像如同一人一樣
[00:08:47.000 --> 00:08:49.000]  一直很專心地聽
[00:08:49.000 --> 00:08:51.000]  一直看著很多神蹟的發生
[00:08:51.000 --> 00:08:53.000]  哇 被鬼附的
[00:08:53.000 --> 00:08:54.000]  他們可以得著釋放
[00:08:54.000 --> 00:08:56.000]  哇 跛了的可以站起來
[00:08:56.000 --> 00:08:58.000]  很多的神蹟
[00:08:58.000 --> 00:09:00.000]  很多的醫治在裡面
[00:09:00.000 --> 00:09:02.000]  他們很體會到一件事
[00:09:02.000 --> 00:09:04.000]  就是這個神真的很厲害
[00:09:04.000 --> 00:09:06.000]  聖靈大能的靈
[00:09:06.000 --> 00:09:08.000]  同人同工
[00:09:08.000 --> 00:09:10.000]  並且會讓很多事都成就
[00:09:10.000 --> 00:09:13.000]  因為聖靈是真的很大能
[00:09:13.000 --> 00:09:15.000]  但留意到這裡說的肥利
[00:09:15.000 --> 00:09:17.000]  不是那個門徒肥利
[00:09:17.000 --> 00:09:20.000]  這裡是在說執事肥利
[00:09:20.000 --> 00:09:22.000]  也是在說第六章那裡
[00:09:22.000 --> 00:09:24.000]  說管理飯食的肥利
[00:09:24.000 --> 00:09:26.000]  所以我看到其實聖靈在工作的時候
[00:09:26.000 --> 00:09:28.000]  他不需要找一些很顯赫的人
[00:09:28.000 --> 00:09:30.000]  他那時候找到的
[00:09:30.000 --> 00:09:32.000]  不一定要找十二使徒
[00:09:32.000 --> 00:09:34.000]  他甚至連一個執事
[00:09:34.000 --> 00:09:36.000]  當時是負責幫助的
[00:09:36.000 --> 00:09:38.000]  一個執事肥利
[00:09:38.000 --> 00:09:40.000]  他得著聖靈的帶領之下
[00:09:40.000 --> 00:09:42.000]  他可以去行神蹟
[00:09:42.000 --> 00:09:46.000]  可以讓很多人體會到福音的好處
[00:09:46.000 --> 00:09:48.000]  他和聖靈同工
[00:09:48.000 --> 00:09:52.000]  而聖靈可以在當中施行很多奇妙的事
[00:09:52.000 --> 00:09:58.000]  也正正應驗了主耶穌基督那時候的應許
[00:09:58.000 --> 00:10:00.000]  聖靈降臨在你的身上
[00:10:00.000 --> 00:10:02.000]  就會得著能力
[00:10:02.000 --> 00:10:04.000]  福音要傳到地極
[00:10:04.000 --> 00:10:06.000]  上帝大能的力量會和人同工
[00:10:06.000 --> 00:10:11.000]  並且會將福音帶到世界上的每一個角落
[00:10:11.000 --> 00:10:15.000]  當我們明白了這個故事的背景的時候
[00:10:15.000 --> 00:10:18.000]  作者就帶了一個很重要的角色出來
[00:10:18.000 --> 00:10:22.000]  這個角色就是術士西門
[00:10:22.000 --> 00:10:25.000]  他在這裡就交代了一些背景
[00:10:25.000 --> 00:10:27.000]  當福音還沒臨到之前
[00:10:27.000 --> 00:10:30.000]  這個術士西門就很厲害了
[00:10:30.000 --> 00:10:33.000]  當時在城裡是一個大人物
[00:10:33.000 --> 00:10:38.000]  甚至城裡從小到大都很聽他的話
[00:10:38.000 --> 00:10:40.000]  當他好像偶像一樣
[00:10:40.000 --> 00:10:42.000]  當地的Mirror不知道是不是
[00:10:42.000 --> 00:10:44.000]  第十節當地人形容他
[00:10:44.000 --> 00:10:46.000]  更加說他是神的能力
[00:10:46.000 --> 00:10:48.000]  稱為大能者
[00:10:48.000 --> 00:10:50.000]  原文叫Megastudamus
[00:10:50.000 --> 00:10:53.000]  也就是說神極大的能力彰顯
[00:10:53.000 --> 00:10:55.000]  神的能力很厲害
[00:10:55.000 --> 00:10:58.000]  厲害到不可能的東西都變成可能
[00:10:58.000 --> 00:11:00.000]  而他就是那個能力
[00:11:00.000 --> 00:11:03.000]  術士西門就是那個能力
[00:11:03.000 --> 00:11:05.000]  很超強的能力
[00:11:05.000 --> 00:11:07.000]  但是聖靈來到這裡
[00:11:07.000 --> 00:11:10.000]  一出現就什麼都搞定了
[00:11:10.000 --> 00:11:13.000]  每個人都知道誰才是真正的Megastudamus
[00:11:13.000 --> 00:11:17.000]  究竟誰才是真正神極大的能力彰顯
[00:11:17.000 --> 00:11:19.000]  他們體會到的就是
[00:11:19.000 --> 00:11:23.000]  肥利藉著聖靈去做的事情更加厲害
[00:11:23.000 --> 00:11:26.000]  甚至連這個術士西門
[00:11:26.000 --> 00:11:29.000]  他都願意承認
[00:11:29.000 --> 00:11:32.000]  承認肥利藉著聖靈所做的一切
[00:11:32.000 --> 00:11:36.000]  那些才是真正神極大的能力的彰顯
[00:11:36.000 --> 00:11:38.000]  所以當中甚至連這個術士西門
[00:11:38.000 --> 00:11:40.000]  都願意信主
[00:11:40.000 --> 00:11:43.000]  這段經文讓我們認識到一件事
[00:11:43.000 --> 00:11:46.000]  就是從天父而來的聖靈
[00:11:46.000 --> 00:11:47.000]  真的很厲害
[00:11:47.000 --> 00:11:48.000]  很有大能的
[00:11:48.000 --> 00:11:51.000]  甚至一個城很牢固地相信一個
[00:11:51.000 --> 00:11:55.000]  用邪靈去行私行歧視的一個人
[00:11:55.000 --> 00:11:56.000]  都可以承受得了
[00:11:56.000 --> 00:12:00.000]  聖靈比地上一切的權柄都更加大
[00:12:00.000 --> 00:12:03.000]  所以當我們為福音去工作
[00:12:03.000 --> 00:12:05.000]  那時候我們去努力的時候
[00:12:05.000 --> 00:12:07.000]  我們要知道一件事
[00:12:07.000 --> 00:12:09.000]  我們的焦點不需要放在自己身上
[00:12:09.000 --> 00:12:11.000]  我們不需要害怕
[00:12:11.000 --> 00:12:14.000]  不夠我,不夠我,我很弱
[00:12:14.000 --> 00:12:16.000]  重點從來都不是在我們身上
[00:12:16.000 --> 00:12:18.000]  而是在聖靈身上
[00:12:18.000 --> 00:12:21.000]  聖靈比地上一切的權柄都更加大
[00:12:21.000 --> 00:12:23.000]  並且他會跟我們同工
[00:12:23.000 --> 00:12:25.000]  我們有什麼需要害怕呢
[00:12:25.000 --> 00:12:28.000]  或者可能其實我們生命裡面
[00:12:28.000 --> 00:12:31.000]  過往我們生命的一些經歷
[00:12:31.000 --> 00:12:34.000]  都會很阻礙到我們去體會到這件事
[00:12:34.000 --> 00:12:36.000]  我們很多時候工作
[00:12:36.000 --> 00:12:38.000]  全部事情都計算過
[00:12:38.000 --> 00:12:40.000]  看看自己夠不夠資料
[00:12:40.000 --> 00:12:44.000]  這個世界都是講級數、質數、能力
[00:12:44.000 --> 00:12:46.000]  很多事情我們都會看這個世界
[00:12:46.000 --> 00:12:48.000]  好像做計劃一樣
[00:12:48.000 --> 00:12:51.000]  我們生命裡面要計算過外在環境因素
[00:12:51.000 --> 00:12:54.000]  或者我們自己衡量過自己的能力
[00:12:54.000 --> 00:12:58.000]  我們才會覺得這件事成功還是不成功
[00:12:58.000 --> 00:13:00.000]  始終我們生命裡面
[00:13:00.000 --> 00:13:04.000]  都太將焦點放在自己生命裡面
[00:13:04.000 --> 00:13:06.000]  以致到很難體會到
[00:13:06.000 --> 00:13:08.000]  原來傳福音的工作
[00:13:08.000 --> 00:13:11.000]  我們不需要去擔心
[00:13:11.000 --> 00:13:13.000]  我記得在美國的時候
[00:13:13.000 --> 00:13:15.000]  我聽過兩個故事
[00:13:15.000 --> 00:13:17.000]  這兩個故事很激勵到我
[00:13:17.000 --> 00:13:19.000]  其實也讓我體會到
[00:13:19.000 --> 00:13:21.000]  其實聖靈的大能是多麼厲害
[00:13:21.000 --> 00:13:23.000]  那時候有個宣教士來到
[00:13:23.000 --> 00:13:24.000]  跟我們分享
[00:13:24.000 --> 00:13:25.000]  跟當地人分享
[00:13:25.000 --> 00:13:28.000]  哇 究竟他們當中的福音工作是怎樣的
[00:13:28.000 --> 00:13:31.000]  我聽完之後真的嚇到眼都突
[00:13:31.000 --> 00:13:32.000]  他那時候就說
[00:13:32.000 --> 00:13:34.000]  一直去到一個穆斯林的地方
[00:13:34.000 --> 00:13:36.000]  他要去傳福音
[00:13:36.000 --> 00:13:38.000]  但一直都想不到方法
[00:13:38.000 --> 00:13:40.000]  怎樣跟當地人去傳
[00:13:40.000 --> 00:13:44.000]  那時候他有一天就一直開車
[00:13:44.000 --> 00:13:46.000]  突然有個人拍他的窗門
[00:13:46.000 --> 00:13:49.000]  他就滾下窗跟那個人說話
[00:13:49.000 --> 00:13:50.000]  那個人就說
[00:13:50.000 --> 00:13:51.000]  哇 我認得你啊
[00:13:51.000 --> 00:13:52.000]  然後他說
[00:13:52.000 --> 00:13:53.000]  我都不認識你
[00:13:53.000 --> 00:13:54.000]  你怎樣認得我
[00:13:54.000 --> 00:13:56.000]  突然那個人就說
[00:13:56.000 --> 00:13:58.000]  原來他做夢的時候
[00:13:58.000 --> 00:14:00.000]  有個異象出現在他的夢裡面
[00:14:00.000 --> 00:14:01.000]  以致到他認得
[00:14:01.000 --> 00:14:05.000]  甚至連樣子都能看出他認得那個宣教士
[00:14:05.000 --> 00:14:08.000]  他說有一個白衣人跟他說
[00:14:08.000 --> 00:14:10.000]  當中他會見到這個人
[00:14:10.000 --> 00:14:13.000]  而那個人會將永生的道告訴他
[00:14:13.000 --> 00:14:17.000]  那時候他就不斷跟這個宣教士說
[00:14:17.000 --> 00:14:19.000]  那個夢是這樣說的
[00:14:19.000 --> 00:14:20.000]  我認得你啊
[00:14:20.000 --> 00:14:22.000]  你就是將永生的道告訴我那個人
[00:14:22.000 --> 00:14:25.000]  以致到那時候那個宣教士
[00:14:25.000 --> 00:14:26.000]  很體會到一件事
[00:14:26.000 --> 00:14:29.000]  就是他去到都不知道怎樣去做福音工作
[00:14:29.000 --> 00:14:32.000]  以先聖靈其實已經做了一步
[00:14:32.000 --> 00:14:36.000]  讓那個人心裡面已經渴望福音
[00:14:36.000 --> 00:14:39.000]  根本一切都不是在於那個宣教士
[00:14:39.000 --> 00:14:41.000]  可以去做些什麼
[00:14:41.000 --> 00:14:43.000]  或者他的能力有多少
[00:14:43.000 --> 00:14:45.000]  其實聖靈早就已經準備好
[00:14:45.000 --> 00:14:48.000]  第二個故事其實是很相似的
[00:14:48.000 --> 00:14:50.000]  美國那裡有一個城
[00:14:50.000 --> 00:14:53.000]  裡面有一個清真寺
[00:14:53.000 --> 00:14:57.000]  當地有一個美國教會的主任牧師
[00:14:57.000 --> 00:15:00.000]  看到那裡其實很想去做一些牧師林工作
[00:15:00.000 --> 00:15:01.000]  又是不知道怎樣做
[00:15:01.000 --> 00:15:02.000]  不懂怎樣做
[00:15:02.000 --> 00:15:04.000]  突然之間有人來敲門
[00:15:04.000 --> 00:15:07.000]  去到牧師林的辦公室跟他說
[00:15:07.000 --> 00:15:09.000]  我是那個清真寺的負責人
[00:15:09.000 --> 00:15:12.000]  我突然間看到一個異象
[00:15:12.000 --> 00:15:14.000]  白衣人跟我說
[00:15:14.000 --> 00:15:16.000]  你可以去將永生的道給我
[00:15:16.000 --> 00:15:19.000]  那時候那個牧師也嚇呆了
[00:15:19.000 --> 00:15:23.000]  結果將福音帶到他生命裡面
[00:15:23.000 --> 00:15:25.000]  甚至當地很多牧師林
[00:15:25.000 --> 00:15:27.000]  都跟著這件事去信了主
[00:15:27.000 --> 00:15:30.000]  最後那個清真寺拆了
[00:15:30.000 --> 00:15:32.000]  成為了一間教會
[00:15:32.000 --> 00:15:33.000]  我們體會到一件事
[00:15:33.000 --> 00:15:36.000]  就是我們可能心裡面都會想
[00:15:36.000 --> 00:15:40.000]  究竟自己能力做不做到福音的工作
[00:15:40.000 --> 00:15:43.000]  但其實很多這些故事都是告訴我們
[00:15:43.000 --> 00:15:46.000]  真正去讓事成就的是聖靈
[00:15:46.000 --> 00:15:47.000]  而不是我們
[00:15:47.000 --> 00:15:49.000]  所以其實我們生命裡面
[00:15:49.000 --> 00:15:51.000]  只要學習去擁抱
[00:15:51.000 --> 00:15:53.000]  跟聖靈同工的好處
[00:15:53.000 --> 00:15:55.000]  不需要再去看自己
[00:15:55.000 --> 00:15:58.000]  不需要再將焦點放在自己那裡
[00:15:58.000 --> 00:15:59.000]  那麼多
[00:15:59.000 --> 00:16:02.000]  但是人就很奇怪
[00:16:02.000 --> 00:16:03.000]  就是沒有辦法
[00:16:03.000 --> 00:16:07.000]  當我們看到一些這麼厲害的事情的時候
[00:16:07.000 --> 00:16:09.000]  我們人有一種傾向
[00:16:09.000 --> 00:16:11.000]  我們很想去佔有
[00:16:11.000 --> 00:16:12.000]  很想去擁抱
[00:16:12.000 --> 00:16:15.000]  譬如神給了一些恩賜我們
[00:16:15.000 --> 00:16:17.000]  當我們可以去做到的時候
[00:16:17.000 --> 00:16:20.000]  我們可能就會很羨慕
[00:16:20.000 --> 00:16:21.000]  誰有多一點恩賜
[00:16:21.000 --> 00:16:22.000]  或者誰去做
[00:16:22.000 --> 00:16:23.000]  我在幻想
[00:16:23.000 --> 00:16:26.000]  如果我是一個宣教士
[00:16:26.000 --> 00:16:27.000]  我傳不了福音
[00:16:27.000 --> 00:16:29.000]  但是看到這個宣教士傳到
[00:16:29.000 --> 00:16:32.000]  還有意象這麼厲害的話
[00:16:32.000 --> 00:16:34.000]  可能我心裡面也會有羨慕
[00:16:34.000 --> 00:16:37.000]  其實人真的很沒辦法
[00:16:37.000 --> 00:16:39.000]  人生命裡面都會有軟弱
[00:16:39.000 --> 00:16:42.000]  很多時候當我們進入到侍奉
[00:16:42.000 --> 00:16:43.000]  為神去服侍
[00:16:43.000 --> 00:16:44.000]  去承擔使命
[00:16:44.000 --> 00:16:46.000]  可能敬拜隊的也有
[00:16:46.000 --> 00:16:47.000]  AD Team的也有
[00:16:47.000 --> 00:16:49.000]  或者是組長的也有
[00:16:49.000 --> 00:16:52.000]  我們可能在生命裡面
[00:16:52.000 --> 00:16:55.000]  我們知道聖靈是大能
[00:16:55.000 --> 00:16:57.000]  但是我們可能會羨慕
[00:16:57.000 --> 00:16:59.000]  為什麼有些人的恩賜好像多一點
