
[00:00:00.000 --> 00:00:05.600]  我們今天的講題是漢建更多
[00:02:45.000 --> 00:02:47.000]  豈有一件事
[00:02:47.000 --> 00:02:49.000]  人能只著說
[00:02:49.000 --> 00:02:51.000]  這是新的
[00:02:51.000 --> 00:02:54.000]  哪知在我們以前的世代
[00:02:54.000 --> 00:02:56.000]  早已有了
[00:02:56.000 --> 00:02:59.000]  已過的世代無人紀念
[00:02:59.000 --> 00:03:01.000]  將來的世代
[00:03:01.000 --> 00:03:04.000]  後來的人也不紀念
[00:03:04.000 --> 00:03:07.000]  謝謝大家
[00:03:07.000 --> 00:03:12.000]  《傳道書》這本書
[00:03:12.000 --> 00:03:16.000]  名字是怎樣來的呢?
[00:03:16.000 --> 00:03:20.000]  如果按照希臘語的意思
[00:03:20.000 --> 00:03:25.000]  Ecclesiastes就是「傳道者」
[00:03:25.000 --> 00:03:28.000]  而本身舊約用希伯來語
[00:03:28.000 --> 00:03:33.000]  寫成的字Kohala
[00:03:33.000 --> 00:03:38.000]  就是一個人在一個聚集裡宣講
[00:03:38.000 --> 00:03:42.000]  也可以解為一個傳道人
[00:03:43.000 --> 00:03:47.000]  今天我們閱讀《傳道書》的時候
[00:03:47.000 --> 00:03:49.000]  也令我想到
[00:03:49.000 --> 00:03:51.000]  我們就是一群人
[00:03:51.000 --> 00:03:54.000]  一群群眾聚集一起
[00:03:54.000 --> 00:03:59.000]  聆聽聖經裡對我們的說話
[00:03:59.000 --> 00:04:02.000]  究竟這個傳道者
[00:04:02.000 --> 00:04:05.000]  今天要跟回眾
[00:04:05.000 --> 00:04:09.000]  跟在座的弟兄姊妹說些什麼呢?
[00:04:09.000 --> 00:04:14.000]  我們可以看看《傳道書》十二章十一節
[00:04:14.000 --> 00:04:19.000]  這裡有個提示
[00:04:19.000 --> 00:04:20.000]  總括了
[00:04:20.000 --> 00:04:25.000]  《傳道書》要帶出一個主要的內容
[00:04:25.000 --> 00:04:27.000]  請聽我讀
[00:04:27.000 --> 00:04:31.000]  「智慧人的言語好像刺棍
[00:04:31.000 --> 00:04:36.000]  會中之師的言語又像釘穩的釘子
[00:04:36.000 --> 00:04:40.000]  都是一個牧者所刺的」
[00:04:40.000 --> 00:04:43.000]  在英文聖經
[00:04:43.000 --> 00:04:45.000]  ESV是譯作
[00:04:45.000 --> 00:04:48.000]  One Shepherd 一個牧羊人
[00:04:48.000 --> 00:04:51.000]  這裡是什麼意思呢?
[00:04:51.000 --> 00:04:53.000]  原來他們聚集的目的
[00:04:53.000 --> 00:04:55.000]  要聽傳道者
[00:04:55.000 --> 00:04:58.000]  聽一位領袖去說話的時候
[00:04:58.000 --> 00:05:00.000]  他所說的話就是這裡所說的
[00:05:00.000 --> 00:05:03.000]  「智慧人的言語」
[00:05:04.000 --> 00:05:06.000]  我們聚集的目的
[00:05:06.000 --> 00:05:11.000]  就是要領袖傳給我們智慧的言語
[00:05:11.000 --> 00:05:15.000]  這個智慧的言語有什麼好處呢?
[00:05:15.000 --> 00:05:17.000]  這裡說到
[00:05:17.000 --> 00:05:20.000]  這些說話就像刺棍
[00:05:20.000 --> 00:05:23.000]  也就像釘子
[00:05:23.000 --> 00:05:25.000]  刺棍或者刺棒
[00:05:25.000 --> 00:05:29.000]  當時是用來說加速用的
[00:05:30.000 --> 00:05:34.000]  智慧人的言語就像刺棍
[00:05:34.000 --> 00:05:37.000]  即是催促刺激我們
[00:05:37.000 --> 00:05:41.000]  要有正確的回應和行動
[00:05:41.000 --> 00:05:46.000]  刺棍也變成了人走路的時候
[00:05:46.000 --> 00:05:48.000]  一個指引
[00:05:48.000 --> 00:05:53.000]  而釘穩的釘子又是什麼意思呢?
[00:05:53.000 --> 00:05:56.000]  它就是指導智慧人的言語
[00:05:56.000 --> 00:06:00.000]  足以為人的一生建立可靠
[00:06:00.000 --> 00:06:02.000]  牢固的基礎
[00:06:02.000 --> 00:06:04.000]  這裡說到
[00:06:04.000 --> 00:06:07.000]  智慧人的言語的源頭
[00:06:07.000 --> 00:06:10.000]  都是一個牧者所賜的
[00:06:10.000 --> 00:06:12.000]  在十二章十一節中說
[00:06:12.000 --> 00:06:15.000]  都是一個牧者所賜的
[00:06:15.000 --> 00:06:17.000]  這個牧者
[00:06:17.000 --> 00:06:19.000]  不論是一個牧羊人
[00:06:19.000 --> 00:06:21.000]  或者是一個牧者
[00:06:21.000 --> 00:06:25.000]  都是指向著我們的三一真神上帝
[00:06:26.000 --> 00:06:28.000]  傳道書所記載的
[00:06:28.000 --> 00:06:30.000]  都是智慧人的言語
[00:06:30.000 --> 00:06:36.000]  最終都是源自這位三一真神上帝自己
[00:06:36.000 --> 00:06:40.000]  所以在聖經、舊約
[00:06:40.000 --> 00:06:43.000]  其他一些經文裡面都有提過
[00:06:43.000 --> 00:06:46.000]  這位牧者是我們所侍奉
[00:06:46.000 --> 00:06:50.000]  也是牧羊我們到今天的神
[00:06:50.000 --> 00:06:52.000]  也是拯救我們
[00:06:52.000 --> 00:06:54.000]  賜給我們產業
[00:06:54.000 --> 00:06:56.000]  扶持我們
[00:06:56.000 --> 00:06:58.000]  直到永遠的那位神
[00:06:58.000 --> 00:07:08.000]  今天我們來看傳道書一章一至十一節
[00:07:08.000 --> 00:07:10.000]  一開始的時候
[00:07:10.000 --> 00:07:12.000]  作者不斷說
[00:07:12.000 --> 00:07:15.000]  虛空的虛空
[00:07:15.000 --> 00:07:17.000]  雖然我們知道
[00:07:17.000 --> 00:07:21.000]  傳道者所說的話是源自上帝
[00:07:21.000 --> 00:07:25.000]  但是一章一節有個提示告訴我們
[00:07:25.000 --> 00:07:27.000]  這本書的作者
[00:07:27.000 --> 00:07:29.000]  是一位耶路撒冷王
[00:07:29.000 --> 00:07:32.000]  大衛的兒子
[00:07:32.000 --> 00:07:34.000]  傳道者的言語
[00:07:34.000 --> 00:07:37.000]  大衛的兒子裡面
[00:07:37.000 --> 00:07:40.000]  只有所羅門
[00:07:40.000 --> 00:07:43.000]  在耶路撒冷作過以色列王
[00:07:43.000 --> 00:07:46.000]  所以大部分的人都認為
[00:07:46.000 --> 00:07:49.000]  傳道書的作者是所羅門王
[00:07:50.000 --> 00:07:52.000]  所羅門王
[00:07:52.000 --> 00:07:54.000]  在一章二節
[00:07:54.000 --> 00:07:56.000]  用傳道者的身份跟我們說
[00:07:56.000 --> 00:07:58.000]  虛空的虛空
[00:07:58.000 --> 00:08:00.000]  虛空的虛空
[00:08:00.000 --> 00:08:03.000]  凡事都是虛空
[00:08:03.000 --> 00:08:06.000]  不知道聽完之後
[00:08:06.000 --> 00:08:08.000]  你覺得是不是真的很虛空呢
[00:08:08.000 --> 00:08:12.000]  虛空這個字
[00:08:12.000 --> 00:08:15.000]  今天不知道在你的生活裡面
[00:08:15.000 --> 00:08:18.000]  有沒有經常出現呢
[00:08:18.000 --> 00:08:20.000]  在舊約裡面
[00:08:20.000 --> 00:08:22.000]  你們知不知道
[00:08:22.000 --> 00:08:24.000]  虛空這個字是什麼意思呢
[00:08:24.000 --> 00:08:32.000]  我們看到禮堂這裡
[00:08:32.000 --> 00:08:34.000]  有些空椅子
[00:08:34.000 --> 00:08:36.000]  很明顯空了
[00:08:36.000 --> 00:08:38.000]  就是沒有東西
[00:08:38.000 --> 00:08:40.000]  原來那個沒有東西
[00:08:40.000 --> 00:08:45.000]  是可以有三個詞語去形容的
[00:08:45.000 --> 00:08:48.000]  首先第一個就是
[00:08:48.000 --> 00:08:50.000]  虛空可以解作
[00:08:50.000 --> 00:08:53.000]  蒸氣或者叫做霧氣
[00:08:53.000 --> 00:08:56.000]  蒸氣和霧氣是怎麼樣的呢
[00:08:56.000 --> 00:08:58.000]  就是很短暫
[00:08:58.000 --> 00:09:00.000]  瞬間就沒有了
[00:09:00.000 --> 00:09:04.000]  也都代表著世間的事物
[00:09:04.000 --> 00:09:07.000]  是很短暫和不確定的
[00:09:07.000 --> 00:09:10.000]  第二個可以就是
[00:09:10.000 --> 00:09:13.000]  虛空被形容為一個氣息
[00:09:13.000 --> 00:09:15.000]  氣息是什麼呢
[00:09:15.000 --> 00:09:17.000]  就是用來形容呼吸
[00:09:17.000 --> 00:09:21.000]  進一步強調生命的短暫
[00:09:21.000 --> 00:09:23.000]  好像呼吸一樣
[00:09:23.000 --> 00:09:26.000]  有時很快就會消逝
[00:09:26.000 --> 00:09:29.000]  還有一個解釋
[00:09:29.000 --> 00:09:32.000]  虛空就是解虛無
[00:09:32.000 --> 00:09:34.000]  在傳道書裡面
[00:09:34.000 --> 00:09:38.000]  虛空這個字是表達著
[00:09:38.000 --> 00:09:42.000]  人生的勞碌、財富、智慧等等
[00:09:42.000 --> 00:09:45.000]  最終都是歸於無有
[00:09:45.000 --> 00:09:47.000]  是虛無飄渺的
[00:09:47.000 --> 00:09:50.000]  傳道書的核心思想
[00:09:50.000 --> 00:09:54.000]  就是凡事都是虛空
[00:09:54.000 --> 00:09:59.000]  這個虛空在希伯來文的文字就讀作
[00:09:59.000 --> 00:10:01.000]  Havel
[00:10:01.000 --> 00:10:06.000]  強調人生在世的短暫和有限
[00:10:06.000 --> 00:10:09.000]  Havel這個希伯來語
[00:10:09.000 --> 00:10:13.000]  在傳道書裡面出現了很多次
[00:10:13.000 --> 00:10:16.000]  除了我們讀的一章二節
[00:10:16.000 --> 00:10:20.000]  虛空的虛空出現了多次之外
[00:10:20.000 --> 00:10:24.000]  傳道書每個主要段落的結束
[00:10:24.000 --> 00:10:26.000]  都會出現Havel
[00:10:26.000 --> 00:10:28.000]  虛空這個字
[00:10:28.000 --> 00:10:32.000]  顯示傳道者的心目中
[00:10:32.000 --> 00:10:36.000]  Havel應該是他覺得在這個世界裡面
[00:10:36.000 --> 00:10:38.000]  一個很重要的特徵
[00:10:39.000 --> 00:10:43.000]  新廣東話聖經這樣描述
[00:10:43.000 --> 00:10:45.000]  空虛空虛
[00:10:45.000 --> 00:10:47.000]  人生空虛
[00:10:47.000 --> 00:10:49.000]  一切都是空虛
[00:10:49.000 --> 00:10:51.000]  人在日光
[00:10:51.000 --> 00:10:54.000]  人在日光下終身勞碌
[00:10:54.000 --> 00:10:56.000]  究竟有什麼益
[00:10:56.000 --> 00:11:01.000]  事實上作者對於這個問題已經心裡有數
[00:11:01.000 --> 00:11:05.000]  隱藏的答案就是無益
[00:11:07.000 --> 00:11:09.000]  很想問問大家
[00:11:09.000 --> 00:11:12.000]  你有沒有覺得你好像傳道者一樣
[00:11:12.000 --> 00:11:17.000]  都有感到虛空或者空虛的時候呢
[00:11:17.000 --> 00:11:26.000]  有什麼事是令到你特別感到虛空的呢
[00:11:26.000 --> 00:11:31.000]  以前我們考完試之後
[00:11:31.000 --> 00:11:34.000]  就會覺得很虛空
[00:11:34.000 --> 00:11:37.000]  當你達到一個目標的時候
[00:11:37.000 --> 00:11:39.000]  可能就會有些失落
[00:11:39.000 --> 00:11:45.000]  還有什麼情況是令你特別感到虛空呢
[00:11:45.000 --> 00:11:50.000]  很容易我會想起在疫情那三年裡面
[00:11:50.000 --> 00:11:52.000]  我們家裡的孩子
[00:11:52.000 --> 00:11:55.000]  每天都在網上Zoom
[00:11:55.000 --> 00:11:57.000]  我經常在想
[00:11:57.000 --> 00:12:00.000]  究竟他學不學到東西呢
[00:12:00.000 --> 00:12:02.000]  好像很虛
[00:12:02.000 --> 00:12:05.000]  又見不到其他同學
[00:12:05.000 --> 00:12:10.000]  有時在螢光幕上見到的都不是真人
[00:12:10.000 --> 00:12:14.000]  可能他們的科技很厲害
[00:12:14.000 --> 00:12:17.000]  好像真的一個人在上課
[00:12:17.000 --> 00:12:21.000]  究竟我想那三年的學習
[00:12:21.000 --> 00:12:23.000]  是否有實質
[00:12:23.000 --> 00:12:27.000]  是否真的學到一些課堂的知識呢
[00:12:28.000 --> 00:12:30.000]  我和一位在恩福裡面
[00:12:30.000 --> 00:12:31.000]  也是做媽媽的
[00:12:31.000 --> 00:12:32.000]  同工聊天的時候
[00:12:32.000 --> 00:12:36.000]  就是覺得那三年的學校生活
[00:12:36.000 --> 00:12:37.000]  真的很虛
[00:12:37.000 --> 00:12:39.000]  其實在想
[00:12:39.000 --> 00:12:44.000]  不知道孩子真的有什麼收穫
[00:12:44.000 --> 00:12:47.000]  不單止學生
[00:12:47.000 --> 00:12:49.000]  我們上班的人
[00:12:49.000 --> 00:12:55.000]  或者都會感受到那份短暫不明確
[00:12:55.000 --> 00:12:58.000]  種種的事情
[00:12:58.000 --> 00:13:00.000]  或者一些物質
[00:13:00.000 --> 00:13:02.000]  都好像瞬間即逝
[00:13:02.000 --> 00:13:04.000]  包括金錢
[00:13:04.000 --> 00:13:09.000]  甚至我們可能失去了我們的親人
[00:13:09.000 --> 00:13:15.000]  今天我們能夠一起實體的崇拜
[00:13:15.000 --> 00:13:20.000]  是一件很值得感恩的事
[00:13:20.000 --> 00:13:23.000]  因為如果我們在網上崇拜的時候
[00:13:23.000 --> 00:13:28.000]  有時候我自己都會覺得有點虛
[00:13:28.000 --> 00:13:30.000]  不知道唱詩歌的時候
[00:13:30.000 --> 00:13:32.000]  你有沒有站立呢
[00:13:32.000 --> 00:13:38.000]  不知道你是否真的專心的敬拜
[00:13:38.000 --> 00:13:40.000]  還是一邊咬著麵包
[00:13:40.000 --> 00:13:42.000]  喝著奶茶
[00:13:42.000 --> 00:13:44.000]  你也敬拜呢
[00:13:44.000 --> 00:13:45.000]  有些時候
[00:13:45.000 --> 00:13:48.000]  當我們在螢光幕前面的時候
[00:13:48.000 --> 00:13:50.000]  只有我們自己
[00:13:50.000 --> 00:13:52.000]  或者和我們的家人的時候
[00:13:52.000 --> 00:13:55.000]  可能我們都是想去敬拜神
[00:13:55.000 --> 00:13:57.000]  但事實上
[00:13:57.000 --> 00:13:59.000]  當我們能夠實體崇拜的時候
[00:13:59.000 --> 00:14:01.000]  你看到身邊的弟兄姊妹
[00:14:01.000 --> 00:14:03.000]  或者一些新朋友
[00:14:03.000 --> 00:14:05.000]  我們是很實體
[00:14:05.000 --> 00:14:06.000]  能夠一起的
[00:14:06.000 --> 00:14:08.000]  彼此激勵
[00:14:08.000 --> 00:14:11.000]  一起讚美上帝
[00:14:11.000 --> 00:14:13.000]  相對在網上
[00:14:13.000 --> 00:14:17.000]  或者有時候螢光幕前的敬拜
[00:14:17.000 --> 00:14:20.000]  是來得有實在
[00:14:20.000 --> 00:14:27.000]  和那種安全感
[00:14:27.000 --> 00:14:29.000]  所以都是有一點
[00:14:29.000 --> 00:14:30.000]  拆開話題
[00:14:30.000 --> 00:14:31.000]  我都鼓勵
[00:14:31.000 --> 00:14:33.000]  今天你已經在這裡實體崇拜
[00:14:33.000 --> 00:14:35.000]  我為你感恩
[00:14:35.000 --> 00:14:37.000]  但當中可能有些弟兄姊妹
[00:14:37.000 --> 00:14:39.000]  可能有身體的疾病
[00:14:39.000 --> 00:14:41.000]  或者一些特別的緣故
[00:14:41.000 --> 00:14:43.000]  他們還沒有回來的時候
[00:14:43.000 --> 00:14:46.000]  我們都要去關心鼓勵他們
[00:14:46.000 --> 00:14:48.000]  因為缺乏一個實體的崇拜
[00:14:48.000 --> 00:14:54.000]  其實都會有一些困難
[00:14:54.000 --> 00:14:56.000]  我們回到傳道書
[00:14:56.000 --> 00:14:58.000]  為什麼傳道者
[00:14:58.000 --> 00:15:02.000]  會覺得人生是這麼虛空呢
[00:15:02.000 --> 00:15:04.000]  他用了兩方面
[00:15:04.000 --> 00:15:07.000]  再一次證明
[00:15:07.000 --> 00:15:10.000]  為什麼人生是虛空
[00:15:10.000 --> 00:15:12.000]  在四至七節裡面
[00:15:12.000 --> 00:15:14.000]  他用大自然的例子
[00:15:14.000 --> 00:15:17.000]  來告訴我們
[00:15:17.000 --> 00:15:19.000]  大自然裡面
[00:15:19.000 --> 00:15:24.000]  我們看到的是一章四節的開始
[00:15:24.000 --> 00:15:27.000]  一代過去 一代又來
[00:15:27.000 --> 00:15:33.000]  地卻永遠長存
[00:15:33.000 --> 00:15:35.000]  這個一代的代字
[00:15:35.000 --> 00:15:38.000]  可以指年代
[00:15:38.000 --> 00:15:41.000]  也可以指一代的人
[00:15:41.000 --> 00:15:45.000]  如果純粹是指一年的意思
[00:15:45.000 --> 00:15:50.000]  就可以理解為一段又一段的時期
[00:15:50.000 --> 00:15:53.000]  當中用到過去 用到來
[00:15:53.000 --> 00:15:55.000]  這兩個動詞
[00:15:55.000 --> 00:15:58.000]  就是想表達出
[00:15:58.000 --> 00:16:02.000]  這個時間是不斷重複的動作
[00:16:02.000 --> 00:16:07.000]  是無止境的循環
[00:16:07.000 --> 00:16:12.000]  第四節裡面兩次重複了一代這個詞語
[00:16:12.000 --> 00:16:15.000]  第五節 日頭出來 日頭落下
[00:16:15.000 --> 00:16:18.000]  急歸所出之地
[00:16:18.000 --> 00:16:22.000]  同樣都是兩次重複了日頭和出
[00:16:22.000 --> 00:16:24.000]  這兩個詞語
[00:16:24.000 --> 00:16:30.000]  目的也是想加強單調的重複感
[00:16:30.000 --> 00:16:33.000]  第六節 風往南刮
[00:16:33.000 --> 00:16:35.000]  又向北轉
[00:16:35.000 --> 00:16:39.000]  不住地旋轉 而且返回轉行原道
[00:16:39.000 --> 00:16:42.000]  無論是太陽還是風
[00:16:42.000 --> 00:16:45.000]  他們的命運都是一樣
[00:16:45.000 --> 00:16:49.000]  最終都是回到原本的地方
[00:16:49.000 --> 00:16:52.000]  返回原處
[00:16:52.000 --> 00:16:56.000]  到第七節 仍然是用大自然的例子
[00:16:56.000 --> 00:17:00.000]  江河從何處流 仍歸還何處
[00:17:00.000 --> 00:17:03.000]  江河從何處流的「處」字
[00:17:03.000 --> 00:17:07.000]  和第五節的急歸所出之地的「地」字
[00:17:07.000 --> 00:17:10.000]  是同一個字
[00:17:10.000 --> 00:17:14.000]  而第七節的歸還和第六節的返回
[00:17:14.000 --> 00:17:18.000]  都是出自同一個的希伯來文字
[00:17:18.000 --> 00:17:22.000]  事實上 由第四節到第七節
[00:17:22.000 --> 00:17:24.000]  這三節裡面
[00:17:24.000 --> 00:17:27.000]  太陽和風返回原處
[00:17:27.000 --> 00:17:32.000]  第七節的河水也歸回發源之地
[00:17:32.000 --> 00:17:34.000]  表達著什麼呢?
[00:17:34.000 --> 00:17:37.000]  這三個句子都是平衡的句子
[00:17:37.000 --> 00:17:39.000]  是要告訴我們
[00:17:39.000 --> 00:17:43.000]  在大自然裡面 無論是太陽 無論是風
[00:17:43.000 --> 00:17:48.000]  無論是江河 他們最終都會返回原處
[00:17:48.000 --> 00:17:52.000]  然後再一次重覆這個無止境
[00:17:52.000 --> 00:17:55.000]  單調的循環
[00:17:55.000 --> 00:18:01.000]  傳導者藉著大自然這些動作
[00:18:01.000 --> 00:18:04.000]  這些規律 很想告訴我們
[00:18:04.000 --> 00:18:08.000]  人生背後那份無奈
[00:18:08.000 --> 00:18:10.000]  所以到了第八節
[00:18:10.000 --> 00:18:13.000]  在這個段落 一至十一節裡面
[00:18:13.000 --> 00:18:15.000]  第八節這個中間
[00:18:15.000 --> 00:18:18.000]  是一個丞相啟下的作用
[00:18:18.000 --> 00:18:21.000]  是要表達出在大自然裡面
[00:18:21.000 --> 00:18:27.000]  那份單調不斷循環的情況
[00:18:27.000 --> 00:18:31.000]  實在令到傳導者發出一個感慨
[00:18:31.000 --> 00:18:34.000]  我們一起讀第一句
[00:18:34.000 --> 00:18:36.000]  讀完括弧那個 好嗎?
[00:18:36.000 --> 00:18:37.000]  預備起
[00:18:37.000 --> 00:18:39.000]  萬事令人厭煩
[00:18:39.000 --> 00:18:42.000]  萬物滿有困乏
[00:18:42.000 --> 00:18:46.000]  眼看看不飽
[00:18:46.000 --> 00:18:49.000]  耳聽聽不足
[00:18:49.000 --> 00:18:51.000]  不知道你們有沒有試過
[00:18:51.000 --> 00:18:55.000]  你很煩的時候 你會怎樣表現呢?
[00:18:56.000 --> 00:18:58.000]  現在就不會了
[00:18:58.000 --> 00:19:03.000]  我看大家這麼專心在聽
[00:19:03.000 --> 00:19:05.000]  但很多時候我們都說
[00:19:05.000 --> 00:19:10.000]  香港社會生活是很急速的 很快的
[00:19:10.000 --> 00:19:13.000]  如果你搭地鐵的時候慢了一點
[00:19:13.000 --> 00:19:17.000]  後面的人都會催促你要快一點
[00:19:17.000 --> 00:19:20.000]  或者有些時候你要重覆做一樣東西
[00:19:20.000 --> 00:19:22.000]  做很多次的時候
[00:19:22.000 --> 00:19:24.000]  可能都會令你很厭煩
[00:19:24.000 --> 00:19:26.000]  真的很煩
[00:19:26.000 --> 00:19:28.000]  每樣東西都很煩
[00:19:28.000 --> 00:19:31.000]  但原來一個更準確的翻譯
[00:19:31.000 --> 00:19:34.000]  是說到 第八節
[00:19:34.000 --> 00:19:37.000]  萬物滿有困乏
[00:19:37.000 --> 00:19:39.000]  「煙煩」希伯來語的字
[00:19:39.000 --> 00:19:42.000]  解作困乏是更加貼切的
[00:19:42.000 --> 00:19:44.000]  為什麼這樣說呢?
[00:19:44.000 --> 00:19:46.000]  原來萬事的「事」字
[00:19:46.000 --> 00:19:49.000]  萬事的「事」字 第八節的「事」字
[00:19:49.000 --> 00:19:52.000]  是解作「話」 說話的「話」
[00:19:52.000 --> 00:19:56.000]  人不能說盡的「說」
[00:19:56.000 --> 00:19:59.000]  是相同的「紙巾」
[00:19:59.000 --> 00:20:02.000]  即是說萬事令人厭煩
[00:20:02.000 --> 00:20:04.000]  人不能說盡
[00:20:04.000 --> 00:20:07.000]  原來是說這個世上其實很多的說話
[00:20:07.000 --> 00:20:09.000]  很多的說話
[00:20:09.000 --> 00:20:11.000]  都是令人很困乏
[00:20:11.000 --> 00:20:16.000]  一切的話語
[00:20:16.000 --> 00:20:20.000]  都令人感到疲累 困乏
[00:20:20.000 --> 00:20:23.000]  不知道你有沒有試過
[00:20:23.000 --> 00:20:27.000]  人一切的話語 令你困乏呢?
[00:20:27.000 --> 00:20:33.000]  當我看到這裡的時候 我會想
[00:20:33.000 --> 00:20:36.000]  可能在拍拖的時候
[00:20:36.000 --> 00:20:38.000]  情侶之間的說話
[00:20:38.000 --> 00:20:40.000]  會不會很多時候是
[00:20:40.000 --> 00:20:43.000]  一些的吵架?
[00:20:43.000 --> 00:20:46.000]  或者夫婦之間
[00:20:46.000 --> 00:20:48.000]  他們的說話
[00:20:48.000 --> 00:20:51.000]  是不是很多時候都是埋怨?
[00:20:51.000 --> 00:20:55.000]  或者同事之間的說話
[00:20:55.000 --> 00:20:58.000]  是不是很多都是是非?
[00:20:58.000 --> 00:21:04.000]  還是老闆和打工仔之間的說話
[00:21:04.000 --> 00:21:07.000]  很多都是「扯住」?
[00:21:07.000 --> 00:21:11.000]  還是父母和子女之間的說話
[00:21:11.000 --> 00:21:15.000]  很多都是命令和囉嗦?
[00:21:15.000 --> 00:21:20.000]  甚至自己和自己的對話
[00:21:20.000 --> 00:21:24.000]  是不是都是充滿懷疑和否定?
[00:21:24.000 --> 00:21:27.000]  人一切的話語
[00:21:27.000 --> 00:21:30.000]  有時候真的令我們很困乏
[00:21:30.000 --> 00:21:33.000]  很累 很疲累
[00:21:33.000 --> 00:21:39.000]  所以去到傳道書第十節這樣說
[00:21:39.000 --> 00:21:46.000]  「豈有一件事人能只著說,這是新的?」
[00:21:46.000 --> 00:21:51.000]  其實這些很多的說話
[00:21:51.000 --> 00:21:54.000]  可能已經重複出現了很多次
[00:21:54.000 --> 00:21:57.000]  在一個無止境的循環裡面
[00:21:57.000 --> 00:22:00.000]  所以第九至第十節
[00:22:00.000 --> 00:22:02.000]  傳道者這樣說
[00:22:02.000 --> 00:22:05.000]  「已有的事,後必再有;
[00:22:05.000 --> 00:22:08.000]  已行的事,後必再行;
[00:22:08.000 --> 00:22:12.000]  日光之下,並無新事。」
[00:22:12.000 --> 00:22:17.000]  人不能夠說「啊,這件事是新的」
[00:22:17.000 --> 00:22:22.000]  因為其實所有的事、所有的說話
[00:22:22.000 --> 00:22:26.000]  是之前已經有人說過、有人做過
[00:22:26.000 --> 00:22:29.000]  縱使是這樣
[00:22:29.000 --> 00:22:31.000]  我們仍然都很想去聽
[00:22:31.000 --> 00:22:33.000]  或者很想去看多一點
[00:22:33.000 --> 00:22:37.000]  第八節說到「眼看,看不飽;
[00:22:37.000 --> 00:22:39.000]  耳聽,聽不足。」
[00:22:39.000 --> 00:22:41.000]  這個是不能夠否定的
[00:22:41.000 --> 00:22:46.000]  就好像第七節裡面形容
[00:22:46.000 --> 00:22:52.000]  「江河,都往海裡流,海卻不滿。」
[00:22:52.000 --> 00:22:54.000]  原來這個「聽不足」的「足」字
[00:22:54.000 --> 00:22:57.000]  和第七節「海卻不滿」的「滿」字
[00:22:57.000 --> 00:22:59.000]  是同一個字來的
