
[00:00:00.000 --> 00:00:02.300]  第一次來到「副中」港島
[00:02:09.000 --> 00:02:12.000]  因為後果可以很嚴重
[00:02:12.000 --> 00:02:17.000]  我們一起來看看今天的正道經文
[00:02:17.000 --> 00:02:20.000]  《創世紀》十九章
[00:02:20.000 --> 00:02:22.000]  一至二十三節
[00:02:22.000 --> 00:02:25.000]  你們可以在程序表或翻開聖經
[00:02:25.000 --> 00:02:29.000]  我嘗試用廣東話的口語
[00:02:29.000 --> 00:02:32.000]  去讀出這件事
[00:02:32.000 --> 00:02:37.000]  兩個天使晚上來到所多瑪
[00:02:37.000 --> 00:02:41.000]  羅德正坐在所多瑪的城門口
[00:02:41.000 --> 00:02:45.000]  看到他們就起來迎接
[00:02:45.000 --> 00:02:49.000]  念苦服於地下拜
[00:02:49.000 --> 00:02:52.000]  羅德說:我主啊
[00:02:52.000 --> 00:02:56.000]  請你來到我僕人家裡洗洗腳
[00:02:56.000 --> 00:02:57.000]  住一晚
[00:02:57.000 --> 00:03:00.000]  第二天早上再起身再走
[00:03:00.000 --> 00:03:03.000]  天使說:不必了
[00:03:03.000 --> 00:03:06.000]  我們要在街上過夜
[00:03:06.000 --> 00:03:08.000]  羅德切切請他們
[00:03:08.000 --> 00:03:14.000]  這兩位天使才進入羅德的屋裡
[00:03:14.000 --> 00:03:17.000]  羅德為天使預備筵席
[00:03:17.000 --> 00:03:19.000]  烤無嚼餅
[00:03:19.000 --> 00:03:21.000]  他們就吃了
[00:03:21.000 --> 00:03:25.000]  但是當天使還沒躺下休息
[00:03:25.000 --> 00:03:27.000]  所多瑪城裡各處的人
[00:03:27.000 --> 00:03:31.000]  連老大少都圍住屋裡
[00:03:31.000 --> 00:03:34.000]  大聲對羅德說
[00:03:34.000 --> 00:03:39.000]  今晚在你那裡的人在哪裡
[00:03:39.000 --> 00:03:41.000]  你要將他們帶出來
[00:03:41.000 --> 00:03:44.000]  讓我們為所欲為
[00:03:44.000 --> 00:03:48.000]  羅德就出來將門關上
[00:03:48.000 --> 00:03:50.000]  對那些人說
[00:03:50.000 --> 00:03:52.000]  眾弟兄啊
[00:03:52.000 --> 00:03:55.000]  請你們不要作惡事
[00:03:55.000 --> 00:03:58.000]  我有兩個女兒還是處女
[00:03:58.000 --> 00:04:00.000]  讓我帶她們出來
[00:04:00.000 --> 00:04:02.000]  任你們心意而行
[00:04:02.000 --> 00:04:04.000]  只是這兩個人
[00:04:04.000 --> 00:04:06.000]  既然都來到社下
[00:04:06.000 --> 00:04:09.000]  就不要向他們做什麼
[00:04:09.000 --> 00:04:11.000]  這班人就說
[00:04:11.000 --> 00:04:12.000]  走開吧
[00:04:12.000 --> 00:04:13.000]  又說
[00:04:13.000 --> 00:04:16.000]  羅德你這個人來寄居
[00:04:16.000 --> 00:04:19.000]  還想扮審判官
[00:04:19.000 --> 00:04:21.000]  現在我們要來對付你
[00:04:21.000 --> 00:04:24.000]  比對付那兩個人更加厲害
[00:04:24.000 --> 00:04:27.000]  那班人就向前
[00:04:27.000 --> 00:04:30.000]  向羅德去推勇
[00:04:30.000 --> 00:04:33.000]  要攻破那個房門
[00:04:33.000 --> 00:04:35.000]  那個屋門
[00:04:35.000 --> 00:04:38.000]  天使就伸出手來
[00:04:38.000 --> 00:04:40.000]  將羅德拉回屋裡
[00:04:40.000 --> 00:04:42.000]  將門關上
[00:04:42.000 --> 00:04:45.000]  並且令到門外的人
[00:04:45.000 --> 00:04:49.000]  無論是老少眼都昏迷
[00:04:49.000 --> 00:04:52.000]  他們摸來摸去找不到屋門
[00:04:52.000 --> 00:04:55.000]  天使對羅德說
[00:04:55.000 --> 00:04:57.000]  你們這裡還有什麼人
[00:04:57.000 --> 00:05:00.000]  無論是女婿或兒女
[00:05:00.000 --> 00:05:02.000]  或城裡一切屬於你的人
[00:05:02.000 --> 00:05:06.000]  你都要將他們從這個地方帶走
[00:05:06.000 --> 00:05:08.000]  我們要毀滅這個地方
[00:05:08.000 --> 00:05:11.000]  因為城內的罪惡聲音
[00:05:11.000 --> 00:05:14.000]  已經在耶和華面前很大
[00:05:14.000 --> 00:05:16.000]  耶和華差我們來
[00:05:16.000 --> 00:05:18.000]  是要毀滅這個地方
[00:05:18.000 --> 00:05:21.000]  羅德走出去
[00:05:21.000 --> 00:05:24.000]  告訴他的女婿
[00:05:24.000 --> 00:05:28.000]  你們起來要離開這個地方
[00:05:28.000 --> 00:05:31.000]  因為耶和華要毀滅這個城市
[00:05:31.000 --> 00:05:37.000]  他的女婿卻以為羅德在開玩笑
[00:05:37.000 --> 00:05:39.000]  天亮了
[00:05:39.000 --> 00:05:42.000]  天使催迫羅德說
[00:05:42.000 --> 00:05:43.000]  起來吧
[00:05:43.000 --> 00:05:46.000]  帶著你的妻子和你
[00:05:46.000 --> 00:05:49.000]  在這裡的兩個女兒離開吧
[00:05:49.000 --> 00:05:51.000]  免得你們因為城內的罪惡
[00:05:51.000 --> 00:05:54.000]  一同被剿滅
[00:05:54.000 --> 00:05:57.000]  但羅德遲而不走
[00:05:57.000 --> 00:06:00.000]  天使因為耶和華憐憫羅德
[00:06:00.000 --> 00:06:03.000]  就拉著他的手和他妻子的手
[00:06:03.000 --> 00:06:05.000]  並且兩個女兒的手
[00:06:05.000 --> 00:06:07.000]  將他們帶出來
[00:06:07.000 --> 00:06:09.000]  安置在城外
[00:06:09.000 --> 00:06:12.000]  帶他們出來後就說
[00:06:12.000 --> 00:06:13.000]  你們逃命
[00:06:13.000 --> 00:06:16.000]  不要回頭看
[00:06:16.000 --> 00:06:19.000]  也不要在平原站著
[00:06:19.000 --> 00:06:22.000]  要向山上逃跑
[00:06:22.000 --> 00:06:25.000]  免得你們被剿滅
[00:06:25.000 --> 00:06:27.000]  羅德對他們說
[00:06:27.000 --> 00:06:29.000]  天使不要這樣
[00:06:29.000 --> 00:06:32.000]  你的僕人已經在你眼前蒙恩
[00:06:32.000 --> 00:06:35.000]  你又向我顯出莫大的慈愛
[00:06:35.000 --> 00:06:37.000]  救我的命
[00:06:37.000 --> 00:06:39.000]  我不可以逃到山上
[00:06:39.000 --> 00:06:43.000]  恐怕災禍會再臨到我
[00:06:43.000 --> 00:06:44.000]  我就死定了
[00:06:44.000 --> 00:06:47.000]  看看這裡有座城
[00:06:47.000 --> 00:06:49.000]  又小又近
[00:06:49.000 --> 00:06:51.000]  很容易躲到那裡去
[00:06:51.000 --> 00:06:53.000]  那裡很小
[00:06:53.000 --> 00:06:56.000]  求你用我躲到那裡去
[00:06:56.000 --> 00:06:59.000]  我的性命就可以保存了
[00:06:59.000 --> 00:07:01.000]  天使對羅德說
[00:07:01.000 --> 00:07:03.000]  這件事我都答應你
[00:07:03.000 --> 00:07:06.000]  我不顛覆你所說的這個城
[00:07:06.000 --> 00:07:09.000]  你要快點躲到那裡去
[00:07:09.000 --> 00:07:12.000]  因為你還不離開這裡的話
[00:07:12.000 --> 00:07:15.000]  我不可以做什麼
[00:07:15.000 --> 00:07:19.000]  因此那個城就叫做「所爾」
[00:07:19.000 --> 00:07:22.000]  「所爾」的意思就是小
[00:07:22.000 --> 00:07:24.000]  羅德到了所爾
[00:07:24.000 --> 00:07:27.000]  白天已經出來了
[00:07:27.000 --> 00:07:30.000]  當時耶和華將硫磺和火
[00:07:30.000 --> 00:07:35.000]  從天上耶和華降落
[00:07:35.000 --> 00:07:38.000]  去到所多瑪和阿摩拉
[00:07:38.000 --> 00:07:42.000]  將那裡的城和全地的平原
[00:07:42.000 --> 00:07:44.000]  和裡面所有的居民
[00:07:44.000 --> 00:07:48.000]  連地所生長的都毀滅了
[00:07:48.000 --> 00:07:53.000]  羅德的妻子就在後面回頭一看
[00:07:53.000 --> 00:07:57.000]  就變成了鹽柱了
[00:07:57.000 --> 00:08:00.000]  這段經文大家應該都熟悉的
[00:08:00.000 --> 00:08:05.000]  讓我們去看看這段經文
[00:08:05.000 --> 00:08:12.000]  通常有些人會提出這些疑問
[00:08:12.000 --> 00:08:15.000]  第一就是
[00:08:15.000 --> 00:08:18.000]  為什麼羅德的妻子回頭一看
[00:08:18.000 --> 00:08:21.000]  就會變成鹽柱呢?
[00:08:21.000 --> 00:08:24.000]  有些人認為這是神話故事
[00:08:24.000 --> 00:08:26.000]  虛構出來的
[00:08:26.000 --> 00:08:28.000]  目的是想誇張一點
[00:08:28.000 --> 00:08:30.000]  吸引人注意
[00:08:30.000 --> 00:08:32.000]  第二的想法就是
[00:08:32.000 --> 00:08:35.000]  這樣一看就變成鹽柱了
[00:08:35.000 --> 00:08:37.000]  其實也沒什麼
[00:08:37.000 --> 00:08:44.000]  為什麼要遭受這麼大的災禍呢?
[00:08:44.000 --> 00:08:47.000]  今早我們先看看這段經文的意思
[00:08:47.000 --> 00:08:49.000]  解答一些疑問
[00:08:49.000 --> 00:08:52.000]  然後我們從經文裡
[00:08:52.000 --> 00:08:59.000]  去看明白拖延或輕視神命令的嚴重性
[00:08:59.000 --> 00:09:02.000]  這段經文記載了
[00:09:02.000 --> 00:09:06.000]  住在所多瑪城的居民罪惡滔天
[00:09:06.000 --> 00:09:08.000]  令到神很震怒
[00:09:08.000 --> 00:09:11.000]  派天使要毀滅他們
[00:09:11.000 --> 00:09:15.000]  究竟所多瑪城的人犯了什麼罪呢?
[00:09:15.000 --> 00:09:18.000]  我們一起去看《猶大書一章七節》
[00:09:18.000 --> 00:09:20.000]  我們還沒去到這一頁
[00:09:20.000 --> 00:09:24.000]  我們去到《猶大書一章七節》
[00:09:24.000 --> 00:09:28.000]  我讀出經文
[00:09:28.000 --> 00:09:32.000]  「猶如所多瑪、阿摩拉和周圍成立的人
[00:09:32.000 --> 00:09:35.000]  也照他們一味地行淫
[00:09:35.000 --> 00:09:37.000]  隨著逆性的情慾
[00:09:37.000 --> 00:09:43.000]  就受永火的刑罰作為尷尬」
[00:09:43.000 --> 00:09:48.000]  經文記載他們主要的罪是行淫
[00:09:48.000 --> 00:09:50.000]  有逆性的情慾
[00:09:50.000 --> 00:09:55.000]  所指的就是同性戀行為
[00:09:55.000 --> 00:10:02.000]  所多瑪這個城市是一個同性戀淫行氾濫的地方
[00:10:02.000 --> 00:10:05.000]  其實現在我們英文
[00:10:05.000 --> 00:10:09.000]  說男同性戀行為的英文
[00:10:09.000 --> 00:10:10.000]  Sodomy
[00:10:10.000 --> 00:10:15.000]  它就是來自所多瑪城這個地名
[00:10:15.000 --> 00:10:18.000]  Sodom
[00:10:18.000 --> 00:10:22.000]  他們這個罪令到神非常憤怒
[00:10:22.000 --> 00:10:27.000]  所以神決定用火和硫磺毀滅這個城
[00:10:27.000 --> 00:10:30.000]  作出公義的審判
[00:10:30.000 --> 00:10:34.000]  經文一開始描述到神的使者來到所多瑪城
[00:10:34.000 --> 00:10:39.000]  被阿帕拉罕的侄子羅德接待
[00:10:39.000 --> 00:10:43.000]  但是所多瑪城的人竟然用暴力
[00:10:43.000 --> 00:10:46.000]  要求羅德交出天使
[00:10:46.000 --> 00:10:48.000]  讓他們為所欲為
[00:10:48.000 --> 00:10:51.000]  意思是和他們交合
[00:10:51.000 --> 00:10:56.000]  所以新易館將他們的逆性與他們同房
[00:10:56.000 --> 00:10:59.000]  這個行為真的很恐怖
[00:10:59.000 --> 00:11:02.000]  但是更加恐怖的是什麼呢?
[00:11:02.000 --> 00:11:04.000]  就是在第四節說
[00:11:04.000 --> 00:11:08.000]  他們是城裏各處的人
[00:11:08.000 --> 00:11:13.000]  連老大少都包圍著羅德的房子
[00:11:13.000 --> 00:11:16.000]  要他交出天使
[00:11:16.000 --> 00:11:18.000]  是所有的人
[00:11:18.000 --> 00:11:19.000]  各處的人
[00:11:19.000 --> 00:11:22.000]  年紀由老到小
[00:11:22.000 --> 00:11:26.000]  都是同謀犯罪
[00:11:26.000 --> 00:11:32.000]  所以這個地方的道德已經敗壞到無可再壞的地步
[00:11:32.000 --> 00:11:34.000]  神要施行審判
[00:11:34.000 --> 00:11:36.000]  去毀滅這個地方
[00:11:36.000 --> 00:11:40.000]  但是卻要救出羅德一家
[00:11:40.000 --> 00:11:42.000]  為什麼呢?
[00:11:42.000 --> 00:11:48.000]  我們一起去讀彼得後書二章五節
[00:11:48.000 --> 00:11:50.000]  一起來
[00:11:50.000 --> 00:11:53.000]  神也沒有寬容上古的世代
[00:11:53.000 --> 00:11:57.000]  曾叫洪水淋到那不敬虔的世代
[00:11:57.000 --> 00:12:01.000]  卻保護了全異度的羅亞一家百口
[00:12:01.000 --> 00:12:07.000]  又判定所多瑪、阿摩拉、張二城顛覆
[00:12:07.000 --> 00:12:08.000]  焚燒成灰
[00:12:08.000 --> 00:12:12.000]  作為後世不敬虔的人的尷尬
[00:12:12.000 --> 00:12:19.000]  只答救了那常為惡人淫行憂傷的二人羅德
[00:12:19.000 --> 00:12:22.000]  因為那二人住在他們中間
[00:12:22.000 --> 00:12:26.000]  看見聽見他們不法的事
[00:12:26.000 --> 00:12:29.000]  他的異心就天天相同
[00:12:29.000 --> 00:12:33.000]  只知道答救敬虔的人脫離試探
[00:12:33.000 --> 00:12:37.000]  將不異的人留在刑罰之中
[00:12:37.000 --> 00:12:40.000]  其實羅德不是一個完全的人
[00:12:40.000 --> 00:12:43.000]  他的生命也有污點
[00:12:43.000 --> 00:12:48.000]  不過當所多瑪、阿摩拉、張二城的人
[00:12:48.000 --> 00:12:52.000]  犯下滔天大罪行淫的時候
[00:12:52.000 --> 00:12:55.000]  羅德卻沒有參與
[00:12:55.000 --> 00:13:00.000]  並且為惡經常痛心疾首
[00:13:00.000 --> 00:13:04.000]  所以神看羅德為異人
[00:13:04.000 --> 00:13:08.000]  他蒙到神的憐憫和拯救
[00:13:08.000 --> 00:13:14.000]  我們回看今天的《正道經文》創世紀剛才那段
[00:13:14.000 --> 00:13:15.000]  有一個特點
[00:13:15.000 --> 00:13:18.000]  其實用了很長的篇幅
[00:13:18.000 --> 00:13:22.000]  去描述天使如何三番四次
[00:13:22.000 --> 00:13:28.000]  三催四請地叫羅德去逃命
[00:13:28.000 --> 00:13:33.000]  第十七節有三個命令
[00:13:33.000 --> 00:13:36.000]  他們不可以回頭看
[00:13:36.000 --> 00:13:38.000]  不可在平原站住
[00:13:38.000 --> 00:13:41.000]  要往山上逃
[00:13:41.000 --> 00:13:44.000]  羅德最後成功逃脫了
[00:13:44.000 --> 00:13:47.000]  但羅德的妻子回頭看
[00:13:47.000 --> 00:13:50.000]  就成為炎柱
[00:13:50.000 --> 00:13:56.000]  為什麼一個人突然會變成炎柱?
[00:13:56.000 --> 00:13:58.000]  是不是神話?
[00:13:58.000 --> 00:14:03.000]  為什麼變成炎柱而不是變成唐柱?
[00:14:03.000 --> 00:14:05.000]  有沒有想過?
[00:14:05.000 --> 00:14:08.000]  其實這不是神話
[00:14:08.000 --> 00:14:10.000]  其實在幾十年前
[00:14:10.000 --> 00:14:14.000]  考古學家已經找到一些證明
[00:14:14.000 --> 00:14:19.000]  他們在死海南邊淺水地帶下面一帶的地圖
[00:14:19.000 --> 00:14:21.000]  Hill of Sodom
[00:14:21.000 --> 00:14:23.000]  J.B.Wisdom的地方
[00:14:23.000 --> 00:14:26.000]  找到一座墳位的小城
[00:14:26.000 --> 00:14:30.000]  其實這個地方就是昔日的索多瑪
[00:14:30.000 --> 00:14:32.000]  研究之後
[00:14:32.000 --> 00:14:35.000]  發現這個地方的地底
[00:14:35.000 --> 00:14:40.000]  地層是存了很多硫磺和石漆
[00:14:40.000 --> 00:14:42.000]  即是瀝青
[00:14:42.000 --> 00:14:44.000]  地層有幾層
[00:14:44.000 --> 00:14:50.000]  其中一層有150呎的鹽層
[00:14:50.000 --> 00:14:56.000]  鹽層上面就是鋰灰土、硫磺的混合體
[00:14:56.000 --> 00:14:59.000]  再上面才是地面
[00:14:59.000 --> 00:15:03.000]  科學家認為當時死海發生地震
[00:15:03.000 --> 00:15:07.000]  所以地底下面的岩漿
[00:15:07.000 --> 00:15:13.000]  將這些鹽和硫磺的地層
[00:15:13.000 --> 00:15:15.000]  噴到天空上
[00:15:15.000 --> 00:15:18.000]  然後鹽點起來
[00:15:18.000 --> 00:15:21.000]  隨即它們又散落地上
[00:15:21.000 --> 00:15:23.000]  正如聖經所描述
[00:15:23.000 --> 00:15:28.000]  有硫磺和火從天而降
[00:15:28.000 --> 00:15:30.000]  這些物質
[00:15:30.000 --> 00:15:32.000]  鹽、硫磺正在燒
[00:15:32.000 --> 00:15:34.000]  又散落地面的時候
[00:15:34.000 --> 00:15:38.000]  當它們碰觸到一些物體的時候
[00:15:38.000 --> 00:15:40.000]  就會覆蓋著物體
[00:15:40.000 --> 00:15:41.000]  將它們燒掉
[00:15:41.000 --> 00:15:44.000]  還有一層鹽包著
[00:15:44.000 --> 00:15:49.000]  羅德的太太就是這樣變成鹽柱
[00:15:49.000 --> 00:15:52.000]  現在他們在那個地方
[00:15:52.000 --> 00:15:55.000]  都發現到大面積被火燒過
[00:15:55.000 --> 00:16:00.000]  被瀝青燒過的遺跡
[00:16:00.000 --> 00:16:02.000]  一些痕跡
[00:16:02.000 --> 00:16:04.000]  還有一些鹽柱
[00:16:04.000 --> 00:16:09.000]  我略為解釋了一段經文之後
[00:16:09.000 --> 00:16:13.000]  讓我們仔細去看看經文裏面
[00:16:13.000 --> 00:16:19.000]  不同的人物對神的命令有甚麼態度
[00:16:19.000 --> 00:16:23.000]  盼望我們從中可以學到一些宿靈的教訓
[00:16:23.000 --> 00:16:25.000]  第一
[00:16:25.000 --> 00:16:29.000]  輕視警告失去得救的機會
[00:16:29.000 --> 00:16:35.000]  天使第一次命令羅德帶著家人逃跑是甚麼時候?
[00:16:35.000 --> 00:16:38.000]  是晚上
[00:16:38.000 --> 00:16:42.000]  當時羅德的家人都睡了
[00:16:42.000 --> 00:16:48.000]  當他的女婿聽到羅德告訴他們要離開的時候
[00:16:48.000 --> 00:16:51.000]  警告他們要離開的時候
[00:16:51.000 --> 00:16:54.000]  他們沒有放在心上
[00:16:54.000 --> 00:17:00.000]  經文說他們認為羅德在說笑
[00:17:00.000 --> 00:17:03.000]  丁姐妹你們有沒有覺得很奇怪?
[00:17:03.000 --> 00:17:05.000]  為甚麼女婿會覺得
[00:17:05.000 --> 00:17:09.000]  外父羅德夜晚跟他們說要逃難
[00:17:09.000 --> 00:17:11.000]  是說笑呢?
[00:17:11.000 --> 00:17:15.000]  會不會羅德的人不是很值得信任?
[00:17:15.000 --> 00:17:17.000]  我們不知道
[00:17:17.000 --> 00:17:20.000]  不過我們都應該認同的就是
[00:17:20.000 --> 00:17:26.000]  有時真的缺乏洞察力和危機的意識
[00:17:26.000 --> 00:17:31.000]  我想問你們家人有沒有試過響警鐘?
[00:17:31.000 --> 00:17:33.000]  有吧?
[00:17:33.000 --> 00:17:36.000]  有沒有人響警鐘會立即逃離現場?
[00:17:36.000 --> 00:17:38.000]  有這樣的舉手
[00:17:38.000 --> 00:17:41.000]  通常都不會的
[00:17:41.000 --> 00:17:43.000]  繼續坐著吧
[00:17:43.000 --> 00:17:44.000]  看電視吧
[00:17:44.000 --> 00:17:49.000]  通常都不會立即很緊張就離開
[00:17:49.000 --> 00:17:52.000]  沒有危機意識
[00:17:52.000 --> 00:17:53.000]  可能你說
[00:17:53.000 --> 00:17:54.000]  不是的
[00:17:54.000 --> 00:17:58.000]  因為家裡的警鐘經常不明
[00:17:58.000 --> 00:18:01.000]  所以我才不離開
[00:18:01.000 --> 00:18:02.000]  是的
[00:18:02.000 --> 00:18:06.000]  可能一些警報系統會不明
[00:18:06.000 --> 00:18:12.000]  不過神給我們的訊息是不會有錯的
[00:18:12.000 --> 00:18:16.000]  神是不會有不明的
[00:18:16.000 --> 00:18:22.000]  所以我們千萬不能輕視神給我們的警告
[00:18:22.000 --> 00:18:24.000]  因為如果輕視了
[00:18:24.000 --> 00:18:28.000]  是要付上很沉重的代價
[00:18:28.000 --> 00:18:30.000]  好像羅德的女婿
[00:18:30.000 --> 00:18:33.000]  就是因為這樣錯過了得救的機會
[00:18:33.000 --> 00:18:36.000]  失去了生命
[00:18:36.000 --> 00:18:38.000]  其實神都給了我們
[00:18:38.000 --> 00:18:45.000]  聖經很多次都給我們很多很多的勸喻、誡明、警告
[00:18:45.000 --> 00:18:48.000]  人犯罪是要面對永死的
[00:18:48.000 --> 00:18:52.000]  唯有接受主的救恩才得救
[00:18:52.000 --> 00:18:56.000]  不過仍然有人不會理會
[00:18:56.000 --> 00:19:00.000]  賠上了自己的生命
[00:19:00.000 --> 00:19:04.000]  神也在聖經裡很多次給我們很多奇德的吩咐
[00:19:04.000 --> 00:19:07.000]  例如這幾段我們一起讀
[00:19:07.000 --> 00:19:09.000]  《生命記》十一章二十八節
[00:19:09.000 --> 00:19:11.000]  你們若不聽從
[00:19:11.000 --> 00:19:13.000]  或說你們神的誡明
[00:19:13.000 --> 00:19:16.000]  偏離我今日所吩咐你們的道
[00:19:16.000 --> 00:19:20.000]  去侍奉你們數來所不認識的別神
[00:19:20.000 --> 00:19:22.000]  就必受禍
[00:19:22.000 --> 00:19:24.000]  《真言》十七章十三節
[00:19:24.000 --> 00:19:26.000]  以惡報惡
[00:19:26.000 --> 00:19:28.000]  禍患必得彼他的家
[00:19:28.000 --> 00:19:30.000]  希伯來書十三章四節
[00:19:30.000 --> 00:19:34.000]  婚姻人人都當尊重
[00:19:34.000 --> 00:19:36.000]  錯也不可污衊
[00:19:36.000 --> 00:19:39.000]  因為苟合行人的
[00:19:39.000 --> 00:19:43.000]  神必要審判
[00:19:43.000 --> 00:19:46.000]  這些只是一些例子
[00:19:46.000 --> 00:19:47.000]  還有很多
[00:19:47.000 --> 00:19:52.000]  特別是聖經裡也有警告過我們
[00:19:52.000 --> 00:19:55.000]  基督會再回來
[00:19:55.000 --> 00:19:56.000]  會再回來
[00:19:56.000 --> 00:19:58.000]  末世近
[00:19:58.000 --> 00:20:01.000]  我們要警醒道人
[00:20:01.000 --> 00:20:08.000]  不過我們有多少是將神的話語放在心裡呢
[00:20:08.000 --> 00:20:13.000]  有些女士們如果體重重了一點
[00:20:13.000 --> 00:20:17.000]  又或是臉上多了皺紋
[00:20:17.000 --> 00:20:21.000]  她們的神經系統就會響警報
[00:20:21.000 --> 00:20:23.000]  會怎樣呢?
[00:20:23.000 --> 00:20:25.000]  節食吧
[00:20:25.000 --> 00:20:27.000]  塗點護膚品吧
[00:20:27.000 --> 00:20:29.000]  很緊張的
[00:20:29.000 --> 00:20:32.000]  男士又怎樣呢?
[00:20:32.000 --> 00:20:35.000]  我認識過一位男士
[00:20:35.000 --> 00:20:37.000]  每逢他去一間新的餐廳
[00:20:37.000 --> 00:20:40.000]  你知道他第一件事是做什麼嗎?
[00:20:40.000 --> 00:20:43.000]  他去看看逃生門在哪裡
[00:20:43.000 --> 00:20:46.000]  出口的牌在哪裡
[00:20:46.000 --> 00:20:48.000]  因為他怕無端端火警
[00:20:48.000 --> 00:20:52.000]  他知道第一時間要衝去哪裡
[00:20:52.000 --> 00:20:55.000]  我們有一些事是很緊張的
[00:20:55.000 --> 00:20:57.000]  很在乎的
[00:20:57.000 --> 00:21:06.000]  但是卻很少在乎神的話語和祂的勸告
[00:21:06.000 --> 00:21:08.000]  弟兄姊妹
[00:21:08.000 --> 00:21:13.000]  最近神給你什麼警告呢?
[00:21:13.000 --> 00:21:19.000]  你有沒有一些罪或價值觀是要改的呢?
[00:21:19.000 --> 00:21:23.000]  是不是提醒了很多次了?
[00:21:23.000 --> 00:21:26.000]  你有沒有輕視呢?
[00:21:26.000 --> 00:21:31.000]  我相信神在這一刻再提醒你一次
[00:21:31.000 --> 00:21:35.000]  你會怎樣回應呢?
[00:21:35.000 --> 00:21:40.000]  第二
[00:21:40.000 --> 00:21:45.000]  拖延決定失去最佳的時機
[00:21:45.000 --> 00:21:48.000]  人為何會拖延症呢?
[00:21:48.000 --> 00:21:51.000]  可能有以下幾個理由
[00:21:51.000 --> 00:21:53.000]  第一
[00:21:53.000 --> 00:21:55.000]  沒有興趣去做那件事
[00:21:55.000 --> 00:21:57.000]  第二
[00:21:57.000 --> 00:22:01.000]  他很怕去面對那件事
[00:22:01.000 --> 00:22:03.000]  很多焦慮
[00:22:03.000 --> 00:22:05.000]  所以暫時不去做
[00:22:05.000 --> 00:22:07.000]  第三
[00:22:07.000 --> 00:22:12.000]  覺得那件事不重要或不同意
[00:22:12.000 --> 00:22:13.000]  第四
[00:22:13.000 --> 00:22:16.000]  沒有時間處理
[00:22:16.000 --> 00:22:18.000]  第五
[00:22:18.000 --> 00:22:23.000]  是抑鬱症或專注力失調症的其中一種症狀
[00:22:23.000 --> 00:22:26.000]  或許還有其他
[00:22:26.000 --> 00:22:29.000]  羅德又怎樣呢?
[00:22:29.000 --> 00:22:33.000]  他起初是相信天使的話
