
[00:00:00.000 --> 00:00:04.380]  再次歡迎大家來到今天北區堂的崇拜
[00:07:53.720 --> 00:07:56.720]  你就要賠償對等的損失
[00:07:56.720 --> 00:07:58.720]  所以你就一命還一命
[00:07:58.720 --> 00:08:00.720]  以眼還眼 以牙還牙
[00:08:00.720 --> 00:08:03.720]  以手還手 以腳還腳
[00:08:03.720 --> 00:08:07.720]  這個上帝藉著摩西比以色列人的律例
[00:08:07.720 --> 00:08:09.720]  其實目的是什麼呢
[00:08:09.720 --> 00:08:12.720]  就是要向那些作出暴力的行為
[00:08:12.720 --> 00:08:15.720]  令到其他人失去生命
[00:08:15.720 --> 00:08:17.720]  或者導致其他人身體傷害的人
[00:08:17.720 --> 00:08:20.720]  作出的一種懲治
[00:08:20.720 --> 00:08:23.720]  這種懲治是用一種公平的手段
[00:08:23.720 --> 00:08:27.720]  去阻止和阻嚇對人做出的傷害
[00:08:27.720 --> 00:08:29.720]  所以這個我們讀的時候
[00:08:29.720 --> 00:08:32.720]  都覺得是一件很公平的一件事
[00:08:32.720 --> 00:08:35.720]  一命賠一命 以眼還眼 以牙還牙
[00:08:35.720 --> 00:08:37.720]  是相當公平的
[00:08:37.720 --> 00:08:40.720]  而背後這個解密的理念是什麼呢
[00:08:40.720 --> 00:08:46.720]  就是因為上帝是創造每一個人的上帝
[00:08:46.720 --> 00:08:50.720]  我們每一個人都是按上帝的形象而做
[00:08:50.720 --> 00:08:54.720]  所以每一個人的生命 他的身體
[00:08:54.720 --> 00:08:56.720]  都是尊貴 都是神聖
[00:08:56.720 --> 00:08:59.720]  是不容許被剝奪的
[00:08:59.720 --> 00:09:02.720]  所以當一個人 或者我們自己
[00:09:02.720 --> 00:09:03.720]  我們的生命受威脅
[00:09:03.720 --> 00:09:05.720]  或者身體受到傷害的時候
[00:09:05.720 --> 00:09:09.720]  都需要付上同等的代價
[00:09:09.720 --> 00:09:12.720]  去凸顯這個後果的嚴重性
[00:09:12.720 --> 00:09:16.720]  和人的生命本質上的尊貴
[00:09:16.720 --> 00:09:19.720]  所以這裡的律例
[00:09:19.720 --> 00:09:24.720]  其實背後有一個很重要的原因在裡面
[00:09:24.720 --> 00:09:27.720]  但耶穌就將這一段的經文
[00:09:27.720 --> 00:09:29.720]  再進一步去到詮釋
[00:09:29.720 --> 00:09:31.720]  就是剛才我們讀的經文
[00:09:31.720 --> 00:09:35.720]  就是第39到42節的經文
[00:09:35.720 --> 00:09:38.720]  就是我要告訴你
[00:09:38.720 --> 00:09:40.720]  不要與惡人作對
[00:09:40.720 --> 00:09:41.720]  有人打你的右面
[00:09:41.720 --> 00:09:44.720]  連另一邊都轉過去由他打
[00:09:44.720 --> 00:09:47.720]  耶穌在這個詮釋的時候
[00:09:47.720 --> 00:09:50.720]  其實當聽的人聽到的時候會怎樣呢?
[00:09:50.720 --> 00:09:53.720]  可能會覺得為什麼耶穌
[00:09:53.720 --> 00:09:55.720]  其實這個已經很公平了
[00:09:55.720 --> 00:09:57.720]  但耶穌的要求
[00:09:57.720 --> 00:10:02.720]  似乎是比公平更遠的一個對待的手法
[00:10:02.720 --> 00:10:04.720]  耶穌在這段經文裡面
[00:10:04.720 --> 00:10:06.720]  先肯定一件事就是什麼呢?
[00:10:06.720 --> 00:10:09.720]  就是惡人的存在
[00:10:09.720 --> 00:10:11.720]  這裡第39節說
[00:10:11.720 --> 00:10:12.720]  我要告訴你們
[00:10:12.720 --> 00:10:15.720]  不要與惡人作對
[00:10:15.720 --> 00:10:17.720]  就是耶穌說
[00:10:17.720 --> 00:10:18.720]  在這個世界裡面
[00:10:18.720 --> 00:10:19.720]  惡人是怎樣呢?
[00:10:19.720 --> 00:10:21.720]  是一定有的
[00:10:21.720 --> 00:10:25.720]  我們也不要想著避免碰不到惡人
[00:10:25.720 --> 00:10:26.720]  是不可能的
[00:10:26.720 --> 00:10:29.720]  因為這個世界一定有惡人
[00:10:29.720 --> 00:10:30.720]  但耶穌就教導門徒
[00:10:30.720 --> 00:10:32.720]  當你遇到惡人的時候
[00:10:32.720 --> 00:10:34.720]  應該怎樣做呢?
[00:10:34.720 --> 00:10:41.720]  耶穌就說你首先不要與這些惡人作對
[00:10:41.720 --> 00:10:43.720]  就是不要與他對著幹
[00:10:43.720 --> 00:10:45.720]  不要與他對著幹
[00:10:45.720 --> 00:10:47.720]  他打你右邊臉
[00:10:47.720 --> 00:10:49.720]  轉到左邊臉給他打
[00:10:49.720 --> 00:10:50.720]  拿你的女衣
[00:10:50.720 --> 00:10:51.720]  外衣也給他
[00:10:51.720 --> 00:10:54.720]  有人強迫你走一里
[00:10:54.720 --> 00:10:55.720]  就怎樣呢?
[00:10:55.720 --> 00:10:56.720]  走多一里
[00:10:56.720 --> 00:10:58.720]  這個是很特別的
[00:10:58.720 --> 00:11:02.720]  耶穌在當中對門徒的一個教導和吩咐
[00:11:02.720 --> 00:11:06.720]  這個是耶穌去教導每一個跟隨他的人
[00:11:06.720 --> 00:11:08.720]  怎樣去活出一種
[00:11:08.720 --> 00:11:11.720]  和世界一種與別不同的價值觀
[00:11:11.720 --> 00:11:13.720]  和一種的行為
[00:11:13.720 --> 00:11:16.720]  而這個就是聖靈果子
[00:11:16.720 --> 00:11:20.720]  帶來的其中的一種生命質素
[00:11:20.720 --> 00:11:23.720]  今天耶穌的門徒跟隨者
[00:11:23.720 --> 00:11:26.720]  他之所以能夠在這個惡人
[00:11:26.720 --> 00:11:28.720]  不能夠避免的世代裡面
[00:11:28.720 --> 00:11:30.720]  能夠作和平之子
[00:11:30.720 --> 00:11:35.720]  是基於耶穌教導這種門徒的天國的價值觀
[00:11:35.720 --> 00:11:37.720]  當我們這樣去做的時候
[00:11:37.720 --> 00:11:40.720]  表面上好像是一件很吃虧的事
[00:11:40.720 --> 00:11:42.720]  當你被人打右邊
[00:11:42.720 --> 00:11:43.720]  你把左邊也給他打
[00:11:43.720 --> 00:11:44.720]  是不是一個很吃虧?
[00:11:44.720 --> 00:11:46.720]  你拿你的外衣
[00:11:46.720 --> 00:11:48.720]  你裡面的衣服也給他
[00:11:48.720 --> 00:11:49.720]  是一種吃虧
[00:11:49.720 --> 00:11:51.720]  表面上是吃虧的
[00:11:51.720 --> 00:11:53.720]  但是當耶穌說
[00:11:53.720 --> 00:11:57.720]  我們基督徒面對這些不合理的要求
[00:11:57.720 --> 00:12:01.720]  甚至來自惡人對基督徒的冒犯的時候
[00:12:01.720 --> 00:12:05.720]  耶穌的教導是超越了律法的要求
[00:12:05.720 --> 00:12:07.720]  我們看到耶穌的教導
[00:12:07.720 --> 00:12:11.720]  不單止是著眼於公平和對等的回應
[00:12:11.720 --> 00:12:15.720]  而耶穌的著眼點是要讓門徒的反應
[00:12:15.720 --> 00:12:16.720]  他的回應
[00:12:16.720 --> 00:12:19.720]  令對方覺得他是一個不尋常的人
[00:12:19.720 --> 00:12:21.720]  令到對方覺得去想一想
[00:12:21.720 --> 00:12:25.720]  究竟這個人為什麼這麼吃虧的事都肯做呢?
[00:12:25.720 --> 00:12:27.720]  從而去思想一個門徒
[00:12:27.720 --> 00:12:30.720]  生命背後的那位上帝
[00:12:30.720 --> 00:12:36.720]  這個動作成為跟隨耶穌的人
[00:12:36.720 --> 00:12:39.720]  在一個比較負面的處境下
[00:12:39.720 --> 00:12:41.720]  一個很有力的見證
[00:12:41.720 --> 00:12:43.720]  尤其是在今天
[00:12:43.720 --> 00:12:48.720]  我們以維護自己利益為主導的社會裡面
[00:12:48.720 --> 00:12:53.720]  更加顯出基督徒和不是基督徒之間
[00:12:53.720 --> 00:12:56.720]  有一個很大的分別在裡面
[00:12:56.720 --> 00:13:00.720]  在中國宣教歷史裡面
[00:13:00.720 --> 00:13:08.720]  有一件事其實是很轟烈的一件事
[00:13:08.720 --> 00:13:11.720]  這件事是什麼事呢?
[00:13:11.720 --> 00:13:17.720]  就是在1900年在中國內地發生的一件事
[00:13:17.720 --> 00:13:19.720]  這件事叫做義和團之亂
[00:13:19.720 --> 00:13:20.720]  大家有沒有聽過?
[00:13:20.720 --> 00:13:22.720]  都有聽過義和團之亂
[00:13:22.720 --> 00:13:27.720]  又或者有一個名稱叫做庚子權亂
[00:13:27.720 --> 00:13:31.720]  這件事是發生在中國內地
[00:13:31.720 --> 00:13:33.720]  在1900年發生的事
[00:13:33.720 --> 00:13:36.720]  這本書叫做回首百年殉道血裡面
[00:13:36.720 --> 00:13:39.720]  就記載了這件事的發生
[00:13:39.720 --> 00:13:44.720]  和當中一些殉道的宣教士的一些生命的故事
[00:13:44.720 --> 00:13:48.720]  這個故事究竟是怎樣的呢?
[00:13:48.720 --> 00:13:53.720]  我們知道內地會是由戴德生在1865年
[00:13:53.720 --> 00:13:56.720]  在英國創立的一個差會
[00:13:56.720 --> 00:13:57.720]  當時在英國裡面
[00:13:57.720 --> 00:13:59.720]  因著戴德生的呼召
[00:13:59.720 --> 00:14:03.720]  很多英國人回應了這個呼召
[00:14:03.720 --> 00:14:04.720]  這個感動
[00:14:04.720 --> 00:14:05.720]  離開了英國
[00:14:05.720 --> 00:14:09.720]  去到中國去做宣教的工作
[00:14:09.720 --> 00:14:10.720]  但去到1900年
[00:14:10.720 --> 00:14:14.720]  就在國內就發生了這個義和團之亂
[00:14:14.720 --> 00:14:16.720]  在這個義和團之亂裡面
[00:14:16.720 --> 00:14:21.720]  其實很多的外國進到中國的宣教士
[00:14:21.720 --> 00:14:23.720]  是因為這樣而殉道
[00:14:23.720 --> 00:14:24.720]  我們看到有一個表
[00:14:24.720 --> 00:14:25.720]  就是講到
[00:14:25.720 --> 00:14:26.720]  本書裡面
[00:14:26.720 --> 00:14:28.720]  在書裡面的表裡面
[00:14:28.720 --> 00:14:32.720]  看到內地會是殉道的差會裡面
[00:14:32.720 --> 00:14:34.720]  最多的一個的差會
[00:14:34.720 --> 00:14:36.720]  在全中國
[00:14:36.720 --> 00:14:38.720]  當時因為義和團之亂
[00:14:38.720 --> 00:14:44.720]  總共有189個的外國的宣教士和家屬
[00:14:44.720 --> 00:14:46.720]  是殉道的
[00:14:46.720 --> 00:14:49.720]  而內地會總共佔了40%
[00:14:49.720 --> 00:14:53.720]  總共有69個的成人
[00:14:53.720 --> 00:14:55.720]  當中有男有女
[00:14:55.720 --> 00:14:56.720]  有夫婦
[00:14:56.720 --> 00:14:58.720]  另外有50個小朋友
[00:14:58.720 --> 00:15:00.720]  在裡面殉道
[00:15:00.720 --> 00:15:02.720]  就是說在內地會
[00:15:02.720 --> 00:15:04.720]  總共有121人
[00:15:04.720 --> 00:15:06.720]  包括大人、小孩
[00:15:06.720 --> 00:15:10.720]  都在這個義和團之亂裡面殉道
[00:15:10.720 --> 00:15:11.720]  他們殉道的範圍
[00:15:11.720 --> 00:15:15.720]  主要集中在山西和河北等等的地方
[00:15:15.720 --> 00:15:17.720]  弟兄姊妹你們想到
[00:15:17.720 --> 00:15:19.720]  如果當時這件事發生在中國
[00:15:19.720 --> 00:15:23.720]  而英國去的宣教士死了這麼多人的時候
[00:15:23.720 --> 00:15:26.720]  你猜一下英國會有什麼反應呢?
[00:15:26.720 --> 00:15:28.720]  當然是怎樣?
[00:15:28.720 --> 00:15:30.720]  當然是很憤怒
[00:15:30.720 --> 00:15:33.720]  當然最直接很強烈的反應
[00:15:33.720 --> 00:15:37.720]  就是要求中國政府去作出賠償
[00:15:37.720 --> 00:15:41.720]  事實上這件事是令到當時的英國本土
[00:15:41.720 --> 00:15:43.720]  有一個很大的迴響
[00:15:43.720 --> 00:15:45.720]  但是有一份刊物
[00:15:45.720 --> 00:15:47.720]  在1901年
[00:15:47.720 --> 00:15:49.720]  中國內地會的刊物
[00:15:49.720 --> 00:15:52.720]  是一份在北美出版的刊物
[00:15:52.720 --> 00:15:56.720]  這個刊物叫做億萬華文
[00:15:56.720 --> 00:15:58.720]  China's Millions
[00:15:58.720 --> 00:15:59.720]  這份刊物
[00:15:59.720 --> 00:16:01.720]  就是內地會的刊物
[00:16:01.720 --> 00:16:03.720]  在其中一個段落裡面
[00:16:03.720 --> 00:16:04.720]  有這樣的描述
[00:16:04.720 --> 00:16:07.720]  就是紅色現在框著的那個細字
[00:16:07.720 --> 00:16:09.720]  大家應該看不到的了
[00:16:09.720 --> 00:16:10.720]  我告訴大家
[00:16:10.720 --> 00:16:13.720]  那段文字究竟說什麼
[00:16:13.720 --> 00:16:16.720]  在這個刊物的62頁裡面
[00:16:16.720 --> 00:16:17.720]  是有這樣的記載
[00:16:17.720 --> 00:16:20.720]  內地會當時表達
[00:16:20.720 --> 00:16:24.720]  就是他拒絕了義和團之亂之後的賠償
[00:16:24.720 --> 00:16:26.720]  而內容是這樣寫的
[00:16:26.720 --> 00:16:30.720]  他說目前在中國討論得最白熱化的問題
[00:16:30.720 --> 00:16:33.720]  就是列強要求中國的賠償
[00:16:33.720 --> 00:16:35.720]  但令人驚訝的是
[00:16:35.720 --> 00:16:37.720]  那些這麼多年來
[00:16:37.720 --> 00:16:41.720]  從販賣鴉片賺了大筆金錢的國家
[00:16:41.720 --> 00:16:44.720]  竟然向當時貧窮的中國
[00:16:44.720 --> 00:16:47.720]  要求這麼巨額的賠款
[00:16:47.720 --> 00:16:52.720]  他說無論列強怎樣去處置這件事情也好
[00:16:52.720 --> 00:16:55.720]  但是我們作為基督的僕人
[00:16:55.720 --> 00:16:57.720]  我們作為一班宣教士
[00:16:57.720 --> 00:16:59.720]  我們要以基督為首
[00:16:59.720 --> 00:17:02.720]  甚至以為福音受苦為榮
[00:17:02.720 --> 00:17:05.720]  免得福音受到攔阻
[00:17:05.720 --> 00:17:08.720]  所以我們內地會決定
[00:17:08.720 --> 00:17:11.720]  無論是人命或者是財產
[00:17:11.720 --> 00:17:14.720]  都拒絕接受任何的賠償
[00:17:14.720 --> 00:17:17.720]  並且甘願肩負全責
[00:17:17.720 --> 00:17:21.720]  去養育殉道宣教士留下的孤兒
[00:17:21.720 --> 00:17:23.720]  他在內容裡面說
[00:17:23.720 --> 00:17:26.720]  若果中國心裡覺得有愧
[00:17:26.720 --> 00:17:29.720]  自願補償本會的後續損失
[00:17:29.720 --> 00:17:32.720]  這個是可以自由去接受
[00:17:32.720 --> 00:17:36.720]  但是他們不會作出任何的要求
[00:17:36.720 --> 00:17:39.720]  他說至於受害的各地的信徒
[00:17:39.720 --> 00:17:41.720]  本身無能為力
[00:17:41.720 --> 00:17:44.720]  若果神給本會有力去輔助的話
[00:17:44.720 --> 00:17:48.720]  他們會盡力去幫助當地受害的信徒
[00:17:48.720 --> 00:17:50.720]  但是如果政府給予賠償
[00:17:50.720 --> 00:17:53.720]  他們可以自由去平均分配
[00:17:53.720 --> 00:17:58.720]  他說但願我們為這個極度複雜的事件去禱告
[00:17:58.720 --> 00:18:02.720]  讓人均能以基督的心腸來辦事
[00:18:02.720 --> 00:18:05.720]  那段框著的內容就是這樣說
[00:18:05.720 --> 00:18:08.720]  內地會當時其實有大條道理
[00:18:08.720 --> 00:18:10.720]  向中國政府索取賠償
[00:18:10.720 --> 00:18:14.720]  而且其他國家事實上都真的這樣做
[00:18:14.720 --> 00:18:16.720]  俗語說就是趁火打劫
[00:18:16.720 --> 00:18:20.720]  還不趁著這些事件去要求中國賠償嗎
[00:18:20.720 --> 00:18:22.720]  所以當時在情在理
[00:18:22.720 --> 00:18:26.720]  其實內地會都有權這樣做
[00:18:26.720 --> 00:18:29.720]  但是當他們看到當時中國的情況
[00:18:29.720 --> 00:18:32.720]  考慮到他們福音的見證
[00:18:32.720 --> 00:18:35.720]  考慮到他們自己作為耶穌基督的門徒
[00:18:35.720 --> 00:18:37.720]  宣教士 基督的心腸
[00:18:37.720 --> 00:18:42.720]  他們最後放棄向中國索取賠償
[00:18:42.720 --> 00:18:44.720]  內地會的做法就是
[00:18:44.720 --> 00:18:47.720]  剛才我們說的那段耶穌的教導經文
[00:18:47.720 --> 00:18:49.720]  一個很清晰的一個實踐
[00:18:49.720 --> 00:18:53.720]  在惡的面前去實踐和平
[00:18:53.720 --> 00:18:55.720]  絕對不是一件容易的事
[00:18:55.720 --> 00:18:59.720]  今天的題目就是和平不是隨手可得
[00:18:59.720 --> 00:19:00.720]  這是真的
[00:19:00.720 --> 00:19:03.720]  和平不是掉下來就有的
[00:19:03.720 --> 00:19:08.720]  和平有時候是我們需要在裏面作出一個選擇
[00:19:08.720 --> 00:19:10.720]  內地會在這個事件裏面
[00:19:10.720 --> 00:19:14.720]  他們作的選擇不是一個無可奈何的選擇
[00:19:14.720 --> 00:19:17.720]  他們是非常清晰的情況下
[00:19:17.720 --> 00:19:19.720]  也沒有什麼猶豫下
[00:19:19.720 --> 00:19:23.720]  為福音的緣故去作出這個選擇
[00:19:23.720 --> 00:19:27.720]  而耶穌正正的就是實踐
[00:19:27.720 --> 00:19:30.720]  有人打他的右邊臉
[00:19:30.720 --> 00:19:31.720]  就怎樣呢?
[00:19:31.720 --> 00:19:34.720]  給左邊臉去打一個見證
[00:19:34.720 --> 00:19:37.720]  我們知道耶穌在他人生裏面
[00:19:37.720 --> 00:19:40.720]  走到他最後階段的時候
[00:19:40.720 --> 00:19:43.720]  他正正就是在實踐這件事
[00:19:43.720 --> 00:19:45.720]  他在十字架說
[00:19:45.720 --> 00:19:50.720]  你求天父去赦免那些得罪他的人
[00:19:50.720 --> 00:19:55.720]  耶穌知道這種將報復限在一個對等的程度
