
[00:00:00.000 --> 00:00:03.000]  早晨各位會眾 弟兄姊妹
[00:04:47.000 --> 00:04:48.000]  在贖罪日
[00:04:48.000 --> 00:04:52.000]  帶著祭身的血進入地上的致勝所
[00:04:52.000 --> 00:04:56.000]  而且他們獻的祭不能夠除罪
[00:04:56.000 --> 00:05:00.000]  但基督一次獻上自己
[00:05:00.000 --> 00:05:06.000]  並一路永遠地成就救贖
[00:05:06.000 --> 00:05:07.000]  在舊約裏
[00:05:07.000 --> 00:05:11.000]  上帝和以色列民族納約
[00:05:11.000 --> 00:05:13.000]  以摩西亞倫為宗報
[00:05:13.000 --> 00:05:15.000]  宗報即是甚麼?
[00:05:15.000 --> 00:05:17.000]  宗教人
[00:05:17.000 --> 00:05:21.000]  負責在神的面前為百姓去代求
[00:05:21.000 --> 00:05:25.000]  不過摩西亞倫都是會過去的
[00:05:25.000 --> 00:05:27.000]  所有祭司都是甚麼人?
[00:05:27.000 --> 00:05:29.000]  都是必死的人
[00:05:29.000 --> 00:05:31.000]  就像今天有多好
[00:05:31.000 --> 00:05:36.000]  有多能幫助我們的牧師、牧者、組長、輔導員
[00:05:36.000 --> 00:05:40.000]  最終都會離開我們
[00:05:40.000 --> 00:05:43.000]  但基督是永遠地活著
[00:05:43.000 --> 00:05:47.000]  祂沒有一秒鐘不執行祂祭司的職權
[00:05:47.000 --> 00:05:50.000]  因此我們毋須擔心
[00:05:50.000 --> 00:05:52.000]  別人為我們代求
[00:05:52.000 --> 00:05:54.000]  人可以忘記為我們禱告
[00:05:54.000 --> 00:05:56.000]  人可以不替我們禱告
[00:05:56.000 --> 00:05:58.000]  但我們仍然是一個
[00:05:58.000 --> 00:06:01.000]  被禱告紀念守望的人
[00:06:01.000 --> 00:06:06.000]  因為耶穌長遠地在神的面前替我們代求
[00:06:06.000 --> 00:06:09.000]  實在是何等大的恩典
[00:06:09.000 --> 00:06:15.000]  第二個
[00:06:15.000 --> 00:06:17.000]  就是希伯學書四章十四節說到
[00:06:17.000 --> 00:06:20.000]  祂是進入高天的大祭司
[00:06:20.000 --> 00:06:25.000]  高天在原文是複數字
[00:06:25.000 --> 00:06:28.000]  就是說到有一層層的天
[00:06:28.000 --> 00:06:32.000]  這裡進入高天就是指耶穌經過眾天
[00:06:32.000 --> 00:06:35.000]  所有的天來到至高的天
[00:06:35.000 --> 00:06:39.000]  希伯學書七章二十六節也提到
[00:06:39.000 --> 00:06:43.000]  祂將這樣聖潔無邪惡無滋污軟利罪人
[00:06:43.000 --> 00:06:45.000]  高過諸天的大祭司
[00:06:45.000 --> 00:06:50.000]  說到耶穌是高過諸天的大祭司
[00:06:50.000 --> 00:06:54.000]  地上的大祭司頂多進入地上
[00:06:54.000 --> 00:06:56.000]  致勝所
[00:06:56.000 --> 00:06:58.000]  而我們的大祭司耶穌
[00:06:58.000 --> 00:06:59.000]  祂是進入高天
[00:06:59.000 --> 00:07:02.000]  進入天上的致勝所
[00:07:02.000 --> 00:07:05.000]  耶穌已經進入高天
[00:07:05.000 --> 00:07:10.000]  代表祂已經為我們成就所有的救贖的工作
[00:07:10.000 --> 00:07:12.000]  基督為我們死
[00:07:12.000 --> 00:07:14.000]  代表謝罪
[00:07:14.000 --> 00:07:15.000]  為我們復活
[00:07:15.000 --> 00:07:17.000]  代表更生
[00:07:17.000 --> 00:07:18.000]  單單這樣
[00:07:18.000 --> 00:07:20.000]  祂今天已經升入高天
[00:07:20.000 --> 00:07:22.000]  坐在寶座的右邊
[00:07:22.000 --> 00:07:24.000]  持續不斷的
[00:07:24.000 --> 00:07:27.000]  在我們永遠君尊的大祭司
[00:07:27.000 --> 00:07:31.000]  由摩西時代開始
[00:07:31.000 --> 00:07:35.000]  致勝所不是人人可以隨便進入
[00:07:35.000 --> 00:07:37.000]  只有大祭司一個人
[00:07:37.000 --> 00:07:39.000]  可以在贖罪日那天
[00:07:39.000 --> 00:07:41.000]  一年進去一次
[00:07:41.000 --> 00:07:44.000]  自從設立了祭司制度
[00:07:44.000 --> 00:07:46.000]  到耶穌時代
[00:07:46.000 --> 00:07:48.000]  大概一千五百年
[00:07:48.000 --> 00:07:51.000]  估計進入致勝所的大祭司
[00:07:51.000 --> 00:07:53.000]  不超過一百人
[00:07:53.000 --> 00:07:56.000]  進入的次數不超過一千五百人
[00:07:56.000 --> 00:08:00.000]  這個還沒有扣除聖殿被毀的歲月
[00:08:00.000 --> 00:08:04.000]  大家可以想像這個制度的有效性
[00:08:04.000 --> 00:08:07.000]  很明顯是指向一個更美的制度
[00:08:07.000 --> 00:08:08.000]  更美的方向
[00:08:08.000 --> 00:08:10.000]  是的,弟兄姊妹
[00:08:10.000 --> 00:08:13.000]  今天耶穌已經將自己獻上
[00:08:13.000 --> 00:08:15.000]  祂捨身流血
[00:08:15.000 --> 00:08:17.000]  為我們打開一條路
[00:08:17.000 --> 00:08:20.000]  以致我們毋須再用其他的媒介
[00:08:20.000 --> 00:08:23.000]  就可以直接透過祂來到神的面前
[00:08:23.000 --> 00:08:28.000]  今天全世界的基督徒數以億計
[00:08:28.000 --> 00:08:32.000]  每個基督徒都可以進入致勝所
[00:08:32.000 --> 00:08:34.000]  和神相會
[00:08:34.000 --> 00:08:36.000]  親近上帝
[00:08:36.000 --> 00:08:38.000]  神將卑微的我們
[00:08:38.000 --> 00:08:40.000]  抬舉到這個地步
[00:08:40.000 --> 00:08:43.000]  實在是神對我們大大的憐憫
[00:08:48.000 --> 00:08:51.000]  第三,祂是耶穌神的兒子
[00:08:51.000 --> 00:08:56.000]  基督在世為人士的名字叫耶穌
[00:08:56.000 --> 00:08:58.000]  但祂也是神的兒子
[00:08:58.000 --> 00:09:00.000]  耶穌道成肉身
[00:09:00.000 --> 00:09:03.000]  是完全的人,完全的神
[00:09:03.000 --> 00:09:04.000]  祂是完全的人
[00:09:04.000 --> 00:09:06.000]  所以祂經驗過人的軟弱
[00:09:06.000 --> 00:09:08.000]  理解我們的掙扎
[00:09:08.000 --> 00:09:10.000]  祂是完全的神
[00:09:10.000 --> 00:09:13.000]  所以祂能夠完全拯救所有靠著祂
[00:09:13.000 --> 00:09:15.000]  到父神面前的人
[00:09:17.000 --> 00:09:19.000]  基督是神人而生
[00:09:19.000 --> 00:09:22.000]  是其他祭司所沒有,絕對沒有的
[00:09:22.000 --> 00:09:26.000]  地上的祭司只不過是人
[00:09:26.000 --> 00:09:31.000]  只有基督才有真正的資格成為神人之間的宗寶
[00:09:31.000 --> 00:09:34.000]  弟兄姊妹
[00:09:34.000 --> 00:09:36.000]  主作救主贖罪
[00:09:36.000 --> 00:09:39.000]  叫我們得著永遠的生命,永遠得救
[00:09:39.000 --> 00:09:42.000]  主作祭司代求
[00:09:42.000 --> 00:09:45.000]  天天日日的拯救幫助我們
[00:09:45.000 --> 00:09:46.000]  幫助我們什麼?
[00:09:46.000 --> 00:09:48.000]  拯救我們脫離一切的邪惡
[00:09:48.000 --> 00:09:52.000]  脫離不健康的自卑,自負,自我捆綁
[00:09:52.000 --> 00:09:55.000]  脫離屬肉體的罪,救性情
[00:09:55.000 --> 00:10:01.000]  拯救我們脫離恐懼,擔憂,焦慮,怕死,怕不確定的將來
[00:10:01.000 --> 00:10:03.000]  讓我們能勝過一切
[00:10:03.000 --> 00:10:05.000]  改過屬天的生活
[00:10:05.000 --> 00:10:10.000]  這一切實在是神的恩賜,完全是神的恩賜
[00:10:10.000 --> 00:10:12.000]  弟兄姊妹,各位會眾
[00:10:12.000 --> 00:10:18.000]  神的恩賜,今天你是不是已經得著,已經享受著呢?
[00:10:18.000 --> 00:10:23.000]  介紹了這位偉大進入高天的祭司
[00:10:23.000 --> 00:10:26.000]  就是耶穌上帝的兒子之後
[00:10:26.000 --> 00:10:28.000]  作者立刻呼喚
[00:10:28.000 --> 00:10:33.000]  我們應當辭令所宣認的道
[00:10:33.000 --> 00:10:38.000]  當日在羅馬帝國的統治下
[00:10:38.000 --> 00:10:41.000]  基督徒遭受迫害
[00:10:41.000 --> 00:10:45.000]  特別對歸信基督教的猶太信徒來說
[00:10:45.000 --> 00:10:47.000]  可以說是兩邊迷人
[00:10:47.000 --> 00:10:50.000]  既承受政府的迫害
[00:10:50.000 --> 00:10:52.000]  又被同族親友拒絕
[00:10:52.000 --> 00:10:54.000]  可謂苦骨堪言
[00:10:54.000 --> 00:11:00.000]  弟兄姊妹,今天我們未必像希伯來書所描述
[00:11:00.000 --> 00:11:02.000]  信徒的困境軟弱
[00:11:02.000 --> 00:11:06.000]  但是在信仰路上,在人生路上
[00:11:06.000 --> 00:11:09.000]  我們都有機會遇到大大小小的挑戰
[00:11:10.000 --> 00:11:15.000]  來自婚姻工作、家庭人際關係的各種困難
[00:11:15.000 --> 00:11:17.000]  張力試探挫折
[00:11:17.000 --> 00:11:20.000]  又或者是身體情緒上的軟弱
[00:11:20.000 --> 00:11:25.000]  這些困難試探說會動搖我們的信心
[00:11:25.000 --> 00:11:30.000]  甚至使我們質疑信仰和我們有什麼關連
[00:11:30.000 --> 00:11:32.000]  基督對我們生命的幫助
[00:11:32.000 --> 00:11:38.000]  然而作者在此,他渲滅昔日的信徒
[00:11:38.000 --> 00:11:40.000]  以至今日的我們
[00:11:40.000 --> 00:11:43.000]  既然已經有了一位可靠的大祭司
[00:11:43.000 --> 00:11:45.000]  我們就無可推諉
[00:11:45.000 --> 00:11:47.000]  要堅持到底
[00:11:47.000 --> 00:11:51.000]  不要在軟弱困難、壓力之下放棄跟從
[00:11:51.000 --> 00:11:55.000]  應當持定所宣認的道
[00:11:55.000 --> 00:12:00.000]  持定英文是hold fast
[00:12:00.000 --> 00:12:04.000]  意思是牢牢抓住,不放手
[00:12:04.000 --> 00:12:05.000]  堅持到底
[00:12:05.000 --> 00:12:06.000]  就好像打籃球
[00:12:06.000 --> 00:12:08.000]  你抓住球,死都不放
[00:12:08.000 --> 00:12:10.000]  不被人搶走一樣
[00:12:10.000 --> 00:12:16.000]  美國有一位年輕女子名叫尼婭
[00:12:16.000 --> 00:12:19.000]  她從小就很喜歡打籃球
[00:12:19.000 --> 00:12:22.000]  七歲開始就鍛鍊身體
[00:12:22.000 --> 00:12:24.000]  預備成為一名籃球員
[00:12:24.000 --> 00:12:31.000]  她一直很喜歡北卡羅萊納大學的女子籃球隊
[00:12:31.000 --> 00:12:34.000]  夢寐以求成為當中的一份子
[00:12:35.000 --> 00:12:39.000]  但按照當時大學的取錄制度
[00:12:39.000 --> 00:12:41.000]  這近乎是不可能的事
[00:12:41.000 --> 00:12:45.000]  但在大學入學前的夏天
[00:12:45.000 --> 00:12:50.000]  她竟然收獲取錄的消息
[00:12:50.000 --> 00:12:55.000]  原來是因為尼婭參加了大學的籃球訓練營
[00:12:55.000 --> 00:12:58.000]  教練認出她
[00:12:58.000 --> 00:12:59.000]  就取錄
[00:12:59.000 --> 00:13:02.000]  並且給她全額獎學金入學
[00:13:04.000 --> 00:13:07.000]  入學最初的頭兩年都很順利
[00:13:07.000 --> 00:13:09.000]  尼婭很用心讀書
[00:13:09.000 --> 00:13:11.000]  成績都很好
[00:13:11.000 --> 00:13:15.000]  而她籃球的球技不斷進步
[00:13:15.000 --> 00:13:18.000]  但後來教練團隊換班
[00:13:18.000 --> 00:13:20.000]  情況變得不再一樣
[00:13:20.000 --> 00:13:25.000]  人們開始期望尼婭參加派對
[00:13:25.000 --> 00:13:29.000]  要尼婭做一些不合乎基督教信仰的事
[00:13:29.000 --> 00:13:32.000]  尼婭堅持不喝酒
[00:13:32.000 --> 00:13:35.000]  要在婚前保持聖潔
[00:13:35.000 --> 00:13:37.000]  不做神迷的事
[00:13:37.000 --> 00:13:42.000]  但她這樣做就挑戰了整個團隊的凝聚力
[00:13:42.000 --> 00:13:46.000]  當打籃球變得不再令人愉快的時候
[00:13:46.000 --> 00:13:47.000]  尼婭很辛苦
[00:13:47.000 --> 00:13:48.000]  壓力很大
[00:13:48.000 --> 00:13:51.000]  媽媽安慰提醒她
[00:13:51.000 --> 00:13:53.000]  光明和黑暗是不會混雜的
[00:13:53.000 --> 00:13:55.000]  人們不是不喜歡你
[00:13:55.000 --> 00:13:58.000]  而是不喜歡你女兒的基督
[00:14:00.000 --> 00:14:06.000]  後來教練宣布球隊會贊助一些違背聖經原則的社會事業後
[00:14:06.000 --> 00:14:08.000]  尼婭決定退出
[00:14:08.000 --> 00:14:12.000]  她知道自己不能妥協和違背聖經原則
[00:14:12.000 --> 00:14:15.000]  從永恆的角度來看
[00:14:15.000 --> 00:14:18.000]  籃球不值得讓她放棄信仰
[00:14:18.000 --> 00:14:20.000]  尼婭退出後
[00:14:20.000 --> 00:14:24.000]  有時會在電視看到前校隊的比賽
[00:14:24.000 --> 00:14:26.000]  感受上一點都不容易
[00:14:26.000 --> 00:14:28.000]  因為她很喜歡打籃球
[00:14:28.000 --> 00:14:31.000]  有一名具實力的選手
[00:14:31.000 --> 00:14:38.000]  然而籃球的生涯因堅守信仰價值格言而至
[00:14:38.000 --> 00:14:43.000]  但尼婭很信靠神的計劃和主權
[00:14:43.000 --> 00:14:48.000]  她深信忍受試探的人是有福的
[00:14:48.000 --> 00:14:50.000]  因為她經過試探之後
[00:14:50.000 --> 00:14:52.000]  必得生命的冠冕
[00:14:52.000 --> 00:14:56.000]  這是主應許給那些愛她的人的
[00:14:57.000 --> 00:15:02.000]  並且如耶利米蘇二十九章十一節所說
[00:15:02.000 --> 00:15:03.000]  我們一起讀好不好
[00:15:03.000 --> 00:15:07.000]  神向你們所懷的意念
[00:15:07.000 --> 00:15:09.000]  是賜平安的意念
[00:15:09.000 --> 00:15:14.000]  不是讓你們沒後有子望
[00:15:14.000 --> 00:15:16.000]  謝謝
[00:15:16.000 --> 00:15:20.000]  對於正處於類似壓力的人
[00:15:20.000 --> 00:15:23.000]  尼婭的建議
[00:15:24.000 --> 00:15:27.000]  是以你的信仰為基礎
[00:15:27.000 --> 00:15:33.000]  尼婭在2020年完成她網上線上大學課程
[00:15:33.000 --> 00:15:34.000]  提前畢業
[00:15:34.000 --> 00:15:38.000]  獲得運動和運動科學的學士學位
[00:15:38.000 --> 00:15:40.000]  她現在在一間高中
[00:15:40.000 --> 00:15:43.000]  做訓練員和助理教練
[00:15:43.000 --> 00:15:49.000]  還幫爸爸舉辦籌辦基督教的音樂節
[00:15:51.000 --> 00:15:54.000]  尼婭為信仰挺身而出的勇氣
[00:15:54.000 --> 00:15:56.000]  鼓舞人心
[00:15:56.000 --> 00:16:00.000]  她的事跡引起美國知名報道家葛福林的注意
[00:16:00.000 --> 00:16:05.000]  在她的臉書上分享她的見證
[00:16:05.000 --> 00:16:08.000]  弟兄姊妹
[00:16:08.000 --> 00:16:10.000]  願以尼婭的見證
[00:16:10.000 --> 00:16:13.000]  以及希伯來書作者對我們的勉勵
[00:16:13.000 --> 00:16:16.000]  成為今天我們的幫助
[00:16:16.000 --> 00:16:19.000]  好讓我們能夠和他們一樣
[00:16:19.000 --> 00:16:21.000]  堅定持守信仰
[00:16:21.000 --> 00:16:24.000]  牢牢地抓住我們的信仰
[00:16:24.000 --> 00:16:25.000]  互出所信
[00:16:25.000 --> 00:16:28.000]  將信心投放在神的英許上
[00:16:28.000 --> 00:16:32.000]  使我們在信仰路上能夠完美地
[00:16:32.000 --> 00:16:35.000]  得著美好的終結
[00:16:35.000 --> 00:16:42.000]  我們現在再看第二方面
[00:16:42.000 --> 00:16:46.000]  我們既然有這樣一位偉大的祭師
[00:16:46.000 --> 00:16:51.000]  就讓我們坦然地來到他的私人寶座前
[00:16:51.000 --> 00:16:55.000]  我們一起讀出這兩節
[00:16:55.000 --> 00:16:56.000]  請回中
[00:16:56.000 --> 00:16:59.000]  (大王,大師,大人,大師,大人,大師)
[00:16:59.000 --> 00:17:02.000]  並非不能體恤我們的軟弱
[00:17:02.000 --> 00:17:05.000]  他也在各方面受過試探
[00:17:05.000 --> 00:17:07.000]  與我們一樣
[00:17:07.000 --> 00:17:09.000]  只是他沒有犯罪
[00:17:09.000 --> 00:17:12.000]  所以我們只管坦然無懼地
[00:17:12.000 --> 00:17:15.000]  來到私人的寶座前
[00:17:15.000 --> 00:17:18.000]  為要得廉物無恩惠
[00:17:18.000 --> 00:17:20.000]  作及時的幫助
[00:17:20.000 --> 00:17:22.000]  在第五節開頭
[00:17:22.000 --> 00:17:24.000]  有一個「因為」
[00:17:24.000 --> 00:17:26.000]  引出我們應當持定所信仰
[00:17:26.000 --> 00:17:28.000]  所宣認的道
[00:17:28.000 --> 00:17:29.000]  另一個原因
[00:17:29.000 --> 00:17:31.000]  我們不單止有一位偉大
[00:17:31.000 --> 00:17:33.000]  進入高天的大祭師
[00:17:33.000 --> 00:17:35.000]  就是耶穌上帝的兒子
[00:17:35.000 --> 00:17:39.000]  而且這位大祭師
[00:17:39.000 --> 00:17:43.000]  並非不能體恤我們的軟弱
[00:17:43.000 --> 00:17:46.000]  耶穌基督作為大祭師
[00:17:46.000 --> 00:17:49.000]  雖然已經進入高天
[00:17:49.000 --> 00:17:52.000]  但不等於他不問世事
[00:17:52.000 --> 00:17:55.000]  他不理會人世間的苦楚
[00:17:55.000 --> 00:17:59.000]  並非不能在希臘文中
[00:17:59.000 --> 00:18:01.000]  是一個雙重的否定
[00:18:01.000 --> 00:18:03.000]  而帶出一個強而有力的肯定
[00:18:03.000 --> 00:18:04.000]  即是說
[00:18:04.000 --> 00:18:07.000]  耶穌絕對能體會我們的軟弱
[00:18:07.000 --> 00:18:10.000]  體恤是表同情的意思
[00:18:10.000 --> 00:18:12.000]  是一種感同身受的經歷
[00:18:12.000 --> 00:18:15.000]  即是進入別人的經歷中
[00:18:15.000 --> 00:18:17.000]  去經歷他所經歷的
[00:18:17.000 --> 00:18:21.000]  等於每個會中
[00:18:21.000 --> 00:18:23.000]  對人的經歷感同身受
[00:18:23.000 --> 00:18:24.000]  容易嗎
[00:18:24.000 --> 00:18:27.000]  你試過安慰別人
[00:18:27.000 --> 00:18:29.000]  對方說你都不是我
[00:18:29.000 --> 00:18:30.000]  你又怎知道
[00:18:30.000 --> 00:18:33.000]  如何了解我的處境和感受
[00:18:33.000 --> 00:18:34.000]  你試過嗎
[00:18:34.000 --> 00:18:37.000]  事實上
[00:18:37.000 --> 00:18:39.000]  要在世界找一個完全明白
[00:18:39.000 --> 00:18:41.000]  理解自己的人
[00:18:41.000 --> 00:18:44.000]  談何容易呢
[00:18:44.000 --> 00:18:48.000]  網上流傳一句說話
[00:18:48.000 --> 00:18:51.000]  這個世界真的沒有感同身受
[00:18:51.000 --> 00:18:53.000]  你說的是心事
[00:18:53.000 --> 00:18:54.000]  別人聽的是甚麼
[00:18:54.000 --> 00:18:56.000]  故事
[00:18:56.000 --> 00:18:59.000]  但想說的是
[00:18:59.000 --> 00:19:01.000]  作為大祭司的耶穌
[00:19:01.000 --> 00:19:04.000]  他完全能夠體恤我們的軟弱
[00:19:04.000 --> 00:19:05.000]  為甚麼呢
[00:19:05.000 --> 00:19:08.000]  第十五節說到
[00:19:08.000 --> 00:19:10.000]  因為他在各方面
[00:19:10.000 --> 00:19:11.000]  耶穌都受過試探
[00:19:11.000 --> 00:19:13.000]  和我們一樣
[00:19:13.000 --> 00:19:17.000]  大家記得耶穌接受水禮之後
[00:19:17.000 --> 00:19:21.000]  他在抗夜禁食四十晝夜
[00:19:21.000 --> 00:19:23.000]  之後受到魔鬼的試探
[00:19:23.000 --> 00:19:28.000]  耶穌面對過欲望的試探
[00:19:28.000 --> 00:19:30.000]  名利的誘惑
[00:19:30.000 --> 00:19:32.000]  權利慾的挑戰
[00:19:32.000 --> 00:19:35.000]  後來焦醉的門徒
[00:19:35.000 --> 00:19:37.000]  耶穌每天都要和他們生活
[00:19:37.000 --> 00:19:40.000]  面對帶著他們的困難和壓力
[00:19:40.000 --> 00:19:42.000]  還要承受群眾的誤會
[00:19:42.000 --> 00:19:44.000]  家庭的反對
[00:19:44.000 --> 00:19:46.000]  宗教領袖的否定
[00:19:46.000 --> 00:19:48.000]  甚至最後朝野殺身之禍
[00:19:48.000 --> 00:19:54.000]  臨死前還要被出賣和離棄
[00:19:54.000 --> 00:19:57.000]  親愛的弟妹
[00:19:57.000 --> 00:19:59.000]  今天我們每一天
[00:19:59.000 --> 00:20:03.000]  面對外在和裡頭的挑戰
[00:20:03.000 --> 00:20:05.000]  耶穌同樣面對過
[00:20:05.000 --> 00:20:08.000]  沒有一個人
[00:20:08.000 --> 00:20:10.000]  能夠像主耶穌那樣
[00:20:10.000 --> 00:20:12.000]  周全地體貼我們
[00:20:12.000 --> 00:20:16.000]  主耶穌知道我們的處境和痛苦
[00:20:16.000 --> 00:20:21.000]  同情我們在罪惡滿盈的環境裡
[00:20:21.000 --> 00:20:22.000]  經受試探
[00:20:22.000 --> 00:20:26.000]  祂知道我們需要鼓勵
[00:20:26.000 --> 00:20:28.000]  知道我們很容易灰心
[00:20:28.000 --> 00:20:31.000]  當我們快要下沉
[00:20:31.000 --> 00:20:32.000]  頂不住的時候
[00:20:32.000 --> 00:20:35.000]  祂總是及時拉起我們
[00:20:35.000 --> 00:20:38.000]  大家記不記得彼得
[00:20:38.000 --> 00:20:41.000]  他曾經三次不認主
[00:20:41.000 --> 00:20:44.000]  但在他未失敗之時
[00:20:44.000 --> 00:20:48.000]  主已經預先為他祈禱
[00:20:48.000 --> 00:20:51.000]  使他不致失去信心
[00:20:51.000 --> 00:20:55.000]  反倒能夠站立起來
