
[00:00:00.000 --> 00:00:02.000]  早安 弟兄姊妹
[00:04:03.600 --> 00:04:08.600]  話說當年大衛打敗巨人哥利亞之後
[00:04:08.600 --> 00:04:12.600]  回來的時候 以色列民很擁戴他
[00:04:12.600 --> 00:04:17.600]  蘇羅因為妒忌大衛的聲望和成功
[00:04:17.600 --> 00:04:21.600]  也經常怕別人會搶他的王位
[00:04:21.600 --> 00:04:26.600]  於是他就展開一連串追殺大衛的行動
[00:04:26.600 --> 00:04:28.600]  一心要置大衛於死地
[00:04:28.600 --> 00:04:30.600]  咬住他不放
[00:04:30.600 --> 00:04:33.600]  追他追到天腳底
[00:04:33.600 --> 00:04:37.600]  就在二十三章直至追到馬雲的曠野
[00:04:37.600 --> 00:04:39.600]  這個是地方名
[00:04:39.600 --> 00:04:41.600]  不是馬雲
[00:04:41.600 --> 00:04:43.600]  不是去了馬雲那裡
[00:04:43.600 --> 00:04:45.600]  打算包抄大衛之勢
[00:04:45.600 --> 00:04:48.600]  就收到非利士人的消息
[00:04:48.600 --> 00:04:52.600]  於是蘇羅就轉去打非利士人
[00:04:52.600 --> 00:04:56.600]  於是大衛就乘機脫身
[00:04:56.600 --> 00:04:59.600]  去到隱居底的山寨
[00:04:59.600 --> 00:05:02.600]  就是今天我們經文講的背景
[00:05:02.600 --> 00:05:06.600]  在《撒慕爾記》的上二十四章
[00:05:06.600 --> 00:05:09.600]  講到大衛經歷了蘇羅追捕
[00:05:09.600 --> 00:05:12.600]  在千載難逢的機會之下
[00:05:12.600 --> 00:05:16.600]  大衛選擇放過蘇羅的一段記載
[00:05:16.600 --> 00:05:19.600]  大衛能夠以善待惡
[00:05:19.600 --> 00:05:21.600]  因為他敬畏神
[00:05:21.600 --> 00:05:25.600]  他決意不傷害耶和華的守高者
[00:05:25.600 --> 00:05:28.600]  大衛可以以善待惡
[00:05:28.600 --> 00:05:30.600]  還因為他信靠神
[00:05:30.600 --> 00:05:34.600]  他將自己的冤屈放在神的手裡
[00:05:34.600 --> 00:05:36.600]  讓神去斷定是非
[00:05:36.600 --> 00:05:38.600]  鑒察新冤
[00:05:38.600 --> 00:05:40.600]  我們今天讀完這一章
[00:05:40.600 --> 00:05:42.600]  我們可以像大衛一樣
[00:05:42.600 --> 00:05:46.600]  敬畏神和依靠神
[00:05:46.600 --> 00:05:49.600]  讓神在我們生命裡掌權
[00:05:49.600 --> 00:05:54.600]  能夠懂得如何面對人生裡的仇恨和挑戰
[00:05:54.600 --> 00:05:59.600]  邀請大家一起去讀二十四章一至三節
[00:05:59.600 --> 00:06:04.600]  蘇羅追趕非利士人回來
[00:06:04.600 --> 00:06:06.600]  有人告訴他說
[00:06:06.600 --> 00:06:10.600]  看啊!大衛在隱基底的曠野
[00:06:10.600 --> 00:06:15.600]  蘇羅就從全以色列中挑選三千精兵
[00:06:15.600 --> 00:06:19.600]  往野山羊盆石的東邊去
[00:06:19.600 --> 00:06:22.600]  尋索大衛和他的人
[00:06:22.600 --> 00:06:25.600]  到了路旁的羊圈
[00:06:25.600 --> 00:06:27.600]  在那裡有個洞
[00:06:27.600 --> 00:06:30.600]  蘇羅進去大解
[00:06:30.600 --> 00:06:35.600]  大衛和他的人正藏在洞裡的深處
[00:06:35.600 --> 00:06:39.600]  第一點就是我們不要憑血氣去行事
[00:06:39.600 --> 00:06:42.600]  要順從神的提醒
[00:06:42.600 --> 00:06:47.600]  這一段主要講到大衛放過殺死蘇羅的一個經過
[00:06:47.600 --> 00:06:52.600]  在第一節剛才說到蘇羅會追趕非利士人
[00:06:52.600 --> 00:06:55.600]  剛回來的時候就收到一個消息
[00:06:55.600 --> 00:07:00.600]  知道大衛藏在隱基底的曠野
[00:07:00.600 --> 00:07:06.600]  隱基底位於死海西岸邊的懸崖峭壁
[00:07:06.600 --> 00:07:09.600]  那裡有很多山洞
[00:07:09.600 --> 00:07:14.600]  有些山洞大到可以容納成千人
[00:07:14.600 --> 00:07:19.600]  就像大衛和他的部下藏在山洞裡
[00:07:19.600 --> 00:07:21.600]  都可以栽到六百人
[00:07:21.600 --> 00:07:27.600]  於是蘇羅馬上帶著三千精兵趕去追捕大衛
[00:07:27.600 --> 00:07:32.600]  在這個時候發生了一件很平常又很普通的事
[00:07:32.600 --> 00:07:35.600]  就是人有三急
[00:07:35.600 --> 00:07:40.600]  大家人有三急的時候會想著要去哪裡解決
[00:07:40.600 --> 00:07:48.600]  我們附近當然有一些商場、餐廳或者教會都有
[00:07:48.600 --> 00:07:53.600]  現在比較少可以在市區找公廁
[00:07:53.600 --> 00:07:56.600]  但當時當然沒有這些設施
[00:07:56.600 --> 00:08:02.600]  可能隨便去一些山洞或者草叢解決就算了
[00:08:02.600 --> 00:08:08.600]  蘇羅真的隨便找了一個山洞去大解
[00:08:08.600 --> 00:08:14.600]  誰不知這就是大衛和他的部下藏在山洞裡
[00:08:14.600 --> 00:08:18.600]  那一刻如果你是大衛
[00:08:18.600 --> 00:08:20.600]  你藏在山洞裡
[00:08:20.600 --> 00:08:24.600]  看到蘇羅進來你會怎樣做?
[00:08:24.600 --> 00:08:29.600]  我們會不會只是忍著這口氣
[00:08:29.600 --> 00:08:34.600]  眼睜睜看著他大解完再出去就算了
[00:08:34.600 --> 00:08:39.600]  抑或我們會想這是一個千載難逢的機會
[00:08:39.600 --> 00:08:42.600]  難得就一套插進去
[00:08:42.600 --> 00:08:46.600]  插進去的時候我們就甩爛了
[00:08:46.600 --> 00:08:51.600]  其實大衛的部下都似乎有類似的想法
[00:08:51.600 --> 00:08:54.600]  他們甚至慫恿大衛
[00:08:54.600 --> 00:09:00.600]  這就是神將你的仇敵交在你手裡的時候
[00:09:00.600 --> 00:09:02.600]  大衛的選擇是什麼呢?
[00:09:02.600 --> 00:09:06.600]  他沒有聽他部下的意見
[00:09:06.600 --> 00:09:09.600]  也沒有把握這個難得的機會
[00:09:09.600 --> 00:09:12.600]  也沒有憑血氣去殺了蘇羅
[00:09:12.600 --> 00:09:13.600]  他怎樣呢?
[00:09:13.600 --> 00:09:19.600]  悄悄地割了蘇羅的衣襟
[00:09:19.600 --> 00:09:22.600]  究竟大衛為什麼要這樣做呢?
[00:09:22.600 --> 00:09:25.600]  只是割他的衣襟
[00:09:25.600 --> 00:09:28.600]  他是否害怕臨時肅殺
[00:09:28.600 --> 00:09:34.600]  抑或他從來沒有想過要殺蘇羅呢?
[00:09:34.600 --> 00:09:38.600]  其實大衛這個舉動可以有兩方面的意思
[00:09:38.600 --> 00:09:43.600]  一方面大衛絕對有能力殺死蘇羅
[00:09:43.600 --> 00:09:46.600]  只不過他選擇放過他
[00:09:46.600 --> 00:09:52.600]  第二就是外袍代表著一個人的身份和地位
[00:09:52.600 --> 00:09:54.600]  割了他的衣襟
[00:09:54.600 --> 00:10:01.600]  其實就是代表著大衛可以隨時把蘇羅的王權搶過來
[00:10:01.600 --> 00:10:06.600]  不過即使割了衣襟這麼簡單的舉動
[00:10:06.600 --> 00:10:11.600]  已經足以令大衛覺得心中自責
[00:10:11.600 --> 00:10:17.600]  心中自責的原文是指大衛的心去衝擊他
[00:10:17.600 --> 00:10:20.600]  大衛的心責備他自己
[00:10:20.600 --> 00:10:23.600]  他覺得他不應該這樣做
[00:10:23.600 --> 00:10:24.600]  為什麼呢?
[00:10:24.600 --> 00:10:27.600]  剛才不是說過王袍代表王衛
[00:10:27.600 --> 00:10:30.600]  割了他的衣襟
[00:10:30.600 --> 00:10:32.600]  不就是謀朝篡位
[00:10:32.600 --> 00:10:34.600]  想取代他
[00:10:34.600 --> 00:10:39.600]  大衛連想想都覺得自己大逆不道
[00:10:39.600 --> 00:10:45.600]  我相信大衛在那一刻的心被責備是出於神
[00:10:45.600 --> 00:10:51.600]  是神讓他知道自己心中的想法和想望
[00:10:51.600 --> 00:10:54.600]  對他有一些提醒
[00:10:54.600 --> 00:10:55.600]  丙姐妹
[00:10:55.600 --> 00:10:59.600]  其實神有時候也會叫我們心中自責
[00:10:59.600 --> 00:11:05.600]  讓我們知道自己的想法或即將會做一些衝動的行為
[00:11:05.600 --> 00:11:08.600]  聖靈在我們心中會提醒我們
[00:11:08.600 --> 00:11:11.600]  叫我們不要犯罪、得罪他
[00:11:11.600 --> 00:11:16.600]  曾幾何時我們可能以為沒有人知道的貪婪
[00:11:16.600 --> 00:11:17.600]  什麼叫沒有人知道的貪婪?
[00:11:17.600 --> 00:11:21.600]  譬如你在工作的時間做私人事
[00:11:21.600 --> 00:11:24.600]  或者拿公司的物資
[00:11:24.600 --> 00:11:30.600]  又或者我們以為是無傷大雅的欺騙
[00:11:30.600 --> 00:11:34.600]  譬如在職場裡的謊言
[00:11:34.600 --> 00:11:39.600]  又或者我們在背後不小心中傷了別人
[00:11:39.600 --> 00:11:41.600]  或者說人壞話
[00:11:41.600 --> 00:11:45.600]  甚至我們對神、對信仰的輕視
[00:11:45.600 --> 00:11:48.600]  神有沒有使我們心中自責呢?
[00:11:48.600 --> 00:11:54.600]  心中自責也很取決於一樣的大前提
[00:11:54.600 --> 00:11:57.600]  就是我們心中有沒有神
[00:11:57.600 --> 00:11:59.600]  如果我們心中沒有神
[00:11:59.600 --> 00:12:02.600]  其實我們心中可能不會自責
[00:12:02.600 --> 00:12:06.600]  因為我們根本不會留意自己的問題
[00:12:06.600 --> 00:12:09.600]  或者我們更加聽不到神的提醒
[00:12:09.600 --> 00:12:11.600]  丙姐妹
[00:12:11.600 --> 00:12:13.600]  我們心中有沒有神?
[00:12:13.600 --> 00:12:17.600]  我們願不願意被神的提醒
[00:12:17.600 --> 00:12:19.600]  神的靈去提醒我們呢?
[00:12:19.600 --> 00:12:22.600]  大衛他很敬畏神
[00:12:22.600 --> 00:12:23.600]  心中有神
[00:12:23.600 --> 00:12:27.600]  所以他心中才會自責
[00:12:27.600 --> 00:12:29.600]  他沒有讓自己做出一些
[00:12:29.600 --> 00:12:31.600]  可能是令自己後悔
[00:12:31.600 --> 00:12:33.600]  或者得罪神的事
[00:12:33.600 --> 00:12:36.600]  不過大衛他可以壓制自己
[00:12:36.600 --> 00:12:39.600]  他壓制不了自己的部下
[00:12:39.600 --> 00:12:42.600]  所以大衛就用他的說話
[00:12:42.600 --> 00:12:44.600]  來攔住他的部下
[00:12:44.600 --> 00:12:48.600]  攔住原文就是指撕裂
[00:12:48.600 --> 00:12:50.600]  或者是打開
[00:12:50.600 --> 00:12:54.600]  表示很強力制止的意思
[00:12:54.600 --> 00:12:56.600]  我們應該想像得到
[00:12:56.600 --> 00:13:00.600]  為什麼大衛需要這麼強力制止
[00:13:00.600 --> 00:13:03.600]  他的部下去殺掃羅
[00:13:03.600 --> 00:13:06.600]  相信那些部下心中
[00:13:06.600 --> 00:13:08.600]  可能就會這樣想
[00:13:08.600 --> 00:13:09.600]  主子
[00:13:09.600 --> 00:13:12.600]  我們跟了你這麼多年
[00:13:12.600 --> 00:13:14.600]  跟你出生入死
[00:13:14.600 --> 00:13:17.600]  我們為了逃避蘇羅的追殺
[00:13:17.600 --> 00:13:19.600]  左勒右勒
[00:13:19.600 --> 00:13:21.600]  已經覺得很累了
[00:13:21.600 --> 00:13:25.600]  究竟我們還要這樣逃亡到什麼時候?
[00:13:25.600 --> 00:13:26.600]  三年
[00:13:26.600 --> 00:13:27.600]  三年又三年
[00:13:27.600 --> 00:13:30.600]  十年都快要來頭了
[00:13:30.600 --> 00:13:33.600]  究竟我們還要等多久?
[00:13:33.600 --> 00:13:35.600]  是不是要等他殺光我們
[00:13:35.600 --> 00:13:37.600]  你才滿意呢?
[00:13:37.600 --> 00:13:41.600]  現在是神奇蹟地給你一個機會
[00:13:41.600 --> 00:13:44.600]  你怎麼可以違背神的心意
[00:13:44.600 --> 00:13:47.600]  放過你的敵人呢?
[00:13:47.600 --> 00:13:50.600]  如果你堅持不殺掃羅的話
[00:13:50.600 --> 00:13:53.600]  亡魏我們又怎麼可以到手呢?
[00:13:53.600 --> 00:13:55.600]  所謂勝者為王
[00:13:55.600 --> 00:13:57.600]  敗者為寇
[00:13:57.600 --> 00:13:59.600]  你今天放過他
[00:13:59.600 --> 00:14:01.600]  他日他也不會放過你
[00:14:01.600 --> 00:14:03.600]  今天不是他死
[00:14:03.600 --> 00:14:05.600]  就是我們亡了
[00:14:05.600 --> 00:14:07.600]  雖然大衛的部下覺得
[00:14:07.600 --> 00:14:09.600]  今天可以殺死掃羅
[00:14:09.600 --> 00:14:11.600]  是神給他一個機會
[00:14:11.600 --> 00:14:13.600]  又或者可以這樣說
[00:14:13.600 --> 00:14:16.600]  是可以給他們終結逃亡的一個時機
[00:14:16.600 --> 00:14:19.600]  但是大衛不是這樣想
[00:14:19.600 --> 00:14:20.600]  他敬畏神
[00:14:20.600 --> 00:14:23.600]  也敬畏神所高納的人
[00:14:23.600 --> 00:14:25.600]  所以大衛拼死
[00:14:25.600 --> 00:14:29.600]  也要攔住他的部下去傷害掃羅
[00:14:29.600 --> 00:14:32.600]  這一段給我們一個很重要的訊息
[00:14:32.600 --> 00:14:34.600]  就是我們要敬畏神
[00:14:34.600 --> 00:14:36.600]  不要憑血氣去行事
[00:14:36.600 --> 00:14:40.600]  要將神的提醒放在心裏
[00:14:40.600 --> 00:14:45.600]  我們一起去讀24章8節
[00:14:45.600 --> 00:14:48.600]  然後大衛也起來
[00:14:48.600 --> 00:14:50.600]  從洞裏出去
[00:14:50.600 --> 00:14:52.600]  呼喚掃羅說
[00:14:52.600 --> 00:14:54.600]  我主我王
[00:14:54.600 --> 00:14:56.600]  掃羅回頭觀看
[00:14:56.600 --> 00:14:58.600]  大衛就屈身
[00:14:58.600 --> 00:15:01.600]  臉伏於地下拜
[00:15:03.600 --> 00:15:05.600]  然後就是
[00:15:05.600 --> 00:15:07.600]  不怕面對澄清
[00:15:07.600 --> 00:15:09.600]  相信神的公義
[00:15:09.600 --> 00:15:13.600]  這一段可以說是大衛對掃羅的一個自白
[00:15:13.600 --> 00:15:15.600]  掃羅大解完之後
[00:15:15.600 --> 00:15:17.600]  大衛就隨即跟上
[00:15:17.600 --> 00:15:20.600]  就和掃羅展開對話
[00:15:20.600 --> 00:15:22.600]  而這一段的自白
[00:15:22.600 --> 00:15:26.600]  也可以作為我們化解仇恨的一些貼士
[00:15:26.600 --> 00:15:30.600]  第一個貼士就是要謙卑平和
[00:15:30.600 --> 00:15:32.600]  在第8節
[00:15:32.600 --> 00:15:36.600]  大衛首先的姿態是屈身
[00:15:36.600 --> 00:15:38.600]  臉伏於地下拜
[00:15:38.600 --> 00:15:40.600]  他稱呼掃羅做
[00:15:40.600 --> 00:15:42.600]  我主我王
[00:15:42.600 --> 00:15:46.600]  其實大衛全程的態度都是很謙卑
[00:15:46.600 --> 00:15:48.600]  很敬重掃羅
[00:15:48.600 --> 00:15:52.600]  沒有把他當成仇人或敵人
[00:15:52.600 --> 00:15:55.600]  因為他知道自己是神子的身份
[00:15:55.600 --> 00:15:59.600]  第二他就稱呼掃羅做我父
[00:15:59.600 --> 00:16:03.600]  我父就不只是血緣上的關係
[00:16:03.600 --> 00:16:06.600]  作為掃羅的女婿
[00:16:06.600 --> 00:16:10.600]  其實他這樣稱呼都沒有錯的
[00:16:10.600 --> 00:16:12.600]  是一份尊敬
[00:16:12.600 --> 00:16:16.600]  第三就是大衛說自己是一條死狗
[00:16:16.600 --> 00:16:18.600]  是一隻跳蚤
[00:16:18.600 --> 00:16:22.600]  這裡稱呼他都是大衛對著一個王
[00:16:22.600 --> 00:16:26.600]  一些很自謙的稱呼
[00:16:26.600 --> 00:16:28.600]  指到自己很沒有價值
[00:16:28.600 --> 00:16:35.600]  沒有價值就是根本不值得掃羅你浪費這麼多人力物力去追趕我
[00:16:35.600 --> 00:16:39.600]  大衛很清楚自己的身份地位
[00:16:39.600 --> 00:16:42.600]  他很尊重掃羅的位份
[00:16:42.600 --> 00:16:45.600]  想都沒有想過要去僭越他的位置
[00:16:45.600 --> 00:16:48.600]  也沒有視他為仇人
[00:16:48.600 --> 00:16:52.600]  他只是被動地去逃避追殺
[00:16:52.600 --> 00:16:55.600]  面對著一個對他恨之入骨
[00:16:55.600 --> 00:16:59.600]  看他不順眼甚至想殺他的掃羅
[00:16:59.600 --> 00:17:04.600]  大衛展現的是一份謙卑和平和
[00:17:04.600 --> 00:17:10.600]  他把握機會和掃羅去解釋澄清化解恨意
[00:17:10.600 --> 00:17:12.600]  弟兄姊妹
[00:17:12.600 --> 00:17:17.600]  不知道當我們面對別人無緣無故看你不順眼
[00:17:17.600 --> 00:17:21.600]  針對你的時候我們會怎樣呢?
[00:17:21.600 --> 00:17:24.600]  我們會不會避得就避吧?
[00:17:24.600 --> 00:17:29.600]  或者真的要面對的時候都很難平心靜氣
[00:17:29.600 --> 00:17:32.600]  我試過一個經歷
[00:17:32.600 --> 00:17:34.600]  話說以前
[00:17:34.600 --> 00:17:35.600]  不是這裡
[00:17:35.600 --> 00:17:39.600]  以前有一位一起共事的同事
[00:17:39.600 --> 00:17:42.600]  每次我見到他都不理睬我
[00:17:42.600 --> 00:17:45.600]  又不跟我打招呼
[00:17:45.600 --> 00:17:47.600]  黑口黑面
[00:17:47.600 --> 00:17:49.600]  我就在猜測
[00:17:49.600 --> 00:17:52.600]  會不會他對其他人都是這樣呢?
[00:17:52.600 --> 00:17:55.600]  會不會是我得罪了他呢?
[00:17:55.600 --> 00:17:58.600]  有一天早上我坐電梯
[00:17:58.600 --> 00:18:01.600]  面對面見到他
[00:18:01.600 --> 00:18:04.600]  我當然跟他說早安
[00:18:04.600 --> 00:18:05.600]  早安
[00:18:05.600 --> 00:18:08.600]  他不理睬我
[00:18:08.600 --> 00:18:11.600]  我繼續說早安
[00:18:11.600 --> 00:18:14.600]  跟著他還是不理睬我
[00:18:14.600 --> 00:18:16.600]  再說一次早安
[00:18:16.600 --> 00:18:20.600]  他勉為其難打了個招呼
[00:18:20.600 --> 00:18:24.600]  之後我還鼓起勇氣去問他
[00:18:24.600 --> 00:18:27.600]  我是不是有什麼得罪你呢?
[00:18:27.600 --> 00:18:28.600]  他就說
[00:18:28.600 --> 00:18:30.600]  不喜歡你就不喜歡你吧
[00:18:30.600 --> 00:18:32.600]  有什麼解釋的嗎?
[00:18:32.600 --> 00:18:34.600]  我很冷靜地回應
[00:18:34.600 --> 00:18:35.600]  明白了
[00:18:35.600 --> 00:18:37.600]  謝謝你告訴我
[00:18:37.600 --> 00:18:39.600]  在那一刻
[00:18:39.600 --> 00:18:41.600]  真相大白了
[00:18:41.600 --> 00:18:43.600]  我明白出來工作
[00:18:43.600 --> 00:18:45.600]  我不是要跟同事做人世
[00:18:45.600 --> 00:18:46.600]  我知道的
[00:18:46.600 --> 00:18:50.600]  但我也不需要每個人都喜歡自己
[00:18:50.600 --> 00:18:53.600]  只是想工作開心
[00:18:53.600 --> 00:18:54.600]  大家都想的
[00:18:54.600 --> 00:18:56.600]  不想面子變了
[00:18:56.600 --> 00:18:57.600]  我也明白
[00:18:57.600 --> 00:18:59.600]  原來別人討厭自己
[00:18:59.600 --> 00:19:02.600]  未必一定是自己有問題
[00:19:02.600 --> 00:19:04.600]  記住
[00:19:04.600 --> 00:19:05.600]  當然
[00:19:05.600 --> 00:19:07.600]  自己也反省一下
[00:19:07.600 --> 00:19:09.600]  會不會真的不太對
[00:19:09.600 --> 00:19:12.600]  也可能是因為對方的喜好
[00:19:12.600 --> 00:19:14.600]  他說我不喜歡你就不喜歡吧
[00:19:14.600 --> 00:19:16.600]  這是他的喜好
[00:19:16.600 --> 00:19:19.600]  我們沒理由因為別人的一句話
[00:19:19.600 --> 00:19:21.600]  一個表情
[00:19:21.600 --> 00:19:22.600]  或者一個反應
[00:19:22.600 --> 00:19:24.600]  去困擾我們
[00:19:24.600 --> 00:19:27.600]  或者令我們自己不開心
[00:19:27.600 --> 00:19:28.600]  弟兄姊妹
[00:19:28.600 --> 00:19:31.600]  我們願不願意像大衛一樣
[00:19:31.600 --> 00:19:32.600]  他這麼有格子
[00:19:32.600 --> 00:19:36.600]  積極主動地去突破他的僵局
[00:19:36.600 --> 00:19:39.600]  面對恨你的人
[00:19:39.600 --> 00:19:42.600]  當生命裡有人去傷害我們的時候
[00:19:42.600 --> 00:19:44.600]  我們願不願意
[00:19:44.600 --> 00:19:46.600]  用更加友好
[00:19:46.600 --> 00:19:47.600]  謙卑
[00:19:47.600 --> 00:19:49.600]  平和的態度
[00:19:49.600 --> 00:19:51.600]  去對待對方
[00:19:51.600 --> 00:19:55.600]  能夠真正具體地活出我們所信
[00:19:55.600 --> 00:19:58.600]  以及我們對神的信靠
[00:19:58.600 --> 00:20:00.600]  其實一點也不容易
[00:20:00.600 --> 00:20:01.600]  但是
[00:20:01.600 --> 00:20:05.600]  如果能夠為雙方彼此的生命
[00:20:05.600 --> 00:20:08.600]  帶來重大的改變
[00:20:08.600 --> 00:20:10.600]  我覺得是相當值得的
[00:20:10.600 --> 00:20:14.600]  第二個貼士就是要盡力地去澄清
[00:20:14.600 --> 00:20:19.600]  大衛很清楚地去解釋給素羅聽
[00:20:19.600 --> 00:20:24.600]  由始至終他都沒有想過要去傷害素羅
[00:20:24.600 --> 00:20:26.600]  他就說
[00:20:26.600 --> 00:20:27.600]  我主我王
[00:20:27.600 --> 00:20:30.600]  你為什麼要聽小人的殘言
[00:20:30.600 --> 00:20:32.600]  說我要殺你
[00:20:32.600 --> 00:20:33.600]  你看看
[00:20:33.600 --> 00:20:36.600]  今天你在山洞裡
[00:20:36.600 --> 00:20:39.600]  神將你交在我手裡
[00:20:39.600 --> 00:20:42.600]  就算我的無暇說要殺你
[00:20:42.600 --> 00:20:44.600]  甚至這麼近距離
[00:20:44.600 --> 00:20:46.600]  我割了你的衣襟
[00:20:46.600 --> 00:20:48.600]  我都沒有下手
[00:20:48.600 --> 00:20:49.600]  你可想而知
[00:20:49.600 --> 00:20:53.600]  我其實是沒有惡意地去活抑你的
[00:20:53.600 --> 00:20:56.600]  雖然我明明沒有得罪你
