
[00:00:00.000 --> 00:00:05.440]  今天跟大家分享經文來自二佛所書
[00:03:15.520 --> 00:03:17.040]  阿永光你也是吧?
[00:03:17.040 --> 00:03:17.760]  忘記了
[00:03:17.760 --> 00:03:19.200]  羅氏多一點
[00:03:19.200 --> 00:03:21.680]  他們很多的「因福」人很懷念
[00:03:21.680 --> 00:03:23.280]  在羅氏和秋創的時代
[00:03:23.280 --> 00:03:26.720]  可以進去跟蘇牧師打乒乓球
[00:03:26.720 --> 00:03:29.280]  可以直接叫他出來就打乒乓球
[00:03:29.280 --> 00:03:30.400]  很好吧
[00:03:30.400 --> 00:03:34.160]  那種簡單、直接、有人情味的時代
[00:03:34.160 --> 00:03:36.160]  可以進去跟童工煲湯喝
[00:03:36.160 --> 00:03:37.280]  這些年代
[00:03:37.280 --> 00:03:39.200]  我不知道有多少經歷過
[00:03:39.200 --> 00:03:42.400]  這些可能是香港那一代的人的年代
[00:03:42.400 --> 00:03:45.360]  很簡單、有人情味、親切
[00:03:45.360 --> 00:03:48.640]  但今天經歷香港一個很大的變更
[00:03:48.640 --> 00:03:52.000]  我上星期剛跟突破的童工分享
[00:03:52.000 --> 00:03:53.680]  他在他們的文章裡分享到
[00:03:53.680 --> 00:03:56.080]  他說現在的年輕人有一種迷惘
[00:03:56.080 --> 00:03:58.000]  好像Alex這麼好
[00:03:58.000 --> 00:03:59.840]  但很多年輕人很愛香港
[00:03:59.840 --> 00:04:01.200]  很愛香港這個地方
[00:04:01.200 --> 00:04:02.800]  但他們不知道可以做到什麼
[00:04:02.800 --> 00:04:04.320]  很迷惘
[00:04:04.320 --> 00:04:06.480]  跟我們小時候可能充滿了很多活力
[00:04:06.480 --> 00:04:08.480]  很多盼望可能有點不同
[00:04:08.480 --> 00:04:12.320]  或者年長的也會經歷很多人生的變化、變幻
[00:04:12.320 --> 00:04:15.360]  我偶爾會去廣華醫院覆診
[00:04:15.360 --> 00:04:16.640]  每次覆診
[00:04:16.640 --> 00:04:18.560]  現在開始年紀漸大
[00:04:18.560 --> 00:04:21.840]  有一次突然看到門口的牌子掛著「老人科」
[00:04:21.840 --> 00:04:23.440]  我就覺得「啊?」
[00:04:23.440 --> 00:04:27.440]  我就很震驚地問裡面的醫生
[00:04:27.440 --> 00:04:28.880]  「為什麼變成老人科?」
[00:04:28.880 --> 00:04:30.480]  「老人科的定義很廣闊的」
[00:04:30.480 --> 00:04:31.840]  他安慰我
[00:04:31.840 --> 00:04:38.000]  然後每一次去
[00:04:38.000 --> 00:04:40.400]  那些指數都會有一些變化
[00:04:40.400 --> 00:04:43.280]  當然是更加惡劣的變化
[00:04:43.280 --> 00:04:44.000]  唉
[00:04:44.000 --> 00:04:45.840]  我也很平常心的
[00:04:45.840 --> 00:04:49.360]  我看其實當作是天堂提醒我的一個報道信
[00:04:49.360 --> 00:04:51.440]  夠不夠收回封
[00:04:51.440 --> 00:04:52.160]  擠在一起
[00:04:52.160 --> 00:04:55.280]  到時候去的時候就不會那麼擔心
[00:04:55.280 --> 00:04:57.280]  我也很開心的
[00:04:57.280 --> 00:05:00.640]  但我想我們也有很多香港人在面對
[00:05:00.640 --> 00:05:02.320]  父母的照顧
[00:05:02.320 --> 00:05:03.520]  年輕一代的離開
[00:05:03.520 --> 00:05:05.520]  這些都是一些時代的轉變
[00:05:05.520 --> 00:05:06.720]  我們在教會的年提說
[00:05:06.720 --> 00:05:08.720]  我們用行動回應時代
[00:05:08.720 --> 00:05:10.720]  我們用什麼行動去回應呢?
[00:05:10.720 --> 00:05:13.520]  一個更加冷漠、更加迷惘
[00:05:13.520 --> 00:05:16.000]  更加難以承擔的時代
[00:05:16.000 --> 00:05:19.600]  我覺得今天很好的分享
[00:05:19.600 --> 00:05:21.600]  有一次保羅第一句話
[00:05:21.600 --> 00:05:22.800]  《已不鎖書》一章一節
[00:05:22.800 --> 00:05:27.600]  他說「奉神旨意作耶穌基督的使徒」
[00:05:27.600 --> 00:05:32.480]  保羅說自己是奉神旨意作基督耶穌使徒的保羅寫的這封書信
[00:05:32.480 --> 00:05:33.760]  聽這句的時候
[00:05:33.760 --> 00:05:35.280]  我很想大家去想一想
[00:05:35.280 --> 00:05:37.280]  今天經文雖然很短
[00:05:37.280 --> 00:05:38.240]  我聽了很多年
[00:05:38.240 --> 00:05:39.760]  我知道經文越短
[00:05:39.760 --> 00:05:42.160]  內容就會越廣闊
[00:05:42.160 --> 00:05:44.160]  所以大家就留心去聽
[00:05:44.160 --> 00:05:49.120]  保羅說自己是奉神旨意作基督耶穌使徒
[00:05:49.120 --> 00:05:51.840]  我想問什麼叫奉神旨意呢?
[00:05:51.840 --> 00:05:54.240]  可能有兩個想法
[00:05:54.240 --> 00:05:56.800]  第一個是奉神的心意做傳道
[00:05:56.800 --> 00:05:58.800]  我做傳道是神的心意
[00:05:58.800 --> 00:06:01.200]  這個就是神在我身上的心意是怎樣
[00:06:01.200 --> 00:06:03.200]  但這個不是保羅的意思
[00:06:03.200 --> 00:06:05.760]  保羅的意思反而是神有一個心意
[00:06:05.760 --> 00:06:09.520]  因為這個心意,我就作了耶穌基督的使徒
[00:06:09.520 --> 00:06:11.920]  因為這個旨意,我就作了耶穌基督的使徒
[00:06:11.920 --> 00:06:13.520]  這個想法是
[00:06:13.520 --> 00:06:16.640]  他不是要神圍著他人生有什麼成就
[00:06:16.640 --> 00:06:18.160]  有什麼召命,有什麼旨意去說
[00:06:18.160 --> 00:06:20.000]  他反而是反過來說
[00:06:20.000 --> 00:06:23.040]  我的人生、我的成就、我的召命、我的所有心意
[00:06:23.040 --> 00:06:25.760]  我是圍著上帝的旨意來轉的
[00:06:25.760 --> 00:06:28.880]  不是上帝圍著我要成就我的旨意
[00:06:28.880 --> 00:06:30.480]  而是我的生命改變
[00:06:30.480 --> 00:06:31.840]  甚至我的軌跡
[00:06:31.840 --> 00:06:34.480]  去圍著上帝的旨意去轉
[00:06:34.480 --> 00:06:36.480]  我經常很喜歡用這個比喻
[00:06:36.480 --> 00:06:38.480]  可能很多時候我們信主
[00:06:38.480 --> 00:06:42.480]  覺得上帝這個太陽是圍著我這個地球轉的
[00:06:42.480 --> 00:06:44.480]  他所有東西都是關顧著我的生命
[00:06:44.480 --> 00:06:45.680]  我的一切
[00:06:45.680 --> 00:06:48.880]  但是保羅說奉神旨意作耶穌基督的使徒
[00:06:48.880 --> 00:06:50.480]  他在說上帝有一個旨意
[00:06:50.480 --> 00:06:51.920]  所以他因為這個旨意
[00:06:51.920 --> 00:06:56.880]  他這個地球反而發現了應該是圍著這個太陽去轉
[00:06:56.880 --> 00:07:01.280]  因為保羅當時是經歷一個新的時代的來臨
[00:07:01.280 --> 00:07:04.080]  他正在經歷新舊約時代的交替
[00:07:04.080 --> 00:07:06.480]  這是舊恩時代和人世間的時代不同
[00:07:06.480 --> 00:07:08.880]  但是我們如何經歷舊恩時代的交替呢?
[00:07:08.880 --> 00:07:12.480]  我們更加看得清楚我們如何面對時代的轉變
[00:07:12.480 --> 00:07:14.880]  保羅其實他經歷了舊恩時代
[00:07:14.880 --> 00:07:18.080]  他自己也同樣在經歷一個歷史的時代
[00:07:18.080 --> 00:07:21.680]  當時他作為猶太人是一個很低沉的時代
[00:07:21.680 --> 00:07:24.880]  羅馬人對猶太人的統治越來越嚴謹
[00:07:24.880 --> 00:07:29.080]  猶太人民間的力量和羅馬政權的衝突越來越頻繁
[00:07:29.080 --> 00:07:31.080]  以弗所書成書之後不夠十年
[00:07:31.080 --> 00:07:35.080]  羅馬人的大軍就會摧毀了耶路撒冷和猶太人的地方
[00:07:35.080 --> 00:07:37.480]  所以保羅作為一個猶太人
[00:07:37.480 --> 00:07:39.480]  他面對一個很艱難的時代轉變
[00:07:39.480 --> 00:07:40.680]  但他不單是作為一個猶太人
[00:07:40.680 --> 00:07:41.680]  他作為一個基督徒
[00:07:41.680 --> 00:07:43.680]  他作為基督徒這個身份
[00:07:43.680 --> 00:07:46.880]  更加令他面對另一個困境
[00:07:46.880 --> 00:07:48.880]  保羅就是因為他作為基督徒
[00:07:48.880 --> 00:07:51.280]  他在書信裡三次寫了他是遺囑
[00:07:51.280 --> 00:07:52.680]  為主遺囑
[00:07:52.680 --> 00:07:54.680]  保羅他因為為主遺囑
[00:07:54.680 --> 00:07:57.080]  他因為看見不單是時代的轉變
[00:07:57.080 --> 00:07:59.880]  他更加看見是舊恩歷史的轉變
[00:08:00.680 --> 00:08:02.680]  保羅正在舊恩歷史的轉變上
[00:08:02.680 --> 00:08:03.880]  他擁有兩個同樣的身份
[00:08:03.880 --> 00:08:04.880]  一個猶太人的身份
[00:08:04.880 --> 00:08:06.080]  一個基督徒的身份
[00:08:06.080 --> 00:08:07.280]  兩個身份的重疊
[00:08:07.280 --> 00:08:09.280]  這兩個身份的重疊
[00:08:09.280 --> 00:08:10.680]  在他身上帶來了張力
[00:08:10.680 --> 00:08:13.480]  但最後這個張力不是帶來征戰
[00:08:13.480 --> 00:08:15.680]  而是帶來了喜樂和平安
[00:08:15.680 --> 00:08:18.680]  舊恩時代的轉變
[00:08:18.680 --> 00:08:22.280]  以弗所書用了一個詞彙
[00:08:22.280 --> 00:08:24.080]  今天我很想跟大家說很多東西
[00:08:24.080 --> 00:08:25.680]  所以大家要心中很禱告
[00:08:25.680 --> 00:08:28.280]  一切能夠來到大家的心裡
[00:08:28.280 --> 00:08:29.480]  用了一個神學的詞彙
[00:08:29.480 --> 00:08:30.880]  就是「預定」這個詞
[00:08:30.880 --> 00:08:34.080]  我們經常說有「預定論」這個字
[00:08:34.080 --> 00:08:36.680]  以弗所書就是由這個字眼出現
[00:08:36.680 --> 00:08:38.280]  以弗所書是一章四至五節
[00:08:38.280 --> 00:08:40.680]  因為他就是神從創世以前
[00:08:40.680 --> 00:08:42.880]  在基督裡簡選了我們
[00:08:42.880 --> 00:08:45.080]  使我們在他面前成為聖傑
[00:08:45.080 --> 00:08:47.080]  沒有瑕疵沒有愛心
[00:08:47.080 --> 00:08:49.280]  他按著自己旨意所喜悅的
[00:08:49.280 --> 00:08:50.280]  預定我們
[00:08:50.280 --> 00:08:53.880]  藉著耶穌基督得兒子的命份
[00:08:53.880 --> 00:08:56.280]  另一方面這個預定論講出一份愛
[00:08:56.280 --> 00:08:58.280]  就是上帝從創世之前
[00:08:58.280 --> 00:08:59.480]  已經要簡選我們
[00:08:59.480 --> 00:09:00.680]  也簡選了我們
[00:09:00.680 --> 00:09:02.280]  原來上帝認識你的名字
[00:09:02.280 --> 00:09:03.280]  不是在你出生的那天
[00:09:03.280 --> 00:09:04.280]  而是在創世之前
[00:09:04.280 --> 00:09:05.280]  他認識你的名字
[00:09:05.280 --> 00:09:06.280]  他簡選你
[00:09:06.280 --> 00:09:09.880]  這份愛令到你生命裡想
[00:09:09.880 --> 00:09:12.680]  原來我不是世界的中心
[00:09:12.680 --> 00:09:14.480]  原來祂才是世界的中心
[00:09:14.480 --> 00:09:16.680]  祂居然能夠這樣簡選我
[00:09:16.680 --> 00:09:18.680]  這份愛令到我
[00:09:18.680 --> 00:09:21.280]  當天也選擇踏上適逢的路
[00:09:21.280 --> 00:09:22.880]  我從來在人生裡沒經歷過
[00:09:22.880 --> 00:09:25.480]  一份這麼難以形容的愛
[00:09:27.080 --> 00:09:28.080]  很多時候
[00:09:28.080 --> 00:09:29.280]  我們講到這個預定的時候
[00:09:29.280 --> 00:09:30.080]  我們都會問
[00:09:30.080 --> 00:09:31.280]  這個問題公不公平
[00:09:31.280 --> 00:09:33.480]  不過聖經從來沒有問
[00:09:33.480 --> 00:09:35.880]  我們如何知道簡選的結果
[00:09:35.880 --> 00:09:37.480]  不過他講了一個簡選的方法
[00:09:37.480 --> 00:09:39.680]  簡選是基督類簡選
[00:09:39.680 --> 00:09:41.080]  有沒有人接受耶穌基督
[00:09:41.080 --> 00:09:42.280]  他就在這個簡選裡
[00:09:42.280 --> 00:09:43.280]  有沒有人拒絕耶穌基督
[00:09:43.280 --> 00:09:44.480]  他就不在這個簡選裡
[00:09:44.480 --> 00:09:45.280]  在人世間
[00:09:45.280 --> 00:09:46.680]  我們如何知道上帝簡選我們
[00:09:46.680 --> 00:09:49.080]  就是視乎我們是否在基督裡
[00:09:49.080 --> 00:09:50.680]  然後他在說
[00:09:50.680 --> 00:09:54.280]  這個簡選的旨意是預定
[00:09:54.280 --> 00:09:56.680]  原來這個預定
[00:09:57.080 --> 00:09:58.480]  是一個神的旨意
[00:09:58.480 --> 00:09:59.680]  神在創世以前
[00:09:59.680 --> 00:10:01.080]  有一個全新的計劃
[00:10:01.080 --> 00:10:02.080]  神在創世以前
[00:10:02.080 --> 00:10:03.480]  已經有一個預定的計劃
[00:10:03.480 --> 00:10:05.080]  這個計劃就是預定
[00:10:05.080 --> 00:10:07.080]  預定因為耶穌基督的來到
[00:10:07.080 --> 00:10:08.280]  所有的民族
[00:10:08.280 --> 00:10:10.280]  都可以因為信耶穌
[00:10:10.280 --> 00:10:11.280]  而蒙簡選
[00:10:11.280 --> 00:10:12.680]  得到兒子的名分
[00:10:12.680 --> 00:10:14.480]  在舊約的時代
[00:10:14.480 --> 00:10:15.480]  神的兒子
[00:10:15.480 --> 00:10:16.680]  只有這一位
[00:10:16.680 --> 00:10:18.080]  出埃及的四章二十二節
[00:10:18.080 --> 00:10:19.080]  耶華如此說
[00:10:19.080 --> 00:10:20.480]  以色列是我的兒子
[00:10:20.480 --> 00:10:21.680]  我的長子
[00:10:21.680 --> 00:10:23.880]  神看以色列是他的長子
[00:10:23.880 --> 00:10:24.680]  是他的兒子
[00:10:24.680 --> 00:10:26.080]  但是神講到
[00:10:26.080 --> 00:10:27.680]  耶穌基督來到的時候
[00:10:27.680 --> 00:10:29.080]  所有的民族
[00:10:29.080 --> 00:10:30.480]  都可以因為耶穌基督
[00:10:30.480 --> 00:10:31.680]  得到兒子的名分
[00:10:31.680 --> 00:10:32.880]  這是一個
[00:10:32.880 --> 00:10:34.880]  全新的時代的安排
[00:10:34.880 --> 00:10:35.680]  但是這個安排
[00:10:35.680 --> 00:10:37.480]  是上帝在創世之前預定
[00:10:37.480 --> 00:10:39.080]  所以在一章九節
[00:10:39.080 --> 00:10:39.880]  華本這樣寫
[00:10:39.880 --> 00:10:41.880]  神召自己在基督裡
[00:10:41.880 --> 00:10:43.080]  預先安排的未已
[00:10:43.080 --> 00:10:45.280]  使我們知道他旨意的奧秘
[00:10:45.280 --> 00:10:47.880]  所有人都能夠成為
[00:10:47.880 --> 00:10:48.880]  神的兒子
[00:10:48.880 --> 00:10:51.480]  是上帝預先的安排
[00:10:51.480 --> 00:10:53.280]  又用預定這個字
[00:10:53.280 --> 00:10:54.280]  預先的安排
[00:10:54.280 --> 00:10:55.480]  去到一章十一節
[00:10:55.480 --> 00:10:57.080]  再一次用預定這個字
[00:10:57.080 --> 00:10:59.280]  我們也在他裡面得了基業
[00:10:59.280 --> 00:11:01.880]  這原是那位隨己而行萬事的神
[00:11:01.880 --> 00:11:04.480]  照著自己的旨意所預定的
[00:11:04.480 --> 00:11:06.680]  原來神預定一個計劃
[00:11:06.680 --> 00:11:08.480]  在創世之前預定一個計劃就是
[00:11:08.480 --> 00:11:10.080]  到一個合二的時代
[00:11:10.080 --> 00:11:11.480]  藉著耶穌基督
[00:11:11.480 --> 00:11:12.480]  所有的外邦人
[00:11:12.480 --> 00:11:14.480]  都可以得到兒子的名分
[00:11:14.480 --> 00:11:16.280]  又得到神一切的豐盛
[00:11:16.280 --> 00:11:19.680]  基業就是神所有的產權
[00:11:19.680 --> 00:11:21.080]  在神的心意裡
[00:11:21.080 --> 00:11:22.480]  一早預定我們外邦人
[00:11:22.480 --> 00:11:24.680]  因為耶穌基督
[00:11:24.880 --> 00:11:26.280]  接受這個
[00:11:26.280 --> 00:11:29.080]  所有上帝的基業
[00:11:29.080 --> 00:11:31.080]  對保羅來說
[00:11:31.080 --> 00:11:32.480]  或者對我們今天來說
[00:11:32.480 --> 00:11:34.080]  可能很熟悉的一個言辭
[00:11:34.080 --> 00:11:35.880]  但對保羅來說是一個很大的挑戰
[00:11:35.880 --> 00:11:37.880]  因為他自己是一個很嚴謹的猶太人
[00:11:37.880 --> 00:11:39.480]  他守著一切舊約的律法
[00:11:39.480 --> 00:11:40.280]  包括安息日
[00:11:40.280 --> 00:11:42.080]  牛羊的獻祭和割禮
[00:11:42.080 --> 00:11:43.880]  但是今天他因為耶穌基督
[00:11:43.880 --> 00:11:45.680]  他要放下這些千年的傳統
[00:11:45.680 --> 00:11:47.080]  然後先挑戰自己的祭帝
[00:11:47.080 --> 00:11:48.880]  再挑戰他千萬的同胞
[00:11:48.880 --> 00:11:50.280]  甚至告訴他們
[00:11:50.280 --> 00:11:52.880]  我們對伊弗所書很熟悉的時候
[00:11:52.880 --> 00:11:53.880]  甚至告訴他們
[00:11:53.880 --> 00:11:56.080]  人得救不是單單靠行為的
[00:11:56.080 --> 00:11:57.080]  不是靠行為
[00:11:57.080 --> 00:11:59.680]  而是單單靠耶穌基督的恩典
[00:11:59.680 --> 00:12:00.880]  然後他在說
[00:12:00.880 --> 00:12:03.480]  以色列人和外邦人要一起興起教會
[00:12:03.480 --> 00:12:05.080]  而這個教會就是復活的主
[00:12:05.080 --> 00:12:06.680]  在地上的彰顯
[00:12:06.680 --> 00:12:08.480]  這一切每一個的信念
[00:12:08.480 --> 00:12:10.680]  都對當時的以色列人
[00:12:10.680 --> 00:12:12.480]  傳言的是陌生
[00:12:12.480 --> 00:12:14.080]  甚至對他們的信仰
[00:12:14.080 --> 00:12:15.280]  或者對他們所做的
[00:12:15.280 --> 00:12:17.880]  一個很拆毀性的一個果效
[00:12:17.880 --> 00:12:18.880]  但是保羅說
[00:12:18.880 --> 00:12:20.680]  這個是上帝永恆的計劃
[00:12:20.680 --> 00:12:21.880]  所以三章十一節
[00:12:21.880 --> 00:12:23.080]  正如剛才所讀的經文
[00:12:23.080 --> 00:12:25.680]  「這是招著神在我們主基督耶穌裡
[00:12:25.680 --> 00:12:28.080]  所完成的永恆的計劃」
[00:12:28.080 --> 00:12:30.880]  原來在人世間
[00:12:30.880 --> 00:12:32.280]  無論有什麼歷史的轉折
[00:12:32.280 --> 00:12:33.880]  但是
[00:12:33.880 --> 00:12:36.480]  往往只是看不到
[00:12:36.480 --> 00:12:37.880]  我們更加要看到
[00:12:37.880 --> 00:12:39.880]  是上帝一個永恆的計劃
[00:12:39.880 --> 00:12:41.480]  人世間歷史時代的計劃
[00:12:41.480 --> 00:12:42.680]  往往是很多時候
[00:12:42.680 --> 00:12:44.880]  人做的時候就推開路上一切的阻礙
[00:12:44.880 --> 00:12:46.880]  去推行我自己的計劃
[00:12:46.880 --> 00:12:48.280]  有時候我自己也會這樣
[00:12:48.280 --> 00:12:49.280]  推開所有的阻礙
[00:12:49.280 --> 00:12:50.280]  去推行教會的計劃
[00:12:50.280 --> 00:12:51.280]  但是保羅回應
[00:12:51.280 --> 00:12:51.680]  不是的
[00:12:51.680 --> 00:12:52.480]  上帝不是這樣的
[00:12:52.480 --> 00:12:53.680]  上帝是一個創世的計劃
[00:12:53.680 --> 00:12:55.080]  而這個創世的計劃裡面
[00:12:55.080 --> 00:12:56.480]  是懷著對我們的愛
[00:12:56.480 --> 00:12:57.680]  懷著對我們的揀選
[00:12:57.680 --> 00:12:58.880]  這個後面可以多說一點
[00:12:58.880 --> 00:13:00.680]  但是這裡我想停下來思想
[00:13:00.680 --> 00:13:04.080]  我們現在香港面對著很多的變遷
[00:13:04.080 --> 00:13:05.880]  以前
[00:13:05.880 --> 00:13:07.480]  晚上的商場
[00:13:07.480 --> 00:13:08.480]  很多人的
[00:13:08.480 --> 00:13:09.480]  現在晚上的商場
[00:13:09.480 --> 00:13:10.480]  水靜河飛
[00:13:10.480 --> 00:13:11.880]  很容易我們
[00:13:11.880 --> 00:13:13.480]  所以政府叫我們野崩崩
[00:13:13.480 --> 00:13:15.280]  以前都不用叫你野崩崩的
[00:13:15.280 --> 00:13:17.680]  以前每個人都出去了
[00:13:17.680 --> 00:13:19.880]  我們這一刻其實也是面對著
[00:13:19.880 --> 00:13:22.280]  我們年老的臨到
[00:13:23.080 --> 00:13:24.080]  體力的下降
[00:13:24.080 --> 00:13:25.480]  對上一代的照顧
[00:13:25.480 --> 00:13:27.280]  而照顧也看到
[00:13:27.280 --> 00:13:28.280]  越來越多的家庭
[00:13:28.280 --> 00:13:29.680]  越來越沉重
[00:13:29.680 --> 00:13:31.080]  這些都是我們這一代香港人
[00:13:31.080 --> 00:13:32.480]  面對的很多的艱難
[00:13:32.480 --> 00:13:34.680]  雖然這些
[00:13:34.680 --> 00:13:36.480]  不是新舊弱的交替
[00:13:36.480 --> 00:13:38.480]  但是保羅的經歷告訴我們
[00:13:38.480 --> 00:13:40.280]  即是他自己面對著
[00:13:40.280 --> 00:13:41.880]  整個時代的更替的時候
[00:13:41.880 --> 00:13:43.080]  他更加
[00:13:43.080 --> 00:13:45.680]  中間要抓緊上帝永恆的心意
[00:13:45.680 --> 00:13:47.480]  面對這些挑戰的時候
[00:13:47.480 --> 00:13:49.080]  他教我們提高一線
[00:13:49.080 --> 00:13:51.080]  看上帝那份的愛
[00:13:51.280 --> 00:13:53.480]  上帝在永恆裡面所創造的計劃
[00:13:53.480 --> 00:13:54.480]  這個就是以忽所恕
[00:13:54.480 --> 00:13:56.080]  一個很重要的中心點
[00:13:56.080 --> 00:13:58.080]  他在說上帝設立教會
[00:13:58.080 --> 00:13:59.480]  不是當時想起的
[00:13:59.480 --> 00:14:01.280]  而是上帝在一個永恆的計劃裡面
[00:14:01.280 --> 00:14:02.880]  他將這個計劃定下來
[00:14:02.880 --> 00:14:04.480]  在合意的時候
[00:14:04.480 --> 00:14:05.680]  去宣揚出去
[00:14:05.680 --> 00:14:07.480]  這個預定
[00:14:07.480 --> 00:14:09.680]  是在說上帝預定這個計劃
[00:14:09.680 --> 00:14:12.080]  我自己年輕的時候
[00:14:12.080 --> 00:14:13.680]  都在經歷97的轉變
[00:14:13.680 --> 00:14:15.280]  因為自己家裡的經歷
[00:14:15.280 --> 00:14:18.080]  心裡面都有很多很多很多的恐懼
[00:14:18.080 --> 00:14:20.680]  而當時我都很喜歡自己做那份工作
[00:14:21.080 --> 00:14:22.080]  去做社工
[00:14:22.080 --> 00:14:24.480]  在這一切的變幻裡面
[00:14:24.480 --> 00:14:27.480]  但後來聽見上帝這個奇妙的計劃的時候
[00:14:27.480 --> 00:14:28.880]  我就知道原來
[00:14:28.880 --> 00:14:31.080]  所有歷史的指向
[00:14:31.080 --> 00:14:32.480]  都是指向著這個計劃
[00:14:32.480 --> 00:14:35.080]  以致我在某一刻
[00:14:35.080 --> 00:14:36.480]  我決定放下
[00:14:36.480 --> 00:14:38.680]  社工這個我很喜歡的職業
[00:14:38.680 --> 00:14:40.280]  而去思想
[00:14:40.280 --> 00:14:43.080]  我的生命不是叫神圍著我怎樣轉
[00:14:43.080 --> 00:14:44.080]  我的生命
[00:14:44.080 --> 00:14:46.080]  又要圍著神的旨意去轉
