
[00:00:00.000 --> 00:00:05.000]  感謝施班達令我們以敬拜開始今天的崇拜
[00:01:55.500 --> 00:01:57.500]  然後到37章
[00:01:57.500 --> 00:01:58.500]  我們今天會看的經文
[00:01:58.500 --> 00:02:01.500]  就是講到亞國和他的後代
[00:02:01.500 --> 00:02:04.500]  今天早上我們會看看亞國經歷了人生
[00:02:04.500 --> 00:02:06.500]  很多高同低起與跌
[00:02:06.500 --> 00:02:08.500]  由昔日他不斷地抓住
[00:02:08.500 --> 00:02:10.500]  用一個一個的詭計
[00:02:10.500 --> 00:02:11.500]  去主導他的前半生
[00:02:11.500 --> 00:02:13.500]  但到了後來他結婚生子
[00:02:13.500 --> 00:02:14.500]  成家立室
[00:02:14.500 --> 00:02:16.500]  他又是成為一個怎樣的父親
[00:02:16.500 --> 00:02:19.500]  他的家庭又變成怎樣呢?
[00:02:19.500 --> 00:02:22.500]  我相信你面對過去這幾年
[00:02:22.500 --> 00:02:23.500]  世界的動盪
[00:02:23.500 --> 00:02:25.500]  最受衝擊的
[00:02:25.500 --> 00:02:27.500]  我相信就是家庭
[00:02:27.500 --> 00:02:29.500]  我相信大家的家庭也是
[00:02:29.500 --> 00:02:30.500]  移民潮
[00:02:30.500 --> 00:02:32.500]  人口的老化
[00:02:32.500 --> 00:02:34.500]  兩代甚至三代當中
[00:02:34.500 --> 00:02:35.500]  很多的疏離
[00:02:35.500 --> 00:02:37.500]  不少的夫婦的婚姻都面對衝擊
[00:02:37.500 --> 00:02:38.500]  離婚
[00:02:38.500 --> 00:02:39.500]  分外情
[00:02:39.500 --> 00:02:40.500]  可能只是冰山一角
[00:02:40.500 --> 00:02:42.500]  青年人的情緒也都出現很多的問題
[00:02:42.500 --> 00:02:45.500]  就好像整個世界的經濟一樣
[00:02:45.500 --> 00:02:47.500]  要復常原來還有一條很漫長的路
[00:02:47.500 --> 00:02:50.500]  究竟作為父母的你和我
[00:02:50.500 --> 00:02:53.500]  我們怎樣帶領我們的家人走出困局呢?
[00:02:53.500 --> 00:02:55.500]  如果大家記得六月的時候
[00:02:55.500 --> 00:02:56.500]  今年的父親節
[00:02:56.500 --> 00:02:57.500]  我分享了一個訊息
[00:02:57.500 --> 00:02:59.500]  就是為父的心
[00:02:59.500 --> 00:03:01.500]  就像先頭俠師的浪子一樣
[00:03:01.500 --> 00:03:02.500]  我們透過浪子回頭的故事
[00:03:02.500 --> 00:03:04.500]  學習怎樣做一個屬靈的父親
[00:03:04.500 --> 00:03:05.500]  屬靈的母親
[00:03:05.500 --> 00:03:07.500]  然後怎樣為信義代人祈禱
[00:03:07.500 --> 00:03:10.500]  今天我們會去到為父的心二
[00:03:10.500 --> 00:03:14.500]  我們會透過雅各和他一家的故事
[00:03:14.500 --> 00:03:16.500]  我們看看究竟在我們各自的家庭
[00:03:16.500 --> 00:03:17.500]  不單止是父親
[00:03:17.500 --> 00:03:18.500]  做母親
[00:03:18.500 --> 00:03:21.500]  甚至我們當中有些是爺爺、媽媽
[00:03:21.500 --> 00:03:23.500]  公公、婆婆
[00:03:23.500 --> 00:03:24.500]  你做子女的
[00:03:24.500 --> 00:03:25.500]  做孫的
[00:03:25.500 --> 00:03:28.500]  我們怎樣活出一個屬神的家庭呢?
[00:03:28.500 --> 00:03:31.500]  好叫世人回到神所設立家庭的原意
[00:03:31.500 --> 00:03:33.500]  是叫我們彼此相愛
[00:03:33.500 --> 00:03:35.500]  讓人看到神的愛在我們當中
[00:03:35.500 --> 00:03:37.500]  讓你和生物好過
[00:03:37.500 --> 00:03:40.500]  祭禮上帝感謝你
[00:03:40.500 --> 00:03:43.500]  今天招聚你的子民來到你的殿
[00:03:43.500 --> 00:03:45.500]  一篇不容易說的經文
[00:03:45.500 --> 00:03:48.500]  一篇家庭經歷很多艱難
[00:03:48.500 --> 00:03:50.500]  很多掙扎的經文
[00:03:50.500 --> 00:03:52.500]  但求你的聖道引領我們
[00:03:52.500 --> 00:03:55.500]  不單止讓我們看到我們的難處
[00:03:55.500 --> 00:03:58.500]  更加讓我們看到在你的話語裏面有出路
[00:03:58.500 --> 00:04:00.500]  求聖靈你引領我們
[00:04:00.500 --> 00:04:02.500]  醫治我們破碎的心
[00:04:02.500 --> 00:04:04.500]  引領我們走出黑暗
[00:04:04.500 --> 00:04:06.500]  迎接你所賜下的光明
[00:04:06.500 --> 00:04:07.500]  聽我們的祈禱
[00:04:07.500 --> 00:04:09.500]  奉主耶穌基督聖靈祈求
[00:04:09.500 --> 00:04:10.500]  阿們
[00:04:10.500 --> 00:04:11.500]  好
[00:04:11.500 --> 00:04:13.500]  我們去到今天講道的第一點
[00:04:13.500 --> 00:04:15.500]  偏愛不公的和諧
[00:04:15.500 --> 00:04:17.500]  讓我們一起讀出今天的經文
[00:04:17.500 --> 00:04:19.500]  是在《創世紀》37章
[00:04:19.500 --> 00:04:20.500]  我選了部分的經文
[00:04:20.500 --> 00:04:21.500]  一起讀
[00:04:21.500 --> 00:04:22.500]  1、2、3
[00:04:22.500 --> 00:04:24.500]  雅各住在迦南地
[00:04:24.500 --> 00:04:27.500]  就是他父親寄居的地
[00:04:27.500 --> 00:04:29.500]  這是雅各的事跡
[00:04:29.500 --> 00:04:33.500]  約瑟十七歲與他哥哥們一同牧羊
[00:04:33.500 --> 00:04:34.500]  他是個少年
[00:04:34.500 --> 00:04:41.500]  與他父親的妾和色魄的兒子們常在一起
[00:04:41.500 --> 00:04:45.500]  約瑟把他們的惡行報給父親
[00:04:45.500 --> 00:04:49.500]  以色列愛約瑟過於其他的兒子
[00:04:49.500 --> 00:04:52.500]  因為約瑟是他年老生的
[00:04:52.500 --> 00:04:55.500]  他給約瑟造了一件長袍
[00:04:55.500 --> 00:04:59.500]  哥哥們見父親愛約瑟過於他們
[00:04:59.500 --> 00:05:04.500]  就恨約瑟不與他說友善的話
[00:05:04.500 --> 00:05:05.500]  今天我們看兩章
[00:05:05.500 --> 00:05:07.500]  《創世紀》37和38章
[00:05:07.500 --> 00:05:08.500]  很長的經文
[00:05:08.500 --> 00:05:09.500]  所以我選了部分
[00:05:09.500 --> 00:05:10.500]  其實你也很熟悉
[00:05:10.500 --> 00:05:11.500]  37章很熟悉
[00:05:11.500 --> 00:05:13.500]  可能你就算沒看聖經
[00:05:13.500 --> 00:05:14.500]  你看過話劇也說過
[00:05:14.500 --> 00:05:18.500]  約瑟是得到爸爸雅各給他一件彩衣
[00:05:18.500 --> 00:05:20.500]  先有我們見長袍和收板
[00:05:20.500 --> 00:05:23.500]  之後他被兄弟賣到埃及
[00:05:23.500 --> 00:05:27.500]  38章就說到雅各的其中一個兒子尤大
[00:05:27.500 --> 00:05:28.500]  這個是舊約的尤大
[00:05:28.500 --> 00:05:30.500]  不是新約的尤大
[00:05:30.500 --> 00:05:34.500]  他與色魄之間發生了一段不倫的關係
[00:05:34.500 --> 00:05:36.500]  聖經是非常真實和透明的
[00:05:36.500 --> 00:05:37.500]  如果我們中國人的話
[00:05:37.500 --> 00:05:40.500]  家醜不出外傳
[00:05:40.500 --> 00:05:43.500]  這些事是不應該記錄下來的
[00:05:43.500 --> 00:05:46.500]  如果你家裡有個家庭故事
[00:05:46.500 --> 00:05:48.500]  這些事應該是不會寫在裡面的
[00:05:48.500 --> 00:05:50.500]  但是我們會看看
[00:05:50.500 --> 00:05:52.500]  究竟這些不應該記錄的事
[00:05:52.500 --> 00:05:54.500]  特別是你稍後會讀到
[00:05:54.500 --> 00:05:56.500]  尤大作為一個老爺
[00:05:56.500 --> 00:05:58.500]  和他的媳婦發生的事
[00:05:58.500 --> 00:05:59.500]  你真的覺得
[00:05:59.500 --> 00:06:01.500]  說出來都覺得很羞愧
[00:06:01.500 --> 00:06:03.500]  陳全文牧師有一本書叫做
[00:06:03.500 --> 00:06:06.500]  《真饒恕徹底悔改實踐復和》
[00:06:06.500 --> 00:06:07.500]  這本書就是這樣說
[00:06:07.500 --> 00:06:08.500]  他說論到婚姻
[00:06:08.500 --> 00:06:11.500]  無論這段關係走到多糟糕的地方
[00:06:11.500 --> 00:06:13.500]  夫妻都可以仍然保持沉默
[00:06:13.500 --> 00:06:15.500]  或者不多表態
[00:06:15.500 --> 00:06:17.500]  讓婚姻繼續維持下去
[00:06:17.500 --> 00:06:19.500]  並且維護這個家庭的聲譽
[00:06:19.500 --> 00:06:21.500]  一句中國的諺語就是這樣說
[00:06:21.500 --> 00:06:23.500]  家醜不出外傳
[00:06:23.500 --> 00:06:24.500]  就是這樣說
[00:06:24.500 --> 00:06:26.500]  家裡的羞恥這些恥辱的事
[00:06:26.500 --> 00:06:29.500]  不會到處去傳揚的
[00:06:29.500 --> 00:06:32.500]  就算即使婚姻和孩子是表面
[00:06:32.500 --> 00:06:35.500]  夫妻可能都維持慣常的道德標準
[00:06:35.500 --> 00:06:37.500]  為了家庭的好處和面子
[00:06:37.500 --> 00:06:39.500]  而犧牲我們個人的利益
[00:06:39.500 --> 00:06:41.500]  為了要維護名譽
[00:06:41.500 --> 00:06:43.500]  家庭的聲譽可以為家庭
[00:06:43.500 --> 00:06:45.500]  或者社群的緣故
[00:06:45.500 --> 00:06:47.500]  抑壓自我的性情
[00:06:47.500 --> 00:06:50.500]  和養成沒有底線的容忍和堅毅
[00:06:50.500 --> 00:06:52.500]  這是中國人的美德
[00:06:52.500 --> 00:06:53.500]  有好
[00:06:53.500 --> 00:06:54.500]  但同樣
[00:06:54.500 --> 00:06:55.500]  也可能有很多不好的地方
[00:06:55.500 --> 00:06:57.500]  因為我們都不敢說出來
[00:06:57.500 --> 00:06:58.500]  今天你和我都知道
[00:06:58.500 --> 00:07:00.500]  就算是信主的人
[00:07:00.500 --> 00:07:01.500]  我們的家庭和婚姻
[00:07:01.500 --> 00:07:04.500]  有很多說不出的困難和秘密
[00:07:04.500 --> 00:07:06.500]  就算今天你回來教會
[00:07:06.500 --> 00:07:08.500]  或者團體和小組
[00:07:08.500 --> 00:07:09.500]  正如我剛才所說
[00:07:09.500 --> 00:07:11.500]  家醜不出外傳
[00:07:11.500 --> 00:07:14.500]  亦都家家有本難唸的經
[00:07:14.500 --> 00:07:15.500]  你可能都沒有說出來
[00:07:15.500 --> 00:07:17.500]  究竟雅各和尤大的家庭
[00:07:17.500 --> 00:07:18.500]  有什麼家醜
[00:07:18.500 --> 00:07:19.500]  或者有多艱難
[00:07:19.500 --> 00:07:21.500]  有什麼可以提醒我們呢
[00:07:21.500 --> 00:07:24.500]  讓我們家人之間能夠活出真饒恕
[00:07:24.500 --> 00:07:27.500]  並且在主裡面有親密的關係
[00:07:27.500 --> 00:07:28.500]  就讓我們看看
[00:07:28.500 --> 00:07:31.500]  在約瑟被兄弟出賣的故事開始
[00:07:31.500 --> 00:07:33.500]  《藏世紀》三十七章二節
[00:07:33.500 --> 00:07:35.500]  一開始是這樣說
[00:07:35.500 --> 00:07:38.500]  他說這個是雅各的事跡
[00:07:38.500 --> 00:07:41.500]  所以你不要以為整個故事的焦點
[00:07:41.500 --> 00:07:42.500]  是約瑟是兒子
[00:07:42.500 --> 00:07:43.500]  有時我們都是
[00:07:43.500 --> 00:07:44.500]  結了婚之後
[00:07:44.500 --> 00:07:47.500]  兒子女兒就是整個家的焦點
[00:07:47.500 --> 00:07:48.500]  不是
[00:07:48.500 --> 00:07:49.500]  這裡其實都是在說爸爸
[00:07:49.500 --> 00:07:51.500]  在說父親
[00:07:51.500 --> 00:07:52.500]  在說雅各
[00:07:52.500 --> 00:07:53.500]  當中有五點
[00:07:53.500 --> 00:07:55.500]  作為父母
[00:07:55.500 --> 00:07:56.500]  我自己在預備經文的時候
[00:07:56.500 --> 00:07:57.500]  我都在看
[00:07:57.500 --> 00:07:58.500]  咦 我又有
[00:07:58.500 --> 00:07:59.500]  咦 我又有
[00:07:59.500 --> 00:08:00.500]  我又有
[00:08:00.500 --> 00:08:01.500]  所以你會有
[00:08:01.500 --> 00:08:03.500]  是不出奇的
[00:08:03.500 --> 00:08:04.500]  不過我不需要你舉手的
[00:08:04.500 --> 00:08:06.500]  你自己心裡面知道就行了
[00:08:06.500 --> 00:08:08.500]  好 第一
[00:08:08.500 --> 00:08:10.500]  我們看到第二節的經文
[00:08:10.500 --> 00:08:14.500]  約瑟十七歲與他哥哥們一同牧羊
[00:08:14.500 --> 00:08:15.500]  他是個少年
[00:08:15.500 --> 00:08:17.500]  與他父親的妾
[00:08:17.500 --> 00:08:22.500]  舍乃和息柏的兒子們常在一起
[00:08:22.500 --> 00:08:23.500]  然後一起讀
[00:08:23.500 --> 00:08:28.500]  約瑟把他們的惡行報給父親
[00:08:28.500 --> 00:08:31.500]  特別紅色的字就是惡行
[00:08:31.500 --> 00:08:32.500]  原文的意思
[00:08:32.500 --> 00:08:35.500]  有一點像是打小報告
[00:08:35.500 --> 00:08:38.500]  這個詞原文有誹謗或謠言的意思
[00:08:38.500 --> 00:08:40.500]  所以究竟約瑟和爸爸
[00:08:40.500 --> 00:08:42.500]  去說一下哥哥的事
[00:08:42.500 --> 00:08:43.500]  有沒有渲染
[00:08:43.500 --> 00:08:44.500]  有沒有誇大
[00:08:44.500 --> 00:08:46.500]  可能都會有其中的原因
[00:08:46.500 --> 00:08:47.500]  不過無論如何
[00:08:47.500 --> 00:08:49.500]  約瑟在他們兄弟背後
[00:08:49.500 --> 00:08:51.500]  跟父親說三道四都不應該
[00:08:51.500 --> 00:08:53.500]  而這個也可以鋪排到
[00:08:53.500 --> 00:08:55.500]  為什麼他們哥哥這麼恨他
[00:08:55.500 --> 00:08:57.500]  作為父親的雅各
[00:08:57.500 --> 00:08:59.500]  看到約瑟投訴他們的哥哥
[00:08:59.500 --> 00:09:01.500]  他有什麼回應呢
[00:09:01.500 --> 00:09:03.500]  雅各是不是應該了解約瑟所說的
[00:09:03.500 --> 00:09:04.500]  是不是虛實呢
[00:09:04.500 --> 00:09:06.500]  有沒有誇大了呢
[00:09:06.500 --> 00:09:08.500]  或者是不是應該主動跟兒子說
[00:09:08.500 --> 00:09:09.500]  你弟弟這樣說
[00:09:09.500 --> 00:09:11.500]  你放羊的時候做了這些事
[00:09:11.500 --> 00:09:12.500]  有沒有做到呢
[00:09:12.500 --> 00:09:15.500]  究竟雅各有做了什麼呢
[00:09:15.500 --> 00:09:18.500]  其實我們之前看的創世紀經文
[00:09:18.500 --> 00:09:21.500]  有一段都是很艱難的
[00:09:21.500 --> 00:09:23.500]  都是很少在聖經
[00:09:23.500 --> 00:09:24.500]  或者很少在
[00:09:24.500 --> 00:09:25.500]  應該這麼說
[00:09:25.500 --> 00:09:27.500]  很少我們人之間會說的
[00:09:27.500 --> 00:09:28.500]  或者查經理都很少的
[00:09:28.500 --> 00:09:31.500]  當時雅各的其中一個女兒
[00:09:31.500 --> 00:09:32.500]  叫做底蘭
[00:09:32.500 --> 00:09:36.500]  她就被士劍一個男人污辱了
[00:09:36.500 --> 00:09:38.500]  作為父親的雅各是怎麼樣呢
[00:09:38.500 --> 00:09:39.500]  沉默
[00:09:39.500 --> 00:09:40.500]  一會兒我們會看看
[00:09:40.500 --> 00:09:41.500]  她不出聲
[00:09:41.500 --> 00:09:43.500]  所以結果導致他們兩個兒子
[00:09:43.500 --> 00:09:45.500]  西冕和利微就各拿著刀劍
[00:09:45.500 --> 00:09:47.500]  就將士劍和父親
[00:09:47.500 --> 00:09:49.500]  所有的男丁殺了
[00:09:49.500 --> 00:09:50.500]  那一張也是
[00:09:50.500 --> 00:09:52.500]  我在男人史公也說過
[00:09:52.500 --> 00:09:53.500]  叫神氣之章
[00:09:53.500 --> 00:09:55.500]  整張聖經都好像沒有神的
[00:09:55.500 --> 00:09:57.500]  那些兒子亂殺
[00:09:57.500 --> 00:09:58.500]  爸爸不出聲
[00:09:58.500 --> 00:09:59.500]  滅門的慘案
[00:09:59.500 --> 00:10:00.500]  所以第一點
[00:10:00.500 --> 00:10:03.500]  我們有沒有在家裡
[00:10:03.500 --> 00:10:04.500]  無論做爸爸還是做媽媽
[00:10:04.500 --> 00:10:06.500]  有時面對衝突
[00:10:06.500 --> 00:10:09.500]  我們會以沉默去面對
[00:10:09.500 --> 00:10:10.500]  我們有時就說
[00:10:10.500 --> 00:10:12.500]  識時就怎樣
[00:10:12.500 --> 00:10:14.500]  靈人
[00:10:14.500 --> 00:10:16.500]  雅各是什麼回應呢
[00:10:16.500 --> 00:10:17.500]  聖經沒有說她做了什麼
[00:10:17.500 --> 00:10:19.500]  她接著有一個動作很特別
[00:10:19.500 --> 00:10:21.500]  雅各她的回應
[00:10:21.500 --> 00:10:22.500]  在這一節裡面所說
[00:10:22.500 --> 00:10:24.500]  以色列的愛
[00:10:24.500 --> 00:10:27.500]  愛約瑟過於其他兒子
[00:10:27.500 --> 00:10:29.500]  因為約瑟是她年老所生
[00:10:29.500 --> 00:10:32.500]  她給約瑟做了一件長袍
[00:10:32.500 --> 00:10:33.500]  所以聖經沒有說
[00:10:33.500 --> 00:10:35.500]  雅各有沒有澄清一下事件
[00:10:35.500 --> 00:10:38.500]  反而她送了給兒子一件長袍
[00:10:38.500 --> 00:10:41.500]  我們很熟悉的就是彩衣
[00:10:41.500 --> 00:10:42.500]  可以說當時來說
[00:10:42.500 --> 00:10:45.500]  是一件很長的長袖
[00:10:45.500 --> 00:10:46.500]  或者一件長到下腳
[00:10:46.500 --> 00:10:47.500]  好像這張照片裡面
[00:10:47.500 --> 00:10:48.500]  一個外袍
[00:10:48.500 --> 00:10:51.500]  其實牧羊人是不會穿這些衣服的
[00:10:51.500 --> 00:10:53.500]  應該是當時上流
[00:10:53.500 --> 00:10:55.500]  甚至是皇室的人才會穿的
[00:10:55.500 --> 00:10:56.500]  所以這個是突顯了
[00:10:56.500 --> 00:10:59.500]  雅各她對這個兒子約瑟很不同
[00:10:59.500 --> 00:11:00.500]  就正如經文所說
[00:11:00.500 --> 00:11:02.500]  她愛這個兒子過於其他
[00:11:02.500 --> 00:11:03.500]  而經文你有留意
[00:11:03.500 --> 00:11:05.500]  她不是叫他做雅各的
[00:11:05.500 --> 00:11:07.500]  她說以色列
[00:11:07.500 --> 00:11:10.500]  以色列是雅各神給他的名字
[00:11:10.500 --> 00:11:11.500]  這個代表什麼呢
[00:11:11.500 --> 00:11:13.500]  就是雅各好像作為一家之首
[00:11:13.500 --> 00:11:14.500]  一族之長
[00:11:14.500 --> 00:11:17.500]  她將這件長袍給了這個兒子
[00:11:17.500 --> 00:11:19.500]  特別的愛他
[00:11:19.500 --> 00:11:20.500]  就好像有一個
[00:11:20.500 --> 00:11:22.500]  他是我的接棒人
[00:11:22.500 --> 00:11:25.500]  所以這份對約瑟的偏愛
[00:11:25.500 --> 00:11:27.500]  其實就好像將長子這個位份
[00:11:27.500 --> 00:11:28.500]  放在了當中
[00:11:28.500 --> 00:11:29.500]  縱然他不是大兒子
[00:11:29.500 --> 00:11:30.500]  舊約學者布魯格曼
[00:11:30.500 --> 00:11:31.500]  他在《創世紀》一書
[00:11:31.500 --> 00:11:32.500]  他這樣詮釋
[00:11:32.500 --> 00:11:35.500]  他說這個心巧之意
[00:11:35.500 --> 00:11:37.500]  和使人難為的溺愛
[00:11:37.500 --> 00:11:39.500]  是雅各為約瑟做了一件
[00:11:39.500 --> 00:11:40.500]  很特別的長袍
[00:11:40.500 --> 00:11:42.500]  帝王身份的記號
[00:11:42.500 --> 00:11:43.500]  並且宣佈這個孩子
[00:11:43.500 --> 00:11:45.500]  在未來的高潮
[00:11:45.500 --> 00:11:47.500]  卿掌門是敏感的觀察者
[00:11:47.500 --> 00:11:49.500]  雅各的偏心
[00:11:49.500 --> 00:11:50.500]  他的偏愛
[00:11:50.500 --> 00:11:52.500]  引起了他們的仇恨
[00:11:52.500 --> 00:11:55.500]  而這種愛恨糾纏的三角關係
[00:11:55.500 --> 00:11:58.500]  一定有麻煩的
[00:11:58.500 --> 00:11:59.500]  布魯格曼這樣說
[00:11:59.500 --> 00:12:01.500]  列祖的英許若要持續下去
[00:12:01.500 --> 00:12:04.500]  必須在這種混亂的三角關係當中
[00:12:04.500 --> 00:12:05.500]  找到生路
[00:12:05.500 --> 00:12:07.500]  這個故事觸及了我們的生活
[00:12:07.500 --> 00:12:08.500]  因為我們每個人
[00:12:08.500 --> 00:12:10.500]  都活在這個三角的關係
[00:12:10.500 --> 00:12:11.500]  你想一下
[00:12:11.500 --> 00:12:13.500]  在你家裏面
[00:12:13.500 --> 00:12:14.500]  總會有些人
[00:12:14.500 --> 00:12:16.500]  好像約瑟一樣
[00:12:16.500 --> 00:12:18.500]  得到很多的愛
[00:12:18.500 --> 00:12:20.500]  你在座的兄弟姐妹
[00:12:20.500 --> 00:12:22.500]  爸爸特別疼愛那個
[00:12:22.500 --> 00:12:23.500]  第二那個
[00:12:23.500 --> 00:12:24.500]  每次買東西回來
[00:12:24.500 --> 00:12:25.500]  都是買給他的
[00:12:25.500 --> 00:12:27.500]  我做阿弟的又沒有
[00:12:27.500 --> 00:12:28.500]  總是有些人
[00:12:28.500 --> 00:12:30.500]  有些人得到太多的愛
[00:12:30.500 --> 00:12:32.500]  有些人又怎樣呢
[00:12:32.500 --> 00:12:33.500]  就愛得太多了
[00:12:33.500 --> 00:12:34.500]  就像雅各一樣
[00:12:34.500 --> 00:12:35.500]  溺愛了
[00:12:35.500 --> 00:12:37.500]  只愛那個
[00:12:37.500 --> 00:12:38.500]  不過我相信
[00:12:38.500 --> 00:12:40.500]  大部分都是怎樣呢
[00:12:40.500 --> 00:12:41.500]  就好像布魯格曼所說
[00:12:41.500 --> 00:12:43.500]  就是愛得太少
[00:12:43.500 --> 00:12:45.500]  感受不到愛
[00:12:45.500 --> 00:12:46.500]  我相信我們都是
[00:12:46.500 --> 00:12:47.500]  你都會覺得
[00:12:47.500 --> 00:12:48.500]  你在家裏面
[00:12:48.500 --> 00:12:49.500]  可能你是比較
[00:12:49.500 --> 00:12:50.500]  少經歷愛的那個
[00:12:50.500 --> 00:12:51.500]  受傷的那個
[00:12:51.500 --> 00:12:53.500]  所以第二點是甚麼呢
[00:12:53.500 --> 00:12:54.500]  第一點是沉默
[00:12:54.500 --> 00:12:57.500]  第二點是偏愛
[00:12:57.500 --> 00:12:58.500]  無論這個是偏愛
[00:12:58.500 --> 00:12:59.500]  偏心
[00:12:59.500 --> 00:13:00.500]  溺愛
[00:13:00.500 --> 00:13:01.500]  避忽是好
[00:13:01.500 --> 00:13:02.500]  其實往往都是
[00:13:02.500 --> 00:13:04.500]  引致一個家庭的決裂
[00:13:04.500 --> 00:13:06.500]  最初可能是一句無心的話
[00:13:06.500 --> 00:13:07.500]  可能你爸媽說了一句話
[00:13:07.500 --> 00:13:08.500]  無心的
[00:13:08.500 --> 00:13:09.500]  不過你聽了之後覺得
[00:13:09.500 --> 00:13:11.500]  為甚麼又是
[00:13:11.500 --> 00:13:13.500]  只喜歡一個小孩子
[00:13:13.500 --> 00:13:15.500]  我又沒有人看
[00:13:15.500 --> 00:13:16.500]  但後來就帶來誤會了
[00:13:16.500 --> 00:13:18.500]  然後家人當中有心病
[00:13:18.500 --> 00:13:20.500]  最後在感受上受傷
[00:13:20.500 --> 00:13:23.500]  然後轉化為行為上的傷害
[00:13:23.500 --> 00:13:24.500]  接著的故事
[00:13:24.500 --> 00:13:25.500]  你很熟悉了
[00:13:25.500 --> 00:13:26.500]  約瑟發了兩個夢
[00:13:26.500 --> 00:13:27.500]  分別就是
[00:13:27.500 --> 00:13:28.500]  預表就是
[00:13:28.500 --> 00:13:29.500]  十一個兄弟
[00:13:29.500 --> 00:13:30.500]  會向他下拜
[00:13:30.500 --> 00:13:32.500]  甚至有一天
[00:13:32.500 --> 00:13:34.500]  他的父母都要向他下拜
[00:13:34.500 --> 00:13:35.500]  約瑟發了這個夢之後
[00:13:35.500 --> 00:13:36.500]  他毫不忌諱地
[00:13:36.500 --> 00:13:39.500]  去跟他哥哥和父親說
[00:13:39.500 --> 00:13:40.500]  好了
[00:13:40.500 --> 00:13:41.500]  他爸爸
[00:13:41.500 --> 00:13:42.500]  雅各
[00:13:42.500 --> 00:13:43.500]  和哥哥
[00:13:43.500 --> 00:13:45.500]  有甚麼回應呢
[00:13:45.500 --> 00:13:48.500]  我們看看經文第十和第十一節
[00:13:48.500 --> 00:13:51.500]  約瑟就告訴他父親和哥哥們
[00:13:51.500 --> 00:13:53.500]  他父親雅各是怎樣呢
[00:13:53.500 --> 00:13:54.500]  責備
[00:13:54.500 --> 00:13:55.500]  責備他
[00:13:55.500 --> 00:13:56.500]  他說你發了這樣的夢
[00:13:56.500 --> 00:13:58.500]  難道我和你媽
