
[00:00:00.000 --> 00:00:04.760]  就是一個題目叫「接受淘汰先會知道什麼叫傳承」
[00:03:28.040 --> 00:03:29.960]  但是最後去到埃及
[00:03:29.960 --> 00:03:31.480]  即是住了幾百年
[00:03:31.480 --> 00:03:34.560]  但是神又救他們脫離一些奴役
[00:03:34.560 --> 00:03:35.360]  第五節
[00:03:35.360 --> 00:03:37.160]  我差派了摩西和亞倫
[00:03:37.160 --> 00:03:39.720]  藉著我在埃及和所行的神蹟
[00:03:39.720 --> 00:03:42.040]  用災疫擊打埃及
[00:03:42.040 --> 00:03:44.240]  然後把他們領出來
[00:03:44.240 --> 00:03:46.800]  我領你們的列祖離開埃及
[00:03:46.800 --> 00:03:48.440]  他們去到海邊
[00:03:48.440 --> 00:03:52.280]  埃及人帶著戰車和馬兵
[00:03:52.280 --> 00:03:54.800]  追趕你們的列祖直到紅海
[00:03:54.800 --> 00:03:57.720]  你們的列祖呼求耶和華
[00:03:57.720 --> 00:04:00.720]  他就以黑暗隔開你們和埃及人
[00:04:00.720 --> 00:04:03.240]  由此海水浮流淹沒了他們
[00:04:03.240 --> 00:04:06.680]  我在埃及所行的事你們都親眼見過
[00:04:06.680 --> 00:04:10.080]  你們在曠野住了許多日子
[00:04:10.080 --> 00:04:13.120]  這裡說的是過約旦河這件事
[00:04:13.120 --> 00:04:14.240]  再說遠一點
[00:04:14.240 --> 00:04:16.080]  當年你們出埃及
[00:04:16.080 --> 00:04:17.480]  你們過了紅海
[00:04:17.480 --> 00:04:21.480]  是神用紅海阻截了埃及的追兵
[00:04:21.480 --> 00:04:23.680]  你們的祖先才可以平安度過
[00:04:23.680 --> 00:04:25.040]  這裡有特別的
[00:04:25.040 --> 00:04:28.240]  他說我和你們說救過你們
[00:04:28.240 --> 00:04:31.120]  其實這裡聽的人
[00:04:31.120 --> 00:04:35.760]  他們的祖先親自經歷過神的拯救
[00:04:35.760 --> 00:04:38.480]  他們自己其實都經歷過神的拯救
[00:04:38.480 --> 00:04:41.600]  但是他們沒有經歷過摩西分紅海
[00:04:41.600 --> 00:04:44.120]  或者亞伯拉罕時段發生的事
[00:04:44.120 --> 00:04:45.360]  他們是沒有經歷過的
[00:04:45.360 --> 00:04:48.720]  但是今天他是用一個親自的角色
[00:04:48.720 --> 00:04:54.000]  約書亞代表神和代表耶和華跟他們說
[00:04:54.000 --> 00:04:57.320]  我救你們的祖先就等同是什麼呢
[00:04:57.320 --> 00:05:00.640]  我救你的祖先不就是救了你們
[00:05:00.640 --> 00:05:03.440]  意思就是說如果我不救你的祖先
[00:05:03.440 --> 00:05:05.600]  你的祖先就不會去到下一代
[00:05:05.600 --> 00:05:07.000]  也都不會存在
[00:05:07.000 --> 00:05:10.840]  所以我救你的祖先就等同救你們了
[00:05:10.840 --> 00:05:12.200]  意思就是這樣
[00:05:12.200 --> 00:05:16.520]  去到第八節 我令你們到住在了但河東的阿摩利人的地
[00:05:16.520 --> 00:05:19.680]  他們和你們爭至我把他們交在你們手裡
[00:05:19.680 --> 00:05:22.200]  你們就得了他們的地作產業
[00:05:22.200 --> 00:05:24.360]  我也在你們面前把他們消滅
[00:05:24.360 --> 00:05:27.720]  很多的勢力都是神幫助他們
[00:05:27.720 --> 00:05:30.960]  祖先消滅了他們才可以安居樂業
[00:05:30.960 --> 00:05:34.560]  時摩亞王西伯的兒子巴拿起來攻擊以色列人
[00:05:34.560 --> 00:05:39.280]  他派人把比爾的兒子巴蘭召了來救助你們
[00:05:39.280 --> 00:05:40.720]  我不肯聽巴拿的話
[00:05:40.720 --> 00:05:43.560]  結果他反而一而祝福你們
[00:05:43.560 --> 00:05:46.840]  這樣我就救你們脫離他的手
[00:05:46.840 --> 00:05:51.680]  這裡說當年那些人不單止在兵力上要消滅以色列人
[00:05:51.680 --> 00:05:55.480]  另外他們知道以色列人厲害的地方是因為神
[00:05:55.480 --> 00:05:58.000]  所以他派了一個先知打算詛咒他們
[00:05:58.000 --> 00:06:00.760]  希望影響了神對他們的祝福
[00:06:00.760 --> 00:06:03.000]  誰知道神再救他們一次
[00:06:03.000 --> 00:06:05.520]  使得巴拿不是說詛咒的說話
[00:06:05.520 --> 00:06:06.960]  而是說祝福的說話
[00:06:06.960 --> 00:06:09.640]  第十一節你們過了越後但河又如何呢?
[00:06:09.640 --> 00:06:11.200]  即是近期一點
[00:06:11.200 --> 00:06:15.760]  這些代數的人應該親自經歷過這件事
[00:06:15.760 --> 00:06:18.000]  剛才說的可能是上一代已經死了
[00:06:18.000 --> 00:06:20.320]  但這一代應該經歷過是怎樣呢?
[00:06:20.320 --> 00:06:23.480]  十一節你們過了越後但河來到耶利哥
[00:06:23.480 --> 00:06:25.280]  耶利哥的居民和你們作戰
[00:06:25.280 --> 00:06:28.320]  還有阿摩里人、比利時人、迦南人、赫人
[00:06:28.320 --> 00:06:31.720]  格加薩人、希美人、耶布斯人都和你們作戰
[00:06:31.720 --> 00:06:34.720]  我將他們都交在你們手中
[00:06:34.720 --> 00:06:36.760]  我派了黃蜂飛在你們面前
[00:06:36.760 --> 00:06:39.960]  把阿摩里人的兩個王從你們面前趕走
[00:06:39.960 --> 00:06:42.560]  並不是用你的刀也不是用你的弓
[00:06:42.560 --> 00:06:45.120]  你不要想著你的刀、你的弓是很厲害的
[00:06:45.120 --> 00:06:47.920]  而是神用很多神跡幫你們驅趕
[00:06:47.920 --> 00:06:50.120]  甚至乎戰勝這些敵人
[00:06:50.120 --> 00:06:53.080]  我賜給你們土地不是你們勞苦開墾的
[00:06:53.080 --> 00:06:55.440]  我賜給你們的城市不是你們建造的
[00:06:55.440 --> 00:06:57.040]  你們卻在城中
[00:06:57.040 --> 00:06:59.280]  你們享用葡萄園和橄欖園
[00:06:59.280 --> 00:07:01.360]  也不是你們栽種的
[00:07:01.360 --> 00:07:03.960]  你看到這裡你發現有一個口吻
[00:07:03.960 --> 00:07:05.440]  是很相似的
[00:07:05.440 --> 00:07:06.520]  就是什麼呢?
[00:07:06.520 --> 00:07:08.800]  就是沒有神就沒有你了
[00:07:08.800 --> 00:07:09.640]  你明白我的意思嗎?
[00:07:09.640 --> 00:07:11.320]  就好像我媽媽有時候跟我說
[00:07:11.320 --> 00:07:12.480]  如果不是我養大你
[00:07:12.480 --> 00:07:14.160]  你怎麼可以現在這麼生猛呢?
[00:07:14.160 --> 00:07:15.360]  我不知道你有沒有看過
[00:07:15.360 --> 00:07:17.160]  媽媽經常跟我聊天的時候就說
[00:07:17.160 --> 00:07:20.160]  其實我們也是盡力照顧媽媽的
[00:07:20.160 --> 00:07:21.240]  她說應該的
[00:07:21.240 --> 00:07:22.640]  沒有我怎麼會有你們
[00:07:22.640 --> 00:07:23.640]  我那時候挺辛苦的
[00:07:23.640 --> 00:07:24.640]  你壓著尿片的時候
[00:07:24.640 --> 00:07:27.240]  然後就會聽她說一個小時
[00:07:27.240 --> 00:07:28.840]  大概是這樣
[00:07:28.840 --> 00:07:32.080]  但是她說了一句話其實是真的
[00:07:32.080 --> 00:07:34.080]  就是如果沒有神
[00:07:34.080 --> 00:07:38.680]  你今天不會以色列人在迦南地比較安殊了
[00:07:38.680 --> 00:07:40.480]  所以第一點我們還要看到
[00:07:40.480 --> 00:07:43.200]  其實我們傳承一個精神
[00:07:43.200 --> 00:07:44.640]  就是回望神恩
[00:07:44.640 --> 00:07:45.680]  搭建橋樑
[00:07:45.680 --> 00:07:48.200]  這條橋樑是告訴我們什麼呢?
[00:07:48.200 --> 00:07:49.280]  沒有神
[00:07:49.280 --> 00:07:50.480]  我們沒有今天
[00:07:50.480 --> 00:07:51.880]  你什麼傳承
[00:07:51.880 --> 00:07:52.760]  接受傳承
[00:07:52.760 --> 00:07:53.400]  什麼都好
[00:07:53.400 --> 00:07:55.280]  有一個很重要的內容
[00:07:55.280 --> 00:07:57.160]  就是回望神的恩典
[00:07:57.160 --> 00:07:58.600]  搭建一條橋樑
[00:07:58.600 --> 00:07:59.800]  讓人知道
[00:07:59.800 --> 00:08:00.640]  沒有神
[00:08:00.640 --> 00:08:01.840]  我們沒有今天
[00:08:01.840 --> 00:08:03.760]  約書亞在事件召集的時候
[00:08:03.760 --> 00:08:04.600]  以色列各派
[00:08:04.600 --> 00:08:05.760]  有長老
[00:08:05.760 --> 00:08:06.400]  有首領
[00:08:06.400 --> 00:08:07.320]  有審判官
[00:08:07.320 --> 00:08:08.560]  官長都來了
[00:08:08.560 --> 00:08:09.560]  神的面前
[00:08:09.560 --> 00:08:10.560]  都是想和你說
[00:08:10.560 --> 00:08:11.880]  重溫一個歷史
[00:08:11.880 --> 00:08:13.560]  就是沒有神
[00:08:13.560 --> 00:08:14.960]  就沒有我們今天
[00:08:14.960 --> 00:08:16.160]  記住這件事
[00:08:16.160 --> 00:08:18.200]  這些歷史都是一個起點
[00:08:18.200 --> 00:08:19.800]  我們解釋一下下一張PowerPoint
[00:08:19.800 --> 00:08:20.960]  事件的
[00:08:20.960 --> 00:08:22.160]  屬靈的意義在哪裡呢?
[00:08:22.160 --> 00:08:23.920]  其實是很多交集的
[00:08:23.920 --> 00:08:25.360]  和他們的祖先
[00:08:25.360 --> 00:08:28.240]  其中一個就是阿伯拉罕蒙召入迦南的時候
[00:08:28.240 --> 00:08:30.640]  神在事件第一次和他顯現
[00:08:30.640 --> 00:08:32.800]  那裡就是你應許之地了
[00:08:32.800 --> 00:08:34.920]  阿伯拉罕在那裡捉了一座壇
[00:08:34.920 --> 00:08:37.000]  在《創世紀》十二章六至七節
[00:08:37.000 --> 00:08:37.920]  很重要
[00:08:37.920 --> 00:08:38.560]  因為
[00:08:38.560 --> 00:08:40.240]  其實起點在事件
[00:08:40.240 --> 00:08:42.200]  其實在事件和你說回這件事
[00:08:42.200 --> 00:08:43.160]  就告訴你
[00:08:43.160 --> 00:08:44.520]  當年你看看
[00:08:44.520 --> 00:08:45.400]  沒有神
[00:08:45.400 --> 00:08:46.680]  就沒有今天了
[00:08:46.680 --> 00:08:48.920]  還有一個埋葬偶像的地方
[00:08:48.920 --> 00:08:52.600]  雅各帶全家專心敬拜神聖的時候
[00:08:52.600 --> 00:08:54.480]  將所有愛邦神和義患
[00:08:54.480 --> 00:08:57.080]  都要埋在事件的像樹底下
[00:08:57.080 --> 00:08:59.680]  《創世紀》三十五章四節
[00:08:59.680 --> 00:09:02.080]  就是說當年利器偶像重新
[00:09:02.080 --> 00:09:03.440]  可以被神接納
[00:09:03.440 --> 00:09:06.960]  其實都是雅各帶領人們在事件埋了偶像
[00:09:06.960 --> 00:09:08.880]  所以今天我們要傳承的
[00:09:08.880 --> 00:09:09.480]  就是想
[00:09:09.480 --> 00:09:11.080]  究竟我們是在說
[00:09:11.080 --> 00:09:13.160]  我們教會有多厲害
[00:09:13.160 --> 00:09:15.400]  我們自己侍奉有多多
[00:09:15.400 --> 00:09:17.200]  或者我們信了主有多久
[00:09:17.200 --> 00:09:19.440]  還是說回一個原點
[00:09:19.440 --> 00:09:20.280]  就是
[00:09:20.280 --> 00:09:21.320]  其實沒有神
[00:09:21.320 --> 00:09:23.040]  我們都是沒有今天
[00:09:23.040 --> 00:09:24.240]  沒有耶穌
[00:09:24.240 --> 00:09:25.840]  我們都是沒有今天
[00:09:25.840 --> 00:09:27.320]  其實我在恩福堂內
[00:09:27.320 --> 00:09:28.920]  都見過很多前輩
[00:09:28.920 --> 00:09:31.240]  有些前輩通常會跟我說
[00:09:31.240 --> 00:09:32.640]  你記不記得
[00:09:32.640 --> 00:09:34.880]  當年我跟蘇牧師
[00:09:34.880 --> 00:09:36.080]  他沒有說打江山
[00:09:36.080 --> 00:09:37.600]  他很謙虛說侍奉神
[00:09:37.600 --> 00:09:39.280]  就在方芳幼稚園的時候
[00:09:39.280 --> 00:09:40.760]  擔一張椅子
[00:09:40.760 --> 00:09:42.800]  他一起侍奉
[00:09:42.800 --> 00:09:44.960]  那時候大家是很同心
[00:09:44.960 --> 00:09:46.680]  現在教會大了
[00:09:46.680 --> 00:09:47.960]  又好像疏離了
[00:09:47.960 --> 00:09:49.320]  你知不知道旁邊那個人叫什麼名字
[00:09:49.320 --> 00:09:50.280]  可能你都不知道
[00:09:50.280 --> 00:09:51.640]  但是那時候是挺好的
[00:09:51.640 --> 00:09:53.400]  通常他一開了這個話題
[00:09:53.400 --> 00:09:54.760]  大概說一個小時左右
[00:09:54.760 --> 00:09:56.520]  就會說
[00:09:56.520 --> 00:09:57.520]  當年也挺好
[00:09:57.520 --> 00:09:58.640]  今天也不好
[00:09:58.640 --> 00:10:00.200]  但是
[00:10:00.200 --> 00:10:02.240]  有些前輩有跟我說
[00:10:02.240 --> 00:10:03.480]  其實
[00:10:03.480 --> 00:10:06.320]  我還是說回方芳幼稚園的時候
[00:10:06.320 --> 00:10:07.360]  就是怎麼樣
[00:10:07.360 --> 00:10:08.560]  但是他最後跟我說一件事
[00:10:08.560 --> 00:10:09.080]  他說
[00:10:09.080 --> 00:10:10.200]  其實我們要記得
[00:10:10.200 --> 00:10:12.320]  無論我們的教會大還是小
[00:10:12.320 --> 00:10:13.840]  其實沒有耶穌
[00:10:13.840 --> 00:10:15.040]  沒有聖經
[00:10:15.040 --> 00:10:16.520]  我們恩福堂
[00:10:16.520 --> 00:10:18.000]  就沒有今天
[00:10:18.000 --> 00:10:20.200]  所以有時候我自己都有這些
[00:10:20.200 --> 00:10:21.880]  前路盲路的感覺
[00:10:21.880 --> 00:10:23.120]  因為我回來的時候
[00:10:23.120 --> 00:10:25.360]  其實是剛剛這裡還沒有建好
[00:10:25.360 --> 00:10:27.360]  那時候還要去長沙灣廣場
[00:10:27.360 --> 00:10:30.640]  還有羅氏對面大廈那裡
[00:10:30.640 --> 00:10:31.880]  是有一些聚會點
[00:10:31.880 --> 00:10:33.440]  就租了一些地方去崇拜
[00:10:33.440 --> 00:10:37.040]  我記得每一個星期都排隊在樓下
[00:10:37.040 --> 00:10:40.480]  起初是有一些警察叔叔來問一下
[00:10:40.480 --> 00:10:41.920]  你上面為什麼排隊
[00:10:41.920 --> 00:10:43.960]  你上面是不是有一些不法的活動
[00:10:43.960 --> 00:10:45.520]  那些人就說是回教會
[00:10:45.520 --> 00:10:46.280]  警察叔叔就說
[00:10:46.280 --> 00:10:48.040]  我看你們的樣子也很正常
[00:10:48.040 --> 00:10:48.720]  就號召你了
[00:10:48.720 --> 00:10:50.960]  然後我就會想
[00:10:50.960 --> 00:10:52.720]  我就跟那些人說
[00:10:52.720 --> 00:10:55.480]  回望當年哪有人崇拜遲到的
[00:10:55.480 --> 00:10:57.320]  遲到根本是門口也進不了
[00:10:57.320 --> 00:10:59.320]  因為那時候地方是窄的
[00:10:59.320 --> 00:11:01.080]  大家排隊
[00:11:01.080 --> 00:11:02.120]  但是今時今日
[00:11:02.120 --> 00:11:04.480]  其實有這個地方侍奉是好的
[00:11:04.480 --> 00:11:06.600]  有這個地方去崇拜是好的
[00:11:06.600 --> 00:11:08.480]  但是原點都是
[00:11:08.480 --> 00:11:10.120]  沒有耶穌
[00:11:10.120 --> 00:11:11.560]  我們沒有今天
[00:11:11.560 --> 00:11:12.320]  所以有一天
[00:11:12.320 --> 00:11:14.160]  可能隨著教會的發展
[00:11:14.160 --> 00:11:15.960]  可能隨著世界的動盪
[00:11:15.960 --> 00:11:17.880]  或者我們沒有了這個地方
[00:11:17.880 --> 00:11:20.160]  或者我們再沒有一些出色的領袖
[00:11:20.160 --> 00:11:21.560]  或者我們這些領袖
[00:11:21.560 --> 00:11:24.400]  好像我這些敗壞了也不奇怪
[00:11:24.400 --> 00:11:28.520]  但是你記得有耶穌就有你了
[00:11:28.520 --> 00:11:30.160]  有耶穌就有教會了
[00:11:30.160 --> 00:11:32.120]  回望下一屆教會的恩典
[00:11:32.120 --> 00:11:33.320]  自己的恩典
[00:11:33.320 --> 00:11:34.440]  一條橋樑
[00:11:34.440 --> 00:11:36.440]  踏向的不是看哪個人厲害
[00:11:36.440 --> 00:11:37.200]  哪個人差
[00:11:37.200 --> 00:11:38.040]  哪個年代厲害
[00:11:38.040 --> 00:11:39.200]  哪個年代差
[00:11:39.200 --> 00:11:40.600]  踏向的是什麼
[00:11:40.600 --> 00:11:42.080]  有耶穌
[00:11:42.080 --> 00:11:43.240]  就有我們
[00:11:43.240 --> 00:11:44.120]  沒有耶穌
[00:11:44.120 --> 00:11:45.120]  我們就沒有今天
[00:11:45.120 --> 00:11:46.880]  那就已經足夠了
[00:11:46.880 --> 00:11:48.640]  這個是很重要的傳承
[00:11:48.640 --> 00:11:50.480]  我記得有一次講完之後
[00:11:50.480 --> 00:11:52.280]  有一個好像是姊妹
[00:11:52.280 --> 00:11:54.840]  她走來跟我說很感謝你
[00:11:54.840 --> 00:11:55.920]  剛才的教導
[00:11:55.920 --> 00:11:57.600]  我在神裡面很有得著
[00:11:57.600 --> 00:11:59.360]  講到眼泛淚光
[00:11:59.360 --> 00:12:00.960]  然後握著我的手
[00:12:00.960 --> 00:12:02.080]  最後她跟我說
[00:12:02.080 --> 00:12:03.880]  感謝你張振峰牧師
[00:12:03.880 --> 00:12:07.160]  (笑聲)
[00:12:07.160 --> 00:12:08.160]  接著那一刻
[00:12:08.160 --> 00:12:09.520]  我就有一個感覺
[00:12:09.520 --> 00:12:10.520]  就是什麼呢
[00:12:10.520 --> 00:12:12.920]  不是戴眼鏡的就是張振峰牧師的
[00:12:12.920 --> 00:12:15.120]  他可以是尖前驅牧師的
[00:12:15.120 --> 00:12:16.440]  你明白嗎
[00:12:16.440 --> 00:12:17.120]  好了
[00:12:17.120 --> 00:12:17.840]  我那時候想
[00:12:17.840 --> 00:12:19.360]  可不可以澄清呢
[00:12:19.360 --> 00:12:20.800]  但是有一刻
[00:12:20.800 --> 00:12:23.640]  因為他講得太投入在神的話語裡面
[00:12:23.640 --> 00:12:24.680]  很有得著
[00:12:24.680 --> 00:12:26.200]  我不可以打斷你的情緒
[00:12:26.200 --> 00:12:26.720]  跟他說
[00:12:26.720 --> 00:12:28.160]  我是梁振偉牧師
[00:12:28.160 --> 00:12:29.880]  不是張振峰牧師
[00:12:29.880 --> 00:12:32.080]  如果調轉又不行
[00:12:32.080 --> 00:12:33.040]  因為譬如他說
[00:12:33.040 --> 00:12:34.640]  你剛才講的那一套是垃圾
[00:12:34.640 --> 00:12:35.440]  都不知道你在講什麼
[00:12:35.440 --> 00:12:36.320]  我就要澄清
[00:12:36.320 --> 00:12:37.520]  我是梁振偉牧師
[00:12:37.520 --> 00:12:38.840]  我不是張振峰牧師
[00:12:38.840 --> 00:12:41.320]  就是連累了我的同事
[00:12:41.320 --> 00:12:43.000]  但是我猜張振峰牧師
[00:12:43.000 --> 00:12:44.400]  不是很介意別人認錯他
[00:12:44.400 --> 00:12:45.560]  因為在讚賞
[00:12:45.560 --> 00:12:46.960]  不認錯不要緊
[00:12:46.960 --> 00:12:48.440]  可能他下次跟張振峰牧師
[00:12:48.440 --> 00:12:49.600]  又講同一番話
[00:12:49.600 --> 00:12:51.800]  又說梁振偉牧師
[00:12:51.800 --> 00:12:53.200]  但是其實那時候
[00:12:53.200 --> 00:12:55.040]  心裡面是有些介懷
[00:12:55.040 --> 00:12:56.280]  但是那個介懷
[00:12:56.280 --> 00:12:57.960]  最後我覺得還是不要澄清
[00:12:57.960 --> 00:12:59.600]  因為他講得很開心
[00:12:59.600 --> 00:13:01.360]  還有那種開心是
[00:13:01.360 --> 00:13:02.400]  他得到釋放
[00:13:02.400 --> 00:13:04.720]  因為他覺得在神的話語裡面看到
[00:13:04.720 --> 00:13:06.400]  有耶穌在這裡
[00:13:06.400 --> 00:13:09.520]  耶穌透過神的話語去鼓勵他
[00:13:09.520 --> 00:13:11.800]  我都不是怎麼特別傳承給他
[00:13:11.800 --> 00:13:13.560]  就是大家聽一下道
[00:13:13.560 --> 00:13:16.080]  但是好像一些長老首領審判官
[00:13:16.080 --> 00:13:18.000]  他聽到約書亞這樣講
[00:13:18.000 --> 00:13:18.960]  我一輩子都記得
[00:13:18.960 --> 00:13:20.320]  我跟後裔都這樣講
[00:13:20.320 --> 00:13:23.240]  沒有我們的神就沒有今天了
[00:13:23.240 --> 00:13:25.240]  這樣已經足夠了
[00:13:25.240 --> 00:13:26.120]  說真的
[00:13:26.120 --> 00:13:27.320]  有時候我們都要接受
[00:13:27.320 --> 00:13:29.280]  每個年代是有不同的人做法
[00:13:29.280 --> 00:13:32.480]  甚至我們自己是會翻天加會死的
[00:13:32.480 --> 00:13:34.320]  記不記得我們的名字
[00:13:34.320 --> 00:13:35.360]  並不重要
[00:13:35.360 --> 00:13:37.040]  或者記不記得是恩福堂
[00:13:37.040 --> 00:13:38.240]  都不重要
[00:13:38.240 --> 00:13:39.280]  記得是什麼
[00:13:39.280 --> 00:13:40.560]  沒有耶穌
[00:13:40.560 --> 00:13:41.520]  我們沒有今天
[00:13:41.520 --> 00:13:42.680]  這樣已經很足夠了
[00:13:42.680 --> 00:13:43.760]  大家很聰明
[00:13:43.760 --> 00:13:44.360]  好了
[00:13:44.360 --> 00:13:46.160]  現代信徒有很多事件
[00:13:46.160 --> 00:13:47.400]  我們都要想一下
[00:13:47.400 --> 00:13:48.480]  事件在哪裡呢?
[00:13:48.480 --> 00:13:50.240]  不只是在恩福堂這裡
[00:13:50.240 --> 00:13:51.560]  回想一下一些因典
[00:13:51.560 --> 00:13:52.120]  你會發現
[00:13:52.120 --> 00:13:54.440]  有時候互相分享一下團契的得失
