
[00:00:00.000 --> 00:00:04.000]  我們很感謝勁爆樂隊的服務
[00:01:30.000 --> 00:01:32.000]  很期望你們都能夠一起參與
[00:01:32.000 --> 00:01:35.000]  特別我們期望在未來的日子
[00:01:35.000 --> 00:01:36.000]  我們幾間的子堂
[00:01:36.000 --> 00:01:38.000]  連同新的子堂和母堂一起
[00:01:38.000 --> 00:01:39.000]  無論在宣教上
[00:01:39.000 --> 00:01:41.000]  無論在我們的神學上
[00:01:41.000 --> 00:01:44.000]  彼此結連成為更有力的群體
[00:01:44.000 --> 00:01:47.000]  回應上帝在恩福家所攀下的照明
[00:01:47.000 --> 00:01:48.000]  願意你都能夠一起參與
[00:01:48.000 --> 00:01:50.000]  支持第四子的開展
[00:01:51.000 --> 00:01:52.000]  過去幾年
[00:01:52.000 --> 00:01:55.000]  香港社會的氣氛急劇地轉變
[00:01:55.000 --> 00:01:57.000]  移民的浪潮持續出現
[00:01:57.000 --> 00:01:59.000]  經濟發展下行
[00:01:59.000 --> 00:02:02.000]  所以難免我們都會面對異常的挑戰
[00:02:02.000 --> 00:02:05.000]  但是教會和社會很不同的地方
[00:02:05.000 --> 00:02:06.000]  就是信仰的群體
[00:02:06.000 --> 00:02:09.000]  我們相信神的同在
[00:02:09.000 --> 00:02:12.000]  所以社會面對的挑戰越大
[00:02:12.000 --> 00:02:15.000]  教會的使命和責任就更加大
[00:02:15.000 --> 00:02:17.000]  在教會的社會
[00:02:17.000 --> 00:02:19.000]  使命和責任就更加大
[00:02:19.000 --> 00:02:22.000]  在第四子堂的發展策略上
[00:02:22.000 --> 00:02:25.000]  由最初的啟德新發展區到東涌
[00:02:25.000 --> 00:02:28.000]  最後落實在新界的北區
[00:02:28.000 --> 00:02:30.000]  讓我深深體會神的意念
[00:02:30.000 --> 00:02:32.000]  高過人的意念
[00:02:32.000 --> 00:02:33.000]  回顧五年前
[00:02:33.000 --> 00:02:36.000]  第三間子堂都是在夾縫當中成長
[00:02:36.000 --> 00:02:39.000]  但是神的恩典處處
[00:02:39.000 --> 00:02:40.000]  所以我很盼望
[00:02:40.000 --> 00:02:43.000]  我們一起來建立第四間子堂
[00:02:43.000 --> 00:02:46.000]  同心為神的國度來拓展
[00:02:47.000 --> 00:02:48.000]  大英姐妹
[00:02:48.000 --> 00:02:50.000]  可能你對北區的認識不多
[00:02:50.000 --> 00:02:52.000]  印象可能停留在偏遠
[00:02:52.000 --> 00:02:55.000]  農地、魚塘、郊區
[00:02:55.000 --> 00:02:58.000]  但是隨著北部都會區的發展
[00:02:58.000 --> 00:03:00.000]  將來北區有很大的轉變
[00:03:00.000 --> 00:03:03.000]  人口和就業機會將會大增
[00:03:03.000 --> 00:03:07.000]  北區也是全港位列第三的貧窮區域
[00:03:07.000 --> 00:03:09.000]  裏面有很多基層人士的需要
[00:03:09.000 --> 00:03:11.000]  我們怎樣可以接觸他們
[00:03:11.000 --> 00:03:13.000]  將福音帶給他們呢?
[00:03:13.000 --> 00:03:17.000]  見諒,這真是很值得我們思考的課題
[00:03:17.000 --> 00:03:20.000]  《耳忽碩書》二章提到要傳和平的福音
[00:03:20.000 --> 00:03:22.000]  無論給遠處的人
[00:03:22.000 --> 00:03:23.000]  或是近處的人
[00:03:23.000 --> 00:03:25.000]  第四子堂的開展
[00:03:25.000 --> 00:03:28.000]  正正要回應本地宣教的需要
[00:03:28.000 --> 00:03:31.000]  我們很想跨越地理和文化
[00:03:31.000 --> 00:03:33.000]  將福音帶給北區的居民
[00:03:33.000 --> 00:03:35.000]  大英姐妹邀請你禱告
[00:03:35.000 --> 00:03:39.000]  求主讓你看見本地宣教的角色
[00:03:39.000 --> 00:03:41.000]  讓我們用本地宣教的角色
[00:03:41.000 --> 00:03:45.000]  讓我們用基督的愛一起建立神的國
[00:03:45.000 --> 00:03:48.000]  四子宣教齊起動
[00:03:48.000 --> 00:03:50.000]  Fighting in the end
[00:03:50.000 --> 00:03:51.000]  Let's go
[00:03:51.000 --> 00:04:01.000]  大家要記得走出恩福中心
[00:04:01.000 --> 00:04:02.000]  我想問問大家
[00:04:02.000 --> 00:04:05.000]  自從疫症之後有多少人回過深圳?
[00:04:05.000 --> 00:04:09.000]  差不多整個會中都回過深圳
[00:04:09.000 --> 00:04:11.000]  北區一點都不遠
[00:04:11.000 --> 00:04:13.000]  北區比深圳近
[00:04:13.000 --> 00:04:15.000]  所以你們應該都可以去
[00:04:15.000 --> 00:04:16.000]  很近的地方
[00:04:16.000 --> 00:04:17.000]  我想問問
[00:04:17.000 --> 00:04:21.000]  有多少人已經有AliPlay支付的
[00:04:21.000 --> 00:04:24.000]  很多會中都有
[00:04:24.000 --> 00:04:26.000]  將來去完北區後
[00:04:26.000 --> 00:04:28.000]  可以過境吃個午餐
[00:04:28.000 --> 00:04:31.000]  這些都是大家一起服侍的契機
[00:04:31.000 --> 00:04:35.000]  今天和建立牧師分享的時候
[00:04:35.000 --> 00:04:40.000]  其實很想用撒加利亞書第四章
[00:04:40.000 --> 00:04:42.000]  因為裡面說了一句我們很熟悉的經文
[00:04:42.000 --> 00:04:44.000]  不是依靠勢力,不是依靠才能
[00:04:44.000 --> 00:04:48.000]  是靠耶華的靈,方能成事這段經文
[00:04:48.000 --> 00:04:50.000]  這段經文令我想起
[00:04:50.000 --> 00:04:54.000]  不是依靠勢力,不是依靠才能
[00:04:54.000 --> 00:04:57.000]  我相信我們這個年紀的人
[00:04:57.000 --> 00:05:01.000]  對「負資產」這個名字都有很深刻的印象
[00:05:01.000 --> 00:05:05.000]  當年沙士期間樓價暴跌大約七成
[00:05:05.000 --> 00:05:08.000]  期間負資產個案超過十萬個
[00:05:08.000 --> 00:05:10.000]  十萬個即是多少呢
[00:05:10.000 --> 00:05:13.000]  就是佔當時整體按揭的百分之二十二
[00:05:13.000 --> 00:05:16.000]  即是有五分一的按揭都是負資產
[00:05:16.000 --> 00:05:20.000]  這個也是扣押當年很多香港人一生的夢想
[00:05:20.000 --> 00:05:21.000]  或者今天都是
[00:05:21.000 --> 00:05:24.000]  想著公元首相的物業能夠安享萬年
[00:05:24.000 --> 00:05:25.000]  但是負資產的來臨
[00:05:25.000 --> 00:05:27.000]  令到他們很多年的積蓄一夜消失
[00:05:27.000 --> 00:05:30.000]  甚至走向破產被逼遷
[00:05:30.000 --> 00:05:34.000]  十萬個負資產個案代表了十萬個辛酸的故事
[00:05:34.000 --> 00:05:38.000]  當年香港人都是很艱難的一個噩夢
[00:05:38.000 --> 00:05:40.000]  在2022年開始
[00:05:40.000 --> 00:05:43.000]  香港的負資產數目又再升
[00:05:43.000 --> 00:05:45.000]  雖然這個季度跌了一點
[00:05:45.000 --> 00:05:47.000]  跌了大約百分之五
[00:05:47.000 --> 00:05:50.000]  但是二十年前的痛楚記憶
[00:05:50.000 --> 00:05:54.000]  我想仍然留在我們很多這代人的記憶裡
[00:05:54.000 --> 00:05:56.000]  可能我們很怕買樓
[00:05:56.000 --> 00:05:57.000]  我自己九七年的時候
[00:05:57.000 --> 00:05:59.000]  我九三年大學畢業
[00:05:59.000 --> 00:06:02.000]  那時候就自過業魔都很怕買樓
[00:06:02.000 --> 00:06:04.000]  到現在都很怕買樓
[00:06:04.000 --> 00:06:06.000]  買了樓又怕樓價一直跌
[00:06:06.000 --> 00:06:10.000]  跌到自己樓價會不會跌到我之前買的價格
[00:06:10.000 --> 00:06:11.000]  跌到那個價格的時候
[00:06:11.000 --> 00:06:13.000]  我就被銀行叫空
[00:06:13.000 --> 00:06:14.000]  我又是負資產
[00:06:14.000 --> 00:06:18.000]  在這二十年的資產負資產上上落落的數字裡
[00:06:18.000 --> 00:06:19.000]  有時候我們都會問
[00:06:19.000 --> 00:06:22.000]  怎樣才是一個正確的投資抉擇呢?
[00:06:22.000 --> 00:06:24.000]  投資石頭是令自己有錢了
[00:06:24.000 --> 00:06:27.000]  還是令自己白費心機呢?
[00:06:27.000 --> 00:06:30.000]  甚至我今天如果沒有投資石頭的話
[00:06:30.000 --> 00:06:32.000]  我是不是一個在神面前
[00:06:32.000 --> 00:06:34.000]  或者人面前又好像不太行呢?
[00:06:34.000 --> 00:06:36.000]  這個經文裡面就是一個
[00:06:36.000 --> 00:06:39.000]  由負資產變負資產的經歷
[00:06:39.000 --> 00:06:41.000]  所以我看這個經文就很開心
[00:06:41.000 --> 00:06:43.000]  因為當中有石頭
[00:06:43.000 --> 00:06:44.000]  香港人很喜歡石頭
[00:06:44.000 --> 00:06:47.000]  教我們怎樣人生投資這些石頭
[00:06:47.000 --> 00:06:48.000]  可以活得滿足
[00:06:48.000 --> 00:06:51.000]  同時今天是第四子堂的主日
[00:06:51.000 --> 00:06:54.000]  我們關心的當然是關心他們的堂子
[00:06:54.000 --> 00:06:56.000]  但是堂子不是最終極的關心
[00:06:56.000 --> 00:06:58.000]  很開心和二妹牧師
[00:06:58.000 --> 00:07:00.000]  見牧師他們聊天的時候
[00:07:00.000 --> 00:07:02.000]  他們都是這樣說的
[00:07:02.000 --> 00:07:03.000]  地方不是最重要
[00:07:03.000 --> 00:07:05.000]  最重要是有人
[00:07:05.000 --> 00:07:06.000]  香港不是最重要的地方
[00:07:06.000 --> 00:07:07.000]  最重要是有人
[00:07:07.000 --> 00:07:10.000]  走去幾層樓你還要做什麼呢?
[00:07:10.000 --> 00:07:11.000]  最重要是有人
[00:07:11.000 --> 00:07:12.000]  這個很好
[00:07:12.000 --> 00:07:14.000]  但是有人我們都要關心
[00:07:14.000 --> 00:07:16.000]  有堂子的地方
[00:07:16.000 --> 00:07:18.000]  過去幾個月我們都在不同的地方
[00:07:18.000 --> 00:07:19.000]  有地鋪有樓上鋪
[00:07:19.000 --> 00:07:21.000]  我們都看了很多
[00:07:21.000 --> 00:07:24.000]  很期望未來幾個月大家要狠切
[00:07:24.000 --> 00:07:26.000]  當是你家裡買樓
[00:07:26.000 --> 00:07:27.000]  或者租樓不緊張
[00:07:27.000 --> 00:07:29.000]  為這件事去討告
[00:07:29.000 --> 00:07:30.000]  我們因福去討告
[00:07:30.000 --> 00:07:31.000]  我們找到一個地方
[00:07:31.000 --> 00:07:33.000]  能夠很容易讓方眾接觸到福音
[00:07:33.000 --> 00:07:35.000]  讓北區的市民接觸到福音
[00:07:35.000 --> 00:07:38.000]  但是又合乎到城市現在新的發展需要
[00:07:38.000 --> 00:07:41.000]  但是又配合到當地很多不同屬靈群體
[00:07:41.000 --> 00:07:42.000]  他們需要的一個地方
[00:07:42.000 --> 00:07:43.000]  我們很期望
[00:07:43.000 --> 00:07:47.000]  為北區剛才說的較為貧窮的一個區域
[00:07:47.000 --> 00:07:50.000]  能夠為他們創建更多富的資產
[00:07:50.000 --> 00:07:51.000]  不是富的資產
[00:07:51.000 --> 00:07:55.000]  不單個人要離開富資產變富資產
[00:07:55.000 --> 00:07:57.000]  同樣整個屬靈群體
[00:07:57.000 --> 00:08:00.000]  都要由離開富資產變成富資產
[00:08:00.000 --> 00:08:02.000]  剛才說過《撒加利亞書》四章
[00:08:02.000 --> 00:08:03.000]  是關於石頭的經文
[00:08:03.000 --> 00:08:05.000]  我想大家一起讀出這段經文
[00:08:05.000 --> 00:08:07.000]  看看有多少石出現
[00:08:07.000 --> 00:08:08.000]  我想這樣
[00:08:08.000 --> 00:08:10.000]  我就想姐妹讀單數字
[00:08:10.000 --> 00:08:12.000]  弟兄讀雙數字
[00:08:12.000 --> 00:08:14.000]  我們用啟應的方法讀出來
[00:08:14.000 --> 00:08:17.000]  我首先請姐妹來讀
[00:08:17.000 --> 00:08:19.000]  好
[00:08:19.000 --> 00:08:21.000]  好,謝謝
[00:08:21.000 --> 00:08:22.000]  1、2、3
[00:08:22.000 --> 00:08:26.000]  那與我說話的天使由來叫醒我
[00:08:26.000 --> 00:08:30.000]  好像人睡覺時變換成一樣
[00:08:30.000 --> 00:08:33.000]  弟兄,他問我,你看見什麼
[00:08:33.000 --> 00:08:35.000]  我說,我看見了
[00:08:35.000 --> 00:08:39.000]  看下有一個純金的燈台
[00:08:39.000 --> 00:08:41.000]  頂上有燈座
[00:08:41.000 --> 00:08:43.000]  旗上有七盞燈
[00:08:43.000 --> 00:08:47.000]  每盞燈的上頭有七根管子
[00:08:47.000 --> 00:08:50.000]  旁邊有兩棵橄欖樹
[00:08:50.000 --> 00:08:53.000]  一棵在燈座的右邊
[00:08:53.000 --> 00:08:56.000]  一棵在燈座的左邊
[00:08:56.000 --> 00:08:59.000]  我問與我說話的天使說
[00:08:59.000 --> 00:09:02.000]  主啊,這是什麼意思
[00:09:02.000 --> 00:09:05.000]  與我說話的天使回答
[00:09:05.000 --> 00:09:09.000]  對我說,我不知道這是什麼意思嗎
[00:09:09.000 --> 00:09:12.000]  我說,主啊,我不知道
[00:09:12.000 --> 00:09:15.000]  神就是所羅巴百的英雄
[00:09:15.000 --> 00:09:17.000]  他回答我說
[00:09:17.000 --> 00:09:21.000]  這是耶和華指示所羅巴百的話
[00:09:21.000 --> 00:09:23.000]  萬君之耶和華說
[00:09:23.000 --> 00:09:27.000]  不是依靠勢力,不是依靠才能
[00:09:27.000 --> 00:09:31.000]  乃是依靠我的靈方能成事
[00:09:31.000 --> 00:09:34.000]  大山啊,你算什麼
[00:09:34.000 --> 00:09:38.000]  在所羅巴百面前,你必夷為平地
[00:09:38.000 --> 00:09:42.000]  他安放頂上的那塊石頭
[00:09:42.000 --> 00:09:47.000]  人就歡呼,願因為恩惠歸於這殿
[00:09:47.000 --> 00:09:50.000]  耶和華的話臨到我說
[00:09:50.000 --> 00:09:55.000]  所羅巴百的手納了這殿的根基
[00:09:55.000 --> 00:09:58.000]  他的手也必完成這功
[00:09:58.000 --> 00:10:01.000]  你就知道萬君之耶和華
[00:10:01.000 --> 00:10:04.000]  差遣我到你們這裏
[00:10:04.000 --> 00:10:08.000]  誰藐視這日的事為少呢
[00:10:08.000 --> 00:10:13.000]  他們見所羅巴百手納石垂扇就歡喜
[00:10:13.000 --> 00:10:18.000]  且七盞燈是耶和華的眼睛片刷全地
[00:10:18.000 --> 00:10:20.000]  我問天使說
[00:10:20.000 --> 00:10:25.000]  那麼在燈臺左右的這兩棵橄欖樹
[00:10:25.000 --> 00:10:27.000]  是什麼意思呢
[00:10:27.000 --> 00:10:29.000]  我再次問他
[00:10:29.000 --> 00:10:36.000]  這兩根橄欖樹枝在兩根流出金色油的金嘴旁邊
[00:10:36.000 --> 00:10:38.000]  是什麼意思呢
[00:10:38.000 --> 00:10:40.000]  他對我說
[00:10:40.000 --> 00:10:43.000]  你不知道這是什麼意思嗎
[00:10:43.000 --> 00:10:46.000]  我說主啊,我不知道
[00:10:46.000 --> 00:10:50.000]  他說這是兩位受高者
[00:10:50.000 --> 00:10:54.000]  私立在全地之主的旁邊
[00:10:54.000 --> 00:10:57.000]  我想開始之前大家一起安靜的時間
[00:10:57.000 --> 00:10:59.000]  在安靜的時間裏面
[00:10:59.000 --> 00:11:02.000]  也用上聖靈臨到我們這個會場
[00:11:02.000 --> 00:11:05.000]  臨到我們每一個服侍的弟兄姊妹的心中
[00:11:05.000 --> 00:11:09.000]  臨到我們每一個信徒的心中
[00:11:09.000 --> 00:11:11.000]  每一個朋友的心中
[00:11:11.000 --> 00:11:13.000]  用上我們
[00:11:13.000 --> 00:11:16.000]  給上帝改變我們
[00:11:16.000 --> 00:11:19.000]  給上帝的說話沉入我們的心中
[00:11:19.000 --> 00:11:22.000]  剛才所讀的有沒有一些話語
[00:11:22.000 --> 00:11:24.000]  你記起的
[00:11:24.000 --> 00:11:27.000]  你也將它反覆思想
[00:11:27.000 --> 00:11:34.000]  主啊,在安靜的裏面
[00:11:34.000 --> 00:11:36.000]  求你自己繼續的
[00:11:36.000 --> 00:11:38.000]  藉著你的話語激勵我們
[00:11:38.000 --> 00:11:40.000]  願意在宣講裏面
[00:11:40.000 --> 00:11:42.000]  繼續臨到我們每一個人的身上
[00:11:42.000 --> 00:11:45.000]  我們這樣禱告奉耶穌基督的名義求
[00:11:45.000 --> 00:11:51.000]  撒加利亞先知是一個很古舊的人物
[00:11:51.000 --> 00:11:53.000]  古舊到什麼時候呢
[00:11:53.000 --> 00:11:56.000]  他古舊到和孔子同時
[00:11:56.000 --> 00:11:58.000]  即是中國的春秋時間
[00:11:58.000 --> 00:12:00.000]  東周的時代的人
[00:12:00.000 --> 00:12:02.000]  很久很久之前的人
[00:12:02.000 --> 00:12:06.000]  那時候世界最大的國家不是中國
[00:12:06.000 --> 00:12:09.000]  最大的國家也不是巴比倫
[00:12:09.000 --> 00:12:11.000]  最大的國家叫波斯
[00:12:11.000 --> 00:12:13.000]  波斯當時已經取代了巴比倫
[00:12:13.000 --> 00:12:15.000]  成為世界的盟主
[00:12:15.000 --> 00:12:17.000]  他統治的地方
[00:12:17.000 --> 00:12:19.000]  由印度去到希臘
[00:12:19.000 --> 00:12:21.000]  有127個省
[00:12:21.000 --> 00:12:23.000]  那個地方的弘大
[00:12:23.000 --> 00:12:25.000]  是當時世界從來沒有見過
[00:12:25.000 --> 00:12:27.000]  那麼強盛的帝國
[00:12:27.000 --> 00:12:31.000]  他們就容許一個比較寬容的政策
[00:12:31.000 --> 00:12:33.000]  他和前代巴比倫人的政策很不同
[00:12:33.000 --> 00:12:36.000]  他讓那些被擄的以色列人
[00:12:36.000 --> 00:12:39.000]  可以由巴比倫回到他們的鄉下
[00:12:39.000 --> 00:12:42.000]  去耶路撒冷重建聖殿
[00:12:42.000 --> 00:12:44.000]  當時重建聖殿很開心
[00:12:44.000 --> 00:12:46.000]  又說能夠重建聖殿
[00:12:46.000 --> 00:12:48.000]  不過呢
[00:12:48.000 --> 00:12:51.000]  在重建聖殿到撒加利亞的日子
[00:12:51.000 --> 00:12:54.000]  聖殿已經重建了20年
[00:12:54.000 --> 00:12:56.000]  聖殿出現了一件警況
[00:12:56.000 --> 00:12:58.000]  聖殿的一堆石頭
[00:12:58.000 --> 00:13:00.000]  變成了負資產
[00:13:00.000 --> 00:13:02.000]  不單是負資產
[00:13:02.000 --> 00:13:05.000]  更加像恆大那樣變成了很多的爛尾樓
[00:13:05.000 --> 00:13:07.000]  20年也建不起來
[00:13:07.000 --> 00:13:10.000]  因為第一代人是索羅巴伯帶他們回來的
[00:13:10.000 --> 00:13:12.000]  20年前他們一回來
[00:13:12.000 --> 00:13:14.000]  馬上就立了聖殿的根基
[00:13:14.000 --> 00:13:16.000]  不過20年裡面
[00:13:16.000 --> 00:13:18.000]  波斯人很多的外邦人
[00:13:18.000 --> 00:13:19.000]  一路反對
[00:13:19.000 --> 00:13:20.000]  一路攔阻
[00:13:20.000 --> 00:13:21.000]  一路不讓他們重建
[00:13:21.000 --> 00:13:22.000]  重建來重建去
[00:13:22.000 --> 00:13:23.000]  拖來拖去
[00:13:23.000 --> 00:13:24.000]  一拖就20年
[00:13:24.000 --> 00:13:26.000]  就成為了爛尾樓
[00:13:26.000 --> 00:13:27.000]  既然成為爛尾樓
[00:13:27.000 --> 00:13:30.000]  那就是說他們的敬拜很難開展
[00:13:30.000 --> 00:13:34.000]  聖殿也成為了以色列當時的負資產
[00:13:34.000 --> 00:13:36.000]  不單聖殿成為負資產
[00:13:36.000 --> 00:13:38.000]  還有其他東西成為負資產
[00:13:38.000 --> 00:13:39.000]  看回之前一章
[00:13:39.000 --> 00:13:41.000]  為什麼聖殿成為負資產呢?
[00:13:41.000 --> 00:13:43.000]  原來領袖也是成為負資產
[00:13:43.000 --> 00:13:44.000]  在之前那章第三章
[00:13:44.000 --> 00:13:46.000]  如果大家大約讀過撒加利亞書
[00:13:46.000 --> 00:13:47.000]  你會記得的
[00:13:47.000 --> 00:13:49.000]  就是大祭司約書亞
[00:13:49.000 --> 00:13:51.000]  滿身穿上很髒的衣服
[00:13:51.000 --> 00:13:53.000]  代表他滿身的污垢
[00:13:53.000 --> 00:13:56.000]  在天上被撒旦控告
[00:13:56.000 --> 00:13:57.000]  那就是說什麼呢?
[00:13:57.000 --> 00:14:00.000]  原來不單聖殿是負資產
[00:14:00.000 --> 00:14:03.000]  原來屬靈的領袖也是負資產
[00:14:03.000 --> 00:14:07.000]  都有很多無形的罪在他身上出現了
[00:14:07.000 --> 00:14:08.000]  這樣的負資產
[00:14:08.000 --> 00:14:10.000]  當時難怪一搞就搞了20年
[00:14:10.000 --> 00:14:12.000]  不單大祭司成為負資產
[00:14:12.000 --> 00:14:15.000]  其實整個神的子民群體
[00:14:15.000 --> 00:14:17.000]  在波斯帝國的出現
[00:14:17.000 --> 00:14:19.000]  也很像負資產
[00:14:19.000 --> 00:14:20.000]  如果在撒加利亞書第一章
[00:14:20.000 --> 00:14:23.000]  十一節是這樣寫撒加利亞的背景
[00:14:23.000 --> 00:14:25.000]  當時耶華的使者四面走出去
[00:14:25.000 --> 00:14:27.000]  走出去的時候
[00:14:27.000 --> 00:14:29.000]  他們對站在翻石榴樹中間
[00:14:29.000 --> 00:14:32.000]  耶華的使者回來說
[00:14:32.000 --> 00:14:34.000]  我們在遍地巡邏
[00:14:34.000 --> 00:14:37.000]  看下全地都安息平靜
[00:14:37.000 --> 00:14:39.000]  你說這是一個好的景象
[00:14:39.000 --> 00:14:41.000]  既然神的使者察看全地
[00:14:41.000 --> 00:14:42.000]  看完全地後
[00:14:42.000 --> 00:14:44.000]  全地都安息平靜
[00:14:44.000 --> 00:14:45.000]  很美好
[00:14:45.000 --> 00:14:48.000]  不過上帝不喜悅這種安息平靜
[00:14:48.000 --> 00:14:49.000]  在十五節
[00:14:49.000 --> 00:14:50.000]  他說
[00:14:50.000 --> 00:14:53.000]  我非常牢牢那享安逸的列國
[00:14:53.000 --> 00:14:55.000]  因為我從前稍微牢牢
[00:14:55.000 --> 00:14:57.000]  他們就越發加害
[00:14:57.000 --> 00:14:59.000]  原來那種安息寧靜
[00:14:59.000 --> 00:15:03.000]  是一種強權控制下的安息寧靜
[00:15:03.000 --> 00:15:06.000]  127個省雖然好像很安逸
[00:15:06.000 --> 00:15:07.000]  什麼事都沒有
[00:15:07.000 --> 00:15:08.000]  歌舞昇平
[00:15:08.000 --> 00:15:13.000]  不過原來神的子民是負資產受苦
[00:15:13.000 --> 00:15:15.000]  所以三種的負資產
[00:15:15.000 --> 00:15:17.000]  是撒加利亞正面對的
[00:15:17.000 --> 00:15:18.000]  聖殿是負資產
[00:15:18.000 --> 00:15:20.000]  屬靈的領袖也是負資產
[00:15:20.000 --> 00:15:22.000]  整個屬靈的群體
[00:15:22.000 --> 00:15:24.000]  在波斯的興盛下
[00:15:24.000 --> 00:15:26.000]  也成為了負資產
[00:15:26.000 --> 00:15:27.000]  有時我們自己
[00:15:27.000 --> 00:15:30.000]  在人生的茫茫歲月裡
[00:15:30.000 --> 00:15:33.000]  我們很多時都會看自己是負資產
[00:15:33.000 --> 00:15:35.000]  覺得自己充滿罪疚
[00:15:35.000 --> 00:15:36.000]  不敢抬頭
[00:15:36.000 --> 00:15:38.000]  不敢走進恩福
[00:15:38.000 --> 00:15:40.000]  不敢走進禮堂
[00:15:40.000 --> 00:15:42.000]  走進來已經很艱難
[00:15:42.000 --> 00:15:44.000]  坐在這裡已經很不好意思
[00:15:44.000 --> 00:15:46.000]  我覺得自己在罪裡面是負資產
[00:15:46.000 --> 00:15:49.000]  可能我們當中有這樣的朋友坐在我們裡面
[00:15:49.000 --> 00:15:52.000]  又或者自己在侍奉裡面盡了很多努力
[00:15:52.000 --> 00:15:54.000]  做來做去都是這樣
[00:15:54.000 --> 00:15:55.000]  都沒有什麼起色
[00:15:55.000 --> 00:15:56.000]  早上都沒有什麼人回來
[00:15:56.000 --> 00:15:59.000]  時宮都沒有什麼進展
[00:15:59.000 --> 00:16:01.000]  自己看見自己有很多的不足
[00:16:01.000 --> 00:16:03.000]  又覺得自己是教會的負資產
[00:16:03.000 --> 00:16:06.000]  又或者在家裡覺得自己不是賺很多
[00:16:06.000 --> 00:16:08.000]  又供養不了父母
[00:16:08.000 --> 00:16:11.000]  自己好像所有的理想都達不到
[00:16:11.000 --> 00:16:12.000]  人生浮沉了這麼多年
[00:16:12.000 --> 00:16:14.000]  又感覺自己好像是負資產
[00:16:14.000 --> 00:16:16.000]  又或者好像我這樣
[00:16:16.000 --> 00:16:17.000]  年紀漸大了
[00:16:17.000 --> 00:16:19.000]  開始想要多看醫生
[00:16:19.000 --> 00:16:22.000]  將來會不會成為子女的負資產
[00:16:22.000 --> 00:16:23.000]  又害怕
[00:16:23.000 --> 00:16:27.000]  又有很多負面的感受出現
[00:16:27.000 --> 00:16:29.000]  這些都是撒旦不斷在我們心中
[00:16:29.000 --> 00:16:30.000]  控告我們的事情
[00:16:30.000 --> 00:16:31.000]  你看你多沒用
[00:16:31.000 --> 00:16:33.000]  這樣不行那樣不行
[00:16:33.000 --> 00:16:35.000]  又有滿身的罪惡
[00:16:35.000 --> 00:16:39.000]  我們怎樣在這些負資產裡面成為富足呢?
[00:16:39.000 --> 00:16:41.000]  第一節
[00:16:41.000 --> 00:16:44.000]  那是哪遇我說話的天使
[00:16:44.000 --> 00:16:45.000]  猶來叫醒我
[00:16:45.000 --> 00:16:48.000]  好像人睡覺時被喚醒一樣
[00:16:48.000 --> 00:16:50.000]  每次被叫醒
[00:16:50.000 --> 00:16:54.000]  整個撒加利亞書都沒有被叫醒
[00:16:54.000 --> 00:16:58.000]  突然被叫醒是一場屬靈爭戰的開始
