
[00:00:00.000 --> 00:00:01.520]  剛才土鼓也說了
[00:02:05.520 --> 00:02:06.520]  我們的想像
[00:02:06.520 --> 00:02:07.520]  剛才都問了大家
[00:02:07.520 --> 00:02:11.520]  人生裏面可能有很多東西超出你的預期
[00:02:11.520 --> 00:02:12.520]  我不知道這一刻
[00:02:12.520 --> 00:02:15.520]  弟兄姊妹你預計你往後一段日子
[00:02:15.520 --> 00:02:19.520]  是可以有片刻的平靜安寧
[00:02:19.520 --> 00:02:22.520]  還是你會預計一些困難
[00:02:22.520 --> 00:02:25.520]  不過起碼我們知道人生總是始料不及的時候
[00:02:25.520 --> 00:02:29.520]  我們今天同樣會看《史獨行傳》最後一個段落
[00:02:29.520 --> 00:02:34.520]  保羅那麼厲害同樣有很多他的始料不及
[00:02:34.520 --> 00:02:39.520]  終於我們會看到保羅來了羅馬
[00:02:39.520 --> 00:02:43.520]  《史獨行傳》28章14節這樣說
[00:02:43.520 --> 00:02:46.520]  這樣我們來到羅馬
[00:02:46.520 --> 00:02:48.520]  即是保羅真的來到羅馬
[00:02:48.520 --> 00:02:49.520]  想考一件事
[00:02:49.520 --> 00:02:54.520]  大家當初記不記得我們聽了那麼多段《史獨行傳》的講道
[00:02:54.520 --> 00:02:57.520]  保羅其實最初不是想去越羅馬
[00:02:57.520 --> 00:03:00.520]  最初他想去哪裏
[00:03:00.520 --> 00:03:02.520]  其實都有答案
[00:03:02.520 --> 00:03:05.520]  他想去耶路撒冷
[00:03:05.520 --> 00:03:07.520]  他去耶路撒冷做什麼
[00:03:07.520 --> 00:03:10.520]  大家記不記得
[00:03:10.520 --> 00:03:17.520]  去耶路撒冷當然是向著以色列人去做一些事
[00:03:17.520 --> 00:03:19.520]  即是向著他的同胞
[00:03:19.520 --> 00:03:24.520]  向著他們去傳耶穌基督就是他們期待的彌賽
[00:03:24.520 --> 00:03:27.520]  大家還記不記得保羅出發的時候
[00:03:27.520 --> 00:03:32.520]  他是帶著悲情還是帶著喜悅
[00:03:32.520 --> 00:03:35.520]  那個預期大家記不記得
[00:03:35.520 --> 00:03:38.520]  也足足證明大家聽《史獨行傳》的時候
[00:03:38.520 --> 00:03:41.520]  有沒有一直記得那個情節
[00:03:41.520 --> 00:03:44.520]  我們重溫一些片段
[00:03:44.520 --> 00:03:49.520]  當時保羅定義覺得是聖靈呼喚他去耶路撒冷
[00:03:49.520 --> 00:03:53.520]  但是當時很多他身邊的弟兄姊妹勸他不要去
[00:03:53.520 --> 00:03:55.520]  其中一個先知阿加布就和保羅說
[00:03:55.520 --> 00:04:01.520]  聖靈說猶太人在耶路撒冷要這樣捆綁腰帶的主人
[00:04:01.520 --> 00:04:04.520]  將他交在外邦人的手裏
[00:04:04.520 --> 00:04:06.520]  其實即是勸他不要去
[00:04:06.520 --> 00:04:09.520]  因為預計他去耶路撒冷
[00:04:09.520 --> 00:04:12.520]  會被猶太人捆綁
[00:04:12.520 --> 00:04:14.520]  甚至交在外邦人手裏
[00:04:14.520 --> 00:04:16.520]  但是保羅堅持要去
[00:04:16.520 --> 00:04:17.520]  保羅怎麼說呢
[00:04:17.520 --> 00:04:20.520]  你們為什麼這樣痛哭令我心碎呢
[00:04:20.520 --> 00:04:22.520]  我為主耶穌的命
[00:04:22.520 --> 00:04:24.520]  不單止被人捆綁
[00:04:24.520 --> 00:04:28.520]  就是死在耶路撒冷都是願意的
[00:04:28.520 --> 00:04:32.520]  這句話我們看到保羅當初計劃去耶路撒冷
[00:04:32.520 --> 00:04:35.520]  是悲情還是開心的
[00:04:35.520 --> 00:04:36.520]  是悲情的
[00:04:36.520 --> 00:04:39.520]  他預計自己會死在耶路撒冷
[00:04:39.520 --> 00:04:41.520]  但是他仍然出發
[00:04:41.520 --> 00:04:44.520]  但是當保羅一出發的時候
[00:04:44.520 --> 00:04:45.520]  我們回想一些歷程
[00:04:45.520 --> 00:04:47.520]  看回《使徒行傳》
[00:04:47.520 --> 00:04:50.520]  其實之後的發展都超出他的預計
[00:04:50.520 --> 00:04:52.520]  都是他始料不及
[00:04:52.520 --> 00:04:55.520]  他最後有沒有死在耶路撒冷
[00:04:55.520 --> 00:04:56.520]  他沒有
[00:04:56.520 --> 00:04:58.520]  我們如果憑一些記憶
[00:04:58.520 --> 00:05:02.520]  他向他的同胞傳講耶穌基督的福音
[00:05:02.520 --> 00:05:05.520]  不過當然以色列人信不信
[00:05:05.520 --> 00:05:08.520]  不信甚至報官抓他
[00:05:08.520 --> 00:05:10.520]  將他囚禁
[00:05:10.520 --> 00:05:12.520]  保羅很不服
[00:05:12.520 --> 00:05:14.520]  要用羅馬公民的身份
[00:05:14.520 --> 00:05:15.520]  要上告去海撒
[00:05:15.520 --> 00:05:19.520]  是因為這樣才展開了去羅馬的歷程
[00:05:19.520 --> 00:05:23.520]  大家記不記得羅馬的歷程中間有很多危險
[00:05:23.520 --> 00:05:25.520]  差點被人暗殺
[00:05:25.520 --> 00:05:26.520]  差點死
[00:05:26.520 --> 00:05:29.520]  羅馬的御營全軍又護送他
[00:05:29.520 --> 00:05:32.520]  然後又走水路
[00:05:32.520 --> 00:05:34.520]  又遇到海難
[00:05:34.520 --> 00:05:35.520]  差點死在海上
[00:05:35.520 --> 00:05:37.520]  當他們上岸
[00:05:37.520 --> 00:05:40.520]  大家可以回去看那些經文
[00:05:40.520 --> 00:05:42.520]  上岸遇到土人
[00:05:42.520 --> 00:05:44.520]  又差點被毒蛇咬死
[00:05:44.520 --> 00:05:46.520]  但神一直保守他
[00:05:46.520 --> 00:05:49.520]  直到他真的來到羅馬
[00:05:49.520 --> 00:05:51.520]  正式進入今天的經文
[00:05:51.520 --> 00:05:52.520]  我想問大家
[00:05:52.520 --> 00:05:54.520]  我們試試代入
[00:05:54.520 --> 00:05:57.520]  如果我們是保羅
[00:05:57.520 --> 00:06:00.520]  無論是沒有計劃去羅馬也好
[00:06:00.520 --> 00:06:03.520]  來到千辛萬苦
[00:06:03.520 --> 00:06:05.520]  中間經歷了很多困難
[00:06:05.520 --> 00:06:07.520]  現在終於來到羅馬
[00:06:07.520 --> 00:06:09.520]  如果你是保羅
[00:06:09.520 --> 00:06:12.520]  你預計自己去到羅馬遇到困難多
[00:06:12.520 --> 00:06:15.520]  還是平安的機會大一點
[00:06:15.520 --> 00:06:19.520]  你會怎樣預計
[00:06:19.520 --> 00:06:23.520]  大家會覺得困難多的請你舉舉手
[00:06:23.520 --> 00:06:26.520]  大家和我一樣都是悲觀的人
[00:06:26.520 --> 00:06:27.520]  其實如果我是保羅
[00:06:27.520 --> 00:06:31.520]  我一定都會預計我遇到的應該都是九死一生
[00:06:31.520 --> 00:06:33.520]  我們不如一起來看保羅去到羅馬
[00:06:33.520 --> 00:06:36.520]  他遇到什麼經歷
[00:06:37.520 --> 00:06:38.520]  我們一起讀
[00:06:38.520 --> 00:06:42.520]  《使徒行傳》28章15-24節
[00:06:43.520 --> 00:06:47.520]  那裡的弟兄們一聽見我們的訊息就出來
[00:06:47.520 --> 00:06:52.520]  到阿比烏市和三館地方迎接我們
[00:06:52.520 --> 00:06:55.520]  保羅見了他們就感謝神
[00:06:55.520 --> 00:06:57.520]  放心壯膽
[00:06:57.520 --> 00:06:58.520]  進了羅馬城
[00:06:58.520 --> 00:07:02.520]  保羅蒙準和一個看守他的兵
[00:07:02.520 --> 00:07:03.520]  另住在一處
[00:07:03.520 --> 00:07:05.520]  過了三天
[00:07:05.520 --> 00:07:07.520]  保羅請猶太人的首領來
[00:07:07.520 --> 00:07:10.520]  他們來了就對他們說
[00:07:10.520 --> 00:07:13.520]  弟兄們我雖沒有做什麼事
[00:07:13.520 --> 00:07:18.520]  干犯本國的百姓和我們祖宗的規條
[00:07:18.520 --> 00:07:24.520]  卻被綁從耶路撒冷解在羅馬人的手裡
[00:07:24.520 --> 00:07:26.520]  他們審問了我
[00:07:26.520 --> 00:07:28.520]  就願意釋放我
[00:07:28.520 --> 00:07:32.520]  因為在我身上並沒有該死的罪
[00:07:32.520 --> 00:07:34.520]  無奈猶太人不服
[00:07:34.520 --> 00:07:38.520]  我不得已只好上告於凱撒
[00:07:38.520 --> 00:07:42.520]  並非有什麼事要控告我本國的百姓
[00:07:42.520 --> 00:07:46.520]  因此我請你們來見面說話
[00:07:46.520 --> 00:07:49.520]  我願為以色列人所指望的
[00:07:49.520 --> 00:07:51.520]  被這鏈子困鎖
[00:07:51.520 --> 00:07:57.520]  他們說我們並沒有接著從猶太來論你的信
[00:07:57.520 --> 00:08:01.520]  也沒有弟兄到我這裡來報給我們說
[00:08:01.520 --> 00:08:03.520]  你有什麼不好處
[00:08:03.520 --> 00:08:07.520]  但我們願意聽你的意見如何
[00:08:07.520 --> 00:08:12.520]  因為這教們我們曉得是到處被毀謗的
[00:08:12.520 --> 00:08:15.520]  他們和保羅約定了日子
[00:08:15.520 --> 00:08:18.520]  就有許多人到他的御處來
[00:08:18.520 --> 00:08:23.520]  保羅從早到晚對他們講論這事
[00:08:23.520 --> 00:08:25.520]  證明神國的道
[00:08:25.520 --> 00:08:28.520]  引摩西的律法和先知的書
[00:08:28.520 --> 00:08:31.520]  以耶穌的事勸勉他們
[00:08:31.520 --> 00:08:36.520]  他所說的話有信的有不信的
[00:08:37.520 --> 00:08:41.520]  我們讀了剛才那段經文
[00:08:41.520 --> 00:08:45.520]  雖然我們未必有時間慢慢深入理解當中的內容
[00:08:45.520 --> 00:08:49.520]  你讀的時候覺得保羅去到羅馬
[00:08:49.520 --> 00:08:53.520]  他相對平安還是有困難
[00:08:53.520 --> 00:08:56.520]  開始是否平安一點
[00:08:56.520 --> 00:09:00.520]  可能沒有我們預期的惡劣
[00:09:00.520 --> 00:09:02.520]  當中我們看到幾個很重要的地方
[00:09:02.520 --> 00:09:04.520]  第十五節說
[00:09:04.520 --> 00:09:08.520]  當羅馬的基督徒知道保羅即將到達
[00:09:08.520 --> 00:09:10.520]  他們很有意思
[00:09:10.520 --> 00:09:14.520]  他們到達羅馬市53公里的亞比烏市
[00:09:14.520 --> 00:09:16.520]  即是亞比烏廣場
[00:09:16.520 --> 00:09:19.520]  是當時人流很多的驛站
[00:09:19.520 --> 00:09:21.520]  是去羅馬必經的地方
[00:09:21.520 --> 00:09:23.520]  還有一個三管地方
[00:09:23.520 --> 00:09:26.520]  即是三間酒館的地方
[00:09:26.520 --> 00:09:28.520]  距離羅馬33公里
[00:09:28.520 --> 00:09:30.520]  同樣是向著羅馬
[00:09:30.520 --> 00:09:33.520]  必經人流聚集的地方
[00:09:33.520 --> 00:09:35.520]  這些羅馬的基督徒
[00:09:35.520 --> 00:09:39.520]  他們收到消息知道保羅要來到羅馬
[00:09:39.520 --> 00:09:44.520]  他們遠遠地去迎接保羅
[00:09:44.520 --> 00:09:47.520]  經文讓我們知道保羅見到他們
[00:09:47.520 --> 00:09:49.520]  感謝上帝
[00:09:49.520 --> 00:09:52.520]  而且放心壯膽
[00:09:52.520 --> 00:09:55.520]  我想特別說放心壯膽
[00:09:55.520 --> 00:09:57.520]  特別放心這個動詞
[00:09:57.520 --> 00:10:01.520]  在《成卷新約》的經文只出現過一次
[00:10:01.520 --> 00:10:03.520]  就是這一次
[00:10:03.520 --> 00:10:05.520]  就是想說當保羅見到這群
[00:10:05.520 --> 00:10:07.520]  在羅馬來的基督徒的時候
[00:10:07.520 --> 00:10:11.520]  他重新得到信心和勇氣
[00:10:11.520 --> 00:10:13.520]  因為他真的體會到
[00:10:13.520 --> 00:10:16.520]  當他見到這群基督徒接待他的時候
[00:10:16.520 --> 00:10:20.520]  他真的感受到上帝一直和他在一起
[00:10:20.520 --> 00:10:22.520]  而且很特別的地方是
[00:10:22.520 --> 00:10:24.520]  保羅進入羅馬城
[00:10:24.520 --> 00:10:27.520]  他有沒有一定的人身自由
[00:10:27.520 --> 00:10:31.520]  還是繼續坐牢?大家留意一下
[00:10:31.520 --> 00:10:33.520]  他不用坐牢
[00:10:33.520 --> 00:10:37.520]  他蒙著和一個看守他的兵住在一個地方
[00:10:37.520 --> 00:10:39.520]  雖然可能是軟禁
[00:10:39.520 --> 00:10:42.520]  但他仍有一定的人身自由
[00:10:42.520 --> 00:10:44.520]  也因著他有一定的人身自由
[00:10:44.520 --> 00:10:49.520]  我們知道他可以主動約在羅馬的猶太人
[00:10:49.520 --> 00:10:51.520]  來和他們聊天
[00:10:51.520 --> 00:10:52.520]  大家又猜一下
[00:10:52.520 --> 00:10:56.520]  保羅去到羅馬又約當地的猶太人
[00:10:56.520 --> 00:10:57.520]  又想做什麼?
[00:10:57.520 --> 00:10:59.520]  是不是聊閒事這麼簡單?
[00:10:59.520 --> 00:11:03.520]  他又想傳耶穌基督的福音
[00:11:03.520 --> 00:11:04.520]  我又想問一件事
[00:11:04.520 --> 00:11:07.520]  之前保羅去到耶路撒冷
[00:11:07.520 --> 00:11:09.520]  見到他的同胞
[00:11:09.520 --> 00:11:11.520]  遇到很大的反對
[00:11:11.520 --> 00:11:13.520]  甚至報官抓他
[00:11:13.520 --> 00:11:19.520]  來到羅馬又見到這群未信耶穌的猶太人
[00:11:19.520 --> 00:11:21.520]  另一群同胞
[00:11:21.520 --> 00:11:22.520]  如果你是保羅
[00:11:22.520 --> 00:11:27.520]  你預計他們帶著惡意還是善意?
[00:11:27.520 --> 00:11:30.520]  可能我們都會覺得帶著惡意
[00:11:30.520 --> 00:11:32.520]  甚至我們會怕耶路撒冷
[00:11:32.520 --> 00:11:37.520]  有些猶太人一早通風報信給來到羅馬的猶太人
[00:11:37.520 --> 00:11:40.520]  保羅繼續來搞事
[00:11:40.520 --> 00:11:42.520]  也不奇怪
[00:11:42.520 --> 00:11:43.520]  但很有趣
[00:11:43.520 --> 00:11:44.520]  當我們讀經文的時候
[00:11:44.520 --> 00:11:46.520]  我們發覺保羅去到羅馬
[00:11:46.520 --> 00:11:51.520]  看到這群猶太人對他非常善意
[00:11:51.520 --> 00:11:55.520]  平心靜氣聽保羅為什麼會來到羅馬
[00:11:55.520 --> 00:11:57.520]  所以保羅告訴他們
[00:11:57.520 --> 00:12:03.520]  其實我沒有干犯本國百姓和祖宗的規條
[00:12:03.520 --> 00:12:05.520]  但被人鎖住
[00:12:05.520 --> 00:12:07.520]  一直來到羅馬
[00:12:07.520 --> 00:12:11.520]  但他說了一句很重要的話
[00:12:11.520 --> 00:12:12.520]  第20節
[00:12:12.520 --> 00:12:16.520]  我請你們來見面
[00:12:16.520 --> 00:12:19.520]  是因為今時今日他來到羅馬
[00:12:19.520 --> 00:12:22.520]  就是因為原為以色列人所指望的
[00:12:22.520 --> 00:12:25.520]  被這條鎖鏈鎖住
[00:12:25.520 --> 00:12:26.520]  其實他也趁機
[00:12:26.520 --> 00:12:29.520]  當他見到羅馬的猶太人的時候
[00:12:29.520 --> 00:12:30.520]  他趁機和他們
[00:12:30.520 --> 00:12:32.520]  已經立即和他們傳福音
[00:12:32.520 --> 00:12:33.520]  告訴他們
[00:12:33.520 --> 00:12:37.520]  我就是為了以色列人一直盼望的救主
[00:12:37.520 --> 00:12:39.520]  被鎖住
[00:12:39.520 --> 00:12:44.520]  不過耶路撒冷那邊的猶太人就不相信這個救主
[00:12:44.520 --> 00:12:45.520]  來到這一刻
[00:12:45.520 --> 00:12:46.520]  希望你們聽
[00:12:46.520 --> 00:12:49.520]  這個救主已經來到世上
[00:12:49.520 --> 00:12:51.520]  那群人也告訴保羅
[00:12:51.520 --> 00:12:53.520]  其實我們沒有收到
[00:12:53.520 --> 00:12:57.520]  在猶太來關於保羅的信
[00:12:57.520 --> 00:12:59.520]  也沒有弟兄來報給我們
[00:12:59.520 --> 00:13:01.520]  說你有什麼不好的地方
[00:13:01.520 --> 00:13:03.520]  不好反而是比較中性
[00:13:03.520 --> 00:13:05.520]  原文是指惡事
[00:13:05.520 --> 00:13:07.520]  他們沒有收到通風報信
[00:13:07.520 --> 00:13:09.520]  說保羅做了什麼不好的事
[00:13:09.520 --> 00:13:11.520]  所以他們平心靜氣
[00:13:11.520 --> 00:13:13.520]  就來和保羅談
[00:13:13.520 --> 00:13:16.520]  結果保羅就約他們
[00:13:16.520 --> 00:13:18.520]  另外選一個好的日子
[00:13:18.520 --> 00:13:21.520]  再和他們一起去談福音
[00:13:21.520 --> 00:13:24.520]  大家猜猜當地的猶太人
[00:13:24.520 --> 00:13:26.520]  又願不願意聽
[00:13:26.520 --> 00:13:29.520]  第22節很特別
[00:13:29.520 --> 00:13:30.520]  他說
[00:13:30.520 --> 00:13:34.520]  但是我們願意聽你的意見如何
[00:13:34.520 --> 00:13:38.520]  因為這個教門我們曉得到處被毀謗
[00:13:38.520 --> 00:13:40.520]  其實翻譯得比較奇怪
[00:13:40.520 --> 00:13:43.520]  意見的意思是專注的思想
[00:13:43.520 --> 00:13:45.520]  信仰或者使命
[00:13:45.520 --> 00:13:48.520]  就是說這群羅馬的猶太人
[00:13:48.520 --> 00:13:50.520]  他們說我們願意
[00:13:50.520 --> 00:13:53.520]  我們覺得值得聽你一路忠心
[00:13:53.520 --> 00:13:56.520]  你所信的所謂的以色列人盼望的信仰
[00:13:56.520 --> 00:13:58.520]  究竟是什麼
[00:13:58.520 --> 00:14:00.520]  而且他們一直知道
[00:14:00.520 --> 00:14:03.520]  這個教門是到處被毀謗
[00:14:03.520 --> 00:14:06.520]  他們一直知道保羅所信的信仰
[00:14:06.520 --> 00:14:08.520]  在周圍都被反對
[00:14:08.520 --> 00:14:11.520]  但是他們竟然仍然願意去聽
[00:14:11.520 --> 00:14:14.520]  無論他們出於八卦還是什麼心態都好
[00:14:14.520 --> 00:14:17.520]  起碼他們都願意去聽
[00:14:17.520 --> 00:14:18.520]  結果如何
[00:14:18.520 --> 00:14:20.520]  第23節我們一起看
[00:14:20.520 --> 00:14:22.520]  我們一起讀第23節
[00:14:22.520 --> 00:14:25.520]  他們和保羅約定了日子
[00:14:25.520 --> 00:14:28.520]  就有許多人到他的御處來
[00:14:28.520 --> 00:14:32.520]  保羅從早到晚對他們講論這事
[00:14:32.520 --> 00:14:34.520]  證明神國的道
[00:14:34.520 --> 00:14:37.520]  引摩西的律法和先知的書
[00:14:37.520 --> 00:14:40.520]  以耶穌的事勸勉他們
[00:14:40.520 --> 00:14:43.520]  結果在定了的日子
[00:14:43.520 --> 00:14:46.520]  在羅馬的猶太人有沒有來
[00:14:46.520 --> 00:14:47.520]  他們有
[00:14:47.520 --> 00:14:49.520]  經文說有很多人
[00:14:49.520 --> 00:14:52.520]  原文是指很龐大數量的人
[00:14:52.520 --> 00:14:55.520]  他們來到保羅的住處
[00:14:55.520 --> 00:14:58.520]  聽保羅去講他的信仰
[00:14:58.520 --> 00:15:00.520]  而且經文特別強調
[00:15:00.520 --> 00:15:03.520]  保羅從早到晚對他們講
[00:15:03.520 --> 00:15:08.520]  甚至可以引摩西的律法和先知的書
[00:15:08.520 --> 00:15:13.520]  這些都是猶太人很熟悉的舊約經文
[00:15:13.520 --> 00:15:15.520]  其實讓我們看到
[00:15:15.520 --> 00:15:18.520]  那個氣氛是融洽還是惡劣
[00:15:18.520 --> 00:15:19.520]  融洽的
[00:15:19.520 --> 00:15:23.520]  因為這班人從早到晚都沒有拿棍子毆保羅
[00:15:23.520 --> 00:15:25.520]  而且定義聽
[00:15:25.520 --> 00:15:28.520]  從早到晚還要引經據典聽他講
[00:15:28.520 --> 00:15:31.520]  而且有一個字我想大家特別留意
[00:15:31.520 --> 00:15:34.520]  大家有沒有看到我特別highlight了一個字
[00:15:34.520 --> 00:15:36.520]  那個來字
[00:15:36.520 --> 00:15:42.520]  原來希臘文的意思不單止是來的意思
[00:15:42.520 --> 00:15:44.520]  還有另一重更深的意思
[00:15:44.520 --> 00:15:47.520]  是回轉歸向正確的方向
[00:15:47.520 --> 00:15:49.520]  還有為什麼要講這個字呢
[00:15:49.520 --> 00:15:51.520]  原來來這個動詞
[00:15:51.520 --> 00:15:55.520]  在原文這句重複出現了兩次
[00:15:55.520 --> 00:15:57.520]  不過翻譯沒有翻譯出來
[00:15:57.520 --> 00:16:00.520]  意思就是他們和保羅約定了日子
[00:16:00.520 --> 00:16:05.520]  就有很多人來到保羅的住處
[00:16:05.520 --> 00:16:08.520]  得到這個回轉的機會
[00:16:08.520 --> 00:16:09.520]  其實想強調的是
[00:16:09.520 --> 00:16:13.520]  我相信保羅出發去耶路撒冷的時候
[00:16:13.520 --> 00:16:16.520]  他沒有想過他會去羅馬
[00:16:16.520 --> 00:16:19.520]  但是神就讓他來到羅馬的時候
[00:16:19.520 --> 00:16:24.520]  有見證在當地的猶太人有回轉的機會
[00:16:24.520 --> 00:16:28.520]  這是上帝賜給保羅親眼見證的機會
[00:16:28.520 --> 00:16:31.520]  也是上帝賜給當地猶太人
[00:16:31.520 --> 00:16:34.520]  回轉歸向上帝的機會
[00:16:34.520 --> 00:16:40.520]  結果二十四節他們當中有信的有不信的
[00:16:40.520 --> 00:16:43.520]  我們不要看著不信的那些
[00:16:43.520 --> 00:16:46.520]  結果有一班都是相信了保羅的宣講
[00:16:46.520 --> 00:16:50.520]  回轉歸向上帝
[00:16:50.520 --> 00:16:53.520]  其實保羅由他出發去耶路撒冷之後
[00:16:53.520 --> 00:16:55.520]  遇到很多始料不及的際遇
[00:16:55.520 --> 00:16:59.520]  來到羅馬同樣面對很多始料不及的際遇
[00:16:59.520 --> 00:17:01.520]  給我們一個很重要的提醒
[00:17:01.520 --> 00:17:03.520]  我們有沒有試過
[00:17:03.520 --> 00:17:05.520]  其實我們很喜歡計劃人生
[00:17:05.520 --> 00:17:07.520]  我們很喜歡計劃下一步
[00:17:07.520 --> 00:17:09.520]  有沒有發覺很多時候你計劃的
[00:17:09.520 --> 00:17:11.520]  到實踐的時候到發生的時候
[00:17:11.520 --> 00:17:13.520]  是另一碼子的事
[00:17:13.520 --> 00:17:15.520]  以前我記得年底的時候
[00:17:15.520 --> 00:17:17.520]  我很喜歡和同事一起去計劃
[00:17:17.520 --> 00:17:19.520]  做好那條數
[00:17:19.520 --> 00:17:21.520]  能夠交給公司
[00:17:21.520 --> 00:17:24.520]  年底就出花紅之類的
[00:17:24.520 --> 00:17:29.520]  但事實就是永遠走在計劃的前頭
[00:17:29.520 --> 00:17:30.520]  當我們計劃得很好
[00:17:30.520 --> 00:17:33.520]  以為做得很完美的時候
[00:17:33.520 --> 00:17:36.520]  年底的時候可能有一兩個客人出了一些事
[00:17:36.520 --> 00:17:39.520]  就令到我們那盤數完全崩壞
[00:17:39.520 --> 00:17:42.520]  令我們看到人算不如上帝所算
[00:17:42.520 --> 00:17:46.520]  其實這段經文給我們一個很重要的提醒
[00:17:46.520 --> 00:17:49.520]  我們有沒有試過從神領受了一些
[00:17:49.520 --> 00:17:51.520]  祂想我們做的事
[00:17:51.520 --> 00:17:54.520]  或者祂想我們參與一些侍奉
[00:17:54.520 --> 00:17:57.520]  甚至想我們傳福音給某些人
[00:17:57.520 --> 00:17:59.520]  但我們一直想
[00:17:59.520 --> 00:18:01.520]  我們很喜歡計數
[00:18:01.520 --> 00:18:05.520]  我們可能會因為考慮一些後果
[00:18:05.520 --> 00:18:08.520]  我們可能預計有些不好的情況
[00:18:08.520 --> 00:18:10.520]  去到最後我們就什麼都不動
[00:18:10.520 --> 00:18:13.520]  就停留在最初領受的那一步
[00:18:13.520 --> 00:18:15.520]  去到午夜夢會的時候
[00:18:15.520 --> 00:18:20.520]  回想起我們領受了上帝的呼召呼喚
[00:18:20.520 --> 00:18:22.520]  但我們從來都沒有做
[00:18:22.520 --> 00:18:23.520]  反過來積極一點
[00:18:23.520 --> 00:18:27.520]  我們有沒有試過從上帝領受了一些
[00:18:27.520 --> 00:18:29.520]  祂叫我們做的事
[00:18:29.520 --> 00:18:31.520]  可能我們預計有很多困難
[00:18:31.520 --> 00:18:34.520]  但我們就膽粗粗地照著去
[00:18:34.520 --> 00:18:35.520]  當我們照著去的時候
[00:18:35.520 --> 00:18:39.520]  我們發覺結果已經超出了我們的預期
[00:18:39.520 --> 00:18:43.520]  是上帝最後讓我們看到不一樣的風景
[00:18:43.520 --> 00:18:44.520]  我們有沒有試過這樣的經歷
[00:18:44.520 --> 00:18:46.520]  有試過的話我請你舉手
[00:18:46.520 --> 00:18:49.520]  為大家去感恩
[00:18:49.520 --> 00:18:51.520]  臨近冬天的時候
[00:18:51.520 --> 00:18:55.520]  我都想起一件而且即場的往事
[00:18:55.520 --> 00:18:57.520]  我記得做銀行的時候
[00:18:57.520 --> 00:19:00.520]  有一次接了一個案就很難處理
[00:19:00.520 --> 00:19:03.520]  公司要我們去談一個債務重整
[00:19:03.520 --> 00:19:05.520]  其實那筆貸款不是我批出的
[00:19:05.520 --> 00:19:07.520]  不過我接了債務重整
[00:19:07.520 --> 00:19:09.520]  我也要負責去處理
[00:19:09.520 --> 00:19:11.520]  要去到內地一個地方
