
[00:00:00.000 --> 00:00:03.000]  今天我們聚集在這個禮堂裡面
[00:03:04.000 --> 00:03:06.000]  更加特別的地方
[00:03:06.000 --> 00:03:09.000]  在整個結構裡面
[00:03:09.000 --> 00:03:11.000]  有三個很重要的訊息
[00:03:11.000 --> 00:03:14.000]  大家看到嗎?中間黃色字
[00:03:14.000 --> 00:03:16.000]  是什麼訊息呢?
[00:03:16.000 --> 00:03:19.000]  就是耶穌在門徒中間教導
[00:03:19.000 --> 00:03:22.000]  一個他們要明白的訊息
[00:03:22.000 --> 00:03:25.000]  就是耶穌將要面對的受難
[00:03:25.000 --> 00:03:27.000]  受死和復活
[00:03:27.000 --> 00:03:29.000]  他在這段經文裡面
[00:03:29.000 --> 00:03:32.000]  三次和他的門徒
[00:03:32.000 --> 00:03:37.000]  預告了他將要面對的路是怎樣的路
[00:03:37.000 --> 00:03:40.000]  但這個訊息到底在說什麼呢?
[00:03:40.000 --> 00:03:43.000]  我們知道耶穌說了這個訊息之後
[00:03:43.000 --> 00:03:47.000]  他的門徒似乎都不是很明白
[00:03:47.000 --> 00:03:50.000]  不明白耶穌為什麼無緣無故說
[00:03:50.000 --> 00:03:52.000]  自己將會受死呢?
[00:03:52.000 --> 00:03:53.000]  他們心裡不是這樣想的
[00:03:53.000 --> 00:03:55.000]  他們在期待另一些事情
[00:03:55.000 --> 00:03:58.000]  但我們看到耶穌面對著門徒
[00:03:58.000 --> 00:04:00.000]  他們好像不太明白的情況
[00:04:00.000 --> 00:04:02.000]  耶穌繼續不厭其煩
[00:04:02.000 --> 00:04:05.000]  很忍耐地循循善誘
[00:04:05.000 --> 00:04:07.000]  希望門徒明白
[00:04:07.000 --> 00:04:11.000]  究竟耶穌為什麼要教導他們這方面的內容
[00:04:11.000 --> 00:04:14.000]  好像將一個快要盲的人
[00:04:14.000 --> 00:04:16.000]  讓他不要盲著
[00:04:16.000 --> 00:04:18.000]  或者已經盲了的人
[00:04:18.000 --> 00:04:22.000]  開啟一群門徒的眼睛
[00:04:22.000 --> 00:04:27.000]  所以這個段落裡頭尾是一個醫治核子的神蹟
[00:04:27.000 --> 00:04:29.000]  其實就像說的訊息
[00:04:29.000 --> 00:04:32.000]  耶穌要透過這段經文
[00:04:32.000 --> 00:04:33.000]  告訴門徒
[00:04:33.000 --> 00:04:37.000]  他是不斷引導門徒他們心裡的眼睛
[00:04:37.000 --> 00:04:40.000]  慢慢看見耶穌基督究竟是誰
[00:04:40.000 --> 00:04:43.000]  耶穌基督的使命是怎樣成就
[00:04:43.000 --> 00:04:46.000]  耶穌基督希望那些門徒
[00:04:46.000 --> 00:04:49.000]  怎樣在人生裡跟隨他
[00:04:49.000 --> 00:04:50.000]  所以今天這段經文
[00:04:50.000 --> 00:04:53.000]  和我們每一個跟隨耶穌基督的門徒
[00:04:53.000 --> 00:04:56.000]  都是一個很重要的吩咐
[00:04:56.000 --> 00:05:01.000]  究竟今天我們怎樣去跟隨耶穌基督呢?
[00:05:01.000 --> 00:05:04.000]  我們進入今天主要講到的經文之前
[00:05:04.000 --> 00:05:07.000]  我們看回前一點的經文
[00:05:07.000 --> 00:05:11.000]  我們發現當耶穌和他們的門徒
[00:05:11.000 --> 00:05:14.000]  走向耶路撒冷的路程裡
[00:05:14.000 --> 00:05:17.000]  我們發現耶穌開始有少少焦急
[00:05:17.000 --> 00:05:19.000]  有少少焦慮
[00:05:19.000 --> 00:05:20.000]  有少少擔心
[00:05:20.000 --> 00:05:21.000]  為何這樣說呢?
[00:05:21.000 --> 00:05:23.000]  我們一起讀這兩節經文
[00:05:23.000 --> 00:05:26.000]  馬科宏第八章十七到十八節
[00:05:26.000 --> 00:05:31.000]  你們為什麼因為沒有餅就議論呢?
[00:05:31.000 --> 00:05:35.000]  你們還不領悟還不明白嗎?
[00:05:35.000 --> 00:05:38.000]  你們的心還是如還嗎?
[00:05:38.000 --> 00:05:41.000]  你們有眼睛看不見嗎?
[00:05:41.000 --> 00:05:43.000]  有耳朵聽不到嗎?
[00:05:43.000 --> 00:05:45.000]  也不記得嗎?
[00:05:45.000 --> 00:05:48.000]  這段經文是在說什麼呢?
[00:05:48.000 --> 00:05:51.000]  是門徒發現沒有餅
[00:05:51.000 --> 00:05:52.000]  沒有東西吃
[00:05:52.000 --> 00:05:57.000]  然後他們就開始議論
[00:05:57.000 --> 00:05:59.000]  糟了,沒有東西吃
[00:05:59.000 --> 00:06:00.000]  耶穌怎麼搞呢?
[00:06:00.000 --> 00:06:02.000]  這麼多人在面前
[00:06:02.000 --> 00:06:04.000]  我們沒有東西吃,怎麼辦呢?
[00:06:04.000 --> 00:06:05.000]  他們又在議論
[00:06:05.000 --> 00:06:06.000]  但我們不要忘記
[00:06:06.000 --> 00:06:08.000]  之前耶穌行過什麼神蹟
[00:06:08.000 --> 00:06:10.000]  五餅二魚的神蹟
[00:06:10.000 --> 00:06:13.000]  其實他們經歷過耶穌的神蹟
[00:06:13.000 --> 00:06:17.000]  但當他們面對肉身上的需要缺乏的時候
[00:06:17.000 --> 00:06:19.000]  他們又在議論
[00:06:19.000 --> 00:06:21.000]  糟了,沒有餅怎麼辦呢?
[00:06:21.000 --> 00:06:23.000]  耶穌就說了這兩句話
[00:06:23.000 --> 00:06:26.000]  這兩句話有很多問號
[00:06:26.000 --> 00:06:30.000]  你們還不領悟還不明白嗎?
[00:06:30.000 --> 00:06:32.000]  你們的心還是如還嗎?
[00:06:32.000 --> 00:06:34.000]  你們有什麼?
[00:06:34.000 --> 00:06:35.000]  眼睛啊
[00:06:35.000 --> 00:06:37.000]  還記得剛才的段落嗎?
[00:06:37.000 --> 00:06:39.000]  他們有眼睛,為什麼看不到呢?
[00:06:39.000 --> 00:06:42.000]  你們見證過五餅二魚的神蹟
[00:06:42.000 --> 00:06:44.000]  你們看到的
[00:06:44.000 --> 00:06:48.000]  為什麼這個時間好像看不到呢?
[00:06:48.000 --> 00:06:49.000]  你們有耳朵
[00:06:49.000 --> 00:06:51.000]  為什麼好像聽不到呢?
[00:06:51.000 --> 00:06:55.000]  為什麼好像忘記了之前發生的事呢?
[00:06:55.000 --> 00:06:57.000]  像不像我們呢?
[00:06:57.000 --> 00:06:59.000]  其實也很像
[00:06:59.000 --> 00:07:03.000]  有時候我們也經歷了很多上帝的恩典
[00:07:03.000 --> 00:07:04.000]  但回過頭來
[00:07:04.000 --> 00:07:06.000]  是嗎?糟了,忘記了
[00:07:06.000 --> 00:07:09.000]  又經歷了生命的困難的時候
[00:07:09.000 --> 00:07:10.000]  又會覺得糟了
[00:07:10.000 --> 00:07:13.000]  原來我們經歷過一些事
[00:07:13.000 --> 00:07:14.000]  我們就像門徒一樣
[00:07:14.000 --> 00:07:18.000]  我們也很快就忘記了
[00:07:18.000 --> 00:07:22.000]  耶穌心裡的擔憂反映在他的說話裡
[00:07:22.000 --> 00:07:25.000]  直至到馬可芬八章二十九節
[00:07:25.000 --> 00:07:29.000]  彼得宣告耶穌是基督
[00:07:29.000 --> 00:07:32.000]  耶穌問:人子說我是誰?
[00:07:32.000 --> 00:07:36.000]  彼得就走出來說:你就是基督
[00:07:36.000 --> 00:07:39.000]  這是馬可福音的轉捩點
[00:07:39.000 --> 00:07:43.000]  我們看到門徒的屬靈眼睛
[00:07:43.000 --> 00:07:46.000]  好像慢慢地開始看到一點
[00:07:46.000 --> 00:07:48.000]  彼得好像看到多一點
[00:07:48.000 --> 00:07:52.000]  因為彼得宣告耶穌就是基督
[00:07:52.000 --> 00:07:55.000]  但我們看到這群門徒
[00:07:55.000 --> 00:07:58.000]  似乎是一步一步地成長
[00:07:58.000 --> 00:08:00.000]  跌跌碰碰地成長
[00:08:00.000 --> 00:08:03.000]  就像我們今天跟隨耶穌一樣
[00:08:03.000 --> 00:08:07.000]  我們也在跌跌碰碰地成長
[00:08:07.000 --> 00:08:10.000]  發現耶穌基督是我們生命的主
[00:08:10.000 --> 00:08:15.000]  我們看到彼得宣告耶穌是基督
[00:08:15.000 --> 00:08:19.000]  這就是作為一個開始
[00:08:19.000 --> 00:08:23.000]  帶出耶穌之後的教導
[00:08:23.000 --> 00:08:26.000]  就是今天我們主要說的經文
[00:08:26.000 --> 00:08:29.000]  說了這麼久才進入今天的經文
[00:08:29.000 --> 00:08:30.000]  大家不好意思
[00:08:30.000 --> 00:08:36.000]  但我很想大家掌握為什麼耶穌要說這段經文
[00:08:36.000 --> 00:08:39.000]  今天我們說到經文的主要部分
[00:08:39.000 --> 00:08:41.000]  我們主要會看兩段經文
[00:08:41.000 --> 00:08:44.000]  這兩段經文都是在經文範圍裡
[00:08:44.000 --> 00:08:49.000]  第一段經文是馬可方第八章31至38節
[00:08:49.000 --> 00:08:51.000]  我給了一個題目
[00:08:51.000 --> 00:08:55.000]  就是我們要展現門徒甘願捨己的生命
[00:08:55.000 --> 00:08:57.000]  我們不如這樣讀
[00:08:57.000 --> 00:09:00.000]  弟兄我們先讀單節
[00:09:00.000 --> 00:09:02.000]  然後姐妹讀雙節
[00:09:02.000 --> 00:09:04.000]  我們讀完這幾節經文
[00:09:04.000 --> 00:09:05.000]  我們一起讀
[00:09:05.000 --> 00:09:06.000]  準備弟兄
[00:09:06.000 --> 00:09:09.000]  從此他教導他們說
[00:09:09.000 --> 00:09:12.000]  人子必須受許多的苦
[00:09:12.000 --> 00:09:16.000]  被長老、祭司長和民事氣絕
[00:09:16.000 --> 00:09:20.000]  並且被殺三天後復活
[00:09:20.000 --> 00:09:23.000]  耶穌明白必須要捨我
[00:09:23.000 --> 00:09:26.000]  記得受大罪犯殺彼他
[00:09:26.000 --> 00:09:30.000]  耶穌轉過來看著門徒
[00:09:30.000 --> 00:09:35.000]  斥責彼得說:撒旦退去我後邊去
[00:09:35.000 --> 00:09:38.000]  因為你不體會神的心意
[00:09:38.000 --> 00:09:41.000]  而是體會人的意思
[00:09:41.000 --> 00:09:44.000]  於是他要做任何苦果
[00:09:44.000 --> 00:09:48.000]  他哭泣著:若有人願跟從我
[00:09:48.000 --> 00:09:49.000]  就當捨己
[00:09:49.000 --> 00:09:53.000]  會記自己實心的願跟從我
[00:09:53.000 --> 00:09:56.000]  因為凡要救自己生命的
[00:09:56.000 --> 00:09:58.000]  必喪失生命
[00:09:58.000 --> 00:10:01.000]  凡為我和福音喪失生命的
[00:10:01.000 --> 00:10:04.000]  必救自己的生命
[00:10:04.000 --> 00:10:07.000]  人就此責得全世界
[00:10:07.000 --> 00:10:09.000]  負上自己的生命
[00:10:09.000 --> 00:10:11.000]  又有什麼好處呢?
[00:10:11.000 --> 00:10:15.000]  「人還能拿什麼換生命呢?」
[00:10:15.000 --> 00:10:18.000]  下載者能斷罪當一世
[00:10:18.000 --> 00:10:22.000]  當包括我這個多作可恥的
[00:10:22.000 --> 00:10:24.000]  人子要在他後面去
[00:10:24.000 --> 00:10:26.000]  要他施捨彼此的
[00:10:26.000 --> 00:10:28.000]  多麼難事的
[00:10:28.000 --> 00:10:31.000]  加料吧!大人多作可恥的
[00:10:31.000 --> 00:10:33.000]  好,謝謝大家
[00:10:33.000 --> 00:10:35.000]  我們今天第一個點
[00:10:35.000 --> 00:10:37.000]  我們說這段經文
[00:10:37.000 --> 00:10:40.000]  我們看到八章第31節一開始的時候
[00:10:40.000 --> 00:10:42.000]  馬可用了一個連接詞
[00:10:42.000 --> 00:10:44.000]  就是「從此」
[00:10:44.000 --> 00:10:47.000]  「從此」,為什麼用「從此」呢?
[00:10:47.000 --> 00:10:50.000]  就是跟之前發生的事一定是相關
[00:10:50.000 --> 00:10:52.000]  為什麼用「從此」呢?
[00:10:52.000 --> 00:10:54.000]  就是究竟之前發生了什麼事呢?
[00:10:54.000 --> 00:10:58.000]  就是彼得宣認耶穌是基督
[00:10:58.000 --> 00:11:00.000]  彼得宣認耶穌是基督之後
[00:11:00.000 --> 00:11:05.000]  從此,耶穌就開始教導門徒
[00:11:05.000 --> 00:11:07.000]  或者預告他自己將要面對的
[00:11:07.000 --> 00:11:10.000]  受難、受苦和復活
[00:11:10.000 --> 00:11:14.000]  就是說兩者之間是有因果關係的
[00:11:14.000 --> 00:11:19.000]  因為彼得宣告了耶穌的真正身份是基督
[00:11:19.000 --> 00:11:23.000]  所以耶穌就作出了這樣的教導
[00:11:23.000 --> 00:11:25.000]  就是說耶穌在往後的教導
[00:11:25.000 --> 00:11:29.000]  或者他啟示他預告他自己的受難
[00:11:29.000 --> 00:11:33.000]  是跟他的身份有一個很重要的關係
[00:11:33.000 --> 00:11:37.000]  所以耶穌是基督有兩個層面的意思
[00:11:37.000 --> 00:11:40.000]  第一個層面的意思就是對耶穌基督來說
[00:11:40.000 --> 00:11:42.000]  他作為一個人
[00:11:42.000 --> 00:11:46.000]  他將要面對的是
[00:11:46.000 --> 00:11:49.000]  他必須受很多苦
[00:11:49.000 --> 00:11:52.000]  被長老、祭司、掌門士氣絕
[00:11:52.000 --> 00:11:54.000]  並且被殺,三日後復活
[00:11:54.000 --> 00:12:01.000]  這些全部都是耶穌作為基督必須經歷的條件
[00:12:01.000 --> 00:12:03.000]  耶穌必定要受苦
[00:12:03.000 --> 00:12:06.000]  他必定要受死
[00:12:06.000 --> 00:12:09.000]  而他必須要復活
[00:12:09.000 --> 00:12:14.000]  耶穌對他來說是基督的意思
[00:12:14.000 --> 00:12:16.000]  是他一定要經歷這些事
[00:12:16.000 --> 00:12:19.000]  不可以只是受死
[00:12:19.000 --> 00:12:22.000]  或者不可以只是受苦而不死
[00:12:22.000 --> 00:12:25.000]  這三樣東西是他必須經歷的
[00:12:25.000 --> 00:12:29.000]  第二個層面的意思是對什麼人來說呢?
[00:12:29.000 --> 00:12:34.000]  就是對當時跟隨他的門徒和群眾來說
[00:12:34.000 --> 00:12:38.000]  耶穌說耶穌是基督
[00:12:38.000 --> 00:12:42.000]  不單止是一個宣認
[00:12:42.000 --> 00:12:45.000]  或者宣告耶穌是基督
[00:12:45.000 --> 00:12:48.000]  原來耶穌是基督對我們每一個人來說是代表著
[00:12:48.000 --> 00:12:51.000]  當我們都承認耶穌是基督的時候
[00:12:51.000 --> 00:12:54.000]  我們選擇跟隨他的時候
[00:12:54.000 --> 00:12:56.000]  耶穌說要怎樣呢?
[00:12:56.000 --> 00:12:58.000]  若有人要跟從他
[00:12:58.000 --> 00:13:04.000]  就當寫記背起自己的十字架來跟從我
[00:13:04.000 --> 00:13:07.000]  其實耶穌說的話
[00:13:07.000 --> 00:13:10.000]  這個教導其實和我們是直接相關
[00:13:10.000 --> 00:13:14.000]  耶穌是基督的身份
[00:13:14.000 --> 00:13:19.000]  這個宣告和我們是扣上一個很重要的關係
[00:13:19.000 --> 00:13:24.000]  今天我們在座的每一個人都宣認耶穌是基督
[00:13:24.000 --> 00:13:26.000]  是我們生命的救主
[00:13:26.000 --> 00:13:28.000]  我們怎樣實踐出來呢?
[00:13:28.000 --> 00:13:34.000]  就是透過寫記和背十字架來跟隨耶穌
[00:13:34.000 --> 00:13:38.000]  我們看到寫記這個字是很特別的
[00:13:38.000 --> 00:13:40.000]  寫記這個原文
[00:13:40.000 --> 00:13:42.000]  Apaneoma這個原文
[00:13:42.000 --> 00:13:45.000]  在科林書裡面出現了11次
[00:13:45.000 --> 00:13:47.000]  但是很特別的地方
[00:13:47.000 --> 00:13:50.000]  它和另一個字是一樣的字
[00:13:50.000 --> 00:13:53.000]  就是彼得不認主
[00:13:53.000 --> 00:13:56.000]  這個不認是同一個字
[00:13:56.000 --> 00:13:59.000]  我們可以這樣理解
[00:13:59.000 --> 00:14:01.000]  耶穌呼召你說
[00:14:01.000 --> 00:14:03.000]  若你要跟從我的話
[00:14:03.000 --> 00:14:05.000]  就當不認自己
[00:14:05.000 --> 00:14:06.000]  因為是同一個字
[00:14:06.000 --> 00:14:08.000]  就當捨棄自己
[00:14:08.000 --> 00:14:12.000]  但原來彼得不認主的不認這個字
[00:14:12.000 --> 00:14:16.000]  和捨棄是同一個字
[00:14:16.000 --> 00:14:18.000]  當彼得不認主的時候
[00:14:18.000 --> 00:14:21.000]  就是彼得捨棄主
[00:14:21.000 --> 00:14:24.000]  當耶穌呼召我們跟隨他的時候
[00:14:24.000 --> 00:14:28.000]  我們就是代表不認自己
[00:14:28.000 --> 00:14:30.000]  不認自己
[00:14:30.000 --> 00:14:33.000]  哇 什麼叫不認自己呢?
[00:14:33.000 --> 00:14:35.000]  否認自己
[00:14:35.000 --> 00:14:37.000]  是什麼意思?
[00:14:37.000 --> 00:14:42.000]  就是說我們在跟隨耶穌的道路上
[00:14:42.000 --> 00:14:46.000]  我們能不能靠自己?
[00:14:46.000 --> 00:14:51.000]  能不能靠著我們固有或舊有的經驗
[00:14:51.000 --> 00:14:53.000]  一些想法
[00:14:53.000 --> 00:14:55.000]  去跟隨耶穌?
[00:14:55.000 --> 00:14:57.000]  原來我們發覺是不行的
[00:14:57.000 --> 00:14:59.000]  我不知道大家有沒有這樣的經歷
[00:14:59.000 --> 00:15:01.000]  就是你信耶穌之後
[00:15:01.000 --> 00:15:02.000]  其實你是信了
[00:15:02.000 --> 00:15:04.000]  你是宣認了耶穌是基督
[00:15:04.000 --> 00:15:05.000]  但是你跟隨他的時候
[00:15:05.000 --> 00:15:09.000]  你會發現原來很多事情我不知道
[00:15:09.000 --> 00:15:12.000]  不知道的意思不是頭腦上不知道
[00:15:12.000 --> 00:15:14.000]  而是我越來越覺得
[00:15:14.000 --> 00:15:16.000]  走這條跟隨耶穌的路
[00:15:16.000 --> 00:15:17.000]  好像不是很明白
[00:15:17.000 --> 00:15:19.000]  我應該要怎樣走下去
[00:15:19.000 --> 00:15:22.000]  這個是現實
[00:15:22.000 --> 00:15:24.000]  其實是我們每一個人都會經歷
[00:15:24.000 --> 00:15:26.000]  因為原來耶穌說叫我們跟隨的時候
[00:15:26.000 --> 00:15:29.000]  我們首先要脫離
[00:15:29.000 --> 00:15:32.000]  或者去捨棄我們舊有的一些想法
[00:15:32.000 --> 00:15:34.000]  一些觀念
[00:15:34.000 --> 00:15:35.000]  放下它
[00:15:35.000 --> 00:15:37.000]  我們才越來越明白
[00:15:37.000 --> 00:15:40.000]  什麼叫做跟隨耶穌基督
[00:15:40.000 --> 00:15:42.000]  這個就是一個很弔詭性的東西
[00:15:42.000 --> 00:15:44.000]  所以耶穌說
[00:15:44.000 --> 00:15:46.000]  若有人跟隨他願意捨棄的時候
[00:15:46.000 --> 00:15:48.000]  我們才怎樣?
[00:15:48.000 --> 00:15:51.000]  我們才能夠真正得著生命
[00:15:51.000 --> 00:15:53.000]  是不是很奇怪?
[00:15:53.000 --> 00:15:55.000]  就好像耶穌一樣
[00:15:55.000 --> 00:15:57.000]  如果不是捨棄他的生命
[00:15:57.000 --> 00:16:01.000]  他能不能得到一個復活的生命?
[00:16:01.000 --> 00:16:03.000]  不可以的
[00:16:03.000 --> 00:16:04.000]  耶穌如果不經過受苦
[00:16:04.000 --> 00:16:05.000]  不經過受死
[00:16:05.000 --> 00:16:06.000]  他會不會復活?
[00:16:06.000 --> 00:16:07.000]  不可以的
[00:16:07.000 --> 00:16:10.000]  所以其實耶穌已經預先示範了一個
[00:16:10.000 --> 00:16:13.000]  作為上帝的僕人
[00:16:13.000 --> 00:16:15.000]  他的路是怎樣走
[00:16:15.000 --> 00:16:16.000]  他先要捨棄
[00:16:16.000 --> 00:16:18.000]  然後才得著
[00:16:18.000 --> 00:16:20.000]  其實今天對我們每一個信徒來說
[00:16:20.000 --> 00:16:22.000]  都是要經歷這個過程
[00:16:22.000 --> 00:16:23.000]  我們先要捨棄
[00:16:23.000 --> 00:16:26.000]  我們自己一些既有
[00:16:26.000 --> 00:16:29.000]  固有的一些觀念
[00:16:29.000 --> 00:16:31.000]  可能我們以前會覺得
[00:16:31.000 --> 00:16:32.000]  信耶穌
[00:16:32.000 --> 00:16:33.000]  跟隨耶穌
[00:16:33.000 --> 00:16:34.000]  回教會
[00:16:34.000 --> 00:16:35.000]  回團體
[00:16:35.000 --> 00:16:37.000]  但是現在我們慢慢知道
[00:16:37.000 --> 00:16:39.000]  我們跟隨耶穌的時候
[00:16:39.000 --> 00:16:40.000]  在這個世代裡
[00:16:40.000 --> 00:16:42.000]  我們不單止是這樣
[00:16:42.000 --> 00:16:44.000]  耶穌不斷挑戰我們的生命
[00:16:44.000 --> 00:16:46.000]  就是今天
[00:16:46.000 --> 00:16:49.000]  我們仍然選擇跟隨他的話
[00:16:49.000 --> 00:16:52.000]  他想你怎樣?
[00:16:52.000 --> 00:16:54.000]  他想你做些什麼?
[00:16:54.000 --> 00:16:55.000]  是他
[00:16:55.000 --> 00:16:57.000]  而不是我們自己
[00:16:57.000 --> 00:17:00.000]  這個就是捨棄
[00:17:01.000 --> 00:17:02.000]  我們呢
[00:17:02.000 --> 00:17:04.000]  這裡我找了一幅圖
[00:17:04.000 --> 00:17:05.000]  很有趣的
[00:17:05.000 --> 00:17:06.000]  都是說捨棄的
[00:17:06.000 --> 00:17:07.000]  我不知道大家
[00:17:07.000 --> 00:17:09.000]  有沒有認同
[00:17:09.000 --> 00:17:10.000]  有些人說
[00:17:10.000 --> 00:17:14.000]  人長大了要學習捨棄四樣很重要的東西
[00:17:14.000 --> 00:17:17.000]  第一樣是什麼呢?
[00:17:17.000 --> 00:17:18.000]  捨棄那些什麼?
[00:17:18.000 --> 00:17:20.000]  沒有意義的飯局
[00:17:20.000 --> 00:17:25.000]  難不難捨棄?
[00:17:25.000 --> 00:17:26.000]  不難
[00:17:26.000 --> 00:17:28.000]  有些人說不難
[00:17:28.000 --> 00:17:29.000]  有些人說難
[00:17:29.000 --> 00:17:32.000]  其實都挺難的
[00:17:32.000 --> 00:17:35.000]  因為什麼叫有意義和沒有意義呢?
[00:17:35.000 --> 00:17:37.000]  你要界定到它才行
[00:17:37.000 --> 00:17:40.000]  你界定到它沒有意義
[00:17:40.000 --> 00:17:42.000]  你才可以捨棄它
[00:17:42.000 --> 00:17:45.000]  你界定不到它就有些難度
[00:17:45.000 --> 00:17:47.000]  第二樣捨棄是什麼呢?
[00:17:47.000 --> 00:17:49.000]  就是那些不愛你的人
[00:17:49.000 --> 00:17:52.000]  就是那些不愛你
[00:17:52.000 --> 00:17:53.000]  不珍惜你的人
[00:17:53.000 --> 00:17:55.000]  是那些捨棄他
[00:17:55.000 --> 00:17:57.000]  這個應該容易一點
[00:17:57.000 --> 00:18:00.000]  第三就是看不起你的親戚
[00:18:00.000 --> 00:18:02.000]  有沒有?
[00:18:02.000 --> 00:18:05.000]  難不難捨棄這些?
[00:18:05.000 --> 00:18:07.000]  都有時難的
[00:18:07.000 --> 00:18:08.000]  因為我們很悶的
[00:18:08.000 --> 00:18:09.000]  我們經常說
[00:18:09.000 --> 00:18:11.000]  就算那些親友未信主
[00:18:11.000 --> 00:18:13.000]  我們都要過去
[00:18:13.000 --> 00:18:15.000]  因為都想去信耶穌
[00:18:15.000 --> 00:18:17.000]  不可以完全捨棄他
[00:18:17.000 --> 00:18:18.000]  第四就是什麼呢?
[00:18:18.000 --> 00:18:20.000]  虛情假意的朋友
[00:18:20.000 --> 00:18:22.000]  難不難?
[00:18:22.000 --> 00:18:24.000]  有些不難
[00:18:24.000 --> 00:18:25.000]  有些又說難
