
[00:00:00.000 --> 00:00:03.760]  今天我們會繼續看《約翰福音》的系列
[00:03:58.400 --> 00:04:01.600]  在第五章他遇上不事大事的癱子
[00:04:01.600 --> 00:04:03.400]  他醫了他之後
[00:04:03.400 --> 00:04:05.000]  不知道大家記不記得他最後說這句
[00:04:05.000 --> 00:04:07.200]  他說你已經痊癒了
[00:04:07.200 --> 00:04:09.000]  不要再犯罪
[00:04:09.000 --> 00:04:11.200]  免得你的遭遇更壞
[00:04:11.200 --> 00:04:12.600]  連耶穌也說
[00:04:12.600 --> 00:04:16.600]  你犯罪你的遭遇都會更加壞
[00:04:16.600 --> 00:04:20.400]  以上說的一切似乎都好像向我們指出
[00:04:20.400 --> 00:04:23.200]  這些不好的遭遇和罪孽之間
[00:04:23.200 --> 00:04:26.600]  確實存在著某種的連繫
[00:04:26.600 --> 00:04:28.800]  而這種因果關係
[00:04:28.800 --> 00:04:33.400]  好像在決定世界運行的定律一樣
[00:04:33.400 --> 00:04:37.200]  但門徒所提問的背後
[00:04:37.200 --> 00:04:40.600]  都是帶著一個神異論的想法
[00:04:40.600 --> 00:04:42.200]  不知道大家有沒有聽過這個字
[00:04:42.200 --> 00:04:44.200]  神異論
[00:04:44.200 --> 00:04:45.400]  Theodicy
[00:04:45.400 --> 00:04:46.200]  神異論
[00:04:46.200 --> 00:04:49.200]  大家可以AI問一下這個發生什麼事
[00:04:49.200 --> 00:04:51.400]  OK 說一點點
[00:04:51.400 --> 00:04:53.200]  就是神異論
[00:04:53.200 --> 00:04:55.400]  簡單說神異論的人
[00:04:55.400 --> 00:04:57.000]  或者這個想法是說什麼呢
[00:04:57.000 --> 00:05:01.400]  就是說因為神是公義慈愛全能
[00:05:01.400 --> 00:05:04.000]  所以他會透過這個解釋方法
[00:05:04.000 --> 00:05:05.800]  去解釋世上一切苦難
[00:05:05.800 --> 00:05:06.600]  意思是什麼
[00:05:06.600 --> 00:05:10.800]  就是說既然上帝是美善和掌權的
[00:05:10.800 --> 00:05:14.400]  世上怎麼會有不公平的事呢
[00:05:14.400 --> 00:05:16.400]  所以一切不公的事
[00:05:16.400 --> 00:05:20.000]  只不過是看起來不公平
[00:05:20.000 --> 00:05:22.800]  總是有些人需要被懲罰的
[00:05:22.800 --> 00:05:26.400]  所以神異論想法的人
[00:05:26.400 --> 00:05:28.400]  他們寧願很殘忍的
[00:05:28.400 --> 00:05:30.400]  將一切苦況
[00:05:30.400 --> 00:05:34.600]  一切的苦難歸因給人
[00:05:34.600 --> 00:05:37.800]  甚至不容許人向神作出抗議
[00:05:37.800 --> 00:05:39.800]  因為神是完美的
[00:05:39.800 --> 00:05:40.400]  是全能的
[00:05:40.400 --> 00:05:40.800]  是公義的
[00:05:40.800 --> 00:05:42.200]  是慈愛的
[00:05:42.200 --> 00:05:43.400]  面對這種思想的時候
[00:05:43.400 --> 00:05:46.000]  我們怎麼去拆解
[00:05:46.000 --> 00:05:48.000]  可能我們就要問
[00:05:48.000 --> 00:05:49.800]  難道創天造地的神
[00:05:49.800 --> 00:05:52.800]  真的需要我們去維護嗎
[00:05:52.800 --> 00:05:54.600]  或者我們可以問
[00:05:54.600 --> 00:05:57.000]  難道我們真的可以
[00:05:57.000 --> 00:06:01.200]  能夠去取代上帝去解釋苦難嗎
[00:06:01.200 --> 00:06:03.000]  其實聖經很清楚
[00:06:03.000 --> 00:06:05.200]  在約伯記裡面不知道大家有沒有記得
[00:06:05.200 --> 00:06:06.600]  在最後的時候
[00:06:06.600 --> 00:06:08.800]  神是在罵一群人
[00:06:08.800 --> 00:06:11.200]  就是在罵約伯那群朋友
[00:06:11.200 --> 00:06:14.400]  因為那群朋友都是帶著神異論的想法
[00:06:14.400 --> 00:06:16.600]  去向約伯抗議
[00:06:16.600 --> 00:06:18.200]  你真的不要在這裡怨神
[00:06:18.200 --> 00:06:19.000]  你的錯
[00:06:19.000 --> 00:06:21.600]  你受的苦是因為神是公義的
[00:06:21.600 --> 00:06:22.600]  是你有問題的
[00:06:22.600 --> 00:06:23.800]  記不記得
[00:06:23.800 --> 00:06:26.600]  原來上帝對著這群
[00:06:26.600 --> 00:06:30.000]  嘗試企圖維護神是公義
[00:06:30.000 --> 00:06:31.800]  慈愛全能的這群朋友
[00:06:31.800 --> 00:06:33.400]  上帝用一個詞形容他們
[00:06:33.400 --> 00:06:34.800]  是愚妄的
[00:06:34.800 --> 00:06:35.800]  你異論我
[00:06:35.800 --> 00:06:37.800]  你是愚妄的這群人
[00:06:37.800 --> 00:06:39.000]  相反
[00:06:39.000 --> 00:06:46.000]  神坦誠地向約伯願意向神訴苦
[00:06:46.000 --> 00:06:47.600]  提出質詢的約伯
[00:06:47.600 --> 00:06:50.600]  他說你是蒙我越南
[00:06:50.600 --> 00:06:53.200]  你說的話是正確的
[00:06:53.200 --> 00:06:54.600]  我想說什麼呢
[00:06:54.600 --> 00:06:55.600]  我想說
[00:06:55.600 --> 00:06:57.600]  其實神異論真的很有問題
[00:06:57.600 --> 00:07:00.600]  但往往有時候我們人生
[00:07:00.600 --> 00:07:02.800]  不知道我們會不會有這種想法
[00:07:02.800 --> 00:07:06.400]  總覺得我們生活上遇到不好的事情
[00:07:06.400 --> 00:07:09.200]  都是因為我們曾經做了錯的事情
[00:07:09.200 --> 00:07:12.400]  或者不好的事情
[00:07:12.400 --> 00:07:14.400]  但更加可悲的是
[00:07:14.400 --> 00:07:17.000]  這種神異論的想法
[00:07:17.000 --> 00:07:20.600]  往往是令人感到一個無比的舒服
[00:07:20.600 --> 00:07:22.800]  什麼人覺得很無比的舒服呢
[00:07:22.800 --> 00:07:25.000]  就是一些生活無憂
[00:07:25.000 --> 00:07:26.800]  身心健全的人
[00:07:26.800 --> 00:07:28.200]  就好像法利創人一樣
[00:07:28.200 --> 00:07:29.800]  或者門徒一樣
[00:07:29.800 --> 00:07:31.400]  他們恃著自己有些知識
[00:07:31.400 --> 00:07:33.200]  有些宗教的權力
[00:07:33.200 --> 00:07:34.200]  有些人氣
[00:07:34.200 --> 00:07:35.200]  有些錢
[00:07:35.200 --> 00:07:36.600]  就覺得自己很棒
[00:07:36.600 --> 00:07:37.200]  很威風
[00:07:37.200 --> 00:07:38.800]  覺得神很喜悅我
[00:07:38.800 --> 00:07:40.600]  自我感覺良好
[00:07:40.600 --> 00:07:46.000]  卻是隱藏著很多的自滿和自意
[00:07:46.000 --> 00:07:47.400]  這種的自意
[00:07:47.400 --> 00:07:49.400]  驅使人站在一個道德高地
[00:07:49.400 --> 00:07:52.200]  這樣批判其他人而不自知
[00:07:52.200 --> 00:07:53.400]  就好像瞎了一樣
[00:07:53.400 --> 00:07:54.600]  看不到自己的問題
[00:07:54.600 --> 00:07:58.000]  指指點點對人平頭品足
[00:07:58.000 --> 00:07:59.600]  可能這種文化
[00:07:59.600 --> 00:08:02.400]  不知道會不會在你的餐廳發生過
[00:08:02.400 --> 00:08:06.200]  或者在討論區都見過不少
[00:08:06.200 --> 00:08:08.400]  那我們呢
[00:08:08.400 --> 00:08:11.000]  我們有沒有因為教會的規模
[00:08:11.000 --> 00:08:13.200]  我們團契的特色
[00:08:13.200 --> 00:08:15.000]  小組的質素
[00:08:15.000 --> 00:08:16.600]  或者自身的侍奉
[00:08:16.600 --> 00:08:19.400]  我們的能力而感到自滿
[00:08:19.400 --> 00:08:20.800]  自High
[00:08:20.800 --> 00:08:22.800]  覺得自己很重要
[00:08:22.800 --> 00:08:25.200]  到一個點開始說白話
[00:08:25.200 --> 00:08:26.800]  Gossip
[00:08:26.800 --> 00:08:28.800]  消費別人的不幸
[00:08:28.800 --> 00:08:32.400]  去無視那些真的處在困境當中
[00:08:32.400 --> 00:08:34.400]  需要神醫治的人
[00:08:34.400 --> 00:08:36.000]  去說三道四
[00:08:36.000 --> 00:08:40.000]  甚至越說越興奮
[00:08:40.000 --> 00:08:43.000]  門徒或許都是這樣
[00:08:43.000 --> 00:08:45.000]  帶著這種的自二自滿
[00:08:45.000 --> 00:08:47.400]  在問是誰犯罪
[00:08:47.400 --> 00:08:51.400]  是這個人還是他父母
[00:08:51.400 --> 00:08:53.400]  而最毒最毒的是
[00:08:53.400 --> 00:08:55.400]  當我們將焦點放在人身上的時候
[00:08:55.400 --> 00:08:57.600]  我們見不到我們自己骨子裏面
[00:08:57.600 --> 00:09:02.000]  其實都是同樣的很需要上帝的憐憫和寬恕
[00:09:02.000 --> 00:09:03.200]  其實真的很難發生的
[00:09:03.200 --> 00:09:04.200]  你想一下
[00:09:04.200 --> 00:09:07.000]  當我們一直培養組員有些問題的時候
[00:09:07.000 --> 00:09:10.400]  我們不會為自己的鉗子去流淚禱告
[00:09:10.400 --> 00:09:12.400]  或者我們不會一直說
[00:09:12.400 --> 00:09:14.600]  為什麼這樣的時候突然覺悟
[00:09:14.600 --> 00:09:16.800]  原來我自己也有份
[00:09:16.800 --> 00:09:18.000]  很難的
[00:09:18.000 --> 00:09:20.000]  當我們去指責其他人的時候
[00:09:20.000 --> 00:09:23.000]  我們很難見到自己有問題
[00:09:23.000 --> 00:09:26.400]  所以我們可能都會在一種黑眼的當中
[00:09:26.400 --> 00:09:28.800]  一種盲的當中
[00:09:28.800 --> 00:09:31.000]  特別是在批判的過程裏面
[00:09:31.000 --> 00:09:34.600]  我們見不到自己是比其他人好不多
[00:09:34.600 --> 00:09:39.800]  看不到我們每天都很需要神的恩典
[00:09:39.800 --> 00:09:43.200]  這種自二驕傲的思考模式
[00:09:43.200 --> 00:09:46.000]  其實由亞當夏娃開始已經有
[00:09:46.000 --> 00:09:48.600]  當蛇去問夏娃你想不想像神一樣
[00:09:48.600 --> 00:09:49.800]  去分辨善惡
[00:09:49.800 --> 00:09:51.000]  其實就是這樣
[00:09:51.000 --> 00:09:53.600]  我們很想去拿到判斷的權力
[00:09:53.600 --> 00:09:57.200]  其實一直很牢固地存在在人類文化當中
[00:09:57.200 --> 00:10:00.600]  這幾千年來跨越地域比比皆是
[00:10:00.600 --> 00:10:01.600]  反映出的是什麼
[00:10:01.600 --> 00:10:04.000]  是人墮落的結果
[00:10:04.000 --> 00:10:06.000]  就是如此的絕望
[00:10:06.000 --> 00:10:08.400]  混沌和黑暗
[00:10:08.400 --> 00:10:13.200]  這個會不會都是你的經驗呢
[00:10:13.200 --> 00:10:17.600]  但是耶穌要堅決否定這種態度
[00:10:17.600 --> 00:10:19.000]  祂清楚指出
[00:10:19.000 --> 00:10:21.200]  這個人的黑眼不是因為他自身
[00:10:21.200 --> 00:10:23.400]  或者他父母的罪
[00:10:23.400 --> 00:10:26.000]  道成肉身的耶穌
[00:10:26.000 --> 00:10:29.000]  祂就好像一個劃破夜空的光芒
[00:10:29.000 --> 00:10:32.600]  衝擊著這個苦罪關係的必然性
[00:10:32.600 --> 00:10:37.400]  祂要衝擊這個令人驕傲無望的暗昧的想法
[00:10:37.400 --> 00:10:41.400]  因為苦難的奧秘是沒有人能夠掌握
[00:10:41.400 --> 00:10:47.200]  所以耶穌沒有和門徒糾纏在這個歪的問題上
[00:10:47.200 --> 00:10:48.400]  為什麼有苦難
[00:10:48.400 --> 00:10:49.800]  祂不再糾纏
[00:10:49.800 --> 00:10:53.000]  祂甚至要將這個討論去到另一個層次
[00:10:53.000 --> 00:10:59.000]  去到另一個層次就是注目在上帝的工作上面
[00:10:59.000 --> 00:11:00.200]  耶穌回答說
[00:11:00.200 --> 00:11:01.600]  既不是這人犯罪
[00:11:01.600 --> 00:11:04.800]  也不是他父母犯了罪
[00:11:04.800 --> 00:11:07.800]  而是要在他身上顯明神的工作
[00:11:07.800 --> 00:11:09.000]  趁著白日
[00:11:09.000 --> 00:11:12.800]  我們必須作猜我來的那位的工作
[00:11:12.800 --> 00:11:15.800]  黑夜來到就沒有人能作了
[00:11:15.800 --> 00:11:19.000]  我在世上的時候是世上的光
[00:11:19.000 --> 00:11:21.000]  耶穌用白日和光
[00:11:21.000 --> 00:11:24.000]  去表達自己在地上時間有限
[00:11:24.000 --> 00:11:26.400]  當耶穌被掛在十字架上的時候
[00:11:26.400 --> 00:11:28.400]  就是黑暗的日子
[00:11:28.400 --> 00:11:30.400]  但更加重要的祂很想說
[00:11:30.400 --> 00:11:32.200]  祂就是自己
[00:11:32.200 --> 00:11:35.000]  耶穌自己就是父神的代理人
[00:11:35.000 --> 00:11:36.800]  祂在來到世人當中
[00:11:36.800 --> 00:11:40.600]  祂是要完成父所託付的工作
[00:11:40.600 --> 00:11:42.200]  這個工作的字出現了四次
[00:11:42.200 --> 00:11:44.600]  其實希臘文大家可能認識
[00:11:44.600 --> 00:11:45.800]  叫做Ergon
[00:11:45.800 --> 00:11:47.200]  Ergonomics聽過吧
[00:11:47.200 --> 00:11:48.600]  Ergon是工作
[00:11:48.600 --> 00:11:49.600]  出現了四次
[00:11:49.600 --> 00:11:51.800]  很想說的其實是神的工作
[00:11:51.800 --> 00:11:54.200]  這個是另一個層次
[00:11:54.200 --> 00:11:56.800]  所以當世界的光臨在的時候
[00:11:56.800 --> 00:11:59.000]  就是要讓人去看見
[00:11:59.000 --> 00:12:00.800]  讓我們有一副新的眼鏡
[00:12:00.800 --> 00:12:02.800]  用一個新的層次 新的視覺
[00:12:02.800 --> 00:12:06.400]  去了解這個世界是怎樣運作的
[00:12:06.400 --> 00:12:10.600]  耶穌是邀請人不再專注在過去
[00:12:10.600 --> 00:12:12.400]  因為是誰犯罪
[00:12:12.400 --> 00:12:15.800]  曾經的事 犯罪
[00:12:15.800 --> 00:12:17.400]  不再專注在過去
[00:12:17.400 --> 00:12:19.200]  或者在責罰當中
[00:12:19.200 --> 00:12:21.600]  而是邀請人重新發現
[00:12:21.600 --> 00:12:25.600]  神今日的恩典和憐憫的行動
[00:12:25.600 --> 00:12:26.800]  祂的工作
[00:12:26.800 --> 00:12:29.600]  這個是出於憐憫和恩典
[00:12:29.600 --> 00:12:32.400]  以致我們可以將我們將來
[00:12:32.400 --> 00:12:34.200]  和一切的可能性
[00:12:34.200 --> 00:12:39.400]  置放在神恩典的行動領域裏面
[00:12:39.400 --> 00:12:40.800]  我再說一次
[00:12:40.800 --> 00:12:43.400]  耶穌是邀請人不要再專注在過去
[00:12:43.400 --> 00:12:44.800]  和責罰當中
[00:12:44.800 --> 00:12:46.600]  而是重新去發現
[00:12:46.600 --> 00:12:49.400]  今日神恩典憐憫的行動
[00:12:49.400 --> 00:12:51.400]  以致我們可以將我們的將來
[00:12:51.400 --> 00:12:53.000]  和一切的可能性
[00:12:53.000 --> 00:12:57.400]  放在祂神恩典的行動領域裏面
[00:12:57.400 --> 00:12:59.800]  今日我們在座的都很年輕
[00:12:59.800 --> 00:13:02.800]  我們應該未經歷過喪妻
[00:13:02.800 --> 00:13:04.600]  破產
[00:13:04.600 --> 00:13:07.200]  患絕症 殘障
[00:13:07.200 --> 00:13:11.000]  我都不希望大家會經歷這些苦難
[00:13:11.000 --> 00:13:12.000]  但今日的神
[00:13:12.000 --> 00:13:13.800]  今日我們想講到
[00:13:13.800 --> 00:13:17.000]  神其實是可以轉化這些
[00:13:17.000 --> 00:13:19.200]  看似不可逆轉的苦難
[00:13:19.200 --> 00:13:21.200]  你信不信呢
[00:13:21.200 --> 00:13:26.600]  耶穌選擇向
[00:13:26.600 --> 00:13:28.400]  赫茲發出這個邀請
[00:13:28.400 --> 00:13:32.800]  是出於祂憐憫
[00:13:32.800 --> 00:13:35.600]  因為祂在祂面前的這個男士
[00:13:35.600 --> 00:13:37.000]  和你和我一樣
[00:13:37.000 --> 00:13:38.600]  都是一個有名字
[00:13:38.600 --> 00:13:39.800]  有故事
[00:13:39.800 --> 00:13:42.000]  是一個活生生的人
[00:13:42.000 --> 00:13:44.400]  哪怕他是一個邊緣化的一群
[00:13:44.400 --> 00:13:46.800]  神都很決意邀請他
[00:13:46.800 --> 00:13:49.000]  和他一起作供
[00:13:49.000 --> 00:13:52.200]  因為耶穌去看見的這個是一個人
[00:13:52.200 --> 00:13:53.600]  不是一個case
[00:13:53.600 --> 00:13:57.800]  不是一個需要受審判的一個案例
[00:13:57.800 --> 00:14:01.400]  去見到一個人
[00:14:01.400 --> 00:14:03.800]  以單純的信服作回應
[00:14:03.800 --> 00:14:05.000]  我們再讀這個經文
[00:14:05.000 --> 00:14:05.800]  我們再下去
[00:14:05.800 --> 00:14:07.000]  1 2 3
[00:14:07.000 --> 00:14:12.000]  說了這些話 耶穌沉沒在地上
[00:14:12.000 --> 00:14:15.800]  沉沒和了泥 涂在赫茲的眼睛上
[00:14:15.800 --> 00:14:20.200]  對他說 來到西來亞池裡洗一洗
[00:14:20.200 --> 00:14:23.800]  西來亞翻譯出來就是奉差遣
[00:14:23.800 --> 00:14:26.200]  於是他去洗了
[00:14:26.200 --> 00:14:32.600]  沒錯 耶穌沒有停在這個理論階段
[00:14:32.600 --> 00:14:34.000]  可以說得很厲害
[00:14:34.000 --> 00:14:35.600]  但耶穌有行動
[00:14:35.600 --> 00:14:36.800]  真的有行動
[00:14:36.800 --> 00:14:39.600]  去出手醫治這個赫茲
[00:14:39.600 --> 00:14:41.800]  你想想如果他要展示他的能力
[00:14:41.800 --> 00:14:43.600]  其實他一句就搞定
[00:14:43.600 --> 00:14:45.200]  醫好 完
[00:14:45.200 --> 00:14:47.400]  為什麼他要做這麼多呢
[00:14:47.400 --> 00:14:49.400]  為什麼第六節這麼多描述
[00:14:49.400 --> 00:14:51.600]  這一切動作是什麼意思呢
[00:14:51.600 --> 00:14:54.400]  原來答案就在安息日裡面
[00:14:54.400 --> 00:14:55.600]  如果我們看下一點
[00:14:55.600 --> 00:14:57.000]  九章十四節就說
[00:14:57.000 --> 00:15:00.200]  正是安息日
[00:15:00.200 --> 00:15:01.800]  之前耶穌在第五章
[00:15:01.800 --> 00:15:04.600]  都是在安息日裡面叫人去做供
[00:15:04.600 --> 00:15:08.000]  醫治赫茲的時候叫人去拿床褥
[00:15:08.000 --> 00:15:10.200]  然後人們就罵他
[00:15:10.200 --> 00:15:11.600]  這裡也很相似
[00:15:11.600 --> 00:15:13.400]  原來耶穌的這些動作
[00:15:13.400 --> 00:15:14.400]  由賈經嘉發現
[00:15:14.400 --> 00:15:16.600]  原來每一個動作的細項
[00:15:16.600 --> 00:15:20.200]  都是在衝擊安息日的律例
[00:15:20.200 --> 00:15:22.600]  讓大家知道一點
[00:15:22.600 --> 00:15:24.600]  有件事叫做米士拿
[00:15:24.600 --> 00:15:25.800]  就是拉比律法
[00:15:25.800 --> 00:15:27.800]  好像弄了一個periodic table
[00:15:27.800 --> 00:15:30.600]  就是說有39件事是不可以做的
[00:15:30.600 --> 00:15:35.200]  有賈經嘉就說原來把口水吐在地上
[00:15:35.200 --> 00:15:36.200]  就是種植了
[00:15:36.200 --> 00:15:37.400]  是不可以做的
[00:15:37.400 --> 00:15:39.400]  那耶穌就是這樣吐
[00:15:39.400 --> 00:15:43.800]  然後就把燙沒和料泥混合
[00:15:43.800 --> 00:15:45.000]  就好像搓麵粉一樣
[00:15:45.000 --> 00:15:47.200]  把一些水加麵粉混在一起
[00:15:47.200 --> 00:15:48.600]  這個也是不可以做的
[00:15:48.600 --> 00:15:52.000]  第三就是把泥塞在眼睛上
[00:15:52.000 --> 00:15:54.800]  這個就好像建造或者維修一樣
[00:15:54.800 --> 00:15:56.400]  有賈經嘉就說
[00:15:56.400 --> 00:15:58.600]  耶穌這樣做是完全衝擊
[00:15:58.600 --> 00:16:02.200]  安息日的這些律例
[00:16:02.200 --> 00:16:03.200]  或者可能有人問
[00:16:03.200 --> 00:16:05.200]  為什麼要用這些泥呢
[00:16:05.200 --> 00:16:06.800]  原來人本是塵土
[00:16:06.800 --> 00:16:09.000]  所以有早期教父認為
[00:16:09.000 --> 00:16:10.400]  耶穌用泥去醫治
[00:16:10.400 --> 00:16:12.600]  代表祂有創造權柄
[00:16:12.600 --> 00:16:15.200]  再加上有拉比有時候都會說
[00:16:15.200 --> 00:16:17.600]  誰可以在安息日做工啊
[00:16:17.600 --> 00:16:18.600]  上帝嘛
[00:16:18.600 --> 00:16:20.600]  所以當耶穌在安息日做工的時候
[00:16:20.600 --> 00:16:23.400]  就要顯明祂自己就是神的兒子
[00:16:23.400 --> 00:16:25.200]  所以我們就明白
[00:16:25.200 --> 00:16:27.000]  原來耶穌的行徑
[00:16:27.000 --> 00:16:31.000]  祂是要彰顯自己的身份
[00:16:31.000 --> 00:16:32.400]  祂的這個動作
[00:16:32.400 --> 00:16:37.600]  無疑在當時社會系統中帶來嘩然
[00:16:37.600 --> 00:16:40.600]  但更重要的是對於這個核子來說
[00:16:40.600 --> 00:16:43.600]  是另一個層次的震撼
[00:16:43.600 --> 00:16:45.800]  因為當我們看下去的時候
[00:16:45.800 --> 00:16:50.200]  我們會發現其實核子的父母都健在
[00:16:50.200 --> 00:16:53.000]  但是這個核子是沒有能力
[00:16:53.000 --> 00:16:56.000]  或者這些父母是沒有能力照顧這個核子
[00:16:56.000 --> 00:16:59.400]  因此核子要每天去討飯吃
[00:16:59.400 --> 00:17:00.800]  是乞丐來的
[00:17:00.800 --> 00:17:04.200]  到一個程度連城裡的人都認得他
[00:17:04.200 --> 00:17:07.600]  可想而知他乞了多久
[00:17:07.600 --> 00:17:10.200]  按照當時的拉比教道
[00:17:10.200 --> 00:17:14.800]  原來核子和渠腿是不能進入主的居所
[00:17:14.800 --> 00:17:18.600]  所以盲人是不可以進入聖殿的內院
[00:17:18.600 --> 00:17:21.200]  只能夠在外院停留
[00:17:21.200 --> 00:17:24.600]  就好像外邦人一樣
[00:17:24.600 --> 00:17:26.200]  大家可能都聽過
[00:17:26.200 --> 00:17:29.400]  來人把這班乞丐趕出去
[00:17:29.400 --> 00:17:32.600]  有人害怕
[00:17:32.600 --> 00:17:35.400]  我都發覺這句很合用
[00:17:35.400 --> 00:17:38.000]  我想說的是核子
[00:17:38.000 --> 00:17:41.600]  他一個被家庭、被社會
