
[00:00:00.000 --> 00:00:12.000]  大衛的故事非常吸引我,當中有血有肉,涵蓋了一般人不同層面的經歷。
[00:03:07.000 --> 00:03:12.000]  他就說,「耶和華,我們的主啊,你的名在全地,何其美?
[00:03:12.000 --> 00:03:16.000]  你將你的榮耀彰顯於天。」
[00:03:16.000 --> 00:03:19.000]  每一天我坐車的時候都會見到這個天空,
[00:03:19.000 --> 00:03:28.000]  就讓我想起這位天空的成主,這位創造主的美。
[00:03:28.000 --> 00:03:32.000]  但是即使在最普通、最沒有價值的石頭上,
[00:03:32.000 --> 00:03:34.000]  大衛都可以見到神。
[00:03:34.000 --> 00:03:38.000]  見到一位可靠保護他的神。
[00:03:38.000 --> 00:03:40.000]  在詩歌裡面,他這樣說,
[00:03:40.000 --> 00:03:44.000]  「耶和華是我的岩石,我的山寨,我的救主,
[00:03:44.000 --> 00:03:50.000]  我的神,我的盤石,我所投靠的。」
[00:03:50.000 --> 00:03:55.000]  有多少人喜歡唱歌或者玩樂器?舉手。
[00:03:55.000 --> 00:03:59.000]  大衛喜不喜歡?極之喜歡。
[00:03:59.000 --> 00:04:03.000]  他每一次唱歌、彈琴的時候,他都會見到神。
[00:04:03.000 --> 00:04:06.000]  一位配授人歌頌的神。
[00:04:06.000 --> 00:04:09.000]  所以在很多的詩篇裡面,他會這樣說,
[00:04:09.000 --> 00:04:13.000]  「神啊,我的心堅定,我口要唱詩歌頌,
[00:04:13.000 --> 00:04:17.000]  琴瑟啊,你要醒啊,我要喚起曙光。」
[00:04:17.000 --> 00:04:19.000]  就是一早就唱了。
[00:04:19.000 --> 00:04:23.000]  然後他就說,「耶和華啊,我要在萬民中稱謝你,
[00:04:23.000 --> 00:04:26.000]  在萬族中歌頌你。」
[00:04:26.000 --> 00:04:29.000]  大衛用不用上班的?
[00:04:29.000 --> 00:04:32.000]  他做什麼工作的?
[00:04:32.000 --> 00:04:35.000]  放羊,是不是?
[00:04:35.000 --> 00:04:38.000]  放羊的時候,他又見到神,
[00:04:38.000 --> 00:04:41.000]  他見到一位很愛他的牧者,
[00:04:41.000 --> 00:04:46.000]  一位看顧他、引導他的好牧人。
[00:04:46.000 --> 00:04:50.000]  大家都很熟悉,會背的了,是不是?詩篇第23篇。
[00:04:50.000 --> 00:04:53.000]  如果你記得的話,你跟我一起背或者一起讀,
[00:04:53.000 --> 00:04:55.000]  頭兩節。
[00:04:55.000 --> 00:04:59.000]  「耶和華是我的牧者,我必不自缺乏,
[00:04:59.000 --> 00:05:02.000]  他使我躺我在青草地上,
[00:05:02.000 --> 00:05:06.000]  令我在可安歇的水邊。」
[00:05:06.000 --> 00:05:13.000]  哇,大衛無時無刻都見到神,都遇見神。
[00:05:13.000 --> 00:05:17.000]  所以神其實不是很難經驗到的,
[00:05:17.000 --> 00:05:23.000]  就是因為大衛,所以我在神的裡面經常有一個祈禱,
[00:05:23.000 --> 00:05:28.000]  就是說,「神啊,我求祢讓我今天見到祢,
[00:05:28.000 --> 00:05:31.000]  求祢讓我今天見到祢。」
[00:05:31.000 --> 00:05:37.000]  我每天上班下班都會經過屯門公路,
[00:05:37.000 --> 00:05:39.000]  有一次我坐巴士的時候,
[00:05:39.000 --> 00:05:43.000]  我就想起一本書叫做《How Big is Your God?》
[00:05:43.000 --> 00:05:45.000]  你的神有多大呀?
[00:05:45.000 --> 00:05:51.000]  我就看著天,我就想起耶穌的手托著整個天空,
[00:05:51.000 --> 00:05:54.000]  然後再想,不單止這個天空,
[00:05:54.000 --> 00:05:59.000]  祂托著整個地球,托著整個宇宙。
[00:05:59.000 --> 00:06:01.000]  我的神很偉大呀!
[00:06:01.000 --> 00:06:04.000]  但是我突然間有一個念頭,
[00:06:04.000 --> 00:06:06.000]  這位這麼偉大的神,
[00:06:06.000 --> 00:06:09.000]  竟然容許自己成為一個胚胎,
[00:06:09.000 --> 00:06:14.000]  來自一個媽媽的肚子裡。
[00:06:14.000 --> 00:06:19.000]  哇,這個神可以變得這麼謙卑。
[00:06:19.000 --> 00:06:21.000]  那一刻我很感動,
[00:06:21.000 --> 00:06:24.000]  因為這位這麼偉大的神,
[00:06:24.000 --> 00:06:28.000]  竟然成為一個這麼謙卑的人。
[00:06:28.000 --> 00:06:30.000]  有一次我和神祈禱,
[00:06:30.000 --> 00:06:34.000]  我說:「神呀,讓我感受一下祢對我的愛呀,
[00:06:34.000 --> 00:06:36.000]  頭腦上我知道,
[00:06:36.000 --> 00:06:39.000]  但是我真的很想感受到。」
[00:06:39.000 --> 00:06:42.000]  慢慢慢慢出了一幅圖畫,
[00:06:42.000 --> 00:06:44.000]  就是我在這裡跳舞,
[00:06:44.000 --> 00:06:47.000]  你猜我和誰跳舞呀?
[00:06:47.000 --> 00:06:49.000]  就好像國王與我一樣,
[00:06:49.000 --> 00:06:53.000]  我和這位天上的君王在這裡跳舞。
[00:06:53.000 --> 00:06:55.000]  哇,我更加感受到,
[00:06:55.000 --> 00:06:57.000]  原來我的神機是可敬,
[00:06:57.000 --> 00:06:59.000]  也是很可親。
[00:06:59.000 --> 00:07:01.000]  祂不介意,祂竟然願意,
[00:07:01.000 --> 00:07:03.000]  來和我跳舞。
[00:07:03.000 --> 00:07:05.000]  我很喜歡跳舞,
[00:07:05.000 --> 00:07:07.000]  不過我最不喜歡做的一件事,
[00:07:07.000 --> 00:07:10.000]  就是煮飯。
[00:07:10.000 --> 00:07:12.000]  我記得我未結婚之前,
[00:07:12.000 --> 00:07:14.000]  有十幾年,
[00:07:14.000 --> 00:07:16.000]  每逢過年過節,
[00:07:16.000 --> 00:07:19.000]  親人回家的時候,
[00:07:19.000 --> 00:07:23.000]  我就會一個人在廚房,
[00:07:23.000 --> 00:07:26.000]  很多個小時在這裡煮,
[00:07:26.000 --> 00:07:28.000]  二十多人的飯菜。
[00:07:28.000 --> 00:07:30.000]  為什麼只有我一個人煮呢?
[00:07:30.000 --> 00:07:33.000]  因為我是唯一一個不打麻將,
[00:07:33.000 --> 00:07:35.000]  不賭錢。
[00:07:35.000 --> 00:07:38.000]  很辛苦呀,
[00:07:38.000 --> 00:07:41.000]  一年有這麼多節日,
[00:07:41.000 --> 00:07:43.000]  煮一整天。
[00:07:43.000 --> 00:07:45.000]  我記得有一次,
[00:07:45.000 --> 00:07:47.000]  我男朋友來到,
[00:07:47.000 --> 00:07:49.000]  看到我很慘,
[00:07:49.000 --> 00:07:51.000]  他就說,
[00:07:51.000 --> 00:07:53.000]  「讓我救你脫離這個火坑吧。」
[00:07:53.000 --> 00:07:55.000]  很感謝他,
[00:07:55.000 --> 00:07:57.000]  他守了這個承諾。
[00:07:57.000 --> 00:07:59.000]  不過結婚之後,
[00:07:59.000 --> 00:08:01.000]  我很多次煮飯的時候,
[00:08:01.000 --> 00:08:03.000]  我心裡都很厭煩,
[00:08:03.000 --> 00:08:05.000]  我很不喜歡煮飯,
[00:08:05.000 --> 00:08:07.000]  因為會勾起我那時候,
[00:08:07.000 --> 00:08:09.000]  很孤單,很孤獨,
[00:08:09.000 --> 00:08:11.000]  很淒涼,
[00:08:11.000 --> 00:08:13.000]  這些感受。
[00:08:13.000 --> 00:08:15.000]  有一次,
[00:08:15.000 --> 00:08:17.000]  當我很厭煩的時候,
[00:08:17.000 --> 00:08:19.000]  突然間,聖靈提醒我,
[00:08:19.000 --> 00:08:21.000]  祂說,
[00:08:21.000 --> 00:08:23.000]  「你可以和神祈禱,
[00:08:23.000 --> 00:08:25.000]  醫治你這個童年陰影。」
[00:08:25.000 --> 00:08:27.000]  在那一刻,
[00:08:27.000 --> 00:08:29.000]  向神作了一個祈禱,
[00:08:29.000 --> 00:08:31.000]  我說,神,我真的很希望,
[00:08:31.000 --> 00:08:33.000]  很希望能夠帶著愛,
[00:08:33.000 --> 00:08:35.000]  和一份很開心的心情,
[00:08:35.000 --> 00:08:37.000]  去煮飯給我家人吃,
[00:08:37.000 --> 00:08:39.000]  祢幫幫我。
[00:08:39.000 --> 00:08:41.000]  很奇妙,
[00:08:41.000 --> 00:08:43.000]  從那時候開始,
[00:08:43.000 --> 00:08:45.000]  這種煮飯厭煩的感覺就消失了。
[00:08:45.000 --> 00:08:47.000]  所以各位的姊妹,
[00:08:47.000 --> 00:08:49.000]  煮飯是可以見到神的。
[00:08:49.000 --> 00:08:51.000]  各位姊妹,
[00:08:51.000 --> 00:08:53.000]  其實你隨時都可以見到
[00:08:53.000 --> 00:08:55.000]  這一位無處不在的神。
[00:08:55.000 --> 00:08:57.000]  你過去或最近
[00:08:57.000 --> 00:08:59.000]  有沒有透過任何的事物
[00:08:59.000 --> 00:09:01.000]  與這位神相遇?
[00:09:01.000 --> 00:09:03.000]  可能是師哥所說的那些話,
[00:09:03.000 --> 00:09:05.000]  或者是你自己的經歷,
[00:09:05.000 --> 00:09:07.000]  或者是你自己的身體,
[00:09:07.000 --> 00:09:09.000]  可能是師哥所說的那些風,
[00:09:09.000 --> 00:09:13.000]  雲,樹木,動物,
[00:09:13.000 --> 00:09:15.000]  不同的人,不同的事。
[00:09:15.000 --> 00:09:19.000]  現在我想給大家一兩分鐘想想,
[00:09:19.000 --> 00:09:23.000]  最近你在什麼事物裡遇見神?
[00:09:23.000 --> 00:09:27.000]  是一位怎樣的神?
[00:09:27.000 --> 00:09:31.000]  如果你想到,
[00:09:31.000 --> 00:09:35.000]  你可以輕輕舉手讓我知道。
[00:09:35.000 --> 00:09:39.000]  嗯,看到了。
[00:09:39.000 --> 00:09:47.000]  嗯,對,手要陸續地舉起。
[00:09:47.000 --> 00:09:51.000]  沒錯,我們隨時都可以見到
[00:09:51.000 --> 00:09:55.000]  這一位無所不在的神。
[00:09:55.000 --> 00:09:57.000]  如果你想到的時候,
[00:09:57.000 --> 00:09:59.000]  待會散會後,
[00:09:59.000 --> 00:10:01.000]  你找你的弟兄姊妹,
[00:10:01.000 --> 00:10:03.000]  或者一位家人跟他分享一下,
[00:10:03.000 --> 00:10:05.000]  他們在什麼情況下遇見神,
[00:10:05.000 --> 00:10:09.000]  是一位怎樣的神,好不好?
[00:10:09.000 --> 00:10:11.000]  大衛很深切地認識神,
[00:10:11.000 --> 00:10:15.000]  他更加深信他一生所有的事,
[00:10:15.000 --> 00:10:17.000]  都是與神息息相關。
[00:10:17.000 --> 00:10:20.000]  大家很熟悉的詩篇139篇,
[00:10:20.000 --> 00:10:21.000]  歌仔也有唱,
[00:10:21.000 --> 00:10:23.000]  「如此認識我」,
[00:10:23.000 --> 00:10:25.000]  就是說到大衛相信,
[00:10:25.000 --> 00:10:27.000]  他也經歷到,
[00:10:27.000 --> 00:10:29.000]  他的一言一行,
[00:10:29.000 --> 00:10:31.000]  每一個意念神都知道,
[00:10:31.000 --> 00:10:32.000]  在任何地方,
[00:10:32.000 --> 00:10:34.000]  甚至去到天涯海角,
[00:10:34.000 --> 00:10:36.000]  神都與他一起,
[00:10:36.000 --> 00:10:39.000]  神不單止精心創造他的身體,
[00:10:39.000 --> 00:10:41.000]  他更加為大衛編寫了
[00:10:41.000 --> 00:10:46.000]  很多很寶貴的計劃。
[00:10:46.000 --> 00:10:49.000]  其中有兩節大衛這樣寫,
[00:10:49.000 --> 00:10:51.000]  他說,我未成形的體質,
[00:10:51.000 --> 00:10:54.000]  你的眼一早就見到,
[00:10:54.000 --> 00:10:55.000]  你所定的日子,
[00:10:55.000 --> 00:10:57.000]  我尚未到一日,
[00:10:57.000 --> 00:10:59.000]  你都已經寫在你的冊上,
[00:10:59.000 --> 00:11:01.000]  神啊,你的意念對我,
[00:11:01.000 --> 00:11:03.000]  多麼的寶貴,
[00:11:03.000 --> 00:11:05.000]  數量多麼的多,
[00:11:05.000 --> 00:11:06.000]  如果要數的話,
[00:11:06.000 --> 00:11:08.000]  比海沙更多,
[00:11:08.000 --> 00:11:09.000]  我睡醒的時候,
[00:11:09.000 --> 00:11:12.000]  仍與你一起。
[00:11:12.000 --> 00:11:14.000]  大衛知道神愛他,
[00:11:14.000 --> 00:11:17.000]  不單止為他整個人生,
[00:11:17.000 --> 00:11:18.000]  定下了最好,
[00:11:18.000 --> 00:11:20.000]  最豐盛的計劃,
[00:11:20.000 --> 00:11:22.000]  而且他知道神一定會,
[00:11:22.000 --> 00:11:23.000]  一定會承傳,
[00:11:23.000 --> 00:11:25.000]  神在他一生裡,
[00:11:25.000 --> 00:11:29.000]  所定的意念和計劃。
[00:11:29.000 --> 00:11:32.000]  《詩篇》138篇,第八節,他說,
[00:11:32.000 --> 00:11:33.000]  耶和華必承傳,
[00:11:33.000 --> 00:11:36.000]  他在我身上的旨意,
[00:11:36.000 --> 00:11:38.000]  耶和華,你的慈愛,
[00:11:38.000 --> 00:11:40.000]  永遠長存。
[00:11:40.000 --> 00:11:43.000]  所以即使當大衛,
[00:11:43.000 --> 00:11:45.000]  面對他人生最艱難的時刻,
[00:11:45.000 --> 00:11:47.000]  大敵國當前的時刻,
[00:11:47.000 --> 00:11:50.000]  面對生命裡很多不義的時候,
[00:11:50.000 --> 00:11:52.000]  他仍然堅信神,
[00:11:52.000 --> 00:11:55.000]  坐在他身上,成就公義。
[00:11:55.000 --> 00:11:57.000]  他看到這位神,
[00:11:57.000 --> 00:11:59.000]  直接的介入,
[00:11:59.000 --> 00:12:01.000]  這位公義的神,
[00:12:01.000 --> 00:12:03.000]  為他擊退仇敵,
[00:12:03.000 --> 00:12:05.000]  為他申冤。
[00:12:05.000 --> 00:12:07.000]  《詩篇》第九篇,他這樣說,
[00:12:07.000 --> 00:12:10.000]  我的仇敵迴轉撤退的時候,
[00:12:10.000 --> 00:12:13.000]  他們在你面前跌倒滅亡,
[00:12:13.000 --> 00:12:16.000]  因為你已經為我申冤,
[00:12:16.000 --> 00:12:17.000]  為我辯護,
[00:12:17.000 --> 00:12:19.000]  你已經坐在寶座上,
[00:12:19.000 --> 00:12:22.000]  按公義審判。
[00:12:22.000 --> 00:12:25.000]  當我嘗試學習大衛,
[00:12:25.000 --> 00:12:27.000]  更多的去安靜,
[00:12:27.000 --> 00:12:28.000]  退休禱告,
[00:12:28.000 --> 00:12:30.000]  更多的求神,
[00:12:30.000 --> 00:12:32.000]  因為我自己做不到的,
[00:12:32.000 --> 00:12:34.000]  我要求神開我的心,
[00:12:34.000 --> 00:12:36.000]  讓我真是願意去親近他,
[00:12:36.000 --> 00:12:38.000]  學悟他,
[00:12:38.000 --> 00:12:39.000]  開我的眼,
[00:12:39.000 --> 00:12:41.000]  能夠去察覺他的同在,
[00:12:41.000 --> 00:12:42.000]  他的作為,
[00:12:42.000 --> 00:12:43.000]  我就慢慢看到,
[00:12:43.000 --> 00:12:47.000]  原來我很多大大小小的事情上,
[00:12:47.000 --> 00:12:49.000]  都有神的同在,
[00:12:49.000 --> 00:12:52.000]  有神的計劃和旨意。
[00:12:52.000 --> 00:12:54.000]  今早我出門的時候,
[00:12:54.000 --> 00:12:55.000]  已經按了電梯,
[00:12:55.000 --> 00:12:57.000]  突然間就想起,
[00:12:57.000 --> 00:13:00.000]  我忘記帶講章,
[00:13:00.000 --> 00:13:04.000]  因為這篇是帶回家改過的講章。
[00:13:04.000 --> 00:13:05.000]  我很感恩,
[00:13:05.000 --> 00:13:07.000]  上帝祢真是好,
[00:13:07.000 --> 00:13:11.000]  竟然提醒我拿回這篇講章,
[00:13:11.000 --> 00:13:13.000]  但是因為我要回頭拿講章,
[00:13:13.000 --> 00:13:15.000]  於是我就會錯過了
[00:13:15.000 --> 00:13:19.000]  我原本預定的那班巴士,
[00:13:19.000 --> 00:13:21.000]  但是當我坐下的時候,
[00:13:21.000 --> 00:13:24.000]  上帝又調教我的心情,
[00:13:24.000 --> 00:13:26.000]  不用這麼急,
[00:13:26.000 --> 00:13:28.000]  很多事情都不在你的控制,
[00:13:28.000 --> 00:13:30.000]  不過在我的計劃裡面,
[00:13:30.000 --> 00:13:32.000]  你還有很多時間,
[00:13:32.000 --> 00:13:34.000]  是啊,因為我今天早上預定回來,
[00:13:34.000 --> 00:13:36.000]  所以其實我還有很多時間,
[00:13:36.000 --> 00:13:38.000]  我就在家裡安坐,
[00:13:38.000 --> 00:13:42.000]  等下一班車。
[00:13:42.000 --> 00:13:46.000]  當我體會願意去親近上帝,
[00:13:46.000 --> 00:13:50.000]  和很想察覺上帝在我身上的計劃的時候,
[00:13:50.000 --> 00:13:51.000]  我就越來越發現,
[00:13:51.000 --> 00:13:53.000]  我的事就是上帝的事,
[00:13:53.000 --> 00:13:54.000]  上帝的事就是我的事,
[00:13:54.000 --> 00:13:55.000]  我大大小小的事,
[00:13:55.000 --> 00:13:56.000]  上帝都知道,
[00:13:56.000 --> 00:13:57.000]  上帝都明白,
[00:13:57.000 --> 00:13:58.000]  上帝會引領,
[00:13:58.000 --> 00:14:00.000]  上帝會承傳。
[00:14:00.000 --> 00:14:03.000]  我很感謝上帝介入我的工作裡面,
[00:14:03.000 --> 00:14:07.000]  有一次我要安排幫團契一位姐妹,
[00:14:07.000 --> 00:14:09.000]  微信主的家人,
[00:14:09.000 --> 00:14:12.000]  去預備一個喪禮,
[00:14:12.000 --> 00:14:13.000]  家人就問我,
[00:14:13.000 --> 00:14:18.000]  可不可以安排某某牧師負責講信息,
[00:14:18.000 --> 00:14:19.000]  我就嘗試,
[00:14:19.000 --> 00:14:21.000]  不過都不成功,
[00:14:21.000 --> 00:14:25.000]  最後都是由我自己去預備,
[00:14:25.000 --> 00:14:26.000]  上帝很明白,
[00:14:26.000 --> 00:14:30.000]  很知道那次我壓力很大,
[00:14:30.000 --> 00:14:33.000]  但是在預備講章的時候,
[00:14:33.000 --> 00:14:37.000]  我真的很領受到從上帝而來的信息,
[00:14:37.000 --> 00:14:41.000]  當我在喪禮裡面宣講這篇道的時候,
[00:14:41.000 --> 00:14:44.000]  我真的很感受到聖靈的能力,
[00:14:44.000 --> 00:14:46.000]  我心裡面很平安,
[00:14:46.000 --> 00:14:47.000]  完了之後,
[00:14:47.000 --> 00:14:49.000]  那位姐妹和家人,
[00:14:49.000 --> 00:14:53.000]  他們都感受到從上帝而來的安慰,
[00:14:53.000 --> 00:14:56.000]  我很知道這一切不是因為我,
[00:14:56.000 --> 00:14:59.000]  而是上帝介入了我的工作裡面,
[00:14:59.000 --> 00:15:02.000]  上帝也介入了我的人際關係裡面,
[00:15:02.000 --> 00:15:04.000]  有一次我約見一個組長,
[00:15:04.000 --> 00:15:07.000]  談關於組員的一些狀況,
[00:15:07.000 --> 00:15:10.000]  原來組長被我說的話傷害了,
[00:15:10.000 --> 00:15:12.000]  但是我真的不知道,
[00:15:12.000 --> 00:15:14.000]  過了一段日子之後,
[00:15:14.000 --> 00:15:15.000]  很感謝這位組長,
[00:15:15.000 --> 00:15:16.000]  他主動找我,
[00:15:16.000 --> 00:15:19.000]  告訴我整件事,
[00:15:19.000 --> 00:15:20.000]  他說,
[00:15:20.000 --> 00:15:23.000]  不過現在我已經心情平復了,
[00:15:23.000 --> 00:15:25.000]  我沒有再生你的氣了,
[00:15:25.000 --> 00:15:27.000]  原來在那段日子,
[00:15:27.000 --> 00:15:30.000]  上帝在他每天的靈修裡面,
[00:15:30.000 --> 00:15:32.000]  都和他說話,
[00:15:32.000 --> 00:15:36.000]  甚至透過一個夢化解了他對我的一些看法,
[00:15:36.000 --> 00:15:37.000]  哇,
[00:15:37.000 --> 00:15:39.000]  上帝是不是很厲害啊?
[00:15:39.000 --> 00:15:40.000]  他加入了我這些,
[00:15:40.000 --> 00:15:45.000]  自己都懵然不知的人際關係裡面,
[00:15:45.000 --> 00:15:47.000]  所以弟兄姐妹啊,
[00:15:47.000 --> 00:15:51.000]  必要承傳他在你身上的旨意,
[00:15:51.000 --> 00:15:53.000]  你想不想啊?
[00:15:53.000 --> 00:15:55.000]  你願不願意啊?
[00:15:55.000 --> 00:15:57.000]  你想不想你的事就是神的事,
[00:15:57.000 --> 00:16:01.000]  神的事就是你的事啊?
[00:16:01.000 --> 00:16:04.000]  我想給大家一兩分鐘的時間,
[00:16:04.000 --> 00:16:05.000]  想一下,
[00:16:05.000 --> 00:16:06.000]  在最近,
[00:16:06.000 --> 00:16:07.000]  或者過去,
[00:16:07.000 --> 00:16:10.000]  神曾經怎樣介入你,
[00:16:10.000 --> 00:16:17.000]  其中一個生活片段裡面呢?
[00:16:17.000 --> 00:16:18.000]  而今天,
[00:16:18.000 --> 00:16:20.000]  你又想神介入你,
[00:16:20.000 --> 00:16:25.000]  面對著什麼處境當中呢?
[00:16:25.000 --> 00:16:27.000]  我邀請你做一個很簡單,
[00:16:27.000 --> 00:16:29.000]  向神的祈禱啊,
[00:16:29.000 --> 00:16:30.000]  你說,主啊,
[00:16:30.000 --> 00:16:31.000]  我很感謝祢啊,
[00:16:31.000 --> 00:16:35.000]  之前介入了在我的什麼處境裡面,
[00:16:35.000 --> 00:16:37.000]  我又求祢呢,
[00:16:37.000 --> 00:16:41.000]  介入我現在面對著的什麼處境當中,
[00:16:41.000 --> 00:16:42.000]  好不好啊?
[00:16:42.000 --> 00:16:44.000]  我給你們一兩分鐘,
[00:16:44.000 --> 00:16:47.000]  向神發出這個簡單的祈禱啊,
[00:16:47.000 --> 00:17:06.000]  詳細的內容呢,
[00:17:06.000 --> 00:17:08.000]  可以再找時間和神去談,
[00:17:08.000 --> 00:17:13.000]  但是你很願意去發現神介入你的生命,
[00:17:13.000 --> 00:17:16.000]  又很願意邀請神進入你現在面對著,
[00:17:16.000 --> 00:17:18.000]  或者將要面對的處境裡面,
[00:17:18.000 --> 00:17:22.000]  神是非常非常樂意的。
[00:17:22.000 --> 00:17:23.000]  好了,
[00:17:23.000 --> 00:17:24.000]  我又想問一下大家,
[00:17:24.000 --> 00:17:26.000]  當你開心或者不開心的時候,
[00:17:26.000 --> 00:17:28.000]  你最想跟誰說?
[00:17:28.000 --> 00:17:30.000]  不用告訴我,
[00:17:30.000 --> 00:17:32.000]  你的心想到是誰,
[00:17:32.000 --> 00:17:33.000]  是的。
[00:17:33.000 --> 00:17:35.000]  當你最困難的時候,
[00:17:35.000 --> 00:17:36.000]  最有需要的時候,
[00:17:36.000 --> 00:17:42.000]  你又會找誰幫忙啊?
[00:17:42.000 --> 00:17:43.000]  對大衛來說,
[00:17:43.000 --> 00:17:46.000]  神就是他最好的資深友,
[00:17:46.000 --> 00:17:49.000]  也是他最大的幫助者,
[00:17:49.000 --> 00:17:53.000]  他的心永遠都是向神開放,
[00:17:53.000 --> 00:17:57.000]  他為神寫了73首詩篇,
[00:17:57.000 --> 00:18:00.000]  向神表達了對神的愛,
[00:18:00.000 --> 00:18:01.000]  對神的景仰,
[00:18:01.000 --> 00:18:03.000]  對神的倚靠,
[00:18:03.000 --> 00:18:05.000]  表達他各種的需要,
[00:18:05.000 --> 00:18:08.000]  感受和祈求。
[00:18:08.000 --> 00:18:09.000]  詩篇第五篇第一節,
[00:18:09.000 --> 00:18:11.000]  他說:
[00:18:11.000 --> 00:18:14.000]  耶和華,求祢側耳聽我的言語,
[00:18:14.000 --> 00:18:16.000]  顧念我的心思。
[00:18:16.000 --> 00:18:17.000]  我的王,我的神,
[00:18:17.000 --> 00:18:21.000]  求祢留心聽我呼求的聲音,
[00:18:21.000 --> 00:18:24.000]  因為我向祢祈禱。
[00:18:24.000 --> 00:18:27.000]  他好像怕神像我們人一樣,
[00:18:27.000 --> 00:18:28.000]  沒有耐性,
[00:18:28.000 --> 00:18:30.000]  或者心不在焉,
[00:18:30.000 --> 00:18:32.000]  所以他對神說,
[00:18:32.000 --> 00:18:34.000]  你要側耳聽,
[00:18:34.000 --> 00:18:36.000]  細心的去聽,
[00:18:36.000 --> 00:18:41.000]  顧念我現在所想的一切。
[00:18:41.000 --> 00:18:44.000]  其實一般人容易將自己內心的軟弱,
[00:18:44.000 --> 00:18:46.000]  擔心,恐懼,痛苦,
[00:18:46.000 --> 00:18:48.000]  告訴別人嗎?
[00:18:48.000 --> 00:18:50.000]  容易嗎?
[00:18:50.000 --> 00:18:51.000]  不容易,
[00:18:51.000 --> 00:18:54.000]  我也覺得很不容易。
[00:18:54.000 --> 00:18:55.000]  我想問問大家,
[00:18:55.000 --> 00:18:57.000]  你祈禱的時候,
[00:18:57.000 --> 00:18:59.000]  你多數是為事情去祈禱,
[00:18:59.000 --> 00:19:03.000]  還是為你的心情去祈禱?
[00:19:03.000 --> 00:19:06.000]  當然是事情多了,
[00:19:06.000 --> 00:19:08.000]  但是大衛不是,
[00:19:08.000 --> 00:19:11.000]  他會將事情跟神說,
[00:19:11.000 --> 00:19:15.000]  他更加會將自己的心情告訴神。
[00:19:15.000 --> 00:19:19.000]  我們很少學習將
[00:19:19.000 --> 00:19:22.000]  在神面前展露自己的情感,
[00:19:22.000 --> 00:19:25.000]  因為我們平時對人都是差不多,
[00:19:25.000 --> 00:19:29.000]  我們很怕跟人顯露自己的內心世界,
