
[00:00:00.000 --> 00:00:13.520]  有一晚我帶團契,有一個組員順路開車載我回家,向荃灣方向
[00:05:39.920 --> 00:05:43.920]  立刻去抬這個癱子去找耶穌
[00:05:43.920 --> 00:05:45.920]  結果就到了那間屋
[00:05:45.920 --> 00:05:47.920]  人太多
[00:05:47.920 --> 00:05:48.920]  進不去
[00:05:48.920 --> 00:05:50.920]  幸好秩序都大致良好
[00:05:50.920 --> 00:05:53.920]  沒有發生人踩人的事情
[00:05:53.920 --> 00:06:00.920]  進不去
[00:06:00.920 --> 00:06:01.920]  如果是我們
[00:06:01.920 --> 00:06:02.920]  我們還可以說
[00:06:02.920 --> 00:06:04.920]  麻煩你讓一讓
[00:06:04.920 --> 00:06:05.920]  讓路讓我走
[00:06:05.920 --> 00:06:07.920]  麻煩你讓一讓
[00:06:07.920 --> 00:06:10.920]  在屋外還可以這樣
[00:06:10.920 --> 00:06:13.920]  但在屋內就不行
[00:06:13.920 --> 00:06:15.920]  屋內根本那個人想借位給你
[00:06:15.920 --> 00:06:17.920]  你都借不到
[00:06:17.920 --> 00:06:19.920]  所以你想想
[00:06:19.920 --> 00:06:21.920]  如果你是其中一個
[00:06:21.920 --> 00:06:23.920]  你會怎樣呢
[00:06:23.920 --> 00:06:25.920]  你不會再推
[00:06:25.920 --> 00:06:29.920]  一般人可能會說
[00:06:29.920 --> 00:06:31.920]  阿望的弟兄
[00:06:31.920 --> 00:06:33.920]  我們已經盡力了
[00:06:33.920 --> 00:06:35.920]  我們都第一時間趕過來
[00:06:35.920 --> 00:06:39.920]  當然我們沒有走得走得的人速度那麼快
[00:06:39.920 --> 00:06:40.920]  我們要抬著你
[00:06:40.920 --> 00:06:41.920]  當然慢一點
[00:06:41.920 --> 00:06:43.920]  都盡力了
[00:06:43.920 --> 00:06:45.920]  已經去到最接近耶穌的位置
[00:06:45.920 --> 00:06:46.920]  你都有眼見
[00:06:46.920 --> 00:06:48.920]  已經沒有門進去
[00:06:48.920 --> 00:06:50.920]  沒辦法了
[00:06:50.920 --> 00:06:53.920]  回家下次再來
[00:06:53.920 --> 00:06:55.920]  都很正常
[00:06:55.920 --> 00:06:57.920]  但這四個人不是
[00:06:57.920 --> 00:06:59.920]  這四個人
[00:06:59.920 --> 00:07:00.920]  加少許想像
[00:07:00.920 --> 00:07:02.920]  第一個就說
[00:07:02.920 --> 00:07:04.920]  萬人一步
[00:07:04.920 --> 00:07:06.920]  第二個就說
[00:07:06.920 --> 00:07:07.920]  怎算好
[00:07:07.920 --> 00:07:09.920]  難得找到耶穌
[00:07:09.920 --> 00:07:11.920]  他躲起來了一段日子
[00:07:11.920 --> 00:07:13.920]  第三個就說
[00:07:13.920 --> 00:07:15.920]  不行,我們一定要想辦法
[00:07:15.920 --> 00:07:17.920]  第四個就說
[00:07:17.920 --> 00:07:19.920]  我有辦法,跟我來
[00:07:19.920 --> 00:07:24.920]  於是這四個人就繞到屋外的旁邊
[00:07:24.920 --> 00:07:29.920]  沿著那條梯子上去屋頂
[00:07:29.920 --> 00:07:32.920]  當時屋是這樣的
[00:07:32.920 --> 00:07:34.920]  上屋頂很容易
[00:07:34.920 --> 00:07:36.920]  因為有梯子
[00:07:36.920 --> 00:07:38.920]  很齊心
[00:07:38.920 --> 00:07:40.920]  四個都沒有放棄
[00:07:40.920 --> 00:07:41.920]  你想想
[00:07:41.920 --> 00:07:43.920]  四個裡面只要有一個不願意
[00:07:43.920 --> 00:07:45.920]  其實就上不去
[00:07:45.920 --> 00:07:48.920]  但四個都一起上
[00:07:48.920 --> 00:07:51.920]  四個上去
[00:07:51.920 --> 00:07:52.920]  大家都知道
[00:07:52.920 --> 00:07:55.920]  要去拆洞
[00:07:55.920 --> 00:07:57.920]  所以他們
[00:07:57.920 --> 00:07:59.920]  加少許想像力
[00:07:59.920 --> 00:08:01.920]  這裡有梯子
[00:08:01.920 --> 00:08:02.920]  又上來了
[00:08:02.920 --> 00:08:04.920]  其中一個
[00:08:04.920 --> 00:08:06.920]  你要做什麼呢
[00:08:06.920 --> 00:08:09.920]  屋頂也有面積
[00:08:09.920 --> 00:08:10.920]  你要聽聽
[00:08:10.920 --> 00:08:12.920]  耶穌的位置在哪裡
[00:08:12.920 --> 00:08:14.920]  耶穌在說道
[00:08:14.920 --> 00:08:15.920]  聽聲音
[00:08:15.920 --> 00:08:16.920]  在這裡
[00:08:16.920 --> 00:08:18.920]  這裡下面就是耶穌
[00:08:18.920 --> 00:08:21.920]  你要先定位
[00:08:21.920 --> 00:08:22.920]  耶穌在這裡
[00:08:22.920 --> 00:08:24.920]  要拆
[00:08:24.920 --> 00:08:26.920]  拆多大
[00:08:26.920 --> 00:08:28.920]  不是我下去
[00:08:28.920 --> 00:08:30.920]  是玉子要放下去
[00:08:30.920 --> 00:08:31.920]  你想想
[00:08:31.920 --> 00:08:33.920]  也不需要拆面積
[00:08:33.920 --> 00:08:34.920]  水平
[00:08:34.920 --> 00:08:36.920]  放玉子下去
[00:08:36.920 --> 00:08:38.920]  也要拆很大
[00:08:38.920 --> 00:08:41.920]  所以
[00:08:41.920 --> 00:08:43.920]  要判斷聲音的來源
[00:08:43.920 --> 00:08:46.920]  要確定長寬
[00:08:46.920 --> 00:08:47.920]  有多大
[00:08:47.920 --> 00:08:49.920]  可以放玉子下去
[00:08:49.920 --> 00:08:53.920]  也不容易
[00:08:53.920 --> 00:08:55.920]  所以
[00:08:55.920 --> 00:08:57.920]  再歪一點
[00:08:57.920 --> 00:08:59.920]  上樓梯
[00:08:59.920 --> 00:09:00.920]  抬的時候
[00:09:00.920 --> 00:09:03.920]  可能你也玩過類似的遊戲
[00:09:03.920 --> 00:09:04.920]  前面那兩個
[00:09:04.920 --> 00:09:05.920]  手是怎樣的呢
[00:09:05.920 --> 00:09:09.920]  跟後面那兩個有沒有不同
[00:09:09.920 --> 00:09:13.920]  你要不要讓毯子滑到地上
[00:09:13.920 --> 00:09:14.920]  前面那兩個
[00:09:14.920 --> 00:09:17.920]  會不會抬那麼高
[00:09:17.920 --> 00:09:18.920]  多數不會
[00:09:18.920 --> 00:09:20.920]  可能手放低一點
[00:09:20.920 --> 00:09:21.920]  後面那兩個
[00:09:21.920 --> 00:09:22.920]  就反過來
[00:09:22.920 --> 00:09:24.920]  要抬高一點
[00:09:24.920 --> 00:09:27.920]  令到毯子大致上水平
[00:09:27.920 --> 00:09:30.920]  也有一點技巧
[00:09:30.920 --> 00:09:33.920]  上到去
[00:09:33.920 --> 00:09:35.920]  再墜下去的時候
[00:09:35.920 --> 00:09:37.920]  技巧就更高了
[00:09:37.920 --> 00:09:40.920]  每個角都有一條繩
[00:09:40.920 --> 00:09:41.920]  你想想
[00:09:41.920 --> 00:09:43.920]  其中一個
[00:09:43.920 --> 00:09:45.920]  如果墜得很快
[00:09:45.920 --> 00:09:46.920]  或者特別慢
[00:09:46.920 --> 00:09:50.920]  會發生什麼事呢
[00:09:50.920 --> 00:09:51.920]  對
[00:09:51.920 --> 00:09:53.920]  毯子又滑下去
[00:09:53.920 --> 00:09:56.920]  是不是要很合拍才行
[00:09:56.920 --> 00:09:59.920]  要很有靈巧
[00:09:59.920 --> 00:10:01.920]  所以這四個人
[00:10:01.920 --> 00:10:05.920]  又齊上又齊落
[00:10:05.920 --> 00:10:09.920]  又同心又靈巧
[00:10:09.920 --> 00:10:10.920]  是不是
[00:10:10.920 --> 00:10:12.920]  很難得
[00:10:12.920 --> 00:10:14.920]  多好的對工
[00:10:14.920 --> 00:10:16.920]  但是你發覺
[00:10:16.920 --> 00:10:19.920]  耶穌怎樣說他們呢
[00:10:19.920 --> 00:10:24.920]  在第五節說
[00:10:24.920 --> 00:10:25.920]  第五節
[00:10:25.920 --> 00:10:33.920]  耶穌說看見他們的信心
[00:10:33.920 --> 00:10:34.920]  第五節
[00:10:34.920 --> 00:10:38.920]  耶穌看見他們的信心
[00:10:38.920 --> 00:10:41.920]  耶穌看見他們的信心
[00:10:41.920 --> 00:10:42.920]  當然這些行動
[00:10:42.920 --> 00:10:44.920]  其實都很突出
[00:10:44.920 --> 00:10:45.920]  這些行動
[00:10:45.920 --> 00:10:48.920]  很突出的行動
[00:10:48.920 --> 00:10:50.920]  你們真的有默契了
[00:10:50.920 --> 00:10:53.920]  你們真的很靈巧了
[00:10:53.920 --> 00:10:56.920]  聖經說耶穌看見他們的信心
[00:10:56.920 --> 00:10:58.920]  跟他們的行動都很有關
[00:10:58.920 --> 00:11:00.920]  他們的外在行動
[00:11:00.920 --> 00:11:05.920]  原來就是反映他們裡面的信心
[00:11:05.920 --> 00:11:07.920]  而且不是一個人的信心
[00:11:07.920 --> 00:11:09.920]  多少個人
[00:11:09.920 --> 00:11:10.920]  四個
[00:11:10.920 --> 00:11:11.920]  五個
[00:11:11.920 --> 00:11:12.920]  是不是
[00:11:12.920 --> 00:11:14.920]  你想想如果坦子反對
[00:11:14.920 --> 00:11:17.920]  算了
[00:11:17.920 --> 00:11:18.920]  你們已經幫了我很多
[00:11:18.920 --> 00:11:19.920]  回家吧
[00:11:19.920 --> 00:11:20.920]  算了
[00:11:20.920 --> 00:11:21.920]  拆人家的屋頂
[00:11:21.920 --> 00:11:22.920]  不好意思
[00:11:22.920 --> 00:11:23.920]  之後又要你補償
[00:11:23.920 --> 00:11:27.920]  怎麼行
[00:11:27.920 --> 00:11:30.920]  他也可以沒有信心
[00:11:30.920 --> 00:11:34.920]  所以是五個人的信心
[00:11:34.920 --> 00:11:36.920]  又齊心又靈巧
[00:11:36.920 --> 00:11:39.920]  而且他們共同相信
[00:11:39.920 --> 00:11:43.920]  這個耶穌是可以醫好他們的
[00:11:43.920 --> 00:11:44.920]  哇 弟兄姊妹
[00:11:44.920 --> 00:11:46.920]  這樣的對公
[00:11:46.920 --> 00:11:48.920]  是不是很難得
[00:11:48.920 --> 00:11:51.920]  你羨慕嗎
[00:11:51.920 --> 00:11:55.920]  你有沒有這樣的弟兄姊妹
[00:11:55.920 --> 00:11:58.920]  非洲有句諺語
[00:11:58.920 --> 00:12:00.920]  獨行者走快
[00:12:00.920 --> 00:12:06.920]  同行者走遠
[00:12:06.920 --> 00:12:08.920]  一個人走當然快一點
[00:12:08.920 --> 00:12:11.920]  不需要等這個那個
[00:12:11.920 --> 00:12:13.920]  會快一點的
[00:12:13.920 --> 00:12:15.920]  不過就不會走很遠
[00:12:15.920 --> 00:12:18.920]  因為你多強壯都好
[00:12:18.920 --> 00:12:20.920]  有時也會軟弱
[00:12:20.920 --> 00:12:22.920]  有時也會跌倒
[00:12:22.920 --> 00:12:24.920]  有時也需要人扶下
[00:12:24.920 --> 00:12:27.920]  幫下
[00:12:27.920 --> 00:12:29.920]  所以
[00:12:29.920 --> 00:12:33.920]  同行者走遠
[00:12:33.920 --> 00:12:34.920]  你再想像一下
[00:12:34.920 --> 00:12:37.920]  如果你是個坦子
[00:12:37.920 --> 00:12:40.920]  那四個抬你上樓梯的時候
[00:12:40.920 --> 00:12:42.920]  你有什麼感受呢
[00:12:42.920 --> 00:12:44.920]  你看著你那四個朋友
[00:12:44.920 --> 00:12:48.920]  一二一二地抬
[00:12:48.920 --> 00:12:51.920]  哇 也很感激他們
[00:12:51.920 --> 00:12:53.920]  他們上到屋頂
[00:12:53.920 --> 00:12:54.920]  他們放下你
[00:12:54.920 --> 00:12:56.920]  然後去拆
[00:12:56.920 --> 00:12:58.920]  他們就在你旁邊
[00:12:58.920 --> 00:13:00.920]  你看著他們拆
[00:13:00.920 --> 00:13:02.920]  也有一點時間
[00:13:02.920 --> 00:13:06.920]  你有什麼感受呢
[00:13:06.920 --> 00:13:08.920]  哇 他們四個人為你這樣拆
[00:13:08.920 --> 00:13:10.920]  我很感激他們
[00:13:10.920 --> 00:13:12.920]  我很感動
[00:13:12.920 --> 00:13:14.920]  你再想像一下
[00:13:14.920 --> 00:13:16.920]  他們把你拆下去的時候
[00:13:16.920 --> 00:13:20.920]  你的眼睛照到你向上望
[00:13:20.920 --> 00:13:23.920]  你看著你那四個朋友
[00:13:23.920 --> 00:13:26.920]  慢慢把你拆下去
[00:13:26.920 --> 00:13:29.920]  你心裏有什麼感受呢
[00:13:29.920 --> 00:13:31.920]  哇 我真的很感激他們
[00:13:31.920 --> 00:13:33.920]  為我做了這麼多事
[00:13:33.920 --> 00:13:37.920]  當然這幅圖不是說他們看著向上
[00:13:37.920 --> 00:13:41.920]  這幅圖是他們向下
[00:13:41.920 --> 00:13:42.920]  他們看著耶穌
[00:13:42.920 --> 00:13:43.920]  他們正在下降
[00:13:43.920 --> 00:13:45.920]  他們看著耶穌
[00:13:45.920 --> 00:13:47.920]  你當時有什麼感受呢
[00:13:47.920 --> 00:13:48.920]  如果我是他們
[00:13:48.920 --> 00:13:49.920]  我心想
[00:13:49.920 --> 00:13:51.920]  耶穌 我來了
[00:13:51.920 --> 00:13:53.920]  你一定會醫好我的 是不是
[00:13:53.920 --> 00:13:56.920]  很期待 是不是
[00:13:56.920 --> 00:13:59.920]  這麼好的對公
[00:13:59.920 --> 00:14:03.920]  為他們幾乎是出生入死
[00:14:03.920 --> 00:14:07.920]  獨行者走快 同行者走遠
[00:14:07.920 --> 00:14:09.920]  其實我們每個人
[00:14:09.920 --> 00:14:12.920]  都會有自己軟弱的時候
[00:14:12.920 --> 00:14:15.920]  我們每個人都有自己的死緣
[00:14:15.920 --> 00:14:18.920]  但是我們在屬靈的群體
[00:14:18.920 --> 00:14:21.920]  我們就能夠彼此的守望
[00:14:21.920 --> 00:14:23.920]  互相的扶持
[00:14:23.920 --> 00:14:26.920]  尤其是如果你信主比較久
[00:14:26.920 --> 00:14:29.920]  你靈命比較成熟的時候
[00:14:29.920 --> 00:14:31.920]  我鼓勵你主動一點
[00:14:31.920 --> 00:14:33.920]  有時你抬我
[00:14:33.920 --> 00:14:36.920]  有時我抬你
[00:14:36.920 --> 00:14:37.920]  一起走
[00:14:37.920 --> 00:14:39.920]  不要做獨行俠
[00:14:39.920 --> 00:14:42.920]  這樣你就可以走遠了
[00:14:42.920 --> 00:14:46.920]  和一些有共同信心的弟兄姊妹
[00:14:46.920 --> 00:14:49.920]  不只是興趣相同
[00:14:49.920 --> 00:14:52.920]  是共同對神的信心
[00:14:52.920 --> 00:14:55.920]  你就可以走遠了
[00:14:55.920 --> 00:14:57.920]  所以親愛的弟兄姊妹
[00:14:57.920 --> 00:14:59.920]  不知道你有沒有團聚生活呢
[00:14:59.920 --> 00:15:01.920]  回崇拜當然好
[00:15:01.920 --> 00:15:03.920]  如果你沒有團聚生活
[00:15:03.920 --> 00:15:05.920]  我真的鼓勵你
[00:15:05.920 --> 00:15:09.920]  想盡辦法回團聚
[00:15:09.920 --> 00:15:13.920]  有沒有人可以守望你呢
[00:15:13.920 --> 00:15:15.920]  彼此的守望
[00:15:15.920 --> 00:15:17.920]  互相的扶持
[00:15:17.920 --> 00:15:20.920]  如果你過去是很強的人
[00:15:20.920 --> 00:15:23.920]  你又願意開放你自己
[00:15:23.920 --> 00:15:25.920]  讓別人去守望呢
[00:15:25.920 --> 00:15:27.920]  不要每次都你幫人
[00:15:27.920 --> 00:15:31.920]  找一次你接受別人的幫忙
[00:15:31.920 --> 00:15:34.920]  有時在崇拜之後
[00:15:34.920 --> 00:15:36.920]  看到有些弟兄姊妹
[00:15:36.920 --> 00:15:38.920]  兩個家庭一起去吃飯
[00:15:38.920 --> 00:15:40.920]  又或者原來一起吃早餐
[00:15:40.920 --> 00:15:42.920]  就一起回崇拜
[00:15:42.920 --> 00:15:44.920]  我很欣賞那些弟兄姊妹
[00:15:44.920 --> 00:15:46.920]  她不是自己一個人回
[00:15:46.920 --> 00:15:47.920]  她是約了
[00:15:47.920 --> 00:15:49.920]  通常都是同組的
[00:15:49.920 --> 00:15:51.920]  同組的可能兩對夫婦
[00:15:51.920 --> 00:15:53.920]  或者三個家庭
[00:15:53.920 --> 00:15:54.920]  一起回崇拜
[00:15:54.920 --> 00:15:56.920]  崇拜又一起坐
[00:15:56.920 --> 00:15:58.920]  我很欣賞他們
[00:15:58.920 --> 00:16:00.920]  他們不單是獨行
[00:16:00.920 --> 00:16:02.920]  他們是一起走
[00:16:02.920 --> 00:16:04.920]  在他們身邊
[00:16:04.920 --> 00:16:08.920]  有沒有一些未信主的朋友呢
[00:16:08.920 --> 00:16:10.920]  可能是身體上的需要
[00:16:10.920 --> 00:16:12.920]  可能是生活上的需要
[00:16:12.920 --> 00:16:14.920]  可能是情感上的需要
[00:16:14.920 --> 00:16:16.920]  但是你見不見到
[00:16:16.920 --> 00:16:19.920]  他們有一個更加根本的需要呢
[00:16:19.920 --> 00:16:21.920]  當然可能你會覺得
[00:16:21.920 --> 00:16:23.920]  嘩!這麼大的需要
[00:16:23.920 --> 00:16:25.920]  我自己一個普通人
[00:16:25.920 --> 00:16:26.920]  我又忙
[00:16:26.920 --> 00:16:28.920]  我又不是什麼都懂
[00:16:28.920 --> 00:16:30.920]  我怎麼能夠滿足他的需要呢
[00:16:30.920 --> 00:16:32.920]  其實也是
[00:16:32.920 --> 00:16:34.920]  所以只有耶穌
[00:16:34.920 --> 00:16:36.920]  可以滿足他的需要
[00:16:36.920 --> 00:16:38.920]  我們可以做的
[00:16:38.920 --> 00:16:42.920]  就是將他帶到非凡的耶穌面前
[00:16:42.920 --> 00:16:44.920]  我不是耶穌
[00:16:44.920 --> 00:16:45.920]  我幫不到他
[00:16:45.920 --> 00:16:47.920]  但是我可以帶他去耶穌面前
[00:16:47.920 --> 00:16:48.920]  是不是
[00:16:48.920 --> 00:16:50.920]  我就好像這四個人一樣
[00:16:50.920 --> 00:16:52.920]  迎難而上
[00:16:52.920 --> 00:16:54.920]  很努力地
[00:16:54.920 --> 00:16:56.920]  帶他去到耶穌的面前
[00:16:56.920 --> 00:16:58.920]  所以弟兄姊妹
[00:16:58.920 --> 00:17:01.920]  可能你和你的組員查經就查得多了
[00:17:01.920 --> 00:17:05.920]  有沒有試過和組員一起傳福音呢
[00:17:05.920 --> 00:17:08.920]  不只是自己傳
[00:17:08.920 --> 00:17:09.920]  一起傳
[00:17:09.920 --> 00:17:10.920]  有沒有試過呢
[00:17:10.920 --> 00:17:12.920]  可能有些小組我也聽過
[00:17:12.920 --> 00:17:15.920]  搞小組的懇親會
[00:17:15.920 --> 00:17:18.920]  當然是小型的
[00:17:18.920 --> 00:17:21.920]  又或者整個組一起去
[00:17:21.920 --> 00:17:24.920]  基層的家庭幫他們補習
[00:17:24.920 --> 00:17:27.920]  將他們帶到耶穌的面前
[00:17:27.920 --> 00:17:31.920]  當然我們團體也有新人組
[00:17:31.920 --> 00:17:32.920]  是不是
[00:17:32.920 --> 00:17:37.920]  我見很多舊人組
[00:17:37.920 --> 00:17:40.920]  一聽到說要去EBS就灑手霖頭
[00:17:40.920 --> 00:17:42.920]  又是查那些
[00:17:42.920 --> 00:17:45.920]  其實這麼說吧
[00:17:45.920 --> 00:17:47.920]  內容也不是最重要
[00:17:47.920 --> 00:17:49.920]  當然聖經真理很重要
[00:17:49.920 --> 00:17:51.920]  傳福音
[00:17:51.920 --> 00:17:53.920]  洛辛人組
[00:17:53.920 --> 00:17:55.920]  整個組一起
[00:17:55.920 --> 00:17:57.920]  傳福音
[00:17:57.920 --> 00:18:00.920]  我期望我們舊人
[00:18:00.920 --> 00:18:04.920]  也有一個一起傳福音的心志
[00:18:04.920 --> 00:18:08.920]  我們已經看了一個非凡的對公
[00:18:08.920 --> 00:18:11.920]  我們現在看看這個人子耶穌
[00:18:11.920 --> 00:18:13.920]  是怎樣非凡的
[00:18:13.920 --> 00:18:15.920]  第五節
[00:18:15.920 --> 00:18:16.920]  經文打出來
[00:18:16.920 --> 00:18:17.920]  我們一起試試讀吧
[00:18:17.920 --> 00:18:18.920]  預備起
[00:18:18.920 --> 00:18:20.920]  就對譚子說
[00:18:20.920 --> 00:18:22.920]  孩子,你的罪赦了
[00:18:22.920 --> 00:18:25.920]  有幾個民事坐在那裡
[00:18:25.920 --> 00:18:27.920]  心裡議論說
[00:18:27.920 --> 00:18:30.920]  這個人為什麼這樣說呢
[00:18:30.920 --> 00:18:33.920]  他說是毒的話了
[00:18:33.920 --> 00:18:35.920]  除了神一位之外
[00:18:35.920 --> 00:18:37.920]  誰能赦罪呢
[00:18:37.920 --> 00:18:40.920]  耶穌心中立刻知道
[00:18:40.920 --> 00:18:42.920]  他們心裡這樣議論
