
[00:00:00.000 --> 00:00:03.840]  很感謝敬拜隊帶來這麼好的敬拜
[00:01:47.160 --> 00:01:50.160]  其實今年在六祖裡面
[00:01:50.160 --> 00:01:52.160]  我們開始根據書卷
[00:01:52.160 --> 00:01:55.160]  由《貼薩羅尼加前書》開始
[00:01:55.160 --> 00:01:57.160]  所以頭三個星期
[00:01:57.160 --> 00:01:59.160]  都是講《貼薩羅尼加前書》的
[00:01:59.160 --> 00:02:00.160]  是不是?
[00:02:00.160 --> 00:02:03.160]  為什麼這次要講《已忽所書》呢?
[00:02:03.160 --> 00:02:06.160]  難道卡神傳道搞錯了?
[00:02:06.160 --> 00:02:10.160]  不知道大家有沒有印象
[00:02:10.160 --> 00:02:11.160]  其實《已忽所書》
[00:02:11.160 --> 00:02:13.160]  也是一個系列
[00:02:13.160 --> 00:02:15.160]  是什麼系列呢?
[00:02:15.160 --> 00:02:17.160]  就是教會在去年開始
[00:02:17.160 --> 00:02:20.160]  整個教會統一性
[00:02:20.160 --> 00:02:24.160]  用一個書卷來做講道系列
[00:02:24.160 --> 00:02:27.160]  所以一直就是用《已忽所書》
[00:02:27.160 --> 00:02:29.160]  來到今天的第五章
[00:02:29.160 --> 00:02:31.160]  所以每個月的星期四
[00:02:31.160 --> 00:02:33.160]  我們之前都是在講教會系列
[00:02:33.160 --> 00:02:35.160]  剛才讀的《雅各書》
[00:02:35.160 --> 00:02:37.160]  也是我們將會在
[00:02:37.160 --> 00:02:40.160]  下一次的一個教會講道系列
[00:02:40.160 --> 00:02:42.160]  所以不是卡神講錯
[00:02:42.160 --> 00:02:44.160]  不是預備錯
[00:02:44.160 --> 00:02:46.160]  是對的
[00:02:46.160 --> 00:02:48.160]  好了
[00:02:48.160 --> 00:02:51.160]  又是要問大家一個問題
[00:02:51.160 --> 00:02:53.160]  想大家去想一想
[00:02:53.160 --> 00:02:56.160]  在你們的成長
[00:02:56.160 --> 00:02:58.160]  或者成熟的過程當中
[00:02:58.160 --> 00:03:00.160]  曾經有沒有遇過一個人
[00:03:00.160 --> 00:03:02.160]  他的行為舉止
[00:03:02.160 --> 00:03:04.160]  談吐氣質
[00:03:04.160 --> 00:03:06.160]  又或者成就
[00:03:06.160 --> 00:03:08.160]  令到你感到很欣賞
[00:03:08.160 --> 00:03:11.160]  可以希望這種欣賞
[00:03:11.160 --> 00:03:14.160]  甚至乎希望自己好像他一樣
[00:03:14.160 --> 00:03:16.160]  大家試想一想
[00:03:16.160 --> 00:03:21.160]  如果想到的一位
[00:03:21.160 --> 00:03:23.160]  可不可以舉手示意一下
[00:03:23.160 --> 00:03:26.160]  也有一些想到
[00:03:26.160 --> 00:03:28.160]  有些可能含蓄一點
[00:03:28.160 --> 00:03:30.160]  想到也沒有示意
[00:03:30.160 --> 00:03:32.160]  可能這一位
[00:03:32.160 --> 00:03:35.160]  可以是我們的爸爸媽媽
[00:03:35.160 --> 00:03:37.160]  是我們的長輩
[00:03:37.160 --> 00:03:38.160]  是我們的老闆
[00:03:38.160 --> 00:03:40.160]  又或者是我們的熟齡前輩
[00:03:40.160 --> 00:03:43.160]  如果我們剛才想到一位
[00:03:43.160 --> 00:03:46.160]  其實在裡面
[00:03:46.160 --> 00:03:48.160]  有沒有曾經想過
[00:03:48.160 --> 00:03:50.160]  對方有些好東西
[00:03:50.160 --> 00:03:53.160]  我是很想去學習他呢?
[00:03:53.160 --> 00:03:57.160]  有沒有這樣的想法呢?
[00:03:57.160 --> 00:04:00.160]  其實相信因為人
[00:04:00.160 --> 00:04:03.160]  容易被自己認為好的東西吸引
[00:04:03.160 --> 00:04:05.160]  所以很渴望
[00:04:05.160 --> 00:04:08.160]  能夠同樣擁有這些好的特質
[00:04:08.160 --> 00:04:10.160]  大家同不同意嗎?
[00:04:10.160 --> 00:04:14.160]  這就是我們很想去學校
[00:04:14.160 --> 00:04:16.160]  這些重要人士
[00:04:16.160 --> 00:04:19.160]  或者吸引我們的人物的原因
[00:04:19.160 --> 00:04:20.160]  一些因素
[00:04:20.160 --> 00:04:23.160]  今天我們聚集在一起
[00:04:23.160 --> 00:04:25.160]  其實也很想去思考
[00:04:25.160 --> 00:04:27.160]  作為基督徒
[00:04:27.160 --> 00:04:30.160]  又或者我們說作為上帝的兒女
[00:04:30.160 --> 00:04:32.160]  一個很重要的呼召
[00:04:32.160 --> 00:04:35.160]  就是效法神
[00:04:35.160 --> 00:04:39.160]  我們一起首先去看一看
[00:04:39.160 --> 00:04:42.160]  《耳筆所書》五章一至二節
[00:04:42.160 --> 00:04:45.160]  請聽我讀一讀這兩節經文
[00:04:45.160 --> 00:04:49.160]  「所以作為蒙慈愛的兒女
[00:04:49.160 --> 00:04:51.160]  你們該效法神
[00:04:51.160 --> 00:04:53.160]  要憑愛心行事
[00:04:53.160 --> 00:04:55.160]  正如基督愛我們
[00:04:55.160 --> 00:04:57.160]  為我們捨了自己
[00:04:57.160 --> 00:05:02.160]  當作輕香的供物和祭物獻給神」
[00:05:02.160 --> 00:05:06.160]  保羅很清楚提醒我們
[00:05:06.160 --> 00:05:07.160]  基督徒的生命
[00:05:07.160 --> 00:05:09.160]  不單是相信神
[00:05:09.160 --> 00:05:13.160]  還要是效法神
[00:05:13.160 --> 00:05:17.160]  行在基督為我們開闢的道路上
[00:05:17.160 --> 00:05:20.160]  效法神就是要行在愛的裏面
[00:05:20.160 --> 00:05:22.160]  效法這個詞
[00:05:22.160 --> 00:05:25.160]  是來自希臘文化裏面
[00:05:25.160 --> 00:05:29.160]  意思是模仿或者追隨
[00:05:29.160 --> 00:05:31.160]  當時做學生的
[00:05:31.160 --> 00:05:33.160]  會模仿他自己的老師
[00:05:33.160 --> 00:05:35.160]  或者做徒弟的
[00:05:35.160 --> 00:05:37.160]  也要學習
[00:05:37.160 --> 00:05:42.160]  傳承師父的一些手藝或做法
[00:05:42.160 --> 00:05:45.160]  而保羅發出的挑戰
[00:05:45.160 --> 00:05:48.160]  就是要當時的信徒
[00:05:48.160 --> 00:05:50.160]  以神為榜樣
[00:05:50.160 --> 00:05:54.160]  學效神的聖潔和慈愛
[00:05:54.160 --> 00:05:56.160]  第二節他提到
[00:05:56.160 --> 00:05:58.160]  效法神的核心方式
[00:05:58.160 --> 00:06:01.160]  是憑愛心行事
[00:06:01.160 --> 00:06:05.160]  行事原意是代表行走
[00:06:05.160 --> 00:06:08.160]  我們知道我們每天都會走路
[00:06:08.160 --> 00:06:10.160]  每天都走來走去
[00:06:10.160 --> 00:06:14.160]  所以這也表示每天的生活方式
[00:06:14.160 --> 00:06:16.160]  我們生活的方式
[00:06:16.160 --> 00:06:20.160]  應該是被基督的愛塑造
[00:06:20.160 --> 00:06:25.160]  做事待人都要反映神的愛
[00:06:25.160 --> 00:06:28.160]  行事在我們之前看的第四章
[00:06:28.160 --> 00:06:31.160]  甚至乎在我們今天看的第五章
[00:06:31.160 --> 00:06:34.160]  二節、八節、十五節
[00:06:34.160 --> 00:06:36.160]  很多次都會出現
[00:06:36.160 --> 00:06:39.160]  所以重要嗎?
[00:06:39.160 --> 00:06:40.160]  重要的
[00:06:40.160 --> 00:06:42.160]  提醒我們作為神的兒女
[00:06:42.160 --> 00:06:47.160]  應該以愛為中心的方式去生活
[00:06:47.160 --> 00:06:51.160]  今天講到就是想幫助大家去思考
[00:06:51.160 --> 00:06:55.160]  怎樣行在基督生命的道路上
[00:06:55.160 --> 00:06:58.160]  這條路其實一點都不容易走
[00:06:58.160 --> 00:07:03.160]  因為要放下自己的欲望
[00:07:03.160 --> 00:07:05.160]  甚至乎自己的驕傲
[00:07:05.160 --> 00:07:07.160]  以基督的愛為中心
[00:07:07.160 --> 00:07:10.160]  追隨他捨己的榜樣
[00:07:10.160 --> 00:07:17.160]  這條路同時間也是充滿了恩典的路
[00:07:17.160 --> 00:07:20.160]  有基督的愛成為我們指引的方向
[00:07:20.160 --> 00:07:23.160]  並且在裡面我們會一路一路
[00:07:23.160 --> 00:07:29.160]  發掘到一些力量去效法神
[00:07:29.160 --> 00:07:33.160]  願意我們今天所講的這段經文
[00:07:33.160 --> 00:07:35.160]  成為我們一面的鏡子
[00:07:35.160 --> 00:07:41.160]  檢視我們每一個神二女的生活模式
[00:07:41.160 --> 00:07:45.160]  同時也用謙卑去祈求聖靈幫助我們
[00:07:45.160 --> 00:07:48.160]  行在基督的愛裡面
[00:07:48.160 --> 00:07:51.160]  讓我們成為輕香的供物
[00:07:51.160 --> 00:07:57.160]  將基督的愛和榮耀在這個世代裡彰顯出來
[00:07:57.160 --> 00:07:59.160]  邀請大家和我們一起
[00:07:59.160 --> 00:08:01.160]  和我一起祈禱
[00:08:01.160 --> 00:08:10.160]  親愛的上帝
[00:08:10.160 --> 00:08:16.160]  感恩我們今天能夠聚集在一起
[00:08:16.160 --> 00:08:19.160]  一群熟悉祢的子女
[00:08:19.160 --> 00:08:22.160]  一群跟隨祢的基督徒
[00:08:22.160 --> 00:08:24.160]  去回應去思想一個重要
[00:08:24.160 --> 00:08:26.160]  從祢而來的呼召
[00:08:26.160 --> 00:08:29.160]  就是效法神
[00:08:29.160 --> 00:08:33.160]  求聖靈幫助我們去檢視自己的生活方式
[00:08:33.160 --> 00:08:37.160]  並且引領我們行在基督的愛裡面
[00:08:37.160 --> 00:08:41.160]  基督生命之道確實不容易去走
[00:08:41.160 --> 00:08:45.160]  但祢卻呼召我們要放下自己
[00:08:45.160 --> 00:08:48.160]  以基督的愛成為我們的指標
[00:08:48.160 --> 00:08:52.160]  追隨耶穌的榜樣
[00:08:52.160 --> 00:08:54.160]  相信在神的愛裡面
[00:08:54.160 --> 00:08:59.160]  我們就是這樣能夠有力量去效法祢
[00:08:59.160 --> 00:09:04.160]  願意我們今天在這個殿堂裡的聚集
[00:09:04.160 --> 00:09:10.160]  讓上帝的說話成為我們每一個人的一面鏡
[00:09:10.160 --> 00:09:13.160]  幫助我們去反思生活的態度
[00:09:13.160 --> 00:09:15.160]  尋求轉化
[00:09:15.160 --> 00:09:18.160]  能夠成為輕香的祭
[00:09:18.160 --> 00:09:21.160]  彰顯祢的愛和榮耀
[00:09:21.160 --> 00:09:23.160]  我們同心合意的祈禱
[00:09:23.160 --> 00:09:25.160]  是奉教主基督得聖的名字
[00:09:25.160 --> 00:09:27.160]  阿們
[00:09:27.160 --> 00:09:30.160]  好
[00:09:30.160 --> 00:09:35.160]  邀請大家我們一起來讀一讀
[00:09:35.160 --> 00:09:38.160]  已忽所書五章三至七節的經文
[00:09:38.160 --> 00:09:40.160]  準備好 開始
[00:09:40.160 --> 00:10:09.160]  (經文)
[00:10:09.160 --> 00:10:24.160]  (經文)
[00:10:24.160 --> 00:10:27.160]  讀到這裡
[00:10:27.160 --> 00:10:30.160]  第三節
[00:10:30.160 --> 00:10:32.160]  保羅教導指出
[00:10:32.160 --> 00:10:36.160]  提醒我們每一個人要棄絕某一些罪行
[00:10:36.160 --> 00:10:40.160]  因為這些罪行不單止關乎一些行為
[00:10:40.160 --> 00:10:43.160]  還關乎我們內心的心態
[00:10:43.160 --> 00:10:47.160]  保羅首先用了三個希臘詞彙
[00:10:47.160 --> 00:10:52.160]  去描述信徒必須要徹底撇棄的一些罪行
[00:10:52.160 --> 00:10:55.160]  第一個是淫亂
[00:10:55.160 --> 00:10:59.160]  是涵蓋了所有性不道德的行為
[00:10:59.160 --> 00:11:02.160]  在已忽所裡面
[00:11:02.160 --> 00:11:05.160]  性不道德是非常非常普遍的
[00:11:05.160 --> 00:11:10.160]  甚至去到一些宗教文化也被合理化
[00:11:10.160 --> 00:11:13.160]  但是保羅卻要提醒信徒
[00:11:13.160 --> 00:11:18.160]  這些行為和基督徒的性別身份是不相稱的
[00:11:18.160 --> 00:11:21.160]  必須要徹底徹底棄絕
[00:11:21.160 --> 00:11:24.160]  接著我們看到另外一個詞語
[00:11:24.160 --> 00:11:26.160]  第二就是污衛
[00:11:26.160 --> 00:11:31.160]  就是指一些道德或是靈性上的不乾淨
[00:11:31.160 --> 00:11:34.160]  不單止是關乎性的罪行
[00:11:34.160 --> 00:11:40.160]  還包括了一切讓人和神隔絕的思想和行為
[00:11:40.160 --> 00:11:44.160]  令到心靈和行為受到污染
[00:11:44.160 --> 00:11:50.160]  保羅強調這些污染會帶來破壞我們和神的關係
[00:11:50.160 --> 00:11:53.160]  第三就是貪婪
[00:11:53.160 --> 00:11:56.160]  是指出對物質和權力
[00:11:56.160 --> 00:11:59.160]  甚至享樂過度地去追求
[00:11:59.160 --> 00:12:03.160]  保羅說貪婪就等於拜偶像
[00:12:03.160 --> 00:12:07.160]  因為它會令我們偏離對神的敬拜
[00:12:07.160 --> 00:12:10.160]  依賴了世俗的事物
[00:12:10.160 --> 00:12:12.160]  接著進一步提醒
[00:12:12.160 --> 00:12:17.160]  這些行為在基督徒的群體一定是連提都不可以提的
[00:12:17.160 --> 00:12:21.160]  因為我們是一群聖潔的子民
[00:12:21.160 --> 00:12:27.160]  應該和世俗的黑暗而徹底徹底地去分別出來
[00:12:27.160 --> 00:12:30.160]  接著去到第四節
[00:12:30.160 --> 00:12:35.160]  再進一步提醒基督徒的日常言語生活
[00:12:35.160 --> 00:12:41.160]  同樣都列出了三種不合而的一些說話的內容
[00:12:41.160 --> 00:12:47.160]  淫詞是指帶有性暗示或者猥瑣內容的言語
[00:12:47.160 --> 00:12:51.160]  和基督徒聖潔的身份絕對不相稱
[00:12:51.160 --> 00:12:52.160]  在保羅的時代
[00:12:52.160 --> 00:12:58.160]  這些言語通常會在羅馬當中的宴會
[00:12:58.160 --> 00:13:02.160]  這些相聚很多時候都會說出來
[00:13:02.160 --> 00:13:08.160]  用來當作一個幽默感去拉近雙方之間的關係
[00:13:08.160 --> 00:13:10.160]  接著是妄語
[00:13:10.160 --> 00:13:15.160]  妄語就是說一些沒意思甚至愚蠢的話
[00:13:15.160 --> 00:13:17.160]  是缺乏智慧的
[00:13:17.160 --> 00:13:19.160]  容易令人輕浮
[00:13:19.160 --> 00:13:26.160]  甚至導致一些在靈性上的無知
[00:13:26.160 --> 00:13:29.160]  俏皮話就是笑話
[00:13:29.160 --> 00:13:32.160]  原意就是在溝通當中的一些幽默感
[00:13:32.160 --> 00:13:34.160]  聽起來不錯
[00:13:34.160 --> 00:13:36.160]  但這裡更是指出
[00:13:36.160 --> 00:13:40.160]  這些俏皮話是粗俗的俏皮話
[00:13:40.160 --> 00:13:42.160]  是下流的玩笑
[00:13:42.160 --> 00:13:46.160]  通常都是以羞辱其他人為樂
[00:13:46.160 --> 00:13:55.160]  完全無法彰顯神的愛和聖潔
[00:13:55.160 --> 00:13:57.160]  保羅在五至七節裡
[00:13:57.160 --> 00:14:00.160]  還清楚說明了這些行為的後果
[00:14:00.160 --> 00:14:04.160]  凡持續活在這些罪的當中
[00:14:04.160 --> 00:14:07.160]  將無法承受神的羈嚴
[00:14:07.160 --> 00:14:11.160]  也會失去神國的祝福
[00:14:11.160 --> 00:14:13.160]  大家說嚴不嚴重?
[00:14:13.160 --> 00:14:15.160]  其實是很嚴重的
[00:14:15.160 --> 00:14:19.160]  他還提醒信徒作為受眾
[00:14:19.160 --> 00:14:20.160]  就是聽的那個
[00:14:20.160 --> 00:14:24.160]  我們不要被一些虛浮的言語所迷惑
[00:14:24.160 --> 00:14:30.160]  因為這些言語會削弱我們對罪的敏感性
[00:14:30.160 --> 00:14:33.160]  令我們偏離神的真理
[00:14:33.160 --> 00:14:37.160]  甚至會招惹神的憤怒
[00:14:37.160 --> 00:14:39.160]  所以保羅呼籲信徒
[00:14:39.160 --> 00:14:41.160]  在行為和關係上
[00:14:41.160 --> 00:14:50.160]  都要徹底地和世間黑暗之子分別出來
[00:14:50.160 --> 00:14:54.160]  頂姐妹,在現在這個世代
[00:14:54.160 --> 00:14:57.160]  不雅和色情的訊息
[00:14:57.160 --> 00:14:59.160]  容易接觸到嗎?
[00:14:59.160 --> 00:15:01.160]  很容易接觸到
[00:15:01.160 --> 00:15:06.160]  以前好像多數是男性
[00:15:06.160 --> 00:15:07.160]  但是在現在這一刻
[00:15:07.160 --> 00:15:09.160]  無論是男性還是女性
[00:15:09.160 --> 00:15:12.160]  都可能面對這種媒介
[00:15:12.160 --> 00:15:15.160]  甚至乎在當中的掙扎
[00:15:15.160 --> 00:15:20.160]  以前是人要主動去按摩
[00:15:20.160 --> 00:15:23.160]  去看,去買這些內容
[00:15:23.160 --> 00:15:24.160]  但是現在呢?
[00:15:24.160 --> 00:15:26.160]  現在世代不同的就是
[00:15:26.160 --> 00:15:30.160]  我們透過手機,透過電腦,透過網絡
[00:15:30.160 --> 00:15:33.160]  隨時隨地都會接觸到
[00:15:33.160 --> 00:15:35.160]  反而是這些訊息
[00:15:35.160 --> 00:15:38.160]  是主動地走到我們身邊
[00:15:38.160 --> 00:15:40.160]  走到我們眼前
[00:15:40.160 --> 00:15:51.160]  當人或我們感到無聊、累或有壓力的時候
[00:15:51.160 --> 00:15:54.160]  這些就是最危險的時間
[00:15:54.160 --> 00:16:00.160]  可能原本出來看,為了打發時間
[00:16:00.160 --> 00:16:04.160]  但是越看越多的時候
[00:16:04.160 --> 00:16:07.160]  甚至乎就是影響我們的心態
[00:16:07.160 --> 00:16:09.160]  影響我們的生活
[00:16:09.160 --> 00:16:11.160]  今天的社會
[00:16:11.160 --> 00:16:14.160]  同樣性不道德或物質主義
[00:16:14.160 --> 00:16:17.160]  和一些不潔的言語
[00:16:17.160 --> 00:16:20.160]  越來越被視為正常
[00:16:20.160 --> 00:16:23.160]  甚至乎是被推崇
[00:16:23.160 --> 00:16:25.160]  這些文化和價值
[00:16:25.160 --> 00:16:29.160]  正在侵蝕我們的靈性生活
[00:16:29.160 --> 00:16:32.160]  保羅提醒我們要持守性潔
[00:16:32.160 --> 00:16:35.160]  不要被世俗的價值觀
[00:16:35.160 --> 00:16:38.160]  和這些正常影響
[00:16:38.160 --> 00:16:42.160]  因為我們的身份是屬於什麼的話
[00:16:42.160 --> 00:16:44.160]  屬神
[00:16:44.160 --> 00:16:50.160]  應該就是活出神的愛和榮耀
[00:16:50.160 --> 00:16:53.160]  同時我們要知道
[00:16:53.160 --> 00:16:56.160]  我和你的言語和樣子
[00:16:56.160 --> 00:17:00.160]  都是在反映出我們屬靈的身份
[00:17:00.160 --> 00:17:03.160]  無論是刻意去說一些污穢的話
[00:17:03.160 --> 00:17:07.160]  還是無意之間去說一些輕浮的話
[00:17:07.160 --> 00:17:11.160]  都是在損壞我們的見證
[00:17:11.160 --> 00:17:15.160]  所以保羅要我們緊守我們的內心
[00:17:15.160 --> 00:17:17.160]  因為其實說話
[00:17:17.160 --> 00:17:21.160]  正正是心靈裏面的反映
[00:17:21.160 --> 00:17:25.160]  如果心裏面存著感恩
[00:17:25.160 --> 00:17:29.160]  我們自然就會說出一些美善的話
[00:17:29.160 --> 00:17:31.160]  但相反
[00:17:31.160 --> 00:17:35.160]  如果心裏面充斥著抱怨、指責
[00:17:35.160 --> 00:17:38.160]  就會反映出可能在內心裏面
[00:17:38.160 --> 00:17:42.160]  就是充滿了一些負面的思想
[00:17:42.160 --> 00:17:44.160]  一些負面的情緒
[00:17:44.160 --> 00:17:49.160]  甚至是被這些負面操控著我們自己
[00:17:49.160 --> 00:17:56.160]  言語實是一個很巨大的力量
[00:17:56.160 --> 00:18:00.160]  雖然我們基督徒
[00:18:00.160 --> 00:18:02.160]  我們是神的兒女
[00:18:02.160 --> 00:18:06.160]  我們比較少去涉及一些身體上的暴力
[00:18:06.160 --> 00:18:08.160]  但是言語的暴力
[00:18:08.160 --> 00:18:12.160]  它在今天的社會很常見到
[00:18:12.160 --> 00:18:14.160]  而且亦都可能
[00:18:14.160 --> 00:18:15.160]  不是可能
[00:18:15.160 --> 00:18:16.160]  這些暴力
[00:18:16.160 --> 00:18:17.160]  言語暴力
[00:18:17.160 --> 00:18:21.160]  是可以帶成一些心軟的傷害
[00:18:21.160 --> 00:18:23.160]  言語的傷害
[00:18:23.160 --> 00:18:25.160]  不容易察覺的
[00:18:25.160 --> 00:18:26.160]  但這些傷害
[00:18:26.160 --> 00:18:30.160]  它是會影響到人的一生
[00:18:30.160 --> 00:18:32.160]  我聽過一些例子
[00:18:32.160 --> 00:18:36.160]  就是一個成年人去回想起
[00:18:36.160 --> 00:18:38.160]  小時候
[00:18:38.160 --> 00:18:43.160]  常常都好像被父母說自己沒用
[00:18:43.160 --> 00:18:48.160]  不能夠去符合父母的期望
[00:18:48.160 --> 00:18:51.160]  這些沒用、沒能力
[00:18:51.160 --> 00:18:53.160]  就是這樣在他成長裏面
[00:18:53.160 --> 00:18:57.160]  一天一天、一個月一個月、一年一年
[00:18:57.160 --> 00:19:01.160]  去進入到自己的心裏面
[00:19:01.160 --> 00:19:05.160]  最後發生成怎樣
[00:19:05.160 --> 00:19:07.160]  原來這些說話不知不覺地
[00:19:07.160 --> 00:19:12.160]  成為他人生的座右銘
[00:19:12.160 --> 00:19:15.160]  成為他人生的控訴
[00:19:15.160 --> 00:19:18.160]  所以無論在他的年青時代
[00:19:18.160 --> 00:19:20.160]  在他成年的時光
[00:19:20.160 --> 00:19:23.160]  甚至進入應該中年的時間
[00:19:23.160 --> 00:19:25.160]  自己沒用
[00:19:25.160 --> 00:19:27.160]  自己沒能力
[00:19:27.160 --> 00:19:30.160]  往往都是成為心底裏面
[00:19:30.160 --> 00:19:32.160]  對自己的指控
[00:19:32.160 --> 00:19:37.160]  所以我們不要去小看一句簡單的說話
[00:19:37.160 --> 00:19:39.160]  其實就是這樣
[00:19:39.160 --> 00:19:45.160]  可以帶有巨大的能力
[00:19:45.160 --> 00:19:49.160]  為什麼我們說聖經的話語是寶貴呢?
[00:19:49.160 --> 00:19:53.160]  就是因為當我們去研讀多些神的話語的時候
[00:19:53.160 --> 00:19:58.160]  就是越來越能夠得到被塑造
[00:19:58.160 --> 00:20:01.160]  也可以透過神的智慧
[00:20:01.160 --> 00:20:03.160]  去造就自己
[00:20:03.160 --> 00:20:06.160]  也造就其他人
[00:20:06.160 --> 00:20:11.160]  避免用了虛浮的說話被迷惑
[00:20:11.160 --> 00:20:13.160]  所以在第六節裏面
[00:20:13.160 --> 00:20:16.160]  保羅就是這樣提醒
[00:20:16.160 --> 00:20:20.160]  大家最近都會聽過很多很多的新聞報導
[00:20:20.160 --> 00:20:23.160]  電騙案越來越多
[00:20:23.160 --> 00:20:25.160]  大家有留意吧
[00:20:25.160 --> 00:20:27.160]  如果想深一層
[00:20:27.160 --> 00:20:31.160]  為什麼會有這麼多人中招呢?
[00:20:31.160 --> 00:20:35.160]  我們想想當中的原因吧
[00:20:35.160 --> 00:20:39.160]  如果你覺得是因為貪心而中招
[00:20:39.160 --> 00:20:41.160]  舉手給我看看吧
[00:20:41.160 --> 00:20:43.160]  有吧
[00:20:43.160 --> 00:20:47.160]  如果一些人想賺快錢而中招
[00:20:47.160 --> 00:20:49.160]  又舉手看看吧
[00:20:49.160 --> 00:20:51.160]  也有吧
[00:20:51.160 --> 00:20:55.160]  又或者想滿足自己的慾望
[00:20:55.160 --> 00:20:56.160]  再來吧
[00:20:56.160 --> 00:20:58.160]  也有吧
[00:20:58.160 --> 00:21:00.160]  會不會有人說
[00:21:00.160 --> 00:21:02.160]  我很喜歡KK園這個地方
[00:21:02.160 --> 00:21:06.160]  所以我要專程被騙到這個地方觀光
[00:21:06.160 --> 00:21:09.160]  有沒有這些原因呢?
[00:21:09.160 --> 00:21:11.160]  是吧
[00:21:11.160 --> 00:21:16.160]  如果我們剛才所舉手表達的原因
[00:21:16.160 --> 00:21:20.160]  我們知道因為這些原因
[00:21:20.160 --> 00:21:23.160]  人的結果就是被騙
[00:21:23.160 --> 00:21:28.160]  甚至被騙到片甲不留
[00:21:28.160 --> 00:21:31.160]  遍體鱗傷
[00:21:31.160 --> 00:21:33.160]  我們都聽過吧
[00:21:33.160 --> 00:21:35.160]  會用你去騙其他人
[00:21:35.160 --> 00:21:37.160]  當你再騙不到的人
[00:21:37.160 --> 00:21:39.160]  為什麼說遍體鱗傷呢?
[00:21:39.160 --> 00:21:42.160]  就是在你身上開刀
[00:21:42.160 --> 00:21:44.160]  大家明白我說什麼吧
[00:21:44.160 --> 00:21:49.160]  所以為什麼我們要去追崇上帝的話呢?
[00:21:49.160 --> 00:21:53.160]  就是上帝的話讓我們得到智慧
[00:21:53.160 --> 00:21:56.160]  最重要的是在裡面得到滿足
[00:21:56.160 --> 00:21:58.160]  心靈裡面的滿足
[00:21:58.160 --> 00:22:00.160]  對於今天的我們
[00:22:00.160 --> 00:22:04.160]  也是一個很重要的提醒
[00:22:04.160 --> 00:22:06.160]  追求聖潔
[00:22:06.160 --> 00:22:09.160]  不單單只是個人
[00:22:09.160 --> 00:22:12.160]  個別基督徒的責任
[00:22:12.160 --> 00:22:14.160]  同時也是我們整個教會
[00:22:14.160 --> 00:22:17.160]  整個群體的一個呼召
[00:22:17.160 --> 00:22:19.160]  我們需要彼此交往中
[00:22:19.160 --> 00:22:23.160]  去建立健康和聖潔的關係
[00:22:23.160 --> 00:22:24.160]  保羅提醒我們
[00:22:24.160 --> 00:22:28.160]  用感恩去代替一些不乾淨的話
[00:22:28.160 --> 00:22:30.160]  不潔的言語
[00:22:30.160 --> 00:22:34.160]  感恩確實是基督徒言語的核心
[00:22:34.160 --> 00:22:37.160]  反映我們對神恩典的認識
[00:22:37.160 --> 00:22:41.160]  也代表著對其他人的愛和尊重
[00:22:41.160 --> 00:22:43.160]  我們可以透過每一天
