
[00:00:00.000 --> 00:00:01.800]  為什麼會這麼特別呢?
[00:06:14.600 --> 00:06:17.400]  有一個同學叫做淑玲
[00:06:17.400 --> 00:06:21.400]  他讀中學的時候就進了一間基督教學校
[00:06:21.400 --> 00:06:23.600]  但是他姓吳
[00:06:23.600 --> 00:06:25.800]  吳淑玲
[00:06:25.800 --> 00:06:30.000]  所以有時候我們花名的名字
[00:06:30.000 --> 00:06:32.400]  也會令我們有很多的遭遇
[00:06:32.400 --> 00:06:34.400]  聖經學者也說
[00:06:34.400 --> 00:06:38.200]  這個人物出現在這個傳記裡面
[00:06:38.200 --> 00:06:41.400]  是整本聖經最短的傳記,只有兩節
[00:06:41.400 --> 00:06:46.200]  我們看到若果四章九至十節是亞比斯的傳記
[00:06:46.200 --> 00:06:49.000]  第十一節又進入加譜裡面
[00:06:49.000 --> 00:06:51.000]  聖經學者也形容為
[00:06:51.000 --> 00:06:53.800]  在一卷最少人看的書裡面
[00:06:53.800 --> 00:06:57.400]  出現了一個最短的傳記
[00:06:57.400 --> 00:07:00.000]  我們今天可能沒有人留意到
[00:07:00.000 --> 00:07:04.600]  但是亞比斯就在這個加譜裡面出現了兩節
[00:07:04.600 --> 00:07:06.000]  很短的經文
[00:07:06.000 --> 00:07:12.200]  其實我在我的信主壽浸
[00:07:12.200 --> 00:07:14.400]  有人送了這本小書給我
[00:07:14.400 --> 00:07:16.200]  就是《亞比斯的禱告》
[00:07:16.200 --> 00:07:20.400]  當年這個是《紐約時報》暢銷書之一
[00:07:20.400 --> 00:07:22.200]  大家有沒有見過這本小書?
[00:07:22.200 --> 00:07:24.000]  沒有吧?《亞比斯的禱告》
[00:07:24.000 --> 00:07:27.000]  所以到現在
[00:07:27.000 --> 00:07:29.800]  有時候我睡不著也會背《亞比斯的禱告》
[00:07:29.800 --> 00:07:33.800]  因為很深刻在我壽浸的時候有人送給我
[00:07:33.800 --> 00:07:38.200]  剛剛說了,為什麼會有人幫他出書呢?
[00:07:38.200 --> 00:07:40.400]  他不是有什麼風高圍擊
[00:07:40.400 --> 00:07:43.400]  他也不是做了什麼大事業
[00:07:43.400 --> 00:07:44.600]  最重要的是什麼?
[00:07:44.600 --> 00:07:47.400]  是他的禱告
[00:07:47.400 --> 00:07:49.400]  最重要是亞比斯這個人
[00:07:49.400 --> 00:07:51.600]  記錄在聖經裡面
[00:07:51.600 --> 00:07:53.400]  還有人真的為他出書
[00:07:53.400 --> 00:07:55.800]  就是因為他的禱告
[00:07:55.800 --> 00:07:58.800]  剛剛我們看到亞比斯的名字是什麼意思?
[00:07:58.800 --> 00:08:00.600]  痛苦嘛,是不是?
[00:08:00.600 --> 00:08:05.000]  你就知道他的人生不會有多少喜樂
[00:08:05.000 --> 00:08:07.600]  不會有多少的蒙福的事
[00:08:07.600 --> 00:08:11.400]  但是他很知道他認識的那位神是什麼神
[00:08:11.400 --> 00:08:14.200]  他可能從小到大都聽到以色列人
[00:08:14.200 --> 00:08:18.000]  帶領他的祖先離開遺牢之地
[00:08:18.000 --> 00:08:21.000]  將他們脫離強敵人的手
[00:08:21.000 --> 00:08:24.000]  所以他知道他要祈求這位神
[00:08:24.000 --> 00:08:27.200]  所以在裡面我們知道
[00:08:27.200 --> 00:08:28.400]  愚民得著
[00:08:28.400 --> 00:08:33.600]  就是被擄的剩下來的民族、人民
[00:08:33.600 --> 00:08:36.600]  他們重現希望就是向神禱告
[00:08:36.600 --> 00:08:39.000]  今天給的題目第一點就是
[00:08:39.000 --> 00:08:42.000]  《扭轉遭遇,不受痛苦支配》
[00:08:42.000 --> 00:08:45.000]  剛剛說為什麼亞比斯這麼特別呢?
[00:08:45.000 --> 00:08:46.000]  就是因為禱告
[00:08:46.000 --> 00:08:48.000]  其實對基督徒來說
[00:08:48.000 --> 00:08:53.600]  禱告其實是一件很簡單、很基本的事
[00:08:53.600 --> 00:08:55.000]  我們作為信徒的
[00:08:55.000 --> 00:08:57.400]  我們信神的就會禱告
[00:08:57.400 --> 00:09:00.200]  但是為什麼有時候我們都不會祈禱呢?
[00:09:00.200 --> 00:09:05.000]  反而被我們的遭遇支配了呢?
[00:09:05.000 --> 00:09:06.600]  為什麼我們不禱告
[00:09:06.600 --> 00:09:10.200]  但是反而被我們的遭遇支配了呢?
[00:09:10.200 --> 00:09:13.200]  如果我們學習過社會學或者心理學的人
[00:09:13.200 --> 00:09:19.200]  有一種叫做自我應驗語言
[00:09:19.200 --> 00:09:20.600]  Self-fulfilling Prophecy
[00:09:20.600 --> 00:09:22.000]  就是什麼呢?
[00:09:22.000 --> 00:09:23.600]  就是這個字
[00:09:23.600 --> 00:09:29.400]  當一個人聽見或者被人叫的時候
[00:09:29.400 --> 00:09:33.200]  會影響一個人的表現、情緒和行為
[00:09:33.200 --> 00:09:35.000]  就好像一位老師
[00:09:35.000 --> 00:09:39.800]  當對他的學生說了一些鼓勵也好
[00:09:39.800 --> 00:09:41.400]  讚美的話也好
[00:09:41.400 --> 00:09:46.400]  那個學生就會有反應和行為
[00:09:46.400 --> 00:09:47.800]  例如
[00:09:47.800 --> 00:09:52.200]  我在中學被老師稱讚過
[00:09:52.200 --> 00:09:54.400]  你看看我的人
[00:09:54.400 --> 00:09:56.000]  或者我的團友都知道
[00:09:56.000 --> 00:09:56.800]  認識我
[00:09:56.800 --> 00:10:01.400]  你猜我哪一個科目是比較出色的呢?
[00:10:01.400 --> 00:10:02.400]  看不出來吧?
[00:10:02.400 --> 00:10:03.400]  很難看得出來
[00:10:03.400 --> 00:10:06.200]  我是數學科是OK的
[00:10:06.200 --> 00:10:07.800]  有一次老師就出來說
[00:10:07.800 --> 00:10:09.400]  大家就學一下Mona
[00:10:09.400 --> 00:10:11.400]  雖然平時看她嘻嘻哈哈
[00:10:11.400 --> 00:10:12.400]  好像沒心機讀書
[00:10:12.400 --> 00:10:14.400]  但她的數學不錯
[00:10:14.400 --> 00:10:16.400]  後來我回考
[00:10:16.400 --> 00:10:19.400]  看得出我是考會考不是DSE的
[00:10:19.400 --> 00:10:23.400]  我最高分的科目你知道是什麼嗎?
[00:10:23.400 --> 00:10:25.000]  就是數學
[00:10:25.000 --> 00:10:28.800]  所以其實自我應驗語言有多高
[00:10:28.800 --> 00:10:32.400]  但我們父母都影響我們很深
[00:10:32.400 --> 00:10:36.200]  我本來就是一個活潑、熱情、多話的人
[00:10:36.200 --> 00:10:40.200]  我媽媽從小就知道怎樣形容我
[00:10:40.200 --> 00:10:44.000]  她說我是白妹仔
[00:10:44.000 --> 00:10:44.600]  聽過嗎?
[00:10:44.600 --> 00:10:45.600]  嘩,笑吧
[00:10:45.600 --> 00:10:48.600]  還有說我是破壞王
[00:10:48.600 --> 00:10:51.200]  嘩,後來到我出來工作了
[00:10:51.200 --> 00:10:57.200]  我後來就去了一個製作廣告的公司
[00:10:57.200 --> 00:10:58.800]  我跟隨了三個製作人
[00:10:58.800 --> 00:10:59.600]  他們很疼我
[00:10:59.600 --> 00:11:01.200]  還有給我很多機會
[00:11:01.200 --> 00:11:03.400]  其中一個製作人就跟我說
[00:11:03.400 --> 00:11:05.600]  我怎樣自我應驗了語言呢?
[00:11:05.600 --> 00:11:07.000]  他說Mona,你什麼都好
[00:11:07.000 --> 00:11:08.800]  但你有一件事不好
[00:11:08.800 --> 00:11:12.600]  你猜猜看我的樣子有什麼不好?
[00:11:12.600 --> 00:11:15.600]  本來我是活潑、熱情、多話的
[00:11:15.600 --> 00:11:17.600]  我的製作人就跟我說
[00:11:17.600 --> 00:11:19.200]  你有一件事不好
[00:11:19.200 --> 00:11:20.800]  就是你害羞
[00:11:20.800 --> 00:11:22.000]  嘩,對
[00:11:22.000 --> 00:11:24.800]  害羞居然出在我身上
[00:11:24.800 --> 00:11:28.000]  所以我們有時候會被影響
[00:11:28.000 --> 00:11:31.800]  為什麼我們會被支配了呢?
[00:11:31.800 --> 00:11:34.600]  就是因為自我應驗語言
[00:11:34.600 --> 00:11:37.400]  但是我最近想起一部電影
[00:11:37.400 --> 00:11:38.400]  我很喜歡的
[00:11:38.400 --> 00:11:40.000]  就是《Soul》這部電影
[00:11:40.000 --> 00:11:42.000]  就是《靈魂奇遇記》
[00:11:42.000 --> 00:11:43.600]  大家有沒有看過?
[00:11:43.600 --> 00:11:47.400]  有一句內容對白
[00:11:47.400 --> 00:11:48.400]  我覺得很棒的
[00:11:48.400 --> 00:11:49.200]  第一句就是
[00:11:49.200 --> 00:11:52.000]  讓一個人忘記出生的創傷
[00:11:52.000 --> 00:11:55.600]  就是宇宙給你第一個獻禮
[00:11:55.600 --> 00:11:57.800]  是宇宙給出的第一個獻禮
[00:11:57.800 --> 00:11:59.200]  還有第二個句子也很好
[00:11:59.200 --> 00:12:02.400]  生命充滿了無限的可能
[00:12:02.400 --> 00:12:04.000]  《靈魂奇遇記》這裡這麼說
[00:12:04.000 --> 00:12:05.600]  如果我們知道台灣
[00:12:05.600 --> 00:12:08.000]  你知道這部電影叫什麼名字嗎?
[00:12:08.000 --> 00:12:11.000]  就叫做《靈魂急轉彎》
[00:12:11.000 --> 00:12:14.200]  阿比斯的人生都急轉彎
[00:12:14.200 --> 00:12:15.800]  不再被支配
[00:12:15.800 --> 00:12:17.000]  他是怎樣的呢?
[00:12:17.000 --> 00:12:18.400]  他就是因為禱告
[00:12:18.400 --> 00:12:20.000]  他禱告這位神
[00:12:20.000 --> 00:12:22.800]  他不是自己沉沉覓覓猜測
[00:12:22.800 --> 00:12:26.000]  而是他找到一個對的幫助對象
[00:12:26.000 --> 00:12:28.200]  他呼求這位以色列的神
[00:12:28.200 --> 00:12:29.600]  第十節說了
[00:12:29.600 --> 00:12:31.400]  以色列的神是怎樣的?
[00:12:31.400 --> 00:12:35.000]  他是一位慈愛永遠長存的神
[00:12:35.000 --> 00:12:38.600]  當他母親叫自己做什麼?
[00:12:38.600 --> 00:12:40.600]  痛苦的時候
[00:12:40.600 --> 00:12:43.800]  阿比斯也是叫他的神
[00:12:43.800 --> 00:12:45.200]  我們看到經文
[00:12:45.200 --> 00:12:47.400]  母親起名叫阿比斯
[00:12:47.400 --> 00:12:50.400]  阿比斯就呼求以色列的神
[00:12:50.400 --> 00:12:52.600]  在叫和呼求這個字
[00:12:52.600 --> 00:12:55.600]  在原文原來是同一個字
[00:12:55.600 --> 00:12:59.200]  當有人去命名我們
[00:12:59.200 --> 00:13:00.200]  或者叫我們
[00:13:00.200 --> 00:13:01.400]  定了我們的形
[00:13:01.400 --> 00:13:04.200]  但是我們可以呼求我們的神
[00:13:04.200 --> 00:13:07.800]  所以別人怎樣叫你不重要
[00:13:07.800 --> 00:13:10.400]  最重要是什麼?
[00:13:10.400 --> 00:13:13.000]  我們看看
[00:13:13.000 --> 00:13:13.600]  咦?
[00:13:13.600 --> 00:13:16.400]  PowerPoint難道有問題嗎?
[00:13:16.400 --> 00:13:17.800]  好,謝謝
[00:13:17.800 --> 00:13:19.800]  別人怎樣叫你不重要
[00:13:19.800 --> 00:13:23.800]  最重要是你懂得叫這位神
[00:13:23.800 --> 00:13:25.000]  叫這位神
[00:13:25.000 --> 00:13:28.000]  他知道唯有神可以賜福給他
[00:13:28.000 --> 00:13:29.600]  所以別人
[00:13:29.600 --> 00:13:32.000]  就算他母親怎樣叫他也不重要
[00:13:32.000 --> 00:13:35.000]  最重要是你懂得去叫神
[00:13:35.000 --> 00:13:39.400]  讓他有機會扭轉他的生命
[00:13:39.400 --> 00:13:41.200]  並且好像他的兄弟一樣
[00:13:41.200 --> 00:13:43.200]  可以承受地土
[00:13:43.200 --> 00:13:44.800]  我們看到
[00:13:44.800 --> 00:13:47.800]  阿比斯成功脫離了痛苦
[00:13:47.800 --> 00:13:50.000]  就是由他的禱告開始
[00:13:50.000 --> 00:13:51.800]  阿比斯怎樣能夠脫離
[00:13:51.800 --> 00:13:53.000]  扭轉他的生命?
[00:13:53.000 --> 00:13:54.800]  就是由禱告開始
[00:13:54.800 --> 00:13:56.000]  我們也可以的
[00:13:56.000 --> 00:13:59.000]  我們也可以從內心的變化
[00:13:59.000 --> 00:14:01.200]  以至外在的變化
[00:14:01.200 --> 00:14:02.200]  扭轉遭遇
[00:14:02.200 --> 00:14:04.200]  不再受痛苦支配
[00:14:04.200 --> 00:14:06.600]  禱告是重點
[00:14:06.600 --> 00:14:07.600]  在主裡面
[00:14:07.600 --> 00:14:09.000]  我們怎樣不受支配
[00:14:09.000 --> 00:14:12.400]  不受命運的控制呢?
[00:14:12.400 --> 00:14:14.600]  因為命運和遭遇
[00:14:14.600 --> 00:14:16.400]  都不能夠話事
[00:14:16.400 --> 00:14:18.600]  誰才能夠話事?
[00:14:18.600 --> 00:14:21.800]  就是我們的神才能夠話事
[00:14:21.800 --> 00:14:24.800]  阿比斯找到他生命最重要
[00:14:24.800 --> 00:14:27.600]  可以幫他扭轉生命的事
[00:14:27.600 --> 00:14:28.400]  就是這位神
[00:14:28.400 --> 00:14:31.200]  命運和際遇都不能夠話事
[00:14:31.200 --> 00:14:34.000]  我們的神才能夠話事
[00:14:34.000 --> 00:14:36.200]  所以阿比斯很聰明
[00:14:36.200 --> 00:14:38.400]  捉住這位神祈求
[00:14:38.400 --> 00:14:41.600]  懂得祈求這位神的同在
[00:14:41.600 --> 00:14:43.000]  如果我們看到經文
[00:14:43.000 --> 00:14:44.800]  「成為尊貴」
[00:14:44.800 --> 00:14:48.200]  「尊貴」這個字和「同在」是同一個字
[00:14:48.200 --> 00:14:50.200]  所以「成為尊貴」
[00:14:50.200 --> 00:14:51.800]  原來有神的同在
[00:14:51.800 --> 00:14:53.000]  就是這麼簡單
[00:14:53.000 --> 00:14:54.200]  我們怎樣可以成為尊貴?
[00:14:54.200 --> 00:14:56.800]  不只是被人取代我們
[00:14:56.800 --> 00:14:59.000]  或者被人決定了我們是怎樣
[00:14:59.000 --> 00:15:00.800]  就是有神同在
[00:15:00.800 --> 00:15:04.000]  我們就可以尊貴
[00:15:04.000 --> 00:15:05.800]  有時候我都會想
[00:15:05.800 --> 00:15:11.000]  小時候我是一個比較小康之家成長
[00:15:11.000 --> 00:15:12.200]  有時候想
[00:15:12.200 --> 00:15:15.000]  我爸爸讀書不是很厲害
[00:15:15.000 --> 00:15:18.200]  因為他也是普通的家庭出身
[00:15:18.200 --> 00:15:19.400]  我媽媽經常說
[00:15:19.400 --> 00:15:20.800]  「我讀到二年級而已」
[00:15:20.800 --> 00:15:22.400]  「但我懂得看報紙」
[00:15:22.400 --> 00:15:24.000]  其實已經很開心了
[00:15:24.000 --> 00:15:25.600]  但有時候我經常想
[00:15:25.600 --> 00:15:28.800]  如果我的身世
[00:15:28.800 --> 00:15:32.200]  我的父母本身原來是名人
[00:15:32.200 --> 00:15:34.600]  你們小時候有沒有想過?
[00:15:34.600 --> 00:15:36.000]  我有時候都會這樣做夢
[00:15:36.000 --> 00:15:38.600]  原來我的父母
[00:15:38.600 --> 00:15:41.400]  我的爸爸是姓李的
[00:15:41.400 --> 00:15:44.000]  不是現在姓莫的那個多好
[00:15:44.000 --> 00:15:47.600]  但我的生命在我信著的一刻改變了
[00:15:47.600 --> 00:15:51.600]  原來我的父也是很顯赫的
[00:15:51.600 --> 00:15:53.000]  就是這位父神
[00:15:53.000 --> 00:15:58.600]  就是這位全能的大君王
[00:15:58.600 --> 00:16:04.400]  所以我們看到不少信徒看到
[00:16:04.400 --> 00:16:08.600]  九章裏面的家譜
[00:16:08.600 --> 00:16:10.400]  亞比斯的人物
[00:16:10.400 --> 00:16:15.800]  為何這麼不幸都會有兩字經文形容他
[00:16:15.800 --> 00:16:17.000]  這麼突然的
[00:16:17.000 --> 00:16:18.800]  本來他是不幸的
[00:16:18.800 --> 00:16:23.000]  但他求神幫助他翻身
[00:16:23.000 --> 00:16:24.800]  他的命運就扭轉了
[00:16:24.800 --> 00:16:27.000]  你說厲害嗎?
[00:16:27.000 --> 00:16:28.800]  大家沒有什麼反應吧?
[00:16:28.800 --> 00:16:30.600]  你覺得神厲害一點
[00:16:30.600 --> 00:16:32.200]  還是亞比斯厲害一點
[00:16:32.200 --> 00:16:34.200]  如果看到這一刻
[00:16:34.200 --> 00:16:35.600]  神厲害一點
[00:16:35.600 --> 00:16:38.600]  我就覺得亞比斯厲害
[00:16:38.600 --> 00:16:39.200]  為什麼?
[00:16:39.200 --> 00:16:42.400]  亞比斯厲害在知道神厲害
[00:16:42.400 --> 00:16:44.000]  亞比斯厲害
[00:16:44.000 --> 00:16:45.000]  他知道神厲害
[00:16:45.000 --> 00:16:47.200]  他懂得向神求
[00:16:47.200 --> 00:16:49.600]  但為什麼有時候我們不求
[00:16:49.600 --> 00:16:50.400]  不求會怎樣?
[00:16:50.400 --> 00:16:54.400]  你覺得不值
[00:16:54.400 --> 00:16:55.600]  真的很不值
[00:16:55.600 --> 00:16:56.800]  你明明可以向神求
[00:16:56.800 --> 00:16:57.800]  你不求
[00:16:57.800 --> 00:16:58.600]  不值
[00:16:58.600 --> 00:17:00.400]  所以你跟旁邊的人說
[00:17:00.400 --> 00:17:06.200]  你不祈求不值
[00:17:06.200 --> 00:17:08.200]  所以我們都要像亞比斯
[00:17:08.200 --> 00:17:10.600]  就是知道我們要像亞比斯這麼厲害
[00:17:10.600 --> 00:17:12.600]  因為我們知道神厲害
[00:17:12.600 --> 00:17:16.400]  有時候覺得我們祈求貪得無厭
[00:17:16.400 --> 00:17:18.400]  這樣很貪心
[00:17:18.400 --> 00:17:20.800]  但是神不會這樣看我們
[00:17:20.800 --> 00:17:22.600]  不會認為我們貪得無厭
[00:17:22.600 --> 00:17:27.600]  而是不給我們的印象限制
[00:17:27.600 --> 00:17:28.600]  方法是怎樣?
[00:17:28.600 --> 00:17:32.800]  祈求的方法就是求神的同在
[00:17:32.800 --> 00:17:35.600]  如果我們看到另外一些譯本
[00:17:35.600 --> 00:17:38.800]  神的同在在和修本
[00:17:38.800 --> 00:17:40.600]  或者新譯本
[00:17:40.600 --> 00:17:43.200]  神的同在代表祂的手
[00:17:43.200 --> 00:17:45.600]  和祂的能力
[00:17:45.600 --> 00:17:48.600]  所以我們不要這麼不值
[00:17:48.600 --> 00:17:51.200]  和這麼浪費不向神求
[00:17:51.200 --> 00:17:53.800]  因為神會出手
[00:17:53.800 --> 00:18:00.000]  神的出手會讓痛苦分手
[00:18:00.000 --> 00:18:05.600]  神出手就能夠和痛苦分手
[00:18:05.600 --> 00:18:08.800]  為什麼我們不求?
[00:18:08.800 --> 00:18:13.400]  為什麼?
[00:18:13.400 --> 00:18:16.200]  因為我也訪問了我的弟兄姊妹
[00:18:16.200 --> 00:18:17.400]  為什麼不求?
[00:18:17.400 --> 00:18:20.000]  因為上帝什麼都知道
[00:18:20.000 --> 00:18:21.600]  祂知道我為什麼要求?
[00:18:21.600 --> 00:18:23.800]  好像是
[00:18:23.800 --> 00:18:25.000]  為什麼不求?
[00:18:25.000 --> 00:18:27.800]  因為我們香港人最重要的是什麼?
[00:18:27.800 --> 00:18:28.800]  快
[00:18:28.800 --> 00:18:31.400]  祈禱真的有點浪費時間
[00:18:31.400 --> 00:18:33.600]  因為有時候祈禱也沒有效
[00:18:33.600 --> 00:18:36.000]  不如我自己解決吧
[00:18:36.000 --> 00:18:38.000]  你會不會這樣想?
[00:18:38.000 --> 00:18:41.200]  是的,神真的什麼都知道
[00:18:41.200 --> 00:18:44.600]  為什麼不可以求?
[00:18:44.600 --> 00:18:49.400]  我本來做廣告的行業
[00:18:49.400 --> 00:18:51.000]  收入也不錯
[00:18:51.000 --> 00:18:54.600]  買什麼都可以買什麼
[00:18:54.600 --> 00:18:57.000]  吃什麼都可以吃什麼
[00:18:57.000 --> 00:19:00.200]  只是沒有時間
[00:19:00.200 --> 00:19:03.200]  後來我認識了神
[00:19:03.200 --> 00:19:04.200]  認識了神
[00:19:04.200 --> 00:19:06.600]  不,應該推前一點
[00:19:06.600 --> 00:19:08.400]  本來我吃什麼可以吃什麼
[00:19:08.400 --> 00:19:09.600]  買什麼可以買什麼
