
[00:00:00.000 --> 00:00:01.760]  在今天講到之前
[00:05:01.940 --> 00:05:04.500]  因為今天我想收窄的範圍
[00:05:04.500 --> 00:05:06.460]  讓我們只看這五節
[00:05:06.460 --> 00:05:08.660]  就是單單透過第四第五節
[00:05:08.660 --> 00:05:10.340]  記載主耶穌的洗腳
[00:05:10.340 --> 00:05:13.060]  來看回第一至第三節
[00:05:13.060 --> 00:05:14.980]  約翰作出的描述
[00:05:14.980 --> 00:05:16.340]  如何反映出
[00:05:16.340 --> 00:05:18.700]  耶穌基督用洗腳唱情歌
[00:05:18.700 --> 00:05:20.660]  流露多向度的愛
[00:05:20.660 --> 00:05:22.060]  接下來事不宜遲
[00:05:22.060 --> 00:05:23.820]  馬上看第一節
[00:05:23.820 --> 00:05:26.620]  第一個主耶穌流露出愛的向度
[00:05:26.620 --> 00:05:27.900]  是在第一節
[00:05:27.900 --> 00:05:30.180]  第一節裡面流露主耶穌
[00:05:30.180 --> 00:05:32.580]  愛的兩方面的向度
[00:05:32.580 --> 00:05:36.140]  就是愛的長度和深度
[00:05:36.140 --> 00:05:38.420]  我們來看一看經文
[00:05:38.420 --> 00:05:40.500]  耶穌祂愛的長度和深度
[00:05:40.500 --> 00:05:42.740]  在第一節是流露無遺的
[00:05:42.740 --> 00:05:44.740]  一開始提到一個時間
[00:05:44.740 --> 00:05:46.380]  什麼時候?
[00:05:46.380 --> 00:05:47.460]  如月節之前
[00:05:47.460 --> 00:05:49.300]  如月節大家不陌生
[00:05:49.300 --> 00:05:51.060]  因為猶太人有三大節期
[00:05:51.060 --> 00:05:53.220]  一定會去到耶路撒冷的首節
[00:05:53.220 --> 00:05:55.820]  如月節就是大家很清楚的其中一個
[00:05:55.820 --> 00:05:59.460]  紀念神昔日如何拯救以色列人出埃及
[00:05:59.460 --> 00:06:00.900]  一個榮恩
[00:06:00.900 --> 00:06:02.460]  在這個大節期裡面
[00:06:02.460 --> 00:06:04.380]  來到之先
[00:06:04.380 --> 00:06:06.940]  而這個約翰福音裡面
[00:06:06.940 --> 00:06:08.060]  更加不陌生
[00:06:08.060 --> 00:06:08.700]  為什麼呢?
[00:06:08.700 --> 00:06:10.540]  我以下做了一個圖表
[00:06:10.540 --> 00:06:12.060]  原來我們之所以
[00:06:12.060 --> 00:06:13.420]  大概粗略
[00:06:13.420 --> 00:06:17.220]  可以估算耶穌在世有三年半公開傳道的日子
[00:06:17.220 --> 00:06:19.020]  都要多謝約翰福音
[00:06:19.020 --> 00:06:21.340]  因為約翰福音就展現著
[00:06:21.340 --> 00:06:23.740]  耶穌傳道不同的時期
[00:06:23.740 --> 00:06:27.420]  就以數一數祂過了多少個如月節
[00:06:27.420 --> 00:06:28.700]  來計算
[00:06:28.700 --> 00:06:31.420]  接下來這幅圖大概展示出
[00:06:31.420 --> 00:06:33.140]  第一次提及如月節
[00:06:33.140 --> 00:06:35.620]  在約翰福音裡面大概第二章
[00:06:35.620 --> 00:06:37.900]  當時主做了一件很驚為天人的事
[00:06:37.900 --> 00:06:40.140]  就是潔淨聖殿在耶路撒冷
[00:06:40.140 --> 00:06:43.940]  而耶穌更加用重建聖殿作為比喻
[00:06:43.940 --> 00:06:46.900]  比喻自己的身體將會從死裡復活
[00:06:46.900 --> 00:06:48.020]  去啟示出
[00:06:48.020 --> 00:06:50.860]  祂就是那位為父神的殿
[00:06:50.860 --> 00:06:54.740]  而熱切熱心的神的兒子
[00:06:54.740 --> 00:06:56.260]  除了第二章
[00:06:56.260 --> 00:06:58.700]  進入到主耶穌繼續侍奉
[00:06:58.700 --> 00:07:00.540]  這是主耶穌侍奉的早期
[00:07:00.540 --> 00:07:03.060]  進入到主耶穌傳道的中期
[00:07:03.060 --> 00:07:04.340]  去到第六章
[00:07:04.340 --> 00:07:06.780]  當時又發生了一件很震撼的神蹟
[00:07:06.780 --> 00:07:09.500]  就是耶穌用五餅而圓為百五千人
[00:07:09.500 --> 00:07:10.580]  來啟示出
[00:07:10.580 --> 00:07:14.660]  祂就是那位從天上而來生命的娘
[00:07:14.660 --> 00:07:18.700]  到約翰福音第三次出現的如月節
[00:07:18.700 --> 00:07:22.340]  也踏入了主耶穌傳道的晚期
[00:07:22.340 --> 00:07:25.260]  正正就是剛才大家讀的經文
[00:07:25.260 --> 00:07:27.900]  約翰福音十三章的第一節
[00:07:27.900 --> 00:07:31.180]  當我們看到時間點是這樣的時候
[00:07:31.180 --> 00:07:32.460]  到底約翰要說
[00:07:32.460 --> 00:07:33.820]  這麼關鍵的時刻
[00:07:33.820 --> 00:07:36.140]  到底約翰要說些什麼呢?
[00:07:36.140 --> 00:07:37.860]  我們特別要留意
[00:07:37.860 --> 00:07:40.660]  來到十三章一節打後
[00:07:40.660 --> 00:07:42.260]  直到十七章
[00:07:42.260 --> 00:07:45.060]  在這個榮耀之書佔了五章
[00:07:45.060 --> 00:07:46.780]  很大的篇幅
[00:07:46.780 --> 00:07:49.180]  都是耶穌明知道一些事情
[00:07:49.180 --> 00:07:52.180]  然後祂獨獨將自己的精神
[00:07:52.180 --> 00:07:55.820]  全神貫注留給熟悉祂的人
[00:07:55.820 --> 00:07:57.740]  接下來我們就看經文
[00:07:57.740 --> 00:07:59.700]  第一個談及到的事
[00:07:59.700 --> 00:08:01.940]  就是既然如月節已經近了
[00:08:01.940 --> 00:08:03.420]  耶穌知道一件事
[00:08:03.420 --> 00:08:05.060]  在這裡祂知道
[00:08:05.060 --> 00:08:08.140]  原文是用了一個分詞的形式表達
[00:08:08.140 --> 00:08:08.860]  Oida
[00:08:08.860 --> 00:08:10.780]  這個字用分詞形式表達
[00:08:10.780 --> 00:08:12.380]  是要告訴我們
[00:08:12.380 --> 00:08:15.420]  原來耶穌祂不單止那一刻知道
[00:08:15.420 --> 00:08:17.020]  分詞更加讓我們知道
[00:08:17.020 --> 00:08:18.700]  祂一直以來都知道
[00:08:18.700 --> 00:08:19.820]  持續不斷地知道
[00:08:19.820 --> 00:08:21.700]  完全掌握明白
[00:08:21.700 --> 00:08:23.180]  這個很不得了
[00:08:23.180 --> 00:08:26.540]  我對這個知道有特別的吸引
[00:08:26.540 --> 00:08:28.500]  所以我就做了一點研究
[00:08:28.500 --> 00:08:29.780]  到底耶穌知道些什麼呢?
[00:08:29.780 --> 00:08:31.820]  接下來提到的東西很超然
[00:08:31.820 --> 00:08:33.180]  不是一般的知道
[00:08:33.180 --> 00:08:36.620]  譬如我知道因福堂早堂八點半開始
[00:08:36.620 --> 00:08:38.020]  這個一點都不超然
[00:08:38.020 --> 00:08:39.540]  因為大家都知道
[00:08:39.540 --> 00:08:40.580]  印在程序表上
[00:08:40.580 --> 00:08:41.620]  所有人都知道
[00:08:41.620 --> 00:08:44.660]  但是耶穌的這個知道非常超然
[00:08:44.660 --> 00:08:48.860]  我就特地嘗試研究一下四個福音書
[00:08:48.860 --> 00:08:50.100]  大家看看以下的圖表
[00:08:50.100 --> 00:08:51.420]  不好意思,這些字比較小
[00:08:51.420 --> 00:08:53.740]  看不到就聽我說
[00:08:53.740 --> 00:08:55.540]  在對觀福音裡面
[00:08:55.540 --> 00:08:57.540]  馬太、馬可、路加
[00:08:57.540 --> 00:09:00.420]  其實都有提及到耶穌超然的知道
[00:09:00.420 --> 00:09:04.380]  不過絕大部分的超然知道
[00:09:04.380 --> 00:09:06.300]  其實都不是涉及到耶穌自己
[00:09:06.300 --> 00:09:07.540]  只有一處例外
[00:09:07.540 --> 00:09:10.100]  但是這個例外都是很平常的
[00:09:10.100 --> 00:09:13.700]  因為有個血漏婦人摸耶穌衣裳睡紙
[00:09:13.700 --> 00:09:16.820]  耶穌就覺得有能力從她身上出來
[00:09:16.820 --> 00:09:18.860]  唯獨這個例外
[00:09:18.860 --> 00:09:20.900]  是馬可、路加有記載
[00:09:20.900 --> 00:09:24.060]  耶穌的超然知道不是涉及他人
[00:09:24.060 --> 00:09:25.940]  但是其餘的部分
[00:09:25.940 --> 00:09:28.820]  無論馬太、馬可或者路加
[00:09:28.820 --> 00:09:32.900]  所有涉及提到主耶穌超然的知道
[00:09:32.900 --> 00:09:35.580]  都是關於人的心思意念
[00:09:35.580 --> 00:09:38.380]  或者是一些私下談論的內容
[00:09:38.380 --> 00:09:39.900]  或者人的心裡面的想法
[00:09:39.900 --> 00:09:42.380]  是不會知道的,應該正常人
[00:09:42.380 --> 00:09:44.180]  而且我計算過
[00:09:44.180 --> 00:09:46.140]  那個數量還要少過約翰福音
[00:09:46.140 --> 00:09:48.220]  提及到耶穌超然的知道
[00:09:48.220 --> 00:09:50.340]  有一點我一定要說的
[00:09:50.340 --> 00:09:52.620]  就是唯獨約翰福音
[00:09:52.620 --> 00:09:54.140]  唯獨約翰福音
[00:09:54.140 --> 00:09:57.420]  在提及耶穌超然的知道裡面
[00:09:57.420 --> 00:10:00.820]  不單單指涉到關於其他人的私下議論
[00:10:00.820 --> 00:10:02.860]  心思意念、想法
[00:10:02.860 --> 00:10:04.700]  唯獨約翰福音
[00:10:04.700 --> 00:10:07.980]  他提及到耶穌超然的知道
[00:10:07.980 --> 00:10:10.940]  關於祂自己的使命
[00:10:10.940 --> 00:10:13.020]  和將要發生的事
[00:10:13.020 --> 00:10:15.020]  這個超然知道非常不得了
[00:10:15.020 --> 00:10:16.540]  我特意去數
[00:10:16.540 --> 00:10:18.420]  到底有多少次呢?
[00:10:18.420 --> 00:10:21.900]  大家看到那個數字嗎?
[00:10:21.900 --> 00:10:23.860]  眼利的你可能看到
[00:10:23.860 --> 00:10:26.100]  原來在約翰福音裡面
[00:10:26.100 --> 00:10:27.980]  指涉到耶穌超然的知道
[00:10:27.980 --> 00:10:29.740]  關於祂自己的使命
[00:10:29.740 --> 00:10:33.540]  和祂面對的將來處境
[00:10:33.540 --> 00:10:35.780]  是有七次那麼多
[00:10:35.780 --> 00:10:38.900]  七次其實在約翰福音是經常出現的
[00:10:38.900 --> 00:10:41.300]  耶穌有多少個「我是」?
[00:10:41.300 --> 00:10:42.060]  七個「我是」
[00:10:42.060 --> 00:10:43.020]  多少個神蹟?
[00:10:43.020 --> 00:10:44.380]  代表性的神蹟?
[00:10:44.380 --> 00:10:45.020]  七個
[00:10:45.020 --> 00:10:46.940]  如今都有七個
[00:10:46.940 --> 00:10:50.700]  七個耶穌對自己使命超然的知道
[00:10:50.700 --> 00:10:52.700]  告訴我們耶穌對祂要做的事
[00:10:52.700 --> 00:10:53.700]  發生的事
[00:10:53.700 --> 00:10:55.940]  是完全超然的掌握
[00:10:55.940 --> 00:10:57.300]  而事實上
[00:10:57.300 --> 00:10:58.660]  我們再看下去
[00:10:58.660 --> 00:10:59.900]  在這裡
[00:10:59.900 --> 00:11:02.260]  約翰要說耶穌知道什麼呢?
[00:11:02.260 --> 00:11:03.980]  超然地知道什麼呢?
[00:11:03.980 --> 00:11:08.020]  就是祂自己離世歸附的「時候」
[00:11:08.020 --> 00:11:09.220]  來到了
[00:11:09.220 --> 00:11:11.380]  「時候」這個字又再次觸動我
[00:11:11.380 --> 00:11:13.820]  於是又引發我研究一下
[00:11:13.820 --> 00:11:15.460]  原來在約翰福音裡面
[00:11:15.460 --> 00:11:16.660]  這裡的「時候」
[00:11:16.660 --> 00:11:17.620]  是指
[00:11:17.620 --> 00:11:19.060]  原文裡面有個貫詞
[00:11:19.060 --> 00:11:20.780]  是指「那時候」
[00:11:20.780 --> 00:11:22.540]  是一個特定的時刻
[00:11:22.540 --> 00:11:24.660]  那個特定時刻其實這裡也說了
[00:11:24.660 --> 00:11:26.740]  就是祂受難
[00:11:26.740 --> 00:11:28.900]  並且復活
[00:11:28.900 --> 00:11:30.260]  得從德榮耀
[00:11:30.260 --> 00:11:32.860]  回到神身邊的那個獨特的時刻
[00:11:32.860 --> 00:11:34.020]  所以這裡也說明了
[00:11:34.020 --> 00:11:36.300]  是一個自己離世歸附的「時候」
[00:11:36.300 --> 00:11:38.020]  不過原來約翰福音
[00:11:38.020 --> 00:11:40.180]  特別說這個「時候」
[00:11:40.180 --> 00:11:41.900]  有十次這麼多
[00:11:41.900 --> 00:11:43.020]  我做了一點研究
[00:11:43.020 --> 00:11:44.180]  這十次
[00:11:44.180 --> 00:11:47.980]  在第一至第十二章裡面
[00:11:47.980 --> 00:11:49.980]  大部分都是說明
[00:11:49.980 --> 00:11:53.300]  耶穌的「那時候」是怎樣的?
[00:11:53.300 --> 00:11:56.300]  還沒有到
[00:11:56.300 --> 00:11:59.020]  不過自從十二章二十三節
[00:11:59.020 --> 00:12:01.580]  耶穌在應對那些希臘人的移民之後
[00:12:01.580 --> 00:12:03.340]  其實已經進入聖咒
[00:12:03.340 --> 00:12:05.900]  耶穌就完全改變
[00:12:05.900 --> 00:12:08.060]  由之前的時候還沒有到
[00:12:08.060 --> 00:12:10.260]  去到二十三章二十三節
[00:12:10.260 --> 00:12:12.100]  耶穌公開宣講
[00:12:12.100 --> 00:12:13.100]  祂說
[00:12:13.100 --> 00:12:16.180]  我的「時候」將要來到了
[00:12:16.180 --> 00:12:18.100]  就是那個「時候」
[00:12:18.100 --> 00:12:21.580]  既然我們知道主耶穌的「時候」要來到
[00:12:21.580 --> 00:12:23.380]  也意味著耶穌時日無多
[00:12:23.380 --> 00:12:26.060]  耶穌也知道自己時日無多
[00:12:26.060 --> 00:12:27.300]  既然如此
[00:12:27.300 --> 00:12:29.860]  耶穌所做的更為寶貴
[00:12:29.860 --> 00:12:31.580]  祂做的是什麼呢?
[00:12:31.580 --> 00:12:36.260]  就是祂愛世間屬自己的人
[00:12:36.260 --> 00:12:38.100]  這裡說到自己的人
[00:12:38.100 --> 00:12:39.900]  其實是很感動的
[00:12:39.900 --> 00:12:41.380]  為什麼這麼說呢?
[00:12:41.380 --> 00:12:42.260]  因為
[00:12:42.260 --> 00:12:44.300]  我剛才已經預告過
[00:12:44.300 --> 00:12:46.900]  十三章到十七章
[00:12:46.900 --> 00:12:49.140]  大家知不知道這幾章聖經
[00:12:49.140 --> 00:12:53.420]  是記載了耶穌和誰在一起?
[00:12:53.420 --> 00:12:54.420]  門徒
[00:12:54.420 --> 00:12:57.060]  就是世間耶穌的人
[00:12:57.060 --> 00:12:58.980]  耶穌用行動來證明
[00:12:58.980 --> 00:13:00.540]  祂時日無多
[00:13:00.540 --> 00:13:02.540]  但是作為屬祂的人
[00:13:02.540 --> 00:13:04.820]  世間屬祂的人就有一份尊利
[00:13:04.820 --> 00:13:05.940]  就是有耶穌
[00:13:05.940 --> 00:13:08.060]  在祂的人生很短的時間
[00:13:08.060 --> 00:13:11.140]  佔了祂三年半的全道生涯裡
[00:13:11.140 --> 00:13:12.620]  祂只是由
[00:13:12.620 --> 00:13:14.740]  逾越節前
[00:13:14.740 --> 00:13:16.060]  最後晚餐前
[00:13:16.060 --> 00:13:18.980]  直到被捉拿前一個很短的時刻
[00:13:18.980 --> 00:13:23.100]  但是約翰卻用了五章聖經來描述
[00:13:23.100 --> 00:13:27.380]  在這裡讓我們再深的去理解這節聖經
[00:13:27.380 --> 00:13:30.780]  是相當感動的
[00:13:30.780 --> 00:13:32.740]  為什麼說感動呢?
[00:13:32.740 --> 00:13:35.900]  首先有兩點我值得要解釋一下
[00:13:35.900 --> 00:13:36.780]  第一
[00:13:36.780 --> 00:13:37.380]  就是
[00:13:37.380 --> 00:13:38.980]  你看到綠色的
[00:13:38.980 --> 00:13:40.260]  什麼「既然」
[00:13:40.260 --> 00:13:42.420]  還有「就」這兩個字
[00:13:42.420 --> 00:13:44.940]  我們讀到這段聖經的時候
[00:13:44.940 --> 00:13:46.660]  很直接就會想
[00:13:46.660 --> 00:13:50.140]  既然這樣,嘟嘟嘟,就嘟嘟嘟
[00:13:50.140 --> 00:13:53.780]  這個在中文的修辭手法裡
[00:13:53.780 --> 00:13:57.060]  我們稱之為一種推論聖因的關係
[00:13:57.060 --> 00:13:59.500]  既然是這樣,那就這樣吧
[00:13:59.500 --> 00:14:00.820]  不過我想告訴你
[00:14:00.820 --> 00:14:04.020]  在原文裡並沒有「既然」這個連接詞
[00:14:04.020 --> 00:14:05.820]  不過和合本這樣翻譯了
[00:14:05.820 --> 00:14:07.380]  也因此讓我們知道
[00:14:07.380 --> 00:14:08.860]  耶穌在這一處
[00:14:08.860 --> 00:14:10.420]  約翰祂記載的時候
[00:14:10.420 --> 00:14:11.740]  祂並沒有要表達
[00:14:11.740 --> 00:14:13.980]  祂不是一個什麼意思呢?
[00:14:13.980 --> 00:14:15.180]  不是耶穌
[00:14:15.180 --> 00:14:18.980]  「哎,既然來都來了這個世界了」
[00:14:18.980 --> 00:14:23.180]  「既然這群人,屬我的人,我愛都愛了」
[00:14:23.180 --> 00:14:24.620]  「那我就愛到底了」
[00:14:24.620 --> 00:14:26.740]  絕對不是這個意思
[00:14:26.740 --> 00:14:27.780]  這是第一點要注意的
[00:14:27.780 --> 00:14:30.180]  第二點要注意的就是「愛」字
[00:14:30.180 --> 00:14:31.740]  第一次出現的「愛」字
[00:14:31.740 --> 00:14:33.620]  大家可能都聽過的希臘文
[00:14:33.620 --> 00:14:35.180]  叫做「Agape」
[00:14:35.180 --> 00:14:36.660]  我想大家都聽過吧
[00:14:36.660 --> 00:14:38.580]  大家知道我們當中
[00:14:38.580 --> 00:14:41.420]  團契有一個叫什麼團契呢?
[00:14:41.420 --> 00:14:42.460]  就是「Agape」
[00:14:42.460 --> 00:14:43.660]  其實就是愛的意思
[00:14:43.660 --> 00:14:44.900]  是一個名詞
[00:14:44.900 --> 00:14:46.540]  它的動詞「Agapeo」
[00:14:46.540 --> 00:14:47.700]  這個動詞呢
[00:14:47.700 --> 00:14:49.060]  原來在這段聖經裡面
[00:14:49.060 --> 00:14:51.660]  又再次以分詞的形式表達
[00:14:51.660 --> 00:14:53.260]  是什麼意思呢?
[00:14:53.260 --> 00:14:54.900]  就是指主耶穌
[00:14:54.900 --> 00:14:57.780]  祂一直以來持續不斷地
[00:14:57.780 --> 00:14:59.980]  愛世間屬自己的人
[00:14:59.980 --> 00:15:02.140]  並且愛到底
[00:15:02.140 --> 00:15:04.540]  其實這一句相當浪漫
[00:15:04.540 --> 00:15:05.980]  因為今天彷彿約翰
[00:15:05.980 --> 00:15:08.860]  就是要告訴我們每一個屬神的人知道
[00:15:08.860 --> 00:15:11.740]  耶穌基督一直愛你
[00:15:11.740 --> 00:15:13.940]  持續不斷地愛你
[00:15:13.940 --> 00:15:15.260]  愛到底
[00:15:15.260 --> 00:15:16.740]  但你又要彌勒留心看
[00:15:16.740 --> 00:15:18.020]  什麼是「到底」呢?
[00:15:18.020 --> 00:15:19.340]  「到底」這個字很特別
[00:15:19.340 --> 00:15:20.580]  因為在希臘文裡面
[00:15:20.580 --> 00:15:22.780]  可以說是一個與大相關的字
[00:15:22.780 --> 00:15:24.500]  可以有兩個解法
[00:15:24.500 --> 00:15:25.980]  首先第一個解法
[00:15:25.980 --> 00:15:28.100]  可以看為
[00:15:28.100 --> 00:15:30.500]  指涉關於時間
[00:15:30.500 --> 00:15:32.420]  一個這樣的字眼
[00:15:32.420 --> 00:15:34.780]  就是「去到盡頭」
[00:15:34.780 --> 00:15:36.180]  「去到終結」
[00:15:36.180 --> 00:15:38.100]  「去到在時間線上面」
[00:15:38.100 --> 00:15:40.700]  這個「始終如一直到永恆」
[00:15:40.700 --> 00:15:41.900]  這樣的意思
[00:15:41.900 --> 00:15:43.380]  如果這樣去看
[00:15:43.380 --> 00:15:45.340]  這段聖經就是要流露
[00:15:45.340 --> 00:15:47.980]  主耶穌祂愛的長度
[00:15:47.980 --> 00:15:50.700]  是一個恆久不變的愛
[00:15:50.700 --> 00:15:54.500]  由祂選擇去愛我們那一刻
[00:15:54.500 --> 00:15:57.140]  直到耶穌生命的盡頭
[00:15:57.140 --> 00:15:59.740]  甚至直到盡頭的永恆
[00:15:59.740 --> 00:16:01.740]  一個這樣的時間性長度
[00:16:01.740 --> 00:16:04.100]  這是第一個可以看到的
[00:16:04.100 --> 00:16:06.420]  主耶穌流露愛的長度
[00:16:06.420 --> 00:16:08.220]  但還有另一個解法
[00:16:08.220 --> 00:16:09.580]  「到底」這個字
[00:16:09.580 --> 00:16:13.460]  也可以用副詞的形式去理解
[00:16:13.460 --> 00:16:15.900]  就是在形容那個程度
[00:16:15.900 --> 00:16:17.180]  意思就是
[00:16:17.180 --> 00:16:19.740]  耶穌祂愛世間屬祂的人
