
[00:00:00.000 --> 00:00:03.720]  今日的講道經文是列王紀夏
[00:02:32.760 --> 00:02:34.400]  我主啊
[00:02:34.400 --> 00:02:36.520]  可是借回來的
[00:02:36.520 --> 00:02:37.640]  神人說
[00:02:37.640 --> 00:02:39.320]  掉在哪裡呢
[00:02:39.320 --> 00:02:43.320]  於是他把那地點指給他看
[00:02:43.320 --> 00:02:45.600]  他砍了一根木頭
[00:02:45.600 --> 00:02:47.160]  掉在那裡
[00:02:47.160 --> 00:02:50.120]  那斧頭就浮上來了
[00:02:50.120 --> 00:02:51.640]  以利沙說
[00:02:51.640 --> 00:02:53.920]  你自己拿上來吧
[00:02:53.920 --> 00:02:57.240]  他就伸手把它拿住了
[00:02:57.240 --> 00:02:58.200]  謝謝
[00:02:58.200 --> 00:03:01.000]  在經文一開始
[00:03:01.000 --> 00:03:03.720]  跟隨以利沙的一班先知門徒
[00:03:03.720 --> 00:03:06.960]  就是和以利沙一起生活的學生
[00:03:06.960 --> 00:03:09.240]  他們第一句話是什麼
[00:03:09.240 --> 00:03:10.680]  他說請看
[00:03:10.680 --> 00:03:12.680]  粵文就是「見」
[00:03:12.680 --> 00:03:16.520]  他們就是看到眼前當前迫切的需要
[00:03:16.520 --> 00:03:18.520]  就是當時的先知學校
[00:03:18.520 --> 00:03:19.560]  太好生意了
[00:03:19.560 --> 00:03:21.040]  蓬勃的發展
[00:03:21.040 --> 00:03:23.560]  所以以至他們居住的地方
[00:03:23.560 --> 00:03:24.640]  都不足夠
[00:03:24.640 --> 00:03:25.920]  太窄了
[00:03:25.920 --> 00:03:28.880]  好像我們現在香港地
[00:03:28.880 --> 00:03:29.920]  住屋問題
[00:03:29.920 --> 00:03:31.040]  越來越窄
[00:03:31.040 --> 00:03:32.560]  可以居住的地方
[00:03:32.560 --> 00:03:35.080]  所以他們就自己去想想
[00:03:35.080 --> 00:03:37.080]  有什麼解決方法
[00:03:37.080 --> 00:03:40.880]  在三章第二節
[00:03:40.880 --> 00:03:42.400]  原文顯示了
[00:03:42.400 --> 00:03:46.560]  他和以利沙一年提出了三個建議
[00:03:46.560 --> 00:03:47.320]  第一
[00:03:47.320 --> 00:03:50.800]  他就說請你讓我們去到約旦河
[00:03:50.800 --> 00:03:55.560]  然後他就說請你讓我們每人去拿一斤木頭
[00:03:55.560 --> 00:03:58.520]  然後就說請你讓我們在那裡
[00:03:58.520 --> 00:04:01.920]  為自己建造一個地方居住
[00:04:01.920 --> 00:04:03.720]  得到師父的同意
[00:04:03.720 --> 00:04:04.440]  師父說
[00:04:04.440 --> 00:04:04.960]  好吧
[00:04:04.960 --> 00:04:05.680]  你們去吧
[00:04:05.680 --> 00:04:06.600]  的時候
[00:04:06.600 --> 00:04:08.920]  其中一個先知門徒
[00:04:08.920 --> 00:04:11.160]  就和師父以利沙說
[00:04:11.160 --> 00:04:12.360]  師父
[00:04:12.360 --> 00:04:14.480]  我也很想你一起去
[00:04:14.480 --> 00:04:15.880]  好像穩妥一點
[00:04:15.880 --> 00:04:17.880]  師父就說好
[00:04:17.880 --> 00:04:22.400]  正當計劃都進行得如火如荼的時候
[00:04:22.400 --> 00:04:24.760]  有一個門徒
[00:04:24.760 --> 00:04:26.760]  他在砍伐樹木的時候
[00:04:26.760 --> 00:04:27.440]  一砍
[00:04:27.440 --> 00:04:28.720]  不小心
[00:04:28.720 --> 00:04:32.800]  把斧頭也掉進水裡
[00:04:32.800 --> 00:04:34.440]  可能我們想
[00:04:34.440 --> 00:04:35.880]  斧頭掉進水裡
[00:04:35.880 --> 00:04:37.280]  是不是很小事
[00:04:37.280 --> 00:04:37.800]  是吧
[00:04:37.800 --> 00:04:38.880]  很小事而已
[00:04:38.880 --> 00:04:41.680]  買一個新的斧頭就OK了
[00:04:41.680 --> 00:04:44.080]  但是這件突發的事件
[00:04:44.080 --> 00:04:45.840]  其實對門徒來說
[00:04:45.840 --> 00:04:49.240]  確確實實是一個大危機
[00:04:49.240 --> 00:04:50.360]  為什麼呢
[00:04:50.360 --> 00:04:53.840]  因為斧頭其實原文是鐵
[00:04:53.840 --> 00:04:57.840]  鐵器在當時是一個很貴重的器具
[00:04:57.840 --> 00:04:59.560]  最大件事是什麼
[00:04:59.560 --> 00:05:02.680]  那個斧頭是借回來的
[00:05:02.680 --> 00:05:05.160]  借回來就要還
[00:05:05.160 --> 00:05:06.920]  要物歸原主
[00:05:06.920 --> 00:05:11.880]  所以對於當時已經窮到燶的先知門徒來說
[00:05:11.880 --> 00:05:15.840]  根本他都沒有能力去買一個斧頭給人
[00:05:15.840 --> 00:05:17.560]  換句話來說
[00:05:17.560 --> 00:05:20.080]  這個先知和他的家人
[00:05:20.080 --> 00:05:23.320]  從此就開始要付上債務了
[00:05:23.320 --> 00:05:25.320]  最雪上加霜的就是
[00:05:25.320 --> 00:05:27.400]  這個斧頭是鐵
[00:05:27.400 --> 00:05:28.560]  沉下去了
[00:05:28.560 --> 00:05:30.880]  是不懂得自己浮上來的
[00:05:30.880 --> 00:05:33.800]  所以他們連唯一可以砍伐木頭
[00:05:33.800 --> 00:05:36.600]  建屋的工具都沒有了
[00:05:36.600 --> 00:05:38.280]  就好像我們現在
[00:05:38.280 --> 00:05:41.840]  香港面對一片經濟不景氣
[00:05:41.840 --> 00:05:43.640]  很多倒閉潮
[00:05:43.640 --> 00:05:47.240]  有人因為負資產要負債渡日
[00:05:47.240 --> 00:05:50.000]  又或者在一片倒閉潮裡面
[00:05:50.000 --> 00:05:52.840]  突然被老闆炒魷魚
[00:05:52.840 --> 00:05:54.120]  最慘的就是
[00:05:54.120 --> 00:05:56.480]  整個家庭等著養
[00:05:56.480 --> 00:05:58.280]  手停口停
[00:05:58.280 --> 00:06:01.760]  難怪先知門徒第一句就說
[00:06:01.760 --> 00:06:02.800]  慘了
[00:06:02.800 --> 00:06:03.840]  我煮
[00:06:03.840 --> 00:06:04.760]  慘了
[00:06:04.760 --> 00:06:05.680]  希伯來文說
[00:06:05.680 --> 00:06:06.600]  AHA
[00:06:06.600 --> 00:06:07.400]  AHA
[00:06:07.400 --> 00:06:10.360]  就像我們現在的口頭禪
[00:06:10.360 --> 00:06:11.200]  Oh no
[00:06:11.200 --> 00:06:13.000]  My God
[00:06:13.000 --> 00:06:14.480]  這句的意思就是
[00:06:14.480 --> 00:06:17.960]  當我們人面對恐懼
[00:06:17.960 --> 00:06:19.480]  危難的時候
[00:06:19.480 --> 00:06:21.120]  的呼喊
[00:06:21.120 --> 00:06:22.560]  其實在舊約
[00:06:22.560 --> 00:06:25.800]  耶利米先知和以西傑先知
[00:06:25.800 --> 00:06:28.560]  他向耶和華禱告的時候
[00:06:28.560 --> 00:06:31.120]  都經常會說AHA
[00:06:31.120 --> 00:06:32.120]  就是Oh no
[00:06:32.120 --> 00:06:33.400]  My God
[00:06:33.400 --> 00:06:36.480]  接著在經文第六節
[00:06:36.480 --> 00:06:39.560]  作者就將主角
[00:06:39.560 --> 00:06:42.840]  由本來的以利沙
[00:06:42.840 --> 00:06:44.920]  轉為稱呼他做什麼
[00:06:44.920 --> 00:06:46.360]  神人
[00:06:46.360 --> 00:06:47.880]  是的 神人
[00:06:47.880 --> 00:06:51.400]  由以利沙轉為神人
[00:06:51.400 --> 00:06:53.880]  其實神人的意思是什麼呢
[00:06:53.880 --> 00:06:56.560]  神人的意思就是屬神的人
[00:06:56.560 --> 00:07:00.400]  可以將人帶到神的面前
[00:07:00.400 --> 00:07:01.680]  是神的代表
[00:07:01.680 --> 00:07:04.400]  和神的關係很密切的人
[00:07:04.400 --> 00:07:07.320]  其實神人在舊約都出現不少
[00:07:07.320 --> 00:07:09.320]  有79次
[00:07:09.320 --> 00:07:13.640]  其中55次出現在聶王紀
[00:07:13.640 --> 00:07:16.560]  而最多在聶王紀形容哪一位
[00:07:16.560 --> 00:07:20.320]  就是行動先知以利沙
[00:07:20.320 --> 00:07:22.080]  當神人以利沙
[00:07:22.080 --> 00:07:24.600]  他都是刻意問門徒
[00:07:24.600 --> 00:07:28.000]  那個斧頭掉在哪裡
[00:07:28.000 --> 00:07:29.920]  那些門徒
[00:07:29.920 --> 00:07:32.400]  經文就說指一指那裡
[00:07:32.400 --> 00:07:33.760]  其實原文的意思就是
[00:07:33.760 --> 00:07:36.520]  洗到以利沙罕見
[00:07:36.520 --> 00:07:38.080]  於是神人以利沙
[00:07:38.080 --> 00:07:40.720]  只需要輕輕將一根木頭
[00:07:40.720 --> 00:07:43.120]  丟到那個位置之後
[00:07:43.120 --> 00:07:44.560]  那個斧頭就成功了
[00:07:44.560 --> 00:07:49.080]  自己從水底浮上來
[00:07:49.080 --> 00:07:51.800]  對以利沙的門徒來說
[00:07:51.800 --> 00:07:53.680]  你可以想像一下 代入一下
[00:07:53.680 --> 00:07:56.960]  這種失而復得的興奮心情
[00:07:56.960 --> 00:07:58.800]  就好像當我們現在
[00:07:58.800 --> 00:08:01.200]  例如失業徬徨的時候
[00:08:01.200 --> 00:08:03.200]  正在閉閉閉
[00:08:03.200 --> 00:08:06.960]  突然間有一份筍工找上門
[00:08:06.960 --> 00:08:09.840]  又好披又好假期
[00:08:09.840 --> 00:08:11.160]  不是騙人的那些
[00:08:11.160 --> 00:08:12.440]  真的是筍工
[00:08:12.440 --> 00:08:15.720]  這種心情就是以利沙的門徒
[00:08:15.720 --> 00:08:17.320]  當時的心情
[00:08:17.320 --> 00:08:18.920]  以利沙就叫他們
[00:08:18.920 --> 00:08:23.200]  親手將浮上來的斧頭撿起來
[00:08:23.200 --> 00:08:26.240]  讓他們的門徒親自去經歷
[00:08:26.240 --> 00:08:28.160]  哇 這個是很實在的
[00:08:28.160 --> 00:08:29.840]  經歷神的大能
[00:08:29.840 --> 00:08:31.560]  原來這麼少的
[00:08:31.560 --> 00:08:33.200]  無微不至的野神
[00:08:33.200 --> 00:08:35.360]  都在看顧
[00:08:35.360 --> 00:08:38.280]  從先知的門徒身上
[00:08:38.280 --> 00:08:41.480]  我們學習到什麼功課呢?
[00:08:41.480 --> 00:08:42.920]  其實我們學到的就是
[00:08:42.920 --> 00:08:44.120]  可能我們都看到
[00:08:44.120 --> 00:08:45.960]  當前很多的需要
[00:08:45.960 --> 00:08:47.520]  很多的難題
[00:08:47.520 --> 00:08:49.680]  但是他們是主動自己
[00:08:49.680 --> 00:08:51.760]  想方法去解決
[00:08:51.760 --> 00:08:52.720]  剛才我們經文說
[00:08:52.720 --> 00:08:55.480]  他一年提議了三個方法
[00:08:55.480 --> 00:08:57.200]  他不是翹起雙手
[00:08:57.200 --> 00:08:59.640]  在等人幫他解決
[00:08:59.640 --> 00:09:01.440]  在以利沙的身上
[00:09:01.440 --> 00:09:03.760]  我們又學習到什麼功課呢?
[00:09:03.760 --> 00:09:06.400]  其實以利沙也像以往一樣
[00:09:06.400 --> 00:09:08.640]  他將面前的危機
[00:09:08.640 --> 00:09:10.440]  化為了契機
[00:09:10.440 --> 00:09:13.320]  首先他放手讓門徒
[00:09:13.320 --> 00:09:15.200]  親自動動腦筋
[00:09:15.200 --> 00:09:17.920]  動手去解決自己的問題
[00:09:17.920 --> 00:09:19.440]  當門徒搞不定了
[00:09:19.440 --> 00:09:21.680]  向師父呼求的時候
[00:09:21.680 --> 00:09:24.880]  他又在門徒身邊安慰他
[00:09:24.880 --> 00:09:25.920]  最重要的是
[00:09:25.920 --> 00:09:30.120]  他邀請門徒介入神蹟當中
[00:09:30.120 --> 00:09:34.080]  而不是做一個旁觀者
[00:09:34.080 --> 00:09:37.360]  在剛剛過去的中秋節
[00:09:37.360 --> 00:09:39.200]  感恩我和我所牧羊的
[00:09:39.200 --> 00:09:41.080]  夫婦團契的弟兄姊妹
[00:09:41.080 --> 00:09:45.560]  就經歷怎樣由危機化成契機
[00:09:45.560 --> 00:09:48.160]  話說我們有機會在中秋的
[00:09:48.160 --> 00:09:49.880]  之前的週末
[00:09:49.880 --> 00:09:51.640]  就去到葵城西村
[00:09:51.640 --> 00:09:54.200]  就是有一個中秋嘉年華
[00:09:54.200 --> 00:09:56.800]  希望藉著教街坊
[00:09:56.800 --> 00:09:59.640]  做一下DIY月餅、燈籠
[00:09:59.640 --> 00:10:02.520]  和街坊聊聊天認識一下
[00:10:02.520 --> 00:10:05.120]  不單是適合婦女和小朋友
[00:10:05.120 --> 00:10:07.120]  這些DIY工作坊
[00:10:07.120 --> 00:10:09.840]  我們就出動了團契攝影師
[00:10:09.840 --> 00:10:12.280]  幫街坊拍攝學生照片
[00:10:12.280 --> 00:10:14.760]  和老友記拍攝證件照片
[00:10:14.760 --> 00:10:16.680]  還有團契營養師
[00:10:16.680 --> 00:10:19.880]  開一些健康的飲食討論
[00:10:19.880 --> 00:10:22.280]  來和老友記分享
[00:10:22.280 --> 00:10:25.040]  怎樣可以吃得健康的一些貼士
[00:10:25.040 --> 00:10:29.840]  壓軸還有很受歡迎的大食會
[00:10:29.840 --> 00:10:32.760]  正當一切都像剛才一樣
[00:10:32.760 --> 00:10:35.440]  進行得如火如荼的時候
[00:10:35.440 --> 00:10:37.360]  合作的機構那邊
[00:10:37.360 --> 00:10:40.640]  就出現了都算是幾危機的消息
[00:10:40.640 --> 00:10:42.520]  還是兩個
[00:10:42.520 --> 00:10:47.160]  第一個就是面對一個地方的問題
[00:10:47.160 --> 00:10:51.480]  原來他們之前想租借的一個社區會堂
[00:10:51.480 --> 00:10:52.800]  借不到
[00:10:52.800 --> 00:10:57.080]  只能夠用到他們機構的辦公室
[00:10:57.080 --> 00:10:59.880]  是比較小的空間
[00:10:59.880 --> 00:11:02.920]  因著空間的不足
[00:11:02.920 --> 00:11:04.520]  其實我們就覺得
[00:11:04.520 --> 00:11:05.920]  即使容納不到
[00:11:05.920 --> 00:11:08.520]  我們團契報名參加幫忙的
[00:11:08.520 --> 00:11:10.040]  七十多位弟兄姊妹
[00:11:10.040 --> 00:11:11.280]  都是事小
[00:11:11.280 --> 00:11:14.080]  最重要的就是街坊下來
[00:11:14.080 --> 00:11:15.320]  覺得很擠迫
[00:11:15.320 --> 00:11:16.600]  好像進不來
[00:11:16.600 --> 00:11:19.360]  這個才是我們頭痛的問題
[00:11:19.360 --> 00:11:20.960]  除了空間不足
[00:11:20.960 --> 00:11:23.920]  第二個問題就是人手問題
[00:11:23.920 --> 00:11:25.640]  機構就跟我們說
[00:11:25.640 --> 00:11:28.360]  主要負責聯絡街坊
[00:11:28.360 --> 00:11:32.240]  告訴他們有這個活動的員工
[00:11:32.240 --> 00:11:35.200]  因為不同的原因就離職
[00:11:35.200 --> 00:11:36.800]  換句話來說
[00:11:36.800 --> 00:11:38.560]  就是在霎時之間
[00:11:38.560 --> 00:11:41.640]  沒有人手跟街坊說
[00:11:41.640 --> 00:11:43.800]  我們有這個活動
[00:11:43.800 --> 00:11:46.000]  面對這兩個危機的時候
[00:11:46.000 --> 00:11:49.760]  我們團契有一班社關的會員
[00:11:49.760 --> 00:11:51.760]  初時都頭痕了一陣子
[00:11:51.760 --> 00:11:55.760]  但很快就轉變成了拆彈的模式
[00:11:55.760 --> 00:11:57.640]  面對著第一個危機
[00:11:57.640 --> 00:12:00.040]  不夠地方怎麼解決呢
[00:12:00.040 --> 00:12:01.320]  我們就想
[00:12:01.320 --> 00:12:03.640]  我們可以將人手
[00:12:03.640 --> 00:12:05.360]  一分為二
[00:12:05.360 --> 00:12:09.600]  一半繼續留在中心那裡
[00:12:09.600 --> 00:12:11.440]  去招呼街坊
[00:12:11.440 --> 00:12:12.960]  但另一半的人手
[00:12:12.960 --> 00:12:14.960]  我們就不留在中心那裡
[00:12:14.960 --> 00:12:18.040]  我們就組織成一個探訪隊
[00:12:18.040 --> 00:12:19.640]  兩個兩個一隊的
[00:12:19.640 --> 00:12:22.560]  去探訪一些因為行動不太方便
[00:12:22.560 --> 00:12:25.640]  不能來參加嘉年華的街坊
[00:12:25.640 --> 00:12:28.360]  這樣就可以騰出更多的空間
[00:12:28.360 --> 00:12:30.080]  讓街坊來參加
[00:12:30.080 --> 00:12:33.520]  想不到因為空間不足的問題
[00:12:33.520 --> 00:12:37.400]  反而讓我們可以接觸更多的街坊
[00:12:37.400 --> 00:12:38.840]  第二個
[00:12:38.840 --> 00:12:40.640]  面對不夠人手
[00:12:40.640 --> 00:12:42.920]  告訴街坊我們有這個活動
[00:12:42.920 --> 00:12:45.200]  這樣又怎麼拆呢
[00:12:45.200 --> 00:12:48.760]  我們一個中心的弟兄
[00:12:48.760 --> 00:12:52.680]  他說如果機構不夠人手打電話
[00:12:52.680 --> 00:12:56.960]  不如我們自己團契組隊去打電話
[00:12:56.960 --> 00:12:58.320]  這樣也不行
[00:12:58.320 --> 00:13:00.120]  中心就說可以的
[00:13:00.120 --> 00:13:01.760]  不過你們因為私隱問題
[00:13:01.760 --> 00:13:04.160]  一定要來我中心打
[00:13:04.160 --> 00:13:05.160]  沒問題
[00:13:05.160 --> 00:13:08.360]  於是他們就召集了一隊打電話隊
[00:13:08.360 --> 00:13:11.440]  好像歡樂滿東華那些打電話
[00:13:11.440 --> 00:13:13.160]  他們真的很厲害
[00:13:13.160 --> 00:13:14.960]  用了兩天的時間
[00:13:14.960 --> 00:13:17.840]  打了給三百戶的街坊
[00:13:17.840 --> 00:13:20.440]  我也有在當中
[00:13:20.440 --> 00:13:22.320]  看到他們真的很專業
[00:13:22.320 --> 00:13:26.120]  好像化身了中心的員工一樣
[00:13:26.120 --> 00:13:27.760]  不單止這樣
[00:13:27.760 --> 00:13:29.760]  還有一對夫婦
[00:13:29.760 --> 00:13:32.560]  她願意在活動當日的早上
[00:13:32.560 --> 00:13:34.640]  雖然是大熱天
[00:13:34.640 --> 00:13:38.640]  但她主動說可以和社工一起
[00:13:38.640 --> 00:13:39.760]  去擺街站
[00:13:39.760 --> 00:13:42.480]  去宣傳這個活動
[00:13:42.480 --> 00:13:44.200]  所以這個活動
[00:13:44.200 --> 00:13:47.080]  原本可能因為沒有人手宣傳
[00:13:47.080 --> 00:13:48.680]  而會很冷清的場面
[00:13:48.680 --> 00:13:49.680]  這個危機
[00:13:49.680 --> 00:13:51.880]  就是因著這班弟兄姊妹
[00:13:51.880 --> 00:13:53.840]  他們主動毀身的
[00:13:53.840 --> 00:13:55.440]  想辦法去解決
[00:13:55.440 --> 00:13:57.640]  而成為一個奇蹟
[00:13:57.640 --> 00:14:00.640]  不單止接觸到很多的街坊
[00:14:00.640 --> 00:14:02.560]  更加意外的收穫就是
[00:14:02.560 --> 00:14:05.080]  我們全部的弟兄姊妹
[00:14:05.080 --> 00:14:07.160]  一同在那次的活動裏面
[00:14:07.160 --> 00:14:09.920]  去經歷神怎樣有不可能
[00:14:09.920 --> 00:14:11.280]  化為可能
[00:14:11.280 --> 00:14:13.560]  最後我們一起在中心裏面
[00:14:13.560 --> 00:14:16.880]  去數算今天經歷神有多少的因典
[00:14:16.880 --> 00:14:20.280]  所以由危機到奇蹟
[00:14:20.280 --> 00:14:22.280]  第一個的重點
[00:14:22.280 --> 00:14:26.680]  就是主動去回應身邊的需要
[00:14:26.680 --> 00:14:28.760]  親愛的弟兄姊妹
[00:14:28.760 --> 00:14:33.080]  2024年還有兩個多月就過去了
[00:14:33.080 --> 00:14:34.960]  新的一年又來了
[00:14:34.960 --> 00:14:36.280]  2025年
[00:14:36.280 --> 00:14:38.480]  在你的眼睛裏面
[00:14:38.480 --> 00:14:39.880]  環顧四周
[00:14:39.880 --> 00:14:42.880]  有沒有看到一些身邊的需要呢?
[00:14:42.880 --> 00:14:44.480]  例如
[00:14:44.480 --> 00:14:45.880]  如果你回到團體的時候
[00:14:45.880 --> 00:14:49.480]  會否覺得小組不夠助手
[00:14:49.480 --> 00:14:51.080]  不夠組長
[00:14:51.080 --> 00:14:53.480]  又或者在教會裏面
[00:14:53.480 --> 00:14:57.080]  很多時候有些出去服務的社關需要
[00:14:57.080 --> 00:14:59.480]  例如廣東話班
[00:14:59.480 --> 00:15:00.880]  親善家庭等等
[00:15:00.880 --> 00:15:02.080]  很多的需要
[00:15:02.080 --> 00:15:03.880]  你有沒有看到呢?
[00:15:03.880 --> 00:15:05.880]  求主都讓我們
[00:15:05.880 --> 00:15:08.480]  不單止看到這些需要
[00:15:08.480 --> 00:15:09.280]  還有
[00:15:09.280 --> 00:15:11.480]  好像香港很多的經濟問題
[00:15:11.480 --> 00:15:12.880]  就是看到這些問題
[00:15:12.880 --> 00:15:15.080]  或者只是停留在說
[00:15:15.080 --> 00:15:16.480]  AHA!就是什麼?
[00:15:16.480 --> 00:15:17.880]  OH NO! MY GOD!
[00:15:17.880 --> 00:15:19.480]  只是看到問題
[00:15:19.480 --> 00:15:21.480]  不想我們這樣
[00:15:21.480 --> 00:15:24.480]  很希望大家都讓你們的漢建
[00:15:24.480 --> 00:15:26.280]  化成行動
[00:15:26.280 --> 00:15:26.880]  例如
[00:15:26.880 --> 00:15:29.280]  你可以去報讀主日學
[00:15:29.280 --> 00:15:30.480]  三福
[00:15:30.480 --> 00:15:31.680]  栽培
[00:15:31.680 --> 00:15:33.080]  組長訓練
[00:15:33.080 --> 00:15:34.680]  先裝備好自己
[00:15:34.680 --> 00:15:37.280]  又或者參與你們的教會
[00:15:37.280 --> 00:15:39.880]  和團契的一些社區服務
[00:15:39.880 --> 00:15:41.680]  透過幫助一些街坊
[00:15:41.680 --> 00:15:44.480]  他們生活上一些實際的需要
[00:15:44.480 --> 00:15:46.480]  讓他們去體驗到
[00:15:46.480 --> 00:15:48.480]  主耶穌那份的愛
[00:15:48.480 --> 00:15:50.280]  我最鼓勵你的是
[00:15:50.280 --> 00:15:51.280]  如果你今天
[00:15:51.280 --> 00:15:52.480]  神感動你的
[00:15:52.480 --> 00:15:53.680]  看到什麼
[00:15:53.680 --> 00:15:56.280]  你將你這個行動計劃
[00:15:56.280 --> 00:15:58.280]  將你這個行動計劃
[00:15:58.280 --> 00:16:00.880]  告訴你身邊的弟兄姊妹知道
[00:16:00.880 --> 00:16:02.680]  不要只停留在自己
[00:16:02.680 --> 00:16:04.880]  讓你身邊的弟兄姊妹
[00:16:04.880 --> 00:16:07.080]  都可以時不時
[00:16:07.080 --> 00:16:08.680]  溫馨提示一下你
[00:16:08.680 --> 00:16:11.480]  看看你有沒有真的將你的漢建
[00:16:11.480 --> 00:16:13.480]  化成行動
[00:16:14.280 --> 00:16:15.280]  第二個
[00:16:15.280 --> 00:16:18.480]  化危機為契機的關鍵
[00:16:18.480 --> 00:16:20.280]  就是要祈求神
[00:16:20.280 --> 00:16:23.080]  打開我們屬靈的眼睛
[00:16:23.080 --> 00:16:25.280]  讓我們能夠看得到
[00:16:25.280 --> 00:16:27.480]  神那份的大能
[00:16:27.480 --> 00:16:30.280]  我也很想邀請弟兄姊妹
[00:16:30.280 --> 00:16:33.280]  和我們讀一段比較長的經文
[00:16:33.280 --> 00:16:36.480]  我很想先邀請弟兄讀第一頁
[00:16:36.480 --> 00:16:37.680]  請弟兄
[00:16:37.680 --> 00:16:41.480]  「阿蘭王與以色列人打仗」
[00:16:41.480 --> 00:16:44.480]  「他和他的神僕相議說」
[00:16:44.480 --> 00:16:47.480]  「我要在某處某處埋伏」
[00:16:47.480 --> 00:16:52.080]  「神人就差派人去見以色列王說」
[00:16:52.080 --> 00:16:53.480]  「你要小心」
[00:16:53.480 --> 00:16:56.080]  「不要經過這個地方」
[00:16:56.080 --> 00:16:59.480]  「因為阿蘭人在那裡埋伏」
[00:16:59.480 --> 00:17:02.480]  「以色列王派人到那地方」
[00:17:02.480 --> 00:17:04.880]  「就是神人曾告訴他」
[00:17:04.880 --> 00:17:06.480]  「警告他的」
[00:17:06.480 --> 00:17:09.880]  「他就在那裡小心防範」
[00:17:09.880 --> 00:17:12.480]  「這樣不只一兩次」
[00:17:12.480 --> 00:17:16.680]  「阿蘭王因這事心中大感困惑」
[00:17:16.680 --> 00:17:19.480]  「他召了他的神僕來」
[00:17:19.480 --> 00:17:21.280]  「對他們說」
[00:17:21.280 --> 00:17:22.280]  好
[00:17:22.280 --> 00:17:24.880]  請姐妹
[00:17:24.880 --> 00:17:29.280]  「在我們中間有誰幫助以色列王」
[00:17:29.280 --> 00:17:31.480]  「你們不告訴我嗎」
[00:17:31.480 --> 00:17:33.680]  「他的一位神僕說」
[00:17:33.680 --> 00:17:36.280]  「我主我王啊不是的」
