
[00:00:00.000 --> 00:00:03.640]  今日宣講的講題是「風林火山」
[00:02:46.960 --> 00:02:52.800]  耶和華的使者哈該奉耶和華差遣對百姓說
[00:02:52.800 --> 00:02:56.640]  耶和華說:我與你們同在
[00:02:56.640 --> 00:03:02.320]  耶和華激動猶大省長撒拉鐵的兒子所羅巴巴
[00:03:02.320 --> 00:03:06.240]  和約撒塔的兒子大祭司約書也
[00:03:06.240 --> 00:03:08.800]  並剩下百姓的心
[00:03:08.800 --> 00:03:14.760]  他們就來到萬鈞之耶和華他們神的殿做供
[00:03:14.760 --> 00:03:20.760]  這是在大利污黃第二年六月二十四日
[00:03:20.760 --> 00:03:22.520]  哈該書二章
[00:03:22.520 --> 00:03:24.560]  七月二十一日
[00:03:24.560 --> 00:03:28.320]  耶和華的話臨到先知哈該書
[00:03:28.320 --> 00:03:32.320]  「耶和華說:我與你們同在
[00:03:32.320 --> 00:03:37.920]  耶和華的使者哈該奉耶和華差遣對百姓說
[00:03:37.920 --> 00:03:42.520]  耶和華的使者哈該奉耶和華他們神的殿做供
[00:03:42.520 --> 00:03:46.400]  這是在大利污黃第二年六月二十四日
[00:03:46.400 --> 00:03:49.000]  哈該書二章
[00:03:49.000 --> 00:03:52.600]  七月二十一日
[00:03:52.600 --> 00:03:56.680]  耶和華說:所羅巴巴
[00:03:56.680 --> 00:03:58.480]  雖如此
[00:03:58.480 --> 00:04:00.160]  你當剛強
[00:04:00.160 --> 00:04:03.600]  約撒塔的兒子大祭司約書也
[00:04:03.600 --> 00:04:05.440]  你也當剛強
[00:04:05.440 --> 00:04:09.600]  這裡的百姓你們都當剛強做供
[00:04:09.600 --> 00:04:11.960]  因為我與你們同在
[00:04:11.960 --> 00:04:15.040]  這是萬鈞耶和華說的
[00:04:15.040 --> 00:04:17.920]  這是主張你們所在
[00:04:17.920 --> 00:04:20.320]  我與你們同在的地方
[00:04:20.320 --> 00:04:23.720]  假使我們已經住在你們中間
[00:04:23.720 --> 00:04:25.960]  你們不應該去打壓
[00:04:25.960 --> 00:04:29.480]  萬鈞耶和華說:我與你們同在
[00:04:29.480 --> 00:04:40.920]  我必震動萬國的神母都必報問我
[00:04:40.920 --> 00:04:43.920]  我就是這地滿了榮耀
[00:04:43.920 --> 00:04:46.800]  這是萬鈞耶和華說的
[00:04:46.800 --> 00:04:50.480]  萬鈞耶和華說:銀子是我的
[00:04:50.480 --> 00:04:52.520]  金子也是我的
[00:04:52.520 --> 00:04:54.720]  這殿後來的榮耀
[00:04:54.720 --> 00:04:57.120]  必大過先前的榮耀
[00:04:57.120 --> 00:05:00.200]  在這地方我必設平安
[00:05:00.200 --> 00:05:03.200]  這是萬鈞耶和華說的
[00:05:03.200 --> 00:05:07.080]  大利污黃第二年九月二十四日
[00:05:07.080 --> 00:05:10.560]  耶和華的話臨到先知哈該書
[00:05:10.560 --> 00:05:13.280]  萬鈞耶和華如此說
[00:05:13.280 --> 00:05:16.760]  你要向祭司問律法說
[00:05:16.760 --> 00:05:19.800]  若有人用衣襟兜剩肉
[00:05:19.800 --> 00:05:21.840]  這衣襟挨著餅
[00:05:21.840 --> 00:05:25.920]  或湯或酒或油或別的食物
[00:05:25.920 --> 00:05:27.800]  便算為誠嗎?
[00:05:27.800 --> 00:05:30.560]  祭司說:不算為誠
[00:05:30.560 --> 00:05:32.080]  哈該又說
[00:05:32.080 --> 00:05:35.680]  若有人因我死屍尖了污穢
[00:05:35.680 --> 00:05:39.040]  然後挨著這些物的那一樣
[00:05:39.040 --> 00:05:41.120]  這物算污穢嗎?
[00:05:41.120 --> 00:05:43.800]  祭司說:必算污穢
[00:05:43.800 --> 00:05:45.560]  於是哈該說
[00:05:45.560 --> 00:05:46.800]  耶和華說
[00:05:46.800 --> 00:05:50.720]  這民不這國在我面前也是如此
[00:05:50.720 --> 00:05:54.760]  他們手下的各樣工作都是如此
[00:05:54.760 --> 00:05:58.880]  他們在壇上所獻的也是如此
[00:05:58.880 --> 00:06:01.160]  現在你們要追想
[00:06:01.160 --> 00:06:02.480]  此日之前
[00:06:02.480 --> 00:06:05.360]  耶和華的殿沒有一塊石頭
[00:06:05.360 --> 00:06:07.960]  雷在石頭上的光景
[00:06:33.680 --> 00:06:36.120]  你們要追想此日之前
[00:06:36.120 --> 00:06:38.720]  就是從這九月二十四日
[00:06:38.720 --> 00:06:42.920]  追想到立耶和華殿金雞的日子
[00:06:42.920 --> 00:06:46.160]  菊倉有菊叢嗎?
[00:06:46.160 --> 00:06:51.120]  葡萄樹、無花果樹、石榴樹、橄欖樹
[00:06:51.120 --> 00:06:53.120]  都沒有結果子
[00:06:53.120 --> 00:06:56.200]  從今日起我必賜福於你們
[00:06:56.200 --> 00:06:58.320]  這月二十四日
[00:06:58.320 --> 00:07:02.160]  耶和華的話第四臨到哈該說
[00:07:02.160 --> 00:07:06.080]  你要告訴猶太省長所羅巴巴說
[00:07:06.080 --> 00:07:08.080]  我必震動天地
[00:07:08.080 --> 00:07:10.760]  我必傾福列國的寶座
[00:07:10.760 --> 00:07:13.040]  除滅列江的勢力
[00:07:13.040 --> 00:07:16.680]  並傾福戰車和坐在旗上的
[00:07:16.680 --> 00:07:18.040]  馬必跌倒
[00:07:18.040 --> 00:07:19.840]  騎馬的賴落
[00:07:19.840 --> 00:07:22.800]  各人被輕的刀所殺
[00:07:22.800 --> 00:07:24.800]  萬軍之耶和華說
[00:07:24.800 --> 00:07:28.560]  我僕人撒拉鐵的兒子所羅巴巴
[00:07:28.560 --> 00:07:33.680]  到那日我必以你為人因我揀選要你
[00:07:33.680 --> 00:07:37.040]  這是萬軍之耶和華說的
[00:07:37.040 --> 00:07:39.640]  此刻讓我們開始正道之先
[00:07:39.640 --> 00:07:41.640]  一起低頭同心一臥禱告
[00:07:41.640 --> 00:07:45.440]  掌管天地萬有
[00:07:45.440 --> 00:07:47.440]  慈愛信實的天父上帝
[00:07:47.440 --> 00:07:48.640]  我們感謝你
[00:07:48.640 --> 00:07:49.880]  我們去讚美你
[00:07:49.880 --> 00:07:52.480]  感謝你一直默默地去施恩
[00:07:52.480 --> 00:07:53.920]  憐憫我們的軟弱
[00:07:53.920 --> 00:07:56.880]  使得我們仍然有生命氣息去敬拜
[00:07:56.880 --> 00:07:58.080]  去讚頌你
[00:07:58.080 --> 00:08:00.080]  僕人敬聽你的話語
[00:08:00.080 --> 00:08:03.680]  向我們在座每一位生命親自去說話
[00:08:03.680 --> 00:08:06.360]  願聖靈親自在我們中間運行
[00:08:06.360 --> 00:08:07.800]  鼓舞你僕人的口
[00:08:07.800 --> 00:08:09.800]  成為你合用的氣響
[00:08:09.800 --> 00:08:11.080]  流通的管子
[00:08:11.080 --> 00:08:14.320]  使得能清楚明白傾流你的話語
[00:08:14.320 --> 00:08:18.360]  也求聖靈親自打開每一位會眾的心
[00:08:18.360 --> 00:08:20.760]  使我們每一位都能領受你話語
[00:08:20.760 --> 00:08:22.760]  親切的督責教導
[00:08:22.760 --> 00:08:24.440]  謹記在心中
[00:08:24.440 --> 00:08:26.840]  在我們整個跟隨主的路上
[00:08:26.840 --> 00:08:29.400]  中而面對世界的不明朗
[00:08:29.400 --> 00:08:31.720]  仍然要去時刻警醒
[00:08:31.720 --> 00:08:34.720]  重建內在屬神生命的殿
[00:08:34.720 --> 00:08:36.120]  致死忠心
[00:08:36.120 --> 00:08:37.280]  以上的禱告
[00:08:37.280 --> 00:08:40.680]  奉靠主耶穌基督得勝的名字而求
[00:08:40.680 --> 00:08:41.680]  阿們
[00:08:41.680 --> 00:08:43.800]  弟兄姊妹
[00:08:43.800 --> 00:08:46.360]  首先在此恭喜大家
[00:08:46.360 --> 00:08:48.120]  無論今天這堂道
[00:08:48.120 --> 00:08:49.600]  大家聽不聽得懂
[00:08:49.600 --> 00:08:50.960]  有沒有得著
[00:08:50.960 --> 00:08:55.560]  起碼大家剛剛都讀完一次完整的哈蓋書
[00:08:56.560 --> 00:08:59.080]  讀經就是這麼簡單
[00:08:59.080 --> 00:09:00.080]  不要急
[00:09:00.080 --> 00:09:01.400]  不要趕時間
[00:09:01.400 --> 00:09:03.200]  隨阿輩走過流程
[00:09:03.200 --> 00:09:05.480]  只管注視節目的流暢度
[00:09:05.480 --> 00:09:08.480]  我們要用心慢慢一點一滴
[00:09:08.480 --> 00:09:10.200]  將神的話語
[00:09:10.200 --> 00:09:12.080]  讀入我們的內心
[00:09:12.080 --> 00:09:14.640]  好好用我們的心去感受
[00:09:14.640 --> 00:09:15.840]  去經歷
[00:09:15.840 --> 00:09:18.560]  進入聖經經文的世界
[00:09:18.560 --> 00:09:20.720]  言歸正傳
[00:09:20.720 --> 00:09:21.720]  丙姐妹
[00:09:21.720 --> 00:09:22.920]  疫情過後
[00:09:22.920 --> 00:09:25.040]  回望過去這幾年
[00:09:25.040 --> 00:09:27.280]  不知道大家有沒有一種感覺
[00:09:27.280 --> 00:09:29.080]  我們自小長大
[00:09:29.080 --> 00:09:31.160]  現在身處的地方
[00:09:31.160 --> 00:09:33.160]  已經變得不再一樣
[00:09:33.160 --> 00:09:36.840]  多了一種陌生的孤寂
[00:09:36.840 --> 00:09:41.160]  又或者內心泛起一種淡淡的哀愁
[00:09:41.160 --> 00:09:44.040]  揮之不去的唏噓和無奈
[00:09:44.040 --> 00:09:47.840]  什麼想得到想不到的造假
[00:09:47.840 --> 00:09:48.840]  扭曲
[00:09:48.840 --> 00:09:50.080]  荒誕
[00:09:50.080 --> 00:09:52.400]  都有可能在我們身邊發生
[00:09:52.400 --> 00:09:54.200]  無論任何場景
[00:09:54.200 --> 00:09:55.880]  當然有一單在左近
[00:09:55.880 --> 00:10:01.040]  正如今天我們正身處經濟週期逆轉衝擊的當下
[00:10:01.040 --> 00:10:03.800]  毫無預警的突然結業
[00:10:03.800 --> 00:10:05.800]  已經是見慣不慣
[00:10:05.800 --> 00:10:07.480]  被裁員
[00:10:07.480 --> 00:10:08.800]  被失業
[00:10:08.800 --> 00:10:10.200]  被減薪
[00:10:10.200 --> 00:10:12.560]  這些超前部署
[00:10:12.560 --> 00:10:14.560]  我們也不會感到陌生
[00:10:14.560 --> 00:10:17.360]  更成為了我們新的常態
[00:10:17.360 --> 00:10:19.320]  我們一點也不會驚訝
[00:10:19.320 --> 00:10:20.720]  和感到詫異
[00:10:21.520 --> 00:10:25.520]  雖然香港人有一種打不死的獅子山精神
[00:10:25.520 --> 00:10:27.520]  正所謂什麼
[00:10:27.520 --> 00:10:29.040]  山不轉驢轉
[00:10:29.040 --> 00:10:30.440]  罵死落地行
[00:10:30.440 --> 00:10:31.600]  我們也知道
[00:10:31.600 --> 00:10:33.120]  香港地肯做
[00:10:33.120 --> 00:10:35.120]  是不會餓死人的
[00:10:35.120 --> 00:10:36.920]  但話分兩頭
[00:10:36.920 --> 00:10:40.520]  要真實去經歷突如其來的衝擊
[00:10:40.520 --> 00:10:43.920]  要中年去轉人生的跑道
[00:10:43.920 --> 00:10:46.720]  你猜真的每個人都中年好聲音嗎
[00:10:46.720 --> 00:10:50.320]  歌舞昇平一心只管去唱好自己的歌
[00:10:50.320 --> 00:10:54.120]  心中難免有些不安和掙扎
[00:10:54.120 --> 00:10:57.320]  不知道如何去面對和處置
[00:10:57.320 --> 00:11:00.520]  今天的講題風林火山
[00:11:00.520 --> 00:11:04.320]  可能正正是這個困局中的其中一條出路
[00:11:04.320 --> 00:11:07.120]  讓姐妹看見這個講題
[00:11:07.120 --> 00:11:09.520]  看著這四個大字
[00:11:09.520 --> 00:11:11.520]  好像似曾相識
[00:11:11.520 --> 00:11:13.520]  但又不知道在哪裡建局
[00:11:13.520 --> 00:11:15.520]  大家其實有所不知
[00:11:15.520 --> 00:11:19.920]  原來風林火山是我們中國傳統的產物
[00:11:19.920 --> 00:11:21.920]  土生土長的東西
[00:11:21.920 --> 00:11:24.320]  不是水土不服的外來物種
[00:11:24.320 --> 00:11:27.320]  原來風林火山的意境
[00:11:27.320 --> 00:11:29.320]  是出自知不知道出自什麼
[00:11:29.320 --> 00:11:33.320]  孫子兵法
[00:11:33.320 --> 00:11:35.320]  孫子兵法的軍政片
[00:11:35.320 --> 00:11:36.720]  原句是
[00:11:36.720 --> 00:11:38.320]  奇疾如風
[00:11:38.320 --> 00:11:39.720]  奇錘如林
[00:11:39.720 --> 00:11:41.320]  侵略如火
[00:11:41.320 --> 00:11:43.320]  不動如山
[00:11:43.320 --> 00:11:46.120]  可能大家心中有數
[00:11:46.120 --> 00:11:48.920]  說孫子兵法當然是說什麼
[00:11:48.920 --> 00:11:50.920]  和什麼有關
[00:11:50.920 --> 00:11:54.920]  當然是和戰爭的時勢和場景有關
[00:11:54.920 --> 00:11:56.920]  軍事上的行動策略
[00:11:56.920 --> 00:11:57.920]  部署
[00:11:57.920 --> 00:12:01.920]  以至行軍上的軍容整治
[00:12:01.920 --> 00:12:05.320]  簡單來說就是行軍時的機動
[00:12:05.320 --> 00:12:07.920]  和在信息幻變的戰場上
[00:12:07.920 --> 00:12:09.920]  我們靈活的多變
[00:12:09.920 --> 00:12:11.520]  我們的多樣性
[00:12:11.520 --> 00:12:13.520]  以除心法感迎難而上
[00:12:13.520 --> 00:12:15.520]  勇敢去面對挑戰
[00:12:15.520 --> 00:12:18.720]  當面對時機尚未成熟之時
[00:12:18.720 --> 00:12:21.720]  我們要隨隨緩緩地收斂
[00:12:21.720 --> 00:12:24.120]  隱密地調動部署
[00:12:24.120 --> 00:12:26.720]  有如森林般井然有序
[00:12:26.720 --> 00:12:28.120]  穩健一致的
[00:12:28.120 --> 00:12:29.520]  耐心等候
[00:12:29.520 --> 00:12:30.720]  靜待時機
[00:12:30.720 --> 00:12:33.920]  看清楚形勢而去謀定後動
[00:12:33.920 --> 00:12:35.920]  同樣當我們
[00:12:35.920 --> 00:12:37.920]  找到反攻的機會
[00:12:37.920 --> 00:12:39.320]  時機的時候怎麼辦
[00:12:39.320 --> 00:12:41.320]  更加要把握時勢
[00:12:41.320 --> 00:12:42.920]  瞬間爆發
[00:12:42.920 --> 00:12:44.920]  好像烽火燎原般去
[00:12:44.920 --> 00:12:45.920]  銳不可擋
[00:12:45.920 --> 00:12:47.320]  要猛烈地打出
[00:12:47.320 --> 00:12:49.320]  霹靂一閃的致命一擊
[00:12:49.320 --> 00:12:51.320]  使敵人防不勝防
[00:12:51.320 --> 00:12:52.320]  一舉殲滅
[00:12:52.320 --> 00:12:54.320]  以除後患
[00:12:54.320 --> 00:12:57.320]  最後當面對時不與我之時
[00:12:57.320 --> 00:12:59.320]  切忌貪勝不至
[00:12:59.320 --> 00:13:02.320]  樹被勝利去充分投露
[00:13:02.320 --> 00:13:03.320]  要知所進退
[00:13:03.320 --> 00:13:04.320]  退居防守
[00:13:04.320 --> 00:13:06.320]  保存實力
[00:13:06.320 --> 00:13:08.320]  有如大山般固若金湯
[00:13:08.320 --> 00:13:09.320]  堅定不移
[00:13:09.320 --> 00:13:11.320]  即或處於困境
[00:13:11.320 --> 00:13:12.320]  弱勢
[00:13:12.320 --> 00:13:14.320]  斷不能被撼動而退讓
[00:13:14.320 --> 00:13:16.320]  心生怯懦而去逃避
[00:13:16.320 --> 00:13:17.320]  不戰而敗
[00:13:17.320 --> 00:13:19.320]  弟兄姊妹
[00:13:19.320 --> 00:13:20.320]  說了這麼久
[00:13:20.320 --> 00:13:22.320]  可能大家心裡在想
[00:13:22.320 --> 00:13:24.320]  你說這些關我什麼事
[00:13:24.320 --> 00:13:27.320]  但原來細心去想一想
[00:13:27.320 --> 00:13:28.320]  原來風林火山
[00:13:28.320 --> 00:13:31.320]  在我們日常的生活裡
[00:13:31.320 --> 00:13:32.320]  以至在我們身處
[00:13:32.320 --> 00:13:35.320]  要面對任何不同的職場處境
[00:13:35.320 --> 00:13:37.320]  原來都挺好用
[00:13:37.320 --> 00:13:38.320]  挺有提醒的
[00:13:38.320 --> 00:13:40.320]  譬如這樣說
[00:13:40.320 --> 00:13:42.320]  你試想一下
[00:13:42.320 --> 00:13:44.320]  當你在職場上
[00:13:44.320 --> 00:13:45.320]  面對你的上司
[00:13:45.320 --> 00:13:46.320]  你的老闆
[00:13:46.320 --> 00:13:48.320]  去揉緊你的KPI
[00:13:48.320 --> 00:13:50.320]  你的業績那一刻
[00:13:50.320 --> 00:13:52.320]  我們要怎樣
[00:13:52.320 --> 00:13:54.320]  我們當然要風林火山
[00:13:54.320 --> 00:13:56.320]  坐懷不亂
[00:13:56.320 --> 00:13:58.320]  以平常的心去從容
[00:13:58.320 --> 00:14:00.320]  面對上司和老闆
[00:14:00.320 --> 00:14:02.320]  去應付他們有理無理的要求
[00:14:02.320 --> 00:14:04.320]  以至一切苛索的刁難
[00:14:04.320 --> 00:14:07.320]  而更重要的是什麼
[00:14:07.320 --> 00:14:10.320]  要依靠神在基督裡站立得穩
[00:14:10.320 --> 00:14:13.320]  以仁義去得罪神
[00:14:13.320 --> 00:14:15.320]  不斷去挪移你的地界
[00:14:15.320 --> 00:14:17.320]  去同流合污
[00:14:17.320 --> 00:14:18.320]  又或者在工作上
[00:14:18.320 --> 00:14:19.320]  我們或多或少
[00:14:19.320 --> 00:14:21.320]  都有去面對過
[00:14:21.320 --> 00:14:23.320]  成事不足敗事有餘
[00:14:23.320 --> 00:14:25.320]  小人的搞擾
[00:14:25.320 --> 00:14:27.320]  我們又要怎樣
[00:14:27.320 --> 00:14:29.320]  我們更加要風林火山
[00:14:29.320 --> 00:14:31.320]  心平氣和
[00:14:31.320 --> 00:14:34.320]  保持一顆清心去面對
[00:14:34.320 --> 00:14:37.320]  總觀全盤的來龍去脈
[00:14:37.320 --> 00:14:39.320]  局勢的走向
[00:14:39.320 --> 00:14:41.320]  不停地去測驗神
[00:14:41.320 --> 00:14:44.320]  怎樣去伸張自己的公義
[00:14:44.320 --> 00:14:46.320]  時時刻刻我們去警醒
[00:14:46.320 --> 00:14:48.320]  免受罪的試探迷惑
[00:14:48.320 --> 00:14:52.320]  以血氣陷入罪的網羅而不自知
[00:14:52.320 --> 00:14:55.320]  又或者當我們身處在家庭
[00:14:55.320 --> 00:14:58.320]  身為丈夫又或者太太
[00:14:58.320 --> 00:15:00.320]  又或者身為子女的父母
[00:15:00.320 --> 00:15:02.320]  面對意見分歧
[00:15:02.320 --> 00:15:05.320]  各執己見的時候我們又怎樣
[00:15:05.320 --> 00:15:08.320]  我們更加要風林火山
[00:15:08.320 --> 00:15:09.320]  大局為重
[00:15:09.320 --> 00:15:11.320]  切勿贏了一場架
[00:15:11.320 --> 00:15:12.320]  輸了一家
[00:15:12.320 --> 00:15:16.320]  內卷式的耗盡家庭中外的關係
[00:15:16.320 --> 00:15:18.320]  弟兄姊妹
[00:15:18.320 --> 00:15:20.320]  今天嘗試透過哈該書的一至二章
[00:15:20.320 --> 00:15:22.320]  部罰的節錄
[00:15:22.320 --> 00:15:24.320]  盼望我們好好安靜
[00:15:24.320 --> 00:15:26.320]  去聆聽神的話語
[00:15:26.320 --> 00:15:28.320]  對你的感動、教導
[00:15:28.320 --> 00:15:30.320]  風林火山這個命題
[00:15:30.320 --> 00:15:33.320]  對你生命有什麼意義
[00:15:33.320 --> 00:15:36.320]  對你信仰的路上有什麼提醒
[00:15:36.320 --> 00:15:40.320]  領子妹今天想向大家宣講的第一點是
[00:15:40.320 --> 00:15:43.320]  奇蹟如風的宣告
[00:15:43.320 --> 00:15:45.320]  經文是一章一節
[00:15:45.320 --> 00:15:47.320]  一章十四到十五節
[00:15:47.320 --> 00:15:49.320]  二章的一到二節
[00:15:49.320 --> 00:15:51.320]  二章的十節
[00:15:51.320 --> 00:15:54.320]  二章的二十和二十一節
[00:15:54.320 --> 00:15:56.320]  剛才我們就讀了經文
[00:15:56.320 --> 00:15:58.320]  我就不再重複讀一次
[00:15:58.320 --> 00:16:00.320]  省一點時間
[00:16:00.320 --> 00:16:03.320]  領子妹全卷哈該書
[00:16:03.320 --> 00:16:06.320]  其實總共就只有兩章
[00:16:06.320 --> 00:16:08.320]  合共三十八節的經文
[00:16:08.320 --> 00:16:10.320]  我們剛才的觀察
[00:16:10.320 --> 00:16:12.320]  不難去發現
[00:16:12.320 --> 00:16:14.320]  一而再再而三地
[00:16:14.320 --> 00:16:16.320]  不斷地重複了幾種
[00:16:16.320 --> 00:16:19.320]  同類型相似的描述
[00:16:19.320 --> 00:16:21.320]  我想考考大家
[00:16:21.320 --> 00:16:25.320]  剛才有什麼主題是最先吸引到大家的注意
[00:16:25.320 --> 00:16:29.320]  萬鈞之夜和華
[00:16:29.320 --> 00:16:31.320]  還有沒有其他
[00:16:31.320 --> 00:16:33.320]  是不是
[00:16:33.320 --> 00:16:34.320]  好,不要緊
[00:16:34.320 --> 00:16:36.320]  首先我猜
[00:16:36.320 --> 00:16:38.320]  值得我們去留意的
[00:16:38.320 --> 00:16:40.320]  當然是經文裡面
[00:16:40.320 --> 00:16:42.320]  所出現的日期
[00:16:42.320 --> 00:16:45.320]  分別用了四個日子
[00:16:45.320 --> 00:16:47.320]  一章一節裡面的
[00:16:47.320 --> 00:16:51.320]  大利烏王二月六月二年的六月初一
[00:16:51.320 --> 00:16:53.320]  一章十五節裡面的
[00:16:53.320 --> 00:16:56.320]  大利烏王第二年六月二十四日
[00:16:56.320 --> 00:16:58.320]  二章一節的
[00:16:58.320 --> 00:16:59.320]  七月二十一日
[00:16:59.320 --> 00:17:02.320]  二章十節和二章二十節的
[00:17:02.320 --> 00:17:05.320]  大利烏王第二年的九月二十四日
[00:17:05.320 --> 00:17:07.320]  作出了五次的宣告
[00:17:07.320 --> 00:17:09.320]  心水清的大家
[00:17:09.320 --> 00:17:11.320]  其實當然知道
[00:17:11.320 --> 00:17:15.320]  最後數完歷史也不夠多少
[00:17:15.320 --> 00:17:17.320]  四個月
[00:17:17.320 --> 00:17:20.320]  整本書就在四個月裡面發生
[00:17:20.320 --> 00:17:21.320]  耶和華的宣告
[00:17:21.320 --> 00:17:25.320]  直卡該先知多次臨到回歸的漁民當中
[00:17:25.320 --> 00:17:29.320]  一方面凸顯了耶和華神諭的迫切性
[00:17:29.320 --> 00:17:32.320]  另一方面卻是一巴一巴地打下來
[00:17:32.320 --> 00:17:37.320]  如當頭棒喝地對百姓的耽誤拖延
[00:17:37.320 --> 00:17:43.320]  在重建聖殿這個心態上激起了百般的無奈和慨嘆
[00:17:43.320 --> 00:17:47.320]  以至他們只顧自己優先的行為上
[00:17:47.320 --> 00:17:51.320]  前後對比出極度的諷刺和不合理
[00:17:51.320 --> 00:17:52.320]  弟兄姊妹
[00:17:52.320 --> 00:17:54.320]  就好像我們在職場上
[00:17:54.320 --> 00:17:56.320]  以至在我們生活的當中
[00:17:56.320 --> 00:18:00.320]  可能我們也有見識過或遇到過一類人
[00:18:00.320 --> 00:18:01.320]  我先聲明
[00:18:01.320 --> 00:18:04.320]  這類人不是找不同的藉口去射球
[00:18:04.320 --> 00:18:05.320]  去偷懶
[00:18:05.320 --> 00:18:07.320]  日間夜間上班不見人
[00:18:07.320 --> 00:18:10.320]  但他們卻又是重重複複地
[00:18:10.320 --> 00:18:13.320]  不斷去做一些什麼
[00:18:13.320 --> 00:18:16.320]  自己喜歡做和想做的事
[00:18:16.320 --> 00:18:18.320]  出奇地也有一個共通點
[00:18:18.320 --> 00:18:21.320]  你知不知道是什麼
[00:18:21.320 --> 00:18:26.320]  通常都是一些既不緊急又不重要
[00:18:26.320 --> 00:18:28.320]  可有可無的輕鬆的事
[00:18:28.320 --> 00:18:32.320]  都是一些在鎂光燈下容易受人注目
[00:18:32.320 --> 00:18:34.320]  有光環加持的事
[00:18:34.320 --> 00:18:38.320]  而其他又大又難中中之重的正經事
[00:18:38.320 --> 00:18:41.320]  其實就是深深怯懦忌諱
[00:18:41.320 --> 00:18:43.320]  畏疾忌醫地逃避
[00:18:43.320 --> 00:18:44.320]  不敢去面對
[00:18:44.320 --> 00:18:45.320]  不敢去處理
[00:18:45.320 --> 00:18:48.320]  就算到了時間迫在眉睫
[00:18:48.320 --> 00:18:50.320]  要走到三催四請
[00:18:50.320 --> 00:18:53.320]  仍然有不同的藉口去不務正業
[00:18:53.320 --> 00:18:54.320]  不受本分
[00:18:54.320 --> 00:18:58.320]  久而久之更徹頭徹尾變成了什麼
[00:18:58.320 --> 00:19:01.320]  由拖延正面變成了什麼
[00:19:01.320 --> 00:19:03.320]  Deadline Fighter
[00:19:03.320 --> 00:19:05.320]  就是一個死線的戰士
[00:19:05.320 --> 00:19:09.320]  習慣性將所有的事都拖拖拉拉
