
[00:00:00.000 --> 00:00:06.400]  今次是一月,我希望可以多點來這裡講道
[00:01:44.400 --> 00:01:47.400]  他們有很多不同的工作
[00:01:47.400 --> 00:01:50.400]  但一班人就很喜歡歌藝
[00:01:50.400 --> 00:01:53.400]  甚至他們有時候很開心的時候
[00:01:53.400 --> 00:01:56.400]  跳上屋頂可以拉小提琴
[00:01:56.400 --> 00:01:59.400]  這班人有一個拉比
[00:01:59.400 --> 00:02:03.400]  他們在俄羅斯生活
[00:02:03.400 --> 00:02:06.400]  你知道都是少數,很少的民族
[00:02:06.400 --> 00:02:09.400]  所以是受迫迫的
[00:02:09.400 --> 00:02:14.400]  一群猶太青年人就走到沙王
[00:02:14.400 --> 00:02:19.400]  問起沙王就走到拉比那裡說
[00:02:20.400 --> 00:02:24.400]  Rabbi, Rabbi, is there a blessing for the Tsar?
[00:02:24.400 --> 00:02:29.400]  拉比,拉比,有沒有一個沙王給沙王的祝福?
[00:02:29.400 --> 00:02:33.400]  拉比就想了想
[00:02:33.400 --> 00:02:36.400]  Of course, of course,當然當然
[00:02:36.400 --> 00:02:40.400]  May the good Lord bless the Tsar
[00:02:40.400 --> 00:02:44.400]  and keep him away far from us
[00:02:44.400 --> 00:02:50.400]  願神祝福沙王保守去遠離我們
[00:02:50.400 --> 00:02:52.400]  越來越好
[00:02:52.400 --> 00:02:56.400]  這是一個好笑的笑話
[00:02:56.400 --> 00:02:59.400]  因為今天我就說伊弗所書第一章
[00:02:59.400 --> 00:03:01.400]  伊弗所書第一章的時候
[00:03:01.400 --> 00:03:04.400]  開場白就是其他書目的
[00:03:04.400 --> 00:03:07.400]  就是蒙福,Bless
[00:03:07.400 --> 00:03:09.400]  蒙福之後就要祝福
[00:03:09.400 --> 00:03:13.400]  所以我們今天就看伊弗所書第一章
[00:03:13.400 --> 00:03:15.400]  大家知道伊弗所書
[00:03:15.400 --> 00:03:24.400]  保羅在第二次、第三次宣教的時候
[00:03:24.400 --> 00:03:27.400]  他沿著海邊過
[00:03:27.400 --> 00:03:31.400]  伊弗所書是小亞西亞裡面
[00:03:31.400 --> 00:03:34.400]  一個很主要的城市
[00:03:34.400 --> 00:03:39.400]  大家記得我離開二次教會的時候
[00:03:39.400 --> 00:03:42.400]  最後一篇就說司藤傳
[00:03:42.400 --> 00:03:46.400]  第20章就說保羅離開伊弗所教會
[00:03:46.400 --> 00:03:52.400]  他就勸告長老來守望教會
[00:03:52.400 --> 00:03:55.400]  他說我三年在那裡侍奉
[00:03:55.400 --> 00:03:56.400]  流淚侍奉
[00:03:56.400 --> 00:04:03.400]  所以保羅在伊弗所那裡三年全福音
[00:04:03.400 --> 00:04:06.400]  所以他對教會就很熟悉
[00:04:06.400 --> 00:04:09.400]  另外關於伊弗所書
[00:04:09.400 --> 00:04:11.400]  如果你看書信
[00:04:11.400 --> 00:04:17.400]  有幾本書是伊弗所、菲臘比書、哥羅西書
[00:04:17.400 --> 00:04:19.400]  這些書屬於什麼書
[00:04:19.400 --> 00:04:22.400]  包括肥尼門書屬於什麼書
[00:04:22.400 --> 00:04:24.400]  監獄書
[00:04:24.400 --> 00:04:29.400]  所以你看保羅在伊弗所書三章一節
[00:04:29.400 --> 00:04:34.400]  第一次說他為外邦人坐牢
[00:04:34.400 --> 00:04:36.400]  第二次說關於監獄
[00:04:36.400 --> 00:04:40.400]  第四章一節就為主被扣
[00:04:40.400 --> 00:04:45.400]  第三次六章二十節說為福音
[00:04:45.400 --> 00:04:47.400]  戴著鎖鏈
[00:04:47.400 --> 00:04:51.400]  所以保羅在伊弗所經歷
[00:04:51.400 --> 00:04:55.400]  但現在坐牢就寫給伊弗所的人
[00:04:55.400 --> 00:04:58.400]  說上鼓勵他們
[00:04:58.400 --> 00:05:02.400]  今天特別說伊弗所書
[00:05:02.400 --> 00:05:03.400]  雖然說很多教會
[00:05:03.400 --> 00:05:07.400]  但開始對白就說蒙福和祝福
[00:05:07.400 --> 00:05:09.400]  所以我知道有一個主題
[00:05:09.400 --> 00:05:12.400]  我們說什麼人是蒙福
[00:05:12.400 --> 00:05:15.400]  或者什麼人才可以祝福別人
[00:05:15.400 --> 00:05:18.400]  你的祝福是什麼
[00:05:18.400 --> 00:05:23.400]  你能夠從困難中蒙福嗎
[00:05:23.400 --> 00:05:29.400]  或者你只是在順利的時候才蒙福
[00:05:29.400 --> 00:05:32.400]  我們怎樣能夠繼續受到神的蒙福
[00:05:32.400 --> 00:05:37.400]  這些是我們要查考的問題
[00:05:37.400 --> 00:05:40.400]  我們快點去到第一點
[00:05:40.400 --> 00:05:46.400]  我們要見證 要讚美
[00:05:46.400 --> 00:05:48.400]  如果你要學習蒙福
[00:05:48.400 --> 00:05:52.400]  你就要多見證和讚美神
[00:05:52.400 --> 00:05:56.400]  我們開始讀第三節
[00:05:56.400 --> 00:05:59.400]  1 2 3
[00:05:59.400 --> 00:06:04.400]  願頌讚歸於我們主耶穌基督的父神
[00:06:04.400 --> 00:06:10.400]  他在基督裡曾賜我們天上各樣屬靈的福氣
[00:06:10.400 --> 00:06:13.400]  就如神所創造的世界之前
[00:06:13.400 --> 00:06:16.400]  在基督裡神選了我們
[00:06:16.400 --> 00:06:21.400]  使我們在他面前成為聖傑無所下次
[00:06:21.400 --> 00:06:26.400]  恩愛我們就按著自己旨意所起的
[00:06:26.400 --> 00:06:29.400]  預定我們藉著耶穌基督
[00:06:29.400 --> 00:06:34.400]  使他要的恩典得著重贊
[00:06:34.400 --> 00:06:38.400]  這恩典是他的愛子女所賜給我們的
[00:06:38.400 --> 00:06:42.400]  我們藉他愛子的血得蒙徒贖
[00:06:42.400 --> 00:07:11.400]  (廣東話)
[00:07:11.400 --> 00:07:14.400]  我們也在裡面
[00:07:14.400 --> 00:07:29.400]  (廣東話)
[00:07:29.400 --> 00:07:32.400]  你們要聽見是真理的道
[00:07:32.400 --> 00:07:51.400]  (廣東話)
[00:07:51.400 --> 00:07:57.400]  你們如果有APP就可以繼續看第三節
[00:07:57.400 --> 00:07:59.400]  因為有時候轉得很快
[00:07:59.400 --> 00:08:01.400]  我們看下一個PPT
[00:08:01.400 --> 00:08:04.400]  有沒有看過這個
[00:08:04.400 --> 00:08:08.400]  有沒有看過最近2004什麼
[00:08:08.400 --> 00:08:10.400]  色測惡產嗎
[00:08:10.400 --> 00:08:12.400]  那時候我不是在這裡
[00:08:12.400 --> 00:08:14.400]  我在馬來西亞
[00:08:14.400 --> 00:08:17.400]  但回來後看到YouTube的片段
[00:08:17.400 --> 00:08:20.400]  原來那天有很多競爭
[00:08:20.400 --> 00:08:25.400]  最難的最什麼歌手
[00:08:25.400 --> 00:08:29.400]  最後誰贏了
[00:08:29.400 --> 00:08:32.400]  你們真的沒有看
[00:08:32.400 --> 00:08:35.400]  我也算OUT
[00:08:35.400 --> 00:08:38.400]  原來最喜愛的男歌手
[00:08:38.400 --> 00:08:43.400]  本來是鏡子
[00:08:43.400 --> 00:08:45.400]  Girls的那些
[00:08:45.400 --> 00:08:47.400]  三個鏡子都不行
[00:08:47.400 --> 00:08:49.400]  誰贏了
[00:08:49.400 --> 00:08:51.400]  張敬軒
[00:08:51.400 --> 00:08:53.400]  張敬軒我不是看他唱歌好
[00:08:53.400 --> 00:08:55.400]  我也不聽
[00:08:55.400 --> 00:08:58.400]  我聽他出來說話
[00:08:58.400 --> 00:09:00.400]  有沒有聽
[00:09:00.400 --> 00:09:02.400]  我發給很多很多人聽
[00:09:02.400 --> 00:09:04.400]  因為張敬軒是誰呢
[00:09:04.400 --> 00:09:06.400]  原來他來了香港
[00:09:06.400 --> 00:09:09.400]  從廣州來了23年
[00:09:09.400 --> 00:09:10.400]  很有趣
[00:09:10.400 --> 00:09:12.400]  香港人很擁抱他
[00:09:12.400 --> 00:09:14.400]  最後投到他
[00:09:14.400 --> 00:09:16.400]  他拿獎的時候
[00:09:16.400 --> 00:09:17.400]  他說什麼結句
[00:09:17.400 --> 00:09:19.400]  1、2、3
[00:09:19.400 --> 00:09:22.400]  我將今晚這個獎勵
[00:09:22.400 --> 00:09:25.400]  將大家給我的Blessing
[00:09:25.400 --> 00:09:27.400]  將所有的榮耀
[00:09:27.400 --> 00:09:29.400]  所有的讚美
[00:09:29.400 --> 00:09:31.400]  歸給我的天父
[00:09:31.400 --> 00:09:33.400]  他說Blessing
[00:09:33.400 --> 00:09:35.400]  神給他的Blessing
[00:09:35.400 --> 00:09:38.400]  他就還給神
[00:09:38.400 --> 00:09:41.400]  很有趣
[00:09:41.400 --> 00:09:44.400]  他也不是特別做歌星
[00:09:44.400 --> 00:09:46.400]  不是特別講他的信仰
[00:09:46.400 --> 00:09:47.400]  但大家看到
[00:09:47.400 --> 00:09:48.400]  他拿到獎
[00:09:48.400 --> 00:09:50.400]  很久很久沒有拿獎
[00:09:50.400 --> 00:09:53.400]  三個鏡子都抹掉
[00:09:53.400 --> 00:09:57.400]  他說今年拿到這個獎
[00:09:57.400 --> 00:10:00.400]  所以今天我們說第三節
[00:10:00.400 --> 00:10:02.400]  保羅開始說
[00:10:02.400 --> 00:10:03.400]  圓什麼
[00:10:03.400 --> 00:10:05.400]  圓頌讚
[00:10:05.400 --> 00:10:07.400]  什麼圓頌讚
[00:10:07.400 --> 00:10:09.400]  圓文就是Blessing
[00:10:09.400 --> 00:10:11.400]  英文就是Blessing
[00:10:11.400 --> 00:10:13.400]  但你看這個頌讚好像Praise
[00:10:13.400 --> 00:10:16.400]  其實圓文是Blessing
[00:10:16.400 --> 00:10:19.400]  保羅開始說
[00:10:19.400 --> 00:10:22.400]  第三節
[00:10:22.400 --> 00:10:24.400]  大家一起讀一次
[00:10:24.400 --> 00:10:29.400]  圓頌讚歸於我們的主耶穌基督的父神
[00:10:29.400 --> 00:10:34.400]  他在基督裡曾賜我們天上各人屬靈的福氣
[00:10:34.400 --> 00:10:36.400]  所以保羅在這裡
[00:10:36.400 --> 00:10:37.400]  開始的時候
[00:10:37.400 --> 00:10:40.400]  說我們生命要蒙福的時候
[00:10:40.400 --> 00:10:43.400]  我們一定要蒙福
[00:10:43.400 --> 00:10:46.400]  還要歸頌讚給神
[00:10:46.400 --> 00:10:48.400]  在經文裡
[00:10:48.400 --> 00:10:51.400]  回到經節
[00:10:51.400 --> 00:10:53.400]  他說三件事
[00:10:53.400 --> 00:10:55.400]  神在我們生命做過
[00:10:55.400 --> 00:10:57.400]  令我們蒙福的
[00:10:57.400 --> 00:10:58.400]  一個是過去的
[00:10:58.400 --> 00:10:59.400]  一個是現在的
[00:10:59.400 --> 00:11:01.400]  一個是將來的
[00:11:01.400 --> 00:11:06.400]  什麼是過去的呢
[00:11:06.400 --> 00:11:07.400]  第四節說
[00:11:07.400 --> 00:11:12.400]  神在創立世界之前
[00:11:12.400 --> 00:11:14.400]  看到嗎
[00:11:14.400 --> 00:11:17.400]  在創立世界之前
[00:11:17.400 --> 00:11:19.400]  第一章四字
[00:11:19.400 --> 00:11:20.400]  回到經文
[00:11:20.400 --> 00:11:21.400]  祂怎樣
[00:11:21.400 --> 00:11:23.400]  祂賜我們天上
[00:11:23.400 --> 00:11:26.400]  叫我們選擇了我們
[00:11:26.400 --> 00:11:29.400]  在祂面前成為什麼
[00:11:29.400 --> 00:11:32.400]  聖潔無瑕疵
[00:11:32.400 --> 00:11:36.400]  所以從創立天地之前
[00:11:36.400 --> 00:11:38.400]  神已經揀選我們
[00:11:38.400 --> 00:11:39.400]  我們蒙福
[00:11:39.400 --> 00:11:41.400]  因為很初的時候
[00:11:41.400 --> 00:11:44.400]  神看到我們就揀選我們
[00:11:44.400 --> 00:11:47.400]  揀選我們是做什麼呢
[00:11:47.400 --> 00:11:51.400]  不是揀選我們卡拉OK
[00:11:51.400 --> 00:11:52.400]  看多點戲
[00:11:52.400 --> 00:11:53.400]  不是的
[00:11:53.400 --> 00:11:54.400]  叫我們什麼
[00:11:54.400 --> 00:11:55.400]  聖潔
[00:11:55.400 --> 00:11:57.400]  聖潔和無瑕疵
[00:11:57.400 --> 00:11:58.400]  有什麼分別
[00:11:58.400 --> 00:12:01.400]  聖潔我們說是內在的Being
[00:12:01.400 --> 00:12:03.400]  無瑕疵是Behavior
[00:12:03.400 --> 00:12:04.400]  兩個Being
[00:12:04.400 --> 00:12:05.400]  Being和Behavior
[00:12:05.400 --> 00:12:08.400]  讓我們和神的關係
[00:12:08.400 --> 00:12:12.400]  已經在特別的崗位
[00:12:12.400 --> 00:12:16.400]  但是神要我們在人面前
[00:12:16.400 --> 00:12:17.400]  都可以見證他
[00:12:17.400 --> 00:12:18.400]  無瑕疵
[00:12:18.400 --> 00:12:23.400]  大家知道無瑕疵不是說
[00:12:23.400 --> 00:12:25.400]  沒有罪
[00:12:25.400 --> 00:12:26.400]  沒有犯罪
[00:12:26.400 --> 00:12:27.400]  沒有原罪
[00:12:27.400 --> 00:12:29.400]  不是這些東西
[00:12:29.400 --> 00:12:31.400]  就是在人面前
[00:12:31.400 --> 00:12:33.400]  不會指責
[00:12:33.400 --> 00:12:36.400]  有時候翻譯就說
[00:12:36.400 --> 00:12:38.400]  無可指責
[00:12:38.400 --> 00:12:39.400]  無可指治你
[00:12:39.400 --> 00:12:41.400]  耀牧師是這樣的
[00:12:41.400 --> 00:12:44.400]  神要我們選擇我們
[00:12:44.400 --> 00:12:48.400]  當然要我們過一個聖潔的生活
[00:12:48.400 --> 00:12:53.400]  和過一個和人見證的生活
[00:12:53.400 --> 00:12:55.400]  他還很特別
[00:12:55.400 --> 00:12:56.400]  他怎麼說呢
[00:12:56.400 --> 00:12:59.400]  第四第七第十句
[00:12:59.400 --> 00:13:00.400]  什麼來的
[00:13:00.400 --> 00:13:02.400]  看看
[00:13:02.400 --> 00:13:04.400]  是之前
[00:13:04.400 --> 00:13:06.400]  之前是怎麼做
[00:13:06.400 --> 00:13:10.400]  第七節是說現在是怎樣
[00:13:10.400 --> 00:13:14.400]  第十節是說到滿足的時候會怎樣
[00:13:14.400 --> 00:13:15.400]  所以現在我們說第一
[00:13:15.400 --> 00:13:16.400]  就是說之前
[00:13:16.400 --> 00:13:18.400]  選擇我們要成為一個什麼
[00:13:18.400 --> 00:13:19.400]  記不記得是什麼
[00:13:19.400 --> 00:13:20.400]  兩個字
[00:13:20.400 --> 00:13:21.400]  第一是什麼
[00:13:21.400 --> 00:13:22.400]  聖潔
[00:13:22.400 --> 00:13:24.400]  第一無瑕疵
[00:13:24.400 --> 00:13:26.400]  聖潔是哪裡的
[00:13:26.400 --> 00:13:27.400]  Being
[00:13:27.400 --> 00:13:29.400]  無瑕疵是什麼
[00:13:29.400 --> 00:13:30.400]  Behaviour
[00:13:30.400 --> 00:13:32.400]  神就選擇我們
[00:13:32.400 --> 00:13:33.400]  是這樣的
[00:13:33.400 --> 00:13:37.400]  但是你要回到第一章的經節
[00:13:37.400 --> 00:13:38.400]  他說怎樣
[00:13:38.400 --> 00:13:40.400]  他不是單單這樣
[00:13:40.400 --> 00:13:42.400]  他說在愛裡面
[00:13:42.400 --> 00:13:44.400]  有沒有看到愛的字
[00:13:44.400 --> 00:13:47.400]  還有你看到第六節有恩典的字
[00:13:47.400 --> 00:13:49.400]  出現兩次
[00:13:49.400 --> 00:13:50.400]  為什麼呢
[00:13:50.400 --> 00:13:52.400]  因為如果我們只說
[00:13:52.400 --> 00:13:54.400]  教會的時候說聖潔
[00:13:54.400 --> 00:13:57.400]  教會的時候說無瑕疵
[00:13:57.400 --> 00:14:00.400]  這個教會變成什麼教會
[00:14:00.400 --> 00:14:02.400]  法律主義
[00:14:02.400 --> 00:14:03.400]  是不是
[00:14:03.400 --> 00:14:05.400]  教會變成法律主義
[00:14:05.400 --> 00:14:07.400]  我經常看你
[00:14:07.400 --> 00:14:09.400]  葉牧師你今天是不是聖潔
[00:14:09.400 --> 00:14:10.400]  是不是
[00:14:10.400 --> 00:14:13.400]  你來教會是不是無瑕疵
[00:14:13.400 --> 00:14:18.400]  大家就挑幾個蛋
[00:14:18.400 --> 00:14:20.400]  看看大家有什麼錯
[00:14:20.400 --> 00:14:23.400]  但是如果原文那裡
[00:14:23.400 --> 00:14:24.400]  就說In Love
[00:14:24.400 --> 00:14:27.400]  不單止Holy and Blameless
[00:14:27.400 --> 00:14:28.400]  停了
[00:14:28.400 --> 00:14:31.400]  Holy and Blameless in Love
[00:14:31.400 --> 00:14:33.400]  六節那裡說Grace
[00:14:33.400 --> 00:14:34.400]  Grace兩次
[00:14:34.400 --> 00:14:37.400]  讓你知道雖然神選擇你
[00:14:37.400 --> 00:14:42.400]  但是不是很硬朗
[00:14:42.400 --> 00:14:47.400]  是讓你Holiness和Blameless
[00:14:47.400 --> 00:14:50.400]  是加愛在裡面
[00:14:50.400 --> 00:14:51.400]  明白嗎
[00:14:51.400 --> 00:14:52.400]  如果你沒有愛
[00:14:52.400 --> 00:14:55.400]  你走不遠的
[00:14:55.400 --> 00:14:57.400]  你的基督生命就是指
[00:14:57.400 --> 00:15:00.400]  指別人怎麼錯
[00:15:00.400 --> 00:15:02.400]  團契怎麼錯
[00:15:02.400 --> 00:15:03.400]  香港怎麼錯
[00:15:03.400 --> 00:15:04.400]  全世界怎麼錯
[00:15:04.400 --> 00:15:06.400]  什麼國家怎麼錯
[00:15:06.400 --> 00:15:08.400]  這個不是神的心意
[00:15:08.400 --> 00:15:13.400]  神揀選你成為聖潔無瑕疵在愛中
[00:15:13.400 --> 00:15:15.400]  就是這樣
[00:15:15.400 --> 00:15:17.400]  如果看六節是相配的
[00:15:17.400 --> 00:15:19.400]  那個恩典
[00:15:19.400 --> 00:15:20.400]  過去了
[00:15:20.400 --> 00:15:23.400]  現在在第七節
[00:15:23.400 --> 00:15:25.400]  第七節如果你看原文
[00:15:25.400 --> 00:15:30.400]  那個直著者愛得無救贖
[00:15:30.400 --> 00:15:33.400]  得的字是現在式的
[00:15:33.400 --> 00:15:35.400]  正如那個揀選是過去式的
[00:15:35.400 --> 00:15:40.400]  現在式就要我們得救贖
[00:15:40.400 --> 00:15:43.400]  救贖和救恩又不同
[00:15:43.400 --> 00:15:45.400]  救恩是很一般的
[00:15:45.400 --> 00:15:49.400]  但是救贖那年代的人都知道
[00:15:49.400 --> 00:15:52.400]  是講贖金的
[00:15:52.400 --> 00:15:57.400]  是在市場買回來的
[00:15:57.400 --> 00:15:59.400]  你是一個
[00:15:59.400 --> 00:16:03.400]  難說是一個贖金
[00:16:03.400 --> 00:16:08.400]  是一個買回來的購物
[00:16:08.400 --> 00:16:11.400]  你可以說是一個物質
[00:16:11.400 --> 00:16:16.400]  神說我用那個補金來救贖你出來
[00:16:16.400 --> 00:16:19.400]  所以就說
[00:16:19.400 --> 00:16:23.400]  現在神救贖我們
[00:16:23.400 --> 00:16:27.400]  這個字是脫離了一切的
[00:16:27.400 --> 00:16:30.400]  所以讓我們能夠做一個
[00:16:30.400 --> 00:16:33.400]  每天都新鮮空氣的
[00:16:33.400 --> 00:16:35.400]  今早我四點鐘起床
[00:16:35.400 --> 00:16:37.400]  預備去哪個早上
[00:16:37.400 --> 00:16:38.400]  好像不夠料
[00:16:38.400 --> 00:16:39.400]  不知道怎麼辦
[00:16:39.400 --> 00:16:41.400]  但我準備之後
[00:16:41.400 --> 00:16:43.400]  我七點鐘都有游泳
[00:16:43.400 --> 00:16:45.400]  我回所游泳
[00:16:45.400 --> 00:16:46.400]  一天下去
[00:16:46.400 --> 00:16:48.400]  我第一句說
[00:16:48.400 --> 00:16:51.400]  不是another day
[00:16:51.400 --> 00:16:53.400]  通常說多一天
[00:16:53.400 --> 00:16:55.400]  今天說a new day
[00:16:55.400 --> 00:16:57.400]  新一天
[00:16:57.400 --> 00:16:58.400]  蒙福一天
[00:16:58.400 --> 00:16:59.400]  這個就是了
[00:16:59.400 --> 00:17:01.400]  神在現在式的時候
[00:17:01.400 --> 00:17:05.400]  給我們每天一個救贖的生命
[00:17:05.400 --> 00:17:07.400]  救贖生命不是以前的
[00:17:07.400 --> 00:17:09.400]  是每一早你起床
[00:17:09.400 --> 00:17:11.400]  你說沒有東西綁住我
[00:17:11.400 --> 00:17:12.400]  我得釋放了
[00:17:12.400 --> 00:17:14.400]  讓我透一口氣
[00:17:14.400 --> 00:17:16.400]  所以我們說蒙福
[00:17:16.400 --> 00:17:19.400]  就是因為神救贖我們
[00:17:19.400 --> 00:17:20.400]  記得
[00:17:20.400 --> 00:17:22.400]  因為救贖對我們來說很重要
[00:17:22.400 --> 00:17:24.400]  因為我見很多人
[00:17:24.400 --> 00:17:30.400]  我見很多人他們
[00:17:30.400 --> 00:17:31.400]  他們還釋放不了
[00:17:31.400 --> 00:17:33.400]  綁住他們
[00:17:33.400 --> 00:17:34.400]  無論憂鬱
[00:17:34.400 --> 00:17:35.400]  又輕憂鬱
[00:17:35.400 --> 00:17:37.400]  無論他們債務
[00:17:37.400 --> 00:17:39.400]  無論他們和人的關係
[00:17:39.400 --> 00:17:40.400]  都是綁住的
[00:17:40.400 --> 00:17:42.400]  所以每天早上他們起床
[00:17:42.400 --> 00:17:43.400]  我們蒙福
[00:17:43.400 --> 00:17:44.400]  我們賜福和神說
[00:17:44.400 --> 00:17:46.400]  感恩我們有新一天
[00:17:46.400 --> 00:17:48.400]  還有
[00:17:48.400 --> 00:17:50.400]  將來式是怎樣
[00:17:50.400 --> 00:17:51.400]  第十節那裡
[00:17:51.400 --> 00:17:52.400]  我們看到
[00:17:52.400 --> 00:17:53.400]  這裡看到第十節
[00:17:53.400 --> 00:17:55.400]  在將來怎樣
[00:17:55.400 --> 00:17:58.400]  都在基督裡面
[00:17:58.400 --> 00:18:00.400]  同歸於一
[00:18:00.400 --> 00:18:01.400]  因為同歸於一
[00:18:01.400 --> 00:18:03.400]  就是說我們等一天
[00:18:03.400 --> 00:18:05.400]  神就會同歸於一
[00:18:05.400 --> 00:18:07.400]  同歸於一就很難翻譯
[00:18:07.400 --> 00:18:09.400]  英文就是gather together
[00:18:09.400 --> 00:18:12.400]  就是聚在一起
[00:18:12.400 --> 00:18:14.400]  聚在一起
[00:18:14.400 --> 00:18:15.400]  這個字
[00:18:15.400 --> 00:18:18.400]  有時候英文翻譯叫
[00:18:18.400 --> 00:18:20.400]  summarize together
[00:18:20.400 --> 00:18:22.400]  就是家氣
[00:18:22.400 --> 00:18:24.400]  有時候就說
[00:18:24.400 --> 00:18:27.400]  bring everything together
[00:18:27.400 --> 00:18:29.400]  帶在一起
[00:18:29.400 --> 00:18:30.400]  在神裡面
[00:18:30.400 --> 00:18:32.400]  現在你看到很朦朧
[00:18:32.400 --> 00:18:35.400]  無論你看香港全世界也好
[00:18:35.400 --> 00:18:36.400]  無論經濟也好
[00:18:36.400 --> 00:18:37.400]  無論家庭也好
[00:18:37.400 --> 00:18:39.400]  有時候看完就朦朧
[00:18:39.400 --> 00:18:41.400]  但是我們蒙福的人
[00:18:41.400 --> 00:18:43.400]  我們看到神一天
[00:18:43.400 --> 00:18:45.400]  會將一切
[00:18:45.400 --> 00:18:47.400]  讓我們看得很清楚
[00:18:47.400 --> 00:18:48.400]  所以憑信心
[00:18:48.400 --> 00:18:50.400]  我們可以做這件事
[00:18:50.400 --> 00:18:55.400]  這個同歸於一的字
[00:18:55.400 --> 00:18:59.400]  原文就是來自頭
[00:18:59.400 --> 00:19:02.400]  歸於頭
[00:19:02.400 --> 00:19:07.400]  就是說神一天就會帶頭
[00:19:07.400 --> 00:19:10.400]  讓我們看得很清楚
[00:19:10.400 --> 00:19:11.400]  意味著什麼呢?
[00:19:11.400 --> 00:19:14.400]  神一天會領導
[00:19:14.400 --> 00:19:15.400]  祂是主
[00:19:15.400 --> 00:19:16.400]  什麼呢?
[00:19:16.400 --> 00:19:18.400]  祂有主宰
[00:19:18.400 --> 00:19:20.400]  祂是至尊
[00:19:20.400 --> 00:19:22.400]  祂有權力去掌管一切
[00:19:22.400 --> 00:19:25.400]  所以我們蒙福和賜福
[00:19:25.400 --> 00:19:26.400]  就是因為知道
[00:19:26.400 --> 00:19:29.400]  過去、現在、將來
[00:19:29.400 --> 00:19:31.400]  都在神的手中
[00:19:31.400 --> 00:19:33.400]  所以第一點
[00:19:33.400 --> 00:19:36.400]  保羅就說我們可以讚美祂
[00:19:36.400 --> 00:19:37.400]  見證祂
[00:19:37.400 --> 00:19:38.400]  就因為這樣
[00:19:38.400 --> 00:19:40.400]  第二點
[00:19:40.400 --> 00:19:42.400]  第二點就是說
[00:19:42.400 --> 00:19:45.400]  我們要感恩祈禱
[00:19:45.400 --> 00:19:47.400]  我們不單要讚美
[00:19:47.400 --> 00:19:50.400]  第一點就是說
[00:19:50.400 --> 00:19:52.400]  我們和神的關係
[00:19:52.400 --> 00:19:53.400]  第二點就是說
[00:19:53.400 --> 00:19:55.400]  我們信徒的關係
[00:19:55.400 --> 00:19:56.400]  我們信徒
[00:19:56.400 --> 00:19:59.400]  我們自己個人的生活
[00:19:59.400 --> 00:20:02.400]  我們現在看15節到21節
[00:20:02.400 --> 00:20:03.400]  大家幫我讀
[00:20:03.400 --> 00:20:04.400]  一二起
[00:20:04.400 --> 00:20:15.400]  (念念不忘)
[00:20:15.400 --> 00:20:33.400]  (念念不忘)
[00:20:34.400 --> 00:20:36.400]  祂有聖體
[00:20:36.400 --> 00:20:40.400]  (念念不忘)
[00:20:40.400 --> 00:20:41.400]  冰的字
[00:20:41.400 --> 00:21:01.400]  (念念不忘)
[00:21:01.400 --> 00:21:09.400]  (念念不忘)
[00:21:09.400 --> 00:21:11.400]  昨天睡覺不安
[00:21:11.400 --> 00:21:13.400]  今早起床覺得
[00:21:13.400 --> 00:21:15.400]  我的篇道好像沒有靈感
[00:21:15.400 --> 00:21:19.400]  找了我最喜歡的卡通人物
